ticker,OLP US Equity
2000-08-31,0.0
2000-09-01,1.1236
2000-09-05,0.0
2000-09-06,2.2222
2000-09-07,1.087
2000-09-08,1.0753
2000-09-11,2.1277
2000-09-12,-1.5625
2000-09-13,0.0
2000-09-14,0.4233
2000-09-15,-3.2432
2000-09-18,-2.2346
2000-09-20,1.1429
2000-09-22,0.0
2000-09-26,0.0
2000-09-27,0.565
2000-09-29,0.0
2000-10-02,0.0
2000-10-03,2.2472
2000-10-04,0.0
2000-10-06,-1.0989
2000-10-11,0.0
2000-10-12,1.1111
2000-10-13,-3.2967
2000-10-17,0.5682
2000-10-18,0.565
2000-10-19,-1.1236
2000-10-20,0.0
2000-10-23,-1.1364
2000-10-25,-1.1494
2000-10-26,0.0
2000-10-27,-2.3256
2000-10-30,0.5952
2000-10-31,0.5917
2000-11-01,0.0
2000-11-07,0.0
2000-11-10,0.5882
2000-11-13,-1.7544
2000-11-14,1.1905000000000001
2000-11-17,1.7647
2000-11-20,-0.578
2000-11-27,-2.3256
2000-11-29,0.0
2000-11-30,0.0
2000-12-04,4.7619
2000-12-05,-1.1364
2000-12-06,0.0
2000-12-08,2.2989
2000-12-11,-1.1236
2000-12-12,-1.1364
2000-12-13,2.2989
2000-12-14,0.5618
2000-12-15,-0.1117
2000-12-18,-3.4483
2000-12-19,0.0
2000-12-20,-1.1905000000000001
2000-12-21,-1.2048
2000-12-26,0.6098
2000-12-27,0.6061
2000-12-28,4.8193
2000-12-29,0.0
2001-01-02,1.1494
2001-01-03,3.4091
2001-01-05,2.1978
2001-01-09,-1.0753
2001-01-10,0.5435
2001-01-11,1.6216
2001-01-16,0.0
2001-01-18,-1.0638
2001-01-19,0.0
2001-01-22,0.0
2001-01-23,-1.0753
2001-01-24,0.0
2001-01-25,0.0
2001-01-26,2.7174
2001-01-29,0.5714
2001-02-01,0.0
2001-02-02,0.0
2001-02-05,-2.3569
2001-02-06,0.0
2001-02-09,-1.5516999999999999
2001-02-12,-1.0508
2001-02-14,0.885
2001-02-15,0.8772
2001-02-16,0.4348
2001-02-21,2.8571
2001-02-22,0.1684
2001-02-23,0.0
2001-02-26,0.0
2001-02-28,0.5042
2001-03-02,-0.5017
2001-03-05,-0.8403
2001-03-06,1.6949
2001-03-07,0.5
2001-03-09,1.0779
2001-03-12,-1.1485
2001-03-14,1.1618
2001-03-16,0.0
2001-03-19,0.4922
2001-03-20,0.4184
2001-03-21,1.5833
2001-03-22,-2.7892
2001-03-23,-0.4219
2001-03-27,-0.8475
2001-03-28,0.4274
2001-03-30,0.4255
2001-04-02,-0.4237
2001-04-03,2.1277
2001-04-04,0.8333
2001-04-06,-0.8264
2001-04-09,0.4167
2001-04-11,0.0
2001-04-18,1.1618
2001-04-19,0.082
2001-04-20,0.4098
2001-04-23,0.0
2001-04-24,0.0
2001-04-27,-1.0612
2001-05-01,1.4026
2001-05-02,0.3255
2001-05-03,0.0
2001-05-04,-0.2433
2001-05-07,0.4065
2001-05-08,1.0526
2001-05-09,-0.641
2001-05-10,0.0
2001-05-11,0.0
2001-05-14,1.6129
2001-05-15,2.3810000000000002
2001-05-16,2.2481
2001-05-17,0.834
2001-05-18,0.7519
2001-05-22,-1.4925
2001-05-29,0.7576
2001-05-30,-0.4511
2001-05-31,0.0755
2001-06-04,0.7547
2001-06-05,0.0
2001-06-08,0.8989
2001-06-11,-0.7424
2001-06-12,1.4959
2001-06-13,2.0634
2001-06-14,-1.083
2001-06-15,-0.073
2001-06-18,-0.8035
2001-06-19,1.6937
2001-06-20,0.0
2001-06-21,2.8868
2001-06-22,-0.1439
2001-06-25,-0.5764
2001-06-26,-0.3623
2001-06-27,0.3636
2001-06-28,0.1449
2001-06-29,0.0724
2001-07-03,0.1446
2001-07-05,0.722
2001-07-09,-0.7168
2001-07-10,-0.722
2001-07-13,1.4545
2001-07-16,0.2867
2001-07-17,-1.3580999999999999
2001-07-19,0.0
2001-07-20,0.7971
2001-07-23,0.2157
2001-07-26,0.0
2001-07-27,0.4304
2001-07-30,0.0
2001-07-31,-0.3571
2001-08-01,0.3584
2001-08-03,0.0
2001-08-06,0.0
2001-08-07,0.0
2001-08-08,-0.3571
2001-08-09,0.2151
2001-08-10,0.8584
2001-08-13,-0.7092
2001-08-15,0.0
2001-08-16,0.0
2001-08-17,0.0
2001-08-20,0.7143
2001-08-21,1.0638
2001-08-22,0.7018
2001-08-23,0.4181
2001-08-24,0.0
2001-08-27,-0.694
2001-08-28,-1.4675
2001-08-29,0.0
2001-08-30,-0.7092
2001-08-31,0.0
2001-09-04,0.3571
2001-09-05,0.7117
2001-09-06,0.7067
2001-09-07,1.1228
2001-09-10,-0.4164
2001-09-17,1.0453
2001-09-18,-1.4085
2001-09-19,0.5
2001-09-20,-0.6397
2001-09-21,-0.5722
2001-09-24,-0.6475
2001-09-26,-0.0724
2001-09-27,-0.7971
2001-09-28,2.2644
2001-10-01,0.3571
2001-10-02,1.3523
2001-10-03,-0.2809
2001-10-04,-1.4085
2001-10-10,0.1429
2001-10-11,0.7133
2001-10-15,-0.8499
2001-10-16,0.0
2001-10-18,1.2143
2001-10-22,1.6231
2001-10-23,0.625
2001-10-24,0.069
2001-10-25,0.3448
2001-10-26,-1.7182
2001-10-29,0.0
2001-10-31,-0.1399
2001-11-01,-3.3613
2001-11-02,0.3623
2001-11-06,0.5054
2001-11-07,0.2155
2001-11-08,0.3584
2001-11-09,0.0
2001-11-12,0.0
2001-11-13,1.0714
2001-11-14,0.7067
2001-11-15,1.0526
2001-11-16,-1.3889
2001-11-20,1.7606000000000002
2001-11-21,0.0
2001-11-23,1.0381
2001-11-26,0.0
2001-11-27,0.0
2001-11-28,-0.6849
2001-11-29,0.0
2001-11-30,0.3448
2001-12-04,0.3436
2001-12-05,0.3425
2001-12-06,0.0
2001-12-07,-0.273
2001-12-10,-0.2738
2001-12-11,-0.1373
2001-12-12,0.1375
2001-12-13,-0.1373
2001-12-14,0.0
2001-12-17,0.6873
2001-12-18,0.0
2001-12-19,0.4096
2001-12-20,1.6655
2001-12-21,2.3891
2001-12-24,-1.0
2001-12-27,1.0101
2001-12-31,0.0
2002-01-02,0.0
2002-01-03,-2.1333
2002-01-04,2.0436
2002-01-08,0.1335
2002-01-09,0.0
2002-01-10,0.0
2002-01-11,-1.6667
2002-01-14,0.0
2002-01-15,1.0169
2002-01-17,-0.6711
2002-01-22,0.6757
2002-01-23,0.6711
2002-01-24,0.2667
2002-01-25,-0.0665
2002-01-28,-0.1996
2002-01-29,-1.3333
2002-01-30,0.6757
2002-01-31,0.6711
2002-02-01,0.0
2002-02-04,0.0
2002-02-05,1.6667
2002-02-06,0.0
2002-02-07,0.9836
2002-02-08,-0.3247
2002-02-13,0.0651
2002-02-14,0.1953
2002-02-19,-0.065
2002-02-20,-0.9753
2002-02-21,-0.0657
2002-02-25,0.8541
2002-02-26,0.1954
2002-02-27,0.13
2002-03-01,0.0
2002-03-07,0.0
2002-03-08,0.0
2002-03-11,-0.6494
2002-03-12,1.3072
2002-03-13,0.0
2002-03-14,1.2903
2002-03-15,0.0
2002-03-18,-0.0637
2002-03-19,1.4659
2002-03-20,2.5754
2002-03-21,0.8125
2002-03-22,-0.806
2002-03-25,-3.875
2002-03-26,1.7555
2002-03-27,0.0
2002-03-28,3.0032
2002-04-01,3.1017
2002-04-02,0.7822
2002-04-03,-0.2985
2002-04-04,1.7964
2002-04-05,2.9412000000000003
2002-04-08,-0.2857
2002-04-09,-1.4327
2002-04-10,-1.7442
2002-04-11,-0.2367
2002-04-12,0.5338
2002-04-15,0.826
2002-04-16,0.0585
2002-04-17,-0.5263
2002-04-18,0.0
2002-04-19,-0.0588
2002-04-22,-2.8824
2002-04-23,0.5451
2002-04-24,-0.5422
2002-04-25,-0.3634
2002-04-26,0.304
2002-04-29,0.303
2002-05-01,-0.3021
2002-05-02,1.7576
2002-05-06,0.9529
2002-05-08,0.0
2002-05-09,0.0
2002-05-10,-0.295
2002-05-13,0.1775
2002-05-15,0.0591
2002-05-16,-0.5903
2002-05-17,0.3563
2002-05-20,-0.1775
2002-05-21,-2.4896
2002-05-22,-1.8237
2002-05-23,-6.192
2002-05-24,0.6601
2002-05-28,0.459
2002-05-29,-0.4569
2002-05-30,0.6557
2002-05-31,-0.1303
2002-06-03,-0.4566
2002-06-04,0.0655
2002-06-05,0.3929
2002-06-06,0.4566
2002-06-07,0.0
2002-06-10,1.2987
2002-06-11,-0.3205
2002-06-12,0.6431
2002-06-13,0.0
2002-06-14,-1.5974
2002-06-17,-0.1299
2002-06-18,-0.8453
2002-06-19,0.5902
2002-06-20,0.2665
2002-06-21,0.6645
2002-06-24,-0.264
2002-06-25,-0.0662
2002-06-26,-0.0662
2002-06-27,-0.2651
2002-06-28,-0.9967
2002-07-01,1.3423
2002-07-02,-1.3245
2002-07-03,0.0
2002-07-05,-0.604
2002-07-08,1.8231000000000002
2002-07-09,1.061
2002-07-10,-1.9029
2002-07-11,0.8696
2002-07-12,-1.2599
2002-07-15,0.0
2002-07-16,0.0672
2002-07-17,0.3356
2002-07-18,-0.2676
2002-07-19,-2.0791
2002-07-22,-0.137
2002-07-23,-7.4074
2002-07-24,3.4074
2002-07-25,1.0029
2002-07-26,1.7730000000000001
2002-07-29,4.5296
2002-07-30,-0.3333
2002-07-31,0.0
2002-08-01,0.3344
2002-08-02,-0.3333
2002-08-05,-0.6689
2002-08-06,0.3367
2002-08-07,0.0
2002-08-08,0.6711
2002-08-09,0.6
2002-08-12,-0.1325
2002-08-13,-1.4599
2002-08-14,0.6734
2002-08-15,0.3344
2002-08-16,-0.6667
2002-08-19,0.6711
2002-08-20,-0.6
2002-08-21,0.6036
2002-08-22,0.6
2002-08-23,-0.5964
2002-08-26,0.0
2002-08-27,0.0
2002-08-28,0.0
2002-08-29,0.3333
2002-08-30,-0.3322
2002-09-03,0.6
2002-09-04,-0.9278
2002-09-05,-0.2676
2002-09-06,0.0671
2002-09-09,-0.134
2002-09-10,1.3423
2002-09-11,0.8609
2002-09-12,-0.7223
2002-09-13,0.5291
2002-09-16,-0.1316
2002-09-17,0.0
2002-09-18,-0.8564
2002-09-19,0.9302
2002-09-20,-0.4038
2002-09-23,0.6081
2002-09-24,-1.9476
2002-09-25,1.3699
2002-09-26,-0.8784
2002-09-27,0.6817
2002-09-30,0.6093
2002-10-01,0.8748
2002-10-02,-0.2668
2002-10-03,0.0
2002-10-04,0.0669
2002-10-07,-2.2727
2002-10-08,-0.7524
2002-10-09,-0.1378
2002-10-10,-0.6211
2002-10-11,0.0
2002-10-14,-0.3472
2002-10-15,1.0453
2002-10-16,0.0
2002-10-17,0.069
2002-10-18,1.1027
2002-10-21,1.1588
2002-10-22,-0.6065
2002-10-23,-1.0169
2002-10-24,0.0
2002-10-25,-0.6849
2002-10-28,1.3793
2002-10-29,0.6803
2002-10-30,-0.2703
2002-10-31,0.542
2002-11-01,0.0674
2002-11-04,-0.3367
2002-11-05,0.0
2002-11-06,0.3378
2002-11-07,0.0
2002-11-08,0.0
2002-11-11,0.0
2002-11-12,0.0
2002-11-13,-1.0101
2002-11-14,0.3401
2002-11-15,0.678
2002-11-18,-0.3367
2002-11-19,0.3378
2002-11-20,-0.6734
2002-11-21,0.678
2002-11-22,-0.0673
2002-11-25,0.0
2002-11-26,0.0
2002-11-27,-0.2695
2002-11-29,-0.6757
2002-12-02,1.0204
2002-12-03,0.0
2002-12-04,-0.6734
2002-12-05,0.1356
2002-12-06,-0.1354
2002-12-09,0.2712
2002-12-10,-0.2028
2002-12-11,0.2033
2002-12-12,-0.0676
2002-12-13,1.8944999999999999
2002-12-16,1.0624
2002-12-17,1.0074
2002-12-18,0.0665
2002-12-19,0.598
2002-12-20,-0.5284
2002-12-23,-0.7968
2002-12-24,0.7363
2002-12-26,2.2591
2002-12-27,-0.4548
2002-12-30,-0.718
2002-12-31,0.7232
2003-01-02,-0.1305
2003-01-03,0.915
2003-01-06,0.5829
2003-01-07,1.159
2003-01-08,-2.9281
2003-01-09,1.0492
2003-01-10,0.9085
2003-01-13,-0.3215
2003-01-14,-1.4194
2003-01-15,0.7199
2003-01-16,-0.1949
2003-01-17,0.5859
2003-01-21,0.2589
2003-01-22,-0.581
2003-01-23,0.3247
2003-01-24,0.3236
2003-01-27,-0.4516
2003-01-28,-0.1296
2003-01-29,0.7787
2003-01-30,0.9015
2003-01-31,1.2763
2003-02-04,0.5671
2003-02-05,-0.0627
2003-02-06,-0.3135
2003-02-07,-0.6289
2003-02-10,-0.9494
2003-02-11,1.278
2003-02-12,-0.8202
2003-02-13,-1.3995
2003-02-14,1.4839
2003-02-18,0.7629
2003-02-19,0.9464
2003-02-20,-0.875
2003-02-21,1.5131999999999999
2003-02-24,-0.6211
2003-02-25,-0.5625
2003-02-26,2.137
2003-02-27,-0.6154
2003-02-28,0.6192
2003-03-03,1.5385
2003-03-04,0.0
2003-03-05,0.3636
2003-03-06,0.3623
2003-03-07,1.6245
2003-03-10,1.421
2003-03-11,0.1168
2003-03-12,-1.8659
2003-03-13,1.0101
2003-03-14,-0.0588
2003-03-17,-0.5297
2003-03-18,0.0
2003-03-19,-0.6509
2003-03-20,-0.5956
2003-03-21,3.4840999999999998
2003-03-24,0.5907
2003-03-25,-2.8186
2003-03-26,-1.3897
2003-03-27,-0.1225
2003-03-28,-0.1227
2003-03-31,0.7371
2003-04-01,0.0
2003-04-02,0.0
2003-04-03,1.7683
2003-04-04,0.5392
2003-04-07,0.7151
2003-04-08,0.5917
2003-04-09,0.5882
2003-04-10,0.5848
2003-04-11,0.0
2003-04-14,-1.0465
2003-04-15,0.7638
2003-04-16,0.0583
2003-04-17,0.0
2003-04-21,-0.2331
2003-04-22,0.2921
2003-04-23,-0.9901
2003-04-24,0.9412
2003-04-25,-0.4079
2003-04-28,-0.7607
2003-04-29,0.1769
2003-04-30,-0.5297
2003-05-02,0.0
2003-05-05,-0.2959
2003-05-06,-0.5341
2003-05-07,0.0
2003-05-08,0.5967
2003-05-09,1.72
2003-05-12,1.4577
2003-05-13,0.5747
2003-05-14,1.7143000000000002
2003-05-15,0.5056
2003-05-16,-0.7826
2003-05-19,-0.6761
2003-05-20,0.6239
2003-05-21,1.6347
2003-05-22,-0.1664
2003-05-23,0.2778
2003-05-27,-0.7202
2003-05-28,0.558
2003-05-29,-0.3885
2003-05-30,1.1142
2003-06-02,-1.3774
2003-06-03,0.0
2003-06-04,2.2346
2003-06-05,-0.2732
2003-06-06,1.4795
2003-06-09,-0.108
2003-06-10,-1.027
2003-06-11,0.8738
2003-06-12,0.0541
2003-06-13,0.0541
2003-06-16,-0.649
2003-06-17,1.252
2003-06-18,0.1613
2003-06-19,0.0546
2003-06-20,-0.4369
2003-06-23,-0.4388
2003-06-24,0.1102
2003-06-25,-0.7705
2003-06-26,-0.721
2003-06-30,-6.1453
2003-07-01,4.7619
2003-07-02,1.4205
2003-07-03,0.8403
2003-07-07,0.0
2003-07-08,1.1111
2003-07-09,0.7143
2003-07-10,-0.9274
2003-07-11,-0.0551
2003-07-14,0.551
2003-07-15,0.2192
2003-07-16,0.9295
2003-07-17,-0.8667
2003-07-18,0.0
2003-07-21,-0.2186
2003-07-22,1.4786000000000001
2003-07-23,0.4857
2003-07-24,-0.6445
2003-07-25,-0.7568
2003-07-28,-0.8715
2003-07-29,0.2747
2003-07-30,-0.1644
2003-07-31,1.5368
2003-08-01,-1.3514
2003-08-04,2.137
2003-08-05,-0.2146
2003-08-06,-1.5591
2003-08-07,-1.8023
2003-08-08,0.6118
2003-08-11,0.2211
2003-08-12,1.2135
2003-08-13,1.2534
2003-08-14,0.1076
2003-08-15,0.0538
2003-08-18,-0.5373
2003-08-19,0.7563
2003-08-20,0.5362
2003-08-21,0.4267
2003-08-22,0.3717
2003-08-25,0.4233
2003-08-26,-0.4215
2003-08-27,0.1058
2003-08-28,-0.0529
2003-08-29,-1.5865
2003-09-02,2.0956
2003-09-03,0.0
2003-09-04,0.0
2003-09-05,-0.5263
2003-09-08,0.0
2003-09-09,0.2116
2003-09-10,-0.4224
2003-09-11,0.2121
2003-09-12,-0.2646
2003-09-15,-1.3263
2003-09-16,0.5376
2003-09-17,0.0
2003-09-18,1.4973
2003-09-19,-0.1072
2003-09-22,0.1074
2003-09-23,0.5362
2003-09-24,-1.3333
2003-09-25,-0.5405
2003-09-26,-0.2717
2003-09-29,1.5259
2003-09-30,-0.4294
2003-10-01,0.3235
2003-10-02,-0.5911
2003-10-03,0.8108
2003-10-06,0.2145
2003-10-07,1.4445999999999999
2003-10-08,-0.3165
2003-10-09,0.3175
2003-10-10,-0.4219
2003-10-13,0.6356
2003-10-14,0.2632
2003-10-15,-1.6798
2003-10-16,0.5339
2003-10-17,0.3717
2003-10-20,-0.2646
2003-10-21,-0.2122
2003-10-22,0.0
2003-10-23,-0.2658
2003-10-24,0.2132
2003-10-27,0.4255
2003-10-28,-3.2839
2003-10-29,0.6572
2003-10-30,-0.6529
2003-10-31,0.0
2003-11-03,0.9858
2003-11-04,0.0
2003-11-05,0.3254
2003-11-06,-0.0541
2003-11-07,0.0
2003-11-10,0.0541
2003-11-11,-0.4865
2003-11-12,0.7605
2003-11-13,0.0539
2003-11-14,-0.2155
2003-11-17,-0.108
2003-11-18,1.0811
2003-11-19,1.3369
2003-11-20,0.2111
2003-11-21,-0.2106
2003-11-24,-0.1583
2003-11-25,-0.5285
2003-11-26,1.2221
2003-11-28,0.0
2003-12-01,2.6247
2003-12-02,-0.2558
2003-12-03,-0.2051
2003-12-04,-1.8498999999999999
2003-12-05,1.5183
2003-12-08,0.361
2003-12-09,0.2055
2003-12-10,-0.4103
2003-12-11,0.3605
2003-12-12,0.8209
2003-12-15,-0.8651
2003-12-16,0.6266
2003-12-17,0.5708
2003-12-18,1.3932
2003-12-19,-0.5598
2003-12-22,-0.2047
2003-12-23,0.7179
2003-12-24,-2.7495000000000003
2003-12-26,1.5707
2003-12-29,0.7732
2003-12-30,2.1483
2003-12-31,-0.1002
2004-01-02,0.0
2004-01-05,0.8521
2004-01-06,-0.5964
2004-01-07,0.0
2004-01-08,0.5
2004-01-09,0.2488
2004-01-12,-0.2481
2004-01-13,0.7463
2004-01-14,3.7037
2004-01-15,0.7143
2004-01-16,3.5461
2004-01-20,-1.2785
2004-01-21,0.6013
2004-01-22,0.6897
2004-01-23,0.6393
2004-01-26,1.1797
2004-01-27,-0.5381
2004-01-28,-0.2705
2004-01-29,0.5877
2004-01-30,0.8989
2004-02-02,0.49
2004-02-03,-0.1773
2004-02-04,-0.9325
2004-02-05,0.1793
2004-02-06,0.2237
2004-02-09,1.3393
2004-02-10,-0.4405
2004-02-11,0.531
2004-02-12,0.5722
2004-02-13,-1.3129
2004-02-17,1.1086
2004-02-18,-0.4386
2004-02-19,0.793
2004-02-20,0.1748
2004-02-23,0.9162
2004-02-24,-0.4323
2004-02-25,0.7382
2004-02-26,-0.3448
2004-02-27,-0.519
2004-03-01,2.6087
2004-03-02,1.8643999999999998
2004-03-03,-0.5824
2004-03-04,-0.1255
2004-03-05,-0.7122
2004-03-08,-0.1688
2004-03-09,-0.634
2004-03-10,-0.8082
2004-03-11,-0.0429
2004-03-12,-3.5178000000000003
2004-03-15,-0.1779
2004-03-16,-0.8909
2004-03-17,0.5393
2004-03-18,-0.1788
2004-03-19,0.8636
2004-03-22,-0.2253
2004-03-23,1.4002
2004-03-24,0.4454
2004-03-25,-0.2217
2004-03-26,0.0
2004-03-29,-0.0444
2004-03-30,0.4891
2004-03-31,-0.2212
2004-04-01,0.3104
2004-04-02,-1.061
2004-04-05,-1.9214
2004-04-06,-2.9613
2004-04-07,0.2347
2004-04-08,-0.6089
2004-04-12,-7.4458
2004-04-13,0.5601
2004-04-14,0.4557
2004-04-15,-0.4536
2004-04-16,-0.2025
2004-04-19,-0.5581
2004-04-20,-0.9694
2004-04-21,-1.0304
2004-04-22,1.6137000000000001
2004-04-23,0.0
2004-04-26,-0.1025
2004-04-27,-0.6154
2004-04-28,-1.7027999999999999
2004-04-29,-0.7874
2004-04-30,-2.6455
2004-05-03,-1.3587
2004-05-04,-0.4959
2004-05-05,-0.8859
2004-05-06,-0.5587
2004-05-07,-5.0562
2004-05-10,-1.7751000000000001
2004-05-11,0.9036
2004-05-12,-0.8955
2004-05-13,-0.6627
2004-05-14,0.6671
2004-05-17,3.012
2004-05-18,3.5088
2004-05-19,0.0
2004-05-20,0.6215
2004-05-21,0.6176
2004-05-24,-0.6696
2004-05-25,-0.3933
2004-05-26,-0.1692
2004-05-27,0.8475
2004-05-28,0.5602
2004-06-01,0.5571
2004-06-02,-0.277
2004-06-03,-0.3333
2004-06-04,0.5574
2004-06-07,-0.2217
2004-06-08,1.0556
2004-06-09,0.8796
2004-06-10,0.2725
2004-06-14,-2.1196
2004-06-15,1.3326
2004-06-16,-0.5479
2004-06-17,-0.2204
2004-06-18,0.497
2004-06-21,0.1099
2004-06-22,-0.2744
2004-06-23,0.3363
2004-06-24,-0.5028
2004-06-25,-2.0213
2004-06-28,0.4585
2004-06-29,1.8254000000000001
2004-06-30,1.7367
2004-07-01,-0.3304
2004-07-02,0.1657
2004-07-06,-0.1655
2004-07-07,-0.1105
2004-07-08,1.2168
2004-07-09,-0.6011
2004-07-12,0.3848
2004-07-13,1.5882
2004-07-14,-0.4313
2004-07-15,-1.4618
2004-07-16,1.2088
2004-07-19,0.4886
2004-07-20,2.3771
2004-07-21,0.2639
2004-07-22,-3.4211
2004-07-23,1.3624
2004-07-26,-1.6129
2004-07-27,-1.0929
2004-07-28,-0.2762
2004-07-29,0.8864
2004-07-30,1.318
2004-08-02,0.813
2004-08-03,0.5376
2004-08-04,1.3369
2004-08-05,-1.3193
2004-08-06,-0.0535
2004-08-09,-0.321
2004-08-10,-3.9184
2004-08-11,-1.1173
2004-08-12,-1.1299
2004-08-13,0.5143
2004-08-16,0.9096
2004-08-17,0.0563
2004-08-18,0.0563
2004-08-19,-0.2251
2004-08-20,0.3948
2004-08-23,1.1236
2004-08-24,0.0
2004-08-25,-0.3889
2004-08-26,1.5059
2004-08-27,0.6593
2004-08-30,-0.655
2004-08-31,-0.0549
2004-09-01,1.3744
2004-09-02,-0.7592
2004-09-03,-0.0546
2004-09-07,-0.2187
2004-09-08,1.6438000000000001
2004-09-09,-1.186
2004-09-10,-0.1637
2004-09-13,0.5464
2004-09-14,-0.2717
2004-09-15,-0.3815
2004-09-16,0.9847
2004-09-17,-0.325
2004-09-20,0.332
2004-09-21,-0.5516
2004-09-22,-0.4437
2004-09-23,0.2228
2004-09-24,-0.5003
2004-09-27,0.3911
2004-09-28,0.1669
2004-09-29,0.8333
2004-09-30,-0.551
2004-10-01,-0.1662
2004-10-04,0.5549
2004-10-05,-0.0552
2004-10-06,0.7731
2004-10-07,-0.8767
2004-10-08,-0.4975
2004-10-11,0.1667
2004-10-12,0.1109
2004-10-13,0.4986
2004-10-14,0.2205
2004-10-15,0.11
2004-10-18,0.0
2004-10-19,0.0
2004-10-20,-0.1099
2004-10-21,-0.165
2004-10-22,0.0551
2004-10-25,-0.6057
2004-10-26,0.277
2004-10-27,1.105
2004-10-28,-0.0546
2004-10-29,-0.4374
2004-11-01,0.7688
2004-11-02,1.4169
2004-11-03,0.6985
2004-11-04,0.5336
2004-11-05,0.5308
2004-11-08,-0.2112
2004-11-09,0.4762
2004-11-10,0.5793
2004-11-11,-0.5759
2004-11-12,0.0527
2004-11-15,1.3158
2004-11-16,0.2597
2004-11-17,-1.2435
2004-11-18,-0.2099
2004-11-19,0.4206
2004-11-22,-0.5236
2004-11-23,0.0
2004-11-24,0.7368
2004-11-26,0.3135
2004-11-29,0.3125
2004-11-30,-0.1038
2004-12-01,0.3119
2004-12-02,0.1036
2004-12-03,0.8799
2004-12-06,0.1539
2004-12-07,-0.1025
2004-12-08,-0.7179
2004-12-09,0.7231
2004-12-10,0.8718
2004-12-13,0.1525
2004-12-14,2.2335
2004-12-15,1.291
2004-12-16,0.4412
2004-12-17,0.7809
2004-12-20,0.6295
2004-12-21,0.5294
2004-12-22,0.4377
2004-12-23,0.0
2004-12-27,-0.5327
2004-12-28,0.1947
2004-12-29,0.1458
2004-12-30,0.6793
2004-12-31,-0.1446
2005-01-03,-1.5927
2005-01-04,-0.6866
2005-01-05,-2.4691
2005-01-06,-0.2532
2005-01-07,-0.1015
2005-01-10,-0.4065
2005-01-11,-0.102
2005-01-12,-0.7661
2005-01-13,-0.4632
2005-01-14,-1.3961000000000001
2005-01-18,2.5695
2005-01-19,-0.818
2005-01-20,-0.1546
2005-01-21,-0.6195
2005-01-24,-0.2597
2005-01-25,0.2604
2005-01-26,-1.1948
2005-01-27,-0.0526
2005-01-28,0.9469
2005-01-31,-0.2084
2005-02-01,-0.0522
2005-02-02,-0.3135
2005-02-03,-0.4193
2005-02-04,0.3684
2005-02-07,-0.1049
2005-02-08,1.5748
2005-02-09,-0.6718
2005-02-10,0.6764
2005-02-11,0.3618
2005-02-14,0.7209
2005-02-15,-0.3579
2005-02-16,0.0513
2005-02-17,-0.0513
2005-02-18,0.0
2005-02-22,-2.9246
2005-02-23,1.7442
2005-02-24,-0.6234
2005-02-25,0.3659
2005-02-28,-0.4167
2005-03-01,0.9414
2005-03-02,-0.829
