ticker,NXTYQ US Equity
2006-02-10,-2.1572
2006-02-13,-1.4961
2006-02-14,-0.0799
2006-02-15,-2.8
2006-02-16,4.5267
2006-02-17,-1.5684
2006-02-21,0.3935
2006-02-22,0.0
2006-02-23,1.5936
2006-02-24,0.0
2006-02-27,0.3922
2006-02-28,1.0156
2006-03-01,0.1547
2006-03-02,1.0811
2006-03-03,4.66
2006-03-06,0.6569
2006-03-07,-1.1168
2006-03-08,-3.1974
2006-03-09,-0.5303
2006-03-10,0.3046
2006-03-13,-1.2908
2006-03-14,-1.1538
2006-03-15,-0.7004
2006-03-16,1.8809
2006-03-17,1.3077
2006-03-20,-1.4426999999999999
2006-03-21,-0.2311
2006-03-22,-0.3861
2006-03-23,-0.3876
2006-03-24,-0.7782
2006-03-27,0.0
2006-03-28,0.0
2006-03-29,-0.3922
2006-03-30,-1.4961
2006-03-31,1.4388
2006-04-03,-0.7092
2006-04-04,0.3968
2006-04-05,0.0
2006-04-06,-0.3953
2006-04-07,-0.7937
2006-04-10,0.72
2006-04-11,-2.3034
2006-04-12,0.4065
2006-04-13,0.0
2006-04-17,0.5668
2006-04-18,0.4831
2006-04-19,-1.4423
2006-04-20,-0.2439
2006-04-21,-0.7335
2006-04-24,0.4105
2006-04-25,-4.0883
2006-04-26,2.6428000000000003
2006-04-27,3.9036999999999997
2006-04-28,0.3197
2006-05-01,0.3984
2006-05-02,-0.7143
2006-05-03,2.7978
2006-05-04,1.0886
2006-05-05,1.7692
2006-05-08,0.1512
2006-05-09,0.6038
2006-05-10,0.9002
2006-05-11,-0.1487
2006-05-12,-1.936
2006-05-15,-0.0759
2006-05-16,-1.2158
2006-05-17,0.3846
2006-05-18,0.9195
2006-05-19,-0.8352
2006-05-22,0.1531
2006-05-23,2.8287
2006-05-24,0.7435
2006-05-25,-3.9852
2006-05-26,-0.0769
2006-05-30,0.7692
2006-05-31,0.9924
2006-06-02,0.1512
2006-06-05,-0.6792
2006-06-06,-0.4559
2006-06-07,-0.7634
2006-06-08,0.1538
2006-06-09,0.6144
2006-06-12,0.7634
2006-06-13,-0.7576
2006-06-14,0.0
2006-06-15,-0.7634
2006-06-16,0.0
2006-06-19,0.0
2006-06-20,0.0
2006-06-21,0.0
2006-06-22,0.0
2006-06-23,-2.0
2006-06-26,-1.3344
2006-06-27,-2.148
2006-06-28,-0.0813
2006-06-29,2.2701000000000002
2006-06-30,-0.549
2006-07-05,1.2
2006-07-06,-1.1858
2006-07-07,4.16
2006-07-10,-0.1536
2006-07-11,-3.0
2006-07-12,2.5377
2006-07-13,-1.6240999999999999
2006-07-14,0.3145
2006-07-17,-0.0784
2006-07-18,-0.6275
2006-07-19,2.6046
2006-07-20,-2.6923
2006-07-21,-0.3953
2006-07-24,1.1905000000000001
2006-07-25,0.3451
2006-07-26,1.6101
2006-07-27,0.0
2006-07-28,-0.7692
2006-07-31,0.3876
2006-08-01,-0.3861
2006-08-02,1.938
2006-08-03,-0.9125
2006-08-04,-5.9862
2006-08-07,2.0408
2006-08-08,-1.8399999999999999
2006-08-09,-2.1189999999999998
2006-08-10,-0.3331
2006-08-11,-1.0025
2006-08-14,1.2648
2006-08-15,0.001
2006-08-16,4.1667
2006-08-17,-1.76
2006-08-18,-2.1987
2006-08-21,1.5819999999999999
2006-08-23,-1.6393
2006-08-24,-4.1667
2006-08-25,0.6957
2006-08-28,-2.418
2006-08-29,0.4425
2006-08-30,2.6432
2006-08-31,0.0
2006-09-01,-1.8026
2006-09-05,0.5245
2006-09-06,-0.8696
2006-09-07,0.7895
2006-09-08,-2.5239000000000003
2006-09-11,-0.3571
2006-09-12,-0.0896
2006-09-13,-0.4484
2006-09-14,-0.9009
2006-09-15,-0.0909
2006-09-18,2.3658
2006-09-19,-0.9778
2006-09-20,2.0646
2006-09-21,-1.847
2006-09-25,-0.9857
2006-09-26,0.0
2006-09-27,-1.1764999999999999
2006-09-28,2.5721
2006-09-29,-1.2577
2006-10-02,-0.9042
2006-10-03,0.365
2006-10-04,1.0
2006-10-05,-0.09
2006-10-06,1.3514
2006-10-09,0.0
2006-10-10,-3.5556
2006-10-11,3.318
2006-10-12,2.3194
2006-10-13,0.2616
2006-10-16,0.087
2006-10-17,0.7819
2006-10-18,1.2931
2006-10-19,1.8723
2006-10-20,0.2506
2006-10-23,2.0833
2006-10-24,1.4694
2006-10-25,3.8616
2006-10-26,0.1549
2006-10-27,0.9281
2006-10-30,1.0651
2006-10-31,0.2076
2006-11-01,-1.6372
2006-11-02,-3.3846
2006-11-03,4.5382
2006-11-06,-2.818
2006-11-07,1.7241
2006-11-08,-1.1556
2006-11-09,-4.9883
2006-11-10,0.082
2006-11-13,0.4098
2006-11-14,0.9796
2006-11-15,-1.1318
2006-11-16,1.2265
2006-11-17,-0.6462
2006-11-20,0.0
2006-11-21,1.626
2006-11-22,0.4
2006-11-24,2.0398
2006-11-27,-3.0923
2006-11-28,0.0
2006-11-29,0.3223
2006-11-30,-1.0442
2006-12-01,-1.7856999999999998
2006-12-04,-0.0826
2006-12-05,0.9926
2006-12-06,0.0819
2006-12-07,0.3273
2006-12-08,-0.4894
2006-12-11,0.4918
2006-12-12,0.571
2006-12-13,2.2709
2006-12-14,-0.8723
2006-12-15,-0.16
2006-12-18,0.0801
2006-12-19,-0.8006
2006-12-20,-0.8071
2006-12-21,-2.3596
2006-12-22,0.0833
2006-12-26,-0.0833
2006-12-27,0.8333
2006-12-28,0.1653
2006-12-29,-0.6601
2007-01-03,-1.495
2007-01-04,0.4216
2007-01-05,0.5877
2007-01-08,0.1669
2007-01-09,0.0
2007-01-10,0.1667
2007-01-11,-0.2496
2007-01-12,0.5004
2007-01-16,-0.7469
2007-01-17,0.0
2007-01-18,-0.2508
2007-01-19,1.3412
2007-01-22,-0.7444
2007-01-23,-0.8333
2007-01-24,0.6723
2007-01-25,0.0
2007-01-26,-0.5008
2007-01-29,0.6711
2007-01-30,0.0
2007-01-31,-0.4167
2007-02-01,0.1674
2007-02-02,0.1044
2007-02-05,-0.1043
2007-02-06,0.1671
2007-02-07,0.7506
2007-02-08,-0.0828
2007-02-09,0.0829
2007-02-12,-0.3311
2007-02-13,0.1661
2007-02-14,0.3317
2007-02-15,-0.8264
2007-02-16,0.4167
2007-02-20,1.4108
2007-02-21,0.982
2007-02-22,0.3241
2007-02-23,-0.6462
2007-02-26,0.0
2007-02-27,-0.4878
2007-02-28,-1.5523
2007-03-01,-0.083
2007-03-02,-0.5814
2007-03-05,0.2506
2007-03-06,0.4167
2007-03-07,0.249
2007-03-08,-0.3311
2007-03-09,-0.3322
2007-03-12,0.0
2007-03-13,-0.5
2007-03-14,-6.6164
2007-03-15,6.3677
2007-03-16,0.9275
2007-03-19,1.086
2007-03-20,-0.0826
2007-03-21,-1.1166
2007-03-22,-0.3764
2007-03-23,-0.1679
2007-03-26,-2.2708
2007-03-27,0.3442
2007-03-28,1.1149
2007-03-29,0.4241
2007-03-30,-1.5203
2007-04-02,-0.3431
2007-04-03,2.1515
2007-04-04,-1.6848999999999998
2007-04-05,-1.5424
2007-04-09,0.9574
2007-04-10,0.3448
2007-04-11,0.5155
2007-04-12,0.0
2007-04-13,0.0
2007-04-16,-0.9402
2007-04-17,-0.1726
2007-04-18,-0.5186
2007-04-19,0.2606
2007-04-20,0.8666
2007-04-23,-0.6014
2007-04-24,0.2593
2007-04-25,0.2586
2007-04-26,0.5159
2007-04-27,0.1711
2007-04-30,0.0854
2007-05-01,-0.9386
2007-05-02,2.0672
2007-05-03,-1.1814
2007-05-04,-0.5124
2007-05-07,0.8584
2007-05-08,0.0
2007-05-09,0.0
2007-05-10,-0.3404
2007-05-11,-0.427
2007-05-14,0.1715
2007-05-15,0.0856
2007-05-16,-0.3422
2007-05-17,-0.1717
2007-05-18,-0.6019
2007-05-21,0.0
2007-05-22,0.346
2007-05-23,-0.5172
2007-05-24,0.3466
2007-05-25,-1.0363
2007-05-29,-0.0873
2007-05-30,0.0
2007-05-31,-0.4367
2007-06-01,-2.5439
2007-06-04,2.8803
2007-06-05,-0.6999
2007-06-06,-0.793
2007-06-07,-1.0657
2007-06-08,-0.2693
2007-06-11,0.09
2007-06-12,-0.3597
2007-06-13,-0.5415
2007-06-14,-0.363
2007-06-15,0.8197
2007-06-18,-1.897
2007-06-19,-0.3683
2007-06-20,-0.647
2007-06-21,-0.3721
2007-06-22,-0.9337
2007-06-25,-2.262
2007-06-26,-1.7358
2007-06-27,-1.2758
2007-06-28,2.3857
2007-06-29,-0.1942
2007-07-02,-0.2918
2007-07-03,0.9756
2007-07-05,-3.7681
2007-07-06,0.4016
2007-07-09,-0.1
2007-07-10,-1.5015
2007-07-11,0.6098
2007-07-12,-0.404
2007-07-13,-3.144
2007-07-16,-0.1047
2007-07-17,0.1048
2007-07-18,-1.5707
2007-07-19,0.8511
2007-07-20,-1.0549
2007-07-23,1.4925
2007-07-24,-3.5714
2007-07-25,-1.3072
2007-07-26,-3.4215999999999998
2007-07-27,1.0286
2007-07-30,-2.6018
2007-07-31,2.3229
2007-08-01,-2.2701000000000002
2007-08-02,0.2323
2007-08-03,-0.2317
2007-08-06,-2.9036
2007-08-07,-1.5550000000000002
2007-08-08,1.7010999999999998
2007-08-09,-0.9558
2007-08-10,-5.3076
2007-08-13,-2.0382
2007-08-14,4.4213000000000005
2007-08-15,0.1245
2007-08-16,-7.7114
2007-08-17,5.9299
2007-08-20,-0.1272
2007-08-21,-1.1465
2007-08-22,1.2887
2007-08-23,0.3817
2007-08-24,-0.7605
2007-08-27,0.894
2007-08-28,1.1392
2007-08-29,0.1252
2007-08-30,0.375
2007-08-31,2.7397
2007-09-04,-0.9697
2007-09-05,-0.1224
2007-09-06,0.0
2007-09-07,-0.4902
2007-09-10,-0.8621
2007-09-11,-0.8696
2007-09-12,0.3759
2007-09-13,0.6242
2007-09-14,1.3648
2007-09-17,0.8568
2007-09-18,1.9417
2007-09-19,-2.1429
2007-09-20,1.2165
2007-09-21,2.1635
2007-09-24,-2.8235
2007-09-25,1.0896
2007-09-26,3.5928
2007-09-27,-5.0867
2007-09-28,1.0962
2007-10-01,-4.2169
2007-10-02,4.1509
2007-10-03,-3.3816
2007-10-04,0.75
2007-10-05,-0.7444
2007-10-08,1.125
2007-10-09,0.8653
2007-10-10,-3.799
2007-10-11,2.0382
2007-10-12,-1.3733
2007-10-15,-0.3797
2007-10-16,-0.3812
2007-10-17,0.2551
2007-10-18,-0.8906
2007-10-19,-0.5135
2007-10-22,2.7096999999999998
2007-10-23,0.7538
2007-10-24,0.6234
2007-10-25,-0.3717
2007-10-26,-2.3632
2007-10-29,0.0
2007-10-30,-1.2739
2007-10-31,3.654
2007-11-01,-2.4049
2007-11-02,0.2551
2007-11-05,-0.5089
2007-11-06,2.3018
2007-11-07,-1.125
2007-11-08,-2.0228
2007-11-09,1.2903
2007-11-12,2.1656
2007-11-13,-1.1222
2007-11-14,0.2522
2007-11-19,-2.5157
2007-11-20,-3.2258
2007-11-21,-1.2
2007-11-23,-0.135
2007-11-26,3.3784
2007-11-27,-1.0458
2007-11-28,-1.4531
2007-11-29,-2.2788
2007-11-30,0.2743
2007-12-03,-0.8208
2007-12-04,-9.1034
2007-12-05,-0.1517
2007-12-06,2.4316
2007-12-07,5.1929
2007-12-10,5.9238
2007-12-11,-0.1332
2007-12-12,-0.2667
2007-12-13,-4.2781
2007-12-14,-2.5140000000000002
2007-12-17,-2.5788
2007-12-18,-8.8235
2007-12-19,4.5161
2007-12-20,0.3086
2007-12-21,6.6154
2007-12-24,0.2886
2007-12-26,-3.8849
2007-12-27,4.0419
2007-12-28,-4.6043
2007-12-31,0.1508
2008-01-02,4.0663
2008-01-03,-2.1708
2008-01-04,-0.5917
2008-01-07,-10.7143
2008-01-08,11.6667
2008-01-09,-1.194
2008-01-10,3.6254
2008-01-11,-1.1662
2008-01-14,1.7699
2008-01-15,-1.4493
2008-01-16,4.4118
2008-01-17,6.338
2008-01-18,0.2649
2008-01-22,0.0
2008-01-23,1.7173
2008-01-24,-1.2987
2008-01-25,-3.0263
2008-01-28,-1.6282
2008-01-29,4.4138
2008-01-30,1.4531
2008-01-31,-1.4323000000000001
2008-02-01,0.6605
2008-02-04,-2.4934
2008-02-05,-1.0767
2008-02-06,3.9455999999999998
2008-02-07,-1.7016
2008-02-08,1.5979
2008-02-11,-7.8637
2008-02-12,0.0
2008-02-13,-1.2802
2008-02-14,1.1527
2008-02-15,-7.1225
2008-02-19,7.362
2008-02-20,3.1429
2008-02-21,1.5234999999999999
2008-02-22,-0.4093
2008-02-25,0.8219
2008-02-26,-2.9891
2008-02-27,3.5014
2008-02-28,1.4885
2008-02-29,1.0667
2008-03-03,-0.6596
2008-03-04,-2.1248
2008-03-05,-3.7992
2008-03-06,-0.9873
2008-03-07,-4.8433
2008-03-10,-1.1976
2008-03-11,1.5152
2008-03-12,4.6269
2008-03-13,-2.5678
2008-03-14,2.489
2008-03-17,-4.8571
2008-03-18,3.003
2008-03-19,1.1662
2008-03-20,1.0086
2008-03-24,-9.4151
2008-03-25,4.5669
2008-03-26,5.8735
2008-03-27,0.2845
2008-03-28,-3.4043
2008-03-31,0.0
2008-04-01,0.2937
2008-04-02,-1.1713
2008-04-03,4.8889
2008-04-04,-10.1695
2008-04-07,5.8176
2008-04-08,0.8915
2008-04-09,-6.7747
2008-04-11,6.0032
2008-04-14,-4.4709
2008-04-15,-2.4961
2008-04-16,-1.6
2008-04-17,-6.3415
2008-04-18,2.6042
2008-04-21,1.1844000000000001
2008-04-22,0.5017
2008-04-23,-0.9983
2008-04-24,-0.8403
2008-04-25,-1.5253999999999999
2008-04-28,2.7517
2008-04-29,-7.5358
2008-04-30,3.0797
2008-05-01,5.0967
2008-05-02,-4.3478
2008-05-05,0.8741
2008-05-06,-1.9064
2008-05-07,-2.1201
2008-05-08,1.8051
2008-05-09,-1.0638
2008-05-12,3.0466
2008-05-13,-3.4804
2008-05-14,-2.8807
2008-05-15,-4.0816
2008-05-16,3.0948
2008-05-19,-4.1276
2008-05-20,9.002
2008-05-21,-2.5135
2008-05-22,-4.9724
2008-05-23,-0.1938
2008-05-27,-5.0485
2008-05-28,7.1575
2008-05-29,-3.8167999999999997
2008-05-30,12.1032
2008-06-02,1.2389000000000001
2008-06-03,-10.4873
2008-06-04,12.1066
2008-06-05,-0.8711
2008-06-06,-2.9877000000000002
2008-06-09,1.6303999999999998
2008-06-10,0.0
2008-06-11,-1.426
2008-06-12,-1.4466999999999999
2008-06-13,-5.6881
2008-06-16,2.5292
2008-06-17,-0.3795
2008-06-18,-4.1905
2008-06-19,9.1451
2008-06-20,-2.0036
2008-06-23,2.974
2008-06-24,-0.1805
2008-06-25,-9.4033
2008-06-26,1.7964
2008-06-27,-9.8039
2008-06-30,4.3478
2008-07-01,-2.2917
2008-07-02,-2.5586
2008-07-03,0.6565
2008-07-07,-6.5217
2008-07-08,-3.2558
2008-07-09,0.9615
2008-07-10,-6.6667
2008-07-11,-17.3469
2008-07-14,-17.5926
2008-07-15,5.9925
2008-07-16,-4.2403
2008-07-17,-7.7491
2008-07-18,4.0
2008-07-21,0.3846
2008-07-22,-6.1303
2008-07-23,-2.8571
2008-07-24,0.0
2008-07-25,5.8824
2008-07-28,-2.7778
2008-07-29,3.6734999999999998
2008-07-30,2.3622
2008-07-31,-5.0
2008-08-01,-20.2429
2008-08-04,-4.0609
2008-08-05,5.8201
2008-08-06,1.0
2008-08-07,5.9406
2008-08-08,-1.4019
2008-08-11,0.9479
2008-08-12,0.939
2008-08-13,-5.1163
2008-08-14,2.451
2008-08-15,0.4785
2008-08-18,-3.3333
2008-08-19,-1.9704000000000002
2008-08-20,2.5126
2008-08-21,2.451
2008-08-22,-6.2201
2008-08-25,0.0
2008-08-26,-0.5102
2008-08-27,4.6154
2008-08-28,-1.9607999999999999
2008-08-29,4.5
2008-09-02,-5.2632
2008-09-03,-2.0202
2008-09-04,4.1237
2008-09-05,11.3861
2008-09-08,-4.8889
2008-09-09,-3.271
2008-09-10,-2.8986
2008-09-11,0.995
2008-09-12,4.4335
2008-09-15,-5.1887
2008-09-16,-2.4876
2008-09-17,-3.0612
2008-09-18,-0.5263
2008-09-19,17.4603
2008-09-22,0.9009
2008-09-23,-8.9286
2008-09-24,-2.451
2008-09-25,-4.5226
2008-09-26,0.0
2008-09-29,-3.1579
2008-09-30,-15.7609
2008-10-01,22.5806
2008-10-02,-5.2632
2008-10-03,0.0
2008-10-06,1.1111
2008-10-07,0.5495
2008-10-08,-12.5615
2008-10-09,-6.2573
2008-10-10,0.6667
2008-10-13,19.2053
2008-10-14,0.0
2008-10-15,-6.1181
2008-10-16,0.5992
2008-10-17,0.0
2008-10-20,-5.8824
2008-10-21,0.0
2008-10-22,-1.875
2008-10-23,-7.0064
2008-10-24,2.7397
2008-10-27,-4.6667
2008-10-28,-12.5874
2008-10-29,12.0
2008-10-30,18.5714
2008-10-31,-9.6386
2008-11-03,-3.3333
2008-11-04,-12.4138
2008-11-05,-15.748
2008-11-06,-6.5421
2008-11-07,-9.0
2008-11-10,-23.0769
2008-11-11,50.0
2008-11-12,-13.3333
2008-11-13,-1.0989
2008-11-14,-3.3333
2008-11-17,3.4483
2008-11-18,-13.3333
2008-11-19,-3.8462
2008-11-20,-33.3333
2008-11-21,50.0
2008-11-24,-26.6667
2008-11-25,0.0
2008-11-26,44.7955
2008-11-28,-22.1472
2008-12-01,19.3548
2008-12-02,-18.9189
2008-12-03,10.0
2008-12-04,27.2727
2008-12-05,-5.3199
2008-12-08,0.2122
2008-12-09,-4.6424
2008-12-10,-9.2105
2008-12-11,-13.0435
2008-12-12,-3.3333
2008-12-15,-5.1724
2008-12-16,-3.6364
2008-12-17,-1.8868
2008-12-18,-11.538499999999999
2008-12-19,17.3913
2008-12-22,25.9259
2008-12-23,2.9412000000000003
2008-12-24,-27.1429
2008-12-26,23.5294
2008-12-29,-4.256
2008-12-30,-7.1599
2008-12-31,30.3571
2009-01-02,-15.0685
2009-01-05,12.9032
2009-01-06,0.0
2009-01-07,4.2857
2009-01-08,0.0
2009-01-09,-6.8493
2009-01-12,8.8235
2009-01-13,-16.2162
2009-01-14,-8.0645
2009-01-15,0.0
2009-01-16,-5.2632
2009-01-20,-1.8519
2009-01-21,18.8679
2009-01-22,9.5238
2009-01-23,7.2464
2009-01-26,9.4595
2009-01-28,1.2346
2009-01-29,-3.6585
2009-01-30,-5.0633
2009-02-02,-78.8
2009-02-03,-23.8994
2009-02-04,15.8058
2009-02-05,149.8662
2009-02-06,19.9572
2009-02-09,-4.7619
2009-02-10,-25.0
2009-02-11,-11.6667
2009-02-12,58.4906
2009-02-13,-16.6667
2009-02-17,0.0
2009-02-18,-22.8571
2009-02-19,-25.9259
2009-02-20,120.0
2009-02-23,-52.2727
2009-02-26,109.5238
2009-02-27,-34.0909
2009-03-02,13.7931
2009-03-03,6.0606
2009-03-04,-34.2857
2009-03-05,0.0
2009-03-06,0.0
2009-03-09,95.6522
2009-03-10,-48.8889
2009-03-11,-8.6957
2009-03-12,42.8571
2009-03-13,-6.6667
2009-03-17,-28.5714
2009-03-18,0.0
2009-03-20,35.0
2009-03-23,11.1111
2009-03-24,31.6667
2009-03-25,0.0
2009-03-26,-24.0506
2009-03-27,0.0
2009-03-31,30.0
2009-04-02,-23.0769
2009-04-03,-33.3333
2009-04-07,50.0
2009-04-08,30.0
2009-04-09,-48.7179
2009-04-13,0.0
2009-04-14,0.0
2009-04-21,0.0
2009-04-23,0.0
2009-04-27,0.0
2009-04-28,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-07,0.0
2009-05-08,0.0
2009-05-11,0.0
2009-05-18,50.0
2009-05-19,-10.0
2009-05-20,3.7037
2009-05-21,-28.5714
2009-05-26,0.0
2009-06-02,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,0.0
2009-06-12,5.0
2009-06-15,-4.7619
2009-06-17,50.0
2009-06-18,0.0
2009-06-22,0.0
2009-06-25,0.0
2009-06-26,0.0
2009-06-29,-43.3333
2009-06-30,17.647100000000002
2009-07-06,0.0
2009-07-07,-15.0
2009-07-08,0.0
2009-07-10,0.0
2009-07-16,0.0
2009-07-17,-11.1765
2009-07-20,65.5629
2009-07-21,-40.0
2009-07-23,66.6667
2009-07-24,-32.0
2009-07-28,0.0
2009-07-31,5.8824
2009-08-03,-11.1111
2009-08-05,0.0
2009-08-10,-6.25
2009-08-13,20.0
2009-08-14,11.1111
2009-08-18,25.0
2009-08-19,-20.0
2009-08-20,25.0
2009-08-24,0.0
2009-08-25,-4.0
2009-08-26,0.0
2009-08-28,-16.6667
2009-08-31,0.0
2009-09-03,-10.0
2009-09-04,11.1111
2009-09-10,-10.0
2009-09-11,0.0
2009-09-14,11.1111
2009-09-15,-10.0
2009-09-16,11.1111
2009-09-18,-10.0
2009-09-22,-5.5556
2009-09-23,5.8824
2009-09-24,94.4444
2009-09-25,0.0
2009-09-28,-57.1429
2009-09-29,0.0
2009-09-30,86.6667
2009-10-02,0.0
2009-10-05,-42.8571
2009-10-06,0.0
2009-10-08,6.25
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-19,0.0
2009-10-20,-5.8824
2009-10-21,-6.25
2009-10-22,0.0
2009-10-27,7.3333
2009-10-28,-6.8323
2009-10-29,0.0
2009-10-30,0.0
2009-11-02,0.0
2009-11-04,0.0
2009-11-05,20.0
2009-11-06,-16.6667
2009-11-09,20.0
2009-11-10,-16.6667
2009-11-11,6.6667
2009-11-12,-6.25
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,-20.0
2009-11-20,20.8333
2009-11-23,-24.1379
2009-11-24,0.0
2009-11-25,18.1818
2009-11-30,0.0
2009-12-01,-15.3846
2009-12-02,31.8182
2009-12-04,-24.1379
2009-12-08,0.0
2009-12-09,1.8182
2009-12-11,-1.7856999999999998
2009-12-15,18.1818
2009-12-16,-23.0769
2009-12-18,30.0
2009-12-21,-23.0769
2009-12-22,0.0
2009-12-23,1.0
2009-12-24,15.8416
2009-12-28,-14.5299
2009-12-29,17.0
2009-12-30,-13.6752
2009-12-31,0.0
2010-01-06,0.0
2010-01-12,0.0
2010-01-13,15.8416
2010-01-14,6.8376
2010-01-15,4.0
2010-01-19,15.3846
2010-01-20,13.3333
2010-01-21,-5.8824
2010-01-27,-12.5
2010-02-02,0.0
2010-02-05,0.0
2010-02-09,7.1429
2010-02-12,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,-6.6667
2010-02-24,0.0
2010-02-25,7.1429
2010-02-26,-6.6667
2010-03-02,7.1429
2010-03-03,0.0
2010-03-04,0.0
2010-03-09,-26.6667
2010-03-11,81.8182
2010-03-16,-45.0
2010-03-17,36.3636
2010-03-18,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-26,0.0
2010-03-29,0.0
2010-04-01,0.0
2010-04-05,0.0
2010-04-06,100.0
2010-04-07,-50.0
2010-04-09,33.3333
2010-04-12,-25.0
2010-04-13,0.0
2010-04-14,-20.0
2010-04-15,0.0
2010-04-20,8.3333
2010-04-21,15.3846
2010-04-22,-6.6667
2010-04-23,75.0
2010-04-26,-18.3673
2010-04-27,15.0
2010-04-28,26.087
2010-04-29,0.0
2010-04-30,-23.7931
2010-05-03,0.0
2010-05-04,6.1934
2010-05-05,-10.0932
2010-05-06,10.9005
2010-05-07,-5.9829
2010-05-10,-1.8182
2010-05-12,-25.9259
2010-05-13,18.75
2010-05-17,-5.2632
2010-05-19,-16.6667
2010-05-25,0.0
2010-05-27,20.0
2010-05-28,0.0
2010-06-02,5.5556
2010-06-15,-21.0526
2010-06-24,0.0
2010-06-30,0.0
2010-07-06,0.0
2010-07-09,0.0
2010-07-13,6.6667
2010-07-16,18.75
2010-07-19,-21.0526
2010-07-20,0.0
2010-07-21,0.0
2010-07-23,0.0
2010-07-26,-13.3333
2010-07-27,46.1538
2010-07-29,-21.0526
2010-07-30,-33.3333
2010-08-03,-10.0
2010-08-06,-5.5556
2010-08-11,0.0
2010-08-12,0.0
2010-08-19,17.647100000000002
2010-08-23,-10.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-30,0.0
2010-09-01,0.0
2010-09-02,0.0
2010-09-08,0.0
2010-09-09,-11.1111
2010-09-20,-31.25
2010-09-22,81.8182
2010-09-24,-45.0
2010-09-29,0.0
2010-10-06,0.0
2010-10-12,0.0
2010-10-13,9.0909
2010-10-19,0.0
2010-10-21,0.0
2010-11-01,0.0
2010-11-03,0.0
2010-11-05,150.0
2010-11-11,-33.3333
2010-11-12,-40.0
2010-11-17,66.6667
2010-11-18,-40.0
2010-11-22,0.0
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,-16.6667
2010-12-03,0.0
2010-12-06,0.0
2010-12-09,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-60.0
2010-12-16,0.0
2010-12-17,-25.0
2010-12-20,233.3333
2010-12-22,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-04,20.0
2011-01-06,16.6667
2011-01-07,-28.5714
2011-01-14,20.0
