ticker,MCO US Equity
2000-05-22,0.8316
2000-05-23,1.6495
2000-05-24,-0.2028
2000-05-25,1.2195
2000-05-26,-2.2088
2000-05-30,0.0
2000-05-31,1.0267
2000-06-01,2.6423
2000-06-02,2.1782
2000-06-05,2.1318
2000-06-06,-1.1385
2000-06-07,-0.5758
2000-06-08,-2.8958
2000-06-09,-1.3917
2000-06-12,-0.4032
2000-06-13,-0.6073
2000-06-14,1.6293
2000-06-15,-3.4068
2000-06-16,1.3357
2000-06-19,0.934
2000-06-20,-0.6085
2000-06-21,1.2245
2000-06-22,-0.4032
2000-06-23,-1.6194
2000-06-26,-1.2346
2000-06-27,-4.375
2000-06-28,0.7353
2000-06-29,2.2979
2000-06-30,-3.1712
2000-07-03,1.0917
2000-07-05,-1.9438
2000-07-06,-0.6608
2000-07-07,1.5521
2000-07-10,-0.655
2000-07-11,1.7582
2000-07-12,1.2959
2000-07-13,1.2793
2000-07-14,1.4737
2000-07-17,0.9336
2000-07-18,-4.6249
2000-07-19,2.1552
2000-07-20,0.211
2000-07-21,-0.2105
2000-07-24,0.6329
2000-07-25,-2.3061
2000-07-26,-1.7167
2000-07-27,-0.2183
2000-07-28,0.6565
2000-07-31,2.8261
2000-08-01,1.2685
2000-08-02,1.2526
2000-08-03,-0.8247
2000-08-04,2.7027
2000-08-07,-1.417
2000-08-08,0.616
2000-08-09,0.2041
2000-08-10,-0.4073
2000-08-11,-0.2045
2000-08-14,2.8689
2000-08-15,2.7888
2000-08-16,0.186
2000-08-17,-0.3891
2000-08-18,0.3906
2000-08-21,0.1946
2000-08-22,0.7767
2000-08-23,0.578
2000-08-24,-0.1916
2000-08-25,0.1919
2000-08-28,-0.7663
2000-08-29,-1.1583
2000-08-30,0.7813
2000-08-31,2.3862
2000-09-01,-3.8449
2000-09-05,1.7717
2000-09-06,-0.3868
2000-09-07,1.5534
2000-09-08,1.3384
2000-09-11,2.2641999999999998
2000-09-12,0.738
2000-09-13,-1.0989
2000-09-14,0.9259
2000-09-15,1.1009
2000-09-18,-4.9002
2000-09-19,-2.6718
2000-09-20,0.3922
2000-09-21,-0.7813
2000-09-22,-0.7874
2000-09-25,0.1984
2000-09-26,2.3762
2000-09-27,7.1567
2000-09-28,0.1805
2000-09-29,-0.7207
2000-10-02,5.0817
2000-10-03,0.6881
2000-10-04,-0.2278
2000-10-05,-1.8265
2000-10-06,-4.4186
2000-10-09,-5.1095
2000-10-10,-2.3077
2000-10-11,1.0499
2000-10-12,3.6364
2000-10-13,2.005
2000-10-16,2.2113
2000-10-17,-5.5288
2000-10-18,-5.3435
2000-10-19,3.4946
2000-10-20,0.0
2000-10-23,1.8182
2000-10-24,4.0816
2000-10-25,-0.2451
2000-10-26,1.7199
2000-10-27,1.9324
2000-10-30,0.9479
2000-10-31,-1.1737
2000-11-01,-1.1876
2000-11-02,-0.9615
2000-11-03,0.0
2000-11-06,0.0
2000-11-07,0.2427
2000-11-08,-0.4843
2000-11-09,0.7299
2000-11-10,-0.4831
2000-11-13,0.0
2000-11-14,0.7282
2000-11-15,-1.4458
2000-11-16,-0.5575
2000-11-17,1.7241
2000-11-20,-0.2421
2000-11-21,-0.4854
2000-11-22,-0.9756
2000-11-24,0.2463
2000-11-27,-0.4914
2000-11-28,0.4938
2000-11-29,0.7371
2000-11-30,1.2195
2000-12-01,0.9639
2000-12-04,0.4773
2000-12-05,1.1876
2000-12-06,-0.2347
2000-12-07,-0.9412
2000-12-08,2.8504
2000-12-11,-0.9238
2000-12-12,-0.2331
2000-12-13,0.0
2000-12-14,0.9346
2000-12-15,-5.0926
2000-12-18,-0.7317
2000-12-19,2.457
2000-12-20,-5.9952
2000-12-21,1.2755
2000-12-22,-1.2594
2000-12-26,1.5306
2000-12-27,2.5126
2000-12-28,0.4902
2000-12-29,0.2439
2001-01-02,2.6764
2001-01-03,8.2938
2001-01-04,-1.9694
2001-01-05,-1.7856999999999998
2001-01-08,-1.3636
2001-01-09,0.0
2001-01-10,1.1521
2001-01-11,0.9112
2001-01-12,0.2257
2001-01-16,0.9009
2001-01-17,0.6696
2001-01-18,-2.439
2001-01-19,-4.5455
2001-01-22,4.7619
2001-01-23,0.4545
2001-01-24,-0.2262
2001-01-25,0.4535
2001-01-26,0.6772
2001-01-29,0.6278
2001-01-30,1.4973
2001-01-31,-1.6509
2001-02-01,-0.0714
2001-02-02,-2.609
2001-02-05,0.367
2001-02-06,1.7915999999999999
2001-02-07,-1.0417
2001-02-08,0.1089
2001-02-09,1.6679
2001-02-12,-0.3566
2001-02-13,1.4674
2001-02-14,-1.2346
2001-02-15,0.0
2001-02-16,0.0
2001-02-20,0.25
2001-02-21,-0.8906
2001-02-22,1.2401
2001-02-23,-3.734
2001-02-26,0.3325
2001-02-27,1.2518
2001-02-28,-1.9636
2001-03-01,1.1499
2001-03-02,-1.0634
2001-03-05,-0.8525
2001-03-06,0.0
2001-03-07,0.1495
2001-03-08,1.3811
2001-03-09,-0.5891
2001-03-12,-0.7407
2001-03-13,1.1567
2001-03-14,-0.4426
2001-03-15,0.3335
2001-03-16,-0.2954
2001-03-19,-0.1852
2001-03-20,0.4082
2001-03-21,-1.4412
2001-03-22,-0.8999
2001-03-23,0.8324
2001-03-26,1.651
2001-03-27,0.0369
2001-03-28,-0.1107
2001-03-29,-0.2586
2001-03-30,2.0741
2001-04-02,-1.2337
2001-04-03,-2.241
2001-04-04,-0.4134
2001-04-05,1.7358
2001-04-06,-0.0742
2001-04-09,4.6028
2001-04-10,3.0873
2001-04-11,-0.6885
2001-04-12,-1.0745
2001-04-16,1.787
2001-04-17,2.6506
2001-04-18,2.6492
2001-04-19,2.2868
2001-04-20,-1.1498
2001-04-23,-1.9708999999999999
2001-04-24,0.033
2001-04-25,2.6029999999999998
2001-04-26,-2.3764
2001-04-27,3.3553
2001-04-30,-0.0637
2001-05-01,0.2229
2001-05-02,-0.1907
2001-05-03,-0.7959
2001-05-04,-0.5135
2001-05-07,0.4839
2001-05-08,-0.61
2001-05-09,0.8075
2001-05-10,-0.5447
2001-05-11,-0.1289
2001-05-14,-0.2581
2001-05-15,2.7814
2001-05-16,0.6136
2001-05-17,1.2214
2001-05-18,1.052
2001-05-21,1.2554
2001-05-22,-1.27
2001-05-23,0.4288
2001-05-24,-0.427
2001-05-25,-0.5819
2001-05-29,0.8934
2001-05-30,-2.2901
2001-05-31,0.25
2001-06-01,0.6858
2001-06-04,0.6192
2001-06-05,2.7692
2001-06-06,0.479
2001-06-07,0.5364
2001-06-08,-1.067
2001-06-11,-0.7789
2001-06-12,-2.1739
2001-06-13,1.0802
2001-06-14,-1.4656
2001-06-15,1.1776
2001-06-18,0.1225
2001-06-19,5.5369
2001-06-20,-0.7826
2001-06-21,0.0584
2001-06-22,0.146
2001-06-25,-0.1458
2001-06-26,-1.0219
2001-06-27,0.59
2001-06-28,0.2933
2001-06-29,-2.0468
2001-07-02,1.4925
2001-07-03,-0.1471
2001-07-05,-0.7658
2001-07-06,-2.1371
2001-07-09,0.5156
2001-07-10,-1.1467
2001-07-11,-0.58
2001-07-12,0.0921
2001-07-13,-1.1963
2001-07-16,0.9003
2001-07-17,0.0
2001-07-18,0.2154
2001-07-19,-1.7808000000000002
2001-07-20,-2.7196
2001-07-23,-0.8355
2001-07-24,1.6526
2001-07-25,3.124
2001-07-26,0.9274
2001-07-27,-1.3783
2001-07-30,2.7329
2001-07-31,0.5441
2001-08-01,-0.3307
2001-08-02,0.3017
2001-08-03,0.2406
2001-08-06,0.8101
2001-08-07,-0.1786
2001-08-08,0.1789
2001-08-09,-0.1488
2001-08-10,1.2519
2001-08-13,-1.0892
2001-08-14,0.8036
2001-08-15,0.0295
2001-08-16,0.487
2001-08-17,0.3235
2001-08-20,1.2606
2001-08-21,-0.1158
2001-08-22,-0.2319
2001-08-23,-0.0291
2001-08-24,1.2206
2001-08-27,-0.0574
2001-08-28,-1.0629
2001-08-29,-0.4065
2001-08-30,0.0
2001-08-31,0.2624
2001-09-04,0.4653
2001-09-05,1.3025
2001-09-06,-1.5714000000000001
2001-09-07,-4.18
2001-09-10,5.1802
2001-09-17,-2.7938
2001-09-18,1.9556
2001-09-19,-1.4821
2001-09-20,-1.1799
2001-09-21,-3.2836
2001-09-24,4.1049
2001-09-25,0.3558
2001-09-26,1.9202
2001-09-27,3.5362
2001-09-28,3.5834
2001-10-01,-0.4054
2001-10-02,-5.156
2001-10-03,-2.8612
2001-10-04,-2.8277
2001-10-05,3.0009
2001-10-08,-1.7069
2001-10-09,2.1257
2001-10-10,3.049
2001-10-11,0.6259
2001-10-12,0.2545
2001-10-15,1.8049
2001-10-16,1.662
2001-10-17,-2.0981
2001-10-18,1.2803
2001-10-19,1.3465
2001-10-22,-1.1117
2001-10-23,-3.9485
2001-10-24,0.7422
2001-10-25,2.0119
2001-10-26,-0.1389
2001-10-29,-1.3074
2001-10-30,-1.2401
2001-10-31,-0.9132
2001-11-01,2.2465
2001-11-02,-0.8451
2001-11-05,-0.4261
2001-11-06,0.485
2001-11-07,0.7382
2001-11-08,-1.212
2001-11-09,-0.2282
2001-11-12,0.0286
2001-11-13,2.1155
2001-11-14,0.252
2001-11-15,-1.2566
2001-11-16,-0.9191
2001-11-19,-1.4003999999999999
2001-11-20,0.7536
2001-11-21,-0.0288
2001-11-23,-0.0576
2001-11-26,1.2957
2001-11-27,-2.0182
2001-11-28,-2.0017
2001-11-29,1.1841
2001-11-30,1.4336
2001-12-03,-0.3173
2001-12-04,4.022
2001-12-05,2.1419
2001-12-06,-1.5523
2001-12-07,0.2766
2001-12-10,-1.6276000000000002
2001-12-11,1.346
2001-12-12,0.2214
2001-12-13,0.1657
2001-12-14,1.3506
2001-12-17,7.5605
2001-12-18,-0.3793
2001-12-19,0.533
2001-12-20,-0.2777
2001-12-21,0.0253
2001-12-24,1.5945
2001-12-26,0.3986
2001-12-27,1.464
2001-12-28,-0.8315
2001-12-31,-1.7016
2002-01-02,0.3011
2002-01-03,0.2001
2002-01-04,1.9471
2002-01-07,-1.5426
2002-01-08,2.4621
2002-01-09,-2.1117
2002-01-10,-0.843
2002-01-11,-0.2251
2002-01-14,0.3759
2002-01-15,-0.2996
2002-01-16,-0.3005
2002-01-17,0.2763
2002-01-18,-0.0501
2002-01-22,-0.401
2002-01-23,-0.2768
2002-01-24,0.9084
2002-01-25,0.075
2002-01-28,-2.6237
2002-01-29,-2.874
2002-01-30,-1.2153
2002-01-31,0.3477
2002-02-01,0.6663
2002-02-04,-0.4766
2002-02-05,6.9167
2002-02-06,-0.0746
2002-02-07,-2.3904
2002-02-08,1.6582
2002-02-11,-0.3262
2002-02-12,-3.6002
2002-02-13,-0.7051
2002-02-14,-3.6034
2002-02-15,1.4734
2002-02-19,-0.484
2002-02-20,2.5128
2002-02-21,-2.4512
2002-02-22,1.9995
2002-02-25,-1.4304999999999999
2002-02-26,-0.0134
2002-02-27,-0.2691
2002-02-28,-0.1619
2002-03-01,0.0
2002-03-04,0.1351
2002-03-05,4.8313
2002-03-06,0.4634
2002-03-07,-1.7427000000000001
2002-03-08,3.495
2002-03-11,-1.7137
2002-03-12,-0.2308
2002-03-13,0.6168
2002-03-14,2.4266
2002-03-15,-0.2494
2002-03-18,-0.5
2002-03-19,2.4372
2002-03-20,-2.183
2002-03-21,-2.0311
2002-03-22,-0.1792
2002-03-25,-0.9744
2002-03-26,1.2429000000000001
2002-03-27,1.6368
2002-03-28,3.4222
2002-04-01,-0.6813
2002-04-02,0.5634
2002-04-03,-1.0962
2002-04-04,-0.197
2002-04-05,0.9378
2002-04-08,-0.1222
2002-04-09,0.8568
2002-04-10,-0.2184
2002-04-11,0.3405
2002-04-12,-0.4606
2002-04-15,-2.0214
2002-04-16,1.9140000000000001
2002-04-17,-1.2683
2002-04-18,1.4328
2002-04-19,0.5845
2002-04-22,-0.46
2002-04-23,-0.0243
2002-04-24,3.1144
2002-04-25,2.1708
2002-04-26,0.1155
2002-04-29,-0.5767
2002-04-30,1.1137
2002-05-01,3.1207
2002-05-02,0.8011
2002-05-03,-1.17
2002-05-06,5.3831
2002-05-07,-0.4663
2002-05-08,2.8748
2002-05-09,1.4904
2002-05-10,-0.3467
2002-05-13,-1.1257
2002-05-14,0.3726
2002-05-15,3.6502
2002-05-16,0.1691
2002-05-17,-0.5964
2002-05-20,-1.3
2002-05-21,-0.2837
2002-05-22,0.0203
2002-05-23,0.2235
2002-05-24,-0.7703
2002-05-28,0.0
2002-05-29,-2.4106
2002-05-30,-0.7745
2002-05-31,1.6034000000000002
2002-06-03,-0.8929
2002-06-04,0.5657
2002-06-05,0.2708
2002-06-06,-1.309
2002-06-07,-0.6316
2002-06-10,0.4237
2002-06-11,0.5063
2002-06-12,4.534
2002-06-13,-3.6546
2002-06-14,-0.5836
2002-06-17,0.9015
2002-06-18,2.3478
2002-06-19,2.8015
2002-06-20,1.8561999999999999
2002-06-21,-2.5785
2002-06-24,-1.6118999999999999
2002-06-25,1.1731
2002-06-26,-1.3994
2002-06-27,-1.7234
2002-06-28,2.6408
2002-07-01,-4.1608
2002-07-02,1.1535
2002-07-03,1.2026
2002-07-05,1.8849
2002-07-08,-1.8098
2002-07-09,-0.9011
2002-07-10,0.6613
2002-07-11,-2.1761
2002-07-12,-0.1679
2002-07-15,-0.6727
2002-07-16,-0.5714
2002-07-17,-1.4261
2002-07-18,-3.3686
2002-07-19,-6.1006
2002-07-22,1.2137
2002-07-23,7.9473
2002-07-24,2.8970000000000002
2002-07-25,2.6037
2002-07-26,-0.4539
2002-07-29,3.6062
2002-07-30,-1.0002
2002-07-31,0.2223
2002-08-01,-3.7298
2002-08-02,-0.356
2002-08-05,-0.9878
2002-08-06,-0.5519
2002-08-07,2.3266
2002-08-08,2.0859
2002-08-09,0.0
2002-08-12,-0.2656
2002-08-13,-1.8849
2002-08-14,3.4245
2002-08-15,0.0
2002-08-16,-0.1312
2002-08-19,0.5666
2002-08-20,2.173
2002-08-21,0.2757
2002-08-22,-1.9835
2002-08-23,-1.2022
2002-08-26,-1.4602
2002-08-27,-0.4939
2002-08-28,1.3444
2002-08-29,-0.3878
2002-08-30,-1.0039
2002-09-03,0.4553
2002-09-04,0.9065
2002-09-05,-0.2654
2002-09-06,0.1638
2002-09-09,1.2876
2002-09-10,0.2623
2002-09-11,-0.0604
2002-09-12,-1.611
2002-09-13,-0.2456
2002-09-16,2.0722
2002-09-17,-1.3869
2002-09-18,0.3261
2002-09-19,-3.1288
2002-09-20,1.1326
2002-09-23,1.2650000000000001
2002-09-24,-3.9525
2002-09-25,1.8977
2002-09-26,2.0088
2002-09-27,0.1026
2002-09-30,-0.6148
2002-10-01,2.0412
2002-10-02,-0.1616
2002-10-03,-4.3716
2002-10-04,-9.545
2002-10-07,4.6561
2002-10-08,3.0405
2002-10-09,-0.6292
2002-10-10,1.7686
2002-10-11,2.5531
2002-10-14,0.8787
2002-10-15,2.4471
2002-10-16,-0.4453
2002-10-17,0.854
2002-10-18,-2.2177
2002-10-21,2.866
2002-10-22,0.461
2002-10-23,-5.407
2002-10-24,-2.9741
2002-10-25,-0.8043
2002-10-28,-1.5998
2002-10-29,0.6682
2002-10-30,2.3673
2002-10-31,1.7938
2002-11-01,-0.1486
2002-11-04,-1.297
2002-11-05,0.8832
2002-11-06,-0.7687
2002-11-07,-2.0013
2002-11-08,-0.9223
2002-11-11,-3.1693
2002-11-12,2.4032999999999998
2002-11-13,-2.1457
2002-11-14,1.8273000000000001
2002-11-15,-2.4899
2002-11-18,-1.5988
2002-11-19,2.2701000000000002
2002-11-20,0.5721
2002-11-21,-2.0023
2002-11-22,0.9519
2002-11-25,1.3569
2002-11-26,-2.0422
2002-11-27,3.2198
2002-11-29,-1.2118
2002-12-02,0.2045
2002-12-03,-0.5441
2002-12-04,-0.114
2002-12-05,-1.278
2002-12-06,1.5025
2002-12-09,-2.824
2002-12-10,-0.375
2002-12-11,-0.1411
2002-12-12,-0.5418
2002-12-13,-2.0133
2002-12-16,1.7887
2002-12-17,-1.971
2002-12-18,-2.5921
2002-12-19,-0.0746
2002-12-20,5.774
2002-12-23,-1.6
2002-12-24,0.3109
2002-12-26,-0.143
2002-12-27,-0.6207
2002-12-30,-1.6334
2002-12-31,0.8303
2003-01-02,5.8368
2003-01-03,0.1831
2003-01-06,-2.0557
2003-01-07,-0.7929
2003-01-08,-1.6219999999999999
2003-01-09,-2.8913
2003-01-10,-0.9596
2003-01-13,3.8758
2003-01-14,0.1435
2003-01-15,0.0239
2003-01-16,1.5043
2003-01-17,-0.494
2003-01-21,-0.2364
2003-01-22,-0.9242
2003-01-23,0.9806
2003-01-24,-2.8895999999999997
2003-01-27,-0.5854
2003-01-28,1.4966
2003-01-29,0.0725
2003-01-30,-0.942
2003-01-31,2.1214
2003-02-03,2.4355
2003-02-04,-2.1212
2003-02-05,2.5244
2003-02-06,-0.813
2003-02-07,-0.8665
2003-02-10,-0.189
2003-02-11,-1.1598
2003-02-12,-1.1255
2003-02-13,0.0727
2003-02-14,2.7832
2003-02-18,1.0243
2003-02-19,0.1867
2003-02-20,-1.9096
2003-02-21,3.1102
2003-02-24,-2.1414
2003-02-25,0.4706
2003-02-26,-0.2576
2003-02-27,2.7941000000000003
2003-02-28,0.7309
2003-03-03,0.4762
2003-03-04,-1.2638
2003-03-05,1.0514000000000001
2003-03-06,-0.6107
2003-03-07,1.4565000000000001
2003-03-10,-1.817
2003-03-11,-1.7363
2003-03-12,3.4411
2003-03-13,1.3711
2003-03-14,2.4612
2003-03-17,2.5752
2003-03-18,-0.3165
2003-03-19,1.4815
2003-03-20,1.0428
2003-03-21,1.548
2003-03-24,-3.5366
2003-03-25,-0.4003
2003-03-26,-1.4597
2003-03-27,-1.052
2003-03-28,0.9764
2003-03-31,-0.6661
2003-04-01,1.7305000000000001
2003-04-02,0.5528
2003-04-03,-2.8759
2003-04-04,1.3934
2003-04-07,0.6442
2003-04-08,1.5788
2003-04-09,-0.9662
2003-04-10,0.6999
2003-04-11,-0.8425
2003-04-14,1.9116
2003-04-15,1.5215
2003-04-16,-0.6159
2003-04-17,2.3548999999999998
2003-04-21,-0.9082
2003-04-22,-0.7536
2003-04-23,-2.2368
2003-04-24,-0.105
2003-04-25,-0.2942
2003-04-28,1.4963
2003-04-29,1.059
2003-04-30,-0.7808
2003-05-01,0.7248
2003-05-02,1.7475
2003-05-05,-1.5760999999999998
2003-05-06,0.2669
2003-05-07,0.2867
2003-05-08,-1.225
2003-05-09,1.2609
2003-05-12,0.4491
2003-05-13,0.5893
2003-05-14,0.7071
2003-05-15,1.7452
2003-05-16,1.0154
2003-05-19,-0.0195
2003-05-20,1.1919
2003-05-21,0.4248
2003-05-22,-0.4422
2003-05-23,0.0579
2003-05-27,1.1195
2003-05-28,0.878
2003-05-29,-1.5894
2003-05-30,0.2692
2003-06-02,0.4794
2003-06-03,-0.5153
2003-06-04,0.0192
2003-06-05,0.0767
2003-06-06,0.6133
2003-06-09,0.6857
2003-06-10,0.8324
2003-06-11,-1.6886
2003-06-12,0.6107
2003-06-13,1.195
2003-06-16,2.4367
2003-06-17,-0.9332
2003-06-18,0.2216
2003-06-19,-2.3222
2003-06-20,0.9811
2003-06-23,-1.3453
2003-06-24,0.6629
2003-06-25,-0.9784
2003-06-26,1.3679999999999999
2003-06-27,-1.0309
2003-06-30,-0.1705
2003-07-01,0.2087
2003-07-02,0.9277
2003-07-03,1.2005
2003-07-07,1.9277
2003-07-08,2.7278000000000002
2003-07-09,-1.009
2003-07-10,-0.5722
2003-07-11,0.0
2003-07-14,0.3237
2003-07-15,-1.1832
2003-07-16,-2.1771
2003-07-17,-1.7248
2003-07-18,-0.0189
2003-07-21,-0.2643
2003-07-22,-0.1325
2003-07-23,0.4359
2003-07-24,-1.4717
2003-07-25,1.2256
2003-07-28,-0.1324
2003-07-29,-1.5723
2003-07-30,-0.8661
2003-07-31,0.4077
2003-08-01,-1.1988
2003-08-04,-0.3523
2003-08-05,-0.8445
2003-08-06,0.2971
2003-08-07,0.0592
2003-08-08,1.1447
2003-08-11,0.6049
2003-08-12,0.3491
2003-08-13,-0.4252
2003-08-14,1.2422
2003-08-15,0.2109
2003-08-18,0.1435
2003-08-19,-0.3633
2003-08-20,0.9787
2003-08-21,-0.5511
2003-08-22,-1.4141
2003-08-25,-0.5621
2003-08-26,0.1365
2003-08-27,0.0389
2003-08-28,0.6811
2003-08-29,0.2319
2003-09-02,1.8511
2003-09-03,0.9655
2003-09-04,-0.0938
2003-09-05,-1.0135
2003-09-08,-0.2655
2003-09-09,-1.8820999999999999
2003-09-10,0.0
2003-09-11,0.0775
2003-09-12,0.5421
2003-09-15,0.0
2003-09-16,0.7125
2003-09-17,0.7075
2003-09-18,1.2911000000000001
2003-09-19,1.4995
2003-09-22,0.2401
2003-09-23,0.2763
2003-09-24,0.2572
2003-09-25,-0.0367
2003-09-26,0.6416
2003-09-29,0.6557
2003-09-30,-0.5248
2003-10-01,1.8556
2003-10-02,0.8394
2003-10-03,0.7439
2003-10-06,0.8087
2003-10-07,0.9243
2003-10-08,0.0346
2003-10-09,1.2955999999999999
2003-10-10,1.4495
2003-10-13,0.3194
2003-10-14,-5.0436
2003-10-15,-0.6353
2003-10-16,0.7104
2003-10-17,-0.1234
2003-10-20,0.1059
2003-10-21,-1.0758
2003-10-22,0.0178
2003-10-23,-0.6239
2003-10-24,0.1973
2003-10-27,0.2148
2003-10-28,3.4655
2003-10-29,-0.1554
2003-10-30,0.0346
2003-10-31,-0.0346
2003-11-03,0.7954
2003-11-04,-0.4632
2003-11-05,-0.2413
2003-11-06,0.1382
2003-11-07,-0.3451
2003-11-10,-0.883
2003-11-11,-0.786
2003-11-12,1.3204
2003-11-13,0.0869
2003-11-14,-0.8507
2003-11-17,0.1226
2003-11-18,-1.5827
2003-11-19,0.1423
2003-11-20,0.0178
2003-11-21,0.7457
2003-11-24,0.4406
2003-11-25,1.0002
2003-11-26,-0.2953
2003-11-28,-0.1917
2003-12-01,0.6983
2003-12-02,-0.4334
2003-12-03,1.1841
2003-12-04,-0.8949
2003-12-05,0.0521
2003-12-08,0.0
2003-12-09,-0.9545
2003-12-10,0.6133
2003-12-11,0.8708
2003-12-12,0.4489
2003-12-15,-1.2375
2003-12-16,1.3401
2003-12-17,-0.4122
2003-12-18,0.3621
2003-12-19,1.2715
2003-12-22,2.0869
2003-12-23,-0.1828
2003-12-24,-0.05
2003-12-26,-0.05
2003-12-29,0.3333
2003-12-30,0.598
2003-12-31,-0.0165
2004-01-02,-0.0826
2004-01-05,0.2314
2004-01-06,0.2639
2004-01-07,-0.9046
2004-01-08,-0.5975
2004-01-09,0.1837
2004-01-12,0.1667
2004-01-13,0.416
2004-01-14,1.7564
2004-01-15,-0.8305
2004-01-16,0.2627
2004-01-20,-0.6223
2004-01-21,0.4779
2004-01-22,1.2301
2004-01-23,-0.3564
2004-01-26,0.6829
2004-01-27,0.9367
2004-01-28,-0.128
2004-01-29,0.4005
2004-01-30,1.9466999999999999
2004-02-02,-0.5009
2004-02-03,-0.2674
2004-02-04,-0.4732
2004-02-05,-1.5848
2004-02-06,5.314
2004-02-09,-1.8349
2004-02-10,0.1869
2004-02-11,1.7412999999999998
2004-02-12,-0.0764
2004-02-13,-0.5658
2004-02-17,1.4765
2004-02-18,-0.9776
2004-02-19,1.3791
2004-02-20,-1.0127
2004-02-23,-0.1832
2004-02-24,-0.5966
2004-02-25,0.5232
2004-02-26,-0.0765
2004-02-27,2.436
2004-03-01,-0.5384
2004-03-02,0.1353
2004-03-03,-0.1352
2004-03-04,1.8647
2004-03-05,2.0815
2004-03-08,-1.3014999999999999
2004-03-09,0.0
2004-03-10,0.2637
2004-03-11,-0.7745
2004-03-12,1.2812999999999999
2004-03-15,-2.0067
2004-03-16,1.2465
2004-03-17,0.6742
2004-03-18,2.4021
2004-03-19,-0.9241
2004-03-22,0.1435
2004-03-23,0.1863
2004-03-24,-0.2288
2004-03-25,-0.301
2004-03-26,0.3738
2004-03-29,0.5873
2004-03-30,0.712
2004-03-31,0.1131
2004-04-01,-0.226
2004-04-02,-2.4632
2004-04-05,-1.3062
2004-04-06,1.6618
2004-04-07,-0.622
2004-04-08,1.0335
2004-04-12,-0.8932
2004-04-13,-2.166
2004-04-14,-1.8276
2004-04-15,0.2724
2004-04-16,1.0868
2004-04-19,-0.5824
2004-04-20,0.0751
2004-04-21,-1.846
2004-04-22,2.9052
2004-04-23,-1.2927
2004-04-26,-0.1505
2004-04-27,1.3267
2004-04-28,-3.7346
2004-04-29,-1.0819
2004-04-30,0.7969
2004-05-03,2.1391999999999998
2004-05-04,-1.0927
2004-05-05,-0.0153
2004-05-06,0.0307
2004-05-07,-4.1577
2004-05-10,1.5207000000000002
2004-05-11,-0.1577
2004-05-12,0.837
2004-05-13,-0.9084
2004-05-14,0.6796
2004-05-17,-0.1884
2004-05-18,2.1941
2004-05-19,0.2773
2004-05-20,-0.3688
2004-05-21,-1.3726
2004-05-24,1.0321
2004-05-25,1.5632000000000001
2004-05-26,0.0914
2004-05-27,-0.3654
2004-05-28,-0.0764
2004-06-01,-0.2141
2004-06-02,1.272
2004-06-03,-1.1955
2004-06-04,0.7505
2004-06-07,-0.1368
2004-06-08,1.7963
