ticker,COOP US Equity
2012-08-22,2.0
2012-08-23,-1.9607999999999999
2012-08-24,4.0
2012-08-27,-3.8462
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,-1.0
2012-08-31,-3.0303
2012-09-04,4.1667
2012-09-05,-3.6
2012-09-06,-0.4149
2012-09-07,4.1667
2012-09-10,-4.0
2012-09-11,0.0
2012-09-12,4.1667
2012-09-13,2.0
2012-09-14,-0.9804
2012-09-17,6.9307
2012-09-18,0.9259
2012-09-19,-0.9174
2012-09-20,-3.7037
2012-09-21,3.3654
2012-09-24,-1.3953
2012-09-25,-4.717
2012-09-26,2.9703
2012-09-27,-5.3846
2012-09-28,3.6585
2012-10-01,-1.9607999999999999
2012-10-02,-2.0
2012-10-03,2.0408
2012-10-04,-1.9
2012-10-05,1.9367999999999999
2012-10-08,-2.0
2012-10-09,-3.6734999999999998
2012-10-10,1.6949
2012-10-11,0.026
2012-10-12,-0.026
2012-10-15,4.1667
2012-10-16,-2.0
2012-10-17,0.0
2012-10-18,-2.8316
2012-10-19,2.5991
2012-10-22,-3.7871
2012-10-23,10.6117
2012-10-24,-5.7466
2012-10-25,2.0408
2012-10-26,-4.0
2012-10-31,-2.0833
2012-11-01,-1.9149
2012-11-02,0.8677
2012-11-05,-3.2258
2012-11-06,2.2222
2012-11-07,2.1739
2012-11-08,2.1277
2012-11-09,-4.1667
2012-11-12,2.1739
2012-11-13,0.0
2012-11-14,-1.0638
2012-11-15,1.0753
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,-2.1277
2012-11-21,1.087
2012-11-23,1.0753
2012-11-26,-1.0638
2012-11-27,3.2258
2012-11-28,-4.1667
2012-11-29,0.0
2012-11-30,4.3478
2012-12-03,-2.0833
2012-12-04,3.1915
2012-12-05,12.3711
2012-12-06,-0.9174
2012-12-07,3.7037
2012-12-10,7.1429
2012-12-11,5.0
2012-12-12,-3.1746
2012-12-13,2.459
2012-12-14,3.98
2012-12-17,6.1743
2012-12-18,-0.1449
2012-12-19,0.0
2012-12-20,0.1451
2012-12-21,-1.4493
2012-12-24,0.0
2012-12-26,16.1765
2012-12-27,5.0633
2012-12-28,6.0241
2012-12-31,-4.5455
2013-01-02,-3.5714
2013-01-03,-1.2346
2013-01-04,-1.25
2013-01-07,-1.2658
2013-01-08,-10.2564
2013-01-09,-4.2679
2013-01-10,7.4426
2013-01-11,8.3333
2013-01-14,-3.7179
2013-01-15,6.5245999999999995
2013-01-16,0.0
2013-01-17,1.25
2013-01-18,2.4691
2013-01-22,-3.4939999999999998
2013-01-23,4.8689
2013-01-24,-1.1905000000000001
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,-7.2289
2013-01-30,1.2987
2013-01-31,1.2821
2013-02-01,-5.0633
2013-02-04,0.0
2013-02-05,0.0
2013-02-06,4.0
2013-02-07,4.4872
2013-02-08,-4.2945
2013-02-11,-2.5641
2013-02-12,1.3158
2013-02-13,-2.5974
2013-02-14,-1.3333
2013-02-15,6.7568
2013-02-19,1.2658
2013-02-20,-2.5
2013-02-21,0.1282
2013-02-22,-1.4085
2013-02-25,-1.2987
2013-02-26,2.6316
2013-02-27,-1.2821
2013-02-28,1.2987
2013-03-01,-2.5641
2013-03-04,0.0
2013-03-05,-5.2632
2013-03-06,4.1667
2013-03-07,-2.6667
2013-03-08,1.3699
2013-03-11,-1.4865
2013-03-12,-3.9609
2013-03-13,0.125
2013-03-14,4.1369
2013-03-15,-0.6849
2013-03-18,0.6897
2013-03-19,4.1096
2013-03-20,-3.9474
2013-03-21,-1.3699
2013-03-22,0.0
2013-03-25,-2.3611
2013-03-26,0.9957
2013-03-27,-2.8169
2013-03-28,1.4493
2013-04-01,0.0
2013-04-02,-1.4285999999999999
2013-04-03,-2.8986
2013-04-04,-4.4776
2013-04-05,0.0
2013-04-08,1.5625
2013-04-09,-1.6923
2013-04-10,-2.9734
2013-04-11,1.4516
2013-04-12,0.318
2013-04-15,-0.1585
2013-04-16,0.0
2013-04-17,-2.3810000000000002
2013-04-18,-0.813
2013-04-19,-0.3279
2013-04-22,0.3289
2013-04-23,-0.8197
2013-04-24,-0.3306
2013-04-25,-0.4975
2013-04-26,0.0
2013-04-29,-1.6667
2013-04-30,1.6949
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,-0.7708
2013-05-06,-0.4619
2013-05-07,-0.4429
2013-05-08,1.6949
2013-05-09,0.0
2013-05-10,-0.6667
2013-05-13,11.5772
2013-05-14,-0.7519
2013-05-15,9.0909
2013-05-16,-0.1389
2013-05-17,9.8748
2013-05-20,3.7975
2013-05-21,7.9268
2013-05-22,-2.8249
2013-05-23,2.3256
2013-05-24,2.2727
2013-05-28,5.5556
2013-05-29,0.0
2013-05-30,-6.3158
2013-05-31,-1.1236
2013-06-03,-2.2727
2013-06-04,-0.5814
2013-06-05,-9.9415
2013-06-06,3.8961
2013-06-07,0.0156
2013-06-10,-0.3906
2013-06-11,5.3952
2013-06-12,0.0
2013-06-13,-3.5714
2013-06-14,-1.2346
2013-06-17,3.75
2013-06-18,4.8193
2013-06-19,-1.1494
2013-06-20,1.1628
2013-06-21,-0.5747
2013-06-24,-1.7341
2013-06-25,-0.5882
2013-06-26,-5.3254
2013-06-27,0.0
2013-06-28,0.125
2013-07-01,1.1236
2013-07-02,-1.2346
2013-07-03,3.75
2013-07-05,-2.4096
2013-07-08,1.2346
2013-07-09,0.6098
2013-07-10,-2.9091
2013-07-11,4.8689
2013-07-12,0.0
2013-07-15,0.0
2013-07-16,4.7619
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,-2.2727
2013-07-22,-2.3256
2013-07-23,1.1905000000000001
2013-07-24,1.1764999999999999
2013-07-25,0.0
2013-07-26,3.4884
2013-07-29,-2.2472
2013-07-30,2.8736
2013-07-31,0.5587
2013-08-01,5.5556
2013-08-02,2.1053
2013-08-05,7.2165
2013-08-06,0.0
2013-08-07,0.9615
2013-08-08,0.0
2013-08-09,-0.9524
2013-08-12,-1.9231
2013-08-13,0.0
2013-08-14,-0.9804
2013-08-15,1.4851
2013-08-16,1.4634
2013-08-19,-1.9231
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.9804
2013-08-23,-0.9709
2013-08-26,0.0
2013-08-27,0.9804
2013-08-28,-0.9709
2013-08-29,0.9804
2013-08-30,-0.9709
2013-09-03,0.9804
2013-09-04,-0.9709
2013-09-05,0.0
2013-09-06,1.9607999999999999
2013-09-09,-1.9231
2013-09-10,0.9804
2013-09-11,9.7087
2013-09-12,2.6549
2013-09-13,2.5862
2013-09-16,6.7227
2013-09-17,8.6614
2013-09-18,0.0
2013-09-19,-0.7246
2013-09-20,-6.5693
2013-09-23,0.0
2013-09-24,-0.7813
2013-09-25,-1.5748
2013-09-26,-0.8
2013-09-27,0.0
2013-09-30,-1.6129
2013-10-01,1.6393
2013-10-02,0.0
2013-10-03,-1.6129
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,-0.8197
2013-10-09,-1.6529
2013-10-10,-0.8403
2013-10-11,0.0
2013-10-14,2.9661
2013-10-15,-2.0576
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,-1.6806999999999999
2013-10-22,-0.8547
2013-10-23,0.8621
2013-10-24,0.8547
2013-10-25,0.0
2013-10-28,-2.5423999999999998
2013-10-29,-2.6087
2013-10-30,-0.8929
2013-10-31,-0.9009
2013-11-01,-0.9091
2013-11-04,-4.5872
2013-11-05,0.9615
2013-11-06,0.0
2013-11-07,-3.8095
2013-11-08,2.9703
2013-11-11,12.5
2013-11-12,0.0
2013-11-13,-3.4188
2013-11-14,0.885
2013-11-15,3.5088
2013-11-18,-9.322
2013-11-19,7.4766
2013-11-20,-0.8696
2013-11-21,0.8772
2013-11-22,-1.7391
2013-11-25,0.885
2013-11-26,0.0
2013-11-27,-0.8772
2013-11-29,1.7699
2013-12-02,-0.8696
2013-12-03,-0.8772
2013-12-04,-0.885
2013-12-05,0.0
2013-12-06,-1.7856999999999998
2013-12-09,50.0
2013-12-10,1.8182
2013-12-11,4.7619
2013-12-12,17.0455
2013-12-13,3.3981
2013-12-16,7.0423
2013-12-17,9.6491
2013-12-18,6.8
2013-12-19,-0.3745
2013-12-20,-5.2632
2013-12-23,-0.7937
2013-12-24,2.4
2013-12-26,4.6875
2013-12-27,1.1194
2013-12-30,2.214
2013-12-31,1.8051
2014-01-02,1.7730000000000001
2014-01-03,2.439
2014-01-06,-6.4626
2014-01-07,-2.1818
2014-01-08,-0.3717
2014-01-09,0.0
2014-01-10,0.7463
2014-01-13,-1.8519
2014-01-14,-0.3774
2014-01-15,-1.8939
2014-01-16,-6.5637
2014-01-17,-0.4132
2014-01-21,1.2448
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,0.8197
2014-01-27,1.2195
2014-01-28,-0.4016
2014-01-29,0.4032
2014-01-30,0.4016
2014-01-31,2.0
2014-02-03,0.3922
2014-02-04,-1.9531
2014-02-05,-3.1873
2014-02-06,-0.4115
2014-02-07,-0.8264
2014-02-10,5.4167
2014-02-11,6.7194
2014-02-12,0.3704
2014-02-13,0.0
2014-02-14,-0.369
2014-02-18,-0.3704
2014-02-19,-0.3717
2014-02-20,0.7463
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.3704
2014-02-26,-0.369
2014-02-27,0.0
2014-02-28,1.4815
2014-03-03,0.365
2014-03-04,3.2727
2014-03-05,7.0423
2014-03-06,5.5921
2014-03-07,2.8037
2014-03-10,5.7576
2014-03-11,-5.1576
2014-03-12,-0.3021
2014-03-13,-3.6364
2014-03-14,5.3459
2014-03-17,2.3881
2014-03-18,0.5831
2014-03-19,-1.4493
2014-03-20,-1.1764999999999999
2014-03-21,-3.2738
2014-03-24,0.0
2014-03-25,-0.3077
2014-03-26,-1.5432000000000001
2014-03-27,0.3135
2014-03-28,1.5625
2014-03-31,0.0
2014-04-01,-0.6154
2014-04-02,4.644
2014-04-03,0.0
2014-04-04,-2.6627
2014-04-07,0.304
2014-04-08,0.0
2014-04-09,-0.303
2014-04-10,-0.304
2014-04-11,-0.9146
2014-04-14,-3.0769
2014-04-15,-4.127
2014-04-16,3.3113
2014-04-17,-0.641
2014-04-21,-0.3226
2014-04-22,1.9417
2014-04-23,0.0
2014-04-24,-1.2698
2014-04-25,-1.2862
2014-04-28,-0.3257
2014-04-29,-0.6536
2014-04-30,-1.3158
2014-05-01,-1.6667
2014-05-02,-1.0169
2014-05-05,0.3425
2014-05-06,-4.4369
2014-05-07,-1.7856999999999998
2014-05-08,-0.7273
2014-05-09,0.0
2014-05-12,-1.8315000000000001
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,-0.3731
2014-05-16,-2.6217
2014-05-19,-1.5385
2014-05-20,0.7813
2014-05-21,3.876
2014-05-22,6.3433
2014-05-23,2.1053
2014-05-27,0.0
2014-05-28,-0.3436
2014-05-29,1.3793
2014-05-30,0.0
2014-06-02,-1.3605
2014-06-03,-0.3448
2014-06-04,-3.4602
2014-06-05,-1.0753
2014-06-06,2.1739
2014-06-09,-0.7092
2014-06-10,-1.7856999999999998
2014-06-11,3.2727
2014-06-12,7.7465
2014-06-13,-2.2876
2014-06-16,-0.3344
2014-06-17,-3.0201
2014-06-18,0.346
2014-06-19,-2.4138
2014-06-20,-1.0601
2014-06-23,-1.0714
2014-06-24,1.083
2014-06-25,0.0
2014-06-26,-1.7856999999999998
2014-06-27,2.5455
2014-06-30,0.3546
2014-07-01,1.7668
2014-07-02,1.0417
2014-07-03,0.3436
2014-07-07,-3.7671
2014-07-08,-0.7117
2014-07-09,-0.3584
2014-07-10,-0.3597
2014-07-11,1.083
2014-07-14,0.0
2014-07-15,0.7143
2014-07-16,2.8369
2014-07-17,-2.7586
2014-07-18,-0.7092
2014-07-21,-1.0714
2014-07-22,0.361
2014-07-23,-0.7194
2014-07-24,0.3623
2014-07-25,-0.722
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,-1.0909
2014-08-01,-0.7353
2014-08-04,0.0
2014-08-05,-0.3704
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,0.7435
2014-08-11,0.369
2014-08-12,0.0
2014-08-13,-0.3676
2014-08-14,0.369
2014-08-15,-0.3676
2014-08-18,0.738
2014-08-19,-0.7326
2014-08-20,2.214
2014-08-21,0.0
2014-08-22,2.5271
2014-08-25,-1.0563
2014-08-26,-3.9146
2014-08-27,1.8519
2014-08-28,-1.0909
2014-08-29,1.1029
2014-09-02,0.0
2014-09-03,-0.3636
2014-09-04,0.0
2014-09-05,-1.4599
2014-09-08,0.7407
2014-09-09,-0.3676
2014-09-10,-0.738
2014-09-11,-1.487
2014-09-12,1.1320999999999999
2014-09-15,0.0
2014-09-16,-1.1194
2014-09-17,-0.3774
2014-09-18,-0.7576
2014-09-19,-1.9083999999999999
2014-09-22,-1.1673
2014-09-23,-4.3307
2014-09-24,-4.5267
2014-09-25,1.2931
2014-09-26,14.4681
2014-09-29,0.0
2014-09-30,-0.7435
2014-10-01,-8.2397
2014-10-02,0.4082
2014-10-03,1.626
2014-10-06,-3.2
2014-10-07,-2.0661
2014-10-08,-0.8439
2014-10-09,-2.1277
2014-10-10,-5.6522
2014-10-13,-5.53
2014-10-14,1.9512
2014-10-15,-0.4785
2014-10-16,0.0
2014-10-17,14.9038
2014-10-20,-7.5314
2014-10-21,-0.4525
2014-10-22,-1.8182
2014-10-23,3.2407
2014-10-24,0.8969
2014-10-27,0.0
2014-10-28,-1.7778
2014-10-29,-0.4525
2014-10-30,-3.6364
2014-10-31,1.4151
2014-11-03,-5.5814
2014-11-04,-1.4778
2014-11-05,6.0
2014-11-06,-1.8868
2014-11-07,-1.9231
2014-11-10,-1.9607999999999999
2014-11-11,0.0
2014-11-12,-1.0
2014-11-13,-4.0404
2014-11-14,-3.6842
2014-11-17,-4.3716
2014-11-18,0.0
2014-11-19,1.7143000000000002
2014-11-20,-1.6854
2014-11-21,-0.5714
2014-11-24,4.5977
2014-11-25,1.6484
2014-11-26,8.1081
2014-11-28,0.0
2014-12-01,10.0
2014-12-02,-9.0909
2014-12-03,4.0
2014-12-04,-1.9231
2014-12-05,-0.4902
2014-12-08,0.9852
2014-12-09,-1.9512
2014-12-10,-0.4975
2014-12-11,0.5
2014-12-12,0.4975
2014-12-15,-3.4653
2014-12-16,-2.5641
2014-12-17,-3.6842
2014-12-18,-0.5464
2014-12-19,3.2967
2014-12-22,24.4681
2014-12-23,-8.547
2014-12-24,0.0
2014-12-26,-1.8692
2014-12-29,0.0
2014-12-30,0.4762
2014-12-31,-2.8436
2015-01-02,7.3171
2015-01-05,0.0
2015-01-06,-0.9091
2015-01-07,0.4587
2015-01-08,-0.4566
2015-01-09,0.4587
2015-01-12,0.0
2015-01-13,-0.4566
2015-01-14,0.9174
2015-01-15,-0.9091
2015-01-16,0.0
2015-01-20,0.4587
2015-01-21,-0.4566
2015-01-22,0.0
2015-01-23,0.9174
2015-01-26,-2.2727
2015-01-27,0.4651
2015-01-28,0.9259
2015-01-29,-1.3761
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,0.4651
2015-02-05,-0.463
2015-02-06,1.8605
2015-02-09,0.4566
2015-02-10,0.9091
2015-02-11,-0.9009
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,-1.3636
2015-02-18,1.3825
2015-02-19,-0.9091
2015-02-20,0.9174
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,5.4545
2015-02-26,9.9138
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,-1.1764999999999999
2015-03-05,-1.5873
2015-03-06,-1.6129
2015-03-09,-0.8197
2015-03-10,0.0
2015-03-11,-1.2397
2015-03-12,-0.4184
2015-03-13,-2.521
2015-03-16,1.2931
2015-03-17,0.0
2015-03-18,-0.4255
2015-03-19,-0.4274
2015-03-20,0.0
2015-03-23,1.7167
2015-03-24,-2.1097
2015-03-25,-1.2931
2015-03-26,-0.4367
2015-03-27,-0.8772
2015-03-30,-0.4425
2015-03-31,-2.2222
2015-04-01,0.0
2015-04-02,3.1818
2015-04-06,3.5242
2015-04-07,2.1277
2015-04-08,3.75
2015-04-09,-0.4016
2015-04-10,0.8065
2015-04-13,-0.4
2015-04-14,-0.8032
2015-04-15,-0.8097
2015-04-16,1.2245
2015-04-17,0.0
2015-04-20,0.8065
2015-04-21,2.8
2015-04-22,-0.7782
2015-04-23,1.5686
2015-04-24,0.7722
2015-04-27,1.5326
2015-04-28,-1.8868
2015-04-29,-0.7692
2015-04-30,0.0
2015-05-01,2.7132
2015-05-04,2.2641999999999998
2015-05-05,0.738
2015-05-06,-0.3663
2015-05-07,1.4706000000000001
2015-05-08,-0.7246
2015-05-11,-0.7299
2015-05-12,-0.7353
2015-05-13,0.1481
2015-05-14,0.9615
2015-05-15,1.0989
2015-05-18,9.058
2015-05-19,-0.3322
2015-05-20,-0.3333
2015-05-21,-1.6722000000000001
2015-05-22,-0.3401
2015-05-26,-3.0717
2015-05-27,-2.1127
2015-05-28,-0.7194
2015-05-29,3.2609
2015-06-01,-1.7544
2015-06-02,1.0714
2015-06-03,1.7668
2015-06-04,-2.4306
2015-06-05,0.3559
2015-06-08,-0.7092
2015-06-09,-1.7812000000000001
2015-06-10,-0.0045
2015-06-11,1.8182
2015-06-12,-0.7143
2015-06-15,0.3552
2015-06-16,-0.7124
2015-06-17,-0.722
2015-06-18,0.7273
2015-06-19,-0.361
2015-06-22,-0.3623
2015-06-23,0.7273
2015-06-24,-1.3718
2015-06-25,-3.7335000000000003
2015-06-26,0.3802
2015-06-29,-1.8939
2015-06-30,0.7722
2015-07-01,0.3831
2015-07-02,-1.145
2015-07-06,-0.3861
2015-07-07,-1.8992
2015-07-08,0.3556
2015-07-09,-0.3937
2015-07-10,0.7905
2015-07-13,0.3922
2015-07-14,0.0
2015-07-15,0.7813
2015-07-16,6.5891
2015-07-17,3.2727
2015-07-20,1.0563
2015-07-21,-4.1812
2015-07-22,-3.6409000000000002
2015-07-23,-1.8822
2015-07-24,-1.5385
2015-07-27,-0.3906
2015-07-28,-2.3529
2015-07-29,0.0
2015-07-30,1.2048
2015-07-31,0.3968
2015-08-03,-2.3715
2015-08-04,0.0
2015-08-05,0.8097
2015-08-06,-1.6064
2015-08-07,-1.6327
2015-08-10,-0.8299
2015-08-11,-1.6736
2015-08-12,0.0
2015-08-13,3.8298
2015-08-14,-2.7869
2015-08-17,-1.3491
2015-08-18,-0.8547
2015-08-19,0.0
2015-08-20,0.431
2015-08-21,-2.3176
2015-08-24,-0.2636
2015-08-25,1.7621
2015-08-26,1.7316
2015-08-27,-0.8511
2015-08-28,-0.8584
2015-08-31,-0.4329
2015-09-01,0.0
2015-09-02,-1.3043
2015-09-03,0.0
2015-09-04,-0.4405
2015-09-08,2.6549
2015-09-09,8.1897
2015-09-10,-0.7968
2015-09-11,1.2048
2015-09-14,0.0
2015-09-15,-1.5873
2015-09-16,1.2097
2015-09-17,0.0
2015-09-18,3.5857
2015-09-21,-3.0769
2015-09-22,-1.5873
2015-09-23,-2.4194
2015-09-24,0.4132
2015-09-25,10.6996
2015-09-28,0.0
2015-09-29,-1.487
2015-09-30,-1.8868
2015-10-01,-1.1538
2015-10-02,0.5131
2015-10-05,-0.5105
2015-10-06,0.7782
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,-0.3861
2015-10-12,0.0
2015-10-13,0.3876
2015-10-14,-3.4749
2015-10-15,-1.6
2015-10-16,1.626
2015-10-19,-1.2
2015-10-20,-1.6194
2015-10-21,0.4115
2015-10-22,0.4098
2015-10-23,-0.4082
2015-10-26,-0.4098
2015-10-27,-1.2346
2015-10-28,-1.25
2015-10-29,0.0
2015-10-30,-1.2658
2015-11-02,0.4274
2015-11-03,-0.8511
2015-11-04,0.4292
2015-11-05,0.8547
2015-11-06,-0.8475
2015-11-09,0.4274
2015-11-10,-0.8511
2015-11-11,0.8584
2015-11-12,-1.7021
2015-11-13,-0.8658
2015-11-16,2.6201
2015-11-17,0.8511
2015-11-18,1.2658
2015-11-19,0.0
2015-11-20,1.25
2015-11-23,-2.0576
2015-11-24,-0.4202
2015-11-25,2.9536
2015-11-27,0.0
2015-11-30,0.4098
2015-12-01,1.2245
2015-12-02,-2.0161
2015-12-03,0.4115
2015-12-04,-0.8197
2015-12-07,6.1983
2015-12-08,12.4514
2015-12-09,-2.0761
2015-12-10,-0.7067
2015-12-11,-6.0498
2015-12-14,0.0
2015-12-15,-2.2727
2015-12-16,5.814
2015-12-17,1.8315000000000001
2015-12-18,-14.3885
2015-12-21,-1.2605
2015-12-22,3.1915
2015-12-23,1.4433
2015-12-24,-1.626
2015-12-28,0.0
2015-12-29,2.0661
2015-12-30,-0.8097
2015-12-31,5.7143
2016-01-04,-0.3861
2016-01-05,-3.4884
2016-01-06,-1.2048
2016-01-07,-0.813
2016-01-08,-1.2295
2016-01-11,2.0747
2016-01-12,-2.439
2016-01-13,-1.6667
2016-01-14,-1.6949
2016-01-15,-1.2931
2016-01-19,-2.6201
2016-01-20,-4.0359
2016-01-21,0.9346
2016-01-22,4.1667
2016-01-25,0.8889
2016-01-26,0.8811
2016-01-27,0.0
2016-01-28,-0.8734
2016-01-29,6.6079
2016-02-01,3.3058
2016-02-02,-0.8
2016-02-03,1.6129
2016-02-04,0.0
2016-02-05,-1.5873
2016-02-08,-3.2258
2016-02-09,-0.4167
2016-02-10,-0.4184
2016-02-11,-2.1008
2016-02-12,0.8584
2016-02-16,0.0
2016-02-17,-0.4255
2016-02-18,0.0
2016-02-19,2.1368
2016-02-22,2.0921
2016-02-23,0.0
2016-02-24,-4.0984
2016-02-25,0.8547
2016-02-26,-0.4237
2016-02-29,3.8298
2016-03-01,-2.8689
2016-03-02,-0.4219
2016-03-03,-1.2711999999999999
2016-03-04,-1.2876
2016-03-07,0.8696
2016-03-08,-1.7241
2016-03-09,1.7544
2016-03-10,-0.8621
2016-03-11,1.3043
2016-03-14,-0.8584
2016-03-15,0.4329
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,1.2931
2016-03-21,0.8511
2016-03-22,0.4219
2016-03-23,-1.2605
2016-03-24,-0.8511
2016-03-28,0.8584
2016-03-29,-0.8511
2016-03-30,-0.8584
2016-03-31,1.2987
2016-04-01,-1.2821
2016-04-04,1.2987
2016-04-05,0.4274
2016-04-06,0.0
2016-04-07,-0.8511
2016-04-08,0.0
2016-04-11,-0.8584
2016-04-12,1.7316
2016-04-13,-1.2766
2016-04-14,0.0
2016-04-15,-1.7241
2016-04-18,0.0
2016-04-19,0.4386
2016-04-20,-0.4367
2016-04-21,-0.4386
2016-04-22,0.4405
2016-04-25,0.8772
2016-04-26,-1.3043
2016-04-27,-3.5242
2016-04-28,-1.3699
2016-04-29,3.2407
2016-05-02,0.8969
2016-05-03,0.4444
2016-05-04,1.3274
2016-05-05,0.0
2016-05-06,-0.4367
2016-05-09,0.4386
2016-05-10,0.0
2016-05-11,0.4367
2016-05-12,-0.4348
2016-05-13,0.8734
2016-05-16,2.5974
2016-05-17,0.4219
2016-05-18,0.0
2016-05-19,0.4202
2016-05-20,-2.0921
2016-05-23,-1.7094
2016-05-24,0.4348
2016-05-25,2.1645
2016-05-26,-0.4237
2016-05-27,-0.4255
2016-05-31,1.2821
2016-06-01,-0.8439
2016-06-02,-0.4255
2016-06-03,-1.7094
2016-06-06,1.3043
2016-06-07,1.7167
2016-06-08,-1.2658
2016-06-09,-0.4274
2016-06-10,0.4292
2016-06-13,-5.1282
2016-06-14,-4.0541
2016-06-15,-0.939
2016-06-16,1.4218
2016-06-17,-0.4673
2016-06-20,1.4085
2016-06-21,3.7037
2016-06-22,1.3393
2016-06-23,4.8458
2016-06-24,-3.3613
2016-06-27,-6.087
2016-06-28,-1.3889
2016-06-29,1.4085
2016-06-30,2.7778
2016-07-01,0.9009
2016-07-05,-0.8929
2016-07-06,1.3514
2016-07-07,-1.3333
2016-07-08,0.4505
2016-07-11,0.0
2016-07-12,2.2422
2016-07-13,-0.4386
2016-07-14,-0.8811
2016-07-15,0.0
2016-07-18,2.2222
2016-07-19,-0.4348
2016-07-20,0.4367
2016-07-21,0.4348
2016-07-22,-0.8658
2016-07-25,-1.31
2016-07-26,2.2124
2016-07-27,3.0303
2016-07-28,2.1008
2016-07-29,-0.4115
2016-08-01,1.2397
2016-08-02,-2.0408
2016-08-03,0.8333
2016-08-04,-1.6529
2016-08-05,-2.1008
2016-08-08,0.0
2016-08-09,-0.8584
2016-08-10,-0.4329
2016-08-11,0.8696
2016-08-12,0.431
2016-08-15,1.7167
2016-08-16,-0.8439
2016-08-17,-2.5532
2016-08-18,1.31
2016-08-19,-0.8621
2016-08-22,0.4348
2016-08-23,1.2987
2016-08-24,-1.2821
2016-08-25,1.2987
2016-08-26,0.4274
2016-08-29,0.8511
2016-08-30,0.8439
2016-08-31,4.1841
2016-09-01,-0.4016
2016-09-02,-1.2097
2016-09-06,1.6327
2016-09-07,-2.008
2016-09-08,2.0492
2016-09-09,-0.8032
2016-09-12,0.4049
2016-09-13,-1.2097
2016-09-14,0.4082
2016-09-15,-0.4065
2016-09-16,-2.8571
2016-09-19,0.0
2016-09-20,-1.6806999999999999
2016-09-21,0.0
