ticker,LMRK US Equity
2015-04-07,-0.703
2015-04-08,0.531
2015-04-09,0.4695
2015-04-10,0.7009
2015-04-13,0.9281
2015-04-14,0.1149
2015-04-15,2.2962
2015-04-16,-1.9641
2015-04-17,0.8586
2015-04-20,-0.5108
2015-04-21,0.5134
2015-04-22,0.8513
2015-04-23,0.8441
2015-04-24,0.4464
2015-04-27,1.1111
2015-04-28,-0.1648
2015-04-29,-1.486
2015-04-30,1.8994
2015-05-01,-0.4523
2015-05-04,1.5118
2015-05-05,-1.8753
2015-05-06,0.3935
2015-05-07,2.1277
2015-05-08,-2.0833
2015-05-11,-1.1758
2015-05-12,-3.3994
2015-05-13,0.1173
2015-05-14,-1.8746
2015-05-15,-2.6269
2015-05-18,2.6977
2015-05-19,-0.2388
2015-05-20,0.2394
2015-05-21,0.2388
2015-05-22,-0.0596
2015-05-26,0.0
2015-05-27,-0.7151
2015-05-28,1.9207999999999998
2015-05-29,-1.9435
2015-06-01,0.0
2015-06-02,-0.6006
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,-0.3021
2015-06-08,1.3939
2015-06-09,-0.8368
2015-06-10,0.3617
2015-06-11,0.3003
2015-06-12,-2.0958
2015-06-15,-0.5505
2015-06-16,-0.123
2015-06-17,1.6625999999999999
2015-06-18,-0.0606
2015-06-19,0.4848
2015-06-22,-0.1206
2015-06-23,-0.3623
2015-06-24,-0.303
2015-06-25,1.0942
2015-06-26,-0.6615
2015-06-29,-4.3584
2015-06-30,2.1519
2015-07-01,-1.5489000000000002
2015-07-02,-1.4475
2015-07-06,-1.6602999999999999
2015-07-07,-9.0909
2015-07-08,7.8571
2015-07-09,-0.1325
2015-07-10,-1.061
2015-07-13,1.7426
2015-07-14,-2.108
2015-07-15,4.1723
2015-07-16,-5.168
2015-07-17,2.1798
2015-07-20,-2.0
2015-07-21,-0.5442
2015-07-22,2.7359999999999998
2015-07-23,2.1305
2015-07-24,-2.086
2015-07-27,1.4647000000000001
2015-07-28,-2.3622
2015-07-29,7.1909
2015-07-30,-4.7649
2015-07-31,0.971
2015-08-03,-0.0665
2015-08-04,4.5273
2015-08-05,-1.6561
2015-08-06,1.6192
2015-08-07,-1.0198
2015-08-10,2.1249
2015-08-11,0.3783
2015-08-12,-2.5754
2015-08-13,2.0632
2015-08-14,-1.4529
2015-08-17,0.0641
2015-08-18,-1.3453
2015-08-19,0.8117
2015-08-20,0.161
2015-08-21,-2.1865
2015-08-24,-0.0657
2015-08-25,-0.4605
2015-08-26,-2.5116
2015-08-27,5.1525
2015-08-28,-1.7408000000000001
2015-08-31,1.8373
2015-09-01,0.451
2015-09-02,-0.3849
2015-09-03,-0.6439
2015-09-04,0.1296
2015-09-08,0.3883
2015-09-09,-0.0645
2015-09-10,-4.8387
2015-09-11,3.0508
2015-09-14,-0.9868
2015-09-15,-1.2625
2015-09-16,-0.6057
2015-09-17,1.4218
2015-09-18,-0.9346
2015-09-21,4.1779
2015-09-22,2.3286
2015-09-23,-0.1264
2015-09-24,-0.5063
2015-09-25,-1.145
2015-09-28,-0.9009
2015-09-29,-1.4935
2015-09-30,-1.9117
2015-10-01,2.0161
2015-10-02,4.6113
2015-10-05,-0.8816
2015-10-06,-3.939
2015-10-07,-2.3810000000000002
2015-10-08,8.8753
2015-10-09,-2.3647
2015-10-12,1.912
2015-10-13,-2.0013
2015-10-14,-1.7229999999999999
2015-10-15,1.8182
2015-10-16,2.3597
2015-10-19,-1.8692
2015-10-20,0.9524
2015-10-21,-1.5723
2015-10-22,1.3418999999999999
2015-10-23,-0.1892
2015-10-26,-0.1895
2015-10-27,1.2658
2015-10-28,-0.875
2015-10-29,-3.0895
2015-10-30,1.0247
2015-11-02,0.5917
2015-11-03,-0.2614
2015-11-04,-2.4902
2015-11-05,2.957
2015-11-06,-2.3499
2015-11-09,1.2032
2015-11-10,-0.9247
2015-11-11,-0.6
2015-11-12,-1.006
2015-11-13,-0.542
2015-11-16,1.8392
2015-11-17,-0.602
2015-11-18,2.7288
2015-11-19,3.1738
2015-11-20,0.0
2015-11-23,0.1905
2015-11-24,-1.2357
2015-11-25,-2.6307
2015-11-27,-2.0099
2015-11-30,-1.8157
2015-12-01,1.5068000000000001
2015-12-02,-0.8097
2015-12-03,-2.3810000000000002
2015-12-04,-1.7422
2015-12-07,0.1418
2015-12-08,-1.2748
2015-12-09,-0.5739
2015-12-10,-0.7215
2015-12-11,-2.6163
2015-12-14,-1.9403000000000001
2015-12-15,1.0654
2015-12-16,0.9036
2015-12-17,-0.7463
2015-12-18,2.782
2015-12-21,0.0732
2015-12-22,2.7778
2015-12-23,2.9161
2015-12-24,-0.9675
2015-12-28,3.3496
2015-12-29,-2.4983
2015-12-30,-4.8476
2015-12-31,6.5502
2016-01-04,-2.8005
2016-01-05,3.8651
2016-01-06,-0.6766
2016-01-07,-2.5886
2016-01-08,-2.028
2016-01-11,-0.1428
2016-01-12,-3.8599
2016-01-13,2.0074
2016-01-14,-3.5714
2016-01-15,-0.1512
2016-01-19,-0.4542
2016-01-20,0.9125
2016-01-21,-8.0633
2016-01-22,6.1475
2016-01-25,-0.1544
2016-01-26,0.6187
2016-01-27,2.6134
2016-01-28,1.7978
2016-01-29,-1.2509000000000001
2016-02-01,-0.2226
2016-02-02,2.0155
2016-02-03,0.5857
2016-02-04,9.8617
2016-02-05,-5.0779
2016-02-08,-1.7118
2016-02-09,-0.1451
2016-02-10,-2.3256
2016-02-11,11.2351
2016-02-12,-6.8227
2016-02-16,6.6045
2016-02-17,-1.0101
2016-02-18,2.2449
2016-02-19,-1.6633
2016-02-22,-0.1353
2016-02-23,-0.0678
2016-02-24,-2.0331
2016-02-25,-0.1393
2016-02-26,-1.9404
2016-02-29,0.5654
2016-03-01,-0.2108
2016-03-02,0.9859
2016-03-03,4.3236
2016-03-04,-1.0027
2016-03-07,1.2154
2016-03-08,-0.8672
2016-03-09,0.6057
2016-03-10,-0.8687
2016-03-11,2.7657
2016-03-14,-0.8536
2016-03-15,-1.1921
2016-03-16,-0.2681
2016-03-17,0.1957
2016-03-18,-1.671
2016-03-21,-0.0682
2016-03-22,-0.2048
2016-03-23,-1.0944
2016-03-24,0.5533
2016-03-28,0.6878
2016-03-29,-0.2049
2016-03-30,0.8898
2016-03-31,2.0353
2016-04-01,0.7979
2016-04-04,-0.4617
2016-04-05,0.7952
2016-04-06,2.4326
2016-04-07,-0.5135
2016-04-08,0.2581
2016-04-11,-0.2574
2016-04-12,-1.0968
2016-04-13,0.8207
2016-04-14,0.2859
2016-04-15,-2.2580999999999998
2016-04-18,-0.264
2016-04-19,0.6618
2016-04-20,-2.1688
2016-04-21,-0.0008
2016-04-22,2.1505
2016-04-25,0.8553
2016-04-26,-0.4566
2016-04-27,3.7353
2016-04-28,0.4422
2016-04-29,-2.5157
2016-05-02,-0.4614
2016-05-03,0.0662
2016-05-04,-1.3898
2016-05-05,-0.4698
2016-05-06,0.6069
2016-05-09,1.4745
2016-05-10,0.7596
2016-05-11,0.0328
2016-05-12,0.5898
2016-05-13,0.1954
2016-05-16,2.3407
2016-05-17,-2.2236
2016-05-18,2.4042
2016-05-19,-1.4594
2016-05-20,1.159
2016-05-23,0.3183
2016-05-24,0.3807
2016-05-25,0.3793
2016-05-26,-3.5894
2016-05-27,-0.1306
2016-05-31,-0.5886
2016-06-01,0.3289
2016-06-02,0.7213
2016-06-03,-1.9531
2016-06-06,1.4607999999999999
2016-06-07,1.3089
2016-06-08,0.2584
2016-06-09,1.7397
2016-06-10,1.33
2016-06-13,2.625
2016-06-14,-1.3397999999999999
2016-06-15,-0.5556
2016-06-16,-0.3717
2016-06-17,-0.0008
2016-06-20,0.9346
2016-06-21,0.679
2016-06-22,0.1226
2016-06-23,-1.286
2016-06-24,-1.0546
2016-06-27,-0.627
2016-06-28,0.0
2016-06-29,2.4606
2016-06-30,1.3547
2016-07-01,-0.9721
2016-07-05,-0.4294
2016-07-06,0.1232
2016-07-07,0.3692
2016-07-08,-0.1839
2016-07-11,0.1843
2016-07-12,0.1839
2016-07-13,0.0
2016-07-14,0.1836
2016-07-15,3.7263
2016-07-18,-0.8834
2016-07-19,0.2978
2016-07-20,0.0592
2016-07-21,-2.2506
2016-07-22,0.424
2016-07-25,1.3269
2016-07-26,1.369
2016-07-27,-0.4698
2016-07-28,1.0619
2016-07-29,4.4367
2016-08-01,-1.4802
2016-08-02,-0.6535
2016-08-03,3.9406
2016-08-04,-0.3159
2016-08-05,-1.909
2016-08-08,-1.8317
2016-08-09,1.7492999999999999
2016-08-10,-1.3754
2016-08-11,0.0
2016-08-12,2.0918
2016-08-15,0.5692
2016-08-16,1.8669
2016-08-17,-0.8326
2016-08-18,0.2801
2016-08-19,0.5587
2016-08-22,0.1111
2016-08-23,0.444
2016-08-24,-0.5525
2016-08-25,0.5
2016-08-26,-0.1935
2016-08-29,-0.3046
2016-08-30,-0.2778
2016-08-31,1.3928
2016-09-01,-0.0549
2016-09-02,-0.055
2016-09-06,0.6601
2016-09-07,0.1093
2016-09-08,0.5459
2016-09-09,0.1086
2016-09-12,-0.2711
2016-09-13,-1.5769
2016-09-14,0.0
2016-09-15,-0.4972
2016-09-16,0.4442
2016-09-19,0.0553
2016-09-20,-0.1657
2016-09-21,-2.269
2016-09-22,1.1891
2016-09-23,-0.6715
2016-09-26,1.1268
2016-09-27,-1.7827
2016-09-28,0.3829
2016-09-29,0.0141
2016-09-30,-0.791
2016-10-03,-0.8848
2016-10-04,-0.6011
2016-10-05,-0.578
2016-10-06,-0.5233
2016-10-07,0.0584
2016-10-10,0.6425
2016-10-11,0.058
2016-10-12,0.6381
2016-10-13,-1.1527
2016-10-14,-4.3732
2016-10-17,2.1341
2016-10-18,1.791
2016-10-19,0.0587
2016-10-20,-0.3517
2016-10-21,0.0
2016-10-24,0.5294
2016-10-25,-0.7607
2016-10-26,-0.9434
2016-10-27,1.3094999999999999
2016-10-28,-0.5875
2016-10-31,-2.1868
2016-11-01,-2.4169
2016-11-02,-3.096
2016-11-03,-3.2748
2016-11-04,1.6892
2016-11-07,-0.3322
2016-11-08,-1.3333
2016-11-09,3.3784
2016-11-10,-4.5752
2016-11-11,-0.6849
2016-11-14,2.4138
2016-11-15,-1.3468
2016-11-16,1.0239
2016-11-17,-0.6757
2016-11-18,2.0408
2016-11-21,-0.6667
2016-11-22,1.6779
2016-11-23,-1.6502
2016-11-25,1.3423
2016-11-28,0.0
2016-11-29,0.6623
2016-11-30,-3.6184
2016-12-01,-4.4369
2016-12-02,1.4285999999999999
2016-12-05,0.0
2016-12-06,1.4085
2016-12-07,-2.2977
2016-12-08,-4.0452
2016-12-09,2.5926
2016-12-12,0.722
2016-12-13,6.8100000000000005
2016-12-14,0.0
2016-12-15,0.3356
2016-12-16,-3.6789
2016-12-19,1.0417
2016-12-20,1.3746
2016-12-21,0.339
2016-12-22,0.6757
2016-12-23,1.6779
2016-12-27,2.1452
2016-12-28,0.8078
2016-12-29,-0.641
2016-12-30,-1.6129
2017-01-03,1.3115
2017-01-04,2.589
2017-01-05,-0.6309
2017-01-06,0.3175
2017-01-09,-0.6962
2017-01-10,-0.5736
2017-01-11,0.3205
2017-01-12,-0.639
2017-01-13,-0.6431
2017-01-17,-2.2654
2017-01-18,1.3245
2017-01-19,-0.3268
2017-01-20,2.2951
2017-01-23,0.0
2017-01-24,-0.3205
2017-01-25,-0.9646
2017-01-26,2.9221
2017-01-27,-0.6309
2017-01-30,-1.2698
2017-01-31,-0.6431
2017-02-01,1.6181
2017-02-02,3.1847
2017-02-03,-0.3155
2017-02-06,1.2658
2017-02-07,-1.875
2017-02-08,-0.6369
2017-02-09,0.641
2017-02-10,-0.3185
2017-02-13,0.3195
2017-02-14,0.9554
2017-02-15,-0.6309
2017-02-16,-0.9524
2017-02-17,-0.641
2017-02-21,-0.6452
2017-02-22,0.0
2017-02-23,0.6494
2017-02-24,-0.6452
2017-02-27,0.0
2017-02-28,-0.6494
2017-03-01,-1.3072
2017-03-02,0.3311
2017-03-03,-2.6403
2017-03-06,-0.678
2017-03-07,-0.3413
2017-03-08,0.0
2017-03-09,-0.6849
2017-03-10,3.4483
2017-03-13,0.6667
2017-03-14,0.6623
2017-03-15,-0.6579
2017-03-16,1.6556
2017-03-17,-1.3029
2017-03-20,-0.9901
2017-03-21,-0.3333
2017-03-22,-1.3378
2017-03-23,0.678
2017-03-24,1.3468
2017-03-27,0.9967
2017-03-28,0.0
2017-03-29,-1.3158
2017-03-30,0.0
2017-03-31,-0.3333
2017-04-03,2.0067
2017-04-04,-0.3279
2017-04-05,-0.9868
2017-04-06,1.9933999999999998
2017-04-07,0.3257
2017-04-10,0.0
2017-04-11,0.3247
2017-04-12,0.0
2017-04-13,0.3236
2017-04-17,0.3226
2017-04-18,-0.3215
2017-04-19,0.9677
2017-04-20,-0.639
2017-04-21,1.9293
2017-04-24,0.6309
2017-04-25,-0.1567
2017-04-26,0.471
2017-04-27,0.6406
2017-04-28,-0.9524
2017-05-01,0.3205
2017-05-02,1.278
2017-05-03,-1.5773000000000001
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,0.641
2017-05-09,-1.2739
2017-05-10,0.3226
2017-05-11,-1.2862
2017-05-12,1.9544000000000001
2017-05-15,-0.639
2017-05-16,-0.6431
2017-05-17,0.3236
2017-05-18,-0.9677
2017-05-19,1.6287
2017-05-22,1.2821
2017-05-23,0.6329
2017-05-24,-1.2579
2017-05-25,-0.3185
2017-05-26,0.3195
2017-05-30,0.6369
2017-05-31,-0.3165
2017-06-01,0.9524
2017-06-02,-1.5723
2017-06-05,0.9585
2017-06-06,-0.6329
2017-06-07,1.5924
2017-06-08,0.627
2017-06-09,0.9346
2017-06-12,-0.3086
2017-06-13,-0.9288
2017-06-14,-0.9375
2017-06-15,0.6309
2017-06-16,-0.627
2017-06-19,0.6309
2017-06-20,-0.3135
2017-06-21,0.6289
2017-06-22,-0.625
2017-06-23,2.2013
2017-06-26,-1.5385
2017-06-27,0.3125
2017-06-28,-0.3115
2017-06-29,-0.3125
2017-06-30,0.3135
2017-07-03,1.875
2017-07-05,-0.6135
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.3086
2017-07-11,-0.6154
2017-07-12,1.8576000000000001
2017-07-13,0.0
2017-07-14,0.9119
2017-07-17,-0.9036
2017-07-18,3.0395
2017-07-19,1.1799
2017-07-20,2.3324
2017-07-21,1.1396
2017-07-24,-0.8451
2017-07-25,-1.9886
2017-07-26,1.1594
2017-07-27,0.8596
2017-07-28,-2.5284
2017-07-31,0.0
2017-08-01,1.4881
2017-08-02,-0.5865
2017-08-03,0.59
2017-08-04,-0.2933
2017-08-07,0.8824
2017-08-08,-1.7492999999999999
2017-08-09,-0.2967
2017-08-10,-2.3810000000000002
2017-08-11,0.3049
2017-08-14,2.4316
2017-08-15,-0.2967
2017-08-16,-0.8929
2017-08-17,-0.6006
2017-08-18,-0.3021
2017-08-21,1.2121
2017-08-22,0.0
2017-08-23,0.2994
2017-08-24,-1.4925
2017-08-25,2.4242
2017-08-28,-1.1834
2017-08-29,-0.8982
2017-08-30,0.3021
2017-08-31,-0.3012
2017-09-01,1.8127
2017-09-05,-1.1869
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,-0.3003
2017-09-11,1.8072
2017-09-12,-0.5917
2017-09-13,-0.2976
2017-09-14,-0.8955
2017-09-15,0.0
2017-09-18,0.3012
2017-09-19,0.3003
2017-09-20,0.2994
2017-09-21,-0.2985
2017-09-22,0.5988
2017-09-25,1.4285999999999999
2017-09-26,-0.2347
2017-09-27,0.0
2017-09-28,-0.2941
2017-09-29,0.0
2017-10-02,0.295
2017-10-03,-0.2941
2017-10-04,-0.59
2017-10-05,0.2967
2017-10-06,0.1479
2017-10-09,1.6248
2017-10-10,1.7442
2017-10-11,0.2857
2017-10-12,0.8547
2017-10-13,-0.2825
2017-10-16,-0.2833
2017-10-17,0.2841
2017-10-18,0.0
2017-10-19,-0.2833
2017-10-20,-1.1364
2017-10-23,0.5747
2017-10-24,-0.2857
2017-10-25,0.0
2017-10-26,-1.1461000000000001
2017-10-27,0.2899
2017-10-30,2.0231
2017-10-31,1.6006
2017-11-01,2.1337
2017-11-02,-1.3928
2017-11-03,-1.4123999999999999
2017-11-06,-0.5731
2017-11-07,1.4409
2017-11-08,-1.4205
2017-11-09,0.0
2017-11-10,-1.4409
2017-11-13,0.0
2017-11-14,-0.2924
2017-11-15,-0.5865
2017-11-16,-0.59
2017-11-17,1.4837
2017-11-20,-0.2924
2017-11-21,-0.8798
2017-11-22,0.5917
2017-11-24,0.2941
2017-11-27,0.2933
2017-11-28,-0.2924
2017-11-29,0.0
2017-11-30,-1.4663
2017-12-01,0.2976
2017-12-04,-0.2967
2017-12-05,0.8929
2017-12-06,-0.59
2017-12-07,2.3739
2017-12-08,0.5797
2017-12-11,1.4409
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,2.5568
2017-12-15,1.9391
2017-12-18,-1.6303999999999998
2017-12-19,-3.3149
2017-12-20,1.4285999999999999
2017-12-21,-0.2817
2017-12-22,2.2599
2017-12-26,0.2762
2017-12-27,-0.2755
2017-12-28,1.9337
2017-12-29,-1.897
2018-01-02,1.105
2018-01-03,-0.8197
2018-01-04,1.3774
2018-01-05,1.9022000000000001
2018-01-08,-2.4
2018-01-09,-1.6393
2018-01-10,0.2778
2018-01-11,-0.277
2018-01-12,1.1111
2018-01-16,-1.0989
2018-01-17,0.2778
2018-01-18,0.554
2018-01-19,-0.551
2018-01-22,-0.554
2018-01-23,1.3928
2018-01-24,-0.2747
2018-01-25,-0.8264
2018-01-26,1.3889
2018-01-29,-0.8219
2018-01-30,-0.5525
2018-01-31,0.5556
2018-02-01,-0.8287
2018-02-02,0.9331
2018-02-05,-1.4085
2018-02-06,-1.4285999999999999
2018-02-07,-0.2899
2018-02-08,-0.2907
2018-02-09,-0.8746
2018-02-12,3.2353
2018-02-13,1.7094
2018-02-14,-2.521
2018-02-15,2.0115
2018-02-16,-0.5634
2018-02-20,-1.6997
2018-02-21,-0.2882
2018-02-22,1.1561
2018-02-23,0.8571
2018-02-26,-2.2663
2018-02-27,-2.6087
2018-02-28,-0.2976
2018-03-01,0.8955
2018-03-02,-1.1834
2018-03-05,-1.1976
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,-0.303
2018-03-09,2.7356
2018-03-12,1.1834
2018-03-13,0.8772
2018-03-14,-1.1594
2018-03-15,-1.7595
2018-03-16,-0.2985
2018-03-19,-0.2994
2018-03-20,0.0
2018-03-21,-1.5015
2018-03-22,0.9146
2018-03-23,0.0
2018-03-26,0.6042
2018-03-27,0.3003
2018-03-28,-0.8982
2018-03-29,0.6042
2018-04-02,-0.3003
2018-04-03,0.0
2018-04-04,-0.9036
2018-04-05,-0.304
2018-04-06,-1.8293
2018-04-09,1.2422
2018-04-10,0.3067
2018-04-11,0.9174
2018-04-12,-1.8182
2018-04-13,0.3086
2018-04-16,-0.3077
2018-04-17,3.858
2018-04-18,1.6345
2018-04-19,0.5848
2018-04-20,0.2907
2018-04-23,-14.2029
2018-04-24,2.027
2018-04-25,-3.6424
2018-04-26,7.3883
2018-04-27,-2.4
2018-04-30,-0.8689
2018-05-01,-1.0169
2018-05-02,-1.7123
2018-05-03,0.6969
2018-05-04,0.692
2018-05-07,0.3436
2018-05-08,-1.3699
2018-05-09,0.3472
2018-05-10,-3.1142
2018-05-11,1.7856999999999998
2018-05-14,3.8596
2018-05-15,-2.027
2018-05-16,-1.0345
2018-05-17,-0.6969
2018-05-18,0.7018
2018-05-21,-0.3484
2018-05-22,-0.3497
2018-05-23,-0.7018
2018-05-24,-0.3534
2018-05-25,-1.4184
2018-05-29,0.7194
2018-05-30,-1.4285999999999999
2018-05-31,-3.2609
2018-06-01,0.7491
2018-06-04,-2.6022
2018-06-05,2.6718
2018-06-06,-0.3717
2018-06-07,1.1194
2018-06-08,-1.107
2018-06-11,0.7463
2018-06-12,-0.7407
2018-06-13,0.7463
2018-06-14,0.7407
2018-06-15,-0.3676
2018-06-18,1.2546
2018-06-19,0.5831
2018-06-20,-0.3623
2018-06-21,1.0909
2018-06-22,0.7194
2018-06-25,-0.3571
2018-06-26,-1.0753
2018-06-27,1.087
2018-06-28,-2.509
2018-06-29,1.8382
2018-07-02,0.0
2018-07-03,1.0108
2018-07-05,0.0715
2018-07-06,-0.3571
2018-07-09,-1.0753
2018-07-10,-0.7246
2018-07-11,1.4599
2018-07-12,-1.4388
2018-07-13,0.365
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.3636
2018-07-19,0.7246
2018-07-20,0.0
2018-07-23,-1.4388
2018-07-24,0.365
2018-07-25,1.2727
2018-07-26,0.5386
2018-07-27,-0.7143
2018-07-30,-1.0791
2018-07-31,0.1273
2018-08-01,-0.7463
2018-08-02,-1.1278
2018-08-03,0.7605
2018-08-06,-0.1887
2018-08-07,-0.5671
2018-08-08,-0.9125
2018-08-09,-2.5326
2018-08-10,2.3622
2018-08-13,-0.3846
2018-08-14,0.0
2018-08-15,0.3861
2018-08-16,-0.3846
2018-08-17,1.1583
2018-08-20,1.9083999999999999
2018-08-21,-0.3745
2018-08-22,1.1278
2018-08-23,-2.6022
2018-08-24,1.5267
2018-08-27,-1.8797000000000001
2018-08-28,0.3831
2018-08-29,0.0
2018-08-30,-0.3817
2018-08-31,-0.7663
2018-09-04,1.5444
2018-09-05,-0.3802
2018-09-06,-1.145
2018-09-07,-0.3861
2018-09-10,0.7752
2018-09-11,0.0
2018-09-12,3.4615
2018-09-13,-1.1152
2018-09-14,-0.3759
2018-09-17,-0.3774
2018-09-18,0.7576
2018-09-19,-0.3759
2018-09-20,0.3774
2018-09-21,-2.2556
2018-09-24,1.5385
2018-09-25,2.6515
2018-09-26,0.369
2018-09-27,2.5735
2018-09-28,-0.7168
2018-10-01,-0.4332
2018-10-02,2.9732
2018-10-03,-0.7746
2018-10-04,-0.6388
2018-10-05,0.7143
2018-10-08,1.2766
2018-10-09,1.1204
2018-10-10,0.0693
2018-10-11,-1.5917
2018-10-12,-1.8987
2018-10-15,2.509
2018-10-16,2.028
2018-10-17,-1.3023
2018-10-18,0.0
2018-10-19,0.0694
2018-10-22,-0.347
2018-10-23,1.2535
2018-10-24,2.751
2018-10-25,-1.4726
2018-10-26,-4.3478
2018-10-29,-2.2016999999999998
2018-10-30,0.2179
2018-10-31,2.029
2018-11-01,3.3381
2018-11-02,0.945
2018-11-05,-1.7458
2018-11-06,-2.5586
2018-11-07,-8.1692
2018-11-08,0.0794
2018-11-09,0.1587
2018-11-12,-0.317
2018-11-13,4.849
2018-11-14,2.1228
2018-11-15,-1.4104999999999999
2018-11-16,-3.991
2018-11-19,2.5098000000000003
2018-11-20,-0.153
2018-11-21,1.7625
2018-11-23,1.8824999999999998
2018-11-26,0.5913
2018-11-27,0.2939
2018-11-28,-2.1245
2018-11-29,0.8982
2018-11-30,0.2226
2018-12-03,0.8882
2018-12-04,0.0734
2018-12-06,3.3724
2018-12-07,-4.1135
2018-12-10,-1.8491
2018-12-11,-0.9043
2018-12-12,1.5209000000000001
2018-12-13,-2.3970000000000002
2018-12-14,-0.4605
2018-12-17,-4.7803
2018-12-18,2.1053
2018-12-19,-2.3791
2018-12-20,3.1682
2018-12-21,-8.7402
2018-12-24,-4.4003
2018-12-26,2.0758
2018-12-27,-4.7745
2018-12-28,-1.3928
2018-12-31,8.5687
2019-01-02,6.0711
2019-01-03,2.9436
2019-01-04,1.5091
2019-01-07,5.9468
2019-01-08,6.13
2019-01-09,2.9228
2019-01-10,-0.9466
2019-01-11,-3.0717
2019-01-14,1.5493000000000001
2019-01-15,2.5659
2019-01-16,-0.6085
2019-01-17,-0.7483
2019-01-18,0.2056
2019-01-22,-0.4788
2019-01-23,0.2749
2019-01-24,-0.4798
2019-01-25,-0.3444
2019-01-28,3.4554
2019-01-29,-0.4676
2019-01-30,1.9463
2019-01-31,0.3292
2019-02-01,-2.4442
2019-02-04,-1.3793
2019-02-05,-1.2587
2019-02-06,-0.9915
2019-02-07,0.5007
2019-02-08,-1.5657999999999999
2019-02-11,1.1569
2019-02-12,0.0715
2019-02-13,1.0
2019-02-14,2.4752
2019-02-15,0.4141
2019-02-19,-1.512
2019-02-20,3.21
2019-02-21,-2.5017
2019-02-22,-1.2483
2019-02-25,-0.4213
2019-02-26,0.3173
2019-02-27,0.1054
2019-02-28,-0.0702
2019-03-01,-0.9838
2019-03-04,0.4258
2019-03-05,0.424
2019-03-06,-1.4778
2019-03-07,2.7143
2019-03-08,-1.3908
2019-03-11,-0.2116
2019-03-12,0.424
2019-03-13,-0.4222
2019-03-14,0.0
2019-03-15,5.7951
2019-03-18,2.1376
2019-03-19,2.1583
2019-03-20,2.4328
2019-03-21,1.625
2019-03-22,-0.492
2019-03-25,0.618
2019-03-26,0.5528
2019-03-27,0.5498
2019-03-28,-1.0936
2019-03-29,4.1769
2019-04-01,-7.0755
2019-04-02,2.7284
2019-04-03,-3.0266
2019-04-04,-1.7197
2019-04-05,1.361
2019-04-08,0.7033
2019-04-09,0.3175
2019-04-10,0.0
2019-04-11,0.3797
2019-04-12,1.198
2019-04-15,0.9969
2019-04-16,0.1851
2019-04-17,-0.431
