ticker,NEE US Equity
2000-05-23,1.0499
2000-05-24,2.2909
2000-05-25,0.3851
2000-05-26,1.7903
2000-05-30,-1.2563
2000-05-31,1.145
2000-06-01,-0.2516
2000-06-02,-0.2522
2000-06-05,-3.9191000000000003
2000-06-06,2.3684
2000-06-07,-0.8997
2000-06-08,0.2594
2000-06-09,0.9056
2000-06-12,0.1282
2000-06-13,-0.8963
2000-06-14,-1.4212
2000-06-15,2.3590999999999998
2000-06-16,-0.6402
2000-06-19,-2.3196
2000-06-20,0.7916
2000-06-21,2.0942
2000-06-22,0.641
2000-06-23,1.4013
2000-06-26,0.1256
2000-06-27,-0.6274
2000-06-28,1.7283
2000-06-29,-2.4436
2000-06-30,0.7634
2000-07-03,0.6313
2000-07-05,-0.3764
2000-07-06,1.2594
2000-07-07,1.4925
2000-07-10,3.9215999999999998
2000-07-11,0.2358
2000-07-12,0.5882
2000-07-13,1.2865
2000-07-14,0.0
2000-07-17,-0.5196
2000-07-18,-1.9153
2000-07-19,1.3018
2000-07-20,-0.5841
2000-07-21,-0.8226
2000-07-24,0.237
2000-07-25,1.0638
2000-07-26,-1.0234
2000-07-27,-0.0295
2000-07-28,-0.1182
2000-07-31,-8.6391
2000-08-01,4.2746
2000-08-02,3.8509
2000-08-03,1.8242
2000-08-04,-0.3818
2000-08-07,1.4445999999999999
2000-08-08,0.3197
2000-08-09,-2.4334
2000-08-10,-0.8017
2000-08-11,2.2748
2000-08-14,-0.0293
2000-08-15,0.4684
2000-08-16,1.4132
2000-08-17,0.6752
2000-08-18,0.4566
2000-08-21,-1.1364
2000-08-22,0.1149
2000-08-23,1.4512
2000-08-24,-1.1429
2000-08-25,-0.9249
2000-08-28,-0.7001
2000-08-29,-0.3525
2000-08-30,0.9434
2000-08-31,-0.2336
2000-09-01,1.5222
2000-09-05,1.1534
2000-09-06,2.6226000000000003
2000-09-07,2.2222
2000-09-08,0.8016
2000-09-11,1.7186
2000-09-12,2.299
2000-09-13,1.1399
2000-09-14,0.2561
2000-09-15,1.7182
2000-09-18,0.5714
2000-09-19,-2.997
2000-09-20,0.206
2000-09-21,-0.3083
2000-09-22,0.6186
2000-09-25,1.127
2000-09-26,2.6342
2000-09-27,1.0181
2000-09-28,-0.0306
2000-09-29,2.8654
2000-10-02,3.7714
2000-10-03,-5.8608
2000-10-04,-0.5837
2000-10-05,-2.3483
2000-10-06,2.3045999999999998
2000-10-09,0.8815
2000-10-10,1.5534
2000-10-11,0.956
2000-10-12,-1.2311
2000-10-13,3.5475
2000-10-16,0.7407
2000-10-17,-0.4596
2000-10-18,-0.277
2000-10-19,-3.7037
2000-10-20,0.0
2000-10-23,-0.0962
2000-10-24,-2.0212
2000-10-25,-0.6876
2000-10-26,-2.3739
2000-10-27,4.9645
2000-10-30,2.1236
2000-10-31,-0.189
2000-11-01,0.0
2000-11-02,-2.2727
2000-11-03,-1.0659
2000-11-06,1.3712
2000-11-07,-0.5797
2000-11-08,-0.2915
2000-11-09,1.3645
2000-11-10,0.3846
2000-11-13,1.1494
2000-11-14,-0.7576
2000-11-15,0.7634
2000-11-16,0.5682
2000-11-17,0.565
2000-11-20,0.4682
2000-11-21,-0.3131
2000-11-22,-0.4713
2000-11-24,-1.0417
2000-11-27,-0.2871
2000-11-28,1.7274
2000-11-29,0.0943
2000-11-30,-0.0943
2000-12-01,-0.7547
2000-12-04,-0.9506
2000-12-05,0.0
2000-12-06,-0.1919
2000-12-07,0.0962
2000-12-08,-0.5764
2000-12-11,-1.8357
2000-12-12,1.5748
2000-12-13,1.1628
2000-12-14,-1.7241
2000-12-15,2.2417
2000-12-18,1.2393
2000-12-19,1.9774
2000-12-20,3.5088
2000-12-21,1.1597
2000-12-22,-0.0882
2000-12-26,2.3830999999999998
2000-12-27,-0.7759
2000-12-28,-1.6507
2000-12-29,1.4134
2001-01-02,-2.0906
2001-01-03,-4.4484
2001-01-04,-5.959
2001-01-05,0.396
2001-01-08,0.4931
2001-01-09,-0.7851
2001-01-10,-1.2859
2001-01-11,-7.9158
2001-01-12,1.6322
2001-01-16,-0.6424
2001-01-17,2.8017
2001-01-18,0.5241
2001-01-19,-1.6684
2001-01-22,3.1813
2001-01-23,-1.1305
2001-01-24,0.4158
2001-01-25,0.5176
2001-01-26,-1.1329
2001-01-29,-0.1667
2001-01-30,-0.2504
2001-01-31,-2.9289
2001-02-01,-1.0517
2001-02-02,1.6205
2001-02-05,0.3086
2001-02-06,1.6752
2001-02-07,0.7734
2001-02-08,1.7684
2001-02-09,1.9672
2001-02-12,-0.7717
2001-02-13,0.1296
2001-02-14,0.0
2001-02-15,0.0
2001-02-16,2.1036
2001-02-20,2.2979
2001-02-21,1.4098
2001-02-22,-0.5547
2001-02-23,-0.6353
2001-02-26,0.1247
2001-02-27,2.9435000000000002
2001-02-28,-1.5885
2001-03-01,0.4612
2001-03-02,0.0153
2001-03-05,-0.1989
2001-03-06,-0.4293
2001-03-07,0.077
2001-03-08,0.6
2001-03-09,0.2753
2001-03-12,-0.8693
2001-03-13,-0.7692
2001-03-14,-0.8217
2001-03-15,1.063
2001-03-16,-0.6187
2001-03-19,-3.7977
2001-03-20,-3.3004
2001-03-21,-0.8867
2001-03-22,-3.528
2001-03-23,0.315
2001-03-26,3.7153
2001-03-27,3.1954
2001-03-28,-1.7438
2001-03-29,1.5093999999999999
2001-03-30,0.1634
2001-04-02,-0.1468
2001-04-03,0.4084
2001-04-04,-1.0739
2001-04-05,-1.4803
2001-04-06,-1.8364
2001-04-09,2.0408
2001-04-10,2.6667
2001-04-11,-1.8018999999999998
2001-04-12,-0.5621
2001-04-16,1.2469000000000001
2001-04-17,3.2841
2001-04-18,-2.3847
2001-04-19,-1.1889
2001-04-20,-0.3626
2001-04-23,-0.9595
2001-04-24,0.3842
2001-04-25,-0.599
2001-04-26,0.3515
2001-04-27,-0.7506
2001-04-30,0.6723
2001-05-01,-1.419
2001-05-02,-0.1524
2001-05-03,-2.1879
2001-05-04,-3.8495
2001-05-07,1.1722
2001-05-08,1.4973
2001-05-09,1.3347
2001-05-10,-0.4506
2001-05-11,0.2263
2001-05-14,0.7469
2001-05-15,-1.5171999999999999
2001-05-16,-0.1225
2001-05-17,0.4382
2001-05-18,-0.4363
2001-05-21,-0.4382
2001-05-22,2.0246
2001-05-23,0.6212
2001-05-24,0.2078
2001-05-25,-0.121
2001-05-29,-0.8651
2001-05-30,0.2443
2001-05-31,1.4102000000000001
2001-06-01,-0.3605
2001-06-04,1.051
2001-06-05,0.5286
2001-06-06,0.3392
2001-06-07,0.1352
2001-06-08,0.5908
2001-06-11,1.6949
2001-06-12,0.5446
2001-06-13,-3.0855
2001-06-14,-1.4903
2001-06-15,2.613
2001-06-18,0.1843
2001-06-19,1.3545
2001-06-20,-0.1815
2001-06-21,-0.4959
2001-06-22,0.8306
2001-06-25,-0.4119
2001-06-26,-0.0993
2001-06-27,0.5796
2001-06-28,-1.3006
2001-06-29,0.4337
2001-07-02,-0.3654
2001-07-03,0.2167
2001-07-05,0.2495
2001-07-06,-0.5475
2001-07-09,-0.4505
2001-07-10,0.3017
2001-07-11,-1.1696
2001-07-12,-0.896
2001-07-13,-0.4947
2001-07-16,0.1029
2001-07-17,-1.5070999999999999
2001-07-18,0.3999
2001-07-19,1.5413999999999999
2001-07-20,-2.7631
2001-07-23,-3.7888
2001-07-24,-3.3364
2001-07-25,3.923
2001-07-26,-0.6352
2001-07-27,-0.7306
2001-07-30,1.4535
2001-07-31,-2.0675
2001-08-01,0.0
2001-08-02,0.6481
2001-08-03,1.1592
2001-08-06,-2.0553
2001-08-07,1.1328
2001-08-08,-1.1201
2001-08-09,-0.65
2001-08-10,-0.1869
2001-08-13,0.0
2001-08-14,0.1873
2001-08-15,0.0374
2001-08-16,1.1584
2001-08-17,-0.4433
2001-08-20,1.7625
2001-08-21,-0.6746
2001-08-22,0.8627
2001-08-23,0.1274
2001-08-24,0.5998
2001-08-27,0.2529
2001-08-28,0.4145
2001-08-29,-0.0179
2001-08-30,-0.544
2001-08-31,-0.9116
2001-09-04,0.6256
2001-09-05,-0.0731
2001-09-06,1.3724
2001-09-07,1.2995999999999999
2001-09-10,-0.9266
2001-09-17,-0.4496
2001-09-18,0.271
2001-09-19,-1.2612999999999999
2001-09-20,0.4562
2001-09-21,-2.5613
2001-09-24,-1.4727999999999999
2001-09-25,0.7569
2001-09-26,-1.2958
2001-09-27,-1.2557
2001-09-28,3.1792
2001-10-01,0.2801
2001-10-02,-0.7635
2001-10-03,1.4637
2001-10-04,0.5178
2001-10-05,0.6624
2001-10-08,-0.5483
2001-10-09,-2.1503
2001-10-10,0.9016
2001-10-11,-1.5264
2001-10-12,-0.0945
2001-10-15,0.473
2001-10-16,1.7513999999999998
2001-10-17,-1.2586
2001-10-18,-1.5558
2001-10-19,0.9901
2001-10-22,0.3771
2001-10-23,-1.5777999999999999
2001-10-24,0.6489
2001-10-25,1.3462
2001-10-26,-1.1225
2001-10-29,1.8354
2001-10-30,-0.7432
2001-10-31,-0.599
2001-11-01,1.6949
2001-11-02,-0.6852
2001-11-05,3.4869
2001-11-06,1.1351
2001-11-07,-1.1402
2001-11-08,1.7481
2001-11-09,-0.4605
2001-11-12,-0.1957
2001-11-13,-0.0178
2001-11-14,-1.908
2001-11-15,-0.7635
2001-11-16,0.0183
2001-11-19,-0.6777
2001-11-20,2.6185
2001-11-21,-1.2219
2001-11-23,0.1455
2001-11-26,0.6358
2001-11-27,0.0722
2001-11-28,-0.5051
2001-11-29,1.1905000000000001
2001-11-30,0.2715
2001-12-03,-0.3249
2001-12-04,0.9598
2001-12-05,-0.3587
2001-12-06,-0.9901
2001-12-07,1.3636
2001-12-10,-0.9507
2001-12-11,-2.2093
2001-12-12,0.5556
2001-12-13,1.7495
2001-12-14,-0.9231
2001-12-17,-1.0778
2001-12-18,0.4617
2001-12-19,2.3897
2001-12-20,0.0
2001-12-21,-0.0539
2001-12-24,1.4011
2001-12-26,0.0
2001-12-27,0.1063
2001-12-28,-0.0531
2001-12-31,-0.1416
2002-01-02,0.9752
2002-01-03,-0.6146
2002-01-04,-0.53
2002-01-07,0.3552
2002-01-08,-1.5929
2002-01-09,0.2158
2002-01-10,0.2333
2002-01-11,-0.7162
2002-01-14,1.6231
2002-01-15,1.1358
2002-01-16,-0.1579
2002-01-17,-1.4938
2002-01-18,0.3568
2002-01-22,-0.5333
2002-01-23,0.2681
2002-01-24,0.107
2002-01-25,-0.2315
2002-01-28,-0.8567
2002-01-29,-5.3825
2002-01-30,0.5518
2002-01-31,1.438
2002-02-01,-0.6715
2002-02-04,-0.6385
2002-02-05,-1.8144
2002-02-06,-1.0972
2002-02-07,0.6228
2002-02-08,0.0967
2002-02-11,1.7198
2002-02-12,1.3868
2002-02-13,0.5246
2002-02-14,0.5778
2002-02-15,-0.8895
2002-02-19,-1.1032
2002-02-20,0.9832
2002-02-21,-0.9086
2002-02-22,1.3372
2002-02-25,-1.131
2002-02-26,0.9152
2002-02-27,0.4156
2002-02-28,-0.0753
2002-03-01,2.0147
2002-03-04,0.7937
2002-03-05,1.2086000000000001
2002-03-06,1.6825999999999999
2002-03-07,-0.089
2002-03-08,-0.2137
2002-03-11,1.7311999999999999
2002-03-12,-0.4912
2002-03-13,0.335
2002-03-14,1.5638999999999998
2002-03-15,0.1211
2002-03-18,-0.0691
2002-03-19,0.0346
2002-03-20,0.6396
2002-03-21,1.9581
2002-03-22,-0.2695
2002-03-25,-0.3716
2002-03-26,-0.5595
2002-03-27,1.023
2002-03-28,0.5063
2002-04-01,-0.9236
2002-04-02,0.7797
2002-04-03,-0.2018
2002-04-04,1.2808
2002-04-05,0.4825
2002-04-08,0.1656
2002-04-09,-1.3887
2002-04-10,2.1961
2002-04-11,-2.0177
2002-04-12,1.5403
2002-04-15,-0.2308
2002-04-16,0.7767
2002-04-17,0.1968
2002-04-18,1.0311
2002-04-19,1.1663999999999999
2002-04-22,-0.6405
2002-04-23,0.5802
2002-04-24,0.7691
2002-04-25,-0.6996
2002-04-26,-1.0088
2002-04-29,1.6661000000000001
2002-04-30,1.0183
2002-05-01,-0.7718
2002-05-02,0.0
2002-05-03,-0.3651
2002-05-06,-0.6691
2002-05-07,-1.0104
2002-05-08,0.8425
2002-05-09,-0.1446
2002-05-10,0.2092
2002-05-13,0.9634
2002-05-14,0.986
2002-05-15,-0.9291
2002-05-16,-1.6373
2002-05-17,0.2586
2002-05-20,1.3056
2002-05-21,0.9228
2002-05-22,2.0653
2002-05-23,0.2626
2002-05-24,-0.4776
2002-05-28,-0.6347
2002-05-29,-0.6076
2002-05-30,-0.5172
2002-05-31,-0.7563
2002-06-03,-5.0325
2002-06-04,0.3009
2002-06-05,-0.45
2002-06-06,-4.3111
2002-06-07,1.1484
2002-06-10,1.2576
2002-06-11,1.311
2002-06-12,0.0681
2002-06-13,1.8717000000000001
2002-06-14,-0.2004
2002-06-17,1.0042
2002-06-18,0.7622
2002-06-19,-0.4933
2002-06-20,0.314
2002-06-21,0.6096
2002-06-24,-1.2117
2002-06-25,-0.547
2002-06-26,-1.5833
2002-06-27,-0.271
2002-06-28,1.8679000000000001
2002-07-01,-1.5669
2002-07-02,-1.4903
2002-07-03,-0.1547
2002-07-05,-0.1033
2002-07-08,-1.0341
2002-07-09,-3.0825
2002-07-10,-3.7556000000000003
2002-07-11,2.3898
2002-07-12,-1.5316999999999998
2002-07-15,3.1296
2002-07-16,-2.5498
2002-07-17,-1.1056
2002-07-18,-2.3849
2002-07-19,-5.6690000000000005
2002-07-22,-0.5059
2002-07-23,-5.8369
2002-07-24,9.1361
2002-07-25,1.0291
2002-07-26,-0.1371
2002-07-29,3.1581
2002-07-30,4.3925
2002-07-31,3.1875999999999998
2002-08-01,-1.8535
2002-08-02,-1.5288
2002-08-05,-1.516
2002-08-06,2.6521
2002-08-07,0.0542
2002-08-08,2.1127
2002-08-09,-0.2653
2002-08-12,1.0638
2002-08-13,-2.7193
2002-08-14,0.6673
2002-08-15,-0.1254
2002-08-16,-0.7713
2002-08-19,1.0123
2002-08-20,1.199
2002-08-21,3.2361
2002-08-22,0.5139
2002-08-23,-0.6305
2002-08-26,1.492
2002-08-27,-1.9601
2002-08-28,0.1724
2002-08-29,-0.7994
2002-08-30,0.0
2002-09-03,-2.8556
2002-09-04,0.2885
2002-09-05,0.0
2002-09-06,0.1618
2002-09-09,-5.1167
2002-09-10,-3.8789
2002-09-11,0.8661
2002-09-12,-2.1858
2002-09-13,3.4916
2002-09-16,1.311
2002-09-17,-2.3787
2002-09-18,2.6316
2002-09-19,-1.1396
2002-09-20,-0.1537
2002-09-23,0.3464
2002-09-24,-1.9175
2002-09-25,1.6618
2002-09-26,2.3654
2002-09-27,-0.8266
2002-09-30,1.9132
2002-10-01,3.1599
2002-10-02,-0.8108
2002-10-03,-1.9437
2002-10-04,-0.5372
2002-10-07,1.0058
2002-10-08,-2.6922
2002-10-09,-7.5232
2002-10-10,8.3402
2002-10-11,0.1135
2002-10-14,1.5681
2002-10-15,1.5253
2002-10-16,-2.8948
2002-10-17,2.7547
2002-10-18,1.5057
2002-10-21,4.1064
2002-10-22,-2.1546
2002-10-23,2.1488
2002-10-24,0.1043
2002-10-25,1.8235000000000001
2002-10-28,0.2047
2002-10-29,0.5106
2002-10-30,0.5927
2002-10-31,-0.7071
2002-11-01,0.1187
2002-11-04,3.5055
2002-11-05,-1.3416000000000001
2002-11-06,-0.4975
2002-11-07,-4.4667
2002-11-08,-1.6399
2002-11-11,-1.011
2002-11-12,-1.3618000000000001
2002-11-13,-0.0908
2002-11-14,1.0
2002-11-15,2.4302
2002-11-18,0.4921
2002-11-19,0.0
2002-11-20,2.2211
2002-11-21,0.4448
2002-11-22,1.9758
2002-11-25,-0.3842
2002-11-26,-1.6263999999999998
2002-11-27,1.3083
2002-11-29,-0.085
2002-12-02,-2.0408
2002-12-03,1.9618
2002-12-04,-1.907
2002-12-05,-0.1909
2002-12-06,-0.2609
2002-12-09,2.6677999999999997
2002-12-10,0.5435
2002-12-11,-0.4223
2002-12-12,1.0687
2002-12-13,0.1175
2002-12-16,0.2515
2002-12-17,-0.0502
2002-12-18,0.4015
2002-12-19,-1.4163999999999999
2002-12-20,0.7437
2002-12-23,0.6711
2002-12-24,-0.6667
2002-12-26,0.3356
2002-12-27,-0.786
2002-12-30,1.854
2002-12-31,-0.4964
2003-01-02,1.9957
2003-01-03,-0.2283
2003-01-06,3.6117
2003-01-07,-4.2587
2003-01-08,0.1647
2003-01-09,0.1974
2003-01-10,-0.87
2003-01-13,-1.7056
2003-01-14,0.8086
2003-01-15,-0.6852
2003-01-16,-1.4807000000000001
2003-01-17,-0.5124
2003-01-21,-1.2189
2003-01-22,1.2861
2003-01-23,0.3603
2003-01-24,-0.9061
2003-01-27,-1.2767
2003-01-28,1.6777
2003-01-29,0.55
2003-01-30,-0.8547
2003-01-31,0.6724
2003-02-03,0.1713
2003-02-04,-1.419
2003-02-05,-1.1446
2003-02-06,0.0702
2003-02-07,-0.859
2003-02-10,0.1238
2003-02-11,-2.6669
2003-02-12,-1.6512
2003-02-13,1.6974
2003-02-14,3.9187
2003-02-18,0.5936
2003-02-19,-0.8157
2003-02-20,-0.1225
2003-02-21,0.3854
2003-02-24,-0.2792
2003-02-25,2.0476
2003-02-26,-2.0408
2003-02-27,-0.5131
2003-02-28,-0.3913
2003-03-03,1.4819
2003-03-04,-0.1407
2003-03-05,0.8985
2003-03-06,1.1699
2003-03-07,-0.535
2003-03-10,-1.1452
2003-03-11,0.5441
2003-03-12,0.4015
2003-03-13,0.0869
2003-03-14,-0.3127
2003-03-17,0.6623
2003-03-18,0.9522
2003-03-19,0.1886
2003-03-20,0.4964
2003-03-21,1.6692
2003-03-24,-1.8260999999999998
2003-03-25,0.7679
2003-03-26,-0.2202
2003-03-27,0.594
2003-03-28,-0.9617
2003-03-31,0.3918
2003-04-01,0.2036
2003-04-02,0.2371
2003-04-03,-2.0612
2003-04-04,1.1558
2003-04-07,0.3752
2003-04-08,0.1869
2003-04-09,-0.7801
2003-04-10,1.2989
2003-04-11,-0.0844
2003-04-14,-0.5235
2003-04-15,1.5278
2003-04-16,0.0502
2003-04-17,-0.1671
2003-04-21,-0.5524
2003-04-22,-0.2357
2003-04-23,-0.3712
2003-04-24,2.1169000000000002
2003-04-25,-0.9121
2003-04-28,1.9582000000000002
2003-04-29,0.1149
2003-04-30,-0.1968
2003-05-01,-1.2486
2003-05-02,0.5324
2003-05-05,-0.0827
2003-05-06,-0.53
2003-05-07,-0.2997
2003-05-08,0.4342
2003-05-09,0.0998
2003-05-12,0.8638
2003-05-13,1.054
2003-05-14,0.2119
2003-05-15,0.7156
2003-05-16,1.2433
2003-05-19,-1.0207
2003-05-20,1.0635
2003-05-21,-0.861
2003-05-22,0.8041
2003-05-23,4.1321
2003-05-27,1.5934
2003-05-28,-0.1056
2003-05-29,-1.1171
2003-05-30,1.4809
2003-06-02,0.4513
2003-06-03,1.5875
2003-06-04,0.575
2003-06-05,-1.3753
2003-06-06,-0.9897
2003-06-09,-0.424
2003-06-10,-1.2471
2003-06-11,0.9703
2003-06-12,1.0525
2003-06-13,-0.8604
2003-06-16,2.0097
2003-06-17,-0.7463
2003-06-18,0.8271
2003-06-19,0.9396
2003-06-20,-0.3989
2003-06-23,-0.3709
2003-06-24,-0.6849
2003-06-25,-0.3898
2003-06-26,1.6255
2003-06-27,-1.1404
2003-06-30,0.1498
2003-07-01,-0.015
2003-07-02,0.8378
2003-07-03,-1.8101
2003-07-07,-0.9066
2003-07-08,-0.6252
2003-07-09,-2.1482
2003-07-10,-1.2075
2003-07-11,1.127
2003-07-14,0.0785
2003-07-15,-1.8507
2003-07-16,-1.2464
2003-07-17,0.1294
2003-07-18,1.309
2003-07-21,-1.1485
2003-07-22,0.6939
2003-07-23,-0.1763
2003-07-24,0.0482
2003-07-25,0.7381
2003-07-28,-0.4779
2003-07-29,-0.7682
2003-07-30,-0.1774
2003-07-31,-0.3555
2003-08-01,-0.7621
2003-08-04,-0.3268
2003-08-05,-1.1475
2003-08-06,0.5307
2003-08-07,1.5011999999999999
2003-08-08,0.0325
2003-08-11,0.2275
2003-08-12,1.0861
2003-08-13,-0.0802
2003-08-14,0.1444
2003-08-15,-0.3686
2003-08-18,0.1608
2003-08-19,-0.2891
2003-08-20,0.9824
2003-08-21,0.1754
2003-08-22,-0.5732
2003-08-25,0.7206
2003-08-26,0.0795
2003-08-27,-0.556
2003-08-28,-0.4516
2003-08-29,0.2268
2003-09-02,0.9376
2003-09-03,-0.7207
2003-09-04,-0.3872
2003-09-05,-0.3401
2003-09-08,-0.065
2003-09-09,-0.5203
2003-09-10,0.3596
2003-09-11,0.6678
2003-09-12,1.2458
2003-09-15,-0.9748
2003-09-16,0.9359
2003-09-17,-0.1599
2003-09-18,1.3291
2003-09-19,-1.1536
2003-09-22,-1.6307
2003-09-23,0.4388
2003-09-24,-0.2913
2003-09-25,0.7141
2003-09-26,1.2085
2003-09-29,0.812
2003-09-30,-0.1895
2003-10-01,0.712
2003-10-02,1.3511
2003-10-03,0.4495
2003-10-06,0.0154
2003-10-07,-0.5555
2003-10-08,-0.5431
2003-10-09,0.5928
2003-10-10,0.0155
2003-10-13,-0.1396
2003-10-14,-0.0466
2003-10-15,-1.0719
2003-10-16,-0.1884
2003-10-17,-0.5664
2003-10-20,0.3797
2003-10-21,-0.1261
2003-10-22,0.3946
2003-10-23,0.0472
2003-10-24,0.33
2003-10-27,0.047
2003-10-28,0.0783
2003-10-29,-0.2033
2003-10-30,0.3135
2003-10-31,-0.4063
2003-11-03,0.8472
2003-11-04,0.0622
2003-11-05,-0.2488
2003-11-06,0.0935
2003-11-07,-0.1869
2003-11-10,0.234
2003-11-11,0.0311
2003-11-12,0.2023
2003-11-13,0.6522
2003-11-14,0.4782
2003-11-17,-1.6429
2003-11-18,-1.7952
2003-11-19,0.8425
2003-11-20,-0.3153
2003-11-21,0.0791
2003-11-24,0.8848
2003-11-25,0.3132
2003-11-26,0.5043
2003-11-28,-0.345
2003-12-01,0.0787
2003-12-02,-0.1258
2003-12-03,-0.4251
2003-12-04,0.6324
2003-12-05,1.4297
2003-12-08,0.2014
2003-12-09,-0.5565
2003-12-10,-0.4663
2003-12-11,0.2967
2003-12-12,0.1557
2003-12-15,-0.4198
2003-12-16,-0.7806
2003-12-17,0.299
2003-12-18,0.8315
2003-12-19,0.0467
2003-12-22,0.4821
2003-12-23,0.4179
2003-12-24,0.0154
2003-12-26,-0.2774
2003-12-29,1.0045
2003-12-30,0.6579
2003-12-31,-0.5624
2004-01-02,-0.5961
2004-01-05,-1.2917
2004-01-06,-0.5297
2004-01-07,0.0783
2004-01-08,-0.5634
2004-01-09,0.3305
2004-01-12,0.8941
2004-01-13,0.995
2004-01-14,1.1084
2004-01-15,-0.1827
2004-01-16,-0.4728
2004-01-20,-0.1533
2004-01-21,1.2893
2004-01-22,1.0608
2004-01-23,-1.3045
2004-01-26,-1.0179
2004-01-27,-0.614
2004-01-28,0.8958
2004-01-29,0.9337
2004-01-30,-0.2881
2004-02-02,-1.019
2004-02-03,0.2612
2004-02-04,-0.8429
2004-02-05,-1.1901
2004-02-06,0.0782
2004-02-09,0.0313
2004-02-10,0.9844
2004-02-11,0.8819
2004-02-12,-0.4294
2004-02-13,-0.4313
2004-02-17,1.2530999999999999
2004-02-18,1.2223
2004-02-19,-0.0302
2004-02-20,-0.5738
2004-02-23,1.0478
2004-02-24,-0.0601
2004-02-25,-0.3459
2004-02-26,-0.6245
2004-02-27,0.6284
2004-03-01,0.9139
2004-03-02,-0.5887
2004-03-03,0.7136
2004-03-04,1.2965
2004-03-05,0.8335
2004-03-08,0.9594
2004-03-09,-0.2193
2004-03-10,-1.2454
2004-03-11,-1.6766
2004-03-12,0.9356
2004-03-15,-0.4335
2004-03-16,0.5556
2004-03-17,1.2692
2004-03-18,-0.5456
2004-03-19,-0.1186
2004-03-22,-1.3953
2004-03-23,-0.2107
2004-03-24,-0.6638
2004-03-25,0.0
2004-03-26,0.896
2004-03-29,0.5268
2004-03-30,0.3144
2004-03-31,-0.2239
2004-04-01,0.0299
2004-04-02,-0.8374
2004-04-05,0.2715
2004-04-06,-0.1805
2004-04-07,-0.8136
2004-04-08,-0.2279
2004-04-12,-1.9184
2004-04-13,-1.2884
2004-04-14,0.3302
2004-04-15,-0.1567
2004-04-16,0.5181
2004-04-19,-0.4529
2004-04-20,0.0157
2004-04-21,-0.5333
2004-04-22,1.4351
2004-04-23,1.7568000000000001
2004-04-26,-0.5348
2004-04-27,-0.768
2004-04-28,-0.0464
2004-04-29,-1.2699
2004-04-30,-0.2039
2004-05-03,0.3458
2004-05-04,0.5169
2004-05-05,-1.0129
2004-05-06,0.3149
2004-05-07,-2.4638999999999998
2004-05-10,-1.609
2004-05-11,0.3761
2004-05-12,-0.668
2004-05-13,0.3772
2004-05-14,0.6536
2004-05-17,-0.276
2004-05-18,0.2442
2004-05-19,-0.5359
2004-05-20,0.2939
2004-05-21,-0.0488
2004-05-24,1.3844
2004-05-25,1.0442
2004-05-26,0.0795
2004-05-27,1.112
2004-05-28,0.1571
2004-06-01,1.0196
2004-06-02,-0.823
2004-06-03,0.0
