ticker,TDS US Equity
2000-05-23,-2.9557
2000-05-24,1.0152
2000-05-25,1.5704
2000-05-26,1.7316
2000-05-30,6.9909
2000-05-31,-3.6364
2000-06-01,2.7123
2000-06-02,4.0184
2000-06-05,-1.1038000000000001
2000-06-06,-1.0045
2000-06-07,-1.4656
2000-06-08,-1.4874
2000-06-09,2.6713
2000-06-12,-0.7919
2000-06-13,1.8244
2000-06-14,-1.009
2000-06-15,1.3024
2000-06-16,-0.9503
2000-06-19,2.8217
2000-06-20,-2.0856
2000-06-21,-3.3492
2000-06-22,0.5655
2000-06-23,-2.1338
2000-06-26,-0.6482
2000-06-27,0.6079
2000-06-28,-2.3876
2000-06-29,1.223
2000-06-30,-4.2587
2000-07-03,2.8278
2000-07-05,0.8485
2000-07-06,0.4207
2000-07-07,3.1119
2000-07-10,-0.1741
2000-07-11,9.7238
2000-07-12,0.2119
2000-07-13,-1.0178
2000-07-14,6.2099
2000-07-17,-3.2189
2000-07-18,-2.2996
2000-07-19,1.5824
2000-07-20,5.8777
2000-07-21,-0.7913
2000-07-24,-6.7921
2000-07-25,-1.4842
2000-07-26,0.9908
2000-07-27,-2.3922
2000-07-28,-2.8501
2000-07-31,1.0204
2000-08-01,-1.2346
2000-08-02,1.25
2000-08-03,-0.8418
2000-08-04,0.283
2000-08-07,0.6772
2000-08-08,-0.7287
2000-08-09,-1.9763
2000-08-10,5.1843
2000-08-11,0.2191
2000-08-14,0.3279
2000-08-15,1.0893
2000-08-16,-1.7241
2000-08-17,1.6996
2000-08-18,0.593
2000-08-21,0.3215
2000-08-22,-0.5342
2000-08-23,-0.2685
2000-08-24,0.7001
2000-08-25,0.4813
2000-08-28,-0.2661
2000-08-29,-1.5108000000000001
2000-08-30,0.5045
2000-08-31,0.0539
2000-09-01,2.2629
2000-09-05,0.0
2000-09-06,0.2107
2000-09-07,0.4206
2000-09-08,1.1518
2000-09-11,-0.8282
2000-09-12,1.8789
2000-09-13,-1.2295
2000-09-14,1.2461
2000-09-15,-0.6154
2000-09-18,-1.9607999999999999
2000-09-19,-3.6316
2000-09-20,-4.6423
2000-09-21,-3.6654999999999998
2000-09-22,0.1189
2000-09-25,1.9002
2000-09-26,0.6154
2000-09-27,2.0295
2000-09-28,-0.9991
2000-09-29,1.5596
2000-10-02,-4.0199
2000-10-03,-1.1764999999999999
2000-10-04,5.0667
2000-10-05,1.8854
2000-10-06,-3.1584
2000-10-09,-1.6077
2000-10-10,-3.3147
2000-10-11,-3.6696999999999997
2000-10-12,-0.1504
2000-10-13,5.6727
2000-10-16,-4.9881
2000-10-17,-9.25
2000-10-18,3.2507
2000-10-19,7.4707
2000-10-20,3.6246
2000-10-23,0.4312
2000-10-24,1.145
2000-10-25,-5.6604
2000-10-26,2.3
2000-10-27,4.3402
2000-10-30,-2.4733
2000-10-31,1.3449
2000-11-01,-5.4502
2000-11-02,-0.802
2000-11-03,-0.6569
2000-11-06,-3.3571
2000-11-07,3.1579
2000-11-08,-2.2449
2000-11-09,-1.3048
2000-11-10,-4.7065
2000-11-13,3.2186
2000-11-14,4.8387
2000-11-15,-1.5385
2000-11-16,-2.0
2000-11-17,-1.8601
2000-11-20,-1.0073
2000-11-21,1.2582
2000-11-22,-1.6747999999999998
2000-11-24,2.1978
2000-11-27,1.2903
2000-11-28,-3.1316
2000-11-29,-0.5479
2000-11-30,-0.4959
2000-12-01,-0.0554
2000-12-04,-1.8172000000000001
2000-12-05,2.1329
2000-12-06,2.4862
2000-12-07,-0.4313
2000-12-08,4.2231
2000-12-11,2.7013
2000-12-12,-2.8832
2000-12-13,0.1302
2000-12-14,-0.7292
2000-12-15,-3.9874
2000-12-18,0.0
2000-12-19,-0.4918
2000-12-20,-5.2718
2000-12-21,-1.913
2000-12-22,1.3593
2000-12-26,-1.4577
2000-12-27,-1.8343
2000-12-28,5.1838
2000-12-29,3.1519
2001-01-02,-3.2778
2001-01-03,2.5273
2001-01-04,0.2801
2001-01-05,-1.4525000000000001
2001-01-08,-0.907
2001-01-09,1.1442
2001-01-10,4.9774
2001-01-11,5.1724
2001-01-12,2.5717
2001-01-16,-2.7969
2001-01-17,2.2505
2001-01-18,0.9548
2001-01-19,-0.9955
2001-01-22,-3.7808
2001-01-23,1.8811
2001-01-24,-1.9386999999999999
2001-01-25,-1.4121000000000001
2001-01-26,4.5093
2001-01-29,5.2284
2001-01-30,0.9262
2001-01-31,0.8508
2001-02-01,0.8626
2001-02-02,-6.0239
2001-02-05,2.15
2001-02-06,1.8111000000000002
2001-02-07,-2.2115
2001-02-08,-0.2458
2001-02-09,-4.2780000000000005
2001-02-12,4.5206
2001-02-13,-1.2808
2001-02-14,-1.6966
2001-02-15,-3.401
2001-02-16,-1.4714
2001-02-20,-2.9867
2001-02-21,-0.7697
2001-02-22,1.385
2001-02-23,-0.8743
2001-02-26,1.9846
2001-02-27,-1.6216
2001-02-28,2.6923
2001-03-01,-2.8891999999999998
2001-03-02,0.551
2001-03-05,1.9178
2001-03-06,-0.3226
2001-03-07,-0.7551
2001-03-08,-0.5978
2001-03-09,-1.0388
2001-03-12,-2.7624
2001-03-13,2.142
2001-03-14,-1.9276
2001-03-15,4.5217
2001-03-16,-0.9783
2001-03-19,0.3293
2001-03-20,-2.6258
2001-03-21,-0.2247
2001-03-22,0.4505
2001-03-23,2.1861
2001-03-26,1.8102
2001-03-27,4.7953
2001-03-28,-5.6041
2001-03-29,2.3965
2001-03-30,-0.5319
2001-04-02,-1.0588
2001-04-03,-2.8429
2001-04-04,0.1335
2001-04-05,6.2222
2001-04-06,-1.9351
2001-04-09,4.32
2001-04-10,2.7607
2001-04-11,-0.1393
2001-04-12,0.1395
2001-04-16,0.4975
2001-04-17,-0.7921
2001-04-18,2.2954
2001-04-19,2.1463
2001-04-20,-2.1012
2001-04-23,-1.4634
2001-04-24,-0.0198
2001-04-25,1.6934
2001-04-26,-0.039
2001-04-27,1.8997000000000002
2001-04-30,0.3824
2001-05-01,-1.2381
2001-05-02,-0.1929
2001-05-03,0.0
2001-05-04,2.9952
2001-05-07,-1.0319
2001-05-08,-2.0284
2001-05-09,-0.3096
2001-05-10,0.6211
2001-05-11,-0.6559
2001-05-14,0.8252
2001-05-15,-0.5778
2001-05-16,2.6634
2001-05-17,-1.4057
2001-05-18,-1.2056
2001-05-21,1.2107
2001-05-22,-0.4785
2001-05-23,-1.1538
2001-05-24,1.3618999999999999
2001-05-25,0.5758
2001-05-29,-2.9103
2001-05-30,-1.4152
2001-05-31,5.174
2001-06-01,-0.8531
2001-06-04,-1.0516
2001-06-05,2.6087
2001-06-06,-1.968
2001-06-07,0.4034
2001-06-08,-0.4975
2001-06-11,0.1346
2001-06-12,-0.0288
2001-06-13,0.2161
2001-06-14,-1.8712
2001-06-15,-1.3104
2001-06-18,0.4261
2001-06-19,0.6413
2001-06-20,3.1863
2001-06-21,0.7126
2001-06-22,0.9434
2001-06-25,-2.243
2001-06-26,1.3384
2001-06-27,1.9717
2001-06-28,0.4718
2001-06-29,0.1381
2001-07-02,0.046
2001-07-03,1.1029
2001-07-05,0.5
2001-07-06,-1.8544
2001-07-09,0.1382
2001-07-10,-1.5186
2001-07-11,-0.0935
2001-07-12,2.1983
2001-07-13,-1.1442
2001-07-16,0.9722
2001-07-17,1.9257
2001-07-18,-2.1143
2001-07-19,0.6434
2001-07-20,-0.9589
2001-07-23,-0.5994
2001-07-24,-1.7625
2001-07-25,-0.3305
2001-07-26,2.0843
2001-07-27,0.9095
2001-07-30,-0.0276
2001-07-31,-0.874
2001-08-01,1.1601
2001-08-02,-0.367
2001-08-03,-0.1381
2001-08-06,-0.6916
2001-08-07,-0.4643
2001-08-08,-2.7519
2001-08-09,-0.048
2001-08-10,0.2879
2001-08-13,-0.0957
2001-08-14,0.5747
2001-08-15,0.0
2001-08-16,-1.1905000000000001
2001-08-17,-1.3012000000000001
2001-08-20,-0.6055
2001-08-21,0.2162
2001-08-22,-1.1569
2001-08-23,0.9224
2001-08-24,-0.1474
2001-08-27,0.9843
2001-08-28,-0.5848
2001-08-29,0.0
2001-08-30,-1.0294
2001-08-31,2.2784
2001-09-04,-3.1477
2001-09-05,-2.5
2001-09-06,-2.7179
2001-09-07,0.1581
2001-09-10,1.4737
2001-09-17,-2.1971
2001-09-18,0.6373
2001-09-19,0.0
2001-09-20,-4.591
2001-09-21,-3.7611
2001-09-24,1.6667
2001-09-25,2.0916
2001-09-26,1.1074
2001-09-27,1.1501000000000001
2001-09-28,2.1115
2001-10-01,-0.3181
2001-10-02,0.9043
2001-10-03,1.592
2001-10-04,0.5604
2001-10-05,-1.29
2001-10-08,0.1045
2001-10-09,-0.0522
2001-10-10,1.7241
2001-10-11,0.1541
2001-10-12,-2.9231
2001-10-15,0.6445
2001-10-16,-1.0078
2001-10-17,-0.5302
2001-10-18,-4.8507
2001-10-19,2.8011
2001-10-22,-0.8174
2001-10-23,0.2747
2001-10-24,0.5479
2001-10-25,0.7084
2001-10-26,0.0541
2001-10-29,-1.5684
2001-10-30,-3.022
2001-10-31,-0.3966
2001-11-01,0.967
2001-11-02,-0.507
2001-11-05,1.359
2001-11-06,-0.0559
2001-11-07,-0.0447
2001-11-08,0.6599
2001-11-09,-1.2222
2001-11-12,-0.7312
2001-11-13,1.2465
2001-11-14,1.6787999999999998
2001-11-15,0.4403
2001-11-16,-0.3836
2001-11-19,1.7602
2001-11-20,-0.9189
2001-11-21,0.0
2001-11-23,0.3819
2001-11-26,-0.5435
2001-11-27,-0.7541
2001-11-28,-0.7819
2001-11-29,0.1665
2001-11-30,-0.277
2001-12-03,1.3333
2001-12-04,1.3706
2001-12-05,2.9205
2001-12-06,0.3678
2001-12-07,-1.2042
2001-12-10,-2.4377
2001-12-11,0.9234
2001-12-12,-0.7158
2001-12-13,-3.0945
2001-12-14,0.7843
2001-12-17,1.9011
2001-12-18,0.2618
2001-12-19,-1.1861
2001-12-20,-1.0572
2001-12-21,-0.1669
2001-12-24,0.0
2001-12-26,-0.3344
2001-12-27,0.0224
2001-12-28,1.9906000000000001
2001-12-31,-1.5899
2002-01-02,1.1142
2002-01-03,-0.6612
2002-01-04,0.0
2002-01-07,-0.4326
2002-01-08,-2.5178000000000003
2002-01-09,-0.5714
2002-01-10,0.2299
2002-01-11,-1.078
2002-01-14,-1.1709
2002-01-15,-0.9384
2002-01-16,0.071
2002-01-17,1.3016
2002-01-18,-0.0117
2002-01-22,-0.4556
2002-01-23,0.6924
2002-01-24,-0.3497
2002-01-25,0.1754
2002-01-28,0.2919
2002-01-29,-1.3853
2002-01-30,4.179
2002-01-31,-1.983
2002-02-01,-2.1387
2002-02-04,-2.0673
2002-02-05,-1.7973
2002-02-06,-1.8548
2002-02-07,1.9024
2002-02-08,5.3181
2002-02-11,-0.1749
2002-02-12,-0.7009
2002-02-13,0.6471
2002-02-14,-0.6429
2002-02-15,-1.0
2002-02-19,-1.1884000000000001
2002-02-20,2.9705
2002-02-21,-1.8921000000000001
2002-02-22,2.3689999999999998
2002-02-25,2.6282
2002-02-26,0.2833
2002-02-27,0.452
2002-02-28,-1.9685000000000001
2002-03-01,-0.0574
2002-03-04,1.0333
2002-03-05,0.5682
2002-03-06,1.8643999999999998
2002-03-07,-1.1869
2002-03-08,-0.2582
2002-03-11,1.238
2002-03-12,-0.7226
2002-03-13,-0.1176
2002-03-14,-0.6176
2002-03-15,-1.9774
2002-03-18,-0.7493
2002-03-19,-1.2195
2002-03-20,0.3292
2002-03-21,0.375
2002-03-22,-1.8096999999999999
2002-03-25,0.4162
2002-03-26,3.4813
2002-03-27,0.1716
2002-03-28,0.8111
2002-04-01,1.3484
2002-04-02,1.0733
2002-04-03,-0.4425
2002-04-04,0.2222
2002-04-05,0.8869
2002-04-08,-1.6484
2002-04-09,-0.4469
2002-04-10,-2.0426
2002-04-11,-1.077
2002-04-12,1.4593
2002-04-15,-1.1416
2002-04-16,6.1201
2002-04-17,-0.7617
2002-04-18,-2.4123
2002-04-19,-0.6742
2002-04-22,-3.0543
2002-04-23,1.7970000000000002
2002-04-24,0.9629
2002-04-25,-0.6585
2002-04-26,-1.7143000000000002
2002-04-29,-1.7442
2002-04-30,1.7751000000000001
2002-05-01,-0.2907
2002-05-02,-0.9913
2002-05-03,-1.7668
2002-05-06,0.0719
2002-05-07,-0.3834
2002-05-08,1.6358000000000001
2002-05-09,0.0
2002-05-10,-5.3254
2002-05-13,-1.625
2002-05-14,1.6518000000000002
2002-05-15,-0.1875
2002-05-16,0.814
2002-05-17,1.677
2002-05-20,-1.8326
2002-05-21,-1.0579
2002-05-22,0.9434
2002-05-23,0.1495
2002-05-24,-1.1447
2002-05-28,-1.825
2002-05-29,-1.3462
2002-05-30,-2.794
2002-05-31,1.3369
2002-06-03,-7.9155999999999995
2002-06-04,2.063
2002-06-05,0.2246
2002-06-06,-3.1933
2002-06-07,0.6944
2002-06-10,-0.6466
2002-06-11,-0.7086
2002-06-12,-1.2453
2002-06-13,-3.5619
2002-06-14,-3.2184
2002-06-17,3.9588
2002-06-18,-1.5994000000000002
2002-06-19,-2.2446
2002-06-20,0.0317
2002-06-21,-1.8521
2002-06-24,2.0161
2002-06-25,-3.1621
2002-06-26,-2.8245
2002-06-27,-0.0336
2002-06-28,1.7647
2002-07-01,-1.0735
2002-07-02,-2.2871
2002-07-03,0.803
2002-07-05,0.0
2002-07-08,-1.3559
2002-07-09,2.0619
2002-07-10,1.0101
2002-07-11,0.3333
2002-07-12,0.1661
2002-07-15,-0.5804
2002-07-16,8.7573
2002-07-17,-1.1503
2002-07-18,0.0776
2002-07-19,-1.3643
2002-07-22,-6.3187999999999995
2002-07-23,-9.0604
2002-07-24,5.369
2002-07-25,-1.2432
2002-07-26,-2.4823
2002-07-29,4.5273
2002-07-30,-0.4349
2002-07-31,-0.5066
2002-08-01,-3.3363
2002-08-02,-1.8165
2002-08-05,-5.4764
2002-08-06,5.2848
2002-08-07,-1.4687000000000001
2002-08-08,2.0755
2002-08-09,-1.2939
2002-08-12,1.4045
2002-08-13,-3.0471
2002-08-14,3.9238
2002-08-15,-0.2016
2002-08-16,4.6832
2002-08-19,5.614
2002-08-20,-1.8272
2002-08-21,0.4907
2002-08-22,2.9635
2002-08-23,-3.0253
2002-08-26,3.6593999999999998
2002-08-27,0.4555
2002-08-28,-3.919
2002-08-29,1.4664
2002-08-30,-1.1628
2002-09-03,-4.8739
2002-09-04,0.0883
2002-09-05,-2.8244
2002-09-06,5.2679
2002-09-09,-0.1726
2002-09-10,1.1236
2002-09-11,2.0342
2002-09-12,-1.5664
2002-09-13,0.8531
2002-09-16,-0.9474
2002-09-17,-3.5013
2002-09-18,0.354
2002-09-19,-3.351
2002-09-20,0.7299
2002-09-23,-2.7174
2002-09-24,-4.0223
2002-09-25,5.2386
2002-09-26,0.0184
2002-09-27,-5.53
2002-09-30,-1.561
2002-10-01,4.2616
2002-10-02,-3.8023
2002-10-03,-0.3953
2002-10-04,-2.7381
2002-10-07,-6.1608
2002-10-08,0.2174
2002-10-09,-3.5792
2002-10-10,6.6817
2002-10-11,4.1754999999999995
2002-10-14,0.5061
2002-10-15,7.7543
2002-10-16,-4.0748
2002-10-17,4.2479
2002-10-18,-2.8411
2002-10-21,0.327
2002-10-22,0.6711
2002-10-23,1.3333
2002-10-24,-4.4173
2002-10-25,1.8879000000000001
2002-10-28,1.5248
2002-10-29,-3.0418
2002-10-30,0.1961
2002-10-31,-0.3914
2002-11-01,4.0275
2002-11-04,0.0567
2002-11-05,0.5096
2002-11-06,-2.7606
2002-11-07,0.2317
2002-11-08,-0.8863
2002-11-11,-2.4106
2002-11-12,2.988
2002-11-13,-0.8704
2002-11-14,2.6536999999999997
2002-11-15,-0.019
2002-11-18,-0.7605
2002-11-19,-1.954
2002-11-20,1.3091
2002-11-21,2.7965
2002-11-22,0.7505
2002-11-25,1.3035
2002-11-26,-2.114
2002-11-27,4.169
2002-11-29,-1.2079
2002-12-02,3.2664
2002-12-03,-2.1912
2002-12-04,-1.9874
2002-12-05,-3.1336
2002-12-06,1.0466
2002-12-09,-5.2919
2002-12-10,1.3124
2002-12-11,1.472
2002-12-12,-2.3308
2002-12-13,-0.993
2002-12-16,-0.0201
2002-12-17,0.5217
2002-12-18,-1.7964
2002-12-19,-0.2033
2002-12-20,0.8147
2002-12-23,-0.7071
2002-12-24,-0.6714
2002-12-26,0.7169
2002-12-27,-3.2947
2002-12-30,-3.2597
2002-12-31,2.2174
2003-01-02,2.4032
2003-01-03,-0.4777
2003-01-06,1.0643
2003-01-07,-0.5782
2003-01-08,-7.5389
2003-01-09,-1.7745
2003-01-10,2.1038
2003-01-13,2.4859999999999998
2003-01-14,2.7753
2003-01-15,-2.1901
2003-01-16,0.4348
2003-01-17,-2.1645
2003-01-21,-0.1991
2003-01-22,-0.9089
2003-01-23,-2.0134
2003-01-24,-2.3973
2003-01-27,-1.7544
2003-01-28,-0.1905
2003-01-29,1.0019
2003-01-30,-2.5744
2003-01-31,4.0
2003-02-03,0.1632
2003-02-04,-1.0937999999999999
2003-02-05,-1.0588
2003-02-06,-0.4756
2003-02-07,-1.8638
2003-02-10,-1.7530999999999999
2003-02-11,-0.7435
2003-02-12,0.3745
2003-02-13,-0.199
2003-02-14,-0.0499
2003-02-18,1.995
2003-02-19,1.8336999999999999
2003-02-20,-1.5606
2003-02-21,0.5122
2003-02-24,-2.0626
2003-02-25,-0.6938
2003-02-26,-0.0749
2003-02-27,1.0986
2003-02-28,-1.0373
2003-03-03,-0.9234
2003-03-04,-0.6549
2003-03-05,-0.7353
2003-03-06,-3.1928
2003-03-07,-1.0818
2003-03-10,-4.0811
2003-03-11,0.0
2003-03-12,0.1669
2003-03-13,2.0405
2003-03-14,2.0492
2003-03-17,3.1861
2003-03-18,1.972
2003-03-19,0.3817
2003-03-20,1.2674
2003-03-21,3.0038
2003-03-24,-3.9854000000000003
2003-03-25,1.8729
2003-03-26,1.913
2003-03-27,0.5607
2003-03-28,0.3636
2003-03-31,-1.1836
2003-04-01,4.3755
2003-04-02,1.8267
2003-04-03,-2.0239
2003-04-04,-0.5869
2003-04-07,2.9044
2003-04-08,-0.872
2003-04-09,-0.1157
2003-04-10,-1.2978
2003-04-11,-0.047
2003-04-14,0.0235
2003-04-15,-0.2818
2003-04-16,-1.0598
2003-04-17,1.7614999999999998
2003-04-21,0.4678
2003-04-22,-0.8149
2003-04-23,3.9906
2003-04-24,-2.0316
2003-04-25,-0.0461
2003-04-28,1.4062000000000001
2003-04-29,-0.7274
2003-04-30,-1.3281
2003-05-01,-0.2089
2003-05-02,0.5814
2003-05-05,1.5029
2003-05-06,0.1139
2003-05-07,0.3413
2003-05-08,-0.4308
2003-05-09,-0.0228
2003-05-12,1.7311999999999999
2003-05-13,-0.1791
2003-05-14,-0.0449
2003-05-15,0.0
2003-05-16,0.8752
2003-05-19,-1.2236
2003-05-20,1.2838
2003-05-21,1.2897
2003-05-22,0.6586
2003-05-23,2.4209
2003-05-27,1.1286
2003-05-28,-0.4001
2003-05-29,0.6342
2003-05-30,2.416
2003-06-02,-1.0256
2003-06-03,0.0622
2003-06-04,2.0091
2003-06-05,-0.3046
2003-06-06,-0.387
2003-06-09,-1.4516
2003-06-10,0.6224
2003-06-11,1.7526000000000002
2003-06-12,-0.7396
2003-06-13,-1.495
2003-06-16,2.474
2003-06-17,0.7101
2003-06-18,0.423
2003-06-19,0.2006
2003-06-20,0.7007
2003-06-23,-2.2862999999999998
2003-06-24,-0.3052
2003-06-25,0.3061
2003-06-26,1.6277
2003-06-27,2.1221
2003-06-30,-2.5681000000000003
2003-07-01,5.4326
2003-07-02,2.0992
2003-07-03,-1.0841
2003-07-07,2.4187
2003-07-08,-0.8303
2003-07-09,-0.3349
2003-07-10,-1.5867
2003-07-11,2.0486
2003-07-14,2.026
2003-07-15,-1.8947
2003-07-16,0.0371
2003-07-17,-1.5036
2003-07-18,-0.1319
2003-07-21,-2.2457
2003-07-22,0.4826
2003-07-23,0.3458
2003-07-24,-0.4212
2003-07-25,1.2498
2003-07-28,-0.019
2003-07-29,0.8547
2003-07-30,1.3748
2003-07-31,-0.8545
2003-08-01,0.431
2003-08-04,0.597
2003-08-05,-0.7789
2003-08-06,1.6075
2003-08-07,0.4415
2003-08-08,0.2198
2003-08-11,1.7178
2003-08-12,1.5451000000000001
2003-08-13,-0.2831
2003-08-14,1.4017
2003-08-15,-0.0875
2003-08-18,2.014
2003-08-19,1.2017
2003-08-20,-3.6471999999999998
2003-08-21,0.8803
2003-08-22,-0.9773
2003-08-25,-0.7578
2003-08-26,-0.3729
2003-08-27,0.4278
2003-08-28,0.1775
2003-08-29,1.7364000000000002
2003-09-02,0.8011
2003-09-03,-0.812
2003-09-04,-0.2961
2003-09-05,0.1747
2003-09-08,1.0638
2003-09-09,0.4314
2003-09-10,-0.8591
2003-09-11,0.1733
2003-09-12,0.8737
2003-09-15,0.5159
2003-09-16,-1.5739999999999998
2003-09-17,-0.4867
2003-09-18,2.5328
2003-09-19,-0.8348
2003-09-22,1.3228
2003-09-23,0.0339
2003-09-24,-1.661
2003-09-25,-0.9824
2003-09-26,-1.3577
2003-09-29,-0.0882
2003-09-30,-0.1413
2003-10-01,1.6272
2003-10-02,1.7751000000000001
2003-10-03,1.9494
2003-10-06,0.6541
2003-10-07,1.1498
2003-10-08,0.3624
2003-10-09,1.1655
2003-10-10,-1.0222
2003-10-13,0.4426
2003-10-14,-0.2775
2003-10-15,0.3764
2003-10-16,-0.1957
2003-10-17,0.9312
2003-10-20,0.1619
2003-10-21,3.2967
2003-10-22,-5.194
2003-10-23,-0.9076
2003-10-24,-0.9159
2003-10-27,0.2857
2003-10-28,3.9886
2003-10-29,0.5641
2003-10-30,0.6731
2003-10-31,-0.3502
2003-11-03,0.3674
2003-11-04,-0.6844
2003-11-05,1.1218
2003-11-06,0.2377
2003-11-07,0.3636
2003-11-10,-0.5356
2003-11-11,-0.4751
2003-11-12,-0.2228
2003-11-13,-0.4147
2003-11-14,0.2723
2003-11-17,0.6229
2003-11-18,-1.746
2003-11-19,-2.0194
2003-11-20,-0.066
2003-11-21,0.3795
2003-11-24,1.8245
2003-11-25,0.452
2003-11-26,0.5946
2003-11-28,0.1597
2003-12-01,1.5949
2003-12-02,-0.7849
2003-12-03,-0.712
2003-12-04,-0.7968
2003-12-05,-0.1606
2003-12-08,0.0644
2003-12-09,-0.7557
2003-12-10,-1.3286
2003-12-11,0.5829
2003-12-12,0.3273
2003-12-15,-1.0604
2003-12-16,0.6595
2003-12-17,-0.1638
2003-12-18,0.968
2003-12-19,-0.39
2003-12-22,0.2773
2003-12-23,0.1301
2003-12-24,-0.4062
2003-12-26,-0.8157
2003-12-29,2.4671
2003-12-30,0.0803
2003-12-31,0.3208
2004-01-02,-0.6395
2004-01-05,1.0459
2004-01-06,2.1497
2004-01-07,0.0624
2004-01-08,1.184
2004-01-09,0.4619
2004-01-12,0.0153
2004-01-13,-0.0153
2004-01-14,0.8429
2004-01-15,-0.076
2004-01-16,-0.076
2004-01-20,4.5053
2004-01-21,1.4128
2004-01-22,-0.833
2004-01-23,0.0724
2004-01-26,1.1577
2004-01-27,-0.3577
2004-01-28,-2.3689999999999998
2004-01-29,-1.25
2004-01-30,-1.2955999999999999
2004-02-02,-0.2112
2004-02-03,0.5443
2004-02-04,0.0
2004-02-05,0.8722
2004-02-06,2.7132
2004-02-09,-0.4354
2004-02-10,2.0408
2004-02-11,3.5714
2004-02-12,-1.4344999999999999
2004-02-13,-0.6017
2004-02-17,2.5060000000000002
2004-02-18,-0.0137
2004-02-19,-0.3297
2004-02-20,-0.2619
2004-02-23,-0.1658
2004-02-24,-0.4706
2004-02-25,0.0834
2004-02-26,0.3891
2004-02-27,-0.2768
2004-03-01,2.3595
2004-03-02,0.922
2004-03-03,-0.524
2004-03-04,-0.4862
2004-03-05,-0.0407
2004-03-08,-0.0679
2004-03-09,0.3397
2004-03-10,-0.4739
2004-03-11,-0.8163
2004-03-12,1.3443
2004-03-15,-2.9981
2004-03-16,-1.6084
2004-03-17,1.919
2004-03-18,-0.9763
2004-03-19,-0.5634
2004-03-22,-0.8499
2004-03-23,-3.5714
2004-03-24,-0.5185
2004-03-25,1.8763999999999998
2004-03-26,0.1316
2004-03-29,0.7007
2004-03-30,0.7538
2004-03-31,1.9712
2004-04-01,-0.1129
2004-04-02,-0.4662
2004-04-05,1.7599
2004-04-06,0.9484
2004-04-07,-0.373
2004-04-08,-0.4576
2004-04-12,-0.808
2004-04-13,-2.5281000000000002
2004-04-14,-0.3026
2004-04-15,-0.0434
2004-04-16,0.347
2004-04-19,-1.1383
2004-04-20,-0.2769
2004-04-21,-0.1754
2004-04-22,0.41
2004-04-23,-0.3791
2004-04-26,-0.8782
2004-04-27,-0.694
2004-04-28,-1.6208
2004-04-29,-0.0907
2004-04-30,-0.2118
2004-05-03,0.2881
2004-05-04,-0.5291
2004-05-05,3.2523
2004-05-06,-0.2797
2004-05-07,-2.583
2004-05-10,-1.4697
2004-05-11,1.5685
2004-05-12,0.4239
2004-05-13,0.1508
2004-05-14,-1.0236
2004-05-17,0.1521
2004-05-18,0.7745
2004-05-19,0.5124
2004-05-20,0.2849
2004-05-21,0.7624
2004-05-24,-0.2967
