ticker,ZNOG US Equity
2007-05-25,2.9734
2007-05-29,0.5603
2007-05-30,0.0
2007-05-31,-0.1429
2007-06-01,0.1431
2007-06-04,-0.1429
2007-06-05,0.1431
2007-06-06,0.0
2007-06-07,-0.7143
2007-06-08,0.0
2007-06-11,0.4317
2007-06-12,0.2865
2007-06-13,0.0
2007-06-14,1.4285999999999999
2007-06-15,-2.3944
2007-06-18,-10.2453
2007-06-19,-11.7363
2007-06-20,-1.6393
2007-06-21,-4.2593
2007-06-22,-14.896
2007-06-25,3.412
2007-06-26,-2.1978
2007-06-27,3.3708
2007-06-28,6.5217
2007-06-29,14.2857
2007-07-02,21.4286
2007-07-03,0.0
2007-07-05,-4.4118
2007-07-06,-2.3077
2007-07-09,-0.7874
2007-07-10,2.3810000000000002
2007-07-11,-1.1676
2007-07-12,1.9658
2007-07-13,-3.8462
2007-07-16,-1.12
2007-07-17,-1.2106
2007-07-18,-1.5591
2007-07-19,0.6656
2007-07-20,0.4959
2007-07-23,1.1493
2007-07-24,0.8151
2007-07-25,-0.8065
2007-07-26,-2.2763999999999998
2007-07-27,-1.3311
2007-07-30,-0.1686
2007-07-31,-2.027
2007-08-01,-12.931000000000001
2007-08-02,0.9307
2007-08-03,0.3728
2007-08-06,5.5512
2007-08-07,0.0
2007-08-08,-3.3356
2007-08-09,-2.1048999999999998
2007-08-10,1.3699
2007-08-13,5.2124
2007-08-14,-7.8899
2007-08-15,2.5896
2007-08-16,-2.699
2007-08-17,5.7673
2007-08-20,1.1320999999999999
2007-08-21,-2.9874
2007-08-22,0.4255
2007-08-23,-3.6768
2007-08-24,1.1928
2007-08-27,1.7682
2007-08-28,0.3861
2007-08-29,0.9615
2007-08-30,-0.1298
2007-08-31,1.0835
2007-09-04,0.9434
2007-09-05,1.7570000000000001
2007-09-06,2.1308
2007-09-07,-3.6871
2007-09-10,0.8403
2007-09-11,6.4815
2007-09-12,-3.4783
2007-09-13,-3.6014
2007-09-14,-0.9369
2007-09-17,0.9434
2007-09-18,2.8037
2007-09-19,0.0
2007-09-20,-0.9068
2007-09-21,-0.9174
2007-09-24,1.4791
2007-09-25,0.365
2007-09-26,0.9091
2007-09-27,0.0
2007-09-28,0.5405
2007-10-01,2.1505
2007-10-02,2.2807
2007-10-03,0.0
2007-10-04,7.2041
2007-10-05,3.838
2007-10-08,5.7031
2007-10-09,-0.8746
2007-10-10,-11.3235
2007-10-11,6.6335
2007-10-12,-0.4666
2007-10-15,0.0
2007-10-16,3.125
2007-10-17,4.3939
2007-10-18,2.1771
2007-10-19,-0.5682
2007-10-22,-1.5714000000000001
2007-10-23,-3.4833
2007-10-24,-3.3083
2007-10-25,-1.2461
2007-10-26,-2.3603
2007-10-29,-6.7742
2007-10-30,-4.8465
2007-10-31,-0.9068
2007-11-01,4.9541
2007-11-02,1.4008
2007-11-05,3.446
2007-11-06,10.8333
2007-11-07,2.1053
2007-11-08,2.3564
2007-11-09,0.1439
2007-11-12,-3.0154
2007-11-13,-0.0019
2007-11-14,-2.2222
2007-11-15,0.0
2007-11-16,-2.2727
2007-11-19,-0.6202
2007-11-20,2.9641
2007-11-21,-1.9091
2007-11-23,4.2632
2007-11-26,-0.0019
2007-11-27,-3.1093
2007-11-28,-4.7381
2007-11-29,4.3298
2007-11-30,-0.3058
2007-12-03,-0.6173
2007-12-04,-0.4658
2007-12-05,2.9641
2007-12-06,1.5152
2007-12-07,-4.4776
2007-12-10,4.6875
2007-12-11,-3.7313
2007-12-12,0.4651
2007-12-13,1.8519
2007-12-14,2.2727
2007-12-17,-2.9648
2007-12-18,3.8188
2007-12-19,-3.6746
2007-12-20,2.5935
2007-12-21,-1.0891
2007-12-24,-1.7593
2007-12-26,1.8396
2007-12-27,-1.203
2007-12-28,0.6088
2007-12-31,1.2434
2008-01-02,0.1167
2008-01-03,0.0
2008-01-04,-1.4925
2008-01-07,-1.0606
2008-01-08,-1.2251
2008-01-09,1.5504
2008-01-10,0.0
2008-01-11,-0.7634
2008-01-14,0.0
2008-01-15,0.0
2008-01-16,-0.1538
2008-01-17,-0.9245
2008-01-18,-4.3546
2008-01-22,-2.439
2008-01-23,-1.6667
2008-01-24,0.339
2008-01-25,1.3514
2008-01-28,4.1667
2008-01-29,3.52
2008-01-30,0.1546
2008-01-31,-2.9321
2008-02-01,3.1777
2008-02-04,-1.3868
2008-02-05,-2.3731
2008-02-06,2.7529
2008-02-07,-3.1153
2008-02-08,2.283
2008-02-11,-0.6602
2008-02-12,-4.2722
2008-02-13,4.1322
2008-02-14,-0.1587
2008-02-15,0.6339
2008-02-19,-0.156
2008-02-20,-0.3165
2008-02-21,-2.3810000000000002
2008-02-22,-0.1626
2008-02-25,-0.3257
2008-02-26,1.3072
2008-02-27,0.0
2008-02-28,-1.2923
2008-02-29,1.3072
2008-03-03,-1.6109
2008-03-04,0.8197
2008-03-05,0.1646
2008-03-06,1.3778000000000001
2008-03-07,-0.7206
2008-03-10,1.371
2008-03-11,0.0
2008-03-12,-0.2516
2008-03-13,0.4915
2008-03-14,0.0
2008-03-17,0.0
2008-03-18,-0.248
2008-03-19,-1.1835
2008-03-20,0.6441
2008-03-24,0.8
2008-03-25,0.6349
2008-03-26,0.3736
2008-03-27,-0.5294
2008-03-28,-1.7378
2008-03-31,0.4823
2008-04-01,1.28
2008-04-02,1.6005
2008-04-03,-0.0204
2008-04-04,0.3091
2008-04-07,-0.8353
2008-04-08,0.686
2008-04-09,-1.3956
2008-04-10,1.2598
2008-04-11,-0.313
2008-04-14,-0.1541
2008-04-15,0.7793
2008-04-16,-1.3682
2008-04-17,0.6013
2008-04-18,-0.3106
2008-04-21,1.1912
2008-04-22,0.5266
2008-04-23,-0.0019
2008-04-24,-1.8009
2008-04-25,1.8359
2008-04-28,-0.6144
2008-04-29,-0.7771
2008-04-30,0.0
2008-05-01,2.9687
2008-05-02,0.0
2008-05-05,-0.3035
2008-05-06,0.1218
2008-05-07,1.0946
2008-05-08,-3.0075
2008-05-09,0.7733
2008-05-12,-0.3058
2008-05-13,-0.463
2008-05-14,0.0
2008-05-15,-2.3256
2008-05-16,-0.7937
2008-05-19,0.0
2008-05-20,4.0
2008-05-21,1.3846
2008-05-22,0.3035
2008-05-23,-0.1513
2008-05-27,-3.4242
2008-05-28,2.9181
2008-05-29,-0.1524
2008-05-30,-0.7634
2008-06-02,-0.1692
2008-06-03,1.7106
2008-06-04,0.0
2008-06-05,-1.8182
2008-06-06,-2.3148
2008-06-09,4.2654
2008-06-10,0.0
2008-06-11,0.6042
2008-06-12,-0.7511
2008-06-13,0.0256
2008-06-16,-0.6324
2008-06-17,0.7615
2008-06-18,-0.4527
2008-06-19,-3.0441
2008-06-20,-1.1009
2008-06-23,-0.7917
2008-06-24,-3.52
2008-06-25,1.8242
2008-06-26,-0.9772
2008-06-27,-1.3158
2008-06-30,0.0
2008-07-01,0.1417
2008-07-02,-0.1415
2008-07-03,2.5
2008-07-07,0.0
2008-07-08,-2.439
2008-07-09,2.5
2008-07-10,0.0
2008-07-11,-2.439
2008-07-14,3.1333
2008-07-15,1.0019
2008-07-16,3.52
2008-07-17,0.2009
2008-07-18,1.6505
2008-07-21,-0.698
2008-07-22,-3.5758
2008-07-23,4.2789
2008-07-24,-0.0019
2008-07-25,0.0019
2008-07-28,-2.4316
2008-07-29,1.2461
2008-07-30,0.0
2008-07-31,-0.3077
2008-08-01,1.5432000000000001
2008-08-04,-1.9757
2008-08-05,0.0
2008-08-06,-0.4651
2008-08-07,1.2461
2008-08-08,-1.5537999999999998
2008-08-11,-5.454
2008-08-12,0.8264
2008-08-13,2.459
2008-08-14,-1.12
2008-08-15,-3.0765
2008-08-18,3.3411
2008-08-19,-2.2637
2008-08-20,0.1694
2008-08-21,1.4809999999999999
2008-08-22,-1.624
2008-08-25,-1.6529
2008-08-26,-1.6806999999999999
2008-08-27,0.8526
2008-08-28,0.0042
2008-08-29,1.5232999999999999
2008-09-02,-0.1169
2008-09-03,-2.223
2008-09-04,0.0
2008-09-05,0.8547
2008-09-08,-2.0318
2008-09-09,3.458
2008-09-10,-6.3911
2008-09-11,-7.6447
2008-09-12,12.186
2008-09-15,-4.1359
2008-09-16,-2.8777
2008-09-17,1.8519
2008-09-18,7.5636
2008-09-19,1.4178
2008-09-22,-4.1647
2008-09-23,1.9325999999999999
2008-09-24,0.6633
2008-09-25,3.3898
2008-09-26,2.459
2008-09-29,-4.48
2008-09-30,3.6851000000000003
2008-10-01,-3.0715
2008-10-02,-0.6583
2008-10-03,0.6627
2008-10-06,-4.1647
2008-10-07,-2.6087
2008-10-08,3.5692
2008-10-09,-0.8599
2008-10-10,0.8696
2008-10-13,0.0
2008-10-14,-0.3039
2008-10-15,1.55
2008-10-16,0.4768
2008-10-17,0.678
2008-10-20,-0.6734
2008-10-21,1.678
2008-10-22,1.0168
2008-10-23,0.0
2008-10-24,-5.9406
2008-10-27,5.2632
2008-10-28,2.0
2008-10-29,-0.6536
2008-10-30,-1.1513
2008-10-31,4.8253
2008-11-03,2.3810000000000002
2008-11-04,0.7752
2008-11-05,-7.6923
2008-11-06,0.1667
2008-11-07,-4.3261
2008-11-10,12.3478
2008-11-11,0.6192
2008-11-12,-4.4173
2008-11-13,4.0581
2008-11-14,0.2301
2008-11-17,-1.5413000000000001
2008-11-18,1.8809
2008-11-19,0.0
2008-11-20,-2.3077
2008-11-21,2.3307
2008-11-24,-0.8926
2008-11-25,-5.2795
2008-11-26,2.9508
2008-11-28,-3.5032
2008-12-01,6.4026
2008-12-02,-4.6216
2008-12-03,0.4878
2008-12-04,0.9709
2008-12-05,-1.1218
2008-12-08,2.9173
2008-12-09,-0.7874
2008-12-10,0.0
2008-12-11,-1.3591
2008-12-12,-0.2313
2008-12-15,2.0081
2008-12-16,1.9843
2008-12-17,0.0
2008-12-18,-0.7771
2008-12-19,-3.1231
2008-12-22,2.4194
2008-12-23,0.7874
2008-12-24,0.7812
2008-12-26,0.0
2008-12-29,0.3101
2008-12-30,-1.0819
2008-12-31,1.4082
2009-01-02,0.1522
2009-01-05,3.2308
2009-01-06,5.2161
2009-01-07,18.272
2009-01-08,-16.0479
2009-01-09,1.9971
2009-01-12,-0.6993
2009-01-13,0.0
2009-01-14,-1.4085
2009-01-15,0.4286
2009-01-16,-0.8535
2009-01-20,9.1822
2009-01-21,-1.4455
2009-01-22,-2.0
2009-01-23,2.0408
2009-01-26,4.0
2009-01-27,7.6923
2009-01-28,0.9524
2009-01-29,9.5519
2009-01-30,-14.2088
2009-02-02,0.3748
2009-02-03,8.5017
2009-02-04,-2.477
2009-02-05,5.1388
2009-02-06,6.5169
2009-02-09,-1.8987
2009-02-10,-5.3763
2009-02-11,2.1591
2009-02-12,4.5606
2009-02-13,3.0851
2009-02-17,7.1207
2009-02-18,6.4547
2009-02-19,7.2398
2009-02-20,5.4852
2009-02-23,22.08
2009-02-24,11.599
2009-02-25,-32.5308
2009-02-26,19.2341
2009-02-27,6.9343
2009-03-02,-8.1911
2009-03-03,-4.6097
2009-03-04,9.8198
2009-03-05,-9.1546
2009-03-06,4.8428
2009-03-09,3.0552
2009-03-10,0.1455
2009-03-11,-5.4152000000000005
2009-03-12,-8.3969
2009-03-13,-4.25
2009-03-16,0.5222
2009-03-17,6.4935
2009-03-18,-4.4715
2009-03-19,1.2766
2009-03-20,-1.0924
2009-03-23,0.9335
2009-03-24,-0.2515
2009-03-25,0.0
2009-03-26,2.1097
2009-03-27,1.405
2009-03-30,-3.912
2009-03-31,0.0848
2009-04-01,-0.5074
2009-04-02,-7.1571
2009-04-03,0.9174
2009-04-06,-4.6353
2009-04-07,-1.9066
2009-04-08,-1.1662
2009-04-09,-1.1799
2009-04-13,-6.8657
2009-04-14,-4.594
2009-04-15,-4.0314
2009-04-16,-0.7001
2009-04-17,6.5805
2009-04-20,5.1819
2009-04-21,11.1111
2009-04-22,-0.3774
2009-04-23,-1.9886
2009-04-24,-6.7621
2009-04-27,-1.5556999999999999
2009-04-28,1.6842000000000001
2009-04-29,3.5197000000000003
2009-04-30,2.7
2009-05-01,-2.1422
2009-05-04,5.1741
2009-05-05,-5.5818
2009-05-06,6.012
2009-05-07,0.5671
2009-05-08,-4.8872
2009-05-11,2.7668
2009-05-12,-1.25
2009-05-13,-3.3106
2009-05-14,0.2014
2009-05-15,-4.4221
2009-05-18,-11.1462
2009-05-19,-2.3669000000000002
2009-05-20,-0.4848
2009-05-21,-8.2826
2009-05-22,-3.0544
2009-05-26,-4.1096
2009-05-27,0.0
2009-05-28,3.8571
2009-05-29,20.7703
2009-06-01,12.4146
2009-06-02,-9.4225
2009-06-03,-1.6779
2009-06-04,-3.2992
2009-06-05,-4.9412
2009-06-08,7.1782
2009-06-09,3.4642
2009-06-10,-5.8036
2009-06-11,-1.6588
2009-06-12,1.6867
2009-06-15,-5.4502
2009-06-16,3.1328
2009-06-17,2.4301
2009-06-18,-0.949
2009-06-19,-4.1916
2009-06-22,-11.25
2009-06-23,1.4085
2009-06-24,-1.6667
2009-06-25,3.6723
2009-06-26,81.1989
2009-06-29,-9.1729
2009-06-30,-12.0861
2009-07-01,-15.4426
2009-07-02,-6.5702
2009-07-06,4.2908
2009-07-07,-3.3143000000000002
2009-07-08,-0.9456
2009-07-09,-0.1193
2009-07-10,-3.1063
2009-07-13,1.233
2009-07-14,1.4616
2009-07-15,7.3229
2009-07-16,2.349
2009-07-17,1.7486000000000002
2009-07-20,5.5854
2009-07-21,-4.883
2009-07-22,1.9251
2009-07-23,3.3578
2009-07-24,3.7563
2009-07-27,2.1526
2009-07-28,0.2874
2009-07-29,-2.9608
2009-07-30,-2.0669
2009-07-31,-4.7236
2009-08-03,4.1139
2009-08-04,0.4053
2009-08-05,4.1372
2009-08-06,-0.1938
2009-08-07,-0.0971
2009-08-10,-1.4577
2009-08-11,-0.6903
2009-08-12,0.0993
2009-08-13,1.0913
2009-08-14,-4.0236
2009-08-17,-3.4765
2009-08-18,4.0254
2009-08-19,1.222
2009-08-20,-0.503
2009-08-21,-0.1011
2009-08-24,-1.0121
2009-08-25,1.3292
2009-08-26,0.0
2009-08-27,4.44
2009-08-28,-1.3527
2009-08-31,-1.1753
2009-09-01,10.4063
2009-09-02,-9.7846
2009-09-03,1.2934999999999999
2009-09-04,0.8841
2009-09-08,0.4869
2009-09-09,3.1008
2009-09-10,1.7856999999999998
2009-09-11,-0.9234
2009-09-14,1.3979
2009-09-15,-0.4596
2009-09-16,-2.1237
2009-09-17,-1.1320999999999999
2009-09-18,5.4389
2009-09-21,-6.155
2009-09-22,1.4477
2009-09-23,-1.0456
2009-09-24,-1.1527
2009-09-25,0.0972
2009-09-28,0.2913
2009-09-29,-0.484
2009-09-30,-5.0584
2009-10-01,-8.6437
2009-10-02,5.1997
2009-10-05,-0.8529
2009-10-06,1.7204000000000002
2009-10-07,1.3742
2009-10-08,0.5214
2009-10-09,3.3195
2009-10-12,-0.3012
2009-10-13,7.855
2009-10-14,-3.3613
2009-10-15,0.6461
2009-10-16,0.6376
2009-10-19,2.7455
2009-10-20,-7.9137
2009-10-21,-3.125
2009-10-22,-3.8018
2009-10-23,-5.9879999999999995
2009-10-26,-4.586
2009-10-27,0.9346
2009-10-28,1.1905000000000001
2009-10-29,-7.451
2009-10-30,-4.9435
2009-11-02,-3.4175
2009-11-03,8.7692
2009-11-04,-2.8289
2009-11-05,0.1456
2009-11-06,0.2907
2009-11-09,1.7391
2009-11-10,-0.5698
2009-11-11,-1.8625
2009-11-12,0.146
2009-11-13,-1.895
2009-11-16,2.2288
2009-11-17,0.0
2009-11-18,-3.1977
2009-11-19,-0.4505
2009-11-20,-2.7149
2009-11-23,2.1705
2009-11-24,0.607
2009-11-25,-1.6591
2009-11-27,-3.9877000000000002
2009-11-30,-2.2364
2009-12-01,26.3072
2009-12-02,-6.4683
2009-12-03,-3.0429
2009-12-04,3.281
2009-12-07,0.1381
2009-12-08,-8.9655
2009-12-09,1.5152
2009-12-10,-0.597
2009-12-11,0.1502
2009-12-14,7.0465
2009-12-15,-2.6611000000000002
2009-12-16,-0.4317
2009-12-17,-1.4451
2009-12-18,-3.6657
2009-12-21,-4.2618
2009-12-22,-0.7949
2009-12-23,3.5256
2009-12-24,10.0619
2009-12-28,-0.8439
2009-12-29,1.9858
2009-12-30,0.0
2009-12-31,-0.5563
2010-01-04,0.6993
2010-01-05,-1.5278
2010-01-06,-1.6925
2010-01-07,0.4304
2010-01-08,0.7143
2010-01-11,-2.8369
2010-01-12,-1.4599
2010-01-13,-2.5185
2010-01-14,1.6717
2010-01-15,-2.2422
2010-01-19,-0.3058
2010-01-20,0.0
2010-01-21,-1.3804
2010-01-22,-1.5552000000000001
2010-01-25,-1.2638
2010-01-26,-1.92
2010-01-27,-0.9788
2010-01-28,-4.7776
2010-01-29,-12.6298
2010-02-01,10.8911
2010-02-02,-3.3929
2010-02-03,-3.6969
2010-02-04,-4.0307
2010-02-05,4.2
2010-02-08,1.1516
2010-02-09,-0.9488
2010-02-10,0.5747
2010-02-11,0.0
2010-02-12,3.8095
2010-02-16,4.5872
2010-02-17,2.6316
2010-02-18,6.3248
2010-02-19,9.4855
2010-02-22,3.5242
2010-02-23,-0.1418
2010-02-24,-1.9886
2010-02-25,-6.5217
2010-02-26,-3.5659
2010-03-01,-1.2862
2010-03-02,-4.2345
2010-03-03,1.8707
2010-03-04,1.6694
2010-03-05,2.9557
2010-03-08,-3.3493
2010-03-09,-2.8053
2010-03-10,1.8676
2010-03-11,0.3333
2010-03-12,-0.6645
2010-03-15,1.0033
2010-03-16,0.1656
2010-03-17,-0.1653
2010-03-18,-1.6556
2010-03-19,0.6734
2010-03-22,5.6856
2010-03-23,-1.1076
2010-03-24,0.16
2010-03-25,0.7987
2010-03-26,-0.1585
2010-03-29,0.0
2010-03-30,-1.2698
2010-03-31,-0.4823
2010-04-01,-0.3231
2010-04-05,-2.269
2010-04-06,-3.6484
2010-04-07,0.3442
2010-04-08,1.2006999999999999
2010-04-09,-1.1864
2010-04-12,-0.6861
2010-04-13,-4.3178
2010-04-14,-3.6101
2010-04-15,1.8727
2010-04-16,9.5588
2010-04-19,-10.906
2010-04-20,2.4482
2010-04-21,-0.9191
2010-04-22,0.5566
2010-04-23,0.738
2010-04-26,9.8901
2010-04-27,12.1667
2010-04-28,5.2006
2010-04-29,-3.8136
2010-04-30,-6.1674
2010-05-03,4.6948
2010-05-04,-0.4353
2010-05-05,-0.4918
2010-05-06,-5.1071
2010-05-07,-2.4306
2010-05-10,3.7367
2010-05-11,-1.2006999999999999
2010-05-12,1.2153
2010-05-13,1.8868
2010-05-14,-3.1987
2010-05-17,-5.3913
2010-05-18,1.1029
2010-05-19,-0.5455
2010-05-20,-3.1079
2010-05-21,-0.9434
2010-05-24,-1.5238
2010-05-25,-0.7737
2010-05-26,0.3899
2010-05-27,3.301
2010-05-28,-1.3158
2010-06-01,-2.0952
2010-06-02,3.5019
2010-06-03,-1.6917
2010-06-04,-3.8241
2010-06-07,3.1809
2010-06-08,0.1927
2010-06-09,0.7692
2010-06-10,-0.5725
2010-06-11,0.5758
2010-06-14,-0.9542
2010-06-15,1.7341
2010-06-16,-0.3788
2010-06-17,-1.5209000000000001
2010-06-18,1.1583
2010-06-21,0.1908
2010-06-22,-1.3333
2010-06-23,-0.1931
2010-06-24,-2.3211
2010-06-25,-2.3762
2010-06-28,2.4341
2010-06-29,0.396
2010-06-30,-0.6287
2010-07-01,-1.7492
2010-07-02,1.0101
2010-07-06,0.4
2010-07-07,-3.1873
2010-07-08,1.749
2010-07-09,-2.1234
2010-07-12,-6.8156
2010-07-13,7.5358
2010-07-14,-1.6495
2010-07-15,-1.0482
2010-07-16,-4.4492
2010-07-19,0.8869
2010-07-20,3.956
2010-07-21,2.537
2010-07-22,2.8866
2010-07-23,-1.002
2010-07-26,-1.8218999999999999
2010-07-27,-0.2062
2010-07-28,2.4793
2010-07-29,0.0
2010-07-30,-0.8065
2010-08-02,-0.2033
2010-08-03,-0.2037
2010-08-04,0.2041
2010-08-05,-0.8147
2010-08-06,0.4107
2010-08-09,-0.818
2010-08-10,0.4124
2010-08-11,-1.0267
2010-08-12,0.2075
2010-08-13,0.6211
2010-08-16,1.4403000000000001
2010-08-17,-2.4341
2010-08-18,0.8316
2010-08-19,0.6186
2010-08-20,-0.2049
2010-08-23,0.616
2010-08-24,-0.6122
2010-08-25,-0.4107
2010-08-26,-1.0309
2010-08-27,2.5
2010-08-30,1.4228
2010-08-31,4.6091999999999995
2010-09-01,-2.8736
2010-09-02,0.0
2010-09-03,0.789
2010-09-07,0.9785
2010-09-08,-1.1628
2010-09-09,1.0784
2010-09-10,4.5587
2010-09-13,9.462
2010-09-14,2.5423999999999998
2010-09-15,-6.9421
2010-09-16,4.6181
2010-09-17,-2.2071
2010-09-20,-2.4794
2010-09-21,-5.3797
2010-09-22,2.3518
2010-09-23,1.6543999999999999
2010-09-24,-2.0214
2010-09-27,0.7679
2010-09-28,-0.2788
2010-09-29,-1.2116
2010-09-30,-2.2641999999999998
2010-10-01,-0.3861
2010-10-04,-3.4884
2010-10-05,2.8112
2010-10-06,1.9531
2010-10-07,-0.7663
2010-10-08,0.5792
2010-10-11,0.3839
2010-10-12,0.5736
2010-10-13,-0.7605
2010-10-14,1.5326
2010-10-15,-0.7547
2010-10-18,-0.3802
2010-10-19,0.4771
2010-10-20,-0.4748
2010-10-21,0.5725
2010-10-22,-0.9488
2010-10-25,1.9157
2010-10-26,0.5639
2010-10-27,-2.243
2010-10-28,-0.1912
2010-10-29,-0.3831
2010-11-01,-0.5769
2010-11-02,0.5803
2010-11-03,-2.3077
2010-11-04,0.5906
2010-11-05,-0.1957
2010-11-08,0.0
2010-11-09,-0.9804
2010-11-10,-0.9901
2010-11-11,-0.1
2010-11-12,-1.001
2010-11-15,-0.3033
2010-11-16,-1.8256000000000001
2010-11-17,1.0331
2010-11-18,-3.0675
2010-11-19,3.7975
2010-11-22,-1.8293
2010-11-23,-1.8659
2010-11-24,1.2685
2010-11-26,-1.25
2010-11-29,1.2658
2010-11-30,0.8333
2010-12-01,0.4132
2010-12-02,1.0288
2010-12-03,0.4073
2010-12-06,-0.6085
2010-12-07,-0.2041
2010-12-08,0.818
2010-12-09,-0.2028
2010-12-10,-2.439
2010-12-13,1.0417
2010-12-14,-0.2062
2010-12-15,-0.8264
2010-12-16,-1.0417
2010-12-17,-0.2105
2010-12-20,-3.5865
2010-12-21,1.3129
2010-12-22,3.2397
2010-12-23,-1.8828
2010-12-27,-0.8102
2010-12-28,1.4617
2010-12-29,-1.2711999999999999
2010-12-30,1.5021
2010-12-31,1.0571
2011-01-03,2.0921
2011-01-04,1.6393
2011-01-05,-0.8065
2011-01-06,-8.9431
2011-01-07,-3.7946
2011-01-10,0.0
2011-01-11,2.3202
2011-01-12,-1.3605
2011-01-13,-0.2299
2011-01-14,0.6912
2011-01-18,2.9748
2011-01-19,1.1111
2011-01-20,-1.0989
2011-01-21,-0.8889
2011-01-24,2.4664
2011-01-25,-2.8446
2011-01-26,2.027
2011-01-27,1.3245
2011-01-28,-3.0501
2011-01-31,2.2472
2011-02-01,-1.3187
2011-02-02,-0.4454
2011-02-03,-0.6711
2011-02-04,-0.2252
2011-02-07,0.2257
2011-02-08,-0.6757
2011-02-09,0.907
2011-02-10,-1.3483
2011-02-11,2.0501
2011-02-14,2.6786
2011-02-15,-0.8696
2011-02-16,0.6579
2011-02-17,0.6536
2011-02-18,-1.2987
2011-02-22,-3.5088
2011-02-23,2.7273
2011-02-24,0.2212
2011-02-25,1.1065
2011-02-28,0.4339
2011-03-01,12.3913
2011-03-02,13.9265
2011-03-03,-12.7334
2011-03-04,0.5837
2011-03-07,0.5803
2011-03-08,-0.5769
2011-03-09,-4.0619
2011-03-10,-5.0403
2011-03-11,3.3970000000000002
2011-03-14,1.6427
2011-03-15,-4.0404
2011-03-16,-0.2105
2011-03-17,1.2658
2011-03-18,-0.8333
2011-03-21,-1.6833
2011-03-22,-0.211
2011-03-23,1.9245
2011-03-24,0.0026
2011-03-25,-1.2605
2011-03-28,-2.766
2011-03-29,2.8446
2011-03-30,1.0638
2011-03-31,1.0526
2011-04-01,-0.2083
2011-04-04,0.0
2011-04-05,3.7578
2011-04-06,0.6036
2011-04-07,0.2
2011-04-08,2.3952
2011-04-11,0.9747
2011-04-12,-1.1583
2011-04-13,-0.5859
2011-04-14,-0.1965
2011-04-15,6.2992
2011-04-18,-4.4444
2011-04-19,1.7442
2011-04-20,0.7619
2011-04-21,1.5123
2011-04-25,3.1657
2011-04-26,-1.444
2011-04-27,-0.3663
2011-04-28,-1.2868
2011-04-29,0.0
2011-05-02,-4.0968
2011-05-03,-2.9126
2011-05-04,-3.4
2011-05-05,-1.4493
2011-05-06,5.4622
2011-05-09,2.1912
2011-05-10,0.5848
2011-05-11,-0.8721
2011-05-12,-0.6843
2011-05-13,0.1969
2011-05-16,0.5894
2011-05-17,-0.5859
2011-05-18,0.1965
2011-05-19,-0.5882
2011-05-20,-1.1834
2011-05-23,-1.3972
2011-05-24,2.2267
2011-05-25,1.3860999999999999
2011-05-26,-0.7813
2011-05-27,0.3937
2011-05-31,7.2549
2011-06-01,3.1079
2011-06-02,1.5957
