ticker,AMPH US Equity
2014-11-11,-0.997
2014-11-12,1.2085
2014-11-13,5.7711
2014-11-14,-3.5747999999999998
2014-11-17,0.6829
2014-11-18,0.4845
2014-11-19,-1.5429
2014-11-20,2.6445
2014-11-21,0.7634
2014-11-24,0.3788
2014-11-25,0.1887
2014-11-26,-0.0942
2014-11-28,-1.6965
2014-12-01,4.3145
2014-12-02,1.1029
2014-12-03,3.9091
2014-12-04,3.5871
2014-12-05,2.4493
2014-12-08,2.1434
2014-12-09,-2.9055999999999997
2014-12-10,-0.9975
2014-12-11,-1.6793
2014-12-12,0.1708
2014-12-15,-5.9676
2014-12-16,2.2665
2014-12-17,5.8511
2014-12-18,-0.335
2014-12-19,1.1764999999999999
2014-12-22,1.3289
2014-12-23,-3.0328
2014-12-24,-0.7608
2014-12-26,0.8518
2014-12-29,-1.0135
2014-12-30,-1.7917999999999998
2014-12-31,0.8688
2015-01-02,1.9811
2015-01-05,-0.0845
2015-01-06,-0.1691
2015-01-07,8.2134
2015-01-08,-4.1471
2015-01-09,-2.2041
2015-01-12,0.1669
2015-01-13,-1.25
2015-01-14,1.1814
2015-01-15,-5.6714
2015-01-16,5.3935
2015-01-20,-0.1678
2015-01-21,-1.6806999999999999
2015-01-22,0.2564
2015-01-23,0.341
2015-01-26,3.9932
2015-01-27,1.8791
2015-01-28,-2.085
2015-01-29,2.457
2015-01-30,-3.0376
2015-02-02,2.9678
2015-02-03,-0.9608
2015-02-04,3.4762
2015-02-05,0.7813
2015-02-06,-1.1628
2015-02-09,2.1961
2015-02-10,-0.3837
2015-02-11,-0.6163
2015-02-12,-1.2403
2015-02-13,0.157
2015-02-17,0.5486
2015-02-18,-0.7015
2015-02-19,0.9419
2015-02-20,-0.0778
2015-02-23,5.4475
2015-02-24,0.369
2015-02-25,0.2941
2015-02-26,1.5396
2015-02-27,1.083
2015-03-02,0.2857
2015-03-03,-0.1425
2015-03-04,3.3524
2015-03-05,0.069
2015-03-06,1.931
2015-03-09,1.2854999999999999
2015-03-10,0.1336
2015-03-11,-0.8672
2015-03-12,4.0377
2015-03-13,0.3234
2015-03-16,-1.5474
2015-03-17,-0.7859
2015-03-18,-2.1782
2015-03-19,-2.5641
2015-03-20,2.0776
2015-03-23,4.2062
2015-03-24,-0.1953
2015-03-25,-5.9361
2015-03-26,3.6755
2015-03-27,3.2107
2015-03-30,-3.046
2015-03-31,0.0
2015-04-01,0.4011
2015-04-02,-0.466
2015-04-06,0.6689
2015-04-07,-1.3289
2015-04-08,1.6162
2015-04-09,-0.6627
2015-04-10,2.3349
2015-04-13,-0.6519
2015-04-14,-0.1312
2015-04-15,0.3942
2015-04-16,0.1963
2015-04-17,-1.3063
2015-04-20,-0.0662
2015-04-21,0.7285
2015-04-22,-0.8547
2015-04-23,1.3926
2015-04-24,-0.2616
2015-04-27,-1.4426
2015-04-28,-0.4657
2015-04-29,0.6016
2015-04-30,-3.9203
2015-05-01,0.9682
2015-05-04,0.0685
2015-05-05,-3.3539
2015-05-06,-2.2663
2015-05-07,0.0
2015-05-08,0.7246
2015-05-11,5.1799
2015-05-12,-1.5048
2015-05-13,5.625
2015-05-14,1.3149
2015-05-15,-0.9085
2015-05-18,-0.8513
2015-05-19,-1.6513
2015-05-20,-0.6716
2015-05-21,-0.8114
2015-05-22,0.8862
2015-05-26,-0.0676
2015-05-27,2.1636
2015-05-28,0.1324
2015-05-29,1.388
2015-06-01,1.2386
2015-06-02,1.6742
2015-06-03,4.3699
2015-06-04,-0.0607
2015-06-05,-0.1214
2015-06-08,0.6687
2015-06-09,-1.9324
2015-06-10,1.17
2015-06-11,1.0347
2015-06-12,-2.7711
2015-06-15,0.3098
2015-06-16,1.1118
2015-06-17,0.1833
2015-06-18,3.6585
2015-06-19,1.6471
2015-06-22,2.4306
2015-06-23,1.4689
2015-06-24,0.2227
2015-06-25,1.0556
2015-06-26,-1.5943
2015-06-29,-3.1844
2015-06-30,1.4426
2015-07-01,-0.4551
2015-07-02,-1.4857
2015-07-06,0.58
2015-07-07,-0.346
2015-07-08,-1.331
2015-07-09,1.6421999999999999
2015-07-10,1.6157
2015-07-13,1.8171
2015-07-14,-1.952
2015-07-15,1.0239
2015-07-16,-1.2387
2015-07-17,-0.9122
2015-07-20,-0.6904
2015-07-21,-0.7532
2015-07-22,0.2919
2015-07-23,-1.0477
2015-07-24,-2.6471
2015-07-27,1.571
2015-07-28,-1.7847
2015-07-29,-4.1187
2015-07-30,-0.5054
2015-07-31,3.2381
2015-08-03,-0.1845
2015-08-04,-0.8626
2015-08-05,0.4972
2015-08-06,-4.7619
2015-08-07,-2.1429
2015-08-10,2.7206
2015-08-11,-1.0336
2015-08-12,-0.6527
2015-08-13,-1.9710999999999999
2015-08-14,-1.8767
2015-08-17,1.1612
2015-08-18,-1.3504
2015-08-19,-3.4223
2015-08-20,-1.63
2015-08-21,-0.6484
2015-08-24,-5.5838
2015-08-25,-2.9186
2015-08-26,7.0411
2015-08-27,2.0695
2015-08-28,-3.0413
2015-08-31,-3.8834999999999997
2015-09-01,3.1857
2015-09-02,2.3343
2015-09-03,-2.7226
2015-09-04,0.8321
2015-09-08,7.7269
2015-09-09,-3.9694000000000003
2015-09-10,-0.145
2015-09-11,5.5192
2015-09-14,-0.8947
2015-09-15,0.2778
2015-09-16,-2.2853
2015-09-17,2.1262
2015-09-18,2.2207
2015-09-21,-5.9063
2015-09-22,-4.6898
2015-09-23,-2.7252
2015-09-24,-3.3463
2015-09-25,-8.2126
2015-09-28,-3.7719
2015-09-29,-1.732
2015-09-30,8.4416
2015-10-01,-1.3687
2015-10-02,1.3877
2015-10-05,-0.8554
2015-10-06,-2.761
2015-10-07,2.2183
2015-10-08,-0.6076
2015-10-09,-0.524
2015-10-12,0.6146
2015-10-13,-3.8394
2015-10-14,0.9074
2015-10-15,4.4065
2015-10-16,2.4978
2015-10-19,2.6891
2015-10-20,-5.0736
2015-10-21,-2.1552
2015-10-22,-2.9074999999999998
2015-10-23,5.3539
2015-10-26,-2.3256
2015-10-27,-0.2646
2015-10-28,7.3386
2015-10-29,-3.2125
2015-10-30,0.766
2015-11-02,5.8277
2015-11-03,-1.2769
2015-11-04,4.2846
2015-11-05,-2.6357
2015-11-06,2.8662
2015-11-09,-1.935
2015-11-10,1.4207
2015-11-11,-2.2568
2015-11-12,-2.3885
2015-11-13,13.3768
2015-11-16,-0.7194
2015-11-17,2.7536
2015-11-18,4.0197
2015-11-19,-2.4407
2015-11-20,-0.6254
2015-11-23,-0.0699
2015-11-24,0.07
2015-11-25,3.8462
2015-11-27,4.1751
2015-11-30,-0.7757
2015-12-01,0.9121
2015-12-02,-0.8393
2015-12-03,-1.237
2015-12-04,-1.6480000000000001
2015-12-07,-2.6139
2015-12-08,-0.4129
2015-12-09,-1.3131
2015-12-10,0.2101
2015-12-11,-1.6771
2015-12-14,1.7058
2015-12-15,-0.0699
2015-12-16,0.1399
2015-12-17,-0.9078
2015-12-18,0.0705
2015-12-21,0.8451
2015-12-22,0.6285
2015-12-23,0.347
2015-12-24,-1.1757
2015-12-28,-0.8397
2015-12-29,0.9174
2015-12-30,0.2098
2015-12-31,-0.6978
2016-01-04,-3.7245
2016-01-05,1.3869
2016-01-06,0.0
2016-01-07,-4.9676
2016-01-08,-2.0455
2016-01-11,-5.0271
2016-01-12,1.2215
2016-01-13,-1.3677000000000001
2016-01-14,1.876
2016-01-15,-1.6013
2016-01-19,-2.1969
2016-01-20,4.1597
2016-01-21,-1.9968
2016-01-22,-0.163
2016-01-25,-1.0612
2016-01-26,-0.9901
2016-01-27,-1.9167
2016-01-28,1.0195
2016-01-29,1.3457
2016-02-01,-0.8299
2016-02-02,-3.2636
2016-02-03,-1.4706000000000001
2016-02-04,-3.2485
2016-02-05,0.2722
2016-02-08,-0.362
2016-02-09,0.1817
2016-02-10,1.1786
2016-02-11,-1.4337
2016-02-12,1.3636
2016-02-16,-0.3587
2016-02-17,3.4203
2016-02-18,-2.698
2016-02-19,1.6099999999999999
2016-02-22,0.8803
2016-02-23,-3.0541
2016-02-24,0.8101
2016-02-25,-0.5357
2016-02-26,0.2693
2016-02-29,-5.7296
2016-03-01,6.3628
2016-03-02,1.7856999999999998
2016-03-03,-2.6316
2016-03-04,1.4414
2016-03-07,2.8419
2016-03-08,-3.7133000000000003
2016-03-09,0.8072
2016-03-10,-0.9786
2016-03-11,2.1563
2016-03-14,2.9903
2016-03-15,8.6251
2016-03-16,-4.5597
2016-03-17,-6.6722
2016-03-18,2.7361
2016-03-21,2.5773
2016-03-22,2.9313000000000002
2016-03-23,-3.0106
2016-03-24,0.3356
2016-03-28,-2.9264
2016-03-29,5.3402
2016-03-30,-2.453
2016-03-31,0.5868
2016-04-01,5.8333
2016-04-04,1.4961
2016-04-05,-2.8704
2016-04-06,4.0735
2016-04-07,-0.8442
2016-04-08,-1.2384
2016-04-11,-2.5078
2016-04-12,1.045
2016-04-13,1.432
2016-04-14,-0.7059
2016-04-15,0.4739
2016-04-18,1.8082
2016-04-19,-0.4633
2016-04-20,0.2327
2016-04-21,1.0062
2016-04-22,0.4598
2016-04-25,-2.6696999999999997
2016-04-26,0.0784
2016-04-27,-2.1143
2016-04-28,0.48
2016-04-29,-2.0701
2016-05-02,-0.0813
2016-05-03,-0.3255
2016-05-04,-2.6122
2016-05-05,-0.922
2016-05-06,-0.846
2016-05-09,1.1092
2016-05-10,9.6203
2016-05-11,-1.3087
2016-05-12,-2.1061
2016-05-13,3.4263
2016-05-16,3.698
2016-05-17,1.4859
2016-05-18,2.9283
2016-05-19,1.5647
2016-05-20,8.0532
2016-05-23,-2.3979
2016-05-24,2.7888
2016-05-25,0.0646
2016-05-26,-0.3228
2016-05-27,2.0078
2016-05-31,-0.127
2016-06-01,0.7629
2016-06-02,0.9464
2016-06-03,-1.375
2016-06-06,1.8378
2016-06-07,0.8712
2016-06-08,0.0
2016-06-09,1.3572
2016-06-10,-1.8258999999999999
2016-06-13,-1.1779
2016-06-14,-1.3174000000000001
2016-06-15,0.1907
2016-06-16,-2.0939
2016-06-17,-2.7868
2016-06-20,-1.2667
2016-06-21,2.3633
2016-06-22,2.8364000000000003
2016-06-23,3.592
2016-06-24,-3.3437
2016-06-27,-0.6406
2016-06-28,7.2211
2016-06-29,-3.3073
2016-06-30,0.2488
2016-07-01,0.9926
2016-07-05,0.3071
2016-07-06,2.2658
2016-07-07,-0.2395
2016-07-08,0.8403
2016-07-11,0.8333
2016-07-12,2.3613
2016-07-13,0.0
2016-07-14,0.692
2016-07-15,-0.1718
2016-07-18,0.1147
2016-07-19,-2.235
2016-07-20,2.4032999999999998
2016-07-21,0.1717
2016-07-22,-1.4857
2016-07-25,-3.8863
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,-1.8105
2016-07-29,-0.5532
2016-08-01,0.6799
2016-08-02,-0.7366
2016-08-03,0.7421
2016-08-04,-0.4297
2016-08-05,-1.5413000000000001
2016-08-08,0.3131
2016-08-09,12.0474
2016-08-10,1.2256
2016-08-11,2.6968
2016-08-12,-3.0011
2016-08-15,1.5470000000000002
2016-08-16,-0.2176
2016-08-17,3.5987
2016-08-18,2.6842
2016-08-19,-0.205
2016-08-22,2.7735
2016-08-23,1.999
2016-08-24,-5.4385
2016-08-25,-0.4145
2016-08-26,1.1446
2016-08-29,-0.463
2016-08-30,0.5168
2016-08-31,-2.3136
2016-09-01,-0.0526
2016-09-02,-2.2643
2016-09-06,1.8858000000000001
2016-09-07,0.6346
2016-09-08,-0.8933
2016-09-09,-3.7645999999999997
2016-09-12,1.3774
2016-09-13,-2.6630000000000003
2016-09-14,1.7867
2016-09-15,2.3862
2016-09-16,2.652
2016-09-19,-0.8351
2016-09-20,11.8947
2016-09-21,-1.6933
2016-09-22,-5.5024
2016-09-23,1.6202999999999999
2016-09-26,-2.4415
2016-09-27,1.6854
2016-09-28,-1.7077
2016-09-29,-3.7302
2016-09-30,0.69
2016-10-03,1.9504000000000001
2016-10-04,1.3961000000000001
2016-10-05,1.3259
2016-10-06,-3.8752
2016-10-07,2.0419
2016-10-10,1.0262
2016-10-11,-2.6409000000000002
2016-10-12,-3.8863
2016-10-13,-0.4613
2016-10-14,-1.8538999999999999
2016-10-17,0.2222
2016-10-18,0.6098
2016-10-19,-0.2755
2016-10-20,1.9337
2016-10-21,0.7588
2016-10-24,-0.6186
2016-10-25,0.0271
2016-10-26,-1.6234
2016-10-27,1.2101
2016-10-28,-2.7717
2016-10-31,1.3974
2016-11-01,1.8192
2016-11-02,-1.137
2016-11-03,-6.9551
2016-11-04,2.06
2016-11-07,3.5179
2016-11-08,-1.7827
2016-11-09,16.3358
2016-11-10,-0.4876
2016-11-11,2.5478
2016-11-14,-1.9588999999999999
2016-11-15,2.3879
2016-11-16,1.0471
2016-11-17,1.5072999999999999
2016-11-18,-1.5777
2016-11-21,-5.1862
2016-11-22,-1.2432
2016-11-23,3.9778000000000002
2016-11-25,-0.0484
2016-11-28,-1.405
2016-11-29,-0.0983
2016-11-30,-0.2951
2016-12-01,-2.96
2016-12-02,2.6436
2016-12-05,2.8727
2016-12-06,0.5296
2016-12-07,-5.8908000000000005
2016-12-08,1.5776
2016-12-09,-1.1522999999999999
2016-12-12,-0.3548
2016-12-13,1.1699
2016-12-14,-0.0503
2016-12-15,3.7223
2016-12-16,1.8429
2016-12-19,-3.3333
2016-12-20,1.9212
2016-12-21,-2.4166
2016-12-22,-0.6439
2016-12-23,1.8445
2016-12-27,-9.1043
2016-12-28,-0.2154
2016-12-29,-0.8095
2016-12-30,0.2176
2017-01-03,0.4343
2017-01-04,4.8108
2017-01-05,-3.5585
2017-01-06,-2.1390000000000002
2017-01-09,1.694
2017-01-10,-2.4181
2017-01-11,-5.011
2017-01-12,0.4638
2017-01-13,-1.0387
2017-01-17,-3.7318
2017-01-18,0.3028
2017-01-19,-3.3213
2017-01-20,-1.0618
2017-01-23,-0.4419
2017-01-24,-0.7609
2017-01-25,1.7252
2017-01-26,-2.4497
2017-01-27,0.322
2017-01-30,-2.3748
2017-01-31,3.5503
2017-02-01,1.7143000000000002
2017-02-02,-1.1236
2017-02-03,1.7677
2017-02-06,-0.7444
2017-02-07,-1.1875
2017-02-08,5.1233
2017-02-09,0.2407
2017-02-10,0.3601
2017-02-13,2.8708
2017-02-14,1.8023
2017-02-15,2.7984
2017-02-16,0.0
2017-02-17,2.2222
2017-02-21,-22.8261
2017-02-22,-0.5634
2017-02-23,4.8867
2017-02-24,2.5658
2017-02-27,3.4891
2017-02-28,-1.5903
2017-03-01,0.3878
2017-03-02,-2.5113
2017-03-03,-0.7266
2017-03-06,-1.0977999999999999
2017-03-07,0.7064
2017-03-08,-0.9352
2017-03-09,-1.2812000000000001
2017-03-10,-0.1366
2017-03-13,0.8208
2017-03-14,-17.232
2017-03-15,10.082
2017-03-16,-0.5957
2017-03-17,2.9962999999999997
2017-03-20,3.7818
2017-03-21,-5.3259
2017-03-22,0.6662
2017-03-23,0.8088
2017-03-24,0.3647
2017-03-27,3.7064
2017-03-28,2.5228
2017-03-29,0.4101
2017-03-30,0.2723
2017-03-31,-1.5614
2017-04-03,-2.2759
2017-04-04,0.9174
2017-04-05,-0.6993
2017-04-06,1.1972
2017-04-07,1.7048999999999999
2017-04-10,-0.3763
2017-04-11,0.6868
2017-04-12,0.6821
2017-04-13,0.271
2017-04-17,0.5405
2017-04-18,-2.2849
2017-04-19,-0.2063
2017-04-20,0.9649
2017-04-21,0.6143
2017-04-24,0.882
2017-04-25,0.8742
2017-04-26,2.1333
2017-04-27,-1.0444
2017-04-28,-0.3958
2017-05-01,0.7285
2017-05-02,0.9204
2017-05-03,-2.8013
2017-05-04,1.4745
2017-05-05,-0.9247
2017-05-08,-0.4
2017-05-09,-1.4056
2017-05-10,2.5798
2017-05-11,5.0298
2017-05-12,2.2054
2017-05-15,-2.5894
2017-05-16,-0.0633
2017-05-17,-2.9132
2017-05-18,1.4351
2017-05-19,-0.6431
2017-05-22,0.5825
2017-05-23,0.1287
2017-05-24,-0.3856
2017-05-25,-0.1935
2017-05-26,9.6962
2017-05-30,0.5893
2017-05-31,0.0
2017-06-01,0.1172
2017-06-02,0.2926
2017-06-05,-0.4667
2017-06-06,-0.8206
2017-06-07,0.1773
2017-06-08,0.944
2017-06-09,-1.5779999999999998
2017-06-12,-1.4252
2017-06-13,-0.6627
2017-06-14,-1.6374
2017-06-15,-0.2466
2017-06-16,2.7194000000000003
2017-06-19,1.8652
2017-06-20,1.2404
2017-06-21,1.9837
2017-06-22,0.9725
2017-06-23,0.7932
2017-06-26,-0.2811
2017-06-27,-2.7057
2017-06-28,2.4334
2017-06-29,-0.4525
2017-06-30,1.4773
2017-07-03,0.3919
2017-07-05,0.1115
2017-07-06,-0.2228
2017-07-07,1.0609
2017-07-10,-2.6519
2017-07-11,1.3620999999999999
2017-07-12,-0.056
2017-07-13,-0.056
2017-07-14,-0.1121
2017-07-17,0.7295
2017-07-18,-0.4457
2017-07-19,-0.7275
2017-07-20,1.0147
2017-07-21,2.9576000000000002
2017-07-24,-3.794
2017-07-25,-0.2254
2017-07-26,-0.5082
2017-07-27,-1.8729
2017-07-28,1.5615999999999999
2017-07-31,-1.5945
2017-08-01,-3.5301
2017-08-02,-3.6593
2017-08-03,-2.1171
2017-08-04,1.6539000000000001
2017-08-07,-0.2503
2017-08-08,-1.8820999999999999
2017-08-09,-0.6394
2017-08-10,-1.7375
2017-08-11,-2.4885
2017-08-14,-0.8731
2017-08-15,0.271
2017-08-16,0.6081
2017-08-17,-1.0745
2017-08-18,3.3265000000000002
2017-08-21,-0.9855
2017-08-22,2.787
2017-08-23,-0.3228
2017-08-24,-0.0648
2017-08-25,0.7777
2017-08-28,0.836
2017-08-29,0.3189
2017-08-30,-1.5893000000000002
2017-08-31,3.4238
2017-09-01,-0.812
2017-09-05,-0.9446
2017-09-06,-0.5086
2017-09-07,-0.7029
2017-09-08,0.9009
2017-09-11,0.7015
2017-09-12,-0.1267
2017-09-13,-0.5073
2017-09-14,0.5736
2017-09-15,-0.3169
2017-09-18,0.3179
2017-09-19,-0.7605
2017-09-20,-0.1277
2017-09-21,4.8593
2017-09-22,-1.8293
2017-09-25,1.0559
2017-09-26,7.437
2017-09-27,2.9176
2017-09-28,-0.5559
2017-09-29,-0.1118
2017-10-02,4.5887
2017-10-03,-0.7491
2017-10-04,-0.3235
2017-10-05,2.5419
2017-10-06,-0.1055
2017-10-09,-1.2671999999999999
2017-10-10,0.0
2017-10-11,0.8556
2017-10-12,-0.7953
2017-10-13,-0.2138
2017-10-16,0.3749
2017-10-17,-1.3874
2017-10-18,0.3247
2017-10-19,-0.4854
2017-10-20,0.271
2017-10-23,-1.2973
2017-10-24,-0.0548
2017-10-25,-0.3836
2017-10-26,1.2651
2017-10-27,0.0
2017-10-30,-1.4123
2017-10-31,-0.4408
2017-11-01,1.9923
2017-11-02,0.4883
2017-11-03,3.2397
2017-11-06,-6.0146
2017-11-07,-0.4452
2017-11-08,-0.4472
2017-11-09,5.6148
2017-11-10,-1.3822
2017-11-13,-3.7197
2017-11-14,-0.5599
2017-11-15,0.5631
2017-11-16,1.6237
2017-11-17,1.2671999999999999
2017-11-20,-0.272
2017-11-21,3.0005
2017-11-22,0.1059
2017-11-24,-3.1746
2017-11-27,-1.4754
2017-11-28,0.8874
2017-11-29,4.8928
2017-11-30,2.673
2017-12-01,-2.0929
2017-12-04,-1.512
2017-12-05,-1.1117
2017-12-06,-1.8737
2017-12-07,-0.0546
2017-12-08,0.7642
2017-12-11,0.7584
2017-12-12,3.5484
2017-12-13,-0.2596
2017-12-14,-2.4987
2017-12-15,3.0432
2017-12-18,1.1399
2017-12-19,-1.7418
2017-12-20,0.6778
2017-12-21,0.9839
2017-12-22,-0.6667
2017-12-26,1.3939
2017-12-27,0.5601
2017-12-28,-0.0506
2017-12-29,-2.5329
2018-01-02,-0.3638
2018-01-03,-2.0866
2018-01-04,-2.6105
2018-01-05,-1.2035
2018-01-08,-0.1661
2018-01-09,-0.6101
2018-01-10,-0.558
2018-01-11,1.908
2018-01-12,2.2026
2018-01-16,1.1853
2018-01-17,3.5676
2018-01-18,0.0514
2018-01-19,-0.4625
2018-01-22,0.0
2018-01-23,0.1033
2018-01-24,-0.361
2018-01-25,0.4141
2018-01-26,0.9278
2018-01-29,0.0511
2018-01-30,-3.4201
2018-01-31,-1.4799
2018-02-01,1.6094
2018-02-02,-3.0095
2018-02-05,-6.2058
2018-02-06,1.7992
2018-02-07,2.2805
2018-02-08,-0.5017
2018-02-09,3.0812
2018-02-12,0.5435
2018-02-13,-0.4865
2018-02-14,1.9011
2018-02-15,1.4392
2018-02-16,-1.3136999999999999
2018-02-20,-1.9169
2018-02-21,1.683
2018-02-22,0.5873
2018-02-23,1.9108
2018-02-26,-0.1042
2018-02-27,-0.7299
2018-02-28,-3.5714
2018-03-01,-1.634
2018-03-02,1.5504
2018-03-05,-1.145
2018-03-06,-1.1031
2018-03-07,2.0636
2018-03-08,2.7321999999999997
2018-03-09,1.8085
2018-03-12,2.2989
2018-03-13,3.9326
2018-03-14,-0.5405
2018-03-15,-2.2233
2018-03-16,0.6064
2018-03-19,-1.7077
2018-03-20,-0.6643
2018-03-21,0.3601
2018-03-22,-1.999
2018-03-23,-2.6673999999999998
2018-03-26,0.0
2018-03-27,-0.7523
2018-03-28,0.0
2018-03-29,1.516
2018-04-02,-2.7199999999999998
2018-04-03,2.193
2018-04-04,2.0386
2018-04-05,0.6309
2018-04-06,-0.6792
2018-04-09,-0.6839
2018-04-10,1.9597
2018-04-11,-0.2078
2018-04-12,-0.8329
2018-04-13,-0.4724
2018-04-16,1.1602999999999999
2018-04-17,2.1898
2018-04-18,-0.2041
2018-04-19,-0.409
2018-04-20,-0.8727
2018-04-23,0.1036
2018-04-24,-0.4139
2018-04-25,0.1558
2018-04-26,-0.3631
2018-04-27,0.2082
2018-04-30,-0.8312
2018-05-01,0.2095
2018-05-02,-0.8364
2018-05-03,-2.4776
2018-05-04,1.4595
2018-05-07,1.1188
2018-05-08,1.2118
2018-05-09,1.1452
2018-05-10,-24.7041
2018-05-11,1.9139
2018-05-14,8.1154
2018-05-15,-3.4119
2018-05-16,2.7617000000000003
2018-05-17,1.375
2018-05-18,2.5277
2018-05-21,-0.3608
2018-05-22,0.4225
2018-05-23,-0.3005
2018-05-24,-0.1808
2018-05-25,-3.3816
2018-05-29,0.625
2018-05-30,-1.1801
2018-05-31,-0.6914
2018-06-01,2.0253
2018-06-04,2.4814
2018-06-05,0.7869
2018-06-06,0.8408
2018-06-07,-0.5956
2018-06-08,-0.1198
2018-06-11,-0.4799
2018-06-12,0.5425
2018-06-13,0.5396
2018-06-14,1.133
2018-06-15,-0.4717
2018-06-18,-0.237
2018-06-19,0.7126
2018-06-20,-2.7123
2018-06-21,-2.4242
2018-06-22,-2.0497
2018-06-25,-1.3951
2018-06-26,2.0579
2018-06-27,-2.0164
2018-06-28,-0.3215
2018-06-29,-1.5484
2018-07-02,0.8519
2018-07-03,2.4042
2018-07-05,3.6802
2018-07-06,0.0612
2018-07-09,2.7523
2018-07-10,0.6548
2018-07-11,-1.3601
2018-07-12,-0.06
2018-07-13,-0.8398
2018-07-16,-1.9359
2018-07-17,1.2955
2018-07-18,-0.3045
2018-07-19,1.6494
2018-07-20,1.5625
2018-07-23,1.3609
2018-07-24,0.2335
2018-07-25,0.1747
2018-07-26,1.3372
2018-07-27,-1.3769
2018-07-30,-0.349
2018-07-31,1.8681
2018-08-01,-1.3181
2018-08-02,0.2904
2018-08-03,0.7528
2018-08-06,1.3218
2018-08-07,0.9643
2018-08-08,0.9551
2018-08-09,-4.3962
2018-08-10,0.8149
2018-08-13,1.7898
2018-08-14,0.2836
2018-08-15,-1.0181
2018-08-16,3.0857
2018-08-17,-1.2195
2018-08-20,0.7856
2018-08-21,1.4477
2018-08-22,0.8233
2018-08-23,-1.3609
2018-08-24,-0.5519
2018-08-27,0.0555
2018-08-28,0.3328
2018-08-29,0.995
2018-08-30,0.6568
2018-08-31,3.2083
2018-09-04,1.5806
2018-09-05,0.3631
2018-09-06,-0.5685
2018-09-07,0.1559
2018-09-10,-0.4152
2018-09-11,-0.6774
2018-09-12,-2.9906
2018-09-13,-0.0541
2018-09-14,2.2186
2018-09-17,-2.8587
2018-09-18,1.2534
2018-09-19,0.6459
2018-09-20,1.9251
2018-09-21,0.6296
2018-09-24,1.0428
2018-09-25,-0.7224
2018-09-26,0.0
2018-09-27,-0.5717
2018-09-28,0.575
2018-10-01,0.104
2018-10-02,-0.9865
2018-10-03,0.9439
2018-10-04,-0.8312
2018-10-05,-1.6763
2018-10-08,0.4262
2018-10-09,0.9019
2018-10-10,-1.6824
2018-10-11,-2.9412000000000003
2018-10-12,-0.4959
2018-10-15,0.6645
2018-10-16,2.4752
2018-10-17,1.2882
2018-10-18,-0.7419
2018-10-19,-1.0678
2018-10-22,-1.565
2018-10-23,-0.0548
2018-10-24,-2.7976
2018-10-25,1.4108
2018-10-26,1.7807
2018-10-29,-1.1482
2018-10-30,0.9956
2018-10-31,-1.6977
2018-11-01,2.7298
2018-11-02,1.7896
2018-11-05,0.959
2018-11-06,1.4776
2018-11-07,0.104
