ticker,CALX US Equity
2010-08-12,4.0201
2010-08-13,-1.0628
2010-08-16,-0.4883
2010-08-17,2.0608
2010-08-18,-0.8654
2010-08-19,-2.6188000000000002
2010-08-20,-1.0956
2010-08-23,0.6042
2010-08-24,-0.9009
2010-08-25,0.101
2010-08-26,4.9445
2010-08-27,7.5
2010-08-30,2.5045
2010-08-31,6.1082
2010-09-01,4.6053
2010-09-02,3.4591
2010-09-03,0.9878
2010-09-07,-2.0316
2010-09-08,0.9985
2010-09-09,-0.7605
2010-09-10,0.4598
2010-09-13,0.3814
2010-09-14,1.6717
2010-09-15,-0.5979
2010-09-16,-2.2556
2010-09-17,-4.2308
2010-09-20,0.1606
2010-09-21,-3.4483
2010-09-22,0.0
2010-09-23,1.5781
2010-09-24,6.5413
2010-09-27,0.307
2010-09-28,4.6672
2010-09-29,2.193
2010-09-30,2.7182
2010-10-01,-3.2033
2010-10-04,-2.8777
2010-10-05,-0.7407
2010-10-06,-2.3881
2010-10-07,-2.8287
2010-10-08,1.967
2010-10-11,0.3086
2010-10-12,2.7692
2010-10-13,0.8234
2010-10-14,-3.8604000000000003
2010-10-15,0.3089
2010-10-18,-0.3079
2010-10-19,-1.3900000000000001
2010-10-20,-1.018
2010-10-21,0.1582
2010-10-22,2.1327
2010-10-25,-0.6187
2010-10-26,-0.5447
2010-10-27,-1.8779
2010-10-28,0.0
2010-10-29,0.7974
2010-11-01,-1.1076
2010-11-02,0.64
2010-11-03,-1.0334
2010-11-04,0.4016
2010-11-05,-0.32
2010-11-08,0.4815
2010-11-09,1.4377
2010-11-10,-0.2362
2010-11-11,2.5257
2010-11-12,-1.8476
2010-11-15,-2.1961
2010-11-16,0.5613
2010-11-17,0.0
2010-11-18,2.5518
2010-11-19,-0.0778
2010-11-22,0.5447
2010-11-23,-2.322
2010-11-24,2.2187
2010-11-26,-0.3876
2010-11-29,-0.2335
2010-11-30,-0.39
2010-12-01,7.5176
2010-12-02,4.807
2010-12-03,5.8374
2010-12-06,1.6415
2010-12-07,-1.8088
2010-12-08,3.8158
2010-12-09,1.4575
2010-12-10,-0.6246
2010-12-13,-0.0629
2010-12-14,2.0126
2010-12-15,-1.5413000000000001
2010-12-16,-1.9411
2010-12-17,1.4687000000000001
2010-12-20,0.4405
2010-12-21,2.2556
2010-12-22,3.3088
2010-12-23,0.5338
2010-12-27,0.944
2010-12-28,0.3507
2010-12-29,-0.8154
2010-12-30,0.0587
2010-12-31,-0.8216
2011-01-03,0.8876
2011-01-04,-3.3431
2011-01-05,0.3034
2011-01-06,-1.3914
2011-01-07,-0.3067
2011-01-10,0.6769
2011-01-11,1.7115
2011-01-12,0.6611
2011-01-13,0.1194
2011-01-14,-1.6696
2011-01-18,-1.8799000000000001
2011-01-19,-3.3375
2011-01-20,2.2379
2011-01-21,-1.3133
2011-01-24,-1.0773
2011-01-25,-1.2812000000000001
2011-01-26,1.8819
2011-01-27,-0.3822
2011-01-28,1.087
2011-01-31,3.0993
2011-02-01,0.0613
2011-02-02,-1.9007
2011-02-03,-1.1875
2011-02-04,9.9304
2011-02-07,3.5098000000000003
2011-02-08,0.6115
2011-02-09,-0.663
2011-02-10,0.9455
2011-02-11,2.4242
2011-02-14,7.6385
2011-02-15,0.1499
2011-02-16,-0.998
2011-02-17,-3.7298
2011-02-18,0.2618
2011-02-22,-3.7076000000000002
2011-02-23,3.5792
2011-02-24,3.4031000000000002
2011-02-25,-3.2405
2011-02-28,-6.9074
2011-03-01,2.7544
2011-03-02,4.3217
2011-03-03,4.8768
2011-03-04,-1.85
2011-03-07,3.9735
2011-03-08,-0.9799
2011-03-09,-3.0183
2011-03-10,-3.1122
2011-03-11,1.1585
2011-03-14,-4.9974
2011-03-15,-3.1233
2011-03-16,-1.3575
2011-03-17,6.078
2011-03-18,0.3784
2011-03-21,1.5617
2011-03-22,-2.0679
2011-03-23,3.6816
2011-03-24,-0.7833
2011-03-25,0.5789
2011-03-28,2.9304
2011-03-29,1.4235
2011-03-30,2.6065
2011-03-31,-0.7816
2011-04-01,0.7386
2011-04-04,-0.1955
2011-04-05,-1.714
2011-04-06,0.6976
2011-04-07,-0.3464
2011-04-08,0.1986
2011-04-11,-1.338
2011-04-12,-0.7032
2011-04-13,0.7587
2011-04-14,-0.9538
2011-04-15,-2.4835
2011-04-18,-3.6902
2011-04-19,0.5936
2011-04-20,1.7167
2011-04-21,0.9494
2011-04-25,1.7241
2011-04-26,0.7704
2011-04-27,1.5291000000000001
2011-04-28,1.004
2011-04-29,8.6481
2011-05-02,-2.1958
2011-05-03,-0.2806
2011-05-04,-2.4859
2011-05-05,-0.5291
2011-05-06,5.5609
2011-05-09,2.4279
2011-05-10,-1.3864
2011-05-11,-2.9478
2011-05-12,5.6542
2011-05-13,-2.2556
2011-05-16,-0.4977
2011-05-17,-0.3638
2011-05-18,3.9708
2011-05-19,-2.9412000000000003
2011-05-20,-2.578
2011-05-23,-2.507
2011-05-24,0.5714
2011-05-25,0.4735
2011-05-26,0.0
2011-05-27,2.6390000000000002
2011-05-31,-0.9642
2011-06-01,-5.2388
2011-06-02,0.7339
2011-06-03,0.2428
2011-06-06,-3.1008
2011-06-07,-1.15
2011-06-08,-0.7081
2011-06-09,3.2603
2011-06-10,-1.2333
2011-06-13,0.3497
2011-06-14,2.5385999999999997
2011-06-15,-0.4854
2011-06-16,-5.2195
2011-06-17,-2.2645
2011-06-20,2.159
2011-06-21,6.7526
2011-06-22,0.0
2011-06-23,-0.9657
2011-06-24,0.8289
2011-06-27,2.0309
2011-06-28,3.1754
2011-06-29,-0.1837
2011-06-30,-4.1878
2011-07-01,3.074
2011-07-05,0.5126
2011-07-06,1.4835
2011-07-07,-0.2741
2011-07-08,-0.5497
2011-07-11,-4.1916
2011-07-12,-1.1058
2011-07-13,3.6461
2011-07-14,-1.6417000000000002
2011-07-15,0.0477
2011-07-18,-1.0963
2011-07-19,4.4337
2011-07-20,0.2769
2011-07-21,1.3346
2011-07-22,-7.8111
2011-07-25,-2.3645
2011-07-26,-1.4632
2011-07-27,-6.554
2011-07-28,0.1644
2011-07-29,0.3282
2011-08-01,-2.3991
2011-08-02,-4.9162
2011-08-03,0.2938
2011-08-04,-12.478
2011-08-05,0.2008
2011-08-08,-8.9512
2011-08-09,4.5488
2011-08-10,-0.0702
2011-08-11,9.8315
2011-08-12,1.6623999999999999
2011-08-15,1.5093999999999999
2011-08-16,-3.7794
2011-08-17,-0.1932
2011-08-18,-11.9355
2011-08-19,-5.348
2011-08-22,0.5418
2011-08-23,1.2317
2011-08-24,6.4639
2011-08-25,-5.7857
2011-08-26,1.9712
2011-08-29,6.7658000000000005
2011-08-30,3.4123
2011-08-31,-0.4714
2011-09-01,-5.2774
2011-09-02,-7.9286
2011-09-06,-3.8014
2011-09-07,3.7903000000000002
2011-09-08,-6.0606
2011-09-09,-1.158
2011-09-12,-1.9247
2011-09-13,3.7542999999999997
2011-09-14,1.8914
2011-09-15,0.7264
2011-09-16,-4.1667
2011-09-19,-3.4281
2011-09-20,-5.1948
2011-09-21,-1.1872
2011-09-22,-7.671
2011-09-23,4.8048
2011-09-26,-2.0057
2011-09-27,-14.7173
2011-09-28,-6.7429
2011-09-29,-0.1225
2011-09-30,-4.2945
2011-10-03,-7.6923
2011-10-04,8.0556
2011-10-05,7.3265
2011-10-06,-0.3593
2011-10-07,0.7212
2011-10-10,9.4272
2011-10-11,-3.5987
2011-10-12,1.3575
2011-10-13,-1.1161
2011-10-14,2.1445
2011-10-17,-6.5193
2011-10-18,6.0284
2011-10-19,-2.6756
2011-10-20,-3.7801
2011-10-21,-18.8095
2011-10-24,3.3724
2011-10-25,-5.6738
2011-10-26,2.406
2011-10-27,22.1733
2011-10-28,8.2933
2011-10-31,-3.3296
2011-11-01,2.411
2011-11-02,4.2600999999999996
2011-11-03,0.7527
2011-11-04,0.1067
2011-11-07,-0.9595
2011-11-08,5.1668
2011-11-09,-10.4401
2011-11-10,1.6
2011-11-11,2.8121
2011-11-14,-3.6105
2011-11-15,2.4972
2011-11-16,1.7719
2011-11-17,-2.7203
2011-11-18,-5.9284
2011-11-21,-3.4483
2011-11-22,-1.7241
2011-11-23,-5.8897
2011-11-25,-4.3941
2011-11-28,4.3175
2011-11-29,5.741
2011-11-30,13.8889
2011-12-01,-7.9823
2011-12-02,-4.8193
2011-12-05,0.1266
2011-12-06,-4.0455
2011-12-07,-5.0066
2011-12-08,-6.9348
2011-12-09,2.8316
2011-12-12,0.5797
2011-12-13,-6.0519
2011-12-14,-3.5276
2011-12-15,2.0668
2011-12-16,-2.4922
2011-12-19,-10.2236
2011-12-20,8.0071
2011-12-21,-2.6359
2011-12-22,4.3993
2011-12-23,1.9449
2011-12-27,-0.6359
2011-12-28,-8.32
2011-12-29,4.5375
2011-12-30,8.0134
2012-01-03,-1.2365
2012-01-04,-1.5649
2012-01-05,3.4976
2012-01-06,7.2197
2012-01-09,0.8596
2012-01-10,0.142
2012-01-11,2.695
2012-01-12,0.9669
2012-01-13,-4.3776
2012-01-17,-4.1488
2012-01-18,12.0896
2012-01-19,3.1957
2012-01-20,3.3548
2012-01-23,5.1186
2012-01-24,0.9501
2012-01-25,-2.1176
2012-01-26,1.6827
2012-01-27,-3.6643
2012-01-30,-0.8589
2012-01-31,-6.3119
2012-02-01,5.284
2012-02-02,1.2547
2012-02-03,9.6654
2012-02-06,-5.3107
2012-02-07,2.5060000000000002
2012-02-08,27.0081
2012-02-09,9.8075
2012-02-10,-1.2521
2012-02-13,-1.437
2012-02-14,0.7719
2012-02-15,-0.2553
2012-02-16,0.5973
2012-02-17,-1.866
2012-02-21,-6.7416
2012-02-22,-4.6339
2012-02-23,4.0816
2012-02-24,-4.8553
2012-02-27,-1.3739
2012-02-28,-3.2836
2012-02-29,-6.9959
2012-03-01,5.1991
2012-03-02,0.7361
2012-03-05,-0.3132
2012-03-06,-4.1885
2012-03-07,-2.2951
2012-03-08,1.5659999999999998
2012-03-09,4.4053
2012-03-12,-3.481
2012-03-13,1.5301
2012-03-14,-1.2917
2012-03-15,-0.4362
2012-03-16,-2.4096
2012-03-19,1.0101
2012-03-20,-2.0
2012-03-21,-1.0204
2012-03-22,-2.6346
2012-03-23,0.2353
2012-03-26,6.8075
2012-03-27,1.6484
2012-03-28,-4.973
2012-03-29,-2.3891
2012-03-30,-0.5828
2012-04-02,1.2896
2012-04-03,-2.7778
2012-04-04,-7.2619
2012-04-05,-0.2567
2012-04-09,-5.148
2012-04-10,-2.0353
2012-04-11,10.1108
2012-04-12,-1.3836
2012-04-13,-4.3367
2012-04-16,0.9333
2012-04-17,1.7173
2012-04-18,-4.8052
2012-04-19,-2.5921
2012-04-20,-3.3613
2012-04-23,2.4638
2012-04-24,-1.6973
2012-04-25,12.9496
2012-04-26,-2.6752000000000002
2012-04-27,5.3665
2012-04-30,-1.1179999999999999
2012-05-01,-4.5226
2012-05-02,17.3684
2012-05-03,-4.5964
2012-05-04,9.5182
2012-05-07,-8.7983
2012-05-08,5.1765
2012-05-09,-1.2304
2012-05-10,-3.624
2012-05-11,-4.8179
2012-05-14,0.4938
2012-05-15,-2.457
2012-05-16,-2.7708
2012-05-17,-3.3679
2012-05-18,-5.496
2012-05-21,6.8085
2012-05-22,-2.7888
2012-05-23,4.918
2012-05-24,2.3438
2012-05-25,-0.7634
2012-05-29,5.1282
2012-05-30,-1.3415
2012-05-31,-0.7417
2012-06-01,-7.8456
2012-06-04,1.8919000000000001
2012-06-05,4.244
2012-06-06,1.0178
2012-06-07,2.6448
2012-06-08,-6.0123
2012-06-11,-0.1305
2012-06-12,0.915
2012-06-13,-3.6269
2012-06-14,2.6882
2012-06-15,6.5445
2012-06-18,-1.8428
2012-06-19,0.0
2012-06-20,-0.3755
2012-06-21,-4.6482
2012-06-22,3.9526
2012-06-25,-2.0279
2012-06-26,-4.0103
2012-06-27,2.1563
2012-06-28,0.1319
2012-06-29,8.3004
2012-07-02,-2.4331
2012-07-03,-0.1247
2012-07-05,1.3733
2012-07-06,-3.8177
2012-07-09,-4.0973
2012-07-10,-3.7382999999999997
2012-07-11,-10.1248
2012-07-12,-21.7593
2012-07-13,-4.931
2012-07-16,-0.8299
2012-07-17,-3.7657
2012-07-18,3.0435
2012-07-19,14.9789
2012-07-20,-8.0734
2012-07-23,-3.1936
2012-07-24,-3.9175
2012-07-25,4.9356
2012-07-26,-3.8855
2012-07-27,0.8511
2012-07-30,3.3755
2012-07-31,-5.9184
2012-08-01,-5.8568
2012-08-02,5.53
2012-08-03,-3.0568
2012-08-06,1.5766
2012-08-07,-0.4435
2012-08-08,1.5590000000000002
2012-08-09,4.1667
2012-08-10,4.6316
2012-08-13,-0.2012
2012-08-14,-4.4355
2012-08-15,2.3207
2012-08-16,9.4845
2012-08-17,-2.6365
2012-08-20,1.9342000000000001
2012-08-21,2.4668
2012-08-22,-2.037
2012-08-23,10.0189
2012-08-24,-3.4364
2012-08-27,-3.5587
2012-08-28,-1.845
2012-08-29,3.9474
2012-08-30,-3.4358
2012-08-31,-0.5618
2012-09-04,-2.4482
2012-09-05,-2.5097
2012-09-06,0.9901
2012-09-07,10.5882
2012-09-10,-3.0142
2012-09-11,7.1298
2012-09-12,3.5836
2012-09-13,3.4596
2012-09-14,5.7325
2012-09-17,2.4096
2012-09-18,-3.2353
2012-09-19,-1.8237
2012-09-20,-2.0124
2012-09-21,6.951
2012-09-24,-0.7386
2012-09-25,-5.8036
2012-09-26,-0.7899
2012-09-27,4.1401
2012-09-28,-2.1407
2012-10-01,0.625
2012-10-02,-1.5528
2012-10-03,-2.0505
2012-10-04,-2.5765000000000002
2012-10-05,4.2975
2012-10-08,0.6339
2012-10-09,-1.1024
2012-10-10,-3.3439
2012-10-11,1.1532
2012-10-12,-2.1173
2012-10-15,-0.3328
2012-10-16,0.8347
2012-10-17,4.3046
2012-10-18,-3.0159
2012-10-19,-2.7823
2012-10-22,1.6835
2012-10-23,0.0
2012-10-24,-2.3179
2012-10-25,0.0
2012-10-26,16.1017
2012-10-31,-2.9196999999999997
2012-11-01,5.2632
2012-11-02,-1.5714000000000001
2012-11-05,-2.7576
2012-11-06,-0.1493
2012-11-07,-9.716
2012-11-08,-2.1523
2012-11-09,4.0609
2012-11-12,-2.2763999999999998
2012-11-13,-2.8286
2012-11-14,0.3425
2012-11-15,-3.0717
2012-11-16,0.0
2012-11-19,8.2746
2012-11-20,6.3415
2012-11-21,2.9052
2012-11-23,3.7147
2012-11-26,0.0
2012-11-27,0.4298
2012-11-28,0.9986
2012-11-29,4.5198
2012-11-30,-0.2703
2012-12-03,-5.1491
2012-12-04,0.7143
2012-12-05,-0.8511
2012-12-06,2.7182
2012-12-07,-0.1393
2012-12-10,0.4184
2012-12-11,2.0833
2012-12-12,0.4082
2012-12-13,-2.5745
2012-12-14,2.2253
2012-12-17,0.4082
2012-12-18,1.626
2012-12-19,2.1333
2012-12-20,0.2611
2012-12-21,-4.0365
2012-12-24,2.0353
2012-12-26,-0.9309
2012-12-27,0.2685
2012-12-28,-0.1339
2012-12-31,3.0831
2013-01-02,2.4707
2013-01-03,-2.9188
2013-01-04,-0.3922
2013-01-07,-1.0499
2013-01-08,0.2653
2013-01-09,1.455
2013-01-10,-3.3898
2013-01-11,-0.2699
2013-01-14,0.1353
2013-01-15,0.5405
2013-01-16,0.4032
2013-01-17,2.008
2013-01-18,-0.3937
2013-01-22,1.581
2013-01-23,-0.1297
2013-01-24,-1.039
2013-01-25,2.3622
2013-01-28,3.3333
2013-01-29,-0.1241
2013-01-30,-0.2484
2013-01-31,1.3699
2013-02-01,0.2457
2013-02-04,0.3676
2013-02-05,3.9072
2013-02-06,-9.7532
2013-02-07,0.9115
2013-02-08,5.0323
2013-02-11,-2.3342
2013-02-12,5.5346
2013-02-13,1.5495
2013-02-14,0.939
2013-02-15,0.5814
2013-02-19,1.9653
2013-02-20,-4.3084
2013-02-21,-0.3555
2013-02-22,3.0916
2013-02-25,-1.9607999999999999
2013-02-26,-0.2353
2013-02-27,-0.2358
2013-02-28,1.3002
2013-03-01,-2.217
2013-03-04,-1.432
2013-03-05,2.3002000000000002
2013-03-06,-0.2367
2013-03-07,6.9988
2013-03-08,0.3326
2013-03-11,1.326
2013-03-12,-0.9815
2013-03-13,-2.3128
2013-03-14,-0.1127
2013-03-15,-0.6772
2013-03-18,-0.2273
2013-03-19,-1.9362
2013-03-20,1.2776
2013-03-21,-2.1789
2013-03-22,-1.524
2013-03-25,0.2381
2013-03-26,-0.2375
2013-03-27,-1.1905000000000001
2013-03-28,-1.8072
2013-04-01,-0.6135
2013-04-02,0.6173
2013-04-03,0.3681
2013-04-04,0.7335
2013-04-05,-2.0631
2013-04-08,2.1066
2013-04-09,4.0049
2013-04-10,4.7841000000000005
2013-04-11,-3.5635
2013-04-12,-0.8083
2013-04-15,-5.7043
2013-04-16,2.963
2013-04-17,-4.0767
2013-04-18,1.875
2013-04-19,0.3681
2013-04-22,-1.1002
2013-04-23,1.8540999999999999
2013-04-24,-0.4854
2013-04-25,-2.439
2013-04-26,5.125
2013-04-29,-3.3294
2013-04-30,4.92
2013-05-01,-3.7515
2013-05-02,4.9939
2013-05-03,3.5963000000000003
2013-05-06,0.224
2013-05-07,0.6704
2013-05-08,1.9978
2013-05-09,-1.4146
2013-05-10,2.9801
2013-05-13,0.2144
2013-05-14,1.1764999999999999
2013-05-15,0.5285
2013-05-16,0.5258
2013-05-17,0.8368
2013-05-20,-1.6598000000000002
2013-05-21,-1.0549
2013-05-22,-4.7974
2013-05-23,-0.5599
2013-05-24,9.1216
2013-05-28,5.7792
2013-05-29,-1.2683
2013-05-30,4.0514
2013-05-31,-0.4748
2013-06-03,-0.7634
2013-06-04,-1.4423
2013-06-05,-1.2683
2013-06-06,1.7787
2013-06-07,0.0971
2013-06-10,0.388
2013-06-11,-0.7729
2013-06-12,0.1947
2013-06-13,1.5549
2013-06-14,-1.6268
2013-06-17,2.2374
2013-06-18,3.235
2013-06-19,-0.2765
2013-06-20,-1.6636
2013-06-21,-3.1955
2013-06-24,-1.6505
2013-06-25,0.3949
2013-06-26,0.59
2013-06-27,-0.1955
2013-06-28,-1.0774
2013-07-01,1.9802
2013-07-02,-2.1359
2013-07-03,0.8929
2013-07-05,1.2783
2013-07-08,-1.3592
2013-07-09,-1.3780000000000001
2013-07-10,2.7944
2013-07-11,6.9902999999999995
2013-07-12,4.265
2013-07-15,-0.8703
2013-07-16,0.1756
2013-07-17,0.1753
2013-07-18,2.8871
2013-07-19,2.466
2013-07-22,0.7469
2013-07-23,-1.318
2013-07-24,-0.1669
2013-07-25,1.3378
2013-07-26,-2.5578
2013-07-29,-1.3548
2013-07-30,0.6009
2013-07-31,-0.3413
2013-08-01,0.3425
2013-08-02,4.9488
2013-08-05,1.1381999999999999
2013-08-06,-2.09
2013-08-07,5.7471
2013-08-08,0.6211
2013-08-09,-1.0802
2013-08-12,0.234
2013-08-13,-0.2335
2013-08-14,-2.8861
2013-08-15,-3.5341
2013-08-16,0.2498
2013-08-19,0.1661
2013-08-20,3.2338
2013-08-21,0.0803
2013-08-22,1.5249000000000001
2013-08-23,2.1344
2013-08-26,-0.2322
2013-08-27,-2.5601000000000003
2013-08-28,1.035
2013-08-29,1.9701
2013-08-30,-0.6955
2013-09-03,1.8677000000000001
2013-09-04,2.8266
2013-09-05,-0.5944
2013-09-06,0.0747
2013-09-09,3.8087999999999997
2013-09-10,-5.6115
2013-09-11,-0.6098
2013-09-12,-2.3773
2013-09-13,-0.6284
2013-09-16,1.6601
2013-09-17,1.3997
2013-09-18,1.9939
2013-09-19,-1.0526
2013-09-20,-0.5319
2013-09-23,-3.2086
2013-09-24,0.0
2013-09-25,1.4207
2013-09-26,-0.1556
2013-09-27,-0.7794
2013-09-30,0.0
2013-10-01,1.3354
2013-10-02,-0.9302
2013-10-03,-2.1127
2013-10-04,1.0392
2013-10-07,-2.3734
2013-10-08,-5.0243
2013-10-09,-1.1092
2013-10-10,0.7765
2013-10-11,1.2842
2013-10-14,4.2265
2013-10-15,0.3244
2013-10-16,0.2425
2013-10-17,0.3226
2013-10-18,4.6624
2013-10-21,-0.1536
2013-10-22,-1.3077
2013-10-23,-2.4162
2013-10-24,-2.476
2013-10-25,-2.7846
2013-10-28,-0.1685
2013-10-29,5.4852
2013-10-30,-21.44
2013-10-31,3.5642
2013-11-01,-3.0482
2013-11-04,4.4625
2013-11-05,0.6796
2013-11-06,0.0
2013-11-07,-0.7715
2013-11-08,-2.3324
2013-11-11,0.4975
2013-11-12,1.1881
2013-11-13,1.9569
2013-11-14,-1.0557
2013-11-15,0.8729
2013-11-18,-3.6538
2013-11-19,0.3992
2013-11-20,-0.3976
2013-11-21,1.2974
2013-11-22,-1.2808
2013-11-25,-0.2994
2013-11-26,-0.9009
2013-11-27,1.5152
2013-11-29,1.8904999999999998
2013-12-02,-4.5898
2013-12-03,-0.2047
2013-12-04,-0.5128
2013-12-05,0.7216
2013-12-06,-0.1024
2013-12-09,0.2049
2013-12-10,-0.6135
2013-12-11,-0.7202
2013-12-12,-0.6218
2013-12-13,-0.8342
2013-12-16,2.4185
2013-12-17,-0.5133
2013-12-18,-2.4768
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,1.5873
2013-12-24,0.1042
2013-12-26,0.1041
2013-12-27,-0.7277
2013-12-30,-0.6283
2013-12-31,1.5806
2014-01-02,-2.9046
2014-01-03,2.3504
2014-01-06,-0.4175
2014-01-07,-2.6205
2014-01-08,-0.5382
2014-01-09,-10.2814
2014-01-10,1.0856
2014-01-13,-1.6705999999999999
2014-01-14,0.7282
2014-01-15,0.9639
2014-01-16,0.358
2014-01-17,-1.0702
2014-01-21,0.9615
2014-01-22,1.6667
2014-01-23,-2.459
2014-01-24,-0.6002
2014-01-27,-2.5362
2014-01-28,1.3631
2014-01-29,-0.8557
2014-01-30,-0.1233
2014-01-31,-2.0987999999999998
2014-02-03,-0.6305
2014-02-04,1.7766
2014-02-05,-0.7481
2014-02-06,2.6382
2014-02-07,0.1224
2014-02-10,-2.5672
2014-02-11,-0.2509
2014-02-12,-5.9119
2014-02-13,1.2032
2014-02-14,1.321
2014-02-18,1.5645
2014-02-19,-1.6688
2014-02-20,6.3969
2014-02-21,1.7178
2014-02-24,-1.4475
2014-02-25,-0.7344
2014-02-26,1.233
2014-02-27,-1.827
2014-02-28,-1.3648
2014-03-03,-0.2516
2014-03-04,2.6482
2014-03-05,1.5971
2014-03-06,5.4414
2014-03-07,0.6881
2014-03-10,-2.3918
2014-03-11,0.9335
2014-03-12,2.7746
2014-03-13,-2.1372
2014-03-14,0.1149
2014-03-17,1.9518
2014-03-18,0.9009
2014-03-19,0.7812
2014-03-20,-0.443
2014-03-21,-1.1123
2014-03-24,-1.7997999999999998
2014-03-25,-1.3746
2014-03-26,-3.3682
2014-03-27,-2.0433
2014-03-28,1.8405
2014-03-31,1.5663
2014-04-01,1.5421
2014-04-02,1.285
2014-04-03,-1.7301
2014-04-04,-2.4648
2014-04-07,1.444
2014-04-08,-0.4745
2014-04-09,2.0262000000000002
2014-04-10,-2.8037
2014-04-11,0.0
2014-04-14,-1.0817
2014-04-15,-1.0936
2014-04-16,-0.4914
2014-04-17,0.9877
2014-04-21,0.489
2014-04-22,8.1509
2014-04-23,-1.2373
2014-04-24,3.6446
2014-04-25,-1.2088
2014-04-28,-3.2258
2014-04-29,-2.7586
2014-04-30,4.1371
2014-05-01,-1.3620999999999999
2014-05-02,-2.0713
2014-05-05,-1.6451
2014-05-06,-4.1816
2014-05-07,-1.2469000000000001
2014-05-08,-1.5152
2014-05-09,0.8974
2014-05-12,4.9555
2014-05-13,-1.8159999999999998
2014-05-14,-2.4661
2014-05-15,-0.5057
2014-05-16,0.0
2014-05-19,3.4307
2014-05-20,-1.5971
2014-05-21,1.3733
2014-05-22,0.9852
2014-05-23,1.2195
2014-05-27,3.6145
2014-05-28,-1.8605
2014-05-29,-2.0142
2014-05-30,-1.3301
2014-06-02,-4.7794
2014-06-03,-1.8018
2014-06-04,-2.7523
2014-06-05,4.9865
2014-06-06,3.5944000000000003
2014-06-09,-0.8674
2014-06-10,-0.375
2014-06-11,-2.133
2014-06-12,-1.2821
2014-06-13,0.5195
2014-06-16,0.9044
2014-06-17,1.7926
2014-06-18,-0.2516
2014-06-19,-0.2522
2014-06-20,0.2528
2014-06-23,-0.7566
2014-06-24,-1.2706
2014-06-25,-0.5148
2014-06-26,2.1992
2014-06-27,2.6582
2014-06-30,0.8631
2014-07-01,3.3007
2014-07-02,0.1183
2014-07-03,-2.2459
2014-07-07,-2.9021
2014-07-08,-1.7435
2014-07-09,0.2535
2014-07-10,-0.3793
2014-07-11,0.3807
2014-07-14,1.6435
2014-07-15,-0.6219
2014-07-16,2.2528
2014-07-17,-0.612
2014-07-18,2.5862
2014-07-21,-0.3601
2014-07-22,1.5663
2014-07-23,-0.7117
2014-07-24,0.0
2014-07-25,-2.509
2014-07-28,-0.9804
2014-07-29,1.6089
2014-07-30,15.7125
2014-07-31,-2.2105
2014-08-01,-1.6146
2014-08-04,-0.9847
2014-08-05,1.105
2014-08-06,2.4044
2014-08-07,-2.4546
2014-08-08,0.1094
2014-08-11,1.3115
2014-08-12,-2.1575
