ticker,FFHL US Equity
2007-05-11,-22.0637
2007-05-14,-3.2394
2007-05-15,-3.3479
2007-05-16,4.2169
2007-05-17,-2.8902
2007-05-18,-2.5298
2007-05-21,3.6641
2007-05-22,2.7982
2007-05-23,-2.7221
2007-05-24,-2.2091
2007-05-25,-2.1084
2007-05-29,-0.9231
2007-05-30,-2.172
2007-05-31,-1.2718
2007-06-01,2.8939
2007-06-04,-3.125
2007-06-05,2.0968
2007-06-06,-2.2117
2007-06-07,-2.4233000000000002
2007-06-08,1.1589
2007-06-11,-1.964
2007-06-12,-1.6694
2007-06-13,-1.6999
2007-06-14,-0.1706
2007-06-15,-1.0381
2007-06-18,7.5175
2007-06-19,18.6992
2007-06-20,8.4932
2007-06-21,-4.0404
2007-06-22,-5.9211
2007-06-25,-14.1259
2007-06-26,3.0924
2007-06-27,-2.2098
2007-06-28,0.1616
2007-06-29,1.2903
2007-07-02,-0.1592
2007-07-03,22.2807
2007-07-05,5.2562999999999995
2007-07-06,-3.8414
2007-07-09,12.5016
2007-07-10,-1.9487
2007-07-11,-2.5701
2007-07-12,2.6379
2007-07-13,-2.2196
2007-07-16,-0.5974
2007-07-17,-2.6457
2007-07-18,-1.233
2007-07-19,-3.0
2007-07-20,-2.5773
2007-07-23,11.9048
2007-07-24,-2.2459
2007-07-25,-0.7255
2007-07-26,2.1924
2007-07-27,-3.5757
2007-07-30,-6.6749
2007-07-31,-8.7417
2007-08-01,-6.0958
2007-08-02,9.119
2007-08-03,-5.1009
2007-08-06,-4.4758
2007-08-07,-0.7813
2007-08-08,5.8268
2007-08-09,-4.9107
2007-08-10,1.2539
2007-08-13,2.3164
2007-08-14,-4.0785
2007-08-15,-2.2648
2007-08-16,-1.0665
2007-08-17,1.6287
2007-08-20,0.9615
2007-08-21,0.6329
2007-08-22,4.7339
2007-08-23,0.1506
2007-08-24,1.5038
2007-08-27,11.1111
2007-08-28,-6.4
2007-08-29,4.9858
2007-08-30,2.0353
2007-08-31,-2.1277
2007-09-04,-1.6320999999999999
2007-09-05,-1.932
2007-09-06,-1.5493000000000001
2007-09-07,-4.8641
2007-09-10,0.0
2007-09-11,-1.3534
2007-09-12,1.9817
2007-09-13,-0.1495
2007-09-14,-0.7485
2007-09-17,-0.4525
2007-09-18,1.6667
2007-09-19,7.7496
2007-09-20,6.5007
2007-09-21,3.5065
2007-09-24,4.8934
2007-09-25,-1.4354
2007-09-26,15.2913
2007-09-27,-4.8421
2007-09-28,-5.7522
2007-10-01,-0.2347
2007-10-02,14.2353
2007-10-03,-0.4119
2007-10-04,-4.2399000000000004
2007-10-05,1.6185
2007-10-08,-0.6363
2007-10-09,10.0535
2007-10-10,-0.3887
2007-10-11,-8.0976
2007-10-12,4.1401
2007-10-15,-2.6504
2007-10-16,-23.560200000000002
2007-10-17,-3.4247
2007-10-18,-1.133
2007-10-19,-1.0061
2007-10-22,-9.2754
2007-10-23,3.6821
2007-10-24,4.7684999999999995
2007-10-25,-2.5
2007-10-26,2.2191
2007-10-29,-1.1399
2007-10-30,-0.8955
2007-10-31,6.1767
2007-11-01,-3.2624
2007-11-02,-3.114
2007-11-05,-3.5981
2007-11-06,-17.5808
2007-11-07,-2.8571
2007-11-08,-6.4706
2007-11-09,-1.8868
2007-11-12,-33.547
2007-11-13,0.0
2007-11-14,-2.8939
2007-11-15,-12.9139
2007-11-16,3.8023
2007-11-19,-8.7912
2007-11-20,-6.8273
2007-11-21,-3.0172
2007-11-23,-2.2222
2007-11-26,74.0909
2007-11-27,-11.2272
2007-11-28,9.7059
2007-11-29,11.2601
2007-11-30,-7.7108
2007-12-03,-2.6109999999999998
2007-12-04,-4.0248
2007-12-05,11.7357
2007-12-06,68.75
2007-12-07,-7.7036999999999995
2007-12-10,0.6421
2007-12-11,8.7719
2007-12-12,-3.5191
2007-12-13,-5.7732
2007-12-14,4.9979
2007-12-17,-6.7588
2007-12-18,-5.9308
2007-12-19,6.4799
2007-12-20,-0.4934
2007-12-21,0.8264
2007-12-24,-1.1475
2007-12-26,6.9652
2007-12-27,-2.7907
2007-12-28,-2.8708
2007-12-31,-1.9704000000000002
2008-01-02,0.8375
2008-01-03,-3.4884
2008-01-04,-7.2289
2008-01-07,-7.9777000000000005
2008-01-08,1.4113
2008-01-09,2.1869
2008-01-10,-6.0311
2008-01-11,6.0041
2008-01-14,-5.0781
2008-01-15,-9.2593
2008-01-16,-4.3084
2008-01-17,-5.2162
2008-01-18,-8.2471
2008-01-22,-4.3597
2008-01-23,-2.849
2008-01-24,23.7537
2008-01-25,-0.4739
2008-01-28,0.9524
2008-01-29,2.5943
2008-01-30,-3.2184
2008-01-31,0.4751
2008-02-01,3.0733
2008-02-04,4.8165
2008-02-05,-6.3457
2008-02-06,1.1682
2008-02-07,-2.0785
2008-02-08,0.2358
2008-02-11,-0.9412
2008-02-12,7.3634
2008-02-13,0.4425
2008-02-14,-1.1013
2008-02-15,-2.4499
2008-02-19,0.2283
2008-02-20,0.2278
2008-02-21,0.0
2008-02-22,1.1364
2008-02-25,-3.3708
2008-02-26,0.2326
2008-02-27,1.8561
2008-02-28,2.5057
2008-02-29,-1.3333
2008-03-03,-3.1532
2008-03-04,-0.2326
2008-03-05,0.9324
2008-03-06,-14.7806
2008-03-07,-9.4851
2008-03-10,-6.2874
2008-03-11,-5.7508
2008-03-12,2.7119
2008-03-13,-0.33
2008-03-14,-5.298
2008-03-17,-5.9441
2008-03-18,7.8067
2008-03-19,-4.8276
2008-03-20,0.3623
2008-03-24,5.0542
2008-03-25,21.9931
2008-03-26,-10.9859
2008-03-27,10.1266
2008-03-28,-1.4368
2008-03-31,-2.6239
2008-04-01,4.4873
2008-04-02,-2.2888
2008-04-03,-2.6393
2008-04-04,-1.8072
2008-04-07,4.6012
2008-04-08,-5.8651
2008-04-09,-2.4922
2008-04-10,2.2364
2008-04-11,-3.125
2008-04-14,-8.7097
2008-04-15,-8.4806
2008-04-16,0.7674
2008-04-17,1.5373999999999999
2008-04-18,5.6604
2008-04-21,2.1429
2008-04-22,-4.8951
2008-04-23,1.1029
2008-04-24,0.3636
2008-04-25,-0.7246
2008-04-28,5.1095
2008-04-29,2.0833
2008-04-30,3.0612
2008-05-01,0.9901
2008-05-02,1.9607999999999999
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,-2.8846
2008-05-08,-1.6502
2008-05-09,-2.6846
2008-05-12,4.8276
2008-05-13,0.0
2008-05-14,8.5526
2008-05-15,-8.1818
2008-05-16,13.8614
2008-05-19,-4.9275
2008-05-20,4.2683
2008-05-21,-8.4795
2008-05-22,-8.9457
2008-05-23,0.0
2008-05-27,2.1053
2008-05-28,1.0309
2008-05-29,2.3810000000000002
2008-05-30,-1.9933999999999998
2008-06-02,-1.3559
2008-06-03,3.4364
2008-06-04,-1.3289
2008-06-05,4.0404
2008-06-06,-4.5306999999999995
2008-06-09,0.0
2008-06-10,-2.3729
2008-06-11,-4.5139
2008-06-12,3.6364
2008-06-13,-5.2632
2008-06-16,1.4815
2008-06-17,2.9196999999999997
2008-06-18,3.9007
2008-06-19,0.3413
2008-06-20,-4.4175
2008-06-23,2.4865
2008-06-24,-5.9071
2008-06-25,1.8497
2008-06-26,-5.0725
2008-06-27,-2.6718
2008-06-30,-5.4902
2008-07-01,-4.5643
2008-07-02,-7.8261
2008-07-03,1.4151
2008-07-07,-6.0465
2008-07-08,-2.9703
2008-07-09,1.0204
2008-07-10,-0.5051
2008-07-11,0.5076
2008-07-14,6.5657
2008-07-15,-1.8898000000000001
2008-07-16,1.4431
2008-07-17,-3.3333
2008-07-18,3.9409
2008-07-21,-0.4739
2008-07-22,-1.9048
2008-07-23,2.9126
2008-07-24,-1.4151
2008-07-25,-2.8708
2008-07-28,1.4778
2008-07-29,-0.9709
2008-07-30,-2.9412000000000003
2008-07-31,2.0139
2008-08-01,0.9963
2008-08-04,-2.9412000000000003
2008-08-05,-5.0505
2008-08-06,1.0638
2008-08-07,1.5855000000000001
2008-08-08,-1.3535
2008-08-11,7.1429
2008-08-12,0.0
2008-08-13,3.7163
2008-08-14,-2.1593
2008-08-15,14.479800000000001
2008-08-18,-6.7461
2008-08-19,-6.3347999999999995
2008-08-20,3.3816
2008-08-21,-10.2804
2008-08-22,2.6042
2008-08-25,-4.0609
2008-08-26,1.0582
2008-08-27,-2.0942
2008-08-28,0.5348
2008-08-29,4.7872
2008-09-02,-0.5076
2008-09-03,0.0
2008-09-04,-2.551
2008-09-05,2.0942
2008-09-08,-9.2308
2008-09-09,-3.9548
2008-09-10,-5.2941
2008-09-11,-2.4845
2008-09-12,1.2739
2008-09-15,-15.0943
2008-09-16,-1.6574
2008-09-17,-7.3439
2008-09-18,5.6702
2008-09-19,9.2413
2008-09-22,-1.4085
2008-09-23,0.7143
2008-09-24,-0.7092
2008-09-25,-0.7143
2008-09-26,0.7194
2008-09-29,-4.2857
2008-09-30,0.0
2008-10-01,1.4925
2008-10-02,-0.7353
2008-10-03,-0.7315
2008-10-06,2.2293
2008-10-07,-19.708
2008-10-08,-9.0568
2008-10-09,-9.0341
2008-10-10,-5.4945
2008-10-13,11.6279
2008-10-14,2.0833
2008-10-15,-3.0612
2008-10-16,-6.3158
2008-10-17,7.8652
2008-10-20,7.2917
2008-10-21,-0.9709
2008-10-22,-0.9804
2008-10-23,-4.9505
2008-10-24,-15.625
2008-10-27,-1.2346
2008-10-28,-1.25
2008-10-29,8.8608
2008-10-30,6.9767
2008-10-31,2.1739
2008-11-03,18.0851
2008-11-04,2.6914
2008-11-05,12.293
2008-11-06,-6.25
2008-11-07,-0.8333
2008-11-10,-6.7122
2008-11-11,-6.3169
2008-11-12,0.0
2008-11-13,0.0
2008-11-14,3.8462
2008-11-17,4.6296
2008-11-18,-2.6549
2008-11-19,-4.5455
2008-11-20,-14.2857
2008-11-21,-4.4444
2008-11-24,11.6279
2008-11-25,-4.1667
2008-11-26,13.0435
2008-11-28,2.8846
2008-12-01,-13.0841
2008-12-02,-2.1505
2008-12-03,-1.0989
2008-12-04,-5.5556
2008-12-05,-2.3529
2008-12-08,4.8193
2008-12-09,-2.2989
2008-12-10,7.0588
2008-12-11,-1.0989
2008-12-12,-2.1111
2008-12-15,4.4126
2008-12-16,1.1007
2008-12-17,-4.0188
2008-12-18,-1.4144
2008-12-19,1.1364
2008-12-22,-3.3708
2008-12-23,-3.4884
2008-12-24,2.4096
2008-12-26,-5.7647
2008-12-29,-8.8639
2008-12-30,2.7397
2008-12-31,-3.3333
2009-01-02,8.9655
2009-01-05,20.2532
2009-01-06,-7.3684
2009-01-07,0.0
2009-01-08,7.9403
2009-01-09,-3.1452
2009-01-12,-1.1005
2009-01-13,-3.2834
2009-01-14,7.9545
2009-01-15,-3.1579
2009-01-16,-7.6087
2009-01-20,-14.1176
2009-01-21,21.9178
2009-01-23,-16.8539
2009-01-26,-5.4054
2009-01-27,-1.4464000000000001
2009-01-28,2.9353
2009-01-30,2.7988
2009-02-02,1.3699
2009-02-05,-1.3682
2009-02-06,6.8676
2009-02-09,2.5641
2009-02-10,3.75
2009-02-12,-3.6145
2009-02-13,-1.25
2009-02-17,-6.3291
2009-02-18,4.0541
2009-02-19,-15.5844
2009-02-20,-21.5385
2009-02-23,13.7255
2009-02-24,3.4267
2009-02-25,0.0208
2009-02-26,-8.3333
2009-02-27,-9.0909
2009-03-02,-15.975
2009-03-03,-4.7902000000000005
2009-03-04,0.5313
2009-03-05,-12.9624
2009-03-06,11.392900000000001
2009-03-09,-7.6627
2009-03-10,-5.5556
2009-03-11,23.4926
2009-03-12,16.6716
2009-03-13,6.1495
2009-03-16,5.7692
2009-03-17,12.7045
2009-03-18,27.445
2009-03-19,7.5949
2009-03-20,-2.3382
2009-03-23,4.8035
2009-03-24,-8.046
2009-03-25,-5.0156
2009-03-26,13.1765
2009-03-27,-2.3256
2009-03-30,-13.1101
2009-03-31,5.4804
2009-04-01,-9.0761
2009-04-02,-5.6964
2009-04-03,0.0
2009-04-06,25.7338
2009-04-07,-2.4096
2009-04-08,8.642
2009-04-09,2.2869
2009-04-13,3.3329
2009-04-14,10.7378
2009-04-15,41.7597
2009-04-16,-10.9665
2009-04-17,43.0769
2009-04-20,-1.6061999999999999
2009-04-21,6.0037
2009-04-22,-7.2165
2009-04-23,-8.3333
2009-04-24,-1.8258
2009-04-27,-1.2269
2009-04-28,-13.125
2009-04-29,12.9496
2009-04-30,-1.2659
2009-05-01,-7.1043
2009-05-04,25.6944
2009-05-05,-8.8398
2009-05-06,-0.0076
2009-05-07,-1.8107
2009-05-08,-4.321
2009-05-11,14.1935
2009-05-12,-7.3446
2009-05-13,-11.5854
2009-05-14,0.6897
2009-05-15,-2.0548
2009-05-18,5.5857
2009-05-19,-6.6148
2009-05-20,3.5461
2009-05-21,-2.1918
2009-05-22,3.6414999999999997
2009-05-26,-5.4054
2009-05-27,0.0
2009-05-28,0.0
2009-05-29,-1.4196
2009-06-01,5.0629
2009-06-02,-1.3793
2009-06-03,7.6836
2009-06-04,-1.2907
2009-06-05,-9.8684
2009-06-08,2.0712
2009-06-09,10.8519
2009-06-10,-0.6532
2009-06-11,0.0
2009-06-12,0.0081
2009-06-15,3.2384
2009-06-16,-2.5079000000000002
2009-06-17,0.637
2009-06-18,-5.7692
2009-06-19,-4.0816
2009-06-22,-13.4752
2009-06-23,5.7377
2009-06-24,13.75
2009-06-25,4.2678
2009-06-26,-2.9412000000000003
2009-06-29,1.0101
2009-06-30,1.325
2009-07-01,1.3241
2009-07-02,-3.8961
2009-07-06,3.3784
2009-07-07,-1.9607999999999999
2009-07-08,-4.9333
2009-07-09,1.683
2009-07-13,-2.069
2009-07-14,3.5211
2009-07-15,-0.0085
2009-07-16,-1.3437000000000001
2009-07-17,0.681
2009-07-20,-8.2192
2009-07-21,4.4683
2009-07-22,-3.5628
2009-07-23,0.7407
2009-07-24,5.1379
2009-07-27,-0.6994
2009-07-28,-2.1041
2009-07-29,-2.1493
2009-07-30,0.726
2009-07-31,1.4506999999999999
2009-08-03,0.009
2009-08-04,2.1673
2009-08-05,-2.8255
2009-08-06,0.0
2009-08-07,1.4402
2009-08-10,-0.7143
2009-08-11,0.009
2009-08-12,0.0
2009-08-13,-3.5971
2009-08-14,4.4776
2009-08-17,-6.4286
2009-08-18,-0.7634
2009-08-19,3.0769
2009-08-20,-5.9701
2009-08-21,5.5556
2009-08-24,8.2707
2009-08-25,0.0
2009-08-26,-2.0833
2009-08-27,-4.2642
2009-08-28,-6.6488
2009-08-31,-0.8035
2009-09-01,0.16
2009-09-02,-4.1434
2009-09-03,-5.0099
2009-09-04,3.5088
2009-09-08,7.6165
2009-09-09,2.3723
2009-09-10,-0.7788
2009-09-11,-0.7753
2009-09-14,5.4791
2009-09-15,-1.4815
2009-09-16,3.0075
2009-09-17,-1.4599
2009-09-18,-1.4815
2009-09-21,1.5038
2009-09-22,-5.1852
2009-09-23,4.6875
2009-09-24,-6.7071
2009-09-25,-1.6098
2009-09-28,0.0
2009-09-29,-2.4492
2009-09-30,-3.3233
2009-10-01,-3.4483
2009-10-02,7.1317
2009-10-06,-1.6564
2009-10-07,-5.0847
2009-10-08,-3.5826000000000002
2009-10-09,8.3343
2009-10-12,-4.274
2009-10-13,8.0478
2009-10-14,-2.4793
2009-10-15,2.3623
2009-10-16,-0.7348
2009-10-19,3.4195
2009-10-20,-4.8387
2009-10-21,5.0847
2009-10-22,-9.6774
2009-10-23,6.25
2009-10-27,-2.5315
2009-10-28,-8.6001
2009-10-29,10.3526
2009-10-30,-4.2205
2009-11-02,-0.9259
2009-11-03,1.7903
2009-11-04,0.885
2009-11-05,-2.193
2009-11-06,-2.2534
2009-11-09,-1.8235999999999999
2009-11-10,9.3458
2009-11-11,1.453
2009-11-12,19.6293
2009-11-13,-7.7465
2009-11-16,4.5897
2009-11-17,-3.6675
2009-11-18,-1.4964
2009-11-19,-2.3171
2009-11-20,-3.1496
2009-11-23,1.626
2009-11-24,-8.8
2009-11-25,3.5088
2009-11-27,-0.8475
2009-11-30,2.5641
2009-12-01,-0.8438
2009-12-02,0.0105
2009-12-03,9.2437
2009-12-04,6.1538
2009-12-07,-3.6231999999999998
2009-12-08,-6.015
2009-12-09,6.4
2009-12-10,1.5038
2009-12-11,0.0
2009-12-14,-2.963
2009-12-15,-4.5802
2009-12-16,0.8
2009-12-17,0.7937
2009-12-18,3.9272
2009-12-21,-3.7788
2009-12-22,-0.7874
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,0.7937
2009-12-29,-0.0098
2009-12-30,-3.1401
2009-12-31,-0.813
2010-01-04,4.0881
2010-01-05,3.1598
2010-01-06,-6.1068999999999996
2010-01-07,-5.6911000000000005
2010-01-08,1.7241
2010-01-11,5.9322
2010-01-12,3.2
2010-01-13,-2.2626
2010-01-14,-4.0301
2010-01-15,-4.9587
2010-01-19,3.4783
2010-01-20,-3.3613
2010-01-21,-0.4076
2010-01-22,-8.3111
2010-01-25,2.8449
2010-01-26,-0.9375
2010-01-27,1.8694
2010-01-28,-2.0817
2010-01-29,0.2635
2010-02-01,0.0
2010-02-02,0.9346
2010-02-03,-1.8519
2010-02-04,-3.7736
2010-02-05,1.9485000000000001
2010-02-08,0.012
2010-02-09,-3.8462
2010-02-10,0.0
2010-02-11,2.0
2010-02-12,-0.9804
2010-02-16,-1.9926
2010-02-17,-0.1263
2010-02-18,-1.8839000000000001
2010-02-19,1.308
2010-02-22,-2.3087
2010-02-23,0.0
2010-02-24,14.5703
2010-02-25,-7.2508
2010-02-26,4.8891
2010-03-01,1.8692
2010-03-02,-0.906
2010-03-03,0.9142
2010-03-04,1.8921999999999999
2010-03-05,-2.7575
2010-03-08,5.5556
2010-03-09,9.6491
2010-03-10,-4.8
2010-03-11,-8.4034
2010-03-12,0.9174
2010-03-15,-1.8182
2010-03-16,1.8519
2010-03-17,7.2727
2010-03-18,-2.5423999999999998
2010-03-19,-2.6196
2010-03-22,-4.4536
2010-03-23,6.5421
2010-03-24,9.6491
2010-03-25,-2.4
2010-03-26,0.8197
2010-03-29,-3.2419000000000002
2010-03-30,-3.3715
2010-03-31,-2.087
2010-04-01,1.704
2010-04-05,-4.83
2010-04-06,7.3518
2010-04-07,2.5641
2010-04-08,-1.6562000000000001
2010-04-09,1.6841
2010-04-12,-0.8333
2010-04-13,-4.2017
2010-04-14,-1.0088
2010-04-15,0.144
2010-04-16,-5.3202
2010-04-19,7.4766
2010-04-20,-0.8696
2010-04-21,-0.011
2010-04-22,-4.3755
2010-04-23,-2.7523
2010-04-26,5.6604
2010-04-27,0.8929
2010-04-28,-1.7699
2010-04-29,-3.6036
2010-04-30,0.9346
2010-05-03,1.8519
2010-05-04,-3.1818
2010-05-05,-0.2347
2010-05-06,-4.9412
2010-05-07,4.9505
2010-05-10,-4.717
2010-05-11,-0.9901
2010-05-12,0.0
2010-05-13,-5.0
2010-05-14,-2.1053
2010-05-17,2.1505
2010-05-18,2.1053
2010-05-20,-5.1546
2010-05-21,-1.087
2010-05-24,-1.1676
2010-05-25,-4.378
2010-05-27,6.9767
2010-05-28,7.5951
2010-06-01,2.0331
2010-06-02,0.8416
2010-06-03,-0.9327
2010-06-07,-10.8028
2010-06-08,-4.4444
2010-06-09,4.6512
2010-06-10,-4.4444
2010-06-11,0.0145
2010-06-14,0.0
2010-06-15,4.5197
2010-06-16,9.01
2010-06-17,-8.1633
2010-06-18,4.4444
2010-06-21,6.383
2010-06-22,-2.0
2010-06-23,2.0408
2010-06-24,-16.0
2010-06-25,-4.7619
2010-06-28,1.25
2010-06-29,-1.2346
2010-06-30,1.25
2010-07-01,4.8997
2010-07-02,2.3906
2010-07-06,-6.8966
2010-07-07,0.0
2010-07-09,-1.2346
2010-07-12,23.75
2010-07-13,-11.6288
2010-07-14,42.8776
2010-07-15,-8.8
2010-07-16,-6.1404
2010-07-19,0.0
2010-07-20,-0.9346
2010-07-21,-1.8868
2010-07-22,-0.9615
2010-07-23,5.8252
2010-07-26,5.5046
2010-07-27,13.0435
2010-07-28,-7.6923
2010-07-29,10.0
2010-07-30,0.0095
2010-08-02,6.7986
2010-08-03,-2.1189999999999998
2010-08-04,-0.7246
2010-08-05,-3.6496
2010-08-06,3.0208
2010-08-09,0.7354
2010-08-10,-1.4509
2010-08-11,-4.4352
2010-08-12,0.7654
2010-08-13,0.0
2010-08-16,2.3173
2010-08-17,-10.5347
2010-08-18,1.6806999999999999
2010-08-19,-4.9587
2010-08-20,-4.3478
2010-08-23,0.0
2010-08-24,-0.9091
2010-08-25,4.5757
2010-08-26,-6.1301
2010-08-27,-7.4766
2010-08-30,-6.0606
2010-08-31,0.0
2010-09-01,3.2258
2010-09-02,5.2083
2010-09-03,8.9109
2010-09-07,-3.6364
2010-09-08,0.0
2010-09-09,1.8868
2010-09-10,-2.7778
2010-09-13,-2.8452
2010-09-14,-0.0123
2010-09-15,0.9804
2010-09-16,11.6505
2010-09-17,13.0326
2010-09-20,-5.3659
2010-09-21,2.4286
2010-09-22,0.7937
2010-09-23,-5.5118
2010-09-24,8.3333
2010-09-27,-6.9231
2010-09-28,2.6136
2010-09-29,4.7015
2010-09-30,-3.0769
2010-10-01,-3.9583
2010-10-04,3.2848
2010-10-05,0.02
2010-10-07,7.9892
2010-10-08,-2.9722
2010-10-11,2.2998
2010-10-12,6.7164
2010-10-13,-2.7972
2010-10-14,0.0
2010-10-15,0.7194
2010-10-18,-2.8571
2010-10-19,-3.6765
2010-10-20,3.8263
2010-10-21,-3.6853
2010-10-22,4.5802
2010-10-25,0.0091
2010-10-26,22.6165
2010-10-27,2.3810000000000002
2010-10-28,3.4884
2010-10-29,-5.618
2010-11-01,1.1979
2010-11-02,5.2937
2010-11-03,5.0206
2010-11-04,-2.6596
2010-11-05,2.7321999999999997
2010-11-08,-0.5319
2010-11-09,-2.6738
2010-11-10,4.3956
2010-11-11,2.1053
2010-11-12,12.3711
2010-11-15,14.6789
2010-11-16,-22.8
2010-11-17,-3.6269
2010-11-18,8.0712
2010-11-19,1.4365
2010-11-22,0.5456
2010-11-23,4.3839
2010-11-24,2.7979000000000003
2010-11-26,9.0971
2010-11-29,-1.6667
2010-11-30,4.2373
2010-12-01,0.0
2010-12-02,-0.4065
2010-12-03,-5.3061
2010-12-06,-3.0172
2010-12-07,2.2222
2010-12-08,4.3478
2010-12-09,3.7448
2010-12-10,0.005
2010-12-13,12.6581
2010-12-14,8.7271
2010-12-15,1.3115
2010-12-16,-3.5639
2010-12-17,5.3735
2010-12-20,11.1465
2010-12-21,10.3152
2010-12-22,12.2078
2010-12-23,-3.0093
2010-12-27,-5.2506
2010-12-28,-12.5945
2010-12-29,1.4409
2010-12-30,-3.1214
2010-12-31,-5.8686
2011-01-03,7.1651
2011-01-04,-2.431
2011-01-05,2.7895
2011-01-06,1.4493
2011-01-07,-1.525
2011-01-10,-5.7049
2011-01-11,32.3077
2011-01-12,0.0
2011-01-13,5.5814
2011-01-14,1.7621
2011-01-18,-2.5974
2011-01-19,-2.2222
2011-01-20,5.6818
2011-01-21,0.8602
2011-01-24,-2.5586
2011-01-25,0.6783
2011-01-26,-2.5348
2011-01-27,-2.1045
2011-01-28,-2.0501
2011-01-31,2.093
2011-02-01,2.5057
2011-02-02,-0.6667
2011-02-03,3.5794
2011-02-04,1.2959
2011-02-07,14.2857
2011-02-08,-1.4925
2011-02-09,-3.4091
2011-02-10,-0.0025
2011-02-11,-1.8996
2011-02-14,7.1357
2011-02-15,-1.306
2011-02-16,2.2684
2011-02-17,4.0689
2011-02-18,7.6353
2011-02-22,3.3003
2011-02-23,-23.1649
2011-02-24,-3.9476
2011-02-25,6.0606
2011-02-28,3.6734999999999998
2011-03-01,-0.1969
2011-03-02,-0.3649
2011-03-03,4.1275
2011-03-04,2.6616
2011-03-07,-3.5185
2011-03-08,-2.1113
2011-03-09,-17.0588
2011-03-10,-8.2742
2011-03-11,-1.5464
2011-03-14,-4.4503
2011-03-15,-5.7534
2011-03-16,9.0116
2011-03-17,4.5333
2011-03-18,-0.7653
2011-03-21,3.3419
2011-03-22,6.9652
2011-03-23,-0.9302
2011-03-24,-6.1033
2011-03-25,7.25
2011-03-28,-4.1958
2011-03-29,4.1363
2011-03-30,-0.4673
2011-03-31,-4.2254
2011-04-01,-3.5983
2011-04-04,12.1228
2011-04-05,-1.5873
2011-04-06,-3.6866
2011-04-07,-2.1531000000000002
2011-04-08,0.978
2011-04-11,-0.4843
2011-04-12,4.6229
2011-04-13,6.0465
2011-04-14,-21.0526
2011-04-15,-8.6111
2011-04-18,-33.1307
2011-04-19,-2.7273
2011-04-20,4.2056000000000004
2011-04-21,0.8969
2011-04-25,11.1111
2011-04-26,-10.0
2011-04-27,8.0
2011-04-28,-0.823
2011-04-29,4.3983
2011-05-02,1.3514
2011-05-03,-0.3922
2011-05-04,-0.3937
2011-05-05,-1.1858
2011-05-06,11.2
2011-05-09,31.6547
2011-05-10,15.0273
2011-05-11,-4.5131
2011-05-12,-6.9652
2011-05-13,-6.6845
2011-05-16,6.8768
2011-05-17,-3.5121
2011-05-18,4.7478
2011-05-19,17.7758
2011-05-20,5.6306
2011-05-23,-4.0512
2011-05-24,-7.5556
2011-05-25,-12.2596
2011-05-26,2.7397
