ticker,TCON US Equity
2015-06-19,15.993
2015-06-22,5.9091000000000005
2015-06-23,-5.6509
2015-06-24,-3.0326
2015-06-25,0.3127
2015-06-26,-2.5721
2015-06-29,-7.92
2015-06-30,-1.5638999999999998
2015-07-01,3.1774
2015-07-02,0.1711
2015-07-06,-0.5978
2015-07-07,-3.1787
2015-07-08,-5.3239
2015-07-09,0.0
2015-07-10,1.2184
2015-07-13,1.2963
2015-07-14,-2.1938
2015-07-15,24.6729
2015-07-16,-9.7451
2015-07-17,3.6545
2015-07-20,5.2083
2015-07-21,0.0
2015-07-22,0.2285
2015-07-23,-1.0638
2015-07-24,-3.6866
2015-07-27,-2.2329
2015-07-28,2.6101
2015-07-29,5.0874
2015-07-30,-0.3782
2015-07-31,3.4169
2015-08-03,-3.8179
2015-08-04,-1.6794
2015-08-05,0.2329
2015-08-06,-8.6754
2015-08-07,-4.1561
2015-08-10,1.1504
2015-08-11,-0.0875
2015-08-12,3.2399
2015-08-13,-2.9686
2015-08-14,3.1469
2015-08-17,0.678
2015-08-18,-4.1246
2015-08-19,1.8437000000000001
2015-08-20,-6.1218
2015-08-21,-0.7335
2015-08-24,-2.7752
2015-08-25,-8.0875
2015-08-26,0.1035
2015-08-27,6.8252
2015-08-28,1.9361000000000002
2015-08-31,-0.3799
2015-09-01,0.0953
2015-09-02,-0.0952
2015-09-03,2.1926
2015-09-04,-1.0261
2015-09-08,-1.4138
2015-09-09,6.8834
2015-09-10,7.2451
2015-09-11,-0.417
2015-09-14,0.5863
2015-09-15,-3.5803000000000003
2015-09-16,2.2453
2015-09-17,-0.9291
2015-09-18,36.0614
2015-09-21,-9.0852
2015-09-22,-6.754
2015-09-23,-5.6171
2015-09-24,-5.4033
2015-09-25,-13.0795
2015-09-28,-10.2857
2015-09-29,-0.3185
2015-09-30,4.0469
2015-10-01,-3.3777
2015-10-02,7.0975
2015-10-05,-1.9782
2015-10-06,-0.5045
2015-10-07,3.6511
2015-10-08,-1.9569
2015-10-09,-0.2994
2015-10-12,-2.4024
2015-10-13,-1.2308
2015-10-14,-0.4154
2015-10-15,5.4223
2015-10-16,-2.275
2015-10-19,0.6073
2015-10-20,-1.9115
2015-10-21,-1.9487
2015-10-22,-4.8117
2015-10-23,3.2967
2015-10-26,2.6596
2015-10-27,1.9689
2015-10-28,9.0447
2015-10-29,-2.7959
2015-10-30,0.6711
2015-11-02,3.9048
2015-11-03,-0.3666
2015-11-04,-5.4278
2015-11-05,-3.5991999999999997
2015-11-06,-0.2018
2015-11-09,-3.3367
2015-11-10,1.6736
2015-11-11,-2.4691
2015-11-12,-0.9494
2015-11-13,0.213
2015-11-16,-4.9947
2015-11-17,-2.1253
2015-11-18,9.1429
2015-11-19,-2.9318999999999997
2015-11-20,0.863
2015-11-23,3.1016
2015-11-24,5.2905
2015-11-25,0.9852
2015-11-27,9.8537
2015-11-30,5.5062
2015-12-01,-3.1987
2015-12-02,-0.2609
2015-12-03,-2.0924
2015-12-04,0.2671
2015-12-07,-7.1936
2015-12-08,6.4115
2015-12-09,-9.8921
2015-12-10,-4.7904
2015-12-11,-1.4675
2015-12-14,-10.6383
2015-12-15,11.5476
2015-12-16,6.19
2015-12-17,0.0
2015-12-18,-0.402
2015-12-21,6.1554
2015-12-22,-2.5665
2015-12-23,2.1463
2015-12-24,-0.1433
2015-12-28,-4.352
2015-12-29,-1.7
2015-12-30,-2.7467
2015-12-31,-3.3473
2016-01-04,-0.7576
2016-01-05,-4.1439
2016-01-06,-4.2093
2016-01-07,-6.4133
2016-01-08,4.4416
2016-01-11,-0.486
2016-01-12,-1.4652
2016-01-13,-5.4523
2016-01-14,1.9659
2016-01-15,0.1285
2016-01-19,-6.2901
2016-01-20,4.7945
2016-01-21,3.5294
2016-01-22,13.5101
2016-01-25,-3.4483
2016-01-26,-0.576
2016-01-27,-6.8366
2016-01-28,-4.9751
2016-01-29,0.0
2016-02-01,-0.5236
2016-02-02,-2.6316
2016-02-03,0.0
2016-02-04,-0.1351
2016-02-05,-5.8187
2016-02-08,-5.7471
2016-02-09,-1.6768
2016-02-10,-4.031
2016-02-11,2.9079
2016-02-12,1.3344
2016-02-16,2.0914
2016-02-17,12.2914
2016-02-18,-3.1081
2016-02-19,-11.4365
2016-02-22,0.315
2016-02-23,-3.1397
2016-02-24,0.6503
2016-02-25,4.0237
2016-02-26,3.096
2016-02-29,-0.3003
2016-03-01,-3.3133
2016-03-02,1.2461
2016-03-03,-2.1538
2016-03-04,-4.8742
2016-03-07,6.6116
2016-03-08,-2.9457
2016-03-09,-2.2364
2016-03-10,-0.1634
2016-03-11,1.964
2016-03-14,12.0385
2016-03-15,-7.1633
2016-03-16,-2.4691
2016-03-17,-0.3165
2016-03-18,8.254
2016-03-21,1.6129
2016-03-22,5.9163
2016-03-23,-0.8174
2016-03-24,-9.6154
2016-03-28,2.5836
2016-03-29,-4.8889
2016-03-30,7.1651
2016-03-31,1.5988
2016-04-01,6.0086
2016-04-04,5.3981
2016-04-05,-4.0973
2016-04-06,4.8064
2016-04-07,-1.1465
2016-04-08,-2.9638999999999998
2016-04-11,-1.8592
2016-04-12,0.0
2016-04-13,1.8944999999999999
2016-04-14,0.2656
2016-04-15,-1.457
2016-04-18,0.5376
2016-04-19,0.869
2016-04-20,1.9218
2016-04-21,-0.13
2016-04-22,-0.7812
2016-04-25,-0.6562
2016-04-26,-1.321
2016-04-27,-0.4016
2016-04-28,0.2688
2016-04-29,-2.9491
2016-05-02,0.8287
2016-05-03,-0.5479
2016-05-04,1.7906
2016-05-05,-4.0595
2016-05-06,-6.7701
2016-05-09,-0.9077
2016-05-10,-0.3053
2016-05-11,-4.9005
2016-05-12,1.2882
2016-05-13,3.1797
2016-05-16,1.3867
2016-05-17,1.5198
2016-05-18,0.2246
2016-05-19,-0.2987
2016-05-20,-2.6217
2016-05-23,1.6923
2016-05-24,-1.6641
2016-05-25,-0.0587
2016-05-26,0.5205
2016-05-27,-0.6126
2016-05-31,2.9276
2016-06-01,0.2994
2016-06-02,2.2388
2016-06-03,8.3212
2016-06-06,0.0
2016-06-07,-5.7951
2016-06-08,-3.0043
2016-06-09,-5.1622
2016-06-10,-3.2659000000000002
2016-06-13,-3.537
2016-06-14,-7.5833
2016-06-15,0.2705
2016-06-16,-5.5755
2016-06-17,-4.1905
2016-06-20,1.7893
2016-06-21,-0.3906
2016-06-22,-0.3922
2016-06-23,0.3937
2016-06-24,-2.1569
2016-06-27,-9.2184
2016-06-28,-0.883
2016-06-29,0.0
2016-06-30,-2.4499
2016-07-01,2.7397
2016-07-05,-6.8889
2016-07-06,19.3317
2016-07-07,-4.2
2016-07-08,3.9666
2016-07-11,-6.0241
2016-07-12,1.4957
2016-07-13,-5.6842
2016-07-14,3.3482
2016-07-15,3.8877
2016-07-18,3.5343
2016-07-19,-1.2048
2016-07-20,1.4228
2016-07-21,-1.8035999999999999
2016-07-22,0.6122
2016-07-25,1.6227
2016-07-26,-1.1976
2016-07-27,2.8283
2016-07-28,-1.1788
2016-07-29,1.3917
2016-08-01,0.5025
2016-08-02,0.4756
2016-08-03,4.0777
2016-08-04,5.6378
2016-08-05,0.3146
2016-08-08,-0.7064
2016-08-09,3.1938
2016-08-10,-4.4674
2016-08-11,3.5971
2016-08-12,1.5625
2016-08-15,1.7094
2016-08-16,-0.5042
2016-08-17,-0.9206
2016-08-18,0.0767
2016-08-19,9.029
2016-08-22,2.9687
2016-08-23,0.1517
2016-08-24,-1.8939
2016-08-25,-2.5483000000000002
2016-08-26,-0.1585
2016-08-29,-1.4285999999999999
2016-08-30,-0.161
2016-08-31,0.6452
2016-09-01,-0.9615
2016-09-02,0.1598
2016-09-06,-0.2403
2016-09-07,-1.0526
2016-09-08,-0.1453
2016-09-09,-0.0205
2016-09-12,-0.1619
2016-09-13,-0.4926
2016-09-14,-1.8152
2016-09-15,-0.6723
2016-09-16,-4.3993
2016-09-19,-1.9468999999999999
2016-09-20,1.8953
2016-09-21,5.4030000000000005
2016-09-22,1.6806999999999999
2016-09-23,1.3223
2016-09-26,-0.3263
2016-09-27,0.3273
2016-09-28,0.0
2016-09-29,6.8515
2016-09-30,1.8321
2016-10-03,0.8996
2016-10-04,-2.526
2016-10-05,1.6006
2016-10-06,-0.075
2016-10-07,-6.006
2016-10-10,2.2364
2016-10-11,-0.3125
2016-10-12,-1.011
2016-10-13,0.5463
2016-10-14,-1.7323
2016-10-17,-7.0513
2016-10-18,0.0
2016-10-19,-0.8621
2016-10-20,4.3478
2016-10-21,-2.5
2016-10-24,1.7094
2016-10-25,0.0
2016-10-26,-0.8403
2016-10-27,-5.0847
2016-10-28,2.6786
2016-10-31,-2.6087
2016-11-01,-2.6786
2016-11-02,-2.7523
2016-11-03,-2.8302
2016-11-04,3.8834999999999997
2016-11-07,0.0
2016-11-08,4.6729
2016-11-09,1.7856999999999998
2016-11-10,-0.8772
2016-11-11,-11.5044
2016-11-14,20.0
2016-11-15,12.5
2016-11-16,0.7407
2016-11-17,0.0
2016-11-18,2.2059
2016-11-21,0.7194
2016-11-22,-2.1429
2016-11-23,-12.4088
2016-11-25,-0.8333
2016-11-28,-1.6806999999999999
2016-11-29,-1.7094
2016-11-30,0.0
2016-12-01,-2.6087
2016-12-02,2.6786
2016-12-05,0.0
2016-12-06,-2.6087
2016-12-07,0.8929
2016-12-08,-4.4248
2016-12-09,-3.7037
2016-12-12,-8.6538
2016-12-13,-3.1579
2016-12-14,1.087
2016-12-15,-1.0753
2016-12-16,7.6087
2016-12-19,1.0101
2016-12-20,-6.0
2016-12-21,2.1277
2016-12-22,7.2917
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,-8.7379
2016-12-29,-5.3191
2016-12-30,10.1124
2017-01-03,8.1633
2017-01-04,-3.7736
2017-01-05,1.9607999999999999
2017-01-06,-3.8462
2017-01-09,3.0
2017-01-10,-0.9709
2017-01-11,-6.8627
2017-01-12,7.3684
2017-01-13,9.8039
2017-01-17,-6.25
2017-01-18,0.9524
2017-01-19,1.8868
2017-01-20,-4.6296
2017-01-23,-5.8252
2017-01-24,1.0309
2017-01-25,1.0204
2017-01-26,-1.0101
2017-01-27,1.0204
2017-01-30,-3.0303
2017-01-31,0.0
2017-02-01,1.0417
2017-02-02,-1.0309
2017-02-03,3.125
2017-02-06,-5.0505
2017-02-07,5.3191
2017-02-08,-1.0101
2017-02-09,-1.0204
2017-02-10,-14.433
2017-02-13,-1.2048
2017-02-14,-3.6585
2017-02-15,-1.2658
2017-02-16,2.5641
2017-02-17,-1.25
2017-02-21,-2.5316
2017-02-22,-3.8961
2017-02-23,5.4054
2017-02-24,0.0
2017-02-27,1.2821
2017-02-28,-1.2658
2017-03-01,2.5641
2017-03-02,1.25
2017-03-03,1.2346
2017-03-06,-4.878
2017-03-07,-1.2821
2017-03-08,2.5974
2017-03-09,3.7975
2017-03-10,0.0
2017-03-13,1.2195
2017-03-14,-2.4096
2017-03-15,11.1111
2017-03-16,-3.3333
2017-03-17,3.4483
2017-03-20,1.1111
2017-03-21,-5.4945
2017-03-22,1.1628
2017-03-23,-1.1494
2017-03-24,-4.6512
2017-03-27,2.439
2017-03-28,1.1905000000000001
2017-03-29,-8.2353
2017-03-30,-2.5641
2017-03-31,-1.3158
2017-04-03,-4.0
2017-04-04,14.0
2017-04-05,-4.9708
2017-04-06,-5.1282
2017-04-07,1.3514
2017-04-10,2.6667
2017-04-11,-2.5974
2017-04-12,-1.3333
2017-04-13,-1.3514
2017-04-17,-2.7397
2017-04-18,5.6338
2017-04-19,-4.0
2017-04-20,1.3889
2017-04-21,-2.7397
2017-04-24,-0.7042
2017-04-25,-0.7092
2017-04-26,5.7143
2017-04-27,-4.0541
2017-04-28,-2.8169
2017-05-01,1.4493
2017-05-02,-2.8571
2017-05-03,-1.4706000000000001
2017-05-04,4.4776
2017-05-05,-2.8571
2017-05-08,-1.4706000000000001
2017-05-09,-1.4925
2017-05-10,-1.5152
2017-05-11,-1.5385
2017-05-12,6.25
2017-05-15,1.4706000000000001
2017-05-16,-1.4493
2017-05-17,-3.6765
2017-05-18,-5.3435
2017-05-19,3.2258
2017-05-22,0.0
2017-05-23,-4.6875
2017-05-24,0.0
2017-05-25,-6.5574
2017-05-26,0.0
2017-05-30,-8.7719
2017-05-31,3.8462
2017-06-01,-1.8519
2017-06-02,1.8868
2017-06-05,-3.7037
2017-06-06,-3.8462
2017-06-07,2.0
2017-06-08,0.0
2017-06-09,-1.9607999999999999
2017-06-12,2.0
2017-06-13,-9.8039
2017-06-14,-6.3783
2017-06-15,-0.1533
2017-06-16,-2.3256
2017-06-19,-0.1905
2017-06-20,2.5763
2017-06-21,0.0
2017-06-22,3.4884
2017-06-23,-1.1236
2017-06-26,2.2727
2017-06-27,-1.1111
2017-06-28,10.1124
2017-06-29,-2.0408
2017-06-30,-0.0042
2017-07-03,0.0083
2017-07-05,-0.0042
2017-07-06,-6.25
2017-07-07,-2.2222
2017-07-10,-4.5455
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,7.1429
2017-07-14,0.0
2017-07-17,-2.2222
2017-07-18,5.6818
2017-07-19,-1.0753
2017-07-20,-4.3478
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,2.2727
2017-07-27,2.2222
2017-07-28,2.1739
2017-07-31,0.0
2017-08-01,-4.2553
2017-08-02,0.0
2017-08-03,-2.2222
2017-08-04,0.0
2017-08-07,-4.5455
2017-08-08,4.7619
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,2.2727
2017-08-14,-2.2222
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,-2.2727
2017-08-18,2.3256
2017-08-21,-0.0045
2017-08-22,-2.2683
2017-08-23,-6.9767
2017-08-24,7.5
2017-08-25,2.3256
2017-08-28,-6.8182
2017-08-29,4.878
2017-08-30,11.6279
2017-08-31,4.1667
2017-09-01,26.0
2017-09-05,4.7619
2017-09-06,1.5152
2017-09-07,7.4627
2017-09-08,-6.9444
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,1.4925
2017-09-14,4.4118
2017-09-15,5.6338
2017-09-18,-0.6667
2017-09-19,0.6711
2017-09-20,-1.3333
2017-09-21,-3.3784
2017-09-22,0.6993
2017-09-25,-6.9444
2017-09-26,-4.4776
2017-09-27,-1.5625
2017-09-28,1.5873
2017-09-29,-1.5625
2017-10-02,9.5238
2017-10-03,1.4493
2017-10-04,4.2857
2017-10-05,0.0
2017-10-06,1.3699
2017-10-09,0.0
2017-10-10,-5.4054
2017-10-11,-5.0
2017-10-12,0.7519
2017-10-13,-1.4925
2017-10-16,-4.5455
2017-10-17,-3.1746
2017-10-18,-4.918
2017-10-19,1.7241
2017-10-20,3.3898
2017-10-23,-1.6393
2017-10-24,-1.6667
2017-10-25,-3.3898
2017-10-26,-3.5088
2017-10-27,-3.6364
2017-10-30,7.5472
2017-10-31,0.0
2017-11-01,3.5088
2017-11-02,-1.6949
2017-11-03,0.0
2017-11-06,5.1724
2017-11-07,-2.7049
2017-11-08,-0.5897
2017-11-09,0.0
2017-11-10,-5.0847
2017-11-13,0.0
2017-11-14,7.1429
2017-11-15,-8.3333
2017-11-16,3.6364
2017-11-17,-3.5088
2017-11-20,-3.6364
2017-11-21,0.0
2017-11-22,5.6604
2017-11-24,-1.7856999999999998
2017-11-27,-1.8182
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,7.4074
2017-12-04,5.1724
2017-12-05,0.0
2017-12-06,-3.2787
2017-12-07,1.6949
2017-12-08,0.0
2017-12-11,-0.8333
2017-12-12,-0.8403
2017-12-13,5.0847
2017-12-14,-4.8387
2017-12-15,0.0
2017-12-18,0.8475
2017-12-19,-0.8403
2017-12-20,1.6949
2017-12-21,-0.8333
2017-12-22,0.8403
2017-12-26,6.6667
2017-12-27,1.5625
2017-12-28,-2.3077
2017-12-29,5.5118
2018-01-02,4.4776
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,-4.2857
2018-01-08,-3.7313
2018-01-09,-5.4264
2018-01-10,-1.6393
2018-01-11,6.6667
2018-01-12,-9.375
2018-01-16,5.1724
2018-01-17,-1.6393
2018-01-18,1.6667
2018-01-19,-8.1967
2018-01-22,5.3571
2018-01-23,-3.3898
2018-01-24,-1.7544
2018-01-25,4.4643
2018-01-26,0.8547
2018-01-29,-5.0847
2018-01-30,5.3571
2018-01-31,-1.6949
2018-02-01,0.0
2018-02-02,-3.4483
2018-02-05,-5.3571
2018-02-06,9.434
2018-02-07,3.4483
2018-02-08,-3.3333
2018-02-09,0.0
2018-02-12,-15.5172
2018-02-13,0.0
2018-02-14,-4.0816
2018-02-15,-5.3191
2018-02-16,-1.1236
2018-02-20,0.0
2018-02-21,-2.2727
2018-02-22,-2.3256
2018-02-23,0.0
2018-02-26,3.5714
2018-02-27,1.1494
2018-02-28,1.1364
2018-03-01,10.1124
2018-03-02,6.1224
2018-03-05,9.6154
2018-03-06,0.0
2018-03-07,-8.7719
2018-03-08,9.6154
2018-03-09,-1.7544
2018-03-12,-1.7856999999999998
2018-03-13,1.8182
2018-03-14,-1.7856999999999998
2018-03-15,-7.2727
2018-03-16,3.9215999999999998
2018-03-19,3.7736
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,-1.8182
2018-03-23,-7.4074
2018-03-26,-6.0
2018-03-27,-4.2553
2018-03-28,4.4444
2018-03-29,-2.1277
2018-04-02,10.8696
2018-04-03,-1.9607999999999999
2018-04-04,14.0
2018-04-05,-7.0175
2018-04-06,-3.7736
2018-04-09,0.9804
2018-04-10,10.6796
2018-04-11,-1.7544
2018-04-12,3.5714
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,-1.7241
2018-04-19,-1.7544
2018-04-20,-1.7856999999999998
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,-7.2727
2018-04-26,0.0
2018-04-27,1.9607999999999999
2018-04-30,-3.8462
2018-05-01,2.0
2018-05-02,0.0
2018-05-03,-1.9607999999999999
2018-05-04,2.0
2018-05-07,-2.9412000000000003
2018-05-08,-2.0202
2018-05-09,3.0928
2018-05-10,-2.0
2018-05-11,4.0816
2018-05-14,-3.9215999999999998
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,2.0408
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,1.0
2018-05-23,2.9703
2018-05-24,5.7692
2018-05-25,-1.8182
2018-05-29,1.8519
2018-05-30,-3.6364
2018-05-31,0.0
2018-06-01,0.9434
2018-06-04,-2.8037
2018-06-05,3.8462
2018-06-06,-5.5556
2018-06-07,3.9215999999999998
2018-06-08,0.0
2018-06-11,-1.8868
2018-06-12,0.0
2018-06-13,3.8462
2018-06-14,-1.8519
2018-06-15,7.5472
2018-06-18,3.5088
2018-06-19,1.6949
2018-06-20,-3.3333
2018-06-21,-5.1724
2018-06-22,3.6364
2018-06-25,-7.0175
2018-06-26,5.6604
2018-06-27,-7.1429
2018-06-28,3.8462
2018-06-29,0.0
2018-07-02,-2.7778
2018-07-03,0.9524
2018-07-05,1.8868
2018-07-06,0.0
2018-07-09,-3.7037
2018-07-10,1.9231
2018-07-11,0.9434
2018-07-12,0.0
2018-07-13,-0.9346
2018-07-16,-1.8868
2018-07-17,0.0
2018-07-18,1.9231
2018-07-19,-3.7736
2018-07-20,1.9607999999999999
2018-07-23,-1.9192
2018-07-24,-1.9646
2018-07-25,4.0
2018-07-26,-1.9231
2018-07-27,0.0
2018-07-30,-1.9607999999999999
2018-07-31,-2.0
2018-08-01,2.0408
2018-08-02,-2.0
2018-08-03,2.0408
2018-08-06,0.0
2018-08-07,-4.0
2018-08-08,2.0833
2018-08-09,-12.2449
2018-08-10,0.0
2018-08-13,-4.6512
2018-08-14,0.0
2018-08-15,-2.439
2018-08-16,0.0
2018-08-17,2.5
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,4.878
2018-08-23,-4.6512
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,2.439
2018-08-30,2.3810000000000002
2018-08-31,-2.3256
2018-09-04,0.0
2018-09-05,1.1905000000000001
2018-09-06,-1.1764999999999999
2018-09-07,2.3810000000000002
2018-09-10,2.3256
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,2.2727
2018-09-14,0.0
2018-09-17,-2.2222
2018-09-18,2.2727
2018-09-19,-2.2222
2018-09-20,1.1364
2018-09-21,-6.7416
2018-09-24,3.6145
2018-09-25,-2.3256
2018-09-26,2.3810000000000002
2018-09-27,0.0
2018-09-28,-4.6512
2018-10-01,3.9024
2018-10-02,-3.2864
2018-10-03,-0.9709
2018-10-04,-1.4706000000000001
2018-10-05,-1.4925
2018-10-08,-3.0303
2018-10-09,-2.6042
2018-10-10,-6.4171
2018-10-11,4.5714
2018-10-12,-1.6393
2018-10-15,-4.4444
2018-10-16,-6.3953
2018-10-17,0.0
2018-10-18,-1.2422
2018-10-19,-5.0314
2018-10-22,0.0
2018-10-23,-3.9735
2018-10-24,-2.7034000000000002
2018-10-25,-0.7655
2018-10-26,2.1429
2018-10-29,0.0
2018-10-30,-0.6993
2018-10-31,-1.4085
2018-11-01,7.1429
2018-11-02,2.0
2018-11-05,-0.6536
2018-11-06,1.3224
2018-11-07,-1.9544000000000001
2018-11-08,-1.3245
2018-11-09,-4.0268
2018-11-12,-4.1958
2018-11-13,3.6496
2018-11-14,-7.7465
2018-11-15,-1.5267
2018-11-16,0.7752
2018-11-19,-6.1538
2018-11-20,3.2787
2018-11-21,-3.1746
2018-11-23,0.0
2018-11-26,-3.2787
2018-11-27,-1.6949
2018-11-28,-4.3103
2018-11-29,14.4144
2018-11-30,7.0866
2018-12-03,-1.4706000000000001
2018-12-04,-2.2388
2018-12-06,-5.3435
2018-12-07,-8.871
2018-12-10,-2.6549
2018-12-11,2.7273
2018-12-12,-2.6549
2018-12-13,0.9091
2018-12-14,-7.2072
2018-12-17,-1.9417
2018-12-18,6.9307
2018-12-19,-2.7778
2018-12-20,-3.8095
2018-12-21,-32.0198
2018-12-24,-14.0693
2018-12-26,-1.6949
2018-12-27,17.3448
2018-12-28,-8.9039
2018-12-31,1.6129
2019-01-02,13.3651
2019-01-03,-3.5704000000000002
2019-01-04,7.4488
2019-01-07,10.8108
2019-01-08,0.0
2019-01-09,1.2195
2019-01-10,-1.2169
2019-01-11,0.0122
2019-01-14,-3.6585
2019-01-15,10.1266
2019-01-16,3.807
2019-01-17,17.3708
2019-01-18,-9.434
2019-01-22,8.3438
2019-01-23,-8.903
2019-01-24,-7.6728
2019-01-25,-6.0928
2019-01-28,-3.4084
2019-01-29,-0.4411
2019-01-30,2.5063
2019-01-31,4.9642
2019-02-01,10.0
2019-02-04,2.9412000000000003
2019-02-05,5.974
2019-02-06,9.3137
2019-02-07,-4.9327
2019-02-08,-2.8302
2019-02-11,0.0
2019-02-12,3.6019
2019-02-13,-3.4767
2019-02-14,-2.9126
2019-02-15,-3.0
2019-02-19,4.1237
2019-02-20,-3.9406
2019-02-21,8.2251
2019-02-22,-1.9048
2019-02-25,3.8834999999999997
2019-02-26,-3.7382999999999997
2019-02-27,7.767
2019-02-28,0.9009
2019-03-01,-4.1071
2019-03-04,20.1117
2019-03-05,6.9767
2019-03-06,-12.3188
2019-03-07,8.2645
2019-03-08,3.8167999999999997
2019-03-11,-2.9412000000000003
2019-03-12,-2.2727
2019-03-13,5.4264
2019-03-14,0.0
2019-03-15,2.9412000000000003
2019-03-18,6.4286
2019-03-19,4.0268
2019-03-20,-1.6258
2019-03-21,-2.9381
2019-03-22,-0.6757
2019-03-25,-4.0816
2019-03-26,-4.2553
2019-03-27,-1.4815
2019-03-28,2.2556
2019-03-29,0.7353
2019-04-01,6.5693
2019-04-02,16.4384
2019-04-03,-12.9412
2019-04-04,0.6757
2019-04-05,-6.7114
2019-04-08,5.7554
2019-04-09,0.0
2019-04-10,-6.8027
2019-04-11,-5.1095
2019-04-12,-49.0538
2019-04-15,1.1777
2019-04-16,7.4466
2019-04-17,1.3889
2019-04-18,-2.7397
2019-04-22,-4.0563
2019-04-23,-1.057
2019-04-24,-2.6558
2019-04-25,0.5944
2019-04-26,-1.0152
2019-04-29,7.1483
2019-04-30,-5.4286
2019-05-01,-4.3807
2019-05-02,1.1216
2019-05-03,1.6872
2019-05-06,6.7752
2019-05-07,-0.7482
2019-05-08,2.9284
2019-05-09,-1.831
2019-05-10,-1.7217
2019-05-13,-2.2044
2019-05-14,1.8809
2019-05-15,-0.3663
2019-05-16,0.0
2019-05-17,16.9118
2019-05-20,-4.717
2019-05-21,1.6502
2019-05-22,1.1558
2019-05-23,-6.92
2019-05-24,0.6759
2019-05-28,-7.5216
2019-05-29,-1.0815
2019-05-30,-1.1532
2019-05-31,-2.0152
2019-06-03,3.6029
2019-06-04,-3.5821
2019-06-05,-1.2384
2019-06-06,-5.9561
2019-06-07,0.0
2019-06-10,3.6833
2019-06-11,-3.5525
2019-06-12,3.3333
2019-06-13,2.4194
2019-06-14,-0.6457
2019-06-17,-0.9193
2019-06-18,2.3836
2019-06-19,-1.5625
2019-06-20,3.4920999999999998
2019-06-21,-1.7945
2019-06-24,9.3238
2019-06-25,8.5714
2019-06-26,5.2632
2019-06-27,-1.25
