ticker,CDK US Equity
2015-02-12,-0.2381
2015-02-13,1.9965000000000002
2015-02-17,0.2553
2015-02-18,0.3608
2015-02-19,0.6767
2015-02-20,0.8192
2015-02-23,-1.5833
2015-02-24,0.254
2015-02-25,-0.7813
2015-02-26,-0.7236
2015-02-27,0.6447
2015-03-02,0.3844
2015-03-03,-0.5318
2015-03-04,-1.3473
2015-03-05,0.4552
2015-03-06,-0.5826
2015-03-09,1.6714
2015-03-10,-1.1529
2015-03-11,0.54
2015-03-12,0.5371
2015-03-13,0.0214
2015-03-16,1.8159
2015-03-17,0.3357
2015-03-18,1.903
2015-03-19,-0.472
2015-03-20,-0.3505
2015-03-23,-0.1655
2015-03-24,-1.9689
2015-03-25,-2.3890000000000002
2015-03-26,0.4332
2015-03-27,0.2804
2015-03-30,1.2903
2015-03-31,-0.7219
2015-04-01,0.3208
2015-04-02,-2.5794
2015-04-06,0.5252
2015-04-07,0.0653
2015-04-08,-0.1523
2015-04-09,1.5904
2015-04-10,2.2947
2015-04-13,-0.7966
2015-04-14,-0.0634
2015-04-15,0.0634
2015-04-16,0.8664
2015-04-17,-1.3618000000000001
2015-04-20,1.0833
2015-04-21,0.8615
2015-04-22,-0.0208
2015-04-23,1.8336999999999999
2015-04-24,0.6548
2015-04-27,-0.8132
2015-04-28,0.4304
2015-04-29,-1.2449
2015-04-30,-0.9713
2015-05-01,1.2312
2015-05-04,0.9689
2015-05-05,0.0
2015-05-06,0.245
2015-05-07,0.835
2015-05-08,2.141
2015-05-11,1.9971999999999999
2015-05-12,3.5479000000000003
2015-05-13,1.1234
2015-05-14,0.7776
2015-05-15,-0.937
2015-05-18,0.1669
2015-05-19,-0.2037
2015-05-20,0.6865
2015-05-21,-0.2764
2015-05-22,0.3695
2015-05-26,0.2393
2015-05-27,0.404
2015-05-28,-0.3841
2015-05-29,-2.1484
2015-06-01,0.3378
2015-06-02,0.2805
2015-06-03,0.1678
2015-06-04,-0.1676
2015-06-05,-0.3543
2015-06-08,-1.1604
2015-06-09,-0.6059
2015-06-10,-1.105
2015-06-11,-1.2907
2015-06-12,-1.21
2015-06-15,1.4816
2015-06-16,8.9157
2015-06-17,-2.1448
2015-06-18,0.0731
2015-06-19,-0.0915
2015-06-22,1.7027
2015-06-23,0.018
2015-06-24,-0.522
2015-06-25,0.5609
2015-06-26,0.2159
2015-06-29,-2.2801
2015-06-30,-0.8267
2015-07-01,-0.3335
2015-07-02,0.0558
2015-07-06,-0.0929
2015-07-07,-0.1859
2015-07-08,-2.2168
2015-07-09,0.6477
2015-07-10,0.8707
2015-07-13,-0.2064
2015-07-14,0.4889
2015-07-15,-0.393
2015-07-16,-0.4321
2015-07-17,-0.2453
2015-07-20,1.097
2015-07-21,-3.087
2015-07-22,0.8108
2015-07-23,-0.6894
2015-07-24,-0.5206
2015-07-27,-0.1745
2015-07-28,-0.1748
2015-07-29,2.6454
2015-07-30,-2.3688000000000002
2015-07-31,0.2329
2015-08-03,-1.1813
2015-08-04,-0.5095
2015-08-05,-0.1773
2015-08-06,-3.1176
2015-08-07,-0.0204
2015-08-10,2.1797
2015-08-11,-3.2297
2015-08-12,3.8113
2015-08-13,0.0
2015-08-14,1.1907
2015-08-17,1.7847
2015-08-18,-3.8728
2015-08-19,-1.1425
2015-08-20,-1.1557
2015-08-21,-0.5128
2015-08-24,-3.9381
2015-08-25,-3.8635
2015-08-26,6.3854
2015-08-27,2.7702
2015-08-28,1.7153
2015-08-31,-0.3019
2015-09-01,-3.5324999999999998
2015-09-02,2.218
2015-09-03,0.7779
2015-09-04,-1.7063000000000001
2015-09-08,3.2445
2015-09-09,1.6813
2015-09-10,0.2362
2015-09-11,1.2765
2015-09-14,-0.1745
2015-09-15,0.0583
2015-09-16,0.3883
2015-09-17,-0.4835
2015-09-18,-1.2825
2015-09-21,1.3780000000000001
2015-09-22,-1.2427
2015-09-23,-0.3539
2015-09-24,-0.9077
2015-09-25,-0.2788
2015-09-28,-2.9353
2015-09-29,-3.4767
2015-09-30,1.8329
2015-10-01,0.4814
2015-10-02,1.5205
2015-10-05,2.1133
2015-10-06,-0.4822
2015-10-07,0.747
2015-10-08,-0.3206
2015-10-09,1.9501
2015-10-12,-1.341
2015-10-13,-2.4585
2015-10-14,-0.3893
2015-10-15,1.1726
2015-10-16,0.549
2015-10-19,-0.0202
2015-10-20,-0.2023
2015-10-21,0.1824
2015-10-22,0.0607
2015-10-23,0.8694
2015-10-26,-0.3207
2015-10-27,-0.7842
2015-10-28,2.3916
2015-10-29,-2.2367
2015-10-30,0.8099
2015-11-02,1.5264
2015-11-03,0.5341
2015-11-04,-0.8264
2015-11-05,-0.6349
2015-11-06,-0.7388
2015-11-09,-0.9254
2015-11-10,-0.4061
2015-11-11,-0.2243
2015-11-12,-2.4314999999999998
2015-11-13,-2.178
2015-11-16,0.107
2015-11-17,0.556
2015-11-18,1.9990999999999999
2015-11-19,1.3553
2015-11-20,-0.2057
2015-11-23,1.1956
2015-11-24,-1.6093
2015-11-25,-0.1242
2015-11-27,1.6480000000000001
2015-11-30,-3.047
2015-12-01,2.278
2015-12-02,-0.4949
2015-12-03,-3.0466
2015-12-04,2.8003
2015-12-07,-0.9565
2015-12-08,-1.3017
2015-12-09,-1.8294000000000001
2015-12-10,-0.13
2015-12-11,0.1085
2015-12-14,0.7152
2015-12-15,-0.043
2015-12-16,3.5307
2015-12-17,-0.0832
2015-12-18,-4.7659
2015-12-21,0.3497
2015-12-22,1.0889
2015-12-23,3.576
2015-12-24,0.0416
2015-12-28,2.0374
2015-12-29,-0.163
2015-12-30,0.0204
2015-12-31,-3.1422
2016-01-04,-1.3061
2016-01-05,0.1921
2016-01-06,0.7243
2016-01-07,-4.2936
2016-01-08,-1.6133
2016-01-11,-1.8868
2016-01-12,1.9689
2016-01-13,-4.7373
2016-01-14,2.9696
2016-01-15,-1.6709
2016-01-19,-2.2812
2016-01-20,0.9052
2016-01-21,-1.4873
2016-01-22,3.7622999999999998
2016-01-25,-0.8314
2016-01-26,1.7233
2016-01-27,-0.3205
2016-01-28,1.3321
2016-01-29,-0.1587
2016-02-01,0.3859
2016-02-02,-2.7589
2016-02-03,4.7907
2016-02-04,-0.9321
2016-02-05,-0.7392
2016-02-08,-1.5572
2016-02-09,-3.8973
2016-02-10,1.479
2016-02-11,-1.1519
2016-02-12,0.3805
2016-02-16,1.611
2016-02-17,0.9559
2016-02-18,-0.1386
2016-02-19,-0.5319
2016-02-22,1.5112999999999999
2016-02-23,-1.1452
2016-02-24,0.5329
2016-02-25,2.0051
2016-02-26,1.7962
2016-02-29,-0.0668
2016-03-01,2.9405
2016-03-02,-0.1731
2016-03-03,0.1734
2016-03-04,1.9476
2016-03-07,-0.3396
2016-03-08,-3.4292
2016-03-09,0.5073
2016-03-10,-1.2288999999999999
2016-03-11,0.7776
2016-03-14,-0.8157
2016-03-15,-0.1778
2016-03-16,0.8016
2016-03-17,0.8615
2016-03-18,1.1827
2016-03-21,-0.4329
2016-03-22,0.6087
2016-03-23,-1.5556999999999999
2016-03-24,-0.0219
2016-03-28,0.461
2016-03-29,1.6171
2016-03-30,0.4516
2016-03-31,-0.3425
2016-04-01,-0.1719
2016-04-04,-0.2152
2016-04-05,-0.7332
2016-04-06,3.3674
2016-04-07,-1.0088
2016-04-08,-0.276
2016-04-11,-1.2774
2016-04-12,0.6038
2016-04-13,1.5648
2016-04-14,0.19
2016-04-15,0.0737
2016-04-18,0.2
2016-04-19,0.1261
2016-04-20,-0.3567
2016-04-21,0.0211
2016-04-22,0.2105
2016-04-25,-0.2101
2016-04-26,-0.0842
2016-04-27,1.1799
2016-04-28,-0.6664
2016-04-29,-0.2725
2016-05-02,-0.6306
2016-05-03,-0.5077
2016-05-04,4.8267
2016-05-05,0.8519
2016-05-06,0.6235
2016-05-09,2.3786
2016-05-10,0.7224
2016-05-11,-0.1357
2016-05-12,0.8152
2016-05-13,-0.5776
2016-05-16,0.8908
2016-05-17,-1.2284
2016-05-18,0.583
2016-05-19,-0.1546
2016-05-20,2.3607
2016-05-23,-0.0189
2016-05-24,2.9684
2016-05-25,0.9732
2016-05-26,-0.4364
2016-05-27,0.7489
2016-05-31,0.2538
2016-06-01,0.1627
2016-06-02,0.9207
2016-06-03,0.1073
2016-06-06,0.9828
2016-06-07,0.2654
2016-06-08,0.353
2016-06-09,2.2511
2016-06-10,-1.892
2016-06-13,-1.9285
2016-06-14,-0.143
2016-06-15,-0.0179
2016-06-16,-0.2417
2016-06-17,-1.1875
2016-06-20,2.185
2016-06-21,0.1247
2016-06-22,-1.2458
2016-06-23,0.9731
2016-06-24,-2.6057
2016-06-27,-2.8037
2016-06-28,1.414
2016-06-29,1.5059
2016-06-30,1.63
2016-07-01,0.6488
2016-07-05,-2.0412
2016-07-06,-0.4387
2016-07-07,0.514
2016-07-08,0.9132
2016-07-11,2.733
2016-07-12,0.7752
2016-07-13,0.3671
2016-07-14,0.6619
2016-07-15,-0.1903
2016-07-18,0.4681
2016-07-19,0.069
2016-07-20,0.4311
2016-07-21,-0.4121
2016-07-22,-0.1552
2016-07-25,-0.0691
2016-07-26,0.3974
2016-07-27,-0.2926
2016-07-28,-0.3798
2016-07-29,0.1386
2016-08-01,0.5364
2016-08-02,-2.2203
2016-08-03,3.0628
2016-08-04,-1.2810000000000001
2016-08-05,0.4844
2016-08-08,-0.5854
2016-08-09,1.2123
2016-08-10,0.0
2016-08-11,0.1369
2016-08-12,-0.1367
2016-08-15,0.6502
2016-08-16,-0.816
2016-08-17,-1.1142
2016-08-18,-0.0693
2016-08-19,0.0173
2016-08-22,-0.0694
2016-08-23,0.5727
2016-08-24,-0.1553
2016-08-25,0.3802
2016-08-26,0.6198
2016-08-29,0.1369
2016-08-30,-0.2392
2016-08-31,-0.6852
2016-09-01,0.5347
2016-09-02,1.2009
2016-09-06,-0.0339
2016-09-07,0.8309
2016-09-08,-1.1941
2016-09-09,-4.1532
2016-09-12,0.6393
2016-09-13,-1.9764
2016-09-14,0.171
2016-09-15,1.1529
2016-09-16,-0.1425
2016-09-19,0.5172
2016-09-20,0.071
2016-09-21,2.3227
2016-09-22,0.8317
2016-09-23,-0.6874
2016-09-26,-0.5537
2016-09-27,0.2784
2016-09-28,0.6767
2016-09-29,-1.7235
2016-09-30,0.5963
2016-10-03,-1.1855
2016-10-04,-0.4764
2016-10-05,-0.0709
2016-10-06,-0.2484
2016-10-07,-0.1601
2016-10-10,-0.0178
2016-10-11,-2.1734999999999998
2016-10-12,0.1457
2016-10-13,-0.3273
2016-10-14,-0.4926
2016-10-17,0.165
2016-10-18,0.6407
2016-10-19,0.5093
2016-10-20,-0.9229
2016-10-21,-0.8584
2016-10-24,1.5844
2016-10-25,-1.4327
2016-10-26,-0.5336
2016-10-27,-0.6474
2016-10-28,1.2288000000000001
2016-10-31,0.4414
2016-11-01,-0.3479
2016-11-02,2.2234
2016-11-03,0.9527
2016-11-04,-0.8725
2016-11-07,2.3711
2016-11-08,-0.4562
2016-11-09,-0.6346
2016-11-10,-2.253
2016-11-11,1.4338
2016-11-14,-0.2684
2016-11-15,0.5203
2016-11-16,2.3023
2016-11-17,1.5003
2016-11-18,-0.6531
2016-11-21,0.8131
2016-11-22,0.2231
2016-11-23,0.4795
2016-11-25,0.3749
2016-11-28,0.017
2016-11-29,-0.4414
2016-11-30,-1.6198000000000001
2016-12-01,-0.9532
2016-12-02,-0.4199
2016-12-05,1.8801999999999999
2016-12-06,0.6726
2016-12-07,0.5654
2016-12-08,0.954
2016-12-09,-0.27
2016-12-12,-0.2369
2016-12-13,1.5943
2016-12-14,-0.9683
2016-12-15,-0.3034
2016-12-16,0.9807
2016-12-19,1.6280999999999999
2016-12-20,0.7267
2016-12-21,-0.9018
2016-12-22,-0.4302
2016-12-23,0.5982
2016-12-27,0.3634
2016-12-28,-0.8394
2016-12-29,0.6639
2016-12-30,-1.5829
2017-01-03,-1.4743
2017-01-04,1.5814
2017-01-05,-0.067
2017-01-06,0.7538
2017-01-09,0.0499
2017-01-10,-0.7976
2017-01-11,0.1005
2017-01-12,0.9036
2017-01-13,0.5804
2017-01-17,-1.2201
2017-01-18,0.0835
2017-01-19,0.0167
2017-01-20,0.8504
2017-01-23,-0.2976
2017-01-24,2.2720000000000002
2017-01-25,1.054
2017-01-26,-0.353
2017-01-27,0.5475
2017-01-30,-0.4644
2017-01-31,0.6436
2017-02-01,-0.7994
2017-02-02,3.1587
2017-02-03,1.5466
2017-02-06,-0.1231
2017-02-07,-0.3235
2017-02-08,0.2163
2017-02-09,0.7247
2017-02-10,-0.199
2017-02-13,0.5676
2017-02-14,0.4881
2017-02-15,-1.3660999999999999
2017-02-16,0.0462
2017-02-17,0.7076
2017-02-21,0.2138
2017-02-22,1.2346
2017-02-23,-0.0903
2017-02-24,0.4069
2017-02-27,0.1201
2017-02-28,-0.2103
2017-03-01,0.3011
2017-03-02,-0.5853
2017-03-03,1.6606
2017-03-06,-1.1732
2017-03-07,0.0
2017-03-08,-0.0902
2017-03-09,-0.0902
2017-03-10,0.1656
2017-03-13,0.1954
2017-03-14,-0.435
2017-03-15,0.2712
2017-03-16,-0.0601
2017-03-17,0.0
2017-03-20,-0.4961
2017-03-21,-1.964
2017-03-22,0.1695
2017-03-23,0.2
2017-03-24,-0.3838
2017-03-27,-0.3545
2017-03-28,0.464
2017-03-29,0.0462
2017-03-30,-0.277
2017-03-31,0.3241
2017-04-03,-0.8153
2017-04-04,-0.9305
2017-04-05,-0.6262
2017-04-06,0.6144
2017-04-07,0.7985
2017-04-10,0.4349
2017-04-11,0.3866
2017-04-12,-0.3389
2017-04-13,-0.7265
2017-04-17,0.3426
2017-04-18,0.6673
2017-04-19,0.2158
2017-04-20,-0.3999
2017-04-21,-0.2625
2017-04-24,1.533
2017-04-25,-0.427
2017-04-26,-0.6127
2017-04-27,0.1695
2017-04-28,0.0154
2017-05-01,-0.1846
2017-05-02,-2.9743
2017-05-03,-1.3501
2017-05-04,-0.966
2017-05-05,0.5853
2017-05-08,-0.1293
2017-05-09,0.5179
2017-05-10,1.7389000000000001
2017-05-11,-1.0761
2017-05-12,-0.8479
2017-05-15,0.9358
2017-05-16,-0.048
2017-05-17,-2.4628
2017-05-18,-0.3935
2017-05-19,1.1687
2017-05-22,0.0325
2017-05-23,-0.6344
2017-05-24,0.1964
2017-05-25,-0.0327
2017-05-26,-1.1602999999999999
2017-05-30,1.0747
2017-05-31,0.5398
2017-06-01,0.5857
2017-06-02,1.2941
2017-06-05,-0.9422
2017-06-06,-0.2096
2017-06-07,0.1292
2017-06-08,-0.3066
2017-06-09,-2.1525
2017-06-12,0.0165
2017-06-13,1.0418
2017-06-14,0.3928
2017-06-15,-0.2771
2017-06-16,1.0953
2017-06-19,0.9887
2017-06-20,-0.2728
2017-06-21,1.046
2017-06-22,0.0637
2017-06-23,-0.2865
2017-06-26,0.3352
2017-06-27,-1.5590000000000002
2017-06-28,0.9211
2017-06-29,-1.1369
2017-06-30,0.5183
2017-07-03,-0.1934
2017-07-05,0.3229
2017-07-06,-1.9794
2017-07-07,0.4104
2017-07-10,1.8967
2017-07-11,0.706
2017-07-12,-0.1593
2017-07-13,1.4523
2017-07-14,0.5034
2017-07-17,0.6417
2017-07-18,-0.1244
2017-07-19,0.7474
2017-07-20,0.6955
2017-07-21,-0.0921
2017-07-24,1.1522999999999999
2017-07-25,0.3341
2017-07-26,0.1968
2017-07-27,-0.6043
2017-07-28,0.304
2017-07-31,-0.3182
2017-08-01,-2.6756
2017-08-02,-3.1553
2017-08-03,-0.0645
2017-08-04,0.1614
2017-08-07,0.3545
2017-08-08,-0.4014
2017-08-09,-0.2579
2017-08-10,-1.1637
2017-08-11,0.2289
2017-08-14,0.4568
2017-08-15,0.0812
2017-08-16,1.4443
2017-08-17,-0.096
2017-08-18,-0.5604
2017-08-21,0.4187
2017-08-22,0.9461
2017-08-23,-0.143
2017-08-24,0.1114
2017-08-25,-0.1748
2017-08-28,0.0955
2017-08-29,-0.4612
2017-08-30,0.8308
2017-08-31,2.2025
2017-09-01,-0.2636
2017-09-05,-0.6373
2017-09-06,-0.7353
2017-09-07,0.0473
2017-09-08,-1.3862999999999999
2017-09-11,0.2402
2017-09-12,-2.1402
2017-09-13,-0.7181
2017-09-14,0.0493
2017-09-15,0.4765
2017-09-18,1.6026
2017-09-19,-0.5794
2017-09-20,0.4857
2017-09-21,0.3544
2017-09-22,1.3325
2017-09-25,-0.3485
2017-09-26,0.4134
2017-09-27,0.665
2017-09-28,-0.0786
2017-09-29,-0.6926
2017-10-02,0.4914
2017-10-03,0.6625
2017-10-04,0.6424
2017-10-05,0.1246
2017-10-06,0.5442
2017-10-09,0.5568
2017-10-10,-0.2153
2017-10-11,-0.0462
2017-10-12,0.1696
2017-10-13,-0.077
2017-10-16,-0.2311
2017-10-17,-0.0463
2017-10-18,0.8651
2017-10-19,-0.0766
2017-10-20,0.3066
2017-10-23,0.2139
2017-10-24,2.15
2017-10-25,-0.7464
2017-10-26,0.2557
2017-10-27,0.5851
2017-10-30,-1.0291
2017-10-31,-4.2194
2017-11-01,-0.8968
2017-11-02,0.635
2017-11-03,2.1297
2017-11-06,-0.4788
2017-11-07,-1.8159
2017-11-08,0.5533
2017-11-09,-0.0314
2017-11-10,-0.2988
2017-11-13,-0.2208
2017-11-14,-0.9485
2017-11-15,5.091
2017-11-16,0.8352
2017-11-17,0.7982
2017-11-20,1.4642
2017-11-21,1.0897000000000001
2017-11-22,0.7866
2017-11-24,-1.0551
2017-11-27,0.5989
2017-11-28,0.8712
2017-11-29,-0.6622
2017-11-30,0.3333
2017-12-01,-0.4776
2017-12-04,1.1344
2017-12-05,-0.6615
2017-12-06,0.3185
2017-12-07,0.938
2017-12-08,1.1151
2017-12-11,0.0707
2017-12-12,-0.8477
2017-12-13,-0.2422
2017-12-14,-0.5999
2017-12-15,1.6813
2017-12-18,0.9751
2017-12-19,0.014
2017-12-20,0.028
2017-12-21,-0.0699
2017-12-22,-0.126
2017-12-26,-0.014
2017-12-27,-0.1122
2017-12-28,1.0105
2017-12-29,-0.9587
2018-01-02,-0.8698
2018-01-03,-0.368
2018-01-04,1.0227
2018-01-05,0.1265
2018-01-08,1.4745
2018-01-09,-0.3045
2018-01-10,-0.6247
2018-01-11,3.3804
2018-01-12,2.3781
2018-01-16,-1.5836999999999999
2018-01-17,-1.0058
2018-01-18,-0.8399
2018-01-19,0.2459
2018-01-22,1.2946
2018-01-23,-0.0942
2018-01-24,-0.4175
2018-01-25,0.1217
2018-01-26,0.1621
2018-01-29,-1.8204
2018-01-30,-1.4284
2018-01-31,-0.6688
2018-02-01,0.3507
2018-02-02,-4.2494
2018-02-05,-0.6569
2018-02-06,0.5731
2018-02-07,0.8475
2018-02-08,-3.6946
2018-02-09,0.2858
2018-02-12,6.2256
2018-02-13,0.0
2018-02-14,1.1439
2018-02-15,-1.5219
2018-02-16,-0.397
2018-02-20,-1.694
2018-02-21,0.7674
2018-02-22,0.3592
2018-02-23,0.2291
2018-02-26,-0.4714
2018-02-27,-0.6028
2018-02-28,-0.6065
2018-03-01,-1.5143
2018-03-02,1.2419
2018-03-05,0.8032
2018-03-06,1.1734
2018-03-07,1.1598
2018-03-08,-0.9342
2018-03-09,2.1289
2018-03-12,-0.9653
2018-03-13,-0.7911
2018-03-14,-0.954
2018-03-15,-0.1438
2018-03-16,0.1152
2018-03-19,-1.3660999999999999
2018-03-20,-1.3267
2018-03-21,-1.1673
2018-03-22,-2.4219
2018-03-23,-1.9917
2018-03-26,0.2345
2018-03-27,-1.9963
2018-03-28,-0.1591
2018-03-29,0.9563
2018-04-02,-1.4683
2018-04-03,1.4581
2018-04-04,0.6475
2018-04-05,0.8787
2018-04-06,-1.2444
2018-04-09,0.1103
2018-04-10,1.888
2018-04-11,-1.0655000000000001
2018-04-12,0.5931
2018-04-13,-0.2483
2018-04-16,1.3221
2018-04-17,0.7676
2018-04-18,0.4875
2018-04-19,-0.9854
2018-04-20,-0.1531
2018-04-23,-0.6594
2018-04-24,-0.0617
2018-04-25,-1.0349
2018-04-26,0.9833
2018-04-27,1.4992
2018-04-30,-0.6548
2018-05-01,0.0153
2018-05-02,-1.3333
2018-05-03,-0.4039
2018-05-04,0.8422
2018-05-07,0.5258
2018-05-08,-0.1692
2018-05-09,-0.2928
2018-05-10,0.3246
2018-05-11,-0.6779
2018-05-14,-0.4343
2018-05-15,-0.3116
2018-05-16,0.9376
2018-05-17,-0.5883
2018-05-18,-0.3426
2018-05-21,-0.8751
2018-05-22,-0.268
2018-05-23,0.5217
2018-05-24,0.7234
2018-05-25,-0.4528
2018-05-29,0.0784
2018-05-30,1.6298
2018-05-31,-0.771
2018-06-01,0.404
2018-06-04,0.6655
2018-06-05,-0.0923
2018-06-06,0.2001
2018-06-07,-0.6911
2018-06-08,0.5104
2018-06-11,0.1539
2018-06-12,0.3994
2018-06-13,-0.2295
2018-06-14,1.0123
2018-06-15,0.4403
2018-06-18,-2.585
2018-06-19,-0.2178
2018-06-20,3.0086
2018-06-21,-0.3178
2018-06-22,0.3188
2018-06-25,-1.0896
2018-06-26,-0.2601
2018-06-27,-1.0584
2018-06-28,1.6124
2018-06-29,-0.7476
2018-07-02,0.2921
2018-07-03,-0.0307
2018-07-05,1.196
2018-07-06,0.6667
2018-07-09,0.4365
2018-07-10,-0.045
2018-07-11,0.5397
2018-07-12,0.2833
2018-07-13,0.1338
2018-07-16,-1.4256
2018-07-17,0.467
2018-07-18,-0.015
2018-07-19,0.3149
2018-07-20,0.2691
2018-07-23,-2.0128
2018-07-24,-1.9172
2018-07-25,-0.5119
2018-07-26,-0.2495
2018-07-27,-0.9379
2018-07-30,-1.1993
2018-07-31,-0.2556
2018-08-01,-1.2810000000000001
2018-08-02,0.8921
2018-08-03,0.8521
2018-08-06,1.1318
2018-08-07,0.2837
2018-08-08,0.9117
2018-08-09,-0.1402
2018-08-10,-0.1716
2018-08-13,-0.1875
2018-08-14,-3.2874
2018-08-15,-1.4892
2018-08-16,0.8051
2018-08-17,0.815
2018-08-20,-0.4042
2018-08-21,-0.0325
2018-08-22,-0.682
2018-08-23,0.1472
2018-08-24,-0.0327
2018-08-27,0.5063
2018-08-28,0.39
2018-08-29,0.6151
2018-08-30,0.6274
2018-08-31,-0.1279
2018-09-04,-0.6258
2018-09-05,-2.1637
2018-09-06,0.4951
2018-09-07,-0.0493
2018-09-10,0.3286
2018-09-11,0.0
2018-09-12,1.3757
2018-09-13,1.5024
2018-09-14,0.1432
2018-09-17,0.3179
2018-09-18,1.3942
2018-09-19,-1.3125
2018-09-20,-0.4908
2018-09-21,0.5091
2018-09-24,-0.744
2018-09-25,-0.2392
2018-09-26,-0.6875
2018-09-27,0.2576
2018-09-28,0.4496
2018-10-01,-0.4636
2018-10-02,-0.4175
2018-10-03,-0.8063
2018-10-04,-1.7721
2018-10-05,-1.1917
2018-10-08,-1.9598
2018-10-09,-0.393
2018-10-10,-1.9897
2018-10-11,-0.4375
2018-10-12,-0.4922
2018-10-15,0.7243
2018-10-16,1.2452
2018-10-17,0.7795
2018-10-18,-0.7906
2018-10-19,-0.7623
2018-10-22,0.3666
2018-10-23,-0.1565
2018-10-24,-1.1847
2018-10-25,0.6876
2018-10-26,-1.4008
2018-10-29,0.3374
2018-10-30,0.9735
2018-10-31,0.333
2018-11-01,0.4368
2018-11-02,0.0348
2018-11-05,0.5043
2018-11-06,-0.8651
2018-11-07,-7.5916
2018-11-08,-3.6261
2018-11-09,-0.5095
2018-11-12,-1.9303
2018-11-13,1.4461
2018-11-14,-0.9701
2018-11-15,-0.2799
2018-11-16,1.0225
2018-11-19,-1.3892
2018-11-20,-0.4025
2018-11-21,0.3839
2018-11-23,0.4831
2018-11-26,0.7011
2018-11-27,-2.3672
2018-11-28,2.3635
2018-11-29,-0.1194
2018-11-30,0.7373
2018-12-03,0.9921
2018-12-04,-3.6346
2018-12-06,0.367
2018-12-07,-2.5391
2018-12-10,0.0625
2018-12-11,-0.6874
2018-12-12,2.0134
2018-12-13,-0.8429
2018-12-14,-1.0989
2018-12-17,-1.6981000000000002
2018-12-18,-0.4905
2018-12-19,-0.4072
2018-12-20,-0.4949
2018-12-21,-1.449
2018-12-24,-1.2508
2018-12-26,2.5778
2018-12-27,1.6463999999999999
2018-12-28,0.7886
2018-12-31,1.2476
2019-01-02,0.4804
2019-01-03,-1.1224
2019-01-04,3.1743
2019-01-07,0.0611
2019-01-08,0.672
2019-01-09,-0.182
2019-01-10,0.5066
2019-01-11,0.8871
2019-01-14,-0.3397
2019-01-15,-0.0802
2019-01-16,0.2007
2019-01-17,0.4807
2019-01-18,0.1395
2019-01-22,1.1743999999999999
2019-01-23,0.4131
2019-01-24,1.2931
2019-01-25,-0.5996
2019-01-28,-0.1557
2019-01-29,-0.1364
2019-01-30,-5.2888
2019-01-31,0.783
2019-02-01,0.1022
2019-02-04,0.7761
2019-02-05,10.0324
2019-02-06,-2.0814
2019-02-07,1.2227000000000001
2019-02-08,2.8991
2019-02-11,-0.2167
2019-02-12,1.7919
2019-02-13,0.4623
2019-02-14,1.3805
2019-02-15,1.5887
2019-02-19,0.189
2019-02-20,-0.6861
2019-02-21,0.2418
2019-02-22,0.2412
