ticker,COLL US Equity
2015-09-28,-3.3835
2015-09-29,-6.0311
2015-09-30,14.441
2015-10-01,-3.754
2015-10-02,2.9605
2015-10-05,-0.7303
2015-10-06,-7.7701
2015-10-07,-0.2493
2015-10-08,4.2479
2015-10-09,-0.9108
2015-10-12,-2.806
2015-10-13,-5.2265
2015-10-14,0.5777
2015-10-15,1.8799000000000001
2015-10-16,-1.2301
2015-10-19,-0.9341
2015-10-20,-5.0812
2015-10-21,-3.6976
2015-10-22,-3.0372
2015-10-23,0.4137
2015-10-26,-0.9417
2015-10-27,-4.9317
2015-10-28,5.25
2015-10-29,7.304
2015-10-30,1.6602000000000001
2015-11-02,11.3228
2015-11-03,4.1565
2015-11-04,4.1784
2015-11-05,-2.2082
2015-11-06,1.7972000000000001
2015-11-09,-2.0824
2015-11-10,-2.1729
2015-11-11,-1.2287
2015-11-12,-5.8373
2015-11-13,-4.8272
2015-11-16,-1.4949
2015-11-17,-2.2222
2015-11-18,-0.4989
2015-11-19,-2.8969
2015-11-20,3.9587
2015-11-23,4.3598
2015-11-24,0.899
2015-11-25,0.8386
2015-11-27,-1.2474
2015-11-30,-0.0526
2015-12-01,9.2154
2015-12-02,4.6287
2015-12-03,4.1014
2015-12-04,1.151
2015-12-07,-3.3698
2015-12-08,3.9402
2015-12-09,-5.7516
2015-12-10,1.202
2015-12-11,7.0352
2015-12-14,5.6765
2015-12-15,4.6446
2015-12-16,3.6279
2015-12-17,0.6331
2015-12-18,-5.5885
2015-12-21,-5.1744
2015-12-22,-2.6044
2015-12-23,3.7776
2015-12-24,2.2904
2015-12-28,4.7981
2015-12-29,-3.0523
2015-12-30,13.1051
2015-12-31,-4.3145
2016-01-04,-4.6182
2016-01-05,-8.6542
2016-01-06,-0.9599
2016-01-07,-10.9566
2016-01-08,-6.673
2016-01-11,-6.1866
2016-01-12,-3.0811
2016-01-13,-15.7278
2016-01-14,7.6109
2016-01-15,-4.2435
2016-01-19,-4.3031
2016-01-20,8.3893
2016-01-21,1.548
2016-01-22,4.0244
2016-01-25,0.8206
2016-01-26,-1.1047
2016-01-27,-3.8801
2016-01-28,-1.0398
2016-01-29,5.2534
2016-02-01,10.0998
2016-02-02,0.16
2016-02-03,3.9404
2016-02-04,-1.2807
2016-02-05,-2.6985
2016-02-08,-13.12
2016-02-09,-5.4021
2016-02-10,14.4062
2016-02-11,7.4872
2016-02-12,0.4749
2016-02-16,1.1029
2016-02-17,9.9221
2016-02-18,-2.3157
2016-02-19,2.419
2016-02-22,-1.3226
2016-02-23,-6.2231
2016-02-24,-1.8887
2016-02-25,0.0
2016-02-26,-2.1332
2016-02-29,-7.2834
2016-03-01,3.2683
2016-03-02,4.8306000000000004
2016-03-03,-3.6017
2016-03-04,1.2637
2016-03-07,1.0852
2016-03-08,-5.2603
2016-03-09,0.5099
2016-03-10,-0.1691
2016-03-11,-0.2823
2016-03-14,0.9626
2016-03-15,-3.5895
2016-03-16,-2.0942
2016-03-17,-8.5561
2016-03-18,2.859
2016-03-21,2.9059
2016-03-22,4.6041
2016-03-23,-0.7042
2016-03-24,1.2411
2016-03-28,-3.8529
2016-03-29,6.9216999999999995
2016-03-30,-3.4072
2016-03-31,6.7019
2016-04-01,5.6198
2016-04-04,0.4173
2016-04-05,-5.6104
2016-04-06,6.3841
2016-04-07,-1.9141
2016-04-08,-1.1602999999999999
2016-04-11,0.0
2016-04-12,-1.0139
2016-04-13,1.7250999999999999
2016-04-14,-0.371
2016-04-15,-1.383
2016-04-18,2.2654
2016-04-19,-5.2215
2016-04-20,-0.2782
2016-04-21,2.846
2016-04-22,2.1704
2016-04-25,0.0531
2016-04-26,-2.1762
2016-04-27,-1.8448
2016-04-28,3.372
2016-04-29,1.9251
2016-05-02,0.2099
2016-05-03,-2.356
2016-05-04,-8.5791
2016-05-05,-6.4516
2016-05-06,-5.3292
2016-05-09,2.9139
2016-05-10,-1.2227000000000001
2016-05-11,-1.8241
2016-05-12,-0.3981
2016-05-13,0.6662
2016-05-16,6.4196
2016-05-17,-3.0473
2016-05-18,3.9769
2016-05-19,-4.1949
2016-05-20,9.4012
2016-05-23,-3.1195
2016-05-24,2.6124
2016-05-25,-1.3025
2016-05-26,-0.12
2016-05-27,-0.3003
2016-05-31,0.7229
2016-06-01,-1.9737
2016-06-02,0.4881
2016-06-03,-2.0644
2016-06-06,7.2536
2016-06-07,-3.3526
2016-06-08,-0.7177
2016-06-09,-0.6627
2016-06-10,-1.9405999999999999
2016-06-13,-5.1948
2016-06-14,0.1957
2016-06-15,-2.9297
2016-06-16,2.4145
2016-06-17,-6.5488
2016-06-20,-0.4905
2016-06-21,-7.0423
2016-06-22,0.6818
2016-06-23,3.085
2016-06-24,-5.6204
2016-06-27,-9.7448
2016-06-28,4.7129
2016-06-29,-1.6367
2016-06-30,-1.4143
2016-07-01,6.3291
2016-07-05,-1.1905000000000001
2016-07-06,0.3213
2016-07-07,0.0801
2016-07-08,1.92
2016-07-11,-0.8634
2016-07-12,1.9794
2016-07-13,-2.8727
2016-07-14,0.7994
2016-07-15,1.1102
2016-07-18,0.3922
2016-07-19,-5.3125
2016-07-20,0.0825
2016-07-21,0.5771
2016-07-22,0.2459
2016-07-25,-2.5348
2016-07-26,0.0839
2016-07-27,6.4543
2016-07-28,-4.0157
2016-07-29,-0.4922
2016-08-01,-2.2259
2016-08-02,-2.7824999999999998
2016-08-03,7.5455
2016-08-04,-3.3064999999999998
2016-08-05,0.417
2016-08-08,0.0
2016-08-09,1.7442
2016-08-10,-4.1633
2016-08-11,-9.2845
2016-08-12,-0.7512
2016-08-15,4.6358
2016-08-16,0.0
2016-08-17,-2.7125
2016-08-18,5.1115
2016-08-19,-0.2653
2016-08-22,0.4433
2016-08-23,0.7061
2016-08-24,-7.7125
2016-08-25,-2.944
2016-08-26,-3.229
2016-08-29,-2.8311
2016-08-30,-6.4516
2016-08-31,-7.3415
2016-09-01,6.0024
2016-09-02,1.6987999999999999
2016-09-06,5.0111
2016-09-07,3.7116
2016-09-08,3.7832
2016-09-09,-8.0788
2016-09-12,-4.1801
2016-09-13,4.1387
2016-09-14,6.8743
2016-09-15,10.5528
2016-09-16,-1.2727
2016-09-19,-3.0387
2016-09-20,12.2507
2016-09-21,8.4602
2016-09-22,19.3448
2016-09-23,1.1764999999999999
2016-09-26,2.1964
2016-09-27,3.6029999999999998
2016-09-28,6.7114
2016-09-29,-0.8576
2016-09-30,11.0727
2016-10-03,3.7382999999999997
2016-10-04,0.7007
2016-10-05,-5.3181
2016-10-06,-7.2966
2016-10-07,2.8879
2016-10-10,-0.3853
2016-10-11,-2.4309
2016-10-12,3.0011
2016-10-13,-0.11
2016-10-14,-2.4215999999999998
2016-10-17,-1.5792000000000002
2016-10-18,1.7191999999999998
2016-10-19,-1.9718
2016-10-20,2.7586
2016-10-21,2.349
2016-10-24,-6.5027
2016-10-25,-1.4027
2016-10-26,-7.4096
2016-10-27,-4.2254
2016-10-28,1.8048
2016-10-31,-1.7072
2016-11-01,0.4008
2016-11-02,-5.7884
2016-11-03,-1.0593
2016-11-04,2.2127
2016-11-07,2.095
2016-11-08,1.9836
2016-11-09,8.786
2016-11-10,3.8224
2016-11-11,3.9192
2016-11-14,-4.8571
2016-11-15,-0.7808
2016-11-16,-1.9976
2016-11-17,1.4205999999999999
2016-11-18,2.2533
2016-11-21,1.1316
2016-11-22,-2.2379
2016-11-23,2.6506
2016-11-25,0.7042
2016-11-28,-4.662
2016-11-29,-0.3056
2016-11-30,1.5328
2016-12-01,0.3019
2016-12-02,1.0235
2016-12-05,-2.5625999999999998
2016-12-06,2.0795
2016-12-07,-1.7974999999999999
2016-12-08,-3.0506
2016-12-09,2.0138
2016-12-12,-1.9123999999999999
2016-12-13,-0.2516
2016-12-14,-1.4502
2016-12-15,7.1657
2016-12-16,2.8657
2016-12-19,1.2768
2016-12-20,-2.0057
2016-12-21,-6.3743
2016-12-22,-2.8106999999999998
2016-12-23,5.0771
2016-12-27,-3.7309
2016-12-28,-1.9060000000000001
2016-12-29,3.3031
2016-12-30,-2.3824
2017-01-03,0.7065
2017-01-04,6.1224
2017-01-05,1.9231
2017-01-06,-0.8844
2017-01-09,2.677
2017-01-10,-4.4032
2017-01-11,-4.8485
2017-01-12,1.9108
2017-01-13,2.0
2017-01-17,-6.25
2017-01-18,-3.3987
2017-01-19,-0.1353
2017-01-20,1.2873
2017-01-23,-1.2709
2017-01-24,-0.8808
2017-01-25,2.2556
2017-01-26,2.9412000000000003
2017-01-27,4.8052
2017-01-30,-0.2478
2017-01-31,4.4719999999999995
2017-02-01,1.0107
2017-02-02,-5.2384
2017-02-03,-2.4845
2017-02-06,-1.3376000000000001
2017-02-07,-0.8393
2017-02-08,-2.4089
2017-02-09,2.0013
2017-02-10,-0.1308
2017-02-13,-2.1611
2017-02-14,1.4056
2017-02-15,2.0462
2017-02-16,-3.1695
2017-02-17,-0.668
2017-02-21,-2.2192
2017-02-22,-2.2008
2017-02-23,-2.18
2017-02-24,0.9346
2017-02-27,-0.2849
2017-02-28,-5.2857
2017-03-01,4.8265
2017-03-02,4.3165
2017-03-03,-0.069
2017-03-06,3.1746
2017-03-07,2.8094
2017-03-08,-2.4073
2017-03-09,3.2667
2017-03-10,4.519
2017-03-13,-3.3971999999999998
2017-03-14,3.0051
2017-03-15,2.6691000000000003
2017-03-16,-1.451
2017-03-17,-5.6442
2017-03-20,-4.2263
2017-03-21,-7.8751
2017-03-22,-0.6632
2017-03-23,-5.5638
2017-03-24,-11.1548
2017-03-27,-0.0884
2017-03-28,2.6549
2017-03-29,-3.3621
2017-03-30,-3.7467
2017-03-31,-6.7655
2017-04-03,-2.6839
2017-04-04,-2.5536
2017-04-05,1.782
2017-04-06,4.2225
2017-04-07,-3.0632
2017-04-10,-0.3058
2017-04-11,0.1022
2017-04-12,-0.5107
2017-04-13,2.5667
2017-04-17,0.0
2017-04-18,-2.6026
2017-04-19,1.5415999999999999
2017-04-20,1.7206000000000001
2017-04-21,1.8904999999999998
2017-04-24,-1.0742
2017-04-25,0.0
2017-04-26,-0.7897
2017-04-27,-0.2985
2017-04-28,-2.0958
2017-05-01,-0.8155
2017-05-02,-6.2693
2017-05-03,-3.1798
2017-05-04,-3.7373
2017-05-05,-4.7059
2017-05-08,-6.2963000000000005
2017-05-09,7.9051
2017-05-10,2.0757
2017-05-11,10.1675
2017-05-12,2.2801
2017-05-15,-3.0786
2017-05-16,4.4907
2017-05-17,-5.9748
2017-05-18,-1.8952
2017-05-19,-1.5909
2017-05-22,-2.5404
2017-05-23,8.7678
2017-05-24,1.634
2017-05-25,-1.9293
2017-05-26,-3.8251
2017-05-30,-5.4545
2017-05-31,-1.2019
2017-06-01,11.5572
2017-06-02,3.9257999999999997
2017-06-05,-1.8888
2017-06-06,10.1604
2017-06-07,-5.4369
2017-06-08,2.7721
2017-06-09,4.6953
2017-06-12,-3.2443
2017-06-13,-0.9862
2017-06-14,2.49
2017-06-15,0.0
2017-06-16,3.1098
2017-06-19,4.8068
2017-06-20,1.3489
2017-06-21,5.6788
2017-06-22,0.1679
2017-06-23,7.6278
2017-06-26,1.4019
2017-06-27,-5.0691
2017-06-28,-2.3463
2017-06-29,-3.8111
2017-06-30,7.7519
2017-07-03,4.3165
2017-07-05,2.7586
2017-07-06,-3.132
2017-07-07,3.3872
2017-07-10,-4.3931000000000004
2017-07-11,-1.0903
2017-07-12,-3.8583
2017-07-13,0.5733
2017-07-14,-0.4072
2017-07-17,0.0818
2017-07-18,-0.5719
2017-07-19,3.2868
2017-07-20,-1.432
2017-07-21,2.6634
2017-07-24,3.7736
2017-07-25,-1.6667
2017-07-26,-2.6965
2017-07-27,-1.1085
2017-07-28,-0.0801
2017-07-31,-4.0865
2017-08-01,-4.1771
2017-08-02,2.2668
2017-08-03,-5.7971
2017-08-04,2.4434
2017-08-07,0.4417
2017-08-08,-8.0035
2017-08-09,-5.4493
2017-08-10,1.3145
2017-08-11,3.1936
2017-08-14,1.0638
2017-08-15,0.7656
2017-08-16,-0.6648
2017-08-17,-1.434
2017-08-18,-2.3278
2017-08-21,-2.5819
2017-08-22,-4.791
2017-08-23,-2.0343
2017-08-24,2.7321999999999997
2017-08-25,2.1277
2017-08-28,4.5833
2017-08-29,0.0
2017-08-30,-2.8884
2017-08-31,2.9744
2017-09-01,-0.498
2017-09-05,-1.4014
2017-09-06,-1.1168
2017-09-07,4.6201
2017-09-08,0.1963
2017-09-11,3.6239
2017-09-12,0.6616
2017-09-13,-0.2817
2017-09-14,0.0
2017-09-15,-0.3766
2017-09-18,-3.9698
2017-09-19,-4.626
2017-09-20,-2.58
2017-09-21,6.5678
2017-09-22,2.4851
2017-09-25,0.8729
2017-09-26,-0.6731
2017-09-27,2.5169
2017-09-28,-1.4163999999999999
2017-09-29,0.4789
2017-10-02,4.6711
2017-10-03,-2.6412
2017-10-04,0.4677
2017-10-05,5.959
2017-10-06,3.6028000000000002
2017-10-09,-0.0848
2017-10-10,-1.0187
2017-10-11,1.458
2017-10-12,0.0845
2017-10-13,-4.0541
2017-10-16,-1.0563
2017-10-17,-1.3345
2017-10-18,2.7953
2017-10-19,3.3333
2017-10-20,-0.3396
2017-10-23,-3.7479
2017-10-24,-1.4159
2017-10-25,0.1795
2017-10-26,-8.4229
2017-10-27,-2.7397
2017-10-30,-3.5211
2017-10-31,7.7164
2017-11-01,-7.5508
2017-11-02,-2.6178
2017-11-03,5.5914
2017-11-06,1.7311999999999999
2017-11-07,1.1011
2017-11-08,-0.6931
2017-11-09,26.7198
2017-11-10,10.8576
2017-11-13,3.6906
2017-11-14,-3.0801
2017-11-15,6.9209
2017-11-16,11.0964
2017-11-17,1.9024999999999999
2017-11-20,2.6837999999999997
2017-11-21,5.5682
2017-11-22,-12.2713
2017-11-24,3.1288
2017-11-27,-7.674
2017-11-28,4.317
2017-11-29,-2.0383
2017-11-30,8.8272
2017-12-01,-1.5064
2017-12-04,-0.3529
2017-12-05,4.7226
2017-12-06,-2.9876
2017-12-07,6.566
2017-12-08,-3.4896
2017-12-11,0.5085
2017-12-12,0.6745
2017-12-13,-0.5025
2017-12-14,-2.9181
2017-12-15,0.7514
2017-12-18,3.385
2017-12-19,-0.8324
2017-12-20,1.9026
2017-12-21,0.2746
2017-12-22,1.8072
2017-12-26,2.9586
2017-12-27,-0.6792
2017-12-28,0.263
2017-12-29,-3.148
2018-01-02,1.3001
2018-01-03,2.1390000000000002
2018-01-04,-1.466
2018-01-05,-3.56
2018-01-08,0.1653
2018-01-09,1.7052
2018-01-10,2.2715
2018-01-11,7.2977
2018-01-12,-1.3307
2018-01-16,5.5445
2018-01-17,-0.7099
2018-01-18,-3.6702
2018-01-19,15.6853
2018-01-22,4.0205
2018-01-23,5.7977
2018-01-24,-3.1481
2018-01-25,-2.2873
2018-01-26,-4.0246
2018-01-29,-0.813
2018-01-30,4.5298
2018-01-31,-1.6096
2018-02-01,-0.797
2018-02-02,-4.4397
2018-02-05,-5.531
2018-02-06,0.3747
2018-02-07,0.0
2018-02-08,-2.0065
2018-02-09,3.6667
2018-02-12,8.4979
2018-02-13,3.1753
2018-02-14,4.6368
2018-02-15,-0.549
2018-02-16,2.1293
2018-02-20,-0.7722
2018-02-21,-4.6693
2018-02-22,-2.4082
2018-02-23,2.4676
2018-02-26,0.3265
2018-02-27,3.0919
2018-02-28,-5.3275
2018-03-01,0.4168
2018-03-02,3.0303
2018-03-05,1.8533
2018-03-06,-2.0174
2018-03-07,-4.0775
2018-03-08,22.9377
2018-03-09,-8.2506
2018-03-12,-1.791
2018-03-13,4.8252
2018-03-14,-1.0149
2018-03-15,-1.6477
2018-03-16,0.5212
2018-03-19,0.2963
2018-03-20,-2.5111
2018-03-21,2.197
2018-03-22,0.2595
2018-03-23,-1.8854
2018-03-26,4.4838000000000005
2018-03-27,-4.652
2018-03-28,-5.2194
2018-03-29,1.9553
2018-04-02,-7.4755
2018-04-03,2.2843
2018-04-04,-0.6203
2018-04-05,0.7491
2018-04-06,-9.9133
2018-04-09,-0.0917
2018-04-10,6.4709
2018-04-11,-2.4138
2018-04-12,3.9311
2018-04-13,-1.0625
2018-04-16,-0.3436
2018-04-17,6.8966
2018-04-18,0.3629
2018-04-19,2.1695
2018-04-20,-2.9886
2018-04-23,-1.8646
2018-04-24,-2.8087999999999997
2018-04-25,-0.595
2018-04-26,-0.342
2018-04-27,3.3462
2018-04-30,-1.8265
2018-05-01,1.4799
2018-05-02,1.875
2018-05-03,-7.362
2018-05-04,-2.1634
2018-05-07,5.2798
2018-05-08,-0.943
2018-05-09,3.5915
2018-05-10,7.7277000000000005
2018-05-11,-1.1632
2018-05-14,-1.53
2018-05-15,0.6375
2018-05-16,-2.7712
2018-05-17,2.6059
2018-05-18,2.0635
2018-05-21,-0.5054
2018-05-22,-1.6021999999999998
2018-05-23,-0.6354
2018-05-24,-0.2798
2018-05-25,-1.3226
2018-05-29,-4.3867
2018-05-30,-0.3398
2018-05-31,-3.5806
2018-06-01,7.7365
2018-06-04,-0.1231
2018-06-05,0.9039
2018-06-06,1.8322
2018-06-07,-0.9596
2018-06-08,2.3819
2018-06-11,-1.5773000000000001
2018-06-12,7.1314
2018-06-13,2.7674
2018-06-14,-4.2213
2018-06-15,0.4939
2018-06-18,0.9074
2018-06-19,-0.1124
2018-06-20,6.114
2018-06-21,-1.5553
2018-06-22,-4.4165
2018-06-25,-5.5222
2018-06-26,2.5845000000000002
2018-06-27,-3.9147
2018-06-28,-1.6539000000000001
2018-06-29,-2.1739
2018-07-02,1.8868
2018-07-03,-1.2757
2018-07-05,-4.1267
2018-07-06,-8.087
2018-07-09,-8.8931
2018-07-10,-1.2461
2018-07-11,0.3155
2018-07-12,4.717
2018-07-13,-1.2012
2018-07-16,-1.7224
2018-07-17,-1.5464
2018-07-18,2.3037
2018-07-19,2.4565
2018-07-20,0.6494
2018-07-23,2.2829
2018-07-24,-4.9491
2018-07-25,2.0419
2018-07-26,0.3502
2018-07-27,-7.0788
2018-07-30,-0.4292
2018-07-31,3.8254
2018-08-01,0.1038
2018-08-02,1.3738000000000001
2018-08-03,-6.5712
2018-08-06,0.3831
2018-08-07,2.2356
2018-08-08,1.4933
2018-08-09,-7.0941
2018-08-10,1.9796
2018-08-13,1.9412
2018-08-14,-5.9848
2018-08-15,-6.3079
2018-08-16,1.9148
2018-08-17,2.0606
2018-08-20,-1.7221
2018-08-21,2.5982
2018-08-22,-0.6478
2018-08-23,-3.6752000000000002
2018-08-24,2.8923
2018-08-27,-0.5981
2018-08-28,2.2864
2018-08-29,0.5882
2018-08-30,-2.2222
2018-08-31,2.2727
2018-09-04,-3.8012
2018-09-05,-4.4985
2018-09-06,-2.4825
2018-09-07,3.1984
2018-09-10,0.3163
2018-09-11,-2.8373
2018-09-12,2.5308
2018-09-13,-1.5823
2018-09-14,-1.4791
2018-09-17,-7.5718
2018-09-18,0.2825
2018-09-19,4.7887
2018-09-20,5.3763
2018-09-21,-2.4234999999999998
2018-09-24,3.0719
2018-09-25,-3.3608000000000002
2018-09-26,-6.6273
2018-09-27,4.1462
2018-09-28,-0.5398
2018-10-01,1.289
2018-10-02,2.7461
2018-10-03,11.2777
2018-10-04,-2.3433
2018-10-05,2.4595000000000002
2018-10-08,-0.5855
2018-10-09,1.2955999999999999
2018-10-10,0.0
2018-10-11,-1.0465
2018-10-12,-0.4113
2018-10-15,-0.354
2018-10-16,4.6181
2018-10-17,0.1132
2018-10-18,-4.4658
2018-10-19,-2.9586
2018-10-22,0.5488
2018-10-23,2.7896
2018-10-24,-3.9528
2018-10-25,0.4914
2018-10-26,-0.2445
2018-10-29,1.5931
2018-10-30,-0.3619
2018-10-31,-2.8449999999999998
2018-11-01,4.4237
2018-11-02,-2.2673
2018-11-05,-5.5556
2018-11-06,0.8403
2018-11-07,-0.7692
2018-11-08,0.5168
2018-11-09,-0.8997
2018-11-12,2.7885999999999997
2018-11-13,8.2019
2018-11-14,1.4577
2018-11-15,-3.1609
2018-11-16,3.1454
2018-11-19,-2.1864
2018-11-20,0.8824
2018-11-21,5.0146
2018-11-23,1.7213
2018-11-26,3.4934
2018-11-27,-2.5316
2018-11-28,5.3571
2018-11-29,-2.5167
2018-11-30,1.1064
2018-12-03,-0.4169
2018-12-04,0.9942
2018-12-06,1.9689
2018-12-07,-3.1504
2018-12-10,0.7345
2018-12-11,-3.2292
2018-12-12,-0.0538
2018-12-13,0.7539
2018-12-14,-3.0465
2018-12-17,-1.0474
2018-12-18,-2.2284
2018-12-19,-8.2051
2018-12-20,-0.4966
2018-12-21,-7.7979
2018-12-24,0.8119
2018-12-26,6.2416
2018-12-27,2.7164
2018-12-28,1.9064999999999999
2018-12-31,3.621
2019-01-02,3.6692
2019-01-03,-0.1685
2019-01-04,5.3461
2019-01-07,-19.5513
2019-01-08,-1.7264
2019-01-09,2.7702999999999998
2019-01-10,4.3393
2019-01-11,0.5041
2019-01-14,-1.3166
2019-01-15,-0.6353
2019-01-16,1.5345
2019-01-17,1.0076
2019-01-18,-1.7456
2019-01-22,-2.7919
2019-01-23,-1.5666
2019-01-24,1.1273
2019-01-25,4.2623
2019-01-28,-1.4465
2019-01-29,0.0638
2019-01-30,1.3393
2019-01-31,0.7552
2019-02-01,-0.7495
2019-02-04,-1.0699
2019-02-05,1.0178
2019-02-06,-4.534
2019-02-07,-0.9235
2019-02-08,-4.1944
2019-02-11,-3.6136
2019-02-12,-1.6583
2019-02-13,-0.4399
2019-02-14,2.2828
2019-02-15,6.4795
2019-02-19,1.6903000000000001
2019-02-20,-0.3989
2019-02-21,0.7343
2019-02-22,2.7833
2019-02-25,-1.8698000000000001
2019-02-26,-2.4967
2019-02-27,-2.628
2019-02-28,21.7301
2019-03-01,3.9795
2019-03-04,-0.6561
2019-03-05,0.9906
2019-03-06,-3.1063
2019-03-07,1.1811
2019-03-08,0.4447
2019-03-11,-3.2096999999999998
2019-03-12,-1.944
2019-03-13,2.0991
2019-03-14,-0.9709
2019-03-15,-2.0761
2019-03-18,3.5925000000000002
2019-03-19,-1.4213
2019-03-20,1.4994
2019-03-21,-3.4091
2019-03-22,-7.0588
2019-03-25,-3.9873
2019-03-26,3.0982
2019-03-27,-1.9821
2019-03-28,2.0874
2019-03-29,-3.2588
2019-04-01,-0.1321
2019-04-02,4.0344
2019-04-03,-0.1907
2019-04-04,2.3567
2019-04-05,2.1157
2019-04-08,-1.4625
2019-04-09,-0.4947
2019-04-10,1.9266999999999999
2019-04-11,-0.4268
2019-04-12,1.5922
2019-04-15,-11.6335
2019-04-16,-1.7734999999999999
2019-04-17,-5.4861
2019-04-18,-0.6613
2019-04-22,4.6598
2019-04-23,4.8057
2019-04-24,-2.3601
2019-04-25,0.6215
2019-04-26,2.8826
2019-04-29,0.1334
2019-04-30,-7.1952
2019-05-01,-0.7897
2019-05-02,0.5789
2019-05-03,0.5036
2019-05-06,5.1539
2019-05-07,-4.8332
2019-05-08,0.5007
2019-05-09,5.0534
2019-05-10,-4.336
2019-05-13,-3.8244
2019-05-14,-0.5155
2019-05-15,-2.8127
2019-05-16,-3.5034
2019-05-17,-1.2628
2019-05-20,-4.3165
2019-05-21,-0.5848
2019-05-22,-1.9327999999999999
2019-05-23,1.1997
2019-05-24,0.254
2019-05-28,-0.4223
2019-05-29,-1.6115
2019-05-30,-0.3448
2019-05-31,-0.4325
2019-06-03,0.3475
2019-06-04,-2.5108
2019-06-05,-2.6643
2019-06-06,-3.1022
2019-06-07,8.0038
2019-06-10,2.5282999999999998
2019-06-11,-0.085
2019-06-12,0.0
2019-06-13,3.8298
2019-06-14,-1.2295
2019-06-17,-7.4689
2019-06-18,1.7936999999999999
2019-06-19,6.5198
2019-06-20,1.0753
2019-06-21,1.964
2019-06-24,-0.5618
2019-06-25,1.8563
2019-06-26,6.1014
2019-06-27,-1.1949
2019-06-28,-0.6047
2019-07-01,0.4563
2019-07-02,0.5299
2019-07-03,-1.2801
2019-07-05,-1.6018
2019-07-08,-3.9535
2019-07-09,-0.4036
2019-07-10,0.8104
2019-07-11,-8.119
2019-07-12,-0.2625
2019-07-15,-1.4035
2019-07-16,-3.6477
2019-07-17,0.0923
2019-07-18,-2.8598
2019-07-19,-1.7094
2019-07-22,-1.8357
2019-07-23,3.1496
2019-07-24,2.2901
2019-07-25,-2.3321
2019-07-26,1.6237
2019-07-29,0.282
2019-07-30,1.687
2019-07-31,1.106
2019-08-01,-0.4558
2019-08-02,-4.6703
2019-08-05,0.8646
2019-08-06,2.0
2019-08-07,-0.9337
2019-08-08,4.9953
2019-08-09,0.8977
2019-08-12,4.4484
2019-08-13,0.6814
2019-08-14,-4.3147
2019-08-15,-3.2714
2019-08-16,5.3016
2019-08-19,0.7813
2019-08-20,2.1532999999999998
2019-08-21,0.8432
2019-08-22,-1.3378
2019-08-23,-3.8983
2019-08-26,1.3228
2019-08-27,-3.1332
2019-08-28,2.965
2019-08-29,0.9599
2019-08-30,0.0864
2019-09-03,-6.0449
2019-09-04,-3.0331
2019-09-05,3.4123
2019-09-06,-0.9166
2019-09-09,4.3478
2019-09-10,8.687899999999999
2019-09-11,5.7912
2019-09-12,-6.7078
2019-09-13,-1.3223
2019-09-16,4.1876
2019-09-17,-2.492
2019-09-18,-3.38
