ticker,BOMN US Equity
2017-11-01,2.8749000000000002
2017-11-02,-1.9178
2017-11-03,2.7933
2017-11-06,0.0
2017-11-07,-0.4891
2017-11-08,3.7683999999999997
2017-11-09,-2.6316
2017-11-10,-0.7568
2017-11-13,1.8519
2017-11-14,-3.9572000000000003
2017-11-15,1.0579
2017-11-16,-0.8264
2017-11-17,0.5
2017-11-20,7.9602
2017-11-21,-3.1746
2017-11-22,10.4178
2017-11-24,1.5326
2017-11-27,6.1321
2017-11-28,-1.0222
2017-11-29,0.8532
2017-11-30,-2.8495
2017-12-01,0.2291
2017-12-04,4.984
2017-12-05,4.5296
2017-12-06,-3.125
2017-12-07,6.9247
2017-12-08,1.7297
2017-12-11,0.0395
2017-12-12,-0.5929
2017-12-13,-4.2942
2017-12-14,1.9526
2017-12-15,1.9967000000000001
2017-12-18,0.3196
2017-12-19,0.6969
2017-12-20,-0.178
2017-12-21,-2.4564
2017-12-22,15.069
2017-12-26,8.4716
2017-12-27,9.8275
2017-12-28,-0.7407
2017-12-29,-3.3134
2018-01-02,-9.2621
2018-01-03,-6.4988
2018-01-04,-5.0582
2018-01-05,-6.7842
2018-01-08,-2.5493
2018-01-09,5.3165
2018-01-10,-3.2853
2018-01-11,-1.7399
2018-01-12,-0.1686
2018-01-16,-4.7297
2018-01-17,-3.3245
2018-01-18,2.751
2018-01-19,0.714
2018-01-22,-2.8799
2018-01-23,0.3193
2018-01-24,-2.1828
2018-01-25,0.0
2018-01-26,-5.5323
2018-01-29,-1.5748
2018-01-30,-0.1
2018-01-31,3.0531
2018-02-01,4.6139
2018-02-02,-1.3463
2018-02-05,-5.7412
2018-02-06,-0.2996
2018-02-07,3.1047
2018-02-08,-1.8456000000000001
2018-02-09,0.7917
2018-02-12,1.08
2018-02-13,7.2851
2018-02-14,2.7614
2018-02-15,0.3084
2018-02-16,2.152
2018-02-20,-2.3216
2018-02-21,2.5528
2018-02-22,-0.0429
2018-02-23,4.4225
2018-02-26,3.2072
2018-02-27,0.3586
2018-02-28,-0.8337
2018-03-01,1.7614
2018-03-02,0.8261
2018-03-05,1.0144
2018-03-06,-9.8107
2018-03-07,-5.3961
2018-03-08,-3.9384
2018-03-09,0.1414
2018-03-12,6.1647
2018-03-13,3.8564
2018-03-14,-1.3231
2018-03-15,-2.3789
2018-03-16,7.798
2018-03-19,0.4521
2018-03-20,2.1277
2018-03-21,1.6026
2018-03-22,1.4984
2018-03-23,1.0101
2018-03-26,-13.7308
2018-03-27,-3.2546
2018-03-28,1.106
2018-03-29,-0.3646
2018-04-02,1.0979
2018-04-03,5.2489
2018-04-04,10.92
2018-04-05,5.6977
2018-04-06,-17.8585
2018-04-09,3.5268
2018-04-10,0.1725
2018-04-11,-0.2583
2018-04-12,-2.0716
2018-04-13,0.6611
2018-04-16,2.2329
2018-04-17,-0.2998
2018-04-18,-2.9638999999999998
2018-04-19,-0.6197
2018-04-20,1.1136
2018-04-23,0.1762
2018-04-24,-0.9235
2018-04-25,-6.3915
2018-04-26,-0.4267
2018-04-27,-0.1429
2018-04-30,2.289
2018-05-01,0.7925
2018-05-02,1.6651
2018-05-03,3.7307
2018-05-04,-4.9123
2018-05-07,10.655
2018-05-08,3.1263
2018-05-09,-3.8804
2018-05-10,7.275
2018-05-11,0.6664
2018-05-14,-2.7648
2018-05-15,3.8045999999999998
2018-05-16,1.5817999999999999
2018-05-17,3.0004
2018-05-18,-6.8584
2018-05-21,0.4751
2018-05-22,0.4728
2018-05-23,-2.3529
2018-05-24,1.7671000000000001
2018-05-25,-1.5391
2018-05-29,-2.2846
2018-05-30,-5.6604
2018-05-31,4.3478
2018-06-01,4.7083
2018-06-04,-3.462
2018-06-05,4.5754
2018-06-06,-4.2176
2018-06-07,-1.7284000000000002
2018-06-08,0.67
2018-06-11,-5.0333
2018-06-12,1.6644999999999999
2018-06-13,-0.6463
2018-06-14,-0.5637
2018-06-15,-4.5792
2018-06-18,0.8227
2018-06-19,1.2692999999999999
2018-06-20,-0.761
2018-06-21,-1.8493
2018-06-22,2.114
2018-06-25,-2.7453
2018-06-26,-0.4627
2018-06-27,-1.8131
2018-06-28,1.7519
2018-06-29,-1.9544000000000001
2018-07-02,2.1832
2018-07-03,4.784
2018-07-05,-0.5319
2018-07-06,0.3119
2018-07-09,0.7108
2018-07-10,-2.8672
2018-07-11,-1.4078
2018-07-12,0.2303
2018-07-13,-1.2408
2018-07-16,-2.4197
2018-07-17,-0.1431
2018-07-18,-0.7163
2018-07-19,-1.6354
2018-07-20,-1.0269
2018-07-23,0.1482
2018-07-24,-0.2467
2018-07-25,3.0663
2018-07-26,-0.9597
2018-07-27,-3.0039
2018-07-30,0.7992
2018-07-31,-1.0902
2018-08-01,1.1522999999999999
2018-08-02,1.1392
2018-08-03,0.3918
2018-08-06,2.6829
2018-08-07,0.1425
2018-08-08,1.8027
2018-08-09,4.7996
2018-08-10,-2.2677
2018-08-13,-6.6424
2018-08-14,0.731
2018-08-15,-3.7252
2018-08-16,1.1055
2018-08-17,1.3917
2018-08-20,-1.2255
2018-08-21,-0.5459
2018-08-22,3.0439
2018-08-23,8.5714
2018-08-24,0.446
2018-08-27,-2.2647
2018-08-28,0.2726
2018-08-29,3.5795
2018-08-30,0.175
2018-08-31,13.3624
2018-09-04,-1.1171
2018-09-05,5.9213000000000005
2018-09-06,0.5149
2018-09-07,2.7076000000000002
2018-09-10,4.845
2018-09-11,2.6164
2018-09-12,-1.9868000000000001
2018-09-13,0.0
2018-09-14,2.1622
2018-09-17,-0.7937
2018-09-18,-0.1667
2018-09-19,0.0668
2018-09-20,1.8685
2018-09-21,-7.3698
2018-09-24,2.9349
2018-09-25,-1.0993
2018-09-26,2.8135
2018-09-27,-1.0811
2018-09-28,2.1175
2018-10-01,-3.01
2018-10-02,0.2759
2018-10-03,0.447
2018-10-04,0.3081
2018-10-05,2.2184
2018-10-08,-0.4341
2018-10-09,-1.5426
2018-10-10,-4.8025
2018-10-11,-4.5081
2018-10-12,0.4871
2018-10-15,1.0067
2018-10-16,5.9062
2018-10-17,3.1718
2018-10-18,-2.4324
2018-10-19,-0.7964
2018-10-22,2.6527
2018-10-23,-7.5485
2018-10-24,-5.5903
2018-10-25,5.5707
2018-10-26,1.107
2018-10-29,-1.3504
2018-10-30,1.2949
2018-10-31,1.0957
2018-11-01,-0.1084
2018-11-02,-2.5316
2018-11-05,-0.4453
2018-11-06,0.6336
2018-11-07,0.0
2018-11-08,3.9259
2018-11-09,-3.2787
2018-11-12,4.6057
2018-11-13,-5.0722
2018-11-14,-6.0853
2018-11-15,7.1513
2018-11-16,-6.2316
2018-11-19,-7.2355
2018-11-20,2.6706
2018-11-21,4.294
2018-11-23,-0.8314
2018-11-26,-4.4711
2018-11-27,0.2925
2018-11-28,5.0417
2018-11-29,0.3173
2018-11-30,-2.847
2018-12-03,-3.2153
2018-12-04,0.9251
2018-12-06,0.0833
2018-12-07,-1.1241
2018-12-10,4.3368
2018-12-11,-2.6231
2018-12-12,-0.4973
2018-12-13,0.4581
2018-12-14,0.0415
2018-12-17,-2.9838
2018-12-18,1.1961
2018-12-19,-1.4774
2018-12-20,-0.2142
2018-12-21,-6.1829
2018-12-24,0.0915
2018-12-26,4.481
2018-12-27,1.7505
2018-12-28,1.8925
2018-12-31,-1.2241
2019-01-02,9.6154
2019-01-03,-3.6647
2019-01-04,0.7285
2019-01-07,-0.3616
2019-01-08,0.0403
2019-01-09,2.7408
2019-01-10,-3.3346
2019-01-11,3.2062
2019-01-14,-1.6909
2019-01-15,-0.04
2019-01-16,-0.12
2019-01-17,1.6827
2019-01-18,-1.4971999999999999
2019-01-22,-0.8
2019-01-23,-0.2016
2019-01-24,0.1212
2019-01-25,0.8071
2019-01-28,-0.6805
2019-01-29,0.5643
2019-01-30,0.7214
2019-01-31,0.6367
2019-02-01,-1.1862
2019-02-04,0.2401
2019-02-05,-0.7585
2019-02-06,0.0
2019-02-07,-2.7755
2019-02-08,-1.3653
2019-02-11,-0.5872
2019-02-12,0.8861
2019-02-13,0.2509
2019-02-14,-0.2503
2019-02-15,0.7946
2019-02-19,3.5685000000000002
2019-02-20,-1.0417
2019-02-21,-2.3482
2019-02-22,-0.4561
2019-02-25,3.1237
2019-02-26,-0.2423
2019-02-27,-0.0405
2019-02-28,1.1746
2019-03-01,0.7606
2019-03-04,-1.2316
2019-03-05,-0.9252
2019-03-06,1.3397999999999999
2019-03-07,-0.5208
2019-03-08,-0.7652
2019-03-11,0.4058
2019-03-12,3.3548999999999998
2019-03-13,1.6817
2019-03-14,3.8462
2019-03-15,0.3704
2019-03-18,1.8819
2019-03-19,-1.9558
2019-03-20,-1.9579
2019-03-21,-5.0113
2019-03-22,-1.9832999999999998
2019-03-25,0.607
2019-03-26,1.9308
2019-03-27,-1.5785
2019-03-28,1.0425
2019-03-29,-1.0317
2019-04-01,0.7618
2019-04-02,0.5969
2019-04-03,-0.5934
2019-04-04,-0.2786
2019-04-05,0.2793
2019-04-08,-0.5571
2019-04-09,-0.6803
2019-04-10,0.7252
2019-04-11,-0.52
2019-04-12,0.2413
2019-04-15,0.0401
2019-04-16,-0.0802
2019-04-17,0.1204
2019-04-18,0.6012
2019-04-22,-0.6375
2019-04-23,-1.4034
2019-04-24,1.0167
2019-04-25,0.6441
2019-04-26,-1.2
2019-04-29,-1.498
2019-04-30,-3.2059
2019-05-01,3.482
2019-05-02,1.2721
2019-05-03,4.4976
2019-05-06,-0.3102
2019-05-07,1.5558
2019-05-08,2.8725
2019-05-09,-0.4468
2019-05-10,1.1967
2019-05-13,-7.5388
2019-05-14,-0.9592
2019-05-15,0.8878
2019-05-16,-0.04
2019-05-17,0.4402
2019-05-20,-0.5976
2019-05-21,-0.2004
2019-05-22,0.241
2019-05-23,-0.3606
2019-05-24,-0.3217
2019-05-28,0.0403
2019-05-29,0.5242
2019-05-30,-1.0429
2019-05-31,-2.1889
2019-06-03,1.5748
2019-06-04,-0.2448
2019-06-05,-0.7362
2019-06-06,-0.0412
2019-06-07,-0.1649
2019-06-10,1.1148
2019-06-11,-0.5717
2019-06-12,-0.7392
2019-06-13,0.0
2019-06-14,0.2896
2019-06-17,0.0413
2019-06-18,1.3608
2019-06-19,-1.0578
2019-06-20,-0.2467
2019-06-21,-1.7311999999999999
2019-06-24,-2.307
2019-06-25,-3.7784
2019-06-26,-0.6247
2019-06-27,1.0328
2019-06-28,2.8889
2019-07-01,-1.7711000000000001
2019-07-02,1.3632
2019-07-03,2.3861
2019-07-05,0.8475
2019-07-08,1.8908
2019-07-09,-0.4124
2019-07-10,-2.4017
2019-07-11,-0.6788
2019-07-12,1.4097
2019-07-15,-0.4634
2019-07-16,0.0423
2019-07-17,-1.2267000000000001
2019-07-18,-1.0707
2019-07-19,-0.6926
2019-07-22,-0.7411
2019-07-23,-1.0101
2019-07-24,0.2218
2019-07-25,-3.2315
2019-07-26,-0.183
2019-07-29,-1.5124
2019-07-30,1.0237
2019-07-31,-2.5795
2019-08-01,-0.4255
2019-08-02,-0.1425
2019-08-05,-3.5188
2019-08-06,1.725
2019-08-07,-2.3256
2019-08-08,0.4464
2019-08-09,-0.9383
2019-08-12,-0.3988
2019-08-13,0.2503
2019-08-14,1.3479999999999999
2019-08-15,-0.2463
2019-08-16,0.5432
2019-08-19,-0.7859
2019-08-20,0.5446
2019-08-21,0.0492
2019-08-22,-0.9843
2019-08-23,-1.7893
2019-08-26,4.5547
2019-08-27,-0.1936
2019-08-28,-1.2609
2019-08-29,0.442
2019-08-30,0.1467
2019-09-03,0.6836
2019-09-04,-0.7274
2019-09-05,0.5862
2019-09-06,0.5342
2019-09-09,0.0
2019-09-10,2.4638
2019-09-11,-0.33
2019-09-12,-1.4664
2019-09-13,2.0163
2019-09-16,-0.2353
2019-09-17,-0.8962
2019-09-18,-0.7615
2019-09-19,-0.3357
2019-09-20,-2.4062
2019-09-23,-0.4931
2019-09-24,-1.7839
2019-09-25,1.9173
2019-09-26,-0.4455
2019-09-27,-1.9891
2019-09-30,0.6088
2019-10-01,-2.6223
2019-10-02,-0.9839
2019-10-03,-1.8305
2019-10-04,2.5573
2019-10-07,0.0519
2019-10-08,-1.0384
2019-10-09,1.1542
2019-10-10,0.3631
2019-10-11,0.0517
2019-10-14,-0.0517
2019-10-15,0.6718
2019-10-16,1.0267
2019-10-17,2.6423
2019-10-18,-1.7327
2019-10-21,0.3023
2019-10-22,-0.0502
2019-10-23,0.201
2019-10-24,-0.7523
2019-10-25,-0.3032
2019-10-28,0.6082
2019-10-29,1.7631999999999999
2019-10-30,7.3762
2019-10-31,3.55
2019-11-01,2.1817
2019-11-04,-0.4357
2019-11-05,0.7002
2019-11-06,1.0865
2019-11-07,-1.2038
2019-11-08,1.2185
2019-11-11,2.7945
2019-11-12,-2.2585
2019-11-13,-2.2679
2019-11-14,-1.1384
2019-11-15,-1.24
2019-11-18,1.0762
2019-11-19,-2.5288
2019-11-20,-0.7283
2019-11-21,-1.7882
2019-11-22,-1.4939
2019-11-25,0.7583
2019-11-26,-1.317
2019-11-27,0.6673
2019-11-29,0.9943
2019-12-02,-3.3286
2019-12-03,-0.4365
2019-12-04,0.2435
2019-12-05,-0.0972
2019-12-06,2.6265
2019-12-09,-1.2322
2019-12-10,0.2879
2019-12-11,-0.0957
2019-12-12,1.3889
2019-12-13,2.4091
2019-12-16,-2.0295
2019-12-17,-1.2711999999999999
2019-12-18,-1.3352
2019-12-19,-0.0967
2019-12-20,1.8384
2019-12-23,1.5914000000000001
2019-12-24,0.1169
2019-12-26,-0.1401
2019-12-27,-1.9177
2019-12-30,0.3815
2019-12-31,-0.0475
2020-01-02,1.616
2020-01-03,0.5145
2020-01-06,0.5119
2020-01-07,-0.8333
2020-01-08,0.9804
2020-01-09,-3.9297
2020-01-10,0.4812
2020-01-13,0.5747
2020-01-14,-0.2857
2020-01-15,0.2865
2020-01-16,1.2381
2020-01-17,-2.5869999999999997
2020-01-21,-1.5451000000000001
2020-01-22,0.3923
2020-01-23,0.0
2020-01-24,0.8793
2020-01-27,-0.4843
2020-01-28,-1.1192
2020-01-29,-0.0492
2020-01-30,0.2954
2020-01-31,-0.9327
2020-02-03,0.0
2020-02-04,1.1397
2020-02-05,0.7349
2020-02-06,-0.2918
2020-02-07,0.439
2020-02-10,-0.3885
2020-02-11,0.6826
2020-02-12,0.3874
2020-02-13,-1.013
2020-02-14,-0.4386
2020-02-18,-2.0069
2020-02-19,0.7992
2020-02-20,0.3964
2020-02-21,0.9378
2020-02-24,-2.7873
2020-02-25,-2.3139
2020-02-26,3.3471
2020-02-27,-2.8401
2020-02-28,-0.2051
2020-03-02,-0.4625
2020-03-03,-2.3748
2020-03-04,1.6922000000000001
2020-03-05,-11.2845
2020-03-06,3.1067
2020-03-09,-4.4343
2020-03-10,2.7365
2020-03-11,-4.0533
2020-03-12,-9.3543
2020-03-13,-2.3302
2020-03-16,-9.2025
2020-03-17,16.8919
2020-03-18,-4.4958
2020-03-19,10.0874
2020-03-20,-1.3439
2020-03-23,-6.6254
2020-03-24,4.443
2020-03-25,4.3175
2020-03-26,8.3993
2020-03-27,-3.4812
2020-03-30,2.9087
2020-03-31,2.3742
2020-04-01,-8.2827
2020-04-02,0.4816
2020-04-03,-3.0557
2020-04-06,3.7083
2020-04-07,-5.8403
2020-04-08,5.8861
2020-04-09,7.5314
2020-04-13,-5.6142
2020-04-14,-3.7102
2020-04-15,-0.4893
2020-04-16,-0.1229
2020-04-17,2.4615
2020-04-20,-0.3604
2020-04-21,-7.5949
2020-04-22,1.6308
2020-04-23,3.3376
2020-04-24,0.6832
2020-04-27,-2.9611
2020-04-28,2.8608000000000002
2020-04-29,2.2868
2020-04-30,-1.9335
2020-05-01,-2.6494
2020-05-04,-2.9114
2020-05-05,7.3012
2020-05-06,9.7205
2020-05-07,5.8693
2020-05-08,-3.4519
2020-05-11,5.3629
2020-05-12,-1.9022999999999999
2020-05-13,-3.9832
2020-05-14,-3.6026
2020-05-15,1.812
2020-05-18,3.059
2020-05-19,-0.8095
2020-05-20,0.5985
2020-05-21,0.2704
2020-05-22,0.3236
2020-05-26,2.7419000000000002
2020-05-27,1.5699
2020-05-28,-15.456
2020-05-29,-0.5484
2020-06-01,-1.8382
2020-06-02,-0.1248
2020-06-03,-0.5625
2020-06-04,1.8856000000000002
2020-06-05,0.8637
2020-06-08,0.5505
2020-06-09,-1.9465
2020-06-10,-0.5583
2020-06-11,-4.1797
2020-06-12,0.5859
2020-06-15,0.0
2020-06-16,2.3301
2020-06-17,0.0
2020-06-18,0.9488
2020-06-19,-0.5639
2020-06-22,3.5286999999999997
2020-06-23,-2.8606
2020-06-24,-4.4486
2020-06-25,0.6557
2020-06-26,-4.8208
2020-06-29,8.8296
2020-06-30,0.6289
2020-07-01,2.3125
2020-07-02,-3.7874
2020-07-06,0.5079
2020-07-07,0.9476
2020-07-08,-2.2528
2020-07-09,-3.8411999999999997
2020-07-10,1.0652
2020-07-13,1.0211
2020-07-14,0.2934
2020-07-15,2.9259
2020-07-16,0.4422
2020-07-17,-1.0692
2020-07-20,0.5086
2020-07-21,2.6565
2020-07-22,-0.0616
2020-07-23,-0.7398
2020-07-24,-1.1801
2020-07-27,2.3884
2020-07-28,-2.2099
2020-07-29,0.0
2020-07-30,-0.3766
2020-07-31,0.189
