ticker,MYOV US Equity
2017-03-20,-1.5535999999999999
2017-03-21,-4.9003
2017-03-22,-0.3493
2017-03-23,-0.6135
2017-03-24,1.6755
2017-03-27,3.0356
2017-03-28,-4.3771
2017-03-29,2.2887
2017-03-30,-0.5164
2017-03-31,1.5571000000000002
2017-04-03,-4.1738
2017-04-04,0.8
2017-04-05,-2.9101
2017-04-06,1.4532
2017-04-07,-1.4324
2017-04-10,2.089
2017-04-11,1.0676
2017-04-12,-1.3204
2017-04-13,2.4978
2017-04-17,2.6109999999999998
2017-04-18,0.2545
2017-04-19,1.5228000000000002
2017-04-20,1.4167
2017-04-21,0.493
2017-04-24,0.0818
2017-04-25,5.6373
2017-04-26,1.2374
2017-04-27,-0.382
2017-04-28,-0.3834
2017-05-01,-2.5404
2017-05-02,-0.6319
2017-05-03,-1.9872999999999998
2017-05-04,0.0
2017-05-05,-2.5141999999999998
2017-05-08,1.4143
2017-05-09,2.9532
2017-05-10,2.3108
2017-05-11,0.1558
2017-05-12,-0.7776
2017-05-15,-0.627
2017-05-16,-4.6530000000000005
2017-05-17,-3.1431
2017-05-18,-0.5978
2017-05-19,0.1718
2017-05-22,3.0875
2017-05-23,3.3278
2017-05-24,2.657
2017-05-25,1.9607999999999999
2017-05-26,2.3077
2017-05-30,2.1053
2017-05-31,4.4183
2017-06-01,6.4879999999999995
2017-06-02,-0.596
2017-06-05,0.0666
2017-06-06,-1.7309999999999999
2017-06-07,-8.8753
2017-06-08,1.9331
2017-06-09,-0.5106
2017-06-12,-5.0587
2017-06-13,-5.4054
2017-06-14,-2.2857
2017-06-15,-2.1721
2017-06-16,-3.0743
2017-06-19,2.7313
2017-06-20,-3.4305
2017-06-21,3.0195
2017-06-22,-0.1724
2017-06-23,-0.6045
2017-06-26,3.649
2017-06-27,-1.2572999999999999
2017-06-28,5.0934
2017-06-29,2.9079
2017-06-30,-8.1633
2017-07-03,1.7094
2017-07-05,1.1764999999999999
2017-07-06,-5.3156
2017-07-07,-3.0702
2017-07-10,-5.2489
2017-07-11,5.2531
2017-07-12,2.9946
2017-07-13,-2.467
2017-07-14,0.813
2017-07-17,1.2545
2017-07-18,-2.2124
2017-07-19,-4.0724
2017-07-20,1.4151
2017-07-21,-0.2791
2017-07-24,2.6119
2017-07-25,6.5455
2017-07-26,2.7304
2017-07-27,-5.3156
2017-07-28,2.6316
2017-07-31,-5.641
2017-08-01,2.5362
2017-08-02,1.5901
2017-08-03,4.4348
2017-08-04,-2.831
2017-08-07,-1.7995
2017-08-08,-0.4363
2017-08-09,-8.9395
2017-08-10,-3.5611
2017-08-11,5.6886
2017-08-14,-1.2276
2017-08-15,1.3384
2017-08-16,-6.3208
2017-08-17,16.1128
2017-08-18,13.9636
2017-08-21,-0.8371
2017-08-22,5.3722
2017-08-23,-0.2185
2017-08-24,5.1095
2017-08-25,-3.125
2017-08-28,-0.8602
2017-08-29,0.2892
2017-08-30,-5.4074
2017-08-31,1.9055
2017-09-01,-0.8975
2017-09-05,-2.7925
2017-09-06,-4.8913
2017-09-07,1.1429
2017-09-08,-0.1614
2017-09-11,3.4762
2017-09-12,-1.25
2017-09-13,-1.1076
2017-09-14,0.4
2017-09-15,-0.6375
2017-09-18,5.3729
2017-09-19,-3.7291
2017-09-20,1.9763
2017-09-21,-4.4961
2017-09-22,-0.487
2017-09-25,1.3866
2017-09-26,19.7104
2017-09-27,1.6129
2017-09-28,0.1984
2017-09-29,2.1122
2017-10-02,-5.1067
2017-10-03,1.3624
2017-10-04,-0.5376
2017-10-05,4.6622
2017-10-06,-3.8735
2017-10-09,0.7388
2017-10-10,-0.9333
2017-10-11,1.817
2017-10-12,8.3939
2017-10-13,-6.4634
2017-10-16,-6.193
2017-10-17,-2.9187
2017-10-18,-3.3644
2017-10-19,0.2222
2017-10-20,2.8086
2017-10-23,0.5751
2017-10-24,-4.3603
2017-10-25,-0.5232
2017-10-26,-0.6762
2017-10-27,5.6732
2017-10-30,-1.6463999999999999
2017-10-31,-0.0728
2017-11-01,0.874
2017-11-02,-0.361
2017-11-03,7.8623
2017-11-06,-2.5865
2017-11-07,-2.2069
2017-11-08,0.4231
2017-11-09,-0.2809
2017-11-10,0.0704
2017-11-13,-0.6334
2017-11-14,-4.8867
2017-11-15,-1.5636999999999999
2017-11-16,1.2859
2017-11-17,-3.2114
2017-11-20,-1.6204
2017-11-21,1.7255
2017-11-22,-1.7732999999999999
2017-11-24,-1.4129
2017-11-27,-0.2389
2017-11-28,4.4693
2017-11-29,1.9862
2017-11-30,0.0749
2017-12-01,-1.3847
2017-12-04,-0.7211
2017-12-05,-1.7584
2017-12-06,0.3113
2017-12-07,-2.7929
2017-12-08,-3.6712
2017-12-11,-4.8053
2017-12-12,-1.0444
2017-12-13,2.1108
2017-12-14,0.0
2017-12-15,0.0861
2017-12-18,1.8072
2017-12-19,-0.5917
2017-12-20,1.0204
2017-12-21,0.9259
2017-12-22,3.0859
2017-12-26,0.5663
2017-12-27,0.2414
2017-12-28,1.4445999999999999
2017-12-29,0.0
2018-01-02,-1.4241
2018-01-03,0.4013
2018-01-04,5.036
2018-01-05,7.1537
2018-01-08,-4.9716000000000005
2018-01-09,4.1854
2018-01-10,0.0
2018-01-11,2.2237999999999998
2018-01-12,-1.0526
2018-01-16,0.4965
2018-01-17,-1.5526
2018-01-18,-1.147
2018-01-19,-3.1182
2018-01-22,0.2994
2018-01-23,-1.0448
2018-01-24,-1.81
2018-01-25,0.2304
2018-01-26,0.1533
2018-01-29,4.0551
2018-01-30,-2.5735
2018-01-31,5.5094
2018-02-01,-1.4306
2018-02-02,-3.4107
2018-02-05,1.2772000000000001
2018-02-06,-0.1484
2018-02-07,1.7831000000000001
2018-02-08,-0.9489
2018-02-09,-1.2528000000000001
2018-02-12,4.4776
2018-02-13,1.6429
2018-02-14,2.7407
2018-02-15,0.8892
2018-02-16,0.678
2018-02-20,0.6061
2018-02-21,-0.9371
2018-02-22,-3.1081
2018-02-23,-0.2092
2018-02-26,-2.4458
2018-02-27,0.8596
2018-02-28,0.9233
2018-03-01,2.3927
2018-03-02,3.0928
2018-03-05,1.8
2018-03-06,0.262
2018-03-07,4.5069
2018-03-08,0.5
2018-03-09,1.3682
2018-03-12,3.8037
2018-03-13,13.6525
2018-03-14,-0.676
2018-03-15,-2.356
2018-03-16,0.1072
2018-03-19,-2.196
2018-03-20,-0.0548
2018-03-21,4.8219
2018-03-22,-0.6796
2018-03-23,0.5789
2018-03-26,-0.7849
2018-03-27,12.4473
2018-03-28,-3.0019
2018-03-29,2.8529999999999998
2018-04-02,-4.7015
2018-04-03,3.9961
2018-04-04,1.8500999999999999
2018-04-05,-0.885
2018-04-06,-0.3759
2018-04-09,-0.5189
2018-04-10,-2.4182
2018-04-11,-0.1944
2018-04-12,8.3252
2018-04-13,0.0449
2018-04-16,-1.752
2018-04-17,-0.0914
2018-04-18,3.0664
2018-04-19,-7.9485
2018-04-20,1.7849
2018-04-23,-0.6635
2018-04-24,-8.3969
2018-04-25,1.8229
2018-04-26,1.9437
2018-04-27,1.3547
2018-04-30,2.0792
2018-05-01,-1.0184
2018-05-02,0.6369
2018-05-03,-0.1947
2018-05-04,-3.3171
2018-05-07,0.6054
2018-05-08,-2.5075
2018-05-09,6.7901
2018-05-10,0.0
2018-05-11,1.4933
2018-05-14,3.9393000000000002
2018-05-15,1.4612
2018-05-16,-2.3402
2018-05-17,-1.1521
2018-05-18,0.4196
2018-05-21,-3.5282999999999998
2018-05-22,-0.3369
2018-05-23,2.7523
2018-05-24,4.8872
2018-05-25,1.0753
2018-05-29,3.5018000000000002
2018-05-30,2.7409
2018-05-31,-1.0004
2018-06-01,-0.6737
2018-06-04,-1.3565
2018-06-05,-0.7306
2018-06-06,-6.3636
2018-06-07,0.6935
2018-06-08,0.9642
2018-06-11,-0.5002
2018-06-12,3.1536
2018-06-13,-0.1772
2018-06-14,1.6423
2018-06-15,-0.917
2018-06-18,3.3495
2018-06-19,1.2793
2018-06-20,4.2526
2018-06-21,1.5347
2018-06-22,-2.148
2018-06-25,-1.7886
2018-06-26,0.0414
2018-06-27,-6.0405
2018-06-28,-0.1321
2018-06-29,0.8377
2018-07-02,3.5855
2018-07-03,0.0
2018-07-05,2.195
2018-07-06,1.3218
2018-07-09,-1.5491000000000001
2018-07-10,-2.2774
2018-07-11,2.1186
2018-07-12,-4.3568
2018-07-13,-8.8937
2018-07-16,-2.4286
2018-07-17,-0.4392
2018-07-18,-0.8333
2018-07-19,0.346
2018-07-20,-1.9212
2018-07-23,-1.0045
2018-07-24,-1.928
2018-07-25,7.2943999999999996
2018-07-26,-4.0501
2018-07-27,-2.1106
2018-07-30,1.1807
2018-07-31,2.9934
2018-08-01,2.2167
2018-08-02,0.3373
2018-08-03,-0.0961
2018-08-06,8.5577
2018-08-07,-0.3543
2018-08-08,1.2
2018-08-09,-3.6451000000000002
2018-08-10,-2.8715
2018-08-13,1.3139
2018-08-14,-1.2043
2018-08-15,-1.3596
2018-08-16,-0.4753
2018-08-17,0.2865
2018-08-20,0.1905
2018-08-21,1.5684
2018-08-22,0.5615
2018-08-23,0.9307
2018-08-24,0.2305
2018-08-27,3.4039
2018-08-28,0.7562
2018-08-29,0.0883
2018-08-30,0.8822
2018-08-31,6.0341
2018-09-04,3.0928
2018-09-05,-7.84
2018-09-06,1.8662999999999998
2018-09-07,1.6191
2018-09-10,-1.9706000000000001
2018-09-11,-1.1121
2018-09-12,-0.519
2018-09-13,4.6522
2018-09-14,-1.1217
2018-09-17,-0.5042
2018-09-18,5.5321
2018-09-19,1.1605
2018-09-20,3.5206
2018-09-21,2.3309
2018-09-24,-1.1576
2018-09-25,0.8689
2018-09-26,-1.4232
2018-09-27,-1.2158
2018-09-28,2.1154
2018-10-01,-5.0847
2018-10-02,-4.127
2018-10-03,-0.5795
2018-10-04,-4.746
2018-10-05,-0.0874
2018-10-08,-3.762
2018-10-09,-0.8636
2018-10-10,-6.5565999999999995
2018-10-11,9.3719
2018-10-12,-0.8973
2018-10-15,-2.5804
2018-10-16,5.0186
2018-10-17,-2.4779
2018-10-18,-7.6225000000000005
2018-10-19,3.1925
2018-10-22,-7.7582
2018-10-23,2.6832000000000003
2018-10-24,0.7538
2018-10-25,-0.2494
2018-10-26,2.0
2018-10-29,-1.0784
2018-10-30,-0.7929
2018-10-31,5.045
2018-11-01,4.0894
2018-11-02,7.5377
2018-11-05,-1.4019
2018-11-06,-1.6372
2018-11-07,-6.2199
2018-11-08,-0.5605
2018-11-09,-10.4744
2018-11-12,-4.0923
2018-11-13,1.9694
2018-11-14,-0.2146
2018-11-15,2.6882
2018-11-16,1.5707
2018-11-19,-4.2783999999999995
2018-11-20,0.0
2018-11-21,6.7313
2018-11-23,-2.4218
2018-11-26,0.5688
2018-11-27,-2.3136
2018-11-28,0.0
2018-11-29,-1.3158
2018-11-30,-1.5467
2018-12-03,2.0585
2018-12-04,-2.2293
2018-12-06,0.9772
2018-12-07,-2.2580999999999998
2018-12-10,1.2651
2018-12-11,-1.9555
2018-12-12,4.4875
2018-12-13,-4.9841
2018-12-14,-2.2321
2018-12-17,-1.3699
2018-12-18,-0.5208
2018-12-19,-2.1524
2018-12-20,-2.8537
2018-12-21,-8.1395
2018-12-24,1.3991
2018-12-26,5.1248
2018-12-27,-0.0625
2018-12-28,3.1895
2018-12-31,-0.5455
2019-01-02,3.1688
2019-01-03,-0.5907
2019-01-04,1.3666
2019-01-07,-0.4103
2019-01-08,3.5315
2019-01-09,3.411
2019-01-10,-1.7591999999999999
2019-01-11,-0.4477
2019-01-14,-2.6419
2019-01-15,5.3118
2019-01-16,2.3026
2019-01-17,-2.7331
2019-01-18,0.7713
2019-01-22,-1.6402
2019-01-23,-0.667
2019-01-24,0.8394
2019-01-25,5.4939
2019-01-28,-4.7344
2019-01-29,0.5522
2019-01-30,1.7572999999999999
2019-01-31,-0.4857
2019-02-01,1.3014999999999999
2019-02-04,3.4797000000000002
2019-02-05,-3.673
2019-02-06,0.6445
2019-02-07,0.0
2019-02-08,4.429
2019-02-11,-4.1901
2019-02-12,2.3467000000000002
2019-02-13,11.7249
2019-02-14,0.2332
2019-02-15,-0.8376
2019-02-19,-0.3285
2019-02-20,-1.6949
2019-02-21,2.2031
2019-02-22,0.328
2019-02-25,1.2144
2019-02-26,0.2769
2019-02-27,2.5311
2019-02-28,-1.2567
2019-03-01,4.5908999999999995
2019-03-04,-0.1304
2019-03-05,0.1305
2019-03-06,-3.3464
2019-03-07,0.4047
2019-03-08,-3.1348
2019-03-11,4.392
2019-03-12,-2.2143
2019-03-13,0.7699
2019-03-14,-0.8539
2019-03-15,0.1813
2019-03-18,1.8552
2019-03-19,2.0435
2019-03-20,5.7466
2019-03-21,-2.5525
2019-03-22,-1.9856
2019-03-25,3.319
2019-03-26,2.0025
2019-03-27,-1.5542
2019-03-28,-0.914
2019-03-29,0.0839
2019-04-01,-0.4189
2019-04-02,4.7118
2019-04-03,0.4419
2019-04-04,-2.6
2019-04-05,0.3696
2019-04-08,-3.3552
2019-04-09,-3.0483
2019-04-10,-4.4541
2019-04-11,-4.3876
2019-04-12,-2.2945
2019-04-15,2.3973
2019-04-16,-4.7778
2019-04-17,-3.1611
2019-04-18,-4.7668
2019-04-22,4.1349
2019-04-23,-2.7168
2019-04-24,-3.3835
2019-04-25,0.7782
2019-04-26,-2.9785
2019-04-29,2.4446
2019-04-30,-5.7714
2019-05-01,3.6513999999999998
2019-05-02,0.2841
2019-05-03,0.3966
2019-05-06,4.5711
2019-05-07,-1.7809
2019-05-08,-0.3297
2019-05-09,-2.8115
2019-05-10,0.6807
2019-05-13,-2.9859
2019-05-14,-25.4936
2019-05-15,5.3001
2019-05-16,-5.1813
2019-05-17,-2.5761
2019-05-20,0.3205
2019-05-21,2.0767
2019-05-22,0.7042
2019-05-23,-0.2331
2019-05-24,-3.1931
2019-05-28,-4.2639
2019-05-29,0.9244
2019-05-30,-25.1457
2019-05-31,9.3437
2019-06-03,-11.0885
2019-06-04,11.5561
2019-06-05,0.9231
2019-06-06,-6.0976
2019-06-07,5.7359
2019-06-10,-5.8342
2019-06-11,-3.3696
2019-06-12,0.5624
2019-06-13,0.5593
2019-06-14,-3.337
2019-06-17,7.8251
2019-06-18,-1.0672
2019-06-19,0.6472
2019-06-20,0.7503
2019-06-21,-0.9574
2019-06-24,0.0
2019-06-25,-2.0408
2019-06-26,-3.3991
2019-06-27,4.8808
2019-06-28,-2.0563
2019-07-01,-2.7624
2019-07-02,0.1136
2019-07-03,-0.454
2019-07-05,-0.9122
2019-07-08,-3.9125
2019-07-09,6.2275
2019-07-10,6.6516
2019-07-11,-8.7738
2019-07-12,-0.4635
2019-07-15,2.6775
2019-07-16,-0.6803
2019-07-17,0.2283
2019-07-18,-1.2528000000000001
2019-07-19,-2.9988
2019-07-22,-2.8537
2019-07-23,-2.0808
2019-07-24,-0.875
2019-07-25,-5.8008
2019-07-26,-3.3467000000000002
2019-07-29,-3.7396000000000003
2019-07-30,-0.1439
2019-07-31,3.7464
2019-08-01,-2.0833
2019-08-02,-2.1277
2019-08-05,-1.3043
2019-08-06,2.0558
2019-08-07,4.8921
2019-08-08,-0.1372
2019-08-09,2.8846
2019-08-12,-3.4713
2019-08-13,-0.6916
2019-08-14,-0.2786
2019-08-15,-2.2346
2019-08-16,0.0
2019-08-19,11.7143
2019-08-20,0.6394
2019-08-21,0.7624
2019-08-22,-2.9004
2019-08-23,-0.6494
2019-08-26,1.6993
2019-08-27,1.0283
2019-08-28,1.5267
2019-08-29,3.8847
2019-08-30,-3.1363
2019-09-03,0.9963
2019-09-04,0.9864
2019-09-05,-1.8315000000000001
2019-09-06,-6.592
2019-09-09,-7.5899
2019-09-10,2.1614
2019-09-11,-2.1157
2019-09-12,-6.3401
2019-09-13,-5.0769
2019-09-16,-3.2415
2019-09-17,2.1776
2019-09-18,1.3115
2019-09-19,-1.9417
2019-09-20,-0.9901
2019-09-23,-3.8333
2019-09-24,-2.253
2019-09-25,-5.3191
2019-09-26,-1.8727
2019-09-27,-0.9542
2019-09-30,0.1927
2019-10-01,-4.4231
2019-10-02,0.8048
2019-10-03,-0.1996
2019-10-04,-1.6
2019-10-07,-5.6911000000000005
2019-10-08,2.8017
2019-10-09,0.2096
2019-10-10,0.2092
2019-10-11,0.8351
2019-10-14,9.1097
2019-10-15,1.518
2019-10-16,2.0561
2019-10-17,1.4652
2019-10-18,-8.8448
2019-10-21,3.9604
2019-10-22,-0.7619
2019-10-23,-7.4856
2019-10-24,-5.6017
2019-10-25,-1.3187
2019-10-28,-6.4588
2019-10-29,5.7143
2019-10-30,4.7297
2019-10-31,17.4194
2019-11-01,1.6484
2019-11-04,4.5045
2019-11-05,-1.5516999999999999
2019-11-06,-1.4011
2019-11-07,-3.1972
2019-11-08,7.5229
2019-11-11,-5.6314
2019-11-12,5.7866
2019-11-13,4.2735
2019-11-14,-1.4754
2019-11-15,2.6622
2019-11-18,-1.7828
2019-11-19,113.2013
2019-11-20,-0.5418
2019-11-21,-3.2685
2019-11-22,13.354800000000001
2019-11-25,6.7424
2019-11-26,-0.133
2019-11-27,14.7803
2019-11-29,3.3063000000000002
2019-12-02,7.8608
2019-12-03,-3.0713
2019-12-04,-6.9817
2019-12-05,-3.1178
2019-12-06,-1.0131000000000001
2019-12-09,-3.6123
2019-12-10,1.1868
2019-12-11,-1.6049
2019-12-12,-1.3174000000000001
2019-12-13,-4.3229
2019-12-16,2.7907
2019-12-17,4.3956
2019-12-18,-1.6718
2019-12-19,1.1965
2019-12-20,-1.0579
2019-12-23,7.2956
2019-12-24,0.6448
2019-12-26,-4.4263
2019-12-27,-3.6563
2019-12-30,-1.012
2019-12-31,-0.8307
2020-01-02,-4.8969000000000005
2020-01-03,-4.4038
2020-01-06,2.2679
2020-01-07,-2.9106
2020-01-08,1.9986000000000002
2020-01-09,0.0
2020-01-10,0.8397
2020-01-13,-2.4289
2020-01-14,0.4979
2020-01-15,-1.9816
2020-01-16,5.5596
2020-01-17,-5.0616
2020-01-21,0.8646
2020-01-22,-5.7143
2020-01-23,1.5152
2020-01-24,-3.2836
2020-01-27,-2.2377
2020-01-28,-2.0521
2020-01-29,-1.6116000000000001
2020-01-30,4.5045
2020-01-31,-0.4702
2020-02-03,-0.8661
2020-02-04,4.8451
2020-02-05,-1.3636
2020-02-06,-0.2304
2020-02-07,0.154
2020-02-10,3.5357
2020-02-11,-6.3846
2020-02-12,-2.0619
2020-02-13,-4.6154
2020-02-14,-0.5942
2020-02-18,-0.6832
2020-02-19,-3.1814
2020-02-20,-0.7993
2020-02-21,1.7905
2020-02-24,-1.759
2020-02-25,-7.7887
2020-02-26,0.7767
2020-02-27,-7.4181
2020-02-28,7.18
2020-03-02,-1.7476
2020-03-03,0.4941
2020-03-04,4.8181
2020-03-05,-1.4071
2020-03-06,-1.9981
2020-03-09,-4.2718
2020-03-10,-3.6511
2020-03-11,-8.4211
2020-03-12,-17.4713
2020-03-13,-0.8357
2020-03-16,-8.0056
2020-03-17,15.8779
2020-03-18,-6.7194
2020-03-19,7.4859
2020-03-20,-1.5769
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.8011
2020-03-26,7.4172
2020-03-27,-3.8224
2020-03-30,-0.3846
2020-03-31,-2.8314
2020-04-01,-2.7815
2020-04-02,4.9046
2020-04-03,4.9351
2020-04-06,5.9406
2020-04-07,-8.411200000000001
2020-04-08,11.607099999999999
2020-04-09,9.7143
2020-04-13,6.3542
2020-04-14,8.3252
2020-04-15,-5.5154
2020-04-16,1.5311
2020-04-17,2.0735
2020-04-20,6.7405
2020-04-21,0.173
2020-04-22,3.7997
2020-04-23,2.4958
2020-04-24,-1.461
2020-04-27,1.2356
2020-04-28,-2.1155
2020-04-29,-2.0781
2020-04-30,1.6978
2020-05-01,-6.9282
2020-05-04,4.843
2020-05-05,-1.7964
2020-05-06,9.1463
2020-05-07,-0.399
2020-05-08,1.4423
2020-05-11,1.8167
2020-05-12,3.2583
2020-05-13,-9.7671
2020-05-14,0.2498
2020-05-15,1.495
2020-05-18,0.3273
2020-05-19,-2.6917
2020-05-20,9.3881
2020-05-21,-1.9157
2020-05-22,-0.4688
2020-05-26,-2.5903
2020-05-27,0.5641
2020-05-28,-3.125
2020-05-29,1.3234
2020-06-01,38.2041
2020-06-02,4.8435
2020-06-03,-7.4366
2020-06-04,-3.7736
2020-06-05,1.9607999999999999
2020-06-08,10.5459
2020-06-09,-6.8462
2020-06-10,3.6145
2020-06-11,-3.8952999999999998
2020-06-12,1.7544
2020-06-15,0.9512
2020-06-16,3.0624
2020-06-17,-3.0286
2020-06-18,-1.591
2020-06-19,-0.1796
2020-06-22,4.4391
2020-06-23,14.3021
2020-06-24,2.6633
2020-06-25,2.0069
2020-06-26,-2.1593
2020-06-29,-5.2477
2020-06-30,6.7288
2020-07-01,-2.2793
2020-07-02,-0.5955
2020-07-06,-1.4978
2020-07-07,-2.8383000000000003
2020-07-08,0.8868
2020-07-09,-3.3092
2020-07-10,-3.6898
2020-07-13,-1.4436
2020-07-14,1.0141
2020-07-15,1.6732
2020-07-16,-2.5233
2020-07-17,-1.8571
2020-07-20,1.0321
2020-07-21,-2.8377
2020-07-22,-0.9346
2020-07-23,0.059
2020-07-24,-1.7678
2020-07-27,4.6190999999999995
2020-07-28,-6.9381
2020-07-29,-5.7917
2020-07-30,3.7279
2020-07-31,-4.1614
