ticker,HLIT US Equity
2000-05-23,-11.2376
2000-05-24,-3.5256
2000-05-25,5.6478
2000-05-26,-4.4025
2000-05-30,7.8947
2000-05-31,8.9939
2000-06-01,9.3706
2000-06-02,15.8568
2000-06-05,-4.3046
2000-06-06,-1.6148
2000-06-07,3.2824999999999998
2000-06-08,-0.1135
2000-06-09,4.4318
2000-06-12,-32.5354
2000-06-13,-1.9758
2000-06-14,1.522
2000-06-15,-5.8347
2000-06-16,-0.1721
2000-06-19,1.8965999999999998
2000-06-20,11.3367
2000-06-21,3.7994
2000-06-22,-7.4671
2000-06-23,-1.2658
2000-06-26,4.6474
2000-06-27,-42.879
2000-06-28,0.8043
2000-06-29,-4.5213
2000-06-30,10.3064
2000-07-03,-1.2626
2000-07-05,-6.1381
2000-07-06,-1.3624
2000-07-07,3.5911999999999997
2000-07-10,18.1333
2000-07-11,-4.0632
2000-07-12,-2.8235
2000-07-13,12.5908
2000-07-14,11.828
2000-07-17,-2.8846
2000-07-18,-2.7723
2000-07-19,-2.6477
2000-07-20,0.2092
2000-07-21,-2.9228
2000-07-24,-0.2151
2000-07-25,-1.7241
2000-07-26,-1.5351
2000-07-27,-9.1314
2000-07-28,-4.1667
2000-07-31,-3.5806
2000-08-01,-5.0398
2000-08-02,8.1006
2000-08-03,-2.0672
2000-08-04,-0.5277
2000-08-07,5.0398
2000-08-08,-1.0101
2000-08-09,-4.5918
2000-08-10,-3.7433
2000-08-11,1.9444
2000-08-14,2.4523
2000-08-15,1.3298
2000-08-16,-2.8871
2000-08-17,-1.0811
2000-08-18,20.765
2000-08-21,12.6697
2000-08-22,-7.6305
2000-08-23,1.5217
2000-08-24,0.8565
2000-08-25,-1.9108
2000-08-28,6.2771
2000-08-29,-2.8513
2000-08-30,10.9015
2000-08-31,1.3233
2000-09-01,-1.1194
2000-09-05,-7.3585
2000-09-06,1.833
2000-09-07,-4.0
2000-09-08,-2.5
2000-09-11,-3.4188
2000-09-12,-6.4159
2000-09-13,2.1277
2000-09-14,-0.463
2000-09-15,-3.7209
2000-09-18,-6.2802
2000-09-19,4.1237
2000-09-20,-1.4851
2000-09-21,-4.5226
2000-09-22,0.2632
2000-09-25,2.8871
2000-09-26,-2.0408
2000-09-27,-3.3854
2000-09-28,9.973
2000-09-29,-5.8824
2000-10-02,-4.4271
2000-10-03,-2.4523
2000-10-04,1.9553
2000-10-05,-43.2877
2000-10-06,-8.6957
2000-10-09,3.7037
2000-10-10,-7.6531
2000-10-11,-5.5249
2000-10-12,-6.4327
2000-10-13,13.75
2000-10-16,1.0989
2000-10-17,-11.413
2000-10-18,-4.2945
2000-10-19,9.6154
2000-10-20,4.6784
2000-10-23,-1.6760000000000002
2000-10-24,-2.8409
2000-10-25,-5.848
2000-10-26,6.2112
2000-10-27,-0.5848
2000-10-30,-5.8824
2000-10-31,45.0
2000-11-01,6.0345
2000-11-02,10.1626
2000-11-03,5.1661
2000-11-06,-4.9123
2000-11-07,2.952
2000-11-08,-2.8674
2000-11-09,-4.059
2000-11-10,-9.2308
2000-11-13,-3.3898
2000-11-14,-10.9649
2000-11-15,-0.4926
2000-11-16,-5.9406
2000-11-17,-0.5263
2000-11-20,-3.7037
2000-11-21,-3.2967
2000-11-22,-2.2727
2000-11-24,-2.907
2000-11-27,-5.3892
2000-11-28,-12.3418
2000-11-29,-6.1372
2000-11-30,-7.6923
2000-12-01,8.3333
2000-12-04,-3.0769
2000-12-05,15.0794
2000-12-06,-5.5172
2000-12-07,-4.3796
2000-12-08,6.1068999999999996
2000-12-11,30.2158
2000-12-12,4.9724
2000-12-13,-10.526299999999999
2000-12-14,-9.4118
2000-12-15,0.487
2000-12-18,0.1616
2000-12-19,-10.9677
2000-12-20,-14.8551
2000-12-21,-7.234
2000-12-22,-12.3853
2000-12-26,6.8063
2000-12-27,-6.3725
2000-12-28,2.6178
2000-12-29,-7.1429
2001-01-02,-1.0989
2001-01-03,25.5556
2001-01-04,0.4425
2001-01-05,-1.3216
2001-01-08,-7.5893
2001-01-09,-1.4493
2001-01-10,19.6078
2001-01-11,15.5738
2001-01-12,-0.7092
2001-01-16,-2.8571
2001-01-17,7.3529
2001-01-18,-2.7397
2001-01-19,-2.4648
2001-01-22,12.6354
2001-01-23,-2.5641
2001-01-24,14.473700000000001
2001-01-25,-16.092
2001-01-26,6.5068
2001-01-29,-2.2508
2001-01-30,1.3158
2001-01-31,22.0779
2001-02-01,-5.8511
2001-02-02,-7.3446
2001-02-05,-5.4878
2001-02-06,3.5484
2001-02-07,-1.5575999999999999
2001-02-08,-2.2152
2001-02-09,-9.0615
2001-02-12,-4.6263
2001-02-13,-0.7463
2001-02-14,3.3835
2001-02-15,4.7273
2001-02-16,-4.8611
2001-02-20,-13.8686
2001-02-21,0.0
2001-02-22,2.9661
2001-02-23,6.1728
2001-02-26,4.6512
2001-02-27,-11.1111
2001-02-28,-2.5
2001-03-01,2.9915000000000003
2001-03-02,-4.5643
2001-03-05,-10.4348
2001-03-06,8.2524
2001-03-07,-3.1390000000000002
2001-03-08,-0.9259
2001-03-09,-6.5421
2001-03-12,-13.5
2001-03-13,12.1387
2001-03-14,3.0928
2001-03-15,1.0
2001-03-16,-12.3762
2001-03-19,18.0791
2001-03-20,-9.0909
2001-03-21,-8.4211
2001-03-22,0.0
2001-03-23,4.5977
2001-03-26,0.0
2001-03-27,3.2967
2001-03-28,-14.3617
2001-03-29,-3.7267
2001-03-30,16.129
2001-04-02,-22.2222
2001-04-03,-8.5714
2001-04-04,-6.25
2001-04-05,8.3333
2001-04-06,-12.3077
2001-04-09,-22.5263
2001-04-10,25.3623
2001-04-11,1.7341
2001-04-12,7.9545
2001-04-16,-10.7895
2001-04-17,-1.1799
2001-04-18,17.6119
2001-04-19,10.6599
2001-04-20,22.0183
2001-04-23,-15.6015
2001-04-24,0.4454
2001-04-25,-2.439
2001-04-26,-5.6818
2001-04-27,-9.1566
2001-04-30,18.0371
2001-05-01,1.7978
2001-05-02,10.3753
2001-05-03,-9.8
2001-05-04,5.0998
2001-05-07,6.5401
2001-05-08,16.6337
2001-05-09,38.2003
2001-05-10,-1.9656
2001-05-11,-7.1429
2001-05-14,2.2942
2001-05-15,-4.0897
2001-05-16,17.3315
2001-05-17,9.1442
2001-05-18,4.7261
2001-05-21,9.7436
2001-05-22,2.243
2001-05-23,-9.415
2001-05-24,1.3118
2001-05-25,-3.9840999999999998
2001-05-29,-6.5353
2001-05-30,-8.879
2001-05-31,4.1413
2001-06-01,17.076
2001-06-04,2.3976
2001-06-05,11.8049
2001-06-06,11.8674
2001-06-07,6.4743
2001-06-08,-4.6886
2001-06-11,-7.0715
2001-06-12,-5.0455
2001-06-13,-6.0976
2001-06-14,-9.833
2001-06-15,-8.9506
2001-06-18,-14.2373
2001-06-19,0.2635
2001-06-20,1.5769
2001-06-21,6.2096
2001-06-22,-1.7052
2001-06-25,3.5936
2001-06-26,-0.4785
2001-06-27,3.6058
2001-06-28,3.8283
2001-06-29,11.7318
2001-07-02,-10.0
2001-07-03,5.4444
2001-07-05,6.0063
2001-07-06,-3.1809
2001-07-09,3.6961
2001-07-10,7.8218
2001-07-11,5.4178
2001-07-12,10.7143
2001-07-13,-6.9237
2001-07-16,-1.5215999999999998
2001-07-17,7.897
2001-07-18,-4.8528
2001-07-19,-0.7525
2001-07-20,-7.2452
2001-07-23,4.2688
2001-07-24,-2.7875
2001-07-25,6.362
2001-07-26,14.9115
2001-07-27,10.5572
2001-07-30,3.0504
2001-07-31,-1.8662
2001-08-01,3.6066000000000003
2001-08-02,7.7215
2001-08-03,-2.4677
2001-08-06,-8.9759
2001-08-07,0.3309
2001-08-08,0.7916
2001-08-09,4.3848
2001-08-10,0.5643
2001-08-13,4.7382
2001-08-14,-0.5357
2001-08-15,-6.7026
2001-08-16,0.449
2001-08-17,-3.9591
2001-08-20,-1.5957
2001-08-21,-3.9865
2001-08-22,-1.4778
2001-08-23,-5.8571
2001-08-24,17.9059
2001-08-27,3.0888
2001-08-28,4.432
2001-08-29,-4.3634
2001-08-30,-9.0625
2001-08-31,3.0928
2001-09-04,-9.2
2001-09-05,-8.5169
2001-09-06,-4.1734
2001-09-07,-6.1139
2001-09-10,4.1035
2001-09-17,-12.425
2001-09-18,-0.1957
2001-09-19,3.3333
2001-09-20,-8.8235
2001-09-21,-11.9667
2001-09-24,6.974
2001-09-25,-5.6354
2001-09-26,-12.9977
2001-09-27,0.9421
2001-09-28,8.0
2001-10-01,-11.1111
2001-10-02,1.5278
2001-10-03,26.539
2001-10-04,0.8649
2001-10-05,-7.6099
2001-10-08,-0.348
2001-10-09,-6.8685
2001-10-10,8.125
2001-10-11,17.6879
2001-10-12,18.5658
2001-10-15,-7.3737
2001-10-16,-2.5939
2001-10-17,-10.1928
2001-10-18,1.7382
2001-10-19,9.0452
2001-10-22,5.53
2001-10-23,2.7948
2001-10-24,-0.5947
2001-10-25,-33.3333
2001-10-26,-4.7436
2001-10-29,7.1332
2001-10-30,2.3869
2001-10-31,-0.9816
2001-11-01,-5.3284
2001-11-02,3.4031000000000002
2001-11-05,8.1013
2001-11-06,-1.6393
2001-11-07,-3.6905
2001-11-08,-0.9889
2001-11-09,0.0
2001-11-12,-0.3745
2001-11-13,4.386
2001-11-14,1.9207999999999998
2001-11-15,-2.4735
2001-11-16,-3.6231999999999998
2001-11-19,5.5138
2001-11-20,10.9264
2001-11-21,8.137
2001-11-23,4.7524999999999995
2001-11-26,-3.7807
2001-11-27,8.4479
2001-11-28,-6.3406
2001-11-29,13.8298
2001-11-30,3.3985
2001-12-03,-4.8398
2001-12-04,9.6624
2001-12-05,13.7008
2001-12-06,-2.4238
2001-12-07,-5.181
2001-12-10,-0.524
2001-12-11,3.4612
2001-12-12,-0.2909
2001-12-13,-9.482099999999999
2001-12-14,-0.4835
2001-12-17,0.0
2001-12-18,3.6437
2001-12-19,-1.0937999999999999
2001-12-20,-8.7678
2001-12-21,3.9827
2001-12-24,1.9151
2001-12-26,2.2876
2001-12-27,2.7157
2001-12-28,-4.2768
2001-12-31,-2.3558
2002-01-02,-1.1647
2002-01-03,5.7239
2002-01-04,2.1497
2002-01-07,-9.5869
2002-01-08,8.9655
2002-01-09,-4.6677
2002-01-10,-3.4025
2002-01-11,-5.756
2002-01-14,-1.0027
2002-01-15,4.4199
2002-01-16,-14.5503
2002-01-17,2.2704
2002-01-18,12.9162
2002-01-22,-7.0599
2002-01-23,5.2885
2002-01-24,10.6849
2002-01-25,2.5578
2002-01-28,3.6203
2002-01-29,-4.8913
2002-01-30,4.6531
2002-01-31,4.1342
2002-02-01,2.3970000000000002
2002-02-04,-3.8040000000000003
2002-02-05,-5.4753
2002-02-06,-2.4135
2002-02-07,-8.9035
2002-02-08,8.1448
2002-02-11,6.8619
2002-02-12,-0.1566
2002-02-13,2.3529
2002-02-14,-3.0651
2002-02-15,-5.6917
2002-02-19,-4.9455
2002-02-20,-6.5256
2002-02-21,-5.1887
2002-02-22,2.6866
2002-02-25,2.907
2002-02-26,6.5913
2002-02-27,-3.2686
2002-02-28,-2.8311
2002-03-01,10.4323
2002-03-04,7.1489
2002-03-05,-5.0834
2002-03-06,1.9247
2002-03-07,-2.5452
2002-03-08,10.7835
2002-03-11,6.4639
2002-03-12,-2.5714
2002-03-13,-11.3636
2002-03-14,-2.1505
2002-03-15,-6.5934
2002-03-18,-1.3575
2002-03-19,1.2844
2002-03-20,-4.8913
2002-03-21,4.7619
2002-03-22,-3.6364
2002-03-25,-4.9056999999999995
2002-03-26,5.3571
2002-03-27,3.484
2002-03-28,5.5504999999999995
2002-04-01,-2.7586
2002-04-02,-5.8511
2002-04-03,7.8154
2002-04-04,1.7467000000000001
2002-04-05,-3.5193
2002-04-08,2.4021
2002-04-09,-2.7802
2002-04-10,-0.7149
2002-04-11,-8.2808
2002-04-12,5.3974
2002-04-15,-5.0279
2002-04-16,4.4118
2002-04-17,0.939
2002-04-18,1.8605
2002-04-19,3.379
2002-04-22,-5.9187
2002-04-23,0.0939
2002-04-24,0.9381
2002-04-25,-16.8216
2002-04-26,-8.9385
2002-04-29,-5.5215
2002-04-30,4.5455
2002-05-01,-0.4969
2002-05-02,-0.1248
2002-05-03,-4.125
2002-05-06,-1.5645
2002-05-07,-8.4768
2002-05-08,14.9059
2002-05-09,-5.4156
2002-05-10,-3.4621
2002-05-13,5.6552
2002-05-14,9.3995
2002-05-15,2.7446
2002-05-16,0.4646
2002-05-17,0.578
2002-05-20,-11.4943
2002-05-21,-8.7013
2002-05-22,-1.7069999999999999
2002-05-23,1.3025
2002-05-24,-9.7143
2002-05-28,2.6898999999999997
2002-05-29,-0.6163
2002-05-30,-6.9767
2002-05-31,-2.6667
2002-06-03,-9.0753
2002-06-04,8.0979
2002-06-05,1.2195
2002-06-06,-4.475
2002-06-07,1.4414
2002-06-10,2.8419
2002-06-11,-4.4905
2002-06-12,-4.34
2002-06-13,-2.4575
2002-06-14,-3.4884
2002-06-17,-10.241
2002-06-18,-3.5794
2002-06-19,-1.3921000000000001
2002-06-20,-19.5294
2002-06-21,1.1696
2002-06-24,-3.4682
2002-06-25,-11.6766
2002-06-26,1.3559
2002-06-27,3.6789
2002-06-28,18.0323
2002-07-01,-13.091
2002-07-02,-25.4717
2002-07-03,-3.7975
2002-07-05,9.6053
2002-07-08,-17.1669
2002-07-09,1.4493
2002-07-10,4.2857
2002-07-11,-0.4566
2002-07-12,3.211
2002-07-15,2.6667
2002-07-16,-7.7922
2002-07-17,-7.0423
2002-07-18,-5.5556
2002-07-19,-1.0695000000000001
2002-07-22,8.1081
2002-07-23,-6.5
2002-07-24,-1.6042999999999998
2002-07-25,-27.7174
2002-07-26,-3.0075
2002-07-29,56.5891
2002-07-30,-1.9802
2002-07-31,-11.6162
2002-08-01,2.8571
2002-08-02,-2.2222
2002-08-05,-12.5
2002-08-06,12.987
2002-08-07,7.4713
2002-08-08,3.7433
2002-08-09,-6.701
2002-08-12,-0.5525
2002-08-13,0.5556
2002-08-14,2.2099
2002-08-15,-3.7838000000000003
2002-08-16,5.5618
2002-08-19,13.3582
2002-08-20,5.1643
2002-08-21,22.3214
2002-08-22,16.7883
2002-08-23,-8.75
2002-08-26,7.8767
2002-08-27,-8.5714
2002-08-28,-16.6667
2002-08-29,4.5833
2002-08-30,1.5936
2002-09-03,-11.3725
2002-09-04,11.0619
2002-09-05,-9.9602
2002-09-06,5.7522
2002-09-09,-4.1841
2002-09-10,1.7467000000000001
2002-09-11,1.2876
2002-09-12,-1.2711999999999999
2002-09-13,-3.0043
2002-09-16,-4.8673
2002-09-17,-8.3721
2002-09-18,2.9283
2002-09-19,-6.2972
2002-09-20,3.1579
2002-09-23,2.551
2002-09-24,-3.9801
2002-09-25,5.1813
2002-09-26,-2.4631
2002-09-27,-7.0707
2002-09-30,-4.8913
2002-10-01,-26.8571
2002-10-02,-8.5938
2002-10-03,10.2564
2002-10-04,3.1008
2002-10-07,-12.782
2002-10-08,1.7241
2002-10-09,-12.7119
2002-10-10,21.3592
2002-10-11,-1.6
2002-10-14,12.1951
2002-10-15,2.8986
2002-10-16,-9.7887
2002-10-17,6.1671
2002-10-18,-5.8824
2002-10-21,-2.3438
2002-10-22,-1.6
2002-10-23,21.9512
2002-10-24,0.0
2002-10-25,7.3333
2002-10-28,6.2112
2002-10-29,-1.2281
2002-10-30,5.9799
2002-10-31,0.0
2002-11-01,7.933
2002-11-04,6.6253
2002-11-05,-4.3689
2002-11-06,9.1371
2002-11-07,-1.8605
2002-11-08,-6.1611
2002-11-11,-11.6162
2002-11-12,10.2857
2002-11-13,-0.5181
2002-11-14,14.5833
2002-11-15,4.0909
2002-11-18,0.4367
2002-11-19,-5.2174
2002-11-20,11.880700000000001
2002-11-21,8.2411
2002-11-22,-4.9242
2002-11-25,17.1315
2002-11-26,1.3605
2002-11-27,9.0604
2002-11-29,-3.0769
2002-12-02,10.1587
2002-12-03,-10.951
2002-12-04,-2.9126
2002-12-05,0.6333
2002-12-06,-3.9417
2002-12-09,-13.4483
2002-12-10,17.1315
2002-12-11,-2.3810000000000002
2002-12-12,-4.878
2002-12-13,-3.4432
2002-12-16,3.8695
2002-12-17,-5.0402
2002-12-18,-13.0769
2002-12-19,6.1947
2002-12-20,-8.3333
2002-12-23,1.3636
2002-12-24,-2.2422
2002-12-26,1.3761
2002-12-27,0.905
2002-12-30,-1.3453
2002-12-31,4.5455
2003-01-02,14.7826
2003-01-03,-2.2727
2003-01-06,10.8527
2003-01-07,-1.3986
2003-01-08,-6.7376000000000005
2003-01-09,4.1825
2003-01-10,26.2774
2003-01-13,9.8266
2003-01-14,1.0526
2003-01-15,0.2604
2003-01-16,8.3117
2003-01-17,-9.5923
2003-01-21,-8.4881
2003-01-22,4.058
2003-01-23,11.6992
2003-01-24,-3.7406
2003-01-27,-10.3627
2003-01-28,6.9364
2003-01-29,14.8649
2003-01-30,-4.0
2003-01-31,3.4314
2003-02-03,1.4218
2003-02-04,-8.411200000000001
2003-02-05,8.6735
2003-02-06,-3.0516
2003-02-07,-3.3898
2003-02-10,-3.7594
2003-02-11,-1.5625
2003-02-12,1.0582
2003-02-13,-7.8534
2003-02-14,8.2386
2003-02-18,3.6745
2003-02-19,2.0253
2003-02-20,-1.9851
2003-02-21,-0.7595
2003-02-24,-3.3163
2003-02-25,5.0132
2003-02-26,-1.5074999999999998
2003-02-27,-1.7856999999999998
2003-02-28,0.7792
2003-03-03,1.8041
2003-03-04,-2.5316
2003-03-05,-1.039
2003-03-06,-6.2992
2003-03-07,-5.042
2003-03-10,-12.9794
2003-03-11,-1.6949
2003-03-12,0.0
2003-03-13,7.5862
2003-03-14,5.7692
2003-03-17,3.0303
2003-03-18,2.9412000000000003
2003-03-19,-2.0
2003-03-20,3.207
2003-03-21,8.4746
2003-03-24,-2.0833
2003-03-25,4.2553
2003-03-26,-0.5102
2003-03-27,-4.1026
2003-03-28,-7.754
2003-03-31,-3.4783
2003-04-01,3.3033
2003-04-02,2.907
2003-04-03,4.5198
2003-04-04,0.8108
2003-04-07,3.7534
2003-04-08,-0.7752
2003-04-09,8.0729
2003-04-10,-2.4096
2003-04-11,6.6667
2003-04-14,15.0463
2003-04-15,0.6036
2003-04-16,-0.2
2003-04-17,0.2004
2003-04-21,-1.8
2003-04-22,-0.2037
2003-04-23,1.2245
2003-04-24,-10.4839
2003-04-25,-23.8739
2003-04-28,4.142
2003-04-29,-1.1364
2003-04-30,-0.2874
2003-05-01,0.5764
2003-05-02,9.4556
2003-05-05,4.9738
2003-05-06,1.995
2003-05-07,-6.846
2003-05-08,-1.3123
2003-05-09,5.3191
2003-05-12,2.2727
2003-05-13,-1.2346
2003-05-14,1.25
2003-05-15,11.1111
2003-05-16,-7.5556
2003-05-19,-9.375
2003-05-20,-0.5305
2003-05-21,3.7333
2003-05-22,2.5707
2003-05-23,-0.7519
2003-05-27,5.0505
2003-05-28,3.3654
2003-05-29,5.3488
2003-05-30,2.649
2003-06-02,1.2903
2003-06-03,0.4246
2003-06-04,2.537
2003-06-05,2.0619
2003-06-06,3.2323
2003-06-09,-10.1761
2003-06-10,4.793
2003-06-11,1.0395
2003-06-12,-0.4115
2003-06-13,-5.9917
2003-06-16,-2.8352
2003-06-17,0.656
2003-06-18,2.9213
2003-06-19,-1.9651
2003-06-20,-2.2272
2003-06-23,-7.7449
2003-06-24,0.0
2003-06-25,-1.7284000000000002
2003-06-26,6.5327
2003-06-27,-2.8302
2003-06-30,-1.2136
2003-07-01,0.7371
2003-07-02,9.5122
2003-07-03,-1.7816999999999998
2003-07-07,5.4422
2003-07-08,-1.0753
2003-07-09,0.8696
2003-07-10,-0.8621
2003-07-11,0.8696
2003-07-14,-2.1552
2003-07-15,-1.3216
2003-07-16,-1.3393
2003-07-17,-9.276
2003-07-18,-4.7382
2003-07-21,-4.9738
2003-07-22,4.6832
2003-07-23,0.0
2003-07-24,1.8420999999999998
2003-07-25,-1.292
2003-07-28,1.5707
2003-07-29,-1.2887
2003-07-30,-0.5222
2003-07-31,3.9370000000000003
2003-08-01,0.0
2003-08-04,-1.7677
2003-08-05,-6.6838
2003-08-06,-10.4683
2003-08-07,1.2308
2003-08-08,1.2158
2003-08-11,3.3033
2003-08-12,2.6163
2003-08-13,2.5496
2003-08-14,3.0387
2003-08-15,-0.2681
2003-08-18,4.3011
2003-08-19,-0.7732
2003-08-20,-4.1558
2003-08-21,4.607
2003-08-22,-3.3679
2003-08-25,-2.1448
2003-08-26,2.4657999999999998
2003-08-27,12.8342
2003-08-28,0.7109
2003-08-29,1.1764999999999999
2003-09-02,8.3721
2003-09-03,-1.2876
2003-09-04,0.2174
2003-09-05,-0.6508
2003-09-08,8.0786
2003-09-09,-4.0404
2003-09-10,-5.2632
2003-09-11,-0.6667
2003-09-12,2.9083
2003-09-15,0.0
2003-09-16,2.3913
2003-09-17,20.3822
2003-09-18,2.2928
2003-09-19,5.3448
2003-09-22,8.347
2003-09-23,1.5106000000000002
2003-09-24,-7.7381
2003-09-25,-5.6452
2003-09-26,-6.3248
2003-09-29,8.7591
2003-09-30,5.0336
2003-10-01,7.3482
2003-10-02,4.9107
2003-10-03,1.5603
2003-10-06,2.6536
2003-10-07,7.3469
2003-10-08,-3.0418
2003-10-09,1.3072
2003-10-10,0.3871
2003-10-13,3.9846
2003-10-14,1.3597000000000001
2003-10-15,-0.6098
2003-10-16,2.2086
2003-10-17,-4.0816
2003-10-20,2.6283
2003-10-21,5.4878
2003-10-22,-4.6243
2003-10-23,-7.2727
2003-10-24,-5.8824
2003-10-27,3.0417
2003-10-28,4.4615
2003-10-29,7.7419
2003-10-30,-4.6826
2003-10-31,-2.626
2003-11-03,5.8065
2003-11-04,5.122
2003-11-05,4.8724
2003-11-06,0.4425
2003-11-07,-1.2115
2003-11-10,-4.2363
2003-11-11,-4.4121
2003-11-12,7.7822
2003-11-13,1.1299
2003-11-14,-4.067
2003-11-17,-2.9816000000000003
2003-11-18,-3.3613
2003-11-19,-0.8696
2003-11-20,0.0
2003-11-21,0.8772
2003-11-24,5.2174
2003-11-25,-1.0626
2003-11-26,1.5513
2003-11-28,1.5276
2003-12-01,2.5463
2003-12-02,-1.2415
2003-12-03,-6.1714
2003-12-04,-1.7052
2003-12-05,-7.311
2003-12-08,1.2032
2003-12-09,-2.3778
2003-12-10,-8.931000000000001
2003-12-11,8.7667
2003-12-12,-1.9125999999999999
2003-12-15,-0.5571
2003-12-16,-4.4818
2003-12-17,-0.4399
2003-12-18,2.5037000000000003
2003-12-19,4.7414
2003-12-22,0.6859
2003-12-23,3.5422000000000002
2003-12-24,-3.1579
2003-12-26,1.2227999999999999
2003-12-29,0.8054
2003-12-30,1.4647000000000001
2003-12-31,-4.8556
2004-01-02,5.5172
2004-01-05,3.9215999999999998
2004-01-06,0.2516
2004-01-07,10.1631
2004-01-08,6.6059
2004-01-09,-1.3889
2004-01-12,4.7671
2004-01-13,-7.6525
2004-01-14,-0.112
2004-01-15,3.4753
2004-01-16,0.6501
2004-01-20,7.1044
2004-01-21,-6.4322
2004-01-22,-6.015
2004-01-23,12.5714
2004-01-26,4.3655
2004-01-27,-2.3346
2004-01-28,7.7689
2004-01-29,-3.4196
2004-01-30,1.3397000000000001
2004-02-02,3.1161
2004-02-03,3.3883
2004-02-04,-6.3773
2004-02-05,-0.8515
2004-02-06,6.8702
2004-02-09,3.3036
2004-02-10,3.0251
2004-02-11,1.3423
2004-02-12,2.0199
2004-02-13,0.211
2004-02-17,3.6437
2004-02-18,2.7344
2004-02-19,-4.1065
2004-02-20,-6.4235
2004-02-23,-6.5254
2004-02-24,1.3599
2004-02-25,5.0089
2004-02-26,1.5332
2004-02-27,2.4329
2004-03-01,-0.4095
2004-03-02,-3.3717
2004-03-03,-1.8723
2004-03-04,4.51
2004-03-05,0.4149
2004-03-08,-6.7769
2004-03-09,-3.9894
2004-03-10,-2.3084
2004-03-11,-0.2836
2004-03-12,5.2133
2004-03-15,-9.9099
2004-03-16,-10.2
2004-03-17,5.7905999999999995
2004-03-18,-5.4737
2004-03-19,-2.6726
2004-03-22,-2.6316
2004-03-23,-1.4101
2004-03-24,-1.3111
2004-03-25,9.7826
2004-03-26,7.2607
2004-03-29,0.3077
2004-03-30,-0.3067
2004-03-31,-0.4103
2004-04-01,0.9269
2004-04-02,1.9388
2004-04-05,5.2052
2004-04-06,-2.9496
2004-04-07,0.5882
2004-04-08,-1.6569
2004-04-12,0.0
2004-04-13,-5.6492
2004-04-14,-0.3151
2004-04-15,-6.9547
2004-04-16,-2.3783
2004-04-19,0.8121
2004-04-20,-5.1784
2004-04-21,5.4612
2004-04-22,-3.3372
2004-04-23,-0.3571
2004-04-26,-0.5974
2004-04-27,-3.6058
2004-04-28,-4.4888
2004-04-29,-9.9217
2004-04-30,-4.6377
2004-05-03,0.9119
2004-05-04,6.1747
2004-05-05,0.5674
2004-05-06,-9.1678
2004-05-07,-2.0186
2004-05-10,-11.252
2004-05-11,8.9286
2004-05-12,0.1639
2004-05-13,-1.8003
2004-05-14,-2.1667
2004-05-17,-4.0886
2004-05-18,0.7105
2004-05-19,1.7637
2004-05-20,-3.5009
2004-05-21,-4.2744
2004-05-24,3.3771
2004-05-25,3.2668
2004-05-26,12.478
2004-05-27,0.1563
