ticker,THO US Equity
2000-05-22,-0.5181
2000-05-23,-0.2604
2000-05-24,0.0
2000-05-25,-4.4386
2000-05-26,2.1858
2000-05-30,-0.8021
2000-05-31,0.8086
2000-06-01,-0.8021
2000-06-02,-1.3477000000000001
2000-06-05,-1.6393
2000-06-06,-1.6667
2000-06-07,1.6949
2000-06-08,-0.5556
2000-06-09,-4.7486
2000-06-12,-0.2933
2000-06-13,0.5882
2000-06-14,2.7251
2000-06-15,0.2849
2000-06-16,2.8409
2000-06-19,-2.4862
2000-06-20,-0.5666
2000-06-21,0.2849
2000-06-22,-1.9886
2000-06-23,0.2899
2000-06-26,2.0231
2000-06-27,1.4163999999999999
2000-06-28,-0.5587
2000-06-29,-2.5281000000000002
2000-06-30,-3.2421
2000-07-03,6.0313
2000-07-05,-3.0899
2000-07-06,2.029
2000-07-07,-1.9886
2000-07-10,4.6377
2000-07-11,0.831
2000-07-12,0.5495
2000-07-13,0.2732
2000-07-14,0.2725
2000-07-17,-0.8152
2000-07-18,0.0
2000-07-19,-0.5479
2000-07-20,-0.551
2000-07-21,0.0
2000-07-24,1.662
2000-07-25,0.8174
2000-07-26,0.5405
2000-07-27,0.0
2000-07-28,0.5376
2000-07-31,0.8021
2000-08-01,1.061
2000-08-02,2.6247
2000-08-03,-2.046
2000-08-04,-3.9164
2000-08-07,2.7174
2000-08-08,-1.5873
2000-08-09,1.8817
2000-08-10,-1.3193
2000-08-11,3.2086
2000-08-14,-0.5181
2000-08-15,-0.5208
2000-08-16,-0.7853
2000-08-17,0.2639
2000-08-18,0.7895
2000-08-21,0.0
2000-08-22,-0.5222
2000-08-23,-1.8373
2000-08-24,-0.5348
2000-08-25,0.8065
2000-08-28,-1.3333
2000-08-29,1.0811
2000-08-30,-0.5348
2000-08-31,0.2688
2000-09-01,0.2681
2000-09-05,-1.8717000000000001
2000-09-06,2.1798
2000-09-07,0.8
2000-09-08,0.5291
2000-09-11,-0.2632
2000-09-12,1.0554
2000-09-13,-0.2611
2000-09-14,0.0
2000-09-15,1.8325
2000-09-18,-2.0566
2000-09-19,0.5249
2000-09-20,0.0
2000-09-21,0.0
2000-09-22,-0.5222
2000-09-25,-0.2625
2000-09-26,-1.0526
2000-09-27,0.3511
2000-09-28,-1.8568
2000-09-29,0.0
2000-10-02,-0.2703
2000-10-03,-1.084
2000-10-04,0.8219
2000-10-05,1.3587
2000-10-06,-2.1448
2000-10-09,0.0
2000-10-10,-3.0137
2000-10-11,-2.2599
2000-10-12,0.578
2000-10-13,0.8621
2000-10-16,0.0
2000-10-17,-1.1396
2000-10-18,1.4409
2000-10-19,-0.5682
2000-10-20,0.8571
2000-10-23,0.0
2000-10-24,-4.8159
2000-10-25,-0.5952
2000-10-26,-0.5988
2000-10-27,-1.2048
2000-10-30,0.6098
2000-10-31,-3.0303
2000-11-01,-1.25
2000-11-02,1.2658
2000-11-03,2.8125
2000-11-06,-2.4316
2000-11-07,0.9346
2000-11-08,1.2346
2000-11-09,1.5244
2000-11-10,-1.8018
2000-11-13,1.8349
2000-11-14,-2.1021
2000-11-15,0.6135
2000-11-16,0.0
2000-11-17,-0.3049
2000-11-20,1.8349
2000-11-21,2.1021
2000-11-22,0.2941
2000-11-24,0.5865
2000-11-27,1.4577
2000-11-28,-3.4483
2000-11-29,1.4881
2000-11-30,-3.8123
2000-12-01,2.1341
2000-12-04,0.0
2000-12-05,-1.4925
2000-12-06,-1.2121
2000-12-07,-0.6135
2000-12-08,0.3086
2000-12-11,-1.8462
2000-12-12,-1.2539
2000-12-13,-0.3175
2000-12-14,-0.9554
2000-12-15,1.6077
2000-12-18,-0.6329
2000-12-19,-0.9554
2000-12-20,0.1029
2000-12-21,-0.3215
2000-12-22,1.6129
2000-12-26,-1.9048
2000-12-27,2.589
2000-12-28,-0.3155
2000-12-29,0.0
2001-01-02,0.9494
2001-01-03,5.3292
2001-01-04,1.7856999999999998
2001-01-05,-2.0468
2001-01-08,0.2985
2001-01-09,2.0833
2001-01-10,1.4577
2001-01-11,0.2874
2001-01-12,2.8653
2001-01-16,2.507
2001-01-17,5.7065
2001-01-18,6.9409
2001-01-19,0.0
2001-01-22,-1.6827
2001-01-23,-7.335
2001-01-24,1.5831
2001-01-25,-2.3377
2001-01-26,-2.1277
2001-01-29,2.087
2001-01-30,0.5111
2001-01-31,5.9322
2001-02-01,3.6
2001-02-02,-4.6332
2001-02-05,1.4575
2001-02-06,0.1596
2001-02-07,1.6335
2001-02-08,-0.2352
2001-02-09,-2.7504999999999997
2001-02-12,3.4343
2001-02-13,-0.3906
2001-02-14,0.2745
2001-02-15,1.095
2001-02-16,0.3095
2001-02-20,-0.5785
2001-02-21,-3.3359
2001-02-22,-0.0803
2001-02-23,-2.4096
2001-02-26,3.4979
2001-02-27,-1.7893
2001-02-28,-0.1215
2001-03-01,-0.6486
2001-03-02,8.6087
2001-03-05,-3.0804
2001-03-06,-3.4109
2001-03-07,-2.488
2001-03-08,0.4115
2001-03-09,0.0
2001-03-12,-1.4344000000000001
2001-03-13,1.2474
2001-03-14,-1.9713
2001-03-15,-0.2096
2001-03-16,-0.084
2001-03-19,0.9251
2001-03-20,-3.125
2001-03-21,-1.1613
2001-03-22,-4.047
2001-03-23,1.1338
2001-03-26,0.2242
2001-03-27,-1.5659999999999998
2001-03-28,-1.3636
2001-03-29,-6.682
2001-03-30,7.4074
2001-04-02,-1.6092
2001-04-03,-1.4019
2001-04-04,-2.3697
2001-04-05,-0.4854
2001-04-06,-0.5366
2001-04-09,0.2943
2001-04-10,3.1785
2001-04-11,-0.7583
2001-04-12,-0.6686
2001-04-16,-0.2404
2001-04-17,0.241
2001-04-18,1.6827
2001-04-19,1.5603
2001-04-20,-2.2346
2001-04-23,0.0
2001-04-24,-0.9524
2001-04-25,2.1635
2001-04-26,4.2353
2001-04-27,-0.2257
2001-04-30,5.4299
2001-05-01,5.3648
2001-05-02,3.8289
2001-05-03,-0.7454
2001-05-04,2.7668
2001-05-07,-3.8077
2001-05-08,1.5594000000000001
2001-05-09,-0.9843
2001-05-10,-2.3857
2001-05-11,-1.6293
2001-05-14,6.6253
2001-05-15,-0.3883
2001-05-16,-0.9357
2001-05-17,5.2735
2001-05-18,-0.3364
2001-05-21,3.901
2001-05-22,1.083
2001-05-23,-5.3214
2001-05-24,-0.0754
2001-05-25,-1.8498
2001-05-29,3.2692
2001-05-30,-2.2346
2001-05-31,-2.8571
2001-06-01,5.8824
2001-06-04,-1.7407
2001-06-05,5.5409
2001-06-06,-0.3571
2001-06-07,-2.1505
2001-06-08,-2.3443
2001-06-11,-1.3503
2001-06-12,0.9506
2001-06-13,1.5066000000000002
2001-06-14,-0.1114
2001-06-15,-0.4833
2001-06-18,-0.523
2001-06-19,3.0792
2001-06-20,1.3843
2001-06-21,4.2041
2001-06-22,-1.0345
2001-06-25,2.7875
2001-06-26,1.3559
2001-06-27,2.3411
2001-06-28,6.5359
2001-06-29,1.135
2001-07-02,0.4246
2001-07-03,-0.3322
2001-07-05,-3.0303
2001-07-06,0.9375
2001-07-09,1.3932
2001-07-10,2.2901
2001-07-11,0.4478
2001-07-12,-0.0892
2001-07-13,4.1047
2001-07-16,-0.2
2001-07-17,-1.231
2001-07-18,-2.6087
2001-07-19,4.1667
2001-07-20,-0.7143
2001-07-23,-0.2878
2001-07-24,0.8369
2001-07-25,1.6027
2001-07-26,0.507
2001-07-27,-0.9249
2001-07-30,-0.1414
2001-07-31,-2.2663
2001-08-01,2.4638
2001-08-02,-1.8388
2001-08-03,-0.2017
2001-08-06,-3.5518
2001-08-07,0.1497
2001-08-08,0.1495
2001-08-09,-0.7463
2001-08-10,0.0
2001-08-13,4.5113
2001-08-14,-0.7194
2001-08-15,-0.1159
2001-08-16,0.1161
2001-08-17,0.4348
2001-08-20,0.1732
2001-08-21,-0.8931
2001-08-22,-0.8721
2001-08-23,0.2933
2001-08-24,-1.5497
2001-08-27,0.7722
2001-08-28,-0.9726
2001-08-29,-1.1905000000000001
2001-08-30,-3.012
2001-08-31,-1.5528
2001-09-04,-6.6246
2001-09-05,3.0405
2001-09-06,2.9508
2001-09-07,-3.0255
2001-09-10,-4.8933
2001-09-17,-11.2569
2001-09-18,1.1284
2001-09-19,-4.5786999999999995
2001-09-20,-5.6452
2001-09-21,-3.8462
2001-09-24,7.5556
2001-09-25,1.2397
2001-09-26,2.5714
2001-09-27,0.8754
2001-09-28,7.7773
2001-10-01,-0.7326
2001-10-02,-1.476
2001-10-03,4.8689
2001-10-04,-1.5356999999999998
2001-10-05,-3.4095
2001-10-08,5.1446
2001-10-09,0.0
2001-10-10,1.1786
2001-10-11,0.2471
2001-10-12,1.3028
2001-10-15,1.6684
2001-10-16,0.0
2001-10-17,3.4188
2001-10-18,-3.1074
2001-10-19,0.3071
2001-10-22,1.3605
2001-10-23,1.8456000000000001
2001-10-24,-0.3624
2001-10-25,-0.463
2001-10-26,8.804
2001-10-29,0.458
2001-10-30,-0.5775
2001-10-31,7.0009
2001-11-01,-0.7143
2001-11-02,-2.0719
2001-11-05,-2.1452
2001-11-06,1.3514
2001-11-07,0.4444
2001-11-08,0.59
2001-11-09,-0.0587
2001-11-12,0.088
2001-11-13,3.1955
2001-11-14,4.4033999999999995
2001-11-15,-1.2789
2001-11-16,2.0121
2001-11-19,1.0538
2001-11-20,0.4545
2001-11-21,-1.3841
2001-11-23,1.4575
2001-11-26,0.5853
2001-11-27,0.1587
2001-11-28,0.6602
2001-11-29,-0.3148
2001-11-30,0.0
2001-12-03,0.2632
2001-12-04,1.0499
2001-12-05,0.7532
2001-12-06,1.7788
2001-12-07,-0.0253
2001-12-10,-1.0134
2001-12-11,0.3071
2001-12-12,0.0255
2001-12-13,0.3571
2001-12-14,1.1439
2001-12-17,0.4021
2001-12-18,-1.8773
2001-12-19,0.8163
2001-12-20,-3.7975
2001-12-21,-2.6316
2001-12-24,0.8108
2001-12-26,0.2681
2001-12-27,-0.1604
2001-12-28,-1.4462
2001-12-31,0.6793
2002-01-02,1.8893
2002-01-03,7.5497
2002-01-04,1.133
2002-01-07,4.8466000000000005
2002-01-08,3.8327999999999998
2002-01-09,1.5436
2002-01-10,2.0048
2002-01-11,-0.432
2002-01-14,0.3254
2002-01-15,0.5405
2002-01-16,1.5914000000000001
2002-01-17,0.2329
2002-01-18,-2.3231
2002-01-22,2.4865
2002-01-23,0.2532
2002-01-24,0.3788
2002-01-25,-0.0839
2002-01-28,1.3428
2002-01-29,-1.47
2002-01-30,-1.1767
2002-01-31,3.1257
2002-02-01,0.0
2002-02-04,-0.6186
2002-02-05,-3.527
2002-02-06,-3.7849
2002-02-07,-2.101
2002-02-08,-1.6895
2002-02-11,1.0451
2002-02-12,2.9419
2002-02-13,0.4689
2002-02-14,-0.4444
2002-02-15,1.0045
2002-02-19,0.442
2002-02-20,0.7701
2002-02-21,1.0917
2002-02-22,-0.216
2002-02-25,5.2381
2002-02-26,1.666
2002-02-27,1.1531
2002-02-28,1.3
2002-03-01,-0.1382
2002-03-04,-0.6327
2002-03-05,-0.5372
2002-03-06,0.5201
2002-03-07,-2.0896
2002-03-08,0.4878
2002-03-11,-0.5866
2002-03-12,0.1017
2002-03-13,-0.5691
2002-03-14,-3.0675
2002-03-15,-2.2996
2002-03-18,4.6858
2002-03-19,1.5676999999999999
2002-03-20,-7.5955
2002-03-21,-0.8791
2002-03-22,-0.1996
2002-03-25,0.0667
2002-03-26,0.4663
2002-03-27,3.4254
2002-03-28,1.0684
2002-04-01,-0.9514
2002-04-02,1.0672
2002-04-03,1.3305
2002-04-04,3.564
2002-04-05,1.0264
2002-04-08,2.1912
2002-04-09,2.5341
2002-04-10,4.943
2002-04-11,0.5616
2002-04-12,1.8014999999999999
2002-04-15,0.8671
2002-04-16,1.7544
2002-04-17,-1.2069
2002-04-18,0.7853
2002-04-19,2.5108
2002-04-22,1.7736
2002-04-23,1.6432
2002-04-24,-1.8452
2002-04-25,-2.8448
2002-04-26,-0.2055
2002-04-29,-1.3727
2002-04-30,3.0793
2002-05-01,2.8861
2002-05-02,0.5249
2002-05-03,-2.1377
2002-05-06,1.1339
2002-05-07,1.418
2002-05-08,1.6095000000000002
2002-05-09,-0.72
2002-05-10,-2.9331
2002-05-13,1.1788
2002-05-14,2.2153
2002-05-15,0.6582
2002-05-16,0.941
2002-05-17,0.553
2002-05-20,0.4085
2002-05-21,-0.6729
2002-05-22,5.5302
2002-05-23,3.3891
2002-05-24,-0.8231
2002-05-28,1.6743999999999999
2002-05-29,-0.6158
2002-05-30,-0.9222
2002-05-31,1.0762
2002-06-03,-4.1007
2002-06-04,-4.126
2002-06-05,5.2269
2002-06-06,-3.4355
2002-06-07,2.9724
2002-06-10,2.3033
2002-06-11,1.0965
2002-06-12,-5.9725
2002-06-13,1.7692
2002-06-14,6.2132
2002-06-17,-2.3627000000000002
2002-06-18,3.0612
2002-06-19,3.1117
2002-06-20,-3.0864
2002-06-21,3.4678
2002-06-24,0.4788
2002-06-25,-2.0422
2002-06-26,1.1814
2002-06-27,-0.5495
2002-06-28,-1.5746
2002-07-01,-2.8908
2002-07-02,-0.578
2002-07-03,-2.5872
2002-07-05,3.7601
2002-07-08,3.4944
2002-07-09,-3.3486000000000002
2002-07-10,0.7476
2002-07-11,-2.4258
2002-07-12,2.3691
2002-07-15,-1.4285999999999999
2002-07-16,-7.5362
2002-07-17,-5.9875
2002-07-18,-2.6342
2002-07-19,-4.7945
2002-07-22,-3.5971
2002-07-23,-4.0299
2002-07-24,10.0311
2002-07-25,5.6184
2002-07-26,1.104
2002-07-29,8.5374
2002-07-30,-2.622
2002-07-31,-5.4164
2002-08-01,6.4548
2002-08-02,-11.9403
2002-08-05,2.613
2002-08-06,6.2973
2002-08-07,2.4603
2002-08-08,1.1058
2002-08-09,-1.0937999999999999
2002-08-12,-1.2638
2002-08-13,-2.752
2002-08-14,2.9943999999999997
2002-08-15,2.0447
2002-08-16,0.0313
2002-08-19,3.7559
2002-08-20,-0.724
2002-08-21,2.5524
2002-08-22,-0.7407
2002-08-23,-2.9552
2002-08-26,2.1224
2002-08-27,-2.4096
2002-08-28,0.7099
2002-08-29,2.7582
2002-08-30,0.0596
2002-09-03,-6.8256
2002-09-04,3.135
2002-09-05,-2.7605
2002-09-06,1.7225000000000001
2002-09-09,2.6341
2002-09-10,2.6276
2002-09-11,0.0595
2002-09-12,-0.476
2002-09-13,2.8401
2002-09-16,4.7674
2002-09-17,-2.6915
2002-09-18,0.3707
2002-09-19,-3.3807
2002-09-20,1.4408
2002-09-23,-2.029
2002-09-24,-3.8166
2002-09-25,4.1218
2002-09-26,5.1994
2002-09-27,-4.6348
2002-09-30,2.3859
2002-10-01,-1.4672
2002-10-02,-3.4161
2002-10-03,-3.3253
2002-10-04,-3.5647
2002-10-07,-6.8418
2002-10-08,4.6293
2002-10-09,-0.7651
2002-10-10,3.9893
2002-10-11,6.2863
2002-10-14,-2.4568
2002-10-15,5.6903
2002-10-16,-3.501
2002-10-17,6.372
2002-10-18,0.2006
2002-10-21,0.8295
2002-10-22,-0.8794
2002-10-23,-0.7155
2002-10-24,-4.9582
2002-10-25,3.488
2002-10-28,-4.7773
2002-10-29,1.5082
2002-10-30,-1.0612
2002-10-31,2.513
2002-11-01,4.6338
2002-11-04,-1.2570999999999999
2002-11-05,1.1863
2002-11-06,1.5156
2002-11-07,-6.2817
2002-11-08,0.541
2002-11-11,-0.4783
2002-11-12,3.9952
2002-11-13,1.011
2002-11-14,2.9168
2002-11-15,-1.6949
2002-11-18,0.0848
2002-11-19,0.1977
2002-11-20,0.761
2002-11-21,7.3007
2002-11-22,5.2138
2002-11-25,-5.0297
2002-11-26,3.6525
2002-11-27,-2.1143
2002-11-29,-1.7742
2002-12-02,2.2775
2002-12-03,-4.1208
2002-12-04,3.7106
2002-12-05,0.4633
2002-12-06,-2.8952
2002-12-09,-1.8206
2002-12-10,4.2999
2002-12-11,-0.4123
2002-12-12,-0.3105
2002-12-13,-3.9709
2002-12-16,1.8919000000000001
2002-12-17,-4.7215
2002-12-18,-6.9878
2002-12-19,-1.3772
2002-12-20,7.4985
2002-12-23,-0.4801
2002-12-24,-0.8229
2002-12-26,0.8584
2002-12-27,-4.6241
2002-12-30,3.3314
2002-12-31,-0.8923
2003-01-02,5.9832
2003-01-03,-1.425
2003-01-06,0.2502
2003-01-07,-0.4437
2003-01-08,-3.3426
2003-01-09,-1.0086
2003-01-10,-1.1645
2003-01-13,-2.2091
2003-01-14,-5.8434
2003-01-15,8.4453
2003-01-16,-4.6312999999999995
2003-01-17,-1.794
2003-01-21,-9.2913
2003-01-22,-2.6042
2003-01-23,-0.1783
2003-01-24,-1.7143000000000002
2003-01-27,-2.9797000000000002
2003-01-28,2.2846
2003-01-29,0.3295
2003-01-30,-2.1898
2003-01-31,2.6119
2003-02-03,-0.1818
2003-02-04,1.1658
2003-02-05,0.144
2003-02-06,-3.5599
2003-02-07,-2.2371
2003-02-10,1.7925
2003-02-11,1.0491
2003-02-12,-2.6696
2003-02-13,-0.2667
2003-02-14,1.4897
2003-02-18,1.4302000000000001
2003-02-19,-0.7421
2003-02-20,-3.1776
2003-02-21,0.1931
2003-02-24,-3.1985
2003-02-25,4.2994
2003-02-26,-6.5649
2003-02-27,3.9624
2003-02-28,0.943
2003-03-03,-2.102
2003-03-04,-2.7435
2003-03-05,-3.3524
2003-03-06,-1.6497000000000002
2003-03-07,-1.7204000000000002
2003-03-10,-3.8074
2003-03-11,0.6824
2003-03-12,-1.446
2003-03-13,7.5687999999999995
2003-03-14,1.4925
2003-03-17,5.2521
2003-03-18,-5.509
2003-03-19,0.7605
2003-03-20,4.0252
2003-03-21,4.7158
2003-03-24,-6.6205
2003-03-25,4.6167
2003-03-26,-1.4184
2003-03-27,0.1199
2003-03-28,0.1198
2003-03-31,-0.1994
2003-04-01,-2.0775
2003-04-02,7.4254999999999995
2003-04-03,-0.1519
2003-04-04,3.3092
2003-04-07,-0.9573
2003-04-08,1.5985
2003-04-09,-2.3052
2003-04-10,0.2996
2003-04-11,-1.0456
2003-04-14,4.5283
2003-04-15,6.1011
2003-04-16,-1.0208
2003-04-17,0.5844
2003-04-21,0.8202
2003-04-22,4.2373
2003-04-23,2.374
2003-04-24,-2.3189
2003-04-25,-0.9106
2003-04-28,2.5599
2003-04-29,0.992
2003-04-30,1.3308
2003-05-01,-1.5009000000000001
2003-05-02,8.0952
2003-05-05,0.2643
2003-05-06,2.3433
2003-05-07,-0.9445
2003-05-08,-0.6357
2003-05-09,3.5185
2003-05-12,1.6011
2003-05-13,0.6912
2003-05-14,-2.1417
2003-05-15,0.982
2003-05-16,-2.8897
2003-05-19,-5.8655
2003-05-20,2.2188
2003-05-21,-0.6839
2003-05-22,1.6766
2003-05-23,2.2085
2003-05-27,-0.605
2003-05-28,6.029
2003-05-29,0.4921
2003-05-30,5.5495
2003-06-02,-3.7371
2003-06-03,4.1499
2003-06-04,2.9563
2003-06-05,3.7203
2003-06-06,0.0963
2003-06-09,-1.6114000000000002
2003-06-10,-0.66
2003-06-11,1.2549000000000001
2003-06-12,2.2843
2003-06-13,-3.7319
2003-06-16,3.6790000000000003
2003-06-17,-2.4768
2003-06-18,0.928
2003-06-19,-1.5969
2003-06-20,1.9179
2003-06-23,-2.0507
2003-06-24,0.3695
2003-06-25,0.6626
2003-06-26,1.9015
2003-06-27,-1.3158
2003-06-30,-1.0424
2003-07-01,-0.5145
2003-07-02,4.0384
2003-07-03,-1.7041
2003-07-07,6.2846
2003-07-08,1.6538
2003-07-09,0.9583
2003-07-10,-1.766
2003-07-11,0.4494
2003-07-14,1.1857
2003-07-15,-0.3759
2003-07-16,-0.1553
2003-07-17,-4.2009
2003-07-18,0.6729
2003-07-21,-0.3227
2003-07-22,1.2948
2003-07-23,0.0913
2003-07-24,-1.5051
2003-07-25,1.7597
2003-07-28,0.5688
2003-07-29,0.905
2003-07-30,-2.287
2003-07-31,0.9179
2003-08-01,-1.2278
2003-08-04,-1.0129
2003-08-05,0.5814
2003-08-06,-1.3873
2003-08-07,-0.3517
2003-08-08,0.0471
2003-08-11,1.5522
2003-08-12,0.4169
2003-08-13,0.8994
2003-08-14,0.9371
2003-08-15,1.4493
2003-08-18,2.9911
2003-08-19,3.446
2003-08-20,4.4417
2003-08-21,0.321
2003-08-22,-0.12
2003-08-25,1.6016
2003-08-26,2.6601
2003-08-27,0.9597
2003-08-28,1.1597
2003-08-29,1.8418
2003-09-02,4.5027
2003-09-03,-3.673
2003-09-04,2.2365
2003-09-05,1.0937999999999999
2003-09-08,0.1242
2003-09-09,0.7972
2003-09-10,-2.9701
2003-09-11,-0.8332
2003-09-12,0.968
2003-09-15,0.1447
2003-09-16,1.1561
2003-09-17,0.5357
2003-09-18,3.7478
2003-09-19,-0.3595
2003-09-22,-2.3024
2003-09-23,0.1231
2003-09-24,-3.7414
2003-09-25,0.8394
2003-09-26,-4.2164
2003-09-29,1.2091
2003-09-30,0.84
2003-10-01,3.6653000000000002
2003-10-02,5.2321
2003-10-03,3.056
2003-10-06,4.6129
2003-10-07,-0.4724
2003-10-08,-2.8006
2003-10-09,0.586
2003-10-10,1.4727000000000001
2003-10-13,1.9139
2003-10-14,-1.7684
2003-10-15,-0.7169
2003-10-16,0.2728
2003-10-17,-3.5046
2003-10-20,2.5373
2003-10-21,2.701
2003-10-22,-3.7638
2003-10-23,-1.1455
2003-10-24,-0.6621
2003-10-27,1.9663
2003-10-28,1.6669
2003-10-29,2.6845
2003-10-30,-0.7984
2003-10-31,1.1835
2003-11-03,2.6201
2003-11-04,-0.5167
2003-11-05,-6.0648
2003-11-06,2.8948
2003-11-07,-0.7745
2003-11-10,-2.4689
2003-11-11,-1.1922
2003-11-12,2.4463
2003-11-13,0.597
2003-11-14,-1.6199
2003-11-17,-3.5051
2003-11-18,0.321
2003-11-19,-1.6841
2003-11-20,-2.0726
2003-11-21,2.064
2003-11-24,3.2391
2003-11-25,-0.3984
2003-11-26,-0.4167
2003-11-28,2.0586
2003-12-01,-3.0502
2003-12-02,-2.3173
2003-12-03,-4.8485
2003-12-04,-3.0937
2003-12-05,1.8779
2003-12-08,-0.7926
2003-12-09,2.3783
2003-12-10,-2.5408
2003-12-11,10.2421
2003-12-12,-2.027
2003-12-15,-1.5516999999999999
2003-12-16,-2.4518
2003-12-17,2.8366
2003-12-18,0.262
2003-12-19,-0.9408
2003-12-22,1.2135
2003-12-23,-0.3649
2003-12-24,-0.593
2003-12-26,-0.6491
2003-12-29,0.5298
2003-12-30,-1.0188
2003-12-31,-0.2307
2004-01-02,-1.6542
2004-01-05,4.1961
2004-01-06,-0.6422
2004-01-07,2.5507
2004-01-08,-0.7325
2004-01-09,-3.0891
2004-01-12,2.1959
2004-01-13,0.0693
2004-01-14,1.4199
2004-01-15,1.0244
2004-01-16,1.3858
2004-01-20,1.1835
2004-01-21,3.1796
2004-01-22,-0.5908
2004-01-23,0.4819
2004-01-26,-1.1349
2004-01-27,-1.8593
2004-01-28,2.4712
2004-01-29,-2.1222
2004-01-30,-1.4455
2004-02-02,1.2667
2004-02-03,0.4937
2004-02-04,-1.1464
2004-02-05,1.5573000000000001
2004-02-06,0.3915
2004-02-09,-1.2025000000000001
2004-02-10,11.3816
2004-02-11,1.4176
2004-02-12,-0.5824
2004-02-13,-4.4523
2004-02-17,0.6744
2004-02-18,-3.2582
2004-02-19,-3.1476
2004-02-20,-4.1274
2004-02-23,-2.5763
2004-02-24,0.5219
2004-02-25,1.2807
2004-02-26,1.3671
2004-02-27,0.1011
2004-03-01,1.482
2004-03-02,-2.1241
2004-03-03,-0.746
2004-03-04,0.4441
2004-03-05,1.3605
2004-03-08,-5.8725000000000005
2004-03-09,-2.3173
2004-03-10,-3.7226
2004-03-11,-5.0095
2004-03-12,4.3548
2004-03-15,-3.3308
2004-03-16,0.0792
2004-03-17,2.9284
2004-03-18,-3.4987
2004-03-19,0.1992
2004-03-22,-2.7038
2004-03-23,1.0625
2004-03-24,-5.5803
2004-03-25,8.5653
2004-03-26,-1.7751000000000001
2004-03-29,1.3655
2004-03-30,4.2393
2004-03-31,2.0905
2004-04-01,0.5212
2004-04-02,11.4815
2004-04-05,4.3854
2004-04-06,-1.4959
2004-04-07,-0.7108
2004-04-08,-2.4732
2004-04-12,0.1001
2004-04-13,-2.3667
2004-04-14,1.5705
2004-04-15,-1.1764999999999999
2004-04-16,0.5102
2004-04-19,0.0338
2004-04-20,-2.9432
2004-04-21,2.9278
2004-04-22,1.2530000000000001
2004-04-23,-2.0401
2004-04-26,-1.0584
2004-04-27,-1.3112
2004-04-28,-0.8741
2004-04-29,-1.552
2004-04-30,-0.1791
2004-05-03,1.687
2004-05-04,1.7649
2004-05-05,-0.3122
2004-05-06,-2.5747999999999998
2004-05-07,-3.5714
2004-05-10,-1.2593
2004-05-11,0.5251
2004-05-12,-0.0373
2004-05-13,-1.9409999999999998
2004-05-14,0.4187
2004-05-17,-1.4026
2004-05-18,1.115
2004-05-19,-1.635
2004-05-20,0.116
2004-05-21,1.9304999999999999
2004-05-24,2.1591
2004-05-25,3.1516
2004-05-26,0.4313
2004-05-27,-0.2147
2004-05-28,-0.2511
2004-06-01,0.7911
2004-06-02,1.6411
