ticker,YYYH US Equity
2005-12-27,-0.156
2005-12-28,8.5938
2005-12-29,4.3165
2005-12-30,3.3103
2006-01-03,-1.8692
2006-01-04,-3.4013999999999998
2006-01-05,-0.7042
2006-01-06,2.8369
2006-01-09,16.5517
2006-01-10,3.432
2006-01-11,-5.3776
2006-01-12,2.7811
2006-01-13,2.9412000000000003
2006-01-17,-2.2286
2006-01-18,2.2794
2006-01-19,-2.9714
2006-01-20,6.0071
2006-01-23,-5.6667
2006-01-24,6.9494
2006-01-25,-3.6344
2006-01-26,18.0571
2006-01-27,9.8742
2006-01-30,0.8811
2006-01-31,-0.6987
2006-02-01,-3.6939
2006-02-02,-3.653
2006-02-03,6.6350999999999996
2006-02-06,-10.6667
2006-02-07,9.4527
2006-02-08,0.0
2006-02-09,-0.9091
2006-02-10,-8.2569
2006-02-13,-2.0
2006-02-14,2.1429
2006-02-15,-9.0909
2006-02-16,1.6484
2006-02-17,0.0
2006-02-21,2.7027
2006-02-22,0.5263
2006-02-23,2.0942
2006-02-24,-2.5641
2006-02-27,-7.3684
2006-02-28,2.1591
2006-03-01,0.0
2006-03-03,0.0
2006-03-06,0.1112
2006-03-07,0.0
2006-03-08,-4.4444
2006-03-09,2.3256
2006-03-10,0.6818
2006-03-13,-5.1919
2006-03-14,5.9524
2006-03-15,0.8989
2006-03-16,-10.4677
2006-03-17,11.8159
2006-03-20,0.1112
2006-03-21,0.0
2006-03-22,5.2222
2006-03-23,2.9567
2006-03-24,0.0
2006-03-27,4.1026
2006-03-28,0.9852
2006-03-29,4.878
2006-03-30,0.0
2006-03-31,0.0
2006-04-03,0.0
2006-04-04,0.0
2006-04-05,0.0
2006-04-06,0.9302
2006-04-07,-0.9217
2006-04-10,0.0
2006-04-11,-1.3953
2006-04-12,1.3208
2006-04-13,0.0
2006-04-17,-0.2793
2006-04-18,-1.9607999999999999
2006-04-19,0.0
2006-04-20,0.0
2006-04-21,0.0
2006-04-24,4.1905
2006-04-25,-0.0914
2006-04-26,-0.2745
2006-04-27,-0.9174
2006-04-28,1.2963
2006-05-01,4.2048
2006-05-02,-4.5614
2006-05-03,-0.3676
2006-05-04,-2.3063000000000002
2006-05-05,-0.8499
2006-05-08,2.3810000000000002
2006-05-09,4.6512
2006-05-10,-1.3333
2006-05-11,-0.9009
2006-05-12,-2.7273
2006-05-15,0.0
2006-05-16,-6.4486
2006-05-17,-1.0989
2006-05-18,1.0101
2006-05-19,-2.7
2006-05-22,-3.9054
2006-05-23,5.8824
2006-05-24,0.0
2006-05-25,0.0
2006-05-26,0.0
2006-05-30,1.0101
2006-05-31,-0.5
2006-06-01,-4.5226
2006-06-02,6.0
2006-06-05,4.2701
2006-06-06,-4.8571
2006-06-07,0.1001
2006-06-08,4.5
2006-06-09,0.2871
2006-06-12,-0.2863
2006-06-13,-2.9665
2006-06-14,-3.3531
2006-06-15,1.9388
2006-06-16,-0.4004
2006-06-19,-0.1005
2006-06-20,0.6036
2006-06-21,0.0
2006-06-22,-1.0
2006-06-23,2.1212
2006-06-26,1.1869
2006-06-27,3.0303
2006-06-28,0.5693
2006-06-29,0.0
2006-06-30,1.4151
2006-07-03,3.907
2006-07-05,0.2686
2006-07-06,4.9107
2006-07-07,0.766
2006-07-10,0.0
2006-07-11,-0.9291
2006-07-12,-0.682
2006-07-13,1.7167
2006-07-14,-1.6878
2006-07-17,2.5751
2006-07-18,2.4268
2006-07-19,-0.4902
2006-07-20,0.5747
2006-07-21,-2.2041
2006-07-24,-3.5893
2006-07-25,1.7316
2006-07-26,2.1277
2006-07-27,0.0
2006-07-28,0.0
2006-07-31,0.4167
2006-08-01,0.0
2006-08-02,-0.4149
2006-08-03,0.0
2006-08-04,0.0
2006-08-07,0.4167
2006-08-08,-0.8299
2006-08-09,0.0
2006-08-10,-0.4184
2006-08-11,-0.1681
2006-08-14,1.0101
2006-08-15,-1.0833
2006-08-16,0.0842
2006-08-17,0.5051
2006-08-18,0.0838
2006-08-21,0.0
2006-08-22,-0.1674
2006-08-23,-0.2515
2006-08-24,-0.084
2006-08-25,-0.5046
2006-08-28,-0.3381
2006-08-29,-0.7634
2006-08-30,-1.7094
2006-08-31,-4.3478
2006-09-01,-2.2727
2006-09-05,-7.907
2006-09-06,-4.0404
2006-09-07,0.0
2006-09-08,-4.2105
2006-09-11,-1.0989
2006-09-12,1.3333
2006-09-13,5.7018
2006-09-14,-2.5934
2006-09-15,-1.5974
2006-09-18,-2.5974
2006-09-19,0.0
2006-09-20,-0.1111
2006-09-21,-1.0011
2006-09-22,0.5618
2006-09-25,0.4469
2006-09-26,-0.5562
2006-09-27,0.6711
2006-09-28,0.0
2006-09-29,-1.6667
2006-10-02,0.0
2006-10-03,-6.7797
2006-10-04,-12.2424
2006-10-05,1.5192999999999999
2006-10-06,-0.6803
2006-10-09,-5.6164
2006-10-10,-49.2017
2006-10-11,-37.1429
2006-10-12,47.2727
2006-10-13,32.716
2006-10-16,-5.814
2006-10-17,-14.8148
2006-10-18,-14.4928
2006-10-19,-3.3898
2006-10-20,-5.614
2006-10-23,-7.8067
2006-10-24,-5.2419
2006-10-25,-3.4043
2006-10-26,-3.0837
2006-10-27,19.0909
2006-10-30,8.2133
2006-10-31,-7.2372
2006-11-01,-9.1255
2006-11-02,-10.4603
2006-11-03,6.5421
2006-11-06,-3.9474
2006-11-07,-2.7397
2006-11-08,-10.7981
2006-11-09,4.2105
2006-11-10,-4.0404
2006-11-13,7.8947
2006-11-14,9.7561
2006-11-15,-14.6667
2006-11-16,-10.9375
2006-11-17,4.0936
2006-11-20,-1.6854
2006-11-21,5.7143
2006-11-22,0.0
2006-11-24,-1.0811
2006-11-27,-2.7321999999999997
2006-11-28,-4.4944
2006-11-29,17.0588
2006-11-30,4.5226
2006-12-01,-3.8462
2006-12-04,0.0
2006-12-05,-4.5
2006-12-06,2.0942
2006-12-07,-0.5128
2006-12-08,-0.5155
2006-12-11,-4.6632
2006-12-12,-2.1739
2006-12-13,1.1111
2006-12-14,-6.5934
2006-12-15,4.1176
2006-12-18,-9.0395
2006-12-19,1.2422
2006-12-20,4.2945
2006-12-21,-7.0588
2006-12-22,-0.6329
2006-12-26,-3.1847
2006-12-27,-1.3158
2006-12-28,1.3333
2006-12-29,11.1842
2007-01-03,0.0
2007-01-04,0.5917
2007-01-05,-5.2941
2007-01-08,0.0
2007-01-09,-1.2422
2007-01-10,-3.1447
2007-01-11,1.2987
2007-01-12,0.0
2007-01-16,-0.641
2007-01-17,-1.2903
2007-01-18,-1.3072
2007-01-19,3.3113
2007-01-22,2.5641
2007-01-23,-6.25
2007-01-24,0.0
2007-01-25,-0.6667
2007-01-26,-0.6711
2007-01-29,0.0
2007-01-30,1.3514
2007-01-31,6.0
2007-02-01,6.2893
2007-02-02,0.5917
2007-02-05,-2.9412000000000003
2007-02-06,-1.2121
2007-02-07,6.135
2007-02-08,-4.6243
2007-02-09,0.0
2007-02-13,-1.8182
2007-02-14,-5.5556
2007-02-15,1.9607999999999999
2007-02-16,-1.9231
2007-02-20,-1.9607999999999999
2007-02-21,2.6667
2007-02-22,3.8961
2007-02-23,-7.5
2007-02-26,6.7568
2007-02-27,-5.0633
2007-02-28,0.0
2007-03-01,-3.3333
2007-03-02,0.0
2007-03-05,-10.3448
2007-03-06,0.0
2007-03-07,-6.9231
2007-03-08,7.438
2007-03-09,-4.6154
2007-03-12,0.0
2007-03-13,-3.2258
2007-03-14,-9.1667
2007-03-15,0.0
2007-03-16,-4.5872
2007-03-19,5.7692
2007-03-20,2.7273
2007-03-21,4.4248
2007-03-22,5.0847
2007-03-23,28.2258
2007-03-26,-11.9497
2007-03-27,-2.1429
2007-03-28,-1.4599
2007-03-29,-7.4074
2007-03-30,-2.4
2007-04-02,-1.6393
2007-04-03,1.6562999999999999
2007-04-04,-3.2688
2007-04-05,-0.8475
2007-04-09,-6.8376
2007-04-10,-1.8349
2007-04-11,6.5421
2007-04-12,-3.5088
2007-04-13,18.1818
2007-04-16,-4.6154
2007-04-17,8.0645
2007-04-18,23.1343
2007-04-19,30.9091
2007-04-20,2.7778
2007-04-23,7.6577
2007-04-24,-0.8368
2007-04-25,3.7975
2007-04-26,5.6911000000000005
2007-04-27,-1.9231
2007-04-30,-14.1176
2007-05-01,-4.1096
2007-05-02,4.7619
2007-05-03,1.8182
2007-05-04,-4.0179
2007-05-07,-3.7209
2007-05-08,2.8986
2007-05-09,0.4695
2007-05-10,-2.8037
2007-05-11,-11.9471
2007-05-14,8.1081
2007-05-15,-1.0101
2007-05-16,-10.7143
2007-05-17,5.7143
2007-05-18,7.5676
2007-05-21,-7.0352
2007-05-22,4.3243
2007-05-23,3.6269
2007-05-24,-2.5
2007-05-25,4.6154
2007-05-29,-5.3922
2007-05-30,-2.5907
2007-05-31,3.7234
2007-06-01,11.7949
2007-06-04,-3.211
2007-06-05,1.4218
2007-06-06,-2.3364
2007-06-07,-2.8708
2007-06-08,0.0
2007-06-11,1.9704000000000002
2007-06-12,-4.3478
2007-06-13,3.5354
2007-06-14,1.9512
2007-06-15,2.8708
2007-06-18,1.8605
2007-06-19,-2.2831
2007-06-20,0.4673
2007-06-21,0.0
2007-06-22,0.0
2007-06-25,-3.2558
2007-06-26,5.2885
2007-06-27,0.0
2007-06-28,4.5662
2007-06-29,-3.9301
2007-07-02,-2.2727
2007-07-03,7.4419
2007-07-05,1.2987
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,0.8547
2007-07-11,1.6949
2007-07-12,2.0833
2007-07-13,2.8571
2007-07-16,3.1746
2007-07-17,1.1538
2007-07-18,2.2814
2007-07-19,0.3717
2007-07-20,-1.8565
2007-07-23,1.8916
2007-07-24,0.0
2007-07-25,-7.4074
2007-07-26,-4.0
2007-07-27,0.0
2007-07-30,2.0833
2007-07-31,-2.0408
2007-08-01,0.0
2007-08-02,-2.0833
2007-08-03,-2.5532
2007-08-06,0.0
2007-08-07,0.0
2007-08-09,-0.4367
2007-08-10,-0.4386
2007-08-13,0.4405
2007-08-14,-3.9474
2007-08-15,-6.3927
2007-08-16,6.3415
2007-08-17,0.0
2007-08-20,-0.4587
2007-08-21,-7.8341
2007-08-22,11.0
2007-08-23,1.3514
2007-08-24,2.2222
2007-08-27,1.7391
2007-08-28,-5.9829
2007-08-29,0.0
2007-08-30,-6.8182
2007-08-31,8.2927
2007-09-04,-5.4054
2007-09-05,4.7619
2007-09-06,4.5455
2007-09-07,0.8696
2007-09-10,-7.3276
2007-09-11,0.0
2007-09-12,-4.6512
2007-09-13,-2.439
2007-09-14,0.0
2007-09-17,2.5
2007-09-18,2.439
2007-09-19,-4.7619
2007-09-20,0.0
2007-09-21,-3.5
2007-09-24,-11.9171
2007-09-25,3.5294
2007-09-26,2.8409
2007-09-27,-6.0773
2007-09-28,3.5294
2007-10-01,-0.5682
2007-10-02,0.0
2007-10-03,-1.1429
2007-10-04,-0.578
2007-10-05,-12.7907
2007-10-08,16.6667
2007-10-09,4.0
2007-10-10,-9.3407
2007-10-11,7.8712
2007-10-12,-1.6785
2007-10-15,-6.8571
2007-10-16,1.227
2007-10-17,6.0606
2007-10-18,-2.8571
2007-10-19,-2.9412000000000003
2007-10-22,0.0
2007-10-23,-6.0606
2007-10-24,12.9032
2007-10-25,-11.4286
2007-10-26,6.4516
2007-10-29,-3.0303
2007-10-30,1.25
2007-10-31,-1.2346
2007-11-01,0.0
2007-11-02,3.125
2007-11-05,0.0
2007-11-06,-0.6061
2007-11-07,-2.439
2007-11-08,0.0
2007-11-09,1.25
2007-11-12,-4.321
2007-11-14,0.0
2007-11-15,-3.871
2007-11-16,-6.7114
2007-11-19,0.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,-7.1942
2007-11-26,0.7752
2007-11-27,0.0
2007-11-28,-6.1538
2007-11-29,-2.459
2007-11-30,5.042
2007-12-03,0.0
2007-12-05,-4.8
2007-12-06,0.8403
2007-12-07,-2.5
2007-12-10,-1.7094
2007-12-11,6.087
2007-12-12,2.459
2007-12-13,8.0
2007-12-14,3.7037
2007-12-17,-17.8571
2007-12-18,13.0435
2007-12-19,6.1538
2007-12-20,-0.7246
2007-12-21,-2.9288
2007-12-24,2.2559
2007-12-26,-15.4334
2007-12-27,-4.3478
2007-12-28,-1.8182
2007-12-31,25.0
2008-01-02,-18.5185
2008-01-03,22.7159
2008-01-04,-17.7702
2008-01-07,6.3063
2008-01-08,-11.0169
2008-01-09,-21.9048
2008-01-10,4.878
2008-01-11,-6.9767
2008-01-14,-5.0
2008-01-15,5.2632
2008-01-16,-6.2344
2008-01-17,1.3164
2008-01-18,5.2632
2008-01-22,-3.75
2008-01-24,3.8961
2008-01-25,-3.75
2008-01-28,-11.6883
2008-01-29,-3.9154
2008-01-30,11.7276
2008-01-31,-10.9589
2008-02-01,24.8942
2008-02-04,10.863
2008-02-05,-8.5556
2008-02-06,-2.7946999999999997
2008-02-07,-11.25
2008-02-08,0.0
2008-02-11,-8.4507
2008-02-12,15.3654
2008-02-13,0.0167
2008-02-14,-6.6667
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,0.0
2008-02-21,-2.8571
2008-02-22,4.6783
2008-02-25,-7.279
2008-02-26,9.0909
2008-02-27,-1.3889
2008-02-28,-5.6338
2008-02-29,0.0
2008-03-03,-1.4925
2008-03-04,1.5341
2008-03-05,-0.0187
2008-03-06,0.0
2008-03-07,4.4776
2008-03-10,-4.2857
2008-03-11,-1.4925
2008-03-12,0.0
2008-03-13,-16.6667
2008-03-14,9.0682
2008-03-17,-33.3194
2008-03-18,100.0
2008-03-19,-37.5
2008-03-20,-10.0
2008-03-24,11.1111
2008-03-25,6.0
2008-03-27,1.8868
2008-03-28,-1.8519
2008-03-31,3.7736
2008-04-01,-18.1818
2008-04-02,2.2222
2008-04-03,4.3478
2008-04-04,-4.1667
2008-04-07,30.4348
2008-04-09,-8.3333
2008-04-10,1.8182
2008-04-11,-14.2857
2008-04-14,-2.0833
2008-04-15,6.383
2008-04-18,-8.0
2008-04-21,4.3478
2008-04-22,-2.0833
2008-04-23,-2.1277
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,-15.2174
2008-04-29,2.5641
2008-04-30,25.0
2008-05-01,-20.0
2008-05-02,0.0
2008-05-05,0.0
2008-05-07,-37.5
2008-05-08,20.0
2008-05-09,60.0
2008-05-13,-37.5
2008-05-14,33.3333
2008-05-15,-17.5
2008-05-16,6.0606
2008-05-19,37.1429
2008-05-20,-16.6667
2008-05-21,-7.5
2008-05-22,0.0
2008-05-23,8.1081
2008-05-28,0.0
2008-05-29,-12.5
2008-05-30,14.2857
2008-06-02,7.5
2008-06-03,16.2791
2008-06-04,40.0
2008-06-05,-12.857099999999999
2008-06-06,6.5574
2008-06-09,-23.0769
2008-06-10,38.0
2008-06-11,1.4493
2008-06-12,-21.4286
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,10.9091
2008-06-18,-1.6393
2008-06-19,0.0
2008-06-20,0.0
2008-06-24,-11.6667
2008-06-25,0.0
2008-06-27,-3.7736
2008-06-30,13.7255
2008-07-01,-6.8966
2008-07-02,-5.5556
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,-1.9607999999999999
2008-07-11,0.0
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,-10.0
2008-07-22,-11.1111
2008-07-25,19.75
2008-07-30,-16.4927
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,-17.5
2008-08-05,-3.0303
2008-08-06,40.625
2008-08-07,0.0
2008-08-08,6.6667
2008-08-12,-6.25
2008-08-13,0.0
2008-08-14,-4.4444
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,0.0
2008-08-21,2.3256
2008-08-25,2.2727
2008-08-27,20.0
2008-08-28,0.0
2008-08-29,1.8519
2008-09-03,-5.4545
2008-09-04,0.0
2008-09-08,1.9231
2008-09-10,-9.434
2008-09-11,0.0
2008-09-15,0.0
2008-09-16,6.25
2008-09-17,-13.7255
2008-09-19,0.0
2008-09-22,-31.8182
2008-09-23,66.6667
2008-09-25,-16.0
2008-09-26,0.0
2008-09-29,2.3810000000000002
2008-09-30,4.6512
2008-10-01,-11.1111
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,-2.5
2008-10-09,-33.3333
2008-10-10,-15.3846
2008-10-13,18.1818
2008-10-14,0.0
2008-10-20,15.3846
2008-10-24,-13.3333
2008-10-29,0.0
2008-10-30,-23.0769
2008-10-31,50.0
2008-11-03,-16.6667
2008-11-10,-8.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,8.6957
2008-11-18,-12.0
2008-11-19,-22.7273
2008-11-24,0.0
2008-11-26,17.647100000000002
2008-12-04,-15.0
2008-12-05,2.9412000000000003
2008-12-08,-20.0
2008-12-11,21.4286
2008-12-15,17.647100000000002
2008-12-16,5.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-23,-4.7619
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,100.0
2009-01-05,-45.0
2009-01-08,9.0909
2009-01-12,4.1667
2009-01-14,-16.0
2009-01-15,-4.7619
2009-01-16,0.0
2009-01-21,0.0
2009-01-27,25.0
2009-01-29,-16.0
2009-01-30,-19.0476
2009-02-02,29.4118
2009-02-10,-18.1818
2009-02-20,0.0
2009-02-23,-5.5556
2009-02-24,0.0
2009-02-26,5.8824
2009-02-27,38.8889
2009-03-03,-24.0
2009-03-06,-10.526299999999999
2009-03-09,-5.8824
2009-03-11,0.0
2009-03-13,18.75
2009-03-16,-15.7895
2009-03-19,18.75
2009-03-20,-21.0526
2009-03-25,33.3333
2009-03-31,-10.0
2009-04-01,0.0
2009-04-08,-16.6667
2009-04-09,20.0
2009-04-14,-22.2222
2009-04-15,0.0
2009-04-16,21.4286
2009-04-20,-17.647100000000002
2009-04-23,-21.4286
2009-05-01,54.5455
2009-05-04,-11.7647
2009-05-05,-20.0
2009-05-06,33.3333
2009-05-11,-18.75
2009-05-12,-7.6923
2009-05-13,-8.3333
2009-05-14,36.3636
2009-05-18,-40.0
2009-05-22,44.4444
2009-05-26,7.6923
2009-05-29,35.7143
2009-06-03,-47.3684
2009-06-04,0.0
2009-06-10,150.0
2009-06-15,-44.0
2009-06-24,0.0
2009-06-30,114.2857
2009-07-01,-63.3333
2009-07-08,0.0
2009-07-17,9.0909
2009-07-23,0.0
2009-07-29,0.0
2009-07-31,150.0
2009-08-07,23.3333
2009-08-27,-56.7568
2009-08-31,131.25
2009-09-04,-56.7568
2009-09-10,0.0
2009-09-14,0.0
2009-09-18,0.0
2009-09-25,0.0
2009-09-29,25.0
2009-09-30,25.0
2009-10-05,-24.0
2009-10-08,0.0
2009-10-12,26.3158
2009-10-14,-16.6667
2009-10-15,0.0
2009-10-16,0.0
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-28,0.0
2009-10-29,0.0
2009-10-30,25.0
2009-11-04,0.0
2009-11-05,-28.0
2009-11-12,44.4444
2009-11-17,3.8462
2009-11-18,0.0
2009-11-19,0.0
2009-11-23,0.0
2009-11-24,-3.7037
2009-11-30,26.9231
2009-12-02,-21.2121
2009-12-08,0.0
2009-12-09,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,-19.2308
2009-12-24,4.7619
2009-12-28,-4.5455
2009-12-29,-23.8095
2009-12-30,0.0
2009-12-31,125.0
2010-01-04,-36.1111
2010-01-06,8.6957
2010-01-07,4.0
2010-01-15,-23.0769
2010-01-22,-10.0
2010-01-25,0.0
2010-01-26,0.0
2010-02-08,16.6667
2010-02-18,0.0
2010-02-23,0.0
2010-02-24,19.0476
2010-02-25,20.0
2010-03-01,-16.6667
2010-03-03,36.0
2010-03-04,-26.4706
2010-03-05,0.0
2010-03-08,0.0
2010-03-10,-20.0
2010-03-18,10.0
2010-03-22,0.0
2010-03-23,18.1818
2010-03-24,-15.3846
2010-03-25,0.0
2010-03-29,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-08,13.6364
2010-04-14,-8.0
2010-04-15,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-26,13.0435
2010-04-27,0.0
2010-04-30,3.8462
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,-3.7037
2010-05-07,0.0
2010-05-10,34.6154
2010-05-11,2.8571
2010-05-12,2.7778
2010-05-13,0.0
2010-05-17,-10.8108
2010-05-18,-6.0606
2010-05-20,0.0
2010-05-21,16.129
2010-05-24,-13.8889
2010-06-01,0.0
2010-06-14,0.0
2010-06-24,0.0
2010-06-29,0.0
2010-07-01,29.0323
2010-07-07,0.0
2010-07-09,-6.25
2010-07-14,-6.6667
2010-07-15,0.0
2010-07-19,0.0
2010-07-20,17.1429
2010-07-22,-14.6341
2010-07-23,20.0
2010-07-26,-16.6667
2010-07-27,20.0
2010-07-28,0.0
2010-07-30,-4.7619
2010-08-03,0.0
2010-08-06,-10.0
2010-08-11,0.0
2010-08-12,-2.7778
2010-08-19,0.0
2010-08-30,20.0
2010-08-31,-2.3810000000000002
2010-09-02,0.0
2010-09-08,-2.439
2010-09-10,0.0
2010-09-13,2.5
2010-09-14,-2.439
2010-09-20,12.5
2010-09-21,8.8889
2010-09-22,-2.0408
2010-09-23,-6.25
2010-09-24,20.0
2010-09-28,-1.8519
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,15.0943
2010-10-04,-1.6393
2010-10-05,33.3333
2010-10-06,-2.5
2010-10-07,-10.2564
2010-10-12,-14.2857
2010-10-13,0.0
2010-10-18,-8.3333
2010-10-19,5.4545
2010-10-20,-1.7241
2010-10-21,-8.7719
2010-10-22,0.0
2010-10-25,0.0
2010-10-26,9.6154
2010-10-28,-1.7544
2010-10-29,-7.1429
2010-11-03,11.538499999999999
2010-11-04,-1.7241
2010-11-05,1.7544
2010-11-08,3.4483
2010-11-09,-3.3333
2010-11-10,0.0
2010-11-11,-13.7931
2010-11-15,14.0
2010-11-16,-8.7719
2010-11-17,15.3846
2010-11-18,5.0
2010-11-22,0.0
2010-11-23,4.7619
2010-11-24,-9.0909
2010-11-29,6.6667
2010-11-30,-3.125
2010-12-01,4.8387
2010-12-06,0.0
2010-12-10,-15.3846
2010-12-16,3.6364
2010-12-17,0.0
2010-12-20,14.0351
2010-12-21,-12.3077
2010-12-22,10.526299999999999
2010-12-27,-12.6984
2010-12-30,5.4545
2010-12-31,6.8966
2011-01-03,12.9032
2011-01-04,7.1429
2011-01-05,-1.3333
2011-01-06,8.1081
2011-01-10,-6.25
2011-01-11,0.0
2011-01-12,6.6667
2011-01-14,0.0
2011-01-18,-7.5
2011-01-19,0.0
2011-01-21,5.4054
2011-01-25,2.5641
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,-5.0
2011-02-04,13.1579
2011-02-07,-8.1395
2011-02-08,3.7975
2011-02-09,4.878
2011-02-10,0.0
2011-02-14,0.0
2011-02-16,0.0
2011-02-17,-11.6279
2011-02-18,5.2632
2011-02-22,-3.75
2011-02-23,-2.5974
2011-02-24,2.6667
2011-02-25,10.3896
2011-02-28,-12.9412
2011-03-02,0.0
2011-03-04,5.4054
2011-03-07,14.1026
2011-03-08,0.0
2011-03-09,-8.9888
2011-03-11,0.0
2011-03-14,0.0
2011-03-16,-2.4691
2011-03-17,-1.2658
2011-03-18,-1.2821
2011-03-22,0.0
2011-03-23,1.2987
2011-03-25,0.0
2011-03-28,-1.2821
2011-03-29,1.2987
2011-03-31,0.0
2011-04-01,1.2821
2011-04-04,-2.5316
2011-04-05,-2.5974
2011-04-06,-6.6667
2011-04-07,5.7143
2011-04-08,0.0
2011-04-11,-1.3514
2011-04-12,0.0
2011-04-14,0.0
2011-04-18,-4.1096
2011-04-20,0.0
2011-04-25,4.2857
2011-04-28,0.0
2011-04-29,2.7397
2011-05-02,1.3333
2011-05-03,-1.3158
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,4.0
2011-05-10,12.8205
2011-05-11,-20.4545
2011-05-12,7.1429
2011-05-16,0.0
2011-05-23,-4.0
2011-05-25,1.3889
2011-05-27,-4.1096
2011-05-31,1.4285999999999999
2011-06-02,12.6761
2011-06-03,-18.75
2011-06-06,27.6923
2011-06-13,0.0
2011-06-16,1.2048
2011-06-20,0.0
2011-06-22,-10.7143
2011-06-24,0.0
2011-06-27,12.0
2011-06-29,1.1905000000000001
2011-06-30,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-08,-5.8824
2011-07-11,-6.25
2011-07-12,0.0
2011-07-14,0.0
2011-07-19,-8.0
2011-07-20,0.0
2011-07-22,8.6957
2011-07-28,-6.6667
2011-08-02,0.0
2011-08-03,4.2857
2011-08-10,-2.7397
2011-08-15,0.0
2011-08-18,-2.8169
2011-08-31,0.0
2011-09-06,0.0
2011-09-07,-10.1449
2011-09-14,11.2903
2011-09-16,0.0
2011-09-20,-13.0435
2011-09-21,8.3333
2011-09-23,-7.6923
2011-09-26,0.0
2011-09-29,-5.0
2011-09-30,-3.5088
2011-10-03,-7.2727
