ticker,ALDX US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2017-07-14,-1.0
2017-07-17,-2.0202
2017-07-18,-2.0619
2017-07-19,2.6316
2017-07-20,-1.9385
2017-07-21,-0.638
2017-07-24,-1.0526
2017-07-25,-1.0638
2017-07-26,6.4516
2017-07-27,-4.0404
2017-07-28,3.1579
2017-07-31,-3.0612
2017-08-01,-1.0526
2017-08-02,-1.0638
2017-08-03,-5.3763
2017-08-04,0.0
2017-08-07,6.8182
2017-08-08,-5.3191
2017-08-09,-2.2472
2017-08-10,2.2989
2017-08-11,-1.1236
2017-08-14,-2.2727
2017-08-15,-3.4884
2017-08-16,2.4096
2017-08-17,1.1764999999999999
2017-08-18,-1.1628
2017-08-21,-8.2353
2017-08-22,6.4103
2017-08-23,-1.2048
2017-08-24,1.8293
2017-08-25,0.5988
2017-08-28,0.0
2017-08-29,2.3810000000000002
2017-08-30,-1.1628
2017-08-31,-2.3529
2017-09-01,3.6145
2017-09-05,0.0
2017-09-06,-5.814
2017-09-07,3.7037
2017-09-08,-1.1905000000000001
2017-09-11,1.2048
2017-09-12,34.5238
2017-09-13,12.3894
2017-09-14,70.0787
2017-09-15,-17.5926
2017-09-18,2.2472
2017-09-19,-20.3297
2017-09-20,4.8276
2017-09-21,4.6053
2017-09-22,1.2579
2017-09-25,-4.9689
2017-09-26,-5.8824
2017-09-27,1.3889
2017-09-28,0.0
2017-09-29,-1.3699
2017-10-02,2.0833
2017-10-03,2.0408
2017-10-04,2.0
2017-10-05,1.3072
2017-10-06,-5.1613
2017-10-09,5.4422
2017-10-10,-0.6452
2017-10-11,-1.9481000000000002
2017-10-12,-3.3113
2017-10-13,-1.7123
2017-10-16,-2.439
2017-10-17,-5.0
2017-10-18,-3.0075
2017-10-19,4.6512
2017-10-20,0.0
2017-10-23,-5.9259
2017-10-24,-2.3622
2017-10-25,3.2258
2017-10-26,-2.3438
2017-10-27,1.6
2017-10-30,-1.5748
2017-10-31,0.8
2017-11-01,0.0
2017-11-02,-3.1746
2017-11-03,1.6393
2017-11-06,-1.6129
2017-11-07,-2.459
2017-11-08,-2.521
2017-11-09,-1.7241
2017-11-10,4.386
2017-11-13,0.8403
2017-11-14,0.8333
2017-11-15,2.4793
2017-11-16,-1.6129
2017-11-17,0.8197
2017-11-20,1.626
2017-11-21,-2.4
2017-11-22,4.0984
2017-11-24,0.7874
2017-11-27,7.0312
2017-11-28,-0.7299
2017-11-29,0.0
2017-11-30,-2.2059
2017-12-01,-2.2556
2017-12-04,-0.7692
2017-12-05,-0.7752
2017-12-06,0.0
2017-12-07,1.5625
2017-12-08,6.9231
2017-12-11,-2.1583
2017-12-12,-2.9412000000000003
2017-12-13,-1.5152
2017-12-14,0.0
2017-12-15,-0.7692
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,-1.5504
2017-12-21,0.7874
2017-12-22,4.6875
2017-12-26,2.9851
2017-12-27,-2.1739
2017-12-28,-2.963
2017-12-29,3.8167999999999997
2018-01-02,2.9412000000000003
2018-01-03,0.0
2018-01-04,2.1429
2018-01-05,-0.6993
2018-01-08,-7.7465
2018-01-09,1.5267
2018-01-10,1.5038
2018-01-11,2.2222
2018-01-12,-0.7246
2018-01-16,-3.6496
2018-01-17,0.7576
2018-01-18,0.0
2018-01-19,3.7594
2018-01-22,7.2464
2018-01-23,-2.7027
2018-01-24,2.0833
2018-01-25,-1.3605
2018-01-26,2.7586
2018-01-29,2.0134
2018-01-30,-0.3289
2018-01-31,-1.3201
2018-02-01,0.3344
2018-02-02,-5.3333
2018-02-05,-4.9296
2018-02-06,0.0
2018-02-07,4.0741
2018-02-08,-3.9146
2018-02-09,0.7407
2018-02-12,2.9412000000000003
2018-02-13,0.0
2018-02-14,1.4285999999999999
2018-02-15,0.0
2018-02-16,2.1127
2018-02-20,-2.069
2018-02-21,5.6338
2018-02-22,-0.68
2018-02-23,2.0271
2018-02-26,1.3158
2018-02-27,12.3377
2018-02-28,-4.6243
2018-03-01,1.2121
2018-03-02,0.5988
2018-03-05,1.1905000000000001
2018-03-06,1.1764999999999999
2018-03-07,-0.5814
2018-03-08,1.1696
2018-03-09,1.7341
2018-03-12,1.1364
2018-03-13,-0.5618
2018-03-14,0.0
2018-03-15,-1.1299
2018-03-16,-2.8571
2018-03-19,-0.5882
2018-03-20,-3.5503
2018-03-21,1.8405
2018-03-22,-1.2048
2018-03-23,-2.439
2018-03-26,4.375
2018-03-27,-5.9879999999999995
2018-03-28,3.8217
2018-03-29,-7.9755
2018-04-02,-6.6667
2018-04-03,-0.7143
2018-04-04,3.5971
2018-04-05,-2.0833
2018-04-06,-0.7092
2018-04-09,-0.7143
2018-04-10,1.4388
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.7092
2018-04-16,-1.4085
2018-04-17,0.7143
2018-04-18,1.4184
2018-04-19,-1.3986
2018-04-20,-0.7092
2018-04-23,2.1429
2018-04-24,-2.0979
2018-04-25,2.8571
2018-04-26,2.0833
2018-04-27,8.8435
2018-04-30,-1.875
2018-05-01,0.0
2018-05-02,1.9108
2018-05-03,-0.625
2018-05-04,-0.6289
2018-05-07,-1.2658
2018-05-08,3.2051
2018-05-09,0.6211
2018-05-10,-4.321
2018-05-11,7.0968
2018-05-14,4.2169
2018-05-15,-2.3121
2018-05-16,5.3254
2018-05-17,3.0899
2018-05-18,-4.0872
2018-05-21,-3.6932
2018-05-22,2.0649
2018-05-23,0.578
2018-05-24,0.2874
2018-05-25,-0.8596
2018-05-29,-4.6243
2018-05-30,0.6061
2018-05-31,1.2048
2018-06-01,-3.5714
2018-06-04,2.4691
2018-06-05,1.2048
2018-06-06,0.0
2018-06-07,-0.5952
2018-06-08,1.1976
2018-06-11,-0.5917
2018-06-12,2.3810000000000002
2018-06-13,-1.1628
2018-06-14,1.7647
2018-06-15,2.3121
2018-06-18,-2.2599
2018-06-19,-0.578
2018-06-20,-2.0349
2018-06-21,0.8902
2018-06-22,0.5882
2018-06-25,-4.0936
2018-06-26,3.3537
2018-06-27,-5.0147
2018-06-28,1.2422
2018-06-29,-2.454
2018-07-02,1.2579
2018-07-03,0.0
2018-07-05,1.8634
2018-07-06,0.0
2018-07-09,0.6098
2018-07-10,-0.6061
2018-07-11,0.9146
2018-07-12,1.5106000000000002
2018-07-13,1.7856999999999998
2018-07-16,-7.0175
2018-07-17,1.2579
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,-1.8634
2018-07-23,0.0
2018-07-24,-4.4304
2018-07-25,-2.649
2018-07-26,1.3605
2018-07-27,-2.0134
2018-07-30,-6.8493
2018-07-31,2.2059
2018-08-01,2.8777
2018-08-02,0.6993
2018-08-03,-3.4722
2018-08-06,0.0
2018-08-07,1.4388
2018-08-08,1.4184
2018-08-09,4.1958
2018-08-10,4.0268
2018-08-13,-0.6452
2018-08-14,-1.9481000000000002
2018-08-15,-4.6358
2018-08-16,0.6944
2018-08-17,-1.3793
2018-08-20,-0.6993
2018-08-21,4.9296
2018-08-22,4.698
2018-08-23,-1.9231
2018-08-24,-0.6536
2018-08-27,-0.6579
2018-08-28,1.3245
2018-08-29,1.3072
