ticker,ROG US Equity
2000-05-24,-2.027
2000-05-25,0.5911
2000-05-26,-1.0774
2000-05-30,-0.396
2000-05-31,-1.5905
2000-06-01,2.0202
2000-06-02,4.3564
2000-06-05,-0.1898
2000-06-06,-0.7605
2000-06-07,2.2989
2000-06-08,1.8727
2000-06-09,-0.9191
2000-06-12,1.6698
2000-06-13,0.7299
2000-06-14,1.087
2000-06-15,1.7921
2000-06-16,2.4648
2000-06-19,3.6082
2000-06-20,0.3317
2000-06-21,0.8264
2000-06-22,-4.918
2000-06-23,0.5172
2000-06-26,2.0583
2000-06-27,0.8403
2000-06-28,-0.6667
2000-06-29,-0.8389
2000-06-30,-5.2453
2000-07-03,3.5714
2000-07-05,1.2069
2000-07-06,3.5775
2000-07-07,1.3158
2000-07-10,-1.2987
2000-07-11,-1.9737
2000-07-12,1.3423
2000-07-13,2.3179
2000-07-14,-2.589
2000-07-17,-0.1661
2000-07-18,-0.4992
2000-07-19,-0.3344
2000-07-20,3.0201
2000-07-21,-3.5831
2000-07-24,-1.0135
2000-07-25,-1.3652
2000-07-26,-0.346
2000-07-27,-2.4306
2000-07-28,0.0
2000-07-31,1.7793999999999999
2000-08-01,0.1748
2000-08-02,-0.349
2000-08-03,-1.0508
2000-08-04,-0.531
2000-08-07,1.6014
2000-08-08,-0.5254
2000-08-09,-1.0563
2000-08-10,-1.6014
2000-08-11,3.9783
2000-08-14,0.0
2000-08-15,-1.5652
2000-08-16,-1.7668
2000-08-17,1.9784000000000002
2000-08-18,0.1764
2000-08-21,-1.7606000000000002
2000-08-22,-0.3584
2000-08-23,0.7194
2000-08-24,0.7143
2000-08-25,-0.1773
2000-08-28,-0.5329
2000-08-29,-0.3571
2000-08-30,0.8961
2000-08-31,-0.8881
2000-09-01,0.5376
2000-09-05,4.0998
2000-09-06,2.3973
2000-09-07,-0.6689
2000-09-08,-4.8822
2000-09-11,-3.1858
2000-09-12,-1.8282
2000-09-13,-1.3035
2000-09-14,1.5093999999999999
2000-09-15,1.3011
2000-09-18,-2.3853
2000-09-19,1.1278
2000-09-20,-0.1859
2000-09-21,-0.7449
2000-09-22,3.1895
2000-09-25,-2.0
2000-09-26,0.1855
2000-09-27,-4.8148
2000-09-28,0.1946
2000-09-29,-1.7476
2000-10-02,0.1976
2000-10-03,-0.1972
2000-10-04,1.581
2000-10-05,-0.7782
2000-10-06,1.1764999999999999
2000-10-09,1.3566
2000-10-10,-2.6769
2000-10-11,-2.1611
2000-10-12,-4.2169
2000-10-13,-0.4193
2000-10-16,3.7895
2000-10-17,8.7221
2000-10-18,1.8657
2000-10-19,3.2967
2000-10-20,-4.2553
2000-10-23,3.8889
2000-10-24,-1.6042999999999998
2000-10-25,-1.087
2000-10-26,0.9158
2000-10-27,-1.0889
2000-10-30,4.0367
2000-10-31,0.8818
2000-11-01,-0.6993
2000-11-02,0.7042
2000-11-03,0.0
2000-11-06,0.6993
2000-11-07,0.8681
2000-11-08,1.8933
2000-11-09,-2.3649
2000-11-10,-1.9031
2000-11-13,-1.0582
2000-11-14,1.7825
2000-11-15,8.5814
2000-11-16,-1.9355
2000-11-17,3.4539
2000-11-20,-0.318
2000-11-21,-1.9139
2000-11-22,-2.439
2000-11-24,0.3333
2000-11-27,0.1661
2000-11-28,-1.99
2000-11-29,5.5838
2000-11-30,-6.7308
2000-12-01,0.3436
2000-12-04,-3.4247
2000-12-05,16.1348
2000-12-06,-1.0687
2000-12-07,-1.2346
2000-12-08,8.75
2000-12-11,2.1552
2000-12-12,-1.1252
2000-12-13,-1.138
2000-12-14,-2.446
2000-12-15,-2.3599
2000-12-18,0.6042
2000-12-19,1.8018
2000-12-20,-5.3097
2000-12-21,-5.9190000000000005
2000-12-22,5.9603
2000-12-26,-0.3125
2000-12-27,0.3135
2000-12-28,2.8125
2000-12-29,-0.152
2001-01-02,-8.2192
2001-01-03,4.6434
2001-01-04,-3.1696
2001-01-05,-5.0736
2001-01-08,0.5172
2001-01-09,-2.4013999999999998
2001-01-10,7.2056000000000004
2001-01-11,4.7541
2001-01-12,-3.5994
2001-01-16,5.8442
2001-01-17,-1.8405
2001-01-18,3.75
2001-01-19,-4.5181000000000004
2001-01-22,1.5773000000000001
2001-01-23,1.8634
2001-01-24,-1.8293
2001-01-25,-0.6211
2001-01-26,-0.9375
2001-01-29,2.2082
2001-01-30,-1.8519
2001-01-31,-1.8868
2001-02-01,-0.8974
2001-02-02,-5.304
2001-02-05,3.5519
2001-02-06,3.1662
2001-02-07,2.046
2001-02-08,0.5013
2001-02-09,-4.6384
2001-02-12,4.9948
2001-02-13,-4.1096
2001-02-14,-1.2987
2001-02-15,0.6579
2001-02-16,-3.1634
2001-02-20,-3.4827
2001-02-21,0.6993
2001-02-22,0.6667
2001-02-23,-0.1104
2001-02-26,0.6906
2001-02-27,-3.3196
2001-02-28,0.8797
2001-03-01,-2.0534
2001-03-02,1.6657
2001-03-05,-1.2711999999999999
2001-03-06,1.2303
2001-03-07,0.6218
2001-03-08,0.8427
2001-03-09,-1.6713
2001-03-12,-0.9915
2001-03-13,2.3176
2001-03-14,-4.6421
2001-03-15,0.7331
2001-03-16,-2.2999
2001-03-19,4.4398
2001-03-20,-4.7076
2001-03-21,-0.6287
2001-03-22,3.1937
2001-03-23,2.7737
2001-03-26,0.2841
2001-03-27,0.5666
2001-03-28,-2.1127
2001-03-29,0.5755
2001-03-30,1.6023
2001-04-02,-1.1546
2001-04-03,-5.8689
2001-04-04,-3.6017
2001-04-05,-6.405
2001-04-06,-6.7427
2001-04-09,4.6763
2001-04-10,-6.9072
2001-04-11,1.1443
2001-04-12,4.3796
2001-04-16,4.8951
2001-04-17,-4.5
2001-04-18,3.6649000000000003
2001-04-19,-1.0101
2001-04-20,-1.5306
2001-04-23,-3.247
2001-04-24,-1.1067
2001-04-25,0.1805
2001-04-26,-0.2162
2001-04-27,2.9252000000000002
2001-04-30,0.0
2001-05-01,-0.3509
2001-05-02,-0.1761
2001-05-03,-3.351
2001-05-04,2.0073
2001-05-07,-0.2862
2001-05-08,-2.0452
2001-05-09,-5.4212
2001-05-10,-2.1301
2001-05-11,0.7123
2001-05-14,-4.9116
2001-05-15,1.6529
2001-05-16,3.6585
2001-05-17,2.3529
2001-05-18,-1.7241
2001-05-21,11.54
2001-05-22,-0.3845
2001-05-23,-3.3333
2001-05-24,-4.1742
2001-05-25,2.6515
2001-05-29,-2.3247
2001-05-30,-2.2667
2001-05-31,1.2756
2001-06-01,3.8167999999999997
2001-06-04,-2.9044
2001-06-05,6.7777
2001-06-06,1.4184
2001-06-07,0.035
2001-06-08,-0.3495
2001-06-11,-3.0165
2001-06-12,-3.1826
2001-06-13,-0.2615
2001-06-14,1.1985000000000001
2001-06-15,-0.074
2001-06-18,-2.963
2001-06-19,0.1908
2001-06-20,-3.2381
2001-06-21,-0.7874
2001-06-22,1.1905000000000001
2001-06-25,-1.1764999999999999
2001-06-26,-0.1984
2001-06-27,0.7952
2001-06-28,0.0789
2001-06-29,4.4541
2001-07-02,-0.7547
2001-07-03,2.6616
2001-07-05,1.1111
2001-07-06,-5.1282
2001-07-09,0.4247
2001-07-10,-1.115
2001-07-11,1.0886
2001-07-12,6.1538
2001-07-13,-1.2681
2001-07-16,-2.3853
2001-07-17,-0.5639
2001-07-18,0.3781
2001-07-19,-0.1883
2001-07-20,0.9434
2001-07-23,0.7477
2001-07-24,-2.7458
2001-07-25,-1.2591
2001-07-26,0.4637
2001-07-27,1.1538
2001-07-30,1.9011
2001-07-31,1.306
2001-08-01,1.326
2001-08-02,7.5972
2001-08-03,-0.3378
2001-08-06,-1.0169
2001-08-07,-0.5137
2001-08-08,-1.5491000000000001
2001-08-09,-0.3497
2001-08-10,1.9298
2001-08-13,-0.0688
2001-08-14,1.3434
2001-08-15,0.6118
2001-08-16,0.3378
2001-08-17,-1.0101
2001-08-20,0.5102
2001-08-21,0.5076
2001-08-22,1.8182
2001-08-23,2.1825
2001-08-24,0.4207
2001-08-27,-0.5801
2001-08-28,-3.1442
2001-08-29,-1.8742
2001-08-30,0.6139
2001-08-31,-0.1695
2001-09-04,0.0
2001-09-05,-2.1391999999999998
2001-09-06,-4.823
2001-09-07,1.8957000000000002
2001-09-10,-0.3578
2001-09-17,-5.2065
2001-09-18,-0.947
2001-09-19,-0.3824
2001-09-20,-3.6468
2001-09-21,0.0
2001-09-24,3.7849
2001-09-25,4.7985
2001-09-26,-0.7326
2001-09-27,1.6974
2001-09-28,1.9956
2001-10-01,-0.2134
2001-10-02,0.1783
2001-10-03,4.2705
2001-10-04,1.1945000000000001
2001-10-05,0.3373
2001-10-08,0.1345
2001-10-09,-2.4840999999999998
2001-10-10,-0.1721
2001-10-11,12.069
2001-10-12,-1.6923
2001-10-15,4.2254
2001-10-16,2.7327
2001-10-17,-1.6954
2001-10-18,0.5055
2001-10-19,0.5325
2001-10-22,0.3237
2001-10-23,2.2587
2001-10-24,-1.4056
2001-10-25,1.1347
2001-10-26,0.6617
2001-10-29,-3.9726
2001-10-30,0.1786
2001-10-31,-1.5152
2001-11-01,-1.2971
2001-11-02,1.7726
2001-11-05,-0.4505
2001-11-06,2.2624
2001-11-07,-0.7375
2001-11-08,-0.7727
2001-11-09,0.5391
2001-11-12,-0.9234
2001-11-13,1.6236000000000002
2001-11-14,1.1834
2001-11-15,1.4035
2001-11-16,0.5767
2001-11-19,-1.0321
2001-11-20,-1.0718
2001-11-21,-6.4422
2001-11-23,0.8764
2001-11-26,2.1409
2001-11-27,-0.6683
2001-11-28,-2.5994
2001-11-29,0.9105
2001-11-30,-0.4978
2001-12-03,-0.2502
2001-12-04,1.7241
2001-12-05,1.6949
2001-12-06,-0.0303
2001-12-07,0.9397
2001-12-10,-3.3333
2001-12-11,-1.2116
2001-12-12,-0.5346
2001-12-13,-3.1299
2001-12-14,-3.1005
2001-12-17,1.7178
2001-12-18,0.8278
2001-12-19,3.1199
2001-12-20,-0.3503
2001-12-21,-6.8392
2001-12-24,-0.8576
2001-12-26,0.4498
2001-12-27,4.7537
2001-12-28,0.9536
2001-12-31,-1.3029
2002-01-02,-2.3432
2002-01-03,1.318
2002-01-04,1.2342
2002-01-07,0.4942
2002-01-08,3.2459
2002-01-09,-0.9844
2002-01-10,0.8659
2002-01-11,-0.6041
2002-01-14,-4.8305
2002-01-15,2.0168
2002-01-16,-2.9654
2002-01-17,2.8862
2002-01-18,-4.9505
2002-01-22,-0.3472
2002-01-23,-1.9163999999999999
2002-01-24,-1.5631
2002-01-25,-1.8405
2002-01-28,5.7353
2002-01-29,3.2684
2002-01-30,2.3569
2002-01-31,-0.9868
2002-02-01,-0.9967
2002-02-04,-3.0201
2002-02-05,-1.9031
2002-02-06,0.1764
2002-02-07,1.7957999999999998
2002-02-08,0.1384
2002-02-11,0.1727
2002-02-12,1.0345
2002-02-13,2.0478
2002-02-14,-0.5017
2002-02-15,0.3361
2002-02-19,-0.3015
2002-02-20,0.8401
2002-02-21,-2.999
2002-02-22,3.2978
2002-02-25,-1.2637
2002-02-26,2.8966
2002-02-27,2.9459999999999997
2002-02-28,-1.4308
2002-03-01,2.0968
2002-03-04,2.7804
2002-03-05,0.8607
2002-03-06,1.6458
2002-03-07,-1.0195
2002-03-08,0.1212
2002-03-11,1.2103
2002-03-12,-0.7474
2002-03-13,-0.753
2002-03-14,-0.4552
2002-03-15,-0.2134
2002-03-18,0.5194
2002-03-19,-0.4559
2002-03-20,-1.6794
2002-03-21,0.0621
2002-03-22,-0.3724
2002-03-25,-2.4922
2002-03-26,3.8339
2002-03-27,4.6154
2002-03-28,-2.3235
2002-04-01,-0.9335
2002-04-02,1.0638
2002-04-03,-4.6617
2002-04-04,-1.4511
2002-04-05,-0.3521
2002-04-08,0.7067
2002-04-09,-0.4785
2002-04-10,1.7628
2002-04-11,-0.9449
2002-04-12,0.4769
2002-04-15,1.8354
2002-04-16,7.2094
2002-04-17,0.3768
2002-04-18,3.3786
2002-04-19,0.0
2002-04-22,-2.5698
2002-04-23,-1.1181
2002-04-24,-2.3195
2002-04-25,0.2968
2002-04-26,-0.148
2002-04-29,-1.6005
2002-04-30,1.2048
2002-05-01,-0.9226
2002-05-02,0.4806
2002-05-03,-0.5381
2002-05-06,-2.6751
2002-05-07,-2.9648
2002-05-08,0.3819
2002-05-09,-4.1852
2002-05-10,-0.8273
2002-05-13,2.002
2002-05-14,3.6964
2002-05-15,2.2082
2002-05-16,0.4938
2002-05-17,0.7985
2002-05-20,-1.8891
2002-05-21,1.2732999999999999
2002-05-22,-0.7973
2002-05-23,-0.8037
2002-05-24,-1.1218
2002-05-28,0.063
2002-05-29,-2.0787
2002-05-30,-2.1229
2002-05-31,0.723
2002-06-03,-3.0995
2002-06-04,0.0
2002-06-05,-0.1684
2002-06-06,-0.8432
2002-06-07,-0.5102
2002-06-10,-0.5812
2002-06-11,-0.7221
2002-06-12,-3.7409
2002-06-13,-1.4034
2002-06-14,0.0
2002-06-17,2.1532999999999998
2002-06-18,0.2501
2002-06-19,-6.4505
2002-06-20,3.0095
2002-06-21,-2.182
2002-06-24,1.3233
2002-06-25,-0.7463
2002-06-26,1.5038
2002-06-27,2.5926
2002-06-28,-1.4079
2002-07-01,-0.4028
2002-07-02,-4.375
2002-07-03,0.2691
2002-07-05,1.8021
2002-07-08,-2.7119
2002-07-09,0.3484
2002-07-10,-2.9707
2002-07-11,-0.835
2002-07-12,-1.2831000000000001
2002-07-15,0.528
2002-07-16,1.1717
2002-07-17,5.0319
2002-07-18,-1.1407
2002-07-19,1.7692
2002-07-22,-0.9826
2002-07-23,-4.3893
2002-07-24,6.9062
2002-07-25,-5.6759
2002-07-26,2.5337
2002-07-29,2.2394
2002-07-30,-1.284
2002-07-31,-1.3007
2002-08-01,1.4729
2002-08-02,-3.3613
2002-08-05,-1.8972
2002-08-06,3.3441
2002-08-07,0.1949
2002-08-08,-1.2451
2002-08-09,-0.5122
2002-08-12,-0.8713
2002-08-13,-2.3172
2002-08-14,3.8855
2002-08-15,0.3937
2002-08-16,4.7843
2002-08-19,-1.1602000000000001
2002-08-20,-0.9087
2002-08-21,2.2545
2002-08-22,1.8311
2002-08-23,2.789
2002-08-26,2.9989
2002-08-27,-2.253
2002-08-28,-1.7730000000000001
2002-08-29,1.9856
2002-08-30,-2.6549
2002-09-03,-2.8
2002-09-04,0.4489
2002-09-05,-1.3035
2002-09-06,2.7925
2002-09-09,0.9545
2002-09-10,1.4545
2002-09-11,-2.9032
2002-09-12,-1.8457
2002-09-13,0.9402
2002-09-16,-0.8942
2002-09-17,-1.015
2002-09-18,-1.2533
2002-09-19,-4.4615
2002-09-20,1.1272
2002-09-23,-4.4984
2002-09-24,-0.8754
2002-09-25,-0.4205
2002-09-26,1.3091
2002-09-27,-2.6677999999999997
2002-09-30,0.0
2002-10-01,2.9979
2002-10-02,-1.4553
2002-10-03,-0.4219
2002-10-04,-2.2034
2002-10-07,-2.253
2002-10-08,0.5319
2002-10-09,-8.9506
2002-10-10,2.615
2002-10-11,3.445
2002-10-14,1.0493
2002-10-15,8.1264
2002-10-16,0.167
2002-10-17,7.5865
2002-10-18,-0.2325
2002-10-21,2.4854
2002-10-22,-1.061
2002-10-23,0.7277
2002-10-24,-0.7605
2002-10-25,-0.4598
2002-10-28,-1.9245999999999999
2002-10-29,-2.0801
2002-10-30,0.2004
2002-10-31,-0.08
2002-11-01,0.0801
2002-11-04,1.04
2002-11-05,-1.2272
2002-11-06,2.4449
2002-11-07,-3.7559
2002-11-08,0.6098
2002-11-11,-3.4343
2002-11-12,1.0042
2002-11-13,1.5742
2002-11-14,3.5888999999999998
2002-11-15,-1.9685000000000001
2002-11-18,-0.8835
2002-11-19,-1.7423
2002-11-20,2.4742
2002-11-21,0.5231
2002-11-22,0.3603
2002-11-25,1.1169
2002-11-26,-3.7475
2002-11-27,2.0492
2002-11-29,-2.2088
2002-12-02,3.9013999999999998
2002-12-03,-0.2372
2002-12-04,-1.1094
2002-12-05,-2.2035
2002-12-06,2.1303
2002-12-09,-1.7248
2002-12-10,1.2245
2002-12-11,3.0242
2002-12-12,-5.5577
2002-12-13,-3.0253
2002-12-16,-1.2393
2002-12-17,0.6058
2002-12-18,-2.1505
2002-12-19,-1.0989
2002-12-20,2.4
2002-12-23,3.0382
2002-12-24,-0.5055
2002-12-26,0.127
2002-12-27,-2.9598
2002-12-30,-1.4379
2002-12-31,-1.6357
2003-01-02,4.0
2003-01-03,-0.1729
2003-01-06,3.8961
2003-01-07,-1.3333
2003-01-08,-1.8159
2003-01-09,4.5161
2003-01-10,0.2469
2003-01-13,0.5747
2003-01-14,3.2245
2003-01-15,1.1862
2003-01-16,1.6413
2003-01-17,-0.6151
2003-01-21,-2.9013999999999998
2003-01-22,-2.0717
2003-01-23,3.8649
2003-01-24,-2.076
2003-01-27,-0.08
2003-01-28,0.4804
2003-01-29,-0.0797
2003-01-30,-0.6778
2003-01-31,1.1642000000000001
2003-02-03,-0.6746
2003-02-04,2.517
2003-02-05,-2.5331
2003-02-06,0.0
2003-02-07,0.2799
2003-02-10,1.5550000000000002
2003-02-11,2.1201
2003-02-12,0.5383
2003-02-13,1.1472
2003-02-14,0.6427
2003-02-18,4.0571
2003-02-19,-1.083
2003-02-20,-1.6423
2003-02-21,2.0037
2003-02-24,-2.3281
2003-02-25,2.4209
2003-02-26,-0.9455
2003-02-27,1.9824000000000002
2003-02-28,3.5997
2003-03-03,-0.7992
2003-03-04,-0.5254
2003-03-05,1.9014
2003-03-06,1.3476
2003-03-07,1.9775
2003-03-10,-1.8054000000000001
2003-03-11,-2.2812
2003-03-12,-0.6969
2003-03-13,3.5789
2003-03-14,0.271
2003-03-17,4.7297
2003-03-18,0.4516
2003-03-19,-4.6885
2003-03-20,-0.6065
2003-03-21,2.9831
2003-03-24,-4.0816
2003-03-25,3.6376
2003-03-26,-4.0066
2003-03-27,3.1390000000000002
2003-03-28,1.0033
2003-03-31,-1.5894
2003-04-01,0.6057
2003-04-02,2.6756
2003-04-03,2.1173
2003-04-04,-0.5742
2003-04-07,-0.5775
2003-04-08,-0.5163
2003-04-09,-1.5569
2003-04-10,-1.2521
2003-04-11,-0.3337
2003-04-14,-0.2343
2003-04-15,0.4698
2003-04-16,-0.6346
2003-04-17,4.0336
2003-04-21,6.3004999999999995
2003-04-22,2.3404
2003-04-23,-0.297
2003-04-24,-0.8043
2003-04-25,-1.4414
2003-04-28,1.6453
2003-04-29,-0.5995
2003-04-30,-0.1809
2003-05-01,0.574
2003-05-02,1.532
2003-05-05,0.2959
2003-05-06,-0.413
2003-05-07,-4.3246
2003-05-08,0.5573
2003-05-09,0.2155
2003-05-12,-0.1536
2003-05-13,-1.8462
2003-05-14,-1.0658
2003-05-15,1.109
2003-05-16,-2.3817
2003-05-19,-1.0594
2003-05-20,-1.525
2003-05-21,0.7249
2003-05-22,1.4066
2003-05-23,0.8065
2003-05-27,2.56
2003-05-28,0.0936
2003-05-29,1.1844999999999999
2003-05-30,1.7252
2003-06-02,0.636
2003-06-03,2.1667
2003-06-04,1.3844
2003-06-05,0.2324
2003-06-06,-1.8841
2003-06-09,-3.2496
2003-06-10,2.0153
2003-06-11,-1.8857
2003-06-12,-0.1525
2003-06-13,-2.8414
2003-06-16,1.1006
2003-06-17,3.4215
2003-06-18,-0.7519
2003-06-19,1.0606
2003-06-20,0.5997
2003-06-23,-2.0864
2003-06-24,0.4566
2003-06-25,-2.1212
2003-06-26,0.9288
2003-06-27,2.454
2003-06-30,-0.2994
2003-07-01,-0.2703
2003-07-02,0.9937
2003-07-03,-1.0137
2003-07-07,1.506
2003-07-08,-0.6528
2003-07-09,0.3584
2003-07-10,-0.5952
2003-07-11,0.1497
2003-07-14,0.2392
2003-07-15,-1.1631
2003-07-16,-1.6898
2003-07-17,-6.4764
2003-07-18,-0.4595
2003-07-21,-1.6484999999999999
2003-07-22,1.0727
2003-07-23,0.5638
2003-07-24,-0.3958
2003-07-25,1.2913999999999999
2003-07-28,-3.4652
2003-07-29,-0.1016
2003-07-30,0.8475
2003-07-31,-0.9076
2003-08-01,-1.1194
2003-08-04,-0.789
2003-08-05,-1.9364
2003-08-06,-2.7151
2003-08-07,-1.1598
2003-08-08,3.4837
2003-08-11,2.6931000000000003
2003-08-12,2.4845
2003-08-13,0.0673
2003-08-14,-0.0673
2003-08-15,0.9764
2003-08-18,0.6002
2003-08-19,3.1488
2003-08-20,1.3175
2003-08-21,0.5392
2003-08-22,-1.5457
2003-08-25,-1.1855
2003-08-26,1.4916
2003-08-27,-0.1597
2003-08-28,0.48
2003-08-29,0.3503
2003-09-02,2.3485
2003-09-03,2.3256
2003-09-04,0.3636
2003-09-05,-2.9589
2003-09-08,1.1201
2003-09-09,-0.1538
2003-09-10,-3.7288
2003-09-11,2.9129
2003-09-12,-0.2488
2003-09-15,-0.1871
2003-09-16,1.7495
2003-09-17,-0.0307
2003-09-18,1.8428
2003-09-19,-1.3872
2003-09-22,-2.4465
2003-09-23,0.6897
2003-09-24,-3.3313
2003-09-25,-2.0934
2003-09-26,-1.25
2003-09-29,2.032
2003-09-30,1.2732999999999999
2003-10-01,12.8949
2003-10-02,-1.5705
2003-10-03,1.1024
2003-10-06,1.4634
2003-10-07,0.5656
2003-10-08,-0.7874
2003-10-09,-0.1134
2003-10-10,0.5959
2003-10-13,3.5543
2003-10-14,3.3778
2003-10-15,-1.581
2003-10-16,4.5515
2003-10-17,-2.6633
2003-10-20,2.2626
2003-10-21,-0.0515
2003-10-22,-2.2909
2003-10-23,0.764
2003-10-24,-1.6993
2003-10-27,1.1968
2003-10-28,1.2615
2003-10-29,2.1801
2003-10-30,0.7112
2003-10-31,0.8323
2003-11-03,5.7529
2003-11-04,2.6727
2003-11-05,-0.4147
2003-11-06,0.1157
2003-11-07,0.9242
2003-11-10,-1.7399
2003-11-11,-3.4017
2003-11-12,1.9055
2003-11-13,3.787
2003-11-14,0.114
2003-11-17,-1.8223
2003-11-18,-4.8492
2003-11-19,-2.1458
2003-11-20,2.4171
2003-11-21,1.2165
2003-11-24,3.3654
2003-11-25,1.1628
2003-11-26,0.6897
2003-11-28,0.2283
2003-12-01,2.9613
2003-12-02,-0.6195
2003-12-03,-2.0481
2003-12-04,-1.1364
2003-12-05,0.1149
2003-12-08,2.411
2003-12-09,-3.5874
2003-12-10,-2.3721
2003-12-11,1.0958
2003-12-12,0.3299
2003-12-15,-0.8924
2003-12-16,0.7346
2003-12-17,0.0
2003-12-18,0.7292
2003-12-19,0.4204
2003-12-22,1.5814
2003-12-23,1.1905000000000001
2003-12-24,-0.5656
2003-12-26,0.1365
2003-12-29,3.9536
2003-12-30,-0.5464
2003-12-31,-3.033
2004-01-02,1.6092
2004-01-05,3.0114
2004-01-06,4.1576
2004-01-07,-1.4553
2004-01-08,-0.5274
2004-01-09,-1.1665
2004-01-12,1.6524
2004-01-13,-1.6677
2004-01-14,0.8158
2004-01-15,0.9796
2004-01-16,0.1054
2004-01-20,1.1165
2004-01-21,1.5417
2004-01-22,-0.2257
2004-01-23,-0.5758
2004-01-26,0.0827
2004-01-27,-2.8725
2004-01-28,0.4043
2004-01-29,-1.4622
2004-01-30,0.1075
2004-02-02,-1.1815
2004-02-03,-0.6522
2004-02-04,-3.8074
2004-02-05,12.7161
2004-02-06,7.7497
2004-02-09,1.4235
2004-02-10,0.3693
2004-02-11,-0.7176
2004-02-12,-1.3714
2004-02-13,-2.2172
2004-02-17,4.0354
2004-02-18,-0.4987
2004-02-19,-3.1001
2004-02-20,-1.7241
2004-02-23,-2.885
2004-02-24,1.7664
2004-02-25,-0.3945
2004-02-26,1.9207999999999998
2004-02-27,1.0297
2004-03-01,1.9038
2004-03-02,0.0189
2004-03-03,-0.566
2004-03-04,0.9298
2004-03-05,0.376
2004-03-08,0.2248
2004-03-09,-1.7941
2004-03-10,-0.666
2004-03-11,-0.6322
2004-03-12,1.6002
2004-03-15,-3.3207
2004-03-16,1.6683
2004-03-17,1.3514
2004-03-18,-2.4
2004-03-19,0.605
2004-03-22,-2.968
2004-03-23,1.0196
2004-03-24,2.1176
2004-03-25,3.0039
2004-03-26,-1.7873999999999999
2004-03-29,1.7241
2004-03-30,1.2241
2004-03-31,-0.707
2004-04-01,0.8057
2004-04-02,8.5502
2004-04-05,2.2945
2004-04-06,-2.8959
2004-04-07,-1.0515
2004-04-08,-0.122
2004-04-12,0.2965
2004-04-13,-3.1652
2004-04-14,-0.8621
2004-04-15,-0.8152
2004-04-16,1.5342
2004-04-19,0.6476
2004-04-20,-4.3789
2004-04-21,3.3458
2004-04-22,10.3274
2004-04-23,1.5574
2004-04-26,-2.8733
2004-04-27,2.2104
2004-04-28,-2.6829
2004-04-29,-0.5514
2004-04-30,0.3024
2004-05-03,1.3568
2004-05-04,1.917
2004-05-05,-0.4378
2004-05-06,-2.3616
2004-05-07,-1.4846
2004-05-10,-1.6763
2004-05-11,3.8402
2004-05-12,-0.1658
2004-05-13,-0.1661
2004-05-14,-1.6639
2004-05-17,-2.0305
2004-05-18,2.9879
2004-05-19,-1.5932
2004-05-20,0.9032
2004-05-21,1.3342
2004-05-24,1.0667
2004-05-25,3.1992
2004-05-26,2.2691
2004-05-27,-2.9219
2004-05-28,-1.0945
2004-06-01,1.8714
