ticker,KONAQ US Equity
2006-01-06,2.3711
2006-01-09,-2.5176
2006-01-10,-3.2025
2006-01-11,2.9882999999999997
2006-01-12,4.6632
2006-01-13,-3.4653
2006-01-17,-8.2051
2006-01-18,-1.8994
2006-01-19,-2.2779
2006-01-20,0.2331
2006-01-23,5.5814
2006-01-24,1.2115
2006-01-25,3.3731999999999998
2006-01-26,1.0526
2006-01-27,1.0417
2006-01-30,-1.0309
2006-01-31,0.0
2006-02-01,0.0
2006-02-02,-7.9167
2006-02-03,-1.0181
2006-02-06,2.1714
2006-02-07,0.6711
2006-02-08,-2.6667
2006-02-09,-3.7671
2006-02-10,-0.949
2006-02-13,2.6347
2006-02-14,0.2334
2006-02-15,2.4447
2006-02-16,-0.6818
2006-02-17,3.5469
2006-02-21,1.5470000000000002
2006-02-22,-3.3731999999999998
2006-02-23,-4.0766
2006-02-24,6.2456
2006-02-27,0.0
2006-02-28,0.442
2006-03-01,1.6502
2006-03-02,-0.4329
2006-03-03,0.9783
2006-03-06,-2.4758
2006-03-07,-0.1104
2006-03-08,-1.6575
2006-03-09,1.1236
2006-03-10,1.0
2006-03-13,0.6601
2006-03-14,-0.8743
2006-03-15,0.3308
2006-03-16,0.0
2006-03-17,-0.5495
2006-03-20,1.6575
2006-03-21,-0.5435
2006-03-22,9.7268
2006-03-23,-0.3984
2006-03-24,0.0
2006-03-27,0.0
2006-03-28,1.5
2006-03-29,5.9113
2006-03-30,3.814
2006-03-31,-0.0896
2006-04-03,2.2422
2006-04-04,0.4386
2006-04-05,-0.4367
2006-04-06,0.0
2006-04-07,-0.4386
2006-04-10,1.1454
2006-04-11,-2.439
2006-04-12,0.6429
2006-04-13,-0.4613
2006-04-17,-1.9607999999999999
2006-04-18,2.0
2006-04-19,-2.4064
2006-04-20,-0.6575
2006-04-21,1.1215
2006-04-24,0.0
2006-04-25,1.7273
2006-04-26,-2.1448
2006-04-27,1.3699
2006-04-28,2.5225
2006-05-01,1.6696
2006-05-02,-1.0372
2006-05-03,2.1834
2006-05-04,8.0342
2006-05-05,-1.1076
2006-05-08,-4.8
2006-05-09,1.2605
2006-05-10,7.0539
2006-05-11,-3.7209
2006-05-12,3.0596
2006-05-15,0.0
2006-05-16,-1.4844
2006-05-17,-0.8723
2006-05-18,0.72
2006-05-19,-1.4297
2006-05-22,-0.5641
2006-05-23,0.0
2006-05-24,-0.4862
2006-05-25,0.0
2006-05-26,-0.2443
2006-05-30,1.0612
2006-05-31,0.9693
2006-06-01,-0.4
2006-06-02,-0.4819
2006-06-05,-3.067
2006-06-06,-1.4988000000000001
2006-06-07,1.437
2006-06-08,-6.3333
2006-06-09,-1.7793999999999999
2006-06-12,-4.9818999999999996
2006-06-13,4.7664
2006-06-14,-6.0965
2006-06-15,8.5271
2006-06-16,5.7143
2006-06-19,-3.7161999999999997
2006-06-20,0.0
2006-06-21,1.7544
2006-06-22,2.931
2006-06-23,-1.1724999999999999
2006-06-26,3.1356
2006-06-27,0.6574
2006-06-28,0.0
2006-06-29,1.2245
2006-06-30,4.8387
2006-07-03,-3.8462
2006-07-05,-3.04
2006-07-06,-0.9901
2006-07-07,4.0833
2006-07-10,-1.7614
2006-07-11,4.401
2006-07-12,-5.5425
2006-07-13,-1.5702
2006-07-14,3.2746
2006-07-17,-1.8699
2006-07-18,0.2486
2006-07-19,-0.0826
2006-07-20,0.9098
2006-07-21,0.2459
2006-07-24,-1.2265
2006-07-25,2.2351
2006-07-26,-0.081
2006-07-27,-0.7293
2006-07-28,1.8776000000000002
2006-07-31,-1.1218
2006-08-01,5.1053
2006-08-02,-0.6939
2006-08-03,0.0
2006-08-04,-2.5621
2006-08-07,3.1873
2006-08-08,0.0
2006-08-09,-0.3861
2006-08-10,-0.9084
2006-08-11,1.0263
2006-08-14,-0.6505
2006-08-15,0.7794
2006-08-16,1.6240999999999999
2006-08-17,2.5875
2006-08-18,-2.819
2006-08-21,2.9008000000000003
2006-08-22,-2.819
2006-08-23,2.9008000000000003
2006-08-24,-1.3353
2006-08-25,-0.7519
2006-08-28,0.8333
2006-08-29,10.6687
2006-08-30,2.7155
2006-08-31,0.0
2006-09-01,-0.2644
2006-09-05,-0.5964
2006-09-06,-0.7333
2006-09-07,-4.7683
2006-09-08,-0.5642
2006-09-11,-1.0638
2006-09-12,0.9319
2006-09-13,1.3494
2006-09-14,0.5606
2006-09-15,3.3449
2006-09-18,0.2023
2006-09-19,-3.432
2006-09-20,1.7422
2006-09-21,0.7534
2006-09-22,1.9714
2006-09-25,-0.0667
2006-09-26,-0.5337
2006-09-27,-0.1341
2006-09-28,-0.2686
2006-09-29,0.9562
2006-10-02,-2.6147
2006-10-03,1.9178
2006-10-04,-0.4032
2006-10-05,0.7422
2006-10-06,6.2291
2006-10-09,3.9723
2006-10-10,-3.4566
2006-10-11,-1.005
2006-10-12,-0.0635
2006-10-13,-1.7143000000000002
2006-10-16,-0.1938
2006-10-17,2.1359
2006-10-18,-0.507
2006-10-19,0.6369
2006-10-20,0.3165
2006-10-23,0.3155
2006-10-24,0.6289
2006-10-25,-0.2813
2006-10-26,2.6637
2006-10-27,0.7326
2006-10-30,3.6364
2006-10-31,1.7544
2006-11-01,0.6085
2006-11-02,-2.8897
2006-11-03,-0.7059
2006-11-06,-0.4739
2006-11-07,-0.1786
2006-11-08,1.3119
2006-11-09,3.0018
2006-11-10,7.6571
2006-11-13,3.2378
2006-11-14,-1.3368
2006-11-15,1.2559
2006-11-16,-1.3947
2006-11-17,1.2474
2006-11-20,0.8815
2006-11-21,0.6643
2006-11-22,-0.9645
2006-11-24,-0.0513
2006-11-27,-1.4051
2006-11-28,-4.6604
2006-11-29,1.9094
2006-11-30,1.6059999999999999
2006-12-01,-3.9515000000000002
2006-12-04,-1.6456
2006-12-05,2.0636
2006-12-06,-0.765
2006-12-07,-0.2753
2006-12-08,0.9939
2006-12-11,-0.164
2006-12-12,0.2191
2006-12-13,0.2732
2006-12-14,-0.4087
2006-12-15,-0.0821
2006-12-18,5.2574
2006-12-19,-1.1446
2006-12-20,0.7368
2006-12-21,-0.7315
2006-12-22,0.0
2006-12-26,2.6316
2006-12-27,0.0
2006-12-28,2.0513
2006-12-29,3.2663
2007-01-03,3.3577
2007-01-04,0.5179
2007-01-05,-1.9203999999999999
2007-01-08,-5.2531
2007-01-09,-1.7137
2007-01-10,2.359
2007-01-11,0.2505
2007-01-12,-0.4882
2007-01-16,-2.6733000000000002
2007-01-17,-0.9514
2007-01-18,-0.2377
2007-01-19,-0.3655
2007-01-22,-0.9434
2007-01-23,-2.5926
2007-01-24,0.5425
2007-01-25,-0.5396
2007-01-26,5.8664
2007-01-29,-0.1026
2007-01-30,0.565
2007-01-31,2.5026
2007-02-01,-0.0997
2007-02-02,-1.596
2007-02-05,-1.4192
2007-02-06,-3.0848
2007-02-07,-0.6366
2007-02-08,-0.8009
2007-02-09,0.3767
2007-02-12,-4.8257
2007-02-13,2.1408
2007-02-14,-7.6117
2007-02-15,-2.1493
2007-02-16,1.5253
2007-02-20,-0.7813
2007-02-21,-0.0606
2007-02-22,-0.7273
2007-02-23,0.0
2007-02-26,-0.7326
2007-02-27,-4.674
2007-02-28,4.0645
2007-03-01,-2.6658
2007-03-02,3.5032
2007-03-05,0.0
2007-03-06,0.8615
2007-03-07,-2.3795
2007-03-08,1.5
2007-03-09,-0.3695
2007-03-12,-0.4326
2007-03-13,0.3724
2007-03-14,-3.4013999999999998
2007-03-15,4.8656
2007-03-16,-2.7999
2007-03-19,1.75
2007-03-20,-0.6173
2007-03-21,1.1801
2007-03-22,1.2277
2007-03-23,-1.3341
2007-03-26,0.0
2007-03-27,-0.4302
2007-03-28,-1.2971
2007-03-29,-1.1257
2007-03-30,-2.5925000000000002
2007-04-02,-2.2078
2007-04-03,-0.332
2007-04-04,-0.3331
2007-04-05,0.4679
2007-04-09,3.0605
2007-04-10,2.0013
2007-04-11,3.7975
2007-04-12,3.4756
2007-04-13,4.0071
2007-04-16,0.2833
2007-04-17,-0.0565
2007-04-18,0.5088
2007-04-19,2.0247
2007-04-20,1.4333
2007-04-23,-2.2826
2007-04-24,0.6118
2007-04-25,-0.2211
2007-04-26,-1.108
2007-04-27,-0.112
2007-04-30,0.9534
2007-05-01,-1.2222
2007-05-02,0.1125
2007-05-03,3.427
2007-05-04,1.032
2007-05-07,0.7527
2007-05-08,0.0534
2007-05-09,-1.3333
2007-05-10,-0.2703
2007-05-11,-3.0352
2007-05-14,-0.559
2007-05-15,0.6745
2007-05-16,-0.8375
2007-05-17,0.5574
2007-05-18,-2.9621
2007-05-21,0.2885
2007-05-22,-0.6329
2007-05-23,6.6589
2007-05-24,2.4973
2007-05-25,1.4301
2007-05-29,4.1775
2007-05-30,-3.0075
2007-05-31,-5.4264
2007-06-01,-0.2732
2007-06-04,1.7534
2007-06-05,0.2154
2007-06-06,-1.3434
2007-06-07,1.4706000000000001
2007-06-08,0.3757
2007-06-11,-1.8717000000000001
2007-06-12,-1.8529
2007-06-13,3.8867000000000003
2007-06-14,0.3741
2007-06-15,-1.6507
2007-06-18,3.1402
2007-06-19,1.4692
2007-06-20,-1.1375
2007-06-21,-0.6279
2007-06-22,1.1058
2007-06-25,-2.7603999999999997
2007-06-26,-1.3926
2007-06-27,-0.3802
2007-06-28,1.4177
2007-06-29,-1.9891999999999999
2007-07-02,-0.1097
2007-07-03,2.2515
2007-07-05,-1.6112
2007-07-06,-0.1638
2007-07-09,-1.0935
2007-07-10,-0.2211
2007-07-11,-0.4432
2007-07-12,0.0
2007-07-13,0.946
2007-07-16,2.591
2007-07-17,3.4927
2007-07-18,-1.3498999999999999
2007-07-19,3.1579
2007-07-20,-0.8163
2007-07-23,-2.6235
2007-07-24,-4.4902
2007-07-25,-0.4425
2007-07-26,-5.5
2007-07-27,-2.7043
2007-07-30,4.5317
2007-07-31,15.2023
2007-08-01,-3.0099
2007-08-02,-3.8806000000000003
2007-08-03,-2.2067
2007-08-06,-0.3853
2007-08-07,1.1602000000000001
2007-08-08,-0.6008
2007-08-09,-2.1429
2007-08-10,1.9651999999999998
2007-08-13,3.0286
2007-08-14,-2.1379
2007-08-15,-4.2054
2007-08-16,-4.7891
2007-08-17,-2.1557
2007-08-20,-2.142
2007-08-21,-2.6892
2007-08-22,5.0771
2007-08-23,3.4862
2007-08-24,-1.7730000000000001
2007-08-27,1.1673
2007-08-28,-1.808
2007-08-29,0.1211
2007-08-30,0.0
2007-08-31,3.8113
2007-09-04,-0.2914
2007-09-05,0.0584
2007-09-06,1.0514000000000001
2007-09-07,-1.7341
2007-09-10,-3.8824
2007-09-11,1.1628
2007-09-12,1.0114
2007-09-13,-2.4387
2007-09-14,2.6397
2007-09-17,4.0072
2007-09-18,2.3577
2007-09-19,-0.1685
2007-09-20,0.1688
2007-09-21,-0.2809
2007-09-24,-1.2958
2007-09-25,-1.7123
2007-09-26,-1.4518
2007-09-27,1.8857
2007-09-28,2.6605
2007-10-01,0.0
2007-10-02,-4.9577
2007-10-03,-0.7113
2007-10-04,4.1194
2007-10-05,0.344
2007-10-08,0.1143
2007-10-09,-0.1142
2007-10-10,0.0571
2007-10-11,-0.0571
2007-10-12,2.1714
2007-10-15,3.0761
2007-10-16,-0.9767
2007-10-17,-0.0548
2007-10-18,-0.4934
2007-10-19,-0.8264
2007-10-22,-0.0556
2007-10-23,-2.6681
2007-10-24,-0.3427
2007-10-25,-1.2607
2007-10-26,-1.8572
2007-10-29,7.6286000000000005
2007-10-30,2.3077
2007-10-31,-2.3631
2007-11-01,2.5853
2007-11-02,-3.3244
2007-11-05,-0.8319
2007-11-06,-0.4474
2007-11-07,-2.5281000000000002
2007-11-08,-11.0663
2007-11-09,-0.1296
2007-11-12,7.7223
2007-11-13,-1.8675000000000002
2007-11-14,-0.5525
2007-11-15,-5.8642
2007-11-16,-3.3443
2007-11-19,-0.8141
2007-11-20,4.0356
2007-11-21,1.3149
2007-11-23,-0.5832
2007-11-26,1.1741
2007-11-27,0.6452
2007-11-28,0.7051
2007-11-29,-2.0369
2007-11-30,2.3392
2007-12-03,-0.381
2007-12-04,3.3779
2007-12-05,-1.0481
2007-12-06,-3.1153
2007-12-07,-3.8585000000000003
2007-12-10,1.0033
2007-12-11,-1.2583
2007-12-12,-0.1341
2007-12-13,-6.1786
2007-12-14,-3.9370000000000003
2007-12-17,-1.0432
2007-12-18,-0.1506
2007-12-19,-2.5641
2007-12-20,-0.4644
2007-12-21,0.8554
2007-12-24,1.1556
2007-12-26,11.5102
2007-12-27,-2.3923
2007-12-28,-1.9607999999999999
2007-12-31,4.2857
2008-01-02,-4.0411
2008-01-03,2.4268
2008-01-04,-4.0418
2008-01-07,-9.0777
2008-01-08,-3.4345
2008-01-09,0.7444
2008-01-10,0.821
2008-01-11,-1.873
2008-01-14,-0.2479
2008-01-15,-9.8179
2008-01-16,3.0443
2008-01-17,-5.3715
2008-01-18,-0.1892
2008-01-22,-1.9905
2008-01-23,14.2166
2008-01-24,-0.1693
2008-01-25,7.464
2008-01-28,-2.9203
2008-01-29,-4.3902
2008-01-30,-0.4252
2008-01-31,0.5124
2008-02-01,-1.5293
2008-02-04,3.4513
2008-02-05,-3.2527
2008-02-06,0.431
2008-02-07,0.6009
2008-02-08,-1.0239
2008-02-11,6.0345
2008-02-12,-0.7317
2008-02-13,-3.4644
2008-02-14,-15.6698
2008-02-15,0.1006
2008-02-19,0.0
2008-02-20,3.9196
2008-02-21,-4.6422
2008-02-22,0.2028
2008-02-25,1.2146
2008-02-26,-0.7
2008-02-27,0.7049
2008-02-28,0.0
2008-02-29,-2.7
2008-03-03,-0.3083
2008-03-04,-3.5052
2008-03-05,0.2137
2008-03-06,-1.919
2008-03-07,-5.6522
2008-03-10,-1.3825
2008-03-11,0.4673
2008-03-12,1.5116
2008-03-13,2.4055
2008-03-14,-1.0067
2008-03-17,-0.452
2008-03-18,2.1566
2008-03-19,-4.1111
2008-03-20,4.2874
2008-03-24,-0.5556
2008-03-25,0.4469
2008-03-26,-1.5573000000000001
2008-03-27,-1.0169
2008-03-28,1.7123
2008-03-31,-0.3367
2008-04-01,-2.7027
2008-04-02,-1.3889
2008-04-03,-5.6338
2008-04-04,-0.7463
2008-04-07,1.0025
2008-04-08,11.1663
2008-04-09,-0.4464
2008-04-10,-0.7848
2008-04-11,-2.7119
2008-04-14,0.813
2008-04-15,-2.0737
2008-04-16,4.2353
2008-04-17,3.7246
2008-04-18,1.6322
2008-04-21,0.8565
2008-04-22,-3.3970000000000002
2008-04-23,-1.4285999999999999
2008-04-24,1.4493
2008-04-25,0.4396
2008-04-28,0.0
2008-04-29,-1.4223
2008-04-30,4.1065
2008-05-01,-8.209
2008-05-02,-3.7166
2008-05-05,8.3233
2008-05-06,-0.3341
2008-05-07,0.4469
2008-05-08,0.0
2008-05-09,0.2225
2008-05-12,-1.7758
2008-05-13,-0.565
2008-05-14,-3.0682
2008-05-15,0.5862
2008-05-16,0.4662
2008-05-19,4.1183
2008-05-20,-3.3983
2008-05-21,-2.0761
2008-05-22,-0.1178
2008-05-23,-5.0708
2008-05-27,0.0
2008-05-28,-0.6211
2008-05-29,3.75
2008-05-30,3.6145
2008-06-02,-2.093
2008-06-03,-0.4751
2008-06-04,1.3126
2008-06-05,2.7091
2008-06-06,-6.078
2008-06-09,-6.5934
2008-06-10,-4.4444
2008-06-11,-4.2408
2008-06-12,-6.1429
2008-06-13,-3.9574
2008-06-16,4.4374
2008-06-17,8.0425
2008-06-18,-0.9831
2008-06-19,2.1277
2008-06-20,0.2778
2008-06-23,2.9086
2008-06-24,-2.6917999999999997
2008-06-25,5.1176
2008-06-26,-2.8947000000000003
2008-06-27,15.0407
2008-06-30,-0.7067
2008-07-01,-9.2527
2008-07-02,-14.3791
2008-07-03,11.6031
2008-07-07,4.3776
2008-07-08,-1.1796
2008-07-09,-3.8462
2008-07-10,-1.931
2008-07-11,-1.5471
2008-07-14,-12.7143
2008-07-15,12.1113
2008-07-16,2.1898
2008-07-17,8.4286
2008-07-18,0.0
2008-07-21,-1.8445
2008-07-22,-0.6711
2008-07-23,1.0811
2008-07-24,-0.4011
2008-07-25,-7.3826
2008-07-28,-2.4638
2008-07-29,-1.9316
2008-07-30,-10.303
2008-07-31,-2.027
2008-08-01,0.8621
2008-08-04,6.6667
2008-08-05,-0.8013
2008-08-06,-1.2924
2008-08-07,-0.1637
2008-08-08,11.4754
2008-08-11,2.5
2008-08-12,1.5782
2008-08-13,0.7062
2008-08-14,-0.2805
2008-08-15,-0.1406
2008-08-18,0.4225
2008-08-19,3.2258
2008-08-20,0.0
2008-08-21,-4.6196
2008-08-22,-6.9088
2008-08-25,-0.6886
2008-08-26,-0.7704
2008-08-27,7.6087
2008-08-28,1.8759000000000001
2008-08-29,-1.5581
2008-09-02,0.7194
2008-09-03,-4.2857
2008-09-04,-2.8358
2008-09-05,-3.1029
2008-09-08,2.5682
2008-09-09,-1.5455999999999999
2008-09-10,-4.0816
2008-09-11,0.0
2008-09-12,0.491
2008-09-15,-2.443
2008-09-16,-3.172
2008-09-17,1.0345
2008-09-18,-3.0717
2008-09-19,0.5282
2008-09-22,-1.0508
2008-09-23,9.2035
2008-09-24,-1.1345
2008-09-25,0.1639
2008-09-26,0.0
2008-09-29,-1.6367
2008-09-30,-1.4642
2008-10-01,-0.0338
2008-10-02,-0.1689
2008-10-03,-0.6768
2008-10-06,-17.7172
2008-10-07,-5.383
2008-10-08,-11.1597
2008-10-09,-2.7094
2008-10-10,-11.1899
2008-10-13,-1.942
2008-10-14,-1.0429
2008-10-15,-0.1175
2008-10-16,-2.9412000000000003
2008-10-17,-1.5152
2008-10-20,12.9231
2008-10-21,-9.2643
2008-10-22,-0.9009
2008-10-23,-8.7879
2008-10-24,-0.3322
2008-10-27,-21.6667
2008-10-28,6.8085
2008-10-29,18.3267
2008-10-30,-20.202
2008-10-31,9.2827
2008-11-03,6.1776
2008-11-04,1.8182
2008-11-05,-5.0
2008-11-06,-1.875
2008-11-07,-10.7322
2008-11-10,-3.8627000000000002
2008-11-11,-6.25
2008-11-12,-1.9048
2008-11-13,-7.2816
2008-11-14,-4.1885
2008-11-17,0.0
2008-11-18,17.4863
2008-11-19,-7.907
2008-11-20,-33.3333
2008-11-21,9.8485
2008-11-24,-12.4138
2008-11-25,22.834600000000002
2008-11-26,11.538499999999999
2008-11-28,-8.046
2008-12-01,-6.25
2008-12-02,-5.3583
2008-12-03,5.6617
2008-12-04,-14.6667
2008-12-05,-3.9063
2008-12-08,-5.6911000000000005
2008-12-09,6.8966
2008-12-10,-2.4194
2008-12-11,7.438
2008-12-12,0.7692
2008-12-15,-12.2137
2008-12-16,6.087
2008-12-17,-1.6393
2008-12-18,-5.0
2008-12-19,9.6491
2008-12-22,16.8
2008-12-23,-8.9041
2008-12-24,1.5038
2008-12-26,-1.4815
2008-12-29,18.0451
2008-12-30,51.5924
2008-12-31,-7.563
2009-01-02,11.818200000000001
2009-01-05,-0.4065
2009-01-06,29.7959
2009-01-07,-1.5723
2009-01-08,-4.4688
2009-01-09,-4.6821
2009-01-12,1.3991
2009-01-13,-21.4533
2009-01-14,-29.5154
2009-01-15,-5.625
2009-01-16,16.5563
2009-01-20,-11.931799999999999
2009-01-21,-3.2258
2009-01-22,2.0
2009-01-23,-1.3072
2009-01-26,3.3113
2009-01-27,-2.5641
2009-01-28,7.8947
2009-01-29,3.0488
2009-01-30,0.5917
2009-02-02,2.7537000000000003
2009-02-03,0.1825
2009-02-04,-1.1429
2009-02-05,5.7803
2009-02-06,4.918
2009-02-09,17.7083
2009-02-10,-3.0973
2009-02-11,-5.9361
2009-02-12,3.3981
2009-02-13,4.6948
2009-02-17,-10.7623
2009-02-18,1.005
2009-02-19,-0.4913
2009-02-20,-0.0062
2009-02-23,0.0
2009-02-24,7.0
2009-02-25,-2.8037
2009-02-26,-0.4808
2009-02-27,10.1449
2009-03-02,-16.6667
2009-03-03,-4.7368
2009-03-04,0.5525
2009-03-05,-3.8462
2009-03-06,2.2857
2009-03-09,2.2346
2009-03-10,1.0929
2009-03-11,-3.7838000000000003
2009-03-12,0.5618
2009-03-13,-4.4693
2009-03-16,1.7544
2009-03-17,-4.5977
2009-03-18,4.8193
2009-03-19,8.6207
2009-03-20,-3.1746
2009-03-23,10.929
2009-03-24,0.9852
2009-03-26,-3.9024
2009-03-27,-6.0914
2009-03-30,-3.2432
2009-03-31,-7.8212
2009-04-01,-13.9394
2009-04-02,-8.4507
2009-04-03,5.3846
2009-04-06,0.0
2009-04-07,-1.4599
2009-04-08,28.1481
2009-04-09,14.3931
2009-04-13,32.3901
2009-04-14,6.4885
2009-04-15,-2.0421
2009-04-16,-2.1459
2009-04-17,-5.2632
2009-04-20,-3.7037
2009-04-21,2.8846
2009-04-22,-5.6075
2009-04-23,4.4554
2009-04-24,13.2701
2009-04-27,-1.6736
2009-04-28,0.0
2009-04-29,3.8298
2009-04-30,-13.9344
2009-05-01,2.3810000000000002
2009-05-04,12.093
2009-05-05,0.0
2009-05-06,-4.598
2009-05-07,-6.0538
2009-05-08,11.1111
2009-05-11,0.4167
2009-05-12,1.2448
2009-05-13,-5.7377
2009-05-14,-1.7391
2009-05-15,1.2915
2009-05-18,71.5893
2009-05-19,7.6884
2009-05-20,-1.182
2009-05-21,0.4785
2009-05-22,-0.7173
2009-05-26,-0.4766
2009-05-27,-4.3373
2009-05-28,1.5112999999999999
2009-05-29,0.794
2009-06-01,0.4431
2009-06-02,-2.9412000000000003
2009-06-03,0.7576
2009-06-04,-1.0025
2009-06-05,-0.5063
2009-06-08,-9.6692
2009-06-09,2.5352
2009-06-10,3.5714
2009-06-11,-3.1797
2009-06-12,2.7362
2009-06-15,-1.3333
2009-06-16,-2.4324
2009-06-17,1.108
2009-06-18,1.3699
2009-06-19,-4.0541
2009-06-22,-2.2535
2009-06-23,1.1527
2009-06-24,-0.2849
2009-06-25,-0.8571
2009-06-26,-12.6801
2009-06-29,7.2607
2009-06-30,3.3846
2009-07-01,7.7381
2009-07-02,-0.5525
2009-07-06,4.1667
2009-07-07,10.1333
2009-07-08,-3.1477
2009-07-09,-6.25
2009-07-13,3.2
2009-07-14,-3.876
2009-07-15,0.8065
2009-07-16,0.0
2009-07-17,0.5333
2009-07-21,-6.1008
2009-07-22,5.3672
2009-07-23,-1.069
2009-07-24,2.7065
2009-07-27,0.5277
2009-07-28,-1.0531
2009-07-29,1.0644
2009-07-30,-1.5748
2009-07-31,-3.73
2009-08-03,0.2735
2009-08-04,1.0497
2009-08-05,3.6085000000000003
2009-08-06,0.2639
2009-08-07,-3.9474
2009-08-10,3.8356
2009-08-11,-2.6385
2009-08-12,0.813
2009-08-13,0.0
2009-08-14,-4.3011
2009-08-17,0.5618
2009-08-18,1.1173
2009-08-19,0.7182
2009-08-20,-1.2617
2009-08-21,-1.3889
2009-08-24,3.0951
2009-08-25,2.4625
2009-08-26,-1.6
2009-08-27,-2.439
2009-08-28,0.5556
2009-08-31,-4.6961
2009-09-01,4.6377
2009-09-02,1.108
2009-09-03,2.7363
2009-09-04,1.1234
2009-09-08,-5.327
2009-09-09,0.2786
2009-09-10,0.8333
2009-09-11,-1.9249
2009-09-14,1.12
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,0.2778
2009-09-18,-7.7562
2009-09-21,6.3063
2009-09-22,-1.6949
2009-09-23,-2.2989
2009-09-24,-1.4668999999999999
2009-09-25,2.5036
2009-09-28,4.834
2009-09-29,-5.6667
2009-09-30,-2.2379
2009-10-02,2.4096
2009-10-05,-5.2941
2009-10-06,-2.795
2009-10-07,-0.639
2009-10-08,1.6077
2009-10-09,-1.8987
2009-10-12,1.9194
2009-10-13,0.0158
2009-10-14,-0.3165
2009-10-15,0.4444
2009-10-16,-2.3388
2009-10-19,1.9417
2009-10-20,1.5833
2009-10-21,1.254
2009-10-22,-4.321
2009-10-23,-0.9637
2009-10-26,0.0
2009-10-27,-0.3298
2009-10-28,-19.9346
2009-10-29,21.6327
2009-10-30,-1.0906
2009-11-02,8.9059
2009-11-03,-2.1807
2009-11-04,-3.5032
2009-11-05,-0.9901
2009-11-06,-9.5
2009-11-09,8.2873
2009-11-10,2.0408
2009-11-11,1.3333
2009-11-12,-2.9605
2009-11-13,4.4068
2009-11-16,4.8701
2009-11-17,-5.8824
2009-11-18,-2.9605
2009-11-19,3.0508
2009-11-20,-3.75
2009-11-23,-0.8886
2009-11-24,2.7586
2009-11-25,1.3423
2009-11-27,4.9669
2009-11-30,-0.6309
2009-12-01,2.3651
2009-12-02,0.4807
2009-12-03,-1.2346
2009-12-04,0.0
2009-12-07,1.5625
2009-12-08,0.6154
2009-12-09,2.2018
2009-12-10,3.83
2009-12-11,0.2882
2009-12-14,-2.2989
2009-12-15,0.5882
2009-12-16,0.8187
2009-12-17,-2.5522
2009-12-18,1.4881
2009-12-21,1.173
2009-12-22,-1.4493
2009-12-23,-2.9412000000000003
2009-12-24,-1.1515
2009-12-28,-0.5633
2009-12-29,-1.7766
2009-12-30,-8.349
2009-12-31,0.3425
2010-01-04,-0.6826
2010-01-05,1.7182
2010-01-06,0.0
2010-01-07,0.4054
2010-01-08,1.8843
2010-01-11,-2.576
2010-01-12,-1.0169
2010-01-13,3.0822
