ticker,SELB US Equity
2016-11-10,8.329
2016-11-11,17.4081
2016-11-14,-2.9242
2016-11-15,-4.5397
2016-11-16,2.3111
2016-11-17,-0.391
2016-11-18,1.5699999999999998
2016-11-21,1.331
2016-11-22,6.4831
2016-11-23,2.6263
2016-11-25,2.0938
2016-11-28,-0.038
2016-11-29,-14.0578
2016-11-30,-9.3722
2016-12-01,-0.439
2016-12-02,-3.9196
2016-12-05,19.5309
2016-12-06,2.1758
2016-12-07,-3.1315
2016-12-08,-0.2155
2016-12-09,-0.7775
2016-12-12,-2.2203
2016-12-13,-0.2671
2016-12-14,-2.1429
2016-12-15,-0.0456
2016-12-16,-2.0995
2016-12-19,-20.0466
2016-12-20,4.3732
2016-12-21,1.6200999999999999
2016-12-22,0.3299
2016-12-23,2.1918
2016-12-27,-4.7185
2016-12-28,-3.3202
2016-12-29,0.4657
2016-12-30,-0.6373
2017-01-03,0.758
2017-01-04,-0.1736
2017-01-05,-0.9855
2017-01-06,-4.0398
2017-01-09,0.9762
2017-01-10,-2.9003
2017-01-11,-6.4094999999999995
2017-01-12,1.2633
2017-01-13,-0.394
2017-01-17,-1.9776
2017-01-18,1.345
2017-01-19,-0.4645
2017-01-20,-0.4667
2017-01-23,-3.6839
2017-01-24,0.5563
2017-01-25,0.1383
2017-01-26,0.1381
2017-01-27,-0.069
2017-01-30,-1.5183
2017-01-31,-1.8921000000000001
2017-02-01,1.2857
2017-02-02,-0.4937
2017-02-03,1.2048
2017-02-06,-0.9804
2017-02-07,-2.1924
2017-02-08,-0.1446
2017-02-09,0.2172
2017-02-10,0.5058
2017-02-13,1.0065
2017-02-14,-0.1423
2017-02-15,-0.4989
2017-02-16,-0.6447
2017-02-17,0.1442
2017-02-21,2.3758
2017-02-22,-3.3755
2017-02-23,-7.7875
2017-02-24,-2.2099
2017-02-27,6.5375
2017-02-28,-0.9091
2017-03-01,-0.3058
2017-03-02,2.8374
2017-03-03,-0.8203
2017-03-06,2.8571
2017-03-07,-1.8275000000000001
2017-03-08,3.7975
2017-03-09,1.7217
2017-03-10,-1.4104
2017-03-13,0.0
2017-03-14,-1.9313
2017-03-15,1.4588
2017-03-16,-7.4047
2017-03-17,-4.5031
2017-03-20,0.1626
2017-03-21,-11.1201
2017-03-22,1.3699
2017-03-23,-1.8919000000000001
2017-03-24,10.5601
2017-03-27,-0.9967
2017-03-28,17.2819
2017-03-29,0.5007
2017-03-30,3.7011
2017-03-31,-1.7159
2017-04-03,-1.3966
2017-04-04,-0.5666
2017-04-05,-1.3533
2017-04-06,-0.7942
2017-04-07,1.4556
2017-04-10,4.5194
2017-04-11,3.569
2017-04-12,0.9278
2017-04-13,-8.4045
2017-04-17,6.1649
2017-04-18,-3.8487999999999998
2017-04-19,-0.2809
2017-04-20,0.3521
2017-04-21,-2.5965
2017-04-24,-3.3141
2017-04-25,-3.3532
2017-04-26,-1.8504
2017-04-27,2.9065
2017-04-28,-7.9389
2017-05-01,1.1609
2017-05-02,6.9672
2017-05-03,-2.5286999999999997
2017-05-04,-0.7862
2017-05-05,3.1696
2017-05-08,1.3825
2017-05-09,1.2879
2017-05-10,3.2162
2017-05-11,-2.1014
2017-05-12,0.0
2017-05-15,-0.7402
2017-05-16,6.1894
2017-05-17,-2.3876
2017-05-18,1.0072
2017-05-19,0.0
2017-05-22,-0.7835
2017-05-23,-1.3639999999999999
2017-05-24,1.4556
2017-05-25,-3.0129
2017-05-26,3.9201
2017-05-30,-2.5623
2017-05-31,-0.073
2017-06-01,1.3158
2017-06-02,-0.7215
2017-06-05,0.436
2017-06-06,0.8683
2017-06-07,0.3587
2017-06-08,4.2888
2017-06-09,3.427
2017-06-12,5.5003
2017-06-13,2.0101
2017-06-14,1.7241
2017-06-15,9.5036
2017-06-16,-3.4273
2017-06-19,-2.7476000000000003
2017-06-20,-2.1189
2017-06-21,0.8419
2017-06-22,-1.1926
2017-06-23,6.8799
2017-06-26,12.1965
2017-06-27,-5.0327
2017-06-28,3.9746
2017-06-29,1.9367999999999999
2017-06-30,-0.7
2017-07-03,-4.6828
2017-07-05,3.4337
2017-07-06,-0.1532
2017-07-07,-1.1253
2017-07-10,-2.0176
2017-07-11,0.1056
2017-07-12,0.4747
2017-07-13,-0.8924
2017-07-14,0.053
2017-07-17,0.1588
2017-07-18,-0.5814
2017-07-19,-7.9745
2017-07-20,-0.1733
2017-07-21,0.0
2017-07-24,4.456
2017-07-25,-0.9418
2017-07-26,2.0134
2017-07-27,-4.7149
2017-07-28,-2.3015
2017-07-31,0.3534
2017-08-01,2.4061
2017-08-02,3.6676
2017-08-03,-1.3267
2017-08-04,-0.7283
2017-08-07,1.4673
2017-08-08,-0.5006
2017-08-09,-2.3477
2017-08-10,-2.862
2017-08-11,-7.6606
2017-08-14,6.8283000000000005
2017-08-15,-6.1529
2017-08-16,0.3183
2017-08-17,1.5228000000000002
2017-08-18,-4.875
2017-08-21,1.5112
2017-08-22,1.0356
2017-08-23,2.114
2017-08-24,0.7528
2017-08-25,-2.0548
2017-08-28,4.8315
2017-08-29,0.2426
2017-08-30,0.6655
2017-08-31,7.2716
2017-09-01,0.9524
2017-09-05,-0.0555
2017-09-06,-3.4981
2017-09-07,0.6904
2017-09-08,0.6286
2017-09-11,0.3975
2017-09-12,-1.5836999999999999
2017-09-13,-0.4023
2017-09-14,0.9233
2017-09-15,0.0572
2017-09-18,6.4
2017-09-19,-0.0537
2017-09-20,7.6303
2017-09-21,-1.4478
2017-09-22,-2.8875
2017-09-25,-1.7214
2017-09-26,-0.9554
2017-09-27,3.8585000000000003
2017-09-28,0.774
2017-09-29,-6.554
2017-10-02,3.726
2017-10-03,4.1733
2017-10-04,0.1521
2017-10-05,0.1013
2017-10-06,-0.1012
2017-10-09,1.0633
2017-10-10,8.1663
2017-10-11,3.1959
2017-10-12,4.9372
2017-10-13,-0.2566
2017-10-16,-0.0429
2017-10-17,-0.2574
2017-10-18,-1.6774
2017-10-19,-3.762
2017-10-20,-3.1364
2017-10-23,-4.5519
2017-10-24,0.295
2017-10-25,1.4216
2017-10-26,-0.1933
2017-10-27,1.5981
2017-10-30,0.143
2017-10-31,0.9995
2017-11-01,-0.8483
2017-11-02,-0.808
2017-11-03,2.6833
2017-11-06,5.133
2017-11-07,-54.0169
2017-11-08,-8.9768
2017-11-09,-3.9236
2017-11-10,-0.3311
2017-11-13,-0.6645
2017-11-14,3.01
2017-11-15,-0.6494
2017-11-16,1.7429000000000001
2017-11-17,9.5289
2017-11-20,-0.9775
2017-11-21,-3.2577
2017-11-22,3.8776
2017-11-24,2.0629
2017-11-27,-0.1925
2017-11-28,-1.8322
2017-11-29,-1.2770000000000001
2017-11-30,6.0697
2017-12-01,-4.0338
2017-12-04,-1.3685
2017-12-05,-3.5679
2017-12-06,-0.5139
2017-12-07,2.4793
2017-12-08,1.4113
2017-12-11,-3.3797
2017-12-12,-2.2634
2017-12-13,5.6842
2017-12-14,-1.494
2017-12-15,1.2133
2017-12-18,-0.0999
2017-12-19,-1.5
2017-12-20,0.5076
2017-12-21,1.7172
2017-12-22,-1.6882000000000001
2017-12-26,0.5051
2017-12-27,0.9045
2017-12-28,2.0916
2017-12-29,-4.2927
2018-01-02,4.3833
2018-01-03,6.25
2018-01-04,0.4596
2018-01-05,0.9149
2018-01-08,-11.8767
2018-01-09,-10.5453
2018-01-10,3.2777
2018-01-11,-4.0089
2018-01-12,1.9722
2018-01-16,-1.3652
2018-01-17,3.1142
2018-01-18,4.3624
2018-01-19,-0.6431
2018-01-22,1.1865999999999999
2018-01-23,2.2388
2018-01-24,-1.4599
2018-01-25,-0.1058
2018-01-26,4.2373
2018-01-29,-0.2033
2018-01-30,-3.666
2018-01-31,-3.3827
2018-02-01,-1.4223
2018-02-02,-2.7747
2018-02-05,-1.2557
2018-02-06,5.3179
2018-02-07,0.6586
2018-02-08,-3.9257999999999997
2018-02-09,-3.6322
2018-02-12,0.0
2018-02-13,1.649
2018-02-14,0.6952
2018-02-15,-2.0713
2018-02-16,-0.1175
2018-02-20,3.6471
2018-02-21,-3.4052
2018-02-22,1.6451
2018-02-23,3.3526
2018-02-26,1.2304
2018-02-27,2.0994
2018-02-28,-0.8658
2018-03-01,2.0742
2018-03-02,2.7807
2018-03-05,8.3247
2018-03-06,-2.6897
2018-03-07,7.1076
2018-03-08,4.7926
2018-03-09,-2.6385
2018-03-12,3.4327
2018-03-13,0.8734
2018-03-14,2.3377
2018-03-15,-22.758
2018-03-16,7.9409
2018-03-19,-6.342
2018-03-20,-1.0834
2018-03-21,3.1763
2018-03-22,1.0085
2018-03-23,-1.3136999999999999
2018-03-26,-0.7455
2018-03-27,1.2876
2018-03-28,0.8475
2018-03-29,7.0378
2018-04-02,-3.9254
2018-04-03,1.2257
2018-04-04,7.2654
2018-04-05,-1.0348
2018-04-06,-3.0418
2018-04-09,8.2353
2018-04-10,-15.2174
2018-04-11,7.4786
2018-04-12,19.6819
2018-04-13,5.4817
2018-04-16,2.5984
2018-04-17,-0.9977
2018-04-18,0.5426
2018-04-19,-4.3177
2018-04-20,-0.4029
2018-04-23,-1.6989999999999998
2018-04-24,-0.3292
2018-04-25,-1.8993
2018-04-26,0.3367
2018-04-27,0.5034
2018-04-30,-2.1703
2018-05-01,-0.5119
2018-05-02,0.2573
2018-05-03,-4.7904
2018-05-04,-2.8750999999999998
2018-05-07,0.185
2018-05-08,-2.2161
2018-05-09,0.7554
2018-05-10,0.5623
2018-05-11,5.219
2018-05-14,3.543
2018-05-15,-1.5398
2018-05-16,1.7376
2018-05-17,2.1349
2018-05-18,1.9231
2018-05-21,-6.3167
2018-05-22,3.3275
2018-05-23,1.5253999999999999
2018-05-24,2.5042
2018-05-25,0.9772
2018-05-29,-4.5161
2018-05-30,1.5203
2018-05-31,-0.416
2018-06-01,0.2506
2018-06-04,0.6667
2018-06-05,0.8278
2018-06-06,1.7241
2018-06-07,1.6949
2018-06-08,-2.3810000000000002
2018-06-11,0.0813
2018-06-12,1.2185
2018-06-13,-1.8458999999999999
2018-06-14,-2.0442
2018-06-15,6.4274000000000004
2018-06-18,-0.6275
2018-06-19,1.4996
2018-06-20,-0.5443
2018-06-21,-4.5348
2018-06-22,-0.819
2018-06-25,1.1561
2018-06-26,0.4898
2018-06-27,1.0561
2018-06-28,3.2154
2018-06-29,3.1931
2018-07-02,-3.0189
2018-07-03,-4.0467
2018-07-05,1.1354
2018-07-06,1.6840000000000002
2018-07-09,5.2839
2018-07-10,1.7978
2018-07-11,-0.6623
2018-07-12,-6.4444
2018-07-13,5.5424
2018-07-16,-1.0503
2018-07-17,-1.2889
2018-07-18,-2.3810000000000002
2018-07-19,3.2258
2018-07-20,-2.7439
2018-07-23,-0.627
2018-07-24,-2.9968
2018-07-25,0.0813
2018-07-26,-1.9496
2018-07-27,2.1541
2018-07-30,-1.7032
2018-07-31,-0.0825
2018-08-01,5.1197
2018-08-02,1.0998
2018-08-03,-2.5641
2018-08-06,4.067
2018-08-07,2.4521
2018-08-08,-2.6178
2018-08-09,3.6098
2018-08-10,2.0015
2018-08-13,-4.2878
2018-08-14,-1.2149
2018-08-15,-0.9224
2018-08-16,0.1552
2018-08-17,-1.6266
2018-08-20,-2.6772
2018-08-21,1.2945
2018-08-22,1.4377
2018-08-23,0.315
2018-08-24,0.7849
2018-08-27,1.2461
2018-08-28,0.6923
2018-08-29,-0.8403
2018-08-30,2.0031
2018-08-31,2.4169
2018-09-04,-0.2212
2018-09-05,3.7694
2018-09-06,-3.2051
2018-09-07,2.1339
2018-09-10,1.585
2018-09-11,-0.7092
2018-09-12,0.3571
2018-09-13,-0.5694
2018-09-14,1.5748
2018-09-17,-0.3524
2018-09-18,-0.6365
2018-09-19,2.0641
2018-09-20,11.576
2018-09-21,-2.1875
2018-09-24,2.2364
2018-09-25,-2.875
2018-09-26,0.3218
2018-09-27,-0.5131
2018-09-28,0.2579
2018-10-01,2.4436999999999998
2018-10-02,-2.6993
2018-10-03,-2.6452
2018-10-04,-5.5666
2018-10-05,-2.7368
2018-10-08,-3.9683
2018-10-09,0.2254
2018-10-10,-5.5472
2018-10-11,4.6032
2018-10-12,7.9666
2018-10-15,3.7948
2018-10-16,-0.4739
2018-10-17,4.0816
2018-10-18,-1.1764999999999999
2018-10-19,-8.664
2018-10-22,-3.6206
2018-10-23,-33.3584
2018-10-24,-17.0237
2018-10-25,-13.9946
2018-10-26,3.1596
2018-10-29,-11.026
2018-10-30,-9.8107
2018-10-31,-1.9083999999999999
2018-11-01,7.0039
2018-11-02,2.7273
2018-11-05,-4.6018
2018-11-06,-0.1855
2018-11-07,7.8067
2018-11-08,-0.0862
2018-11-09,-4.918
2018-11-12,-1.9964
2018-11-13,4.4444
2018-11-14,0.0
2018-11-15,7.0922
2018-11-16,-0.8278
2018-11-19,-5.3422
2018-11-20,4.2328
2018-11-21,3.3841
2018-11-23,-3.928
2018-11-26,1.8739
2018-11-27,-3.01
2018-11-28,3.1034
2018-11-29,1.3378
2018-11-30,-0.495
2018-12-03,1.6583999999999999
2018-12-04,-6.6884
2018-12-06,-3.4965
2018-12-07,-2.7174
2018-12-10,2.2346
2018-12-11,-0.5464
2018-12-12,0.7326
2018-12-13,-7.2727
2018-12-14,-7.451
2018-12-17,-6.1441
2018-12-18,-2.7088
2018-12-19,-5.8004999999999995
2018-12-20,-8.6207
2018-12-21,-5.1213
2018-12-24,1.1364
2018-12-26,-7.0225
2018-12-27,-7.2508
2018-12-28,-5.5375
2018-12-31,-8.2759
2019-01-02,9.0226
2019-01-03,-21.0345
2019-01-04,5.6769
2019-01-07,7.438
2019-01-08,-5.7692
2019-01-09,8.1633
2019-01-10,-7.9245
2019-01-11,-2.0492
2019-01-14,-3.7657
2019-01-15,-1.087
2019-01-16,-10.3297
2019-01-17,3.9215999999999998
2019-01-18,-3.7736
2019-01-22,-6.8627
2019-01-23,-22.6316
2019-01-24,5.4422
2019-01-25,5.8065
2019-01-28,2.439
2019-01-29,-3.5714
2019-01-30,7.4074
2019-01-31,-9.7701
2019-02-01,8.2803
2019-02-04,0.0
2019-02-05,6.4706
2019-02-06,-3.8674
2019-02-07,1.1494
2019-02-08,18.75
2019-02-11,-10.0478
2019-02-12,2.6596
2019-02-13,-2.0725
2019-02-14,1.5873
2019-02-15,2.0833
2019-02-19,-1.0204
2019-02-20,3.6082
2019-02-21,1.4925
2019-02-22,9.8039
2019-02-25,-1.7856999999999998
2019-02-26,-3.6364
2019-02-27,-0.9434
2019-02-28,-5.2381
2019-03-01,7.0352
2019-03-04,-5.6338
2019-03-05,3.9801
2019-03-06,-9.5694
2019-03-07,7.4074
2019-03-08,13.3005
2019-03-11,-4.3478
2019-03-12,-0.4545
2019-03-13,-3.1963
2019-03-14,4.717
2019-03-15,-2.2523
2019-03-18,41.0138
2019-03-19,-17.647100000000002
2019-03-20,7.1429
2019-03-21,-4.4444
2019-03-22,-8.9147
2019-03-25,-2.5532
2019-03-26,-0.8734
2019-03-27,-6.1674
2019-03-28,0.4695
2019-03-29,10.7477
2019-04-01,6.7511
2019-04-02,0.0
2019-04-03,9.4862
2019-04-04,-2.8881
2019-04-05,4.461
2019-04-08,8.5409
2019-04-09,-10.1639
2019-04-10,3.2847
2019-04-11,-3.1802
2019-04-12,-1.0949
2019-04-15,-5.5351
2019-04-16,-1.9531
2019-04-17,-7.9681
2019-04-18,-0.4329
2019-04-22,-6.087
2019-04-23,4.1667
2019-04-24,-8.0
2019-04-25,1.9324
2019-04-26,2.3697
2019-04-29,3.7037
2019-04-30,-4.0179
2019-05-01,1.8605
2019-05-02,-3.1963
2019-05-03,10.8491
2019-05-06,-2.1277
2019-05-07,-3.0435
2019-05-08,11.6592
2019-05-09,-3.6145
2019-05-10,-1.25
2019-05-13,-2.9536
2019-05-14,-0.8696
2019-05-15,-3.0702
2019-05-16,-0.905
2019-05-17,2.2831
2019-05-20,-0.4464
2019-05-21,6.2780000000000005
2019-05-22,3.7975
2019-05-23,-8.9431
2019-05-24,4.9107
2019-05-28,-2.1277
2019-05-29,-11.3043
2019-05-30,-4.4118
2019-05-31,2.0513
2019-06-03,5.0251
2019-06-04,0.4785
2019-06-05,-0.4762
2019-06-06,3.3493
2019-06-07,4.1667
2019-06-10,0.0
2019-06-11,-8.0
2019-06-12,1.4493
2019-06-13,2.3810000000000002
2019-06-14,-2.3256
2019-06-17,5.2381
2019-06-18,-1.3575
2019-06-19,-5.9633
2019-06-20,1.9512
2019-06-21,-1.9139
2019-06-24,-8.7805
2019-06-25,2.6738
2019-06-26,-1.3021
2019-06-27,-0.7916
2019-06-28,-4.7872
2019-07-01,-1.6760000000000002
2019-07-02,-3.9773
2019-07-03,-1.1834
2019-07-05,4.1916
2019-07-08,-4.5977
2019-07-09,3.012
2019-07-10,0.0
2019-07-11,-2.924
2019-07-12,0.0
2019-07-15,3.012
2019-07-16,-2.3392
2019-07-17,4.7904
2019-07-18,-1.7143000000000002
2019-07-19,-1.7442
2019-07-22,-2.9586
2019-07-23,-0.6098
2019-07-24,1.8405
2019-07-25,-3.6145
2019-07-26,6.25
2019-07-29,-1.1764999999999999
2019-07-30,1.7856999999999998
2019-07-31,5.2632
2019-08-01,15.5556
2019-08-02,-4.8077
2019-08-05,-9.0909
2019-08-06,-8.3333
2019-08-07,16.3636
2019-08-08,-7.2917
2019-08-09,1.1236
2019-08-12,-3.3333
2019-08-13,-2.2989
2019-08-14,0.0
2019-08-15,-2.3529
2019-08-16,9.6386
2019-08-19,0.0
2019-08-20,-0.5495
2019-08-21,0.0
2019-08-22,0.5525
2019-08-23,-0.5495
2019-08-26,-0.5525
2019-08-27,-5.5556
2019-08-28,0.0
2019-08-29,2.9412000000000003
2019-08-30,1.7143000000000002
2019-09-03,-4.4944
2019-09-04,3.5294
2019-09-05,1.7045
2019-09-06,10.6145
2019-09-09,-6.5657
2019-09-10,4.3243
2019-09-11,0.0
2019-09-12,-5.1813
2019-09-13,5.4645
2019-09-16,-4.1451
2019-09-17,-1.0811
2019-09-18,-2.1858
2019-09-19,1.6760000000000002
2019-09-20,-0.5495
2019-09-23,3.3149
2019-09-24,-0.5348
2019-09-25,-1.6129
2019-09-26,0.0
2019-09-27,-2.7321999999999997
2019-09-30,-1.6854
2019-10-01,-0.5714
2019-10-02,1.1494
2019-10-03,0.5682
2019-10-04,0.565
2019-10-07,-1.6854
2019-10-08,1.1429
2019-10-09,-7.0621
2019-10-10,-9.4225
2019-10-11,-2.0134
2019-10-14,-4.1096
2019-10-15,-2.1429
2019-10-16,4.3796
2019-10-17,-2.0979
2019-10-18,1.4285999999999999
2019-10-21,0.0
2019-10-22,-4.2254
2019-10-23,-1.4706000000000001
2019-10-24,0.0
2019-10-25,8.209
2019-10-28,2.069
2019-10-29,1.3514
2019-10-30,-2.0
2019-10-31,0.0
2019-11-01,6.1224
2019-11-04,0.641
2019-11-05,0.6369
2019-11-06,-5.0633
2019-11-07,2.6667
2019-11-08,-9.7403
2019-11-11,1.4388
2019-11-12,-2.1277
2019-11-13,0.7246
2019-11-14,-0.7194
2019-11-15,1.4493
2019-11-18,0.7143
2019-11-19,0.7092
2019-11-20,-7.0423
2019-11-21,3.0303
2019-11-22,2.2059
2019-11-25,12.9496
2019-11-26,0.6369
2019-11-27,0.6329
2019-11-29,3.1447
2019-12-02,-8.5366
2019-12-03,2.6667
2019-12-04,0.0
2019-12-05,-3.2468
2019-12-06,2.0134
2019-12-09,2.6316
2019-12-10,5.7692
2019-12-11,-2.4242
2019-12-12,-0.6211
2019-12-13,-3.75
2019-12-16,-1.2987
2019-12-17,-0.6579
2019-12-18,-3.3113
2019-12-19,45.2055
2019-12-20,8.4906
2019-12-23,1.7391
2019-12-24,5.5556
2019-12-26,-7.2874
2019-12-27,0.0
2019-12-30,-1.31
2019-12-31,5.3097
2020-01-02,-3.3613
2020-01-03,2.1739
2020-01-06,0.0
2020-01-07,20.0
2020-01-08,-1.4184
2020-01-09,-0.3597
2020-01-10,6.1372
2020-01-13,-1.0204
2020-01-14,-0.3436
2020-01-15,1.3793
2020-01-16,6.8027
2020-01-17,5.7325
2020-01-21,4.8193
2020-01-22,0.5747
2020-01-23,-8.857099999999999
2020-01-24,-3.4483
2020-01-27,-5.5195
2020-01-28,-1.7182
2020-01-29,3.4965
2020-01-30,1.6892
2020-01-31,19.6013
2020-02-03,-0.2778
2020-02-04,1.6713
2020-02-05,20.8219
2020-02-06,-0.4535
2020-02-07,2.9613
2020-02-10,-0.4425
2020-02-11,-0.8889
2020-02-12,-9.1928
2020-02-13,0.0
2020-02-14,2.716
2020-02-18,3.8462
2020-02-19,4.1667
2020-02-20,-5.1111
2020-02-21,-1.171
2020-02-24,0.0
2020-02-25,-5.0948
2020-02-26,5.3683
2020-02-27,-3.5545
2020-02-28,-1.7199
2020-03-02,-2.75
2020-03-03,-4.8843
2020-03-04,5.4054
2020-03-05,1.0256
2020-03-06,-2.0305
2020-03-09,-9.3264
2020-03-10,-8.857099999999999
2020-03-11,-3.1348
2020-03-12,-32.6861
2020-03-13,30.2885
2020-03-16,-27.6753
2020-03-17,1.5306
2020-03-18,-24.6231
2020-03-19,12.6667
2020-03-20,2.3669000000000002
2020-03-23,12.7168
2020-03-24,0.0
2020-03-25,9.7436
2020-03-26,0.0
2020-03-27,-0.9346
2020-03-30,11.7925
2020-03-31,1.6878
2020-04-01,-16.5975
2020-04-02,-5.4726
2020-04-03,-3.6842
2020-04-06,6.5574
2020-04-07,-5.1282
2020-04-08,5.4054
2020-04-09,13.3333
2020-04-13,18.3258
2020-04-14,7.0746
2020-04-15,-0.7143
2020-04-16,-7.9137
2020-04-17,6.25
2020-04-20,0.3676
2020-04-21,0.7326
2020-04-22,0.7273
2020-04-23,0.361
2020-04-24,-3.9568
2020-04-27,-1.1236
2020-04-28,-4.9242
2020-04-29,8.7649
2020-04-30,-1.0989
2020-05-01,-3.7037
2020-05-04,4.2308
2020-05-05,11.0701
2020-05-06,2.6578
2020-05-07,-2.9126
2020-05-08,4.3333
2020-05-11,5.1118
2020-05-12,-2.1277
2020-05-13,4.9689
2020-05-14,-1.7751000000000001
2020-05-15,-2.4096
2020-05-18,4.321
2020-05-19,7.3964
2020-05-20,-3.5813
2020-05-21,11.1429
2020-05-22,0.7712
2020-05-26,0.0
2020-05-27,-1.5306
2020-05-28,-4.6632
2020-05-29,-0.2717
2020-06-01,5.1771
2020-06-02,-1.0363
2020-06-03,4.1885
2020-06-04,-4.7739
2020-06-05,-4.2216
2020-06-08,5.2342
2020-06-09,6.2827
2020-06-10,-0.2463
2020-06-11,-8.8889
2020-06-12,-27.3713
2020-06-15,-6.3433
2020-06-16,5.5777
2020-06-17,-5.0943
2020-06-18,7.3559
2020-06-19,11.1111
2020-06-22,7.6667
2020-06-23,-6.8111
2020-06-24,-0.3322
2020-06-25,-2.6667
2020-06-26,-1.7123
2020-06-29,-1.3937
2020-06-30,0.3534
2020-07-01,0.0
2020-07-02,-3.5211
2020-07-06,0.0
2020-07-07,0.7299
2020-07-08,-1.4493
2020-07-09,-0.7353
2020-07-10,-2.963
2020-07-13,-9.542
2020-07-14,2.9536
2020-07-15,3.6885
2020-07-16,4.3478
2020-07-17,2.2727
2020-07-20,3.7037
2020-07-21,-0.7143
2020-07-22,-6.1151
2020-07-23,0.0
2020-07-24,-3.8314
2020-07-27,0.3984
2020-07-28,-0.3968
2020-07-29,-2.3904
2020-07-30,4.0816
2020-07-31,-6.6667
