ticker,GRWG US Equity
2017-04-06,-0.9052
2017-04-07,-3.8462
2017-04-10,1.0
2017-04-11,1.4851
2017-04-12,0.0
2017-04-13,3.4146
2017-04-17,-0.9434
2017-04-18,-2.3810000000000002
2017-04-19,-4.128
2017-04-20,-0.1558
2017-04-21,-0.1178
2017-04-24,1.2755
2017-04-25,0.7557
2017-04-26,-1.5
2017-04-27,3.198
2017-04-28,-1.1313
2017-05-01,0.0
2017-05-02,-0.3825
2017-05-03,-0.6898
2017-05-04,0.5783
2017-05-05,-1.85
2017-05-08,-0.1528
2017-05-09,-3.0612
2017-05-10,2.6316
2017-05-11,-2.5641
2017-05-12,-2.6316
2017-05-15,-0.4324
2017-05-16,14.0065
2017-05-17,-4.7619
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,1.0
2017-05-23,-0.9901
2017-05-24,1.5
2017-05-25,4.4335
2017-05-26,1.8868
2017-05-30,0.463
2017-05-31,-5.2823
2017-06-01,3.1442
2017-06-02,0.0
2017-06-05,1.4151
2017-06-06,-2.3256
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,-1.4285999999999999
2017-06-12,-0.9662
2017-06-13,-2.8829000000000002
2017-06-14,-1.0498
2017-06-15,-3.5533
2017-06-16,6.3158
2017-06-19,-0.9901
2017-06-20,-5.0
2017-06-21,5.2632
2017-06-22,-3.0
2017-06-23,-1.0309
2017-06-26,-2.6042
2017-06-27,-1.6042999999999998
2017-06-28,-0.5435
2017-06-29,0.5464
2017-06-30,8.6957
2017-07-03,-4.5
2017-07-05,0.5236
2017-07-06,3.6458
2017-07-07,-4.5226
2017-07-10,2.1053
2017-07-11,0.5155
2017-07-12,2.5641
2017-07-13,-5.0
2017-07-14,5.7895
2017-07-17,-3.9801
2017-07-18,1.0363
2017-07-19,0.5128
2017-07-20,-0.7653
2017-07-21,-0.7712
2017-07-24,-4.6632
2017-07-25,0.5435
2017-07-26,-2.7027
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,-2.2222
2017-08-01,2.8409
2017-08-02,7.7348
2017-08-03,-2.5641
2017-08-04,-1.0526
2017-08-07,6.383
2017-08-08,-5.0
2017-08-09,0.5263
2017-08-10,-1.5707
2017-08-11,1.0638
2017-08-14,0.0
2017-08-15,-0.5263
2017-08-16,2.1164
2017-08-17,2.0725
2017-08-18,-1.0152
2017-08-21,-2.5641
2017-08-22,0.0
2017-08-23,-0.5263
2017-08-24,1.0582
2017-08-25,0.5236
2017-08-28,1.0417
2017-08-29,2.0619
2017-08-30,0.0
2017-08-31,-1.0101
2017-09-01,-3.0612
2017-09-05,-1.5789
2017-09-06,-3.2086
2017-09-07,0.5525
2017-09-08,3.2967
2017-09-11,-3.7234
2017-09-12,3.8674
2017-09-13,-5.3191
2017-09-14,1.1236
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,1.6667
2017-09-20,-3.8251
2017-09-21,-0.5682
2017-09-22,0.5714
2017-09-25,-3.4091
2017-09-26,-0.5882
2017-09-27,4.142
2017-09-28,-5.6818
2017-09-29,1.8072
2017-10-02,2.3669000000000002
2017-10-03,0.0
2017-10-04,1.1561
2017-10-05,5.1429
2017-10-06,2.7174
2017-10-09,0.5291
2017-10-10,-2.6316
2017-10-11,4.8649000000000004
2017-10-12,-2.0103
2017-10-13,-1.6307
2017-10-16,1.6042999999999998
2017-10-17,0.0
2017-10-18,-0.5263
2017-10-19,0.0
2017-10-20,-3.7037
2017-10-23,-2.1978
2017-10-24,-1.1179999999999999
2017-10-25,1.1306
2017-10-26,-0.5618
2017-10-27,0.0
2017-10-30,8.4746
2017-10-31,-1.0417
2017-11-01,1.8947
2017-11-02,0.2066
2017-11-03,-3.0928
2017-11-06,3.1915
2017-11-07,-1.0309
2017-11-08,-3.125
2017-11-09,1.8817
2017-11-10,0.2639
2017-11-13,-1.0526
2017-11-14,-1.0638
2017-11-15,-1.0753
2017-11-16,-2.1739
2017-11-17,5.0
2017-11-20,0.0
2017-11-21,-2.6455
2017-11-22,1.6303999999999998
2017-11-24,1.6042999999999998
2017-11-27,0.0
2017-11-28,10.526299999999999
2017-11-29,11.9048
2017-11-30,6.383
2017-12-01,6.0
2017-12-04,11.6981
2017-12-05,3.3784
2017-12-06,-7.8431
2017-12-07,3.9007
2017-12-08,0.6826
2017-12-11,7.4576
2017-12-12,-0.6309
2017-12-13,-13.3333
2017-12-14,6.2271
2017-12-15,6.2069
2017-12-18,-0.974
2017-12-19,7.8689
2017-12-20,4.304
2017-12-21,0.2448
2017-12-22,2.907
2017-12-26,9.6045
2017-12-27,3.3763
2017-12-28,2.5929
2017-12-29,-2.3086
2018-01-02,3.7313
2018-01-03,1.9184999999999999
2018-01-04,-21.1765
2018-01-05,11.9403
2018-01-08,16.0
2018-01-09,3.4483
2018-01-10,4.2222
2018-01-11,52.452
2018-01-12,13.2867
2018-01-16,9.8765
2018-01-17,-7.3034
2018-01-18,-14.6667
2018-01-19,-9.8011
2018-01-22,11.811
2018-01-23,15.493
2018-01-24,-6.4634
2018-01-25,1.6949
2018-01-26,-9.6154
2018-01-29,-7.5177
2018-01-30,-11.8098
2018-01-31,9.0435
2018-02-01,-10.6858
2018-02-02,-10.0
2018-02-05,4.3651
2018-02-06,6.4639
2018-02-07,4.4643
2018-02-08,-3.4188
2018-02-09,0.885
2018-02-12,-3.5088
2018-02-13,0.5455
2018-02-14,0.7233
2018-02-15,-3.7702
2018-02-16,-4.6642
2018-02-20,-0.1957
2018-02-21,0.0
2018-02-22,-2.3529
2018-02-23,-9.4378
2018-02-26,-8.4257
2018-02-27,-7.9902999999999995
2018-02-28,10.0
2018-03-01,0.7177
2018-03-02,0.2375
2018-03-05,1.4218
2018-03-06,1.6355
2018-03-07,4.1379
2018-03-08,0.4415
2018-03-09,1.978
2018-03-12,1.5086
2018-03-13,0.6369
2018-03-14,-1.8987
2018-03-15,-0.6452
2018-03-16,-2.5974
2018-03-19,-0.2222
2018-03-20,-3.118
2018-03-21,-2.8736
2018-03-22,-1.3018
2018-03-23,-2.3981
2018-03-26,-1.7199
2018-03-27,9.5
2018-03-28,-2.2831
2018-03-29,-4.9065
2018-04-02,-7.8624
2018-04-03,-4.0
2018-04-04,-0.2778
2018-04-05,-2.507
2018-04-06,-5.7143
2018-04-09,4.2424
2018-04-10,-2.3256
2018-04-11,2.6786
2018-04-12,12.1739
2018-04-13,18.3463
2018-04-16,5.4585
2018-04-17,-10.766
2018-04-18,2.0882
2018-04-19,2.2727
2018-04-20,5.5556
2018-04-23,-5.4737
2018-04-24,-6.4588
2018-04-25,-0.7143
2018-04-26,5.2758
2018-04-27,7.0615
2018-04-30,5.3191
2018-05-01,-3.0303
2018-05-02,2.9167
2018-05-03,0.2024
2018-05-04,-1.6162
2018-05-07,1.6427
2018-05-08,0.6061
2018-05-09,3.4137
2018-05-10,-6.0194
2018-05-11,0.2066
2018-05-14,1.0309
2018-05-15,4.0796
2018-05-16,-2.5471
2018-05-17,-2.1881
2018-05-18,0.7971
2018-05-21,2.0408
2018-05-22,-3.0
2018-05-23,-1.0309
2018-05-24,-1.6646
2018-05-25,0.8453
2018-05-29,-4.8319
2018-05-30,2.4283
2018-05-31,-2.8017
2018-06-01,0.8869
2018-06-04,-4.8352
2018-06-05,-5.3118
2018-06-06,8.5366
2018-06-07,3.3708
2018-06-08,0.65
2018-06-11,-1.0778
2018-06-12,-2.1834
2018-06-13,-3.5714
2018-06-14,-2.0833
2018-06-15,-0.4728
2018-06-18,-1.8979
2018-06-19,0.2397
2018-06-20,3.8647
2018-06-21,-0.2326
2018-06-22,-0.4662
2018-06-25,-4.3911
2018-06-26,-1.4085
2018-06-27,-4.4719999999999995
2018-06-28,2.4707
2018-06-29,-1.0152
2018-07-02,-3.3333
2018-07-03,3.4483
2018-07-05,-6.1538
2018-07-06,22.4044
2018-07-09,-6.25
2018-07-10,-2.3810000000000002
2018-07-11,-2.439
2018-07-12,1.15
2018-07-13,-0.4449
2018-07-16,-0.6951
2018-07-17,-7.5
2018-07-18,4.7297
2018-07-19,-0.6452
2018-07-20,-5.1948
2018-07-23,0.8219
2018-07-24,-1.087
2018-07-25,4.3956
2018-07-26,-6.5789
2018-07-27,0.2465
2018-07-30,3.5476
2018-07-31,-3.8535
2018-08-01,0.1976
2018-08-02,-1.4085
2018-08-03,0.5714
2018-08-06,-1.1364
2018-08-07,0.5747
2018-08-08,2.0
2018-08-09,-1.9607999999999999
2018-08-10,4.0
2018-08-13,2.4725
2018-08-14,-1.8767
2018-08-15,0.1366
2018-08-16,0.1364
2018-08-17,3.2698
2018-08-20,4.7493
2018-08-21,3.0227
2018-08-22,0.489
2018-08-23,2.6764
2018-08-24,-0.7109
2018-08-27,-1.6705999999999999
2018-08-28,2.1845
2018-08-29,17.5772
2018-08-30,-4.0404
2018-08-31,-2.9474
2018-09-04,10.1952
2018-09-05,-3.5433
2018-09-06,-4.0816
2018-09-07,-1.5957
2018-09-10,1.4054
2018-09-11,0.2132
2018-09-12,-2.1277
2018-09-13,-7.6087
2018-09-14,-0.7059
2018-09-17,-3.1991
2018-09-18,0.9792
2018-09-19,0.8485
2018-09-20,-1.4423
2018-09-21,2.8049
2018-09-24,2.2539
2018-09-25,5.1044
2018-09-26,-2.8698
2018-09-27,-2.0455
2018-09-28,-0.232
2018-10-01,2.7907
2018-10-02,-4.7511
2018-10-03,2.9215999999999998
2018-10-04,-2.1463
2018-10-05,2.8302
2018-10-08,0.9174
2018-10-09,-2.2727
2018-10-10,-2.7907
2018-10-11,-0.0718
2018-10-12,0.3112
2018-10-15,4.7733
2018-10-16,-2.5057
2018-10-17,-0.4673
2018-10-18,-4.2254
2018-10-19,-3.9215999999999998
2018-10-22,-9.1837
2018-10-23,0.8427
2018-10-24,-10.6407
2018-10-25,6.2968
2018-10-26,0.0
2018-10-29,-6.0117
2018-10-30,-0.156
2018-10-31,5.3125
2018-11-01,2.0772
2018-11-02,4.6512
2018-11-05,5.2778
2018-11-06,-1.5831
2018-11-07,10.992
2018-11-08,-0.4831
2018-11-09,-6.5534
2018-11-12,-9.8701
2018-11-13,-2.8818
2018-11-14,-5.0742
2018-11-15,7.8462
2018-11-16,-5.5072
2018-11-19,-7.0859
2018-11-20,1.0234
2018-11-21,4.1503
2018-11-23,-2.7298
2018-11-26,-1.9355
2018-11-27,-2.9605
2018-11-28,0.8475
2018-11-29,2.1849
2018-11-30,-1.3158
2018-12-03,0.0
2018-12-04,-4.0
2018-12-06,-1.0417
2018-12-07,1.4035
2018-12-10,1.2111
2018-12-11,1.8803
2018-12-12,1.0067
2018-12-13,-6.9767
2018-12-14,3.2143
2018-12-17,-7.6125
2018-12-18,-6.367
2018-12-19,1.6
2018-12-20,-8.6614
2018-12-21,-3.8792999999999997
2018-12-24,3.1390000000000002
2018-12-26,-2.1739
2018-12-27,-2.8444000000000003
2018-12-28,-1.6468
2018-12-31,4.6512
2019-01-02,5.3333
2019-01-03,6.3291
2019-01-04,3.5714
2019-01-07,1.5326
2019-01-08,9.0566
2019-01-09,-3.1834
2019-01-10,-0.6433
2019-01-11,-3.777
2019-01-14,1.6822
2019-01-15,0.0
2019-01-16,-0.7537
2019-01-17,3.3525
2019-01-18,6.0932
2019-01-22,7.0946
2019-01-23,-1.5773000000000001
2019-01-24,-1.9231
2019-01-25,1.3072
2019-01-28,-1.9355
2019-01-29,0.0
2019-01-30,-1.3158
2019-01-31,-0.3333
2019-02-01,1.0033
2019-02-04,6.9536
2019-02-05,-2.1672
2019-02-06,0.6329
2019-02-07,2.5157
2019-02-08,-0.6135
2019-02-11,4.7068
2019-02-12,-2.7266
2019-02-13,1.5152
2019-02-14,0.0
2019-02-15,3.2836
2019-02-19,-0.289
2019-02-20,-2.029
2019-02-21,-0.8876
2019-02-22,-1.791
2019-02-25,-4.8632
2019-02-26,-3.8339
2019-02-27,-4.3189
2019-02-28,-3.8194
2019-03-01,-2.5271
2019-03-04,-4.4444
2019-03-05,5.4264
2019-03-06,-4.4118
2019-03-07,1.0385
2019-03-08,5.0628
2019-03-11,4.7101
2019-03-12,-0.346
2019-03-13,1.7361
2019-03-14,-1.0239
2019-03-15,5.5172
2019-03-18,5.2288
2019-03-19,-4.3478
2019-03-20,3.5714
2019-03-21,-3.7618
2019-03-22,-1.6287
2019-03-25,-1.1258
2019-03-26,-0.8707
2019-03-27,-0.3378
2019-03-28,-1.6949
2019-03-29,3.9655
2019-04-01,-0.4975
2019-04-02,0.3333
2019-04-03,3.3223
2019-04-04,-3.2154
2019-04-05,0.3322
2019-04-08,-0.9934
2019-04-09,0.0836
2019-04-10,0.4177
2019-04-11,-0.1664
2019-04-12,0.3333
2019-04-15,-0.6645
2019-04-16,0.3344
2019-04-17,-0.3333
2019-04-18,0.0
2019-04-22,-4.6823
2019-04-23,2.6842
2019-04-24,-1.9306
2019-04-25,-2.439
2019-04-26,3.5714
2019-04-29,-6.2069
2019-04-30,-1.1029
2019-05-01,1.8587
2019-05-02,-3.2847
2019-05-03,-1.8868
2019-05-06,4.6154
2019-05-07,19.1176
2019-05-08,-3.7037
2019-05-09,-2.8846
2019-05-10,-0.165
2019-05-13,1.4876
2019-05-14,4.2345
2019-05-15,5.0
2019-05-16,5.9524
2019-05-17,-3.9326
2019-05-20,6.7251
2019-05-21,-7.1233
2019-05-22,-0.295
2019-05-23,-2.071
2019-05-24,-0.3021
2019-05-28,-4.2424
2019-05-29,0.3165
2019-05-30,2.5237
2019-05-31,-5.8462
2019-06-03,-0.9804
2019-06-04,0.8251
2019-06-05,1.1457
2019-06-06,-1.2945
2019-06-07,0.0
2019-06-10,0.9836
2019-06-11,0.3247
2019-06-12,0.0
2019-06-13,-0.9709
2019-06-14,-1.3072
2019-06-17,2.649
2019-06-18,0.6452
2019-06-19,-0.641
2019-06-20,-1.2903
2019-06-21,0.0
2019-06-24,-1.634
2019-06-25,0.9967
2019-06-26,7.2368
2019-06-27,1.8405
2019-06-28,-0.6024
2019-07-01,2.1212
2019-07-02,0.2967
2019-07-03,-0.5917
2019-07-05,-5.3571
2019-07-08,-1.5723
2019-07-09,-0.3195
2019-07-10,8.6538
2019-07-11,2.9499
2019-07-12,-4.0115
2019-07-15,4.4776
2019-07-16,-2.8571
2019-07-17,9.1176
2019-07-18,6.469
2019-07-19,4.8101
2019-07-22,-2.657
2019-07-23,-1.9851
2019-07-24,4.0506
2019-07-25,6.0827
2019-07-26,2.7523
2019-07-29,-5.5804
2019-07-30,-0.2364
2019-07-31,5.4502
2019-08-01,0.8989
2019-08-02,0.6682
2019-08-05,-2.4336
2019-08-06,7.2562
2019-08-07,-1.6913
2019-08-08,5.3763
2019-08-09,4.0816
2019-08-12,-3.3333
2019-08-13,0.4057
2019-08-14,-4.6465
2019-08-15,0.4237
2019-08-16,-3.3755
2019-08-19,0.4367
2019-08-20,-1.1957
2019-08-21,3.8504
2019-08-22,2.3305
2019-08-23,4.1408
2019-08-26,5.9642
2019-08-27,-3.3771
2019-08-28,2.5243
2019-08-29,1.3826
2019-08-30,1.2423
2019-09-03,4.8067
2019-09-04,-3.6972
2019-09-05,-4.3876
2019-09-06,-0.5736
2019-09-09,-5.0
2019-09-10,3.0364
2019-09-11,0.1965
2019-09-12,-1.9607999999999999
2019-09-13,1.0
2019-09-16,-0.9901
2019-09-17,-0.6
2019-09-18,2.6157
2019-09-19,-0.1961
2019-09-20,-2.7504999999999997
2019-09-23,-1.0101
2019-09-24,-5.7143
2019-09-25,-6.2771
2019-09-26,-3.0023
2019-09-27,4.2857
2019-09-30,-2.968
2019-10-01,1.4118
2019-10-02,-3.0162
2019-10-03,-3.11
2019-10-04,1.2346
2019-10-07,-2.561
2019-10-08,-2.378
2019-10-09,-1.2821
2019-10-10,-6.7532
2019-10-11,4.4568
2019-10-14,-6.1333
2019-10-15,11.931799999999999
2019-10-16,-2.5381
2019-10-17,3.3854
2019-10-18,0.7557
2019-10-21,-1.25
2019-10-22,0.5063
2019-10-23,-1.7607
2019-10-24,-1.2846
2019-10-25,0.2597
2019-10-28,9.0674
2019-10-29,-1.9002
2019-10-30,-2.1792
2019-10-31,0.2475
2019-11-01,3.2099
2019-11-04,-0.7177
2019-11-05,0.241
2019-11-06,-0.9615
2019-11-07,7.2816
2019-11-08,7.9186
2019-11-11,-3.5639
2019-11-12,-3.6957
2019-11-13,-5.6433
2019-11-14,-8.8517
2019-11-15,6.5617
2019-11-18,-0.9852
2019-11-19,-3.4826
2019-11-20,3.6082
2019-11-21,5.0995
2019-11-22,0.6509
2019-11-25,5.8201
2019-11-26,5.1111
2019-11-27,-0.8457
2019-11-29,3.4115
2019-12-02,-10.367
2019-12-03,-7.7567
2019-12-04,1.3766
2019-12-05,-3.5718
2019-12-06,2.2959
2019-12-09,0.4988
2019-12-10,8.6849
2019-12-11,4.6096
2019-12-12,-2.0057
2019-12-13,-2.2272
2019-12-16,-1.5945
2019-12-17,-0.2315
2019-12-18,0.232
2019-12-19,0.463
2019-12-20,-1.8433000000000002
2019-12-23,0.7042
2019-12-24,-0.4662
2019-12-26,0.4684
2019-12-27,-1.3986
2019-12-30,-2.3641
2019-12-31,-0.7264
2020-01-02,2.6829
2020-01-03,0.7126
2020-01-06,-2.1226
2020-01-07,-3.1325
2020-01-08,6.7164
2020-01-09,2.0979
2020-01-10,-0.4566
2020-01-13,1.8349
2020-01-14,4.0541
2020-01-15,6.2771
2020-01-16,-6.11
2020-01-17,0.2169
2020-01-21,-1.7316
2020-01-22,3.304
2020-01-23,-6.823
2020-01-24,-2.746
2020-01-27,7.2941
2020-01-28,1.5351
2020-01-29,6.2635
2020-01-30,2.2358000000000002
2020-01-31,-5.3678
2020-02-03,3.9916
2020-02-04,-1.8182
2020-02-05,1.6461000000000001
2020-02-06,6.0729
2020-02-07,13.5496
2020-02-10,-3.6975
2020-02-11,2.7923
2020-02-12,-0.6791
2020-02-13,-1.7094
2020-02-14,10.2609
2020-02-18,-1.1041
2020-02-19,4.3062000000000005
2020-02-20,-1.9878
2020-02-21,-2.9641
2020-02-24,-12.0579
2020-02-25,-5.1188
2020-02-26,2.8902
2020-02-27,-7.1161
2020-02-28,11.4919
2020-03-02,-1.9891999999999999
2020-03-03,0.1845
2020-03-04,-2.5783
2020-03-05,-9.2628
2020-03-06,-1.875
2020-03-09,-16.7728
2020-03-10,11.9898
2020-03-11,-11.3895
2020-03-12,-6.6838
2020-03-13,0.0
2020-03-16,-19.0083
2020-03-17,8.1633
2020-03-18,-9.7484
2020-03-19,4.5296
2020-03-20,0.3333
2020-03-23,7.6411999999999995
2020-03-24,10.4938
2020-03-25,6.4246
2020-03-26,15.4856
2020-03-27,-1.1364
2020-03-30,-8.046
2020-03-31,-4.75
2020-04-01,-11.811
2020-04-02,0.0
2020-04-03,-4.7619
2020-04-06,5.0
2020-04-07,-0.5952
2020-04-08,11.0778
2020-04-09,1.8868
2020-04-13,9.7884
2020-04-14,3.8554
2020-04-15,-1.6240999999999999
2020-04-16,0.2358
2020-04-17,-0.9412
2020-04-20,0.7126
2020-04-21,-1.4151
2020-04-22,0.0
2020-04-23,-0.7177
2020-04-24,4.8193
2020-04-27,5.0575
2020-04-28,1.3129
2020-04-29,3.4557
2020-04-30,-1.8789
2020-05-01,-2.9787
2020-05-04,5.4825
2020-05-05,1.8711
2020-05-06,-6.9388
2020-05-07,0.2193
2020-05-08,5.4705
2020-05-11,4.1494
2020-05-12,-7.7689
2020-05-13,0.8639
2020-05-14,16.7024
2020-05-15,-1.6514
2020-05-18,3.5448
2020-05-19,6.6667
2020-05-20,-0.1689
2020-05-21,1.5228000000000002
2020-05-22,11.0
2020-05-26,-3.4535
2020-05-27,6.2208
2020-05-28,-4.8316
2020-05-29,1.6923
2020-06-01,2.118
2020-06-02,7.1111
2020-06-03,-7.6072
2020-06-04,1.7964
2020-06-05,-1.0294
2020-06-08,5.6464
2020-06-09,8.4388
2020-06-10,-1.6861000000000002
2020-06-11,-13.1926
2020-06-12,-0.304
2020-06-15,0.9146
2020-06-16,0.9063
2020-06-17,-2.0958
2020-06-18,13.1498
2020-06-19,-1.2162
2020-06-22,-2.8728
2020-06-23,-1.1268
2020-06-24,-0.2849
2020-06-25,0.8571
2020-06-26,-7.5071
2020-06-29,-7.1975
2020-06-30,12.8713
2020-07-01,0.5848
2020-07-02,-1.1628
2020-07-06,2.2059
2020-07-07,-1.5827
2020-07-08,0.4386
2020-07-09,-2.329
2020-07-10,-1.3413
2020-07-13,3.1722
2020-07-14,5.4173
2020-07-15,0.4167
2020-07-16,0.6916
2020-07-17,-1.0989
2020-07-20,2.6389
2020-07-21,6.0893
2020-07-22,-1.7856999999999998
2020-07-23,-1.9481000000000002
2020-07-24,-3.8411
2020-07-27,0.8264
2020-07-28,2.7321999999999997
2020-07-29,13.2979
2020-07-30,1.7606000000000002
2020-07-31,-2.6528
