ticker,TPB US Equity
2016-09-30,-1.1513
2016-10-03,6.9884
2016-10-04,-1.7107
2016-10-05,-1.3449
2016-10-06,0.2406
2016-10-07,-0.48
2016-10-10,-0.0804
2016-10-11,-1.0459
2016-10-12,-0.2439
2016-10-13,-0.5705
2016-10-14,0.082
2016-10-17,2.3750999999999998
2016-10-18,-0.08
2016-10-19,0.0801
2016-10-20,1.2
2016-10-21,5.2964
2016-10-24,1.2012
2016-10-25,-3.5608
2016-10-26,-4.0769
2016-10-27,-0.9623
2016-10-28,0.4049
2016-10-31,-0.4032
2016-11-01,4.3725
2016-11-02,-0.3103
2016-11-03,0.7004
2016-11-04,-1.0819
2016-11-07,0.8594
2016-11-08,2.9435000000000002
2016-11-09,13.845
2016-11-10,-3.7013
2016-11-11,4.324
2016-11-14,-0.7237
2016-11-15,-0.4639
2016-11-16,-9.9201
2016-11-17,-7.7605
2016-11-18,10.2564
2016-11-21,2.689
2016-11-22,2.9016
2016-11-23,-3.3012
2016-11-25,3.1294
2016-11-28,-0.1379
2016-11-29,-3.1768
2016-11-30,3.5663
2016-12-01,-2.4793
2016-12-02,0.7062
2016-12-05,1.5428
2016-12-06,-0.9669
2016-12-07,0.9066
2016-12-08,-0.5529
2016-12-09,-5.9764
2016-12-12,-4.878
2016-12-13,6.7599
2016-12-14,-3.5662000000000003
2016-12-15,-1.1320999999999999
2016-12-16,-2.2901
2016-12-19,-2.3438
2016-12-20,-3.44
2016-12-21,5.551
2016-12-22,1.5699
2016-12-23,1.0046
2016-12-27,1.0712
2016-12-28,-5.2233
2016-12-29,3.2748
2016-12-30,-5.2591
2017-01-03,1.7143000000000002
2017-01-04,6.0995
2017-01-05,-1.5885
2017-01-06,-0.3843
2017-01-09,1.3117
2017-01-10,-3.8081
2017-01-11,0.9501
2017-01-12,0.549
2017-01-13,1.092
2017-01-17,0.6944
2017-01-18,-0.4598
2017-01-19,-0.2309
2017-01-20,1.3117
2017-01-23,-0.2285
2017-01-24,-1.8321
2017-01-25,2.6439
2017-01-26,0.5303
2017-01-27,-0.4521
2017-01-30,0.6056
2017-01-31,-0.0752
2017-02-01,-1.1295
2017-02-02,-1.0663
2017-02-03,0.077
2017-02-06,0.3846
2017-02-07,-0.1533
2017-02-08,0.3837
2017-02-09,-0.4587
2017-02-10,-0.1536
2017-02-13,-2.7692
2017-02-14,4.4304
2017-02-15,-0.9091
2017-02-16,-0.3058
2017-02-17,1.4571
2017-02-21,0.6047
2017-02-22,-2.0285
2017-02-23,-0.0767
2017-02-24,0.9977
2017-02-27,0.304
2017-02-28,-0.2273
2017-03-01,0.6074
2017-03-02,0.2264
2017-03-03,-0.3765
2017-03-06,0.1512
2017-03-07,-0.3019
2017-03-08,1.2869
2017-03-09,-0.5232
2017-03-10,-0.4508
2017-03-13,3.5472
2017-03-14,1.1662
2017-03-15,1.2248
2017-03-16,2.6334999999999997
2017-03-17,2.9126
2017-03-20,4.3801
2017-03-21,-2.776
2017-03-22,1.3944
2017-03-23,2.0301
2017-03-24,-0.6418
2017-03-27,2.261
2017-03-28,-2.59
2017-03-29,-0.5837
2017-03-30,-1.0437
2017-03-31,2.8345000000000002
2017-04-03,0.5769
2017-04-04,-0.3187
2017-04-05,-0.5754
2017-04-06,1.0932
2017-04-07,1.0178
2017-04-10,2.3929
2017-04-11,-1.1685
2017-04-12,-0.4978
2017-04-13,0.3752
2017-04-17,-0.1869
2017-04-18,0.3121
2017-04-19,-0.56
2017-04-20,0.3755
2017-04-21,0.3117
2017-04-24,6.4015
2017-04-25,-3.5631
2017-04-26,-1.272
2017-04-27,0.0613
2017-04-28,-3.0656
2017-05-01,1.9607999999999999
2017-05-02,0.1861
2017-05-03,-1.4861
2017-05-04,-0.3771
2017-05-05,-0.5047
2017-05-08,-4.1218
2017-05-09,-0.1984
2017-05-10,6.4944
2017-05-11,0.1867
2017-05-12,-4.3478
2017-05-15,0.3247
2017-05-16,0.3883
2017-05-17,-0.6447
2017-05-18,0.3245
2017-05-19,0.9056
2017-05-22,8.5897
2017-05-23,-1.0035
2017-05-24,-0.8945
2017-05-25,-2.6474
2017-05-26,0.8653
2017-05-30,0.1225
2017-05-31,2.5092
2017-06-01,-0.597
2017-06-02,-0.1802
2017-06-05,-1.5644
2017-06-06,2.5061
2017-06-07,0.2982
2017-06-08,-0.3567
2017-06-09,-0.895
2017-06-12,-7.5256
2017-06-13,2.2786
2017-06-14,-2.9281
2017-06-15,0.7869
2017-06-16,1.1061
2017-06-19,-0.0644
2017-06-20,-1.8674
2017-06-21,6.8241
2017-06-22,-1.8428
2017-06-23,2.0025
2017-06-26,-4.7853
2017-06-27,0.0
2017-06-28,1.7397
2017-06-29,-1.6465999999999998
2017-06-30,-1.2234
2017-07-03,-1.043
2017-07-05,-1.4493
2017-07-06,-1.2701
2017-07-07,1.2187000000000001
2017-07-10,-0.3344
2017-07-11,1.2752
2017-07-12,0.5964
2017-07-13,-1.3175
2017-07-14,1.1348
2017-07-17,-0.7261
2017-07-18,0.4654
2017-07-19,2.5811
2017-07-20,-0.7097
2017-07-21,-2.1442
2017-07-24,-3.5857
2017-07-25,1.7906
2017-07-26,5.2774
2017-07-27,0.5784
2017-07-28,-0.0639
2017-07-31,-1.4066
2017-08-01,-0.6485
2017-08-02,-2.0235
2017-08-03,-1.932
2017-08-04,2.5815
2017-08-07,0.9934
2017-08-08,-1.2459
2017-08-09,-0.1992
2017-08-10,5.2562
2017-08-11,7.2061
2017-08-14,-5.9552
2017-08-15,-1.8809
2017-08-16,5.5591
2017-08-17,-0.9685
2017-08-18,2.0782
2017-08-21,0.7186
2017-08-22,0.4756
2017-08-23,0.5917
2017-08-24,0.1765
2017-08-25,-0.2349
2017-08-28,-0.412
2017-08-29,0.3546
2017-08-30,1.4723
2017-08-31,-0.1741
2017-09-01,-1.3372
2017-09-05,-3.7124
2017-09-06,0.2448
2017-09-07,0.1221
2017-09-08,1.8902
2017-09-11,2.2741
2017-09-12,-0.2341
2017-09-13,-1.2903
2017-09-14,1.3072
2017-09-15,-1.9355
2017-09-18,4.2464
2017-09-19,0.9753
2017-09-20,-0.9659
2017-09-21,-1.4917
2017-09-22,0.8736
2017-09-25,-0.9238
2017-09-26,0.0583
2017-09-27,-0.6989
2017-09-28,-0.3519
2017-09-29,0.0589
2017-10-02,1.0
2017-10-03,0.2912
2017-10-04,1.0453
2017-10-05,-2.069
2017-10-06,1.3498
2017-10-09,0.8686
2017-10-10,2.698
2017-10-11,1.3974
2017-10-12,2.8115
2017-10-13,-0.1072
2017-10-16,-0.1074
2017-10-17,0.9672
2017-10-18,-0.7983
2017-10-19,-0.8584
2017-10-20,-1.8397999999999999
2017-10-23,-0.9372
2017-10-24,0.8904
2017-10-25,-1.9304999999999999
2017-10-26,0.6749
2017-10-27,0.2793
2017-10-30,-2.2284
2017-10-31,-0.2849
2017-11-01,-0.5143
2017-11-02,-0.8616
2017-11-03,-0.8691
2017-11-06,-1.052
2017-11-07,-3.0124
2017-11-08,-2.497
2017-11-09,-2.5609
2017-11-10,0.0641
2017-11-13,1.7297
2017-11-14,2.6448
2017-11-15,-0.7975
2017-11-16,4.4527
2017-11-17,-0.9473
2017-11-20,1.7334
2017-11-21,2.0564
2017-11-22,0.7484
2017-11-24,-0.4571
2017-11-27,-0.6904
2017-11-28,0.5794
2017-11-29,0.9793
2017-11-30,-0.5134
2017-12-01,1.0321
2017-12-04,-2.1566
2017-12-05,-0.058
2017-12-06,1.7992
2017-12-07,0.0
2017-12-08,-0.5701
2017-12-11,0.172
2017-12-12,1.0876
2017-12-13,1.4723
2017-12-14,-0.8371
2017-12-15,1.8008
2017-12-18,0.3317
2017-12-19,-1.2671999999999999
2017-12-20,0.3906
2017-12-21,-0.4447
2017-12-22,1.34
2017-12-26,1.4876
2017-12-27,5.4289
2017-12-28,6.5911
2017-12-29,2.0773
2018-01-02,-1.5617999999999999
2018-01-03,-0.6731
2018-01-04,-0.9197
2018-01-05,3.5662000000000003
2018-01-08,2.9717000000000002
2018-01-09,-3.0692
2018-01-10,1.2287
2018-01-11,1.0271
2018-01-12,3.4196
2018-01-16,-4.5576
2018-01-17,-0.4213
2018-01-18,-2.1157
2018-01-19,1.3929
2018-01-22,1.279
2018-01-23,2.5725
2018-01-24,-0.6384
2018-01-25,-0.8261
2018-01-26,-0.7404
2018-01-29,2.7506
2018-01-30,-0.2722
2018-01-31,0.091
2018-02-01,0.3636
2018-02-02,-0.3623
2018-02-05,-2.5455
2018-02-06,-1.4925
2018-02-07,0.142
2018-02-08,-3.0733
2018-02-09,1.6098
2018-02-12,0.096
2018-02-13,3.4053
2018-02-14,-1.9944
2018-02-15,0.4733
2018-02-16,0.8479
2018-02-20,-1.6815
2018-02-21,-1.3777
2018-02-22,-1.8304
2018-02-23,5.5937
2018-02-26,1.487
2018-02-27,-1.8773
2018-02-28,-2.4732
2018-03-01,-2.201
2018-03-02,0.636
2018-03-05,0.6806
2018-03-06,0.8209
2018-03-07,1.5805
2018-03-08,0.9901
2018-03-09,1.1671
2018-03-12,-0.4615
2018-03-13,-0.3709
2018-03-14,0.1396
2018-03-15,0.1394
2018-03-16,-5.5684000000000005
2018-03-19,2.0147
2018-03-20,1.5413999999999999
2018-03-21,-2.5617
2018-03-22,-0.8763
2018-03-23,-0.5403
2018-03-26,-1.3855
2018-03-27,-1.2544
2018-03-28,-0.9654
2018-03-29,-0.2565
2018-04-02,-0.9259
2018-04-03,2.2845
2018-04-04,1.4213
2018-04-05,0.8008
2018-04-06,-0.2483
2018-04-09,1.9413
2018-04-10,4.3457
2018-04-11,-1.357
2018-04-12,-0.4744
2018-04-13,2.6215
2018-04-16,1.2541
2018-04-17,-0.5046
2018-04-18,-2.0747
2018-04-19,-0.4237
2018-04-20,-2.2222
2018-04-23,0.8704
2018-04-24,-0.2876
2018-04-25,-0.3365
2018-04-26,1.8813
2018-04-27,-0.5682
2018-04-30,1.0476
2018-05-01,1.4609
2018-05-02,0.836
2018-05-03,1.1515
2018-05-04,-0.3643
2018-05-07,0.8684
2018-05-08,-2.0843
2018-05-09,-0.7404
2018-05-10,6.2005
2018-05-11,1.1414
2018-05-14,-0.1736
2018-05-15,1.4348
2018-05-16,1.7574
2018-05-17,2.6536999999999997
2018-05-18,-2.462
2018-05-21,0.589
2018-05-22,3.3041
2018-05-23,1.0121
2018-05-24,4.0481
2018-05-25,0.6163
2018-05-29,-0.9188
2018-05-30,3.9026
2018-05-31,0.7066
2018-06-01,0.5539
2018-06-04,3.4154
2018-06-05,-0.6037
2018-06-06,2.2508
2018-06-07,0.8036
2018-06-08,0.0
2018-06-11,0.5546
2018-06-12,3.9642
2018-06-13,-0.1989
2018-06-14,3.7542
2018-06-15,2.7217000000000002
2018-06-18,-2.899
2018-06-19,-1.1557
2018-06-20,2.8905
2018-06-21,0.947
2018-06-22,-0.7514
2018-06-25,-1.6404
2018-06-26,-0.4169
2018-06-27,2.029
2018-06-28,0.8523
2018-06-29,-0.1565
2018-07-02,1.2539
2018-07-03,0.5573
2018-07-05,0.8313
2018-07-06,1.4046
2018-07-09,-0.7829
2018-07-10,-0.0607
2018-07-11,1.0021
2018-07-12,-1.1726
2018-07-13,-0.6997
2018-07-16,-2.3897
2018-07-17,-0.6905
2018-07-18,3.0657
2018-07-19,0.4293
2018-07-20,1.9542000000000002
2018-07-23,-0.4492
2018-07-24,-0.1504
2018-07-25,0.5423
2018-07-26,-1.1088
2018-07-27,-0.3939
2018-07-30,0.4563
2018-07-31,1.3325
2018-08-01,1.584
2018-08-02,0.6767
2018-08-03,-0.6429
2018-08-06,0.3529
2018-08-07,-0.0586
2018-08-08,-15.3372
2018-08-09,14.7212
2018-08-10,0.7548
2018-08-13,1.6782
2018-08-14,-2.181
2018-08-15,-3.947
2018-08-16,-0.2509
2018-08-17,0.7862
2018-08-20,0.0
2018-08-21,-0.2184
2018-08-22,1.97
2018-08-23,1.3186
2018-08-24,1.9068
2018-08-27,-0.8019
2018-08-28,0.4491
2018-08-29,-0.6259
2018-08-30,1.3797
2018-08-31,-0.4142
2018-09-04,0.208
2018-09-05,2.5793
2018-09-06,7.6879
2018-09-07,6.817
2018-09-10,6.0553
2018-09-11,2.9851
2018-09-12,-6.2342
2018-09-13,-4.686
2018-09-14,2.0335
2018-09-17,0.9586
2018-09-18,2.8486000000000002
2018-09-19,2.9882999999999997
2018-09-20,0.1887
2018-09-21,-0.3771
2018-09-24,-1.9163000000000001
2018-09-25,-1.1095
2018-09-26,-2.0
2018-09-27,2.9617
2018-09-28,0.2175
2018-10-01,-2.026
2018-10-02,-0.5416
2018-10-03,-0.7426
2018-10-04,-2.419
2018-10-05,0.1278
2018-10-08,12.047
2018-10-09,-0.6606
2018-10-10,-2.0179
2018-10-11,-4.938
2018-10-12,-0.0739
2018-10-15,1.3057
2018-10-16,2.1401
2018-10-17,-0.5476
2018-10-18,-1.9153
2018-10-19,0.4149
2018-10-22,4.2295
2018-10-23,-4.0345
2018-10-24,-2.6731
2018-10-25,3.9699999999999998
2018-10-26,-5.1153
2018-10-29,-0.2025
2018-10-30,3.6774
2018-10-31,0.5382
2018-11-01,1.1679
2018-11-02,-0.9861
2018-11-05,1.7003
2018-11-06,0.1911
2018-11-07,-11.0131
2018-11-08,2.0895
2018-11-09,-2.2829
2018-11-12,-4.4844
2018-11-13,-3.7391
2018-11-14,-3.3879
2018-11-15,4.8972
2018-11-16,-1.2104
2018-11-19,-3.8215
2018-11-20,-2.5478
2018-11-21,-1.3072
2018-11-23,-0.41
2018-11-26,-2.9766
2018-11-27,-1.8603
2018-11-28,-1.9287999999999998
2018-11-29,-0.4069
2018-11-30,1.4641
2018-12-03,2.3154
2018-12-04,-2.591
2018-12-06,-1.6835
2018-12-07,-1.7123
2018-12-10,0.5575
2018-12-11,0.2772
2018-12-12,3.0062
2018-12-13,-0.0335
2018-12-14,-3.8255
2018-12-17,-3.5241
2018-12-18,-1.0488
2018-12-19,-0.2558
2018-12-20,2.8032
2018-12-21,0.714
2018-12-24,-3.1549
2018-12-26,4.246
2018-12-27,-1.7205
2018-12-28,-0.1786
2018-12-31,-2.577
2019-01-02,0.8817
2019-01-03,-0.6191
2019-01-04,6.4859
2019-01-07,-2.3056
2019-01-08,4.7552
2019-01-09,-0.7734
2019-01-10,-0.5422
2019-01-11,-0.2044
2019-01-14,-1.1608
2019-01-15,6.8739
2019-01-16,3.8462
2019-01-17,-1.4939
2019-01-18,4.297
2019-01-22,-0.0909
2019-01-23,0.3032
2019-01-24,-2.4486
2019-01-25,-0.1859
2019-01-28,0.0621
2019-01-29,0.7136
2019-01-30,4.5903
2019-01-31,4.3004
2019-02-01,3.1912
2019-02-04,-0.2737
2019-02-05,-1.674
2019-02-06,-2.791
2019-02-07,-1.292
2019-02-08,7.8243
2019-02-11,1.1869
2019-02-12,1.7595
2019-02-13,1.1265
2019-02-14,-0.5959
2019-02-15,1.0164
2019-02-19,-0.516
2019-02-20,4.0716
2019-02-21,1.3955
2019-02-22,0.7619
2019-02-25,-2.0732
2019-02-26,-1.3948
2019-02-27,0.8335
2019-02-28,2.4299
2019-03-01,-0.1712
2019-03-04,-2.8662
2019-03-05,12.7869
2019-03-06,-5.8587
2019-03-07,3.5392
2019-03-08,0.9865
2019-03-11,6.9514
2019-03-12,-0.4036
2019-03-13,1.7061
2019-03-14,1.8243
2019-03-15,-1.1326
2019-03-18,3.5201000000000002
2019-03-19,-1.6097000000000001
2019-03-20,-2.5971
2019-03-21,-1.0183
2019-03-22,-5.0743
2019-03-25,1.7669000000000001
2019-03-26,-0.3736
2019-03-27,-2.1178
2019-03-28,2.4566
2019-03-29,1.3858
2019-04-01,1.0197
2019-04-02,-1.2027
2019-04-03,-3.1522
2019-04-04,-2.6936
2019-04-05,-0.2076
2019-04-08,0.1156
2019-04-09,-0.7389
2019-04-10,1.4655
2019-04-11,0.1376
2019-04-12,2.0604
2019-04-15,1.1889
2019-04-16,0.2882
2019-04-17,-2.6746
2019-04-18,-3.0888
2019-04-22,2.6482
2019-04-23,-0.4566
2019-04-24,-1.3761
2019-04-25,-4.4884
2019-04-26,0.6818
2019-04-29,0.4837
2019-04-30,2.9362
2019-05-01,17.9565
2019-05-02,2.7948
2019-05-03,0.6363
2019-05-06,2.0119
2019-05-07,-0.5447
2019-05-08,-0.9443
2019-05-09,0.572
2019-05-10,-9.5735
2019-05-13,0.5451
2019-05-14,4.2952
2019-05-15,0.08
2019-05-16,2.5769
2019-05-17,-1.5774
2019-05-20,0.7321
2019-05-21,-1.4928
2019-05-22,-0.6381
2019-05-23,-0.8629
2019-05-24,2.1053
2019-05-28,-3.1523
2019-05-29,0.8598
2019-05-30,2.2935
2019-05-31,-2.3214
2019-06-03,-0.4672
2019-06-04,4.0612
2019-06-05,2.0985
2019-06-06,0.5763
2019-06-07,1.0695000000000001
2019-06-10,2.3998
2019-06-11,-1.8454000000000002
2019-06-12,0.6392
2019-06-13,-1.8868
2019-06-14,-2.9322
2019-06-17,0.51
2019-06-18,-2.9469
2019-06-19,1.2065
2019-06-20,-0.9835
2019-06-21,-4.76
2019-06-24,0.1265
2019-06-25,1.2637
2019-06-26,-2.891
2019-06-27,2.2489
2019-06-28,2.5974
2019-07-01,1.4904
2019-07-02,3.9831
2019-07-03,0.9673
2019-07-05,-0.8239
2019-07-08,0.2318
2019-07-09,0.2699
2019-07-10,2.3453
2019-07-11,-0.8264
2019-07-12,-0.4924
2019-07-15,-2.4933
2019-07-16,2.9475
2019-07-17,-1.1187
2019-07-18,4.8706
2019-07-19,-2.0845
2019-07-22,-10.7003
2019-07-23,-2.133
2019-07-24,-1.4744
2019-07-25,-10.1496
2019-07-26,1.0379
2019-07-29,1.4811
2019-07-30,-4.4962
2019-07-31,-8.4792
2019-08-01,0.3232
2019-08-02,4.6174
2019-08-05,-1.7193
2019-08-06,4.2036999999999995
2019-08-07,-1.9043
2019-08-08,-0.6386
2019-08-09,-1.8766
2019-08-12,-1.4147
2019-08-13,0.2126
2019-08-14,-2.7579000000000002
2019-08-15,0.0273
2019-08-16,0.0273
2019-08-19,2.7800000000000002
2019-08-20,0.0796
2019-08-21,0.5564
2019-08-22,2.0817
2019-08-23,-4.9561
2019-08-26,-0.3802
2019-08-27,-5.8342
2019-08-28,1.9687000000000001
2019-08-29,0.795
2019-08-30,0.9859
2019-09-03,-3.6541
2019-09-04,-7.0353
2019-09-05,-1.0589
2019-09-06,1.5423
2019-09-09,-5.5797
2019-09-10,-5.8437
2019-09-11,-6.2762
2019-09-12,4.6503
2019-09-13,-5.0835
2019-09-16,-6.4045
2019-09-17,5.122
2019-09-18,-3.2737
2019-09-19,-5.5293
2019-09-20,4.2988
2019-09-23,-3.6414999999999997
2019-09-24,2.0764
2019-09-25,-4.2311
2019-09-26,-0.0425
2019-09-27,-2.8899
2019-09-30,0.919
2019-10-01,0.6938
2019-10-02,-0.9475
2019-10-03,1.1304
2019-10-04,2.5795
2019-10-07,0.6287
2019-10-08,-0.0833
2019-10-09,0.0
2019-10-10,-1.5423
2019-10-11,-3.768
2019-10-14,-3.6076
2019-10-15,2.1451000000000002
2019-10-16,-0.1787
2019-10-17,5.3715
2019-10-18,-5.2676
2019-10-21,-2.6009
2019-10-22,0.5525
2019-10-23,-3.8462
2019-10-24,-0.5238
2019-10-25,1.7233
2019-10-28,1.3176
2019-10-29,-2.1366
2019-10-30,-2.468
2019-10-31,1.5572
2019-11-01,17.058
2019-11-04,4.1752
2019-11-05,0.3143
2019-11-06,3.0552
2019-11-07,-4.1809
2019-11-08,5.7914
2019-11-11,-3.2621
2019-11-12,2.0155
2019-11-13,-0.266
2019-11-14,0.6476
2019-11-15,0.1136
2019-11-18,4.0076
2019-11-19,-7.2337
2019-11-20,1.5282
2019-11-21,2.1227
2019-11-22,0.907
2019-11-25,0.4869
2019-11-26,2.7580999999999998
2019-11-27,-0.399
2019-11-29,0.5462
2019-12-02,-2.1369
2019-12-03,0.111
2019-12-04,-1.146
2019-12-05,-0.561
2019-12-06,-1.2787
2019-12-09,1.9809999999999999
2019-12-10,0.4483
2019-12-11,-1.9338
2019-12-12,-1.1756
2019-12-13,0.2302
2019-12-16,-0.3828
2019-12-17,0.0384
2019-12-18,2.3434
2019-12-19,-0.8821
2019-12-20,0.8346
2019-12-23,1.0158
2019-12-24,2.0484
2019-12-26,-0.6569
2019-12-27,1.2858
2019-12-30,0.1814
2019-12-31,3.5482
2020-01-02,-2.0629
2020-01-03,-0.4284
2020-01-06,0.3944
2020-01-07,2.5357
2020-01-08,-0.4528
2020-01-09,1.4696
2020-01-10,-0.1034
2020-01-13,0.2761
2020-01-14,-2.5818
2020-01-15,-1.5548
2020-01-16,0.9332
2020-01-17,-2.276
2020-01-21,-1.492
2020-01-22,-0.5911
2020-01-23,-2.5641
2020-01-24,-1.7544
2020-01-27,-2.2904
2020-01-28,-3.4962
2020-01-29,-0.1235
2020-01-30,-3.3388
2020-01-31,-2.6013
2020-02-03,-1.1384
2020-02-04,-3.8087
2020-02-05,-0.4604
2020-02-06,2.0352
2020-02-07,-2.4025
2020-02-10,2.8797
2020-02-11,-0.7675
2020-02-12,0.7734
2020-02-13,-0.0451
2020-02-14,-1.7614999999999998
2020-02-18,3.5862
2020-02-19,4.1722
2020-02-20,0.0
2020-02-21,3.3234
2020-02-24,-1.7732
2020-02-25,-4.9538
2020-02-26,11.97
2020-02-27,0.2367
2020-02-28,2.9122
2020-03-02,-1.0325
2020-03-03,-1.1206
2020-03-04,1.3286
2020-03-05,-5.6691
2020-03-06,-2.0442
2020-03-09,-8.0968
2020-03-10,-0.1817
2020-03-11,-7.6888
2020-03-12,-15.7713
2020-03-13,10.8836
2020-03-16,-18.5752
2020-03-17,1.685
2020-03-18,-5.3537
2020-03-19,16.835
2020-03-20,-5.4913
2020-03-23,0.8563
2020-03-24,19.3451
2020-03-25,10.7724
2020-03-26,-1.7890000000000001
2020-03-27,-3.8767
2020-03-30,4.5675
2020-03-31,-1.9052
2020-04-01,-4.1213
2020-04-02,-2.0257
2020-04-03,5.1437
2020-04-06,-0.1918
2020-04-07,2.643
2020-04-08,-4.1199
2020-04-09,7.1289
2020-04-13,0.3191
2020-04-14,-0.1363
2020-04-15,-3.8672
2020-04-16,-0.6626
2020-04-17,-0.7623
2020-04-20,-3.7446
2020-04-21,-1.8454000000000002
2020-04-22,1.8801
2020-04-23,0.4489
2020-04-24,2.7309
2020-04-27,4.4949
2020-04-28,6.5217
2020-04-29,-3.8645
2020-04-30,5.2394
2020-05-01,0.4292
2020-05-04,-0.4701
2020-05-05,-0.687
2020-05-06,-0.6917
2020-05-07,-1.7849
2020-05-08,5.8067
2020-05-11,-1.8852
2020-05-12,-1.7933
2020-05-13,-5.1739
2020-05-14,-1.6048
2020-05-15,0.2796
2020-05-18,0.5112
2020-05-19,-0.8322
2020-05-20,4.4289
2020-05-21,1.0268
2020-05-22,1.4582
2020-05-26,3.4843
2020-05-27,4.6716999999999995
2020-05-28,1.0454
2020-05-29,-4.5364
2020-06-01,1.3338999999999999
2020-06-02,-0.0411
2020-06-03,-1.4815
2020-06-04,2.005
2020-06-05,2.5799
2020-06-08,2.3952
2020-06-09,-0.9747
2020-06-10,-2.7165
2020-06-11,-2.4686
2020-06-12,2.0747
2020-06-15,2.1545
2020-06-16,0.2786
2020-06-17,0.0397
2020-06-18,-0.5157
2020-06-19,2.1175
2020-06-22,-2.856
2020-06-23,0.0
2020-06-24,-2.7386
2020-06-25,0.7867
2020-06-26,-3.0813
2020-06-29,5.9347
2020-06-30,-0.3201
2020-07-01,-3.2517
2020-07-02,3.5685000000000002
2020-07-06,-1.9231
2020-07-07,-0.2451
2020-07-08,8.3538
2020-07-09,-2.4187
2020-07-10,1.3555
2020-07-13,1.2992
2020-07-14,7.6198
2020-07-15,2.103
2020-07-16,1.3732
2020-07-17,1.4223
2020-07-20,-4.3406
2020-07-21,4.1187
2020-07-22,1.7767
2020-07-23,-0.1647
2020-07-24,-2.1115
2020-07-27,2.393
2020-07-28,9.4141
2020-07-29,1.5343
2020-07-30,-1.9259
2020-07-31,-0.6647
