ticker,ASTE US Equity
2000-05-23,-3.2338
2000-05-24,0.7712
2000-05-25,-1.2755
2000-05-26,1.6796
2000-05-30,-0.0635
2000-05-31,5.2765
2000-06-01,5.5556
2000-06-02,1.8307
2000-06-05,-0.4494
2000-06-06,-1.1287
2000-06-07,-4.7945
2000-06-08,0.9592
2000-06-09,-1.4252
2000-06-12,-1.4458
2000-06-13,-1.956
2000-06-14,-0.9975
2000-06-15,5.2897
2000-06-16,-0.7177
2000-06-19,-0.9639
2000-06-20,-0.9732
2000-06-21,-1.9656
2000-06-22,-3.7594
2000-06-23,-2.3438
2000-06-26,9.8667
2000-06-27,-3.6408
2000-06-28,3.2746
2000-06-29,-4.1463
2000-06-30,3.3079
2000-07-03,0.4926
2000-07-05,-1.7157
2000-07-06,0.0
2000-07-07,-0.2494
2000-07-10,0.0
2000-07-11,1.5
2000-07-12,-0.9852
2000-07-13,-0.2488
2000-07-14,-0.2494
2000-07-17,-4.0
2000-07-18,-4.1667
2000-07-19,-6.25
2000-07-20,-4.6377
2000-07-21,-5.7751
2000-07-24,0.6452
2000-07-25,-2.5641
2000-07-26,3.2895
2000-07-27,-3.8217
2000-07-28,-2.9801
2000-07-31,6.314
2000-08-01,-4.9759
2000-08-02,2.027
2000-08-03,1.9868000000000001
2000-08-04,-3.2468
2000-08-07,1.0067
2000-08-08,0.6645
2000-08-09,1.3201
2000-08-10,-1.3029
2000-08-11,7.2607
2000-08-14,0.0
2000-08-15,0.3077
2000-08-16,-2.454
2000-08-17,0.9434
2000-08-18,-0.1558
2000-08-21,-0.156
2000-08-22,0.0
2000-08-23,0.0
2000-08-24,-0.625
2000-08-25,-3.1447
2000-08-28,0.0
2000-08-29,0.974
2000-08-30,0.3215
2000-08-31,0.641
2000-09-01,-2.2293
2000-09-05,2.6059
2000-09-06,-2.2222
2000-09-07,0.6494
2000-09-08,-0.9677
2000-09-11,0.0
2000-09-12,-1.3029
2000-09-13,-7.5908
2000-09-14,2.5
2000-09-15,-2.7875
2000-09-18,-7.1685
2000-09-19,-27.027
2000-09-20,0.0
2000-09-21,-3.7037
2000-09-22,-11.538499999999999
2000-09-25,9.3168
2000-09-26,-7.9545
2000-09-27,-1.8519
2000-09-28,4.4025
2000-09-29,5.4217
2000-10-02,-3.4286
2000-10-03,-10.0592
2000-10-04,5.9211
2000-10-05,0.6211
2000-10-06,-0.6173
2000-10-09,-1.2422
2000-10-10,-2.5157
2000-10-11,-4.5161
2000-10-12,-4.7297
2000-10-13,0.0
2000-10-16,-2.8369
2000-10-17,2.1898
2000-10-18,2.8571
2000-10-19,-2.7778
2000-10-20,-1.0714
2000-10-23,-1.8051
2000-10-24,5.8824
2000-10-25,-6.25
2000-10-26,0.7407
2000-10-27,4.4118
2000-10-30,0.5282
2000-10-31,15.5867
2000-11-01,0.6061
2000-11-02,4.8193
2000-11-03,-1.1494
2000-11-06,8.7209
2000-11-07,-10.6952
2000-11-08,5.2395
2000-11-09,-5.5477
2000-11-10,-3.6145
2000-11-13,0.0
2000-11-14,-0.3125
2000-11-15,9.0909
2000-11-16,-1.1494
2000-11-17,2.907
2000-11-20,1.9774
2000-11-21,-5.2632
2000-11-22,-3.5088
2000-11-24,1.2121
2000-11-27,8.3832
2000-11-28,-3.8674
2000-11-29,-1.1494
2000-11-30,1.7442
2000-12-01,0.5714
2000-12-04,-1.7045
2000-12-05,0.578
2000-12-06,-2.2989
2000-12-07,4.7059
2000-12-08,-7.8652
2000-12-11,4.2683
2000-12-12,-1.1696
2000-12-13,1.7751000000000001
2000-12-14,-1.1628
2000-12-15,5.2941
2000-12-18,-6.1453
2000-12-19,1.3393
2000-12-20,1.6153
2000-12-21,1.7341
2000-12-22,0.5682
2000-12-26,11.2994
2000-12-27,9.1371
2000-12-28,-0.6977
2000-12-29,-1.171
2001-01-02,-1.6588
2001-01-03,1.2048
2001-01-04,-2.8571
2001-01-05,0.4902
2001-01-08,1.9512
2001-01-09,-2.3923
2001-01-10,0.4902
2001-01-11,0.4878
2001-01-12,3.3981
2001-01-16,0.939
2001-01-17,-1.8605
2001-01-18,-1.4218
2001-01-19,0.0
2001-01-22,-0.9615
2001-01-23,0.9709
2001-01-24,0.0
2001-01-25,-2.4038
2001-01-26,0.4926
2001-01-29,12.7451
2001-01-30,-1.3043
2001-01-31,0.4405
2001-02-01,-1.7544
2001-02-02,-0.4464
2001-02-05,0.4484
2001-02-06,-1.7856999999999998
2001-02-07,1.5909
2001-02-08,-0.6711
2001-02-09,-1.8018
2001-02-12,7.1101
2001-02-13,-0.6424
2001-02-14,0.8621
2001-02-15,0.4274
2001-02-16,0.8511
2001-02-20,-2.1097
2001-02-21,-4.3103
2001-02-22,-0.4505
2001-02-23,-1.81
2001-02-26,0.0
2001-02-27,-0.9217
2001-02-28,-0.9302
2001-03-01,-1.8779
2001-03-02,5.2632
2001-03-05,-1.8182
2001-03-06,-0.9259
2001-03-07,-1.4019
2001-03-08,-1.4218
2001-03-09,-3.8462
2001-03-12,-4.0
2001-03-13,5.2083
2001-03-14,-0.9901
2001-03-15,-1.0
2001-03-16,1.0101
2001-03-19,4.5
2001-03-20,-1.9139
2001-03-21,-2.439
2001-03-22,4.875
2001-03-23,-1.7877999999999998
2001-03-26,0.0
2001-03-27,0.4854
2001-03-28,-3.3816
2001-03-29,-4.0
2001-03-30,8.8542
2001-04-02,-0.9569
2001-04-03,-6.7633
2001-04-04,2.0725
2001-04-05,13.7056
2001-04-06,2.6786
2001-04-09,-4.7652
2001-04-10,4.821
2001-04-11,-3.8327999999999998
2001-04-12,4.7101
2001-04-16,-2.2837
2001-04-17,0.9207
2001-04-18,-0.4912
2001-04-19,3.3145
2001-04-20,9.5563
2001-04-23,6.0436
2001-04-24,-0.1175
2001-04-25,6.7647
2001-04-26,1.1019
2001-04-27,3.5422000000000002
2001-04-30,-0.5263
2001-05-01,-0.4762
2001-05-02,-0.0532
2001-05-03,-0.8511
2001-05-04,1.9313
2001-05-07,0.0
2001-05-08,-0.7895
2001-05-09,-4.244
2001-05-10,3.8227
2001-05-11,-0.7471
2001-05-14,-1.5591
2001-05-15,0.5461
2001-05-16,-1.5209000000000001
2001-05-17,2.0408
2001-05-18,-2.4324
2001-05-21,1.0526
2001-05-22,1.9737
2001-05-23,-2.1505
2001-05-24,-0.5495
2001-05-25,-0.6077
2001-05-29,-0.3891
2001-05-30,-0.0558
2001-05-31,-0.4467
2001-06-01,0.3926
2001-06-04,0.5587
2001-06-05,0.2778
2001-06-06,1.0526
2001-06-07,-0.2193
2001-06-08,-1.8132000000000001
2001-06-11,0.6715
2001-06-12,-1.3341
2001-06-13,0.2817
2001-06-14,-1.7978
2001-06-15,-3.032
2001-06-18,-2.1239
2001-06-19,-3.5564
2001-06-20,-0.1875
2001-06-21,0.3131
2001-06-22,-0.8739
2001-06-25,-0.8186
2001-06-26,-0.7619
2001-06-27,-0.3199
2001-06-28,0.1284
2001-06-29,10.5769
2001-07-02,-0.4058
2001-07-03,0.9895
2001-07-05,-2.3055
2001-07-06,1.6519
2001-07-09,-0.2322
2001-07-10,-2.0361
2001-07-11,2.0784
2001-07-12,0.6981
2001-07-13,1.3865
2001-07-16,-1.9943
2001-07-17,7.5581
2001-07-18,4.1081
2001-07-19,-6.5421
2001-07-20,-2.7778
2001-07-23,1.5429
2001-07-24,1.2943
2001-07-25,2.7778
2001-07-26,-2.973
2001-07-27,0.7799
2001-07-30,-0.2211
2001-07-31,1.108
2001-08-01,-1.2603
2001-08-02,-0.3885
2001-08-03,2.507
2001-08-06,0.2717
2001-08-07,-1.3008
2001-08-08,-1.318
2001-08-09,-0.8347
2001-08-10,1.2907
2001-08-13,-1.0526
2001-08-14,0.7839
2001-08-15,-0.0556
2001-08-16,1.4452
2001-08-17,1.3699
2001-08-20,-1.0811
2001-08-21,-1.5301
2001-08-22,-0.111
2001-08-23,1.0
2001-08-24,-2.0352
2001-08-27,0.7299
2001-08-28,-1.1706
2001-08-29,-0.4512
2001-08-30,-1.5864
2001-08-31,0.7484
2001-09-04,-1.1429
2001-09-05,0.8671
2001-09-06,1.49
2001-09-07,-1.1293
2001-09-10,-1.1993
2001-09-17,-11.5607
2001-09-18,-5.817
2001-09-19,1.3185
2001-09-20,-3.0822
2001-09-21,-17.4558
2001-09-24,0.8562
2001-09-25,2.3769
2001-09-26,-4.6434
2001-09-27,4.3478
2001-09-28,8.4167
2001-10-01,-3.9201
2001-10-02,-1.12
2001-10-03,-2.9935
2001-10-04,1.3344
2001-10-05,-0.4115
2001-10-08,1.2397
2001-10-09,6.1224
2001-10-10,6.7692
2001-10-11,4.4669
2001-10-12,1.0345
2001-10-15,0.3413
2001-10-16,-1.7006999999999999
2001-10-17,-0.5536
2001-10-18,-3.9666
2001-10-19,1.8115999999999999
2001-10-22,3.2028
2001-10-23,-5.6552
2001-10-24,-0.2193
2001-10-25,-1.978
2001-10-26,-5.8296
2001-10-29,-2.7778
2001-10-30,1.6327
2001-10-31,2.8112
2001-11-01,1.1719
2001-11-02,-1.9304999999999999
2001-11-05,1.2598
2001-11-06,0.311
2001-11-07,0.3876
2001-11-08,-1.0039
2001-11-09,0.624
2001-11-12,6.2791
2001-11-13,2.3341
2001-11-14,7.6265
2001-11-15,2.649
2001-11-16,-5.6129
2001-11-19,1.9822
2001-11-20,-6.8365
2001-11-21,0.5036
2001-11-23,2.0043
2001-11-26,-1.7544
2001-11-27,4.7143
2001-11-28,-3.1378
2001-11-29,-0.4225
2001-11-30,-2.0509
2001-12-03,-5.8484
2001-12-04,0.0767
2001-12-05,11.8774
2001-12-06,-3.7671
2001-12-07,1.0676
2001-12-10,-3.5211
2001-12-11,-4.0146
2001-12-12,1.3688
2001-12-13,-2.4756
2001-12-14,2.1462
2001-12-17,5.3543
2001-12-18,3.6455
2001-12-19,-1.3793
2001-12-20,-5.1049
2001-12-21,1.9897
2001-12-24,3.3237
2001-12-26,1.7483
2001-12-27,0.6186
2001-12-28,-0.9563
2001-12-31,-0.2759
2002-01-02,0.2766
2002-01-03,2.2069
2002-01-04,-2.4291
2002-01-07,-0.2766
2002-01-08,-0.8322
2002-01-09,-2.4476
2002-01-10,0.9319
2002-01-11,-2.3438
2002-01-14,-4.0
2002-01-15,0.1515
2002-01-16,0.9834
2002-01-17,4.1199
2002-01-18,-1.0791
2002-01-22,-1.0909
2002-01-23,4.6324
2002-01-24,-4.357
2002-01-25,-0.4409
2002-01-28,-4.2066
2002-01-29,-1.772
2002-01-30,-0.3922
2002-01-31,0.0787
2002-02-01,-3.2258
2002-02-04,-5.6911000000000005
2002-02-05,2.6724
2002-02-06,-1.7631999999999999
2002-02-07,-2.5641
2002-02-08,1.1404
2002-02-11,-0.7806
2002-02-12,0.0874
2002-02-13,0.3493
2002-02-14,-13.403
2002-02-15,11.0553
2002-02-19,-0.543
2002-02-20,5.9145
2002-02-21,3.0928
2002-02-22,2.9167
2002-02-25,2.5911
2002-02-26,1.8153000000000001
2002-02-27,16.2791
2002-02-28,2.0
2002-03-01,4.7059
2002-03-04,2.0599
2002-03-05,3.792
2002-03-06,1.2375
2002-03-07,-1.6298
2002-03-08,3.5503
2002-03-11,-1.6571
2002-03-12,4.6485
2002-03-13,-3.9978
2002-03-14,-3.2389
2002-03-15,1.315
2002-03-18,-0.295
2002-03-19,0.5917
2002-03-20,0.0
2002-03-21,-1.1764999999999999
2002-03-22,-3.8689999999999998
2002-03-25,5.5108
2002-03-26,0.939
2002-03-27,-0.0581
2002-03-28,2.2106
2002-04-01,-3.0165
2002-04-02,-0.2347
2002-04-03,-0.0588
2002-04-04,3.5903
2002-04-05,0.9659
2002-04-08,1.5756999999999999
2002-04-09,0.277
2002-04-10,-0.6077
2002-04-11,-1.7231999999999998
2002-04-12,1.81
2002-04-15,-2.2778
2002-04-16,10.3468
2002-04-17,0.4688
2002-04-18,-4.0049
2002-04-19,2.0299
2002-04-22,-2.8272
2002-04-23,0.4849
2002-04-24,1.5067
2002-04-25,-1.8594
2002-04-26,-4.1929
2002-04-29,0.5618
2002-04-30,4.1899
2002-05-01,2.2466
2002-05-02,-0.3094
2002-05-03,-0.2157
2002-05-06,-1.9453
2002-05-07,0.2688
2002-05-08,2.681
2002-05-09,-2.6109999999999998
2002-05-10,-1.8231000000000002
2002-05-13,-1.7477
2002-05-14,5.8922
2002-05-15,2.2572
2002-05-16,-1.1807
2002-05-17,-0.7273
2002-05-20,-1.146
2002-05-21,0.3653
2002-05-22,0.211
2002-05-23,0.0
2002-05-24,-4.7368
2002-05-28,1.0497
2002-05-29,-1.4762
2002-05-30,-4.495
2002-05-31,-2.4985
2002-06-03,1.3111
2002-06-04,2.3529
2002-06-05,-0.5747
2002-06-06,-7.5145
2002-06-07,6.0
2002-06-10,-3.184
2002-06-11,-1.0352999999999999
2002-06-12,0.2462
2002-06-13,-5.2793
2002-06-14,-0.9721
2002-06-17,3.4031000000000002
2002-06-18,1.0127
2002-06-19,-1.0025
2002-06-20,-0.8228
2002-06-21,3.9566
2002-06-24,1.5960999999999999
2002-06-25,0.6042
2002-06-26,-0.9009
2002-06-27,1.0303
2002-06-28,-3.4793
2002-07-01,-4.4127
2002-07-02,0.8453
2002-07-03,1.0316
2002-07-05,4.0204
2002-07-08,0.3067
2002-07-09,-6.1162
2002-07-10,3.7785
2002-07-11,-1.1299
2002-07-12,0.127
2002-07-15,-10.4629
2002-07-16,-1.211
2002-07-17,-1.2116
2002-07-18,-4.4993
2002-07-19,-7.6748
2002-07-22,0.9053
2002-07-23,-0.6525
2002-07-24,9.3596
2002-07-25,0.6006
2002-07-26,-2.9104
2002-07-29,3.3743
2002-07-30,-1.9258
2002-07-31,-0.3791
2002-08-01,-1.0654
2002-08-02,-1.5385
2002-08-05,-0.3828
2002-08-06,6.1877
2002-08-07,1.5436
2002-08-08,1.0255
2002-08-09,0.9359
2002-08-12,5.6348
2002-08-13,-5.5368
2002-08-14,1.1437
2002-08-15,1.6961
2002-08-16,0.0695
2002-08-19,0.7639
2002-08-20,-2.8256
2002-08-21,-0.3546
2002-08-22,5.4804
2002-08-23,-4.9933
2002-08-26,2.4148
2002-08-27,-0.8322
2002-08-28,-1.8182
2002-08-29,-2.0726
2002-08-30,-3.4839
2002-09-03,-3.9186
2002-09-04,4.0
2002-09-05,0.3771
2002-09-06,1.4275
2002-09-09,0.0
2002-09-10,0.3704
2002-09-11,-1.1808
2002-09-12,-0.6721
2002-09-13,-1.1278
2002-09-16,-1.0646
2002-09-17,0.3075
2002-09-18,-0.9962
2002-09-19,-15.5495
2002-09-20,-3.3819
2002-09-23,-0.683
2002-09-24,-1.6332
2002-09-25,2.0487
2002-09-26,3.1399
2002-09-27,-3.1365
2002-09-30,2.6667
2002-10-01,-1.2059
2002-10-02,-10.7981
2002-10-03,5.5789
2002-10-04,-3.7885999999999997
2002-10-07,-0.5078
2002-10-08,4.4683
2002-10-09,-6.68
2002-10-10,4.9145
2002-10-11,0.3055
2002-10-14,-1.5228000000000002
2002-10-15,3.299
2002-10-16,0.6886
2002-10-17,-2.468
2002-10-18,0.9146
2002-10-21,-5.3374
2002-10-22,-2.8723
2002-10-23,4.0526
2002-10-24,0.4211
2002-10-25,-0.2096
2002-10-28,-4.3067
2002-10-29,1.427
2002-10-30,-2.2727
2002-10-31,1.5504
2002-11-01,0.3272
2002-11-04,-1.413
2002-11-05,3.5281000000000002
2002-11-06,-1.1715
2002-11-07,-3.556
2002-11-08,-1.3408
2002-11-11,-3.7373
2002-11-12,1.8824
2002-11-13,1.1547
2002-11-14,1.5981999999999998
2002-11-15,1.236
2002-11-18,2.6637
2002-11-19,-3.3514
2002-11-20,6.7114
2002-11-21,-0.9434
2002-11-22,0.5291
2002-11-25,3.0526
2002-11-26,-0.6129
2002-11-27,7.0915
2002-11-29,-1.8234
2002-12-02,-1.3783
2002-12-03,-1.8733
2002-12-04,-2.0202
2002-12-05,1.0309
2002-12-06,1.0204
2002-12-09,-6.0606
2002-12-10,7.8495
2002-12-11,-2.3928
2002-12-12,-0.8172
2002-12-13,-5.3553
2002-12-16,-2.0675
2002-12-17,-0.1111
2002-12-18,0.1112
2002-12-19,2.1111
2002-12-20,3.3731999999999998
2002-12-23,1.8
2002-12-24,-0.1137
2002-12-26,2.795
2002-12-27,-3.6153
2002-12-30,2.2882
2002-12-31,1.43
2003-01-02,2.0141
2003-01-03,-1.7769
2003-01-06,0.1005
2003-01-07,-0.9036
2003-01-08,0.8105
2003-01-09,-0.603
2003-01-10,-1.1122
2003-01-13,-1.4315
2003-01-14,0.2075
2003-01-15,0.207
2003-01-16,2.376
2003-01-17,-1.2109
2003-01-21,-2.8601
2003-01-22,-0.8412
2003-01-23,0.2121
2003-01-24,-1.5873
2003-01-27,1.3978
2003-01-28,0.106
2003-01-29,-0.7415
2003-01-30,-1.921
2003-01-31,-0.9793
2003-02-03,0.1099
2003-02-04,0.9879
2003-02-05,0.0
2003-02-06,-1.7391
2003-02-07,-3.9823
2003-02-10,4.8387
2003-02-11,-3.5164999999999997
2003-02-12,0.6834
2003-02-13,-4.1855
2003-02-14,1.5348000000000002
2003-02-18,4.6512
2003-02-19,-1.1111
2003-02-20,-0.5618
2003-02-21,2.2599
2003-02-24,-1.9889999999999999
2003-02-25,1.4656
2003-02-26,-1.3333
2003-02-27,0.6757
2003-02-28,-20.2461
2003-03-03,0.9818
2003-03-04,-0.6944
2003-03-05,0.0
2003-03-06,-0.979
2003-03-07,-0.9887
2003-03-10,-2.8531
2003-03-11,1.1747
2003-03-12,-1.4514
2003-03-13,-1.4727999999999999
2003-03-14,-4.0359
2003-03-17,-6.6978
2003-03-18,-3.8397
2003-03-19,-6.5972
2003-03-20,5.3903
2003-03-21,1.2346
2003-03-24,-1.3937
2003-03-25,3.0212
2003-03-26,-5.3336
2003-03-27,1.9928
2003-03-28,2.1314
2003-03-31,1.0435
2003-04-01,-2.0654
2003-04-02,1.0545
2003-04-03,-0.8696
2003-04-04,-0.5263
2003-04-07,9.8765
2003-04-08,7.7047
2003-04-09,16.8405
2003-04-10,2.0408
2003-04-11,1.75
2003-04-14,-1.9656
2003-04-15,0.3759
2003-04-16,0.4994
2003-04-17,0.1242
2003-04-21,-0.7444
2003-04-22,-0.625
2003-04-23,1.2579
2003-04-24,-1.1179999999999999
2003-04-25,1.7588
2003-04-28,4.321
2003-04-29,-4.6154
2003-04-30,1.4888
2003-05-01,0.3667
2003-05-02,2.6797
2003-05-05,-4.8636
2003-05-06,1.1222
2003-05-07,3.6991
2003-05-08,-1.308
2003-05-09,1.9277
2003-05-12,-0.591
2003-05-13,-1.7835999999999999
2003-05-14,-4.3584
2003-05-15,3.6709
2003-05-16,-5.8608
2003-05-19,2.4643
2003-05-20,2.2785
2003-05-21,0.2475
2003-05-22,-0.7407
2003-05-23,0.6219
2003-05-27,1.3597000000000001
2003-05-28,-0.2698
2003-05-29,-2.3218
2003-05-30,1.1517
2003-06-02,-0.3589
2003-06-03,2.0991
2003-06-04,-0.9732
2003-06-05,3.0713
2003-06-06,1.3111
2003-06-09,0.4706
2003-06-10,0.5855
2003-06-11,2.0838
2003-06-12,0.2395
2003-06-13,-2.7304
2003-06-16,-1.7544
2003-06-17,4.1667
2003-06-18,-0.4571
2003-06-19,0.3444
2003-06-20,1.7162
2003-06-23,-1.1249
2003-06-24,-1.0239
2003-06-25,-2.069
2003-06-26,5.2817
2003-06-27,-2.5641
2003-06-30,-0.2288
2003-07-01,-2.0642
2003-07-02,3.5129
2003-07-03,-1.4706000000000001
2003-07-07,-0.1148
2003-07-08,5.6322
2003-07-09,5.3319
2003-07-10,6.5083
2003-07-11,7.8565000000000005
2003-07-14,-5.036
2003-07-15,-5.9658999999999995
2003-07-16,-7.7543
2003-07-17,9.1703
2003-07-18,13.4
2003-07-21,3.9771
2003-07-22,-0.1781
2003-07-23,-1.5293
2003-07-24,-0.9491
2003-07-25,-0.9582
2003-07-28,3.3421
2003-07-29,1.5319
2003-07-30,-0.4191
2003-07-31,2.1044
2003-08-01,-3.38
2003-08-04,-5.2901
2003-08-05,-2.8829000000000002
2003-08-06,-3.0612
2003-08-07,-6.6986
2003-08-08,1.1282
2003-08-11,1.5213
2003-08-12,3.3966
2003-08-13,-2.1256
2003-08-14,1.5795
2003-08-15,-0.3887
2003-08-18,7.8049
2003-08-19,2.7149
2003-08-20,0.3524
2003-08-21,2.2827
2003-08-22,-3.0043
2003-08-25,-0.177
2003-08-26,5.9397
2003-08-27,-4.6862
2003-08-28,-0.3512
2003-08-29,-1.0573
2003-09-02,3.74
2003-09-03,3.0043
2003-09-04,5.3333
2003-09-05,-3.3228
2003-09-08,-0.0818
2003-09-09,-2.7027
2003-09-10,0.3367
2003-09-11,2.2651
2003-09-12,-1.8048
2003-09-15,0.3342
2003-09-16,-1.7485
2003-09-17,-1.5253999999999999
2003-09-18,-2.2375
2003-09-19,-3.3451
2003-09-22,-3.0055
2003-09-23,-2.1596
2003-09-24,-4.5106
2003-09-25,-3.809
2003-09-26,2.0792
2003-09-29,2.6612
2003-09-30,2.6919
2003-10-01,1.2621
2003-10-02,-1.9175
2003-10-03,0.9775
2003-10-06,8.5189
2003-10-07,-2.3194
2003-10-08,-6.5753
2003-10-09,7.1359
2003-10-10,-5.4745
2003-10-13,6.0811
2003-10-14,6.3694
2003-10-15,-3.1651
2003-10-16,1.9523000000000001
2003-10-17,-1.655
2003-10-20,-2.7313
2003-10-21,-4.0761
2003-10-22,-4.627
2003-10-23,3.8614
2003-10-24,-3.5272
2003-10-27,10.6621
2003-10-28,4.4736
2003-10-29,5.5556
2003-10-30,-2.0972
2003-10-31,3.8789
2003-11-03,1.5127000000000002
2003-11-04,-0.0784
2003-11-05,0.0785
2003-11-06,0.0
2003-11-07,-0.3922
2003-11-10,-0.7874
2003-11-11,-0.7937
2003-11-12,0.0
2003-11-13,0.32
2003-11-14,-1.5152
2003-11-17,-3.2389
2003-11-18,0.0
2003-11-19,7.1967
2003-11-20,0.0781
2003-11-21,1.4041000000000001
2003-11-24,-0.1538
2003-11-25,1.6949
2003-11-26,1.9621
2003-11-28,-1.9987
2003-12-01,5.9894
2003-12-02,-6.1516
2003-12-03,-5.9451
2003-12-04,-2.188
2003-12-05,-1.3256000000000001
2003-12-08,0.5877
2003-12-09,-1.5025
2003-12-10,-3.9831
2003-12-11,5.0309
2003-12-12,0.0
2003-12-15,-6.3866
2003-12-16,3.2316
2003-12-17,-0.087
2003-12-18,-2.3499
2003-12-19,4.1889
2003-12-22,-1.2831000000000001
2003-12-23,3.6395
2003-12-24,-1.3378
2003-12-26,-0.5085
2003-12-29,2.9813
2003-12-30,2.895
2003-12-31,-1.1254
2004-01-02,0.0813
2004-01-05,3.0057
2004-01-06,9.0694
2004-01-07,1.9523000000000001
2004-01-08,3.4752
2004-01-09,-2.536
2004-01-12,-2.6653000000000002
2004-01-13,3.3162
2004-01-14,4.6853
2004-01-15,0.8684
2004-01-16,0.9934
2004-01-20,-2.2951
2004-01-21,-1.5436
2004-01-22,-3.0607
2004-01-23,-0.1477
2004-01-26,8.9437
2004-01-27,-2.9089
2004-01-28,-2.1971
2004-01-29,-3.7439999999999998
2004-01-30,-4.1726
2004-02-02,-2.3616
2004-02-03,-1.1338
2004-02-04,-8.792
2004-02-05,0.6706
2004-02-06,1.8317999999999999
2004-02-09,1.48
2004-02-10,10.1442
2004-02-11,-1.6019999999999999
2004-02-12,6.6835
2004-02-13,1.4634
2004-02-17,-0.6181
2004-02-18,-0.3455
2004-02-19,-2.0111
2004-02-20,2.9795
2004-02-23,-0.9003
2004-02-24,-1.7337
2004-02-25,-4.2343
2004-02-26,-9.5063
2004-02-27,8.1433
2004-03-01,3.3886
2004-03-02,-4.1078
2004-03-03,-3.4711
2004-03-04,3.0766
2004-03-05,7.8626000000000005
2004-03-08,-0.92
2004-03-09,-0.7143
2004-03-10,0.3597
2004-03-11,0.3584
2004-03-12,2.4286
2004-03-15,-2.371
2004-03-16,-1.6429
2004-03-17,7.3347999999999995
2004-03-18,-2.3681
2004-03-19,-2.9798999999999998
2004-03-22,-5.3571
2004-03-23,3.0189
2004-03-24,-6.3004
2004-03-25,2.8929
2004-03-26,12.1581
2004-03-29,-4.1328
2004-03-30,7.7739
2004-03-31,5.6393
2004-04-01,0.1862
2004-04-02,1.5489000000000002
2004-04-05,1.5253
2004-04-06,-2.4638999999999998
2004-04-07,1.6636
2004-04-08,-1.6364
2004-04-12,-0.1848
2004-04-13,0.9259
2004-04-14,0.7339
2004-04-15,-2.1858
2004-04-16,1.8001
2004-04-19,2.5
2004-04-20,-0.1785
2004-04-21,8.4625
2004-04-22,0.7143
2004-04-23,-3.7098
2004-04-26,1.1898
2004-04-27,1.3437999999999999
2004-04-28,-1.9337
2004-04-29,-5.0141
2004-04-30,5.8126
2004-05-03,-3.0269
2004-05-04,2.7746
2004-05-05,-0.225
2004-05-06,-0.1127
2004-05-07,-9.0858
2004-05-10,4.1589
2004-05-11,1.907
2004-05-12,-2.1053
2004-05-13,1.135
2004-05-14,-2.2445
2004-05-17,-1.8127
2004-05-18,5.8462
2004-05-19,2.8487999999999998
2004-05-20,-1.1306
2004-05-21,0.0572
2004-05-24,-0.5714
2004-05-25,-1.1494
2004-05-26,1.7442
