ticker,ICTPU US Equity
2004-12-31,20.0
2005-01-04,0.0
2005-01-12,-30.4348
2005-01-14,82.5
2005-01-20,-45.2055
2005-01-28,5.0
2005-02-08,4.7619
2005-04-22,21.9512
2005-04-29,100.0
2005-05-23,-50.0
2005-05-26,10.0
2005-06-15,9.0909
2005-06-24,3.3333
2005-06-27,12.9032
2005-06-29,-11.4286
2005-07-06,37.0968
2005-07-07,-27.0588
2005-07-08,37.0968
2005-07-11,0.0
2005-07-19,53.9491
2005-09-16,-52.1739
2005-09-22,36.3636
2005-09-26,-26.6667
2005-10-12,20.9677
2005-10-25,-33.3333
2005-10-28,0.0
2005-11-02,0.0
2005-11-14,0.0
2005-11-25,125.0
2005-11-28,0.0
2005-11-29,-16.6667
2005-11-30,0.0
2005-12-06,0.0
2005-12-13,6.6667
2006-01-11,21.9512
2006-01-12,11.7647
2006-01-18,0.0
2006-01-20,0.0
2006-01-31,-21.0526
2006-02-02,0.0
2006-02-06,26.6667
2006-02-10,-21.0526
2006-03-03,26.6667
2006-03-08,-21.0526
2006-03-09,0.0
2006-03-16,0.0
2006-04-06,13.3333
2006-04-25,-14.6341
2006-05-02,0.0
2006-05-04,28.5714
2006-05-10,0.0
2006-06-02,-11.1111
2006-06-07,0.0
2006-06-27,0.0
2006-07-05,0.0
2006-07-06,0.0
2006-07-13,0.0
2006-07-17,0.0
2006-08-07,0.0
2006-08-09,-7.6923
2006-08-10,8.3333
2006-08-15,0.0
2006-08-25,0.0
2006-08-30,0.0
2006-09-05,0.0
2006-09-28,1.2821
2006-09-29,0.0
2006-10-02,-1.2658
2006-10-30,0.0
2006-10-31,-21.0526
2006-11-22,26.6667
2006-12-06,0.0
2006-12-07,0.0
2006-12-19,0.0
2006-12-21,0.0
2006-12-22,0.0
2007-01-17,2.7027
2007-01-19,0.0
2007-03-06,0.0
2007-03-12,31.5789
2007-03-15,-24.0
2007-03-26,0.0
2007-04-02,0.0
2007-04-03,0.0
2007-04-05,0.0
2007-04-09,0.0
2007-04-30,3.4013999999999998
2007-05-01,0.0
2007-05-18,0.0
2007-06-15,0.0
2007-06-18,0.0
2007-06-20,0.0
2007-06-22,0.0
2007-07-25,-5.4054
2007-07-26,0.0
2007-07-27,42.8571
2007-08-01,-20.0
2007-08-03,25.0
2007-08-13,-28.0
2007-08-16,0.0
2007-09-05,-1.3889
2007-09-17,0.0
2007-11-13,15.942
2007-11-21,-25.0
2007-11-27,0.0
2007-12-04,33.3333
2007-12-11,-25.0
2007-12-27,-15.0
2007-12-31,27.451
2008-01-09,26.1538
2008-01-29,-22.5
2008-01-30,0.0
2008-02-07,0.0
2008-02-26,0.0
2008-02-29,0.0
2008-04-14,0.8403
2008-04-18,3.3333
2008-04-23,12.9032
2008-04-28,14.2857
2008-05-02,-21.25
2008-05-28,42.8571
2008-06-18,-33.3333
2008-07-01,0.0
2008-07-10,4.3478
2008-07-21,3.3333
2008-07-22,0.0
2008-08-11,29.0323
2008-08-26,-22.5
2008-08-27,1.6129
2008-08-29,0.0
2008-10-14,15.7025
2008-11-04,-21.4286
2008-12-08,1.8182
2008-12-11,7.1429
2008-12-17,0.0
2008-12-29,33.3333
2008-12-31,-25.0
2009-01-21,4.3478
2009-02-19,16.6667
2009-02-23,-11.4286
2009-02-25,29.0323
2009-03-05,-25.0
2009-03-10,0.0
2009-03-12,0.0
2009-04-13,36.8421
2009-05-19,-3.8462
2009-06-10,0.0
2009-06-25,18.4
2009-07-02,0.0
2009-08-17,4.8951
2009-09-10,-22.2222
2009-09-21,0.0
2009-10-02,21.4286
2009-10-05,3.5294
2009-10-06,0.0
2009-10-08,4.6512
2009-10-09,1.1111
2009-11-19,-9.8901
2009-11-25,3.6585
2009-12-01,-5.8824
2009-12-08,5.0
2009-12-14,1.1905000000000001
2009-12-15,0.0
2009-12-22,0.0
2009-12-29,-3.5294
2009-12-30,-8.5366
2009-12-31,12.0
2010-01-11,-14.6341
2010-01-22,8.5714
2010-01-26,-1.3158
2010-01-28,0.5333
2010-02-03,3.4483
2010-02-09,-2.5641
2010-02-18,44.7368
2010-02-19,-30.9091
2010-03-01,-7.3684
2010-03-10,7.9545
2010-04-05,2.6316
2010-04-09,0.0
2010-04-14,18.4211
2010-04-20,0.0
2010-04-22,0.0
2010-04-26,27.7778
2010-04-27,-21.7391
2010-05-04,-15.3333
2010-05-06,-0.2625
2010-05-10,0.0
2010-05-11,0.0
2010-05-14,3.9474
2010-05-21,0.0
2010-05-25,0.0
2010-05-27,2.5316
2010-05-28,11.1111
2010-06-04,-13.3333
2010-06-08,15.3846
2010-06-18,-12.2222
2010-06-28,0.0
2010-07-13,1.7722
2010-07-19,1.99
2010-08-02,-2.439
2010-08-11,-7.6923
2010-08-12,-16.6667
2010-08-13,31.6667
2010-08-16,0.0
2010-08-31,1.2658
2010-10-01,10.75
2010-10-05,-4.0632
2010-10-08,3.0303
2010-10-13,0.0
2010-10-18,2.3529
2010-10-20,2.2989
2010-11-05,0.0
2010-11-16,-3.3708
2010-11-17,0.0
2010-11-22,-1.3953
2010-11-23,-0.9434
2010-11-26,0.0
2010-12-02,0.0
2010-12-07,0.0
2010-12-20,2.3810000000000002
2010-12-22,-2.3256
2010-12-31,5.9524
2011-01-10,-0.5618
2011-01-11,1.1628
2011-01-14,0.0
2011-01-27,3.4483
2011-02-04,-5.5556
2011-02-09,1.1764999999999999
2011-02-10,0.0
2011-02-16,-1.1628
2011-02-22,1.1764999999999999
2011-02-24,0.0
2011-02-28,0.0
2011-03-02,1.1628
2011-03-09,0.0
2011-03-21,1.1494
2011-04-08,0.5682
2011-04-15,5.814
2011-04-25,-1.0989
2011-05-03,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-17,-4.2222
2011-05-18,-0.232
2011-06-16,0.0
2011-07-15,-2.9939999999999998
2011-07-27,6.4198
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,0.464
2011-08-05,-0.4619
2011-08-10,0.9281
2011-08-12,0.0
2011-08-15,0.0
2011-08-18,0.0
2011-09-02,1.1494
2011-09-08,-1.1364
2011-09-16,0.0
2011-09-19,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,0.0
2011-10-26,-0.9195
2011-10-28,0.0
2011-11-11,-6.0325
2011-11-18,1.2346
2011-12-09,-1.2195
2011-12-15,1.2346
2011-12-21,9.7561
2011-12-27,5.5556
2011-12-28,0.0
2012-01-03,-7.3684
2012-01-06,-52.2727
2012-01-09,0.0
2012-01-10,19.0476
2012-01-11,9.32
2012-01-13,5.0613
2012-01-17,9.4891
2012-01-19,0.0
2012-01-20,0.0
2012-01-24,12.0
2012-01-25,-0.0012
2012-01-27,0.0012
2012-02-02,1.7856999999999998
2012-02-14,4.0936
2012-02-15,1.1236
2012-02-22,0.5556
2012-02-27,0.0
2012-04-02,1.105
2012-04-12,-0.9836
2012-04-18,0.0
2012-04-23,22.3207
2012-04-24,0.0
2012-05-14,7.5
2012-08-09,-16.8371
2012-08-10,0.0
2012-09-12,9.2896
2012-11-07,26.3158
2012-11-14,-4.1667
2012-11-21,30.4348
2012-11-27,-24.6667
2012-12-10,15.0442
2012-12-28,8.0769
2013-01-07,13.6364
2013-01-08,-5.0
2013-01-16,6.5018
2013-01-18,12.6741
2013-01-22,0.0
2013-01-23,3.0303
2013-01-24,0.0
2013-01-25,32.3529
2013-01-28,14.4444
2013-01-30,-2.6795999999999998
2013-01-31,-30.1676
2013-02-01,43.2
2013-02-04,3.751
2013-02-07,5.7692
2013-02-12,-2.7273
2013-02-13,0.9346
2013-02-14,1.8519
2013-02-27,-1.8182
2013-03-26,-3.7037
2013-04-05,5.7692
2013-04-24,-7.2178
2013-05-02,8.7772
2013-06-27,-6.3809000000000005
2013-07-08,-2.0038
2013-07-29,-18.3673
2013-07-30,4.9995
2013-08-14,-2.3805
2013-09-09,17.0732
2013-09-11,0.0
2013-09-16,14.18
2013-09-19,-1.4714
2013-09-20,-12.963
2013-09-23,-5.2766
2013-09-25,-1.168
2013-09-27,0.0
2013-10-01,4.5455
2013-10-02,0.0
2013-10-17,0.0
2013-10-18,-2.2222
2013-10-21,-4.5455
2013-11-01,-1.0476
2013-11-06,3.8499
2013-11-15,-6.1631
2013-11-18,0.0
2013-11-19,0.0
2013-12-16,0.0494
2014-01-14,17.0245
2014-01-17,7.2586
2014-01-23,-6.7362
2014-01-28,-1.7743
2014-01-30,-0.0005
2014-02-05,1.8064
2014-02-18,-1.7743
2014-03-21,18.1818
2014-03-27,0.0
2014-05-05,-15.6863
2014-05-06,0.2326
2014-05-29,6.7285
2014-07-10,0.0
2014-07-23,4.8035
2014-07-25,-4.0938
2014-08-07,-2.2483
2014-08-11,0.0
2014-08-12,0.0
2014-08-26,-1.1111
2014-08-29,-1.1236
2014-09-04,-4.5455
2014-09-09,0.0
2014-09-12,9.5238
2014-09-15,0.0
2014-10-10,-4.3478
2014-11-12,-0.2315
2014-11-24,0.0116
2014-12-02,2.0763
2014-12-03,0.0
2014-12-04,-2.0455
2015-01-02,2.0882
2015-02-27,1.8519
2015-03-31,0.9637
2015-04-13,-9.0909
2015-05-05,-8.1633
2015-05-08,44.4444
2015-05-18,-26.9231
2015-05-27,6.5789
2015-06-25,3.7037
2015-07-29,-1.1829
2015-07-30,-6.2076
2015-09-03,5.2632
2015-10-27,-18.3673
2015-12-04,25.0
2015-12-09,-5.0
2015-12-28,0.0553
2016-01-06,4.942
2016-01-14,-4.8843
2016-02-04,0.0
2016-04-18,15.722
2016-05-24,20.0
2016-06-29,0.0
2016-07-12,-12.2917
2016-07-14,0.2421
2016-08-01,0.2295
2016-09-16,0.253
2016-10-31,0.5392
2016-11-30,-2.4842
2016-12-01,-0.0025
2016-12-05,0.0
2016-12-07,0.0
2016-12-20,-4.75
2016-12-21,-0.5249
2016-12-23,0.5277
2017-01-03,-15.748
2017-04-06,6.0703
2017-04-12,21.9518
2017-05-02,-17.5004
2017-05-16,0.0606
2017-06-28,0.0
2017-06-29,0.0
2017-07-24,1.2262
2017-08-09,-9.146
2017-09-05,-33.6667
2017-09-08,36.5829
2017-09-11,3.0905
2017-09-13,-18.8437
2017-09-14,-0.4398
2017-09-15,0.0
2017-09-21,0.0
2017-09-22,-0.1767
2017-09-27,0.1772
2017-09-29,6.0069
2017-10-12,0.0
2017-10-13,-5.6667
2017-10-16,-0.0899
2017-10-17,0.09
2017-10-18,-0.0899
2017-10-19,-2.7903000000000002
2017-10-30,0.463
2017-11-02,5.9908
2017-11-13,0.053
2017-12-21,0.0252
2018-01-02,-16.0657
2018-01-09,11.2836
2018-01-10,-0.4651
2018-01-11,0.0
2018-01-12,0.9346
2018-01-23,0.0
2018-02-26,-5.7143
2018-02-27,0.9091
2018-02-28,2.6026
2018-03-01,1.9512
2018-03-07,0.0
2018-03-08,0.0
2018-03-29,2.8708
2018-04-02,0.0
2018-04-04,0.0
2018-04-09,2.3256
2018-04-17,-6.8545
2018-05-08,3.3266
2018-05-09,2.439
2018-05-11,33.2381
2018-05-31,-7.0765
2018-06-08,-7.6923
2018-06-11,12.5
2018-06-20,0.0
2018-07-02,-25.037
2018-08-07,12.0163
2018-08-14,0.0
2018-08-23,2.8182
2018-12-17,2.4412
2018-12-28,0.0
2018-12-31,0.0
2019-01-14,32.3919
2019-01-15,4.1333
2019-01-16,-11.5487
2019-01-31,5.6604
2019-02-21,-3.5
2019-03-22,0.0
2019-04-01,3.6269
2019-04-04,0.0
2019-04-05,0.0
2019-04-08,-6.3571
2019-04-11,6.7887
2019-04-12,-6.375
2019-04-16,1.5030000000000001
2019-04-22,7.6923
2019-04-25,-12.7857
2019-06-07,0.7371
2019-06-10,0.4065
2019-06-12,13.3603
2019-07-01,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-16,-10.1811
2019-07-17,1.2227000000000001
2019-08-08,3.9908
2019-08-13,0.0
2019-08-21,-3.8377
2019-08-23,0.0688
2019-08-30,0.0919
2019-09-27,-0.1597
2019-10-16,0.0
2019-11-13,0.0
2019-12-11,-0.0203
2019-12-18,-4.4614
2019-12-19,2.1277
2020-01-06,0.0
2020-01-17,-1.2605
2020-01-22,-0.8511
2020-01-24,-3.4335
2020-01-29,-2.2222
2020-01-31,0.0
2020-02-10,0.0
2020-02-11,-18.1818
2020-03-12,0.0
2020-03-13,-0.1111
2020-03-18,-16.574
2020-03-20,-0.1333
2020-03-25,-19.8932
2020-04-08,12.5
2020-05-04,-7.4074
2020-06-01,28.0
2020-07-02,-6.25
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-10,0.0
2020-07-13,6.64
2020-07-21,-4.5502
2020-07-29,6.9863
