ticker,MD US Equity
2000-05-24,0.9091
2000-05-25,2.7027
2000-05-26,-7.0175
2000-05-30,1.8868
2000-05-31,5.5556
2000-06-01,0.0
2000-06-02,56.1404
2000-06-05,-2.809
2000-06-06,-12.7168
2000-06-07,0.0
2000-06-08,7.2848
2000-06-09,4.9383
2000-06-12,4.7059
2000-06-13,1.6854
2000-06-14,0.0
2000-06-15,-1.6575
2000-06-16,-0.5618
2000-06-19,-2.2599
2000-06-20,-2.8902
2000-06-21,1.1905000000000001
2000-06-22,4.1176
2000-06-23,0.0
2000-06-26,0.0
2000-06-27,-2.8249
2000-06-28,2.3256
2000-06-29,-7.9545
2000-06-30,14.9691
2000-07-03,3.0872
2000-07-05,-3.6458
2000-07-06,3.2432
2000-07-07,3.1414
2000-07-10,-3.0457
2000-07-11,4.712
2000-07-12,8.5
2000-07-13,7.8341
2000-07-14,-2.1368
2000-07-17,3.9301
2000-07-18,-3.7815
2000-07-19,-4.8035
2000-07-20,1.8349
2000-07-21,-0.9009
2000-07-24,9.0909
2000-07-25,1.6667
2000-07-26,1.2295
2000-07-27,0.0
2000-07-28,-2.834
2000-07-31,2.5
2000-08-01,4.065
2000-08-02,-0.3906
2000-08-03,-8.6275
2000-08-04,2.1459
2000-08-07,4.2017
2000-08-08,-2.0161
2000-08-09,-12.7572
2000-08-10,0.4717
2000-08-11,-0.939
2000-08-14,-0.9479
2000-08-15,-0.4785
2000-08-16,-0.9615
2000-08-17,-0.4854
2000-08-18,0.4878
2000-08-21,-0.9709
2000-08-22,-1.4706000000000001
2000-08-23,-3.4826
2000-08-24,1.5464
2000-08-25,1.5228000000000002
2000-08-28,0.0
2000-08-29,8.5
2000-08-30,-3.2258
2000-08-31,1.4285999999999999
2000-09-01,0.939
2000-09-05,5.1163
2000-09-06,6.1947
2000-09-07,-0.4167
2000-09-08,-2.9289
2000-09-11,-1.7241
2000-09-12,-5.2632
2000-09-13,0.9259
2000-09-14,1.8349
2000-09-15,-1.8018
2000-09-18,-2.7523
2000-09-19,-1.4151
2000-09-20,4.3062000000000005
2000-09-21,0.0
2000-09-22,-2.7523
2000-09-25,2.8302
2000-09-26,1.3761
2000-09-27,-1.3575
2000-09-28,0.9174
2000-09-29,-6.3636
2000-10-02,3.3981
2000-10-03,0.0
2000-10-04,-2.3474
2000-10-05,5.7692
2000-10-06,0.0
2000-10-09,1.8182
2000-10-10,1.3393
2000-10-11,-0.4405
2000-10-12,-2.2124
2000-10-13,-3.6199
2000-10-16,1.4085
2000-10-17,-0.463
2000-10-18,1.3953
2000-10-19,3.211
2000-10-20,0.0
2000-10-23,-2.2222
2000-10-24,1.8182
2000-10-25,0.4464
2000-10-26,-0.4444
2000-10-27,4.4643
2000-10-30,4.2735
2000-10-31,4.5082
2000-11-01,2.3529
2000-11-02,4.2146
2000-11-03,1.8382
2000-11-06,-1.8051
2000-11-07,-2.9412000000000003
2000-11-08,1.8939
2000-11-09,2.6022
2000-11-10,1.4493
2000-11-13,-1.7856999999999998
2000-11-14,0.7273
2000-11-15,1.083
2000-11-16,0.0
2000-11-17,2.1429
2000-11-20,-2.4476
2000-11-21,0.3584
2000-11-22,0.7143
2000-11-24,-1.0638
2000-11-27,0.3584
2000-11-28,0.7143
2000-11-29,-2.1277
2000-11-30,1.4493
2000-12-01,1.4285999999999999
2000-12-04,-1.0563
2000-12-05,7.1174
2000-12-06,3.3223
2000-12-07,6.4309
2000-12-08,6.3444
2000-12-11,-2.2727
2000-12-12,-5.2326
2000-12-13,3.0675
2000-12-14,6.25
2000-12-15,-1.4006
2000-12-18,10.7955
2000-12-19,-2.8205
2000-12-20,-3.4301
2000-12-21,7.377
2000-12-22,0.0
2000-12-26,-0.5089
2000-12-27,-1.2788
2000-12-28,5.1813
2000-12-29,-5.1724
2001-01-02,-0.5195
2001-01-03,-0.5222
2001-01-04,-9.4488
2001-01-05,-0.8696
2001-01-08,1.462
2001-01-09,2.3055
2001-01-10,2.8169
2001-01-11,3.0137
2001-01-12,-5.5851
2001-01-16,4.7887
2001-01-17,-2.1505
2001-01-18,-0.8242
2001-01-19,-0.831
2001-01-22,-0.838
2001-01-23,2.8169
2001-01-24,-0.5479
2001-01-25,1.1019
2001-01-26,0.0
2001-01-29,0.2289
2001-01-30,-0.3915
2001-01-31,0.4367
2001-02-01,0.0
2001-02-02,0.4348
2001-02-05,0.6061
2001-02-06,2.4096
2001-02-07,5.5882
2001-02-08,-1.0346
2001-02-09,1.0052
2001-02-12,-12.4204
2001-02-13,-3.4091
2001-02-14,-7.5765
2001-02-15,8.1976
2001-02-16,1.1764999999999999
2001-02-20,9.3023
2001-02-21,-6.0851
2001-02-22,-0.725
2001-02-23,1.3235999999999999
2001-02-26,2.7027
2001-02-27,-1.4912
2001-02-28,0.4007
2001-03-01,2.7938
2001-03-02,4.0984
2001-03-05,2.6109
2001-03-06,0.7674
2001-03-07,-1.7234
2001-03-08,0.0816
2001-03-09,-2.8117
2001-03-12,-5.283
2001-03-13,1.815
2001-03-14,2.9130000000000003
2001-03-15,0.9717
2001-03-16,-3.5564999999999998
2001-03-19,-3.9046
2001-03-20,-0.2257
2001-03-21,-2.9412000000000003
2001-03-22,-3.4965
2001-03-23,0.2415
2001-03-26,3.6627
2001-03-27,-0.5579
2001-03-28,0.2805
2001-03-29,1.8648
2001-03-30,1.6018
2001-04-02,-1.3514
2001-04-03,-1.1416
2001-04-04,1.1547
2001-04-05,3.653
2001-04-06,6.8722
2001-04-09,3.7923
2001-04-10,-0.0397
2001-04-11,-1.47
2001-04-12,-1.25
2001-04-16,1.8782999999999999
2001-04-17,4.2084
2001-04-18,-2.6923
2001-04-19,-2.3715
2001-04-20,1.0121
2001-04-23,0.2004
2001-04-24,0.4
2001-04-25,3.5857
2001-04-26,0.9615
2001-04-27,2.3238
2001-04-30,-0.4468
2001-05-01,0.2244
2001-05-02,-1.2687
2001-05-03,0.1512
2001-05-04,0.7547
2001-05-07,1.0487
2001-05-08,0.0741
2001-05-09,-0.7407
2001-05-10,0.1866
2001-05-11,0.5587
2001-05-14,-0.3333
2001-05-15,1.152
2001-05-16,0.1102
2001-05-17,-2.2018
2001-05-18,-10.1313
2001-05-21,3.5491
2001-05-22,4.5565
2001-05-23,2.1982
2001-05-24,1.6226
2001-05-25,-0.0371
2001-05-29,-1.1887
2001-05-30,1.3534
2001-05-31,1.2982
2001-06-01,0.6957
2001-06-04,3.2
2001-06-05,-0.4581
2001-06-06,0.1062
2001-06-07,-1.9447999999999999
2001-06-08,-0.1082
2001-06-11,1.083
2001-06-12,0.3571
2001-06-13,-1.7793999999999999
2001-06-14,-0.7246
2001-06-15,0.5109
2001-06-18,-0.2905
2001-06-19,-0.2185
2001-06-20,2.0073
2001-06-21,-3.3989
2001-06-22,3.5185
2001-06-25,1.6099999999999999
2001-06-26,-0.493
2001-06-27,3.6801
2001-06-28,5.802
2001-06-29,7.0968
2001-07-02,-4.3675
2001-07-03,-0.315
2001-07-05,-1.5166
2001-07-06,-0.77
2001-07-09,4.3647
2001-07-10,-4.5849
2001-07-11,1.039
2001-07-12,1.8638
2001-07-13,0.7256
2001-07-16,-0.6264
2001-07-17,0.8509
2001-07-18,0.1875
2001-07-19,2.4641
2001-07-20,2.1309
2001-07-23,-0.8942
2001-07-24,-1.3835
2001-07-25,1.5554000000000001
2001-07-26,0.5706
2001-07-27,0.1194
2001-07-30,-1.4316
2001-07-31,-0.6051
2001-08-01,1.6743000000000001
2001-08-02,2.5449
2001-08-03,1.5766
2001-08-06,-0.7761
2001-08-07,0.2317
2001-08-08,-0.9827
2001-08-09,4.2615
2001-08-10,-1.0078
2001-08-13,5.1188
2001-08-14,-1.8025
2001-08-15,-0.5205
2001-08-16,-0.1652
2001-08-17,-1.3241
2001-08-20,-0.7548
2001-08-21,-1.1268
2001-08-22,4.9288
2001-08-23,-0.896
2001-08-24,-0.9589
2001-08-27,0.6916
2001-08-28,-0.1374
2001-08-29,2.0633
2001-08-30,2.0216
2001-08-31,-1.321
2001-09-04,0.4016
2001-09-05,1.3599999999999999
2001-09-06,-0.0263
2001-09-07,0.7632
2001-09-10,-2.4549
2001-09-17,-0.6693
2001-09-18,0.2695
2001-09-19,-0.3763
2001-09-20,-2.8602
2001-09-21,2.5
2001-09-24,5.6911000000000005
2001-09-25,1.4102999999999999
2001-09-26,-1.6435
2001-09-27,1.2339
2001-09-28,3.5805
2001-10-01,-1.2013
2001-10-02,3.9702
2001-10-03,0.4773
2001-10-04,-7.4822
2001-10-05,0.7702
2001-10-08,-14.1146
2001-10-09,-13.0822
2001-10-10,4.4369
2001-10-11,0.7516
2001-10-12,-12.5851
2001-10-15,4.4527
2001-10-16,0.0355
2001-10-17,-6.7827
2001-10-18,-1.4476
2001-10-19,3.0151
2001-10-22,5.4409
2001-10-23,-6.0498
2001-10-24,-0.5682
2001-10-25,-2.8571
2001-10-26,2.9412000000000003
2001-10-29,2.8952
2001-10-30,-5.5905000000000005
2001-10-31,13.8824
2001-11-01,6.7493
2001-11-02,-1.9355
2001-11-05,1.2829
2001-11-06,5.5538
2001-11-07,3.0769
2001-11-08,8.9851
2001-11-09,-2.4103
2001-11-12,-2.4698
2001-11-13,0.7194
2001-11-14,-3.1429
2001-11-15,-5.6047
2001-11-16,6.2188
2001-11-19,1.7064
2001-11-20,1.2439
2001-11-21,-1.9428999999999998
2001-11-23,1.5443
2001-11-26,0.3156
2001-11-27,-0.0858
2001-11-28,1.0593
2001-11-29,0.3116
2001-11-30,-0.7343
2001-12-03,-1.1949
2001-12-04,-0.6623
2001-12-05,0.1449
2001-12-06,-1.3025
2001-12-07,-0.8798
2001-12-10,-2.7515
2001-12-11,3.1336
2001-12-12,-4.3953
2001-12-13,2.7461
2001-12-14,9.009
2001-12-17,-1.5977999999999999
2001-12-18,1.2038
2001-12-19,6.0581
2001-12-20,-3.495
2001-12-21,-9.5946
2001-12-24,4.0359
2001-12-26,-2.4713
2001-12-27,0.0
2001-12-28,-0.2357
2001-12-31,0.1772
2002-01-02,-2.0342
2002-01-03,-0.5116
2002-01-04,2.8433
2002-01-07,-3.2353
2002-01-08,0.9119
2002-01-09,-0.3916
2002-01-10,1.5724
2002-01-11,-1.0122
2002-01-14,0.9323
2002-01-15,2.9499
2002-01-16,0.6946
2002-01-17,-1.236
2002-01-18,-1.0186
2002-01-22,-0.2352
2002-01-23,1.2378
2002-01-24,-2.2416
2002-01-25,0.6552
2002-01-28,-0.0888
2002-01-29,0.0888
2002-01-30,-0.5917
2002-01-31,-0.5952
2002-02-01,3.2635
2002-02-04,1.6237
2002-02-05,3.1384
2002-02-06,0.2766
2002-02-07,2.069
2002-02-08,5.2703
2002-02-11,0.3851
2002-02-12,0.4348
2002-02-13,-1.4515
2002-02-14,0.2326
2002-02-15,0.5156
2002-02-19,-2.4878
2002-02-20,1.2625
2002-02-21,1.0649
2002-02-22,1.5163
2002-02-25,-0.2025
2002-02-26,0.0761
2002-02-27,-0.3802
2002-02-28,-1.6539000000000001
2002-03-01,-1.3972
2002-03-04,0.2886
2002-03-05,-3.8462
2002-03-06,1.0884
2002-03-07,0.6729
2002-03-08,-0.107
2002-03-11,2.1146
2002-03-12,1.6776
2002-03-13,1.8046
2002-03-14,0.0
2002-03-15,0.6837
2002-03-18,0.3521
2002-03-19,-2.2807
2002-03-20,-1.4619
2002-03-21,2.9412000000000003
2002-03-22,0.2781
2002-03-25,-0.2521
2002-03-26,2.6289
2002-03-27,2.2167
2002-03-28,-1.7831000000000001
2002-04-01,2.9931
2002-04-02,-1.1434
2002-04-03,0.241
2002-04-04,0.7212
2002-04-05,0.7399
2002-04-08,4.1696
2002-04-09,0.2957
2002-04-10,2.0408
2002-04-11,-0.8
2002-04-12,-0.0448
2002-04-15,1.1654
2002-04-16,-1.6393
2002-04-17,2.8153
2002-04-18,3.1982
2002-04-19,1.5495999999999999
2002-04-22,-4.4314
2002-04-23,1.4436
2002-04-24,1.3368
2002-04-25,0.0
2002-04-26,0.0851
2002-04-29,-3.2738
2002-04-30,3.2747
2002-05-01,3.4263
2002-05-02,-4.4239
2002-05-03,-10.4413
2002-05-06,2.4519
2002-05-07,0.7039
2002-05-08,-1.165
2002-05-09,-1.7915999999999999
2002-05-10,-1.8483
2002-05-13,-4.8423
2002-05-14,-5.834
2002-05-15,9.3341
2002-05-16,-6.5402000000000005
2002-05-17,1.4957
2002-05-20,-5.8421
2002-05-21,3.1302
2002-05-22,1.084
2002-05-23,3.7265
2002-05-24,1.6282999999999999
2002-05-28,-0.8138
2002-05-29,-3.359
2002-05-30,2.5471
2002-05-31,-1.5524
2002-06-03,-2.6281
2002-06-04,-0.1889
2002-06-05,1.3521
2002-06-06,-0.5336
2002-06-07,2.2264
2002-06-10,-31.2516
2002-06-11,2.0992
2002-06-12,-2.8785
2002-06-13,-4.465
2002-06-14,-5.8421
2002-06-17,3.5944000000000003
2002-06-18,3.1805
2002-06-19,5.3643
2002-06-20,-2.6216
2002-06-21,0.4682
2002-06-24,-2.4466
2002-06-25,-3.5827999999999998
2002-06-26,0.6193
2002-06-27,2.5441000000000003
2002-06-28,0.04
2002-07-01,-1.96
2002-07-02,-9.0167
2002-07-03,20.4036
2002-07-05,3.203
2002-07-08,2.9953
2002-07-09,0.5606
2002-07-10,-0.5923
2002-07-11,-1.9979
2002-07-12,0.2146
2002-07-15,-0.9993
2002-07-16,0.036
2002-07-17,3.4234
2002-07-18,-2.2648
2002-07-19,-2.4599
2002-07-22,-2.4123
2002-07-23,-2.3596
2002-07-24,12.6966
2002-07-25,-3.676
2002-07-26,3.1802
2002-07-29,3.5959
2002-07-30,-2.6446
2002-07-31,1.1885
2002-08-01,1.4765
2002-08-02,-4.0344
2002-08-05,-0.3101
2002-08-06,3.8023
2002-08-07,2.0646
2002-08-08,0.9788
2002-08-09,-2.1648
2002-08-12,0.7266
2002-08-13,-2.6557
2002-08-14,1.0441
2002-08-15,0.3333
2002-08-16,0.9302
2002-08-19,3.7854
2002-08-20,1.5541
2002-08-21,2.9356999999999998
2002-08-22,0.8495
2002-08-23,-3.1288
2002-08-26,2.8882
2002-08-27,-4.0145
2002-08-28,-1.4151
2002-08-29,5.4226
2002-08-30,1.6339000000000001
2002-09-03,-1.7565
2002-09-04,3.4848
2002-09-05,-3.3675
2002-09-06,1.9394
2002-09-09,-0.1189
2002-09-10,2.6786
2002-09-11,-1.7391
2002-09-12,0.708
2002-09-13,0.2929
2002-09-16,-0.993
2002-09-17,-1.8289
2002-09-18,-0.8413
2002-09-19,-1.9394
2002-09-20,-0.309
2002-09-23,-3.9058
2002-09-24,-1.9355
2002-09-25,5.5263
2002-09-26,0.9975
2002-09-27,-3.3951000000000002
2002-09-30,-0.9904
2002-10-01,5.1952
2002-10-02,2.454
2002-10-03,0.8383
2002-10-04,-3.2067
2002-10-07,-2.6074
2002-10-08,1.7323
2002-10-09,-1.548
2002-10-10,1.5723
2002-10-11,1.8885
2002-10-14,1.337
2002-10-15,1.9489999999999998
2002-10-16,-0.5
2002-10-17,1.8918
2002-10-18,1.3054999999999999
2002-10-21,0.0
2002-10-22,2.2622999999999998
2002-10-23,3.6124
2002-10-24,1.1892
2002-10-25,-0.7746
2002-10-28,-2.5572
2002-10-29,0.884
2002-10-30,1.4513
2002-10-31,7.9622
2002-11-01,0.25
2002-11-04,-1.7955
2002-11-05,-0.838
2002-11-06,3.7644
2002-11-07,-0.6417
2002-11-08,-4.9677
2002-11-11,-4.7831
2002-11-12,0.796
2002-11-13,2.8595
2002-11-14,-2.0651
2002-11-15,2.1898
2002-11-18,1.8519
2002-11-19,-1.039
2002-11-20,4.1995000000000005
2002-11-21,0.3778
2002-11-22,1.33
2002-11-25,-0.7429
2002-11-26,-0.6487
2002-11-27,1.6825999999999999
2002-11-29,0.3211
2002-12-02,-2.7573
2002-12-03,-0.3544
2002-12-04,3.7602
2002-12-05,-0.4897
2002-12-06,1.8700999999999999
2002-12-09,-1.3043
2002-12-10,1.0768
2002-12-11,-0.3874
2002-12-12,-1.1911
2002-12-13,-1.9926
2002-12-16,2.1586
2002-12-17,2.2113
2002-12-18,-1.8029
2002-12-19,-2.9375999999999998
2002-12-20,-2.5977
2002-12-23,3.1849
2002-12-24,-0.2509
2002-12-26,1.4591
2002-12-27,-1.5621
2002-12-30,0.5038
2002-12-31,0.401
2003-01-02,2.5961
2003-01-03,-0.1217
2003-01-06,1.9487999999999999
2003-01-07,-2.7001
2003-01-08,0.8595
2003-01-09,-1.2661
2003-01-10,-1.5043
2003-01-13,-0.3505
2003-01-14,-1.2814
2003-01-15,-12.4459
2003-01-16,3.9826
2003-01-17,-0.0559
2003-01-21,1.6783000000000001
2003-01-22,-0.6878
2003-01-23,2.133
2003-01-24,-2.3596
2003-01-27,0.4167
2003-01-28,0.8299
2003-01-29,0.5487
2003-01-30,-1.528
2003-01-31,1.8288
2003-02-03,-1.415
2003-02-04,-0.7728
2003-02-05,-5.4242
2003-02-06,-16.7647
2003-02-07,-1.0601
2003-02-10,1.2143
2003-02-11,-1.9054
2003-02-12,-0.5396
2003-02-13,0.0
2003-02-14,-1.736
2003-02-18,1.693
2003-02-19,-1.7372
2003-02-20,-0.8103
2003-02-21,2.1166
2003-02-24,-1.8182
2003-02-25,2.5556
2003-02-26,2.3835
2003-02-27,-0.1764
2003-02-28,-0.1767
2003-03-03,-0.531
2003-03-04,-0.5338
2003-03-05,0.0716
2003-03-06,-0.3218
2003-03-07,-0.4663
2003-03-10,0.0721
2003-03-11,0.4321
2003-03-12,-0.8605
2003-03-13,3.906
2003-03-14,-2.8890000000000002
2003-03-17,5.233
2003-03-18,0.0681
2003-03-19,-1.3274
2003-03-20,-0.4829
2003-03-21,0.6932
2003-03-24,-0.1721
2003-03-25,0.5172
2003-03-26,1.2006999999999999
2003-03-27,-21.0169
2003-03-28,3.9914
2003-03-31,3.7557
2003-04-01,0.6364
2003-04-02,1.9367999999999999
2003-04-03,0.8918
2003-04-04,-2.6902
2003-04-07,-1.1848
2003-04-08,-0.0799
2003-04-09,-0.36
2003-04-10,2.0072
2003-04-11,0.5903
2003-04-14,2.2692
2003-04-15,-2.1423
2003-04-16,-1.7591999999999999
2003-04-17,1.6713
2003-04-21,5.7143
2003-04-22,3.6653000000000002
2003-04-23,3.2143
2003-04-24,0.7266
2003-04-25,1.4085
2003-04-28,2.3035
2003-04-29,0.6291
2003-04-30,4.87
2003-05-01,0.0314
2003-05-02,3.6073
2003-05-05,0.0303
2003-05-06,-1.5737999999999999
2003-05-07,2.706
2003-05-08,1.9162
2003-05-09,0.1763
2003-05-12,0.7038
2003-05-13,0.961
2003-05-14,2.5094
2003-05-15,-1.5194
2003-05-16,-0.4286
2003-05-19,-0.9756
2003-05-20,0.8403
2003-05-21,2.2989
2003-05-22,0.2809
2003-05-23,0.7843
2003-05-27,2.279
2003-05-28,0.6793
2003-05-29,1.7274
2003-05-30,-0.3449
2003-06-02,1.9702
2003-06-03,-1.9582000000000002
2003-06-04,-1.4647000000000001
2003-06-05,-0.0811
2003-06-06,0.8926
2003-06-09,-0.3753
2003-06-10,7.6426
2003-06-11,2.05
2003-06-12,-1.0289
2003-06-13,2.2772
2003-06-16,2.8558
2003-06-17,0.0
2003-06-18,-0.7059
2003-06-19,-2.5118
2003-06-20,2.5766
2003-06-23,-0.237
2003-06-24,-23.5154
2003-06-25,-0.6211
2003-06-26,3.9063
2003-06-27,4.1504
2003-06-30,2.9454000000000002
2003-07-01,3.7868
2003-07-02,0.9459
2003-07-03,1.5529
2003-07-07,2.531
2003-07-08,-0.2314
2003-07-09,1.6237
2003-07-10,-0.8876
2003-07-11,1.0491
2003-07-14,1.9245
2003-07-15,0.1988
2003-07-16,-1.091
2003-07-17,-1.103
2003-07-18,0.6337
2003-07-21,-0.0504
2003-07-22,-0.8317
2003-07-23,2.5159000000000002
2003-07-24,-0.0992
2003-07-25,0.7444
2003-07-28,1.9704000000000002
2003-07-29,1.4251
2003-07-30,-0.8573
2003-07-31,-2.1619
2003-08-01,-4.002
2003-08-04,0.2558
2003-08-05,-3.0612
2003-08-06,6.8421
2003-08-07,1.6995
2003-08-08,1.4047
2003-08-11,0.5493
2003-08-12,1.8765
2003-08-13,0.2098
2003-08-14,-1.0935
2003-08-15,2.4699999999999998
2003-08-18,-0.3673
2003-08-19,2.212
2003-08-20,0.541
2003-08-21,-1.0762
2003-08-22,-1.5413000000000001
2003-08-25,-0.5064
2003-08-26,1.5502
2003-08-27,0.9797
2003-08-28,0.9702
2003-08-29,-0.067
2003-09-02,1.1181
2003-09-03,-0.7077
2003-09-04,0.5568
2003-09-05,-0.3987
2003-09-08,2.3571
2003-09-09,0.3693
2003-09-10,0.1082
2003-09-11,0.6054
2003-09-12,0.4298
2003-09-15,-0.8988
2003-09-16,0.0864
2003-09-17,1.2945
2003-09-18,-0.3195
2003-09-19,-0.5128
2003-09-22,0.5799
2003-09-23,2.6692
2003-09-24,0.4576
2003-09-25,-4.5342
2003-09-26,-1.4314
2003-09-29,1.2761
2003-09-30,0.0434
2003-10-01,4.2997
2003-10-02,1.395
2003-10-03,0.8214
2003-10-06,1.833
2003-10-07,-2.02
2003-10-08,-0.3266
2003-10-09,0.6553
2003-10-10,-0.4883
2003-10-13,0.7974
2003-10-14,0.5071
2003-10-15,1.1504
2003-10-16,1.1971
2003-10-17,-0.7098
2003-10-20,0.1589
2003-10-21,1.3085
2003-10-22,-1.4873
2003-10-23,-0.5364
2003-10-24,-0.1598
2003-10-27,1.2002
2003-10-28,1.9964
2003-10-29,1.5504
2003-10-30,-0.0954
2003-10-31,2.1012
2003-11-03,-0.8793
2003-11-04,1.0381
2003-11-05,1.1022
2003-11-06,0.5174
2003-11-07,0.0368
2003-11-10,-1.3598
2003-11-11,-6.2779
2003-11-12,3.5182
2003-11-13,1.2865
2003-11-14,-0.019
2003-11-17,0.3413
2003-11-18,-1.9841
2003-11-19,1.0989
2003-11-20,-4.8436
2003-11-21,0.2204
2003-11-24,4.959
2003-11-25,-0.2477
2003-11-26,1.9862
2003-11-28,0.4869
2003-12-01,2.3668
2003-12-02,0.801
2003-12-03,1.5893000000000002
2003-12-04,-0.6222
2003-12-05,-0.4114
2003-12-08,1.2933
2003-12-09,-0.1596
2003-12-10,-0.1243
2003-12-11,1.3872
2003-12-12,-0.3684
2003-12-15,-3.4331
2003-12-16,-0.4011
2003-12-17,-1.3363
2003-12-18,2.2078
2003-12-19,-0.2178
2003-12-22,-1.2006999999999999
2003-12-23,0.9943
2003-12-24,-0.5287
2003-12-26,-0.1283
2003-12-29,0.7524
2003-12-30,2.459
2003-12-31,-2.0622
2004-01-02,0.1997
2004-01-05,0.1993
2004-01-06,-1.139
2004-01-07,2.0483
2004-01-08,0.0
2004-01-09,-1.4337
2004-01-12,0.0909
2004-01-13,0.4541
2004-01-14,0.1808
2004-01-15,0.722
2004-01-16,1.2545
2004-01-20,5.1681
2004-01-21,-1.0434
2004-01-22,0.0
2004-01-23,3.2313
2004-01-26,0.8731
2004-01-27,-2.7601
2004-01-28,-1.9987
2004-01-29,0.2742
2004-01-30,0.4956
2004-02-02,1.3605
2004-02-03,0.6711
2004-02-04,-3.0833
2004-02-05,-0.0172
2004-02-06,1.6168
2004-02-09,0.5416
2004-02-10,-0.4882
2004-02-11,1.1504
2004-02-12,-0.2342
2004-02-13,-1.5088
2004-02-17,0.0511
2004-02-18,-0.1361
2004-02-19,0.8177
2004-02-20,1.3518
2004-02-23,-0.6836
2004-02-24,-1.0072
2004-02-25,1.7467000000000001
2004-02-26,3.7333
2004-02-27,0.0161
2004-03-01,2.8112
2004-03-02,-3.125
2004-03-03,-1.3387
2004-03-04,1.8146
2004-03-05,-1.2524
2004-03-08,-0.4228
2004-03-09,-0.8818
2004-03-10,0.3789
2004-03-11,-2.2485
2004-03-12,1.4943
2004-03-15,-1.9189
2004-03-16,-0.5229
2004-03-17,1.0512
2004-03-18,0.2517
2004-03-19,0.3347
2004-03-22,-2.2519
2004-03-23,0.2048
2004-03-24,0.0511
2004-03-25,2.6553
2004-03-26,0.2985
2004-03-29,-0.4794
2004-03-30,1.9933999999999998
2004-03-31,2.6059
2004-04-01,0.5714
2004-04-02,2.1307
2004-04-05,2.6734999999999998
2004-04-06,-1.4299
2004-04-07,1.3895
2004-04-08,-0.2711
2004-04-12,1.7819
2004-04-13,-1.4095
2004-04-14,-2.7991
2004-04-15,-1.4399
2004-04-16,1.8222
2004-04-19,3.1935000000000002
2004-04-20,0.4634
2004-04-21,3.0208
2004-04-22,1.2278
2004-04-23,-2.0548
2004-04-26,0.3934
2004-04-27,1.0884
2004-04-28,-2.1390000000000002
2004-04-29,-1.687
2004-04-30,6.6846
2004-05-03,-4.6573
2004-05-04,-0.8361
2004-05-05,-0.9467
2004-05-06,0.0448
2004-05-07,-2.5825
2004-05-10,-1.6702
2004-05-11,0.4675
2004-05-12,0.0465
2004-05-13,1.6279
2004-05-14,1.8307
2004-05-17,-3.4457
2004-05-18,-0.2327
2004-05-19,-2.7994
2004-05-20,-0.848
2004-05-21,2.7271
2004-05-24,-0.6126
2004-05-25,3.082
2004-05-26,1.2726
2004-05-27,-0.212
2004-05-28,0.2883
2004-06-01,1.6793
2004-06-02,1.1754
