ticker,RDFN US Equity
2017-12-15,2.8063000000000002
2017-12-18,-0.4229
2017-12-19,1.3514
2017-12-20,0.8762
2017-12-21,2.9079
2017-12-22,-0.9174
2017-12-26,1.1852
2017-12-27,2.123
2017-12-28,5.6989
2017-12-29,6.2055
2018-01-02,-0.7982
2018-01-03,-9.2372
2018-01-04,-3.0496
2018-01-05,3.1456
2018-01-08,-1.8439999999999999
2018-01-09,-2.7095000000000002
2018-01-10,1.4482
2018-01-11,-1.4275
2018-01-12,-1.2625
2018-01-16,-1.8428
2018-01-17,0.2682
2018-01-18,2.9805
2018-01-19,-3.2282
2018-01-22,-8.1288
2018-01-23,-3.2972
2018-01-24,-4.5317
2018-01-25,0.859
2018-01-26,3.1376
2018-01-29,-7.475
2018-01-30,-4.0395
2018-01-31,-0.6363
2018-02-01,-2.9557
2018-02-02,0.3046
2018-02-05,-0.5061
2018-02-06,12.0549
2018-02-07,4.4031
2018-02-08,-4.1739
2018-02-09,0.1815
2018-02-12,2.6721
2018-02-13,-2.9554
2018-02-14,2.6818
2018-02-15,0.6197
2018-02-16,0.9679
2018-02-20,-4.5752
2018-02-21,-2.7397
2018-02-22,1.2676
2018-02-23,-2.828
2018-02-26,-1.6221
2018-02-27,-0.097
2018-02-28,-0.0485
2018-03-01,-0.0486
2018-03-02,4.1302
2018-03-05,2.1932
2018-03-06,5.0228
2018-03-07,0.0435
2018-03-08,2.8249
2018-03-09,-2.874
2018-03-12,-1.0444
2018-03-13,0.088
2018-03-14,-2.2408
2018-03-15,-3.9101
2018-03-16,-0.1403
2018-03-19,1.0773
2018-03-20,-2.317
2018-03-21,0.9488
2018-03-22,0.5639
2018-03-23,3.271
2018-03-26,2.6244
2018-03-27,-1.5432000000000001
2018-03-28,0.0896
2018-03-29,2.1477
2018-04-02,-0.3066
2018-04-03,1.0545
2018-04-04,0.4783
2018-04-05,-4.2406
2018-04-06,-0.4519
2018-04-09,1.6795
2018-04-10,1.25
2018-04-11,0.5732
2018-04-12,-0.3946
2018-04-13,0.3961
2018-04-16,1.6659000000000002
2018-04-17,0.4743
2018-04-18,2.9614000000000003
2018-04-19,-0.4585
2018-04-20,-4.8995
2018-04-23,-1.0568
2018-04-24,-1.1126
2018-04-25,-2.2952
2018-04-26,-0.1382
2018-04-27,0.0
2018-04-30,-1.2915
2018-05-01,1.1215
2018-05-02,1.7098
2018-05-03,-0.7724
2018-05-04,0.7326
2018-05-07,2.5455
2018-05-08,1.0195
2018-05-09,1.2725
2018-05-10,-0.4333
2018-05-11,-0.1741
2018-05-14,-4.0541
2018-05-15,-2.4989
2018-05-16,2.2367
2018-05-17,0.3646
2018-05-18,0.0
2018-05-21,-0.0908
2018-05-22,0.6818
2018-05-23,0.2709
2018-05-24,-0.8104
2018-05-25,-1.3618000000000001
2018-05-29,1.1045
2018-05-30,3.2772
2018-05-31,-2.6003
2018-06-01,-2.1719
2018-06-04,2.2664
2018-06-05,3.166
2018-06-06,0.7014
2018-06-07,-0.4354
2018-06-08,0.6996
2018-06-11,1.6066
2018-06-12,1.3675
2018-06-13,0.7589
2018-06-14,3.0962
2018-06-15,-2.4756
2018-06-18,-7.449
2018-06-19,-0.2698
2018-06-20,0.2705
2018-06-21,-4.4514
2018-06-22,1.6471
2018-06-25,4.1667
2018-06-26,0.5333
2018-06-27,-0.4863
2018-06-28,2.2657
2018-06-29,0.3041
2018-07-02,0.2165
2018-07-03,2.3336
2018-07-05,-3.0405
2018-07-06,0.0871
2018-07-09,-0.7398
2018-07-10,4.2964
2018-07-11,-1.0509
2018-07-12,0.3398
2018-07-13,-0.4234
2018-07-16,1.9983
2018-07-17,-2.4594
2018-07-18,2.5641
2018-07-19,3.25
2018-07-20,-1.0089
2018-07-23,0.4484
2018-07-24,1.1364
2018-07-25,3.0498
2018-07-26,-1.2072
2018-07-27,-2.4438
2018-07-30,-1.9798
2018-07-31,0.9893
2018-08-01,0.6939
2018-08-02,-2.6348000000000003
2018-08-03,-1.9983
2018-08-06,-1.2744
2018-08-07,-3.6574999999999998
2018-08-08,1.2506
2018-08-09,2.0732
2018-08-10,-22.3855
2018-08-13,2.8675
2018-08-14,-1.6509
2018-08-15,-1.7061
2018-08-16,-3.0235
2018-08-17,-0.7506
2018-08-20,5.1193
2018-08-21,4.3165
2018-08-22,1.9098000000000002
2018-08-23,1.3535
2018-08-24,1.284
2018-08-27,-0.0507
2018-08-28,1.0654
2018-08-29,-1.1044
2018-08-30,0.6091
2018-08-31,-0.0505
2018-09-04,0.0
2018-09-05,0.6058
2018-09-06,-1.0537
2018-09-07,0.0507
2018-09-10,0.4055
2018-09-11,0.6058
2018-09-12,-0.7526
2018-09-13,-5.1062
2018-09-14,2.8237
2018-09-17,-0.4663
2018-09-18,0.885
2018-09-19,-1.6512
2018-09-20,-2.2560000000000002
2018-09-21,-3.8647
2018-09-24,1.8984
2018-09-25,0.9863
2018-09-26,0.0
2018-09-27,-1.8991
2018-09-28,3.4292
2018-10-01,-3.1551
2018-10-02,-3.2027
2018-10-03,-0.9698
2018-10-04,-1.6129
2018-10-05,-2.6932
2018-10-08,-0.9627
2018-10-09,-1.5188000000000001
2018-10-10,-4.7501999999999995
2018-10-11,3.4326
2018-10-12,-1.9411
2018-10-15,2.8736
2018-10-16,6.0211
2018-10-17,0.5269
2018-10-18,-4.0186
2018-10-19,-6.432
2018-10-22,3.5667999999999997
2018-10-23,2.943
2018-10-24,-1.8856000000000002
2018-10-25,4.3397
2018-10-26,-6.5954
2018-10-29,-5.916
2018-10-30,4.5301
2018-10-31,-0.0647
2018-11-01,5.0485
2018-11-02,-1.2939
2018-11-05,0.3121
2018-11-06,2.4891
2018-11-07,-6.3145
2018-11-08,-3.7589
2018-11-09,1.4141
2018-11-12,1.8592
2018-11-13,1.6949
2018-11-14,-2.8205
2018-11-15,-0.7256
2018-11-16,1.1296
2018-11-19,-3.6137
2018-11-20,-1.7723
2018-11-21,-0.2082
2018-11-23,2.4339
2018-11-26,4.277
2018-11-27,0.651
2018-11-28,5.304
2018-11-29,5.1597
2018-11-30,-0.9346
2018-12-03,1.1203
2018-12-04,-2.0408
2018-12-06,4.6429
2018-12-07,-0.6826
2018-12-10,-2.6919
2018-12-11,-1.1183
2018-12-12,1.6071
2018-12-13,-1.6989
2018-12-14,-5.1847
2018-12-17,-3.3312
2018-12-18,-1.5605
2018-12-19,-4.0291
2018-12-20,-2.2023
2018-12-21,-0.8445
2018-12-24,-1.2065
2018-12-26,7.2557
2018-12-27,1.7415
2018-12-28,-4.8058
2018-12-31,-0.4149
2019-01-02,1.1806
2019-01-03,0.5491
2019-01-04,3.7542999999999997
2019-01-07,3.9474
2019-01-08,-1.5190000000000001
2019-01-09,1.4139
2019-01-10,3.6755
2019-01-11,3.6675
2019-01-14,0.9434
2019-01-15,0.4673
2019-01-16,0.9884
2019-01-17,3.6845
2019-01-18,2.6097
2019-01-22,-12.5541
2019-01-23,-1.8564
2019-01-24,1.7024
2019-01-25,3.5958
2019-01-28,1.3764
2019-01-29,3.8961
2019-01-30,-2.3864
2019-01-31,4.1327
2019-02-01,-2.3477
2019-02-04,4.2931
2019-02-05,2.5247
2019-02-06,-1.9807000000000001
2019-02-07,-3.1677
2019-02-08,2.3125
2019-02-11,-0.1103
2019-02-12,0.3311
2019-02-13,-0.11
2019-02-14,0.9361
2019-02-15,9.0562
2019-02-19,-4.4522
2019-02-20,-2.356
2019-02-21,2.1984
2019-02-22,3.4103
2019-02-25,-0.964
2019-02-26,-2.1004
2019-02-27,2.6164
2019-02-28,1.8357999999999999
2019-03-01,0.1502
2019-03-04,2.15
2019-03-05,-0.0489
2019-03-06,-4.7992
2019-03-07,-1.4403000000000001
2019-03-08,-0.4697
2019-03-11,0.3146
2019-03-12,-0.2091
2019-03-13,0.0
2019-03-14,-3.0906
2019-03-15,-0.1081
2019-03-18,-0.1623
2019-03-19,3.252
2019-03-20,-0.105
2019-03-21,2.5223
2019-03-22,-0.4613
2019-03-25,0.6694
2019-03-26,2.711
2019-03-27,2.7888
2019-03-28,-1.6473
2019-03-29,-0.1478
2019-04-01,6.8081
2019-04-02,2.8176
2019-04-03,1.7071
2019-04-04,0.7067
2019-04-05,2.8509
2019-04-08,-2.516
2019-04-09,-3.9370000000000003
2019-04-10,2.2313
2019-04-11,0.49
2019-04-12,0.8422
2019-04-15,-2.2418
2019-04-16,-0.1349
2019-04-17,-1.891
2019-04-18,1.6521
2019-04-22,-3.0248
2019-04-23,1.5829
2019-04-24,-3.1164
2019-04-25,1.3245
2019-04-26,1.774
2019-04-29,0.2752
2019-04-30,-5.398
2019-05-01,-3.8685
2019-05-02,-1.4085
2019-05-03,3.5714
2019-05-06,0.7389
2019-05-07,1.2713999999999999
2019-05-08,-3.2352
2019-05-09,-15.3693
2019-05-10,0.4127
2019-05-13,-1.7616
2019-05-14,3.7058999999999997
2019-05-15,-0.2882
2019-05-16,-2.1965
2019-05-17,2.6596
2019-05-20,-2.2453
2019-05-21,3.0624
2019-05-22,-0.6857
2019-05-23,-2.5316
2019-05-24,1.889
2019-05-28,1.2167
2019-05-29,-4.2358
2019-05-30,-2.0323
2019-05-31,-3.8438
2019-06-03,-1.5863
2019-06-04,5.029
2019-06-05,-1.7187999999999999
2019-06-06,0.4372
2019-06-07,4.7886
2019-06-10,7.4777000000000005
2019-06-11,-1.767
2019-06-12,-0.6745
2019-06-13,2.0939
2019-06-14,-0.7761
2019-06-17,1.7877
2019-06-18,1.5368
2019-06-19,-0.5405
2019-06-20,1.4674
2019-06-21,-0.8034
2019-06-24,0.0
2019-06-25,-6.3715
2019-06-26,-0.8074
2019-06-27,3.4302
2019-06-28,1.068
2019-07-01,-0.2225
2019-07-02,0.1672
2019-07-03,-1.8364
2019-07-05,0.7937
2019-07-08,0.6187
2019-07-09,0.4472
2019-07-10,-0.1669
2019-07-11,-1.2821
2019-07-12,0.9599
2019-07-15,-2.0134
2019-07-16,-2.2831
2019-07-17,2.6869
2019-07-18,-4.1524
2019-07-19,0.7715
2019-07-22,2.3557
2019-07-23,2.359
2019-07-24,1.068
2019-07-25,-2.1691
2019-07-26,2.1035
2019-07-29,-2.784
2019-07-30,3.1501
2019-07-31,0.1666
2019-08-01,-1.7738
2019-08-02,10.9481
2019-08-05,-4.12
2019-08-06,3.5013
2019-08-07,2.5115
2019-08-08,-6.55
2019-08-09,2.3542
2019-08-12,-4.4956
2019-08-13,-0.3831
2019-08-14,-2.3626
2019-08-15,-5.6837
2019-08-16,1.4916
2019-08-19,0.1764
2019-08-20,2.4061
2019-08-21,5.3868
2019-08-22,-1.9032
2019-08-23,-6.541
2019-08-26,0.0593
2019-08-27,-2.4303
2019-08-28,2.7946999999999997
2019-08-29,-1.1229
2019-08-30,0.9564
2019-09-03,-2.6051
2019-09-04,-1.2766
2019-09-05,2.5246
2019-09-06,-0.7808
2019-09-09,4.1768
2019-09-10,3.835
2019-09-11,0.1119
2019-09-12,1.0061
2019-09-13,-0.8854
2019-09-16,4.3551
2019-09-17,-1.6051
2019-09-18,-3.2083
2019-09-19,-3.4831
2019-09-20,-0.1164
2019-09-23,0.5828
2019-09-24,-3.1866
2019-09-25,2.304
2019-09-26,-1.9304000000000001
2019-09-27,-0.5667
2019-09-30,1.0198
2019-10-01,-4.8694
2019-10-02,-0.2809
2019-10-03,-2.41
2019-10-04,0.5773
2019-10-07,-0.2551
2019-10-08,-1.3427
2019-10-09,0.9073
2019-10-10,0.0
2019-10-11,5.6198
2019-10-14,-1.429
2019-10-15,3.0228
2019-10-16,5.3293
2019-10-17,2.8994
2019-10-18,0.663
2019-10-21,0.5488
2019-10-22,1.4192
2019-10-23,-0.592
2019-10-24,-2.8154
2019-10-25,0.1114
2019-10-28,1.7807
2019-10-29,-0.7654
2019-10-30,-1.8733
2019-10-31,-2.3582
2019-11-01,4.9454
2019-11-04,0.6575
2019-11-05,2.8035
2019-11-06,-1.8268
2019-11-07,-3.1823
2019-11-08,12.4791
2019-11-11,2.8232
2019-11-12,-1.6859
2019-11-13,-1.6169
2019-11-14,1.3446
2019-11-15,-0.2457
2019-11-18,-0.7882
2019-11-19,-0.5958
2019-11-20,2.3477
2019-11-21,0.8785
2019-11-22,-2.806
2019-11-25,-0.5973
2019-11-26,0.1502
2019-11-27,-1.1
2019-11-29,-2.5278
2019-12-02,-1.6078999999999999
2019-12-03,2.0032
2019-12-04,3.3592
2019-12-05,2.75
2019-12-06,3.2603
2019-12-09,-2.1206
2019-12-10,2.5277
2019-12-11,-0.4931
2019-12-12,0.2832
2019-12-13,0.5647
2019-12-16,0.1404
2019-12-17,-4.0654
2019-12-18,1.9484
2019-12-19,0.86
2019-12-20,1.4211
2019-12-23,0.327
2019-12-24,0.1862
2019-12-26,-0.9294
2019-12-27,-0.5629
2019-12-30,0.0
2019-12-31,-0.283
2020-01-02,2.2942
2020-01-03,-0.0694
2020-01-06,-0.9255
2020-01-07,0.2802
2020-01-08,-0.0466
2020-01-09,1.165
2020-01-10,0.6449
2020-01-13,1.8307
2020-01-14,0.4944
2020-01-15,7.1109
2020-01-16,1.1273
2020-01-17,-2.8902
2020-01-21,2.2534
2020-01-22,1.8295
2020-01-23,1.8782999999999999
2020-01-24,0.2004
2020-01-27,-1.3599999999999999
2020-01-28,1.0543
2020-01-29,0.2408
2020-01-30,-2.5220000000000002
2020-01-31,-0.0821
2020-02-03,1.0275
2020-02-04,5.1261
2020-02-05,-1.7027999999999999
2020-02-06,1.5354
2020-02-07,-2.6755
2020-02-10,-1.7130999999999998
2020-02-11,1.7835
2020-02-12,1.5532
2020-02-13,18.0784
2020-02-14,3.7197
2020-02-18,-1.0567
2020-02-19,1.5857999999999999
2020-02-20,2.6123
2020-02-21,0.683
2020-02-24,-2.4669
2020-02-25,-5.9437
2020-02-26,-1.6471
2020-02-27,-5.3657
2020-02-28,-2.2752
2020-03-02,5.765
2020-03-03,1.4325999999999999
2020-03-04,2.308
2020-03-05,-2.9966
2020-03-06,-8.3652
2020-03-09,-12.8409
2020-03-10,3.1725
2020-03-11,-8.5088
2020-03-12,-20.3499
2020-03-13,-0.9249
2020-03-16,-19.8366
2020-03-17,-0.3639
2020-03-18,-24.5435
2020-03-19,16.5537
2020-03-20,-3.6545
2020-03-23,3.1034
2020-03-24,35.4515
2020-03-25,12.0988
2020-03-26,3.4692
2020-03-27,-14.3693
2020-03-30,-0.808
2020-03-31,-3.3835
2020-04-01,-12.4514
2020-04-02,0.1481
2020-04-03,-1.1834
2020-04-06,22.006
2020-04-07,1.5337
2020-04-08,4.2296
2020-04-09,7.3623
2020-04-13,-3.3477
2020-04-14,8.0447
2020-04-15,-4.5502
2020-04-16,-8.234
2020-04-17,8.3825
2020-04-20,-3.5403000000000002
2020-04-21,-2.0327
2020-04-22,-0.2305
2020-04-23,7.799
2020-04-24,3.1083
2020-04-27,5.8212
2020-04-28,-3.0452
2020-04-29,8.5613
2020-04-30,-1.3999
2020-05-01,-8.708
2020-05-04,2.8512
2020-05-05,1.7641
2020-05-06,6.4884
2020-05-07,5.3488
2020-05-08,8.1678
2020-05-11,1.3469
2020-05-12,-4.3093
2020-05-13,-2.399
2020-05-14,2.3286
2020-05-15,2.1492
2020-05-18,6.8069
2020-05-19,1.1974
2020-05-20,4.9237
2020-05-21,0.0364
2020-05-22,7.2
2020-05-26,0.882
2020-05-27,1.0424
2020-05-28,-2.2962
2020-05-29,2.1458
2020-06-01,-1.3671
2020-06-02,5.2062
2020-06-03,4.6594
2020-06-04,2.7019
2020-06-05,4.0957
2020-06-08,0.3733
2020-06-09,-3.176
2020-06-10,0.4137
2020-06-11,-5.621
2020-06-12,2.136
2020-06-15,4.381
2020-06-16,2.3691
2020-06-17,-0.9143
2020-06-18,4.9308
2020-06-19,2.5556
2020-06-22,2.9207
2020-06-23,3.3194
2020-06-24,-4.0443
2020-06-25,6.1187
2020-06-26,-3.9842
2020-06-29,1.4433
2020-06-30,6.4787
2020-07-01,-0.5011
2020-07-02,0.5995
2020-07-06,1.0489
2020-07-07,-4.7181
2020-07-08,3.2186
2020-07-09,-3.7419000000000002
2020-07-10,-7.4508
2020-07-13,-3.4195
2020-07-14,-0.92
2020-07-15,4.8959
2020-07-16,0.0268
2020-07-17,3.9957000000000003
2020-07-20,4.1774000000000004
2020-07-21,-2.005
2020-07-22,3.9404
2020-07-23,1.3123
2020-07-24,-3.4781
2020-07-27,8.0765
2020-07-28,-9.1975
2020-07-29,5.0646
2020-07-30,3.5671
2020-07-31,-3.2348
