ticker,RNET US Equity
2011-05-05,-2.6997
2011-05-06,4.077
2011-05-09,-1.4689999999999999
2011-05-10,0.8835
2011-05-11,-6.5681
2011-05-12,1.9918
2011-05-13,-0.919
2011-05-16,-5.3913
2011-05-17,7.1691
2011-05-18,0.0572
2011-05-19,-5.3143
2011-05-20,2.8968
2011-05-23,2.6393
2011-05-24,-2.6856999999999998
2011-05-25,1.7029
2011-05-26,0.1732
2011-05-27,0.3458
2011-05-31,-4.1356
2011-06-01,-7.13
2011-06-02,0.6452
2011-06-03,0.5128
2011-06-06,3.699
2011-06-07,0.246
2011-06-08,-3.1902
2011-06-09,0.0634
2011-06-10,-1.7099
2011-06-13,3.9948
2011-06-14,2.6642
2011-06-15,-3.8021000000000003
2011-06-16,3.7014
2011-06-17,0.0605
2011-06-20,5.6227
2011-06-21,0.1717
2011-06-22,-1.0286
2011-06-23,-2.2517
2011-06-24,2.7761
2011-06-27,-1.3218
2011-06-28,0.1747
2011-06-29,-2.1512000000000002
2011-06-30,1.0101
2011-07-01,-0.6471
2011-07-05,-2.8419
2011-07-06,3.6563
2011-07-07,-0.1764
2011-07-08,0.0589
2011-07-11,1.0006
2011-07-12,-0.4079
2011-07-13,0.4681
2011-07-14,0.4077
2011-07-15,1.4501
2011-07-18,-4.7456
2011-07-19,5.042
2011-07-20,-2.0
2011-07-21,1.4577
2011-07-22,-1.8965999999999998
2011-07-25,-2.2261
2011-07-26,-1.0785
2011-07-27,0.5451
2011-07-28,1.6867
2011-07-29,2.4289
2011-08-01,-2.6605
2011-08-02,-1.2478
2011-08-03,0.6619
2011-08-04,-5.4991
2011-08-05,-5.1233
2011-08-08,-10.8667
2011-08-09,13.9117
2011-08-10,-7.3539
2011-08-11,10.8434
2011-08-12,-4.156
2011-08-15,-0.467
2011-08-16,-4.4906
2011-08-17,2.5965
2011-08-18,-4.1724
2011-08-19,-1.4989
2011-08-22,1.7391
2011-08-23,5.9117
2011-08-24,0.8742
2011-08-25,-4.8
2011-08-26,-0.4902
2011-08-29,5.2780000000000005
2011-08-30,-0.7353
2011-08-31,3.5017
2011-09-01,0.8458
2011-09-02,-4.4516
2011-09-06,-4.3214
2011-09-07,6.0692
2011-09-08,3.9255
2011-09-09,-4.6095
2011-09-12,6.5772
2011-09-13,8.5642
2011-09-14,-1.5081
2011-09-15,0.4122
2011-09-16,-3.2258
2011-09-19,-7.2121
2011-09-20,4.3762
2011-09-21,1.0638
2011-09-22,-13.1889
2011-09-23,7.204
2011-09-26,9.1816
2011-09-27,-0.0609
2011-09-28,-7.439
2011-09-29,7.971
2011-09-30,-2.1965
2011-10-03,-9.4198
2011-10-04,10.2617
2011-10-05,2.6234
2011-10-06,-2.678
2011-10-07,-2.3765
2011-10-10,2.4343
2011-10-11,-1.1882
2011-10-12,-1.2658
2011-10-13,-1.6026
2011-10-14,2.8664
2011-10-17,-7.5997
2011-10-18,8.7046
2011-10-19,-5.6747
2011-10-20,-0.6684
2011-10-21,7.6043
2011-10-24,0.0625
2011-10-25,-2.875
2011-10-26,2.9600999999999997
2011-10-27,2.125
2011-10-28,-2.0808
2011-10-31,-2.3125
2011-11-01,-3.3269
2011-11-02,3.8385
2011-11-03,1.9758
2011-11-04,-0.125
2011-11-07,0.6258
2011-11-08,-0.8085
2011-11-09,-3.1348
2011-11-10,6.5372
2011-11-11,-0.1215
2011-11-14,-1.2165
2011-11-15,0.0
2011-11-16,-0.8005
2011-11-17,0.5587
2011-11-18,-2.5926
2011-11-21,-1.9645000000000001
2011-11-22,0.6464
2011-11-23,0.5138
2011-11-25,0.0
2011-11-28,2.1725
2011-11-29,-0.1876
2011-11-30,3.1328
2011-12-01,0.8505
2011-12-02,0.0
2011-12-05,0.7229
2011-12-06,-1.6745999999999999
2011-12-07,-3.0414
2011-12-08,-1.8820999999999999
2011-12-09,2.3018
2011-12-12,-1.5
2011-12-13,0.0
2011-12-14,0.0635
2011-12-15,-0.6341
2011-12-16,1.7229999999999999
2011-12-19,0.5019
2011-12-20,4.3071
2011-12-21,-2.9922
2011-12-22,0.3701
2011-12-23,-1.2293
2011-12-27,-1.4312
2011-12-28,0.5051
2011-12-29,1.8843999999999999
2011-12-30,3.2059
2012-01-03,3.5244999999999997
2012-01-04,-1.9042
2012-01-05,-1.6471
2012-01-06,-1.5550000000000002
2012-01-09,0.8505
2012-01-10,-0.9036
2012-01-11,-2.9179
2012-01-12,1.3776
2012-01-13,-1.6059
2012-01-17,-0.6905
2012-01-18,3.4134
2012-01-19,-2.5672
2012-01-20,-0.1882
2012-01-23,-0.1886
2012-01-24,-0.4408
2012-01-25,0.759
2012-01-26,-0.3766
2012-01-27,0.3781
2012-01-30,0.3766
2012-01-31,9.1307
2012-02-01,0.1146
2012-02-02,-0.4007
2012-02-03,0.2874
2012-02-06,0.0
2012-02-07,-0.2865
2012-02-08,0.2299
2012-02-09,-0.9174
2012-02-10,-1.9676
2012-02-13,2.8335
2012-02-14,-0.9759
2012-02-15,0.2899
2012-02-16,0.8092
2012-02-17,-0.5734
2012-02-21,0.6344
2012-02-22,-0.8023
2012-02-23,1.0976
2012-02-24,-0.3429
2012-02-27,-0.5734
2012-02-28,-1.7877999999999998
2012-02-29,-0.1762
2012-03-01,0.0
2012-03-02,-0.5294
2012-03-05,1.6558000000000002
2012-03-06,-1.338
2012-03-07,2.3585
2012-03-08,-1.8433000000000002
2012-03-09,0.9977
2012-03-12,-0.4648
2012-03-13,2.9189
2012-03-14,-0.5105
2012-03-15,0.171
2012-03-16,0.5122
2012-03-19,1.7553999999999998
2012-03-20,-0.1669
2012-03-21,-1.0033
2012-03-22,0.6757
2012-03-23,0.8389
2012-03-26,0.5546
2012-03-27,-1.9857
2012-03-28,-1.0129
2012-03-29,0.2274
2012-03-30,-0.5672
2012-04-02,5.4193
2012-04-03,-1.9481000000000002
2012-04-04,-1.4349
2012-04-05,-1.5118
2012-04-09,-1.9329
2012-04-10,-1.5072
2012-04-11,0.9417
2012-04-12,-1.516
2012-04-13,-2.7827
2012-04-16,2.2533
2012-04-17,0.1191
2012-04-18,-0.7139
2012-04-19,-3.9545
2012-04-20,3.3063000000000002
2012-04-23,2.9589
2012-04-24,1.9941
2012-04-25,-0.7476
2012-04-26,0.4056
2012-04-27,1.7311
2012-04-30,-3.1197
2012-05-01,-1.5222
2012-05-02,0.8323
2012-05-03,-1.6509
2012-05-04,-5.2758
2012-05-07,-0.1899
2012-05-08,1.3951
2012-05-09,-0.3752
2012-05-10,-0.5022
2012-05-11,-0.5047
2012-05-14,-0.7609
2012-05-15,0.7668
2012-05-16,1.3951
2012-05-17,-2.3139
2012-05-18,0.3841
2012-05-21,7.0791
2012-05-22,-4.1096
2012-05-23,-1.1179999999999999
2012-05-24,-2.8266
2012-05-25,0.5818
2012-05-29,0.0
2012-05-30,-2.3136
2012-05-31,2.6974
2012-06-01,-0.6406
2012-06-04,-0.4513
2012-06-05,-0.1295
2012-06-06,-0.1946
2012-06-07,1.0396
2012-06-08,0.5145
2012-06-11,2.8151
2012-06-12,0.2489
2012-06-13,-0.9311
2012-06-14,3.1955
2012-06-15,-0.4857
2012-06-18,1.0982
2012-06-19,0.7242
2012-06-20,-1.6177000000000001
2012-06-21,-3.1669
2012-06-22,3.5220000000000002
2012-06-25,1.8226
2012-06-26,2.0286
2012-06-27,1.8129
2012-06-28,-0.5169
2012-06-29,0.4042
2012-07-02,-1.9550999999999998
2012-07-03,-0.176
2012-07-05,-0.7051
2012-07-06,0.9467
2012-07-09,1.2309
2012-07-10,2.432
2012-07-11,3.2787
2012-07-12,0.5473
2012-07-13,1.9597
2012-07-16,1.6551
2012-07-17,1.3655
2012-07-18,-2.2798
2012-07-19,-0.5832
2012-07-20,-2.9333
2012-07-23,-1.3187
2012-07-24,-3.6192
2012-07-25,3.8128
2012-07-26,2.7824
2012-07-27,0.6497
2012-07-30,0.6455
2012-07-31,-0.1603
2012-08-01,-0.6959
2012-08-02,-0.0539
2012-08-03,1.0248
2012-08-06,-0.5873
2012-08-07,-3.7594
2012-08-08,-3.99
2012-08-09,0.494
2012-08-10,1.0989
2012-08-13,1.4302000000000001
2012-08-14,-0.9024
2012-08-15,0.0569
2012-08-16,0.5119
2012-08-17,0.0566
2012-08-20,0.2828
2012-08-21,-1.4664
2012-08-22,0.229
2012-08-23,0.0286
2012-08-24,0.0856
2012-08-27,0.6845
2012-08-28,0.2266
2012-08-29,-0.6783
2012-08-30,-0.6261
2012-08-31,1.7182
2012-09-04,-0.6194
2012-09-05,-0.8499
2012-09-06,0.1714
2012-09-07,-0.3993
2012-09-10,0.2864
2012-09-11,-0.1713
2012-09-12,0.4005
2012-09-13,1.0256
2012-09-14,3.0457
2012-09-17,-3.4483
2012-09-18,1.4739
2012-09-19,1.6760000000000002
2012-09-20,-0.3846
2012-09-21,2.1511
2012-09-24,-0.54
2012-09-25,-0.1086
2012-09-26,0.2717
2012-09-27,0.4336
2012-09-28,-0.1619
2012-10-01,0.2162
2012-10-02,0.9169
2012-10-03,-1.4965
2012-10-04,2.4417
2012-10-05,-0.8475
2012-10-08,-1.7094
2012-10-09,-3.2609
2012-10-10,0.5056
2012-10-11,3.1861
2012-10-12,0.8667
2012-10-15,0.1611
2012-10-16,-1.7694
2012-10-17,-0.655
2012-10-18,-1.6484
2012-10-19,-1.3408
2012-10-22,3.171
2012-10-23,-0.0549
2012-10-24,2.9654
2012-10-25,-1.9733
2012-10-26,0.4897
2012-10-31,0.5414
2012-11-01,-0.7001
2012-11-02,-2.6029999999999998
2012-11-05,2.2829
2012-11-06,0.1633
2012-11-07,-4.6739
2012-11-08,2.2805
2012-11-09,2.3969
2012-11-12,-2.5041
2012-11-13,1.7867
2012-11-14,-4.8272
2012-11-15,1.4986
2012-11-16,1.7604
2012-11-19,3.125
2012-11-20,-0.1082
2012-11-21,0.3792
2012-11-23,-0.2159
2012-11-26,1.2439
2012-11-27,-2.3504
2012-11-28,2.5711
2012-11-29,-0.32
2012-11-30,2.8357
2012-12-03,0.3642
2012-12-04,0.4147
2012-12-05,-0.9809
2012-12-06,0.7821
2012-12-07,0.1552
2012-12-10,0.0517
2012-12-11,2.1167
2012-12-12,-0.1517
2012-12-13,0.4051
2012-12-14,0.353
2012-12-17,1.5577999999999999
2012-12-18,2.1771
2012-12-19,-1.0654
2012-12-20,0.3426
2012-12-21,-1.8049
2012-12-24,1.5897000000000001
2012-12-26,-2.1027
2012-12-27,0.6494
2012-12-28,-0.7444
2012-12-31,2.15
2013-01-02,0.6363
2013-01-03,-0.6323
2013-01-04,1.7132
2013-01-07,-1.155
2013-01-08,2.3369
2013-01-09,3.1399
2013-01-10,-0.4613
2013-01-11,-2.6877
2013-01-14,-0.4286
2013-01-15,0.4304
2013-01-16,-1.1429
2013-01-17,2.842
2013-01-18,1.6862
2013-01-22,-0.0461
2013-01-23,-2.0276
2013-01-24,-0.9878
2013-01-25,4.5131
2013-01-28,-0.0455
2013-01-29,-0.1364
2013-01-30,-2.8233
2013-01-31,0.3749
2013-02-01,2.7077
2013-02-04,-1.1364
2013-02-05,1.5171999999999999
2013-02-06,-1.721
2013-02-07,-3.0415
2013-02-08,-0.1901
2013-02-11,0.4762
2013-02-12,0.2844
2013-02-13,4.6786
2013-02-14,-1.3995
2013-02-15,-1.2363
2013-02-19,1.0199
2013-02-20,-1.8357
2013-02-21,-1.0285
2013-02-22,0.4724
2013-02-25,-2.9619
2013-02-26,-3.2946
2013-02-27,0.3507
2013-02-28,-2.0469
2013-03-01,-0.3058
2013-03-04,5.9816
2013-03-05,2.026
2013-03-06,-0.5674
2013-03-07,1.1888
2013-03-08,1.2688
2013-03-11,-0.9281
2013-03-12,0.6089
2013-03-13,3.6313
2013-03-14,3.9533
2013-03-15,-1.21
2013-03-18,-1.8373
2013-03-19,-0.3119
2013-03-20,1.207
2013-03-21,0.6625
2013-03-22,2.0184
2013-03-25,3.0538
2013-03-26,0.3339
2013-03-27,2.4958
2013-03-28,1.2175
2013-04-01,-2.7265
2013-04-02,1.1542
2013-04-03,-1.7115
2013-04-04,0.9536
2013-04-05,-1.0267
2013-04-08,0.6639
2013-04-09,-0.2473
2013-04-10,2.7273
2013-04-11,-1.5286
2013-04-12,1.3479999999999999
2013-04-15,-2.5796
2013-04-16,2.4824
2013-04-17,-4.0371
2013-04-18,-1.4304000000000001
2013-04-19,-0.939
2013-04-22,-1.4218
2013-04-23,3.0594
2013-04-24,-1.5691000000000002
2013-04-25,1.7665
2013-04-26,-0.5927
2013-04-29,1.1499
2013-04-30,1.8947
2013-05-01,-4.7934
2013-05-02,0.7813
2013-05-03,1.6364999999999998
2013-05-06,1.6949
2013-05-07,3.0
2013-05-08,-0.4854
2013-05-09,-1.0976
2013-05-10,-0.3288
2013-05-13,-0.4124
2013-05-14,1.5735000000000001
2013-05-15,0.8969
2013-05-16,0.5253
2013-05-17,3.6977
2013-05-20,-0.969
2013-05-21,3.8356
2013-05-22,-3.1662
2013-05-23,0.8174
2013-05-24,-0.6564
2013-05-28,2.021
2013-05-29,-3.0476
2013-05-30,-2.5147
2013-05-31,0.524
2013-06-03,3.6087
2013-06-04,-1.3545
2013-06-05,-1.8046
2013-06-06,-0.0799
2013-06-07,-0.4798
2013-06-10,3.6159
2013-06-11,-1.7449
2013-06-12,-3.3938
2013-06-13,3.799
2013-06-14,-3.7387
2013-06-17,0.0409
2013-06-18,2.2068
2013-06-19,-1.1995
2013-06-20,-1.8211
2013-06-21,2.4732
2013-06-24,-0.0402
2013-06-25,0.6841
2013-06-26,-2.9576000000000002
2013-06-27,1.1532
2013-06-28,3.7459
2013-07-01,0.0
2013-07-02,-1.9231
2013-07-03,1.6006
2013-07-05,5.8291
2013-07-08,-0.4466
2013-07-09,-4.7477
2013-07-10,1.1381000000000001
2013-07-11,-0.3104
2013-07-12,5.1771
2013-07-15,4.2561
2013-07-16,0.923
2013-07-17,0.3869
2013-07-18,1.0862
2013-07-19,-0.7279
2013-07-22,-0.6285
2013-07-23,-0.3865
2013-07-24,-1.2346
2013-07-25,-0.7143
2013-07-26,-2.3741
2013-07-29,-0.6632
2013-07-30,0.6306
2013-07-31,0.6266
2013-08-01,2.3077
2013-08-02,-0.358
2013-08-05,0.6109
2013-08-06,-1.1429
2013-08-07,0.8309
2013-08-08,-0.3225
2013-08-09,-0.7908
2013-08-12,-3.1159
2013-08-13,3.1414
2013-08-14,2.4656000000000002
2013-08-15,-4.4232
2013-08-16,1.4809
2013-08-19,3.247
2013-08-20,18.8339
2013-08-21,-2.022
2013-08-22,-1.305
2013-08-23,4.551
2013-08-26,-1.0
2013-08-27,0.208
2013-08-28,2.609
2013-08-29,4.1606
2013-08-30,0.7212
2013-09-03,-0.1377
2013-09-04,1.0756000000000001
2013-09-05,1.2551
2013-09-06,-0.4312
2013-09-09,1.5156
2013-09-10,-0.5332
2013-09-11,-2.305
2013-09-12,-1.5364
2013-09-13,0.0279
2013-09-16,-1.1142
2013-09-17,0.2817
2013-09-18,-1.6854
2013-09-19,-0.7429
2013-09-20,-0.7484
2013-09-23,0.609
2013-09-24,1.499
2013-09-25,-0.7384
2013-09-26,3.4335
2013-09-27,1.1342
2013-09-30,-1.0667
2013-10-01,1.7971
2013-10-02,-1.4938
2013-10-03,-0.1654
2013-10-04,1.8779
2013-10-07,-1.4096
2013-10-08,-2.0896
2013-10-09,3.7068
2013-10-10,0.9477
2013-10-11,1.0998
2013-10-14,4.4574
2013-10-15,1.397
2013-10-16,0.1754
2013-10-17,0.05
2013-10-18,1.4746000000000001
2013-10-21,-0.3202
2013-10-22,0.0988
2013-10-23,0.0741
2013-10-24,-1.9734
2013-10-25,-2.8938
2013-10-28,-1.2957
2013-10-29,2.1003
2013-10-30,-2.3399
2013-10-31,-2.9489
2013-11-01,-0.217
2013-11-04,4.758
2013-11-05,3.945
2013-11-06,1.573
2013-11-07,-2.3599
2013-11-08,2.9204
2013-11-11,-1.5899999999999999
2013-11-12,2.4857
2013-11-13,-0.1213
2013-11-14,-0.4614
2013-11-15,-2.6104000000000003
2013-11-18,-2.3547000000000002
2013-11-19,0.667
2013-11-20,4.4852
2013-11-21,2.5122
2013-11-22,1.142
2013-11-25,-0.7528
2013-11-26,0.474
2013-11-27,-0.3303
2013-11-29,0.5444
2013-12-02,-7.1328
2013-12-03,0.4309
2013-12-04,4.5684000000000005
2013-12-05,0.531
2013-12-06,1.9207999999999998
2013-12-09,-0.1178
2013-12-10,-0.2594
2013-12-11,-0.7567
2013-12-12,0.143
2013-12-13,-0.0952
2013-12-16,3.3341
2013-12-17,0.991
2013-12-18,0.1369
2013-12-19,0.5469
2013-12-20,4.2158
2013-12-23,1.0222
2013-12-24,0.0431
2013-12-26,0.581
2013-12-27,0.7274
2013-12-30,-0.8071
2013-12-31,2.6338
2014-01-02,-7.7196
2014-01-03,3.414
2014-01-06,-1.5741
2014-01-07,-1.355
2014-01-08,0.0676
2014-01-09,1.2826
2014-01-10,1.4663
2014-01-13,-7.8607
2014-01-14,2.1863
2014-01-15,0.7674
2014-01-16,6.3928
2014-01-17,0.8026
2014-01-21,-0.7317
2014-01-22,1.2356
2014-01-23,-1.7130999999999998
2014-01-24,1.329
2014-01-27,-4.7947
2014-01-28,4.8329
2014-01-29,-1.7665
2014-01-30,3.0702
2014-01-31,-0.7447
2014-02-03,-2.701
2014-02-04,-0.4627
2014-02-05,-2.2134
2014-02-06,-0.5206
2014-02-07,-0.5461
2014-02-10,-0.3432
2014-02-11,3.4894
2014-02-12,-0.8429
2014-02-13,1.0291
2014-02-14,-0.7086
2014-02-18,3.7467
2014-02-19,-2.816
2014-02-20,4.3574
2014-02-21,-1.8652
2014-02-24,0.1728
2014-02-25,1.2721
2014-02-26,0.0213
2014-02-27,1.5539
2014-02-28,0.2306
2014-03-03,3.8478
2014-03-04,0.5437
2014-03-05,2.9241
2014-03-06,-2.627
2014-03-07,4.8361
2014-03-10,3.7171
2014-03-11,1.1579
2014-03-12,-0.0727
2014-03-13,-0.2545
2014-03-14,-0.7109
2014-03-17,1.5053999999999998
2014-03-18,1.2661
2014-03-19,-1.9289
2014-03-20,-0.0728
2014-03-21,-0.1822
2014-03-24,0.3104
2014-03-25,-1.0193
2014-03-26,-3.6593999999999998
2014-03-27,2.2142
2014-03-28,0.3361
2014-03-31,0.1861
2014-04-01,-0.9289
2014-04-02,-0.2438
2014-04-03,-0.4135
2014-04-04,-0.302
2014-04-07,-3.1427
2014-04-08,0.5864
2014-04-09,4.3918
2014-04-10,-1.8056999999999999
2014-04-11,-1.5354999999999999
2014-04-14,1.1167
2014-04-15,-3.0274
2014-04-16,-1.5314999999999999
2014-04-17,0.5783
2014-04-21,0.5155
2014-04-22,-0.789
2014-04-23,0.0994
2014-04-24,0.6554
2014-04-25,-2.1507
2014-04-28,-1.2906
2014-04-29,-2.3902
2014-04-30,-2.1348
2014-05-01,-0.9196
2014-05-02,2.5469
2014-05-05,5.7672
2014-05-06,0.0199
2014-05-07,1.6315
2014-05-08,-0.9593
2014-05-09,-0.85
2014-05-12,1.0766
2014-05-13,-4.1223
2014-05-14,-2.5509
2014-05-15,1.1611
2014-05-16,1.4399
2014-05-19,1.1932
2014-05-20,-0.8742
2014-05-21,0.9844
2014-05-22,0.1422
2014-05-23,0.4867
2014-05-27,-1.2713999999999999
2014-05-28,-1.0221
2014-05-29,-1.0946
2014-05-30,-0.9814
2014-06-02,-4.0278
2014-06-03,3.4497999999999998
2014-06-04,0.9771
2014-06-05,2.8397
2014-06-06,1.6977
2014-06-09,0.5632
2014-06-10,-1.5
2014-06-11,-1.1574
2014-06-12,-0.8422
2014-06-13,1.3673
2014-06-16,-1.3693
2014-06-17,3.6262
2014-06-18,-0.06
2014-06-19,2.441
2014-06-20,2.0117
2014-06-23,0.8999
2014-06-24,0.6072
2014-06-25,0.1509
2014-06-26,-0.7345
2014-06-27,1.6505
2014-06-30,0.4479
2014-07-01,2.657
2014-07-02,0.5611
2014-07-03,1.7099
2014-07-07,-1.3094999999999999
2014-07-08,-0.251
2014-07-09,0.3595
2014-07-10,-0.1254
2014-07-11,0.4125
2014-07-14,1.8753
2014-07-15,-1.6655
2014-07-16,-0.2139
2014-07-17,-0.7683
2014-07-18,0.2341
2014-07-21,0.1437
2014-07-22,-0.4843
2014-07-23,-1.8205
2014-07-24,2.5702
2014-07-25,0.358
2014-07-28,-0.5172
2014-07-29,0.9502
2014-07-30,1.252
2014-07-31,-2.4467
2014-08-01,-2.8946
2014-08-04,2.9994
2014-08-05,-1.0606
2014-08-06,-7.0313
2014-08-07,-5.6283
2014-08-08,3.8517
2014-08-11,0.3988
2014-08-12,-4.6673
2014-08-13,-0.1042
2014-08-14,-4.5047
2014-08-15,-0.5678
2014-08-18,2.0206
2014-08-19,-0.1722
2014-08-20,-1.6066
2014-08-21,0.274
2014-08-22,0.3934
2014-08-25,-0.4137
2014-08-26,2.5798
2014-08-27,1.1509
2014-08-28,-1.3274
2014-08-29,-0.3417
2014-09-02,0.4071
2014-09-03,2.0487
2014-09-04,-1.7147999999999999
2014-09-05,-1.0638
2014-09-08,0.086
2014-09-09,0.0
2014-09-10,-1.1602999999999999
2014-09-11,0.413
2014-09-12,-0.801
2014-09-15,-5.3469999999999995
2014-09-16,-1.6601
2014-09-17,-0.7503
2014-09-18,2.1262
2014-09-19,-1.3185
2014-09-22,-3.7271
2014-09-23,-3.7984
2014-09-24,2.5057
2014-09-25,1.037
2014-09-26,-0.2688
2014-09-29,-0.0245
2014-09-30,-0.8578
2014-10-01,-0.8653
2014-10-02,-0.2494
2014-10-03,-1.8
2014-10-06,-4.888
2014-10-07,-0.1071
2014-10-08,-0.9378
2014-10-09,-0.6492
2014-10-10,-1.3068
2014-10-13,1.6276000000000002
2014-10-14,2.1716
2014-10-15,3.2147
2014-10-16,3.3462
2014-10-17,1.9426999999999999
2014-10-20,1.1727
2014-10-21,0.2898
2014-10-22,-1.4207
2014-10-23,0.0977
2014-10-24,0.0976
2014-10-27,-3.1692
2014-10-28,5.2367
2014-10-29,0.5742
2014-10-30,0.666
2014-10-31,2.6701
2014-11-03,-1.3119
2014-11-04,-0.6063
2014-11-05,2.8625
2014-11-06,4.3339
2014-11-07,-0.962
2014-11-10,0.3311
2014-11-11,1.6061999999999999
2014-11-12,-0.3681
2014-11-13,-4.0643
2014-11-14,1.4046
2014-11-17,-2.3235
2014-11-18,1.0979
2014-11-19,-0.8371
2014-11-20,1.2777
2014-11-21,1.1489
2014-11-24,4.2094
2014-11-25,-1.4747
2014-11-26,-1.9089
2014-11-28,-9.4427
2014-12-01,-9.3284
2014-12-02,1.8314
2014-12-03,10.3676
2014-12-04,0.8627
2014-12-05,1.2117
2014-12-08,-3.4507
2014-12-09,2.1152
2014-12-10,-7.9286
2014-12-11,-1.9136
2014-12-12,-5.2729
2014-12-15,1.0019
2014-12-16,-3.8026999999999997
2014-12-17,5.5285
2014-12-18,6.4875
2014-12-19,0.9686
2014-12-22,1.2876
2014-12-23,2.667
2014-12-24,0.5584
2014-12-26,1.5451000000000001
2014-12-29,5.1593
2014-12-30,-5.8784
2014-12-31,-1.4413
2015-01-02,-1.2186
2015-01-05,-2.3439
2015-01-06,-7.807
2015-01-07,-1.5895000000000001
2015-01-08,0.8076
2015-01-09,-1.8508
2015-01-12,-1.3791
2015-01-13,0.1998
2015-01-14,-0.0427
2015-01-15,0.1567
2015-01-16,2.8165
2015-01-20,-3.0437
2015-01-21,-0.1427
2015-01-22,0.8002
2015-01-23,-0.0284
2015-01-26,-0.6807
2015-01-27,0.9138
2015-01-28,-8.9983
2015-01-29,3.4826
2015-01-30,2.8245
2015-02-02,8.0655
2015-02-03,4.0833
2015-02-04,-7.8202
2015-02-05,4.1432
2015-02-06,-1.2449
2015-02-09,-5.7002
2015-02-10,-0.5522
2015-02-11,-2.2209
2015-02-12,2.1518
2015-02-13,6.495
2015-02-17,1.7856999999999998
2015-02-18,0.5938
2015-02-19,1.0732
2015-02-20,-2.4688
2015-02-23,-9.3359
2015-02-24,3.4824
2015-02-25,-2.2048
2015-02-26,-2.4028
2015-02-27,-3.8906
2015-03-02,4.1113
2015-03-03,-8.9307
2015-03-04,-2.3015
2015-03-05,1.9119000000000002
2015-03-06,-5.5611
2015-03-09,-4.5405999999999995
2015-03-10,1.4864
2015-03-11,-0.1098
2015-03-12,-1.7962
2015-03-13,-0.4853
2015-03-16,0.15
2015-03-17,0.1498
2015-03-18,5.7218
2015-03-19,-0.9551
2015-03-20,3.0357
2015-03-23,1.2132
2015-03-24,-3.9384
2015-03-25,3.9929
2015-03-26,3.2568
2015-03-27,-2.7556000000000003
2015-03-30,-3.1069
2015-03-31,0.74
2015-04-01,2.9381
2015-04-02,2.1067
2015-04-06,4.9251000000000005
2015-04-07,5.0428
2015-04-08,-3.0193
2015-04-09,1.6189
2015-04-10,-0.3983
2015-04-13,-0.0308
2015-04-14,4.3077
2015-04-15,5.4867
2015-04-16,-2.5446999999999997
2015-04-17,-0.3443
2015-04-20,-5.2404
2015-04-21,0.3342
2015-04-22,3.8764
2015-04-23,5.8309
2015-04-24,-2.259
2015-04-27,6.8489
2015-04-28,-2.8225
2015-04-29,2.1716
2015-04-30,-0.4782
2015-05-01,2.3492
2015-05-04,2.5822000000000003
