ticker,PWLK US Equity
2006-05-25,59.0909
2006-05-26,5.7143
2006-05-30,-7.5676
2006-05-31,-3.5088
2006-06-01,-9.0909
2006-06-02,3.3333
2006-06-05,3.871
2006-06-06,-3.7267
2006-06-07,-3.2258
2006-06-08,6.6667
2006-06-09,-0.625
2006-06-12,3.7736
2006-06-13,-3.6364
2006-06-14,3.1447
2006-06-15,0.0
2006-06-16,0.6098
2006-06-20,-3.0303
2006-06-21,-6.25
2006-06-22,0.0
2006-06-23,-0.6667
2006-06-26,-6.0403
2006-06-27,12.857099999999999
2006-06-28,-1.8987
2006-06-29,-3.871
2006-06-30,-9.396
2006-07-03,0.0
2006-07-05,-2.963
2006-07-06,-0.7634
2006-07-07,3.0769
2006-07-10,0.0
2006-07-11,-2.9851
2006-07-12,0.0
2006-07-13,-0.7692
2006-07-14,0.7752
2006-07-17,-0.3846
2006-07-18,0.3861
2006-07-19,-1.5385
2006-07-20,0.0
2006-07-21,-9.375
2006-07-24,-5.1724
2006-07-25,40.9091
2006-07-26,3.2258
2006-07-27,-28.125
2006-07-28,8.6957
2006-07-31,-4.0
2006-08-01,0.0
2006-08-02,-12.5
2006-08-03,4.7619
2006-08-04,9.0909
2006-08-07,0.0
2006-08-08,25.0
2006-08-09,0.0
2006-08-10,-20.0
2006-08-11,12.5
2006-08-14,-3.7037
2006-08-15,-3.8462
2006-08-16,-4.0
2006-08-17,8.3333
2006-08-18,15.3846
2006-08-21,-6.6667
2006-08-22,-7.1429
2006-08-23,-7.6923
2006-08-24,-8.3333
2006-08-25,0.0
2006-08-28,-4.5455
2006-08-29,-4.7619
2006-08-30,10.0
2006-08-31,-4.5455
2006-09-01,4.7619
2006-09-05,0.0
2006-09-06,0.0
2006-09-07,-4.5455
2006-09-08,9.5238
2006-09-11,9.5652
2006-09-12,7.1429
2006-09-13,-3.7037
2006-09-14,-19.2308
2006-09-15,-22.8571
2006-09-18,-1.2346
2006-09-19,0.0
2006-09-20,-3.125
2006-09-21,-1.9355
2006-09-22,3.9474
2006-09-25,-11.3924
2006-09-26,-22.8571
2006-09-27,-3.7037
2006-09-28,-3.8462
2006-09-29,12.0
2006-10-02,-7.1429
2006-10-03,-13.461500000000001
2006-10-04,-11.1111
2006-10-05,0.0
2006-10-06,0.0
2006-10-09,20.0
2006-10-10,0.0
2006-10-11,-6.25
2006-10-12,13.3333
2006-10-13,14.7059
2006-10-16,53.8462
2006-10-17,-5.5556
2006-10-18,-17.647100000000002
2006-10-19,0.0
2006-10-20,-14.2857
2006-10-23,-15.0
2006-10-24,-1.9607999999999999
2006-10-25,-10.0
2006-10-26,11.1111
2006-10-27,-10.0
2006-10-30,-11.1111
2006-10-31,0.0
2006-11-01,-7.5
2006-11-02,0.0
2006-11-03,5.4054
2006-11-06,-7.6923
2006-11-07,5.5556
2006-11-08,-7.8947
2006-11-09,0.0
2006-11-10,8.5714
2006-11-13,5.2632
2006-11-14,-12.5
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,-8.5714
2006-11-20,-6.25
2006-11-21,6.6667
2006-11-22,6.25
2006-11-24,-14.7059
2006-11-27,3.4483
2006-11-28,-10.0
2006-11-29,3.7037
2006-11-30,-7.1429
2006-12-01,-9.6154
2006-12-04,10.6383
2006-12-05,0.0
2006-12-06,3.8462
2006-12-07,3.7037
2006-12-08,0.0
2006-12-11,7.1429
2006-12-12,-3.3333
2006-12-13,0.0
2006-12-14,-6.8966
2006-12-15,7.4074
2006-12-18,0.0
2006-12-19,-13.7931
2006-12-20,0.0
2006-12-21,0.0
2006-12-22,-8.0
2006-12-26,4.3478
2006-12-27,0.0
2006-12-28,-12.5
2006-12-29,-9.5238
2007-01-03,15.7895
2007-01-04,-9.0909
2007-01-05,0.0
2007-01-08,15.0
2007-01-09,-8.6957
2007-01-10,-4.7619
2007-01-11,0.0
2007-01-12,0.0
2007-01-16,5.0
2007-01-17,19.0476
2007-01-18,-28.0
2007-01-19,27.7778
2007-01-22,-4.3478
2007-01-23,-9.0909
2007-01-24,0.0
2007-01-25,-10.0
2007-01-26,-25.0
2007-01-29,70.3704
2007-01-30,-21.7391
2007-01-31,0.0
2007-02-01,0.0
2007-02-02,0.0
2007-02-05,0.0
2007-02-06,-22.2222
2007-02-07,0.0
2007-02-08,0.0
2007-02-09,7.1429
2007-02-12,20.0
2007-02-13,-5.5556
2007-02-14,-5.8824
2007-02-16,6.25
2007-02-20,-11.7647
2007-02-21,6.6667
2007-02-22,12.5
2007-02-23,-16.6667
2007-02-26,0.0
2007-02-28,13.3333
2007-03-01,-11.7647
2007-03-05,0.0
2007-03-06,13.3333
2007-03-09,-5.8824
2007-03-12,0.0
2007-03-13,-6.25
2007-03-14,-13.3333
2007-03-15,-15.3846
2007-03-16,27.2727
2007-03-20,0.0
2007-03-21,0.0
2007-03-23,-28.5714
2007-03-26,0.0
2007-03-27,-5.0
2007-03-28,0.0
2007-03-29,-5.2632
2007-03-30,-33.3333
2007-04-02,0.0
2007-04-03,0.0
2007-04-04,8.3333
2007-04-05,0.0
2007-04-09,7.6923
2007-04-10,-14.2857
2007-04-11,-8.3333
2007-04-12,9.0909
2007-04-13,0.0
2007-04-16,0.0
2007-04-18,0.0
2007-04-19,0.0
2007-04-20,0.0
2007-04-23,0.0
2007-04-24,0.0
2007-04-25,0.0
2007-04-26,-8.3333
2007-05-01,-9.0909
2007-05-02,0.0
2007-05-04,10.0
2007-05-07,-9.0909
2007-05-08,-10.0
2007-05-09,11.1111
2007-05-10,-40.0
2007-05-14,16.6667
2007-05-15,-14.2857
2007-05-16,0.0
2007-05-17,-16.6667
2007-05-18,27.5
2007-05-22,3.9215999999999998
2007-05-23,-9.434
2007-05-24,0.0
2007-05-25,100.0
2007-05-29,-33.3333
2007-05-30,-25.0
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,0.0
2007-06-06,27.0833
2007-06-07,-8.1967
2007-06-08,-5.3571
2007-06-11,-9.434
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,16.6667
2007-06-15,0.0
2007-06-18,0.0
2007-06-19,-14.2857
2007-06-20,0.0
2007-06-26,16.6667
2007-06-27,-14.2857
2007-06-28,0.0
2007-06-29,0.0
2007-07-02,0.0
2007-07-03,0.0
2007-07-05,-12.5
2007-07-06,-4.7619
2007-07-09,0.0
2007-07-12,0.0
2007-07-13,0.0
2007-07-17,-5.0
2007-07-18,-2.6316
2007-07-19,8.1081
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,-7.5
2007-07-25,0.0
2007-07-26,-5.4054
2007-07-27,0.0
2007-07-30,-8.5714
2007-07-31,-18.75
2007-08-01,11.538499999999999
2007-08-02,3.4483
2007-08-03,-3.3333
2007-08-06,-10.3448
2007-08-07,-15.3846
2007-08-09,0.0
2007-08-10,-27.2727
2007-08-13,50.0
2007-08-14,-8.3333
2007-08-15,0.0
2007-08-17,9.0909
2007-08-20,0.0
2007-08-21,-8.3333
2007-08-22,0.0
2007-08-30,0.0
2007-08-31,0.0
2007-09-04,0.0
2007-09-05,22.7273
2007-09-06,0.0
2007-09-10,0.0
2007-09-11,7.4074
2007-09-12,-10.3448
2007-09-14,-38.4615
2007-09-17,18.75
2007-09-18,0.0
2007-09-19,0.0
2007-09-21,15.7895
2007-09-24,0.0
2007-09-25,22.7273
2007-09-26,-3.7037
2007-09-27,-7.6923
2007-09-28,-8.3333
2007-10-03,9.0909
2007-10-04,-8.3333
2007-10-05,0.0
2007-10-08,0.0
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,9.0909
2007-10-16,0.0
2007-10-17,-8.3333
2007-10-18,0.0
2007-10-22,-4.5455
2007-11-05,14.2857
2007-11-07,-12.5
2007-11-08,0.0
2007-11-13,0.0
2007-11-14,0.0
2007-11-16,14.2857
2007-11-19,-20.8333
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,26.3158
2007-11-26,-20.8333
2007-11-27,0.0
2007-11-28,-15.7895
2007-11-29,50.0
2007-11-30,25.0
2007-12-03,0.0
2007-12-04,-3.3333
2007-12-05,-27.5862
2007-12-06,0.0
2007-12-07,0.0
2007-12-11,14.2857
2007-12-12,-25.0
2007-12-13,-44.4444
2007-12-14,30.0
2007-12-17,7.6923
2007-12-18,-7.1429
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,-61.5385
2007-12-26,60.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-02,62.5
2008-01-04,-38.4615
2008-01-08,-25.0
2008-01-10,116.6667
2008-01-15,-38.4615
2008-01-17,0.0
2008-01-24,37.5
2008-01-25,0.0
2008-01-29,0.0
2008-01-30,0.0
2008-02-01,-9.0909
2008-02-06,0.0
2008-02-08,0.0
2008-02-14,30.0
2008-02-15,-38.4615
2008-02-19,-25.0
2008-02-22,33.3333
2008-02-25,0.0
2008-02-26,37.5
2008-03-07,-27.2727
2008-03-11,-25.0
2008-03-13,33.3333
2008-03-27,-25.0
2008-03-31,33.3333
2008-04-01,25.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-17,90.0
2008-04-18,57.8947
2008-04-21,6.6667
2008-04-22,-18.75
2008-04-23,-19.2308
2008-04-24,28.5714
2008-04-25,7.4074
2008-04-28,-17.2414
2008-04-29,33.3333
2008-04-30,40.625
2008-05-01,-22.2222
2008-05-02,-37.1429
2008-05-05,-18.1818
2008-05-06,-11.1111
2008-05-07,18.75
2008-05-08,10.526299999999999
2008-05-09,-23.8095
2008-05-12,-31.25
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,18.1818
2008-05-19,-15.3846
2008-05-20,-9.0909
2008-05-21,-20.0
2008-05-22,0.0
2008-05-23,0.0
2008-05-27,25.0
2008-05-28,40.0
2008-05-29,-21.4286
2008-05-30,-9.0909
2008-06-02,-20.0
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,25.0
2008-06-06,0.0
2008-06-09,-20.0
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,25.0
2008-06-13,-20.0
2008-06-16,0.0
2008-06-17,-25.0
2008-06-18,66.6667
2008-06-19,0.0
2008-06-20,10.0
2008-06-23,-45.4545
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,0.0
2008-06-27,0.0
2008-06-30,-16.6667
2008-07-02,20.0
2008-07-03,0.0
2008-07-08,0.0
2008-07-10,-16.6667
2008-07-11,20.0
2008-07-14,-16.6667
2008-07-15,20.0
2008-07-22,-16.6667
2008-07-23,0.0
2008-07-24,60.0
2008-07-25,-37.5
2008-07-28,60.0
2008-07-29,-37.5
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,0.0
2008-08-06,20.0
2008-08-14,-16.6667
2008-08-15,0.0
2008-08-18,0.0
2008-08-20,-40.0
2008-08-21,66.6667
2008-08-22,-40.0
2008-08-26,100.0
2008-08-27,0.0
2008-08-28,-16.6667
2008-08-29,0.0
2008-09-03,0.0
2008-09-04,0.0
2008-09-05,0.0
2008-09-09,-40.0
2008-09-10,66.6667
2008-09-11,-40.0
2008-09-12,66.6667
2008-09-16,-40.0
2008-09-17,0.0
2008-09-18,100.0
2008-09-26,-50.0
2008-09-29,0.0
2008-09-30,0.0
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,0.0
2008-10-13,0.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,0.0
2008-10-20,0.0
2008-10-24,0.0
2008-10-29,0.0
2008-10-30,0.0
2008-11-03,-33.3333
2008-11-05,50.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-14,-33.3333
2008-11-17,50.0
2008-11-25,-33.3333
2008-12-04,0.0
2008-12-05,0.0
2008-12-08,0.0
2008-12-09,0.0
2008-12-12,50.0
2008-12-15,-33.3333
2008-12-16,50.0
2008-12-17,-33.3333
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,50.0
2008-12-30,-33.3333
2008-12-31,0.0
2009-01-02,0.0
2009-01-06,0.0
2009-01-08,50.0
2009-01-21,-33.3333
2009-01-23,0.0
2009-02-02,0.0
2009-02-09,0.0
2009-02-10,0.0
2009-02-11,0.0
2009-03-12,0.0
2009-03-19,0.0
2009-03-24,50.0
2009-03-27,-33.3333
2009-03-31,0.0
2009-04-03,50.0
2009-04-09,-33.3333
2009-04-14,0.0
2009-04-16,50.0
2009-04-17,-33.3333
2009-04-22,0.0
2009-04-24,0.0
2009-04-29,0.0
2009-05-04,0.0
2009-05-13,0.0
2009-05-14,50.0
2009-05-15,-33.3333
2009-05-26,50.0
2009-05-27,0.0
2009-06-01,0.0
2009-06-02,-33.3333
2009-06-11,50.0
2009-06-16,-33.3333
2009-06-18,0.0
2009-06-19,0.0
2009-06-23,150.0
2009-06-24,-40.0
2009-06-25,0.0
2009-07-02,0.0
2009-07-07,0.0
2009-07-09,100.0
2009-07-10,-50.0
2009-07-13,0.0
2009-07-15,66.6667
2009-07-21,-40.0
2009-07-22,233.3333
2009-07-23,10.0
2009-07-24,0.0
2009-07-27,45.4545
2009-07-28,0.0
2009-07-29,-37.5
2009-07-30,30.0
2009-07-31,0.0
2009-08-03,-15.3846
2009-08-04,-9.0909
2009-08-05,0.0
2009-08-10,0.0
2009-08-11,10.0
2009-08-13,-9.0909
2009-08-18,30.0
2009-08-19,-23.0769
2009-08-21,0.0
2009-08-24,-40.0
2009-08-26,33.3333
2009-08-31,0.0
2009-09-02,-62.5
2009-09-03,66.6667
2009-09-10,-40.0
2009-09-11,0.0
2009-09-15,0.0
2009-09-22,66.6667
2009-09-23,20.0
2009-09-24,466.6667
2009-09-25,-52.9412
2009-09-28,0.0
2009-09-29,0.0
2009-09-30,-18.75
2009-10-01,0.0
2009-10-02,46.1538
2009-10-05,0.0
2009-10-06,-5.2632
2009-10-07,-22.2222
2009-10-08,0.0
2009-10-09,28.5714
2009-10-12,-27.7778
2009-10-13,0.0
2009-10-14,23.0769
2009-10-15,0.0
2009-10-16,-12.5
2009-10-19,0.0
2009-10-21,0.0
2009-10-22,14.2857
2009-10-23,-18.75
2009-10-26,0.0
2009-10-27,-15.3846
2009-10-29,0.0
2009-10-30,0.0
2009-11-02,-9.0909
2009-11-03,0.0
2009-11-04,10.0
2009-11-05,27.2727
2009-11-10,-21.4286
2009-11-11,0.0
2009-11-13,-27.2727
2009-11-16,0.0
2009-11-17,25.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-25,-40.0
2009-12-01,0.0
2009-12-03,-16.6667
2009-12-04,100.0
2009-12-07,110.0
2009-12-08,-23.8095
2009-12-09,-37.5
2009-12-10,-40.0
2009-12-11,66.6667
2009-12-14,-20.0
2009-12-15,25.0
2009-12-16,-20.0
2009-12-17,0.0
2009-12-21,25.0
2009-12-22,-20.0
2009-12-23,-25.0
2009-12-24,33.3333
2009-12-28,0.0
2009-12-29,25.0
2009-12-30,-20.0
2009-12-31,25.0
2010-01-04,10.0
2010-01-06,-9.0909
2010-01-07,0.0
2010-01-08,0.0
2010-01-12,-20.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,25.0
2010-01-20,0.0
2010-01-22,80.0
2010-01-25,-27.7778
2010-01-27,-15.3846
2010-01-28,-27.2727
2010-02-01,37.5
2010-02-02,-27.2727
2010-02-03,0.0
2010-02-04,25.0
2010-02-05,0.0
2010-02-08,-20.0
2010-02-09,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-17,0.0
2010-02-18,-25.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,33.3333
2010-02-24,0.0
2010-02-25,25.0
2010-02-26,-20.0
2010-03-01,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,25.0
2010-03-08,-40.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-16,0.0
2010-03-19,33.3333
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,-25.0
2010-03-25,0.0
2010-03-26,33.3333
2010-03-30,0.0
2010-04-01,-25.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-21,-16.6667
2010-04-23,60.0
2010-04-27,0.0
2010-05-07,-25.0
2010-05-10,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-06-02,-16.6667
2010-06-04,0.0
2010-06-09,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,0.0
2010-06-22,20.0
2010-06-25,-50.0
2010-06-28,66.6667
2010-06-29,0.0
2010-06-30,-40.0
2010-07-01,0.0
2010-07-06,66.6667
2010-07-08,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-26,-40.0
2010-07-27,100.0
2010-07-29,-16.6667
2010-08-02,-40.0
2010-08-05,100.0
2010-08-06,0.0
2010-08-13,33.3333
2010-08-16,-25.0
2010-08-18,0.0
2010-08-19,83.3333
2010-08-20,-9.0909
2010-08-23,60.0
2010-08-24,-62.5
2010-08-25,-16.6667
2010-08-26,20.0
2010-08-27,-16.6667
2010-08-30,-40.0
2010-08-31,66.6667
2010-09-01,-40.0
2010-09-02,100.0
2010-09-03,0.0
2010-09-08,33.3333
2010-09-09,-25.0
2010-09-10,0.0
2010-09-13,-16.6667
2010-09-14,0.0
2010-09-15,0.0
2010-09-17,0.0
2010-09-20,20.0
2010-09-22,-16.6667
2010-09-24,20.0
2010-09-27,0.0
2010-09-28,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,33.3333
2010-10-06,-37.5
2010-10-07,60.0
2010-10-08,0.0
2010-10-11,-37.5
2010-10-13,60.0
2010-10-15,0.0
2010-10-21,0.0
2010-10-22,-25.0
2010-10-25,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-11-01,33.3333
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,37.5
2010-11-08,-27.2727
2010-11-11,-25.0
2010-11-12,83.3333
2010-11-16,-27.2727
2010-11-24,-25.0
2010-12-03,0.0
2010-12-07,0.0
2010-12-13,-16.6667
2010-12-14,20.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,-16.6667
2010-12-28,100.0
2010-12-29,-20.0
2010-12-30,-25.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,-16.6667
2011-01-05,0.0
2011-01-10,20.0
2011-01-13,0.0
2011-01-19,0.0
2011-01-20,33.3333
2011-01-24,-25.0
2011-01-26,66.6667
2011-01-27,10.0
2011-01-28,0.0
2011-01-31,-9.0909
2011-02-01,0.0
2011-02-02,-20.0
2011-02-03,25.0
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,30.0
2011-02-11,-15.3846
2011-02-14,0.0
2011-02-15,18.1818
2011-02-16,0.0
2011-02-17,46.1538
2011-02-18,-31.5789
2011-02-22,-23.0769
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,-20.0
2011-02-28,25.0
2011-03-01,0.0
2011-03-02,-20.0
2011-03-03,25.0
2011-03-04,10.0
2011-03-07,-9.0909
2011-03-08,-20.0
2011-03-09,0.0
2011-03-10,25.0
2011-03-11,-20.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-18,0.0
2011-03-21,25.0
2011-03-22,-20.0
2011-03-23,-25.0
2011-03-24,0.0
2011-03-25,33.3333
2011-03-28,0.0
2011-03-29,-25.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,33.3333
2011-04-05,37.5
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,-9.0909
2011-04-11,-20.0
2011-04-12,0.0
2011-04-13,25.0
2011-04-14,-20.0
2011-04-15,0.0
2011-04-21,-25.0
2011-04-25,33.3333
2011-04-26,-25.0
2011-04-28,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,33.3333
2011-05-12,-25.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-18,0.0
2011-05-20,0.0
2011-05-23,33.3333
2011-05-24,25.0
2011-05-25,-20.0
2011-05-26,0.0
2011-05-31,-25.0
2011-06-01,0.0
2011-06-02,0.0
2011-06-08,33.3333
2011-06-10,0.0
2011-06-14,-25.0
2011-06-16,33.3333
2011-06-17,-25.0
2011-06-20,-16.6667
2011-06-21,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,20.0
2011-07-08,33.3333
2011-07-13,-25.0
2011-07-14,-16.6667
2011-07-15,20.0
2011-07-18,-16.6667
2011-07-19,20.0
2011-07-20,-16.6667
2011-07-22,20.0
2011-08-02,33.3333
2011-08-03,0.0
2011-08-04,-25.0
2011-08-05,0.0
2011-08-08,-16.6667
2011-08-10,60.0
2011-08-11,-25.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,-16.6667
2011-08-19,60.0
2011-08-22,-25.0
2011-08-23,0.0
2011-08-24,33.3333
2011-08-26,0.0
2011-08-29,0.0
2011-09-06,-25.0
2011-09-07,33.3333
2011-09-15,-25.0
2011-09-21,-16.6667
2011-09-23,0.0
2011-09-27,20.0
2011-10-05,-50.0
2011-10-07,0.0
2011-10-10,100.0
2011-10-12,-16.6667
2011-10-13,0.0
2011-10-19,-40.0
2011-10-20,66.6667
2011-10-27,0.0
2011-10-28,20.0
2011-10-31,-50.0
2011-11-01,66.6667
2011-11-03,-40.0
2011-11-07,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,66.6667
2011-12-22,-60.0
2011-12-28,50.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-23,66.6667
2012-01-31,-40.0
2012-02-01,66.6667
2012-02-08,-40.0
2012-02-09,0.0
2012-02-21,0.0
2012-03-02,0.0
2012-03-08,66.6667
2012-03-09,0.0
2012-03-21,-40.0
2012-03-28,0.0
2012-03-30,0.0
2012-04-03,0.0
2012-04-09,0.0
2012-04-18,0.0
2012-04-19,0.0
2012-04-25,0.0
2012-05-02,0.0
2012-05-04,0.0
2012-05-08,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-18,-33.3333
2012-05-21,0.0
2012-05-23,150.0
2012-05-24,0.0
2012-06-08,0.0
2012-06-11,20.0
2012-06-12,-16.6667
2012-06-13,-40.0
2012-06-14,0.0
2012-06-15,66.6667
2012-06-21,-40.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,-33.3333
2012-07-02,50.0
2012-07-06,-33.3333
2012-07-09,0.0
2012-07-11,0.0
2012-07-17,0.0
2012-07-23,50.0
2012-07-24,-33.3333
2012-07-26,50.0
2012-08-02,0.0
2012-08-03,66.6667
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,-40.0
2012-08-09,66.6667
2012-08-10,0.0
2012-08-15,0.0
2012-08-16,-40.0
2012-08-20,0.0
2012-08-21,0.0
2012-08-22,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-09-06,0.0
2012-09-11,-33.3333
2012-09-13,0.0
2012-09-19,0.0
2012-10-01,50.0
2012-10-02,-33.3333
2012-10-08,0.0
2012-10-10,0.0
2012-10-12,0.0
2012-10-15,0.0
2012-10-17,0.0
2012-10-23,50.0
2012-10-25,-33.3333
2012-10-26,0.0
2012-11-05,0.0
2012-11-13,0.0
2012-11-19,50.0
2012-11-27,0.0
2012-11-28,100.0
2012-11-29,0.0
2012-11-30,66.6667
2012-12-03,-40.0
2012-12-04,0.0
2012-12-05,-50.0
2012-12-06,66.6667
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,-40.0
2012-12-13,0.0
2012-12-14,66.6667
2012-12-17,0.0
2012-12-18,-40.0
2012-12-19,66.6667
2012-12-20,-40.0
2012-12-21,66.6667
2012-12-24,-60.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,50.0
2012-12-31,-33.3333
2013-01-02,150.0
2013-01-03,-40.0
2013-01-07,0.0
2013-01-08,-33.3333
2013-01-09,0.0
2013-01-11,50.0
2013-01-14,66.6667
2013-01-17,0.0
2013-01-22,-40.0
2013-01-23,0.0
2013-01-28,0.0
2013-01-29,-33.3333
2013-02-04,0.0
2013-02-07,50.0
2013-02-08,-33.3333
2013-02-13,0.0
2013-02-19,0.0
2013-02-20,0.0
2013-02-22,0.0
2013-02-25,0.0
2013-02-27,50.0
2013-03-05,-33.3333
2013-03-14,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-26,0.0
2013-04-05,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-30,0.0
2013-05-03,0.0
2013-05-08,0.0
2013-05-14,0.0
2013-05-17,0.0
2013-05-22,0.0
2013-05-30,0.0
2013-06-03,0.0
2013-06-20,0.0
2013-06-28,0.0
2013-07-01,0.0
2013-07-09,0.0
2013-07-12,50.0
