ticker,AIDA US Equity
2006-09-13,2.3622
2006-09-14,15.3846
2006-09-15,-6.6667
2006-09-18,4.2857
2006-09-19,-24.6575
2006-09-20,9.0
2006-09-21,-8.2569
2006-09-22,1.8182
2006-09-25,6.25
2006-09-26,-2.521
2006-09-27,1.7241
2006-09-28,0.0
2006-09-29,12.7119
2006-10-02,-3.0075
2006-10-03,-3.1008
2006-10-04,2.4
2006-10-05,-3.9063
2006-10-06,0.0
2006-10-09,-6.5041
2006-10-10,7.8261
2006-10-11,0.8065
2006-10-12,-3.2
2006-10-13,5.7851
2006-10-16,0.0
2006-10-17,-3.9063
2006-10-18,0.0
2006-10-19,-2.439
2006-10-20,-0.8333
2006-10-23,0.8403
2006-10-24,5.0
2006-10-25,3.1746
2006-10-26,0.0
2006-10-27,0.0
2006-10-30,-3.8462
2006-10-31,-1.6
2006-11-01,0.0
2006-11-02,5.6911000000000005
2006-11-03,-1.5385
2006-11-06,0.0
2006-11-07,-1.5625
2006-11-08,-3.1746
2006-11-09,3.2787
2006-11-10,-3.1746
2006-11-13,-2.459
2006-11-14,-3.3613
2006-11-15,2.6087
2006-11-16,-14.4068
2006-11-17,-3.9604
2006-11-20,5.1546
2006-11-21,0.0
2006-11-22,-0.9804
2006-11-24,-5.9406
2006-11-27,8.4211
2006-11-28,-7.767
2006-11-29,8.4211
2006-11-30,1.9417
2006-12-01,1.9048
2006-12-04,-5.6075
2006-12-05,0.9901
2006-12-06,2.9412000000000003
2006-12-07,7.619
2006-12-08,0.0
2006-12-11,0.0
2006-12-12,2.6549
2006-12-13,0.0
2006-12-14,-1.7241
2006-12-15,7.8947
2006-12-18,2.439
2006-12-19,0.0
2006-12-20,0.0
2006-12-21,4.7619
2006-12-22,13.6364
2006-12-26,-4.6667
2006-12-27,-4.8951
2006-12-28,19.852899999999998
2006-12-29,10.4294
2007-01-03,2.7778
2007-01-04,4.8649000000000004
2007-01-05,-2.0619
2007-01-08,14.7368
2007-01-09,-10.5505
2007-01-10,6.6667
2007-01-11,2.8846
2007-01-12,0.0
2007-01-16,-3.7382999999999997
2007-01-17,0.9709
2007-01-18,0.9615
2007-01-19,3.8095
2007-01-22,-0.4587
2007-01-23,-5.53
2007-01-24,-1.9512
2007-01-25,0.4975
2007-01-26,-0.495
2007-01-29,0.4975
2007-01-30,-1.4851
2007-01-31,-2.0101
2007-02-01,-2.5641
2007-02-02,2.6316
2007-02-05,-2.5641
2007-02-06,2.6316
2007-02-07,-2.5641
2007-02-08,-4.7368
2007-02-09,-6.6298
2007-02-12,-5.3254
2007-02-13,-2.5
2007-02-14,-0.641
2007-02-15,3.2258
2007-02-16,-1.875
2007-02-20,5.0955
2007-02-21,3.0303
2007-02-22,-11.7647
2007-02-23,0.0
2007-02-26,2.6667
2007-02-27,0.6494
2007-02-28,-7.0968
2007-03-01,4.1667
2007-03-02,0.0
2007-03-05,-9.3333
2007-03-06,0.0
2007-03-07,13.2353
2007-03-08,-3.8961
2007-03-09,-16.2162
2007-03-12,1.6129
2007-03-13,-4.7619
2007-03-14,0.0
2007-03-15,-3.3333
2007-03-16,-0.8621
2007-03-19,4.3478
2007-03-20,0.0
2007-03-21,-2.5
2007-03-22,6.8376
2007-03-23,0.0
2007-03-26,-4.0
2007-03-27,4.1667
2007-03-28,0.0
2007-03-29,-8.0
2007-03-30,7.8261
2007-04-02,-3.2258
2007-04-03,-4.1667
2007-04-04,2.6087
2007-04-05,-3.3898
2007-04-09,0.8772
2007-04-10,-1.7391
2007-04-11,0.0
2007-04-12,0.0
2007-04-13,-2.6549
2007-04-16,1.8182
2007-04-17,-6.25
2007-04-18,0.9524
2007-04-19,-2.8302
2007-04-20,0.0
2007-04-23,-6.7961
2007-04-24,2.0833
2007-04-25,0.0
2007-04-26,-1.0204
2007-04-27,3.0928
2007-04-30,-1.0
2007-05-01,1.0101
2007-05-02,5.0
2007-05-03,1.9048
2007-05-04,14.9533
2007-05-07,1.626
2007-05-08,-3.2
2007-05-09,0.0
2007-05-10,32.2314
2007-05-11,-9.375
2007-05-14,0.0
2007-05-15,-12.4138
2007-05-16,-1.5748
2007-05-17,8.0
2007-05-21,-0.7407
2007-05-22,0.7463
2007-05-23,-7.4074
2007-05-24,-5.6
2007-05-25,-2.5423999999999998
2007-05-29,4.3478
2007-05-30,0.0
2007-05-31,0.0
2007-06-01,1.6667
2007-06-04,-11.4754
2007-06-05,3.7037
2007-06-06,-1.7856999999999998
2007-06-07,-4.5455
2007-06-08,11.4286
2007-06-11,-13.6752
2007-06-12,15.8416
2007-06-13,-8.547
2007-06-14,-3.7382999999999997
2007-06-15,16.5049
2007-06-18,-12.5
2007-06-19,14.2857
2007-06-20,-1.6667
2007-06-21,1.6949
2007-06-26,-8.3333
2007-06-27,4.5455
2007-07-05,6.087
2007-07-06,-14.7541
2007-07-09,10.5769
2007-07-10,4.3478
2007-07-11,3.3333
2007-07-12,-11.2903
2007-07-13,4.5455
2007-07-16,-5.2174
2007-07-17,0.9174
2007-07-18,4.5455
2007-07-19,4.3478
2007-07-23,0.0
2007-07-25,-11.6667
2007-07-26,0.0
2007-07-27,0.0
2007-07-30,3.7736
2007-07-31,-4.5455
2007-08-01,-0.9524
2007-08-02,15.3846
2007-08-03,-16.6667
2007-08-06,16.0
2007-08-08,-5.1724
2007-08-09,-4.5455
2007-08-10,-3.8095
2007-08-13,0.0
2007-08-14,0.0
2007-08-15,4.9505
2007-08-16,9.434
2007-08-17,-0.0862
2007-08-23,-9.4047
2007-08-28,-17.1429
2007-08-29,-1.1494
2007-08-30,22.093
2007-09-05,0.0
2007-09-06,14.2857
2007-09-10,0.0
2007-09-14,-12.5
2007-09-17,-4.7619
2007-09-18,0.0
2007-09-19,-6.0
2007-09-20,-1.0638
2007-09-21,0.0
2007-09-24,2.6882
2007-09-25,5.7592
2007-09-26,-7.9208
2007-09-27,8.6022
2007-10-01,-5.9406
2007-10-02,6.3158
2007-10-03,-5.9406
2007-10-04,6.3158
2007-10-05,0.0
2007-10-08,-0.9901
2007-10-09,0.0
2007-10-10,5.0
2007-10-11,18.0952
2007-10-12,2.4194
2007-10-15,-8.6614
2007-10-16,-2.5862
2007-10-17,1.7699
2007-10-18,0.0
2007-10-19,-6.087
2007-10-22,9.2593
2007-10-23,0.0
2007-10-24,1.6949
2007-10-25,-4.1667
2007-10-26,3.4783
2007-10-29,-3.3613
2007-10-30,-2.6087
2007-10-31,-0.8929
2007-11-01,5.4054
2007-11-02,6.8376
2007-11-05,-0.8
2007-11-06,-1.6129
2007-11-07,-6.5574
2007-11-08,0.8772
2007-11-09,0.0
2007-11-12,-9.5652
2007-11-13,-11.538499999999999
2007-11-14,17.3913
2007-11-15,-2.7778
2007-11-16,-3.8095
2007-11-19,3.9604
2007-11-20,-2.8571
2007-11-21,0.0
2007-11-23,-0.9804
2007-11-26,0.0
2007-11-27,-0.495
2007-11-28,-0.4975
2007-11-29,16.0
2007-11-30,2.5862
2007-12-03,-3.3613
2007-12-04,3.4783
2007-12-05,3.3613
2007-12-06,13.8211
2007-12-07,-7.1429
2007-12-10,1.5385
2007-12-11,-5.303
2007-12-12,4.0
2007-12-13,0.0
2007-12-14,0.0
2007-12-17,-5.3846
2007-12-18,-2.439
2007-12-19,-1.6667
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,-6.7797
2007-12-27,9.0909
2007-12-28,-2.5
2007-12-31,-3.4188
2008-01-02,-0.885
2008-01-03,-1.7856999999999998
2008-01-04,-1.8182
2008-01-07,0.9259
2008-01-08,0.0
2008-01-09,0.9174
2008-01-10,1.8182
2008-01-11,0.8929
2008-01-14,13.2743
2008-01-15,-3.125
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,0.8065
2008-01-22,-4.0
2008-01-23,0.0
2008-01-24,1.6667
2008-01-28,0.0
2008-01-29,0.0
2008-01-30,6.5574
2008-02-04,0.7692
2008-02-06,-5.3435
2008-02-07,-3.2258
2008-02-08,4.1667
2008-02-12,0.0
2008-02-13,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,-4.0
2008-02-21,1.6667
2008-02-22,0.8197
2008-02-25,1.626
2008-02-26,0.0
2008-02-27,0.0
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,-4.0
2008-03-04,4.1667
2008-03-05,-4.0
2008-03-06,-4.1667
2008-03-07,4.3478
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,-1.6667
2008-03-14,1.6949
2008-03-17,-8.3333
2008-03-19,0.0
2008-03-20,0.0
2008-03-24,8.1818
2008-03-25,-3.3613
2008-03-26,0.0
2008-03-27,-4.3478
2008-03-28,4.5455
2008-03-31,0.8696
2008-04-01,0.0
2008-04-02,-5.1724
2008-04-03,0.9091
2008-04-04,2.7027
2008-04-07,-1.7544
2008-04-08,-3.5714
2008-04-09,0.9259
2008-04-10,0.9174
2008-04-11,-2.7273
2008-04-14,-1.8692
2008-04-15,2.8571
2008-04-16,-1.8519
2008-04-17,0.0
2008-04-18,11.3208
2008-04-21,-5.9322
2008-04-22,8.1081
2008-04-23,-4.1667
2008-04-24,-0.8696
2008-04-25,-16.6667
2008-04-28,-9.473700000000001
2008-04-29,-12.7907
2008-04-30,-10.6667
2008-05-01,-5.9701
2008-05-02,6.3492
2008-05-05,5.9701
2008-05-06,2.8169
2008-05-07,-4.1096
2008-05-08,-1.5714000000000001
2008-05-09,0.1451
2008-05-12,1.3043
2008-05-13,-7.01
2008-05-14,23.0769
2008-05-15,0.0
2008-05-16,-10.0
2008-05-19,-2.7778
2008-05-20,7.1429
2008-05-21,6.6667
2008-05-22,18.75
2008-05-23,-15.7895
2008-05-27,12.5
2008-05-28,-5.5556
2008-05-29,-3.5294
2008-05-30,8.5366
2008-06-02,0.0
2008-06-04,-2.2472
2008-06-05,1.1494
2008-06-06,2.2727
2008-06-09,-7.7778
2008-06-10,8.4337
2008-06-12,-1.1111
2008-06-13,-1.1236
2008-06-17,1.1364
2008-06-23,-12.3596
2008-06-24,10.2564
2008-06-26,-9.3023
2008-06-27,6.4103
2008-06-30,-1.2048
2008-07-01,5.4878
2008-07-02,-0.578
2008-07-09,-18.6047
2008-07-10,0.1429
2008-07-11,14.1227
2008-07-14,-12.375
2008-07-15,-0.1427
2008-07-16,12.857099999999999
2008-07-18,0.0
2008-07-22,-10.7595
2008-07-23,12.0567
2008-07-25,0.0
2008-07-28,6.2025
2008-07-29,-5.8403
2008-07-30,0.0
2008-07-31,-8.2278
2008-08-04,8.9655
2008-08-05,-8.8608
2008-08-06,-1.3889
2008-08-07,0.1408
2008-08-08,0.0
2008-08-11,1.2658
2008-08-12,-1.3889
2008-08-13,2.8169
2008-08-14,-2.6027
2008-08-15,-0.1406
2008-08-19,-1.2676
2008-08-20,-31.5264
2008-08-21,-2.0833
2008-08-22,8.5106
2008-08-25,-11.5686
2008-08-29,1.9956
2008-09-02,0.0
2008-09-03,10.8696
2008-09-05,-17.647100000000002
2008-09-09,19.0476
2008-09-10,-14.0
2008-09-11,27.907
2008-09-15,-23.6364
2008-09-18,4.7619
2008-09-19,2.2727
2008-09-22,-2.2222
2008-09-23,2.5
2008-09-24,13.082
2008-09-29,-7.6471
2008-10-02,6.1571
2008-10-06,10.0
2008-10-08,0.0
2008-10-09,-43.6364
2008-10-10,-16.129
2008-10-13,-15.3846
2008-10-14,4.0909
2008-10-15,-8.2969
2008-10-17,66.6667
2008-10-22,14.2857
2008-10-24,-22.5
2008-10-29,29.0323
2008-10-31,-17.5
2008-11-03,-9.0909
2008-11-04,83.3333
2008-11-06,-34.5455
2008-11-10,2.7778
2008-11-11,-2.7027
2008-11-13,5.5556
2008-11-18,-5.2632
2008-11-20,5.5556
2008-11-21,-5.2632
2008-11-24,-16.6667
2008-11-28,6.6667
2008-12-04,-68.75
2008-12-05,20.0
2008-12-08,-8.3333
2008-12-09,0.0
2008-12-10,-9.0909
2008-12-11,0.0
2008-12-12,-10.0
2008-12-15,11.1111
2008-12-16,10.0
2008-12-17,9.0909
2008-12-18,25.0
2008-12-19,166.6667
2008-12-23,-5.0
2008-12-29,-65.7895
2008-12-31,15.3846
2009-01-13,-20.0
2009-01-20,33.3333
2009-01-28,-18.75
2009-02-04,0.0
2009-02-10,-7.6923
2009-02-11,0.0
2009-02-12,0.0
2009-02-17,0.0
2009-02-19,0.0
2009-02-20,66.6667
2009-03-03,-25.0
2009-03-06,0.0
2009-03-10,0.0
2009-03-16,0.0
2009-04-09,-6.6667
2009-04-17,0.0
2009-04-27,0.0
2009-04-29,0.0
2009-05-04,21.4286
2009-05-06,-17.647100000000002
2009-05-08,0.0
2009-05-11,0.0
2009-05-13,-14.2857
2009-05-15,16.6667
2009-05-19,0.0
2009-05-21,-14.2857
2009-05-29,0.0
2009-06-05,-41.6667
2009-06-08,100.0
2009-06-09,-7.1429
2009-06-11,0.0
2009-06-12,-7.0192
2009-06-17,7.5491
2009-06-24,0.0
2009-07-01,7.6923
2009-07-02,0.0
2009-07-06,0.0
2009-07-08,-50.0
2009-07-13,0.2679
2009-07-22,0.4452
2009-07-29,311.3475
2009-07-30,-37.8664
2009-07-31,38.7444
2009-08-03,-26.0
2009-08-04,2.7027
2009-08-05,168.4211
2009-08-06,-43.1005
2009-08-07,-10.4028
2009-08-11,0.0
2009-08-12,11.538499999999999
2009-08-13,37.931
2009-08-17,-34.9219
2009-08-21,0.2641
2009-08-24,0.2395
2009-08-26,1.7917
2009-08-28,50.1995
2009-09-02,5.0
2009-09-04,0.0298
2009-09-08,9.4912
2009-09-09,0.0
2009-09-10,2.1739
2009-09-11,0.0
2009-09-15,-25.5053
2009-09-22,0.1071
2009-09-29,0.0
2009-10-09,-25.7311
2009-10-12,3.7935
2009-10-15,7.3329
2009-10-21,10.4741
2009-10-29,9.286
2009-11-02,0.0
2009-11-11,-65.6908
2009-11-16,282.9344
2009-11-17,-67.1739
2009-12-07,-0.5381
2009-12-08,-0.1248
2009-12-15,33.3333
2009-12-23,0.0
2009-12-24,-20.0
2009-12-30,6.25
2009-12-31,47.0588
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,-35.925
2010-01-14,149.7074
2010-01-19,-2.5
2010-01-20,-56.3622
2010-01-21,76.2762
2010-01-22,-43.2708
2010-01-25,0.0734
2010-01-28,76.1468
2010-01-29,-43.2292
2010-02-05,0.0
2010-02-16,17.4312
2010-03-08,0.0
2010-03-10,25.0
2010-03-11,-20.0
2010-03-19,75.0
2010-03-24,0.0
2010-03-25,11.4286
2010-04-06,28.2051
2010-04-07,-10.0
2010-04-08,11.1111
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,12.0
2010-04-15,0.0
2010-04-16,-1.7856999999999998
2010-04-26,1.8182
2010-04-29,0.0
2010-04-30,-1.7856999999999998
2010-05-04,0.0
2010-05-06,-1.8182
2010-05-10,1.8519
2010-05-27,-60.0
2010-06-04,63.6364
2010-06-09,-38.8889
2010-06-11,127.2727
2010-06-14,8.0
2010-06-29,-59.2593
2010-08-13,0.0568
2010-08-16,-0.0568
2010-09-08,0.0
2010-09-10,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-28,18.1818
2010-09-29,0.0721
2010-10-01,-0.0721
2010-10-21,34.6154
2010-10-27,-11.4286
2010-11-08,0.0
2010-11-19,61.2903
2010-11-23,-12.0
2010-11-24,0.0
2010-12-06,0.0
2010-12-07,-77.2727
2010-12-14,340.0
2010-12-23,-31.8182
2010-12-27,0.0
2010-12-28,0.0
2011-01-11,0.0
2011-01-31,-43.3333
2011-02-01,141.1765
2011-02-07,-51.2195
2011-02-16,110.0
2011-02-23,-4.7619
2011-03-02,-25.0
2011-03-03,33.3333
2011-03-10,-10.0
2011-03-16,-25.0
2011-03-21,37.037
2011-03-28,-59.4595
2011-03-31,160.0
2011-04-05,-61.5064
2011-04-11,33.2223
2011-04-18,-10.0
2011-04-19,27.7778
2011-04-20,-34.7826
2011-04-26,20.0
2011-04-28,0.0
2011-05-02,11.1111
2011-05-06,0.0
2011-05-20,59.0
2011-05-27,-18.239
2011-06-07,-42.3077
2011-06-22,0.0
2011-06-24,0.0
2011-07-05,0.0
2011-07-11,0.0
2011-07-15,0.0
2011-07-21,0.0
2011-07-28,33.3333
2011-08-04,0.0
2011-08-09,-25.0
2011-08-19,0.0
2011-09-01,0.0
2011-09-14,0.0
2011-09-16,-33.3333
2011-09-19,0.0
2011-09-28,-50.0
2011-10-04,0.0
2011-11-15,0.0
2011-12-01,0.0
2011-12-13,0.0
2011-12-20,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-19,-60.0
2012-03-01,0.625
2012-03-05,0.0
2012-04-12,0.0
2012-04-24,0.0
2012-04-30,49.0683
2012-07-23,0.0
2012-07-25,0.0
2012-09-05,37.7083
2012-09-19,-27.3828
2012-09-25,37.7083
2012-11-05,-27.3828
2012-12-17,0.0
2012-12-19,0.0
2012-12-21,0.0
2012-12-28,66.6667
2013-03-19,0.0
2013-03-26,100.0
2013-04-01,0.0
2013-05-03,-50.0
2013-05-15,0.0
2013-05-16,-20.0
2013-05-20,-25.0
2013-06-06,0.0
2013-07-02,-75.0
2013-07-16,566.6667
2013-07-17,0.0
2013-07-23,0.0
2013-07-31,-20.0
2013-08-01,25.0
2013-08-13,-80.0
2013-08-16,400.0
2013-09-19,-40.0
2013-09-20,33.3333
2013-10-01,25.0
2013-10-04,-68.0
2013-10-09,0.0
2013-10-16,0.0
2013-10-24,0.0
2013-11-01,212.5
2013-11-06,-20.0
2013-11-14,-57.5
2013-11-20,194.1176
2013-11-25,-65.75
2013-11-26,-0.7299
2013-11-27,194.1176
2013-12-02,-65.75
2013-12-03,0.0
2013-12-04,0.0
2013-12-11,0.0
2013-12-19,0.0
2014-02-19,0.0
2014-02-20,133.5766
2014-02-26,0.0
2014-03-04,-57.1875
2014-03-11,133.5766
2014-03-17,0.0
2014-04-02,-25.0
2014-04-07,0.0
2014-04-22,0.0
2014-05-07,0.0
2014-06-09,0.0
2014-07-03,0.0
2014-07-22,-33.3333
2014-09-03,-74.0625
2014-09-15,0.0
2014-09-17,0.0
2014-09-19,0.0
2014-10-07,0.0
2014-10-21,9.6386
2015-02-27,17.5824
2015-04-23,348.5981
2015-05-07,0.4167
2015-06-24,0.0
2015-07-06,0.0
2015-08-11,231.9502
2015-08-13,0.0
2015-08-14,0.0
2015-08-17,0.0
2015-08-27,0.0
2015-08-31,0.0
2015-09-15,-69.8125
2015-09-24,0.0
2015-10-06,-0.6211
2015-10-08,0.0
2015-10-16,0.0
2015-10-29,0.0
2015-11-02,66.6667
2015-11-05,-39.75
2015-11-30,2.9046
2015-12-09,12.9032
2015-12-23,42.8571
2016-01-15,0.0
2016-01-25,-30.0
2016-01-27,0.0
2016-02-05,0.0
2016-02-12,0.0
2016-03-04,0.0
2016-03-15,0.0
2016-03-17,0.0
2016-05-10,-14.2857
2016-05-16,53.75
2016-06-16,116.8022
2016-06-20,0.0
2016-06-21,-9.0
2016-06-23,9.8901
2016-06-24,-90.0
2016-08-02,40.0
2016-09-15,257.1429
2016-10-05,0.0
2016-10-14,-80.0
2016-10-18,0.0
2016-11-18,0.0
2016-12-22,10.0
2017-01-09,-9.0909
2017-03-01,30.0
2017-03-10,19.2308
2017-03-17,222.5806
2017-03-20,0.0
2017-03-21,-2.0
2017-03-22,2.0408
2017-04-19,100.0
2017-04-20,0.0
2017-04-24,-81.5
2017-06-27,55.6757
2017-08-11,-34.0278
2017-08-18,-2.6316
2017-08-30,35.1351
2017-09-12,-20.0
2017-09-13,0.0
2017-09-15,0.0
2017-09-18,50.0
2017-09-22,-33.3333
2017-10-12,0.5
2017-10-26,0.0
2017-12-21,-53.3383
2017-12-22,-22.1665
2017-12-29,-58.9041
2018-01-02,16.6667
2018-01-16,17.1429
2018-01-29,21.9512
2018-02-07,170.0
2018-02-08,3.7037
2018-02-09,-7.0
2018-02-14,38.2488
2018-02-23,-44.4444
2018-02-26,0.0
2018-03-01,0.0
2018-03-02,99.0
2018-03-05,0.0
2018-03-08,0.5025
2018-03-12,0.0
2018-03-16,107.6
2018-03-19,-19.5568
2018-03-22,34.7305
2018-03-23,0.0
2018-04-02,0.0
2018-04-12,-5.5556
2018-04-18,-5.8824
2018-04-23,-50.0
2018-04-24,0.0
2018-05-01,0.0
2018-05-10,0.0
2018-05-14,125.0
2018-05-18,-11.1111
2018-06-11,150.0
2018-06-14,-80.0
2018-06-21,50.0
2018-07-23,216.6667
2018-07-24,-78.9474
2018-07-25,350.0
2018-07-26,-77.7778
2018-09-25,0.0
2018-09-26,0.0
2018-10-02,0.0
2018-10-10,350.0
2018-10-15,0.0
2018-10-22,-44.4444
2018-11-28,-60.0
2018-11-29,2.5
2018-12-04,21.9512
2018-12-14,0.0
2019-01-02,-4.0
2019-01-15,-9.625
2019-01-18,-44.675
2019-01-22,49.1667
2019-01-29,0.5587
2019-01-30,-11.1111
2019-02-07,2.125
2019-03-11,-2.0808
2019-03-18,25.0
2019-03-19,-10.0
2019-03-20,11.1111
2019-04-29,-20.0
2019-05-06,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-16,0.0
2019-07-12,-25.0
2019-07-15,-8.3333
2019-07-29,0.0
2019-09-10,81.8182
2019-09-12,-22.5
2019-09-17,-29.0323
2019-09-19,81.8182
2019-10-07,-50.0
2019-10-17,-39.0
2019-10-18,-8.1967
2019-10-30,185.7143
2019-10-31,-5.0
2019-11-01,31.5789
2019-11-04,-12.5
2019-11-05,-13.7143
2019-11-06,5.9603
2019-11-07,-29.375
2019-11-12,76.9912
2019-11-14,0.0
2019-11-15,0.0
2019-11-19,0.0
2019-11-21,-43.5
2019-11-29,0.0
2019-12-02,0.885
2019-12-04,-0.8772
2019-12-10,32.7434
2019-12-11,-12.0
2019-12-18,0.0
2019-12-19,-14.3939
2019-12-24,0.0
2020-02-14,0.0
2020-02-21,50.4425
2020-02-24,-11.7647
2020-02-26,-14.4667
2020-03-05,-18.94
2020-03-13,0.0
2020-03-30,44.2308
2020-03-31,13.3333
2020-04-01,-38.8235
2020-05-07,63.4615
2020-05-08,0.0
2020-05-21,-38.8235
2020-06-11,0.0
2020-06-18,63.4615
2020-06-23,0.0
2020-06-29,5.8824
2020-06-30,-38.8889
2020-07-01,59.0909
2020-07-06,-18.6286
2020-07-07,22.191
2020-07-08,359.7701
2020-07-09,56.25
2020-07-10,-28.0
2020-07-13,-11.7222
2020-07-14,-0.5664
2020-07-15,-3.3544
2020-07-16,4.7806
2020-07-17,-12.5
2020-07-20,50.0
2020-07-21,-19.0476
2020-07-22,5.8824
2020-07-24,-22.1111
2020-07-30,0.0
2020-07-31,0.0
