ticker,CXBS US Equity
2009-09-29,-0.5556
2009-09-30,34.0782
2009-10-01,-8.3333
2009-10-02,-9.0909
2009-10-05,25.0
2009-10-06,0.0
2009-10-07,-8.0
2009-10-08,-8.6957
2009-10-09,-4.7619
2009-10-13,20.0
2009-10-14,-33.3333
2009-10-16,50.0
2009-10-19,0.0
2009-10-20,-33.3333
2009-10-21,56.25
2009-10-22,-16.0
2009-10-23,4.7619
2009-10-26,-4.5455
2009-10-27,19.0476
2009-10-28,0.0
2009-10-29,-4.0
2009-10-30,20.8333
2009-11-02,3.4483
2009-11-03,-16.6667
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-09,0.0
2009-11-10,-12.0
2009-11-11,4.5455
2009-11-12,-4.3478
2009-11-13,9.0909
2009-11-16,-8.3333
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,-9.0909
2009-11-20,0.0
2009-11-23,-15.0
2009-11-24,0.0
2009-11-25,41.1765
2009-11-30,-29.1667
2009-12-01,17.647100000000002
2009-12-07,20.0
2009-12-08,-16.6667
2009-12-10,-20.0
2009-12-11,37.5
2009-12-14,9.0909
2009-12-15,-16.6667
2009-12-16,-15.0
2009-12-17,41.1765
2009-12-23,-33.3333
2009-12-24,0.0
2009-12-28,-6.25
2009-12-30,0.0
2009-12-31,0.0
2010-01-06,0.0
2010-01-07,-26.6667
2010-01-08,9.0909
2010-01-12,0.0
2010-01-13,16.6667
2010-01-14,0.0
2010-01-20,0.0
2010-01-21,-7.1429
2010-01-26,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,7.6923
2010-02-05,42.8571
2010-02-08,10.0
2010-02-09,4.5455
2010-02-10,-4.3478
2010-02-11,13.6364
2010-02-12,-8.0
2010-02-16,-4.3478
2010-02-17,50.0
2010-02-18,-27.2727
2010-02-19,0.0
2010-02-22,-12.5
2010-02-23,14.2857
2010-02-24,-12.5
2010-02-25,19.0476
2010-02-26,-4.0
2010-03-01,16.6667
2010-03-02,0.0
2010-03-03,1.7856999999999998
2010-03-04,-5.2632
2010-03-05,-29.6296
2010-03-08,10.526299999999999
2010-03-10,19.0476
2010-03-12,-4.0
2010-03-15,-8.3333
2010-03-16,0.0
2010-03-17,9.0909
2010-03-18,-4.1667
2010-03-22,-8.6957
2010-03-23,0.0
2010-03-26,0.0
2010-03-31,-4.7619
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-19,0.0
2010-04-21,0.0
2010-04-22,15.0
2010-04-26,-8.6957
2010-04-28,0.0
2010-05-03,0.0
2010-05-04,14.2857
2010-05-05,6.25
2010-05-06,-9.8039
2010-05-07,-8.6957
2010-05-10,-4.7619
2010-05-11,-10.0
2010-05-12,22.2222
2010-05-13,-9.0909
2010-05-14,25.0
2010-05-17,-4.0
2010-05-18,4.1667
2010-05-19,12.0
2010-05-20,7.1429
2010-05-21,13.3333
2010-05-24,-11.7647
2010-05-25,-20.0
2010-05-26,-4.1667
2010-05-27,8.6957
2010-05-28,0.0
2010-06-01,-32.0
2010-06-03,-11.7647
2010-06-04,0.0
2010-06-07,-16.6667
2010-06-08,-12.0
2010-06-10,33.8068
2010-06-11,1.9108
2010-06-14,-23.3333
2010-06-16,0.0
2010-06-18,13.0435
2010-06-22,0.0
2010-06-25,0.0
2010-06-30,38.4615
2010-07-08,-33.3333
2010-07-09,-33.3333
2010-07-12,50.0
2010-07-13,-16.6667
2010-07-14,0.0
2010-07-19,80.0
2010-07-20,-41.6667
2010-07-27,-14.2857
2010-07-28,255.5556
2010-07-29,-31.25
2010-07-30,31.8182
2010-08-03,-51.7241
2010-08-20,14.2857
2010-08-30,6.25
2010-08-31,-11.7647
2010-09-08,-33.3333
2010-09-14,140.0
2010-09-20,-50.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-29,0.0
2010-10-07,66.6667
2010-10-08,0.0
2010-10-13,-40.0
2010-10-15,33.3333
2010-10-18,-25.0
2010-10-27,0.0
2010-10-29,-16.6667
2010-11-04,60.0
2010-11-05,-37.5
2010-11-08,0.0
2010-11-12,-20.0
2010-11-22,0.0
2010-11-24,-6.25
2010-11-29,0.0
2010-12-01,-20.0
2010-12-07,25.0
2010-12-08,0.0
2010-12-14,6.6667
2010-12-21,-50.0
2010-12-28,50.0
2010-12-29,66.6667
2010-12-31,0.0
2011-01-03,-40.0
2011-01-05,-16.6667
2011-01-06,0.0
2011-01-07,-15.625
2011-01-13,18.5185
2011-01-27,180.0
2011-01-28,42.1429
2011-01-31,-9.5477
2011-02-01,0.0
2011-02-02,-44.4444
2011-02-03,40.0
2011-02-04,-21.5179
2011-02-07,-27.19
2011-02-08,25.0
2011-02-09,0.0
2011-02-16,40.0
2011-02-17,-14.2857
2011-02-18,0.0
2011-02-22,-8.3333
2011-02-23,-9.2045
2011-02-24,0.1252
2011-02-25,-10.0
2011-02-28,0.0
2011-03-02,55.5556
2011-03-03,21.4286
2011-03-07,-32.3529
2011-03-11,-8.6957
2011-03-21,14.2857
2011-03-24,-25.0
2011-04-15,11.1111
2011-04-21,-10.0
2011-04-27,0.0
2011-05-02,38.8889
2011-05-04,-40.0
2011-05-24,-20.0
2011-05-25,0.0
2011-05-26,16.6667
2011-05-27,-14.2857
2011-05-31,-8.3333
2011-06-01,-18.1818
2011-06-08,-11.1111
2011-06-14,-7.5
2011-06-15,10.8108
2011-06-21,-39.0244
2011-06-22,0.0
2011-06-23,0.0
2011-06-28,20.0
2011-07-01,0.0
2011-07-06,33.3333
2011-07-12,0.0
2011-07-13,-12.5
2011-07-22,0.0
2011-08-03,14.2857
2011-08-05,62.5
2011-08-08,7.6923
2011-08-09,0.0
2011-08-10,57.1429
2011-08-11,-18.1818
2011-08-15,-22.2222
2011-08-16,0.0
2011-08-26,-35.7143
2011-09-15,0.0
2011-10-06,11.1111
2011-11-03,0.0
2011-11-17,0.0
2011-11-21,0.0
2011-11-28,20.0
2011-12-02,16.6667
2011-12-08,28.5714
2011-12-09,-36.6667
2011-12-21,-12.2807
2012-01-03,0.0
2012-01-05,0.0
2012-01-20,-16.0
2012-01-30,0.0
2012-02-06,-11.9048
2012-02-21,0.0
2012-02-24,35.1351
2012-02-27,-14.0
2012-02-28,-6.9767
2012-03-01,-2.5
2012-03-05,0.0
2012-03-12,-10.2564
2012-03-21,0.0
2012-03-30,71.4286
2012-04-02,33.3333
2012-04-05,-12.5
2012-04-18,-35.7143
2012-04-26,33.3333
2012-05-08,-1.6667
2012-06-07,-15.2542
2012-06-08,0.0
2012-06-27,-60.0
2012-07-16,105.0
2012-07-19,46.3415
2012-07-20,16.6667
2012-07-26,-42.8571
2012-08-06,2.5
2012-08-20,2.439
2012-09-14,19.0476
2012-09-25,0.0
2012-10-11,-20.0
2012-11-16,0.0
2012-12-07,12.5
2013-01-08,11.1111
2013-01-14,-30.0
2013-01-16,-14.2857
2013-02-25,16.6667
2013-03-18,0.0
2013-04-30,0.0
2013-05-13,5.7143
2013-05-28,-5.4054
2013-07-05,-14.2857
2013-07-16,0.0
2013-07-18,26.6667
2013-07-19,57.8947
2013-07-22,108.3333
2013-07-23,60.0
2013-07-24,-35.0
2013-07-25,11.538499999999999
2013-07-26,6.8966
2013-07-29,19.3548
2013-07-30,-24.3243
2013-07-31,25.0
2013-08-05,-31.4286
2013-08-06,33.3333
2013-08-07,-3.125
2013-08-08,9.6774
2013-08-09,-8.8235
2013-08-12,-22.5806
2013-08-13,29.1667
2013-08-14,3.2258
2013-08-15,-6.25
2013-08-20,3.3333
2013-08-21,3.2258
2013-08-22,-10.625
2013-08-23,-5.5944
2013-08-26,-48.1481
2013-08-27,-28.5714
2013-08-28,-28.0
2013-08-29,-30.5556
2013-08-30,-7.5
2013-09-03,-13.5135
2013-09-04,-8.125
2013-09-05,8.8435
2013-09-06,-45.0
2013-09-09,36.3636
2013-09-10,-39.1667
2013-09-11,-19.863
2013-09-12,36.7521
2013-09-13,-1.875
2013-09-16,-18.4713
2013-09-17,0.0
2013-09-18,-10.1562
2013-09-19,36.5217
2013-09-23,-16.5605
2013-09-24,0.0
2013-09-25,-0.7634
2013-09-26,0.0
2013-09-27,-1.5385
2013-09-30,0.0
2013-10-01,-7.8125
2013-10-03,-3.3898
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,12.2807
2013-10-10,-10.9375
2013-10-14,3.5088
2013-10-15,-5.0847
2013-10-16,-1.7856999999999998
2013-10-17,-0.9091
2013-10-18,17.4312
2013-10-21,2.3438
2013-10-23,-4.5802
2013-10-24,-10.4
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,-42.8571
2013-10-30,25.0
2013-10-31,0.0
2013-11-01,60.0
2013-11-04,0.0
2013-11-05,-12.5
2013-11-06,-14.2857
2013-11-11,0.0
2013-11-12,-31.25
2013-11-13,21.2121
2013-11-14,50.0
2013-11-18,-13.3333
2013-11-20,-7.6923
2013-11-21,-8.3333
2013-11-22,36.3636
2013-11-25,-2.5
2013-11-27,-4.2735
2013-11-29,0.0
2013-12-02,7.1429
2013-12-03,-20.0
2013-12-04,0.0
2013-12-05,-14.5833
2013-12-06,0.0
2013-12-10,1.2195
2013-12-11,6.0241
2013-12-12,0.0
2013-12-13,9.0909
2013-12-16,-14.5833
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,-2.439
2013-12-23,-20.0
2013-12-24,50.0
2013-12-30,-2.0833
2013-12-31,-31.9149
2014-01-02,-17.1875
2014-01-03,50.9434
2014-01-06,-33.75
2014-01-07,20.7547
2014-01-08,0.0
2014-01-09,0.0
2014-01-13,-17.1875
2014-01-23,20.7547
2014-01-24,-25.0
2014-01-28,0.0
2014-01-31,16.6667
2014-02-03,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-10,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-19,0.0
2014-02-20,-14.2857
2014-03-04,29.0323
2014-04-11,100.0
2014-06-02,12.5
2014-06-06,18.5185
2014-06-23,50.0
2014-06-27,-33.3333
2014-09-24,-50.0422
2014-10-03,0.0844
2016-03-01,-87.5003
2016-03-09,-98.9
2016-03-29,0.0
2016-03-31,0.0
2016-04-01,4.5455
2016-04-08,0.0
2016-04-11,0.0
2016-04-20,-13.0435
2016-04-21,-20.0
2016-04-25,-25.0
2016-04-27,8.3333
2016-04-28,0.0
2016-04-29,0.0
2016-05-03,-23.0769
2016-05-04,50.0
2016-05-05,6.6667
2016-05-06,3.75
2016-05-09,3.6145
2016-05-10,39.5349
2016-05-11,-8.5
2016-05-16,-0.3461
2016-05-17,-9.5229
2016-05-18,0.8081
2016-05-23,7.2144
2016-05-26,0.0
2016-05-31,0.0
2016-06-07,-1.8692
2016-06-09,-1.9048
2016-06-17,-2.9126
2016-06-20,-4.0
2016-06-21,-1.0417
2016-06-28,-1.0526
2016-06-30,-2.1277
2016-07-25,3.2609
2016-07-26,-7.8947
2016-07-27,14.2857
2016-07-28,9.0
2016-07-29,-2.7523
2016-08-01,0.0
2016-08-02,-1.8868
2016-08-03,0.9615
2016-08-05,6.6667
2016-08-08,0.8929
2016-08-09,1.7699
2016-08-10,4.3478
2016-08-11,0.8333
2016-08-12,0.8264
2016-08-15,0.0
2016-08-16,0.8197
2016-08-17,0.0
2016-08-18,-0.1626
2016-08-19,-1.1401
2016-08-22,-10.2142
2016-08-23,-26.6055
2016-08-24,-40.0
2016-08-25,-4.1667
2016-08-26,-13.0435
2016-08-29,-25.0
2016-08-30,20.0
2016-08-31,-5.5556
2016-09-01,12.3529
2016-09-02,0.5236
2016-09-06,-34.8958
2016-09-07,36.0
2016-09-08,0.0
2016-09-09,3.5294
2016-09-14,0.0
2016-09-19,0.0
2016-09-20,-3.4091
2016-09-21,3.5294
2016-09-22,-3.4091
2016-09-23,0.0
2016-09-26,-22.9412
2016-09-27,0.0
2016-09-28,0.0
2016-10-03,6.1068999999999996
2016-10-04,22.3022
2016-10-05,-20.5882
2016-10-07,3.7037
2016-10-10,21.4286
2016-10-11,-11.7647
2016-10-13,-20.0
2016-10-14,40.8333
2016-10-24,-40.8284
2016-10-25,0.0
2016-10-26,-15.0
2016-10-27,-11.7647
2016-10-28,-6.6667
2016-10-31,-27.1429
2016-11-02,47.0588
2016-11-03,-22.6667
2016-11-04,0.1724
2016-11-08,-0.1721
2016-11-10,3.4483
2016-11-14,0.0
2016-11-15,-15.0
2016-11-21,-31.3725
2016-11-22,45.7143
2016-11-25,-1.9607999999999999
2016-11-28,9.0
2016-11-29,-8.2569
2016-11-30,-20.0
2016-12-02,62.5
2016-12-05,-38.4615
2016-12-07,0.0
2016-12-08,-12.5
2016-12-09,14.2857
2016-12-12,-12.5
2016-12-13,0.0
2016-12-14,17.1429
2016-12-16,-2.439
2016-12-20,0.0
2016-12-21,22.5
2016-12-22,78.5714
2016-12-23,-8.5714
2016-12-27,12.5
2016-12-28,5.5556
2016-12-29,-21.0526
2016-12-30,31.8667
2017-01-04,1.1122
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,1.0
2017-01-11,4.9505
2017-01-17,-4.717
2017-01-18,33.6634
2017-01-19,-3.7037
2017-01-20,3.8462
2017-01-24,11.1111
2017-01-26,0.0
2017-01-31,-6.6667
2017-02-01,-21.4196
2017-02-02,-0.0114
2017-02-03,-22.7273
2017-02-06,17.647100000000002
2017-02-09,20.0
2017-02-14,-16.6667
2017-02-16,5.0
2017-02-17,14.2857
2017-02-21,-1.4167
2017-02-22,-12.0879
2017-02-27,0.9615
2017-02-28,-0.9524
2017-03-01,-1.9231
2017-03-03,0.0
2017-03-06,12.7451
2017-03-08,4.3478
2017-03-09,8.3333
2017-03-10,-20.7692
2017-03-13,-27.1845
2017-03-14,-6.6667
2017-03-15,-14.2857
2017-03-16,8.3333
2017-03-17,18.1346
2017-03-20,-2.3441
2017-03-21,0.0167
2017-03-22,26.6667
2017-03-23,0.0
2017-03-24,-5.2829
2017-03-28,5.5776
2017-03-30,-30.5263
2017-04-04,3.0303
2017-04-17,1.4706000000000001
2017-04-21,-7.2464
2017-04-24,-6.25
2017-04-25,16.6667
2017-04-26,12.1429
2017-04-27,13.3758
2017-04-28,0.0
2017-05-01,0.5618
2017-05-02,0.0
2017-05-04,0.0
2017-05-05,-16.2011
2017-05-08,38.6667
2017-05-09,-30.7692
2017-05-12,-2.7778
2017-05-15,-28.5714
2017-05-16,0.0
2017-05-17,20.0
2017-05-18,0.0
2017-05-24,-16.6667
2017-05-25,0.0
2017-05-30,-10.0
2017-06-07,-28.8889
2017-06-09,0.625
2017-06-13,132.9193
2017-06-14,0.0
2017-06-15,-20.0
2017-06-21,25.0
2017-06-22,-46.6667
2017-06-27,0.0
2017-06-29,87.5
2017-06-30,26.4
2017-07-05,-20.8861
2017-07-07,0.0
2017-07-10,32.0
2017-07-11,-15.1515
2017-07-12,-9.5238
2017-07-14,0.0
2017-07-17,10.526299999999999
2017-07-18,-11.9048
2017-07-19,-5.4054
2017-07-20,-2.7143
2017-07-24,8.6637
2017-07-26,-5.4054
2017-07-31,-55.7143
2017-08-01,160.3226
2017-08-02,4.0892
2017-08-07,0.0
2017-08-08,0.0
2017-08-14,-11.9048
2017-08-16,36.4865
2017-08-17,-20.0
2017-08-18,20.6683
2017-08-21,0.5128
2017-08-22,2.0408
2017-08-23,0.0
2017-08-24,-30.0
2017-08-25,28.5714
2017-08-28,0.0
2017-08-29,8.4444
2017-08-31,2.459
2017-09-01,10.0
2017-09-05,88.6364
2017-09-06,-27.7108
2017-09-07,-20.6667
2017-09-08,-15.9664
2017-09-11,5.0
2017-09-12,21.9048
2017-09-13,-14.0625
2017-09-14,0.9091
2017-09-15,0.9009
2017-09-18,0.0
2017-09-19,-1.7856999999999998
2017-09-20,1.8182
2017-09-21,-10.7143
2017-09-22,5.0
2017-09-25,7.619
2017-09-26,-9.7345
2017-09-27,4.902
2017-09-28,5.6075
2017-09-29,-11.5044
2017-10-02,0.0
2017-10-03,0.0
2017-10-05,5.0
2017-10-06,-19.0476
2017-10-09,20.0
2017-10-10,-1.9607999999999999
2017-10-11,8.0
2017-10-12,0.0
2017-10-13,-2.7778
2017-10-17,-23.8095
2017-10-18,6.25
2017-10-19,5.8824
2017-10-20,5.5556
2017-10-23,5.2632
2017-10-24,-4.68
2017-10-25,10.1553
2017-10-26,-4.7619
2017-10-27,5.0
2017-10-30,13.1905
2017-10-31,13.5886
2017-11-01,11.1111
2017-11-02,10.0
2017-11-03,-8.4848
2017-11-06,-0.6623
2017-11-07,9.3333
2017-11-08,-8.5366
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,10.0
2017-11-14,-15.1515
2017-11-15,7.1429
2017-11-16,10.0
2017-11-17,-8.4848
2017-11-20,-7.2848
2017-11-21,-20.0
2017-11-22,-19.6429
2017-11-24,11.1111
2017-11-27,10.0
2017-11-28,-8.1818
2017-11-29,13.8614
2017-11-30,3.4783
2017-12-01,4.2017
2017-12-04,-11.2903
2017-12-05,-9.0909
2017-12-06,-20.0
2017-12-07,8.75
2017-12-08,-11.4943
2017-12-11,-2.5974
2017-12-12,-6.6667
2017-12-13,-21.4286
2017-12-14,3.6364
2017-12-15,-5.2632
2017-12-18,-14.4759
2017-12-19,-6.8921
2017-12-20,11.6279
2017-12-21,14.5833
2017-12-22,10.9091
2017-12-26,31.1475
2017-12-27,0.0
2017-12-28,-12.5
2017-12-29,7.1429
2018-01-02,-6.6667
2018-01-03,-18.5714
2018-01-04,5.2632
2018-01-05,8.3167
2018-01-08,-15.3716
2018-01-09,14.5455
2018-01-10,1.6032
2018-01-11,-1.5779
2018-01-12,9.5238
2018-01-16,-8.6957
2018-01-17,11.1111
2018-01-18,-5.0
2018-01-19,-8.2857
2018-01-22,-21.2986
2018-01-23,-15.625
2018-01-24,23.4568
2018-01-25,-20.0
2018-01-26,22.5
2018-01-29,-2.2449
2018-01-30,-14.1962
2018-01-31,-2.1898
2018-02-01,11.6294
2018-02-02,0.0
2018-02-05,-15.3203
2018-02-06,7.8947
2018-02-07,-2.4634
2018-02-08,-4.9762
2018-02-09,5.2632
2018-02-12,12.475
2018-02-13,6.6904
2018-02-14,-8.3333
2018-02-15,-2.2955
2018-02-16,-9.0486
2018-02-20,0.0512
2018-02-21,0.0
2018-02-22,7.362
2018-02-23,-4.5238
2018-02-26,22.1945
2018-02-27,-12.2449
2018-02-28,-6.9767
2018-03-01,-4.75
2018-03-02,0.2625
2018-03-05,4.712
2018-03-06,-20.0
2018-03-07,-6.2813
2018-03-08,-6.6355
2018-03-09,-7.1429
2018-03-12,10.3462
2018-03-13,21.6452
2018-03-14,-14.0401
2018-03-15,31.8333
2018-03-16,-21.6182
2018-03-19,3.7903000000000002
2018-03-20,37.0629
2018-03-21,-0.2268
2018-03-23,0.0
2018-03-26,12.5
2018-03-27,1.0101
2018-03-28,-9.8
2018-03-29,10.8647
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,-2.0
2018-04-05,2.0408
2018-04-06,6.0
2018-04-09,-5.6604
2018-04-10,0.0
2018-04-11,-3.0
2018-04-12,0.5155
2018-05-03,-38.4615
2018-05-04,0.0
2018-05-07,3.3333
2018-05-10,-16.129
2018-05-14,15.3846
2018-05-15,0.0
2018-05-18,0.0
2018-05-22,3.3333
2018-05-29,12.9032
2018-06-01,5.7143
2018-06-04,-32.4324
2018-06-07,80.0
2018-06-08,-11.1111
2018-06-14,-25.0
2018-06-15,33.3333
2018-06-18,0.0
2018-06-19,0.0
2018-06-25,-17.5
2018-06-26,15.1515
2018-07-03,-18.4211
2018-07-06,3.2258
2018-07-10,3.125
2018-07-12,-3.0303
2018-07-17,-15.625
2018-07-25,-7.4074
2018-07-27,0.0
2018-08-03,-20.0
2018-08-27,-15.0
2018-08-30,0.0
2018-09-13,9.4118
2018-09-14,-19.3548
2018-09-17,0.0
2018-09-20,0.0
2018-09-21,33.3333
2018-09-25,-0.5
2018-10-01,-24.6231
2018-10-04,0.0
2018-10-05,0.0
2018-10-09,-73.3333
2018-10-11,-25.0
2018-10-16,33.3333
2018-10-18,25.0
2018-10-22,20.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,-16.6667
2018-11-01,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-14,40.0
2018-11-15,1.4285999999999999
2018-11-19,9.8592
2018-11-23,258.9744
2018-11-26,-10.7143
2018-11-28,-4.0
2018-12-03,-66.6667
2018-12-07,25.0
2018-12-27,-21.0
2019-01-09,-49.3671
2019-01-10,-75.0
2019-01-11,-99.9
2019-01-16,899900.0227
2019-01-17,0.0
2019-01-23,0.0
2019-01-24,-11.1111
2019-01-28,25.0
2019-02-01,50.0
2019-02-04,0.0
2019-02-05,-33.3333
2019-02-06,0.0
2019-02-08,0.0
2019-02-11,-48.0
2019-02-14,-3.8462
2019-02-20,4.0
2019-02-22,-3.8462
2019-03-01,-60.0
2019-03-14,0.0
2019-03-22,-25.0
2019-04-18,-33.3333
2019-05-03,120.0
2019-05-08,0.0
2019-05-15,-9.0909
2019-05-31,450.0
2019-06-05,-9.0909
2019-06-06,-75.0
2019-06-21,300.0
2019-06-25,-30.0
2019-07-05,7.1429
2019-07-08,-66.6667
2019-07-10,0.0
2019-08-21,-20.0
2019-08-22,-95.0
2019-09-09,9900.0
2019-09-16,0.0
2019-09-19,-20.0
2019-10-04,-37.5
2019-10-07,19.8
2019-10-11,-99.8331
2019-10-25,9900.0
2019-11-06,-30.0
2019-11-11,14.2857
2019-12-09,-98.75
2019-12-10,300.0
2019-12-19,-75.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-26,-99.0
2019-12-27,9900.0
2020-01-13,9900.0
2020-01-14,0.0
2020-01-15,-90.0
2020-02-14,100.0
2020-03-25,50.0
2020-04-07,26.6667
2020-04-16,2.6316
2020-04-20,0.0
2020-05-22,0.0
2020-06-11,2.5641
2020-06-18,0.0
2020-06-19,250.0
2020-06-30,-28.5714
2020-07-13,200.0
2020-07-21,0.0
2020-07-27,66.6667
2020-07-29,-40.0
2020-07-31,0.0
