ticker,PRLB US Equity
2012-07-18,0.2915
2012-07-19,-0.8985
2012-07-20,-6.2133
2012-07-23,-3.412
2012-07-24,-5.7992
2012-07-25,4.625
2012-07-26,5.7348
2012-07-27,4.8023
2012-07-30,-2.2372
2012-07-31,4.3011
2012-08-01,4.2559000000000005
2012-08-02,-4.2596
2012-08-03,0.3443
2012-08-06,-1.7419
2012-08-07,-0.8327
2012-08-08,-0.623
2012-08-09,-2.9163
2012-08-10,-2.4986
2012-08-13,1.1804999999999999
2012-08-14,-3.3865
2012-08-15,3.7408
2012-08-16,2.6405
2012-08-17,-2.1024
2012-08-20,-3.9558999999999997
2012-08-21,-1.7652
2012-08-22,-1.168
2012-08-23,-2.9697
2012-08-24,1.9363000000000001
2012-08-27,-2.8799
2012-08-28,0.4732
2012-08-29,-0.471
2012-08-30,-1.6719
2012-08-31,0.9304
2012-09-04,-2.1297
2012-09-05,-1.429
2012-09-06,2.9654
2012-09-07,3.648
2012-09-10,0.3396
2012-09-11,-0.6154
2012-09-12,-0.031
2012-09-13,1.5485
2012-09-14,-0.3355
2012-09-17,-0.0918
2012-09-18,0.1838
2012-09-19,0.3057
2012-09-20,1.463
2012-09-21,0.3304
2012-09-24,0.2096
2012-09-25,0.7768
2012-09-26,-0.4744
2012-09-27,-1.6682000000000001
2012-09-28,2.4538
2012-10-01,0.1774
2012-10-02,-3.2172
2012-10-03,-1.3418999999999999
2012-10-04,0.9892
2012-10-05,1.5305
2012-10-08,-1.5375
2012-10-09,-3.8273
2012-10-10,-2.6106
2012-10-11,1.2422
2012-10-12,-2.7769
2012-10-15,0.7307
2012-10-16,2.5717
2012-10-17,0.7072
2012-10-18,-2.7769
2012-10-19,-2.8234
2012-10-22,-3.75
2012-10-23,3.5451
2012-10-24,1.4576
2012-10-25,20.147
2012-10-26,-0.7786
2012-10-31,-2.7466
2012-11-01,0.1729
2012-11-02,-3.6536
2012-11-05,1.4034
2012-11-06,-1.0306
2012-11-07,-1.6067
2012-11-08,0.4536
2012-11-09,3.7026
2012-11-12,-1.7997
2012-11-13,-3.7245
2012-11-14,-2.8554
2012-11-15,0.4425
2012-11-16,0.944
2012-11-19,5.8915
2012-11-20,-0.0883
2012-11-21,0.8839
2012-11-23,-0.4965
2012-11-26,4.2266
2012-11-27,1.042
2012-11-28,-1.7559
2012-11-29,2.4397
2012-11-30,1.0246
2012-12-03,-1.3158
2012-12-04,-1.0278
2012-12-05,-1.8524
2012-12-06,1.6872
2012-12-07,0.0
2012-12-10,0.3093
2012-12-11,2.0746
2012-12-12,1.8951
2012-12-13,-2.2911
2012-12-14,-1.9034
2012-12-17,1.0124
2012-12-18,1.2806
2012-12-19,3.2435
2012-12-20,1.8104
2012-12-21,-2.4059
2012-12-24,0.2144
2012-12-26,0.8289
2012-12-27,-4.402
2012-12-28,4.9931
2012-12-31,4.148
2013-01-02,-0.761
2013-01-03,-0.6902
2013-01-04,-1.6731
2013-01-07,1.8325
2013-01-08,-2.0051
2013-01-09,2.7282
2013-01-10,-1.0725
2013-01-11,0.413
2013-01-14,-0.5913
2013-01-15,2.1205
2013-01-16,8.154
2013-01-17,3.5355
2013-01-18,0.7689
2013-01-22,-0.3815
2013-01-23,-5.0912
2013-01-24,3.1332
2013-01-25,-1.0357
2013-01-28,-4.8837
2013-01-29,1.1002
2013-01-30,0.3869
2013-01-31,-0.9154
2013-02-01,1.8235000000000001
2013-02-04,-0.0478
2013-02-05,-2.2456
2013-02-06,-2.2727
2013-02-07,-0.5501
2013-02-08,3.5957
2013-02-11,1.3592
2013-02-12,0.5747
2013-02-13,25.7619
2013-02-14,-8.2355
2013-02-15,-2.8678
2013-02-19,4.0357
2013-02-20,-4.2875
2013-02-21,-2.5384
2013-02-22,-0.394
2013-02-25,-1.9776
2013-02-26,1.7485
2013-02-27,2.2472
2013-02-28,0.1724
2013-03-01,0.3872
2013-03-04,-0.8999
2013-03-05,3.8703
2013-03-06,0.6245
2013-03-07,-0.2482
2013-03-08,0.0207
2013-03-11,0.1659
2013-03-12,-1.3662
2013-03-13,3.106
2013-03-14,-1.2416
2013-03-15,-3.3388
2013-03-18,-0.1066
2013-03-19,-3.3725
2013-03-20,0.729
2013-03-21,3.3991
2013-03-22,-0.7211
2013-03-25,-1.9013
2013-03-26,4.5078
2013-03-27,2.7922000000000002
2013-03-28,-0.4662
2013-04-01,-3.1772
2013-04-02,1.4304000000000001
2013-04-03,-2.5923
2013-04-04,-0.4258
2013-04-05,-1.1118
2013-04-08,1.2324
2013-04-09,0.6408
2013-04-10,10.8447
2013-04-11,0.0
2013-04-12,-3.9824
2013-04-15,-7.4576
2013-04-16,3.8138
2013-04-17,-2.4284
2013-04-18,-4.7011
2013-04-19,2.1205
2013-04-22,1.6175000000000002
2013-04-23,4.5386
2013-04-24,0.2469
2013-04-25,-1.9704000000000002
2013-04-26,3.6432
2013-04-29,2.0
2013-04-30,1.1685
2013-05-01,-0.7831
2013-05-02,3.4333
2013-05-03,5.0172
2013-05-06,-0.9991
2013-05-07,0.1651
2013-05-08,0.3114
2013-05-09,0.347
2013-05-10,7.6068999999999996
2013-05-13,-3.7375
2013-05-14,-0.2284
2013-05-15,-3.6978
2013-05-16,-0.6217
2013-05-17,1.4167
2013-05-20,1.7961
2013-05-21,-0.2139
2013-05-22,-6.2333
2013-05-23,1.6
2013-05-24,0.9936
2013-05-28,0.4084
2013-05-29,-1.0908
2013-05-30,3.5701
2013-05-31,-0.3068
2013-06-03,-4.1274
2013-06-04,0.0755
2013-06-05,-2.7925
2013-06-06,5.6095
2013-06-07,3.9515000000000002
2013-06-10,-0.7249
2013-06-11,-2.3687
2013-06-12,-2.5538
2013-06-13,3.6503
2013-06-14,3.2147
2013-06-17,4.042
2013-06-18,5.1631
2013-06-19,2.143
2013-06-20,-4.4778
2013-06-21,-1.6555
2013-06-24,2.3333
2013-06-25,5.2443
2013-06-26,1.0368
2013-06-27,1.6695
2013-06-28,-2.1241
2013-07-01,1.3237
2013-07-02,-3.4331
2013-07-03,2.218
2013-07-05,0.7849
2013-07-08,-2.0614
2013-07-09,-1.1849
2013-07-10,-0.1736
2013-07-11,2.1179
2013-07-12,-0.8358
2013-07-15,0.1717
2013-07-16,-2.2749
2013-07-17,2.7264
2013-07-18,0.2018
2013-07-19,-0.666
2013-07-22,-0.6081
2013-07-23,1.208
2013-07-24,-1.6897
2013-07-25,1.4506000000000001
2013-07-26,-0.4818
2013-07-29,1.4524
2013-07-30,1.4624
2013-07-31,2.6703
2013-08-01,-3.7831
2013-08-02,5.3448
2013-08-05,2.7847
2013-08-06,-6.3404
2013-08-07,-3.9225
2013-08-08,1.9546000000000001
2013-08-09,2.0872
2013-08-12,3.2258
2013-08-13,0.3961
2013-08-14,-2.3382
2013-08-15,-1.7208
2013-08-16,-0.0914
2013-08-19,1.4173
2013-08-20,2.9301
2013-08-21,2.2044
2013-08-22,1.1855
2013-08-23,0.3811
2013-08-26,1.0688
2013-08-27,-3.1863
2013-08-28,1.9258
2013-08-29,1.2408
2013-08-30,-1.0585
2013-09-03,2.0552
2013-09-04,3.0345
2013-09-05,-2.3561
2013-09-06,-0.7403
2013-09-09,1.9750999999999999
2013-09-10,3.3049
2013-09-11,-1.7569
2013-09-12,-2.3222
2013-09-13,-1.2707
2013-09-16,3.4459
2013-09-17,1.0836
2013-09-18,0.1191
2013-09-19,2.8817
2013-09-20,0.5782
2013-09-23,1.2775
2013-09-24,-1.3623
2013-09-25,0.8056
2013-09-26,-2.2707
2013-09-27,-0.9346
2013-09-30,0.0917
2013-10-01,1.0473
2013-10-02,3.2129
2013-10-03,-2.2091
2013-10-04,3.2858
2013-10-07,-3.8648
2013-10-08,-5.6618
2013-10-09,-2.028
2013-10-10,4.4615
2013-10-11,2.7313
2013-10-14,1.3945
2013-10-15,1.1183
2013-10-16,-1.2457
2013-10-17,4.4922
2013-10-18,1.3673
2013-10-21,5.0796
2013-10-22,-3.5157
2013-10-23,0.827
2013-10-24,4.7313
2013-10-25,-2.202
2013-10-28,0.1973
2013-10-29,0.2664
2013-10-30,-2.9575
2013-10-31,-0.1667
2013-11-01,0.0238
2013-11-04,3.2189
2013-11-05,0.3581
2013-11-06,-3.7173
2013-11-07,-5.5941
2013-11-08,5.9129000000000005
2013-11-11,4.7579
2013-11-12,-2.5562
2013-11-13,1.8972
2013-11-14,-1.7124000000000001
2013-11-15,0.1052
2013-11-18,-1.2966
2013-11-19,-5.4556000000000004
2013-11-20,-4.2684
2013-11-21,2.8766
2013-11-22,-7.0158
2013-11-25,1.1755
2013-11-26,-0.1756
2013-11-27,1.2992
2013-11-29,-0.7348
2013-12-02,-0.0135
2013-12-03,0.0
2013-12-04,0.5115
2013-12-05,-3.3882
2013-12-06,-0.1941
2013-12-09,-3.1389
2013-12-10,1.2905
2013-12-11,-2.3924
2013-12-12,0.8557
2013-12-13,-1.4955
2013-12-16,-2.8029
2013-12-17,-0.015
2013-12-18,-0.2854
2013-12-19,0.8587
2013-12-20,4.3316
2013-12-23,4.3092
2013-12-24,-1.8117
2013-12-26,0.5451
2013-12-27,-0.8898
2013-12-30,-0.3647
2013-12-31,0.2112
2014-01-02,-1.5453999999999999
2014-01-03,4.1952
2014-01-06,-0.8628
2014-01-07,2.3208
2014-01-08,0.648
2014-01-09,-1.0999
2014-01-10,0.3526
2014-01-13,-1.3921000000000001
2014-01-14,-0.2467
2014-01-15,2.9953
2014-01-16,1.6009
2014-01-17,-0.2757
2014-01-21,-0.2238
2014-01-22,1.0689
2014-01-23,-0.7834
2014-01-24,-1.6581000000000001
2014-01-27,-0.0134
2014-01-28,3.667
2014-01-29,-5.3834
2014-01-30,7.3407
2014-01-31,0.8771
2014-02-03,-4.0323
2014-02-04,1.8776000000000002
2014-02-05,-2.307
2014-02-06,2.7573
2014-02-07,3.3509
2014-02-10,0.8696
2014-02-11,-5.2217
2014-02-12,1.4423
2014-02-13,0.6661
2014-02-14,0.4708
2014-02-18,3.5334
2014-02-19,-1.2355
2014-02-20,-1.5977000000000001
2014-02-21,0.3147
2014-02-24,0.4015
2014-02-25,-0.5124
2014-02-26,-1.03
2014-02-27,-0.2538
2014-02-28,-0.878
2014-03-03,-0.6932
2014-03-04,0.2068
2014-03-05,-1.8576000000000001
2014-03-06,-0.8938
2014-03-07,-2.0292
2014-03-10,-0.5821
2014-03-11,-2.9412000000000003
2014-03-12,-1.0943
2014-03-13,-3.0922
2014-03-14,0.2635
2014-03-17,-0.9051
2014-03-18,2.1361
2014-03-19,-0.8943
2014-03-20,-0.262
2014-03-21,-5.1073
2014-03-24,-0.4767
2014-03-25,1.6223999999999998
2014-03-26,-1.5509
2014-03-27,2.0849
2014-03-28,1.3767
2014-03-31,0.9849
2014-04-01,2.8077
2014-04-02,-1.6242999999999999
2014-04-03,-2.3963
2014-04-04,-3.2784
2014-04-07,-0.5727
2014-04-08,3.7204
2014-04-09,4.7726
2014-04-10,-0.4584
2014-04-11,-4.3028
2014-04-14,-0.6015
2014-04-15,-2.3601
2014-04-16,2.1847
2014-04-17,-3.8211
2014-04-21,-1.2928
2014-04-22,0.7347
2014-04-23,-1.2843
2014-04-24,-1.9113
2014-04-25,-4.0445
2014-04-28,2.1672
2014-04-29,0.3341
2014-04-30,0.7824
2014-05-01,-2.8081
2014-05-02,7.155
2014-05-05,0.1745
2014-05-06,-0.4908
2014-05-07,0.6842
2014-05-08,0.6953
2014-05-09,0.0785
2014-05-12,2.8697
2014-05-13,-4.0091
2014-05-14,-0.0635
2014-05-15,-4.211
2014-05-16,3.8321
2014-05-19,1.6616
2014-05-20,-1.4929999999999999
2014-05-21,2.4091
2014-05-22,1.0282
2014-05-23,2.3439
2014-05-27,2.1395
2014-05-28,1.0031
2014-05-29,-2.3806
2014-05-30,-1.2867
2014-06-02,1.4247
2014-06-03,-2.0622
2014-06-04,1.2054
2014-06-05,4.1158
2014-06-06,0.6661
2014-06-09,2.0282
2014-06-10,0.3102
2014-06-11,0.4779
2014-06-12,-0.4476
2014-06-13,5.4939
2014-06-16,4.342
2014-06-17,0.8042
2014-06-18,-1.241
2014-06-19,-1.0642
2014-06-20,1.3349
2014-06-23,-0.4093
2014-06-24,-0.4495
2014-06-25,3.3798
2014-06-26,3.1195
2014-06-27,-1.9482
2014-06-30,1.0984
2014-07-01,4.8584
2014-07-02,-3.2945
2014-07-03,2.4076
2014-07-07,-1.9278
2014-07-08,-1.6421000000000001
2014-07-09,-1.6208
2014-07-10,0.8547
2014-07-11,0.6755
2014-07-14,1.0248
2014-07-15,-1.5335999999999999
2014-07-16,-1.3245
2014-07-17,-1.5039
2014-07-18,3.205
2014-07-21,0.6602
2014-07-22,-0.0486
2014-07-23,-1.0086
2014-07-24,6.1994
2014-07-25,-2.335
2014-07-28,-1.1954
2014-07-29,-0.4552
2014-07-30,-1.6486
2014-07-31,-0.8932
2014-08-01,-2.4691
2014-08-04,-1.5949
2014-08-05,-2.354
2014-08-06,-0.2635
2014-08-07,1.585
2014-08-08,-0.013
2014-08-11,0.2471
2014-08-12,-0.1557
2014-08-13,2.0008
2014-08-14,0.0127
2014-08-15,-1.541
2014-08-18,0.388
2014-08-19,-0.0515
2014-08-20,-0.3094
2014-08-21,-1.6552
2014-08-22,1.3281
2014-08-25,-0.7137
2014-08-26,-0.7319
2014-08-27,0.1317
2014-08-28,1.6963
2014-08-29,-2.7153
2014-09-02,1.6745999999999999
2014-09-03,-0.4575
2014-09-04,1.4314
2014-09-05,-0.7897
2014-09-08,2.2837
2014-09-09,-1.3524
2014-09-10,1.2675
2014-09-11,2.1201
2014-09-12,-1.7008999999999999
2014-09-15,-1.7048
2014-09-16,0.5307
2014-09-17,-1.8025
2014-09-18,0.2491
2014-09-19,-5.8331
2014-09-22,-1.9167
2014-09-23,-0.7363
2014-09-24,4.0799
2014-09-25,-2.0833
2014-09-26,-0.6439
2014-09-29,-0.8594
2014-09-30,-1.9468999999999999
2014-10-01,-2.1159
2014-10-02,0.7847
2014-10-03,3.5845000000000002
2014-10-06,0.1702
2014-10-07,-3.9502
2014-10-08,3.125
2014-10-09,-4.2024
2014-10-10,-2.2978
2014-10-13,1.7257
2014-10-14,1.1109
2014-10-15,0.8612
2014-10-16,4.0483
2014-10-17,-3.6786
2014-10-20,2.2914
2014-10-21,3.9345
2014-10-22,-4.1586
2014-10-23,-9.298
2014-10-24,-2.3681
2014-10-27,-2.1976
2014-10-28,3.4454000000000002
2014-10-29,0.6275
2014-10-30,2.7662
2014-10-31,1.7115
2014-11-03,-1.9581
2014-11-04,-1.0922
2014-11-05,-3.3602
2014-11-06,3.2157999999999998
2014-11-07,-1.1703000000000001
2014-11-10,2.1443
2014-11-11,-2.2717
2014-11-12,1.8435000000000001
2014-11-13,1.9676
2014-11-14,-2.2229
2014-11-17,1.1367
2014-11-18,-0.359
2014-11-19,-0.6893
2014-11-20,1.3409
2014-11-21,1.6656
2014-11-24,2.6183
2014-11-25,1.4772
2014-11-26,-1.4851
2014-11-28,-3.1343
2014-12-01,-3.0817
2014-12-02,1.2878
2014-12-03,-0.1099
2014-12-04,0.0943
2014-12-05,0.5808
2014-12-08,0.3122
2014-12-09,2.8318
2014-12-10,-0.9079
2014-12-11,2.382
2014-12-12,-0.0149
2014-12-15,0.1492
2014-12-16,-1.3256000000000001
2014-12-17,2.4453
2014-12-18,0.4715
2014-12-19,-3.6369
2014-12-22,0.5631
2014-12-23,1.0291
2014-12-24,-0.2097
2014-12-26,-0.2101
2014-12-29,0.1203
2014-12-30,0.2855
2014-12-31,0.6142
2015-01-02,0.7296
2015-01-05,-4.7598
2015-01-06,-3.8181000000000003
2015-01-07,1.646
2015-01-08,1.27
2015-01-09,-2.6963
2015-01-12,-0.4833
2015-01-13,2.4607
2015-01-14,-1.0586
2015-01-15,-0.9901
2015-01-16,0.8226
2015-01-20,0.016
2015-01-21,3.7428
2015-01-22,0.1542
2015-01-23,-0.0616
2015-01-26,1.3709
2015-01-27,-1.5955
2015-01-28,0.2007
2015-01-29,-1.3716
2015-01-30,0.6094
2015-02-02,-0.8697
2015-02-03,-4.7
2015-02-04,-5.277
2015-02-05,14.0229
2015-02-06,-0.5327
2015-02-09,2.7544
2015-02-10,1.3700999999999999
2015-02-11,0.4848
2015-02-12,4.386
2015-02-13,3.6414999999999997
2015-02-17,-0.6622
2015-02-18,-3.3193
2015-02-19,-0.3799
2015-02-20,0.6638
2015-02-23,-0.0421
2015-02-24,0.7159
2015-02-25,0.5993
2015-02-26,-0.9559
2015-02-27,-0.5735
2015-03-02,2.04
2015-03-03,-0.6204
2015-03-04,-0.5272
2015-03-05,0.8787
2015-03-06,-2.4195
2015-03-09,0.9493
2015-03-10,-2.0772
2015-03-11,-1.1466
2015-03-12,1.4934
2015-03-13,-0.0714
2015-03-16,0.1858
2015-03-17,-0.8276
2015-03-18,-0.1295
2015-03-19,-0.1297
2015-03-20,0.981
2015-03-23,-1.0857
2015-03-24,1.1698
2015-03-25,-0.4711
2015-03-26,-0.9753
2015-03-27,1.7092
2015-03-30,0.5269
2015-03-31,-0.8358
2015-04-01,2.1429
2015-04-02,-0.0699
2015-04-06,0.154
2015-04-07,-1.4114
2015-04-08,1.1056
2015-04-09,-0.028
2015-04-10,5.0344
2015-04-13,2.3097
2015-04-14,-0.0913
2015-04-15,2.0899
2015-04-16,-0.6397
2015-04-17,-1.2877
2015-04-20,-0.0652
2015-04-21,-2.0885
2015-04-22,0.6399
2015-04-23,0.1457
2015-04-24,-4.2328
2015-04-27,0.1657
2015-04-28,0.7584
2015-04-29,-0.7116
2015-04-30,-3.5148
2015-05-01,0.9714
2015-05-04,-0.481
2015-05-05,-0.199
2015-05-06,0.1709
2015-05-07,0.2702
2015-05-08,0.4397
2015-05-11,1.2143
2015-05-12,-0.6975
2015-05-13,0.0983
2015-05-14,-0.7719
2015-05-15,-1.3860999999999999
2015-05-18,0.4446
2015-05-19,0.2999
2015-05-20,-0.3417
2015-05-21,-0.6429
2015-05-22,-0.1006
2015-05-26,-1.2666
2015-05-27,1.9679
2015-05-28,-1.0007
2015-05-29,-0.1011
2015-06-01,-0.3614
2015-06-02,-1.6974
2015-06-03,-0.1328
2015-06-04,-1.6994
2015-06-05,0.5863
2015-06-08,0.8668
2015-06-09,0.1185
2015-06-10,0.7696
2015-06-11,0.4406
2015-06-12,-0.4971
2015-06-15,-0.0441
2015-06-16,-0.441
2015-06-17,0.9451
2015-06-18,-0.8484
2015-06-19,0.6787
2015-06-22,-0.8353
2015-06-23,0.6354
2015-06-24,0.1322
2015-06-25,0.3226
2015-06-26,-1.0232
2015-06-29,-1.4769
2015-06-30,1.1542
2015-07-01,0.3408
2015-07-02,1.0043
2015-07-06,-0.1316
2015-07-07,0.8199
2015-07-08,-0.639
2015-07-09,0.8623
2015-07-10,0.6666
2015-07-13,0.3455
2015-07-14,0.2439
2015-07-15,-0.6726
2015-07-16,0.778
2015-07-17,-1.1437
2015-07-20,-0.4194
2015-07-21,-1.5394
2015-07-22,1.1947
2015-07-23,11.6018
2015-07-24,-0.222
2015-07-27,-3.1021
2015-07-28,0.4728
2015-07-29,-0.4168
2015-07-30,0.8235
2015-07-31,0.9239
2015-08-03,-1.5125
2015-08-04,-2.3441
2015-08-05,-3.9177999999999997
2015-08-06,0.6892
2015-08-07,1.8537
2015-08-10,3.2479
2015-08-11,-1.0712
2015-08-12,1.4666000000000001
2015-08-13,-1.2427
2015-08-14,1.8192
2015-08-17,0.4299
2015-08-18,2.7689
2015-08-19,-0.8851
2015-08-20,-1.7597
2015-08-21,-3.2883
2015-08-24,-1.4651
2015-08-25,-1.3045
2015-08-26,1.6202
2015-08-27,1.3566
2015-08-28,0.9107
2015-08-31,-0.4102
2015-09-01,-3.4052
2015-09-02,-0.5259
2015-09-03,0.643
2015-09-04,-0.9513
2015-09-08,0.8171
2015-09-09,1.7347000000000001
2015-09-10,0.3354
2015-09-11,-1.0586
2015-09-14,-1.7598
2015-09-15,1.0605
2015-09-16,1.418
2015-09-17,0.4334
2015-09-18,-1.7402
2015-09-21,0.4534
2015-09-22,-2.158
2015-09-23,-1.5135999999999998
2015-09-24,2.1955999999999998
2015-09-25,0.4583
2015-09-28,-3.9635
2015-09-29,-2.1229
2015-09-30,1.6229
2015-10-01,-1.2985
2015-10-02,0.6049
2015-10-05,0.511
2015-10-06,-1.316
2015-10-07,1.5457
2015-10-08,3.1637
2015-10-09,-0.9258
2015-10-12,-1.2411
2015-10-13,-2.469
2015-10-14,-2.971
2015-10-15,1.1248
2015-10-16,-4.8664
2015-10-19,-1.7538
2015-10-20,1.0579
2015-10-21,-1.5537999999999998
2015-10-22,4.8015
2015-10-23,-1.9022999999999999
2015-10-26,-0.1131
2015-10-27,-1.0193
2015-10-28,4.642
2015-10-29,0.5155
2015-10-30,0.7615
2015-11-02,0.3085
2015-11-03,-0.0923
2015-11-04,0.4155
2015-11-05,-1.6092
2015-11-06,1.1371
2015-11-09,-0.462
2015-11-10,0.1857
2015-11-11,-1.3745
2015-11-12,-1.6286
2015-11-13,-1.3849
2015-11-16,0.3874
2015-11-17,-0.6432
2015-11-18,2.1201
2015-11-19,0.7607
2015-11-20,-0.9437
2015-11-23,0.8733
2015-11-24,3.5888999999999998
2015-11-25,0.3039
2015-11-27,1.1816
2015-11-30,1.3475
2015-12-01,-0.9455
2015-12-02,0.3878
2015-12-03,-0.8023
2015-12-04,-0.659
2015-12-07,-0.6181
2015-12-08,-1.7142
2015-12-09,-0.9261
2015-12-10,1.4956
2015-12-11,-1.4275
2015-12-14,0.0311
2015-12-15,1.1675
2015-12-16,-0.0462
2015-12-17,-2.2014
2015-12-18,-1.9676
2015-12-21,1.0116
2015-12-22,-0.1749
2015-12-23,3.0255
2015-12-24,1.2983
2015-12-28,-1.0833
2015-12-29,-0.6324
2015-12-30,-0.3726
2015-12-31,-0.7635
2016-01-04,-0.7379
2016-01-05,0.6802
2016-01-06,-0.8013
2016-01-07,-1.2987
2016-01-08,-2.6797
2016-01-11,-1.319
2016-01-12,-1.2364
2016-01-13,-4.7369
2016-01-14,0.9945
2016-01-15,-2.0046
2016-01-19,-2.243
2016-01-20,-0.6424
2016-01-21,3.1775
2016-01-22,-1.0027
2016-01-25,-2.6225
2016-01-26,1.4487
2016-01-27,-0.4577
2016-01-28,-1.8944
2016-01-29,3.0934
2016-02-01,0.982
2016-02-02,-4.43
2016-02-03,-0.3957
2016-02-04,13.5452
2016-02-05,-1.9494
2016-02-08,-1.6482999999999999
2016-02-09,-0.3628
2016-02-10,-0.6589
2016-02-11,1.2568
2016-02-12,1.7066
2016-02-16,2.8814
2016-02-17,4.7117
2016-02-18,0.1573
2016-02-19,1.9321000000000002
2016-02-22,-0.4007
2016-02-23,-1.439
2016-02-24,-0.6436
2016-02-25,0.4898
2016-02-26,2.3899
2016-02-29,-0.0768
2016-03-01,3.4424
2016-03-02,0.8617
2016-03-03,0.6923
2016-03-04,8.2504
2016-03-07,1.1757
2016-03-08,-0.7613
2016-03-09,-0.175
2016-03-10,-1.1056
2016-03-11,0.4635
2016-03-14,1.4656
2016-03-15,-1.5782
2016-03-16,0.2446
2016-03-17,2.5620000000000003
2016-03-18,1.2292
2016-03-21,1.6712
2016-03-22,-0.7577
2016-03-23,-1.9798
2016-03-24,0.5017
2016-03-28,-0.683
2016-03-29,3.4122
2016-03-30,-0.0256
2016-03-31,-1.3816
2016-04-01,0.9729
2016-04-04,-0.4753
2016-04-05,0.0645
2016-04-06,1.9607999999999999
2016-04-07,-2.2394
2016-04-08,-0.1941
2016-04-11,-1.4003999999999999
2016-04-12,1.5387
2016-04-13,1.8262
2016-04-14,1.5772
2016-04-15,-1.7155
2016-04-18,1.274
2016-04-19,0.5032
2016-04-20,-0.363
2016-04-21,0.3266
2016-04-22,2.0536
2016-04-25,-2.6258
2016-04-26,1.4239
2016-04-27,1.0312
2016-04-28,-21.7413
2016-04-29,-5.9868
2016-05-02,1.8887
2016-05-03,-0.8202
2016-05-04,-0.827
2016-05-05,-1.034
2016-05-06,0.7583
2016-05-09,0.1004
2016-05-10,0.8521
2016-05-11,0.5799
2016-05-12,1.4166
2016-05-13,-1.0232
2016-05-16,1.083
2016-05-17,-0.6494
2016-05-18,0.1634
2016-05-19,-2.0228
2016-05-20,0.9491
2016-05-23,0.8082
2016-05-24,1.9306
2016-05-25,1.236
2016-05-26,0.3171
2016-05-27,-0.8535
2016-05-31,4.894
2016-06-01,0.1672
2016-06-02,2.0331
2016-06-03,0.2825
2016-06-06,0.5042
2016-06-07,0.1328
2016-06-08,-0.4715
2016-06-09,-1.3916
2016-06-10,-4.4138
2016-06-13,-2.403
2016-06-14,-1.0782
2016-06-15,0.3416
2016-06-16,-0.1135
2016-06-17,-0.9089
2016-06-20,0.5569
2016-06-21,-2.818
2016-06-22,-0.9387
2016-06-23,1.0998
2016-06-24,-5.7908
2016-06-27,-1.4923
2016-06-28,0.2344
2016-06-29,1.3494
2016-06-30,2.1836
2016-07-01,-0.5733
2016-07-05,-1.6075
2016-07-06,-0.3729
2016-07-07,2.4955
2016-07-08,3.0957
2016-07-11,0.8603
2016-07-12,1.522
2016-07-13,-0.0659
2016-07-14,-0.7254
2016-07-15,0.465
2016-07-18,-0.0826
