ticker,ENVA US Equity
2015-03-30,3.1837
2015-03-31,-0.4047
2015-04-01,2.9964
2015-04-02,2.6627
2015-04-06,-2.0173
2015-04-07,0.6863
2015-04-08,-0.3895
2015-04-09,-1.0753
2015-04-10,0.0
2015-04-13,-2.7668
2015-04-14,-2.7439
2015-04-15,5.7994
2015-04-16,-1.1852
2015-04-17,-6.8466000000000005
2015-04-20,6.9742
2015-04-21,-3.5606999999999998
2015-04-22,1.6120999999999999
2015-04-23,0.6141
2015-04-24,-1.6785
2015-04-27,-0.5173
2015-04-28,-1.196
2015-04-29,-1.3158
2015-04-30,-1.28
2015-05-01,1.2426
2015-05-04,0.6937
2015-05-05,0.212
2015-05-06,1.5335999999999999
2015-05-07,4.4792
2015-05-08,-5.2841000000000005
2015-05-11,2.8421
2015-05-12,-1.74
2015-05-13,1.6667
2015-05-14,2.4078
2015-05-15,-0.1001
2015-05-18,-2.0531
2015-05-19,0.0
2015-05-20,-0.9202
2015-05-21,0.516
2015-05-22,3.4908
2015-05-26,-3.621
2015-05-27,1.6469
2015-05-28,-1.2658
2015-05-29,0.0
2015-06-01,0.5128
2015-06-02,-1.4285999999999999
2015-06-03,-0.5694
2015-06-04,-0.8329
2015-06-05,1.9423
2015-06-08,-2.1627
2015-06-09,-1.7894999999999999
2015-06-10,3.3226
2015-06-11,-1.5041
2015-06-12,-0.7372
2015-06-15,2.2281
2015-06-16,-2.4909
2015-06-17,0.9047
2015-06-18,-0.6857
2015-06-19,1.1152
2015-06-22,2.7836
2015-06-23,1.8396
2015-06-24,-0.7526
2015-06-25,-1.4156
2015-06-26,-0.6667
2015-06-29,-2.8394
2015-06-30,-0.7439
2015-07-01,1.6595
2015-07-02,-3.7388
2015-07-06,-1.6411
2015-07-07,0.3893
2015-07-08,0.4432
2015-07-09,0.5516
2015-07-10,3.017
2015-07-13,1.3845
2015-07-14,0.6828
2015-07-15,0.2608
2015-07-16,1.821
2015-07-17,0.1022
2015-07-20,-0.7147
2015-07-21,-0.3599
2015-07-22,-0.9288
2015-07-23,-3.75
2015-07-24,-1.7856999999999998
2015-07-27,-0.8264
2015-07-28,2.0
2015-07-29,0.9259
2015-07-30,-2.1587
2015-07-31,-0.2758
2015-08-03,-4.7013
2015-08-04,-0.6965
2015-08-05,-23.3781
2015-08-06,-0.0763
2015-08-07,1.374
2015-08-10,0.8283
2015-08-11,-12.472
2015-08-12,4.2661999999999995
2015-08-13,-1.3912
2015-08-14,0.4979
2015-08-17,-0.0826
2015-08-18,1.8182
2015-08-19,-1.9481000000000002
2015-08-20,-0.1656
2015-08-21,-3.6484
2015-08-24,-4.5611
2015-08-25,-2.5248
2015-08-26,7.4931
2015-08-27,6.4544
2015-08-28,4.6888
2015-08-31,0.3861
2015-09-01,-5.0
2015-09-02,0.8907
2015-09-03,-0.8828
2015-09-04,0.8907
2015-09-08,1.7657
2015-09-09,2.6025
2015-09-10,-0.9224
2015-09-11,-11.249
2015-09-14,0.6119
2015-09-15,2.0851
2015-09-16,1.2766
2015-09-17,0.0
2015-09-18,-4.3697
2015-09-21,1.4938
2015-09-22,-2.4242
2015-09-23,-3.4605
2015-09-24,0.6434
2015-09-25,-1.3699
2015-09-28,-5.6481
2015-09-29,0.2944
2015-09-30,0.0
2015-10-01,-0.4892
2015-10-02,4.3265
2015-10-05,1.7908
2015-10-06,1.8519
2015-10-07,6.0909
2015-10-08,10.7969
2015-10-09,-5.4911
2015-10-12,1.8003
2015-10-13,0.4019
2015-10-14,0.9608
2015-10-15,3.9651
2015-10-16,0.9153
2015-10-19,1.0582
2015-10-20,-3.1414
2015-10-21,-1.3900000000000001
2015-10-22,-0.8614
2015-10-23,1.4218
2015-10-26,1.0903
2015-10-27,-4.0062
2015-10-28,5.1364
2015-10-29,-0.8397
2015-10-30,0.077
2015-11-02,1.2308
2015-11-03,-1.8237
2015-11-04,-1.3932
2015-11-05,-31.0047
2015-11-06,2.8441
2015-11-09,-1.3274
2015-11-10,-1.6816
2015-11-11,0.0
2015-11-12,-3.7628
2015-11-13,-4.7393
2015-11-16,-0.6219
2015-11-17,-3.0038
2015-11-18,0.129
2015-11-19,-0.7732
2015-11-20,-4.2857
2015-11-23,0.2714
2015-11-24,1.2179
2015-11-25,0.2674
2015-11-27,0.0
2015-11-30,0.2667
2015-12-01,1.5957
2015-12-02,-4.1885
2015-12-03,-4.5082
2015-12-04,-2.8612
2015-12-07,-7.0692
2015-12-08,1.4263
2015-12-09,0.7813
2015-12-10,2.7907
2015-12-11,-4.3741
2015-12-14,-3.7855
2015-12-15,1.6393
2015-12-16,3.0645
2015-12-17,-4.5383
2015-12-18,-1.6393
2015-12-21,6.6667
2015-12-22,2.1875
2015-12-23,2.1407
2015-12-24,1.6467
2015-12-28,-1.3255
2015-12-29,-0.1493
2015-12-30,-0.4484
2015-12-31,-0.7508
2016-01-04,-0.1513
2016-01-05,-2.4242
2016-01-06,-1.2422
2016-01-07,-6.2893
2016-01-08,-2.6846
2016-01-11,-2.931
2016-01-12,2.3091
2016-01-13,-3.125
2016-01-14,0.3584
2016-01-15,-4.4643
2016-01-19,-7.1028
2016-01-20,5.0302
2016-01-21,6.5134
2016-01-22,2.6978
2016-01-25,-8.9317
2016-01-26,14.6154
2016-01-27,-6.0403
2016-01-28,-2.1429
2016-01-29,1.6423
2016-02-01,-1.7953000000000001
2016-02-02,-4.5704
2016-02-03,4.9808
2016-02-04,-0.365
2016-02-05,18.4982
2016-02-08,-4.4822
2016-02-09,-6.1489
2016-02-10,-2.7586
2016-02-11,-2.4823
2016-02-12,8.7273
2016-02-16,2.3411
2016-02-17,2.1242
2016-02-18,5.12
2016-02-19,-2.5875
2016-02-22,-1.7187999999999999
2016-02-23,-8.903
2016-02-24,3.3159
2016-02-25,-4.7297
2016-02-26,-1.7730000000000001
2016-02-29,4.3321
2016-03-01,2.7682
2016-03-02,3.8721
2016-03-03,5.8347
2016-03-04,-1.2251
2016-03-07,2.7907
2016-03-08,-4.9774
2016-03-09,-1.4285999999999999
2016-03-10,-2.7375
2016-03-11,4.4702
2016-03-14,-0.4754
2016-03-15,-3.5032
2016-03-16,0.0
2016-03-17,4.2904
2016-03-18,5.3797
2016-03-21,3.7538
2016-03-22,-2.8944
2016-03-23,-9.0909
2016-03-24,2.1311
2016-03-28,-3.0498
2016-03-29,1.8212000000000002
2016-03-30,0.813
2016-03-31,1.7742
2016-04-01,-4.2789
2016-04-04,-5.7947
2016-04-05,-2.8120000000000003
2016-04-06,4.8825
2016-04-07,-0.3448
2016-04-08,-0.519
2016-04-11,0.3478
2016-04-12,-1.5598
2016-04-13,8.6268
2016-04-14,-1.9449
2016-04-15,0.8264
2016-04-18,0.8197
2016-04-19,0.4878
2016-04-20,2.2654
2016-04-21,-0.6329
2016-04-22,3.1847
2016-04-25,-1.8519
2016-04-26,6.4465
2016-04-27,2.8064999999999998
2016-04-28,4.454
2016-04-29,21.1829
2016-05-02,-5.1078
2016-05-03,-2.512
2016-05-04,0.8589
2016-05-05,-2.4331
2016-05-06,1.995
2016-05-09,-1.2225
2016-05-10,3.0941
2016-05-11,-7.3229
2016-05-12,-4.9223
2016-05-13,-1.4986
2016-05-16,-2.6279
2016-05-17,1.5625
2016-05-18,-0.979
2016-05-19,-1.8362
2016-05-20,9.2086
2016-05-23,-1.1858
2016-05-24,0.8
2016-05-25,2.1164
2016-05-26,-5.1813
2016-05-27,2.459
2016-05-31,-2.9333
2016-06-01,-0.5495
2016-06-02,-2.6243
2016-06-03,4.6809
2016-06-06,8.4011
2016-06-07,-6.125
2016-06-08,2.9294000000000002
2016-06-09,-2.458
2016-06-10,-0.2653
2016-06-13,-0.133
2016-06-14,-4.7936
2016-06-15,-1.6783000000000001
2016-06-16,1.8492
2016-06-17,0.9777
2016-06-20,-0.6916
2016-06-21,0.2786
2016-06-22,-2.3611
2016-06-23,4.9787
2016-06-24,-2.8455
2016-06-27,-3.2078
2016-06-28,-2.3055
2016-06-29,6.0472
2016-06-30,2.3644
2016-07-01,0.4076
2016-07-05,-9.0663
2016-07-06,-1.4881
2016-07-07,2.1148
2016-07-08,7.2485
2016-07-11,2.4828
2016-07-12,7.2678
2016-07-13,2.0075
2016-07-14,1.599
2016-07-15,1.6949
2016-07-18,-1.7856999999999998
2016-07-19,0.9697
2016-07-20,-1.6806999999999999
2016-07-21,-0.3663
2016-07-22,1.1029
2016-07-25,-3.2727
2016-07-26,0.6266
2016-07-27,2.9888
2016-07-28,-4.9577
2016-07-29,15.6489
2016-08-01,0.11
2016-08-02,-0.8791
2016-08-03,2.439
2016-08-04,-1.4069
2016-08-05,0.4391
2016-08-08,3.9344
2016-08-09,-2.5237
2016-08-10,-0.7551
2016-08-11,1.8477999999999999
2016-08-12,-1.174
2016-08-15,0.216
2016-08-16,1.1853
2016-08-17,0.426
2016-08-18,-1.4846
2016-08-19,-0.9688
2016-08-22,2.0652
2016-08-23,0.3195
2016-08-24,-2.2293
2016-08-25,1.7372
2016-08-26,-1.4941
2016-08-29,4.442
2016-08-30,-0.4149
2016-08-31,-0.1042
2016-09-01,5.9437
2016-09-02,1.6732
2016-09-06,-6.486
2016-09-07,-1.3458
2016-09-08,-1.4689999999999999
2016-09-09,-4.5793
2016-09-12,1.1161
2016-09-13,1.2141
2016-09-14,-0.8724
2016-09-15,2.0902
2016-09-16,-1.9397
2016-09-19,5.3846
2016-09-20,-0.6257
2016-09-21,0.0
2016-09-22,1.9937
2016-09-23,-1.3374
2016-09-26,-1.6684
2016-09-27,1.5907
2016-09-28,2.1921
2016-09-29,-2.0429
2016-09-30,0.9385
2016-10-03,-0.9298
2016-10-04,-1.0428
2016-10-05,0.9484
2016-10-06,-1.8789
2016-10-07,-0.7447
2016-10-10,0.7503
2016-10-11,-0.5319
2016-10-12,-1.0695000000000001
2016-10-13,-2.1622
2016-10-14,-2.2099
2016-10-17,1.1299
2016-10-18,-1.1173
2016-10-19,3.9548
2016-10-20,1.6303999999999998
2016-10-21,-2.1390000000000002
2016-10-24,0.5464
2016-10-25,-0.5435
2016-10-26,-2.7321999999999997
2016-10-27,2.2472
2016-10-28,3.8462
2016-10-31,-0.5291
2016-11-01,-2.1277
2016-11-02,-3.8043
2016-11-03,0.0
2016-11-04,-0.565
2016-11-07,1.1364
2016-11-08,-1.1236
2016-11-09,4.5455
2016-11-10,4.8913
2016-11-11,3.1088
2016-11-14,15.5779
2016-11-15,0.8696
2016-11-16,-0.431
2016-11-17,0.4329
2016-11-18,0.0
2016-11-21,1.2931
2016-11-22,1.2766
2016-11-23,0.0
2016-11-25,-0.4202
2016-11-28,-0.4219
2016-11-29,-1.6949
2016-11-30,0.431
2016-12-01,-0.4292
2016-12-02,-0.431
2016-12-05,0.4329
2016-12-06,3.4483
2016-12-07,6.25
2016-12-08,6.6667
2016-12-09,-0.3676
2016-12-12,-5.9041
2016-12-13,-0.7843
2016-12-14,-0.3953
2016-12-15,-0.7937
2016-12-16,-3.2
2016-12-19,-0.4132
2016-12-20,5.3942
2016-12-21,-0.3937
2016-12-22,0.7905
2016-12-23,0.7843
2016-12-27,0.3891
2016-12-28,-0.7752
2016-12-29,-0.7813
2016-12-30,-1.1811
2017-01-03,5.5777
2017-01-04,4.5283
2017-01-05,-0.722
2017-01-06,0.3636
2017-01-09,-1.087
2017-01-10,1.4652
2017-01-11,-0.361
2017-01-12,0.7246
2017-01-13,3.2374
2017-01-17,-3.8327999999999998
2017-01-18,1.087
2017-01-19,-0.3584
2017-01-20,0.7194
2017-01-23,-0.7143
2017-01-24,0.3597
2017-01-25,2.1505
2017-01-26,-2.4561
2017-01-27,0.3597
2017-01-30,-0.3584
2017-01-31,1.4388
2017-02-01,0.0
2017-02-02,-1.0638
2017-02-03,7.8853
2017-02-06,-4.9834
2017-02-07,1.049
2017-02-08,-2.4221
2017-02-09,1.7730000000000001
2017-02-10,2.7875
2017-02-13,0.0
2017-02-14,0.339
2017-02-15,0.3378
2017-02-16,-0.3367
2017-02-17,0.0
2017-02-21,-0.6757
2017-02-22,0.3401
2017-02-23,0.339
2017-02-24,-1.3514
2017-02-27,0.0
2017-02-28,-1.7123
2017-03-01,-1.0453
2017-03-02,-1.4085
2017-03-03,-1.4285999999999999
2017-03-06,-2.1739
2017-03-07,0.3704
2017-03-08,-0.369
2017-03-09,0.3704
2017-03-10,0.0
2017-03-13,-0.369
2017-03-14,3.7037
2017-03-15,1.4285999999999999
2017-03-16,2.1127
2017-03-17,-2.069
2017-03-20,0.7042
2017-03-21,-4.1958
2017-03-22,-2.1898
2017-03-23,3.3582
2017-03-24,-0.722
2017-03-27,1.4545
2017-03-28,1.4337
2017-03-29,-1.0601
2017-03-30,5.3571
2017-03-31,0.678
2017-04-03,-3.367
2017-04-04,-0.3484
2017-04-05,-4.8951
2017-04-06,2.2059
2017-04-07,0.0
2017-04-10,-4.6763
2017-04-11,5.6604
2017-04-12,-3.2143
2017-04-13,-0.369
2017-04-17,1.8519
2017-04-18,-0.7273
2017-04-19,0.0
2017-04-20,1.0989
2017-04-21,0.7246
2017-04-24,2.518
2017-04-25,1.0526
2017-04-26,1.7361
2017-04-27,-1.0239
2017-04-28,-2.069
2017-05-01,3.8731999999999998
2017-05-02,0.0
2017-05-03,-1.3559
2017-05-04,-3.0928
2017-05-05,-0.3546
2017-05-08,1.0676
2017-05-09,2.4648
2017-05-10,-1.0309
2017-05-11,0.0
2017-05-12,-3.125
2017-05-15,1.0753
2017-05-16,0.0
2017-05-17,-4.6099
2017-05-18,0.3717
2017-05-19,-1.1111
2017-05-22,-0.7491
2017-05-23,1.1320999999999999
2017-05-24,0.0
2017-05-25,1.1194
2017-05-26,-1.107
2017-05-30,-1.1194
2017-05-31,0.3774
2017-06-01,1.8797000000000001
2017-06-02,1.476
2017-06-05,1.8182
2017-06-06,0.0
2017-06-07,2.8571
2017-06-08,2.0833
2017-06-09,2.3810000000000002
2017-06-12,0.0
2017-06-13,-0.3322
2017-06-14,-2.6667
2017-06-15,0.6849
2017-06-16,-1.0204
2017-06-19,1.3746
2017-06-20,-2.3729
2017-06-21,-1.7361
2017-06-22,0.0
2017-06-23,1.4134
2017-06-26,5.2265
2017-06-27,1.6556
2017-06-28,-2.6059
2017-06-29,0.3344
2017-06-30,-1.0
2017-07-03,1.3468
2017-07-05,0.6645
2017-07-06,-0.9901
2017-07-07,1.0
2017-07-10,0.33
2017-07-11,1.9737
2017-07-12,5.1613
2017-07-13,0.3067
2017-07-14,0.0
2017-07-17,-0.3058
2017-07-18,-0.3067
2017-07-19,1.2308
2017-07-20,-2.1277
2017-07-21,-0.9317
2017-07-24,-0.3135
2017-07-25,0.6289
2017-07-26,-0.9375
2017-07-27,-0.9464
2017-07-28,-6.3694
2017-07-31,-1.3605
2017-08-01,-3.1034
2017-08-02,-4.2705
2017-08-03,-1.1152
2017-08-04,-1.1278
2017-08-07,1.1407
2017-08-08,1.1278
2017-08-09,-2.6022
2017-08-10,-1.9083999999999999
2017-08-11,-1.5564
2017-08-14,0.3953
2017-08-15,-0.7874
2017-08-16,-1.9841
2017-08-17,-1.2146
2017-08-18,0.4098
2017-08-21,-1.6327
2017-08-22,-0.4149
2017-08-23,-3.3333
2017-08-24,0.0
2017-08-25,-0.8621
2017-08-28,0.0
2017-08-29,-2.1739
2017-08-30,0.4444
2017-08-31,5.3097
2017-09-01,2.1008
2017-09-05,-0.4115
2017-09-06,2.0661
2017-09-07,0.8097
2017-09-08,-4.0161
2017-09-11,2.0921
2017-09-12,3.2787
2017-09-13,-0.7937
2017-09-14,-2.4
2017-09-15,0.8197
2017-09-18,12.1951
2017-09-19,-2.8986
2017-09-20,-1.1194
2017-09-21,1.1320999999999999
2017-09-22,-1.1194
2017-09-25,-0.3774
2017-09-26,-1.5152
2017-09-27,3.4615
2017-09-28,1.1152
2017-09-29,-1.1029
2017-10-02,3.7175000000000002
2017-10-03,-1.4337
2017-10-04,0.3636
2017-10-05,-2.8986
2017-10-06,3.3582
2017-10-09,2.1661
2017-10-10,1.4134
2017-10-11,-2.0906
2017-10-12,0.3559
2017-10-13,1.4184
2017-10-16,0.6993
2017-10-17,0.3472
2017-10-18,0.692
2017-10-19,1.0309
2017-10-20,1.3605
2017-10-23,-4.0268
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,4.8951
2017-10-27,-1.6667
2017-10-30,-1.3559
2017-10-31,2.0619
2017-11-01,-1.6835
2017-11-02,1.3699
2017-11-03,-0.3378
2017-11-06,1.6949
2017-11-07,-6.6667
2017-11-08,1.0714
2017-11-09,-2.1201
2017-11-10,2.1661
2017-11-13,-2.4735
2017-11-14,-1.4493
2017-11-15,2.9412000000000003
2017-11-16,2.5
2017-11-17,0.0
2017-11-20,1.7422
2017-11-21,1.7123
2017-11-22,0.0
2017-11-24,0.6734
2017-11-27,-3.6789
2017-11-28,2.7778
2017-11-29,3.7161999999999997
2017-11-30,-3.2573
2017-12-01,-0.3367
2017-12-04,0.3378
2017-12-05,2.0202
2017-12-06,0.0
2017-12-07,3.9604
2017-12-08,-2.5397
2017-12-11,-0.9772
2017-12-12,-0.3289
2017-12-13,-0.6601
2017-12-14,-1.3289
2017-12-15,3.7037
2017-12-18,1.9481000000000002
2017-12-19,-2.2293
2017-12-20,0.0
2017-12-21,2.6059
2017-12-22,-0.9524
2017-12-26,0.3205
2017-12-27,-1.9169
2017-12-28,0.6515
2017-12-29,-1.6181
2018-01-02,2.9605
2018-01-03,1.5974
2018-01-04,2.5157
2018-01-05,6.4417
2018-01-08,-4.3228
2018-01-09,-2.1084
2018-01-10,1.2308
2018-01-11,1.2158
2018-01-12,-0.6006
2018-01-16,-0.9063
2018-01-17,0.9146
2018-01-18,-3.9275
2018-01-19,0.9434
2018-01-22,0.0
2018-01-23,0.9346
2018-01-24,-0.6173
2018-01-25,4.9689
2018-01-26,0.5917
2018-01-29,5.2941
2018-01-30,4.7486
2018-01-31,-4.5333
2018-02-01,4.4693
2018-02-02,8.2888
2018-02-05,0.7407
2018-02-06,-3.6765
2018-02-07,3.3079
2018-02-08,-0.9852
2018-02-09,1.4925
2018-02-12,2.2059
2018-02-13,2.6379
2018-02-14,3.0374
2018-02-15,2.4943
2018-02-16,1.5487
2018-02-20,-1.7429000000000001
2018-02-21,-0.8869
2018-02-22,0.8949
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,-1.1086
2018-02-28,-1.3453
2018-03-01,-1.5909
2018-03-02,1.3857
2018-03-05,1.5945
2018-03-06,0.0
2018-03-07,1.3453
2018-03-08,-0.4425
2018-03-09,1.3333
2018-03-12,1.3158
2018-03-13,-0.2165
2018-03-14,-1.3014999999999999
2018-03-15,-0.4396
2018-03-16,0.6623
2018-03-19,0.8772
2018-03-20,-2.3913
2018-03-21,4.2316
2018-03-22,-5.5556
2018-03-23,-1.5836999999999999
2018-03-26,1.8391
2018-03-27,-0.6772
2018-03-28,0.0
2018-03-29,0.2273
2018-04-02,-1.5873
2018-04-03,1.6129
2018-04-04,1.8141
2018-04-05,0.4454
2018-04-06,-1.9956
2018-04-09,-0.4525
2018-04-10,2.2727
2018-04-11,1.3333
2018-04-12,0.0
2018-04-13,-0.6579
2018-04-16,0.883
2018-04-17,0.2188
2018-04-18,-0.8734
2018-04-19,2.4229
2018-04-20,-2.1505
2018-04-23,-1.3187
2018-04-24,1.7816999999999998
2018-04-25,-3.7199
2018-04-26,2.7273
2018-04-27,27.2124
2018-04-30,1.913
2018-05-01,1.0239
2018-05-02,-0.6757
2018-05-03,0.8503
2018-05-04,3.5413
2018-05-07,1.4658
2018-05-08,0.4815
2018-05-09,3.0351
2018-05-10,0.9302
2018-05-11,0.0
2018-05-14,-0.1536
2018-05-15,4.6154
2018-05-16,-0.1471
2018-05-17,1.1782
2018-05-18,-1.31
2018-05-21,3.2448
2018-05-22,-2.2857
2018-05-23,-2.4854
2018-05-24,-2.3988
2018-05-25,-2.1505
2018-05-29,2.0408
2018-05-30,1.0769
2018-05-31,2.2831
2018-06-01,1.6369
2018-06-04,0.4392
2018-06-05,1.4577
2018-06-06,-0.2874
2018-06-07,-0.4323
2018-06-08,1.3025
2018-06-11,0.0
2018-06-12,0.4286
2018-06-13,0.7112
2018-06-14,0.1412
2018-06-15,1.1283
2018-06-18,1.8131
2018-06-19,-1.7808000000000002
2018-06-20,2.5105
2018-06-21,-0.2721
2018-06-22,-0.4093
2018-06-25,-2.7397
2018-06-26,3.5211
2018-06-27,-4.0816
2018-06-28,3.2624
2018-06-29,0.4121
2018-07-02,0.684
2018-07-03,0.9511
2018-07-05,0.5384
2018-07-06,1.4726
2018-07-09,-0.3958
2018-07-10,-1.5894
2018-07-11,2.6917999999999997
2018-07-12,-3.9318
2018-07-13,1.9100000000000001
2018-07-16,-0.2677
2018-07-17,1.3423
2018-07-18,-0.3974
2018-07-19,1.8617
2018-07-20,-0.1305
2018-07-23,0.1307
2018-07-24,-1.3054999999999999
2018-07-25,-1.0582
2018-07-26,-2.6738
2018-07-27,-13.461500000000001
2018-07-30,-0.7937
2018-07-31,-0.8
2018-08-01,3.0645
2018-08-02,-1.0955
2018-08-03,-0.6329
2018-08-06,3.6624
2018-08-07,3.533
2018-08-08,0.2967
2018-08-09,0.2959
2018-08-10,-0.59
2018-08-13,0.1484
2018-08-14,1.9259
2018-08-15,-0.436
2018-08-16,2.3358
2018-08-17,1.2839
2018-08-20,0.5634
2018-08-21,0.7003
2018-08-22,-0.2782
2018-08-23,-1.9526
2018-08-24,0.7112
2018-08-27,-1.8362
2018-08-28,-0.8633
2018-08-29,-0.7257
2018-08-30,-1.7544
2018-08-31,-1.1905000000000001
2018-09-04,-0.1506
2018-09-05,-1.2066
2018-09-06,1.2214
2018-09-07,-1.2066
2018-09-10,-1.2214
2018-09-11,-1.7002000000000002
2018-09-12,-4.0881
2018-09-13,2.2951
2018-09-14,1.6026
2018-09-17,-2.5237
2018-09-18,2.1036
2018-09-19,-2.2187
2018-09-20,0.9724
2018-09-21,-0.8026
2018-09-24,-1.4563
2018-09-25,1.642
2018-09-26,-4.5234
2018-09-27,-2.3689
2018-09-28,-0.1733
2018-10-01,-3.8194
2018-10-02,-2.0217
2018-10-03,2.3581
2018-10-04,-5.1116
2018-10-05,-0.3414
2018-10-08,-0.2284
2018-10-09,-0.4197
2018-10-10,-3.5249
2018-10-11,-2.3034
2018-10-12,-2.0732
2018-10-15,-0.1245
2018-10-16,3.7406
2018-10-17,-0.9615
2018-10-18,-3.0744
2018-10-19,0.5426
2018-10-22,-0.5812
2018-10-23,-0.501
2018-10-24,-4.8258
2018-10-25,0.4409
2018-10-26,7.331
2018-10-29,1.7587000000000002
2018-10-30,0.7637
2018-10-31,-5.6641
2018-11-01,3.9746
2018-11-02,0.0
2018-11-05,0.2847
2018-11-06,0.8516
2018-11-07,2.2115
2018-11-08,-1.9276
2018-11-09,-5.8564
2018-11-12,-2.0452
2018-11-13,0.7395
2018-11-14,0.9931
2018-11-15,0.342
2018-11-16,-2.0452
2018-11-19,-3.0013
2018-11-20,-1.8386
2018-11-21,1.736
2018-11-23,-1.3471
2018-11-26,0.091
2018-11-27,-1.1824
2018-11-28,2.347
2018-11-29,0.9442
2018-11-30,-1.3808
2018-12-03,0.542
2018-12-04,-7.3675
2018-12-06,0.291
2018-12-07,-2.7563
2018-12-10,-1.094
2018-12-11,2.1116
2018-12-12,3.6435
2018-12-13,-2.2803
2018-12-14,-5.1045
2018-12-17,-5.0717
2018-12-18,1.4571
2018-12-19,-1.5426
2018-12-20,-1.2426
2018-12-21,-0.8206
2018-12-24,1.5444
2018-12-26,4.2911
2018-12-27,-0.7812
2018-12-28,1.8373
2018-12-31,0.3093
2019-01-02,2.8263
2019-01-03,-2.1989
2019-01-04,4.7011
2019-01-07,0.2928
2019-01-08,0.0
2019-01-09,5.4988
2019-01-10,-0.2306
2019-01-11,2.9589
2019-01-14,0.449
2019-01-15,0.1341
2019-01-16,1.9643000000000002
2019-01-17,0.7443
2019-01-18,1.5645
2019-01-22,-3.4232
2019-01-23,0.0886
2019-01-24,-0.3099
2019-01-25,1.9538
2019-01-28,-1.2631000000000001
2019-01-29,0.6617
2019-01-30,3.3742
2019-01-31,-2.2891
2019-02-01,5.1627
2019-02-04,-1.3201
2019-02-05,1.3378
2019-02-06,-2.3927
2019-02-07,-0.3804
2019-02-08,-0.7637
2019-02-11,2.4369
2019-02-12,0.8347
2019-02-13,1.4073
2019-02-14,-1.3061
2019-02-15,2.1919
2019-02-19,1.5783
2019-02-20,1.5139
2019-02-21,-1.3736
2019-02-22,0.8754
2019-02-25,0.3156
2019-02-26,-0.5899
2019-02-27,0.1187
2019-02-28,0.8297
2019-03-01,-0.5486
2019-03-04,0.4728
2019-03-05,-0.4706
2019-03-06,-1.5366
2019-03-07,-3.2413
2019-03-08,0.1241
2019-03-11,0.0826
2019-03-12,-2.2699
2019-03-13,3.2517
2019-03-14,1.0634
2019-03-15,0.1214
2019-03-18,2.9507
2019-03-19,-1.6097000000000001
2019-03-20,-2.8332
2019-03-21,-0.1643
2019-03-22,-7.0341
2019-03-25,-1.1062
2019-03-26,-1.3423
2019-03-27,1.5873
2019-03-28,2.0089
2019-03-29,-0.1313
2019-04-01,3.3304
2019-04-02,-3.2231
