ticker,GSIT US Equity
2007-08-20,7.9681
2007-08-21,7.0111
2007-08-22,1.7241
2007-08-23,1.3559
2007-08-24,0.3344
2007-08-27,-0.3333
2007-08-28,-3.01
2007-08-29,1.7241
2007-08-30,-2.3729
2007-08-31,4.1667
2007-09-04,0.0
2007-09-05,0.3333
2007-09-06,-0.9967
2007-09-07,-1.0067
2007-09-10,-1.0169
2007-09-11,-4.1096
2007-09-12,-3.9241
2007-09-13,2.5975
2007-09-14,-0.3623
2007-09-17,-9.4545
2007-09-18,-0.8032
2007-09-19,7.2874
2007-09-20,2.6414999999999997
2007-09-21,2.9412000000000003
2007-09-24,3.5714
2007-09-25,-5.1724
2007-09-26,-7.2727
2007-09-27,6.2745
2007-09-28,-2.952
2007-10-01,4.1825
2007-10-02,0.365
2007-10-03,3.6364
2007-10-04,-1.7588
2007-10-05,-1.7812999999999999
2007-10-08,1.4545
2007-10-09,0.8602
2007-10-10,0.5686
2007-10-11,2.1201
2007-10-12,5.5363
2007-10-15,7.8689
2007-10-16,-0.9119
2007-10-17,3.0675
2007-10-18,0.2976
2007-10-19,-9.4955
2007-10-22,4.5902
2007-10-23,6.2696
2007-10-24,0.0
2007-10-25,-1.4748999999999999
2007-10-26,-3.8922
2007-10-29,0.9346
2007-10-30,-1.2346
2007-10-31,-7.8125
2007-11-01,-3.3898
2007-11-02,-14.386
2007-11-05,2.0492
2007-11-06,-1.2048
2007-11-07,-1.626
2007-11-08,3.3058
2007-11-09,0.0
2007-11-12,-4.8
2007-11-13,-3.3613
2007-11-14,8.6957
2007-11-15,-4.0
2007-11-16,-1.7708
2007-11-19,0.5302
2007-11-20,-2.173
2007-11-21,-4.2484
2007-11-23,3.6036
2007-11-26,0.0
2007-11-27,2.6087
2007-11-28,2.1186
2007-11-29,1.6598000000000002
2007-11-30,-1.6327
2007-12-03,-0.4149
2007-12-04,0.8333
2007-12-05,-0.4132
2007-12-06,8.7189
2007-12-07,-4.5847
2007-12-10,5.2
2007-12-11,-4.5626999999999995
2007-12-12,3.5857
2007-12-13,-3.8462
2007-12-14,2.0
2007-12-17,1.9607999999999999
2007-12-18,0.3846
2007-12-19,-1.1494
2007-12-20,-2.3256
2007-12-21,-0.7937
2007-12-24,0.4
2007-12-26,1.5936
2007-12-27,1.5686
2007-12-28,-1.1583
2007-12-31,-0.3906
2008-01-02,1.9607999999999999
2008-01-03,7.3077
2008-01-04,9.6774
2008-01-07,-3.268
2008-01-08,-11.824300000000001
2008-01-09,0.7663
2008-01-10,2.6616
2008-01-11,0.0
2008-01-14,-0.3704
2008-01-15,-5.2045
2008-01-16,-1.1764999999999999
2008-01-17,-3.1746
2008-01-18,-2.459
2008-01-22,0.8403
2008-01-23,-6.25
2008-01-24,7.5556
2008-01-25,-0.8264
2008-01-28,3.75
2008-01-29,-2.8112
2008-01-30,2.8926
2008-01-31,1.2048
2008-02-01,15.873
2008-02-04,-3.0822
2008-02-05,1.4134
2008-02-06,1.7422
2008-02-07,1.3699
2008-02-08,-0.7432
2008-02-11,-1.2934
2008-02-12,-5.1724
2008-02-13,2.9091
2008-02-14,5.6537
2008-02-15,-5.0167
2008-02-19,-2.8169
2008-02-20,2.1739
2008-02-21,-0.359
2008-02-22,6.0545
2008-02-25,-2.349
2008-02-26,2.0619
2008-02-27,2.0202
2008-02-28,-2.9703
2008-02-29,1.7006999999999999
2008-03-03,2.0067
2008-03-04,-0.6557
2008-03-05,0.9901
2008-03-06,-3.9215999999999998
2008-03-07,-2.3810000000000002
2008-03-10,0.6969
2008-03-11,-0.6964
2008-03-12,1.7466
2008-03-13,-2.7439999999999998
2008-03-14,-1.7562
2008-03-17,-1.4337
2008-03-18,0.4136
2008-03-19,-1.8605
2008-03-20,1.476
2008-03-24,0.0
2008-03-25,-2.1818
2008-03-26,1.1152
2008-03-27,0.7353
2008-03-28,0.7299
2008-03-31,-3.9855
2008-04-01,1.5093999999999999
2008-04-02,2.2305
2008-04-03,7.2727
2008-04-04,0.0
2008-04-07,8.1356
2008-04-08,-3.4483
2008-04-09,0.974
2008-04-10,5.1447
2008-04-11,-0.9174
2008-04-14,-0.6173
2008-04-15,0.9317
2008-04-16,1.5385
2008-04-17,-1.2121
2008-04-18,-1.5375999999999999
2008-04-21,4.9885
2008-04-22,1.7804
2008-04-23,0.5831
2008-04-24,0.0
2008-04-25,1.1594
2008-04-28,0.0
2008-04-29,-0.2865
2008-04-30,-0.2874
2008-05-01,3.1736
2008-05-02,-2.2381
2008-05-05,0.8571
2008-05-06,0.0
2008-05-07,0.2833
2008-05-08,1.6949
2008-05-09,13.8854
2008-05-12,4.8812
2008-05-13,-1.8605
2008-05-14,-2.1327
2008-05-15,-4.8426
2008-05-16,0.7634
2008-05-19,3.0303
2008-05-20,2.451
2008-05-21,1.6745999999999999
2008-05-22,-0.7059
2008-05-23,-3.7915
2008-05-27,0.4926
2008-05-28,-1.7157
2008-05-29,1.995
2008-05-30,0.7335
2008-06-02,-0.9709
2008-06-03,-1.4706000000000001
2008-06-04,-0.7463
2008-06-05,0.2506
2008-06-06,-1.5
2008-06-09,1.5228000000000002
2008-06-10,0.0
2008-06-11,-3.25
2008-06-12,-3.876
2008-06-13,2.957
2008-06-16,1.8277
2008-06-17,0.2564
2008-06-18,-1.023
2008-06-19,-0.646
2008-06-20,-2.9941
2008-06-23,-2.4129
2008-06-24,0.2782
2008-06-25,1.0959
2008-06-26,4.336
2008-06-27,1.5584
2008-06-30,-0.7673
2008-07-01,-3.6082
2008-07-02,3.2086
2008-07-03,-0.2591
2008-07-07,-4.1558
2008-07-08,1.6226
2008-07-09,-6.6636
2008-07-10,3.1429
2008-07-11,-3.8816
2008-07-14,2.8856
2008-07-15,-3.9215999999999998
2008-07-16,-6.1224
2008-07-17,7.1429
2008-07-18,1.1594
2008-07-21,1.7191999999999998
2008-07-22,3.9436999999999998
2008-07-23,-3.7974
2008-07-24,3.3839
2008-07-25,-0.2725
2008-07-28,2.1824
2008-07-29,-2.4032
2008-07-30,2.1918
2008-07-31,4.5576
2008-08-01,2.5641
2008-08-04,-6.25
2008-08-05,0.8
2008-08-06,0.2646
2008-08-07,-1.847
2008-08-08,-1.0753
2008-08-11,0.8152
2008-08-12,-1.8868
2008-08-13,0.0
2008-08-14,2.7473
2008-08-15,0.2674
2008-08-18,0.8
2008-08-19,3.1746
2008-08-20,-1.7917
2008-08-21,-2.0952
2008-08-22,0.8067
2008-08-25,1.5838999999999999
2008-08-26,-0.5208
2008-08-27,-3.1414
2008-08-28,2.9764
2008-08-29,-0.0033
2008-09-02,-0.2625
2008-09-03,-0.5263
2008-09-04,1.0582
2008-09-05,-0.4712
2008-09-08,-3.9979
2008-09-09,-2.4657999999999998
2008-09-10,-0.5653
2008-09-11,1.9809999999999999
2008-09-12,0.0
2008-09-15,-3.3241
2008-09-16,3.4384
2008-09-17,-2.2161
2008-09-18,3.1161
2008-09-19,0.2747
2008-09-22,-3.839
2008-09-23,-2.2757
2008-09-24,6.414
2008-09-25,-0.274
2008-09-26,2.1978
2008-09-29,-0.541
2008-09-30,-2.6994
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,1.1111
2008-10-06,-1.0989
2008-10-07,-3.6111
2008-10-08,2.0173
2008-10-09,-1.1299
2008-10-10,-5.7143
2008-10-13,3.0303
2008-10-14,-0.8824
2008-10-15,-4.7478
2008-10-16,-0.6231
2008-10-17,3.2817
2008-10-20,4.107
2008-10-21,7.8717
2008-10-22,-10.8108
2008-10-23,-6.6705
2008-10-24,-0.97
2008-10-27,7.8689
2008-10-28,3.3435
2008-10-29,-2.9412000000000003
2008-10-30,3.0303
2008-10-31,2.9412000000000003
2008-11-03,-3.7143
2008-11-04,-2.0772
2008-11-05,-1.5152
2008-11-06,-0.9231
2008-11-07,3.7267
2008-11-10,1.7964
2008-11-11,-2.3529
2008-11-12,-0.6024
2008-11-13,-1.2121
2008-11-14,-1.8037
2008-11-17,1.8368
2008-11-18,-0.9202
2008-11-19,-1.8576000000000001
2008-11-20,1.5773000000000001
2008-11-21,-0.9317
2008-11-24,1.8809
2008-11-25,-0.6192
2008-11-26,-0.9288
2008-11-28,-1.5587
2008-12-01,1.9048
2008-12-02,0.6231
2008-12-03,-3.7152
2008-12-04,0.0
2008-12-05,-5.4662
2008-12-08,-1.3648
2008-12-09,-2.7544
2008-12-10,-0.7092
2008-12-11,-0.3571
2008-12-12,-0.7168
2008-12-15,1.8051
2008-12-16,-0.7092
2008-12-17,-0.3571
2008-12-18,-0.7168
2008-12-19,2.8881
2008-12-22,0.0
2008-12-23,-3.5088
2008-12-24,4.0045
2008-12-26,-2.1022
2008-12-29,0.1786
2008-12-30,0.8913
2008-12-31,-3.1802
2009-01-02,1.4599
2009-01-05,-2.8777
2009-01-06,6.6667
2009-01-07,-2.7778
2009-01-08,0.3571
2009-01-09,-0.2269
2009-01-12,0.2274
2009-01-13,-1.7793999999999999
2009-01-14,-0.3623
2009-01-15,-4.7273
2009-01-16,0.3817
2009-01-20,-0.3802
2009-01-21,0.7634
2009-01-22,0.0
2009-01-23,-2.6515
2009-01-26,0.0
2009-01-27,-2.3346
2009-01-28,0.7968
2009-01-29,1.581
2009-01-30,0.3891
2009-02-02,-0.7752
2009-02-03,0.7813
2009-02-04,-3.1056
2009-02-05,0.805
2009-02-06,-3.7302
2009-02-09,0.2628
2009-02-10,-0.0976
2009-02-11,0.823
2009-02-12,0.0
2009-02-13,-2.0408
2009-02-17,5.4115
2009-02-18,-8.6911
2009-02-19,-4.9432
2009-02-20,4.7448
2009-02-23,-3.4783
2009-02-24,-0.9009
2009-02-25,-0.4545
2009-02-26,3.1963
2009-02-27,-2.2124
2009-03-02,-4.9774
2009-03-03,-0.4762
2009-03-04,0.4785
2009-03-05,0.0
2009-03-06,7.1429
2009-03-09,-4.4444
2009-03-10,6.9767
2009-03-11,0.0
2009-03-12,-6.087
2009-03-13,1.3889
2009-03-16,-0.9132
2009-03-17,2.3041
2009-03-18,7.1171
2009-03-19,2.6071999999999997
2009-03-20,-0.4098
2009-03-23,-4.5267
2009-03-24,3.0172
2009-03-25,0.829
2009-03-26,7.0571
2009-03-27,0.7801
2009-03-30,-1.1538
2009-03-31,-1.1673
2009-04-01,-3.1496
2009-04-02,4.065
2009-04-03,-2.7393
2009-04-07,0.4066
2009-04-08,0.4
2009-04-09,6.3745
2009-04-13,0.0
2009-04-14,-4.4944
2009-04-15,-2.3578
2009-04-16,-3.6096
2009-04-17,5.8333
2009-04-20,-5.1181
2009-04-21,12.4533
2009-04-22,1.4713
2009-04-23,4.0
2009-04-24,4.8951
2009-04-27,0.3375
2009-04-28,1.3247
2009-04-29,0.0
2009-04-30,1.3115
2009-05-01,1.6181
2009-05-04,-1.5924
2009-05-05,1.9417
2009-05-06,-4.7619
2009-05-07,5.0
2009-05-08,-2.6984
2009-05-11,10.2773
2009-05-12,-1.4793
2009-05-13,-2.4024
2009-05-14,-4.0
2009-05-15,-0.3205
2009-05-18,6.3666
2009-05-19,2.1765
2009-05-20,3.8462
2009-05-21,-2.5641
2009-05-22,2.0468
2009-05-26,-2.0057
2009-05-27,0.8772
2009-05-28,0.0
2009-05-29,-0.5797
2009-06-01,0.0
2009-06-02,0.8746
2009-06-03,0.0
2009-06-04,-0.8671
2009-06-05,-1.1662
2009-06-08,1.1799
2009-06-09,0.5831
2009-06-10,-3.1884
2009-06-11,2.3952
2009-06-12,1.1696
2009-06-15,-1.4487
2009-06-16,1.47
2009-06-17,0.0
2009-06-18,-1.4451
2009-06-19,0.8798
2009-06-22,0.2907
2009-06-23,-3.4783
2009-06-24,1.8018
2009-06-25,2.3599
2009-06-26,11.8156
2009-06-29,0.2577
2009-06-30,-0.7712
2009-07-01,2.8497
2009-07-02,-1.2594
2009-07-06,-1.2755
2009-07-07,-0.5168
2009-07-08,0.0
2009-07-09,1.8182
2009-07-10,1.7856999999999998
2009-07-13,0.2506
2009-07-14,0.0
2009-07-15,1.0
2009-07-16,1.4851
2009-07-17,-2.9268
2009-07-20,3.2663
2009-07-21,0.2433
2009-07-22,0.7282
2009-07-23,0.0
2009-07-24,1.9277
2009-07-27,0.4728
2009-07-28,0.9412
2009-07-29,1.8648
2009-07-30,0.4577
2009-07-31,-9.795
2009-08-03,1.0101
2009-08-04,3.75
2009-08-05,-6.9879999999999995
2009-08-06,-2.8497
2009-08-07,0.5333
2009-08-10,-4.244
2009-08-11,2.2161
2009-08-12,2.439
2009-08-13,1.3228
2009-08-14,-1.8277
2009-08-17,0.5319
2009-08-18,1.0582
2009-08-19,1.5707
2009-08-20,1.2887
2009-08-21,1.7812000000000001
2009-08-24,0.5
2009-08-25,-2.2388
2009-08-26,0.5089
2009-08-27,-0.2532
2009-08-28,-2.2843
2009-08-31,-2.5974
2009-09-01,-3.7333
2009-09-02,2.4931
2009-09-03,0.0
2009-09-04,-0.2703
2009-09-08,-2.168
2009-09-09,0.554
2009-09-10,3.0303
2009-09-11,-1.8717000000000001
2009-09-14,-1.0899
2009-09-15,-0.551
2009-09-16,2.4931
2009-09-17,0.5405
2009-09-18,-1.3441
2009-09-21,2.9973
2009-09-22,5.0265
2009-09-23,-3.2746
2009-09-24,0.5208
2009-09-25,6.2176
2009-09-28,-2.439
2009-09-29,0.0
2009-09-30,-0.25
2009-10-01,0.7519
2009-10-02,0.995
2009-10-05,-0.4926
2009-10-06,1.4851
2009-10-07,0.4878
2009-10-08,-0.7282
2009-10-09,1.467
2009-10-12,0.0
2009-10-13,-1.2048
2009-10-14,2.9268
2009-10-15,-0.9479
2009-10-16,-3.3493
2009-10-19,-0.9901
2009-10-20,-6.0
2009-10-21,0.0
2009-10-22,2.9255
2009-10-23,-4.3928
2009-10-26,-0.5405
2009-10-27,0.8152
2009-10-28,-2.965
2009-10-29,-0.8333
2009-10-30,1.1204
2009-11-02,-4.9861
2009-11-03,-4.9563
2009-11-04,-0.3067
2009-11-05,3.6923
2009-11-06,3.8576
2009-11-09,3.4286
2009-11-10,0.0
2009-11-11,-1.3812
2009-11-12,0.5602
2009-11-13,0.2786
2009-11-16,0.0
2009-11-17,2.7778
2009-11-18,-1.8919000000000001
2009-11-19,-3.3058
2009-11-20,1.7094
2009-11-23,2.2409
2009-11-24,-1.9178
2009-11-25,-2.2346
2009-11-27,-2.8571
2009-11-30,37.4118
2009-12-01,2.5257
2009-12-02,-11.691
2009-12-03,1.4184
2009-12-04,6.7599
2009-12-07,-3.2751
2009-12-08,1.3544
2009-12-09,-2.4499
2009-12-10,3.1963
2009-12-11,-2.4336
2009-12-14,-1.5873
2009-12-15,-3.9171
2009-12-16,-2.8777
2009-12-17,-1.2346
2009-12-18,11.0
2009-12-21,0.2252
2009-12-22,-0.6742
2009-12-23,0.6787
2009-12-24,0.4494
2009-12-28,5.8166
2009-12-29,0.2114
2009-12-30,-0.8439
2009-12-31,-4.6809
2010-01-04,5.8036
2010-01-05,-0.8439
2010-01-06,6.383
2010-01-07,-0.2
2010-01-08,0.0
2010-01-11,0.1002
2010-01-12,-3.5035
2010-01-13,8.0913
2010-01-14,3.263
2010-01-15,-5.5762
2010-01-19,-2.7559
2010-01-20,-2.2267
2010-01-21,-7.0393
2010-01-22,-0.8909
2010-01-25,0.4494
2010-01-26,1.1186
2010-01-27,-0.6637
2010-01-28,-3.5635
2010-01-29,3.0023
2010-02-01,-0.8969
2010-02-02,-0.4525
2010-02-03,5.4545
2010-02-04,-0.2155
2010-02-05,-2.8078
2010-02-08,-1.5556
2010-02-09,-2.2573
2010-02-10,0.0
2010-02-11,0.2309
2010-02-12,0.4608
2010-02-16,2.9817
2010-02-17,2.0045
2010-02-18,-1.5284
2010-02-19,1.1086
2010-02-22,1.7544
2010-02-23,0.2155
2010-02-24,-1.2903
2010-02-25,-3.4858000000000002
2010-02-26,0.9029
2010-03-01,2.4609
2010-03-02,3.2751
2010-03-03,-1.9026999999999998
2010-03-04,0.8621
2010-03-05,0.641
2010-03-08,1.0616
2010-03-09,3.3613
2010-03-10,0.6098
2010-03-11,-0.404
2010-03-12,-2.0284
2010-03-15,-3.7267
2010-03-16,1.5053999999999998
2010-03-17,0.0
2010-03-18,0.6356
2010-03-19,-3.1579
2010-03-22,-2.8261
2010-03-23,6.7114
2010-03-24,2.7254
2010-03-25,-2.8571
2010-03-26,-1.8908
2010-03-29,0.6424
2010-03-30,1.0638
2010-03-31,-1.8947
2010-04-01,3.0043
2010-04-05,-2.9167
2010-04-06,0.2146
2010-04-07,3.212
2010-04-08,1.6598000000000002
2010-04-09,0.2041
2010-04-12,6.9246
2010-04-13,2.2857
2010-04-14,7.0764
2010-04-15,0.8696
2010-04-16,-1.2069
2010-04-19,-0.1745
2010-04-20,4.8951
2010-04-21,-2.8333
2010-04-22,4.6312
2010-04-23,-0.9836
2010-04-26,-0.7947
2010-04-27,0.8011
2010-04-28,-0.4967
2010-04-29,11.98
2010-04-30,-3.8632999999999997
2010-05-03,3.5549
2010-05-04,-6.5672
2010-05-05,-2.8754
2010-05-06,-1.6447
2010-05-07,-8.5284
2010-05-10,9.6892
2010-05-11,4.8333
2010-05-12,4.9285
2010-05-13,-1.6667
2010-05-14,-4.0062
2010-05-17,0.8026
2010-05-18,-3.9809
2010-05-19,2.6534
2010-05-20,-6.3004999999999995
2010-05-21,0.5172
2010-05-24,-2.7443999999999997
2010-05-25,-0.5291
2010-05-26,2.305
2010-05-27,4.6794
2010-05-28,-1.9868000000000001
2010-06-01,1.5203
2010-06-02,6.9884
2010-06-03,-0.7776
2010-06-04,-2.3511
2010-06-07,-6.9021
2010-06-08,-3.4483
2010-06-09,1.6071
2010-06-10,2.6362
2010-06-11,-0.6849
2010-06-14,2.7586
2010-06-15,6.2081
2010-06-16,-0.316
2010-06-17,2.0602
2010-06-18,2.1739
2010-06-21,-1.6717
2010-06-22,-2.473
2010-06-23,-2.3772
2010-06-24,-0.974
2010-06-25,5.5738
2010-06-28,1.5528
2010-06-29,-10.5505
2010-06-30,-2.2222
2010-07-01,-1.3986
2010-07-02,2.8369
2010-07-06,-5.0
2010-07-07,7.6225000000000005
2010-07-08,-0.8432
2010-07-09,1.5306
2010-07-12,1.34
2010-07-13,5.4545
2010-07-14,-3.605
2010-07-15,-2.439
2010-07-16,-2.6667
2010-07-19,5.6507
2010-07-20,0.3241
2010-07-21,-0.6462
2010-07-22,5.5285
2010-07-23,0.0
2010-07-26,-1.6949
2010-07-27,1.4107
2010-07-28,0.3091
2010-07-29,-3.2357
2010-07-30,8.2803
2010-08-02,2.9412000000000003
2010-08-03,-0.8571
2010-08-04,-2.5937
2010-08-05,0.8876
2010-08-06,-2.346
2010-08-09,2.4024
2010-08-10,-4.6921
2010-08-11,-5.0769
2010-08-12,-2.7553
2010-08-13,0.5
2010-08-16,2.6534
2010-08-17,-0.3231
2010-08-18,-0.6483
2010-08-19,0.1631
2010-08-20,1.3029
2010-08-23,-2.7331
2010-08-24,0.3306
2010-08-25,1.318
2010-08-26,-5.5285
2010-08-27,1.3769
2010-08-30,-3.056
2010-08-31,1.5762
2010-09-01,4.6552
2010-09-02,-0.4942
2010-09-03,1.6556
2010-09-07,-4.886
2010-09-08,-1.5411000000000001
2010-09-09,-2.2609
2010-09-10,-0.5338
2010-09-13,3.7567
2010-09-14,3.6207000000000003
2010-09-15,0.8319
2010-09-16,-3.1353
2010-09-17,-1.5332
2010-09-20,0.519
2010-09-21,2.0654
2010-09-22,-2.1922
2010-09-23,-1.2069
2010-09-24,2.9668
2010-09-27,-2.7119
2010-09-28,1.2195
2010-09-29,0.5164
2010-09-30,-1.7123
2010-10-01,1.2195
2010-10-04,-1.0327
2010-10-05,3.1304
2010-10-06,-3.8786
2010-10-07,-0.7018
2010-10-08,2.1201
2010-10-11,0.519
2010-10-12,3.2702
2010-10-13,5.1667
2010-10-14,1.2678
2010-10-15,2.3474
2010-10-18,-0.6116
2010-10-19,-2.9231
2010-10-20,2.0602
2010-10-21,-3.882
2010-10-22,3.231
2010-10-25,-1.4085
2010-10-26,-1.2698
2010-10-27,-0.3215
2010-10-28,-1.2903
2010-10-29,13.562100000000001
2010-11-01,-1.8705
2010-11-02,-2.1994
2010-11-03,3.4483
2010-11-04,3.1884
2010-11-05,0.7022
2010-11-08,0.8368
2010-11-09,-2.6279
2010-11-10,0.4261
2010-11-11,-1.1315
2010-11-12,-0.8584
2010-11-15,1.8759000000000001
2010-11-16,-0.7082
2010-11-17,0.0
2010-11-18,3.281
2010-11-19,0.4144
2010-11-22,1.7882
2010-11-23,-0.9459
2010-11-24,2.3192
2010-11-26,-0.1333
2010-11-29,-0.267
2010-11-30,-0.9371
2010-12-01,1.3514
2010-12-02,0.1333
2010-12-03,0.9321
2010-12-06,2.3747
2010-12-07,0.7732
2010-12-08,0.1279
2010-12-09,2.0434
2010-12-10,-0.7509
2010-12-13,-1.0088
2010-12-14,-1.7833999999999999
2010-12-15,0.6485
2010-12-16,1.8041
2010-12-17,-0.2532
2010-12-20,0.1269
2010-12-21,0.6337
2010-12-22,0.5038
2010-12-23,1.4411
2010-12-27,1.05
2010-12-28,0.2445
2010-12-29,0.0
2010-12-30,-0.122
2010-12-31,-1.0989
2011-01-03,2.2222
2011-01-04,-0.9662
2011-01-05,0.2439
2011-01-06,2.1898
2011-01-07,0.0
2011-01-10,9.1667
2011-01-11,3.7077
2011-01-12,0.3155
2011-01-13,1.6771
2011-01-14,2.6804
2011-01-18,1.3303
2011-01-19,-6.1679
2011-01-20,-2.8510999999999997
2011-01-21,3.0435
2011-01-24,0.8439
2011-01-25,-0.9414
2011-01-26,2.4287
2011-01-27,2.6804
2011-01-28,-6.9277
2011-01-31,-0.7551
2011-02-01,1.3043
2011-02-02,0.2146
2011-02-03,0.3212
2011-02-04,-1.0672
2011-02-07,1.6181
2011-02-08,0.1327
2011-02-09,-0.6626
2011-02-10,-0.7471
2011-02-11,0.8602
2011-02-14,0.1066
2011-02-15,-0.7455
2011-02-16,0.5365
2011-02-17,0.3202
2011-02-18,4.0426
2011-02-22,-5.2147
2011-02-23,-3.5599
2011-02-24,3.915
2011-02-25,1.7223000000000002
2011-02-28,-0.4233
2011-03-01,-2.2317
2011-03-02,-0.2174
2011-03-03,3.3769
2011-03-04,1.2645
2011-03-07,-6.3476
2011-03-08,0.2222
2011-03-09,-2.1064
2011-03-10,-4.6433
2011-03-11,-0.1188
2011-03-14,-0.1189
2011-03-15,-0.2381
2011-03-16,-1.5513
2011-03-17,0.9697
2011-03-18,-0.3601
2011-03-21,1.3253
2011-03-22,1.6646999999999998
2011-03-23,2.1053
2011-03-24,3.3219
2011-03-25,-4.102
2011-03-28,3.5838
2011-03-29,1.8973
2011-03-30,0.4381
2011-03-31,-0.8724
2011-04-01,-1.9802
2011-04-04,-6.3972999999999995
2011-04-05,2.1583
2011-04-06,0.939
2011-04-07,-1.0465
2011-04-08,-0.47
2011-04-11,-0.8264
2011-04-12,-0.5952
2011-04-13,0.7186
2011-04-14,-1.4269
2011-04-15,1.4475
2011-04-18,-2.0214
2011-04-19,0.1214
2011-04-20,3.1515
2011-04-21,0.9636
2011-04-25,3.2356
2011-04-26,0.451
2011-04-27,1.908
2011-04-28,-0.8811
2011-04-29,-1.1111
2011-05-02,-5.618
2011-05-03,-0.9524
2011-05-04,0.0
2011-05-05,0.1202
2011-05-06,-21.9688
2011-05-09,0.6154
2011-05-10,6.5748999999999995
2011-05-11,-0.7174
2011-05-12,1.3006
2011-05-13,-0.1427
2011-05-16,-5.0
2011-05-17,-1.0526
2011-05-18,3.9514
2011-05-19,0.1462
2011-05-20,0.292
2011-05-23,-1.0189
2011-05-24,0.1471
2011-05-25,3.3774
2011-05-26,-0.2841
2011-05-27,-0.4274
2011-05-31,0.2861
2011-06-01,-1.1412
2011-06-02,0.5772
2011-06-03,0.1435
2011-06-06,-0.8596
2011-06-07,-0.289
2011-06-08,-3.6231999999999998
2011-06-09,0.1504
2011-06-10,-1.6517
2011-06-13,-1.8321
2011-06-14,-1.5552000000000001
2011-06-15,-1.2638
2011-06-16,1.76
2011-06-17,0.3302
2011-06-20,1.0813
2011-06-21,3.0233
2011-06-22,-0.6772
2011-06-23,0.9091
2011-06-24,3.6036
2011-06-27,4.3478
2011-06-28,-1.5278
2011-06-29,-0.7052
2011-06-30,2.2727
2011-07-01,2.0833
2011-07-05,-3.2653
2011-07-06,-1.1252
2011-07-07,3.9829
2011-07-08,-2.5991999999999997
2011-07-11,-1.6854
2011-07-12,0.0
2011-07-13,0.7143
2011-07-14,-0.9929
2011-07-15,0.2865
2011-07-18,-1.4285999999999999
2011-07-19,-0.7246
2011-07-20,-1.0219
2011-07-21,0.59
2011-07-22,0.4399
2011-07-25,0.5839
2011-07-26,1.5965
2011-07-27,-4.0
2011-07-28,0.744
2011-07-29,-5.1699
2011-08-01,-2.1807
2011-08-02,-3.8217
2011-08-03,-0.3311
2011-08-04,-3.6545
2011-08-05,-7.069
2011-08-08,-2.7829
2011-08-09,6.6794
2011-08-10,-2.5045
2011-08-11,2.3853
2011-08-12,-0.3584
2011-08-15,2.8777
2011-08-16,0.3497
2011-08-17,-0.1742
2011-08-18,-7.5044
2011-08-19,-8.3019
2011-08-22,0.4115
2011-08-23,2.459
2011-08-24,0.0
2011-08-25,-4.0
