ticker,OTTR US Equity
2000-05-24,-0.5988
2000-05-25,-0.6024
2000-05-26,-1.8182
2000-05-30,1.2346
2000-05-31,2.439
2000-06-01,0.5952
2000-06-02,0.2959
2000-06-05,-1.7699
2000-06-06,0.0
2000-06-07,1.5015
2000-06-08,-0.8876
2000-06-09,2.6866
2000-06-12,1.1628
2000-06-13,3.4483
2000-06-14,-2.7778
2000-06-15,-1.1429
2000-06-16,-0.578
2000-06-19,1.4535
2000-06-20,-2.8653
2000-06-21,-1.1799
2000-06-22,-0.597
2000-06-23,0.0
2000-06-26,2.1021
2000-06-27,-1.1764999999999999
2000-06-28,-0.2976
2000-06-29,-0.2985
2000-06-30,0.5988
2000-07-03,-1.1905000000000001
2000-07-05,1.506
2000-07-06,1.4837
2000-07-07,-1.1696
2000-07-10,4.142
2000-07-11,-2.2727
2000-07-12,2.6163
2000-07-13,-0.2833
2000-07-14,-0.2841
2000-07-17,2.5641
2000-07-18,-3.0556
2000-07-19,-0.2865
2000-07-20,-0.8621
2000-07-21,-3.4783
2000-07-24,0.0
2000-07-25,5.7057
2000-07-26,-0.2841
2000-07-27,-3.1339
2000-07-28,-2.2059
2000-07-31,0.7519
2000-08-01,4.7761
2000-08-02,-0.8547
2000-08-03,-3.7356
2000-08-04,0.8955
2000-08-07,1.1834
2000-08-08,-1.1696
2000-08-09,-0.5917
2000-08-10,-0.2976
2000-08-11,1.5164
2000-08-14,0.2976
2000-08-15,-1.1869
2000-08-16,0.9009
2000-08-17,0.0
2000-08-18,-0.8929
2000-08-21,1.5015
2000-08-22,-1.4793
2000-08-23,0.0
2000-08-24,0.0
2000-08-25,0.6006
2000-08-28,0.0
2000-08-29,-0.2985
2000-08-30,0.2994
2000-08-31,-0.2985
2000-09-01,0.5988
2000-09-05,-0.5952
2000-09-06,2.0958
2000-09-07,1.173
2000-09-08,0.0
2000-09-11,0.8696
2000-09-12,2.5862
2000-09-13,-2.2409
2000-09-14,0.2865
2000-09-15,0.8571
2000-09-18,-0.2833
2000-09-19,1.7045
2000-09-20,-0.5587
2000-09-21,-1.1236
2000-09-22,1.1364
2000-09-25,-1.6854
2000-09-26,2.8571
2000-09-27,-0.5556
2000-09-28,2.5140000000000002
2000-09-29,0.8174
2000-10-02,-1.3514
2000-10-03,-2.7397
2000-10-04,3.3803
2000-10-05,-0.8174
2000-10-06,-1.6484
2000-10-09,1.3966
2000-10-10,0.8264
2000-10-11,-0.2732
2000-10-12,0.274
2000-10-13,2.1858
2000-10-16,0.0
2000-10-17,-1.6042999999999998
2000-10-18,0.5435
2000-10-19,-0.2703
2000-10-20,1.084
2000-10-23,-0.5362
2000-10-24,0.8086
2000-10-25,-4.0107
2000-10-26,-1.1142
2000-10-27,2.5352
2000-10-30,-2.1978
2000-10-31,-0.2809
2000-11-01,1.1268
2000-11-02,6.6852
2000-11-03,-0.2611
2000-11-06,-1.0471
2000-11-07,1.0582
2000-11-08,0.0
2000-11-09,0.2618
2000-11-10,-2.3499
2000-11-13,2.1604
2000-11-14,-0.7937
2000-11-15,2.4
2000-11-16,-1.0417
2000-11-17,1.5789
2000-11-20,-1.5544
2000-11-21,0.0
2000-11-22,-3.6842
2000-11-24,5.4645
2000-11-27,0.5181
2000-11-28,-0.5155
2000-11-29,-0.5181
2000-11-30,-1.5625
2000-12-01,6.3492
2000-12-04,-8.457699999999999
2000-12-05,7.6087
2000-12-06,-1.0101
2000-12-07,2.0408
2000-12-08,7.75
2000-12-11,3.9443
2000-12-12,-3.7946
2000-12-13,-1.6240999999999999
2000-12-14,6.3679
2000-12-15,-1.3304
2000-12-18,4.2697
2000-12-19,-4.7414
2000-12-20,-9.276
2000-12-21,5.2369
2000-12-22,1.8957000000000002
2000-12-26,-3.7209
2000-12-27,0.7246
2000-12-28,0.4796
2000-12-29,5.9666
2001-01-02,-4.955
2001-01-03,3.7915
2001-01-04,0.6849
2001-01-05,-3.4013999999999998
2001-01-08,-1.1737
2001-01-09,0.2375
2001-01-10,11.3744
2001-01-11,0.4255
2001-01-12,-2.9661
2001-01-16,7.2052
2001-01-17,-11.609
2001-01-18,3.4562
2001-01-19,-0.8909
2001-01-22,-2.4718999999999998
2001-01-23,-0.2304
2001-01-24,1.8476
2001-01-25,-4.3084
2001-01-26,0.4739
2001-01-29,3.7736
2001-01-30,0.2273
2001-01-31,-3.4013999999999998
2001-02-01,1.4085
2001-02-02,-2.3148
2001-02-05,-3.3175
2001-02-06,-0.9804
2001-02-07,4.2079
2001-02-08,0.4751
2001-02-09,-3.0733
2001-02-12,1.9512
2001-02-13,-2.3541
2001-02-14,2.4752
2001-02-15,-1.2077
2001-02-16,-2.445
2001-02-20,-0.2506
2001-02-21,1.5074999999999998
2001-02-22,-4.9505
2001-02-23,3.3854
2001-02-26,6.801
2001-02-27,-8.9623
2001-02-28,3.6269
2001-03-01,0.5
2001-03-02,-0.995
2001-03-05,-4.0201
2001-03-06,1.8979
2001-03-07,0.7065
2001-03-08,1.0204
2001-03-09,0.5051
2001-03-12,2.0101
2001-03-13,1.7241
2001-03-14,0.2421
2001-03-15,-0.9662
2001-03-16,-1.4634
2001-03-19,10.396
2001-03-20,-3.5874
2001-03-21,-6.0465
2001-03-22,8.9109
2001-03-23,-2.2727
2001-03-26,-5.814
2001-03-27,7.6543
2001-03-28,-6.422
2001-03-29,7.8431
2001-03-30,3.6364
2001-04-02,-0.6579
2001-04-03,-7.5055
2001-04-04,-0.716
2001-04-05,7.6923
2001-04-06,-8.0357
2001-04-09,3.8834999999999997
2001-04-10,3.7382999999999997
2001-04-11,-5.1532
2001-04-12,0.6079
2001-04-16,0.7553
2001-04-17,-2.2489
2001-04-18,-1.9939
2001-04-19,1.6040999999999999
2001-04-20,-2.5414
2001-04-23,1.6594
2001-04-24,4.4695
2001-04-25,3.2366
2001-04-26,2.3423
2001-04-27,-0.7042
2001-04-30,-4.2553
2001-05-01,3.4815
2001-05-02,0.2147
2001-05-03,-1.9643000000000002
2001-05-04,2.5501
2001-05-07,-6.3588000000000005
2001-05-08,4.742
2001-05-09,-2.2093
2001-05-10,0.0
2001-05-11,-1.4444
2001-05-14,-1.3283
2001-05-15,5.1923
2001-05-16,-2.3766
2001-05-17,1.1236
2001-05-18,-3.1481
2001-05-21,3.2505
2001-05-22,-3.6296
2001-05-23,-3.9201
2001-05-24,5.8
2001-05-25,-3.6295
2001-05-29,-1.4908000000000001
2001-05-30,-0.5974
2001-05-31,-1.6425999999999998
2001-06-01,1.3442
2001-06-04,4.783
2001-06-05,0.2685
2001-06-06,0.8034
2001-06-07,2.4668
2001-06-08,-6.4815
2001-06-11,1.9802
2001-06-12,5.0485
2001-06-13,-0.3697
2001-06-14,-0.5195
2001-06-15,2.4245
2001-06-18,-3.6417
2001-06-19,2.0408
2001-06-20,3.5556
2001-06-21,-0.1788
2001-06-22,-4.4787
2001-06-25,1.2753
2001-06-26,2.963
2001-06-27,0.7194
2001-06-28,1.7856999999999998
2001-06-29,-2.6316
2001-07-02,5.2973
2001-07-03,-0.7529
2001-07-05,-2.8621
2001-07-06,-0.426
2001-07-09,0.7487
2001-07-10,-3.3616
2001-07-11,-1.3182
2001-07-12,4.6382
2001-07-13,1.4539
2001-07-16,-1.2933
2001-07-17,1.7705
2001-07-18,-2.5052
2001-07-19,2.8194
2001-07-20,-0.7289
2001-07-23,-4.7203
2001-07-24,1.8349
2001-07-25,0.8649
2001-07-26,4.5016
2001-07-27,-7.1795
2001-07-30,5.8932
2001-07-31,-4.2435
2001-08-01,8.0276
2001-08-02,0.1345
2001-08-03,-4.2982
2001-08-06,-2.0702
2001-08-07,3.0097
2001-08-08,0.01
2001-08-09,1.2768
2001-08-10,-0.4121
2001-08-13,0.3793
2001-08-14,-2.149
2001-08-15,1.4878
2001-08-16,2.9668
2001-08-17,-1.9322
2001-08-20,1.9357
2001-08-21,-2.5093
2001-08-22,0.5913
2001-08-23,-1.2448
2001-08-24,2.7311
2001-08-27,-2.9652
2001-08-28,0.0702
2001-08-29,-0.9828
2001-08-30,1.347
2001-08-31,-0.8395
2001-09-04,1.2346
2001-09-05,2.2997
2001-09-06,-2.1458
2001-09-07,0.9398
2001-09-10,1.5171999999999999
2001-09-17,-1.6644
2001-09-18,0.2666
2001-09-19,0.3886
2001-09-20,-2.9575
2001-09-21,-1.1175
2001-09-24,-1.939
2001-09-25,1.2035
2001-09-26,-2.3491
2001-09-27,7.3506
2001-09-28,-2.5438
2001-10-01,-1.0935
2001-10-02,1.6404999999999998
2001-10-03,1.2281
2001-10-04,0.7626
2001-10-05,-0.1741
2001-10-08,0.1055
2001-10-09,-2.4161
2001-10-10,1.9468
2001-10-11,-0.8997
2001-10-12,0.0349
2001-10-15,-0.1047
2001-10-16,0.5241
2001-10-17,-1.7384
2001-10-18,1.055
2001-10-19,1.5117
2001-10-22,-0.6897
2001-10-23,0.3472
2001-10-24,-0.3114
2001-10-25,3.7834
2001-10-26,-3.1773
2001-10-29,-1.7617
2001-10-30,1.512
2001-10-31,-2.1129
2001-11-01,2.6185
2001-11-02,-1.6897
2001-11-05,1.6484999999999999
2001-11-06,1.2767
2001-11-07,-2.8961
2001-11-08,1.0877
2001-11-09,-0.6595
2001-11-12,0.9783
2001-11-13,-0.2422
2001-11-14,-0.84
2001-11-15,-0.0706
2001-11-16,1.0244
2001-11-19,0.6993
2001-11-20,-0.1736
2001-11-21,-1.8782999999999999
2001-11-23,1.3825
2001-11-26,1.3287
2001-11-27,-0.3451
2001-11-28,-2.9778000000000002
2001-11-29,3.0692
2001-11-30,-2.2161
2001-12-03,-1.1331
2001-12-04,2.0774
2001-12-05,3.0526
2001-12-06,-0.2383
2001-12-07,-0.0683
2001-12-10,1.8101
2001-12-11,-3.0862
2001-12-12,3.1499
2001-12-13,-1.6779
2001-12-14,0.4778
2001-12-17,3.4986
2001-12-18,0.0985
2001-12-19,-2.7869
2001-12-20,-1.8212000000000002
2001-12-21,2.5077
2001-12-24,2.1448
2001-12-26,0.0656
2001-12-27,0.1967
2001-12-28,-0.2291
2001-12-31,-4.4277
2002-01-02,-1.9904
2002-01-03,2.9412000000000003
2002-01-04,2.3810000000000002
2002-01-07,-8.4718
2002-01-08,7.0417
2002-01-09,-3.9674
2002-01-10,-0.4237
2002-01-11,-3.9007
2002-01-14,0.0
2002-01-15,1.845
2002-01-16,-1.9928
2002-01-17,4.8059
2002-01-18,-7.3721
2002-01-22,-1.1804999999999999
2002-01-23,6.0501
2002-01-24,0.1453
2002-01-25,-1.1248
2002-01-28,2.9358
2002-01-29,-2.1747
2002-01-30,3.5714
2002-01-31,0.6334
2002-02-01,-2.1678
2002-02-04,1.5011
2002-02-05,4.3662
2002-02-06,-1.6532
2002-02-07,-3.7736
2002-02-08,4.2781
2002-02-11,-1.5385
2002-02-12,1.3889
2002-02-13,0.976
2002-02-14,-2.5324999999999998
2002-02-15,-1.6854
2002-02-19,-2.9643
2002-02-20,5.8152
2002-02-21,-1.5304
2002-02-22,2.8259
2002-02-25,-1.8207
2002-02-26,-0.8747
2002-02-27,0.4624
2002-02-28,-1.3738000000000001
2002-03-01,2.9925
2002-03-04,-2.4559
2002-03-05,2.8014
2002-03-06,1.1728
2002-03-07,-1.1251
2002-03-08,1.6897
2002-03-11,0.2035
2002-03-12,0.5076
2002-03-13,0.9428
2002-03-14,-0.6338
2002-03-15,0.339
2002-03-18,0.3647
2002-03-19,-0.0029
2002-03-20,-1.5638
2002-03-21,1.5916000000000001
2002-03-22,-0.0667
2002-03-25,-1.034
2002-03-26,2.2582
2002-03-27,4.2518
2002-03-28,-2.3727
2002-04-01,1.2322
2002-04-02,-0.7997
2002-04-03,4.3534
2002-04-04,-1.9778
2002-04-05,-0.7251
2002-04-08,0.9527
2002-04-09,-3.4288
2002-04-10,3.2248
2002-04-11,-2.1458
2002-04-12,6.0948
2002-04-15,-2.766
2002-04-16,4.3451
2002-04-17,-0.5692
2002-04-18,-2.1091
2002-04-19,0.4032
2002-04-22,-3.464
2002-04-23,0.8225
2002-04-24,-1.1654
2002-04-25,3.4704
2002-04-26,-2.7072000000000003
2002-04-29,4.4634
2002-04-30,3.0303
2002-05-01,0.35
2002-05-02,-1.3453
2002-05-03,-3.2977
2002-05-06,-3.1029
2002-05-07,-0.9195
2002-05-08,2.976
2002-05-09,-3.0454
2002-05-10,-4.0385
2002-05-13,2.9558999999999997
2002-05-14,6.5772
2002-05-15,0.6141
2002-05-16,-4.2417
2002-05-17,-0.0351
2002-05-20,-0.7619
2002-05-21,-1.4134
2002-05-22,-2.0528
2002-05-23,4.9235
2002-05-24,-4.8827
2002-05-28,1.4333
2002-05-29,-1.0845
2002-05-30,1.0963
2002-05-31,-1.4131
2002-06-03,-0.6333
2002-06-04,2.3147
2002-06-05,-0.7541
2002-06-06,-1.0572
2002-06-07,1.0017
2002-06-10,1.8512
2002-06-11,-1.0062
2002-06-12,1.3115
2002-06-13,-2.7184
2002-06-14,-0.8982
2002-06-17,1.4032
2002-06-18,-0.8508
2002-06-19,-3.3421
2002-06-20,-0.6563
2002-06-21,1.8776000000000002
2002-06-24,0.5461
2002-06-25,1.799
2002-06-26,6.002
2002-06-27,-1.1324
2002-06-28,0.2864
2002-07-01,-1.9987
2002-07-02,-5.0826
2002-07-03,0.3411
2002-07-05,2.5493
2002-07-08,-1.591
2002-07-09,-0.1684
2002-07-10,-0.8097
2002-07-11,-0.5442
2002-07-12,-3.1122
2002-07-15,-1.6237
2002-07-16,-3.5522
2002-07-17,2.9018
2002-07-18,-5.8207
2002-07-19,-3.8388
2002-07-22,1.1577
2002-07-23,-5.2881
2002-07-24,8.875
2002-07-25,6.659
2002-07-26,1.5429
2002-07-29,4.0989
2002-07-30,-1.2899
2002-07-31,-3.3356
2002-08-01,0.2099
2002-08-02,1.1751
2002-08-05,-2.807
2002-08-06,3.3213
2002-08-07,0.4542
2002-08-08,-0.9043
2002-08-09,-1.3689
2002-08-12,2.242
2002-08-13,-8.1622
2002-08-14,7.1975
2002-08-15,-2.75
2002-08-16,1.4775
2002-08-19,-0.4788
2002-08-20,-2.5455
2002-08-21,-1.903
2002-08-22,-1.1031
2002-08-23,-1.3077
2002-08-26,3.5853
2002-08-27,1.0534
2002-08-28,-4.691
2002-08-29,4.7266
2002-08-30,-1.3428
2002-09-03,-9.3762
2002-09-04,4.2136
2002-09-05,2.482
2002-09-06,7.3828
2002-09-09,-1.3096
2002-09-10,-7.5567
2002-09-11,-5.1032
2002-09-12,0.4202
2002-09-13,4.9372
2002-09-16,-0.2791
2002-09-17,-1.0396
2002-09-18,3.4747
2002-09-19,-3.3581
2002-09-20,1.7374
2002-09-23,-2.0254
2002-09-24,0.4054
2002-09-25,5.4501
2002-09-26,3.7519
2002-09-27,-3.4686
2002-09-30,0.6881
2002-10-01,2.5057
2002-10-02,0.6741
2002-10-03,0.3605
2002-10-04,0.3666
2002-10-07,0.4383
2002-10-08,0.4
2002-10-09,-1.7747000000000002
2002-10-10,0.9624
2002-10-11,-1.5047000000000001
2002-10-14,-5.3358
2002-10-15,4.5828
2002-10-16,-5.4607
2002-10-17,5.0234
2002-10-18,1.4334
2002-10-21,1.3016
2002-10-22,-0.6975
2002-10-23,3.4011
2002-10-24,-3.7898
2002-10-25,3.4522
2002-10-28,-1.7565
2002-10-29,1.426
2002-10-30,0.9373
2002-10-31,0.2143
2002-11-01,3.35
2002-11-04,-0.2069
2002-11-05,0.2073
2002-11-06,0.4483
2002-11-07,-2.8493
2002-11-08,-0.0353
2002-11-11,-1.3786
2002-11-12,0.0717
2002-11-13,-0.591
2002-11-14,1.928
2002-11-15,-0.0714
2002-11-18,-5.1429
2002-11-19,-1.0919
2002-11-20,5.7861
2002-11-21,3.8143000000000002
2002-11-22,0.5199
2002-11-25,-1.0345
2002-11-26,-3.3484
2002-11-27,4.0412
2002-11-29,-2.9798999999999998
2002-12-02,-3.3929
2002-12-03,-1.6636
2002-12-04,-0.2256
2002-12-05,1.7709000000000001
2002-12-06,3.2580999999999998
2002-12-09,-2.5134
2002-12-10,1.9162
2002-12-11,1.0826
2002-12-12,0.3213
2002-12-13,-1.9181
2002-12-16,1.8831
2002-12-17,0.8511
2002-12-18,-0.3849
2002-12-19,0.2481
2002-12-20,1.8034
2002-12-23,0.66
2002-12-24,-0.5866
2002-12-26,-0.0729
2002-12-27,-3.8174
2002-12-30,-2.9614000000000003
2002-12-31,0.1116
2003-01-02,0.7063
2003-01-03,3.2447
2003-01-06,1.8984999999999999
2003-01-07,-1.2982
2003-01-08,-3.8038
2003-01-09,-0.2217
2003-01-10,-0.1481
2003-01-13,-0.0371
2003-01-14,-0.0371
2003-01-15,-0.7053
2003-01-16,0.4486
2003-01-17,-0.9676
2003-01-21,-4.3593
2003-01-22,1.3752
2003-01-23,3.6047000000000002
2003-01-24,-4.1152
2003-01-27,-2.4971
2003-01-28,3.4414
2003-01-29,0.499
2003-01-30,-3.191
2003-01-31,5.2883
2003-02-03,-2.5642
2003-02-04,1.9340000000000002
2003-02-05,-2.2814
2003-02-06,0.5447
2003-02-07,-4.257
2003-02-10,1.6168
2003-02-11,-2.5457
2003-02-12,-0.9352
2003-02-13,3.2046
2003-02-14,-1.6149
2003-02-18,1.6824
2003-02-19,-0.7264
2003-02-20,-1.0605
2003-02-21,4.7285
2003-02-24,-4.0016
2003-02-25,2.0842
2003-02-26,-1.3211
2003-02-27,-0.1217
2003-02-28,-1.5434999999999999
2003-03-03,1.1922
2003-03-04,-0.5667
2003-03-05,1.476
2003-03-06,-1.0101
2003-03-07,0.6531
2003-03-10,-0.2839
2003-03-11,4.3065999999999995
2003-03-12,1.1735
2003-03-13,3.5453
2003-03-14,-2.1176
2003-03-17,2.7718
2003-03-18,-1.0359
2003-03-19,0.9346
2003-03-20,1.4444
2003-03-21,1.1245
2003-03-24,-2.7006
2003-03-25,1.41
2003-03-26,-1.8660999999999999
2003-03-27,-1.305
2003-03-28,-0.4873
2003-03-31,-1.6742
2003-04-01,2.7799
2003-04-02,2.1788
2003-04-03,-1.3971
2003-04-04,0.1491
2003-04-07,2.8667
2003-04-08,0.0688
2003-04-09,-1.6963
2003-04-10,0.6623
2003-04-11,-1.462
2003-04-14,2.1884
2003-04-15,-0.3993
2003-04-16,-1.8222
2003-04-17,0.7795
2003-04-21,1.4365
2003-04-22,1.3435000000000001
2003-04-23,0.3225
2003-04-24,-0.8571
2003-04-25,-0.1441
2003-04-28,2.7778
2003-04-29,-2.5974
2003-04-30,-1.2612999999999999
2003-05-01,-1.0949
2003-05-02,0.4059
2003-05-05,-1.8376000000000001
2003-05-06,1.5724
2003-05-07,-2.2853
2003-05-08,-0.0377
2003-05-09,1.5472000000000001
2003-05-12,1.5979
2003-05-13,1.9750999999999999
2003-05-14,-0.5795
2003-05-15,2.5137
2003-05-16,-1.3504
2003-05-19,-0.4683
2003-05-20,-1.0134
2003-05-21,-0.1828
2003-05-22,-0.1832
2003-05-23,0.2202
2003-05-27,-0.476
2003-05-28,0.6255
2003-05-29,2.3766
2003-05-30,0.5
2003-06-02,0.9595
2003-06-03,-1.4432
2003-06-04,1.2143
2003-06-05,0.1411
2003-06-06,-0.8809
2003-06-09,-0.4977
2003-06-10,0.0357
2003-06-11,0.675
2003-06-12,-1.1671
2003-06-13,-1.2922
2003-06-16,2.6909
2003-06-17,-0.3187
2003-06-18,-1.1368
2003-06-19,-1.5091999999999999
2003-06-20,1.0215
2003-06-23,-2.4919000000000002
2003-06-24,0.7407
2003-06-25,0.8456
2003-06-26,2.0416
2003-06-27,-2.6795
2003-06-30,-0.9912
2003-07-01,-0.1854
2003-07-02,2.6746
2003-07-03,0.5427
2003-07-07,0.7557
2003-07-08,1.0
2003-07-09,-0.9547
2003-07-10,-1.4281
2003-07-11,1.2314
2003-07-14,-0.644
2003-07-15,-0.036
2003-07-16,0.0
2003-07-17,-1.8732
2003-07-18,0.257
2003-07-21,-1.9407
2003-07-22,2.6886
2003-07-23,-1.4182000000000001
2003-07-24,-0.3689
2003-07-25,0.9589
2003-07-28,1.3237999999999999
2003-07-29,-4.4155
2003-07-30,0.3408
2003-07-31,-1.1358
2003-08-01,-0.7596
2003-08-04,-0.3846
2003-08-05,0.3475
2003-08-06,0.0385
2003-08-07,1.3462
2003-08-08,-1.3283
2003-08-11,0.4231
2003-08-12,1.8767
2003-08-13,0.4135
2003-08-14,-0.5673
2003-08-15,-0.8368
2003-08-18,2.6084
2003-08-19,3.1776
2003-08-20,-0.2536
2003-08-21,-0.3269
2003-08-22,-4.3367
2003-08-25,-0.3429
2003-08-26,3.9755000000000003
2003-08-27,-0.4412
2003-08-28,-0.5908
2003-08-29,-1.1144
2003-09-02,2.8174
2003-09-03,-1.5345
2003-09-04,-0.3711
2003-09-05,-0.9683
2003-09-08,3.4223
2003-09-09,-0.1091
2003-09-10,-1.3833
2003-09-11,1.8826
2003-09-12,0.9058
2003-09-15,-2.1185
2003-09-16,1.9809
2003-09-17,-1.5432000000000001
2003-09-18,1.5674000000000001
2003-09-19,0.1439
2003-09-22,-1.7601
2003-09-23,0.6216
2003-09-24,-2.9106
2003-09-25,-2.7284
2003-09-26,-0.4232
2003-09-29,3.0526
2003-09-30,-2.2872
2003-10-01,4.3745
2003-10-02,-0.5882
2003-10-03,0.8876
2003-10-06,0.8431
2003-10-07,-0.0364
2003-10-08,-2.5091
2003-10-09,1.6038999999999999
2003-10-10,-1.9824000000000002
2003-10-13,1.3483
2003-10-14,0.7021
2003-10-15,-1.7614999999999998
2003-10-16,0.9339
2003-10-17,-2.1836
2003-10-20,2.0053
2003-10-21,-0.0408
2003-10-22,-2.9278
2003-10-23,0.5734
2003-10-24,0.076
2003-10-27,2.0851
2003-10-28,0.785
2003-10-29,-0.5168
2003-10-30,-1.6698
2003-10-31,0.717
2003-11-03,2.0232
2003-11-04,0.0734
2003-11-05,-0.4037
2003-11-06,1.2896
2003-11-07,0.0364
2003-11-10,-2.1818
2003-11-11,-0.4461
2003-11-12,2.5765000000000002
2003-11-13,-1.2868
2003-11-14,-1.3035
2003-11-17,0.6792
2003-11-18,-1.8366
2003-11-19,2.0237
2003-11-20,-2.0584
2003-11-21,1.0699
2003-11-24,2.6465
2003-11-25,-0.6262
2003-11-26,0.9637
2003-11-28,0.0
2003-12-01,0.0367
2003-12-02,-0.367
2003-12-03,-2.7624
2003-12-04,1.2121
2003-12-05,-0.4117
2003-12-08,1.9165999999999999
2003-12-09,-0.4056
2003-12-10,0.2592
2003-12-11,1.514
2003-12-12,0.4001
2003-12-15,-2.6449
2003-12-16,0.7815
2003-12-17,-0.6278
2003-12-18,0.851
2003-12-19,-0.549
2003-12-22,0.4076
2003-12-23,0.3321
2003-12-24,-0.0368
2003-12-26,0.2943
2003-12-29,0.9905
2003-12-30,-0.3996
2003-12-31,-2.5164
2004-01-02,0.823
2004-01-05,0.1855
2004-01-06,-0.6667
2004-01-07,0.2983
2004-01-08,0.1115
2004-01-09,-1.5225
2004-01-12,0.4902
2004-01-13,-0.1876
2004-01-14,0.9398
2004-01-15,-0.5587
2004-01-16,-1.0487
2004-01-20,2.1953
2004-01-21,-1.037
2004-01-22,-0.7859
2004-01-23,1.2825
2004-01-26,0.2235
2004-01-27,-0.5574
2004-01-28,0.3363
2004-01-29,-0.5214
2004-01-30,-0.599
2004-02-02,-0.113
2004-02-03,0.9427
2004-02-04,-1.5689
2004-02-05,0.3454
2004-02-06,1.2065
2004-02-09,0.4858
2004-02-10,0.4091
2004-02-11,0.9444
2004-02-12,-1.1118999999999999
2004-02-13,-0.1124
2004-02-17,0.9006
2004-02-18,-0.3719
2004-02-19,-1.4558
2004-02-20,-0.5682
2004-02-23,0.0
2004-02-24,0.7619
2004-02-25,1.0208
2004-02-26,-0.6737
2004-02-27,0.5275
2004-03-01,0.5247
2004-03-02,-0.4474
2004-03-03,-0.1873
2004-03-04,0.5629
2004-03-05,-0.0746
2004-03-08,-0.8962
2004-03-09,-0.0754
2004-03-10,-0.7541
2004-03-11,-0.304
2004-03-12,1.6768
2004-03-15,-1.6117
2004-03-16,0.6095
2004-03-17,0.9845
2004-03-18,-0.4874
2004-03-19,-0.8666
2004-03-22,-0.5701
2004-03-23,0.9174
2004-03-24,-1.4394
2004-03-25,1.0415
2004-03-26,0.5667
2004-03-29,0.1891
2004-03-30,0.2265
2004-03-31,-0.4896
2004-04-01,0.6813
2004-04-02,0.2632
2004-04-05,0.4874
2004-04-06,-0.2985
2004-04-07,-0.0749
2004-04-08,-1.3109
2004-04-12,-0.038
2004-04-13,-1.1769
2004-04-14,-0.3073
2004-04-15,0.2312
2004-04-16,1.5763
2004-04-19,0.0757
2004-04-20,-2.5719
2004-04-21,0.8152
2004-04-22,1.8868
2004-04-23,0.0
2004-04-26,0.5291
2004-04-27,0.9023
2004-04-28,-1.155
2004-04-29,-1.0554
2004-04-30,0.419
2004-05-03,0.7208
2004-05-04,-0.4896
2004-05-05,0.0
2004-05-06,-1.3626
2004-05-07,-2.145
2004-05-10,-3.8468999999999998
2004-05-11,3.3034
2004-05-12,0.7304
2004-05-13,-1.8225
2004-05-14,0.2018
2004-05-17,-1.5304
2004-05-18,1.227
2004-05-19,1.1313
2004-05-20,-0.3196
2004-05-21,0.2004
2004-05-24,0.84
