ticker,BCOV US Equity
2012-07-10,-0.4351
2012-07-11,0.874
2012-07-12,-6.2816
2012-07-13,6.2404
2012-07-16,3.9884
2012-07-17,4.463
2012-07-18,0.4673
2012-07-19,-0.0664
2012-07-20,5.5186
2012-07-23,-2.2684
2012-07-24,-3.675
2012-07-25,-1.7403
2012-07-26,2.4523
2012-07-27,7.7128
2012-07-30,-8.0864
2012-07-31,-0.5373
2012-08-01,-7.63
2012-08-02,-1.6082
2012-08-03,3.7147
2012-08-06,5.5874
2012-08-07,3.46
2012-08-08,-2.0328
2012-08-09,-1.6064
2012-08-10,-1.0204
2012-08-13,-2.4055
2012-08-14,-8.5915
2012-08-15,-9.9384
2012-08-16,0.8554
2012-08-17,3.1383
2012-08-20,-1.3158
2012-08-21,0.5
2012-08-22,3.4826
2012-08-23,-0.1603
2012-08-24,-0.2408
2012-08-27,-2.8158
2012-08-28,0.9934
2012-08-29,2.0492
2012-08-30,2.8112
2012-08-31,0.9375
2012-09-04,0.2322
2012-09-05,-0.2317
2012-09-06,-2.6316
2012-09-07,-1.9078
2012-09-10,-2.5932
2012-09-11,-5.4077
2012-09-12,4.2216
2012-09-13,5.1477
2012-09-14,0.2408
2012-09-17,-1.6813
2012-09-18,0.8958
2012-09-19,0.3228
2012-09-20,-1.4481
2012-09-21,0.8163
2012-09-24,-2.753
2012-09-25,-4.1632
2012-09-26,3.4752
2012-09-27,-0.084
2012-09-28,-1.8487
2012-10-01,2.6541
2012-10-02,8.0901
2012-10-03,5.0154
2012-10-04,-2.6451000000000002
2012-10-05,0.9057
2012-10-08,-5.46
2012-10-09,-2.057
2012-10-10,-0.6462
2012-10-11,-2.1138
2012-10-12,2.5747999999999998
2012-10-15,-2.0243
2012-10-16,2.6446
2012-10-17,3.0596
2012-10-18,-1.5625
2012-10-19,-2.8571
2012-10-22,0.817
2012-10-23,-0.8104
2012-10-24,0.7353
2012-10-25,1.3788
2012-10-26,-0.4
2012-10-31,1.3655
2012-11-01,3.2488
2012-11-02,-11.4351
2012-11-05,-2.253
2012-11-06,0.7092
2012-11-07,-1.1444
2012-11-08,-4.7195
2012-11-09,-2.243
2012-11-12,-1.1472
2012-11-13,-1.7408000000000001
2012-11-14,-6.0039
2012-11-15,3.4555
2012-11-16,-2.5304
2012-11-19,0.8268
2012-11-20,-0.0991
2012-11-21,-0.4124
2012-11-23,5.383
2012-11-26,-4.0275
2012-11-27,2.4565
2012-11-28,-2.0979
2012-11-29,0.7143
2012-11-30,-1.5198
2012-12-03,0.7202
2012-12-04,1.0202
2012-12-05,-3.2344
2012-12-06,-3.3438
2012-12-07,-3.027
2012-12-10,-0.5574
2012-12-11,-1.009
2012-12-12,1.0193
2012-12-13,-1.3453
2012-12-14,-4.3182
2012-12-17,-0.4751
2012-12-18,7.9952
2012-12-19,6.2983
2012-12-20,-2.9106
2012-12-21,0.1071
2012-12-24,-1.2833999999999999
2012-12-26,0.1083
2012-12-27,-2.4892
2012-12-28,-0.222
2012-12-31,0.5562
2013-01-02,8.5177
2013-01-03,-2.5484
2013-01-04,-0.523
2013-01-07,-2.6321
2013-01-08,-3.2365
2013-01-09,1.7856999999999998
2013-01-10,0.1096
2013-01-11,8.2147
2013-01-14,0.1012
2013-01-15,-5.4601
2013-01-16,-1.4973
2013-01-17,0.3257
2013-01-18,-0.4329
2013-01-22,-0.3261
2013-01-23,-3.5987
2013-01-24,-2.1493
2013-01-25,0.578
2013-01-28,-4.023
2013-01-29,3.1138
2013-01-30,-0.5807
2013-01-31,-1.6355
2013-02-01,-27.4347
2013-02-04,-2.1277
2013-02-05,8.3612
2013-02-06,0.7716
2013-02-07,1.6844999999999999
2013-02-08,-1.6566
2013-02-11,1.3783
2013-02-12,3.4743
2013-02-13,-1.4599
2013-02-14,-0.2963
2013-02-15,-1.6345
2013-02-19,-1.5106000000000002
2013-02-20,0.4601
2013-02-21,-2.2901
2013-02-22,1.5625
2013-02-25,-1.5385
2013-02-26,-0.9375
2013-02-27,0.7886
2013-02-28,-1.4085
2013-03-01,0.4762
2013-03-04,-0.4739
2013-03-05,-0.6349
2013-03-06,-1.1182
2013-03-07,-0.1616
2013-03-08,0.0
2013-03-11,1.1327
2013-03-12,-4.0
2013-03-13,-0.5
2013-03-14,3.5176
2013-03-15,-1.1327
2013-03-18,-1.964
2013-03-19,0.5008
2013-03-20,-1.9933999999999998
2013-03-21,0.1695
2013-03-22,0.6768
2013-03-25,2.8571
2013-03-26,-0.3268
2013-03-27,1.9672
2013-03-28,-0.1608
2013-04-01,-3.0596
2013-04-02,1.9933999999999998
2013-04-03,-2.2801
2013-04-04,0.8333
2013-04-05,0.0
2013-04-08,-0.9917
2013-04-09,2.1703
2013-04-10,1.1438
2013-04-11,-2.9079
2013-04-12,0.6656
2013-04-15,-3.6364
2013-04-16,-0.6861
2013-04-17,-1.3817
2013-04-18,-3.8529
2013-04-19,-6.1931
2013-04-22,1.3592
2013-04-23,2.8736
2013-04-24,-2.0484
2013-04-25,5.8934999999999995
2013-04-26,6.2837
2013-04-29,2.7027
2013-04-30,-0.9868
2013-05-01,24.7508
2013-05-02,-4.3941
2013-05-03,0.4178
2013-05-06,-1.2483
2013-05-07,3.3708
2013-05-08,1.9022000000000001
2013-05-09,-1.7332999999999998
2013-05-10,5.2917
2013-05-13,-1.2887
2013-05-14,-1.5666
2013-05-15,5.0398
2013-05-16,-4.1667
2013-05-17,1.054
2013-05-20,2.2164
2013-05-21,-4.3367
2013-05-22,-5.2
2013-05-23,2.1097
2013-05-24,1.6529
2013-05-28,2.981
2013-05-29,0.1316
2013-05-30,-1.3141
2013-05-31,-0.3995
2013-06-03,-1.738
2013-06-04,3.9455999999999998
2013-06-05,-1.4398
2013-06-06,1.0624
2013-06-07,1.8397000000000001
2013-06-10,4.5161
2013-06-11,2.5926
2013-06-12,-1.8051
2013-06-13,0.0
2013-06-14,0.3676
2013-06-17,4.884
2013-06-18,-0.4657
2013-06-19,-2.5731
2013-06-20,-3.0012
2013-06-21,1.1139000000000001
2013-06-24,-1.9584000000000001
2013-06-25,5.2434
2013-06-26,0.949
2013-06-27,4.4653
2013-06-28,-1.4623
2013-07-01,-0.5708
2013-07-02,-1.7222
2013-07-03,-0.1168
2013-07-05,-1.6374
2013-07-08,5.113
2013-07-09,-1.3575
2013-07-10,2.5229
2013-07-11,2.2371
2013-07-12,-0.547
2013-07-15,2.6403
2013-07-16,-2.358
2013-07-17,-1.0977
2013-07-18,0.111
2013-07-19,0.0
2013-07-22,4.7672
2013-07-23,3.0688
2013-07-24,-2.2587
2013-07-25,1.2605
2013-07-26,15.6639
2013-07-29,-3.5874
2013-07-30,-1.3023
2013-07-31,-3.6757999999999997
2013-08-01,2.8376
2013-08-02,0.4757
2013-08-05,0.3788
2013-08-06,-1.6038000000000001
2013-08-07,0.4794
2013-08-08,-1.5267
2013-08-09,-2.4225
2013-08-12,2.4826
2013-08-13,2.5194
2013-08-14,0.6616
2013-08-15,-2.2535
2013-08-16,-0.5764
2013-08-19,-6.7633
2013-08-20,1.658
2013-08-21,-2.2426
2013-08-22,4.2753
2013-08-23,0.1
2013-08-26,-1.8981
2013-08-27,-4.3788
2013-08-28,-1.4909
2013-08-29,2.4865
2013-08-30,-1.3713
2013-09-03,3.9572000000000003
2013-09-04,4.2181
2013-09-05,3.3564
2013-09-06,1.8147
2013-09-09,0.0
2013-09-10,4.5966000000000005
2013-09-11,-1.704
2013-09-12,0.365
2013-09-13,0.8182
2013-09-16,-1.8034
2013-09-17,3.214
2013-09-18,3.8256
2013-09-19,0.1714
2013-09-20,-2.9939999999999998
2013-09-23,-7.1429
2013-09-24,0.9497
2013-09-25,1.7873999999999999
2013-09-26,2.0333
2013-09-27,-1.4493
2013-09-30,3.4007
2013-10-01,3.2
2013-10-02,3.3592
2013-10-03,-2.0833
2013-10-04,5.2766
2013-10-07,-1.1318
2013-10-08,-2.2077
2013-10-09,-3.4281
2013-10-10,4.0693
2013-10-11,5.574
2013-10-14,0.8668
2013-10-15,2.1094
2013-10-16,4.2846
2013-10-17,1.8342
2013-10-18,4.0346
2013-10-21,-1.5928
2013-10-22,-3.8001
2013-10-23,-2.2677
2013-10-24,1.6467
2013-10-25,15.6848
2013-10-28,2.2915
2013-10-29,-0.809
2013-10-30,-4.3915
2013-10-31,0.1969
2013-11-01,-1.5062
2013-11-04,0.1995
2013-11-05,4.2468
2013-11-06,-0.5092
2013-11-07,-6.0781
2013-11-08,2.4523
2013-11-11,3.3245
2013-11-12,0.0
2013-11-13,1.4157
2013-11-14,-3.8706
2013-11-15,1.3201
2013-11-18,-6.5147
2013-11-19,0.0
2013-11-20,-2.9965
2013-11-21,-0.0718
2013-11-22,-0.0719
2013-11-25,-3.5252
2013-11-26,6.8606
2013-11-27,-1.9539
2013-11-29,1.2811
2013-12-02,-1.8271
2013-12-03,1.8611
2013-12-04,1.8974
2013-12-05,0.2759
2013-12-06,-0.6878
2013-12-09,-2.4238
2013-12-10,-0.7097
2013-12-11,-6.862
2013-12-12,-0.9977
2013-12-13,2.7132
2013-12-16,0.6792
2013-12-17,-2.024
2013-12-18,2.8308999999999997
2013-12-19,2.3810000000000002
2013-12-20,2.2529
2013-12-23,0.6397
2013-12-24,-0.4237
2013-12-26,-2.0567
2013-12-27,-1.6655
2013-12-30,2.5773
2013-12-31,1.5074999999999998
2014-01-02,-0.9194
2014-01-03,3.9971
2014-01-06,-20.453
2014-01-07,0.8628
2014-01-08,-3.0796
2014-01-09,2.7361
2014-01-10,-0.8591
2014-01-13,-4.0728
2014-01-14,4.2457
2014-01-15,0.6066
2014-01-16,2.8424
2014-01-17,-1.8425
2014-01-21,-0.6826
2014-01-22,3.0928
2014-01-23,-1.6667
2014-01-24,0.0
2014-01-27,-4.4068
2014-01-28,2.5709
2014-01-29,-4.1487
2014-01-30,3.7420999999999998
2014-01-31,-6.6493
2014-02-03,-8.0074
2014-02-04,-2.3279
2014-02-05,-3.2124
2014-02-06,-0.3212
2014-02-07,1.6112
2014-02-10,-1.4799
2014-02-11,3.4335
2014-02-12,-2.4896
2014-02-13,0.8511
2014-02-14,-1.1602999999999999
2014-02-18,1.8143
2014-02-19,1.0482
2014-02-20,-2.2822
2014-02-21,-0.5308
2014-02-24,0.1067
2014-02-25,0.8529
2014-02-26,1.2685
2014-02-27,5.6367
2014-02-28,-4.1502
2014-03-03,0.0
2014-03-04,8.1443
2014-03-05,0.858
2014-03-06,2.2684
2014-03-07,-0.2773
2014-03-10,1.4828999999999999
2014-03-11,-0.5479
2014-03-12,1.2856
2014-03-13,-2.0852
2014-03-14,-1.8519
2014-03-17,-0.8019
2014-03-18,2.5202
2014-03-19,-4.4527
2014-03-20,0.4854
2014-03-21,-1.1594
2014-03-24,-0.5865
2014-03-25,3.0482
2014-03-26,-5.0573
2014-03-27,-1.407
2014-03-28,-0.5097
2014-03-31,0.7172
2014-04-01,1.0173
2014-04-02,4.431
2014-04-03,-4.7252
2014-04-04,-6.8826
2014-04-07,-3.4783
2014-04-08,0.9009
2014-04-09,3.3482
2014-04-10,-8.7473
2014-04-11,-1.3018
2014-04-14,-0.5995
2014-04-15,2.1713
2014-04-16,0.7084
2014-04-17,-0.3517
2014-04-21,0.7059
2014-04-22,5.4907
2014-04-23,-5.4264
2014-04-24,-0.4684
2014-04-25,-6.3529
2014-04-28,2.7638
2014-04-29,2.445
2014-04-30,2.864
2014-05-01,-1.1601
2014-05-02,-6.6901
2014-05-05,2.5157
2014-05-06,-1.1043
2014-05-07,-0.7444
2014-05-08,-0.375
2014-05-09,2.5094
2014-05-12,8.4455
2014-05-13,-1.8058999999999998
2014-05-14,-3.4483
2014-05-15,1.5476
2014-05-16,2.1102
2014-05-19,2.8703
2014-05-20,-0.2232
2014-05-21,2.9083
2014-05-22,6.8478
2014-05-23,1.4242
2014-05-27,-0.7021
2014-05-28,-3.7374
2014-05-29,0.1049
2014-05-30,-0.7338
2014-06-02,-0.2112
2014-06-03,-3.9153000000000002
2014-06-04,-1.3216
2014-06-05,3.2366
2014-06-06,1.8378
2014-06-09,2.8662
2014-06-10,1.1352
2014-06-11,2.8571
2014-06-12,0.0
2014-06-13,0.6944
2014-06-16,2.3645
2014-06-17,1.8287
2014-06-18,0.7561
2014-06-19,-0.3752
2014-06-20,1.5066000000000002
2014-06-23,-1.8553
2014-06-24,-2.8355
2014-06-25,-1.07
2014-06-26,2.0649
2014-06-27,0.8671
2014-06-30,0.6686
2014-07-01,0.8539
2014-07-02,0.7526
2014-07-03,0.1867
2014-07-07,-5.219
2014-07-08,-5.8014
2014-07-09,-0.5219
2014-07-10,-2.2036
2014-07-11,0.3219
2014-07-14,0.8556
2014-07-15,-1.9088
2014-07-16,1.1892
2014-07-17,-1.6026
2014-07-18,2.4973
2014-07-21,2.9661
2014-07-22,2.572
2014-07-23,1.3039
2014-07-24,1.6832
2014-07-25,-37.8773
2014-07-28,-2.9781
2014-07-29,-3.5541
2014-07-30,1.8425
2014-07-31,-2.1382
2014-08-01,0.8403
2014-08-04,0.8333
2014-08-05,1.9835
2014-08-06,3.0794
2014-08-07,-4.4025
2014-08-08,-0.4934
2014-08-11,0.9917
2014-08-12,1.8003
2014-08-13,-1.1254
2014-08-14,-0.9756
2014-08-15,1.3136
2014-08-18,0.3241
2014-08-19,-0.4847
2014-08-20,-0.974
2014-08-21,-0.1639
2014-08-22,0.9852
2014-08-25,-0.9756
2014-08-26,0.3284
2014-08-27,1.3093
2014-08-28,-2.5848
2014-08-29,0.8292
2014-09-02,1.1513
2014-09-03,-1.626
2014-09-04,-1.157
2014-09-05,0.5017
2014-09-08,1.1647
2014-09-09,-1.8092000000000001
2014-09-10,0.8375
2014-09-11,0.0
2014-09-12,-0.1661
2014-09-15,-0.9983
2014-09-16,0.5042
2014-09-17,0.0
2014-09-18,0.3344
2014-09-19,-0.1667
2014-09-22,-1.5025
2014-09-23,-1.8643999999999998
2014-09-24,2.0725
2014-09-25,-2.3689
2014-09-26,-0.1733
2014-09-29,-1.7361
2014-09-30,-1.4134
2014-10-01,-0.5376
2014-10-02,2.5225
2014-10-03,0.703
2014-10-06,1.3961999999999999
2014-10-07,-5.1635
2014-10-08,4.7187
2014-10-09,-4.5061
2014-10-10,-3.9927
2014-10-13,0.0
2014-10-14,-1.8904
2014-10-15,2.5048
2014-10-16,4.6992
2014-10-17,-6.2837
2014-10-20,0.7663
2014-10-21,0.3802
2014-10-22,-2.6515
2014-10-23,0.9728
2014-10-24,0.1927
2014-10-27,0.5769
2014-10-28,3.2505
2014-10-29,-1.2963
2014-10-30,1.1257
2014-10-31,18.9239
2014-11-03,6.2402
2014-11-04,-3.3774
2014-11-05,0.152
2014-11-06,-2.1244
2014-11-07,3.5659
2014-11-10,2.9939999999999998
2014-11-11,2.1802
2014-11-12,1.138
2014-11-13,-0.1406
2014-11-14,1.5493000000000001
2014-11-17,-6.1026
2014-11-18,0.1477
2014-11-19,-5.3097
2014-11-20,0.3115
2014-11-21,-0.9317
2014-11-24,2.9781
2014-11-25,-4.5662
2014-11-26,1.5152
2014-11-28,-3.6921
2014-12-01,-4.5677
2014-12-02,0.8547
2014-12-03,1.1864
2014-12-04,1.8425
2014-12-05,4.2763
2014-12-08,-1.7349999999999999
2014-12-09,4.9759
2014-12-10,-3.8226
2014-12-11,1.7488000000000001
2014-12-12,-2.1875
2014-12-15,6.6294
2014-12-16,4.1199
2014-12-17,2.5899
2014-12-18,0.4208
2014-12-19,11.5922
2014-12-22,-0.5006
2014-12-23,-0.2516
2014-12-24,-0.6305
2014-12-26,1.6497000000000002
2014-12-29,-1.2484
2014-12-30,-1.6435
2014-12-31,0.0
2015-01-02,-0.5141
2015-01-05,-0.2584
2015-01-06,-1.8135
2015-01-07,2.9024
2015-01-08,1.2821
2015-01-09,-1.8987
2015-01-12,-0.7742
2015-01-13,2.4707
2015-01-14,-2.4112
2015-01-15,-5.3316
2015-01-16,3.8462
2015-01-20,-2.2487
2015-01-21,-0.5413
2015-01-22,0.5442
2015-01-23,0.9472
2015-01-26,0.6702
2015-01-27,-0.7989
2015-01-28,1.4765
2015-01-29,-1.5873
2015-01-30,-3.7634
2015-02-02,-2.2346
2015-02-03,1.5714000000000001
2015-02-04,-0.2813
2015-02-05,1.9746000000000001
2015-02-06,11.2033
2015-02-09,1.1194
2015-02-10,0.0
2015-02-11,-0.369
2015-02-12,0.7407
2015-02-13,3.3088
2015-02-17,-1.4235
2015-02-18,-0.2407
2015-02-19,-1.3269
2015-02-20,-1.5892
2015-02-23,1.4907
2015-02-24,-5.2632
2015-02-25,4.1344
2015-02-26,-2.8536
2015-02-27,-0.2554
2015-03-02,3.201
2015-03-03,-1.2407
2015-03-04,0.7538
2015-03-05,1.3716
2015-03-06,-1.353
2015-03-09,-1.1222
2015-03-10,-2.9004
2015-03-11,1.6883
2015-03-12,1.788
2015-03-13,-2.0075
2015-03-16,-1.4085
2015-03-17,0.7792
2015-03-18,0.5155
2015-03-19,0.2564
2015-03-20,-1.023
2015-03-23,-2.1964
2015-03-24,1.321
2015-03-25,-4.4329
2015-03-26,-1.5007000000000001
2015-03-27,2.4931
2015-03-30,0.6757
2015-03-31,-1.6107
2015-04-01,-2.7285
2015-04-02,1.1219999999999999
2015-04-06,-3.19
2015-04-07,1.2894
2015-04-08,-1.5558999999999998
2015-04-09,0.2874
2015-04-10,0.2865
2015-04-13,-3.5714
2015-04-14,0.4444
2015-04-15,2.0649
2015-04-16,0.4335
2015-04-17,-2.8777
2015-04-20,-1.3333
2015-04-21,2.2523
2015-04-22,0.8811
2015-04-23,-0.4367
2015-04-24,-1.9005999999999998
2015-04-27,-0.7452
2015-04-28,0.6006
2015-04-29,4.1791
2015-04-30,-0.8596
2015-05-01,-5.4913
2015-05-04,16.9725
2015-05-05,-8.1046
2015-05-06,1.138
2015-05-07,-0.7032
2015-05-08,2.4079
2015-05-11,-1.3831
2015-05-12,-1.1219999999999999
2015-05-13,-1.1348
2015-05-14,3.1564
2015-05-15,-1.2517
2015-05-18,4.507
2015-05-19,-1.4825
2015-05-20,0.0
2015-05-21,-0.9576
2015-05-22,-2.3481
2015-05-26,-0.4243
2015-05-27,3.4091
2015-05-28,-1.7856999999999998
2015-05-29,-1.3986
2015-06-01,-3.2624
2015-06-02,0.2933
2015-06-03,2.3392
2015-06-04,-2.2857
2015-06-05,2.193
2015-06-08,0.1431
2015-06-09,-0.8571
2015-06-10,1.1527
2015-06-11,-0.7123
2015-06-12,-0.1435
2015-06-15,-0.1437
2015-06-16,1.1511
2015-06-17,0.1422
2015-06-18,2.5568
2015-06-19,0.554
2015-06-22,1.1019
2015-06-23,0.545
2015-06-24,-1.7614999999999998
2015-06-25,1.1034
2015-06-26,-0.1364
2015-06-29,-6.4208
2015-06-30,0.146
2015-07-01,-3.6443
2015-07-02,-2.2693
2015-07-06,-4.1796
2015-07-07,0.6462
2015-07-08,0.9631
2015-07-09,0.9539
2015-07-10,4.5669
2015-07-13,-1.2048
2015-07-14,0.7622
2015-07-15,0.6051
2015-07-16,1.6541000000000001
2015-07-17,-0.7396
2015-07-20,-4.62
2015-07-21,1.25
2015-07-22,-2.6235
2015-07-23,-0.7924
2015-07-24,-3.0351
2015-07-27,-0.9885
2015-07-28,-0.8319
2015-07-29,-2.5168
2015-07-30,2.7539
2015-07-31,-8.3752
2015-08-03,2.5594
2015-08-04,-1.426
2015-08-05,-0.3617
2015-08-06,1.0889
2015-08-07,0.1795
2015-08-10,1.7921
2015-08-11,0.8803
2015-08-12,-3.1414
2015-08-13,-1.0811
2015-08-14,0.7286
2015-08-17,-0.5425
2015-08-18,0.3636
2015-08-19,-3.442
2015-08-20,-1.5009000000000001
2015-08-21,-0.5714
2015-08-24,-2.8736
2015-08-25,-0.3945
2015-08-26,3.3663
2015-08-27,0.0
2015-08-28,1.9157
2015-08-31,0.188
2015-09-01,-4.1276
2015-09-02,1.9569
2015-09-03,0.3839
2015-09-04,-0.7648
2015-09-08,-0.1927
2015-09-09,1.3514
2015-09-10,0.5714
2015-09-11,-0.1894
2015-09-14,0.1898
2015-09-15,1.1364
2015-09-16,0.1873
2015-09-17,0.1869
2015-09-18,-0.7463
2015-09-21,-1.1278
2015-09-22,0.1901
2015-09-23,-0.9488
2015-09-24,2.8736
2015-09-25,-6.3315
2015-09-28,0.0
2015-09-29,-0.5964
2015-09-30,-1.6
2015-10-01,0.0
2015-10-02,5.2846
2015-10-05,4.4402
2015-10-06,-1.1091
2015-10-07,0.9346
2015-10-08,1.8519
2015-10-09,-0.9091
2015-10-12,-3.3028
2015-10-13,-1.8975
2015-10-14,1.354
2015-10-15,1.9083999999999999
2015-10-16,1.4981
2015-10-19,-1.2915
2015-10-20,0.0
2015-10-21,-2.8037
2015-10-22,1.3462
2015-10-23,0.3795
2015-10-26,0.189
2015-10-27,-0.566
2015-10-28,2.277
2015-10-29,0.0
2015-10-30,15.0278
2015-11-02,-3.7096999999999998
2015-11-03,3.5176
2015-11-04,3.0744
2015-11-05,-0.6279
2015-11-06,1.8957000000000002
2015-11-09,-0.4651
2015-11-10,0.7788
2015-11-11,-1.8547
2015-11-12,-0.4724
2015-11-13,-1.5823
2015-11-16,2.7331
2015-11-17,-1.8779
2015-11-18,3.9872
2015-11-19,-2.6074
2015-11-20,-1.8898000000000001
2015-11-23,3.3708
2015-11-24,2.6398
2015-11-25,5.4463
2015-11-27,0.7174
2015-11-30,-0.5698
2015-12-01,0.7163
2015-12-02,0.9957
2015-12-03,-1.831
2015-12-04,-0.1435
2015-12-07,-4.1667
2015-12-08,1.1994
2015-12-09,-1.9259
2015-12-10,-0.1511
2015-12-11,-2.4206
2015-12-14,0.7752
2015-12-15,0.6154
2015-12-16,1.9878
2015-12-17,0.1499
2015-12-18,-5.6886
2015-12-21,0.7937
2015-12-22,2.3622
2015-12-23,-0.7692
2015-12-24,1.0853
2015-12-28,3.3742
2015-12-29,-3.1157
2015-12-30,-2.7565
2015-12-31,-2.3622
2016-01-04,-3.5484
2016-01-05,2.0067
2016-01-06,-1.3115
2016-01-07,-1.495
2016-01-08,-2.0236
2016-01-11,2.4096
2016-01-12,-0.8403
2016-01-13,-2.0339
2016-01-14,3.1142
2016-01-15,-1.6779
2016-01-19,-1.1945000000000001
2016-01-20,-4.8359
2016-01-21,0.5445
2016-01-22,4.1516
2016-01-25,-3.1196
2016-01-26,0.8945
2016-01-27,-5.3191
2016-01-28,0.9363
2016-01-29,2.7829
2016-02-01,0.722
2016-02-02,-0.8961
2016-02-03,0.1808
2016-02-04,-0.1805
2016-02-05,-7.4141
2016-02-08,-3.125
2016-02-09,-2.8226
2016-02-10,0.0
2016-02-11,1.8672
2016-02-12,14.2566
2016-02-16,5.8824
2016-02-17,-0.6734
2016-02-18,-3.3898
2016-02-19,3.6842
2016-02-22,-0.846
2016-02-23,-1.8771
2016-02-24,2.2609
2016-02-25,-0.1701
2016-02-26,0.1704
2016-02-29,2.0408
2016-03-01,2.5
2016-03-02,-0.6504
2016-03-03,1.4729999999999999
2016-03-04,1.4516
2016-03-07,-2.2258
2016-03-08,0.6504
2016-03-09,-0.1616
2016-03-10,-3.2362
2016-03-11,1.6722000000000001
2016-03-14,-0.9868
2016-03-15,-3.6545
2016-03-16,0.0
2016-03-17,0.1724
2016-03-18,0.8606
2016-03-21,-2.2184
2016-03-22,3.4904
2016-03-23,-1.3491
2016-03-24,1.7094
2016-03-28,0.8403
2016-03-29,3.8333
2016-03-30,1.2841
2016-03-31,-1.1094
2016-04-01,-1.2821
2016-04-04,-1.2987
2016-04-05,-1.8092000000000001
2016-04-06,1.34
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,-0.9917
2016-04-12,0.0
2016-04-13,1.6694
2016-04-14,-0.3284
2016-04-15,0.3295
2016-04-18,1.4778
2016-04-19,-0.1618
2016-04-20,-1.2966
2016-04-21,0.821
2016-04-22,0.3257
2016-04-25,0.6494
2016-04-26,0.8065
2016-04-27,2.24
2016-04-28,2.3474
2016-04-29,-7.4924
2016-05-02,2.1488
2016-05-03,-1.2945
2016-05-04,-0.6557
2016-05-05,-1.4851
2016-05-06,1.34
2016-05-09,1.157
2016-05-10,0.0
2016-05-11,0.6536
2016-05-12,-1.461
2016-05-13,-0.3295
2016-05-16,0.9917
2016-05-17,-1.8003
2016-05-18,2.1667
2016-05-19,0.3263
2016-05-20,1.9512
2016-05-23,-0.9569
2016-05-24,2.5765000000000002
2016-05-25,0.6279
2016-05-26,2.0281
2016-05-27,-0.1529
2016-05-31,2.6034
2016-06-01,0.2985
2016-06-02,1.9344999999999999
2016-06-03,-1.0219
2016-06-06,2.5074
2016-06-07,-1.7266
2016-06-08,8.0527
2016-06-09,0.0
2016-06-10,-1.084
2016-06-13,-1.3699
2016-06-14,2.0833
2016-06-15,2.9932
2016-06-16,5.9445
2016-06-17,-1.8702999999999999
2016-06-20,1.7789000000000001
2016-06-21,1.8727
2016-06-22,6.9853
2016-06-23,1.7182
2016-06-24,-2.8153
2016-06-27,-5.4461
2016-06-28,3.6765
2016-06-29,0.1182
2016-06-30,3.8961
2016-07-01,1.0227
2016-07-05,-1.3498
2016-07-06,4.675
2016-07-07,-0.9804
2016-07-08,3.8504
2016-07-11,0.2119
