ticker,SPRT US Equity
2000-12-08,5.5556
2000-12-11,8.2707
2000-12-12,14.2361
2000-12-13,5.1672
2000-12-14,-3.1792
2000-12-15,0.2985
2000-12-18,0.0
2000-12-19,0.0
2000-12-20,-4.1667
2000-12-21,-9.0062
2000-12-22,-0.3413
2000-12-26,7.5342
2000-12-27,2.2293
2000-12-28,-0.9346
2000-12-29,1.8868
2001-01-02,-30.5556
2001-01-03,-4.0
2001-01-04,-12.037
2001-01-05,-1.0526
2001-01-08,-4.7872
2001-01-09,11.7318
2001-01-10,3.5
2001-01-11,-3.3816
2001-01-12,17.0
2001-01-16,-14.5299
2001-01-17,19.0
2001-01-18,-16.8067
2001-01-19,0.0
2001-01-22,4.0404
2001-01-23,14.0777
2001-01-24,-2.5532
2001-01-25,-2.1834
2001-01-26,-0.558
2001-01-29,0.5612
2001-01-30,1.3393
2001-01-31,6.6079
2001-02-01,-1.6529
2001-02-02,0.4202
2001-02-05,-3.3473
2001-02-06,-1.7316
2001-02-07,-1.3216
2001-02-08,-6.25
2001-02-09,-0.9524
2001-02-12,1.3221
2001-02-13,-3.2028
2001-02-14,1.9607999999999999
2001-02-15,-4.8077
2001-02-16,-3.0303
2001-02-20,0.5208
2001-02-21,-0.5181
2001-02-22,-2.6042
2001-02-23,-0.5348
2001-02-26,-4.8387
2001-02-27,-6.2147
2001-02-28,-5.1205
2001-03-01,-6.0317
2001-03-02,-3.3784
2001-03-05,-13.2867
2001-03-06,-16.129
2001-03-07,-11.538499999999999
2001-03-08,-9.7826
2001-03-09,-3.6145
2001-03-12,-6.25
2001-03-13,5.3333
2001-03-14,6.3291
2001-03-15,-1.7856999999999998
2001-03-16,-9.697
2001-03-19,0.6711
2001-03-20,0.0
2001-03-21,-6.3333
2001-03-22,-1.4235
2001-03-23,12.6354
2001-03-26,2.5641
2001-03-27,-2.5
2001-03-28,0.0
2001-03-29,-2.5641
2001-03-30,6.25
2001-04-02,-10.8359
2001-04-03,-25.6944
2001-04-04,-2.8037
2001-04-05,0.0
2001-04-06,0.0
2001-04-09,-6.1538
2001-04-10,12.1311
2001-04-11,8.1871
2001-04-12,20.2703
2001-04-16,-0.4494
2001-04-17,0.0
2001-04-18,10.3837
2001-04-19,-11.0429
2001-04-20,-5.7471
2001-04-23,-0.9756
2001-04-24,0.4926
2001-04-25,-8.0882
2001-04-26,12.5333
2001-04-27,2.6066000000000003
2001-04-30,-0.6928
2001-05-01,-6.0465
2001-05-02,5.198
2001-05-03,-3.5294
2001-05-04,0.0
2001-05-07,-0.4878
2001-05-08,-7.3529
2001-05-09,5.291
2001-05-10,6.7839
2001-05-11,10.8235
2001-05-14,-2.3355
2001-05-15,5.4348
2001-05-16,13.6082
2001-05-17,15.608
2001-05-18,-6.9074
2001-05-21,5.5649
2001-05-22,-3.5144
2001-05-23,6.6225000000000005
2001-05-24,9.6273
2001-05-25,4.3909
2001-05-29,-2.8494
2001-05-30,-2.933
2001-05-31,6.4748
2001-06-01,2.027
2001-06-04,-4.6358
2001-06-05,-3.4722
2001-06-06,0.4317
2001-06-07,-0.1433
2001-06-08,-6.7432
2001-06-11,-1.2308
2001-06-12,1.2461
2001-06-13,0.7692
2001-06-14,-1.9847000000000001
2001-06-15,1.5575999999999999
2001-06-18,-7.9755
2001-06-19,0.0
2001-06-20,0.3333
2001-06-21,0.9967
2001-06-22,1.8092000000000001
2001-06-25,-1.2924
2001-06-26,1.3093
2001-06-27,-3.0695
2001-06-28,-7.6667
2001-06-29,16.426
2001-07-02,-9.1473
2001-07-03,2.3891
2001-07-05,-17.0
2001-07-06,-19.6787
2001-07-09,0.0
2001-07-10,-5.75
2001-07-11,-6.6312999999999995
2001-07-12,-7.3864
2001-07-13,5.8282
2001-07-16,-1.4493
2001-07-17,9.7059
2001-07-18,0.5362
2001-07-19,1.8667
2001-07-20,1.3089
2001-07-23,-11.6279
2001-07-24,0.8772
2001-07-25,-2.8986
2001-07-26,4.4776
2001-07-27,-6.8571
2001-07-30,-8.2822
2001-07-31,-26.087
2001-08-01,-0.4525
2001-08-02,-2.2727
2001-08-03,-0.4651
2001-08-06,42.9907
2001-08-07,-1.9607999999999999
2001-08-08,-3.6667
2001-08-09,-3.1142
2001-08-10,-5.7143
2001-08-13,-0.3788
2001-08-14,0.3802
2001-08-15,7.197
2001-08-16,1.7668
2001-08-17,-2.4306
2001-08-20,10.6762
2001-08-21,7.717
2001-08-22,-4.4776
2001-08-23,6.25
2001-08-24,13.2353
2001-08-27,2.5974
2001-08-28,-2.5316
2001-08-29,3.8961
2001-08-30,-1.25
2001-08-31,-7.5949
2001-09-04,-6.5753
2001-09-05,-5.2786
2001-09-06,-0.9288
2001-09-07,1.5625
2001-09-10,8.0
2001-09-17,-10.2564
2001-09-18,4.127
2001-09-19,-10.3659
2001-09-20,3.4013999999999998
2001-09-21,-5.9211
2001-09-24,2.7972
2001-09-25,2.0408
2001-09-26,-5.0
2001-09-27,0.0
2001-09-28,-15.7895
2001-10-01,-15.0
2001-10-02,20.098
2001-10-03,2.0408
2001-10-04,1.2
2001-10-05,-3.1621
2001-10-08,-2.449
2001-10-09,-11.2971
2001-10-10,8.4906
2001-10-11,-6.087
2001-10-12,0.0
2001-10-15,1.8519
2001-10-16,36.3636
2001-10-17,-5.0
2001-10-18,2.1053
2001-10-19,0.0
2001-10-22,3.0928
2001-10-23,1.3333
2001-10-24,-1.3158
2001-10-25,1.6667
2001-10-26,-3.2787
2001-10-29,-3.3898
2001-10-30,-3.1579
2001-10-31,-2.1739
2001-11-01,2.5926
2001-11-02,1.083
2001-11-05,-0.7143
2001-11-06,-3.2374
2001-11-07,-2.2305
2001-11-08,1.9011
2001-11-09,2.2388
2001-11-12,0.365
2001-11-13,-0.7273
2001-11-14,1.0989
2001-11-15,-1.8115999999999999
2001-11-16,1.476
2001-11-19,0.0
2001-11-20,-1.0909
2001-11-21,-0.7353
2001-11-23,1.8519
2001-11-26,0.0
2001-11-27,-1.8182
2001-11-28,2.2222
2001-11-29,2.5362
2001-11-30,14.1343
2001-12-03,-7.4303
2001-12-04,1.6722000000000001
2001-12-05,6.9079
2001-12-06,0.0
2001-12-07,27.6923
2001-12-10,-1.2048
2001-12-11,1.2195
2001-12-12,24.8193
2001-12-13,8.8803
2001-12-14,-10.1064
2001-12-17,9.4675
2001-12-18,1.982
2001-12-19,1.9435
2001-12-20,-2.9463
2001-12-21,-1.9643000000000002
2001-12-24,0.1821
2001-12-26,3.0909
2001-12-27,13.933
2001-12-28,-1.548
2001-12-31,-1.4151
2002-01-02,0.7974
2002-01-03,0.4747
2002-01-04,6.6142
2002-01-07,-2.5111
2002-01-08,-0.7576
2002-01-09,11.4504
2002-01-10,6.1644
2002-01-11,-5.1613
2002-01-14,-3.5374
2002-01-15,1.5867
2002-01-16,-1.0066
2002-01-17,6.5919
2002-01-18,-0.6579
2002-01-22,-4.7682
2002-01-23,-6.8149999999999995
2002-01-24,6.2687
2002-01-25,-5.8989
2002-01-28,2.3881
2002-01-29,-0.4373
2002-01-30,1.0249
2002-01-31,-1.4493
2002-02-01,-3.0882
2002-02-04,-1.3657
2002-02-05,-3.8462
2002-02-06,-1.6
2002-02-07,0.813
2002-02-08,4.8387
2002-02-11,-4.4615
2002-02-12,0.161
2002-02-13,0.6431
2002-02-14,-7.8275
2002-02-15,-2.9463
2002-02-19,-9.8214
2002-02-20,0.0
2002-02-21,-8.3168
2002-02-22,-13.3909
2002-02-25,-5.7357
2002-02-26,8.4656
2002-02-27,-1.9512
2002-02-28,-4.2289
2002-03-01,3.6364
2002-03-04,3.7594
2002-03-05,-5.7971
2002-03-06,3.8462
2002-03-07,-1.4815
2002-03-08,16.5414
2002-03-11,-5.3763
2002-03-12,0.9091
2002-03-13,-3.8288
2002-03-14,-6.3232
2002-03-15,0.0
2002-03-18,-2.75
2002-03-19,-5.3985
2002-03-20,-8.9674
2002-03-21,0.2985
2002-03-22,-1.7856999999999998
2002-03-25,-1.5152
2002-03-26,-1.5385
2002-03-27,-3.125
2002-03-28,-2.5806
2002-04-01,3.3113
2002-04-02,-3.2051
2002-04-03,-0.6623
2002-04-04,0.6667
2002-04-05,-1.6556
2002-04-08,-2.3569
2002-04-09,-5.8621
2002-04-10,10.2198
2002-04-11,-1.9607999999999999
2002-04-12,5.4237
2002-04-15,1.2862
2002-04-16,17.4603
2002-04-17,0.5405
2002-04-18,27.4194
2002-04-19,-12.2363
2002-04-22,-9.8558
2002-04-23,-2.9333
2002-04-24,-2.1978
2002-04-25,-5.8989
2002-04-26,3.5821
2002-04-29,-0.5764
2002-04-30,-2.029
2002-05-01,-6.8047
2002-05-02,7.9365
2002-05-03,-4.7059
2002-05-06,-4.2901
2002-05-07,-3.257
2002-05-08,4.6667
2002-05-09,0.6688
2002-05-10,-5.378
2002-05-13,0.3009
2002-05-14,5.0
2002-05-15,-1.2381
2002-05-16,-1.9607999999999999
2002-05-17,3.9344
2002-05-20,0.347
2002-05-21,-0.3458
2002-05-22,-0.3155
2002-05-23,-3.481
2002-05-24,-2.2622999999999998
2002-05-28,-4.73
2002-05-29,0.0
2002-05-30,2.8169
2002-05-31,-1.0274
2002-06-03,4.1522
2002-06-04,2.6578
2002-06-05,-0.9709
2002-06-06,1.3072
2002-06-07,-0.3226
2002-06-10,0.0
2002-06-11,-2.2654
2002-06-12,0.6623
2002-06-13,-5.2961
2002-06-14,-1.0073
2002-06-17,1.4035
2002-06-18,-3.4602
2002-06-19,3.9427
2002-06-20,0.0
2002-06-21,3.7931
2002-06-24,2.99
2002-06-25,-7.4193999999999996
2002-06-26,-5.5748999999999995
2002-06-27,0.738
2002-06-28,2.5641
2002-07-01,-3.5714
2002-07-02,0.7407
2002-07-03,-4.4118
2002-07-05,1.9231
2002-07-08,-5.6604
2002-07-09,-6.8
2002-07-10,-1.7167
2002-07-11,0.4367
2002-07-12,-5.2174
2002-07-15,-8.2569
2002-07-16,9.0
2002-07-17,-0.9174
2002-07-18,12.5
2002-07-19,6.9959
2002-07-22,-20.3846
2002-07-23,1.4493
2002-07-24,-4.7619
2002-07-25,-10.5
2002-07-26,-2.2346
2002-07-29,8.5714
2002-07-30,31.6316
2002-07-31,-2.8388999999999998
2002-08-01,16.0082
2002-08-02,-11.3161
2002-08-05,8.0
2002-08-06,1.8519
2002-08-07,-3.6
2002-08-08,2.6028000000000002
2002-08-09,-7.7206
2002-08-12,-1.5936
2002-08-13,-4.8583
2002-08-14,0.8936
2002-08-15,1.2231
2002-08-16,2.0833
2002-08-19,-0.0408
2002-08-20,0.0408
2002-08-21,-4.4898
2002-08-22,8.547
2002-08-23,-1.9685000000000001
2002-08-26,-2.8112
2002-08-27,-4.5455
2002-08-28,-2.5974
2002-08-29,0.0
2002-08-30,6.6667
2002-09-03,-6.25
2002-09-04,2.2222
2002-09-05,0.0
2002-09-06,-0.8696
2002-09-09,-1.3158
2002-09-10,0.8889
2002-09-11,3.9648
2002-09-12,-8.4746
2002-09-13,4.1667
2002-09-16,-5.7778
2002-09-17,0.4245
2002-09-18,-3.7107
2002-09-19,-1.4634
2002-09-20,0.0
2002-09-23,-0.9901
2002-09-24,3.95
2002-09-25,0.0481
2002-09-26,0.9615
2002-09-27,-0.4762
2002-09-30,-1.9139
2002-10-01,2.439
2002-10-02,3.8095
2002-10-03,-0.9174
2002-10-04,-0.463
2002-10-07,-0.0174
2002-10-08,4.6693999999999996
2002-10-09,-2.6667
2002-10-10,2.7397
2002-10-11,1.7778
2002-10-14,1.31
2002-10-15,-0.819
2002-10-16,0.3911
2002-10-17,25.4978
2002-10-18,-1.6902
2002-10-21,-0.3509
2002-10-22,5.9859
2002-10-23,9.6346
2002-10-24,-5.1515
2002-10-25,8.3067
2002-10-28,-1.4748999999999999
2002-10-29,-1.1976
2002-10-30,3.3333
2002-10-31,11.437
2002-11-01,-3.4211
2002-11-04,2.4523
2002-11-05,-3.7234
2002-11-06,3.5911999999999997
2002-11-07,-4.0
2002-11-08,-4.1667
2002-11-11,-2.8986
2002-11-12,-3.5821
2002-11-13,0.3096
2002-11-14,-1.2654
2002-11-15,12.2226
2002-11-18,-8.3565
2002-11-19,0.0
2002-11-20,-0.9119
2002-11-21,4.908
2002-11-22,2.3392
2002-11-25,3.1429
2002-11-26,-3.0471
2002-11-27,0.0
2002-11-29,-3.7143
2002-12-02,3.8576
2002-12-03,-3.1429
2002-12-04,0.0
2002-12-05,0.0
2002-12-06,3.2448
2002-12-09,-0.8571
2002-12-10,2.3055
2002-12-11,2.5352
2002-12-12,1.3736
2002-12-13,3.252
2002-12-16,-0.2625
2002-12-17,1.3158
2002-12-18,-5.9481
2002-12-19,-2.7893
2002-12-20,-2.8409
2002-12-23,6.4327
2002-12-24,-4.1209
2002-12-26,-2.0057
2002-12-27,6.1988
2002-12-30,4.6256
2002-12-31,3.6842
2003-01-02,-1.2690000000000001
2003-01-03,1.5424
2003-01-06,-3.7975
2003-01-07,3.4211
2003-01-08,3.0534
2003-01-09,2.2222
2003-01-10,1.2077
2003-01-13,1.9093
2003-01-14,-0.4684
2003-01-15,0.9412
2003-01-16,-10.8479
2003-01-17,3.2781000000000002
2003-01-21,0.481
2003-01-22,1.5369000000000002
2003-01-23,-4.7146
2003-01-24,-8.8542
2003-01-27,-15.1429
2003-01-28,-2.6936
2003-01-29,-2.4221
2003-01-30,-2.8369
2003-01-31,-1.8248
2003-02-03,-5.2045
2003-02-04,1.5293999999999999
2003-02-05,-5.9748
2003-02-06,-0.9987
2003-02-07,-8.7137
2003-02-10,5.4545
2003-02-11,0.5253
2003-02-12,-3.0953
2003-02-13,-2.6549
2003-02-14,-0.4545
2003-02-18,2.7397
2003-02-19,0.0
2003-02-20,-0.8889
2003-02-21,0.8969
2003-02-24,-5.3333
2003-02-25,-5.1643
2003-02-26,-0.9901
2003-02-27,2.5
2003-02-28,0.4878
2003-03-03,0.0
2003-03-04,-0.4854
2003-03-05,-6.3415
2003-03-06,2.0833
2003-03-07,4.5918
2003-03-10,1.9512
2003-03-11,2.3923
2003-03-12,9.3458
2003-03-13,-0.4274
2003-03-14,2.5751
2003-03-17,-5.8577
2003-03-18,2.2222
2003-03-19,0.4348
2003-03-20,-2.5974
2003-03-21,0.0
2003-03-24,-4.0
2003-03-25,-4.6296
2003-03-26,-1.4563
2003-03-27,0.9852
2003-03-28,3.4146
2003-03-31,8.9623
2003-04-01,-2.5974
2003-04-02,1.7778
2003-04-03,-2.6201
2003-04-04,7.1749
2003-04-07,-2.0921
2003-04-08,-0.4274
2003-04-09,0.8584
2003-04-10,-1.7021
2003-04-11,-0.4329
2003-04-14,0.0
2003-04-15,25.2174
2003-04-16,0.6944
2003-04-17,3.1034
2003-04-21,-0.3344
2003-04-22,-2.6846
2003-04-23,10.6897
2003-04-24,-1.8692
2003-04-25,-1.5873
2003-04-28,2.5806
2003-04-29,6.6038
2003-04-30,-2.6549
2003-05-01,-1.5152
2003-05-02,-2.7692
2003-05-05,8.5443
2003-05-06,29.7376
2003-05-07,-2.9213
2003-05-08,-3.0093
2003-05-09,-0.2387
2003-05-12,9.3062
2003-05-13,0.4596
2003-05-14,-3.4858000000000002
2003-05-15,-1.8058999999999998
2003-05-16,-3.6782
2003-05-19,0.4773
2003-05-20,0.4751
2003-05-21,0.4728
2003-05-22,0.7059
2003-05-23,7.243
2003-05-27,6.7538
2003-05-28,-1.8367
2003-05-29,2.9106
2003-05-30,-3.2323
2003-06-02,-1.8789
2003-06-03,1.7234
2003-06-04,1.4432
2003-06-05,6.1856
2003-06-06,3.1068
2003-06-09,-0.9416
2003-06-10,0.9506
2003-06-11,0.3766
2003-06-12,8.818
2003-06-13,-2.5862
2003-06-16,-0.3363
2003-06-17,1.4029
2003-06-18,2.1016
2003-06-19,0.0
2003-06-20,2.5728999999999997
2003-06-23,0.6689
2003-06-24,-0.3322
2003-06-25,0.0
2003-06-26,2.5
2003-06-27,0.0
2003-06-30,5.3659
2003-07-01,-0.463
2003-07-02,7.5969
2003-07-03,0.8646
2003-07-07,2.2857
2003-07-08,4.0503
2003-07-09,2.5503
2003-07-10,1.9634
2003-07-11,-3.7227
2003-07-14,5.7333
2003-07-15,4.4136
2003-07-16,-1.5699999999999998
2003-07-17,-15.5828
2003-07-18,0.0
2003-07-21,0.436
2003-07-22,-1.3169
2003-07-23,-1.7450999999999999
2003-07-24,6.2687
2003-07-25,6.0393
2003-07-28,3.9735
2003-07-29,-0.6369
2003-07-30,1.9231
2003-07-31,4.7799
2003-08-01,0.2401
2003-08-04,1.0778
2003-08-05,-2.8436
2003-08-06,-10.7317
2003-08-07,-4.235
2003-08-08,-1.1412
2003-08-11,1.1544
2003-08-12,6.8474
2003-08-13,8.9453
2003-08-14,-4.4118
2003-08-15,0.0
2003-08-18,3.7179
2003-08-19,2.9666
2003-08-20,-1.4405999999999999
2003-08-21,-0.1218
2003-08-22,-5.2439
2003-08-25,1.4157
2003-08-26,3.5533
2003-08-27,0.8578
2003-08-28,8.7485
2003-08-29,-0.4469
2003-09-02,4.0404
2003-09-03,-3.0205
2003-09-04,0.5673
2003-09-05,-2.2121
2003-09-08,2.9295
2003-09-09,-0.1099
2003-09-10,-6.4906
2003-09-11,1.7647
2003-09-12,4.0462
2003-09-15,3.0
2003-09-16,11.6505
2003-09-17,1.0628
2003-09-18,-1.434
2003-09-19,11.5422
2003-09-22,0.0
2003-09-23,-1.0435
2003-09-24,-0.703
2003-09-25,-1.7699
2003-09-26,-2.7027
2003-09-29,4.3519
2003-09-30,-0.7098
2003-10-01,1.7873
2003-10-02,-2.6339
2003-10-03,6.9432
2003-10-06,15.2614
2003-10-07,-2.7798
2003-10-08,0.0752
2003-10-09,-5.0376
2003-10-10,-3.0879
2003-10-13,8.4967
2003-10-14,-1.7319
2003-10-15,3.6015
2003-10-16,0.6657
2003-10-17,-16.9728
2003-10-20,1.9468999999999999
2003-10-21,-2.2569
2003-10-22,-1.421
2003-10-23,-1.7117
2003-10-24,6.2328
2003-10-27,2.4331
2003-10-28,3.942
2003-10-29,0.4862
2003-10-30,-0.8871
2003-10-31,-2.441
2003-11-03,8.7573
2003-11-04,0.2301
2003-11-05,-2.6779
2003-11-06,-2.673
2003-11-07,-1.5347
2003-11-10,-5.242
2003-11-11,1.5495999999999999
2003-11-12,11.3384
2003-11-13,-1.9142000000000001
2003-11-14,-6.7135
2003-11-17,0.5021
2003-11-18,2.3314
2003-11-19,3.4988
2003-11-20,-0.4717
2003-11-21,0.7978
2003-11-24,8.5338
2003-11-25,-1.6606
2003-11-26,4.2584
2003-11-28,2.1127
2003-12-01,-0.3448
2003-12-02,-1.5225
2003-12-03,-2.0379
2003-12-04,-5.3085
2003-12-05,-0.5303
2003-12-08,0.9139
2003-12-09,-1.7358
2003-12-10,-3.8402
2003-12-11,7.9872
2003-12-12,0.5178
2003-12-15,-5.9603
2003-12-16,-2.1127
2003-12-17,2.2382
2003-12-18,1.6419000000000001
2003-12-19,-2.3077
2003-12-22,-2.2047
2003-12-23,5.475
2003-12-24,-1.7557
2003-12-26,0.9324
2003-12-29,3.5412
2003-12-30,0.0
2003-12-31,-2.1561
2004-01-02,1.2993999999999999
2004-01-05,1.1927
2004-01-06,0.0741
2004-01-07,0.3704
2004-01-08,-1.1808
2004-01-09,2.9126
2004-01-12,7.0392
2004-01-13,6.3729
2004-01-14,2.5494
2004-01-15,-1.9266999999999999
2004-01-16,3.9290000000000003
2004-01-20,0.4268
2004-01-21,-7.3406
2004-01-22,-1.8413
2004-01-23,-2.1362
2004-01-26,3.6835
2004-01-27,-4.1447
2004-01-28,-2.6767
2004-01-29,-8.6742
2004-01-30,3.8609999999999998
2004-02-02,-3.0483
2004-02-03,-0.6902
2004-02-04,-3.3977
2004-02-05,-0.5596
2004-02-06,4.3408
2004-02-09,-12.8659
2004-02-10,3.183
2004-02-11,3.6847
2004-02-12,2.8926
2004-02-13,-5.1406
2004-02-17,-1.1854
2004-02-18,0.4284
2004-02-19,7.2526
2004-02-20,-1.7502
2004-02-23,-3.4818
2004-02-24,0.0839
2004-02-25,-1.1735
2004-02-26,1.6964000000000001
2004-02-27,1.5847
2004-03-01,-2.7094
2004-03-02,-3.3755
2004-03-03,-2.0961
2004-03-04,10.1695
2004-03-05,0.5668
2004-03-08,-2.5765000000000002
2004-03-09,1.8182
2004-03-10,-2.5974
2004-03-11,-2.0
2004-03-12,3.3163
2004-03-15,-5.4321
2004-03-16,-2.5239000000000003
2004-03-17,0.5357
2004-03-18,-3.3748
2004-03-19,1.1029
2004-03-22,-2.5455
2004-03-23,-2.0522
2004-03-24,0.6667
2004-03-25,4.1627
2004-03-26,-2.9973
2004-03-29,5.618
2004-03-30,-0.0887
2004-03-31,-2.307
2004-04-01,1.9982
2004-04-02,5.8771
2004-04-05,0.9251
2004-04-06,-10.1667
2004-04-07,-2.3191
2004-04-08,-8.1671
2004-04-12,9.4105
2004-04-13,-2.9301
2004-04-14,-1.4606
2004-04-15,-0.1976
2004-04-16,-5.9406
2004-04-19,6.8421
2004-04-20,2.7586
2004-04-21,6.999
2004-04-22,0.8065
2004-04-23,-0.0889
2004-04-26,-2.1352
2004-04-27,0.9091
2004-04-28,-2.1622
2004-04-29,-4.1436
2004-04-30,-3.8425000000000002
2004-05-03,0.999
2004-05-04,3.9565
2004-05-05,-1.5224
2004-05-06,-0.9662
2004-05-07,-3.2195
2004-05-10,-4.2339
2004-05-11,4.8421
2004-05-12,-3.012
2004-05-13,1.5528
2004-05-14,-4.1794
2004-05-17,-1.5957
2004-05-18,2.7027
2004-05-19,6.8421
2004-05-20,-9.2611
2004-05-21,0.5429
2004-05-24,4.4276
2004-05-25,2.7921
2004-05-26,1.006
2004-05-27,-0.498
2004-05-28,-1.7017
2004-06-01,-0.5092
2004-06-02,-5.8342
2004-06-03,-7.1739
2004-06-04,0.8197
2004-06-07,3.252
2004-06-08,-5.1744
2004-06-09,-0.2372
2004-06-10,-0.3567
2004-06-14,-7.0406
2004-06-15,-11.6816
2004-06-16,2.6163
2004-06-17,27.4788
2004-06-18,-5.7778
2004-06-21,-2.7123
2004-06-22,-0.7273
2004-06-23,1.0989
2004-06-24,1.4493
2004-06-25,5.2381
2004-06-28,0.1131
2004-06-29,-2.1469
2004-06-30,0.2309
2004-07-01,-1.2673
2004-07-02,-1.9837
2004-07-06,-4.881
2004-07-07,0.8761
2004-07-08,-0.7444
2004-07-09,0.0
2004-07-12,-4.25
2004-07-13,-0.3916
2004-07-14,0.6553
2004-07-15,-1.1719
2004-07-16,-4.3478
2004-07-19,-4.8209
2004-07-20,6.2229
2004-07-21,16.485
2004-07-22,0.8187
2004-07-23,-3.0162
2004-07-26,-4.5455
2004-07-27,7.6441
2004-07-28,-1.979
2004-07-29,3.9192
2004-07-30,-0.1143
2004-08-02,-0.5721
2004-08-03,-1.9563000000000001
2004-08-04,-2.5822000000000003
2004-08-05,5.4217
2004-08-06,-1.4857
2004-08-09,-1.1601
2004-08-10,3.7559
2004-08-11,-1.0181
2004-08-12,-0.8
2004-08-13,-6.4516
2004-08-16,6.7118
2004-08-17,1.0964
2004-08-18,6.1644
2004-08-19,6.8817
2004-08-20,-0.503
2004-08-23,1.2133
2004-08-24,1.0989
2004-08-25,0.3953
2004-08-26,0.0
2004-08-27,0.3937
2004-08-30,-1.7647
2004-08-31,0.8982
2004-09-01,0.5935
2004-09-02,0.7866
2004-09-03,-1.9512
2004-09-07,4.4776
2004-09-08,-3.6189999999999998
2004-09-09,2.668
2004-09-10,1.7324000000000002
2004-09-13,2.176
2004-09-14,-10.9259
2004-09-15,0.7277
2004-09-16,1.6512
2004-09-17,-0.9137
2004-09-20,-0.9221
2004-09-21,-2.4819
2004-09-22,-2.0148
2004-09-23,1.2987
2004-09-24,-1.7094
2004-09-27,-0.5435
2004-09-28,0.5464
2004-09-29,5.3261
2004-09-30,0.516
2004-10-01,-1.232
2004-10-04,-35.447
2004-10-05,3.8647
2004-10-06,-1.8605
2004-10-07,2.3697
2004-10-08,1.2346
2004-10-11,-0.7622
2004-10-12,-1.2288999999999999
2004-10-13,0.4666
2004-10-14,-3.2508
2004-10-15,-5.6
2004-10-18,0.678
2004-10-19,-3.7037
2004-10-20,-0.8741
2004-10-21,-10.9347
2004-10-22,0.396
2004-10-25,-3.7475
2004-10-26,4.3033
2004-10-27,-0.3929
2004-10-28,1.3807
2004-10-29,-1.3618999999999999
2004-11-01,0.3945
2004-11-02,0.7859
2004-11-03,2.3392
2004-11-04,7.0476
2004-11-05,-1.7793999999999999
2004-11-08,-5.2536
2004-11-09,0.3824
2004-11-10,-1.3333
2004-11-11,2.8958
2004-11-12,-1.5009000000000001
2004-11-15,2.0952
2004-11-16,-1.4925
2004-11-17,1.8939
2004-11-18,0.3717
2004-11-19,-1.6667
2004-11-22,2.2599
2004-11-23,-0.7366
2004-11-24,-0.9276
2004-11-26,0.7491
2004-11-29,-7.6208
2004-11-30,2.2133
2004-12-01,-1.7717
2004-12-02,3.8076
2004-12-03,5.0193
2004-12-06,3.6765
2004-12-07,2.6596
2004-12-08,-1.0363
2004-12-09,-2.0942
2004-12-10,0.713
2004-12-13,1.7699
2004-12-14,3.1304
2004-12-15,7.7572
2004-12-16,1.0955
2004-12-17,4.9536
