ticker,XERI US Equity
2014-08-05,6.8966
2014-08-06,-4.8387
2014-08-07,0.0
2014-08-12,5.0847
2014-08-13,12.9032
2014-08-14,-14.2857
2014-08-15,0.0
2014-08-18,10.0
2014-08-19,-6.0606
2014-08-20,-19.3548
2014-08-21,24.0
2014-08-22,-29.0323
2014-08-25,0.2273
2014-08-26,6.576
2014-08-27,2.1277
2014-08-28,0.0
2014-09-02,-6.25
2014-09-03,2.4444
2014-09-04,17.1367
2014-09-05,0.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,-22.2222
2014-09-12,0.0
2014-09-15,0.0
2014-09-17,0.0
2014-09-18,-14.2857
2014-09-19,0.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-29,2.7778
2014-10-03,-10.8108
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,12.0455
2014-10-10,-12.3732
2014-10-14,-1.2346
2014-10-15,0.0
2014-10-20,-12.5
2014-10-24,0.0
2014-10-27,-7.1429
2014-10-29,0.7692
2014-10-30,37.4046
2014-10-31,-16.5972
2014-11-03,0.791
2014-11-04,18.9591
2014-11-05,0.0
2014-11-06,-5.5556
2014-11-07,0.0
2014-11-10,-11.0662
2014-11-11,0.0
2014-11-12,5.8289
2014-11-13,37.5
2014-11-14,0.0
2014-11-17,-31.8182
2014-11-18,6.6667
2014-11-19,-12.5
2014-11-20,21.4286
2014-11-21,0.0
2014-11-24,-18.75
2014-11-25,8.5973
2014-11-26,-7.25
2014-12-02,0.6289
2014-12-03,0.0
2014-12-05,-28.4821
2014-12-12,42.8215
2014-12-15,-11.8881
2014-12-16,-9.5238
2014-12-18,-3.5088
2014-12-23,-3.6364
2014-12-24,13.2075
2014-12-29,-8.3333
2014-12-30,-3.6364
2014-12-31,10.3774
2015-01-02,2.5641
2015-01-07,-33.3333
2015-01-08,12.5
2015-01-09,-5.5556
2015-01-13,5.8824
2015-01-14,-24.4444
2015-01-16,-11.7647
2015-01-20,-16.6667
2015-01-21,-20.0
2015-01-23,-3.75
2015-01-26,-11.6883
2015-01-27,-8.8235
2015-01-28,0.0
2015-01-29,0.0
2015-02-02,45.1613
2015-02-04,-11.1111
2015-02-05,10.0
2015-02-06,0.0
2015-02-10,13.6364
2015-02-11,-42.0
2015-02-12,-1.7241
2015-02-13,-22.807
2015-02-17,13.6364
2015-02-18,-11.5
2015-02-19,-9.6045
2015-02-20,-12.5
2015-02-23,14.2857
2015-02-24,-20.0
2015-02-25,25.0
2015-02-26,5.0
2015-02-27,130.9524
2015-03-02,75.2577
2015-03-03,23.5294
2015-03-04,-9.5238
2015-03-05,-10.526299999999999
2015-03-06,5.8824
2015-03-10,0.0
2015-03-12,-6.25
2015-03-13,-28.8889
2015-03-16,0.0
2015-03-17,66.6667
2015-03-18,0.0
2015-03-19,-19.875
2015-03-20,12.3245
2015-03-23,-16.5278
2015-03-24,-0.1664
2015-03-25,0.0
2015-03-26,6.5
2015-03-27,0.0
2015-03-30,18.9358
2015-03-31,-14.7368
2015-04-01,-12.3457
2015-04-02,40.8451
2015-04-06,5.0
2015-04-07,0.0
2015-04-08,2.8571
2015-04-09,11.1111
2015-04-10,-16.6667
2015-04-13,19.875
2015-04-14,0.1043
2015-04-15,-16.5104
2015-04-17,9.7941
2015-04-22,-8.9773
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,0.0624
2015-04-29,0.0
2015-04-30,-0.0624
2015-05-04,-30.0874
2015-05-05,11.9643
2015-05-07,-9.0112
2015-05-11,-3.2428
2015-05-12,3.0797
2015-05-13,-43.5852
2015-05-14,106.8536
2015-05-15,-3.6145
2015-05-18,22.5
2015-05-19,2.0408
2015-05-20,0.0
2015-05-21,-9.0
2015-05-22,9.8901
2015-05-26,-10.125
2015-05-28,-19.7497
2015-05-29,24.6101
2015-06-01,-22.114
2015-06-02,-14.1071
2015-06-03,-1.8711
2015-06-04,18.4322
2015-06-05,-14.1324
2015-06-08,0.0
2015-06-09,0.0
2015-06-12,-1.875
2015-06-15,-1.6985000000000001
2015-06-16,-6.9114
2015-06-17,-7.4246
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,8.2707
2015-06-23,7.4074
2015-06-24,-3.4483
2015-06-26,1.7856999999999998
2015-06-29,-1.5351
2015-07-01,-0.2227
2015-07-06,7.1429
2015-07-07,-6.6667
2015-07-08,5.3571
2015-07-09,-0.2119
2015-07-16,0.2123
2015-07-17,0.0
2015-07-20,0.8475
2015-07-22,-31.0924
2015-07-23,21.9512
2015-07-24,0.0
2015-07-30,-10.0
2015-07-31,11.1111
2015-08-06,0.0
2015-08-07,-20.0
2015-08-17,74.6875
2015-08-19,-28.4436
2015-08-21,50.0
2015-08-24,-18.6667
2015-09-03,26.2295
2015-09-15,-2.5974
2015-09-18,-70.6667
2015-09-21,236.3636
2015-09-22,-45.9459
2015-10-06,0.0
2015-10-07,-25.0
2015-10-08,66.6667
2015-10-20,-40.0
2015-10-26,150.0
2015-10-27,-46.6667
2015-10-30,-2.5
2015-11-05,-23.0769
2015-11-09,0.0
2015-11-10,66.6667
2015-11-11,-20.0
2015-11-13,-25.0
2015-11-20,0.0
2015-11-23,1.6667
2015-11-24,-1.6393
2015-11-27,0.0
2015-11-30,83.3333
2015-12-07,-63.6364
2015-12-08,5.0
2015-12-10,14.2857
2015-12-23,-12.5
2016-01-20,19.0476
2016-01-27,116.0
2016-02-03,-7.4074
2016-03-01,-60.0
2016-03-02,-60.0
2016-03-03,8.5938
2016-03-04,15.1079
2016-03-07,5.0
2016-03-08,185.7143
2016-03-11,-10.0
2016-03-14,-22.2222
2016-03-21,64.2857
2016-03-22,-2.8986
2016-03-24,-5.9701
2016-03-29,-12.6984
2016-03-31,27.2727
2016-04-08,0.0
2016-04-12,0.0
2016-04-14,0.0
2016-04-22,0.0
2016-04-27,-28.5714
2016-04-28,-16.0
2016-04-29,-4.7619
2016-05-10,50.0
2016-05-11,-32.9167
2016-05-16,-0.6211
2016-05-17,5.0
2016-05-18,0.0
2016-05-20,77.0833
2016-05-25,-19.3277
2016-06-17,-23.3333
2016-06-20,-8.1522
2016-06-22,0.0
2016-06-23,75.1479
2016-06-24,-33.1081
2016-06-27,-14.6465
2016-06-29,8.8757
2016-07-18,25.5435
2016-07-19,-26.8398
2016-07-20,0.0
2016-07-26,36.6864
2016-07-28,-26.8398
2016-08-03,36.6864
2016-08-04,-63.2035
2016-08-12,171.7647
2016-08-17,0.0
2016-08-22,28.1385
2016-08-23,0.0
2016-09-07,-45.9459
2016-09-08,-19.375
2016-09-09,24.031
2016-09-14,0.0
2016-09-15,75.0
2016-09-19,-14.2857
2016-09-20,16.6667
2016-09-21,0.0
2016-09-22,-3.2143
2016-09-23,0.369
2016-09-26,-0.3676
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.369
2016-10-06,-0.3676
2016-10-11,3.321
2016-10-14,-14.2857
2016-10-17,10.2083
2016-10-20,0.0
2016-10-24,5.8601
2016-10-28,-14.2857
2016-10-31,0.0
2016-11-04,15.0
2016-11-08,0.0
2016-11-22,-27.5362
2016-11-28,0.0
2016-12-01,10.75
2016-12-12,-21.8962
2016-12-23,38.7283
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,-1.0417
2017-01-04,22.947400000000002
2017-01-09,-4.1096
2017-01-12,-34.2857
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,7.0652
2017-01-23,21.8274
2017-02-01,0.0
2017-02-07,-23.3333
2017-02-08,0.0
2017-02-21,30.4348
2017-02-27,0.0
2017-03-06,-23.3333
2017-03-07,0.0
2017-03-10,0.0
2017-03-14,30.4348
2017-03-15,16.6667
2017-03-17,0.0
2017-03-23,-34.2857
2017-03-31,0.0
2017-04-05,73.913
2017-04-06,25.0
2017-04-07,-10.0
2017-04-12,-8.8889
2017-04-13,-2.439
2017-04-17,-25.0
2017-04-18,-16.0417
2017-04-19,-0.7444
2017-04-20,-20.0
2017-04-21,25.0
2017-04-24,0.0
2017-04-25,-20.0
2017-04-27,0.0
2017-04-28,20.0
2017-05-01,25.0
2017-05-02,-16.6667
2017-05-03,-6.0
2017-05-05,2.1277
2017-05-08,0.0
2017-05-10,-42.9688
2017-05-11,-12.3288
2017-05-12,-16.6667
2017-05-15,12.5
2017-05-16,-3.3333
2017-05-17,1.1494
2017-05-18,-9.0909
2017-05-19,10.0
2017-05-22,-1.1364
2017-05-23,-17.2414
2017-05-24,0.0
2017-05-25,-11.1111
2017-05-26,4.6875
2017-05-30,7.4627
2017-05-31,0.0
2017-06-01,11.1111
2017-06-02,-1.875
2017-06-05,-22.293
2017-06-06,-0.3279
2017-06-07,-3.9474
2017-06-08,23.2877
2017-06-09,-37.7778
2017-06-12,16.0714
2017-06-13,38.4615
2017-06-14,-33.3333
2017-06-15,15.0
2017-06-16,-13.0435
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,-15.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-26,-1.9607999999999999
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,-10.0
2017-07-03,-22.2222
2017-07-05,0.0
2017-07-07,-14.2857
2017-07-10,66.6667
2017-07-11,-22.0
2017-07-12,28.2051
2017-07-14,-22.0
2017-07-17,28.2051
2017-07-18,-20.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,100.0
2017-07-24,-48.75
2017-07-25,0.0
2017-07-26,0.0
2017-07-28,92.6829
2017-07-31,-48.1013
2017-08-01,0.0
2017-08-02,9.7561
2017-08-03,0.0
2017-08-08,-8.8889
2017-08-10,-39.0244
2017-08-14,0.0
2017-08-25,-20.0
2017-08-28,0.0
2017-08-29,30.0
2017-08-30,15.3846
2017-08-31,0.0
2017-09-01,0.0
2017-09-06,-10.0
2017-09-11,0.0
2017-09-12,-7.4074
2017-09-14,0.0
2017-09-18,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-10-02,0.0
2017-10-03,560.0
2017-10-04,-38.7879
2017-10-05,58.4158
2017-10-06,-6.25
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,-10.7333
2017-10-12,-10.3809
2017-10-13,8.3333
2017-10-16,4.2308
2017-10-17,-26.1993
2017-10-18,0.0
2017-10-19,-23.33
2017-10-20,30.4291
2017-10-23,-10.0
2017-10-24,-3.4444
2017-10-26,5.6847
2017-10-27,0.1742
2017-10-30,-45.6522
2017-10-31,24.0
2017-11-02,-1.6129
2017-11-06,-18.0328
2017-11-07,4.0
2017-11-08,-3.8462
2017-11-14,0.0
2017-11-15,4.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-27,-3.8462
2017-11-28,-4.0
2017-11-29,0.0
2017-12-05,-6.25
2017-12-06,-22.2222
2017-12-07,0.0
2017-12-08,-5.7143
2017-12-11,6.0606
2017-12-13,9.2
2017-12-18,-8.4249
2017-12-19,14.2857
2017-12-20,-12.5
2017-12-21,2.8571
2017-12-22,11.1111
2017-12-26,-10.0
2017-12-27,0.0
2017-12-28,2.2222
2017-12-29,-4.8913
2018-01-05,5.4857
2018-01-08,-2.4919000000000002
2018-01-09,2.5556
2018-01-10,8.3424
2018-01-16,-12.5
2018-01-18,145.7143
2018-01-19,-43.0233
2018-01-22,-18.3673
2018-01-23,26.45
2018-01-25,-1.1467
2018-01-26,-20.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-06,52.5
2018-02-07,-32.7869
2018-02-09,-2.439
2018-02-12,2.5
2018-02-16,0.0
2018-02-21,2.439
2018-03-01,-2.3810000000000002
2018-03-06,-2.439
2018-03-08,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-26,0.0
2018-04-04,2.5
2018-04-09,9.7561
2018-04-10,-11.1111
2018-04-12,0.0
2018-04-13,0.0
2018-04-19,-20.0
2018-04-23,0.0
2018-04-26,9.375
2018-05-02,32.5714
2018-05-07,-31.0345
2018-05-08,262.5
2018-05-09,-13.7931
2018-05-10,25.0
2018-05-11,-4.0
2018-05-14,-16.6667
2018-05-15,-1.0
2018-05-17,-9.0909
2018-05-18,0.0
2018-05-22,82.2222
2018-05-23,-32.9268
2018-05-24,81.8182
2018-05-25,0.0
2018-05-29,-25.0
2018-05-30,-6.6667
2018-06-01,0.0
2018-06-05,28.5714
2018-06-06,-33.3333
2018-06-07,25.0
2018-06-11,0.0
2018-06-13,-20.0
2018-06-14,-16.6667
2018-06-15,0.0
2018-06-18,-28.0
2018-06-19,-15.2778
2018-06-20,0.0
2018-06-26,63.9344
2018-06-28,-39.0
2018-07-02,1.6393
2018-07-05,-3.2258
2018-07-11,0.0
2018-07-13,0.0
2018-07-17,-11.6667
2018-07-18,0.0
2018-07-26,-1.8868
2018-07-27,-5.7692
2018-07-31,-16.3265
2018-08-03,0.0
2018-08-07,21.9512
2018-08-08,-36.0
2018-08-09,0.0
2018-08-10,40.625
2018-08-13,-11.1111
2018-08-16,-12.25
2018-08-17,13.9601
2018-08-23,145.0
2018-08-29,-3.0612
2018-09-06,0.0
2018-09-10,-55.8947
2018-09-11,64.6778
2018-09-13,27.2464
2018-09-19,-6.6059
2018-09-20,-2.439
2018-09-21,-36.25
2018-09-26,37.2549
2018-10-01,-27.1429
2018-10-22,-19.6078
2018-10-26,-2.439
2018-11-01,0.0
2018-11-02,0.25
2018-11-21,-25.187
2018-11-27,-6.6667
2018-11-30,0.0
2018-12-11,0.0
2018-12-19,3.5714
2018-12-20,-20.6897
2018-12-24,-26.087
2018-12-27,76.4706
2018-12-31,13.0
2019-01-02,-35.1032
2019-01-03,-4.5455
2019-01-07,21.1905
2019-01-28,-21.4145
2019-01-30,0.0
2019-02-04,-7.0
2019-02-07,-8.6022
2019-02-19,0.0
2019-02-22,0.0
2019-02-25,0.0
2019-02-27,0.0
2019-03-01,0.0
2019-04-08,76.4706
2019-04-09,0.0
2019-04-11,-43.3333
2019-04-18,111.7647
2019-04-23,166.6667
2019-04-24,-41.6667
2019-04-25,25.0
2019-04-26,-14.2857
2019-04-29,-13.3333
2019-04-30,15.3846
2019-05-01,-31.6667
2019-05-02,21.9512
2019-05-06,-13.3
2019-05-07,-0.8074
2019-05-10,-2.3256
2019-05-13,16.6667
2019-05-14,2.0408
2019-05-15,0.0
2019-05-17,-20.0
2019-05-20,0.0
2019-05-21,-22.5
2019-05-29,16.129
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-04,22.2222
2019-06-06,0.0
2019-06-10,0.0
2019-06-14,-9.0909
2019-06-17,75.0
2019-06-18,0.0
2019-06-25,-34.2857
2019-06-26,19.5652
2019-06-28,0.0
2019-07-05,-20.0
2019-07-09,0.0
2019-07-10,5.2273
2019-07-16,51.1879
2019-07-17,-15.7143
2019-07-18,52.5424
2019-07-22,0.0
2019-07-23,-50.0
2019-07-24,2.2222
2019-08-05,-4.3478
2019-08-19,7.9545
2019-08-20,-20.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-28,0.0
2019-09-04,136.8421
2019-09-05,227.7778
2019-09-06,-38.9831
2019-09-09,27.7778
2019-09-10,17.3913
2019-09-11,-32.963
2019-09-12,-15.4696
2019-09-13,30.719
2019-09-16,-11.0
2019-09-17,-1.6854
2019-09-18,13.7143
2019-09-19,-9.5477
2019-09-20,-3.6667
2019-09-23,1.5859
2019-09-24,-24.0988
2019-09-25,251.5333
2019-09-26,0.0
2019-09-27,-26.2128
2019-09-30,-4.8443000000000005
2019-10-01,3.0303
2019-10-02,-15.8824
2019-10-03,1.3986
2019-10-04,3.4483
2019-10-07,4.9667
2019-10-08,2.2547
2019-10-09,-13.0435
2019-10-10,-5.3571
2019-10-11,5.6604
2019-10-14,-10.7143
2019-10-15,5.0
2019-10-16,25.3333
2019-10-17,-0.0973
2019-10-18,23.068
2019-10-21,-20.1483
2019-10-22,-3.87
2019-10-23,1.4493
2019-10-24,4.4444
2019-10-25,1.2158
2019-10-28,14.1141
2019-10-29,-9.0
2019-10-30,-2.675
2019-10-31,3.9964
2019-11-01,-0.2857
2019-11-04,-8.0229
2019-11-05,-3.4268
2019-11-06,-1.7032
2019-11-07,-4.6338
2019-11-08,3.2347
2019-11-11,0.0
2019-11-12,-16.6667
2019-11-13,4.0
2019-11-14,49.6154
2019-11-15,-22.8792
2019-11-18,16.6667
2019-11-19,-11.4286
2019-11-20,-1.9355
2019-11-21,8.5526
2019-11-22,7.2727
2019-11-25,-12.4294
2019-11-26,25.7742
2019-11-27,-7.4122
2019-11-29,-3.0471
2019-12-02,5.7143
2019-12-03,-10.0
2019-12-04,7.5075
2019-12-05,-6.9832
2019-12-06,20.1201
2019-12-10,-12.5
2019-12-11,0.0
2019-12-12,-2.8571
2019-12-13,-11.7647
2019-12-16,0.0
2019-12-17,3.2667
2019-12-18,0.0646
2019-12-19,0.0
2019-12-20,-6.4516
2019-12-26,9.3103
2019-12-27,-3.4699999999999998
2019-12-30,-1.9607999999999999
2019-12-31,0.3333
2020-01-02,-5.3156
2020-01-03,-19.2982
2020-01-06,27.3043
2020-01-07,5.1913
2020-01-08,-26.9481
2020-01-09,16.0
2020-01-10,14.9425
2020-01-13,-30.0
2020-01-14,6.1905
2020-01-15,1.3453
2020-01-16,25.6637
2020-01-17,-2.1127
2020-01-21,-8.3453
2020-01-22,0.0785
2020-01-23,8.6275
2020-01-24,8.2671
2020-01-27,-16.6389
2020-01-28,22.0
2020-01-29,-11.4754
2020-01-30,14.8148
2020-01-31,12.9032
2020-02-03,-14.2857
2020-02-05,-6.6667
2020-02-07,-3.5714
2020-02-10,-3.7037
2020-02-11,6.5385
2020-02-13,16.9675
2020-02-14,0.0
2020-02-18,-7.4074
2020-02-20,15.0
2020-02-24,-24.6377
2020-02-25,-9.4423
2020-02-27,-8.2608
2020-03-02,33.7963
2020-03-03,-22.1453
2020-03-04,-2.2222
2020-03-05,15.9091
2020-03-06,17.2549
2020-03-09,23.7458
2020-03-10,-22.8378
2020-03-11,-22.9422
2020-03-12,-9.0909
2020-03-13,13.0
2020-03-16,-11.5044
2020-03-17,16.25
2020-03-19,-13.9785
2020-03-20,0.0
2020-03-23,-5.0
2020-03-24,32.8947
2020-03-25,-19.2079
2020-03-26,-11.7647
2020-03-27,-11.1111
2020-03-30,3.125
2020-03-31,90.9091
2020-04-01,-16.9365
2020-04-02,-15.9182
2020-04-03,46.8182
2020-04-06,-17.9567
2020-04-07,0.0
2020-04-08,-9.434
2020-04-09,-16.25
2020-04-13,63.6816
2020-04-14,-18.0456
2020-04-15,22.0191
2020-04-17,-17.9331
2020-04-20,-3.7037
2020-04-22,26.1538
2020-04-23,-5.4878
2020-04-24,0.0
2020-04-29,-3.2258
2020-05-04,-16.6667
2020-05-05,0.0
2020-05-06,12.0
2020-05-07,10.7143
2020-05-08,-25.8065
2020-05-11,8.6957
2020-05-12,-6.0
2020-05-13,19.1489
2020-05-14,0.3571
2020-05-15,-0.3559
2020-05-18,32.1429
2020-05-19,-0.2703
2020-05-20,-18.0894
2020-05-21,15.7982
2020-05-22,14.2857
2020-05-26,-2.5
2020-05-27,2.5641
2020-05-28,0.0
2020-05-29,-22.5
2020-06-01,6.4516
2020-06-02,-16.6667
2020-06-03,-8.3636
2020-06-04,38.8889
2020-06-05,14.2857
2020-06-08,6.8375
2020-06-09,-8.7399
2020-06-10,48.9744
2020-06-11,1.5491000000000001
2020-06-12,-11.8644
2020-06-15,5.7692
2020-06-16,0.3636
2020-06-17,-14.8551
2020-06-19,0.0
2020-06-22,6.1702
2020-06-23,12.2244
2020-06-24,-19.4643
2020-06-25,0.8869
2020-06-26,-2.5275
2020-06-29,2.8185000000000002
2020-07-01,-1.3158
2020-07-02,-11.1111
2020-07-06,25.0
2020-07-07,-29.0
2020-07-08,23.9437
2020-07-09,25.0
2020-07-10,-9.0909
2020-07-13,-6.0
2020-07-14,8.5106
2020-07-15,4.4118
2020-07-16,-6.1033
2020-07-17,-12.0
2020-07-20,14.0909
2020-07-21,0.5976
2020-07-22,-12.8713
2020-07-23,8.5227
2020-07-24,0.5236
2020-07-27,4.1667
2020-07-28,-17.8
2020-07-29,2.1898
2020-07-30,19.2857
2020-07-31,19.7605
