ticker,TSTS US Equity
2015-03-24,-6.9565
2015-03-25,1.8692
2015-03-26,16.9725
2015-03-27,5.8824
2015-03-30,5.5556
2015-03-31,5.2632
2015-04-01,-9.625
2015-04-02,-14.7994
2015-04-06,28.5714
2015-04-07,-2.1886
2015-04-08,-3.6145
2015-04-09,7.1429
2015-04-10,3.0
2015-04-13,9.2233
2015-04-14,18.5185
2015-04-15,3.25
2015-04-16,1.2107
2015-04-17,10.0478
2015-04-20,20.3261
2015-04-21,-0.813
2015-04-22,-43.7158
2015-04-23,-22.3301
2015-04-24,0.0
2015-04-27,-29.1667
2015-04-28,2.9412000000000003
2015-04-29,2.8571
2015-04-30,-2.7778
2015-05-01,-8.5714
2015-05-04,-25.0391
2015-05-05,-19.1245
2015-05-06,25.451
2015-05-07,8.3719
2015-05-08,-3.4596999999999998
2015-05-11,0.1473
2015-05-12,1.9607999999999999
2015-05-13,2.3077
2015-05-14,0.0
2015-05-15,5.2632
2015-05-18,7.1429
2015-05-19,-1.0
2015-05-20,7.7440999999999995
2015-05-21,0.625
2015-05-22,18.0124
2015-05-26,-4.2105
2015-05-27,0.0
2015-05-28,-3.2967
2015-05-29,-3.4091
2015-06-01,0.5882
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,1.1696
2015-06-05,-7.5145
2015-06-08,3.75
2015-06-09,23.494
2015-06-10,-4.878
2015-06-11,-28.2051
2015-06-12,0.0
2015-06-15,10.1339
2015-06-16,23.2266
2015-06-17,-10.526299999999999
2015-06-18,2.9412000000000003
2015-06-19,-9.607099999999999
2015-06-22,-0.7507
2015-06-23,0.0
2015-06-24,5.0955
2015-06-25,-3.0303
2015-06-26,-7.6953
2015-06-29,15.1079
2015-06-30,0.0
2015-07-01,-2.3529
2015-07-02,0.6024
2015-07-06,4.7904
2015-07-07,1.1429
2015-07-08,0.565
2015-07-09,0.2809
2015-07-10,-4.7619
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,0.5882
2015-07-16,2.924
2015-07-17,2.8409
2015-07-20,-2.7624
2015-07-21,-1.1364
2015-07-22,14.9425
2015-07-23,14.25
2015-07-24,1.5316999999999998
2015-07-27,4.3103
2015-07-28,2.0661
2015-07-29,7.085
2015-07-30,19.1635
2015-07-31,1.2096
2015-08-03,-33.0721
2015-08-04,10.4508
2015-08-05,-26.6896
2015-08-06,-16.1244
2015-08-07,-6.8966
2015-08-10,0.0926
2015-08-11,3.2377
2015-08-12,-3.2258
2015-08-13,-5.9259
2015-08-14,7.7756
2015-08-17,-0.3653
2015-08-18,1.1916
2015-08-19,3.5326
2015-08-20,4.9869
2015-08-21,-6.6667
2015-08-24,5.7143
2015-08-25,2.027
2015-08-26,-1.9868000000000001
2015-08-27,-1.3936
2015-08-28,-2.5696
2015-08-31,-1.1868
2015-09-01,-2.4911
2015-09-02,2.3266
2015-09-03,0.2229
2015-09-04,15.3025
2015-09-08,-0.3472
2015-09-09,-10.8014
2015-09-10,1.3889
2015-09-11,-17.6798
2015-09-14,8.0083
2015-09-15,-2.4555
2015-09-16,14.5114
2015-09-17,-0.6897
2015-09-18,7.6389
2015-09-21,-5.1613
2015-09-22,-9.8639
2015-09-23,-3.4906
2015-09-24,0.391
2015-09-25,3.6027
2015-09-28,5.2632
2015-09-29,-3.5714
2015-09-30,1.4815
2015-10-01,-4.562
2015-10-02,4.7801
2015-10-05,-2.5547
2015-10-06,1.1236
2015-10-07,-2.6389
2015-10-08,-4.1369
2015-10-09,0.0
2015-10-12,-10.4167
2015-10-13,-6.2016
2015-10-14,-10.2715
2015-10-15,10.526299999999999
2015-10-16,-4.2857
2015-10-19,0.8706
2015-10-20,-9.2478
2015-10-21,-2.1739
2015-10-22,-45.5556
2015-10-23,-50.0
2015-10-26,-30.6122
2015-10-27,-63.9706
2015-10-28,4.0816
2015-10-29,-31.3725
2015-10-30,-8.5714
2015-11-02,4.6875
2015-11-03,34.3284
2015-11-04,26.6667
2015-11-05,-15.7895
2015-11-06,-36.4583
2015-11-09,9.8361
2015-11-10,-40.2985
2015-11-11,-27.5
2015-11-12,-34.4828
2015-11-13,100.0
2015-11-16,10.526299999999999
2015-11-17,-28.5714
2015-11-18,-3.3333
2015-11-19,-17.2414
2015-11-20,0.0
2015-11-23,45.8333
2015-11-24,88.5714
2015-11-25,-3.0303
2015-11-27,20.3125
2015-11-30,-24.6753
2015-12-01,10.3448
2015-12-02,-34.375
2015-12-03,-4.7619
2015-12-04,-12.5
2015-12-07,0.0
2015-12-08,-8.5714
2015-12-09,-6.25
2015-12-10,-3.3333
2015-12-11,3.4483
2015-12-14,0.0
2015-12-15,-13.3333
2015-12-16,76.9231
2015-12-17,-13.0435
2015-12-18,0.0
2015-12-21,-25.0
2015-12-22,13.3333
2015-12-23,-5.8824
2015-12-24,0.0
2015-12-28,-15.625
2015-12-29,-11.1111
2015-12-30,-8.3333
2015-12-31,18.1818
2016-01-04,-19.2308
2016-01-05,23.8095
2016-01-06,-19.2308
2016-01-07,-14.2857
2016-01-08,-22.2222
2016-01-11,14.2857
2016-01-12,-12.5
2016-01-13,-21.4286
2016-01-14,18.1818
2016-01-15,-15.3846
2016-01-19,0.0
2016-01-20,-9.0909
2016-01-21,-20.0
2016-01-22,0.0
2016-01-25,-25.0
2016-01-26,50.0
2016-01-27,-44.4444
2016-01-28,60.0
2016-01-29,-25.0
2016-02-01,-16.6667
2016-02-02,0.0
2016-02-03,-40.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,66.6667
2016-02-09,-40.0
2016-02-10,0.0
2016-02-11,-33.3333
2016-02-12,50.0
2016-02-16,-20.0
2016-02-17,25.0
2016-02-18,0.0
2016-02-19,-20.0
2016-02-22,25.0
2016-02-23,0.0
2016-02-24,-33.3333
2016-02-25,20.0
2016-02-26,25.0
2016-02-29,-33.3333
2016-03-01,0.0
2016-03-02,50.0
2016-03-03,-20.0
2016-03-04,-16.6667
2016-03-07,50.0
2016-03-08,-33.3333
2016-03-09,20.0
2016-03-10,-16.6667
2016-03-11,0.0
2016-03-14,50.0
2016-03-15,0.0
2016-03-16,-33.3333
2016-03-17,-20.0
2016-03-18,87.5
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,-33.3333
2016-03-30,0.0
2016-04-01,50.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,-33.3333
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,20.0
2016-04-13,-33.3333
2016-04-14,0.0
2016-04-15,25.0
2016-04-18,-20.0
2016-04-19,25.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-10,0.0
2016-05-16,-20.0
2016-05-17,25.0
2016-05-18,0.0
2016-05-20,0.0
2016-05-23,140.0
2016-05-24,-37.5
2016-05-25,66.6667
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,-40.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,-33.3333
2016-06-08,50.0
2016-06-09,6.6667
2016-06-10,-37.5
2016-06-13,0.0
2016-06-14,-20.0
2016-06-15,25.0
2016-06-16,0.0
2016-06-17,50.0
2016-06-20,6.6667
2016-06-21,-6.25
2016-06-22,-33.3333
2016-06-23,50.0
2016-06-24,0.0
2016-06-29,0.0
2016-07-01,-33.3333
2016-07-06,0.0
2016-07-07,-20.0
2016-07-08,25.0
2016-07-11,50.0
2016-07-12,-33.3333
2016-07-13,50.0
2016-07-14,0.0
2016-07-15,-33.3333
2016-07-19,50.0
2016-07-20,0.0
2016-07-21,-33.3333
2016-07-22,50.0
2016-07-25,-33.3333
2016-07-26,20.0
2016-07-28,25.0
2016-07-29,66.6667
2016-08-01,-40.0
2016-08-02,6.6667
2016-08-03,-6.25
2016-08-04,-33.3333
2016-08-05,50.0
2016-08-08,0.0
2016-08-09,-46.6667
2016-08-11,87.5
2016-08-12,6.6667
2016-08-15,-37.5
2016-08-17,50.0
2016-08-19,0.0
2016-08-23,-33.3333
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,50.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,-46.6667
2016-09-06,87.5
2016-09-08,0.0
2016-09-09,-46.6667
2016-09-13,25.0
2016-09-14,20.0
2016-09-23,25.0
2016-09-26,0.0
2016-09-29,-33.3333
2016-09-30,50.0
2016-10-03,0.0
2016-10-05,-46.6667
2016-10-07,87.5
2016-10-10,-33.3333
2016-10-13,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-20,50.0
2016-10-21,-33.3333
2016-10-25,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,50.0
2016-11-02,-46.6667
2016-11-03,25.0
2016-11-04,0.0
2016-11-09,0.0
2016-11-14,50.0
2016-11-15,-46.6667
2016-11-16,0.0
2016-11-17,25.0
2016-11-18,0.0
2016-11-23,20.0
2016-11-28,0.0
2016-11-29,-16.6667
2016-11-30,-20.0
2016-12-02,25.0
2016-12-05,0.0
2016-12-08,20.0
2016-12-09,25.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,-33.3333
2016-12-15,50.0
2016-12-16,-33.3333
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,60.0
2016-12-22,-50.0
2016-12-23,25.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,-20.0
2016-12-30,212.5
2017-01-03,0.0
2017-01-04,-40.0
2017-01-05,66.6667
2017-01-06,0.0
2017-01-09,-40.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,-20.0
2017-01-20,25.0
2017-01-23,6.6667
2017-01-24,-6.25
2017-01-25,-33.3333
2017-01-26,150.0
2017-01-27,-40.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-06,66.6667
2017-02-07,-36.0
2017-02-08,-6.25
2017-02-09,-33.3333
2017-02-10,-20.0
2017-02-13,25.0
2017-02-14,0.0
2017-02-15,50.0
2017-02-17,-33.3333
2017-02-22,50.0
2017-02-23,-33.3333
2017-02-24,150.0
2017-02-27,-40.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-03,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,-46.6667
2017-03-10,87.5
2017-03-13,0.0
2017-03-14,-33.3333
2017-03-15,50.0
2017-03-16,0.0
2017-03-17,-20.0
2017-03-20,-16.6667
2017-03-21,20.0
2017-03-22,25.0
2017-03-23,-33.3333
2017-03-24,50.0
2017-03-27,0.0
2017-03-28,6.6667
2017-03-30,-6.25
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,-33.3333
2017-04-06,50.0
2017-04-07,6.6667
2017-04-10,-6.25
2017-04-11,-46.6667
2017-04-12,25.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-21,0.0
2017-04-24,-20.0
2017-04-25,0.0
2017-04-26,25.0
2017-04-27,-20.0
2017-04-28,25.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,-20.0
2017-05-05,0.0
2017-05-11,25.0
2017-05-12,-20.0
2017-05-15,25.0
2017-05-16,0.0
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,-20.0
2017-05-24,87.5
2017-05-31,-33.3333
2017-06-01,0.0
2017-06-05,50.0
2017-06-06,6.6667
2017-06-07,-50.0
2017-06-08,0.0
2017-06-09,100.0
2017-06-12,-50.0
2017-06-14,0.0
2017-06-16,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-28,0.0
2017-06-30,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,100.0
2017-07-12,-50.0
2017-07-13,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-28,0.0
2017-08-02,50.0
2017-08-04,-33.3333
2017-08-08,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-15,200.0
2017-08-16,-33.3333
2017-08-17,0.0
2017-08-18,-50.0
2017-08-21,60.0
2017-08-22,25.0
2017-08-23,0.0
2017-08-25,-50.0
2017-08-28,0.0
2017-08-29,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-28,0.0
2017-10-02,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,100.0
2017-10-10,-25.0
2017-10-11,-33.3333
2017-10-13,0.0
2017-10-18,0.0
2017-10-20,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-11-01,0.0
2017-11-02,100.0
2017-11-03,-50.0
2017-11-07,0.0
2017-11-10,0.0
2017-11-16,0.0
2017-11-17,100.0
2017-11-20,-25.0
2017-11-21,-33.3333
2017-11-29,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,50.0
2017-12-13,-33.3333
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-05,50.0
2018-01-09,-33.3333
2018-01-11,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-19,50.0
2018-01-22,-33.3333
2018-01-23,100.0
2018-01-24,0.0
2018-01-25,50.0
2018-01-26,-33.3333
2018-01-29,-25.0
2018-01-30,-33.3333
2018-02-01,100.0
2018-02-05,-50.0
2018-02-07,0.0
2018-02-09,0.0
2018-02-12,50.0
2018-02-16,-33.3333
2018-02-21,0.0
2018-02-22,0.0
2018-02-26,0.0
2018-03-02,0.0
2018-03-06,0.0
2018-03-08,80.0
2018-03-09,11.1111
2018-03-12,0.0
2018-03-13,-50.0
2018-03-19,50.0
2018-03-27,-33.3333
2018-04-03,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-30,0.0
2018-05-02,100.0
2018-05-07,0.0
2018-05-08,-25.0
2018-05-11,0.0
2018-05-15,0.0
2018-05-16,-33.3333
2018-05-24,0.0
2018-05-29,100.0
2018-06-08,50.0
2018-06-11,66.6667
2018-06-12,-40.0
2018-06-13,-33.3333
2018-06-14,0.0
2018-06-15,-50.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-21,100.0
2018-06-22,-50.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-06,100.0
2018-07-09,-50.0
2018-07-11,100.0
2018-07-12,-50.0
2018-07-13,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-23,100.0
2018-07-24,-50.0
2018-07-26,0.0
2018-07-27,100.0
2018-07-30,-50.0
2018-07-31,0.0
2018-08-03,0.0
2018-08-07,0.0
2018-08-10,100.0
2018-08-13,-50.0
2018-08-14,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-31,50.0
2018-09-04,-33.3333
2018-09-05,0.0
2018-09-06,0.0
2018-09-12,100.0
2018-09-17,0.0
2018-09-18,-50.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-26,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-09,0.0
2018-10-12,0.0
2018-10-17,0.0
2018-10-19,0.0
2018-10-23,50.0
2018-10-26,-33.3333
2018-10-30,0.0
2018-10-31,0.0
2018-11-02,0.0
2018-11-07,100.0
2018-11-09,-50.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-19,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-12-04,-99.0
2018-12-06,19900.0001
2018-12-07,-50.0
2018-12-10,0.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-19,50.0
2018-12-20,33.3333
2018-12-21,-50.0
2018-12-24,0.0
2018-12-26,100.0
2018-12-27,-50.0
2019-01-10,0.0
2019-01-14,50.0
2019-01-15,33.3333
2019-01-16,-50.0
2019-01-23,0.0
2019-01-25,0.0
2019-01-28,100.0
2019-01-31,0.0
2019-02-04,-50.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,0.0
2019-02-14,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-22,0.0
2019-02-27,0.0
2019-03-01,50.0
2019-03-07,-33.3333
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-15,50.0
2019-03-19,33.3333
2019-03-21,0.0
2019-03-22,0.0
2019-03-26,0.0
2019-03-27,-50.0
2019-03-29,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-15,0.0
2019-04-17,0.0
2019-04-18,100.0
2019-04-22,0.0
2019-04-30,100.0
2019-05-01,25.0
2019-05-02,-40.0
2019-05-03,-33.3333
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,50.0
2019-05-16,33.3333
2019-05-17,0.0
2019-05-20,-25.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,-33.3333
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-10,0.0
2019-06-11,50.0
2019-06-12,0.0
2019-06-13,-33.3333
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-25,-50.0
2019-06-26,100.0
2019-06-27,0.0
2019-06-28,-50.0
2019-07-01,100.0
2019-07-10,-50.0
2019-07-12,100.0
2019-07-15,-50.0
2019-07-16,200.0
2019-07-17,-33.3333
2019-07-18,50.0
2019-07-19,-33.3333
2019-07-22,50.0
2019-07-23,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,-33.3333
2019-07-30,0.0
2019-07-31,0.0
2019-08-05,25.0
2019-08-07,-20.0
2019-08-13,-50.0
2019-08-14,50.0
2019-08-21,33.3333
2019-08-22,-50.0
2019-08-26,0.0
2019-08-28,0.0
2019-08-30,100.0
2019-09-03,0.0
2019-09-06,-50.0
2019-09-10,0.0
2019-09-17,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-27,0.0
2019-10-02,0.0
2019-10-08,0.0
2019-10-11,0.0
2019-10-15,40.0
2019-10-16,-28.5714
2019-10-18,100.0
2019-10-24,0.0
2019-11-04,-50.0
2019-11-05,40.0
2019-11-08,42.8571
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,-50.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-25,0.0
2019-11-27,0.0
2019-12-04,0.0
2019-12-09,0.0
2019-12-13,50.0
2019-12-16,33.3333
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,-25.0
2019-12-24,-33.3333
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2020-01-06,0.0
2020-01-13,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-28,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,100.0
2020-02-07,39.0
2020-02-10,-28.0576
2020-02-11,0.0
2020-02-12,0.0
2020-02-14,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-27,-50.0
2020-03-09,0.0
2020-03-23,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-30,0.0
2020-04-03,0.0
2020-04-07,50.0
2020-04-16,0.0
2020-04-23,0.0
2020-04-24,-33.3333
2020-04-28,0.0
2020-04-29,0.0
2020-05-06,0.0
2020-05-12,0.0
2020-05-14,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,50.0
2020-05-21,-33.3333
2020-05-26,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-09,100.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-10,50.0
2020-07-13,-33.3333
2020-07-15,0.0
2020-07-16,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-28,0.0
2020-07-31,0.0
