ticker,HMST US Equity
2012-07-03,0.1867
2012-07-05,-1.3354
2012-07-06,-1.2905
2012-07-09,0.6696
2012-07-10,2.8508
2012-07-11,4.4349
2012-07-12,3.0964
2012-07-13,7.3227
2012-07-16,0.3198
2012-07-17,-1.3549
2012-07-18,0.9965
2012-07-19,-1.44
2012-07-20,-3.4091
2012-07-23,-0.1961
2012-07-24,-0.6736
2012-07-25,0.9042
2012-07-26,-0.4201
2012-07-27,1.2373
2012-07-30,0.75
2012-07-31,1.0753
2012-08-01,-7.2559000000000005
2012-08-02,-1.2353
2012-08-03,4.1096
2012-08-06,3.2609
2012-08-07,2.3269
2012-08-08,0.1354
2012-08-09,-1.4868999999999999
2012-08-10,-3.2108
2012-08-13,-2.6368
2012-08-14,4.3681
2012-08-15,1.7299
2012-08-16,-1.0697
2012-08-17,2.0793
2012-08-20,-2.0913
2012-08-21,1.0541
2012-08-22,-1.5646
2012-08-23,-2.3703
2012-08-24,0.9997
2012-08-27,1.0181
2012-08-28,-1.8757000000000001
2012-08-29,-0.3994
2012-08-30,-0.8021
2012-08-31,2.339
2012-09-04,0.0564
2012-09-05,1.4382
2012-09-06,0.4726
2012-09-07,-1.4942
2012-09-10,-1.4045
2012-09-11,-1.2821
2012-09-12,0.2886
2012-09-13,0.6043
2012-09-14,1.087
2012-09-17,1.3016
2012-09-18,3.9943999999999997
2012-09-19,-0.9938
2012-09-20,0.9224
2012-09-21,1.7204000000000002
2012-09-24,-1.0571
2012-09-25,-1.0951
2012-09-26,0.6211
2012-09-27,2.3349
2012-09-28,-0.1836
2012-10-01,-0.7882
2012-10-02,0.053
2012-10-03,0.6088
2012-10-04,1.6838
2012-10-05,2.5873
2012-10-08,0.0252
2012-10-09,0.3026
2012-10-10,2.4635
2012-10-11,1.055
2012-10-12,-0.2185
2012-10-15,-1.9708
2012-10-16,2.5813
2012-10-17,2.7583
2012-10-18,3.1081
2012-10-19,-0.3197
2012-10-22,0.4124
2012-10-23,0.3422
2012-10-24,-0.0455
2012-10-25,1.7971
2012-10-26,0.1117
2012-10-31,-0.0446
2012-11-01,0.5583
2012-11-02,4.1306
2012-11-05,0.5118
2012-11-06,-0.4031
2012-11-07,-2.0026
2012-11-08,-1.4783
2012-11-09,-2.6478
2012-11-12,-0.272
2012-11-13,2.1364
2012-11-14,-4.3614
2012-11-15,4.886
2012-11-16,1.819
2012-11-19,2.7887
2012-11-20,-1.2717
2012-11-21,0.6011
2012-11-23,0.128
2012-11-26,0.0
2012-11-27,0.8099
2012-11-28,-2.2833
2012-11-29,1.7741
2012-11-30,4.6344
2012-12-03,1.666
2012-12-04,0.0
2012-12-05,1.9184999999999999
2012-12-06,1.1764999999999999
2012-12-07,0.814
2012-12-10,2.5375
2012-12-11,-3.3746
2012-12-12,0.8149
2012-12-13,-4.6574
2012-12-14,-0.3633
2012-12-17,0.8914
2012-12-18,-0.2008
2012-12-19,1.8913
2012-12-20,0.0
2012-12-21,-2.4092000000000002
2012-12-24,-2.1449
2012-12-26,-1.0339
2012-12-27,1.7133
2012-12-28,3.7387
2012-12-31,1.1881
2013-01-02,2.3483
2013-01-03,0.3442
2013-01-04,-4.154
2013-01-07,1.1531
2013-01-08,0.9434
2013-01-09,1.2072
2013-01-10,-0.3848
2013-01-11,-3.2059
2013-01-14,2.5539
2013-01-15,2.8016
2013-01-16,2.0818
2013-01-17,-0.1483
2013-01-18,1.9308999999999998
2013-01-22,-0.9836
2013-01-23,-0.184
2013-01-24,-5.1972
2013-01-25,-2.0995
2013-01-28,-0.556
2013-01-29,2.0367
2013-01-30,-1.9961
2013-01-31,0.7188
2013-02-01,0.1983
2013-02-04,0.9893
2013-02-05,2.8997
2013-02-06,3.6177
2013-02-07,-0.4778
2013-02-08,3.2127
2013-02-11,0.6082
2013-02-12,-1.9915
2013-02-13,-2.3948
2013-02-14,-0.632
2013-02-15,-2.9181
2013-02-19,0.3083
2013-02-20,-2.1898
2013-02-21,-4.7133
2013-02-22,1.1129
2013-02-25,2.1199
2013-02-26,2.7944
2013-02-27,-0.466
2013-02-28,-2.5361000000000002
2013-03-01,-0.6805
2013-03-04,1.2495
2013-03-05,2.9061
2013-03-06,1.6248
2013-03-07,-3.0834
2013-03-08,-0.1571
2013-03-11,-1.5539
2013-03-12,-1.4186
2013-03-13,0.5675
2013-03-14,0.524
2013-03-15,0.4411
2013-03-18,-0.8782
2013-03-19,0.2819
2013-03-20,-0.241
2013-03-21,-1.8115999999999999
2013-03-22,-4.141
2013-03-25,-0.9837
2013-03-26,0.3888
2013-03-27,-1.463
2013-03-28,-2.4454000000000002
2013-04-01,0.9848
2013-04-02,0.0
2013-04-03,-2.9255
2013-04-04,-0.6849
2013-04-05,0.1379
2013-04-08,-0.0459
2013-04-09,0.5972
2013-04-10,1.3768
2013-04-11,0.8601
2013-04-12,-1.0772
2013-04-15,-3.3122
2013-04-16,1.0324
2013-04-17,-1.3005
2013-04-18,-0.5176
2013-04-19,0.5203
2013-04-22,0.4235
2013-04-23,1.7807
2013-04-24,-1.0129
2013-04-25,1.8837000000000002
2013-04-26,-1.0728
2013-04-29,0.5538
2013-04-30,-1.3309
2013-05-01,-1.1628
2013-05-02,0.7059
2013-05-03,1.7757
2013-05-06,3.3058
2013-05-07,6.8
2013-05-08,0.4578
2013-05-09,0.8699
2013-05-10,-0.6571
2013-05-13,-1.8603
2013-05-14,-0.1264
2013-05-15,-0.8013
2013-05-16,1.0204
2013-05-17,0.0842
2013-05-20,0.2103
2013-05-21,0.0
2013-05-22,-1.6785999999999999
2013-05-23,0.5548
2013-05-24,-1.0611
2013-05-28,1.2441
2013-05-29,-1.5678
2013-05-30,-1.3775
2013-05-31,-0.2182
2013-06-03,-3.1496
2013-06-04,-2.168
2013-06-05,-2.4007
2013-06-06,1.561
2013-06-07,0.2795
2013-06-10,0.0
2013-06-11,-0.7431
2013-06-12,-2.0122
2013-06-13,0.2865
2013-06-14,-1.1905000000000001
2013-06-17,0.0
2013-06-18,-0.9157
2013-06-19,-0.1459
2013-06-20,-0.8281
2013-06-21,-2.947
2013-06-24,0.0
2013-06-25,1.2146
2013-06-26,2.85
2013-06-27,3.0627
2013-06-28,1.1792
2013-07-01,1.6783000000000001
2013-07-02,-1.9716
2013-07-03,0.3274
2013-07-05,0.4662
2013-07-08,0.6961
2013-07-09,3.5945
2013-07-10,-2.4911
2013-07-11,1.9161000000000001
2013-07-12,-0.8953
2013-07-15,-0.4517
2013-07-16,2.677
2013-07-17,-0.5745
2013-07-18,0.8889
2013-07-19,1.2775
2013-07-22,-0.522
2013-07-23,0.8745
2013-07-24,-1.2137
2013-07-25,0.3072
2013-07-26,-0.2187
2013-07-29,-4.7786
2013-07-30,-0.2302
2013-07-31,0.1384
2013-08-01,1.5207000000000002
2013-08-02,-0.4562
2013-08-05,0.0917
2013-08-06,-2.2894
2013-08-07,-2.1556
2013-08-08,0.1916
2013-08-09,1.8641999999999999
2013-08-12,-0.3285
2013-08-13,-2.354
2013-08-14,0.7232
2013-08-15,-1.7711999999999999
2013-08-16,-1.9493
2013-08-19,-1.1928
2013-08-20,1.8862999999999999
2013-08-21,-0.2715
2013-08-22,0.099
2013-08-23,0.1484
2013-08-26,-0.3951
2013-08-27,-2.9251
2013-08-28,1.43
2013-08-29,1.3092
2013-08-30,-2.4354
2013-09-03,0.9679
2013-09-04,0.2523
2013-09-05,0.1007
2013-09-06,-0.1508
2013-09-09,0.4532
2013-09-10,-0.3008
2013-09-11,-1.1564
2013-09-12,-1.8311
2013-09-13,-1.5544
2013-09-16,3.1579
2013-09-17,-0.5102
2013-09-18,0.6154
2013-09-19,-0.3568
2013-09-20,-0.6138
2013-09-23,-0.8749
2013-09-24,1.5575999999999999
2013-09-25,-0.2045
2013-09-26,1.6393
2013-09-27,-1.3105
2013-09-30,-1.43
2013-10-01,-0.5181
2013-10-02,-1.8229
2013-10-03,1.3263
2013-10-04,-1.4136
2013-10-07,-0.8497
2013-10-08,0.4821
2013-10-09,-0.3731
2013-10-10,2.8891999999999998
2013-10-11,1.3521
2013-10-14,-1.1801
2013-10-15,0.7269
2013-10-16,-0.1031
2013-10-17,0.516
2013-10-18,0.2053
2013-10-21,-0.9734
2013-10-22,-0.2069
2013-10-23,2.2291
2013-10-24,-1.6734
2013-10-25,0.361
2013-10-28,1.0277
2013-10-29,-3.1027
2013-10-30,0.0525
2013-10-31,0.3673
2013-11-01,-1.8927
2013-11-04,-0.4287
2013-11-05,-0.4306
2013-11-06,2.9189
2013-11-07,1.0504
2013-11-08,1.9750999999999999
2013-11-11,-0.8665
2013-11-12,0.617
2013-11-13,1.8396
2013-11-14,-0.0502
2013-11-15,-0.7028
2013-11-18,1.1122
2013-11-19,-0.7
2013-11-20,0.5035
2013-11-21,0.9018
2013-11-22,0.7696
2013-11-25,0.813
2013-11-26,1.3195999999999999
2013-11-27,1.1577
2013-11-29,0.9061
2013-12-02,-1.6541000000000001
2013-12-03,0.2883
2013-12-04,-0.6708
2013-12-05,0.5789
2013-12-06,0.6235
2013-12-09,-0.9056
2013-12-10,0.0962
2013-12-11,-1.9222000000000001
2013-12-12,-0.245
2013-12-13,1.0314
2013-12-16,0.9723
2013-12-17,-0.7703
2013-12-18,0.3882
2013-12-19,-1.9816
2013-12-20,-0.6903
2013-12-23,0.6455
2013-12-24,-0.5427
2013-12-26,-0.248
2013-12-27,-0.9945
2013-12-30,-0.2009
2013-12-31,0.6543
2014-01-02,0.8
2014-01-03,1.6865
2014-01-06,-0.6829
2014-01-07,0.5403
2014-01-08,1.0259
2014-01-09,-0.5319
2014-01-10,-1.4584
2014-01-13,-1.6774
2014-01-14,2.3081
2014-01-15,-1.4713
2014-01-16,-1.6924000000000001
2014-01-17,-1.7722
2014-01-21,0.567
2014-01-22,0.41
2014-01-23,-0.2552
2014-01-24,-0.8188
2014-01-27,-3.0444
2014-01-28,-1.7029999999999998
2014-01-29,-2.5446999999999997
2014-01-30,-0.1111
2014-01-31,0.3917
2014-02-03,-2.6756
2014-02-04,-1.6037
2014-02-05,2.5029
2014-02-06,0.1704
2014-02-07,-1.0204
2014-02-10,0.2291
2014-02-11,1.6571
2014-02-12,2.5857
2014-02-13,1.6438000000000001
2014-02-14,-0.8625
2014-02-18,1.5226
2014-02-19,-3.5351
2014-02-20,0.6663
2014-02-21,0.717
2014-02-24,0.3834
2014-02-25,0.3273
2014-02-26,1.0875
2014-02-27,1.5062
2014-02-28,-0.159
2014-03-03,-0.69
2014-03-04,2.031
2014-03-05,-1.5715
2014-03-06,0.0
2014-03-07,-0.5322
2014-03-10,-0.6956
2014-03-11,0.1078
2014-03-12,-1.7761
2014-03-13,0.274
2014-03-14,0.5464
2014-03-17,-0.2174
2014-03-18,5.6645
2014-03-19,-1.6495
2014-03-20,-0.4193
2014-03-21,-0.0526
2014-03-24,-2.6856
2014-03-25,2.2186
2014-03-26,-0.7411
2014-03-27,3.84
2014-03-28,0.4622
2014-03-31,-0.0511
2014-04-01,0.5115
2014-04-02,-0.3562
2014-04-03,-0.0511
2014-04-04,-0.2044
2014-04-07,-1.1265
2014-04-08,0.4143
2014-04-09,-1.5472000000000001
2014-04-10,-1.1001
2014-04-11,-2.8072
2014-04-14,2.8883
2014-04-15,-1.9597
2014-04-16,-0.4862
2014-04-17,0.2714
2014-04-21,-1.5701
2014-04-22,2.2002
2014-04-23,-1.5070000000000001
2014-04-24,0.2732
2014-04-25,0.0
2014-04-28,-1.1444
2014-04-29,-1.323
2014-04-30,1.4525000000000001
2014-05-01,1.8721999999999999
2014-05-02,-1.7838
2014-05-05,-3.082
2014-05-06,-4.4861
2014-05-07,2.0809
2014-05-08,-2.9121
2014-05-09,2.1596
2014-05-12,4.6975999999999996
2014-05-13,-2.6921
2014-05-14,-2.4207
2014-05-15,0.7088
2014-05-16,1.7008999999999999
2014-05-19,0.519
2014-05-20,-0.918
2014-05-21,1.3317999999999999
2014-05-22,-0.1714
2014-05-23,0.7441
2014-05-27,1.7614
2014-05-28,0.0558
2014-05-29,0.3906
2014-05-30,-0.3891
2014-06-02,0.6696
2014-06-03,-1.7184
2014-06-04,0.282
2014-06-05,2.081
2014-06-06,1.2671999999999999
2014-06-09,0.5985
2014-06-10,-0.1082
2014-06-11,-0.5414
2014-06-12,0.3266
2014-06-13,-0.4341
2014-06-16,3.3243
2014-06-17,-0.3165
2014-06-18,0.4762
2014-06-19,-0.6319
2014-06-20,0.318
2014-06-23,0.0528
2014-06-24,-0.1056
2014-06-25,0.2643
2014-06-26,0.3163
2014-06-27,-0.4729
2014-06-30,-3.0095
2014-07-01,1.0887
2014-07-02,1.3463
2014-07-03,1.169
2014-07-07,-0.7878
2014-07-08,0.3176
2014-07-09,-2.2691
2014-07-10,-3.0778
2014-07-11,-1.2256
2014-07-14,1.4664
2014-07-15,-1.3341
2014-07-16,2.6479
2014-07-17,-3.5675
2014-07-18,2.3904
2014-07-21,-2.0567
2014-07-22,0.7946
2014-07-23,3.6036
2014-07-24,-1.5760999999999998
2014-07-25,-1.767
2014-07-28,-2.1922
2014-07-29,0.4598
2014-07-30,-0.4577
2014-07-31,0.2299
2014-08-01,-1.4908000000000001
2014-08-04,0.2328
2014-08-05,-0.6388
2014-08-06,0.1169
2014-08-07,0.467
2014-08-08,-0.4067
2014-08-11,1.3418999999999999
2014-08-12,-1.0363
2014-08-13,1.0471
2014-08-14,0.806
2014-08-15,2.2273
2014-08-18,0.5587
2014-08-19,0.0
2014-08-20,-0.7778
2014-08-21,1.5676999999999999
2014-08-22,0.6615
2014-08-25,-0.1095
2014-08-26,-0.7675
2014-08-27,0.2762
2014-08-28,0.4959
2014-08-29,-0.2741
2014-09-02,0.9896
2014-09-03,-1.9053
2014-09-04,-0.6104
2014-09-05,-0.5583
2014-09-08,0.1684
2014-09-09,0.1121
2014-09-10,0.6159
2014-09-11,0.7791
2014-09-12,-1.27
2014-09-15,0.1119
2014-09-16,-0.8939
2014-09-17,0.0564
2014-09-18,1.0704
2014-09-19,-3.5674
2014-09-22,1.2717
2014-09-23,0.5708
2014-09-24,1.4756
2014-09-25,-0.7271
2014-09-26,0.0563
2014-09-29,-0.1689
2014-09-30,-3.6097
2014-10-01,-2.4576000000000002
2014-10-02,0.7798
2014-10-03,1.1905000000000001
2014-10-06,0.0
2014-10-07,-2.6471
2014-10-08,-0.0604
2014-10-09,-0.9069
2014-10-10,0.183
2014-10-13,0.0609
2014-10-14,0.1217
2014-10-15,0.1216
2014-10-16,1.9428999999999998
2014-10-17,1.3699
2014-10-20,0.9988
2014-10-21,0.4072
2014-10-22,0.0579
2014-10-23,0.6369
2014-10-24,-1.496
2014-10-27,-1.4603
2014-10-28,2.5489
2014-10-29,-0.2312
2014-10-30,0.3476
2014-10-31,0.5774
2014-11-03,-0.4018
2014-11-04,-0.3458
2014-11-05,-0.5784
2014-11-06,-1.687
2014-11-07,1.4201
2014-11-10,0.5834
2014-11-11,0.0
2014-11-12,-1.4501
2014-11-13,-2.6486
2014-11-14,0.786
2014-11-17,-1.2597
2014-11-18,0.243
2014-11-19,-1.3939
2014-11-20,1.8439
2014-11-21,-0.1207
2014-11-24,2.1148
2014-11-25,2.071
2014-11-26,-3.6522
2014-11-28,-1.8652
2014-12-01,-1.2876
2014-12-02,0.9317
2014-12-03,1.2308
2014-12-04,-0.304
2014-12-05,0.122
2014-12-08,-0.3045
2014-12-09,2.2602
2014-12-10,-2.0311
2014-12-11,0.7927
2014-12-12,-1.0889
2014-12-15,-0.367
2014-12-16,1.6575
2014-12-17,3.8647
2014-12-18,0.5233
2014-12-19,-0.1157
2014-12-22,0.5211
2014-12-23,-0.4032
2014-12-24,0.4049
2014-12-26,0.0
2014-12-29,0.288
2014-12-30,-0.6893
2014-12-31,0.694
2015-01-02,-0.6893
2015-01-05,-0.9832
2015-01-06,-0.7009
2015-01-07,0.4706
2015-01-08,2.0492
2015-01-09,0.1721
2015-01-12,-2.3482
2015-01-13,1.5836000000000001
2015-01-14,0.1732
2015-01-15,-0.1729
2015-01-16,0.0577
2015-01-20,-1.2118
2015-01-21,0.0584
2015-01-22,1.8681
2015-01-23,-0.5158
2015-01-26,-1.7856999999999998
2015-01-27,3.7537000000000003
2015-01-28,-1.7524
2015-01-29,2.0138
2015-01-30,-0.3948
2015-02-02,0.2265
2015-02-03,0.2825
2015-02-04,-0.5634
2015-02-05,-0.2266
2015-02-06,0.2271
2015-02-09,-0.9065
2015-02-10,-0.1715
2015-02-11,-0.8591
2015-02-12,1.2709
2015-02-13,1.255
2015-02-17,-0.0563
2015-02-18,-1.4092
2015-02-19,0.9148
2015-02-20,-2.5496
2015-02-23,0.5814
2015-02-24,-0.4624
2015-02-25,0.6388
2015-02-26,0.2308
2015-02-27,-0.403
2015-03-02,4.3931000000000004
2015-03-03,-0.3876
2015-03-04,0.5003
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,0.1106
2015-03-10,-0.442
2015-03-11,0.0
2015-03-12,1.7758
2015-03-13,0.0
2015-03-16,-2.3446
2015-03-17,0.7259
2015-03-18,0.2217
2015-03-19,0.3872
2015-03-20,-0.2204
2015-03-23,-0.4417
2015-03-24,0.1664
2015-03-25,-1.9933999999999998
2015-03-26,1.0734
2015-03-27,0.3354
2015-03-30,1.7827
2015-03-31,0.2737
2015-04-01,1.6376
2015-04-02,0.4296
2015-04-06,-0.3209
2015-04-07,0.912
2015-04-08,0.4253
2015-04-09,-1.5352000000000001
2015-04-10,0.2688
2015-04-13,0.8579
2015-04-14,0.1595
2015-04-15,3.1847
2015-04-16,1.9033
2015-04-17,-0.4543
2015-04-20,0.1014
2015-04-21,-1.8237
2015-04-22,0.1548
2015-04-23,-0.9789
2015-04-24,-0.6764
2015-04-27,1.9906000000000001
2015-04-28,6.6256
2015-04-29,-0.0963
2015-04-30,-0.2893
2015-05-01,0.3385
2015-05-04,0.4819
2015-05-05,-0.4796
2015-05-06,-0.0482
2015-05-07,0.3857
2015-05-08,0.4323
2015-05-11,2.8216
2015-05-12,-1.4419
2015-05-13,-0.0472
2015-05-14,0.6138
2015-05-15,0.3754
2015-05-18,4.6751000000000005
2015-05-19,0.402
2015-05-20,1.8683
2015-05-21,2.6201
2015-05-22,1.0213
2015-05-26,-1.8955
2015-05-27,-0.5152
2015-05-28,-0.1726
2015-05-29,-0.3891
2015-06-01,-0.6076
2015-06-02,1.0917
2015-06-03,0.2592
2015-06-04,-0.3878
2015-06-05,0.346
2015-06-08,0.0
2015-06-09,1.0345
2015-06-10,3.029
2015-06-11,-0.9524
2015-06-12,-1.2542
2015-06-15,-0.2964
2015-06-16,0.5096
2015-06-17,-1.1407
2015-06-18,0.5128
2015-06-19,0.6803
2015-06-22,-0.2956
2015-06-23,0.72
2015-06-24,0.1262
2015-06-25,-0.798
2015-06-26,0.2117
2015-06-29,-4.267
2015-06-30,0.7061
2015-07-01,1.709
2015-07-02,0.1293
2015-07-06,0.6454
2015-07-07,-1.2398
2015-07-08,-1.039
2015-07-09,-0.0875
2015-07-10,1.2697
2015-07-13,-0.1297
2015-07-14,1.2554
2015-07-15,-1.4536
2015-07-16,0.9544
2015-07-17,0.4727
2015-07-20,2.5235
2015-07-21,-1.0013
2015-07-22,1.8963
2015-07-23,-1.3648
2015-07-24,-0.3354
2015-07-27,0.2524
2015-07-28,-2.1402
2015-07-29,-2.8302
2015-07-30,-1.1915
2015-07-31,0.9826
2015-08-03,-1.9018000000000002
2015-08-04,0.0451
2015-08-05,0.8562
2015-08-06,-1.7426
2015-08-07,0.1819
2015-08-10,1.498
2015-08-11,0.1342
2015-08-12,-1.5185
2015-08-13,-0.6803
2015-08-14,1.7808000000000002
2015-08-17,-1.301
2015-08-18,-1.5909
2015-08-19,0.0
2015-08-20,-2.6790000000000003
2015-08-21,2.373
2015-08-24,-0.1391
2015-08-25,-0.5107
2015-08-26,2.3332
2015-08-27,-0.1824
2015-08-28,-0.2284
2015-08-31,1.9231
2015-09-01,-2.336
2015-09-02,0.598
2015-09-03,-0.4115
2015-09-04,0.8264
2015-09-08,2.3224
2015-09-09,-0.9791
2015-09-10,1.0787
2015-09-11,0.0445
2015-09-14,-0.0444
2015-09-15,0.2668
2015-09-16,1.3747
2015-09-17,-2.3622
2015-09-18,-0.1792
2015-09-21,0.5835
2015-09-22,0.0446
2015-09-23,0.4906
2015-09-24,1.9085999999999999
2015-09-25,1.2195
2015-09-28,-0.6454
2015-09-29,-1.7757
2015-09-30,1.8519
2015-10-01,-0.9524
2015-10-02,0.1311
2015-10-05,0.1309
2015-10-06,-0.1308
2015-10-07,2.5753
2015-10-08,-0.9787
2015-10-09,-3.3949
2015-10-12,2.8914999999999997
2015-10-13,-0.0865
2015-10-14,-2.0338
2015-10-15,-0.5742
2015-10-16,-0.4887
2015-10-19,-1.2054
2015-10-20,-1.7170999999999998
2015-10-21,-1.6092
2015-10-22,-0.4206
2015-10-23,1.6893
2015-10-26,0.7383
2015-10-27,-3.2066
2015-10-28,-0.0947
2015-10-29,0.8527
2015-10-30,-1.6909
2015-11-02,0.6689
2015-11-03,0.7594
2015-11-04,0.8008
2015-11-05,-0.8411
2015-11-06,0.8011
2015-11-09,-1.7298
2015-11-10,0.4757
2015-11-11,-0.9943
2015-11-12,-1.7217
2015-11-13,-0.8759
2015-11-16,0.6873
2015-11-17,0.3901
2015-11-18,1.3113000000000001
2015-11-19,0.8629
2015-11-20,1.0456
2015-11-23,1.6463
2015-11-24,-0.1851
2015-11-25,-0.1391
2015-11-27,0.65
2015-11-30,-0.0461
2015-12-01,2.9534000000000002
2015-12-02,-1.3895
2015-12-03,-0.5
2015-12-04,1.3248
2015-12-07,-1.2624
2015-12-08,-0.6393
2015-12-09,0.046
2015-12-10,0.1837
2015-12-11,0.0
2015-12-14,0.1834
2015-12-15,2.5172
2015-12-16,0.5357
2015-12-17,3.7744
2015-12-18,-0.9842
2015-12-21,-3.5004
2015-12-22,-0.403
2015-12-23,0.2698
2015-12-24,0.4933
2015-12-28,-1.5617999999999999
2015-12-29,1.1786
2015-12-30,-1.1201
2015-12-31,-1.6312
2016-01-04,-0.5067
2016-01-05,0.9722
2016-01-06,-0.6419
2016-01-07,-3.0918
2016-01-08,-2.6189999999999998
2016-01-11,0.3912
2016-01-12,-1.3639000000000001
2016-01-13,-3.2099
2016-01-14,0.4082
2016-01-15,-2.3374
2016-01-19,-0.5203
2016-01-20,1.046
2016-01-21,-1.0352
2016-01-22,1.2029
2016-01-25,-1.6537
2016-01-26,1.4714
2016-01-27,9.2698
2016-01-28,-4.4076
2016-01-29,1.5369000000000002
2016-02-01,-2.002
2016-02-02,0.7972
2016-02-03,-1.1864
2016-02-04,-1.2506
2016-02-05,-1.5704
2016-02-08,0.772
2016-02-09,-1.8386
2016-02-10,-1.1967
2016-02-11,-1.8431
2016-02-12,3.2725
2016-02-16,1.8182
2016-02-17,0.2041
2016-02-18,0.0509
2016-02-19,-1.883
2016-02-22,0.3631
2016-02-23,0.5168
2016-02-24,0.1028
2016-02-25,1.3867
2016-02-26,1.3171
2016-02-29,-0.15
2016-03-01,1.2018
2016-03-02,-0.7917
2016-03-03,0.4489
2016-03-04,-0.9434
2016-03-07,0.2506
2016-03-08,-2.85
2016-03-09,0.9264
2016-03-10,1.7848000000000002
2016-03-11,2.505
2016-03-14,-0.391
2016-03-15,-0.5888
2016-03-16,-0.4936
2016-03-17,1.2401
2016-03-18,0.7839
2016-03-21,0.4375
2016-03-22,-0.3388
2016-03-23,-1.8456000000000001
2016-03-24,0.9401
2016-03-28,0.7843
2016-03-29,1.7995999999999999
2016-03-30,-0.2389
2016-03-31,-0.3352
2016-04-01,2.2585
2016-04-04,-0.4699
2016-04-05,-3.1634
2016-04-06,-0.1463
2016-04-07,0.6836
2016-04-08,0.5335
2016-04-11,-1.3989
2016-04-12,1.6634
2016-04-13,2.8874
2016-04-14,0.9355
2016-04-15,-0.4171
2016-04-18,-0.4188
2016-04-19,1.1215
2016-04-20,-0.3235
2016-04-21,1.4372
2016-04-22,1.2797
2016-04-25,1.3087
2016-04-26,-1.6481
2016-04-27,-0.4982
2016-04-28,-1.2288999999999999
2016-04-29,-0.6912
2016-05-02,-1.1601
2016-05-03,-0.2817
2016-05-04,-0.3296
2016-05-05,-0.3779
2016-05-06,-0.7112
2016-05-09,0.0478
2016-05-10,1.7661
2016-05-11,-2.439
2016-05-12,0.1923
2016-05-13,-0.9597
2016-05-16,-0.3876
2016-05-17,-1.4591
2016-05-18,1.925
2016-05-19,-1.7433
2016-05-20,-1.0843
2016-05-23,-0.6976
2016-05-24,2.4586
2016-05-25,1.6160999999999999
2016-05-26,-1.494
2016-05-27,0.3914
2016-05-31,0.1949
2016-06-01,1.5078
2016-06-02,0.1917
2016-06-03,-0.2869
2016-06-06,1.1511
2016-06-07,-0.0474
2016-06-08,0.8539
2016-06-09,-2.6341
2016-06-10,-0.5797
2016-06-13,-1.4091
2016-06-14,-0.5914
2016-06-15,-0.5949
2016-06-16,-1.0973
2016-06-17,2.0171
2016-06-20,1.6806999999999999
2016-06-21,0.4861
2016-06-22,-0.6773
2016-06-23,2.2406
2016-06-24,-5.1453
2016-06-27,-5.8262
2016-06-28,3.6267
2016-06-29,0.7205
2016-06-30,1.7885
