ticker,ATLC US Equity
2000-05-24,-1.0846
2000-05-25,1.0965
2000-05-26,0.0
2000-05-30,1.3014999999999999
2000-05-31,-2.1413
2000-06-01,-0.2188
2000-06-02,10.526299999999999
2000-06-05,0.0
2000-06-06,-4.3651
2000-06-07,-0.8299
2000-06-08,-0.4184
2000-06-09,-1.208
2000-06-12,2.4987
2000-06-13,2.6971
2000-06-14,6.2626
2000-06-15,4.943
2000-06-16,-1.4493
2000-06-19,-2.9412000000000003
2000-06-20,-3.2197
2000-06-21,-1.9569
2000-06-22,1.3972
2000-06-23,-3.5433
2000-06-26,-4.0816
2000-06-27,1.9149
2000-06-28,1.2526
2000-06-29,-0.6186
2000-06-30,-0.4149
2000-07-03,-1.0417
2000-07-05,-0.4211
2000-07-06,-1.6913
2000-07-07,3.0108
2000-07-10,4.3841
2000-07-11,1.8
2000-07-12,3.7328
2000-07-13,0.3788
2000-07-14,-0.3774
2000-07-17,-2.0833
2000-07-18,-1.354
2000-07-19,-1.1764999999999999
2000-07-20,2.7778
2000-07-21,-1.1583
2000-07-24,1.7578
2000-07-25,4.2226
2000-07-26,-2.5783
2000-07-27,-4.1588
2000-07-28,-3.7475
2000-07-31,-1.6393
2000-08-01,-0.625
2000-08-02,-2.3061
2000-08-03,2.3605
2000-08-04,1.2579
2000-08-07,5.383
2000-08-08,3.3399
2000-08-09,0.5703
2000-08-10,1.3233
2000-08-11,4.8507
2000-08-14,-1.4235
2000-08-15,0.0
2000-08-16,-0.361
2000-08-17,-0.5435
2000-08-18,0.9107
2000-08-21,-3.2491
2000-08-22,2.7984999999999998
2000-08-23,8.5299
2000-08-24,7.1906
2000-08-25,0.312
2000-08-28,0.4666
2000-08-29,-0.6192
2000-08-30,-2.8037
2000-08-31,1.6026
2000-09-01,1.1041
2000-09-05,5.9282
2000-09-06,4.7128
2000-09-07,0.9845
2000-09-08,5.7103
2000-09-11,3.2938
2000-09-12,0.1276
2000-09-13,-1.9108
2000-09-14,3.8961
2000-09-15,-0.125
2000-09-18,-10.1377
2000-09-19,3.0641
2000-09-20,0.1351
2000-09-21,-1.0796000000000001
2000-09-22,3.4106
2000-09-25,5.409
2000-09-26,15.0188
2000-09-27,-1.8498
2000-09-28,4.2129
2000-09-29,-4.5213
2000-10-02,0.8357
2000-10-03,6.5193
2000-10-04,2.8007999999999997
2000-10-05,5.8527000000000005
2000-10-06,-15.1573
2000-10-09,-7.3034
2000-10-10,0.6061
2000-10-11,-7.3494
2000-10-12,-12.4837
2000-10-13,8.1724
2000-10-16,1.3736
2000-10-17,-7.3171
2000-10-18,8.7719
2000-10-19,4.3011
2000-10-20,-0.1611
2000-10-23,2.8719
2000-10-24,2.5094
2000-10-25,-43.2069
2000-10-26,1.7241
2000-10-27,10.8051
2000-10-30,-8.2218
2000-10-31,2.9167
2000-11-01,-5.2632
2000-11-02,2.3504
2000-11-03,0.2088
2000-11-06,-0.2083
2000-11-07,-0.8351
2000-11-08,-12.0
2000-11-09,-9.8086
2000-11-10,-18.8329
2000-11-13,3.9215999999999998
2000-11-14,5.6604
2000-11-15,-2.3810000000000002
2000-11-16,-3.0488
2000-11-17,-5.0314
2000-11-20,-14.2384
2000-11-21,2.7027
2000-11-22,-5.2632
2000-11-24,5.1587
2000-11-27,7.9245
2000-11-28,-5.9441
2000-11-29,2.6022
2000-11-30,-4.3478
2000-12-01,3.0303
2000-12-04,-13.2353
2000-12-05,8.0508
2000-12-06,16.4706
2000-12-07,-8.4175
2000-12-08,-5.5147
2000-12-11,2.7237
2000-12-12,2.6515
2000-12-13,1.845
2000-12-14,2.8986
2000-12-15,-5.9859
2000-12-18,0.3745
2000-12-19,2.9851
2000-12-20,0.7246
2000-12-21,2.1583
2000-12-22,1.7606000000000002
2000-12-26,-2.0761
2000-12-27,-2.4735
2000-12-28,2.1739
2000-12-29,2.8369
2001-01-02,-4.1379
2001-01-03,12.9496
2001-01-04,19.7452
2001-01-05,-2.1277
2001-01-08,-8.4239
2001-01-09,2.0772
2001-01-10,-4.0698
2001-01-11,3.0303
2001-01-12,0.2941
2001-01-16,12.61
2001-01-17,-11.4583
2001-01-18,-10.5882
2001-01-19,-4.2763
2001-01-22,-7.2165
2001-01-23,5.9259
2001-01-24,-0.6993
2001-01-25,0.0
2001-01-26,-2.4648
2001-01-29,-7.5812
2001-01-30,2.3438
2001-01-31,-47.7099
2001-02-01,0.0
2001-02-02,-2.1898
2001-02-05,-4.8507
2001-02-06,-1.5686
2001-02-07,-3.5857
2001-02-08,1.6529
2001-02-09,-5.6911000000000005
2001-02-12,5.1724
2001-02-13,1.6393
2001-02-14,4.8387
2001-02-15,5.0
2001-02-16,-2.5641
2001-02-20,2.2556
2001-02-21,-0.3676
2001-02-22,-1.107
2001-02-23,2.6119
2001-02-26,0.3636
2001-02-27,1.4493
2001-02-28,1.4285999999999999
2001-03-01,-3.8731999999999998
2001-03-02,2.5641
2001-03-05,0.0
2001-03-06,0.7143
2001-03-07,2.1277
2001-03-08,-0.6944
2001-03-09,-3.4965
2001-03-12,-5.7971
2001-03-13,4.2308
2001-03-14,-2.214
2001-03-15,1.5093999999999999
2001-03-16,-7.0632
2001-03-19,4.2
2001-03-20,-7.8695
2001-03-21,0.8333
2001-03-22,-8.0579
2001-03-23,3.3708
2001-03-26,0.8696
2001-03-27,-2.5862
2001-03-28,-3.0973
2001-03-29,1.3699
2001-03-30,8.5586
2001-04-02,0.4149
2001-04-03,-1.6529
2001-04-04,2.521
2001-04-05,6.1475
2001-04-06,-3.0888
2001-04-09,0.0797
2001-04-10,5.7325
2001-04-11,2.4096
2001-04-12,3.0588
2001-04-16,2.6256
2001-04-17,-1.1123
2001-04-18,4.6119
2001-04-19,0.0
2001-04-20,-1.7204000000000002
2001-04-23,6.674
2001-04-24,7.8974
2001-04-25,-1.9011
2001-04-26,1.3566
2001-04-27,-0.5736
2001-04-30,4.9038
2001-05-01,4.583
2001-05-02,4.8203
2001-05-03,2.5084
2001-05-04,-0.571
2001-05-07,2.5431
2001-05-08,-5.44
2001-05-09,-1.0152
2001-05-10,-6.2393
2001-05-11,-0.1823
2001-05-14,3.105
2001-05-15,4.163
2001-05-16,1.3605
2001-05-17,4.0268
2001-05-18,-0.1613
2001-05-21,2.1809
2001-05-22,1.9763
2001-05-23,0.5426
2001-05-24,3.1611
2001-05-25,-1.8685
2001-05-29,-1.7517
2001-05-30,-6.4341
2001-05-31,0.2486
2001-06-01,1.5702
2001-06-04,2.1155
2001-06-05,6.0558
2001-06-06,-5.2592
2001-06-07,-4.7581
2001-06-08,-0.9159
2001-06-11,0.7563
2001-06-12,-2.0017
2001-06-13,0.1702
2001-06-14,-10.8751
2001-06-15,-3.2412
2001-06-18,-2.1675
2001-06-19,2.5176
2001-06-20,0.6876
2001-06-21,3.9024
2001-06-22,2.3474
2001-06-25,-0.6422
2001-06-26,0.9234
2001-06-27,-1.5554000000000001
2001-06-28,0.3717
2001-06-29,2.3148
2001-07-02,-1.267
2001-07-03,0.55
2001-07-05,-0.5469
2001-07-06,0.0
2001-07-09,0.0
2001-07-10,0.4583
2001-07-11,-8.1204
2001-07-12,5.6604
2001-07-13,33.4586
2001-07-16,0.3521
2001-07-17,2.4561
2001-07-18,-2.1233
2001-07-19,-14.2757
2001-07-20,-4.5714
2001-07-23,1.3687
2001-07-24,-3.3755
2001-07-25,-2.1834
2001-07-26,-2.6786
2001-07-27,-0.2752
2001-07-30,7.1757
2001-07-31,-4.2918
2001-08-01,-0.0897
2001-08-02,-1.7953000000000001
2001-08-03,-1.4625
2001-08-06,0.6494
2001-08-07,5.0691
2001-08-08,1.4035
2001-08-09,-5.8824
2001-08-10,2.4816
2001-08-13,2.1525
2001-08-14,2.7217000000000002
2001-08-15,-2.3932
2001-08-16,-4.1156
2001-08-17,-0.274
2001-08-20,-0.3663
2001-08-21,0.0
2001-08-22,-4.6875
2001-08-23,3.568
2001-08-24,0.0931
2001-08-27,-3.7209
2001-08-28,0.1932
2001-08-29,0.9643
2001-08-30,-6.0172
2001-08-31,1.9308999999999998
2001-09-04,-8.2752
2001-09-05,-0.5435
2001-09-06,-0.1093
2001-09-07,-5.6893
2001-09-10,0.348
2001-09-17,-7.5145
2001-09-18,-10.0
2001-09-19,-4.3056
2001-09-20,-11.0305
2001-09-21,-1.4682
2001-09-24,11.755
2001-09-25,1.7778
2001-09-26,4.8035
2001-09-27,0.8333
2001-09-28,0.4132
2001-10-01,8.3676
2001-10-02,1.8987
2001-10-03,16.1491
2001-10-04,-1.4973
2001-10-05,-1.8458
2001-10-08,-2.323
2001-10-09,3.624
2001-10-10,0.3279
2001-10-11,-0.6536
2001-10-12,-7.4561
2001-10-15,-0.8294
2001-10-16,-1.9116
2001-10-17,0.1218
2001-10-18,-0.8516
2001-10-19,-8.3436
2001-10-22,-3.4806
2001-10-23,-5.1318
2001-10-24,-8.7719
2001-10-25,5.1282
2001-10-26,-1.0671
2001-10-29,-2.1572
2001-10-30,2.5197000000000003
2001-10-31,-5.53
2001-11-01,-2.6016
2001-11-02,1.0017
2001-11-05,1.6529
2001-11-06,13.9837
2001-11-07,2.7104
2001-11-08,-2.6389
2001-11-09,1.9971
2001-11-12,-2.2378
2001-11-13,5.1502
2001-11-14,2.0408
2001-11-15,-3.8667
2001-11-16,3.8834999999999997
2001-11-19,-0.4005
2001-11-20,-2.1448
2001-11-21,2.4657999999999998
2001-11-23,0.9358
2001-11-26,2.1192
2001-11-27,5.1881
2001-11-28,0.6165
2001-11-29,4.1667
2001-11-30,-1.1764999999999999
2001-12-03,-1.7856999999999998
2001-12-04,3.0303
2001-12-05,-0.8235
2001-12-06,0.8304
2001-12-07,2.7058999999999997
2001-12-10,1.6037
2001-12-11,1.2401
2001-12-12,0.5568
2001-12-13,0.5537
2001-12-14,-0.3304
2001-12-17,0.0
2001-12-18,2.9834
2001-12-19,-0.1073
2001-12-20,-2.0408
2001-12-21,11.0746
2001-12-24,-2.3692
2001-12-26,1.6178
2001-12-27,2.4876
2001-12-28,4.9515
2001-12-31,8.7882
2002-01-02,-0.9354
2002-01-03,-0.2575
2002-01-04,3.2702
2002-01-07,-2.0
2002-01-08,-3.1463
2002-01-09,-1.3169
2002-01-10,-3.2028
2002-01-11,0.5515
2002-01-14,-2.6508000000000003
2002-01-15,6.385
2002-01-16,-6.6196
2002-01-17,2.552
2002-01-18,-2.2961
2002-01-22,-6.6115
2002-01-23,3.8384
2002-01-24,-3.5991999999999997
2002-01-25,-1.11
2002-01-28,-4.5918
2002-01-29,-5.3476
2002-01-30,-41.0169
2002-01-31,4.5977
2002-02-01,8.0586
2002-02-04,-7.1186
2002-02-05,0.365
2002-02-06,-1.8182
2002-02-07,-7.4074
2002-02-08,12.0
2002-02-11,2.5
2002-02-12,-1.3937
2002-02-13,-1.4134
2002-02-14,-3.9427
2002-02-15,-2.9851
2002-02-19,-2.6923
2002-02-20,-1.581
2002-02-21,0.2008
2002-02-22,8.2164
2002-02-25,-2.7778
2002-02-26,-2.4762
2002-02-27,5.8594
2002-02-28,-2.0295
2002-03-01,1.5066000000000002
2002-03-04,1.4842
2002-03-05,2.3766
2002-03-06,0.3571
2002-03-07,1.4235
2002-03-08,5.9649
2002-03-11,10.0993
2002-03-12,1.3534
2002-03-13,4.8961
2002-03-14,-6.3649000000000004
2002-03-15,-1.8127
2002-03-18,-0.3077
2002-03-19,-4.321
2002-03-20,-12.9032
2002-03-21,-2.5926
2002-03-22,6.654
2002-03-25,-0.1783
2002-03-26,5.8929
2002-03-27,-4.5531
2002-03-28,1.0601
2002-04-01,0.6993
2002-04-02,4.1667
2002-04-03,2.0
2002-04-04,5.8824
2002-04-05,5.2469
2002-04-08,0.4399
2002-04-09,-2.1898
2002-04-10,1.3433
2002-04-11,-2.0471
2002-04-12,0.7367
2002-04-15,7.4776
2002-04-16,4.4161
2002-04-17,-2.2343
2002-04-18,8.8287
2002-04-19,-0.625
2002-04-22,-3.8994
2002-04-23,-1.4398
2002-04-24,-7.0385
2002-04-25,0.0
2002-04-26,4.8571
2002-04-29,1.4986
2002-04-30,4.698
2002-05-01,-4.359
2002-05-02,-0.2681
2002-05-03,0.672
2002-05-06,-4.4192
2002-05-07,0.9918
2002-05-08,1.3831
2002-05-09,-1.7734999999999999
2002-05-10,1.3889
2002-05-13,0.0
2002-05-14,6.726
2002-05-15,-3.7222
2002-05-16,-7.2124
2002-05-17,1.8534000000000002
2002-05-20,-2.0877
2002-05-21,5.4603
2002-05-22,-4.918
2002-05-23,7.0402
2002-05-24,-4.2953
2002-05-28,-2.3843
2002-05-29,1.5805
2002-05-30,1.1315
2002-05-31,-2.7972
2002-06-03,0.0
2002-06-04,0.7194
2002-06-05,3.5714
2002-06-06,-3.3103
2002-06-07,-0.9986
2002-06-10,-0.4323
2002-06-11,-0.4342
2002-06-12,-0.5814
2002-06-13,-0.5848
2002-06-14,1.6029
2002-06-17,3.4882
2002-06-18,-1.1189
2002-06-19,-8.0622
2002-06-20,-2.6154
2002-06-21,-0.316
2002-06-24,3.4707
2002-06-25,4.6102
2002-06-26,-0.7174
2002-06-27,6.0316
2002-06-28,-5.146
2002-07-01,4.8387
2002-07-02,-8.1119
2002-07-03,4.7184
2002-07-05,4.6512
2002-07-08,-0.1389
2002-07-09,-2.6426
2002-07-10,-5.5714
2002-07-11,-3.177
2002-07-12,4.6875
2002-07-15,0.7463
2002-07-16,3.7037
2002-07-17,-1.8571
2002-07-18,-0.8734
2002-07-19,5.1395
2002-07-22,0.419
2002-07-23,-10.5702
2002-07-24,8.8647
2002-07-25,-0.8571
2002-07-26,-2.8818
2002-07-29,0.1484
2002-07-30,2.2222
2002-07-31,-6.087
2002-08-01,-2.1759
2002-08-02,-6.7676
2002-08-05,-12.1827
2002-08-06,9.6339
2002-08-07,2.8120000000000003
2002-08-08,-8.3761
2002-08-09,0.7463
2002-08-12,-2.037
2002-08-13,-4.3478
2002-08-14,33.004
2002-08-15,-4.0119
2002-08-16,8.3591
2002-08-19,-0.1429
2002-08-20,-3.1474
2002-08-21,0.4431
2002-08-22,-0.4412
2002-08-23,-3.2496
2002-08-26,-1.5267
2002-08-27,-4.6512
2002-08-28,-0.3252
2002-08-29,-2.1207
2002-08-30,0.8333
2002-09-03,-2.314
2002-09-04,-4.3993
2002-09-05,-4.9558
2002-09-06,3.352
2002-09-09,-2.1622
2002-09-10,-1.4733
2002-09-11,-1.3084
2002-09-12,1.8939
2002-09-13,-3.9032999999999998
2002-09-16,-0.3868
2002-09-17,0.5825
2002-09-18,-3.4749
2002-09-19,0.2
2002-09-20,3.5928
2002-09-23,-3.4682
2002-09-24,3.992
2002-09-25,5.1823
2002-09-26,-4.7445
2002-09-27,0.9579
2002-09-30,0.5693
2002-10-01,-0.7547
2002-10-02,-1.1407
2002-10-03,1.3462
2002-10-04,0.759
2002-10-07,-6.4030000000000005
2002-10-08,0.6036
2002-10-09,-8.0
2002-10-10,5.4348
2002-10-11,4.3299
2002-10-14,-3.3597
2002-10-15,7.771
2002-10-16,-8.1594
2002-10-17,-0.6198
2002-10-18,2.4948
2002-10-21,-4.2596
2002-10-22,3.5805
2002-10-23,2.2704
2002-10-24,0.6
2002-10-25,1.1928
2002-10-28,-1.7682
2002-10-29,-3.4
2002-10-30,3.1056
2002-10-31,-6.6265
2002-11-01,-2.3656
2002-11-04,1.5419
2002-11-05,-6.9414
2002-11-06,11.1888
2002-11-07,-3.1447
2002-11-08,-1.5152
2002-11-11,-7.9121
2002-11-12,22.4344
2002-11-13,5.2632
2002-11-14,12.407399999999999
2002-11-15,4.2834
2002-11-18,-3.4755
2002-11-19,3.6007
2002-11-20,3.7915
2002-11-21,2.5875
2002-11-22,-1.1869
2002-11-25,-0.1502
2002-11-26,0.4511
2002-11-27,7.6347000000000005
2002-11-29,-0.4172
2002-12-02,-3.9106
2002-12-03,-3.343
2002-12-04,1.5038
2002-12-05,-2.2222
2002-12-06,2.4242
2002-12-09,0.0
2002-12-10,5.4734
2002-12-11,8.8359
2002-12-12,-3.2216
2002-12-13,5.4594
2002-12-16,-0.2525
2002-12-17,-5.6962
2002-12-18,-3.0872
2002-12-19,-0.277
2002-12-20,7.6389
2002-12-23,2.8387000000000002
2002-12-24,-2.2459
2002-12-26,-2.1948
2002-12-27,-3.0184
2002-12-30,-0.9337
2002-12-31,-3.4285
2003-01-02,5.3748000000000005
2003-01-03,1.3423
2003-01-06,-2.5166
2003-01-07,2.1875
2003-01-08,6.3688
2003-01-09,-2.875
2003-01-10,8.1081
2003-01-13,-1.7856999999999998
2003-01-14,1.8182
2003-01-15,-5.2381
2003-01-16,-2.6382
2003-01-17,-0.6452
2003-01-21,-0.5325
2003-01-22,-13.8269
2003-01-23,-3.7879
2003-01-24,-5.1969
2003-01-27,-7.1429
2003-01-28,8.0501
2003-01-29,11.2583
2003-01-30,-1.1905000000000001
2003-01-31,5.7229
2003-02-03,-3.8462
2003-02-04,-6.6667
2003-02-05,-2.3810000000000002
2003-02-06,-2.2763999999999998
2003-02-07,0.4992
2003-02-10,7.7815
2003-02-11,-4.7619
2003-02-12,-0.6452
2003-02-13,0.974
2003-02-14,0.9486
2003-02-18,-5.2397
2003-02-19,-9.4118
2003-02-20,-4.4527
2003-02-21,2.1359
2003-02-24,-1.7109999999999999
2003-02-25,-3.0948
2003-02-26,-1.7964
2003-02-27,5.4878
2003-02-28,0.1927
2003-03-03,9.6154
2003-03-04,4.0351
2003-03-05,1.0118
2003-03-06,1.3356
2003-03-07,1.8122
2003-03-10,-4.5146
2003-03-11,-0.3559
2003-03-12,3.7415000000000003
2003-03-13,2.1311
2003-03-14,3.0498
2003-03-17,7.4766
2003-03-18,-0.7246
2003-03-19,4.3796
2003-03-20,2.5175
2003-03-21,0.8186
2003-03-24,-6.7659
2003-03-25,-6.9666
2003-03-26,-3.1201
2003-03-27,1.4493
2003-03-28,-1.4285999999999999
2003-03-31,1.1272
2003-04-01,3.0255
2003-04-02,4.6368
2003-04-03,1.1817
2003-04-04,-1.2993000000000001
2003-04-07,8.5638
2003-04-08,2.0436
2003-04-09,-0.6676
2003-04-10,0.672
2003-04-11,-0.7877
2003-04-14,2.2743
2003-04-15,1.0526
2003-04-16,-8.8542
2003-04-17,5.7143
2003-04-21,-1.6216
2003-04-22,2.3352
2003-04-23,0.9396
2003-04-24,4.6543
2003-04-25,-8.0051
2003-04-28,3.5911999999999997
2003-04-29,1.3333
2003-04-30,-0.3947
2003-05-01,-1.1889
2003-05-02,3.0749
2003-05-05,2.7237
2003-05-06,15.2778
2003-05-07,-4.9288
2003-05-08,0.8065
2003-05-09,6.1714
2003-05-12,-2.7987
2003-05-13,11.1849
2003-05-14,-0.3984
2003-05-15,4.7
2003-05-16,-5.1576
2003-05-19,-3.1219
2003-05-20,3.9501
2003-05-21,3.8
2003-05-22,-0.7707
2003-05-23,-1.068
2003-05-27,3.0422
2003-05-28,1.9048
2003-05-29,1.4019
2003-05-30,2.765
2003-06-02,2.87
2003-06-03,6.3644
2003-06-04,-2.459
2003-06-05,2.3529
2003-06-06,6.7241
2003-06-09,-3.9926
2003-06-10,4.0865
2003-06-11,0.077
2003-06-12,-0.6923
2003-06-13,-2.4012000000000002
2003-06-16,-2.7778
2003-06-17,0.0
2003-06-18,-1.7143000000000002
2003-06-19,-0.3322
2003-06-20,0.1667
2003-06-23,-0.9151
2003-06-24,-0.4198
2003-06-25,-0.1686
2003-06-26,3.4628
2003-06-27,-1.1429
2003-06-30,-0.4129
2003-07-01,1.4925
2003-07-02,-0.7353
2003-07-03,-0.6584
2003-07-07,2.8998
2003-07-08,0.6441
2003-07-09,4.72
2003-07-10,-1.6042999999999998
2003-07-11,0.3882
2003-07-14,8.7394
2003-07-15,2.3471
2003-07-16,0.278
2003-07-17,-2.8413
2003-07-18,3.2096999999999998
2003-07-21,-4.6303
2003-07-22,6.7391
2003-07-23,-1.7583
2003-07-24,3.3792
2003-07-25,-2.4064
2003-07-28,3.4932
2003-07-29,2.5811
2003-07-30,-0.1935
2003-07-31,-1.0343
2003-08-01,1.1757
2003-08-04,-3.8735
2003-08-05,-6.3801
2003-08-06,-2.2237999999999998
2003-08-07,-0.7337
2003-08-08,-1.8477000000000001
2003-08-11,6.25
2003-08-12,0.7796
2003-08-13,4.993
2003-08-14,-5.2244
2003-08-15,-6.2191
2003-08-18,3.0897
2003-08-19,-0.8772
2003-08-20,-0.59
2003-08-21,9.0504
2003-08-22,-0.8163
2003-08-25,2.8121
2003-08-26,0.0
2003-08-27,-0.7338
2003-08-28,1.9489
2003-08-29,-3.296
2003-09-02,8.5208
2003-09-03,4.397
2003-09-04,6.1974
2003-09-05,-0.2266
2003-09-08,1.8171
2003-09-09,1.7847
2003-09-10,-1.4795
2003-09-11,2.5584
2003-09-12,1.6811
2003-09-15,-1.1733
2003-09-16,-2.6983
2003-09-17,2.7121
2003-09-18,0.3294
2003-09-19,1.2917
2003-09-22,-1.2699
2003-09-23,2.0935
2003-09-24,-2.4776
2003-09-25,-2.7568
2003-09-26,-2.8349
2003-09-29,-0.5149
2003-09-30,0.6325
2003-10-01,2.9143
2003-10-02,0.7773
2003-10-03,0.551
2003-10-06,0.3288
2003-10-07,6.0076
2003-10-08,-3.6579
2003-10-09,0.4813
2003-10-10,-0.7451
2003-10-13,1.8176999999999999
2003-10-14,0.8479
2003-10-15,-0.5222
2003-10-16,0.21
2003-10-17,-4.3478
2003-10-20,3.2311
2003-10-21,-1.2202
2003-10-22,-2.3093
2003-10-23,1.3194
2003-10-24,-0.7596
2003-10-27,5.3581
2003-10-28,3.5288
2003-10-29,0.2005
2003-10-30,-1.1456
2003-10-31,0.0455
2003-11-03,4.7041
2003-11-04,23.8164
2003-11-05,-0.7803
2003-11-06,-0.7471
2003-11-07,-5.0317
2003-11-10,-10.4714
2003-11-11,-3.0755
2003-11-12,9.2308
2003-11-13,-3.6092
2003-11-14,-2.5114
2003-11-17,-2.0609
2003-11-18,3.3477
2003-11-19,0.6941
2003-11-20,2.3437
2003-11-21,3.5474
2003-11-24,-0.2602
2003-11-25,1.7
2003-11-26,1.9195
2003-11-28,-1.2584
2003-12-01,5.7774
2003-12-02,-3.6145
2003-12-03,0.0417
2003-12-04,-2.374
2003-12-05,-1.6638
2003-12-08,4.5553
2003-12-09,-3.195
2003-12-10,-4.7578
2003-12-11,6.6607
2003-12-12,-0.1688
2003-12-15,-3.6348000000000003
2003-12-16,-11.1798
2003-12-17,-3.2640000000000002
2003-12-18,4.5431
2003-12-19,-1.1719
2003-12-22,3.6067
2003-12-23,1.3352
2003-12-24,-2.3529
2003-12-26,0.8193
2003-12-29,2.3901
2003-12-30,-0.9804
2003-12-31,0.33
2004-01-02,-0.6579
2004-01-05,3.2640000000000002
2004-01-06,0.0458
2004-01-07,1.9734
2004-01-08,3.4484
2004-01-09,-0.9072
2004-01-12,3.6794000000000002
2004-01-13,-1.3519
2004-01-14,-0.2141
2004-01-15,0.0815
2004-01-16,2.8775
2004-01-20,0.5836
2004-01-21,-0.4559
2004-01-22,-1.0408
2004-01-23,4.3332
2004-01-26,-0.7258
2004-01-27,-2.4777
2004-01-28,-8.08
2004-01-29,3.3077
2004-01-30,0.9211
2004-02-02,1.6949
2004-02-03,0.0
2004-02-04,-5.3419
2004-02-05,0.4515
2004-02-06,2.7416
2004-02-09,1.2248
2004-02-10,0.9075
2004-02-11,2.4411
2004-02-12,-0.6689
2004-02-13,-1.7256
2004-02-17,1.2848
2004-02-18,-10.3171
2004-02-19,-0.8958
2004-02-20,2.1456
2004-02-23,-1.8211
2004-02-24,3.7002
2004-02-25,-0.183
2004-02-26,0.55
2004-02-27,-1.2762
2004-03-01,4.8476
2004-03-02,-2.0255
2004-03-03,-2.0674
2004-03-04,-0.7802
2004-03-05,0.1388
2004-03-08,-1.8014000000000001
2004-03-09,-0.5174
2004-03-10,-0.8038
2004-03-11,-1.9066
2004-03-12,-0.7289
2004-03-15,-3.3284000000000002
2004-03-16,2.6835
2004-03-17,2.5641
2004-03-18,-1.3942
2004-03-19,-2.4866
2004-03-22,-0.35
2004-03-23,0.4516
2004-03-24,0.0
2004-03-25,1.3487
2004-03-26,0.345
2004-03-29,3.6346
2004-03-30,-1.327
2004-03-31,1.537
2004-04-01,0.1892
2004-04-02,0.3305
2004-04-05,-2.9176
2004-04-06,-0.1454
2004-04-07,1.7476
2004-04-08,-0.0954
2004-04-12,-0.7163
2004-04-13,-1.7316
2004-04-14,-0.8811
2004-04-15,-3.7531
2004-04-16,1.8471
2004-04-19,-1.2091
2004-04-20,-3.1617
2004-04-21,2.1064
2004-04-22,-0.2063
2004-04-23,-0.7752
2004-04-26,-0.8854
2004-04-27,-2.207
2004-04-28,-2.6867
2004-04-29,-3.3131
2004-04-30,-5.2541
2004-05-03,-1.4466999999999999
2004-05-04,3.3639
2004-05-05,-10.4734
2004-05-06,20.9518
2004-05-07,-4.9727
2004-05-10,-0.0575
2004-05-11,5.5236
2004-05-12,-1.8538999999999999
2004-05-13,-0.1667
2004-05-14,-1.8364
2004-05-17,-0.7937
2004-05-18,1.1429
2004-05-19,-0.113
2004-05-20,0.1131
2004-05-21,1.6383999999999999
2004-05-24,-2.1123
2004-05-25,2.2147
2004-05-26,0.0
