ticker,ARMK US Equity
2014-05-06,-0.4615
2014-05-07,-1.8545
2014-05-08,-2.7253
2014-05-09,0.7471
2014-05-12,0.2966
2014-05-13,0.8133
2014-05-14,-0.2567
2014-05-15,-0.5699
2014-05-16,-0.1483
2014-05-19,-2.0052
2014-05-20,-0.2653
2014-05-21,0.304
2014-05-22,-0.1136
2014-05-23,0.8343
2014-05-27,-1.8052000000000001
2014-05-28,2.7576
2014-05-29,-3.7272
2014-05-30,2.1293
2014-06-02,1.7437
2014-06-03,-0.7824
2014-06-04,-0.0376
2014-06-05,0.3757
2014-06-06,0.1497
2014-06-09,0.1495
2014-06-10,-1.6045
2014-06-11,-0.986
2014-06-12,0.2681
2014-06-13,-0.6112
2014-06-16,0.0384
2014-06-17,0.2305
2014-06-18,-1.2649
2014-06-19,0.1553
2014-06-20,-1.3178
2014-06-23,0.2749
2014-06-24,-0.5875
2014-06-25,0.0788
2014-06-26,0.3937
2014-06-27,1.6078000000000001
2014-06-30,-0.1158
2014-07-01,0.6569
2014-07-02,2.8791
2014-07-03,-1.4552
2014-07-07,-0.568
2014-07-08,2.6276
2014-07-09,0.334
2014-07-10,-0.7396
2014-07-11,-0.5589
2014-07-14,2.3604
2014-07-15,-0.4026
2014-07-16,0.0
2014-07-17,-0.4043
2014-07-18,-0.3321
2014-07-21,0.8145
2014-07-22,0.4407
2014-07-23,-0.2194
2014-07-24,0.2931
2014-07-25,-0.2558
2014-07-28,0.0733
2014-07-29,0.1464
2014-07-30,-0.0731
2014-07-31,-1.3899
2014-08-01,0.2226
2014-08-04,0.5922
2014-08-05,-2.5018000000000002
2014-08-06,-0.6038
2014-08-07,0.4176
2014-08-08,0.3781
2014-08-11,0.0753
2014-08-12,-0.3011
2014-08-13,-0.4153
2014-08-14,1.2509000000000001
2014-08-15,-0.5054
2014-08-18,-0.1509
2014-08-19,0.1512
2014-08-20,0.1509
2014-08-21,-0.7159
2014-08-22,-1.0626
2014-08-25,0.4603
2014-08-26,-0.3055
2014-08-27,-0.8809
2014-08-28,0.8501
2014-08-29,-0.7663
2014-09-02,0.3861
2014-09-03,0.0
2014-09-04,0.5769
2014-09-05,0.7266
2014-09-08,2.0881
2014-09-09,-0.1116
2014-09-10,0.484
2014-09-11,0.5558
2014-09-12,0.0368
2014-09-15,-0.1105
2014-09-16,-0.7006
2014-09-17,0.2228
2014-09-18,0.1853
2014-09-19,1.3314
2014-09-22,-0.1825
2014-09-23,-0.2194
2014-09-24,-1.7589000000000001
2014-09-25,-0.7833
2014-09-26,0.6767
2014-09-29,-1.3443
2014-09-30,-0.4542
2014-10-01,-1.1407
2014-10-02,-0.2308
2014-10-03,1.9275
2014-10-06,1.5129000000000001
2014-10-07,-0.3353
2014-10-08,-0.8598
2014-10-09,-0.0377
2014-10-10,-0.1509
2014-10-13,-3.249
2014-10-14,0.8981
2014-10-15,0.1548
2014-10-16,-2.0479
2014-10-17,0.789
2014-10-20,2.4266
2014-10-21,0.8407
2014-10-22,-1.8947
2014-10-23,1.4291
2014-10-24,1.0282
2014-10-27,1.1685
2014-10-28,-0.1863
2014-10-29,1.7917
2014-10-30,1.8702
2014-10-31,0.468
2014-11-03,0.1791
2014-11-04,0.9657
2014-11-05,0.6022
2014-11-06,0.9155
2014-11-07,-1.3957
2014-11-10,0.3539
2014-11-11,-0.67
2014-11-12,1.349
2014-11-13,2.9772
2014-11-14,-2.1088
2014-11-17,-1.1118999999999999
2014-11-18,-0.4216
2014-11-19,1.1291
2014-11-20,1.8493
2014-11-21,1.0492
2014-11-24,0.306
2014-11-25,-0.8814
2014-11-26,0.7182
2014-11-28,3.2258
2014-12-01,-2.5329
2014-12-02,0.945
2014-12-03,-0.4346
2014-12-04,-1.0745
2014-12-05,2.2743
2014-12-08,0.1328
2014-12-09,-1.1601
2014-12-10,-0.9054
2014-12-11,-3.3503
2014-12-12,-0.9454
2014-12-15,2.0148
2014-12-16,0.5198
2014-12-17,0.8273
2014-12-18,0.8547
2014-12-19,0.9492
2014-12-22,1.8469
2014-12-23,0.5605
2014-12-24,0.2295
2014-12-26,1.1776
2014-12-29,-0.6466
2014-12-30,0.423
2014-12-31,0.9397
2015-01-02,-1.1236
2015-01-05,-3.1169000000000002
2015-01-06,0.7708
2015-01-07,1.7292999999999998
2015-01-08,1.4057
2015-01-09,1.8053
2015-01-12,2.0266
2015-01-13,-0.6207
2015-01-14,-0.8745
2015-01-15,-1.1972
2015-01-16,1.8814
2015-01-20,-0.7512
2015-01-21,0.5992
2015-01-22,0.4389
2015-01-23,0.2185
2015-01-26,0.3426
2015-01-27,-1.1173
2015-01-28,-0.1883
2015-01-29,1.1006
2015-01-30,-2.5816
2015-02-02,1.0536
2015-02-03,1.0742
2015-02-04,0.9378
2015-02-05,-0.2787
2015-02-06,-0.8075
2015-02-09,-1.6280999999999999
2015-02-10,1.2731
2015-02-11,-3.237
2015-02-12,0.0528
2015-02-13,-0.5859
2015-02-17,-0.9823
2015-02-18,2.5132
2015-02-19,-0.9677
2015-02-20,0.3583
2015-02-23,0.2921
2015-02-24,1.1974
2015-02-25,1.8228
2015-02-26,-0.1256
2015-02-27,-0.4717
2015-03-02,1.9588999999999999
2015-03-03,0.6198
2015-03-04,-1.1087
2015-03-05,0.3426
2015-03-06,-0.2483
2015-03-09,1.2757
2015-03-10,-0.0307
2015-03-11,-0.0307
2015-03-12,0.2459
2015-03-13,-1.196
2015-03-16,0.5276
2015-03-17,-0.247
2015-03-18,0.4643
2015-03-19,-0.8318
2015-03-20,1.1184
2015-03-23,-1.4747
2015-03-24,0.8419
2015-03-25,-1.0823
2015-03-26,-1.3129
2015-03-27,0.0
2015-03-30,1.6787999999999998
2015-03-31,-1.4642
2015-04-01,-0.5691
2015-04-02,-0.159
2015-04-06,0.0
2015-04-07,-1.1783
2015-04-08,0.8057
2015-04-09,-0.4476
2015-04-10,-0.3854
2015-04-13,-1.1928
2015-04-14,1.1746
2015-04-15,-0.4192
2015-04-16,-0.7448
2015-04-17,-0.6852
2015-04-20,0.7556
2015-04-21,1.0108
2015-04-22,1.0329
2015-04-23,0.5112
2015-04-24,0.6357
2015-04-27,-0.4106
2015-04-28,-0.888
2015-04-29,-1.376
2015-04-30,-0.292
2015-05-01,0.423
2015-05-04,1.685
2015-05-05,-1.0516
2015-05-06,-1.095
2015-05-07,1.1723
2015-05-08,1.4483
2015-05-11,-1.3008
2015-05-12,0.45
2015-05-13,-0.864
2015-05-14,2.4855
2015-05-15,-0.5039
2015-05-18,0.6212
2015-05-19,-0.6309
2015-05-20,1.0159
2015-05-21,-0.5657
2015-05-22,0.4109
2015-05-26,0.063
2015-05-27,-0.2831
2015-05-28,-0.8202
2015-05-29,-0.2863
2015-06-01,-0.0638
2015-06-02,0.5745
2015-06-03,0.3808
2015-06-04,-0.411
2015-06-05,0.0317
2015-06-08,-0.6665
2015-06-09,0.1278
2015-06-10,-0.7339
2015-06-11,-0.7393
2015-06-12,0.1943
2015-06-15,0.1616
2015-06-16,-0.1936
2015-06-17,0.4203
2015-06-18,0.8371
2015-06-19,1.1175
2015-06-22,0.5052
2015-06-23,0.1885
2015-06-24,-1.1289
2015-06-25,0.0951
2015-06-26,0.2852
2015-06-29,-0.9795
2015-06-30,-1.1806
2015-07-01,1.0655000000000001
2015-07-02,-0.7029
2015-07-06,0.3539
2015-07-07,0.4809
2015-07-08,-1.1487
2015-07-09,0.1291
2015-07-10,1.8375
2015-07-13,1.2029
2015-07-14,0.6256
2015-07-15,-0.6839
2015-07-16,0.5321
2015-07-17,-0.3425
2015-07-20,0.0937
2015-07-21,-0.6866
2015-07-22,1.7913000000000001
2015-07-23,-1.2349
2015-07-24,-0.6252
2015-07-27,-1.7930000000000001
2015-07-28,1.3453
2015-07-29,1.1378
2015-07-30,-0.7813
2015-07-31,0.2205
2015-08-03,2.4199
2015-08-04,-0.6751
2015-08-05,0.4943
2015-08-06,-1.1989
2015-08-07,0.6534
2015-08-10,-0.1855
2015-08-11,-0.6194
2015-08-12,-1.5581
2015-08-13,1.5194999999999999
2015-08-14,2.2646
2015-08-17,-0.6726
2015-08-18,2.3392
2015-08-19,0.7218
2015-08-20,-2.5978
2015-08-21,-1.1343
2015-08-24,-4.7442
2015-08-25,-0.6836
2015-08-26,1.7699
2015-08-27,2.9952
2015-08-28,-1.1882
2015-08-31,-0.8228
2015-09-01,-1.4678
2015-09-02,1.2306
2015-09-03,0.2559
2015-09-04,-1.2444
2015-09-08,2.1002
2015-09-09,-1.2025000000000001
2015-09-10,0.1281
2015-09-11,1.3756
2015-09-14,-0.9782
2015-09-15,0.0637
2015-09-16,0.7006
2015-09-17,0.8855
2015-09-18,-0.721
2015-09-21,0.5052
2015-09-22,-1.6965
2015-09-23,0.9268
2015-09-24,-1.1400000000000001
2015-09-25,-0.2562
2015-09-28,-5.4271
2015-09-29,-2.1732
2015-09-30,2.8809
2015-10-01,1.3495
2015-10-02,2.6298
2015-10-05,0.5838
2015-10-06,-1.9348999999999998
2015-10-07,1.7428
2015-10-08,-0.0646
2015-10-09,-0.097
2015-10-12,0.1942
2015-10-13,-1.3893
2015-10-14,-1.1796
2015-10-15,1.5252
2015-10-16,1.7309
2015-10-19,0.1926
2015-10-20,-0.3845
2015-10-21,-1.5760999999999998
2015-10-22,0.3922
2015-10-23,0.3581
2015-10-26,0.7785
2015-10-27,-0.0966
2015-10-28,0.2255
2015-10-29,-0.8357
2015-10-30,-1.6207
2015-11-02,0.0329
2015-11-03,2.0422
2015-11-04,-1.5493999999999999
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,-0.623
2015-11-10,0.165
2015-11-11,1.3834
2015-11-12,-1.5594999999999999
2015-11-13,-2.4092000000000002
2015-11-16,0.0
2015-11-17,0.1691
2015-11-18,10.1958
2015-11-19,-0.9191
2015-11-20,0.9586
2015-11-23,1.2864
2015-11-24,-0.2117
2015-11-25,0.1061
2015-11-27,0.8197
2015-11-30,-1.7766
2015-12-01,0.7971
2015-12-02,2.6156
2015-12-03,-0.8002
2015-12-04,1.6731
2015-12-07,-0.3526
2015-12-08,-0.6488
2015-12-09,-0.5046
2015-12-10,0.0597
2015-12-11,-2.9815
2015-12-14,0.1229
2015-12-15,0.6139
2015-12-16,-0.3356
2015-12-17,-0.5816
2015-12-18,-0.9544
2015-12-21,0.0
2015-12-22,-0.2487
2015-12-23,0.966
2015-12-24,-0.3395
2015-12-28,-0.031
2015-12-29,0.8674
2015-12-30,-0.5221
2015-12-31,-0.4322
2016-01-04,0.3411
2016-01-05,0.2472
2016-01-06,-0.4624
2016-01-07,-1.2078
2016-01-08,-0.2508
2016-01-11,0.1571
2016-01-12,1.2551
2016-01-13,-1.7663
2016-01-14,-0.3785
2016-01-15,-1.4883
2016-01-19,-0.6429
2016-01-20,-0.1618
2016-01-21,0.7453
2016-01-22,2.0264
2016-01-25,-1.7024
2016-01-26,2.6299
2016-01-27,-1.1562999999999999
2016-01-28,0.5375
2016-01-29,0.4717
2016-02-01,2.6291
2016-02-02,-0.9454
2016-02-03,-0.1232
2016-02-04,2.6818999999999997
2016-02-05,-5.8541
2016-02-08,-4.9107
2016-02-09,1.3078
2016-02-10,3.4757
2016-02-11,-3.6308
2016-02-12,0.8991
2016-02-16,-0.396
2016-02-17,2.3526
2016-02-18,-1.5863
2016-02-19,-0.8224
2016-02-22,2.6202
2016-02-23,0.1939
2016-02-24,-0.7097
2016-02-25,2.4366
2016-02-26,0.1269
2016-02-29,-0.4751
2016-03-01,2.1961
2016-03-02,0.4049
2016-03-03,-0.2792
2016-03-04,0.2799
2016-03-07,-0.1861
2016-03-08,-0.9633
2016-03-09,-0.3765
2016-03-10,-0.252
2016-03-11,1.4525000000000001
2016-03-14,0.6536
2016-03-15,-0.4329
2016-03-16,0.2484
2016-03-17,0.0929
2016-03-18,-0.5262
2016-03-21,0.7156
2016-03-22,0.865
2016-03-23,-0.3675
2016-03-24,-0.0615
2016-03-28,0.2768
2016-03-29,0.8896
2016-03-30,0.2736
2016-03-31,0.4245
2016-04-01,1.0266
2016-04-04,0.0299
2016-04-05,-1.0457
2016-04-06,0.6643
2016-04-07,-0.3599
2016-04-08,0.0903
2016-04-11,-0.812
2016-04-12,0.3335
2016-04-13,0.3324
2016-04-14,1.2048
2016-04-15,0.4762
2016-04-18,0.5036
2016-04-19,0.3831
2016-04-20,0.6753
2016-04-21,-0.6124
2016-04-22,-0.3228
2016-04-25,-0.5004
2016-04-26,0.3846
2016-04-27,-0.501
2016-04-28,-0.8886
2016-04-29,0.1494
2016-05-02,1.1638
2016-05-03,-0.236
2016-05-04,-0.7688
2016-05-05,0.2086
2016-05-06,0.3271
2016-05-09,0.8595
2016-05-10,0.911
2016-05-11,-4.0769
2016-05-12,0.9107
2016-05-13,-0.361
2016-05-16,0.1359
2016-05-17,-0.9979
2016-05-18,-0.7941
2016-05-19,-0.8621
2016-05-20,0.3416
2016-05-23,0.0
2016-05-24,1.6404
2016-05-25,0.2436
2016-05-26,-0.8202
2016-05-27,1.9602
2016-05-31,0.0
2016-06-01,-0.03
2016-06-02,0.601
2016-06-03,-0.687
2016-06-06,0.5113
2016-06-07,-0.0898
2016-06-08,1.0482
2016-06-09,0.3853
2016-06-10,-0.5905
2016-06-13,-0.1188
2016-06-14,-0.1487
2016-06-15,-0.268
2016-06-16,-0.3583
2016-06-17,-0.6293
2016-06-20,0.6936
2016-06-21,0.1797
2016-06-22,0.568
2016-06-23,0.8026
2016-06-24,-4.453
2016-06-27,-2.3457
2016-06-28,1.3906
2016-06-29,2.5249
2016-06-30,1.6114000000000002
2016-07-01,-0.3591
2016-07-05,-0.3003
2016-07-06,0.3313
2016-07-07,1.7412
2016-07-08,1.8885
2016-07-11,0.1158
2016-07-12,0.9546
2016-07-13,1.2894
2016-07-14,0.2263
2016-07-15,0.1693
2016-07-18,-0.958
2016-07-19,0.1138
2016-07-20,2.1029
2016-07-21,-0.0835
2016-07-22,0.7242
2016-07-25,-0.1106
2016-07-26,0.3322
2016-07-27,-0.6347
2016-07-28,0.6387
2016-07-29,-1.0762
2016-08-01,0.3626
2016-08-02,-1.0283
2016-08-03,-0.2527
2016-08-04,-0.0563
2016-08-05,0.6479
2016-08-08,0.084
2016-08-09,-0.028
2016-08-10,3.7762000000000002
2016-08-11,1.7250999999999999
2016-08-12,-0.0397
2016-08-15,-0.2126
2016-08-16,-0.719
2016-08-17,-0.0268
2016-08-18,-0.161
2016-08-19,-0.2687
2016-08-22,-0.7006
2016-08-23,1.194
2016-08-24,-0.0805
2016-08-25,0.5099
2016-08-26,0.4539
2016-08-29,-0.2392
2016-08-30,1.0125
2016-08-31,0.0528
2016-09-01,-0.1846
2016-09-02,0.6075
2016-09-06,-0.1313
2016-09-07,0.4469
2016-09-08,-0.2094
2016-09-09,-2.203
2016-09-12,0.2145
2016-09-13,-1.4182000000000001
2016-09-14,0.2443
2016-09-15,1.2185
2016-09-16,0.0803
2016-09-19,0.2406
2016-09-20,0.0
2016-09-21,0.6933
2016-09-22,0.053
2016-09-23,-0.2912
2016-09-26,-0.3716
2016-09-27,0.453
2016-09-28,-0.1592
2016-09-29,0.6908
2016-09-30,0.343
2016-10-03,-0.1841
2016-10-04,-1.0537
2016-10-05,-1.5175999999999998
2016-10-06,0.2974
2016-10-07,-0.7817
2016-10-10,0.2173
2016-10-11,-0.9488
2016-10-12,1.5326
2016-10-13,0.027
2016-10-14,-0.1617
2016-10-17,-0.2699
2016-10-18,-0.0812
2016-10-19,0.4334
2016-10-20,-0.4045
2016-10-21,0.1083
2016-10-24,1.082
2016-10-25,-1.2042
2016-10-26,1.2459
2016-10-27,-0.6153
2016-10-28,-0.8614
2016-10-31,1.0861
2016-11-01,-1.2893
2016-11-02,-0.4898
2016-11-03,0.0547
2016-11-04,-1.2298
2016-11-07,1.9092
2016-11-08,1.249
2016-11-09,-0.2414
2016-11-10,-2.2849
2016-11-11,-0.3851
2016-11-14,0.718
2016-11-15,-9.1034
2016-11-16,0.4525
2016-11-17,2.4324
2016-11-18,-0.088
2016-11-21,1.1444
2016-11-22,2.0017
2016-11-23,0.2929
2016-11-25,0.3982
2016-11-28,-0.8782
2016-11-29,0.2001
2016-11-30,-1.854
2016-12-01,0.2034
2016-12-02,1.9432
2016-12-05,2.1622
2016-12-06,0.2228
2016-12-07,0.5557
2016-12-08,-0.2763
2016-12-09,0.0
2016-12-12,-0.194
2016-12-13,0.7218
2016-12-14,0.0276
2016-12-15,-0.1378
2016-12-16,0.138
2016-12-19,-0.3858
2016-12-20,-0.3596
2016-12-21,0.6941
2016-12-22,-0.1103
2016-12-23,-0.0276
2016-12-27,-0.3037
2016-12-28,-0.4985
2016-12-29,-0.167
2016-12-30,-0.4182
2017-01-03,-2.9675000000000002
2017-01-04,0.8656
2017-01-05,0.8009
2017-01-06,-0.9081
2017-01-09,-0.63
2017-01-10,-1.9597
2017-01-11,-0.2646
2017-01-12,-0.56
2017-01-13,0.4446
2017-01-17,-1.1508
2017-01-18,-0.597
2017-01-19,-0.3303
2017-01-20,-0.1808
2017-01-23,-0.1509
2017-01-24,0.8162
2017-01-25,0.7196
2017-01-26,0.0298
2017-01-27,0.2976
2017-01-30,-0.5045
2017-01-31,0.9245
2017-02-01,-2.0095
2017-02-02,1.9903
2017-02-03,0.5914
2017-02-06,-1.5873
2017-02-07,5.0478
2017-02-08,0.9667
2017-02-09,-0.2816
2017-02-10,0.2824
2017-02-13,-0.3295
2017-02-14,0.9918
2017-02-15,0.1964
2017-02-16,-0.112
2017-02-17,0.2243
2017-02-21,0.6154
2017-02-22,-0.139
2017-02-23,-0.3619
2017-02-24,0.0559
2017-02-27,0.1676
2017-02-28,-0.3624
2017-03-01,-0.1399
2017-03-02,0.5884
2017-03-03,0.7521
2017-03-06,-0.3594
2017-03-07,-0.0832
2017-03-08,0.4721
2017-03-09,0.3593
2017-03-10,0.5784
2017-03-13,-0.0274
2017-03-14,-0.0274
2017-03-15,0.7123
2017-03-16,1.3602
2017-03-17,0.671
2017-03-20,-1.1997
2017-03-21,-1.2952
2017-03-22,0.1093
2017-03-23,-0.0546
2017-03-24,-0.082
2017-03-27,-0.2188
2017-03-28,0.9044
2017-03-29,0.1901
2017-03-30,0.6506
2017-03-31,-0.7002
2017-04-03,-0.3797
2017-04-04,-0.6534
2017-04-05,-0.2192
2017-04-06,0.6592
2017-04-07,-0.5184
2017-04-10,-0.0549
2017-04-11,0.1647
2017-04-12,-0.4658
2017-04-13,-0.6056
2017-04-17,0.9693
2017-04-18,-0.1646
2017-04-19,-0.3571
2017-04-20,0.9098
2017-04-21,0.3279
2017-04-24,0.6808
2017-04-25,-0.568
2017-04-26,-0.2992
2017-04-27,-0.1091
2017-04-28,-0.2458
2017-05-01,-0.0274
2017-05-02,0.1369
2017-05-03,-0.1368
2017-05-04,-0.1643
2017-05-05,0.7407
2017-05-08,-1.1983
2017-05-09,3.0871
2017-05-10,-0.1872
2017-05-11,-0.5626
2017-05-12,-0.7813
2017-05-15,0.8499
2017-05-16,-0.297
2017-05-17,-1.1102
2017-05-18,0.3012
2017-05-19,-0.0819
2017-05-22,0.7377
2017-05-23,-0.4068
2017-05-24,0.6264
2017-05-25,0.2436
2017-05-26,-0.027
2017-05-30,0.0
2017-05-31,0.6211
2017-06-01,3.7574
2017-06-02,0.3363
2017-06-05,0.3351
2017-06-06,0.2826
2017-06-07,1.2811
2017-06-08,0.1012
2017-06-09,-0.0758
2017-06-12,0.7081
2017-06-13,0.5274
2017-06-14,0.9743
2017-06-15,0.4206
2017-06-16,0.6159
2017-06-19,0.4407
2017-06-20,0.0
2017-06-21,0.1706
2017-06-22,-0.2434
2017-06-23,1.1466
2017-06-26,0.0482
2017-06-27,-1.1572
2017-06-28,0.3171
2017-06-29,-1.0698
2017-06-30,0.7127
2017-07-03,0.2196
2017-07-05,-0.3409
2017-07-06,-2.5654
2017-07-07,0.9027
2017-07-10,-0.3728
2017-07-11,-0.9229
2017-07-12,1.6113
2017-07-13,-0.3469
2017-07-14,0.4227
2017-07-17,0.7923
2017-07-18,-0.6878
2017-07-19,0.7173
2017-07-20,-0.0982
2017-07-21,-0.3196
2017-07-24,-0.148
2017-07-25,-0.5433
2017-07-26,-0.9685
2017-07-27,-0.1755
2017-07-28,-0.9294
2017-07-31,1.0649
2017-08-01,1.2544
2017-08-02,-0.4708
2017-08-03,-0.2738
2017-08-04,-0.3744
2017-08-07,-0.2756
2017-08-08,0.7538
2017-08-09,-0.0998
2017-08-10,-1.7723
2017-08-11,0.0
2017-08-14,0.0076
2017-08-15,-0.0764
2017-08-16,0.3315
2017-08-17,-1.1182
2017-08-18,0.4369
2017-08-21,-0.1791
2017-08-22,1.8199999999999998
2017-08-23,-0.6294
2017-08-24,0.8614
2017-08-25,0.3266
2017-08-28,0.8262
2017-08-29,-0.447
2017-08-30,-0.1247
2017-08-31,1.6234
2017-09-01,0.1475
2017-09-05,-1.0798
2017-09-06,0.0992
2017-09-07,-0.0743
2017-09-08,0.8929
2017-09-11,0.7866
2017-09-12,-0.1463
2017-09-13,0.342
2017-09-14,-1.3632
2017-09-15,-0.1234
2017-09-18,-0.1977
2017-09-19,-0.3219
2017-09-20,0.4719
2017-09-21,0.8653
2017-09-22,0.3431
2017-09-25,-0.3664
2017-09-26,-0.711
2017-09-27,-0.4691
2017-09-28,0.3473
2017-09-29,0.3956
2017-10-02,0.9357
2017-10-03,-0.0976
2017-10-04,0.4396
2017-10-05,0.0729
2017-10-06,0.6317
2017-10-09,0.0
2017-10-10,0.2897
2017-10-11,1.0351
2017-10-12,0.4765
2017-10-13,0.3794
2017-10-16,0.4725
2017-10-17,1.0346
2017-10-18,-0.0233
2017-10-19,-0.3026
2017-10-20,1.074
2017-10-23,-1.2936
2017-10-24,0.0702
2017-10-25,0.4911
2017-10-26,0.768
2017-10-27,0.7621
2017-10-30,-0.3896
2017-10-31,0.5292
2017-11-01,-0.9842
2017-11-02,0.5548
2017-11-03,0.5747
2017-11-06,-0.6857
2017-11-07,-0.4603
2017-11-08,0.185
2017-11-09,-1.3386
2017-11-10,-0.1637
2017-11-13,0.3983
2017-11-14,-6.6044
2017-11-15,-0.4748
2017-11-16,2.2847
2017-11-17,0.1964
2017-11-20,0.8574
2017-11-21,0.2186
2017-11-22,-0.4605
2017-11-24,0.8644
2017-11-27,0.121
2017-11-28,2.1755
2017-11-29,0.7334
2017-11-30,0.047
2017-12-01,1.1033
2017-12-04,-0.7198
2017-12-05,-0.7951
2017-12-06,0.1179
2017-12-07,0.1648
2017-12-08,0.3526
2017-12-11,0.5388
2017-12-12,-1.5144
2017-12-13,-0.4731
2017-12-14,-0.1664
2017-12-15,1.0952
2017-12-18,0.0707
2017-12-19,0.9649
2017-12-20,0.0466
2017-12-21,-0.0932
2017-12-22,-0.1866
2017-12-26,-0.3037
2017-12-27,0.6093
2017-12-28,0.6056
2017-12-29,-1.0419
2018-01-02,1.2635
2018-01-03,-0.1155
2018-01-04,-0.8096
2018-01-05,-0.3731
2018-01-08,1.0768
2018-01-09,0.9032
2018-01-10,0.2066
2018-01-11,0.8475
2018-01-12,0.0908
2018-01-16,-0.1588
2018-01-17,1.4091
2018-01-18,-0.2017
2018-01-19,1.9088
2018-01-22,0.1322
2018-01-23,0.3081
2018-01-24,-0.2194
2018-01-25,0.6816
2018-01-26,0.4368
2018-01-29,-0.935
2018-01-30,-0.0658
2018-01-31,0.615
2018-02-01,-0.2183
2018-02-02,-0.897
2018-02-05,-2.6711
2018-02-06,-3.4929
2018-02-07,-1.3631
2018-02-08,-3.3834
2018-02-09,0.9864
2018-02-12,-0.3419
2018-02-13,0.4778
2018-02-14,0.6112
2018-02-15,3.305
2018-02-16,-1.2468
2018-02-20,-1.334
2018-02-21,0.2414
2018-02-22,-0.4576
2018-02-23,1.8631
2018-02-26,-0.0475
2018-02-27,-0.7367
2018-02-28,-0.1436
2018-03-01,-1.9899
2018-03-02,-0.0245
2018-03-05,0.2691
2018-03-06,0.2928
2018-03-07,0.146
2018-03-08,-0.1458
2018-03-09,1.9708
2018-03-12,0.0
2018-03-13,-1.4078
2018-03-14,-0.7502
2018-03-15,-0.0244
2018-03-16,0.1707
2018-03-19,-0.56
2018-03-20,0.5142
2018-03-21,-0.5847
2018-03-22,-2.4994
2018-03-23,-1.8094999999999999
2018-03-26,2.0476
2018-03-27,-0.6772
2018-03-28,0.202
2018-03-29,-0.3024
2018-04-02,-3.4884
2018-04-03,1.3357999999999999
2018-04-04,0.5945
2018-04-05,1.3361
2018-04-06,-2.2566
2018-04-09,-0.5966
2018-04-10,-0.0522
2018-04-11,-1.3054999999999999
2018-04-12,0.0265
2018-04-13,-0.9786
2018-04-16,0.9081
2018-04-17,1.0588
2018-04-18,-0.4453
2018-04-19,-1.3418
2018-04-20,0.6667
2018-04-23,-0.0265
2018-04-24,-0.106
2018-04-25,1.0875
2018-04-26,0.1837
2018-04-27,-1.7810000000000001
2018-04-30,-0.2933
2018-05-01,0.107
2018-05-02,-1.229
2018-05-03,-0.9738
2018-05-04,1.6935
2018-05-07,-0.4835
2018-05-08,5.9379
2018-05-09,-4.535
2018-05-10,1.3077
2018-05-11,0.1054
2018-05-14,0.0
2018-05-15,0.3947
2018-05-16,0.249
