ticker,APVO US Equity
2016-12-12,-0.5025
2016-12-13,1.5152
2016-12-14,-3.9801
2016-12-15,-5.1813
2016-12-16,17.4863
2016-12-19,-8.3721
2016-12-20,9.6447
2016-12-21,-0.463
2016-12-22,-0.9302
2016-12-23,3.2864
2016-12-27,3.1818
2016-12-28,-2.2026
2016-12-29,7.2072
2016-12-30,2.521
2017-01-03,2.459
2017-01-04,14.4
2017-01-05,-0.3497
2017-01-06,-7.3684
2017-01-09,-3.4091
2017-01-10,3.9215999999999998
2017-01-11,-4.1509
2017-01-12,-1.9685000000000001
2017-01-13,3.2129
2017-01-17,1.1673
2017-01-18,3.0769
2017-01-19,-3.7313
2017-01-20,-8.9147
2017-01-23,-2.1277
2017-01-24,-5.2174
2017-01-25,-6.8807
2017-01-26,1.4778
2017-01-27,-0.4854
2017-01-30,-0.9756
2017-01-31,-1.9704000000000002
2017-02-01,0.0
2017-02-02,-1.005
2017-02-03,-2.5381
2017-02-06,1.5625
2017-02-07,1.0256
2017-02-08,-3.0457
2017-02-09,2.0942
2017-02-10,0.0
2017-02-13,-1.5385
2017-02-14,-2.6042
2017-02-15,4.2781
2017-02-16,14.8718
2017-02-17,-4.9107
2017-02-21,-0.939
2017-02-22,-9.9526
2017-02-23,3.6842
2017-02-24,-0.5076
2017-02-27,5.6122
2017-02-28,-3.3816
2017-03-01,1.0
2017-03-02,-3.4653
2017-03-03,-1.5385
2017-03-06,-1.5625
2017-03-07,-2.1164
2017-03-08,-1.6216
2017-03-09,-1.0989
2017-03-10,-1.1111
2017-03-13,2.2472
2017-03-14,9.3407
2017-03-15,-5.5276
2017-03-16,1.0638
2017-03-17,2.6316
2017-03-20,-1.0256
2017-03-21,-5.1813
2017-03-22,2.1858
2017-03-23,-1.0695000000000001
2017-03-24,-1.6216
2017-03-27,2.7473
2017-03-28,0.5348
2017-03-29,2.1277
2017-03-30,2.0833
2017-03-31,5.102
2017-04-03,0.9709
2017-04-04,-4.3269
2017-04-05,-5.0251
2017-04-06,-1.0582
2017-04-07,0.0
2017-04-10,-0.5348
2017-04-11,0.0
2017-04-12,0.5376
2017-04-13,2.1390000000000002
2017-04-17,1.0471
2017-04-18,1.0363
2017-04-19,2.5641
2017-04-20,1.5
2017-04-21,-4.4335
2017-04-24,0.0
2017-04-25,1.5464
2017-04-26,0.0
2017-04-27,1.5228000000000002
2017-04-28,0.0
2017-05-01,1.0
2017-05-02,2.4752
2017-05-03,-0.4831
2017-05-04,1.9417
2017-05-05,0.0
2017-05-08,-0.9524
2017-05-09,-0.9615
2017-05-10,0.0
2017-05-11,0.4854
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.4831
2017-05-17,-0.9615
2017-05-18,0.4854
2017-05-19,0.4831
2017-05-22,0.4808
2017-05-23,-0.9569
2017-05-24,1.4493
2017-05-25,0.9524
2017-05-26,-0.4717
2017-05-30,-0.4739
2017-05-31,0.4762
2017-06-01,1.8957000000000002
2017-06-02,0.4651
2017-06-05,-7.8704
2017-06-06,3.5176
2017-06-07,-2.4272
2017-06-08,0.995
2017-06-09,0.0
2017-06-12,-1.4778
2017-06-13,3.5
2017-06-14,4.3478
2017-06-15,-2.7778
2017-06-16,-2.8571
2017-06-19,5.3922
2017-06-20,2.3256
2017-06-21,10.0
2017-06-22,4.5455
2017-06-23,-9.4862
2017-06-26,-2.6201
2017-06-27,-3.1390000000000002
2017-06-28,0.9259
2017-06-29,-7.3394
2017-06-30,2.4752
2017-07-03,-0.9662
2017-07-05,-1.9512
2017-07-06,-4.4776
2017-07-07,-0.5208
2017-07-10,-6.2827
2017-07-11,1.6760000000000002
2017-07-12,-0.5495
2017-07-13,0.0
2017-07-14,-1.6575
2017-07-17,0.0
2017-07-18,-1.1236
2017-07-19,-2.2727
2017-07-20,-1.7442
2017-07-21,7.6923
2017-07-24,2.7473
2017-07-25,4.2781
2017-07-26,-3.5897
2017-07-27,1.0638
2017-07-28,1.0526
2017-07-31,-4.1667
2017-08-01,-0.5435
2017-08-02,-3.2787
2017-08-03,-0.565
2017-08-04,6.25
2017-08-07,-5.3476
2017-08-08,-2.8249
2017-08-09,-5.814
2017-08-10,8.0247
2017-08-11,-4.0
2017-08-14,1.1905000000000001
2017-08-15,1.1764999999999999
2017-08-16,0.0
2017-08-17,-2.907
2017-08-18,0.0
2017-08-21,-4.7904
2017-08-22,-3.1447
2017-08-23,-5.1948
2017-08-24,-8.2192
2017-08-25,-5.2239
2017-08-28,-6.2992
2017-08-29,12.605
2017-08-30,-5.9701
2017-08-31,5.5556
2017-09-01,58.6466
2017-09-05,2.8436
2017-09-06,-10.5991
2017-09-07,-2.5773
2017-09-08,-2.1164
2017-09-11,0.5405
2017-09-12,-4.8387
2017-09-13,2.2599
2017-09-14,5.5249
2017-09-15,10.4712
2017-09-18,-3.7915
2017-09-19,0.4926
2017-09-20,-2.451
2017-09-21,-2.0101
2017-09-22,0.0
2017-09-25,4.1026
2017-09-26,4.9261
2017-09-27,3.7559
2017-09-28,-2.2624
2017-09-29,6.0185
2017-10-02,-3.9301
2017-10-03,1.8182
2017-10-04,3.5714
2017-10-05,17.6724
2017-10-06,-1.0989
2017-10-09,-6.6667
2017-10-10,4.3651
2017-10-11,-1.9011
2017-10-12,-4.2636
2017-10-13,-1.6194
2017-10-16,-6.1728
2017-10-17,5.7018
2017-10-18,-3.7344
2017-10-19,2.5862
2017-10-20,-0.8403
2017-10-23,-2.1186
2017-10-24,5.1948
2017-10-25,-0.4115
2017-10-26,10.3306
2017-10-27,4.1199
2017-10-30,-5.3957
2017-10-31,8.5551
2017-11-01,-2.9772
2017-11-02,-3.6101
2017-11-03,4.1199
2017-11-06,11.8705
2017-11-07,-7.3955
2017-11-08,-0.6944
2017-11-09,6.2937
2017-11-10,-0.6579
2017-11-13,-12.5828
2017-11-14,-0.3788
2017-11-15,4.5626999999999995
2017-11-16,3.6364
2017-11-17,0.7018
2017-11-20,-0.6969
2017-11-21,1.4035
2017-11-22,5.8824
2017-11-24,1.3072
2017-11-27,-4.1935
2017-11-28,0.0
2017-11-29,0.3367
2017-11-30,1.0067
2017-12-01,-0.6645
2017-12-04,15.3846
2017-12-05,0.8696
2017-12-06,7.7586
2017-12-07,0.5333
2017-12-08,12.2016
2017-12-11,-5.6738
2017-12-12,-2.2556
2017-12-13,7.4359
2017-12-14,-5.0119
2017-12-15,5.0251
2017-12-18,-2.6316
2017-12-19,-1.4742
2017-12-20,2.9925
2017-12-21,2.6634
2017-12-22,-1.4151
2017-12-26,1.9139
2017-12-27,-1.6432
2017-12-28,0.9547
2017-12-29,0.2364
2018-01-02,12.0283
2018-01-03,-2.1053
2018-01-04,0.2151
2018-01-05,0.4292
2018-01-08,-8.547
2018-01-09,2.8037
2018-01-10,2.7273
2018-01-11,-1.1062
2018-01-12,-1.5659999999999998
2018-01-16,-28.5227
2018-01-17,10.0159
2018-01-18,-3.4682
2018-01-19,-0.2994
2018-01-22,7.2072
2018-01-23,-1.4006
2018-01-24,-3.4091
2018-01-25,-1.4706000000000001
2018-01-26,0.597
2018-01-29,7.4184
2018-01-30,-6.0773
2018-01-31,-0.2941
2018-02-01,-0.59
2018-02-02,-3.8576
2018-02-05,-5.5556
2018-02-06,-1.9607999999999999
2018-02-07,6.0
2018-02-08,-5.3459
2018-02-09,2.3256
2018-02-12,2.2727
2018-02-13,3.8095
2018-02-14,2.7523
2018-02-15,-1.4881
2018-02-16,-0.6042
2018-02-20,-0.9119
2018-02-21,-3.681
2018-02-22,4.1401
2018-02-23,0.3058
2018-02-26,0.6098
2018-02-27,1.2121
2018-02-28,-5.0898
2018-03-01,-4.1009
2018-03-02,4.9342
2018-03-05,-1.5674000000000001
2018-03-06,-3.1847
2018-03-07,1.3158
2018-03-08,-2.2727
2018-03-09,3.9867
2018-03-12,2.8754
2018-03-13,4.9689
2018-03-14,-10.355
2018-03-15,0.0
2018-03-16,-2.3102
2018-03-19,-1.3514
2018-03-20,-2.0548
2018-03-21,7.3427
2018-03-22,-2.9316
2018-03-23,2.349
2018-03-26,4.918
2018-03-27,0.625
2018-03-28,4.3478
2018-03-29,-2.6786
2018-04-02,-3.3639
2018-04-03,5.0633
2018-04-04,4.8193
2018-04-05,-1.4368
2018-04-06,-7.5802
2018-04-09,4.1009
2018-04-10,-0.6061
2018-04-11,15.5488
2018-04-12,8.1794
2018-04-13,-7.8049
2018-04-16,17.9894
2018-04-17,-3.3632
2018-04-18,3.4803
2018-04-19,-3.5874
2018-04-20,-0.4651
2018-04-23,-2.1028000000000002
2018-04-24,0.2387
2018-04-25,0.4762
2018-04-26,5.2133
2018-04-27,-0.4505
2018-04-30,0.2262
2018-05-01,-1.8058999999999998
2018-05-02,0.6897
2018-05-03,-5.9361
2018-05-04,3.8834999999999997
2018-05-07,1.4019
2018-05-08,-2.9954
2018-05-09,3.5629
2018-05-10,14.2202
2018-05-11,0.2008
2018-05-14,-0.4008
2018-05-15,17.1026
2018-05-16,-2.5773
2018-05-17,4.7619
2018-05-18,-4.5455
2018-05-21,-1.0582
2018-05-22,0.5348
2018-05-23,-1.5957
2018-05-24,-1.6216
2018-05-25,-0.5495
2018-05-29,1.105
2018-05-30,-0.9107
2018-05-31,2.2059
2018-06-01,-1.259
2018-06-04,-2.5501
2018-06-05,-0.3738
2018-06-06,-2.2514
2018-06-07,-2.3033
2018-06-08,-1.5716999999999999
2018-06-11,1.996
2018-06-12,-0.7828
2018-06-13,3.3531
2018-06-14,-3.8167999999999997
2018-06-15,-1.9841
2018-06-18,0.8097
2018-06-19,-2.008
2018-06-20,5.123
2018-06-21,10.1365
2018-06-22,-1.9468999999999999
2018-06-25,-4.3321
2018-06-26,3.9623
2018-06-27,-5.6261
2018-06-28,-2.6923
2018-06-29,-1.3834
2018-07-02,2.004
2018-07-03,-1.9646
2018-07-05,-0.6012
2018-07-06,2.621
2018-07-09,1.5716999999999999
2018-07-10,-3.0948
2018-07-11,1.3972
2018-07-12,-0.3937
2018-07-13,-1.7787
2018-07-16,-7.6459
2018-07-17,3.268
2018-07-18,-0.211
2018-07-19,4.4397
2018-07-20,-0.8097
2018-07-23,0.8163
2018-07-24,-3.0364
2018-07-25,5.428
2018-07-26,-1.3860999999999999
2018-07-27,-4.2169
2018-07-30,-7.9665
2018-07-31,-3.8724
2018-08-01,2.1327
2018-08-02,1.6240999999999999
2018-08-03,1.5981999999999998
2018-08-06,1.1236
2018-08-07,0.2222
2018-08-08,-0.2217
2018-08-09,0.0
2018-08-10,7.3333
2018-08-13,4.1408
2018-08-14,4.7714
2018-08-15,3.0361
2018-08-16,3.6832000000000003
2018-08-17,-4.0853
2018-08-20,-1.8519
2018-08-21,-2.0755
2018-08-22,4.0462
2018-08-23,2.037
2018-08-24,-3.0853
2018-08-27,-0.1873
2018-08-28,-1.5009000000000001
2018-08-29,0.7619
2018-08-30,3.7807
2018-08-31,0.5464
2018-09-04,0.0
2018-09-05,-1.4493
2018-09-06,-1.8382
2018-09-07,-2.9962999999999997
2018-09-10,0.1931
2018-09-11,-1.5413999999999999
2018-09-12,-0.1957
2018-09-13,-1.3725
2018-09-14,0.994
2018-09-17,-4.1339
2018-09-18,-0.8214
2018-09-19,5.383
2018-09-20,0.3929
2018-09-21,-3.1311
2018-09-24,1.8182
2018-09-25,0.9921
2018-09-26,-0.7859
2018-09-27,0.0
2018-09-28,0.5941
2018-10-01,-2.7559
2018-10-02,-3.8462
2018-10-03,-3.5789
2018-10-04,-0.4367
2018-10-05,-0.2193
2018-10-08,1.0989
2018-10-09,-1.7391
2018-10-10,-4.2035
2018-10-11,0.2309
2018-10-12,-1.9123999999999999
2018-10-15,1.245
2018-10-16,1.8561
2018-10-17,-0.9112
2018-10-18,-1.8391
2018-10-19,-5.8548
2018-10-22,-5.4726
2018-10-23,-3.9474
2018-10-24,-12.8767
2018-10-25,0.6289
2018-10-26,-3.1219
2018-10-29,-6.1321
2018-10-30,23.3677
2018-10-31,-6.1281
2018-11-01,11.5727
2018-11-02,-3.4574
2018-11-05,1.1019
2018-11-06,1.9074
2018-11-07,-7.2193
2018-11-08,2.8818
2018-11-09,-5.8824
2018-11-12,-2.9762
2018-11-13,-0.6135
2018-11-14,-4.321
2018-11-15,-13.5484
2018-11-16,6.3433
2018-11-19,-7.7193000000000005
2018-11-20,-4.943
2018-11-21,4.8
2018-11-23,-0.7634
2018-11-26,-4.6154
2018-11-27,-3.2258
2018-11-28,-5.4167
2018-11-29,4.8458
2018-11-30,-3.3613
2018-12-03,7.8261
2018-12-04,-2.8226
2018-12-06,-6.2241
2018-12-07,-2.6549
2018-12-10,-6.8182
2018-12-11,-2.439
2018-12-12,7.5
2018-12-13,-6.9767
2018-12-14,-2.5
2018-12-17,-4.1026
2018-12-18,-12.2995
2018-12-19,-3.0488
2018-12-20,-11.9497
2018-12-21,-9.2857
2018-12-24,-2.3622
2018-12-26,4.8387
2018-12-27,0.0
2018-12-28,0.7692
2018-12-31,-3.0534
2019-01-02,11.811
2019-01-03,2.8169
2019-01-04,3.4247
2019-01-07,3.9735
2019-01-08,-1.9108
2019-01-09,4.5455
2019-01-10,-0.6211
2019-01-11,-0.625
2019-01-14,1.8868
2019-01-15,1.8519
2019-01-16,-4.2424
2019-01-17,-0.6329
2019-01-18,2.5478
2019-01-22,-8.0745
2019-01-23,-2.027
2019-01-24,-2.7586
2019-01-25,1.4184
2019-01-28,0.6993
2019-01-29,-0.6944
2019-01-30,-0.6993
2019-01-31,12.6761
2019-02-01,6.875
2019-02-04,7.0175
2019-02-05,-1.0929
2019-02-06,3.3149
2019-02-07,-5.3476
2019-02-08,-0.565
2019-02-11,-0.5682
2019-02-12,-2.2857
2019-02-13,3.5088
2019-02-14,-6.2147
2019-02-15,-2.4096
2019-02-19,4.321
2019-02-20,-1.7751000000000001
2019-02-21,0.6024
2019-02-22,-1.7964
2019-02-25,0.0
2019-02-26,-1.2195
2019-02-27,-3.7037
2019-02-28,-2.5641
2019-03-01,3.2895
2019-03-04,-8.9172
2019-03-05,-2.0979
2019-03-06,5.7143
2019-03-07,-40.2027
2019-03-08,-4.5198
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,2.4379
2019-03-14,-1.8022
2019-03-15,-3.5294
2019-03-18,6.0976
2019-03-19,-2.8506
2019-03-20,-1.2068
2019-03-21,0.7066
2019-03-22,8.2174
2019-03-25,6.6703
2019-03-26,-6.3562
2019-03-27,-4.6205
2019-03-28,2.9412000000000003
2019-03-29,0.8403
2019-04-01,3.3111
2019-04-02,-1.538
2019-04-03,-6.4992
2019-04-04,-0.7009
2019-04-05,-2.0588
2019-04-08,-0.9009
2019-04-09,-2.5455
2019-04-10,1.99
2019-04-11,4.878
2019-04-12,-3.4884
2019-04-15,-0.6024
2019-04-16,-0.8485
2019-04-17,-3.423
2019-04-18,2.5316
2019-04-22,-1.7284000000000002
2019-04-23,-0.7538
2019-04-24,-4.9367
2019-04-25,-2.4634
2019-04-26,3.0717
2019-04-29,1.6291
2019-04-30,-5.1219
2019-05-01,-3.1593
2019-05-02,-0.7092
2019-05-03,4.0857
2019-05-06,4.7351
2019-05-07,5.6742
2019-05-08,2.9266
2019-05-09,-2.4577999999999998
2019-05-10,0.6546
2019-05-13,-4.2214
2019-05-14,0.0897
2019-05-15,1.1265
2019-05-16,0.0127
2019-05-17,-0.1266
2019-05-20,-2.902
2019-05-21,-0.8353
2019-05-22,-2.4743
2019-05-23,-2.7126
2019-05-24,-1.4704
2019-05-28,2.4637000000000002
2019-05-29,-0.4259
2019-05-30,-1.3988
2019-05-31,1.4606
2019-06-03,0.5517
2019-06-04,3.3333
2019-06-05,1.354
2019-06-06,-1.6372
2019-06-07,6.6578
2019-06-10,6.1174
2019-06-11,1.1764999999999999
2019-06-12,-4.9651
2019-06-13,5.2245
2019-06-14,2.2674
2019-06-17,0.9323
2019-06-18,3.0754
2019-06-19,5.3443
2019-06-20,0.1141
2019-06-21,-1.0052
2019-06-24,-1.6016
2019-06-25,-5.9894
2019-06-26,0.679
2019-06-27,-3.8103
2019-06-28,3.5873
2019-07-01,-1.2747
2019-07-02,-2.5366
2019-07-03,-1.3247
2019-07-05,4.5503
2019-07-08,-1.2386
2019-07-09,-2.4508
2019-07-10,-0.5662
2019-07-11,0.7117
2019-07-12,1.5430000000000001
2019-07-15,0.9164
2019-07-16,1.1494
2019-07-17,-1.1364
2019-07-18,0.4483
2019-07-19,-0.7323
2019-07-22,2.0173
2019-07-23,-0.452
2019-07-24,4.7673
2019-07-25,-3.6078
2019-07-26,-3.2258
2019-07-29,-2.0906
2019-07-30,2.6097
2019-07-31,2.8902
2019-08-01,5.618
2019-08-02,-1.0213
2019-08-05,-2.6225
2019-08-06,1.5121
2019-08-07,1.1852
2019-08-08,5.5878
2019-08-09,-9.6682
2019-08-12,-13.2379
2019-08-13,-3.9215999999999998
2019-08-14,0.9596
2019-08-15,-0.9371
2019-08-16,3.6216
2019-08-19,5.6338
2019-08-20,-3.7037
2019-08-21,-0.641
2019-08-22,-0.6452
2019-08-23,-3.5714
2019-08-26,1.0101
2019-08-27,-3.3333
2019-08-28,-4.1379
2019-08-29,-1.1223
2019-08-30,0.9022
2019-09-03,-0.923
2019-09-04,-1.0189
2019-09-05,0.1324
2019-09-06,-1.498
2019-09-09,-2.803
2019-09-10,1.8101
2019-09-11,2.3655
2019-09-12,-2.5464
2019-09-13,-0.0604
2019-09-16,1.2392
2019-09-17,-0.7315
2019-09-18,0.1504
2019-09-19,0.3904
2019-09-20,3.2007
2019-09-23,-1.4493
2019-09-24,-4.4118
2019-09-25,-2.3077
2019-09-26,-3.3701
2019-09-27,0.2282
2019-09-30,-4.3252
2019-10-01,-3.1271
2019-10-02,-6.1754
2019-10-03,2.4682
2019-10-04,6.9343
2019-10-07,-1.2969
2019-10-08,3.0775
2019-10-09,-4.4784
2019-10-10,0.2809
2019-10-11,-0.7179
2019-10-14,0.0882
2019-10-15,-0.5815
2019-10-16,12.531
2019-10-17,1.1025
2019-10-18,-0.405
2019-10-21,0.1095
2019-10-22,2.9375
2019-10-23,-0.2884
2019-10-24,-10.1842
2019-10-25,5.0847
2019-10-28,-4.8387
2019-10-29,-4.7458
2019-10-30,-3.7189
2019-10-31,3.0124
2019-11-01,3.3369
2019-11-04,3.75
2019-11-05,8.8353
2019-11-06,-2.3678
2019-11-07,-3.9213
2019-11-08,7.3922
2019-11-11,6.8376
2019-11-12,-2.6856999999999998
2019-11-13,-5.5637
2019-11-14,-3.6997
2019-11-15,-0.4036
2019-11-18,0.3404
2019-11-19,-2.4717000000000002
2019-11-20,4.3395
2019-11-21,0.4286
2019-11-22,1.8492
2019-11-25,-1.9243000000000001
2019-11-26,1.7247
2019-11-27,1.1044
2019-11-29,0.0
2019-12-02,0.4615
2019-12-03,-1.9908000000000001
2019-12-04,-1.5625
2019-12-05,-6.2381
2019-12-06,1.6082999999999998
2019-12-09,2.1993
2019-12-10,2.2172
2019-12-11,-1.9139
2019-12-12,-0.439
2019-12-13,-4.2136
2019-12-16,-4.5183
2019-12-17,-6.0714
2019-12-18,5.3042
2019-12-19,2.2387
2019-12-20,-2.8783
2019-12-23,2.7455
2019-12-24,0.8671
2019-12-26,5.2632
2019-12-27,-1.4667
2019-12-30,6.3938
2019-12-31,4.0541
2020-01-02,-1.7875999999999999
2020-01-03,2.7536
2020-01-06,5.1779
2020-01-07,-2.116
2020-01-08,2.2059
2020-01-09,-2.5468
2020-01-10,-4.9018
2020-01-13,-1.242
2020-01-14,-1.7607
2020-01-15,5.8889
2020-01-16,5.0325
2020-01-17,-2.1583
2020-01-21,-4.1324
2020-01-22,0.9357
2020-01-23,0.304
2020-01-24,-3.6364
2020-01-27,-1.1006
2020-01-28,0.3816
2020-01-29,0.2376
2020-01-30,-0.4582
2020-01-31,-6.3492
2020-02-03,-12.0339
2020-02-04,1.869
2020-02-05,-1.6455
2020-02-06,-3.3654
2020-02-07,-0.4776
2020-02-10,0.3999
2020-02-11,2.2306
2020-02-12,-4.6561
2020-02-13,-1.9412
2020-02-14,0.0208
2020-02-18,3.75
2020-02-19,-1.5462
2020-02-20,-0.3467
2020-02-21,-2.1285
2020-02-24,-1.7147999999999999
2020-02-25,-5.2553
2020-02-26,-1.1228
2020-02-27,-10.3112
2020-02-28,8.8883
2020-03-02,-4.907
2020-03-03,-5.6248000000000005
2020-03-04,11.4278
2020-03-05,-6.9767
2020-03-06,-5.7
2020-03-09,-9.8356
2020-03-10,4.3223
2020-03-11,18.3766
2020-03-12,-34.5238
2020-03-13,-14.5455
2020-03-16,19.1064
2020-03-17,-6.3237
2020-03-18,-4.6911000000000005
2020-03-19,11.2445
2020-03-20,-0.8993
2020-03-23,-6.9328
2020-03-24,13.3385
2020-03-25,-2.2368
2020-03-26,-3.6959
2020-03-27,4.1667
2020-03-30,4.01
2020-03-31,-10.8434
2020-04-01,-4.5946
2020-04-02,-7.0822
2020-04-03,-5.1829
2020-04-06,4.5016
2020-04-07,1.8462
2020-04-08,9.9698
2020-04-09,5.4945
2020-04-13,-2.5703
2020-04-14,15.2033
2020-04-15,-3.0185
2020-04-16,-12.6794
2020-04-17,8.4932
2020-04-20,-2.5253
2020-04-21,0.7772
2020-04-22,-1.7995
2020-04-23,4.9738
2020-04-24,6.7332
2020-04-27,-1.2407
2020-04-28,10.0097
2020-04-29,5.3763
2020-04-30,2.0408
2020-05-01,5.0
2020-05-04,-4.1905
2020-05-05,-1.1928
2020-05-06,2.2133
2020-05-07,-0.7874
2020-05-08,24.8016
2020-05-11,21.6216
2020-05-12,-11.7647
2020-05-13,-7.1111
2020-05-14,-4.1467
2020-05-15,-8.985
2020-05-18,-7.3126
2020-05-19,4.5365
2020-05-20,10.7547
2020-05-21,5.1107
2020-05-22,5.3485
2020-05-26,3.0769
2020-05-27,-9.403
2020-05-28,-2.1417
2020-05-29,-4.0404
2020-06-01,-0.1754
2020-06-02,7.0299
2020-06-03,-2.2989
2020-06-04,-2.0168
2020-06-05,-1.0292
2020-06-08,2.9463
2020-06-09,8.4175
2020-06-10,-2.795
2020-06-11,-16.4537
2020-06-12,2.8681
2020-06-15,9.4796
2020-06-16,-2.2071
2020-06-17,-0.6944
2020-06-18,2.7972
2020-06-19,3.4013999999999998
2020-06-22,-3.125
2020-06-23,2.5467
2020-06-24,-4.8013
2020-06-25,55.8261
2020-06-26,-8.482099999999999
2020-06-29,13.0488
2020-06-30,-9.9245
2020-07-01,9.3413
2020-07-02,0.5476
2020-07-06,-0.8715
2020-07-07,2.967
2020-07-08,-1.0672
2020-07-09,-9.2772
2020-07-10,-8.5612
2020-07-13,-1.3004
2020-07-14,-3.6891
2020-07-15,4.104
2020-07-16,-0.5256
2020-07-17,3.5667
2020-07-20,9.1837
2020-07-21,-4.5561
2020-07-22,0.2448
2020-07-23,-1.221
2020-07-24,-0.3708
2020-07-27,6.2035
2020-07-28,-0.5841
2020-07-29,-1.9976
2020-07-30,2.7578
2020-07-31,-1.9837
