ticker,BRBW US Equity
2002-03-18,4.0816
2002-03-19,-0.7843
2002-03-20,6.087
2002-03-21,1.6393
2002-03-25,-1.4516
2002-03-26,4.3372
2002-03-27,1.4902
2002-03-28,-0.3091
2002-04-16,-1.8605
2002-04-17,2.6856
2002-04-18,-1.0769
2002-04-19,-0.0778
2002-05-01,-0.3891
2002-05-03,-4.6875
2002-05-07,-1.6393
2002-05-08,4.1667
2002-05-09,2.0
2002-05-13,-4.3137
2002-05-15,2.459
2002-05-16,3.2
2002-05-17,-1.1628
2002-05-22,-5.098
2002-05-23,-3.719
2002-05-29,1.2876
2002-06-11,-5.0847
2002-06-13,3.125
2002-06-17,3.7229
2002-06-18,-1.9199000000000002
2002-06-21,-1.7021
2002-07-09,1.2987
2002-07-11,0.3419
2002-07-19,-1.9590999999999998
2002-07-22,-0.0869
2002-07-25,-1.3043
2002-07-26,-0.6167
2002-08-01,-4.6986
2002-08-02,0.0
2002-08-21,1.8605
2002-08-26,2.2831
2002-09-03,1.6964000000000001
2002-09-13,-3.3363
2002-09-23,0.8174
2002-09-25,-1.8018
2002-09-26,0.9174
2002-09-30,-1.7273
2002-10-02,-1.0176
2002-10-07,-4.2056000000000004
2002-10-15,0.1951
2002-10-23,2.4343
2002-10-31,1.9011
2002-11-04,1.6791
2002-11-11,4.5872
2002-11-12,0.8772
2002-11-15,6.5217
2002-11-19,4.0816
2002-11-20,-1.9607999999999999
2002-11-25,-2.0
2002-11-29,0.0
2002-12-03,0.0
2002-12-04,-2.8571
2002-12-05,-1.2605
2002-12-06,-0.8511
2002-12-16,1.7167
2002-12-23,1.2658
2002-12-31,2.0833
2003-01-02,-2.0408
2003-01-06,2.0833
2003-01-22,-2.0408
2003-01-31,0.0
2003-02-04,2.0833
2003-02-05,-4.0
2003-02-07,2.0408
2003-03-06,-2.0833
2003-03-13,3.4043
2003-03-20,-1.2346
2003-03-27,1.6667
2003-03-31,-0.8197
2003-04-16,-1.2397
2003-04-17,0.8368
2003-04-21,-1.6598000000000002
2003-04-22,-0.6751
2003-04-25,1.2744
2003-04-28,-1.0067
2003-05-05,4.4068
2003-05-06,-0.8117
2003-05-12,1.4729999999999999
2003-05-13,-1.2097
2003-05-14,-1.3878
2003-05-19,-0.2483
2003-05-21,-5.3942
2003-05-22,1.3158
2003-05-23,0.2597
2003-05-27,2.9361
2003-05-28,8.2215
2003-05-30,-0.7752
2003-06-03,1.5625
2003-06-04,7.6923
2003-06-06,5.3571
2003-06-11,0.0
2003-06-13,1.6949
2003-06-16,1.6667
2003-06-19,3.2787
2003-06-23,1.5873
2003-06-25,4.6875
2003-06-26,-12.8358
2003-06-30,4.1096
2003-07-15,-1.3158
2003-07-16,5.0
2003-07-25,1.5873
2003-07-30,0.0
2003-08-04,-3.125
2003-08-08,-3.2258
2003-08-19,-3.3333
2003-08-20,2.7586
2003-08-21,7.3826
2003-08-22,0.0
2003-08-25,-2.1875
2003-08-26,-0.3195
2003-08-28,-0.641
2003-08-29,-3.2258
2003-09-04,6.0
2003-09-05,0.6289
2003-09-08,0.0
2003-09-09,3.125
2003-09-10,-3.0303
2003-09-12,3.125
2003-09-15,-3.0303
2003-09-26,3.125
2003-09-29,-1.8182
2003-09-30,1.2346
2003-10-01,-1.2195
2003-10-02,-1.2346
2003-10-03,0.0
2003-10-06,1.4375
2003-10-08,-1.4171
2003-10-09,-1.25
2003-10-13,-1.8987
2003-10-14,0.0
2003-10-15,3.2258
2003-10-22,0.0
2003-10-23,0.0
2003-10-24,0.0
2003-10-27,4.6875
2003-10-28,-2.9254
2003-10-31,0.7995
2003-11-03,-2.3795
2003-11-04,-3.125
2003-11-07,0.0
2003-11-10,0.0
2003-11-11,3.2258
2003-11-13,0.9375
2003-11-14,0.0
2003-11-17,1.2384
2003-11-20,-2.1407
2003-11-24,3.125
2003-11-26,3.0303
2003-12-10,-5.8824
2003-12-15,4.6875
2003-12-17,0.0
2003-12-18,0.0
2003-12-24,1.9701
2003-12-29,0.0585
2003-12-31,0.0585
2004-01-02,-3.5088
2004-01-05,-2.7273
2004-01-07,6.4174
2004-01-08,3.0445
2004-01-09,-3.6932
2004-01-12,1.7699
2004-01-14,0.8696
2004-01-15,0.5747
2004-01-20,-2.9714
2004-01-21,2.768
2004-01-26,0.0
2004-01-27,-0.8596
2004-01-28,0.8671
2004-01-29,-0.2865
2004-02-02,0.4598
2004-02-03,0.1144
2004-02-04,-0.2857
2004-02-05,0.2865
2004-02-06,0.0
2004-02-09,-1.4285999999999999
2004-02-10,1.3333
2004-02-12,-1.6018
2004-02-17,0.2907
2004-02-18,0.8696
2004-02-19,-0.8621
2004-02-20,4.058
2004-02-23,-1.5042
2004-02-24,-2.4321
2004-02-25,2.3188
2004-02-26,1.6997
2004-03-02,-0.2786
2004-03-08,-1.6760000000000002
2004-03-09,-1.4205
2004-03-11,-1.3833
2004-03-15,3.156
2004-03-16,-2.2663
2004-03-18,-1.4493
2004-03-22,0.0
2004-03-25,0.0
2004-03-26,2.0588
2004-03-30,-0.2882
2004-04-01,-0.6358
2004-04-05,-0.5817
2004-04-06,1.2288000000000001
2004-04-12,-1.7341
2004-04-15,0.2941
2004-04-20,1.173
2004-04-21,-1.1594
2004-04-22,-0.2933
2004-04-26,0.0
2004-04-28,-1.4706000000000001
2004-04-29,-1.194
2004-05-03,-1.8127
2004-05-04,-2.7692
2004-05-05,-2.2152
2004-05-06,1.9417
2004-05-07,-1.5873
2004-05-19,0.0
2004-05-20,0.7742
2004-05-21,2.4328
2004-05-27,0.0
2004-05-28,2.5
2004-06-01,-1.8293
2004-06-02,-1.2422
2004-06-09,0.0
2004-06-14,-1.8868
2004-06-15,-2.2436
2004-06-21,1.6393
2004-06-25,1.2903
2004-06-28,1.5924
2004-06-30,-0.9404
2004-07-02,0.6329
2004-07-08,-1.2579
2004-07-16,-3.1847
2004-07-19,-1.3158
2004-07-20,-1.0
2004-07-21,-2.0202
2004-07-29,0.6873
2004-07-30,1.3652
2004-08-05,-2.3569
2004-08-06,-1.7241
2004-08-09,-0.7018
2004-08-18,-0.3534
2004-08-23,0.3546
2004-08-24,0.0
2004-08-26,0.0
2004-08-27,0.7067
2004-09-02,0.0
2004-09-09,0.0
2004-09-10,0.0
2004-09-13,-0.7018
2004-09-15,0.3534
2004-09-21,0.3521
2004-09-22,-1.4035
2004-10-06,1.4235
2004-10-07,-1.7544
2004-10-08,0.7143
2004-10-11,1.0638
2004-10-13,0.2807
2004-10-19,0.07
2004-10-20,0.0
2004-10-22,0.0
2004-10-25,-0.6993
2004-10-26,-1.0563
2004-10-27,-0.3559
2004-10-28,3.2143
2004-10-29,1.7301
2004-11-01,-2.0408
2004-11-02,1.0417
2004-11-05,0.6873
2004-11-08,-1.0239
2004-11-09,-0.8276
2004-11-10,0.0
2004-11-12,0.1391
2004-11-15,-0.6944
2004-11-18,-0.3497
2004-11-22,0.7018
2004-11-29,-0.6969
2004-11-30,0.7018
2004-12-02,-0.6969
2004-12-03,0.7018
2004-12-06,0.3484
2004-12-07,0.0
2004-12-08,0.6944
2004-12-09,0.0
2004-12-13,0.0
2004-12-14,1.7241
2004-12-15,-0.678
2004-12-17,0.0
2004-12-20,0.6826
2004-12-21,0.0
2004-12-23,1.6949
2004-12-28,-0.6667
2004-12-29,-0.6711
2005-01-03,1.3514
2005-01-05,-0.6667
2005-01-06,-0.5369
2005-01-10,0.0
2005-01-12,0.2024
2005-01-18,0.0
2005-01-20,-0.3367
2005-01-26,1.3514
2005-01-27,0.0
2005-01-28,-1.3333
2005-02-01,1.0135
2005-02-02,0.3344
2005-02-04,0.0
2005-02-07,-1.0
2005-02-08,-1.0101
2005-02-09,4.0816
2005-02-10,1.634
2005-02-11,-1.6077
2005-02-14,-0.3268
2005-02-15,0.9836
2005-02-16,1.5181
2005-02-17,0.8209
2005-02-18,0.0
2005-02-23,-1.9245
2005-02-24,2.717
2005-02-28,0.2204
2005-03-01,0.5865
2005-03-02,0.5102
2005-03-03,0.0725
2005-03-04,1.087
2005-03-07,-1.0753
2005-03-08,-1.1594
2005-03-09,0.4399
2005-03-10,0.0
2005-03-14,1.0949
2005-03-16,-0.6498
2005-03-17,0.0
2005-03-22,0.0
2005-03-23,0.0
2005-03-24,0.6541
2005-03-28,-1.083
2005-03-30,-0.365
2005-03-31,0.3663
2005-04-04,-1.4599
2005-04-06,0.0
2005-04-07,0.1481
2005-04-08,-0.8876
2005-04-12,-0.3731
2005-04-14,0.0
2005-04-15,-0.3745
2005-04-19,-0.7519
2005-04-27,-0.6818
2005-05-02,0.5339
2005-05-03,-0.3035
2005-05-04,0.0761
2005-05-11,-1.1407
2005-05-16,1.1538
2005-05-19,-1.1407
2005-05-20,1.3077
2005-05-23,0.2278
2005-05-31,-0.7576
2005-06-02,-0.7634
2005-06-08,-0.3846
2005-06-14,-1.1583
2005-06-15,-0.4688
2005-06-17,0.5495
2005-06-20,-0.0781
2005-06-22,-0.2344
2005-06-28,-0.2349
2005-06-30,-0.7064
2005-07-05,1.1858
2005-07-06,-1.6406
2005-07-08,-0.7149
2005-07-11,-0.8
2005-07-19,-0.8065
2005-07-20,-0.4065
2005-07-21,0.4082
2005-07-25,-1.2195
2005-07-26,-0.1646
2005-07-27,0.1649
2005-07-28,-0.2469
2005-07-29,-0.2475
2005-08-01,0.0827
2005-08-02,-0.4132
2005-08-04,2.9046
2005-08-09,-1.2097
2005-08-10,-1.7959
2005-08-11,-0.2494
2005-08-12,-0.4167
2005-08-15,-0.5021
2005-08-16,0.0841
2005-08-17,-0.9244
2005-08-18,-1.6115
2005-08-19,1.7241
2005-08-22,0.2542
2005-08-24,0.0
2005-08-25,-1.9442
2005-08-29,1.7241
2005-08-30,0.5932
2005-08-31,0.674
2005-09-01,0.0
2005-09-06,-2.0921
2005-09-07,2.4786
2005-09-08,0.0
2005-09-09,0.9174
2005-09-12,1.2397
2005-09-13,-0.8163
2005-09-14,0.7407
2005-09-20,0.0817
2005-09-23,-1.2245
2005-09-28,1.2397
2005-09-30,-0.5714
2005-10-03,-0.6568
2005-10-04,-0.0826
2005-10-05,-0.7444
2005-10-06,-2.5
2005-10-07,-1.2821
2005-10-10,0.8658
2005-10-11,-0.8584
2005-10-13,0.0
2005-10-18,0.0
2005-10-19,0.0
2005-10-24,0.8658
2005-10-26,-0.8584
2005-10-27,1.2987
2005-10-28,0.8547
2005-11-03,1.2711999999999999
2005-11-04,0.8368
2005-11-07,-0.4149
2005-11-08,0.8333
2005-11-09,-0.8264
2005-11-14,-0.8333
2005-11-17,1.2605
2005-11-21,-0.083
2005-11-23,-0.3322
2005-11-28,-1.25
2005-12-01,0.8439
2005-12-02,-1.2551999999999999
2005-12-05,0.4237
2005-12-06,0.8439
2005-12-07,0.4184
2005-12-08,-1.25
2005-12-12,0.0
2005-12-21,1.2658
2005-12-23,-1.1667
2005-12-27,0.7589
2006-01-03,-1.6736
2006-01-09,1.5319
2006-01-10,-1.0897000000000001
2006-01-11,-2.1186
2006-01-12,0.0
2006-01-13,0.8658
2006-01-18,1.6309
2006-01-19,1.3514
2006-01-24,-1.25
2006-01-25,1.097
2006-02-01,-0.6678
2006-02-07,0.6723
2006-02-08,2.6711
2006-02-09,-0.4065
2006-02-14,0.4082
2006-02-16,-4.7652
2006-02-17,3.467
2006-02-21,0.6601
2006-02-22,-2.8689
2006-02-23,2.4473
2006-02-24,3.7891
2006-02-28,3.1746
2006-03-01,1.6923
2006-03-02,-1.6641
2006-03-03,0.0
2006-03-06,0.0
2006-03-08,0.0
2006-03-13,-1.1538
2006-03-16,-1.1673
2006-03-21,0.0787
2006-03-22,-1.6522000000000001
2006-03-24,0.0
2006-03-27,0.0
2006-03-28,1.2
2006-03-29,2.7668
2006-03-30,0.0
2006-03-31,-0.7692
2006-04-03,0.7752
2006-04-05,0.0
2006-04-10,-5.3846
2006-04-11,4.065
2006-04-12,-2.3438
2006-04-21,2.0
2006-04-24,-2.3529
2006-04-26,2.3293
2006-04-27,-1.0989
2006-04-28,0.0
2006-05-02,-1.5069
2006-05-03,0.7242
2006-05-04,-1.504
2006-05-08,-0.5036
2006-05-09,0.0
2006-05-11,2.0408
2006-05-12,-0.8
2006-05-17,0.8065
2006-05-18,0.0
2006-05-19,-2.0
2006-05-22,0.0
2006-05-26,-1.9592
2006-06-01,0.3331
2006-06-02,0.4149
2006-06-06,0.9917
2006-06-08,0.1637
2006-06-12,-0.1634
2006-06-13,0.1637
2006-06-15,-1.8791
2006-06-19,1.0824
2006-06-20,2.9654
2006-06-21,-2.64
2006-06-22,0.2465
2006-06-23,0.0
2006-06-26,0.3279
2006-06-27,-1.1438
2006-06-28,2.4793
2006-06-29,1.6129
2006-06-30,-0.3968
2006-07-03,0.0
2006-07-05,1.5139
2006-07-06,-1.8053
2006-07-10,2.3181
2006-07-11,0.3906
2006-07-13,-1.1673
2006-07-14,-0.7087
2006-07-19,1.9033
2006-07-24,1.1673
2006-07-26,1.1538
2006-07-31,-1.1407
2006-08-01,-1.1538
2006-08-03,1.9455
2006-08-04,-1.145
2006-08-07,0.3861
2006-08-10,0.0
2006-08-16,-3.0769
2006-08-18,0.0794
2006-08-23,-0.0793
2006-08-28,0.0
2006-08-29,0.0
2006-08-31,3.0952
2006-09-05,-1.4617
2006-09-08,-1.5635
2006-09-14,1.9841
2006-09-19,1.5564
2006-09-25,-1.9157
2006-09-26,-0.3906
2006-09-27,0.3922
2006-10-03,0.7812
2006-10-04,1.5504
2006-10-09,0.9924
2006-10-10,0.1512
2006-10-12,0.2264
2006-10-13,2.6355
2006-10-16,-0.9538
2006-10-17,-1.1111
2006-10-18,0.3745
2006-10-19,0.0
2006-10-20,-0.6716
2006-10-23,-0.9767
2006-10-24,-0.2276
2006-10-26,1.1407
2006-10-31,3.0075
2006-11-03,0.7299
2006-11-06,3.2609
2006-11-07,-3.5088
2006-11-08,-1.7455
2006-11-09,0.0
2006-11-10,1.7755
2006-11-13,-3.2718
2006-11-21,0.6767
2006-11-27,0.0756
2006-11-29,0.7453
2006-11-30,-0.5926
2006-12-01,2.0864
2006-12-08,1.0949
2006-12-11,-1.5162
2006-12-12,0.2933
2006-12-13,-1.6813
2006-12-14,0.0
2006-12-18,-1.1152
2006-12-19,-1.1278
2006-12-20,1.0646
2006-12-21,-0.301
2006-12-26,-3.0189
2007-01-03,-1.4786000000000001
2007-01-04,6.6350999999999996
2007-01-05,-1.8519
2007-01-09,-1.434
2007-01-12,3.3691
2007-01-17,-5.1111
2007-01-18,1.3271
2007-01-24,-3.1587
2007-01-29,-0.0796
2007-01-31,3.2643
2007-02-01,-5.8597
2007-02-02,1.5561
2007-02-05,-0.8065
2007-02-06,-1.625
2007-02-07,1.6508
2007-02-09,-0.812
2007-02-12,-2.8689
2007-02-14,3.7975
2007-02-16,-2.439
2007-02-20,-0.8333
2007-02-21,2.605
2007-02-27,-2.5389
2007-02-28,0.8403
2007-03-13,-3.3333
2007-03-14,0.0
2007-03-15,0.431
2007-03-16,0.8584
2007-03-19,-0.4255
2007-03-22,-1.7094
2007-03-26,-2.1739
2007-03-27,-1.8667
2007-03-28,-4.8007
2007-03-29,-2.569
2007-03-30,5.5664
2007-04-02,-1.4801
2007-04-03,3.2864
2007-04-04,3.1818
2007-04-05,-0.8811
2007-04-10,0.0
2007-04-13,0.4444
2007-04-16,1.7699
2007-04-17,-0.8696
2007-04-18,-0.8772
2007-04-19,0.885
2007-04-20,0.1754
2007-04-23,-0.1751
2007-04-25,0.3509
2007-05-01,-0.7867
2007-05-03,-0.8811
2007-05-04,1.3333
2007-05-07,-1.7544
2007-05-08,-1.0714
2007-05-09,-0.0903
2007-05-10,0.7227
2007-05-11,-0.4484
2007-05-15,-0.9009
2007-05-16,1.3636
2007-05-22,0.0
2007-05-23,0.0
2007-05-25,-0.4484
2007-05-30,0.0
2007-06-01,0.4505
2007-06-04,-0.8072
2007-06-05,-0.4521
2007-06-07,0.4541
2007-06-08,0.0
2007-06-11,-0.0904
2007-06-13,0.0
2007-06-14,0.905
2007-06-15,-0.4484
2007-06-18,-0.4505
2007-06-20,0.905
2007-06-27,-1.2556
2007-07-02,0.8174
2007-07-10,0.4505
2007-07-11,1.3453
2007-07-12,0.0
2007-07-13,6.1947
2007-07-16,-6.25
2007-07-18,0.4444
2007-07-20,0.0
2007-07-27,0.0
2007-08-01,-0.885
2007-08-07,-1.6964000000000001
2007-08-08,0.3633
2007-08-13,-0.4525
2007-08-15,-1.3636
2007-08-16,0.0
2007-08-17,0.0
2007-08-23,-3.2258
2007-08-27,2.3810000000000002
2007-08-28,2.3256
2007-08-30,0.0
2007-08-31,3.6364
2007-09-11,-3.5088
2007-09-17,-3.1818
2007-09-21,0.4695
2007-09-25,2.8037
2007-09-26,0.0
2007-09-27,-0.4545
2007-10-01,0.0
2007-10-17,0.4566
2007-10-19,0.0
2007-10-22,0.0
2007-10-24,0.4545
2007-10-26,0.0
2007-10-31,0.0
2007-11-02,0.0
2007-11-07,0.4525
2007-11-08,-1.3514
2007-11-13,0.4566
2007-11-14,-0.9091
2007-11-15,0.9174
2007-11-19,0.9091
2007-11-20,0.0
2007-11-21,0.0
2007-11-28,-3.1532
2007-11-30,6.9767
2007-12-06,-6.087
2007-12-14,6.2963000000000005
2007-12-31,-5.4878
2008-01-02,-0.9217
2008-01-04,2.3256
2008-01-11,-1.3636
2008-01-14,4.6083
2008-01-17,-2.2026
2008-01-22,-0.9009
2008-01-23,-1.3636
2008-01-29,-0.4608
2008-02-05,-5.9259
2008-02-06,5.8071
2008-02-13,2.3256
2008-02-14,2.2727
2008-02-15,-1.3333
2008-02-20,1.3514
2008-02-22,-2.4
2008-03-04,0.5464
2008-03-10,1.6303999999999998
2008-03-11,-3.6364
2008-03-13,5.4384
2008-03-17,-4.7368
2008-03-18,4.9724
2008-03-19,-5.2632
2008-03-24,-0.5556
2008-03-25,0.5587
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,-0.5556
2008-04-01,0.5587
2008-04-02,-0.5556
2008-04-04,0.0
2008-04-07,-5.0279
2008-04-09,5.8824
2008-04-14,0.0
2008-05-02,0.4469
2008-05-05,0.1112
2008-05-09,-0.1111
2008-05-14,0.1112
2008-05-22,-3.3333
2008-05-23,-2.2989
2008-05-27,2.1176
2008-05-28,0.2304
2008-06-05,-3.1034
2008-06-06,-0.3559
2008-06-09,-4.1667
2008-06-11,5.5901
2008-06-16,-4.7059
2008-06-17,-0.3704
2008-06-18,-5.824
2008-06-20,0.6579
2008-06-25,5.2288
2008-06-27,-4.9689
2008-06-30,4.5752
2008-07-01,4.375
2008-07-02,-4.1916
2008-07-03,-5.0
2008-07-07,-1.9737
2008-07-08,-5.1007
2008-07-09,5.0919
2008-07-15,3.6339
2008-07-16,-3.8961
2008-07-21,5.4054
2008-07-22,0.641
2008-07-23,1.9108
2008-07-24,-0.125
2008-07-25,-0.1252
2008-07-29,-6.015
2008-07-30,10.0
2008-07-31,-0.6061
2008-08-01,0.6098
2008-08-05,-8.4848
2008-08-07,-0.9272
2008-08-08,-3.0749
2008-08-11,5.5172
2008-08-12,-1.9607999999999999
2008-08-13,0.0
2008-08-14,-2.0
2008-08-19,1.9048
2008-08-20,2.1362
2008-08-21,-3.7908
2008-08-22,0.5435
2008-08-25,1.3514
2008-08-26,0.0
2008-08-27,0.0
2008-08-29,0.0
2008-09-02,1.3333
2008-09-03,-2.6316
2008-09-09,-1.3514
2008-09-11,2.0548
2008-09-12,-3.3557
2008-09-15,-0.9722
2008-09-16,4.4881
2008-09-17,-4.698
2008-09-18,-1.4085
2008-09-22,3.5714
2008-09-23,-2.7586
2008-09-24,-1.4184
2008-09-26,2.8777
2008-09-29,11.8881
2008-09-30,-5.0
2008-10-01,-1.3158
2008-10-02,-13.3333
2008-10-03,0.0
2008-10-08,-10.7692
2008-10-09,3.4483
2008-10-10,1.6667
2008-10-14,10.6557
2008-10-24,-5.9259
2008-10-30,0.0
2008-10-31,-5.5118
2008-11-03,5.8333
2008-11-04,0.0
2008-11-10,-1.5748
2008-11-14,1.6
2008-11-17,-3.9370000000000003
2008-11-18,0.0
2008-11-19,0.0
2008-11-21,4.0984
2008-12-01,0.0
2008-12-10,-3.9370000000000003
2008-12-11,31.1475
2008-12-12,-6.25
2008-12-16,10.0
2008-12-31,-14.5455
2009-01-05,13.4752
2009-01-20,1.5625
2009-01-27,-1.5385
2009-02-02,0.0
2009-02-04,2.5
2009-02-10,-15.2439
2009-02-12,0.0
2009-02-18,7.9137
2009-02-24,-16.0
2009-02-25,23.0159
2009-03-06,-51.6129
2009-03-10,86.6667
2009-03-11,0.0
2009-03-27,-1.4285999999999999
2009-04-22,-10.1449
2009-04-23,1.6129
2009-04-24,-0.7937
2009-04-28,0.0
2009-05-04,-2.4
2009-05-06,-1.6393
2009-05-15,-4.1667
2009-05-20,4.1739
2009-05-26,-6.5109
2009-05-27,0.0
2009-05-28,2.6786
2009-06-01,-2.6087
2009-06-11,0.0
2009-06-15,0.0
2009-06-25,-6.25
2009-07-08,0.0
2009-07-28,6.6667
2009-08-03,-3.75
2009-08-04,3.8961
2009-08-06,0.0
2009-08-25,-2.6786
2009-08-26,2.5688
2009-09-03,-2.5045
2009-09-08,4.5872
2009-09-10,-1.7544
2009-09-14,0.0
2009-09-21,-1.7856999999999998
2009-09-23,-0.9091
2009-09-28,5.5046
2009-09-29,-5.2174
2009-10-13,0.0
2009-10-15,0.9174
2009-10-27,0.0
2009-10-28,4.5455
2009-10-29,-4.3478
2009-11-03,0.0
2009-11-05,0.0
2009-11-18,-9.0909
2009-11-19,0.0
2009-11-23,5.0
2009-12-15,-0.9524
2009-12-16,0.0
2009-12-23,-10.5769
2009-12-30,7.5269
2010-01-05,0.0
2010-01-08,-5.0
2010-01-11,0.0
2010-01-13,0.0
2010-01-14,5.2632
2010-01-15,-3.0
2010-01-21,2.0619
2010-01-22,1.0101
2010-01-28,-6.0
2010-02-02,1.0638
2010-02-03,4.2105
2010-02-08,5.0505
2010-02-09,-3.8462
2010-02-11,-1.8
2010-02-16,0.611
2010-02-17,0.0
2010-02-18,-3.6437
2010-02-22,0.2101
2010-02-23,-1.6771
2010-02-24,3.4115
2010-02-25,-4.7423
2010-03-01,0.0
2010-03-10,0.6494
2010-03-11,-3.2258
2010-03-12,0.4444
2010-03-18,9.5133
2010-03-22,8.0808
2010-03-24,1.8692
2010-03-25,4.5872
2010-04-01,-1.7544
2010-04-05,1.6071
2010-04-06,-1.5817
2010-04-07,-1.4285999999999999
2010-04-08,1.4493
2010-04-22,7.1429
2010-04-26,0.0
2010-04-27,-5.8333
2010-04-28,0.0
2010-04-30,7.9646
2010-05-04,-0.8197
2010-05-06,0.0
2010-05-10,0.0
2010-05-13,0.0
2010-05-14,3.3058
2010-05-17,0.0
2010-05-20,0.0
2010-05-24,-4.0
2010-05-26,6.6667
2010-05-27,-6.25
2010-06-08,1.6667
2010-06-15,1.6393
2010-06-16,0.0
2010-06-18,0.0
2010-06-21,0.0
2010-06-24,0.0
2010-06-25,-3.0645
2010-06-29,-1.8303
2010-06-30,1.6949
2010-07-01,0.0
2010-07-06,-1.6667
2010-07-09,3.3898
2010-07-13,-0.1639
2010-07-15,0.9852
2010-07-16,-4.065
2010-07-26,1.6949
2010-08-02,-1.6667
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,1.6949
2010-08-12,0.0
2010-08-13,-4.1667
2010-08-16,-0.8696
2010-08-17,5.2632
2010-08-18,-4.1667
2010-08-19,4.3478
2010-08-23,0.0
2010-08-27,0.0
2010-09-02,0.0
2010-09-03,4.3333
2010-09-07,-4.1534
2010-09-14,4.1667
2010-10-01,0.0
2010-10-20,0.0
2010-10-22,-4.0
2010-11-03,8.3333
2010-11-08,-2.3077
2010-11-10,2.3622
2010-11-11,0.0
2010-11-19,-2.9231
2010-11-30,4.5959
2010-12-01,0.7576
2010-12-09,5.2632
2010-12-14,27.1429
2010-12-16,1.1236
2010-12-20,0.0
2011-01-14,-22.2222
2011-01-21,-7.1429
2011-01-25,0.0
2011-01-31,7.6923
2011-02-02,0.0
2011-02-09,-7.1429
2011-02-16,0.0
2011-02-17,0.0
2011-03-16,0.7692
2011-03-25,0.0
2011-03-28,-0.7634
2011-03-29,0.0
2011-04-08,-3.8462
2011-04-15,-2.4
2011-04-19,0.0
2011-04-27,-1.6393
2011-05-02,8.3333
2011-05-03,0.0
2011-05-05,-6.1538
2011-05-06,0.1639
2011-05-10,0.6547
2011-05-17,5.6911000000000005
2011-05-18,0.0
2011-05-23,-5.3846
2011-05-31,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-13,0.0
2011-06-14,-1.626
2011-06-16,0.0
2011-06-28,0.0
2011-07-05,-0.8264
2011-07-06,0.8333
2011-07-08,-0.8264
2011-07-15,0.0
2011-07-19,0.0
2011-07-20,-4.1667
2011-07-22,13.0435
2011-07-26,11.538499999999999
2011-08-29,-17.2414
2011-08-30,0.0
2011-09-01,0.0
2011-09-06,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-21,0.0
2011-09-26,24.1667
2011-09-27,0.6711
2011-09-28,-20.0
2011-10-05,-2.1667
