ticker,LEVL US Equity
2018-09-11,0.0357
2018-09-12,1.2496
2018-09-13,-1.6573
2018-09-14,0.5737
2018-09-17,0.6061
2018-09-18,-0.2835
2018-09-19,0.0355
2018-09-20,-1.2433
2018-09-21,0.7194
2018-09-24,-0.5714
2018-09-25,-0.8261
2018-09-26,-0.2173
2018-09-27,1.2704
2018-09-28,-0.2512
2018-10-01,-0.7194
2018-10-02,-0.5435
2018-10-03,0.255
2018-10-04,0.109
2018-10-05,0.7985
2018-10-08,-0.2521
2018-10-09,-0.722
2018-10-10,0.0364
2018-10-11,0.2908
2018-10-12,-0.0725
2018-10-15,0.2358
2018-10-16,-0.5247
2018-10-17,-0.1637
2018-10-18,0.0911
2018-10-19,-0.7281
2018-10-22,0.2567
2018-10-23,0.695
2018-10-24,-1.8525
2018-10-25,0.5922
2018-10-26,-0.7726
2018-10-29,0.7416
2018-10-30,0.4049
2018-10-31,-0.4032
2018-11-01,0.2944
2018-11-02,0.0
2018-11-05,0.6972
2018-11-06,0.2187
2018-11-07,-1.0545
2018-11-08,0.0735
2018-11-09,-2.1667
2018-11-12,-0.976
2018-11-13,0.6444
2018-11-14,-0.4143
2018-11-15,-0.0756
2018-11-16,0.6813
2018-11-19,-1.0526
2018-11-20,0.228
2018-11-21,-1.3647
2018-11-23,1.6909999999999998
2018-11-26,-0.5669
2018-11-27,0.5701
2018-11-28,0.4157
2018-11-29,-2.5968999999999998
2018-11-30,-1.4683
2018-12-03,2.4314
2018-12-04,1.2634
2018-12-06,0.2268
2018-12-07,-1.6975
2018-12-10,-1.2279
2018-12-11,1.0101
2018-12-12,-0.6538
2018-12-13,0.3097
2018-12-14,-1.5438
2018-12-17,-0.3136
2018-12-18,-0.9438
2018-12-19,1.1513
2018-12-20,-0.157
2018-12-21,0.8255
2018-12-24,-2.5341
2018-12-26,-0.8
2018-12-27,-13.2258
2018-12-28,3.6710000000000003
2018-12-31,0.6732
2019-01-02,0.535
2019-01-03,-0.5765
2019-01-04,5.0847
2019-01-07,5.3056
2019-01-08,1.5718999999999999
2019-01-09,-0.8333
2019-01-10,-1.9607999999999999
2019-01-11,2.9388
2019-01-14,-0.9913
2019-01-15,-1.2814999999999999
2019-01-16,-0.2028
2019-01-17,1.748
2019-01-18,-1.678
2019-01-22,-1.3409
2019-01-23,-3.2125
2019-01-24,1.7447
2019-01-25,2.3839
2019-01-28,-1.4297
2019-01-29,1.0775
2019-01-30,-5.2891
2019-01-31,5.1948
2019-02-01,-3.0041
2019-02-04,2.1213
2019-02-05,2.6174
2019-02-06,-0.7287
2019-02-07,-1.8352
2019-02-08,-3.1575
2019-02-11,-0.9438
2019-02-12,5.6735
2019-02-13,-2.459
2019-02-14,0.2101
2019-02-15,0.6709
2019-02-19,0.7913
2019-02-20,-1.1983
2019-02-21,-0.5855
2019-02-22,1.3042
2019-02-25,-2.99
2019-02-26,-1.2414
2019-02-27,1.0836999999999999
2019-02-28,-0.9434
2019-03-01,2.5108
2019-03-04,-1.2247
2019-03-05,0.2565
2019-03-06,-1.3646
2019-03-07,-0.3891
2019-03-08,-0.1736
2019-03-11,2.0435
2019-03-12,-1.193
2019-03-13,0.8624
2019-03-14,-0.6413
2019-03-15,7.4871
2019-03-18,-1.241
2019-03-19,-1.4593
2019-03-20,-1.6865
2019-03-21,-3.2218
2019-03-22,2.4643
2019-03-25,-0.0422
2019-03-26,3.8834999999999997
2019-03-27,-4.2259
2019-03-28,1.9516
2019-03-29,-3.0429
2019-04-01,2.4076
2019-04-02,0.3778
2019-04-03,-0.6692
2019-04-04,0.6316
2019-04-05,1.6318000000000001
2019-04-08,-2.7172
2019-04-09,-1.1426
2019-04-10,-0.2568
2019-04-11,-1.7167
2019-04-12,2.8384
2019-04-15,-0.2123
2019-04-16,0.0
2019-04-17,-0.4255
2019-04-18,0.4274
2019-04-22,-1.0213
2019-04-23,3.0954
2019-04-24,-3.0025
2019-04-25,1.0748
2019-04-26,2.0417
2019-04-29,3.168
2019-04-30,0.0808
2019-05-01,-0.1211
2019-05-02,-0.1213
2019-05-03,0.9713
2019-05-06,-2.6052
2019-05-07,-0.9877
2019-05-08,0.9975
2019-05-09,0.0412
2019-05-10,0.7816
2019-05-13,-1.5510000000000002
2019-05-14,1.534
2019-05-15,0.0408
2019-05-16,-1.8776000000000002
2019-05-17,1.9135
2019-05-20,0.0
2019-05-21,0.5306
2019-05-22,-0.406
2019-05-23,0.2038
2019-05-24,1.2612
2019-05-28,-2.7721999999999998
2019-05-29,-0.3719
2019-05-30,1.4932
2019-05-31,-4.8631
2019-06-03,5.1546
2019-06-04,-0.9395
2019-06-05,-2.4742
2019-06-06,1.2685
2019-06-07,0.6681
2019-06-10,-1.0369
2019-06-11,-1.2154
2019-06-12,3.8184
2019-06-13,-1.1034
2019-06-14,-1.7355
2019-06-17,-0.1682
2019-06-18,0.0421
2019-06-19,-0.3789
2019-06-20,-1.3102
2019-06-21,4.1113
2019-06-24,-3.6199
2019-06-25,0.7682
2019-06-26,-1.6942
2019-06-27,0.991
2019-06-28,6.7949
2019-07-01,-1.4806
2019-07-02,0.1625
2019-07-03,-1.3788
2019-07-05,0.1234
2019-07-08,-0.3285
2019-07-09,0.1236
2019-07-10,-1.5638
2019-07-11,0.8361
2019-07-12,-0.7463
2019-07-15,0.1253
2019-07-16,-0.6258
2019-07-17,-1.3014000000000001
2019-07-18,0.2127
2019-07-19,-0.0424
2019-07-22,-0.6369
2019-07-23,-0.4274
2019-07-24,0.6009
2019-07-25,-0.5973
2019-07-26,1.2446
2019-07-29,-1.0174
2019-07-30,-0.0857
2019-07-31,0.9859
2019-08-01,0.0424
2019-08-02,0.1273
2019-08-05,-1.3559
2019-08-06,-0.945
2019-08-07,-0.0434
2019-08-08,0.5206
2019-08-09,-0.0863
2019-08-12,0.216
2019-08-13,1.7241
2019-08-14,-1.3559
2019-08-15,1.1598
2019-08-16,1.2739
2019-08-19,-0.6289
2019-08-20,-0.8439
2019-08-21,-0.2979
2019-08-22,0.2134
2019-08-23,0.5537
2019-08-26,-0.4659
2019-08-27,-0.0851
2019-08-28,0.0852
2019-08-29,-0.2128
2019-08-30,0.1706
2019-09-03,-1.6602999999999999
2019-09-04,0.2597
2019-09-05,0.3022
2019-09-06,-0.5596
2019-09-09,0.9957
2019-09-10,-0.4286
2019-09-11,2.7981
2019-09-12,9.6734
2019-09-13,-1.1837
2019-09-16,1.6229
2019-09-17,-1.2167
2019-09-18,-0.8468
2019-09-19,-0.5047
2019-09-20,-3.3164
2019-09-23,0.2018
2019-09-24,-1.1679
2019-09-25,-0.9372
2019-09-26,0.4525
2019-09-27,-0.041
2019-09-30,-1.0259
2019-10-01,1.2852000000000001
2019-10-02,-0.9005
2019-10-03,1.0739
2019-10-04,0.0
2019-10-07,-0.613
2019-10-08,-0.4934
2019-10-09,-0.3306
2019-10-10,1.4925
2019-10-11,-0.4902
2019-10-14,0.4105
2019-10-15,-0.2453
2019-10-16,0.3279
2019-10-17,-0.7353
2019-10-18,0.6584
2019-10-21,0.7359
2019-10-22,-0.7305
2019-10-23,0.5315
2019-10-24,-0.0407
2019-10-25,0.8137
2019-10-28,-1.1703000000000001
2019-10-29,1.8782999999999999
2019-10-30,-0.8818
2019-10-31,-1.3344
2019-11-01,1.5164
2019-11-04,1.6956
2019-11-05,-0.7543
2019-11-06,-2.36
2019-11-07,1.27
2019-11-08,-0.89
2019-11-11,0.0
2019-11-12,-1.8367
2019-11-13,2.6195
2019-11-14,-1.4586999999999999
2019-11-15,0.0411
2019-11-18,-1.2741
2019-11-19,2.7477
2019-11-20,-1.8639000000000001
2019-11-21,-0.4542
2019-11-22,-1.2443
2019-11-25,1.764
2019-11-26,-0.7016
2019-11-27,0.9975
2019-11-29,0.7819
2019-12-02,-1.1842
2019-12-03,0.1653
2019-12-04,0.0413
2019-12-05,0.3711
2019-12-06,-0.493
2019-12-09,-0.0826
2019-12-10,0.4959
2019-12-11,0.9868
2019-12-12,-0.2036
2019-12-13,1.6728
2019-12-16,-1.0835
2019-12-17,0.6085
2019-12-18,1.6129
2019-12-19,-0.1984
2019-12-20,0.6759
2019-12-23,-0.6714
2019-12-24,0.2159
2019-12-26,-0.4138
2019-12-27,0.0
2019-12-30,1.4343
2019-12-31,-1.0228
2020-01-02,0.5962
2020-01-03,1.1458
2020-01-06,-0.3906
2020-01-07,-0.549
2020-01-08,-0.4338
2020-01-09,1.3465
2020-01-10,0.3126
2020-01-13,-0.6623
2020-01-14,-0.2745
2020-01-15,0.5112
2020-01-16,-0.1565
2020-01-17,-0.5486
2020-01-21,-1.9701
2020-01-22,0.201
2020-01-23,-0.4011
2020-01-24,-0.2416
2020-01-27,-0.1211
2020-01-28,-0.2021
2020-01-29,1.0531
2020-01-30,-1.4028
2020-01-31,1.0569
2020-02-03,-2.1319
2020-02-04,-0.0822
2020-02-05,1.3575
2020-02-06,-0.8929
2020-02-07,0.819
2020-02-10,0.2843
2020-02-11,0.6075
2020-02-12,-0.1208
2020-02-13,-0.0806
2020-02-14,-1.3312
2020-02-18,1.3083
2020-02-19,0.4843
2020-02-20,-0.5221
2020-02-21,1.0497
2020-02-24,-0.6792
2020-02-25,0.1207
2020-02-26,-1.5669
2020-02-27,-1.5510000000000002
2020-02-28,0.539
2020-03-02,1.6495
2020-03-03,-0.6491
2020-03-04,1.0208
2020-03-05,-0.8892
2020-03-06,-1.6721
2020-03-09,-10.0788
2020-03-10,0.3229
2020-03-11,-7.4483
2020-03-12,-25.1863
2020-03-13,43.4263
2020-03-16,-21.8519
2020-03-17,29.2062
2020-03-18,-22.4209
2020-03-19,15.1891
2020-03-20,-14.2124
2020-03-23,-3.1699
2020-03-24,12.7239
2020-03-25,15.0685
2020-03-26,-2.6189999999999998
2020-03-27,-9.3399
2020-03-30,-3.3981
2020-03-31,0.7839
2020-04-01,-8.3333
2020-04-02,4.6667
2020-04-03,-2.4899
2020-04-06,6.829
2020-04-07,-5.9477
2020-04-08,0.4728
2020-04-09,5.8824
2020-04-13,-4.0
2020-04-14,-1.9097
2020-04-15,3.1858
2020-04-16,-7.4328
2020-04-17,4.5707
2020-04-20,-3.1305
2020-04-21,-7.1951
2020-04-22,3.4166
2020-04-23,1.6518000000000002
2020-04-24,1.6875
2020-04-27,4.9785
2020-04-28,4.3326
2020-04-29,14.422
2020-04-30,-11.182
2020-05-01,-1.4357
2020-05-04,1.2885
2020-05-05,-2.8208
2020-05-06,1.309
2020-05-07,2.0787
2020-05-08,3.1921
2020-05-11,-5.9733
2020-05-12,-6.3528
2020-05-13,-3.6947
2020-05-14,-0.1258
2020-05-15,0.3149
2020-05-18,9.8556
2020-05-19,-2.2857
2020-05-20,1.7544
2020-05-21,-0.8621
2020-05-22,-1.4493
2020-05-26,2.2941
2020-05-27,10.5233
2020-05-28,-0.6764
2020-05-29,-1.4667
2020-06-01,-2.6582
2020-06-02,-3.2769
2020-06-03,1.0728
2020-06-04,1.2849
2020-06-05,4.6884
2020-06-08,-1.4752
2020-06-09,1.016
2020-06-10,-0.2647
2020-06-11,-9.1826
2020-06-12,-1.4027
2020-06-15,5.6906
2020-06-16,-0.2243
2020-06-17,-2.6419
2020-06-18,-1.2125
2020-06-19,0.1753
2020-06-22,2.9172000000000002
2020-06-23,-3.0045
2020-06-24,-2.63
2020-06-25,3.4814
2020-06-26,-8.7007
2020-06-29,4.7649
2020-06-30,1.8248
2020-07-01,1.9116
2020-07-02,-1.9343
2020-07-06,2.0921
2020-07-07,-2.4005
2020-07-08,0.3599
2020-07-09,-1.1357
2020-07-10,-0.2418
2020-07-13,-1.5758
2020-07-14,0.0616
2020-07-15,1.2308
2020-07-16,1.5198
2020-07-17,-0.6587
2020-07-20,-0.0603
2020-07-21,1.2666
2020-07-22,-0.6552
2020-07-23,-1.6187
2020-07-24,-0.5484
2020-07-27,3.3701
2020-07-28,-3.7344
2020-07-29,1.6625999999999999
2020-07-30,-0.9085
2020-07-31,-1.1614
