ticker,SBOW US Equity
2016-10-12,0.6601
2016-10-14,5.6721
2016-10-17,-4.4679
2016-10-18,1.494
2016-10-19,2.208
2016-10-20,0.1252
2016-10-21,-1.7824
2016-10-24,0.1273
2016-10-25,1.7488000000000001
2016-10-26,-3.125
2016-10-27,-0.1613
2016-10-28,3.0695
2016-10-31,0.3135
2016-11-01,-1.5625
2016-11-02,-1.5873
2016-11-03,0.2903
2016-11-04,0.5146
2016-11-07,-0.8
2016-11-08,-3.2258
2016-11-09,-4.0
2016-11-10,-0.6944
2016-11-11,-0.3497
2016-11-14,5.2632
2016-11-15,-3.3333
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,1.7241
2016-11-21,1.6949
2016-11-22,0.0
2016-11-23,0.8333
2016-11-25,0.8264
2016-11-28,0.6557
2016-11-29,-1.4658
2016-11-30,1.3223
2016-12-01,7.6672
2016-12-02,0.0
2016-12-05,5.4545
2016-12-06,-4.8276
2016-12-07,1.4493
2016-12-08,-0.2976
2016-12-09,1.4925
2016-12-12,1.1764999999999999
2016-12-13,-2.7616
2016-12-14,0.0
2016-12-15,0.1495
2016-12-16,-0.3582
2016-12-19,0.0599
2016-12-20,3.2335
2016-12-21,1.4791
2016-12-22,-3.401
2016-12-23,0.5917
2016-12-27,2.2647
2016-12-28,-0.0288
2016-12-29,-3.3372
2016-12-30,0.2976
2017-01-03,-0.9199
2017-01-04,0.1198
2017-01-05,0.0299
2017-01-06,-0.1196
2017-01-09,0.1497
2017-01-10,-0.1495
2017-01-11,0.4491
2017-01-12,-0.5961
2017-01-13,0.1499
2017-01-17,-0.2994
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,1.5015
2017-01-23,-11.0947
2017-01-24,1.8303
2017-01-25,0.4902
2017-01-26,2.1138
2017-01-27,-1.9108
2017-01-30,-0.9416
2017-01-31,1.6059999999999999
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.429
2017-02-07,1.1788
2017-02-08,-1.2063
2017-02-09,0.2571
2017-02-10,0.641
2017-02-13,-0.9236
2017-02-14,0.0
2017-02-15,0.6107
2017-02-16,-0.9585
2017-02-17,-0.3226
2017-02-21,0.0
2017-02-22,-1.2945
2017-02-23,-2.9508
2017-02-24,0.0
2017-02-27,-0.8446
2017-02-28,-0.3407
2017-03-01,-0.5128
2017-03-02,-0.3436
2017-03-03,-1.069
2017-03-06,-1.2548
2017-03-08,-4.3417
2017-03-09,-2.583
2017-03-10,0.1894
2017-03-14,-0.189
2017-03-15,2.6515
2017-03-17,-0.369
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.3704
2017-03-24,-1.2546
2017-03-27,0.8969
2017-03-28,-2.5926
2017-03-29,-1.1407
2017-03-30,8.0769
2017-03-31,-2.1352
2017-04-03,-1.8182
2017-04-04,1.8519
2017-04-05,0.7273
2017-04-06,0.0
2017-04-07,-0.361
2017-04-10,-1.2681
2017-04-11,-0.8807
2017-04-12,0.037
2017-04-13,-1.8875
2017-04-17,1.8484
2017-04-19,-5.5556
2017-04-20,3.9608
2017-04-27,-7.9593
2017-04-28,-1.2295
2017-05-01,2.6971
2017-05-02,-2.6263
2017-05-03,0.8299
2017-05-04,-1.2346
2017-05-05,10.4167
2017-05-08,1.3208
2017-05-09,3.1657
2017-05-10,-0.722
2017-05-11,-0.0364
2017-05-12,-1.5278
2017-05-15,2.6598
2017-05-16,-1.8352
2017-05-17,-0.0733
2017-05-18,-0.4769
2017-05-19,3.2068
2017-05-22,0.0357
2017-05-23,-0.7497
2017-05-24,1.5827
2017-05-25,-0.6374
2017-05-26,6.5574
2017-05-30,-2.4415
2017-05-31,-5.0737
2017-06-01,4.7309
2017-06-02,0.1724
2017-06-05,0.0
2017-06-06,-0.1721
2017-06-07,-1.4483
2017-06-08,0.9097
2017-06-09,-1.8377
2017-06-12,2.4373
2017-06-13,-0.2414
2017-06-14,2.1085
2017-06-15,-1.6588
2017-06-16,-0.3787
2017-06-19,-1.244
2017-06-20,-4.2337
2017-06-21,-4.0921
2017-06-22,-1.6381000000000001
2017-06-23,0.0387
2017-06-26,-3.9489
2017-06-27,0.5643
2017-06-28,3.3266999999999998
2017-06-29,3.7626
2017-06-30,-2.2056
2017-07-03,2.2171
2017-07-05,0.5984
2017-07-06,-2.974
2017-07-07,0.1916
2017-07-10,-1.9885000000000002
2017-07-11,4.1358
2017-07-12,-1.0116
2017-07-13,-1.5897000000000001
2017-07-14,-2.0385
2017-07-17,-0.7852
2017-07-18,0.3957
2017-07-19,0.5124
2017-07-20,-0.7843
2017-07-21,-1.4229
2017-07-24,2.2053
2017-07-25,-0.51
2017-07-26,-0.8675
2017-07-27,-0.2784
2017-07-28,0.1994
2017-07-31,-0.3583
2017-08-01,-0.5993
2017-08-02,-3.537
2017-08-03,-2.5
2017-08-04,-2.3077
2017-08-07,-3.762
2017-08-08,4.9091000000000005
2017-08-09,-0.4766
2017-08-10,-1.8719999999999999
2017-08-11,-2.9725
2017-08-14,3.4294000000000002
2017-08-15,-1.901
2017-08-16,-3.9207
2017-08-17,-0.6098
2017-08-18,-0.0944
2017-08-21,-0.1889
2017-08-22,0.4733
2017-08-23,-0.6123
2017-08-24,-0.7109
2017-08-25,5.1551
2017-08-28,-3.1775
2017-08-29,-4.7351
2017-08-30,4.5768
2017-08-31,1.8353000000000002
2017-09-01,-0.2773
2017-09-05,0.3707
2017-09-06,3.7396000000000003
2017-09-07,0.356
2017-09-08,-1.1086
2017-09-11,0.8969
2017-09-12,3.5111
2017-09-13,2.9196999999999997
2017-09-14,0.0
2017-09-15,1.2098
2017-09-18,-3.7098
2017-09-19,-4.1096
2017-09-20,1.0268
2017-09-21,-1.5466
2017-09-22,3.3214
2017-09-25,-3.6056
2017-09-26,4.6868
2017-09-27,3.2716
2017-09-28,0.2501
2017-09-29,2.079
2017-10-02,-0.6517
2017-10-03,1.8860000000000001
2017-10-04,-3.2193
2017-10-05,-1.5385
2017-10-06,-1.647
2017-10-09,-0.4294
2017-10-10,0.2156
2017-10-11,-1.1618
2017-10-12,-2.6555999999999997
2017-10-13,-0.0447
2017-10-16,0.8949
2017-10-17,1.5521
2017-10-18,-0.8734
2017-10-19,-1.4097
2017-10-20,0.5809
2017-10-23,-3.243
2017-10-24,1.1019
2017-10-25,-0.0454
2017-10-26,-0.0454
2017-10-27,1.5
2017-10-30,-2.1496
2017-10-31,2.9291
2017-11-01,-0.9782
2017-11-02,-0.943
2017-11-03,-0.9519
2017-11-06,0.5492
2017-11-07,7.7378
2017-11-08,-0.9294
2017-11-09,1.194
2017-11-10,-1.2642
2017-11-13,-1.195
2017-11-14,-1.9438
2017-11-15,-1.9824000000000002
2017-11-16,0.3596
2017-11-17,1.4778
2017-11-20,0.0
2017-11-21,-0.1324
2017-11-22,-1.4582
2017-11-24,2.6009
2017-11-27,-2.972
2017-11-28,1.5766
2017-11-29,0.0887
2017-11-30,0.3101
2017-12-01,1.0159
2017-12-04,3.6729000000000003
2017-12-05,0.8435
2017-12-06,-2.7185
2017-12-07,-1.8917000000000002
2017-12-08,2.8045999999999998
2017-12-11,2.2165
2017-12-12,0.5421
2017-12-13,-0.083
2017-12-14,-2.4907
2017-12-15,2.0434
2017-12-18,-0.3755
2017-12-19,2.2613
2017-12-20,0.7371
2017-12-21,-0.6098
2017-12-22,4.2536
2017-12-26,2.2362
2017-12-27,4.221
2017-12-28,5.2283
2017-12-29,3.9888
2018-01-02,1.6151
2018-01-03,0.6954
2018-01-04,-0.0658
2018-01-05,0.8885
2018-01-08,0.4566
2018-01-09,5.2273
2018-01-10,0.2777
2018-01-11,-0.0923
2018-01-12,1.0779
2018-01-16,-5.6673
2018-01-17,1.6796
2018-01-18,2.5731
2018-01-19,-0.1548
2018-01-22,-2.4504
2018-01-23,2.4801
2018-01-24,0.8377
2018-01-25,0.0308
2018-01-26,-0.3691
2018-01-29,-3.1491
2018-01-30,-0.9882
2018-01-31,-1.159
2018-02-01,1.0098
2018-02-02,-1.6446
2018-02-05,-1.541
2018-02-06,-1.4652
2018-02-07,-0.8449
2018-02-08,-1.9087
2018-02-09,-3.8221
2018-02-12,1.0116
2018-02-13,-0.7868
2018-02-14,0.3965
2018-02-15,-0.2873
2018-02-16,-0.5762
2018-02-20,0.1811
2018-02-21,-0.5423
2018-02-22,1.7448000000000001
2018-02-23,-0.0715
2018-02-26,3.2177
2018-02-27,-1.3855
2018-02-28,-2.4587
2018-03-01,4.6453
2018-03-02,-1.0668
2018-03-05,-1.2522
2018-03-06,-0.7397
2018-03-07,0.0
2018-03-08,0.3194
2018-03-09,2.2639
2018-03-12,1.2452
2018-03-13,0.4441
2018-03-14,-0.3401
2018-03-15,-1.1945000000000001
2018-03-16,3.3851
2018-03-19,-5.4126
2018-03-20,-0.106
2018-03-21,2.0863
2018-03-22,-4.7454
2018-03-23,4.9091000000000005
2018-03-26,0.9012
2018-03-27,-0.9962
2018-03-28,-0.694
2018-03-29,1.6771
2018-04-02,-1.6495
2018-04-03,0.1398
2018-04-04,-1.1165
2018-04-05,4.446
2018-04-06,1.3514
2018-04-09,1.7332999999999998
2018-04-10,2.9161
2018-04-11,0.0
2018-04-12,-0.7959
2018-04-13,-0.6098
2018-04-16,2.7769
2018-04-17,0.4398
2018-04-18,3.6284
2018-04-19,-0.6339
2018-04-20,1.0328
2018-04-23,-1.5935000000000001
2018-04-24,-2.7498
2018-04-25,-1.0682
2018-04-26,-1.8736000000000002
2018-04-27,-4.822
2018-04-30,4.2163
2018-05-01,0.3263
2018-05-02,1.9512
2018-05-03,-2.9665
2018-05-04,0.7232
2018-05-07,-0.6854
2018-05-08,1.9060000000000001
2018-05-09,-0.9674
2018-05-10,-1.6606999999999998
2018-05-11,-5.298
2018-05-14,0.1049
2018-05-15,0.3493
2018-05-16,0.3481
2018-05-17,5.0989
2018-05-18,-2.8712999999999997
2018-05-21,-1.0533
2018-05-22,-3.3654
2018-05-23,2.452
2018-05-24,0.6243
2018-05-25,-5.4464
2018-05-29,1.7864
2018-05-30,4.2264
2018-05-31,-1.1684
2018-06-01,0.0695
2018-06-04,-4.5865
2018-06-05,0.8012
2018-06-06,1.409
2018-06-07,2.0663
2018-06-08,-3.7347
2018-06-11,0.1813
2018-06-12,-0.3257
2018-06-13,-1.3072
2018-06-14,-2.7962
2018-06-15,0.0379
2018-06-18,1.3243
2018-06-19,1.1202
2018-06-20,1.4402
2018-06-21,-3.8224
2018-06-22,-0.265
2018-06-25,3.2638
2018-06-26,4.8512
2018-06-27,1.6824
2018-06-28,-1.6545999999999998
2018-06-29,1.2268
2018-07-02,-0.1731
2018-07-03,1.5956000000000001
2018-07-05,-1.0242
2018-07-06,2.7251
2018-07-09,3.4587
2018-07-10,-0.8763
2018-07-11,-1.2115
2018-07-12,0.6629
2018-07-13,1.0207
2018-07-16,0.5867
2018-07-17,-2.9164
2018-07-18,0.6676
2018-07-19,1.8568
2018-07-20,-1.237
2018-07-23,-0.1318
2018-07-24,1.6502
2018-07-25,-1.3961000000000001
2018-07-26,-1.2183
2018-07-27,-2.8
2018-07-30,2.332
2018-07-31,2.1113
2018-08-01,0.4595
2018-08-02,1.0454
2018-08-03,-2.1662
2018-08-06,0.2974
2018-08-07,2.1417
2018-08-08,-4.3225999999999996
2018-08-09,4.9899000000000004
2018-08-10,-2.1837
2018-08-13,-0.9521
2018-08-14,1.0607
2018-08-15,-2.755
2018-08-16,1.0793
2018-08-17,3.1031
2018-08-20,0.6149
2018-08-21,-0.5468
2018-08-22,0.1617
2018-08-23,-2.0019
2018-08-24,0.0659
2018-08-27,-0.922
2018-08-28,-0.3988
2018-08-29,1.5349
2018-08-30,0.7887
2018-08-31,0.6195
2018-09-04,-1.5878
2018-09-05,0.3622
2018-09-06,-3.5433
2018-09-07,-1.7006999999999999
2018-09-10,-3.7024
2018-09-11,3.737
2018-09-12,-0.0693
2018-09-13,-1.4905
2018-09-14,-0.8445
2018-09-17,-0.8162
2018-09-18,1.0376
2018-09-19,-2.0184
2018-09-20,-1.0119
2018-09-21,4.0891
2018-09-24,1.7888
2018-09-25,-7.4431
2018-09-26,-0.968
2018-09-27,1.7292999999999998
2018-09-28,-1.4412
2018-10-01,-0.375
2018-10-02,0.4893
2018-10-03,4.0075
2018-10-04,-1.3684
2018-10-05,1.2413
2018-10-08,2.0555
2018-10-09,1.6254
2018-10-10,-0.5911
2018-10-11,0.4897
2018-10-12,0.905
2018-10-15,1.8282
2018-10-16,-0.1016
2018-10-17,-1.1529
2018-10-18,-1.7153
2018-10-19,1.0471
2018-10-22,1.209
2018-10-23,0.3413
2018-10-24,-1.8707
2018-10-25,-0.7279
2018-10-26,-3.4916
2018-10-29,-4.1606
2018-10-30,-0.6418
2018-10-31,-0.228
2018-11-01,-1.904
2018-11-02,0.0776
2018-11-05,1.8618999999999999
2018-11-06,0.0381
2018-11-07,2.0936
2018-11-08,9.396
2018-11-09,-1.9768
2018-11-12,-3.025
2018-11-13,-3.5497
2018-11-14,-3.9405
2018-11-15,0.7353
2018-11-16,-1.3446
2018-11-19,2.2196
2018-11-20,-6.8571
2018-11-21,4.6626
2018-11-23,-1.8757000000000001
2018-11-26,-1.6726
2018-11-27,2.1061
2018-11-28,0.952
2018-11-29,-1.2181
2018-11-30,-2.6651
2018-12-03,-2.8606
2018-12-04,-6.8153
2018-12-06,-2.5734
2018-12-07,3.9388
2018-12-10,-0.0446
2018-12-11,4.5941
2018-12-12,-1.0235
2018-12-13,-2.5850999999999997
2018-12-14,-3.2287
2018-12-17,-0.457
2018-12-18,-0.6428
2018-12-19,1.756
2018-12-20,0.4087
2018-12-21,-0.6784
2018-12-24,-1.8215
2018-12-26,4.6846
2018-12-27,1.6837
2018-12-28,2.8758
2018-12-31,0.1271
2019-01-02,3.6379
2019-01-03,1.0204
2019-01-04,2.9091
2019-01-07,0.2748
2019-01-08,-1.5662
2019-01-09,-0.1591
2019-01-10,-0.757
2019-01-11,0.3212
2019-01-14,-4.2417
2019-01-15,1.1701
2019-01-16,0.6196
2019-01-17,0.1232
2019-01-18,1.435
2019-01-22,-3.8399
2019-01-23,0.1261
2019-01-24,2.225
2019-01-25,-0.0411
2019-01-28,-0.6163
2019-01-29,0.248
2019-01-30,0.7423
2019-01-31,-0.4912
2019-02-01,1.1929
2019-02-04,-0.9756
2019-02-05,2.0115
2019-02-06,0.8451
2019-02-07,-7.1828
2019-02-08,-3.6973000000000003
2019-02-11,0.2679
2019-02-12,-1.0686
2019-02-13,-0.135
2019-02-14,0.2253
2019-02-15,2.7428
2019-02-19,0.5689
2019-02-20,-0.1305
2019-02-21,-4.0087
2019-02-22,-0.4993
2019-02-25,1.1861
2019-02-26,-3.9675000000000002
2019-02-27,-4.9765
2019-02-28,11.166
2019-03-01,3.1556
2019-03-04,-0.6463
2019-03-05,-3.5126
2019-03-06,-3.5955
2019-03-07,-1.958
2019-03-08,-1.1412
2019-03-11,-0.1924
2019-03-12,-1.494
2019-03-13,-0.5871
2019-03-14,0.4921
2019-03-15,10.382
2019-03-18,0.3993
2019-03-19,0.2209
2019-03-20,5.3792
2019-03-21,0.0837
2019-03-22,-3.1355
2019-03-25,1.2085
2019-03-26,0.8955
2019-03-27,-0.4649
2019-03-28,-1.1465
2019-03-29,-1.2027
2019-04-01,0.6522
2019-04-02,-3.3693
2019-04-03,-3.1292
2019-04-04,-1.4767000000000001
2019-04-05,2.2014
2019-04-08,1.3749
2019-04-09,-3.7071
2019-04-10,0.1408
2019-04-11,-1.2189
2019-04-12,-1.5662
2019-04-15,-2.5072
2019-04-16,0.8902
2019-04-17,-3.4314
2019-04-18,1.2183
2019-04-22,-0.9027
2019-04-23,2.2773
2019-04-24,0.9401
2019-04-25,-0.9314
2019-04-26,-7.62
2019-04-29,0.6963
2019-04-30,-3.5106
2019-05-01,-2.2602
2019-05-02,-1.8049
2019-05-03,2.2401
2019-05-06,-3.2584
2019-05-07,-1.4518
2019-05-08,-0.3536
2019-05-09,1.8923999999999999
2019-05-10,-1.3349
2019-05-13,-5.8235
2019-05-14,4.6846
2019-05-15,-3.2816
2019-05-16,2.8994
2019-05-17,-4.7962
2019-05-20,3.4005
2019-05-21,1.7052
2019-05-22,-4.0719
2019-05-23,-3.3708
2019-05-24,0.7106
2019-05-28,-0.8339
2019-05-29,-2.0052
2019-05-30,-3.8944
2019-05-31,-1.9918
2019-06-03,0.911
2019-06-04,5.4861
2019-06-05,-5.3325
2019-06-06,-3.8943
2019-06-07,-0.2171
2019-06-10,-0.0725
2019-06-11,-0.2177
2019-06-12,-6.7636
2019-06-13,2.4961
2019-06-14,-2.6635999999999997
2019-06-17,5.2385
2019-06-18,2.2288
2019-06-19,0.218
2019-06-20,1.8129
2019-06-21,-5.8405000000000005
2019-06-24,0.3782
2019-06-25,1.3564
2019-06-26,1.1896
2019-06-27,2.0573
2019-06-28,-0.288
2019-07-01,-0.5776
2019-07-02,-7.6979
2019-07-03,1.7309
2019-07-05,-0.6961
2019-07-08,0.9346
2019-07-09,0.6173
2019-07-10,5.2914
2019-07-11,-2.4035
2019-07-12,0.8955
2019-07-15,-4.068
2019-07-16,0.3855
2019-07-17,-7.3733
2019-07-18,-2.1559
2019-07-19,0.5932
2019-07-22,-0.0842
2019-07-23,-5.1433
2019-07-24,-1.2444
2019-07-25,-8.1008
2019-07-26,1.665
2019-07-29,0.7707
2019-07-30,-0.5736
2019-07-31,-0.0962
2019-08-01,-10.2021
2019-08-02,2.8939
2019-08-05,-7.6042
2019-08-06,1.0147
2019-08-07,-0.7813
2019-08-08,4.8369
2019-08-09,-7.0815
2019-08-12,-4.8499
2019-08-13,0.1214
2019-08-14,-2.9091
2019-08-15,0.3745
2019-08-16,4.2289
2019-08-19,1.074
2019-08-20,-0.8264
2019-08-21,6.4286
2019-08-22,-3.5794
2019-08-23,-7.5405999999999995
2019-08-26,14.6801
2019-08-27,-2.5164
2019-08-28,0.8979
2019-08-29,0.0
2019-08-30,-3.4483
2019-09-03,-2.3041
2019-09-04,3.3019
2019-09-05,-0.1142
2019-09-06,-0.6857
2019-09-09,10.3567
2019-09-10,8.2377
2019-09-11,3.3719
2019-09-12,0.3728
2019-09-13,1.4856
2019-09-16,8.7832
2019-09-17,-10.9336
2019-09-18,2.3607
2019-09-19,-3.5055
2019-09-20,-1.1472
2019-09-23,3.675
2019-09-24,-9.0485
2019-09-25,3.7949
2019-09-26,-3.9526
2019-09-27,1.6461000000000001
2019-09-30,-1.9231
2019-10-01,-5.7792
2019-10-02,-0.3286
2019-10-03,-0.6593
2019-10-04,4.646
2019-10-07,4.9683
2019-10-08,-5.9416
2019-10-09,-6.6381
2019-10-10,1.1468
2019-10-11,2.8345000000000002
2019-10-14,-2.8666
2019-10-15,-1.1351
2019-10-16,-5.8553
2019-10-17,-0.8537
2019-10-18,-7.8721
2019-10-21,-0.8011
2019-10-22,7.9408
2019-10-23,7.98
2019-10-24,-2.4249
2019-10-25,2.1302
2019-10-28,-2.3175
2019-10-29,1.3049
2019-10-30,-4.8009
2019-10-31,-2.8289999999999997
2019-11-01,7.3418
2019-11-04,20.283
2019-11-05,4.7059
2019-11-06,-1.03
2019-11-07,12.9612
2019-11-08,7.7052
2019-11-11,-2.4106
2019-11-12,-3.5060000000000002
2019-11-13,-9.9917
2019-11-14,-2.2018
2019-11-15,-6.379
2019-11-18,-4.2084
2019-11-19,-8.9958
2019-11-20,0.5747
2019-11-21,0.1143
2019-11-22,1.5981999999999998
2019-11-25,5.9551
2019-11-26,-5.4083
2019-11-27,-1.009
2019-11-29,-1.2458
2019-12-02,-0.1147
2019-12-03,-1.1481
2019-12-04,4.5296
2019-12-05,-1.1111
2019-12-06,4.382
2019-12-09,5.5974
2019-12-10,-1.5291000000000001
2019-12-11,-1.9668999999999999
2019-12-12,8.2365
2019-12-13,-2.8293
2019-12-16,1.9076
2019-12-17,2.4631
2019-12-18,2.5
2019-12-19,-1.5947
2019-12-20,-2.1926
2019-12-23,0.5848
2019-12-24,1.2597
2019-12-26,-0.7656
2019-12-27,-4.918
2019-12-30,0.5071
2019-12-31,-0.1009
2020-01-02,4.9495000000000005
2020-01-03,-0.4812
2020-01-06,-0.5803
2020-01-07,-5.8366
2020-01-08,-1.7562
2020-01-09,2.6288
2020-01-10,-6.1475
2020-01-13,-3.9301
2020-01-14,2.5
2020-01-15,-2.3282
2020-01-16,-0.681
2020-01-17,-2.4
2020-01-21,3.0445
2020-01-22,-2.6136
2020-01-23,-6.1844
2020-01-24,-6.8408
2020-01-27,-10.0134
2020-01-28,-7.1217
2020-01-29,-13.8978
2020-01-30,9.2764
2020-01-31,-9.6774
2020-02-03,-2.6316
2020-02-04,-5.7915
2020-02-05,14.3443
2020-02-06,-8.9606
2020-02-07,-6.1024
2020-02-10,-9.0147
2020-02-11,-1.8433000000000002
2020-02-12,0.7042
2020-02-13,-9.324
2020-02-14,-2.8278
2020-02-18,2.3810000000000002
2020-02-19,6.7183
2020-02-20,-3.3898
2020-02-21,-8.2707
2020-02-24,-7.6503
2020-02-25,-11.2426
2020-02-26,1.0
2020-02-27,-8.5809
2020-02-28,1.444
2020-03-02,-6.0498
2020-03-03,15.1515
2020-03-04,5.2632
2020-03-05,-9.375
2020-03-06,-8.9655
2020-03-09,-32.9545
2020-03-10,1.6949
2020-03-11,3.3333
2020-03-12,14.5161
2020-03-13,-1.8779
2020-03-16,19.6172
2020-03-17,3.2
2020-03-18,-9.6899
2020-03-19,4.2918
2020-03-20,-9.465
2020-03-23,-8.1818
2020-03-24,4.4554
2020-03-25,10.9005
2020-03-26,8.1197
2020-03-27,-9.4862
2020-03-30,-2.6201
2020-03-31,10.7623
2020-04-01,-3.6437
2020-04-02,2.1008
2020-04-03,13.9918
2020-04-06,8.6643
2020-04-07,-3.3223
2020-04-08,17.5258
2020-04-09,-0.5848
2020-04-13,-10.0
2020-04-14,-0.9804
2020-04-15,-11.2211
2020-04-16,-12.2677
2020-04-17,11.8644
2020-04-20,0.7576
2020-04-21,42.8571
2020-04-22,59.2105
2020-04-23,-10.0826
2020-04-24,-14.1544
2020-04-27,7.2805
2020-04-28,-1.996
2020-04-29,16.9043
2020-04-30,-5.7491
2020-05-01,-2.9575
2020-05-04,3.0476
2020-05-05,-0.9242
2020-05-06,-9.5149
2020-05-07,-5.9794
2020-05-08,-1.0965
2020-05-11,2.8825
2020-05-12,-9.6983
2020-05-13,-1.1933
2020-05-14,-5.5556
2020-05-15,3.8363
2020-05-18,12.069
2020-05-19,-7.6923
2020-05-20,1.4285999999999999
2020-05-21,-2.8169
2020-05-22,-0.9662
2020-05-26,8.2927
2020-05-27,1.3514
2020-05-28,-8.0
2020-05-29,-8.6957
2020-06-01,-0.7937
2020-06-02,1.8667
2020-06-03,0.5236
2020-06-04,4.4271
2020-06-05,13.4663
2020-06-08,14.5055
2020-06-09,-3.6468
2020-06-10,-7.1713000000000005
2020-06-11,-9.4421
2020-06-12,0.7109
2020-06-15,5.8824
2020-06-16,-5.5556
2020-06-17,-7.2941
2020-06-18,-2.5381
2020-06-19,-5.4688
2020-06-22,0.0
2020-06-23,8.2645
2020-06-24,-9.9237
2020-06-25,-2.8249
2020-06-26,-8.4302
2020-06-29,2.2222
2020-06-30,-0.3106
2020-07-01,-3.1153
2020-07-02,3.537
2020-07-06,20.8075
2020-07-07,-7.455
2020-07-08,-0.5556
2020-07-09,-6.7039
2020-07-10,5.9879999999999995
2020-07-13,0.8475
2020-07-14,-3.3613
2020-07-15,3.4783
2020-07-16,0.0
2020-07-17,2.8011
2020-07-20,-4.3597
2020-07-21,6.5527
2020-07-22,8.0214
2020-07-23,-4.2079
2020-07-24,4.6512
2020-07-27,-3.4568
2020-07-28,-5.8824
2020-07-29,1.9022000000000001
2020-07-30,-0.8
2020-07-31,-4.0323
