ticker,QTRX US Equity
2018-04-27,2.1893
2018-04-30,-1.8529
2018-05-01,-0.826
2018-05-02,-0.0595
2018-05-03,-0.9524
2018-05-04,9.975999999999999
2018-05-07,0.0
2018-05-08,0.4372
2018-05-09,3.2644
2018-05-10,0.7376
2018-05-11,0.7845
2018-05-14,-1.2974
2018-05-15,-0.3155
2018-05-16,1.1602999999999999
2018-05-17,2.4505
2018-05-18,2.1883
2018-05-21,-0.0996
2018-05-22,-0.1496
2018-05-23,2.0969
2018-05-24,-1.3203
2018-05-25,-5.8969000000000005
2018-05-29,0.9479
2018-05-30,-0.5738
2018-05-31,-3.4627
2018-06-01,-0.1087
2018-06-04,2.0675
2018-06-05,-7.0896
2018-06-06,1.6638
2018-06-07,-3.5553
2018-06-08,-0.4096
2018-06-11,-1.3514
2018-06-12,-3.0375
2018-06-13,1.5356
2018-06-14,0.121
2018-06-15,-0.3625
2018-06-18,-0.6064
2018-06-19,-4.2099
2018-06-20,2.7389
2018-06-21,-1.4879
2018-06-22,-0.8181
2018-06-25,-3.1091
2018-06-26,0.9823
2018-06-27,-6.4202
2018-06-28,-2.4255
2018-06-29,1.9886
2018-07-02,-2.3677
2018-07-03,2.4964
2018-07-05,2.6444
2018-07-06,2.5763
2018-07-09,-0.3966
2018-07-10,-0.0664
2018-07-11,-0.664
2018-07-12,0.5348
2018-07-13,-0.133
2018-07-16,-1.6644
2018-07-17,0.6093
2018-07-18,-0.6729
2018-07-19,6.7073
2018-07-20,3.4920999999999998
2018-07-23,-2.8221
2018-07-24,-1.6414
2018-07-25,0.7702
2018-07-26,0.5732
2018-07-27,-4.0532
2018-07-30,-2.1782
2018-07-31,1.1471
2018-08-01,0.0
2018-08-02,0.0667
2018-08-03,-3.4
2018-08-06,1.1732
2018-08-07,0.955
2018-08-08,0.8784
2018-08-09,-2.1433
2018-08-10,0.6845
2018-08-13,0.136
2018-08-14,-3.1229
2018-08-15,-6.1668
2018-08-16,7.2442
2018-08-17,2.0195
2018-08-20,-0.273
2018-08-21,1.5058
2018-08-22,0.0
2018-08-23,1.0115
2018-08-24,0.0668
2018-08-27,-0.2668
2018-08-28,0.3344
2018-08-29,-0.0667
2018-08-30,2.4016
2018-08-31,8.9902
2018-09-04,-7.3521
2018-09-05,-4.3871
2018-09-06,-1.6869
2018-09-07,0.6177
2018-09-10,5.8663
2018-09-11,2.1263
2018-09-12,-0.6309
2018-09-13,1.2063
2018-09-14,3.074
2018-09-17,0.6086
2018-09-18,12.3412
2018-09-19,0.4308
2018-09-20,8.0429
2018-09-21,-4.1191
2018-09-24,0.9834
2018-09-25,3.4341
2018-09-26,7.2349
2018-09-27,3.281
2018-09-28,-4.1611
2018-10-01,-2.8945
2018-10-02,-2.6923
2018-10-03,-1.1858
2018-10-04,-8.1
2018-10-05,-1.1425
2018-10-08,-0.9906
2018-10-09,2.1123
2018-10-10,-0.1633
2018-10-11,-2.4537
2018-10-12,-1.7328000000000001
2018-10-15,1.8203
2018-10-16,0.7263
2018-10-17,5.7682
2018-10-18,-3.0939
2018-10-19,-2.4892
2018-10-22,1.7203
2018-10-23,-5.5646
2018-10-24,-5.5459
2018-10-25,1.1621
2018-10-26,1.8138
2018-10-29,-1.0095
2018-10-30,1.4997
2018-10-31,3.487
2018-11-01,0.3427
2018-11-02,-0.4553
2018-11-05,-4.8027
2018-11-06,0.3003
2018-11-07,4.0719
2018-11-08,-2.9344
2018-11-09,-0.652
2018-11-12,-2.5656
2018-11-13,-0.9798
2018-11-14,0.5566
2018-11-15,5.3506
2018-11-16,-1.2259
2018-11-19,0.1773
2018-11-20,-1.7699
2018-11-21,1.1411
2018-11-23,1.7814999999999999
2018-11-26,-2.9755000000000003
2018-11-27,3.3674
2018-11-28,4.3048
2018-11-29,1.5615999999999999
2018-11-30,2.9105
2018-12-03,-0.7471
2018-12-04,-1.129
2018-12-06,4.3502
2018-12-07,1.6154
2018-12-10,2.359
2018-12-11,-3.1062
2018-12-12,2.0165
2018-12-13,0.963
2018-12-14,-7.4297
2018-12-17,-0.0542
2018-12-18,-0.7054
2018-12-19,2.1858
2018-12-20,0.6417
2018-12-21,-2.3379
2018-12-24,-4.407
2018-12-26,2.5042999999999997
2018-12-27,1.6101999999999999
2018-12-28,0.3279
2018-12-31,-0.2723
2019-01-02,-0.3823
2019-01-03,-5.2632
2019-01-04,3.4144
2019-01-07,6.4354
2019-01-08,4.6793
2019-01-09,4.1185
2019-01-10,9.3102
2019-01-11,3.6187
2019-01-14,-6.431
2019-01-15,-2.1393
2019-01-16,0.0
2019-01-17,-1.814
2019-01-18,-0.379
2019-01-22,-3.8516
2019-01-23,-1.088
2019-01-24,0.1
2019-01-25,2.3976
2019-01-28,-1.5122
2019-01-29,-2.4765
2019-01-30,5.0787
2019-01-31,1.7883
2019-02-01,-2.3742
2019-02-04,-1.751
2019-02-05,-0.495
2019-02-06,4.4279
2019-02-07,0.0953
2019-02-08,1.5231
2019-02-11,3.5162
2019-02-12,3.442
2019-02-13,-3.2837
2019-02-14,0.1811
2019-02-15,2.8016
2019-02-19,0.0
2019-02-20,2.5055
2019-02-21,-2.1012
2019-02-22,3.5918
2019-02-25,2.7484
2019-02-26,-0.9053
2019-02-27,3.4468
2019-02-28,-0.8029
2019-03-01,1.6997
2019-03-04,-1.4723
2019-03-05,0.2423
2019-03-06,-6.0032
2019-03-07,2.1003
2019-03-08,-3.1066
2019-03-11,-5.5459
2019-03-12,4.0826
2019-03-13,5.4209
2019-03-14,3.7207
2019-03-15,0.2418
2019-03-18,-1.0856
2019-03-19,-0.4065
2019-03-20,-0.9388
2019-03-21,1.1537
2019-03-22,-6.0692
2019-03-25,2.5585
2019-03-26,1.4376
2019-03-27,1.1672
2019-03-28,2.1426
2019-03-29,4.1952
2019-04-01,-9.4077
2019-04-02,4.0598
2019-04-03,1.8479999999999999
2019-04-04,2.1774
2019-04-05,1.5391
2019-04-08,0.1555
2019-04-09,-2.9492000000000003
2019-04-10,-1.1196
2019-04-11,-2.9923
2019-04-12,-5.3772
2019-04-15,-2.5551
2019-04-16,-0.2712
2019-04-17,-3.4905
2019-04-18,2.9591
2019-04-22,-0.0456
2019-04-23,4.6554
2019-04-24,-2.8783
2019-04-25,-1.6165
2019-04-26,3.8339
2019-04-29,-0.5275
2019-04-30,0.3977
2019-05-01,-2.0687
2019-05-02,0.0449
2019-05-03,4.7619
2019-05-06,-1.1578
2019-05-07,-0.6941
2019-05-08,0.699
2019-05-09,0.8243
2019-05-10,-4.7762
2019-05-13,-6.9589
2019-05-14,2.3798
2019-05-15,3.9848
2019-05-16,1.8248
2019-05-17,-1.1649
2019-05-20,0.3173
2019-05-21,2.6661
2019-05-22,0.7923
2019-05-23,-2.9694000000000003
2019-05-24,0.495
2019-05-28,-2.2391
2019-05-29,1.8323
2019-05-30,5.2632
2019-05-31,9.4444
2019-06-03,1.2886
2019-06-04,0.6168
2019-06-05,8.505700000000001
2019-06-06,4.202
2019-06-07,-0.0339
2019-06-10,7.5931999999999995
2019-06-11,0.5356
2019-06-12,4.7321
2019-06-13,1.915
2019-06-14,-1.7029
2019-06-17,2.1804
2019-06-18,0.8185
2019-06-19,0.087
2019-06-20,1.9699
2019-06-21,-3.4091
2019-06-24,-0.5294
2019-06-25,-2.8977
2019-06-26,-2.3447
2019-06-27,8.9492
2019-06-28,-3.2914
2019-07-01,4.7055
2019-07-02,-8.3663
2019-07-03,-0.4627
2019-07-05,-2.4171
2019-07-08,-3.1121
2019-07-09,0.4261
2019-07-10,3.0026
2019-07-11,-3.5171
2019-07-12,-2.1018
2019-07-15,1.4089
2019-07-16,2.7456
2019-07-17,1.2878
2019-07-18,4.7044
2019-07-19,-5.0698
2019-07-22,0.5117
2019-07-23,-1.1136
2019-07-24,5.5985
2019-07-25,-2.7727
2019-07-26,-0.5327
2019-07-29,1.6698
2019-07-30,-1.4874
2019-07-31,-2.548
2019-08-01,2.6146000000000003
2019-08-02,-2.3278
2019-08-05,-2.6731
2019-08-06,-3.9047
2019-08-07,-1.5495999999999999
2019-08-08,-10.773
2019-08-09,-2.2344
2019-08-12,2.4058
2019-08-13,2.7408
2019-08-14,-1.4482
2019-08-15,0.6961
2019-08-16,7.1813
2019-08-19,-2.7589
2019-08-20,1.1421999999999999
2019-08-21,-0.5829
2019-08-22,-2.8582
2019-08-23,-5.8091
2019-08-26,9.0108
2019-08-27,-0.3306
2019-08-28,-0.5529
2019-08-29,0.4818
2019-08-30,-2.8772
2019-09-03,-1.7090999999999998
2019-09-04,1.5455999999999999
2019-09-05,-4.9087
2019-09-06,-0.2401
2019-09-09,-7.0999
2019-09-10,4.4905
2019-09-11,7.4793
2019-09-12,1.461
2019-09-13,-1.5915
2019-09-16,-2.3104
2019-09-17,2.365
2019-09-18,-8.5483
2019-09-19,0.1684
2019-09-20,1.8495
2019-09-23,0.7016
2019-09-24,-5.8607
2019-09-25,1.6108
2019-09-26,0.0857
2019-09-27,-7.0205
2019-09-30,1.105
2019-10-01,-2.5046
2019-10-02,-6.6791
2019-10-03,11.0611
2019-10-04,-2.3434
2019-10-07,0.5999
2019-10-08,-0.0917
2019-10-09,-2.3875
2019-10-10,-1.0348
2019-10-11,3.3745
2019-10-14,1.2873999999999999
2019-10-15,-0.0908
2019-10-16,0.1817
2019-10-17,-1.2245
2019-10-18,-3.8108
2019-10-21,-5.1074
2019-10-22,1.2575
2019-10-23,-0.9439
2019-10-24,3.9116999999999997
2019-10-25,0.4826
2019-10-28,6.5322
2019-10-29,-4.4184
2019-10-30,1.2736
2019-10-31,-2.8878
2019-11-01,0.1439
2019-11-04,-0.0239
2019-11-05,-2.6587
2019-11-06,-5.0689
2019-11-07,23.0171
2019-11-08,-1.3485
2019-11-11,-4.3571
2019-11-12,0.0893
2019-11-13,-2.9005
2019-11-14,3.5156
2019-11-15,1.8646
2019-11-18,-2.2881
2019-11-19,3.3452
2019-11-20,4.5317
2019-11-21,-1.7341
2019-11-22,3.2353
2019-11-25,3.5002
2019-11-26,-1.1011
2019-11-27,1.4712
2019-11-29,-0.7445
2019-12-02,-0.2764
2019-12-03,-0.1584
2019-12-04,-2.4187
2019-12-05,0.9346
2019-12-06,1.2882
2019-12-09,-0.5167
2019-12-10,0.839
2019-12-11,-0.3962
2019-12-12,-0.9149
2019-12-13,-3.0911
2019-12-16,2.237
2019-12-17,-5.1053
2019-12-18,-2.3057
2019-12-19,4.2832
2019-12-20,-1.7184
2019-12-23,3.8806000000000003
2019-12-24,1.8062
2019-12-26,-3.8306
2019-12-27,-1.4256
2019-12-30,-0.5955
2019-12-31,1.1125
2020-01-02,-2.1583
2020-01-03,-0.6055
2020-01-06,-0.5657
2020-01-07,1.5316999999999998
2020-01-08,-3.6638
2020-01-09,-2.7293
2020-01-10,-0.184
2020-01-13,3.871
2020-01-14,-1.5972
2020-01-15,-2.3895
2020-01-16,14.3187
2020-01-17,-2.6667
2020-01-21,4.3587
2020-01-22,0.7558
2020-01-23,1.6581000000000001
2020-01-24,4.2913
2020-01-27,-2.3646
2020-01-28,3.5469
2020-01-29,1.1786
2020-01-30,-0.6917
2020-01-31,-0.6232
2020-02-03,-2.5821
2020-02-04,3.7486
2020-02-05,1.7153
2020-02-06,1.2199
2020-02-07,-1.8788
2020-02-10,0.6864
2020-02-11,-0.61
2020-02-12,1.4079
2020-02-13,-0.0356
2020-02-14,0.463
2020-02-18,-1.5952
2020-02-19,3.4582
2020-02-20,-1.1142
2020-02-21,-1.6901000000000002
2020-02-24,-4.4054
2020-02-25,-2.885
2020-02-26,-4.2438
2020-02-27,-4.3513
2020-02-28,-3.9173999999999998
2020-03-02,3.6388
2020-03-03,-2.1151
2020-03-04,2.5497
2020-03-05,-7.9225
2020-03-06,-2.6087
2020-03-09,-9.3045
2020-03-10,2.5907
2020-03-11,-6.5152
2020-03-12,-11.5073
2020-03-13,3.602
2020-03-16,-16.9122
2020-03-17,8.227
2020-03-18,-26.8021
2020-03-19,40.197
2020-03-20,-9.5147
2020-03-23,-4.7283
2020-03-24,10.5185
2020-03-25,0.2681
2020-03-26,8.7567
2020-03-27,4.917
2020-03-30,10.4862
2020-03-31,-2.5981
2020-04-01,4.5727
2020-04-02,4.3207
2020-04-03,-3.3433
2020-04-06,8.983
2020-04-07,0.2369
2020-04-08,8.3648
2020-04-09,-8.1116
2020-04-13,-3.4646
2020-04-14,8.2104
2020-04-15,-5.7247
2020-04-16,12.0964
2020-04-17,1.8917000000000002
2020-04-20,1.8565
2020-04-21,-3.0655
2020-04-22,4.0171
2020-04-23,4.848
2020-04-24,7.0925
2020-04-27,-2.8174
2020-04-28,-4.0286
2020-04-29,-1.9223
2020-04-30,4.8
2020-05-01,-4.2366
2020-05-04,9.5058
2020-05-05,-3.5487
2020-05-06,7.6604
2020-05-07,-6.7999
2020-05-08,-0.3385
2020-05-11,4.717
2020-05-12,-2.5225
2020-05-13,-3.3272
2020-05-14,-3.7859
2020-05-15,0.5962
2020-05-18,0.5531
2020-05-19,-0.8644
2020-05-20,2.933
2020-05-21,-5.0443
2020-05-22,-2.4736000000000002
2020-05-26,8.7318
2020-05-27,2.2561999999999998
2020-05-28,0.8601
2020-05-29,2.2989
2020-06-01,-0.3625
2020-06-02,-2.1099
2020-06-03,3.8276
2020-06-04,-5.655
2020-06-05,-1.5554000000000001
2020-06-08,-1.4258
2020-06-09,3.4011
2020-06-10,-0.6049
2020-06-11,-6.2381
2020-06-12,2.5558
2020-06-15,2.4525
2020-06-16,3.3977
2020-06-17,-0.6348
2020-06-18,0.451
2020-06-19,0.7482
2020-06-22,0.2228
2020-06-23,-1.0004
2020-06-24,-1.5718999999999999
2020-06-25,2.9657999999999998
2020-06-26,-0.4801
2020-06-29,-0.6679
2020-06-30,2.316
2020-07-01,1.4969000000000001
2020-07-02,0.2878
2020-07-06,0.0
2020-07-07,-2.6901
2020-07-08,-0.8109
2020-07-09,2.1925
2020-07-10,-0.8
2020-07-13,-1.3195999999999999
2020-07-14,2.3774
2020-07-15,3.3382
2020-07-16,-0.9831
2020-07-17,11.1702
2020-07-20,-1.244
2020-07-21,0.0
2020-07-22,-3.2622999999999998
2020-07-23,0.3339
2020-07-24,-9.6506
2020-07-27,-0.4788
2020-07-28,3.849
2020-07-29,12.5445
2020-07-30,5.0665
2020-07-31,-2.6221
