ticker,MANT US Equity
2002-07-01,-3.2096999999999998
2002-07-02,-0.5168
2002-07-03,0.8658
2002-07-05,2.5322
2002-07-08,-2.7208
2002-07-09,2.1945
2002-07-10,-2.7789
2002-07-11,-8.835
2002-07-12,-0.7126
2002-07-15,-2.1053
2002-07-16,-2.4927
2002-07-17,-5.8647
2002-07-18,1.065
2002-07-19,-0.0527
2002-07-22,6.6421
2002-07-23,-4.004
2002-07-24,0.4119
2002-07-25,2.2051
2002-07-26,-4.4155
2002-07-29,-11.3386
2002-07-30,18.6501
2002-07-31,2.7944
2002-08-01,0.4369
2002-08-02,-2.755
2002-08-05,-0.994
2002-08-06,2.5602
2002-08-07,3.4263
2002-08-08,1.5144
2002-08-09,2.7039999999999997
2002-08-12,-2.1335
2002-08-13,1.0668
2002-08-14,4.6352
2002-08-15,1.4912
2002-08-16,-1.3397000000000001
2002-08-19,0.7446
2002-08-20,3.2609
2002-08-21,-2.5263
2002-08-22,2.5918
2002-08-23,-2.7368
2002-08-26,0.4329
2002-08-27,7.3276
2002-08-28,-2.5301
2002-08-29,-8.4878
2002-08-30,7.8343
2002-09-03,-0.6263
2002-09-04,0.8403
2002-09-05,-2.4583
2002-09-06,-1.1106
2002-09-09,-0.0432
2002-09-10,-0.6482
2002-09-11,1.0439
2002-09-12,-1.9802
2002-09-13,3.2938
2002-09-16,5.3997
2002-09-17,-1.3715
2002-09-18,1.3047
2002-09-19,-6.3749
2002-09-20,-5.1315
2002-09-23,-3.4091
2002-09-24,-4.0471
2002-09-25,3.6292
2002-09-26,11.6327
2002-09-27,-2.4504
2002-09-30,1.96
2002-10-01,2.2974
2002-10-02,-3.75
2002-10-03,-1.0823
2002-10-04,1.9606
2002-10-07,0.4378
2002-10-08,1.6581000000000001
2002-10-09,-2.3037
2002-10-10,0.4733
2002-10-11,-0.4283
2002-10-14,1.0753
2002-10-15,0.0
2002-10-16,4.2043
2002-10-17,0.7432
2002-10-18,-0.7702
2002-10-21,-4.4526
2002-10-22,-6.926
2002-10-23,6.1093
2002-10-24,-0.4286
2002-10-25,-0.5261
2002-10-28,0.4371
2002-10-29,2.4369
2002-10-30,0.1274
2002-10-31,5.0064
2002-11-01,-3.5152
2002-11-04,0.5444
2002-11-05,-0.8746
2002-11-06,3.5714
2002-11-07,-2.6369
2002-11-08,-4.5
2002-11-11,0.0873
2002-11-12,-0.7847
2002-11-13,-3.5149
2002-11-14,0.3188
2002-11-15,-14.6618
2002-11-18,6.6489
2002-11-19,-3.4913
2002-11-20,2.2171
2002-11-21,-7.4776
2002-11-22,-1.2022
2002-11-25,3.3186
2002-11-26,7.0664
2002-11-27,2.75
2002-11-29,-1.8005
2002-12-02,-0.892
2002-12-03,-3.5
2002-12-04,2.6372999999999998
2002-12-05,-3.8316
2002-12-06,-1.2546
2002-12-09,-2.1849
2002-12-10,-0.4348
2002-12-11,-0.1638
2002-12-12,2.7884
2002-12-13,1.0638
2002-12-16,-2.2632
2002-12-17,-1.9925000000000002
2002-12-18,-1.044
2002-12-19,0.9994
2002-12-20,1.0445
2002-12-23,0.1088
2002-12-24,-0.5435
2002-12-26,0.0546
2002-12-27,-0.1638
2002-12-30,2.407
2002-12-31,1.8697
2003-01-02,3.4085
2003-01-03,1.4706000000000001
2003-01-06,2.5987
2003-01-07,-0.8281
2003-01-08,-2.5049
2003-01-09,0.7506
2003-01-10,-2.9951
2003-01-13,-1.2371
2003-01-14,1.8789
2003-01-15,-1.4344000000000001
2003-01-16,0.3638
2003-01-17,-0.9322
2003-01-21,-0.7318
2003-01-22,-2.2117
2003-01-23,-1.8848
2003-01-24,-0.3842
2003-01-27,-2.7548
2003-01-28,0.7365
2003-01-29,3.4252000000000002
2003-01-30,-2.3872999999999998
2003-01-31,1.1086
2003-02-03,-0.8155
2003-02-04,0.3833
2003-02-05,-0.332
2003-02-06,-0.6108
2003-02-07,-0.7263
2003-02-10,0.0563
2003-02-11,-2.0247
2003-02-12,-8.0425
2003-02-13,-15.1008
2003-02-14,16.7647
2003-02-18,2.9596999999999998
2003-02-19,-1.1009
2003-02-20,-1.0513
2003-02-21,0.125
2003-02-24,-0.7491
2003-02-25,-0.8113
2003-02-26,-0.26
2003-02-27,1.78
2003-02-28,-2.7483
2003-03-03,1.0276
2003-03-04,-0.5086
2003-03-05,-8.115
2003-03-06,-2.2949
2003-03-07,-3.274
2003-03-10,-2.5018000000000002
2003-03-11,5.4264
2003-03-12,1.7968
2003-03-13,2.1097
2003-03-14,-9.9862
2003-03-17,-4.8967
2003-03-18,-0.2494
2003-03-19,-1.5243
2003-03-20,-1.7199
2003-03-21,-1.4167
2003-03-24,-0.7523
2003-03-25,6.0387
2003-03-26,8.5944
2003-03-27,3.7721999999999998
2003-03-28,6.6287
2003-03-31,-0.9425
2003-04-01,0.884
2003-04-02,5.0167
2003-04-03,-3.4395
2003-04-04,1.7810000000000001
2003-04-07,-1.4906
2003-04-08,0.2632
2003-04-09,-0.2625
2003-04-10,-0.7895
2003-04-11,0.5968
2003-04-14,0.9229
2003-04-15,-1.3063
2003-04-16,-2.4487
2003-04-17,-4.9525
2003-04-21,0.0
2003-04-22,-2.9265
2003-04-23,7.7206
2003-04-24,0.3413
2003-04-25,0.3401
2003-04-28,0.0
2003-04-29,1.8305
2003-04-30,3.8615
2003-05-01,2.5641
2003-05-02,3.0625
2003-05-05,1.3948
2003-05-06,4.0072
2003-05-07,0.345
2003-05-08,1.0315
2003-05-09,2.4957
2003-05-12,0.7139
2003-05-13,-1.6979
2003-05-14,-1.8446
2003-05-15,-4.8975
2003-05-16,1.8563
2003-05-19,-1.7048999999999999
2003-05-20,-0.1794
2003-05-21,0.0599
2003-05-22,0.8982
2003-05-23,0.2967
2003-05-27,-1.7751000000000001
2003-05-28,1.6867
2003-05-29,3.673
2003-05-30,1.6571
2003-06-02,-0.6745
2003-06-03,6.6213999999999995
2003-06-04,-0.2654
2003-06-05,1.0644
2003-06-06,0.4213
2003-06-09,2.517
2003-06-10,-3.8363
2003-06-11,1.9681
2003-06-12,1.0433
2003-06-13,-0.2581
2003-06-16,2.6398
2003-06-17,-3.0257
2003-06-18,-0.416
2003-06-19,-2.0888
2003-06-20,0.0533
2003-06-23,-0.0533
2003-06-24,-3.4667
2003-06-25,1.3812
2003-06-26,-1.0899
2003-06-27,1.708
2003-06-30,3.9545
2003-07-01,1.6154
2003-07-02,-2.5128
2003-07-03,1.5781
2003-07-07,4.3501
2003-07-08,3.1762
2003-07-09,4.3771
2003-07-10,-4.1014
2003-07-11,2.5469
2003-07-14,0.1874
2003-07-15,-0.8887
2003-07-16,-0.0944
2003-07-17,-3.3066
2003-07-18,-0.0489
2003-07-21,-1.5152
2003-07-22,1.9851
2003-07-23,0.2433
2003-07-24,2.0049
2003-07-25,-0.2046
2003-07-28,6.1993
2003-07-29,3.727
2003-07-30,-2.4242
2003-07-31,4.3035
2003-08-01,-2.382
2003-08-04,-1.8736000000000002
2003-08-05,0.2664
2003-08-06,0.5314
2003-08-07,1.1894
2003-08-08,0.1306
2003-08-11,0.0
2003-08-12,0.0
2003-08-13,-0.0435
2003-08-14,0.0
2003-08-15,0.6525
2003-08-18,-0.3457
2003-08-19,2.5585
2003-08-20,-1.9449999999999998
2003-08-21,0.1725
2003-08-22,-2.1954
2003-08-25,-3.7412
2003-08-26,-0.0457
2003-08-27,5.215
2003-08-28,0.4783
2003-08-29,-1.2116
2003-09-02,5.7381
2003-09-03,0.0829
2003-09-04,-0.5795
2003-09-05,-3.2057
2003-09-08,1.2903
2003-09-09,-2.4204
2003-09-10,0.5657
2003-09-11,-2.6395
2003-09-12,6.6667
2003-09-15,-0.4167
2003-09-16,13.6402
2003-09-17,0.6996
2003-09-18,1.6453
2003-09-19,0.1799
2003-09-22,-1.8312
2003-09-23,-2.8164
2003-09-24,-4.0271
2003-09-25,-4.8627
2003-09-26,-6.925
2003-09-29,6.333
2003-09-30,3.5818
2003-10-01,4.1817
2003-10-02,-4.6314
2003-10-03,-0.0405
2003-10-06,1.2146
2003-10-07,-0.2
2003-10-08,-4.2084
2003-10-09,0.3766
2003-10-10,0.3752
2003-10-13,2.6163
2003-10-14,-0.4452
2003-10-15,-2.0732
2003-10-16,0.8302
2003-10-17,0.4529
2003-10-20,-0.2049
2003-10-21,0.5339
2003-10-22,-2.3693
2003-10-23,1.4644
2003-10-24,-1.0309
2003-10-27,2.25
2003-10-28,7.9462
2003-10-29,2.1895
2003-10-30,-9.8633
2003-10-31,1.4344000000000001
2003-11-03,0.7273
2003-11-04,3.2892
2003-11-05,-0.466
2003-11-06,1.4436
2003-11-07,1.6923
2003-11-10,1.0968
2003-11-11,-4.8634
2003-11-12,-0.1966
2003-11-13,2.0095
2003-11-14,0.7725
2003-11-17,-2.4147
2003-11-18,-1.0212
2003-11-19,1.9841
2003-11-20,2.5292
2003-11-21,-1.3283
2003-11-24,-1.9615
2003-11-25,0.5492
2003-11-26,-0.8974
2003-11-28,0.9843
2003-12-01,-0.7797
2003-12-02,1.336
2003-12-03,-1.9
2003-12-04,1.2648
2003-12-05,-1.171
2003-12-08,-0.2765
2003-12-09,-4.3168
2003-12-10,-1.0348
2003-12-11,-1.7147999999999999
2003-12-12,0.383
2003-12-15,-4.2815
2003-12-16,-1.4615
2003-12-17,1.0787
2003-12-18,-0.4002
2003-12-19,0.8482
2003-12-22,4.0283
2003-12-23,2.2128
2003-12-24,-1.1241
2003-12-26,0.0
2003-12-29,2.9474
2003-12-30,1.6360000000000001
2003-12-31,0.4024
2004-01-02,-0.4409
2004-01-05,1.4895
2004-01-06,0.357
2004-01-07,-0.3953
2004-01-08,-0.9921
2004-01-09,-2.5251
2004-01-12,-0.9046
2004-01-13,-1.1203
2004-01-14,-2.2241
2004-01-15,-4.4206
2004-01-16,4.3107
2004-01-20,0.7318
2004-01-21,-3.2479
2004-01-22,0.0
2004-01-23,1.0998
2004-01-26,-0.1748
2004-01-27,-3.7157
2004-01-28,0.8636
2004-01-29,0.8112
2004-01-30,-4.5597
2004-02-02,-1.8735
2004-02-03,-0.4773
2004-02-04,-4.5564
2004-02-05,0.0
2004-02-06,2.0603
2004-02-09,2.0679
2004-02-10,0.7718
2004-02-11,-2.5371
2004-02-12,-2.3084
2004-02-13,0.8044
2004-02-17,5.1372
2004-02-18,-0.6167
2004-02-19,-0.1432
2004-02-20,0.6692
2004-02-23,-0.9022
2004-02-24,-1.3416000000000001
2004-02-25,2.9626
2004-02-26,0.7547
2004-02-27,-2.2472
2004-03-01,6.2261
2004-03-02,-0.2254
2004-03-03,1.0393
2004-03-04,-12.1199
2004-03-05,0.5598
2004-03-08,2.2773
2004-03-09,-2.9688
2004-03-10,-1.1219
2004-03-11,-2.0629
2004-03-12,-0.2633
2004-03-15,-2.5871
2004-03-16,-0.7588
2004-03-17,2.13
2004-03-18,0.2674
2004-03-19,1.6
2004-03-22,0.315
2004-03-23,2.8257
2004-03-24,-0.8651
2004-03-25,1.7454
2004-03-26,0.6559
2004-03-29,0.6516
2004-03-30,1.4442
2004-03-31,0.5891
2004-04-01,-1.8546
2004-04-02,3.7295
2004-04-05,0.815
2004-04-06,0.3329
2004-04-07,0.5213
2004-04-08,0.8958
2004-04-12,1.8224
2004-04-13,-0.0918
2004-04-14,0.3215
2004-04-15,0.1374
2004-04-16,0.1829
2004-04-19,1.278
2004-04-20,-0.5858
2004-04-21,-0.9519
2004-04-22,1.1442
2004-04-23,0.3167
2004-04-26,-0.9923
2004-04-27,0.9112
2004-04-28,-1.3995
2004-04-29,13.6905
2004-04-30,1.3693
2004-05-03,4.0524000000000004
2004-05-04,-0.6491
2004-05-05,2.1522
2004-05-06,-0.7901
2004-05-07,-2.7304
2004-05-10,-1.5594999999999999
2004-05-11,1.3465
2004-05-12,-1.7194
2004-05-13,1.1928
2004-05-14,-0.0393
2004-05-17,-2.5943
2004-05-18,0.8878
2004-05-19,0.28
2004-05-20,-0.3191
2004-05-21,2.441
2004-05-24,3.6328
2004-05-25,2.1485
2004-05-26,-0.1845
2004-05-27,-31.0906
2004-05-28,0.0
2004-06-01,-2.5751
2004-06-02,0.2203
2004-06-03,-2.1429
2004-06-04,-1.2409
2004-06-07,2.6778
2004-06-08,5.4264
2004-06-09,0.4202
2004-06-10,-0.6276
2004-06-14,0.2632
2004-06-15,1.8898000000000001
2004-06-16,1.4426
2004-06-17,-0.711
2004-06-18,0.4604
2004-06-21,-0.6619
2004-06-22,-0.8713
2004-06-23,1.6029
2004-06-24,-0.2545
2004-06-25,-1.4285999999999999
2004-06-28,-1.7598
2004-06-29,-0.1581
2004-06-30,-0.9499
2004-07-01,-1.0655000000000001
2004-07-02,0.377
2004-07-06,-3.9699999999999998
2004-07-07,-1.0335
2004-07-08,-4.0926
2004-07-09,0.412
2004-07-12,-2.5791
2004-07-13,-0.8424
2004-07-14,-1.1529
2004-07-15,1.903
2004-07-16,-2.1687
2004-07-19,-22.2291
2004-07-20,5.1465
2004-07-21,1.6566
2004-07-22,2.0741
2004-07-23,-1.016
2004-07-26,8.651
2004-07-27,-1.6194
2004-07-28,-3.5665
2004-07-29,1.3514
2004-07-30,0.3509
2004-08-02,-0.6993
2004-08-03,-4.1549
2004-08-04,10.2866
2004-08-05,-6.7288
2004-08-06,-5.0
2004-08-09,-13.985
2004-08-10,-2.0105
2004-08-11,2.6762
2004-08-12,6.0817
2004-08-13,0.9828
2004-08-16,-1.2976
2004-08-17,15.2013
2004-08-18,1.2126000000000001
2004-08-19,1.198
2004-08-20,1.6017000000000001
2004-08-23,-0.4112
2004-08-24,4.4391
2004-08-25,1.0873
2004-08-26,3.781
2004-08-27,0.1884
2004-08-30,-0.5016
2004-08-31,0.9452
2004-09-01,-1.3109
2004-09-02,2.024
2004-09-03,-2.5418
2004-09-07,3.0534
2004-09-08,-4.0741
2004-09-09,0.1287
2004-09-10,0.6427
2004-09-13,7.2158
2004-09-14,-0.536
2004-09-15,-1.8563
2004-09-16,1.8914
2004-09-17,0.8383
2004-09-20,-2.9097
2004-09-21,9.1743
2004-09-22,5.4342
2004-09-23,0.0
2004-09-24,-1.4878
2004-09-27,-2.9666
2004-09-28,0.0556
2004-09-29,3.1111
2004-09-30,0.8621
2004-10-01,2.5641
2004-10-04,-0.7812
2004-10-05,2.4672
2004-10-06,0.7684
2004-10-07,-2.9995000000000003
2004-10-08,-1.5199
2004-10-11,2.4481
2004-10-12,-2.0779
2004-10-13,0.0
2004-10-14,-2.069
2004-10-15,0.4875
2004-10-18,8.3558
2004-10-19,-1.2438
2004-10-20,-1.6120999999999999
2004-10-21,1.8944999999999999
2004-10-22,-0.402
2004-10-25,0.8577
2004-10-26,2.3512
2004-10-27,5.523
2004-10-28,-1.7138
2004-10-29,1.885
2004-11-01,4.3478
2004-11-02,0.7979
2004-11-03,3.1662
2004-11-04,-2.2592
2004-11-05,-1.8753
2004-11-08,5.8222000000000005
2004-11-09,0.126
2004-11-10,0.2517
2004-11-11,-0.8368
2004-11-12,0.1266
2004-11-15,2.7391
2004-11-16,2.2559
2004-11-17,0.2808
2004-11-18,1.0
2004-11-19,-1.5446
2004-11-22,0.4023
2004-11-23,-5.0881
2004-11-24,-1.6885
2004-11-26,1.6745
2004-11-29,-0.4223
2004-11-30,1.5267
2004-12-01,0.919
2004-12-02,3.3113
2004-12-03,-1.0417
2004-12-06,0.6073
2004-12-07,-1.6097000000000001
2004-12-08,0.2454
2004-12-09,-2.1624
2004-12-10,-0.5004
2004-12-13,0.7544
2004-12-14,-0.2496
2004-12-15,0.2085
2004-12-16,-0.1665
2004-12-17,-1.709
2004-12-20,-0.5513
2004-12-21,1.2367
2004-12-22,1.2216
2004-12-23,1.7478
2004-12-27,-1.5951
2004-12-28,-0.2494
2004-12-29,-1.5
2004-12-30,0.9306
2004-12-31,-0.5029
2005-01-03,-4.2544
2005-01-04,-3.8275
2005-01-05,1.4639
2005-01-06,1.3526
2005-01-07,-1.0231
2005-01-10,0.2247
2005-01-11,-0.3139
2005-01-12,0.8997
2005-01-13,-3.7004
2005-01-14,4.8611
2005-01-18,2.8698
2005-01-19,-2.4893
2005-01-20,-0.7042
2005-01-21,1.4628
2005-01-24,-2.1407
2005-01-25,-4.5536
2005-01-26,3.3676
2005-01-27,-2.4434
2005-01-28,-2.6438
2005-01-31,2.6679
2005-02-01,-1.2993000000000001
2005-02-02,-0.094
2005-02-03,-3.6706
2005-02-04,-0.0977
2005-02-07,-6.6015
2005-02-08,-3.7696
2005-02-09,3.1012
2005-02-10,-0.5013
2005-02-11,4.1103
2005-02-14,0.5604
2005-02-15,1.3171
2005-02-16,1.85
2005-02-17,-1.8164
2005-02-18,0.855
2005-02-22,-0.8478
2005-02-23,0.0
2005-02-24,1.35
2005-02-25,13.0735
2005-02-28,7.6789
2005-03-01,1.4992
2005-03-02,-3.3932
2005-03-03,1.1983
2005-03-04,-1.0617
2005-03-07,0.6191
2005-03-08,-2.9532
2005-03-09,-0.4227
2005-03-10,-1.8676
2005-03-11,2.6384
2005-03-14,0.9271
2005-03-15,-2.547
2005-03-16,1.7995
2005-03-17,-1.6835
2005-03-18,-2.5257
2005-03-21,0.3074
2005-03-22,0.9194
2005-03-23,-2.1692
2005-03-24,1.6408
2005-03-28,1.5707
2005-03-29,-6.1426
2005-03-30,6.7735
2005-03-31,-1.1144
2005-04-01,6.1985
2005-04-04,-2.0408
2005-04-05,3.25
2005-04-06,-3.5916
2005-04-07,0.586
2005-04-08,0.2913
2005-04-11,-0.9129
2005-04-12,2.0938
2005-04-13,1.0254
2005-04-14,-5.0345
2005-04-15,-5.0235
2005-04-18,1.2604
2005-04-19,3.134
2005-04-20,-1.8534000000000002
2005-04-21,3.9087
2005-04-22,-2.5782
2005-04-25,0.3471
2005-04-26,1.297
2005-04-27,2.6462
2005-04-28,-0.2079
2005-04-29,0.2083
2005-05-02,4.2827
2005-05-03,6.5391
2005-05-04,-1.9087
2005-05-05,2.4418
2005-05-06,0.9311
2005-05-09,-0.369
2005-05-10,-1.1481
2005-05-11,2.6602
2005-05-12,3.5766
2005-05-13,-0.5638
2005-05-16,0.3544
2005-05-17,-1.2006000000000001
2005-05-18,5.9685
2005-05-19,-1.113
2005-05-20,-0.955
2005-05-23,-0.551
2005-05-24,0.2424
2005-05-25,0.3454
2005-05-26,0.1033
2005-05-27,-0.2751
2005-05-31,-0.931
2005-06-01,1.1138
2005-06-02,0.3442
2005-06-03,-0.9605
2005-06-06,2.4593
2005-06-07,-3.9215999999999998
2005-06-08,-0.5982
2005-06-09,3.115
2005-06-10,-2.609
2005-06-13,2.1854
2005-06-14,1.9662
2005-06-15,-1.9621
2005-06-16,0.5521
2005-06-17,-0.7893
2005-06-20,0.761
2005-06-21,1.5791
2005-06-22,0.1352
2005-06-23,1.755
2005-06-24,-1.2272
2005-06-27,0.0672
2005-06-28,2.4161
2005-06-29,1.4417
2005-06-30,0.2584
2005-07-01,0.0322
2005-07-05,0.8052
2005-07-06,-1.0543
2005-07-07,0.5489
2005-07-08,2.7617000000000003
2005-07-11,-0.3125
2005-07-12,-0.2194
2005-07-13,-4.9639
2005-07-14,1.5868
2005-07-15,-0.2929
2005-07-18,-1.0117
2005-07-19,2.209
2005-07-20,1.4194
2005-07-21,-1.8448
2005-07-22,2.722
2005-07-25,-0.7571
2005-07-26,0.5722
2005-07-27,0.9798
2005-07-28,-0.6573
2005-07-29,-0.7246
2005-08-01,-0.0317
2005-08-02,4.381
2005-08-03,-5.3528
2005-08-04,-2.2494
2005-08-05,-0.0986
2005-08-08,-1.3820000000000001
2005-08-09,-2.0354
2005-08-10,-0.2725
2005-08-11,-2.0492
2005-08-12,-0.3835
2005-08-15,1.4701
2005-08-16,-2.1042
2005-08-17,-0.4933
2005-08-18,-2.3017
2005-08-19,-0.6887
2005-08-22,-2.0255
2005-08-23,0.9499
2005-08-24,1.107
2005-08-25,8.3759
2005-08-26,-1.1280999999999999
2005-08-29,5.2452
2005-08-30,-1.4887000000000001
2005-08-31,1.8725
2005-09-01,-3.257
2005-09-02,-0.8333
2005-09-06,0.9748
2005-09-07,-0.4328
2005-09-08,-0.9696
2005-09-09,-0.7765
2005-09-12,-1.1228
2005-09-13,-1.4797
2005-09-14,-2.0957
2005-09-15,-1.2487
2005-09-16,-3.5404999999999998
2005-09-19,1.236
2005-09-20,-3.7736
2005-09-21,0.3845
2005-09-22,-0.2298
2005-09-23,2.4184
2005-09-26,-1.2368999999999999
2005-09-27,0.759
2005-09-28,0.0377
2005-09-29,1.8072
2005-09-30,-2.3299
2005-10-03,0.6816
2005-10-04,-1.8803999999999998
2005-10-05,-0.2683
2005-10-06,0.1537
2005-10-07,1.0361
2005-10-10,-1.2533
2005-10-11,0.0769
2005-10-12,-2.4596
2005-10-13,1.7336
2005-10-14,1.5878999999999999
2005-10-17,-0.9912
2005-10-18,0.6931
2005-10-19,3.8241
2005-10-20,-1.4365
2005-10-21,0.9716
2005-10-24,2.3686
2005-10-25,2.4946
2005-10-26,-1.3757
2005-10-27,-3.2189
2005-10-28,0.5174
2005-10-31,1.8382
2005-11-01,-1.2635
2005-11-02,1.7185000000000001
2005-11-03,-0.5751
2005-11-04,-1.0846
2005-11-07,-1.3889
2005-11-08,-2.9281
2005-11-09,1.5655000000000001
2005-11-10,-0.4887
2005-11-11,-1.7755999999999998
2005-11-14,-2.7692
2005-11-15,-1.3845
2005-11-16,-0.8022
2005-11-17,1.4557
2005-11-18,0.3986
2005-11-21,3.4934
2005-11-22,-0.5754
2005-11-23,-0.4244
2005-11-25,1.0849
2005-11-28,-0.0767
2005-11-29,-2.1481
2005-11-30,-1.8424
2005-12-01,1.7572
2005-12-02,-1.0204
2005-12-05,0.5155
2005-12-06,2.4063
2005-12-07,2.1957
2005-12-08,0.3769
2005-12-09,0.2253
2005-12-12,2.9974
2005-12-13,0.4001
2005-12-14,6.3406
2005-12-15,-1.908
2005-12-16,0.9031
2005-12-19,-1.6867
2005-12-20,2.591
2005-12-21,-0.4437
2005-12-22,-1.4398
2005-12-23,1.3565
2005-12-27,-2.5051
2005-12-28,0.4928
2005-12-29,-1.0858
2005-12-30,-1.3456000000000001
2006-01-03,3.374
2006-01-04,0.8681
2006-01-05,-1.2048
2006-01-06,1.2892000000000001
2006-01-09,3.096
2006-01-10,-0.2336
2006-01-11,-0.9699
2006-01-12,-2.4316
2006-01-13,2.9076
2006-01-17,-0.7736
2006-01-18,-0.2373
2006-01-19,2.8882
2006-01-20,-1.7833999999999999
2006-01-23,-3.1271
2006-01-24,-0.4165
2006-01-25,-1.1851
2006-01-26,-1.5873
2006-01-27,-0.0717
2006-01-30,-0.2152
2006-01-31,0.5032
2006-02-01,5.1144
2006-02-02,-2.3137
2006-02-03,0.9753
2006-02-06,-1.3108
2006-02-07,-0.6991
2006-02-08,2.0415
2006-02-09,-1.8972
2006-02-10,-1.0549
2006-02-13,-0.6752
2006-02-14,-0.5367
2006-02-15,0.6115
2006-02-16,-2.3954
2006-02-17,-3.4432
2006-02-21,4.2489
2006-02-22,1.5648
2006-02-23,2.4006
2006-02-24,-2.5542
2006-02-27,2.2262
2006-02-28,-1.2995999999999999
2006-03-01,3.8434
2006-03-02,-0.1371
2006-03-03,0.0
2006-03-06,3.1915
2006-03-07,-3.126
2006-03-08,1.2015
2006-03-09,-1.5943
2006-03-10,1.7925
2006-03-13,-2.7768
2006-03-14,2.1247
2006-03-15,-1.1937
2006-03-16,0.8284
2006-03-17,1.8829
2006-03-20,-0.6048
2006-03-21,-1.1156
2006-03-22,1.094
2006-03-23,1.9952999999999999
2006-03-24,6.3992
2006-03-27,-0.187
2006-03-28,-0.1561
2006-03-29,2.1263
2006-03-30,3.7355
2006-03-31,-1.9481000000000002
2006-04-03,-3.6725
2006-04-04,0.6875
2006-04-05,0.2483
2006-04-06,0.6811
2006-04-07,-2.0603
2006-04-10,0.3768
2006-04-11,-1.2825
2006-04-12,0.8238
2006-04-13,0.0
2006-04-17,0.5657
2006-04-18,2.9688
2006-04-19,0.2428
2006-04-20,-1.211
2006-04-21,0.1226
2006-04-24,0.2755
2006-04-25,1.4346999999999999
2006-04-26,0.7523
2006-04-27,0.6571
2006-04-28,-1.9881
2006-05-01,-0.1817
2006-05-02,-2.4871
2006-05-03,0.6843
2006-05-04,14.3343
2006-05-05,2.1075
2006-05-08,-3.4665
2006-05-09,0.0
2006-05-10,2.9879
2006-05-11,-0.0532
2006-05-12,-4.4474
2006-05-15,-2.0903
2006-05-16,1.1671
2006-05-17,-1.8852
2006-05-18,-1.8927
2006-05-19,1.3154
2006-05-22,1.0675
2006-05-23,-2.9118
2006-05-24,1.9994
2006-05-25,0.8071
2006-05-26,-0.2574
2006-05-30,-4.1284
2006-05-31,1.2261
2006-06-01,-0.0295
2006-06-02,-2.63
2006-06-05,-2.1244
2006-06-06,-2.2636
2006-06-07,-1.8718
2006-06-08,-1.5518999999999998
2006-06-09,-0.7553
2006-06-12,-2.548
2006-06-13,-2.6486
2006-06-14,0.0
2006-06-15,2.023
2006-06-16,2.8376
2006-06-19,-5.3191
2006-06-20,0.316
2006-06-21,2.0301
2006-06-22,-0.2744
2006-06-23,-2.3048
2006-06-26,5.1761
2006-06-27,-1.7074
2006-06-28,0.0341
2006-06-29,5.1753
