ticker,BKI US Equity
2015-10-08,-0.4894
2015-10-09,-0.123
2015-10-12,0.5232
2015-10-13,0.0612
2015-10-14,-0.612
2015-10-15,1.3855
2015-10-16,-0.2126
2015-10-19,1.4912
2015-10-20,-0.1199
2015-10-21,-1.0507
2015-10-22,1.7294
2015-10-23,0.686
2015-10-26,2.7547
2015-10-27,3.9493
2015-10-28,-0.2773
2015-10-29,-1.1402
2015-10-30,1.3502
2015-11-02,0.2498
2015-11-03,-1.0244
2015-11-04,0.2797
2015-11-05,-0.1953
2015-11-06,1.2856
2015-11-09,0.0276
2015-11-10,-0.8828
2015-11-11,-1.5586
2015-11-12,-0.7351
2015-11-13,0.3418
2015-11-16,0.7096
2015-11-17,-0.9583
2015-11-18,0.996
2015-11-19,-3.8321
2015-11-20,1.1134
2015-11-23,-1.3909
2015-11-24,0.2939
2015-11-25,2.2854
2015-11-27,0.0573
2015-11-30,-0.6585
2015-12-01,-0.8069
2015-12-02,-0.7844
2015-12-03,-1.6105
2015-12-04,0.6845
2015-12-07,1.5371000000000001
2015-12-08,0.6114
2015-12-09,-0.7813
2015-12-10,0.6999
2015-12-11,-1.6218
2015-12-14,-1.0303
2015-12-15,0.6246
2015-12-16,-1.1233
2015-12-17,-0.8072
2015-12-18,-3.3454
2015-12-21,0.9355
2015-12-22,0.2162
2015-12-23,0.8323
2015-12-24,0.8254
2015-12-28,0.0606
2015-12-29,0.8788
2015-12-30,-1.4719
2015-12-31,0.7927
2016-01-04,-4.2347
2016-01-05,-0.4738
2016-01-06,-0.0952
2016-01-07,-1.2389000000000001
2016-01-08,-2.6375
2016-01-11,-4.0304
2016-01-12,0.6885
2016-01-13,2.9402
2016-01-14,-0.2657
2016-01-15,-3.4632
2016-01-19,0.6554
2016-01-20,-1.4736
2016-01-21,1.1478
2016-01-22,2.6479
2016-01-25,0.1675
2016-01-26,-0.4348
2016-01-27,-1.8138999999999998
2016-01-28,0.5132
2016-01-29,2.6889
2016-02-01,0.0
2016-02-02,-3.5797
2016-02-03,-2.7500999999999998
2016-02-04,0.3888
2016-02-05,0.8451
2016-02-08,-3.317
2016-02-09,-2.4919000000000002
2016-02-10,-2.4074
2016-02-11,-1.3283
2016-02-12,10.1154
2016-02-16,2.934
2016-02-17,-0.3054
2016-02-18,-2.1443
2016-02-19,-0.5913
2016-02-22,2.0994
2016-02-23,0.6854
2016-02-24,-3.0293
2016-02-25,-0.1404
2016-02-26,0.1757
2016-02-29,2.8421
2016-03-01,0.6482
2016-03-02,0.4068
2016-03-03,1.9919
2016-03-04,0.2648
2016-03-07,-2.7072000000000003
2016-03-08,-1.7306
2016-03-09,-1.8992
2016-03-10,0.704
2016-03-11,3.0059
2016-03-14,0.1018
2016-03-15,-2.6102
2016-03-16,1.81
2016-03-17,1.6752
2016-03-18,0.0
2016-03-21,2.8917
2016-03-22,-2.3529
2016-03-23,-2.1754
2016-03-24,-0.65
2016-03-28,0.2755
2016-03-29,5.3915
2016-03-30,-0.9775
2016-03-31,2.106
2016-04-01,1.8692
2016-04-04,-2.0247
2016-04-05,-0.8718
2016-04-06,-0.228
2016-04-07,-0.8162
2016-04-08,-1.6787
2016-04-11,-2.0757
2016-04-12,-1.2308
2016-04-13,2.1461
2016-04-14,0.3728
2016-04-15,-1.1816
2016-04-18,3.0407
2016-04-19,0.8289
2016-04-20,3.3213
2016-04-21,-1.5276999999999998
2016-04-22,0.0
2016-04-25,0.2909
2016-04-26,1.9336
2016-04-27,1.2646
2016-04-28,4.246
2016-04-29,-4.2228
2016-05-02,2.1263
2016-05-03,-0.0919
2016-05-04,0.0919
2016-05-05,-2.3576
2016-05-06,1.0348
2016-05-09,0.2793
2016-05-10,3.2498
2016-05-11,0.6295
2016-05-12,-2.0256
2016-05-13,-0.5169
2016-05-16,3.3313
2016-05-17,-2.9281
2016-05-18,-0.2438
2016-05-19,0.1527
2016-05-20,0.7929
2016-05-23,4.357
2016-05-24,1.2467
2016-05-25,-1.4032
2016-05-26,0.2033
2016-05-27,0.4348
2016-05-31,1.0101
2016-06-01,0.4857
2016-06-02,0.2275
2016-06-03,0.7092
2016-06-06,3.662
2016-06-07,-0.8152
2016-06-08,-0.7671
2016-06-09,-1.1872
2016-06-10,-1.8719999999999999
2016-06-13,-0.6549
2016-06-14,0.6592
2016-06-15,-0.4556
2016-06-16,-1.0584
2016-06-17,-2.1683
2016-06-20,0.0887
2016-06-21,-0.2952
2016-06-22,0.6811
2016-06-23,2.9118
2016-06-24,-0.4287
2016-06-27,-0.8898
2016-06-28,3.5621
2016-06-29,3.2998
2016-06-30,1.7867
2016-07-01,0.0266
2016-07-05,-1.6219000000000001
2016-07-06,1.6216
2016-07-07,-0.266
2016-07-08,1.2267000000000001
2016-07-11,0.2107
2016-07-12,-0.1052
2016-07-13,0.7368
2016-07-14,1.0972
2016-07-15,-0.4651
2016-07-18,-0.3375
2016-07-19,-0.1302
2016-07-20,0.965
2016-07-21,-0.4392
2016-07-22,1.5309
2016-07-25,0.3833
2016-07-26,-0.9165
2016-07-27,-0.668
2016-07-28,0.8536
2016-07-29,-0.3591
2016-08-01,-0.7465
2016-08-02,-1.0373
2016-08-03,0.9172
2016-08-04,-0.1558
2016-08-05,2.0286
2016-08-08,0.5608
2016-08-09,-0.4816
2016-08-10,-0.1274
2016-08-11,0.0765
2016-08-12,0.2548
2016-08-15,0.2796
2016-08-16,-1.7997
2016-08-17,-0.2323
2016-08-18,0.5951
2016-08-19,-0.8745
2016-08-22,0.2854
2016-08-23,0.6986
2016-08-24,0.1542
2016-08-25,0.8466
2016-08-26,0.1526
2016-08-29,-0.3048
2016-08-30,-0.0255
2016-08-31,-0.5607
2016-09-01,-0.5126
2016-09-02,1.829
2016-09-06,0.5565
2016-09-07,0.7296
2016-09-08,0.0749
2016-09-09,-2.0215
2016-09-12,0.6877
2016-09-13,-0.7842
2016-09-14,0.8414
2016-09-15,0.8091
2016-09-16,-0.4013
2016-09-19,3.0975
2016-09-20,-0.2687
2016-09-21,0.5143
2016-09-22,-0.0975
2016-09-23,-1.0732
2016-09-26,-1.0355
2016-09-27,0.0249
2016-09-28,1.5691000000000002
2016-09-29,0.2943
2016-09-30,0.0
2016-10-03,-1.2713999999999999
2016-10-04,-2.0059
2016-10-05,0.3791
2016-10-06,-0.1511
2016-10-07,-1.6137000000000001
2016-10-10,0.2307
2016-10-11,-0.6648
2016-10-12,1.2612999999999999
2016-10-13,-0.9405
2016-10-14,0.6672
2016-10-17,-0.8922
2016-10-18,0.3858
2016-10-19,1.4348
2016-10-20,-1.7681
2016-10-21,0.9
2016-10-24,1.5545
2016-10-25,-0.8783
2016-10-26,-2.5316
2016-10-27,-0.5195
2016-10-28,1.0444
2016-10-31,1.6796
2016-11-01,-0.7624
2016-11-02,-1.2804
2016-11-03,-0.6485
2016-11-04,0.2611
2016-11-07,2.3438
2016-11-08,0.0
2016-11-09,-1.2723
2016-11-10,-4.2526
2016-11-11,-2.5572
2016-11-14,-1.2431
2016-11-15,5.035
2016-11-16,-0.9321
2016-11-17,-0.672
2016-11-18,-1.0825
2016-11-21,-0.1368
2016-11-22,1.0959
2016-11-23,0.271
2016-11-25,0.9459
2016-11-28,0.5355
2016-11-29,-0.7989
2016-11-30,-0.6711
2016-12-01,-3.3784
2016-12-02,3.6364
2016-12-05,3.1039
2016-12-06,-1.5707
2016-12-07,-1.5957
2016-12-08,4.4595
2016-12-09,0.6468
2016-12-12,-0.5141
2016-12-13,-3.23
2016-12-14,-0.4005
2016-12-15,0.2681
2016-12-16,1.6042999999999998
2016-12-19,-1.5789
2016-12-20,-0.1337
2016-12-21,2.1419
2016-12-22,-0.7864
2016-12-23,1.1889
2016-12-27,0.0
2016-12-28,-0.9138
2016-12-29,0.2635
2016-12-30,-0.657
2017-01-03,0.3968
2017-01-04,0.0
2017-01-05,-0.2635
2017-01-06,0.6605
2017-01-09,-0.1312
2017-01-10,-1.8397000000000001
2017-01-11,1.3387
2017-01-12,-2.9062
2017-01-13,0.4082
2017-01-17,-3.3875
2017-01-18,-0.1403
2017-01-19,-3.2303
2017-01-20,0.1451
2017-01-23,0.5797
2017-01-24,2.0173
2017-01-25,1.8362
2017-01-26,0.0
2017-01-27,0.1387
2017-01-30,0.4155
2017-01-31,0.5517
2017-02-01,0.5487
2017-02-02,3.6835
2017-02-03,-0.2632
2017-02-06,-0.7916
2017-02-07,-1.0638
2017-02-08,0.9409
2017-02-09,2.3968
2017-02-10,0.13
2017-02-13,-2.8571
2017-02-14,-0.2674
2017-02-15,1.7426
2017-02-16,-0.9223
2017-02-17,0.3989
2017-02-21,-0.2649
2017-02-22,1.5936
2017-02-23,0.2614
2017-02-24,0.1304
2017-02-27,-0.5208
2017-02-28,0.7853
2017-03-01,-0.3896
2017-03-02,-0.9126
2017-03-03,0.7895
2017-03-06,-0.1305
2017-03-07,0.7843
2017-03-08,-1.0376
2017-03-09,0.1311
2017-03-10,0.6545
2017-03-13,-1.0403
2017-03-14,0.7884
2017-03-15,0.2608
2017-03-16,2.3407
2017-03-17,1.6518000000000002
2017-03-20,-2.0
2017-03-21,-2.2959
2017-03-22,-0.9138
2017-03-23,0.3953
2017-03-24,-0.6562
2017-03-27,0.0
2017-03-28,0.9247
2017-03-29,1.178
2017-03-30,-0.7762
2017-03-31,-0.1304
2017-04-03,1.3054999999999999
2017-04-04,-0.7732
2017-04-05,-0.7792
2017-04-06,1.178
2017-04-07,0.3881
2017-04-10,-0.7732
2017-04-11,1.2987
2017-04-12,0.2564
2017-04-13,-2.046
2017-04-17,0.7833
2017-04-18,0.7772
2017-04-19,0.2571
2017-04-20,0.8974
2017-04-21,1.3977
2017-04-24,-0.1253
2017-04-25,1.7566000000000002
2017-04-26,2.3428
2017-04-27,0.9639
2017-04-28,-1.1933
2017-05-01,1.087
2017-05-02,-0.1195
2017-05-03,-3.2297
2017-05-04,3.3375
2017-05-05,0.2392
2017-05-08,-3.1026
2017-05-09,-4.5567
2017-05-10,0.5161
2017-05-11,-0.1284
2017-05-12,0.5141
2017-05-15,-0.3836
2017-05-16,0.3851
2017-05-17,-2.5575
2017-05-18,0.3937
2017-05-19,0.915
2017-05-22,1.0363
2017-05-23,0.0
2017-05-24,0.3846
2017-05-25,1.5326
2017-05-26,-0.7547
2017-05-30,0.2535
2017-05-31,0.7585
2017-06-01,-0.5019
2017-06-02,1.5131999999999999
2017-06-05,-1.8634
2017-06-06,-0.5063
2017-06-07,-2.0356
2017-06-08,0.1299
2017-06-09,-0.3891
2017-06-12,0.2604
2017-06-13,1.039
2017-06-14,-0.1285
2017-06-15,0.3861
2017-06-16,0.0
2017-06-19,0.2564
2017-06-20,-0.6394
2017-06-21,1.8018
2017-06-22,1.3906
2017-06-23,-0.7481
2017-06-26,0.6281
2017-06-27,0.0
2017-06-28,2.1223
2017-06-29,-0.7335
2017-06-30,0.8621
2017-07-03,0.6105
2017-07-05,-0.4854
2017-07-06,-0.7317
2017-07-07,1.2285
2017-07-10,-0.2427
2017-07-11,-0.365
2017-07-12,1.4652
2017-07-13,0.361
2017-07-14,0.2398
2017-07-17,0.0
2017-07-18,0.5981
2017-07-19,-0.1189
2017-07-20,0.3571
2017-07-21,-0.5931
2017-07-24,1.1933
2017-07-25,0.2358
2017-07-26,2.3529
2017-07-27,-1.2644
2017-07-28,-1.0477
2017-07-31,0.0
2017-08-01,-1.1764999999999999
2017-08-02,0.4762
2017-08-03,0.3555
2017-08-04,-0.2361
2017-08-07,-0.4734
2017-08-08,-2.1403
2017-08-09,-0.243
2017-08-10,0.8526
2017-08-11,0.0
2017-08-14,1.3285
2017-08-15,0.2384
2017-08-16,1.0702
2017-08-17,-2.3529
2017-08-18,0.3614
2017-08-21,0.0
2017-08-22,0.7203
2017-08-23,0.9535
2017-08-24,0.1181
2017-08-25,-0.8255
2017-08-28,-0.3567
2017-08-29,-0.5967
2017-08-30,2.0408
2017-08-31,0.2353
2017-09-01,1.7606000000000002
2017-09-05,-1.3841
2017-09-06,0.9357
2017-09-07,-2.781
2017-09-08,0.9535
2017-09-11,1.6529
2017-09-12,0.2323
2017-09-13,2.0857
2017-09-14,1.5891
2017-09-15,-1.3408
2017-09-18,0.6795
2017-09-19,-0.7874
2017-09-20,-0.2268
2017-09-21,-1.25
2017-09-22,0.5754
2017-09-25,0.5721
2017-09-26,-0.4551
2017-09-27,0.3429
2017-09-28,-0.6834
2017-09-29,-1.2615
2017-10-02,-2.439
2017-10-03,0.0
2017-10-04,1.1905000000000001
2017-10-05,3.2941
2017-10-06,-1.139
2017-10-09,1.8433000000000002
2017-10-10,0.6787
2017-10-11,0.1124
2017-10-12,4.7138
2017-10-13,0.3215
2017-10-16,0.1068
2017-10-17,-1.8143
2017-10-18,-0.7609
2017-10-19,0.6572
2017-10-20,0.0
2017-10-23,-1.9586999999999999
2017-10-24,-0.7769
2017-10-25,0.5593
2017-10-26,2.3359
2017-10-27,0.9783
2017-10-30,-1.0764
2017-10-31,-1.3058
2017-11-01,-0.5513
2017-11-02,1.8847
2017-11-03,-0.4353
2017-11-06,0.8743
2017-11-07,-0.1083
2017-11-08,0.8677
2017-11-09,-0.4301
2017-11-10,-0.9719
2017-11-13,0.6543
2017-11-14,0.325
2017-11-15,0.324
2017-11-16,-0.5382
2017-11-17,-1.5152
2017-11-20,0.6593
2017-11-21,0.8734
2017-11-22,-0.5411
2017-11-24,-0.9793
2017-11-27,1.3187
2017-11-28,-0.8677
2017-11-29,-1.8599999999999999
2017-11-30,0.1115
2017-12-01,0.5568
2017-12-04,-0.7752
2017-12-05,0.2232
2017-12-06,-1.2248999999999999
2017-12-07,1.5784
2017-12-08,1.1099
2017-12-11,0.1098
2017-12-12,-1.0965
2017-12-13,0.6652
2017-12-14,-0.3304
2017-12-15,-0.442
2017-12-18,-0.6659
2017-12-19,-1.1173
2017-12-20,-0.565
2017-12-21,0.0
2017-12-22,0.5682
2017-12-26,-0.339
2017-12-27,0.3401
2017-12-28,1.0169
2017-12-29,-1.2304
2018-01-02,3.8505000000000003
2018-01-03,-0.1091
2018-01-04,2.5109
2018-01-05,-0.3195
2018-01-08,4.1667
2018-01-09,-0.3077
2018-01-10,-0.1029
2018-01-11,2.1627
2018-01-12,0.4032
2018-01-16,1.4056
2018-01-17,0.7921
2018-01-18,0.6876
2018-01-19,1.0732
2018-01-22,1.1583
2018-01-23,0.1908
2018-01-24,-0.5714
2018-01-25,-1.5326
2018-01-26,0.2918
2018-01-29,-2.1339
2018-01-30,1.0902
2018-01-31,-2.9412000000000003
2018-02-01,0.101
2018-02-02,-1.4127
2018-02-05,-2.3541
2018-02-06,1.3627
2018-02-07,0.4137
2018-02-08,-5.0463
2018-02-09,-0.5423
2018-02-12,2.072
2018-02-13,-0.2137
2018-02-14,1.2848
2018-02-15,1.5856
2018-02-16,-0.7284
2018-02-20,0.2096
2018-02-21,-0.523
2018-02-22,-0.3155
2018-02-23,0.6329
2018-02-26,0.8386
2018-02-27,-0.3119
2018-02-28,-0.6257
2018-03-01,0.4197
2018-03-02,0.5225
2018-03-05,0.2079
2018-03-06,-0.2075
2018-03-07,-0.6237
2018-03-08,0.7322
2018-03-09,0.7269
2018-03-12,1.134
2018-03-13,-0.1019
2018-03-14,-0.102
2018-03-15,-1.7365
2018-03-16,1.2474
2018-03-19,0.2053
2018-03-20,-1.332
2018-03-21,-0.1038
2018-03-22,-2.183
2018-03-23,-1.7003
2018-03-26,3.027
2018-03-27,-1.4689999999999999
2018-03-28,-0.5325
2018-03-29,0.8565
2018-04-02,-0.4246
2018-04-03,0.8529
2018-04-04,0.6342
2018-04-05,2.416
2018-04-06,-2.1538
2018-04-09,0.9434
2018-04-10,1.8692
2018-04-11,0.2039
2018-04-12,-2.7467
2018-04-13,-0.3138
2018-04-16,0.7345
2018-04-17,2.0833
2018-04-18,0.3061
2018-04-19,-0.3052
2018-04-20,-0.4082
2018-04-23,-0.9221
2018-04-24,0.1034
2018-04-25,0.6198
2018-04-26,-0.1027
2018-04-27,-0.1028
2018-04-30,0.1029
2018-05-01,0.5139
2018-05-02,-0.1022
2018-05-03,1.1259000000000001
2018-05-04,0.7085
2018-05-07,-0.3015
2018-05-08,1.7137
2018-05-09,-1.6848
2018-05-10,1.2097
2018-05-11,-0.0996
2018-05-14,0.0997
2018-05-15,-0.0996
2018-05-16,0.1994
2018-05-17,-0.0995
2018-05-18,0.0
2018-05-21,-0.5976
2018-05-22,-0.8016
2018-05-23,0.8081
2018-05-24,-0.2004
2018-05-25,0.2008
2018-05-29,-0.2004
2018-05-30,1.2048
2018-05-31,0.3968
2018-06-01,0.1976
2018-06-04,1.1834
2018-06-05,0.3899
2018-06-06,0.7767
2018-06-07,-0.578
2018-06-08,0.6783
2018-06-11,0.0
2018-06-12,0.6737
2018-06-13,-0.1912
2018-06-14,-0.3831
2018-06-15,0.1923
2018-06-18,1.5354999999999999
2018-06-19,1.5123
2018-06-20,1.1173
2018-06-21,-0.2762
2018-06-22,0.4617
2018-06-25,-1.6543999999999999
2018-06-26,0.2804
2018-06-27,-1.1184
2018-06-28,0.0943
2018-06-29,0.8475
2018-07-02,0.2801
2018-07-03,0.3724
2018-07-05,0.2783
2018-07-06,0.2775
2018-07-09,0.5535
2018-07-10,-0.6422
2018-07-11,0.3693
2018-07-12,1.3799000000000001
2018-07-13,0.2722
2018-07-16,-0.181
2018-07-17,0.1813
2018-07-18,0.543
2018-07-19,0.5401
2018-07-20,0.0
2018-07-23,-0.1791
2018-07-24,-1.435
2018-07-25,0.455
2018-07-26,-0.8152
2018-07-27,-2.5571
2018-07-30,-2.4367
2018-07-31,-0.7685
2018-08-01,1.3553
2018-08-02,1.3372
2018-08-03,-0.377
2018-08-06,0.8515
2018-08-07,-0.3752
2018-08-08,0.0
2018-08-09,0.2825
2018-08-10,-0.3756
2018-08-13,-0.377
2018-08-14,-0.0946
2018-08-15,-0.5682
2018-08-16,0.0
2018-08-17,0.2857
2018-08-20,0.2849
2018-08-21,-0.4735
2018-08-22,1.1418
2018-08-23,-0.4704
2018-08-24,1.0397
2018-08-27,-0.2806
2018-08-28,0.0
2018-08-29,0.3752
2018-08-30,-0.3738
2018-08-31,0.1876
2018-09-04,0.9363
2018-09-05,1.2987
2018-09-06,-0.3663
2018-09-07,-0.9191
2018-09-10,-0.4638
2018-09-11,0.5592
2018-09-12,0.1854
2018-09-13,-0.6475
2018-09-14,0.0
2018-09-17,-0.4655
2018-09-18,0.1871
2018-09-19,-1.2138
2018-09-20,1.0397
2018-09-21,0.0
2018-09-24,-0.8419
2018-09-25,-0.3774
2018-09-26,-1.0417
2018-09-27,0.0957
2018-09-28,-0.6692
2018-10-01,-0.0577
2018-10-02,-0.4045
2018-10-03,0.0967
2018-10-04,-2.5888999999999998
2018-10-05,-0.4165
2018-10-08,-0.4182
2018-10-09,-0.12
2018-10-10,-3.7845
2018-10-11,-1.4152
2018-10-12,0.38
2018-10-15,-0.3996
2018-10-16,3.2095
2018-10-17,-0.716
2018-10-18,-0.7212
2018-10-19,-0.6019
2018-10-22,-0.2088
2018-10-23,-1.0672
2018-10-24,-1.692
2018-10-25,0.4518
2018-10-26,-1.0281
2018-10-29,-6.016
2018-10-30,10.0161
2018-10-31,2.072
2018-11-01,0.5536
2018-11-02,-1.1215
2018-11-05,-0.5362
2018-11-06,1.4928
2018-11-07,2.3289
2018-11-08,-0.7786
2018-11-09,-1.4487
2018-11-12,-0.8983
2018-11-13,-0.5974
2018-11-14,0.1451
2018-11-15,1.1796
2018-11-16,1.8409
2018-11-19,-8.6363
2018-11-20,-5.188
2018-11-21,3.3156
2018-11-23,1.1445
2018-11-26,1.5088
2018-11-27,-1.9235
2018-11-28,0.156
2018-11-29,0.0668
2018-11-30,0.8228
2018-12-03,0.4632
2018-12-04,-1.9759
2018-12-06,0.963
2018-12-07,0.488
2018-12-10,0.0662
2018-12-11,-0.6618
2018-12-12,-0.0222
2018-12-13,-0.0222
2018-12-14,-1.1331
2018-12-17,-0.2022
2018-12-18,1.4636
2018-12-19,0.4217
2018-12-20,-1.105
2018-12-21,-1.4748999999999999
2018-12-24,-2.5856
2018-12-26,2.6775
2018-12-27,0.6803
2018-12-28,0.991
2018-12-31,0.4906
2019-01-02,-0.2219
2019-01-03,-1.8460999999999999
2019-01-04,2.8325
2019-01-07,1.6526999999999998
2019-01-08,0.0
2019-01-09,0.6287
2019-01-10,0.3878
2019-01-11,0.3863
2019-01-14,0.1069
2019-01-15,1.4948000000000001
2019-01-16,1.7673
2019-01-17,-0.124
2019-01-18,0.5796
2019-01-22,0.0206
2019-01-23,-0.8642
2019-01-24,-0.9963
2019-01-25,0.9434
2019-01-28,0.3323
2019-01-29,-0.2898
2019-01-30,1.1003
2019-01-31,1.0062
2019-02-01,0.9148
2019-02-04,0.8461
2019-02-05,1.0787
2019-02-06,0.3162
2019-02-07,-0.9259
2019-02-08,0.7954
2019-02-11,-0.2762
2019-02-12,1.0287
2019-02-13,1.3902
2019-02-14,0.6566
2019-02-15,0.4988
2019-02-19,0.1145
2019-02-20,-0.267
2019-02-21,-0.5163
2019-02-22,0.4997
2019-02-25,-0.5546
2019-02-26,-0.1923
2019-02-27,0.9056
2019-02-28,-0.2291
2019-03-01,0.9569
2019-03-04,-0.7583
2019-03-05,-0.2292
2019-03-06,-0.919
2019-03-07,-0.0193
2019-03-08,0.116
2019-03-11,0.5792
2019-03-12,-0.096
2019-03-13,0.8453
2019-03-14,0.2096
2019-03-15,-0.1521
2019-03-18,0.0381
2019-03-19,0.1523
2019-03-20,0.19
2019-03-21,0.9674
2019-03-22,-1.0145
2019-03-25,0.019
2019-03-26,1.6129
2019-03-27,0.5976
2019-03-28,1.3366
2019-03-29,-0.1649
2019-04-01,-0.2202
2019-04-02,-0.5885
2019-04-03,0.259
2019-04-04,-0.1845
2019-04-05,0.2218
2019-04-08,-0.1475
2019-04-09,0.1847
2019-04-10,0.719
2019-04-11,-0.2929
2019-04-12,0.3305
2019-04-15,0.1281
2019-04-16,0.402
2019-04-17,-0.5278
2019-04-18,0.4026
2019-04-22,0.3645
2019-04-23,1.3618999999999999
2019-04-24,-0.3583
2019-04-25,0.4315
2019-04-26,1.4322
2019-04-29,-0.9178
2019-04-30,0.4988
2019-05-01,-3.3499
2019-05-02,1.1553
2019-05-03,-0.3626
2019-05-06,0.0546
2019-05-07,-1.1093
2019-05-08,0.3126
2019-05-09,-0.4216
2019-05-10,0.718
2019-05-13,-1.2064
2019-05-14,0.2035
2019-05-15,1.7725
2019-05-16,1.5421
2019-05-17,0.7504
2019-05-20,-1.0995
2019-05-21,1.9724
2019-05-22,1.4946
2019-05-23,-2.1310000000000002
2019-05-24,0.354
2019-05-28,0.7938
2019-05-29,0.0
2019-05-30,-0.6825
2019-05-31,-0.1057
2019-06-03,0.8467
2019-06-04,3.6208
2019-06-05,0.4389
2019-06-06,0.5546
2019-06-07,1.6547
2019-06-10,1.4962
2019-06-11,-1.8306
2019-06-12,-0.8251
2019-06-13,-0.5158
2019-06-14,-0.3178
2019-06-17,0.9732
2019-06-18,0.1329
2019-06-19,0.531
2019-06-20,1.3536000000000001
2019-06-21,-0.7655
2019-06-24,-0.4595
2019-06-25,-0.4782
2019-06-26,-0.1491
2019-06-27,0.0
2019-06-28,-0.1991
2019-07-01,0.8479
2019-07-02,0.8572
2019-07-03,-0.6048
2019-07-05,-0.2796
2019-07-08,0.9894
2019-07-09,0.0653
2019-07-10,0.9954
2019-07-11,0.0
2019-07-12,1.2118
2019-07-15,-0.5747
2019-07-16,-0.5299
2019-07-17,0.4843
2019-07-18,0.6426
2019-07-19,-1.1652
2019-07-22,0.7267
2019-07-23,0.0481
2019-07-24,0.0321
2019-07-25,-0.3845
2019-07-26,1.5439
2019-07-29,0.586
2019-07-30,0.1417
2019-07-31,-0.4403
2019-08-01,-0.2369
2019-08-02,-1.678
2019-08-05,-2.3346
2019-08-06,-2.9838
2019-08-07,2.6848
2019-08-08,2.3664
2019-08-09,-0.8891
2019-08-12,-1.5657999999999999
2019-08-13,1.7067
2019-08-14,-0.668
2019-08-15,1.1973
2019-08-16,1.1831
2019-08-19,-0.4165
2019-08-20,0.6434
2019-08-21,1.5023
2019-08-22,0.3149
2019-08-23,-1.5382
2019-08-26,-0.9405
2019-08-27,-0.8851
2019-08-28,-0.3734
2019-08-29,0.7171
2019-08-30,0.7282
2019-09-03,0.4177
2019-09-04,1.1038000000000001
2019-09-05,0.9335
2019-09-06,0.486
2019-09-09,-1.5601
2019-09-10,-1.9176
2019-09-11,-0.1777
2019-09-12,0.5342
2019-09-13,-0.6279
2019-09-16,-0.3402
2019-09-17,1.2843
2019-09-18,0.1605
2019-09-19,-0.7372
2019-09-20,-0.6942
2019-09-23,0.1463
2019-09-24,-0.1136
2019-09-25,0.4226
2019-09-26,-0.0971
2019-09-27,-1.7982
2019-09-30,0.7258
2019-10-01,-0.868
2019-10-02,-0.8756
2019-10-03,0.2667
2019-10-04,1.629
2019-10-07,0.4089
2019-10-08,-1.6941000000000002
2019-10-09,1.3753
2019-10-10,0.2125
2019-10-11,0.5872
2019-10-14,0.5513
2019-10-15,0.9837
2019-10-16,-0.8783
2019-10-17,0.0322
2019-10-18,-0.1933
2019-10-21,0.8714
