ticker,BSPK US Equity
2012-09-07,-2.439
2012-09-10,-11.25
2012-09-11,7.0423
2012-09-12,-7.8947
2012-09-13,2.8571
2012-09-14,-2.7778
2012-09-17,-9.642900000000001
2012-09-18,0.0
2012-09-19,-0.3953
2012-09-20,4.7619
2012-09-21,0.0
2012-09-24,-6.0606
2012-09-25,0.0
2012-09-26,-3.2258
2012-09-27,-13.3333
2012-09-28,32.2115
2012-10-01,-1.0909
2012-10-02,-8.8235
2012-10-03,-2.2177
2012-10-04,-1.0309
2012-10-05,8.3333
2012-10-08,-6.1538
2012-10-09,4.5082
2012-10-10,-5.2941
2012-10-11,-0.6211
2012-10-12,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,-3.3333
2012-10-18,6.8966
2012-10-19,-12.9032
2012-10-22,-6.9444
2012-10-23,22.8856
2012-10-24,-15.7895
2012-10-25,12.9808
2012-10-26,-11.4894
2012-10-31,-2.6442
2012-11-01,3.2099
2012-11-02,0.0
2012-11-05,-4.3062000000000005
2012-11-06,4.0
2012-11-07,14.1827
2012-11-08,-15.7895
2012-11-09,-2.0
2012-11-12,-7.6531
2012-11-13,-8.8398
2012-11-14,0.303
2012-11-15,10.574
2012-11-16,-12.5683
2012-11-19,2.5
2012-11-20,2.439
2012-11-21,-2.3810000000000002
2012-11-23,0.0
2012-11-26,-12.1951
2012-11-27,1.0417
2012-11-28,-12.0275
2012-11-29,13.2812
2012-11-30,-0.6897
2012-12-03,-0.6944
2012-12-04,-10.4895
2012-12-05,-5.4688
2012-12-06,2.4793
2012-12-07,-3.2258
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,-5.8333
2012-12-18,-0.885
2012-12-19,-7.1429
2012-12-20,-11.538499999999999
2012-12-21,0.0
2012-12-24,-3.2609
2012-12-26,7.8652
2012-12-27,1.5625
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,-1.5385
2013-01-03,12.5
2013-01-04,1.3889
2013-01-07,-1.3699
2013-01-08,22.2222
2013-01-09,-17.4242
2013-01-10,-3.211
2013-01-11,13.7441
2013-01-14,-12.0833
2013-01-15,7.109
2013-01-16,16.8142
2013-01-17,-14.0152
2013-01-18,19.8238
2013-01-22,-13.9706
2013-01-23,16.2393
2013-01-24,-20.5882
2013-01-25,-2.7778
2013-01-28,-8.5714
2013-01-29,-5.2083
2013-01-30,9.8901
2013-01-31,2.5
2013-02-01,-14.1463
2013-02-04,9.0909
2013-02-05,-8.3333
2013-02-06,0.0
2013-02-07,4.5455
2013-02-08,28.8043
2013-02-11,-25.7384
2013-02-12,9.0909
2013-02-14,-8.3333
2013-02-15,18.1818
2013-02-19,-15.3846
2013-02-20,36.3636
2013-02-21,-22.0833
2013-02-22,0.0
2013-02-25,5.8824
2013-02-26,-5.5556
2013-02-27,4.2781
2013-02-28,0.0
2013-03-01,-9.7436
2013-03-04,1.1364
2013-03-05,0.5618
2013-03-07,-1.6760000000000002
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,36.3636
2013-03-13,-26.6667
2013-03-14,0.0
2013-03-15,35.2273
2013-03-18,-2.521
2013-03-19,-20.6897
2013-03-20,21.7391
2013-03-21,-14.2857
2013-03-22,-7.2917
2013-03-25,-1.1236
2013-03-26,13.6364
2013-03-27,-4.0
2013-03-28,0.0
2013-04-01,16.6667
2013-04-02,0.0
2013-04-03,-14.2857
2013-04-04,0.0
2013-04-05,0.0
2013-04-08,16.6667
2013-04-09,-14.2857
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,12.5
2013-04-18,-11.1111
2013-04-19,0.0
2013-04-22,0.0
2013-04-24,0.0
2013-04-25,1.5625
2013-04-26,0.0
2013-04-29,-1.5385
2013-04-30,-1.5625
2013-05-01,1.5873
2013-05-03,-8.3333
2013-05-06,0.0
2013-05-07,9.0909
2013-05-08,0.0
2013-05-09,-16.6667
2013-05-10,0.0
2013-05-13,3.75
2013-05-14,-3.6145
2013-05-15,10.0
2013-05-16,-10.7955
2013-05-17,1.9108
2013-05-20,-1.25
2013-05-21,-39.2405
2013-05-22,16.6667
2013-05-23,0.0
2013-05-24,0.0
2013-05-28,0.0
2013-05-29,0.0
2013-05-30,0.0
2013-05-31,2.6786
2013-06-05,108.6957
2013-06-06,0.0
2013-06-07,20.0
2013-06-10,0.0
2013-06-11,-5.5556
2013-06-12,5.8824
2013-06-13,0.0
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-21,0.0
2013-06-24,0.0
2013-06-25,-11.1111
2013-06-26,12.5
2013-06-28,0.0
2013-07-02,0.0
2013-07-03,-5.5556
2013-07-05,-5.8824
2013-07-08,6.25
2013-07-09,0.0
2013-07-10,0.0
2013-07-11,5.8824
2013-07-12,-18.4028
2013-07-15,36.1702
2013-07-16,5.0
2013-07-17,-4.7619
2013-07-19,0.0
2013-07-22,-8.125
2013-07-23,-2.0408
2013-07-24,-0.6944
2013-07-25,-24.4755
2013-07-26,-11.1111
2013-07-29,-7.2917
2013-07-30,-10.1124
2013-07-31,10.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,36.3636
2013-08-07,-6.6667
2013-08-08,23.6607
2013-08-12,0.0
2013-08-13,14.8014
2013-08-14,0.6289
2013-08-15,0.0
2013-08-19,-25.0
2013-08-20,13.3333
2013-08-21,0.0
2013-08-22,-5.8824
2013-08-23,0.0
2013-08-26,-6.25
2013-08-29,-0.8333
2013-09-04,-3.3613
2013-09-05,0.0
2013-09-06,0.0
2013-09-09,-3.4783
2013-09-10,-27.9279
2013-09-11,38.75
2013-09-12,-55.4054
2013-09-13,61.6162
2013-09-16,0.0
2013-09-17,33.75
2013-09-18,0.0
2013-09-19,0.0
2013-09-23,0.0
2013-09-25,-10.2804
2013-09-26,-8.3333
2013-09-27,0.0
2013-10-01,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,9.0909
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,-17.7083
2013-10-15,-10.1266
2013-10-17,-5.6338
2013-10-18,1.4925
2013-10-21,0.0
2013-10-23,0.0
2013-10-28,-1.4706000000000001
2013-10-29,0.0
2013-11-01,19.403
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,-36.875
2013-11-07,74.2574
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,-1.1364
2013-11-15,-14.3678
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-22,7.3826
2013-11-25,0.0
2013-11-26,-25.0
2013-12-02,0.0
2013-12-03,33.3333
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,25.0
2013-12-11,0.0
2013-12-13,1.5
2013-12-16,37.931
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,-37.1429
2013-12-20,36.3636
2013-12-23,-26.6667
2013-12-26,27.2727
2013-12-27,-27.6786
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,28.3951
2014-01-03,-15.3846
2014-01-06,17.0455
2014-01-07,0.0
2014-01-10,0.0
2014-01-14,-7.767
2014-01-16,-7.3684
2014-01-17,7.3864
2014-01-23,0.0
2014-01-24,-6.8783
2014-01-28,-10.2273
2014-01-29,30.3797
2014-01-30,-23.301
2014-02-03,0.0
2014-02-04,51.8987
2014-02-05,0.0
2014-02-06,-33.3333
2014-02-07,-8.75
2014-02-10,64.3836
2014-02-11,-40.8333
2014-02-12,57.7465
2014-02-13,0.0
2014-02-14,-35.7143
2014-02-18,-6.9444
2014-02-19,3.7313
2014-02-20,-7.9137
2014-02-21,10.1562
2014-03-10,-94.3262
2014-03-11,100.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,1100.0
2014-03-21,-91.6667
2014-03-24,890.0
2014-03-25,-87.8788
2014-03-27,0.0
2014-03-31,25.0
2014-04-01,0.0
2014-04-03,0.0
2014-04-04,496.6667
2014-04-11,-83.2402
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-29,-18.6667
2014-04-30,0.0
2014-05-05,39.3443
2014-05-14,0.0
2014-05-15,0.0
2014-05-22,0.0
2014-06-05,58.8235
2014-06-06,-37.037
2014-06-10,47.0588
2014-06-17,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-24,176.0
2014-07-09,0.0
2014-07-10,-5.7971
2014-07-11,-61.5385
2014-07-16,80.0
2014-07-22,-4.4444
2014-07-23,-41.8605
2014-07-25,92.0
2014-07-29,3.9583
2014-08-11,-19.8397
2014-08-12,62.5
2014-08-15,-46.1538
2014-08-27,0.0
2014-08-29,45.7143
2014-09-05,-31.3725
2014-09-08,4.5714
2014-09-09,-4.3716
2014-09-10,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-22,0.0
2014-09-30,0.0
2014-10-01,4.5714
2014-10-03,-4.3716
2014-10-06,4.5714
2014-10-07,-31.694
2014-10-10,-20.0
2014-10-13,0.0
2014-10-20,94.9375
2014-10-21,2.5648999999999997
2014-10-27,-49.9844
2014-10-30,90.5
2014-10-31,4.9869
2014-11-05,-25.0
2014-11-07,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-25,50.0
2014-11-28,-33.3333
2014-12-03,0.0
2014-12-08,0.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-17,0.0
2014-12-23,0.0
2014-12-24,3.3333
2014-12-29,-67.7419
2014-12-30,100.0
2015-01-06,10.0
2015-01-09,-9.0909
2015-01-14,0.5937
2015-01-21,-0.5902
2015-01-26,4.75
2015-02-06,43.1981
2015-02-17,-33.3333
2015-02-18,0.0
2015-02-25,4.75
2015-02-26,-28.401
2015-03-09,0.0
2015-03-12,-6.6667
2015-03-24,0.0
2015-03-31,4.2857
2015-04-09,36.9863
2015-04-20,-27.0
2015-04-21,0.0
2015-04-27,-4.1096
2015-05-19,53.5714
2015-05-27,-34.8837
2015-06-03,0.0
2015-06-04,0.0
2015-06-15,0.0
2015-06-25,0.0
2015-07-01,0.0
2015-07-16,114.2857
2015-07-17,33.3333
2015-07-20,0.0
2015-07-23,-5.0
2015-07-28,-7.8947
2015-07-29,0.0
2015-07-31,50.0
2015-08-03,-4.7619
2015-08-05,0.0
2015-08-12,-20.0
2015-08-21,0.0
2015-09-04,0.0
2015-09-17,0.0
2015-09-23,0.0
2015-09-25,0.0
2015-10-28,-25.0
2015-11-03,0.0
2015-12-15,-44.4445
2015-12-17,0.0
2015-12-21,-20.0
2015-12-30,-17.5
2016-02-03,-8.4848
2016-02-08,0.0
2016-02-16,0.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-16,0.0
2016-03-21,0.0
2016-03-23,16.5563
2016-03-28,-14.2045
2016-04-05,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-05-10,0.0
2016-05-25,0.0
2016-06-20,0.0414
2016-06-23,-0.0414
2016-08-04,0.0
2016-09-07,0.0
2016-09-26,-17.2185
2016-09-29,0.0
2016-10-06,0.0
2016-11-08,-20.0
2016-11-23,0.0
2016-11-28,0.0
2016-11-29,5.0
2016-12-05,-28.5714
2016-12-13,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-03-07,166.6667
2017-03-08,0.0
2017-03-09,-25.0
2017-03-10,-16.6667
2017-04-06,-20.0
2017-04-17,0.0
2017-04-21,50.0
2017-05-04,-0.0417
2017-05-10,-26.6361
2017-05-11,150.0
2017-06-07,-54.5455
2017-06-08,0.0
2017-06-22,0.0
2017-06-27,0.0
2017-08-02,0.0
2017-09-01,0.0
2017-10-06,0.0
2017-10-27,0.0
2017-11-06,60.0
2017-11-30,-73.75
2017-12-01,280.9524
2017-12-07,-37.5
2017-12-08,0.0
2017-12-21,80.0
2017-12-27,13.3333
2017-12-28,0.0
2018-01-04,17.647100000000002
2018-01-16,33.3333
2018-01-17,-6.25
2018-01-22,33.3333
2018-01-23,-5.0
2018-01-24,10.526299999999999
2018-01-29,19.0476
2018-01-31,8.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,18.5185
2018-02-07,-6.25
2018-02-08,0.0
2018-02-09,-9.3333
2018-02-12,10.2941
2018-02-14,-3.3333
2018-02-15,-6.8966
2018-02-20,2.2222
2018-02-21,1.4493
2018-02-22,1.4285999999999999
2018-02-28,-28.8732
2018-03-01,23.7624
2018-03-05,28.0
2018-03-06,0.0
2018-03-07,-9.375
2018-03-08,0.0
2018-03-12,-13.7931
2018-03-13,0.0
2018-03-15,0.0
2018-03-19,4.0
2018-03-20,0.0
2018-03-22,7.6923
2018-03-23,-7.1429
2018-03-26,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,3.8462
2018-04-05,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,-3.7037
2018-04-18,0.0
2018-04-20,-26.1538
2018-04-23,0.0
2018-04-25,1.0417
2018-04-27,3.0928
2018-05-04,-10.0
2018-05-07,27.7778
2018-05-08,6.087
2018-05-10,0.0
2018-05-14,-5.7377
2018-06-08,-4.3478
2018-06-11,4.5455
2018-06-13,-34.7826
2018-06-14,66.6667
2018-06-15,0.0
2018-06-19,4.0
2018-06-20,0.0
2018-06-25,3.8462
2018-06-26,-4.4444
2018-06-29,0.0
2018-07-10,-3.1008
2018-07-11,5.6
2018-07-12,-8.3333
2018-07-13,-0.8264
2018-07-16,3.3333
2018-07-20,-1.6129
2018-07-24,3.2787
2018-07-25,1.5873
2018-07-26,0.7813
2018-07-30,2.3256
2018-07-31,2.2727
2018-08-01,1.4815
2018-08-02,2.9196999999999997
2018-08-03,1.4184
2018-08-06,1.3986
2018-08-07,-0.6897
2018-08-08,1.3889
2018-08-09,1.3699
2018-08-10,1.0135
2018-08-13,1.0033
2018-08-14,0.6623
2018-08-15,1.3158
2018-08-16,3.8961
2018-08-17,1.5625
2018-08-20,1.5385
2018-08-21,-0.6061
2018-08-22,-0.6098
2018-08-23,-13.4969
2018-08-24,2.8369
2018-08-27,3.4483
2018-08-28,-0.6667
2018-08-29,-0.6711
2018-08-30,-4.0541
2018-08-31,-33.0986
2018-09-04,-0.5263
2018-09-05,-30.1587
2018-09-06,-24.2424
2018-09-07,4.4
2018-09-10,13.0268
2018-09-11,-18.6441
2018-09-12,-31.0417
2018-09-13,-29.6073
2018-09-14,7.2961
2018-09-17,-4.8
2018-09-18,-16.1765
2018-09-19,-4.7118
2018-09-20,4.1557
2018-09-21,-14.1414
2018-09-24,5.8824
2018-09-25,-5.5556
2018-09-26,-5.2941
2018-09-27,-8.0745
2018-09-28,41.8919
2018-10-01,-19.5238
2018-10-02,-5.3254
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,-6.25
2018-10-08,1.1667
2018-10-09,5.4366
2018-10-10,-24.9375
2018-10-11,8.2431
2018-10-12,11.538499999999999
2018-10-15,6.8966
2018-10-16,0.0
2018-10-17,9.6774
2018-10-18,-12.3529
2018-10-19,2.0134
2018-10-22,-5.2632
2018-10-23,0.6944
2018-10-24,-3.4483
2018-10-25,7.1429
2018-10-26,-6.6667
2018-10-29,-7.1429
2018-10-30,0.0
2018-10-31,-7.6923
2018-11-01,-7.5
2018-11-02,26.1261
2018-11-05,7.5
2018-11-06,-1.6611
2018-11-07,-9.4595
2018-11-08,-8.9552
2018-11-09,-4.5082
2018-11-12,2.1459
2018-11-13,1.5126
2018-11-14,7.6159
2018-11-15,3.8462
2018-11-16,-1.4815
2018-11-19,-13.5338
2018-11-20,5.2174
2018-11-21,4.9587
2018-11-23,-14.1732
2018-11-26,0.0
2018-11-27,-22.0183
2018-11-28,-14.1176
2018-11-29,8.0822
2018-11-30,-4.943
2018-12-03,-20.0
2018-12-04,12.5
2018-12-06,-2.963
2018-12-07,-8.3969
2018-12-10,-16.6667
2018-12-11,20.0
2018-12-12,12.5
2018-12-13,2.5926
2018-12-14,-1.083
2018-12-17,-0.7299
2018-12-18,0.7353
2018-12-19,-2.1898
2018-12-20,-13.4328
2018-12-21,-31.0345
2018-12-24,25.0
2018-12-26,-10.5
2018-12-27,-10.6145
2018-12-28,12.5
2018-12-31,17.7778
2019-01-02,3.7736
2019-01-03,-6.4545
2019-01-04,16.6181
2019-01-07,-1.6667
2019-01-09,-3.3898
2019-01-10,1.7544
2019-01-11,3.4483
2019-01-14,-8.3333
2019-01-15,5.4545
2019-01-16,3.4483
2019-01-17,0.0
2019-01-18,-3.3333
2019-01-22,3.4483
2019-01-23,-1.6667
2019-01-24,1.6949
2019-01-25,3.3333
2019-01-28,-1.2097
2019-01-29,4.4898
2019-01-30,-1.5781
2019-01-31,-1.5716999999999999
2019-02-01,14.5161
2019-02-04,-1.4085
2019-02-05,0.0
2019-02-06,25.0
2019-02-07,-2.8571
2019-02-08,5.8824
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,4.3333
2019-02-14,3.1949
2019-02-15,-1.9607999999999999
2019-02-19,-15.7895
2019-02-20,12.5
2019-02-21,-1.1111
2019-02-22,1.1236
2019-02-25,13.8889
2019-02-26,-2.439
2019-02-27,-10.0
2019-02-28,-29.4444
2019-03-01,10.2362
2019-03-04,7.1429
2019-03-05,0.0
2019-03-06,-4.0
2019-03-07,-6.9444
2019-03-08,-0.1493
2019-03-11,0.0
2019-03-12,0.5979
2019-03-13,-9.3611
2019-03-14,3.4426
2019-03-15,6.1807
2019-03-18,0.0
2019-03-19,-7.4627
2019-03-20,6.371
2019-03-21,-7.5057
2019-03-22,8.1967
2019-03-25,10.6061
2019-03-26,-4.1096
2019-03-27,1.4285999999999999
2019-03-28,2.8169
2019-03-29,-1.3699
2019-04-01,-2.7778
2019-04-02,2.8571
2019-04-03,-1.3889
2019-04-04,0.0
2019-04-05,-15.493
2019-04-08,15.0
2019-04-09,-5.7971
2019-04-10,0.0
2019-04-11,6.1538
2019-04-12,-4.3478
2019-04-15,-6.0606
2019-04-16,6.4516
2019-04-17,2.2727
2019-04-18,-3.7037
2019-04-22,-15.3846
2019-04-23,8.5818
2019-04-24,-0.3684
2019-04-25,-3.3613
2019-04-26,-1.7391
2019-04-29,5.3097
2019-04-30,-5.8824
2019-05-01,-1.7856999999999998
2019-05-02,5.4545
2019-05-03,-1.7241
2019-05-06,4.2105
2019-05-07,-2.3569
2019-05-08,12.069
2019-05-09,-7.6923
2019-05-10,0.0
2019-05-13,-0.8333
2019-05-14,-7.7311
2019-05-15,0.0
2019-05-16,-0.3643
2019-05-17,0.1828
2019-05-20,0.0
2019-05-21,-8.7591
2019-05-22,0.0
2019-05-23,-2.7
2019-05-24,0.7194
2019-05-28,5.102
2019-05-29,6.7961
2019-05-30,-3.6364
2019-05-31,-1.8868
2019-06-03,-1.9231
2019-06-04,0.1569
2019-06-05,1.8011
2019-06-06,-3.8462
2019-06-07,0.0
2019-06-10,2.0
2019-06-11,0.0
2019-06-12,-1.9607999999999999
2019-06-13,0.0
2019-06-14,-10.0
2019-06-17,2.2222
2019-06-18,6.5217
2019-06-19,-23.4694
2019-06-20,4.0
2019-06-21,0.2051
2019-06-24,2.3541
2019-06-25,-3.125
2019-06-26,-5.8065
2019-06-27,9.589
2019-06-28,-31.875
2019-07-01,5.8349
2019-07-02,8.1831
2019-07-03,-3.0
2019-07-05,15.649000000000001
2019-07-08,-11.4286
2019-07-09,-0.3226
2019-07-10,5.6634
2019-07-11,-1.9908000000000001
2019-07-12,3.4375
2019-07-15,0.1813
2019-07-16,0.1206
2019-07-17,11.4458
2019-07-18,8.1081
2019-07-19,-5.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,-7.6316
2019-07-25,0.0
2019-07-29,-14.5299
2019-07-30,13.3333
2019-07-31,-11.7647
2019-08-01,-13.3333
2019-08-02,0.3846
2019-08-05,-6.1303
2019-08-06,18.3673
2019-08-07,0.0
2019-08-08,13.4483
2019-08-09,-8.8146
2019-08-12,0.0
2019-08-13,-13.3333
2019-08-14,3.8462
2019-08-15,1.8519
2019-08-16,-5.4545
2019-08-19,-3.8462
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,-8.0
2019-08-26,8.6957
2019-08-27,-12.0
2019-08-28,0.0
2019-08-29,0.3636
2019-08-30,-0.3623
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,2.2727
2019-09-06,2.2222
2019-09-09,-4.3478
2019-09-10,4.5455
2019-09-11,-7.3913
2019-09-12,-6.1033
2019-09-13,-22.48
2019-09-16,-3.2508
2019-09-17,-16.6667
2019-09-18,-9.568
2019-09-19,10.5803
2019-09-20,-11.2
2019-09-23,0.9009
2019-09-24,-0.8929
2019-09-25,0.0
2019-09-26,41.4414
2019-09-27,-29.2994
2019-09-30,-0.9009
2019-10-01,0.0
2019-10-02,18.1818
2019-10-03,14.6154
2019-10-04,13.4228
2019-10-07,-23.0769
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,23.0769
2019-10-15,-12.5
2019-10-16,0.0
2019-10-17,-28.5714
2019-10-18,20.0
2019-10-21,16.6667
2019-10-22,-28.5714
2019-10-23,39.0
2019-10-24,-6.4748
2019-10-25,-7.6923
2019-10-28,-31.25
2019-10-29,3.0303
2019-10-30,76.4706
2019-10-31,-40.0
2019-11-01,-8.8889
2019-11-04,0.0
2019-11-05,58.5366
2019-11-07,-23.0769
2019-11-08,30.0
2019-11-11,-30.7692
2019-11-12,33.3333
2019-11-13,25.0
2019-11-14,-40.0
2019-11-15,66.6667
2019-11-18,-39.3333
2019-11-19,0.0
2019-11-20,86.8132
2019-11-21,-46.4706
2019-11-22,64.8352
2019-11-25,-33.3333
2019-11-26,50.0
2019-11-27,0.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,-33.3333
2019-12-04,0.0
2019-12-05,9.0
2019-12-06,-16.5138
2019-12-09,0.0
2019-12-10,-1.0989
2019-12-11,11.1111
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,25.0
2019-12-17,-14.2
2019-12-18,16.5501
2019-12-19,-20.0
2019-12-20,0.0
2019-12-23,10.0
2019-12-24,0.0
2019-12-26,1.8182
2019-12-27,-24.1071
2019-12-30,8.2353
2019-12-31,8.6957
2020-01-03,-1.3599999999999999
2020-01-06,1.3788
2020-01-08,-17.0
2020-01-09,6.0241
2020-01-10,0.0
2020-01-13,-9.0909
2020-01-14,6.25
2020-01-15,-5.8824
2020-01-16,30.0
2020-01-17,-18.2692
2020-01-21,14.1176
2020-01-22,-3.6082
2020-01-23,-9.0909
2020-01-24,40.0
2020-01-27,-25.4202
2020-01-28,0.2817
2020-01-29,1.1236
2020-01-31,1.1111
2020-02-03,30.7692
2020-02-04,-14.4958
2020-02-05,-1.7199
2020-02-06,-5.0
2020-02-07,0.0
2020-02-10,5.2632
2020-02-11,0.0
2020-02-12,10.0
2020-02-13,-13.6364
2020-02-14,0.0
2020-02-18,-10.526299999999999
2020-02-19,8.2353
2020-02-20,-7.6087
2020-02-21,41.1765
2020-02-24,-28.3333
2020-02-25,37.2093
2020-02-26,-5.0847
2020-02-27,2.6786
2020-02-28,-4.3478
2020-03-02,-10.0
2020-03-03,-8.8889
2020-03-04,31.929
2020-03-05,-15.9664
2020-03-06,0.0
2020-03-09,-10.0
2020-03-10,5.5556
2020-03-11,-5.2632
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,-16.6667
2020-03-19,0.0
2020-03-20,20.0
2020-03-23,-16.6667
2020-03-24,0.0
2020-03-25,60.0
2020-03-26,41.6667
2020-03-27,-8.8235
2020-03-31,-23.7742
2020-04-01,-14.5154
2020-04-02,35.396
2020-04-06,-26.8739
2020-04-09,0.0
2020-04-13,50.0
2020-04-14,3.3333
2020-04-16,1.9355
2020-04-17,1.2658
2020-04-20,-6.25
2020-04-21,-13.3333
2020-04-22,15.3846
2020-04-23,56.6667
2020-04-24,-17.4468
2020-04-27,21.134
2020-04-28,0.0
2020-04-29,-5.1064
2020-04-30,34.5291
2020-05-01,-7.6667
2020-05-04,-5.4152000000000005
2020-05-06,22.1374
2020-05-07,-37.5
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,10.0
2020-05-13,0.0
2020-05-15,-18.1818
2020-05-18,11.1111
2020-05-19,0.0
2020-05-20,-5.0
2020-05-21,-5.2632
2020-05-22,0.0
2020-05-26,-27.7778
2020-05-27,19.2308
2020-05-28,-3.2258
2020-05-29,13.0
2020-06-01,6.1947
2020-06-02,-16.6667
2020-06-03,20.0
2020-06-04,0.0
2020-06-05,22.2222
2020-06-08,-22.7273
2020-06-09,11.7647
2020-06-10,0.0
2020-06-11,-7.8947
2020-06-12,-5.7143
2020-06-15,9.0909
2020-06-16,-5.5556
2020-06-17,-5.8824
2020-06-18,25.0
2020-06-19,-9.5
2020-06-22,4.4199
2020-06-23,-9.7884
2020-06-24,-2.9326
2020-06-25,2.719
2020-06-26,-11.7647
2020-06-29,-16.6667
2020-06-30,19.2
2020-07-01,-8.0537
2020-07-02,-8.0292
2020-07-06,-0.7937
2020-07-07,0.0
2020-07-08,6.0
2020-07-09,-1.8868
2020-07-10,-0.7692
