ticker,PBIP US Equity
2005-08-26,-0.6667
2005-08-29,0.0
2005-08-30,-1.0067
2005-08-31,0.4237
2005-09-01,0.5907
2005-09-02,-0.1678
2005-09-06,0.3361
2005-09-07,-0.7538
2005-09-09,0.5907
2005-09-12,-0.0839
2005-09-13,0.7557
2005-09-14,0.0
2005-09-15,-0.4167
2005-09-19,0.0
2005-09-20,0.0
2005-09-22,0.3347
2005-09-23,-0.3336
2005-09-26,-0.7531
2005-09-27,1.1804000000000001
2005-09-28,-0.6667
2005-09-30,0.2517
2005-10-03,-0.8368
2005-10-05,-0.8439
2005-10-06,-0.4255
2005-10-07,-0.4274
2005-10-10,0.0
2005-10-11,0.0
2005-10-12,-5.4936
2005-10-13,1.6408
2005-10-14,0.9865
2005-10-17,-1.865
2005-10-18,0.0
2005-10-19,1.448
2005-10-20,0.0
2005-10-21,2.5869999999999997
2005-10-28,0.6087
2005-10-31,3.5436
2005-11-01,-4.5075
2005-11-02,1.7483
2005-11-03,0.945
2005-11-07,0.4255
2005-11-09,0.0
2005-11-10,-2.5423999999999998
2005-11-11,1.5652
2005-11-14,0.0856
2005-11-16,-1.1976
2005-11-17,2.5974
2005-11-21,-0.3376
2005-11-22,0.7621
2005-11-25,0.4202
2005-11-28,-0.0837
2005-11-29,-1.5913
2005-11-30,-8.9362
2005-12-01,7.8505
2005-12-02,2.253
2005-12-05,-2.1229
2005-12-06,0.697
2005-12-07,-0.6879
2005-12-08,-0.4329
2005-12-09,2.0696
2005-12-12,-1.9424000000000001
2005-12-13,0.695
2005-12-16,-0.7765
2005-12-19,0.0228
2005-12-20,-0.0228
2005-12-22,-1.0435
2005-12-23,0.1757
2005-12-27,-0.8772
2005-12-28,-0.0885
2005-12-29,-0.3543
2005-12-30,5.3333
2006-01-03,-1.097
2006-01-04,0.5973
2006-01-05,0.1696
2006-01-06,-0.508
2006-01-09,1.0213
2006-01-10,-0.1685
2006-01-11,1.4346
2006-01-13,-1.8557000000000001
2006-01-17,0.3599
2006-01-19,-0.6271
2006-01-20,-0.2217
2006-01-23,2.1197
2006-01-24,0.4352
2006-01-27,0.1667
2006-01-30,0.2496
2006-01-31,0.0
2006-02-03,0.0
2006-02-06,0.4149
2006-02-07,1.2397
2006-02-08,0.0
2006-02-10,-0.8163
2006-02-13,0.823
2006-02-14,0.4082
2006-02-16,2.7641999999999998
2006-02-17,-1.8195999999999999
2006-02-21,0.7252
2006-02-22,0.8
2006-02-23,3.9683
2006-02-24,-0.3817
2006-02-27,0.9195
2006-02-28,2.0501
2006-03-01,-1.4137
2006-03-02,-0.0755
2006-03-03,1.7976
2006-03-06,-0.5787
2006-03-07,0.0
2006-03-08,0.0
2006-03-09,-0.7463
2006-03-10,0.3008
2006-03-13,-0.2999
2006-03-14,0.3008
2006-03-15,0.0
2006-03-16,-0.2999
2006-03-17,1.1278
2006-03-20,0.0
2006-03-21,0.0
2006-03-22,0.223
2006-03-23,0.1484
2006-03-24,3.4074
2006-03-27,-1.4327
2006-03-28,-0.0727
2006-03-29,-1.4545
2006-03-30,0.2952
2006-03-31,-0.6623
2006-04-03,-0.6074
2006-04-06,1.3564
2006-04-07,-1.8382
2006-04-10,-2.9962999999999997
2006-04-11,-0.6178
2006-04-12,0.3118
2006-04-13,1.7094
2006-04-17,-0.5348
2006-04-18,-1.5438
2006-04-19,1.412
2006-04-20,0.0
2006-04-21,0.0
2006-04-24,0.0
2006-04-25,0.0
2006-04-26,0.0
2006-04-27,0.0
2006-04-28,0.0
2006-05-01,0.0
2006-05-02,0.0
2006-05-03,0.0
2006-05-04,1.4615
2006-05-05,2.3503
2006-05-08,2.8148
2006-05-09,0.5043
2006-05-10,0.5018
2006-05-11,-2.7817
2006-05-12,-2.4211
2006-05-15,0.2256
2006-05-16,0.15
2006-05-17,0.7491
2006-05-18,-1.487
2006-05-19,0.0
2006-05-22,-0.5283
2006-05-23,0.9105
2006-05-24,0.0
2006-05-25,-0.9774
2006-05-26,1.2149
2006-05-30,-0.075
2006-06-02,-0.9009
2006-06-05,-1.4394
2006-06-06,0.4612
2006-06-07,-0.153
2006-06-08,-0.3831
2006-06-09,0.7692
2006-06-14,-0.3817
2006-06-15,0.3831
2006-06-16,0.3817
2006-06-19,0.0
2006-06-20,0.1521
2006-06-21,0.2278
2006-06-23,0.0
2006-06-26,-0.1515
2006-06-27,0.0759
2006-06-30,-0.6823
2006-07-05,0.0
2006-07-07,1.9083999999999999
2006-07-11,-1.7227999999999999
2006-07-12,0.9146
2006-07-13,0.3788
2006-07-14,0.1509
2006-07-18,0.1507
2006-07-21,-0.6772
2006-07-24,0.0
2006-07-25,1.2879
2006-07-27,-0.2992
2006-07-31,-0.9752
2006-08-02,1.4394
2006-08-03,-0.6721
2006-08-04,0.2256
2006-08-07,-0.6002
2006-08-08,0.5283
2006-08-09,0.0751
2006-08-10,-0.2251
2006-08-11,1.1278
2006-08-14,-0.6691
2006-08-15,-0.2246
2006-08-16,0.8252
2006-08-17,0.0744
2006-08-18,0.0
2006-08-21,-0.3717
2006-08-22,-0.0746
2006-08-28,-0.6721
2006-08-29,0.4511
2006-08-30,-0.4491
2006-08-31,0.0
2006-09-01,0.3759
2006-09-05,0.7491
2006-09-06,-0.3717
2006-09-07,0.0
2006-09-11,-0.0746
2006-09-12,-0.4481
2006-09-13,0.075
2006-09-14,0.2249
2006-09-18,-0.2992
2006-09-20,0.3001
2006-09-22,-0.0748
2006-09-25,-0.524
2006-09-28,-0.6772
2006-09-29,-0.2273
2006-10-02,-0.1519
2006-10-04,0.7605
2006-10-05,0.1736
2006-10-06,0.9568
2006-10-10,0.3731
2006-10-11,0.8178
2006-10-13,-0.074
2006-10-16,-0.8142
2006-10-17,0.0
2006-10-18,0.0
2006-10-19,0.4478
2006-10-20,-0.0743
2006-10-25,1.0409
2006-10-31,-0.1472
2006-11-01,0.1474
2006-11-02,-1.0302
2006-11-03,0.3717
2006-11-08,0.0
2006-11-10,-0.4444
2006-11-13,-0.2976
2006-11-16,1.4179
2006-11-21,-1.1773
2006-11-22,0.8191
2006-11-24,-0.1477
2006-11-27,0.3698
2006-11-28,-0.3685
2006-11-29,-0.8876
2006-11-30,0.2985
2006-12-01,0.9673
2006-12-04,0.2948
2006-12-05,0.2204
2006-12-06,0.0733
2006-12-07,0.293
2006-12-11,-0.2191
2006-12-13,0.366
2006-12-14,0.3647
2006-12-15,-1.8169
2006-12-18,1.8505
2006-12-19,0.0
2006-12-20,-0.2907
2006-12-21,1.1662
2006-12-27,-3.4582
2006-12-28,1.4925
2006-12-29,-1.4706000000000001
2007-01-03,3.1343
2007-01-04,0.0
2007-01-05,-0.7236
2007-01-08,-2.3324
2007-01-09,0.0
2007-01-11,0.2994
2007-01-12,0.0448
2007-01-16,0.7012
2007-01-17,-0.7398
2007-01-18,1.3423
2007-01-19,-0.5891
2007-01-22,-0.7407
2007-01-23,0.4478
2007-01-25,-0.3715
2007-01-29,0.1491
2007-01-30,-0.3723
2007-01-31,0.8969
2007-02-01,0.0
2007-02-02,0.0
2007-02-05,-0.5926
2007-02-06,0.2235
2007-02-07,0.3717
2007-02-13,0.3704
2007-02-14,1.5497999999999998
2007-02-15,0.436
2007-02-16,0.0
2007-02-20,-1.2301
2007-02-21,1.0989
2007-02-22,-0.7246
2007-02-23,0.0
2007-02-26,0.438
2007-02-27,-0.9448
2007-02-28,0.1467
2007-03-01,-0.0733
2007-03-05,-1.0264
2007-03-07,0.7407
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,-0.5147
2007-03-14,-0.2217
2007-03-15,1.1852
2007-03-16,0.2928
2007-03-19,-0.073
2007-03-20,-1.3879000000000001
2007-03-21,0.963
2007-03-22,0.4402
2007-03-23,0.4383
2007-03-26,0.0727
2007-03-27,-0.436
2007-03-28,0.0
2007-03-29,-0.292
2007-03-30,0.1464
2007-04-02,-0.1462
2007-04-03,-0.0732
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,0.3663
2007-04-10,0.7299
2007-04-11,-0.7246
2007-04-12,0.0
2007-04-13,-0.8059
2007-04-16,0.1477
2007-04-17,0.885
2007-04-18,-0.5848
2007-04-19,0.0
2007-04-20,0.0
2007-04-23,0.5882
2007-04-24,0.0731
2007-04-25,0.4383
2007-04-26,0.3636
2007-04-27,0.0
2007-04-30,-0.7246
2007-05-01,0.438
2007-05-02,-0.218
2007-05-03,0.2185
2007-05-04,-0.1453
2007-05-07,0.2183
2007-05-10,-0.1452
2007-05-11,0.0
2007-05-14,-0.3636
2007-05-15,0.0
2007-05-16,-0.0707
2007-05-18,0.0708
2007-05-21,0.365
2007-05-22,-0.3636
2007-05-23,0.292
2007-05-24,0.0
2007-05-25,-0.3639
2007-05-29,-0.2922
2007-05-30,0.293
2007-05-31,-0.2922
2007-06-01,0.0
2007-06-04,0.293
2007-06-05,0.0
2007-06-06,-0.2922
2007-06-07,0.2198
2007-06-08,-0.2924
2007-06-11,-0.0733
2007-06-12,0.4402
2007-06-13,-0.5844
2007-06-14,0.4409
2007-06-15,-0.4389
2007-06-18,-0.4409
2007-06-19,0.738
2007-06-20,0.0
2007-06-21,-0.7326
2007-06-22,0.2952
2007-06-25,-0.6623
2007-06-26,0.7407
2007-06-27,-0.9559
2007-06-28,0.5939
2007-06-29,-0.738
2007-07-02,1.0409
2007-07-05,-0.2208
2007-07-06,0.0737
2007-07-09,-0.2948
2007-07-10,0.5174
2007-07-11,-0.6618
2007-07-12,-0.7429
2007-07-13,0.0
2007-07-16,0.3743
2007-07-17,0.2237
2007-07-18,-0.6696
2007-07-19,0.0
2007-07-20,-0.8989
2007-07-23,0.907
2007-07-25,-0.824
2007-07-26,-3.7009
2007-07-27,4.2353
2007-07-30,0.0752
2007-07-31,0.0
2007-08-01,-0.9774
2007-08-02,-0.1519
2007-08-03,-3.0418
2007-08-06,-1.4902
2007-08-07,1.1146
2007-08-08,1.0236
2007-08-09,1.9485999999999999
2007-08-10,-0.3823
2007-08-13,-0.307
2007-08-14,0.077
2007-08-15,0.0
2007-08-16,-0.0769
2007-08-17,-1.0778
2007-08-20,-0.1556
2007-08-21,3.5853
2007-08-22,0.301
2007-08-23,-0.4501
2007-08-27,0.0754
2007-08-28,-0.3012
2007-08-29,0.4532
2007-08-30,0.0752
2007-08-31,0.3757
2007-09-04,0.2246
2007-09-07,-1.9417
2007-09-10,-1.9802
2007-09-11,5.2059
2007-09-12,0.1477
2007-09-13,0.0737
2007-09-14,0.0737
2007-09-19,-5.2283
2007-09-20,0.6216
2007-09-21,1.4672
2007-09-24,-1.2177
2007-09-25,-1.3867
2007-09-26,-1.875
2007-09-27,-1.4331
2007-10-01,4.3619
2007-10-03,-0.8514
2007-10-04,-2.42
2007-10-05,2.0
2007-10-11,0.2362
2007-10-12,0.3928
2007-10-16,0.5477
2007-10-17,-0.7004
2007-10-19,1.9592
2007-10-25,1.0761
2007-10-26,2.6616
2007-10-29,-0.3704
2007-10-31,-3.1227
2007-11-01,-0.1535
2007-11-05,0.4612
2007-11-06,-3.137
2007-11-07,3.4755
2007-11-09,-4.5802
2007-11-12,0.8
2007-11-13,2.0635
2007-11-14,-2.7994
2007-11-16,2.8
2007-11-21,-2.7237
2007-11-23,0.0
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,0.0
2007-11-30,0.24
2007-12-03,0.5587
2007-12-04,1.5079
2007-12-05,-2.2674
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,0.4
2007-12-12,-0.3187
2007-12-13,-0.0799
2007-12-14,0.8
2007-12-17,-0.3968
2007-12-18,-0.7968
2007-12-19,0.0
2007-12-20,0.4016
2007-12-21,0.32
2007-12-31,-0.7177
2008-01-02,0.6426
2008-01-03,-0.2394
2008-01-04,-1.04
2008-01-07,1.0509
2008-01-08,0.4
2008-01-09,-3.1873
2008-01-10,0.823
2008-01-11,-0.4098
2008-01-14,0.823
2008-01-15,0.0
2008-01-16,-1.8776000000000002
2008-01-17,-0.1664
2008-01-18,-2.0833
2008-01-22,4.6809
2008-01-23,-0.4065
2008-01-24,1.2245
2008-01-25,2.5806
2008-01-28,-1.5487
2008-01-30,3.5694
2008-01-31,0.2313
2008-02-04,-0.7692
2008-02-05,-2.3256
2008-02-06,0.0
2008-02-07,0.6349
2008-02-08,-0.7886
2008-02-11,0.159
2008-02-12,-0.1587
2008-02-13,-0.6359
2008-02-19,0.8
2008-02-20,0.0
2008-02-21,-0.3968
2008-02-22,-0.4781
2008-02-25,0.1601
2008-02-26,0.0799
2008-02-28,0.639
2008-02-29,1.1111
2008-03-07,-1.7268
2008-03-10,-0.9585
2008-03-11,-0.8065
2008-03-12,0.813
2008-03-17,0.0
2008-03-19,-0.6452
2008-03-20,0.6494
2008-03-24,0.8065
2008-03-26,-2.0
2008-03-27,-1.2245
2008-03-28,1.2397
2008-04-02,-1.2255
2008-04-03,-0.8254
2008-04-08,-2.25
2008-04-10,2.3018
2008-04-11,2.1757
2008-04-14,0.0
2008-04-16,0.2457
2008-04-18,-0.4085
2008-04-21,-0.4102
2008-04-22,0.4119
2008-04-23,-0.3281
2008-04-28,0.7407
2008-05-01,-3.3497
2008-05-02,0.0
2008-05-05,1.437
2008-05-06,-0.6667
2008-05-12,0.5034
2008-05-13,0.2504
2008-05-14,-0.0833
2008-05-15,0.0833
2008-05-16,-0.0833
2008-05-19,-0.5833
2008-05-20,0.1676
2008-05-21,-0.8368
2008-05-22,-0.0844
2008-05-27,-0.6757
2008-05-28,1.1905000000000001
2008-05-29,0.4202
2008-05-30,0.5858
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,0.9983
2008-06-06,0.0824
2008-06-09,0.7407
2008-06-12,-0.3268
2008-06-13,1.4754
2008-06-17,0.0
2008-06-18,-1.6963
2008-06-20,0.2465
2008-06-23,-0.9836
2008-06-25,-4.2219
2008-06-26,-8.8159
2008-06-27,-0.4739
2008-06-30,9.4286
2008-07-03,-8.6162
2008-07-07,2.3810000000000002
2008-07-08,0.0
2008-07-10,2.6977
2008-07-11,-9.0082
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,1.0
2008-07-17,-0.7921
2008-07-18,7.3353
2008-07-24,-7.02
2008-07-28,0.0
2008-07-29,1.4
2008-08-01,-0.4931
2008-08-04,-0.892
2008-08-06,0.5
2008-08-07,-0.4975
2008-08-13,2.5
2008-08-14,-2.439
2008-08-15,0.0
2008-08-19,0.0
2008-08-20,0.5
2008-08-22,0.0995
2008-08-28,3.6779
2008-08-29,0.0959
2008-09-02,0.5747
2008-09-03,-0.0952
2008-09-04,-2.2879
2008-09-05,0.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-10,0.7805
2008-09-11,-0.7744
2008-09-16,-2.1463
2008-09-17,2.1934
2008-09-18,-1.4634
2008-09-19,-0.099
2008-09-22,-0.3964
2008-09-23,0.4975
2008-09-24,0.0
2008-09-25,0.495
2008-09-26,0.4926
2008-09-29,-1.4706000000000001
2008-09-30,0.0
2008-10-01,-0.4988
2008-10-02,0.0013
2008-10-03,0.0
2008-10-06,0.0
2008-10-07,-0.6
2008-10-08,1.1066
2008-10-09,-16.8
2008-10-13,8.1731
2008-10-15,5.5556
2008-10-16,-3.1579
2008-10-17,8.587
2008-10-21,2.6026
2008-10-23,2.0488
2008-10-24,-4.3977
2008-10-27,0.9
2008-11-06,-4.2369
2008-11-07,5.4592
2008-11-10,3.5329
2008-11-11,-3.5071
2008-11-12,-1.7682
2008-11-13,0.0
2008-11-14,-2.5
2008-11-17,-2.5641
2008-11-19,-1.0526
2008-11-21,-1.0638
2008-11-24,-1.6129
2008-11-25,-1.6393
2008-11-26,-1.3333
2008-12-01,3.2658
2008-12-02,-3.4896
2008-12-05,10.0565
2008-12-09,-13.655
2008-12-10,4.0428
2008-12-11,1.2570999999999999
2008-12-12,9.8194
2008-12-15,0.2055
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,5.1282
2008-12-19,0.0
2008-12-22,-4.0976
2008-12-23,2.238
2008-12-24,0.4975
2008-12-26,1.9802
2008-12-29,-1.9417
2008-12-31,1.5842
2009-01-05,8.8694
2009-01-06,-0.6267
2009-01-09,-8.9593
2009-01-14,0.3976
2009-01-15,-0.495
2009-01-16,-0.4975
2009-01-21,0.0
2009-01-22,9.2
2009-01-26,0.7326
2009-01-27,-4.5455
2009-01-28,4.7619
2009-01-29,0.0
2009-01-30,-4.7273
2009-02-02,-2.1947
2009-02-03,7.3171
2009-02-04,-6.7273
2009-02-05,7.2125
2009-02-10,-8.1818
2009-02-11,8.1188
2009-02-13,-2.0147
2009-02-17,-5.6075
2009-02-18,2.9703
2009-02-19,-0.4808
2009-02-20,6.2802
2009-02-23,-9.1818
2009-02-24,-4.0053
2009-02-25,4.2766
2009-02-26,5.0
2009-02-27,-0.9524
2009-03-02,-3.8462
2009-03-03,9.5
2009-03-04,-4.1096
2009-03-05,-2.8571
2009-03-06,-0.6863
2009-03-09,2.6654
2009-03-10,5.0962
2009-03-11,0.0
2009-03-12,1.2809
2009-03-13,-0.6323
2009-03-16,1.8182
2009-03-17,0.625
2009-03-18,-0.0887
2009-03-19,2.1314
2009-03-20,-1.3043
2009-03-23,2.2026
2009-03-24,-0.8621
2009-03-25,0.0
2009-03-26,0.087
2009-03-27,0.0
2009-03-30,-0.5213
2009-03-31,2.7948
2009-04-01,-1.8692
2009-04-02,-0.4329
2009-04-03,0.5217
2009-04-06,0.6801
2009-04-07,-0.5896
2009-04-08,0.6914
2009-04-09,0.431
2009-04-13,-0.4292
2009-04-14,0.3448
2009-04-15,-0.7732
2009-04-16,1.7316
2009-04-17,0.2553
2009-04-22,-0.4244
2009-04-24,0.1705
2009-04-27,-0.3404
2009-04-28,0.0
2009-04-29,-0.9394
2009-04-30,1.0345
2009-05-01,2.3038
2009-05-04,0.3336
2009-05-05,-0.2504
2009-05-06,2.0011
2009-05-07,-2.5327
2009-05-08,0.5868
2009-05-11,1.6667
2009-05-12,0.082
2009-05-13,-0.6552
2009-05-15,0.9893
2009-05-18,-0.0816
2009-05-19,0.0817
2009-05-20,1.6327
2009-05-21,0.4016
2009-05-22,-0.48
2009-05-26,-0.4019
2009-05-27,-2.3406000000000002
2009-05-28,-1.9835
2009-05-29,4.9747
2009-06-01,-1.6064
2009-06-02,-1.2245
2009-06-03,0.0
2009-06-05,1.157
2009-06-08,-0.7353
2009-06-09,0.7407
2009-06-10,-0.0817
2009-06-11,0.0
2009-06-12,-0.4497
2009-06-15,1.6016
2009-06-16,0.5659
2009-06-17,-0.3215
2009-06-18,-0.8065
2009-06-19,0.0
2009-06-22,0.0
2009-06-23,-1.1381999999999999
2009-06-24,-2.4671
2009-06-25,-0.5059
2009-06-26,2.5423999999999998
2009-06-29,-2.314
2009-06-30,-0.0846
2009-07-01,1.6935
2009-07-02,-2.5812
2009-07-06,0.2564
2009-07-07,-3.2396
2009-07-08,-1.5859
2009-07-09,-1.0743
2009-07-10,1.9091
2009-07-13,1.3381
2009-07-14,0.7923
2009-07-15,2.6201
2009-07-16,-0.8511
2009-07-17,-1.2876
2009-07-20,2.1739
2009-07-21,-0.2553
2009-07-22,0.3413
2009-07-23,0.085
2009-07-24,0.0
2009-07-27,-0.1699
2009-07-28,0.4255
2009-07-29,1.2711999999999999
2009-07-30,0.0
2009-07-31,0.0
2009-08-03,0.0
2009-08-04,-0.0837
2009-08-05,-2.0938
2009-08-06,-4.5338
2009-08-07,2.1505
2009-08-10,0.0877
2009-08-11,-1.6652
2009-08-12,1.1586
2009-08-13,4.9338999999999995
2009-08-14,-5.8774
2009-08-17,0.446
2009-08-18,2.5755
2009-08-19,-0.3463
2009-08-20,-0.2606
2009-08-21,3.1359
2009-08-24,-4.9831
2009-08-25,3.1111
2009-08-26,0.8621
2009-08-27,-2.5641
2009-08-28,-6.8421
2009-08-31,2.8249
2009-09-01,-2.0147
2009-09-02,0.9346
2009-09-03,-1.0185
2009-09-04,-0.6548
2009-09-08,2.4482
2009-09-09,-0.3676
2009-09-10,0.369
2009-09-11,-5.4228
2009-09-14,1.9436
2009-09-15,-3.5272
2009-09-16,1.8775
2009-09-17,0.0873
2009-09-18,0.3004
2009-09-22,-3.285
2009-09-23,0.3996
2009-09-24,-0.199
2009-09-25,1.4955
2009-09-28,2.2593
2009-09-29,-2.0173
2009-09-30,-1.5686
2009-10-01,-1.5936
2009-10-02,-1.1134
2009-10-05,1.3306
2009-10-06,2.5253
2009-10-07,0.8867
2009-10-08,-0.1963
2009-10-09,0.7866
2009-10-12,-2.3415
2009-10-13,0.5994
2009-10-14,1.8868
2009-10-15,-1.0721
2009-10-16,-0.6897
2009-10-19,1.8849
2009-10-20,-2.9211
2009-10-21,-0.6018
2009-10-22,0.8073
2009-10-23,-3.4034
2009-10-26,2.0725
2009-10-27,1.4213
2009-10-28,-0.3003
2009-10-29,2.8112
2009-10-30,-4.1992
2009-11-02,2.2426
2009-11-03,0.5982
2009-11-04,-1.7839
2009-11-05,2.22
2009-11-06,-0.7897
2009-11-09,1.0945
2009-11-10,0.3937
2009-11-11,-0.3922
2009-11-12,-6.8898
2009-11-13,5.4968
2009-11-16,2.6052
2009-11-17,-0.6836
2009-11-18,-1.7699
2009-11-19,-0.1001
2009-11-20,-1.8035999999999999
2009-11-23,3.0612
2009-11-24,-2.0792
2009-11-25,-0.0506
2009-11-27,-0.2529
2009-11-30,-0.1014
2009-12-01,-0.7107
2009-12-02,1.3292
2009-12-03,0.2018
2009-12-04,-0.2014
2009-12-07,-0.2018
2009-12-08,-1.9211
2009-12-09,3.1959
2009-12-10,-3.4965
2009-12-11,0.7246
2009-12-14,-4.0082
2009-12-15,-1.9272
2009-12-16,3.6026
2009-12-17,-3.5827
2009-12-18,3.9344
2009-12-21,1.2618
2009-12-22,-3.6345
2009-12-23,3.7716
2009-12-24,0.2064
2009-12-28,-2.2785
2009-12-29,0.2121
2009-12-30,1.164
2009-12-31,-0.4184
2010-01-04,1.0504
2010-01-05,-0.9356
2010-01-06,-1.2591999999999999
2010-01-07,2.8693
2010-01-08,-1.7652999999999999
2010-01-11,0.1057
2010-01-12,-2.1119
2010-01-13,-0.6472
2010-01-14,5.5375
2010-01-15,-4.1152
2010-01-19,0.7511
2010-01-20,-2.4494
2010-01-21,-1.9651
2010-01-22,-0.1114
2010-01-25,0.5574
2010-01-26,-1.3304
2010-01-27,2.0225
2010-01-28,-1.5419
2010-01-29,4.0268
2010-02-01,-3.7634
2010-02-02,1.8994
2010-02-03,-3.5088
2010-02-04,-5.2273
2010-02-05,-0.5995
2010-02-08,7.117
2010-02-09,3.6036
2010-02-10,1.7391
2010-02-11,-2.2436
2010-02-12,-1.2022
2010-02-16,5.1991
2010-02-17,-1.1567
2010-02-18,-0.6383
2010-02-19,1.3919000000000001
2010-02-22,3.8015
2010-02-23,2.7467
2010-02-24,-3.5644
2010-02-25,-1.6427
2010-02-26,2.8184
2010-03-01,0.0
2010-03-02,-0.4061
2010-03-03,-1.3252
2010-03-04,-2.1694
2010-03-05,2.6399
2010-03-08,-1.4403000000000001
2010-03-09,0.4175
2010-03-10,-4.8857
2010-03-11,0.5464
2010-03-12,-1.8477999999999999
2010-03-15,0.443
2010-03-16,-1.2128
2010-03-17,-0.3348
2010-03-18,-1.3437999999999999
2010-03-19,-4.1998
2010-03-22,-2.7251
2010-03-23,0.3654
2010-03-24,-0.1214
2010-03-25,-2.4301
2010-03-26,0.2491
2010-03-29,1.4907
2010-03-30,1.224
2010-03-31,2.0556
2010-04-01,-10.0711
2010-04-05,10.9354
2010-04-06,1.3064
2010-04-07,-5.041
2010-04-08,-0.4938
2010-04-09,-3.7221
2010-04-12,-1.4175
2010-04-13,1.8300999999999998
2010-04-14,1.6688
2010-04-15,-1.0165
2010-04-16,0.6418
2010-04-19,-5.2296
2010-04-20,1.8843
2010-04-21,2.7741
2010-04-22,3.2134
2010-04-23,0.8717
2010-04-26,0.8642
2010-04-27,-0.8568
2010-04-28,-2.5926
2010-04-29,2.5349
2010-04-30,-4.5735
2010-05-03,2.4611
2010-05-04,-4.804
2010-05-05,-4.9137
2010-05-06,-4.8883
2010-05-07,5.58
2010-05-10,2.2253
2010-05-11,4.6259
2010-05-12,-4.9415
2010-05-13,-0.1368
2010-05-14,-2.3288
2010-05-17,0.561
2010-05-18,-5.0209
2010-05-19,-0.4405
2010-05-20,-3.9823
2010-05-21,1.0753
2010-05-24,-3.1915
2010-05-25,-1.5699
2010-05-26,6.0606
2010-05-27,6.9173
2010-05-28,-8.5795
2010-06-01,1.3846
2010-06-02,3.4901
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,-2.1994
2010-06-10,5.3972999999999995
2010-06-11,0.0
2010-06-14,-5.4054
2010-06-15,0.3008
2010-06-16,-1.7991000000000001
2010-06-17,-0.3053
2010-06-18,0.9188
2010-06-21,-1.9727000000000001
2010-06-22,0.3096
2010-06-23,6.1728
2010-06-24,-11.1919
2010-06-25,-2.7823
2010-06-28,-5.8923
2010-06-29,6.4401
2010-06-30,1.6806999999999999
2010-07-01,1.6529
2010-07-02,-8.9431
2010-07-06,0.8929
2010-07-07,2.3009
2010-07-08,-2.0761
2010-07-09,0.53
2010-07-12,-0.3515
