ticker,TLND US Equity
2016-12-16,-0.0823
2016-12-19,-2.7183
2016-12-20,0.8467
2016-12-21,-0.7137
2016-12-22,-0.7611
2016-12-23,-0.1704
2016-12-27,-2.8169
2016-12-28,-1.1858
2016-12-29,1.4667
2016-12-30,-2.7595
2017-01-03,0.4505
2017-01-04,-0.8969
2017-01-05,0.0452
2017-01-06,2.6685
2017-01-09,0.0441
2017-01-10,1.9815
2017-01-11,2.7202
2017-01-12,-1.4712
2017-01-13,0.6826
2017-01-17,-1.3982999999999999
2017-01-18,0.7735
2017-01-19,0.8102
2017-01-20,0.846
2017-01-23,-3.146
2017-01-24,-1.6457000000000002
2017-01-25,-1.1449
2017-01-26,-0.5345
2017-01-27,0.7165
2017-01-30,0.5336
2017-01-31,-0.3981
2017-02-01,2.2202
2017-02-02,-0.7385
2017-02-03,-0.3939
2017-02-06,0.7909
2017-02-07,-0.3051
2017-02-08,0.3061
2017-02-09,0.6539
2017-02-10,16.5006
2017-02-13,-2.0074
2017-02-14,-2.5417
2017-02-15,2.6469
2017-02-16,2.3891
2017-02-17,2.3704
2017-02-21,0.0362
2017-02-22,-1.085
2017-02-23,-0.841
2017-02-24,0.295
2017-02-27,-1.2132
2017-02-28,0.8932
2017-03-01,1.1066
2017-03-02,-0.1094
2017-03-03,-1.2053
2017-03-06,-1.6636
2017-03-07,-1.0526
2017-03-08,2.8495
2017-03-09,0.1478
2017-03-10,2.3608000000000002
2017-03-13,0.5405
2017-03-14,0.6093
2017-03-15,2.4938000000000002
2017-03-16,1.9811999999999999
2017-03-17,2.4199
2017-03-20,-0.1997
2017-03-21,-2.2341
2017-03-22,-0.6821
2017-03-23,-0.7555
2017-03-24,-1.1419
2017-03-27,-4.0952
2017-03-28,5.292
2017-03-29,0.4159
2017-03-30,0.5868
2017-03-31,2.1963
2017-04-03,-1.0578
2017-04-04,2.189
2017-04-05,0.7639
2017-04-06,1.3843
2017-04-07,-0.2276
2017-04-10,1.3359
2017-04-11,0.3537
2017-04-12,-3.3643
2017-04-13,-1.4257
2017-04-17,-1.7154
2017-04-18,0.0
2017-04-19,2.4983
2017-04-20,0.4007
2017-04-21,-1.0309
2017-04-24,1.0417
2017-04-25,1.0309
2017-04-26,-1.7774999999999999
2017-04-27,0.5027
2017-04-28,-0.4001
2017-05-01,3.0131
2017-05-02,0.325
2017-05-03,-0.3239
2017-05-04,0.0325
2017-05-05,0.7797
2017-05-08,-0.4191
2017-05-09,-0.2266
2017-05-10,3.3744
2017-05-11,0.408
2017-05-12,-0.0938
2017-05-15,3.5982
2017-05-16,-0.9665
2017-05-17,-2.0433
2017-05-18,0.3425
2017-05-19,-0.6826
2017-05-22,-0.4998
2017-05-23,1.4129
2017-05-24,3.3437
2017-05-25,3.6249000000000002
2017-05-26,-1.2431
2017-05-30,-3.308
2017-05-31,-0.7872
2017-06-01,-0.1221
2017-06-02,2.9636
2017-06-05,2.2255
2017-06-06,1.2772000000000001
2017-06-07,-0.3439
2017-06-08,3.0198
2017-06-09,0.8375
2017-06-12,-6.3123000000000005
2017-06-13,3.221
2017-06-14,1.6318000000000001
2017-06-15,0.338
2017-06-16,1.7967
2017-06-19,2.0408
2017-06-20,-1.0811
2017-06-21,-1.3934
2017-06-22,0.7204
2017-06-23,0.4127
2017-06-26,-3.3973
2017-06-27,-0.8792
2017-06-28,0.4578
2017-06-29,-2.5064
2017-06-30,1.6068
2017-07-03,-2.1564
2017-07-05,2.7329
2017-07-06,-0.1144
2017-07-07,1.4032
2017-07-10,3.05
2017-07-11,0.7399
2017-07-12,4.4886
2017-07-13,-0.1822
2017-07-14,0.626
2017-07-17,0.311
2017-07-18,-0.2842
2017-07-19,1.5030000000000001
2017-07-20,-2.1445
2017-07-21,0.7827
2017-07-24,0.1812
2017-07-25,-0.4134
2017-07-26,2.1017
2017-07-27,-2.4905
2017-07-28,-1.5636999999999999
2017-07-31,0.1589
2017-08-01,0.0529
2017-08-02,-0.8719
2017-08-03,1.8124
2017-08-04,1.911
2017-08-07,-1.1302
2017-08-08,-2.2603
2017-08-09,0.824
2017-08-10,-1.0809
2017-08-11,0.0
2017-08-14,2.1322
2017-08-15,0.8873
2017-08-16,2.7419000000000002
2017-08-17,-2.4421
2017-08-18,0.2839
2017-08-21,-2.316
2017-08-22,1.7913999999999999
2017-08-23,-0.1553
2017-08-24,-0.1296
2017-08-25,-0.8824
2017-08-28,1.9377
2017-08-29,-0.6936
2017-08-30,1.2416
2017-08-31,0.6643
2017-09-01,0.7868
2017-09-05,-1.2843
2017-09-06,-0.8163
2017-09-07,1.1574
2017-09-08,-0.2034
2017-09-11,0.9172
2017-09-12,-0.7826
2017-09-13,-1.0178
2017-09-14,-0.2571
2017-09-15,1.1082
2017-09-18,-1.1726
2017-09-19,2.2182
2017-09-20,-0.1262
2017-09-21,2.956
2017-09-22,1.0798
2017-09-25,-3.7388
2017-09-26,-1.1602000000000001
2017-09-27,0.1021
2017-09-28,2.0393
2017-09-29,2.2733
2017-10-02,-1.0747
2017-10-03,-0.6173
2017-10-04,1.0932
2017-10-05,-0.4178
2017-10-06,0.2962
2017-10-09,0.3937
2017-10-10,-1.9607999999999999
2017-10-11,1.225
2017-10-12,0.6668
2017-10-13,-0.0245
2017-10-16,0.638
2017-10-17,-0.2438
2017-10-18,0.5133
2017-10-19,-0.3891
2017-10-20,0.1221
2017-10-23,0.0
2017-10-24,0.3414
2017-10-25,-1.9441000000000002
2017-10-26,1.2887
2017-10-27,-0.4894
2017-10-30,0.4918
2017-10-31,1.3213
2017-11-01,1.5455
2017-11-02,-0.0476
2017-11-03,1.4989
2017-11-06,3.2114
2017-11-07,-0.9766
2017-11-08,2.0183
2017-11-09,-0.9667
2017-11-10,-0.9535
2017-11-13,-0.9856
2017-11-14,-1.1806
2017-11-15,-2.0848
2017-11-16,-3.9234
2017-11-17,4.1584
2017-11-20,1.6256
2017-11-21,1.0821
2017-11-22,-0.3956
2017-11-24,0.0234
2017-11-27,-0.8176
2017-11-28,-1.3189
2017-11-29,-4.1289
2017-11-30,-0.4979
2017-12-01,-1.326
2017-12-04,-3.2708
2017-12-05,0.1835
2017-12-06,2.9042
2017-12-07,2.6443
2017-12-08,2.7
2017-12-11,-1.206
2017-12-12,0.708
2017-12-13,1.0182
2017-12-14,-2.3998
2017-12-15,-1.4261
2017-12-18,-3.2178
2017-12-19,-0.5155
2017-12-20,0.3627
2017-12-21,-1.6520000000000001
2017-12-22,-0.6299
2017-12-26,-1.2414
2017-12-27,-0.9896
2017-12-28,-0.081
2017-12-29,1.3247
2018-01-02,-0.9605
2018-01-03,2.5054
2018-01-04,2.8647
2018-01-05,3.4492
2018-01-08,2.7661
2018-01-09,-3.1483
2018-01-10,-3.2754
2018-01-11,0.744
2018-01-12,0.4838
2018-01-16,-2.5596
2018-01-17,1.5605
2018-01-18,0.5122
2018-01-19,-0.4076
2018-01-22,-0.7419
2018-01-23,1.0052
2018-01-24,-1.0717
2018-01-25,-3.9206
2018-01-26,5.6376
2018-01-29,-2.6429
2018-01-30,-0.1305
2018-01-31,1.8557000000000001
2018-02-01,-1.2574
2018-02-02,-0.9356
2018-02-05,-2.0986
2018-02-06,-0.2144
2018-02-07,-1.0473
2018-02-08,-2.3066
2018-02-09,-0.1667
2018-02-12,3.3667
2018-02-13,3.0148
2018-02-14,10.5304
2018-02-15,0.0946
2018-02-16,0.4015
2018-02-20,-0.7763
2018-02-21,0.0
2018-02-22,-0.5216
2018-02-23,1.6444
2018-02-26,1.3365
2018-02-27,2.9385
2018-02-28,5.8215
2018-03-01,2.294
2018-03-02,3.8829000000000002
2018-03-05,2.3786
2018-03-06,-2.1671
2018-03-07,-5.3682
2018-03-08,1.1177
2018-03-09,-0.7925
2018-03-12,-2.1652
2018-03-13,0.9884
2018-03-14,0.0
2018-03-15,1.8298
2018-03-16,-1.379
2018-03-19,-0.911
2018-03-20,5.6019
2018-03-21,-0.9314
2018-03-22,0.5927
2018-03-23,-1.4222000000000001
2018-03-26,2.2259
2018-03-27,-2.8024
2018-03-28,-2.2609
2018-03-29,2.1222
2018-04-02,-4.3225
2018-04-03,0.152
2018-04-04,-0.1735
2018-04-05,2.0639
2018-04-06,-0.596
2018-04-09,0.257
2018-04-10,0.1709
2018-04-11,0.5117
2018-04-12,2.0365
2018-04-13,1.9335
2018-04-16,-0.4691
2018-04-17,2.6433999999999997
2018-04-18,-0.7586
2018-04-19,-2.2128
2018-04-20,-2.0983
2018-04-23,-0.3362
2018-04-24,0.253
2018-04-25,0.5468
2018-04-26,2.2589
2018-04-27,1.3704
2018-04-30,-1.5335
2018-05-01,2.2131
2018-05-02,0.7017
2018-05-03,3.8025
2018-05-04,4.814
2018-05-07,3.5133
2018-05-08,-1.3435000000000001
2018-05-09,1.9531
2018-05-10,4.6924
2018-05-11,-3.7603
2018-05-14,1.5350000000000001
2018-05-15,-4.5353
2018-05-16,0.3959
2018-05-17,-1.3623
2018-05-18,2.217
2018-05-21,-0.2667
2018-05-22,-0.3922
2018-05-23,3.5075
2018-05-24,0.3804
2018-05-25,-1.0334
2018-05-29,1.2182
2018-05-30,-2.218
2018-05-31,-0.1583
2018-06-01,0.6869
2018-06-04,-0.5422
2018-06-05,1.0025
2018-06-06,2.0721
2018-06-07,-3.8212
2018-06-08,-0.1064
2018-06-11,2.5746
2018-06-12,1.0905
2018-06-13,5.0856
2018-06-14,2.2487
2018-06-15,-1.8645
2018-06-18,1.8025
2018-06-19,0.8933
2018-06-20,-0.7905
2018-06-21,-3.4582
2018-06-22,-2.8392
2018-06-25,-1.4611
2018-06-26,0.4655
2018-06-27,-3.5524
2018-06-28,5.0
2018-06-29,5.5414
2018-07-02,-0.8189
2018-07-03,-2.5579
2018-07-05,1.0135
2018-07-06,-0.3618
2018-07-09,2.2615
2018-07-10,-0.9201
2018-07-11,-1.7758
2018-07-12,3.8811999999999998
2018-07-13,-0.0479
2018-07-16,-1.0064
2018-07-17,0.5325
2018-07-18,0.8026
2018-07-19,-0.2389
2018-07-20,-0.9417
2018-07-23,-0.0161
2018-07-24,-0.7252
2018-07-25,0.8442
2018-07-26,-0.5956
2018-07-27,-1.1822
2018-07-30,-3.6545
2018-07-31,0.6123
2018-08-01,2.891
2018-08-02,-1.4131
2018-08-03,-4.2333
2018-08-06,0.9398
2018-08-07,-2.8966
2018-08-08,-0.4616
2018-08-09,5.066
2018-08-10,-0.3565
2018-08-13,-0.2385
2018-08-14,1.298
2018-08-15,-0.7419
2018-08-16,-0.3567
2018-08-17,-0.017
2018-08-20,0.2558
2018-08-21,-0.3912
2018-08-22,-0.1024
2018-08-23,1.0084
2018-08-24,2.5212
2018-08-27,-0.5281
2018-08-28,5.8736
2018-08-29,-0.6425
2018-08-30,-1.9558
2018-08-31,-0.9813
2018-09-04,2.3396
2018-09-05,0.9525
2018-09-06,4.1044
2018-09-07,1.435
2018-09-10,3.2018
2018-09-11,-0.8658
2018-09-12,2.6201
2018-09-13,-1.1489
2018-09-14,-0.0574
2018-09-17,-0.4738
2018-09-18,0.4905
2018-09-19,-1.1054
2018-09-20,1.6838
2018-09-21,-0.3141
2018-09-24,0.6874
2018-09-25,3.6695
2018-09-26,-2.8262
2018-09-27,-1.0165
2018-09-28,-0.5277
2018-10-01,-1.3479
2018-10-02,-1.9331
2018-10-03,2.2677
2018-10-04,-2.1159
2018-10-05,0.7107
2018-10-08,-1.529
2018-10-09,-5.2254
2018-10-10,-6.1122
2018-10-11,-0.8054
2018-10-12,3.6874000000000002
2018-10-15,1.1582
2018-10-16,4.7734
2018-10-17,0.1539
2018-10-18,-0.9989
2018-10-19,-4.1292
2018-10-22,3.2869
2018-10-23,-3.4175
2018-10-24,-2.8729
2018-10-25,2.0388
2018-10-26,-4.9132
2018-10-29,-1.5329000000000002
2018-10-30,4.0056
2018-10-31,4.1877
2018-11-01,1.8885999999999998
2018-11-02,-1.109
2018-11-05,-4.5018
2018-11-06,0.6375
2018-11-07,4.8508
2018-11-08,-30.9539
2018-11-09,-4.3979
2018-11-12,-0.5299
2018-11-13,-1.5495999999999999
2018-11-14,-2.1889
2018-11-15,-2.9419
2018-11-16,-3.1088
2018-11-19,-6.7379999999999995
2018-11-20,-4.7305
2018-11-21,2.4375999999999998
2018-11-23,-0.9401
2018-11-26,0.2966
2018-11-27,-1.7149999999999999
2018-11-28,3.4596999999999998
2018-11-29,1.1631
2018-11-30,-0.1437
2018-12-03,6.1025
2018-12-04,0.7325
2018-12-06,3.6897
2018-12-07,5.2208
2018-12-10,0.9874
2018-12-11,-6.0621
2018-12-12,-3.1746
2018-12-13,-4.273
2018-12-14,-1.4318
2018-12-17,-5.2407
2018-12-18,2.7352
2018-12-19,-0.8484
2018-12-20,-2.8917
2018-12-21,-2.7043
2018-12-24,3.0606
2018-12-26,8.697
2018-12-27,-0.2788
2018-12-28,0.671
2018-12-31,2.9714
2019-01-02,1.726
2019-01-03,-1.3786
2019-01-04,2.9032
2019-01-07,2.6646
2019-01-08,-0.8397
2019-01-09,-6.0559
2019-01-10,0.2185
2019-01-11,-1.6353
2019-01-14,-0.0277
2019-01-15,5.3215
2019-01-16,2.6579
2019-01-17,0.3845
2019-01-18,0.8682
2019-01-22,-4.0
2019-01-23,-0.5011
2019-01-24,-0.9011
2019-01-25,-0.2407
2019-01-28,-2.1448
2019-01-29,-2.0274
2019-01-30,0.3076
2019-01-31,3.7077999999999998
2019-02-01,1.1022
2019-02-04,-2.2069
2019-02-05,3.7792
2019-02-06,1.3623
2019-02-07,-2.4295999999999998
2019-02-08,-0.4238
2019-02-11,-1.1439
2019-02-12,0.0269
2019-02-13,0.2152
2019-02-14,0.2148
2019-02-15,19.8768
2019-02-19,0.7821
2019-02-20,-3.2151
2019-02-21,6.575
2019-02-22,-0.3439
2019-02-25,1.0138
2019-02-26,2.7119
2019-02-27,2.5364
2019-02-28,-2.8792
2019-03-01,-0.3132
2019-03-04,-1.6754
2019-03-05,-1.2141
2019-03-06,-0.884
2019-03-07,-0.1088
2019-03-08,0.0218
2019-03-11,3.3965
2019-03-12,1.0739
2019-03-13,1.25
2019-03-14,-0.5144
2019-03-15,1.8407
2019-03-18,1.381
2019-03-19,2.0433
2019-03-20,0.0785
2019-03-21,0.4512
2019-03-22,-3.4368
2019-03-25,-0.8089
2019-03-26,0.9174
2019-03-27,-0.303
2019-03-28,0.6282
2019-03-29,1.8325
2019-04-01,-0.8305
2019-04-02,0.5583
2019-04-03,0.4957
2019-04-04,-0.6511
2019-04-05,-0.1787
2019-04-08,2.2284
2019-04-09,-0.6617
2019-04-10,0.7641
2019-04-11,1.4388
2019-04-12,-0.3259
2019-04-15,0.0577
2019-04-16,-1.4799
2019-04-17,-0.3902
2019-04-18,-0.6659
2019-04-22,0.3352
2019-04-23,1.5327
2019-04-24,-1.7999
2019-04-25,-1.3007
2019-04-26,-0.9784
2019-04-29,-1.2099
2019-04-30,1.2043
2019-05-01,-1.4724
2019-05-02,1.1873
2019-05-03,0.5665
2019-05-06,0.523
2019-05-07,-1.5209000000000001
2019-05-08,-1.9915
2019-05-09,1.8039
2019-05-10,0.1222
2019-05-13,-2.7461
2019-05-14,1.1504
2019-05-15,-1.1787
2019-05-16,2.3227
2019-05-17,-1.8814
2019-05-20,-0.8962
2019-05-21,1.7035
2019-05-22,-0.8478
2019-05-23,-1.4599
2019-05-24,1.6085
2019-05-28,-0.7498
2019-05-29,-1.0283
2019-05-30,2.4173
2019-05-31,-3.4369
2019-06-03,-2.723
2019-06-04,-2.16
2019-06-05,-0.1352
2019-06-06,-3.6093
2019-06-07,-5.9209
2019-06-10,0.8458
2019-06-11,-1.3074
2019-06-12,1.9245
2019-06-13,-0.3678
2019-06-14,-1.3783
2019-06-17,2.9199
2019-06-18,-2.4733
2019-06-19,-0.8951
2019-06-20,0.6774
2019-06-21,-1.1712
2019-06-24,-4.0595
2019-06-25,-1.2615
2019-06-26,-1.0114
2019-06-27,0.6722
2019-06-28,3.0716
2019-07-01,-1.1402
2019-07-02,-0.5767
2019-07-03,0.4218
2019-07-05,-1.8639999999999999
2019-07-08,-0.9631
2019-07-09,-0.7293
2019-07-10,-0.4354
2019-07-11,1.0659
2019-07-12,-1.8117999999999999
2019-07-15,0.5508
2019-07-16,-1.616
2019-07-17,-2.4499
2019-07-18,-0.4566
2019-07-19,-0.258
2019-07-22,-0.5749
2019-07-23,-0.9251
2019-07-24,-0.817
2019-07-25,1.0297
2019-07-26,3.0577
2019-07-29,-2.1192
2019-07-30,-1.53
2019-07-31,-3.8112
2019-08-01,0.7315
2019-08-02,-2.4206
2019-08-05,-1.0233
2019-08-06,6.3596
2019-08-07,-5.6259
2019-08-08,18.8514
2019-08-09,3.5189
2019-08-12,-2.3338
2019-08-13,2.6494
2019-08-14,1.0881
2019-08-15,-2.1026
2019-08-16,2.6847
2019-08-19,-0.498
2019-08-20,-1.5516
2019-08-21,-0.4321
2019-08-22,0.1787
2019-08-23,3.1855
2019-08-26,-3.0378
2019-08-27,0.1528
2019-08-28,-0.4578
2019-08-29,5.3654
2019-08-30,-1.3336999999999999
2019-09-03,1.3025
2019-09-04,-0.0728
2019-09-05,-5.9966
2019-09-06,-0.0258
2019-09-09,-3.9266
2019-09-10,-0.8336
2019-09-11,0.8406
2019-09-12,5.1089
2019-09-13,-2.5326
2019-09-16,0.315
2019-09-17,3.4275
2019-09-18,-1.5431
2019-09-19,1.1048
2019-09-20,-3.1766
2019-09-23,-1.1811
2019-09-24,-5.1527
2019-09-25,-1.9322
2019-09-26,-1.542
2019-09-27,2.3202
2019-09-30,-3.6848
2019-10-01,0.1766
2019-10-02,0.7638
2019-10-03,3.4111000000000002
2019-10-04,-0.0282
2019-10-07,1.8895
2019-10-08,-1.7991000000000001
2019-10-09,-0.3382
2019-10-10,-0.0283
2019-10-11,-0.9335
2019-10-14,5.5682
2019-10-15,0.1893
2019-10-16,-2.7268
2019-10-17,2.8587
2019-10-18,-3.157
2019-10-21,0.3622
2019-10-22,-4.6086
2019-10-23,-2.4447
2019-10-24,0.3878
2019-10-25,0.2377
2019-10-28,-0.7708
2019-10-29,-0.2988
2019-10-30,2.6071
2019-10-31,3.8551
2019-11-01,3.4308
2019-11-04,-1.7945
2019-11-05,-0.2769
2019-11-06,-2.1932
2019-11-07,-0.9935
2019-11-08,0.6307
2019-11-11,2.4217
2019-11-12,-2.3922
2019-11-13,-1.9949
2019-11-14,4.5362
2019-11-15,6.509
2019-11-18,-2.5594
2019-11-19,3.7523
2019-11-20,-0.6458
2019-11-21,0.754
2019-11-22,-2.0903
2019-11-25,0.0
2019-11-26,-0.6589
2019-11-27,0.7164
2019-11-29,0.0
2019-12-02,-1.607
2019-12-03,1.1513
2019-12-04,-0.6617
2019-12-05,0.8793
2019-12-06,0.2641
2019-12-09,-1.3961999999999999
2019-12-10,-0.4809
2019-12-11,-2.0134
2019-12-12,0.7671
2019-12-13,3.3442
2019-12-16,3.0518
2019-12-17,-2.553
2019-12-18,2.3317
2019-12-19,0.7168
2019-12-20,1.6014
2019-12-23,2.677
2019-12-24,-1.1452
2019-12-26,1.4788999999999999
2019-12-27,-1.1902
2019-12-30,-1.6716
2019-12-31,-2.225
2020-01-02,4.2444
2020-01-03,1.0056
2020-01-06,0.3643
2020-01-07,-0.8952
2020-01-08,2.71
2020-01-09,-1.7114
2020-01-10,0.2902
2020-01-13,0.627
2020-01-14,-1.9409999999999998
2020-01-15,-0.8553
2020-01-16,-1.0845
2020-01-17,-0.8223
2020-01-21,-1.7839
2020-01-22,-0.6907
2020-01-23,1.4168
2020-01-24,0.1778
2020-01-27,-2.003
2020-01-28,-0.4916
2020-01-29,-1.17
2020-01-30,-1.7627000000000002
2020-01-31,-1.1784
2020-02-03,-0.8943
2020-02-04,0.1641
2020-02-05,-1.6107
2020-02-06,-0.7769
2020-02-07,-0.2796
2020-02-10,1.9348999999999998
2020-02-11,0.5777
2020-02-12,0.7112
2020-02-13,2.2814
2020-02-14,-9.0016
2020-02-18,-2.5387
2020-02-19,9.5808
2020-02-20,0.0273
2020-02-21,0.956
2020-02-24,0.7305
2020-02-25,-1.1818
2020-02-26,0.1903
2020-02-27,0.3527
2020-02-28,-0.1892
2020-03-02,-1.8147
2020-03-03,-3.3103
2020-03-04,-1.826
2020-03-05,-2.2377
2020-03-06,-4.2509
2020-03-09,-6.8612
2020-03-10,-0.8667
2020-03-11,-5.8171
2020-03-12,-7.176
2020-03-13,1.5
2020-03-16,-11.9363
2020-03-17,-3.6145
2020-03-18,-10.7143
2020-03-19,2.35
2020-03-20,2.1983
2020-03-23,-8.652
2020-03-24,7.2737
2020-03-25,2.2439
2020-03-26,4.6279
2020-03-27,-3.1008
2020-03-30,8.0941
2020-03-31,-2.3509
2020-04-01,-8.0695
2020-04-02,-6.1106
2020-04-03,-1.3946
2020-04-06,4.7669
2020-04-07,7.5
2020-04-08,20.2791
2020-04-09,-0.9667
2020-04-13,0.5857
2020-04-14,1.2034
2020-04-15,0.1151
2020-04-16,-2.9502
2020-04-17,2.4477
2020-04-20,1.0405
2020-04-21,-11.8612
2020-04-22,2.5097
2020-04-23,-2.4061
2020-04-24,0.346
2020-04-27,1.3362
2020-04-28,6.4653
2020-04-29,8.0703
2020-04-30,-3.586
2020-05-01,-2.569
2020-05-04,3.5419
2020-05-05,2.6986
2020-05-06,3.3679
2020-05-07,7.125
2020-05-08,-0.7687
2020-05-11,2.6945
2020-05-12,0.1312
2020-05-13,-1.5394999999999999
2020-05-14,-1.6301
2020-05-15,-0.2029
2020-05-18,-0.1355
2020-05-19,0.9501
2020-05-20,4.3361
2020-05-21,-0.9665
2020-05-22,-2.7326
2020-05-26,3.3445
2020-05-27,-2.9773
2020-05-28,-0.2668
2020-05-29,3.1104
2020-06-01,7.1359
2020-06-02,7.8414
2020-06-03,4.8007
2020-06-04,-3.4289
2020-06-05,-4.4105
2020-06-08,-2.5537
2020-06-09,1.5485
2020-06-10,4.3988
2020-06-11,-5.7584
2020-06-12,0.3279
2020-06-15,3.0006
2020-06-16,3.4035
2020-06-17,-2.4268
2020-06-18,0.9434
2020-06-19,-0.8213
2020-06-22,-0.4283
2020-06-23,-1.2332
2020-06-24,-2.5552
2020-06-25,4.0822
2020-06-26,-0.1145
2020-06-29,-0.7452
2020-06-30,0.0866
2020-07-01,3.5776
2020-07-02,2.3677
2020-07-06,-1.1429
2020-07-07,-1.4864
2020-07-08,1.3691
2020-07-09,-2.7288
2020-07-10,0.7651
2020-07-13,-3.1496
2020-07-14,-0.1452
2020-07-15,6.0192
2020-07-16,-1.1519
2020-07-17,-1.1099
2020-07-20,4.9102
2020-07-21,-2.1129
2020-07-22,2.4044
2020-07-23,-3.4952
2020-07-24,-2.4606
2020-07-27,0.3118
2020-07-28,-3.5603
2020-07-29,-0.1758
2020-07-30,2.7884
2020-07-31,0.9138
