ticker,CAT US Equity
2000-05-23,-1.7107
2000-05-24,0.4747
2000-05-25,-4.0945
2000-05-26,0.1642
2000-05-30,0.4918
2000-05-31,-0.1631
2000-06-01,3.9215999999999998
2000-06-02,3.3019
2000-06-05,-2.5875
2000-06-06,-2.3438
2000-06-07,-0.64
2000-06-08,-1.7713
2000-06-09,0.3279
2000-06-12,0.9804
2000-06-13,-3.5599
2000-06-14,1.0067
2000-06-15,-1.6611
2000-06-16,-2.8716
2000-06-19,-2.2609
2000-06-20,-0.1779
2000-06-21,0.1783
2000-06-22,-1.9573
2000-06-23,0.5445
2000-06-26,0.5415
2000-06-27,2.5135
2000-06-28,1.3135
2000-06-29,-3.1979
2000-06-30,-3.2143
2000-07-03,6.2731
2000-07-05,-2.2569
2000-07-06,-1.0657
2000-07-07,-2.5135
2000-07-10,0.9208
2000-07-11,5.4745
2000-07-12,1.2111
2000-07-13,-1.7094
2000-07-14,-0.5217
2000-07-17,-0.0874
2000-07-18,6.6387
2000-07-19,0.4967
2000-07-20,-2.3064
2000-07-21,-1.5177
2000-07-24,-0.6849
2000-07-25,-1.0345
2000-07-26,-3.1359
2000-07-27,0.3597
2000-07-28,0.5376
2000-07-31,-2.852
2000-08-01,0.7339
2000-08-02,2.0036
2000-08-03,0.1786
2000-08-04,-0.6239
2000-08-07,5.2915
2000-08-08,4.5997
2000-08-09,-1.9544000000000001
2000-08-10,-0.3322
2000-08-11,3.0
2000-08-14,1.1327
2000-08-15,-1.04
2000-08-16,-0.0808
2000-08-17,-0.9709
2000-08-18,-0.1634
2000-08-21,-1.3093
2000-08-22,0.3317
2000-08-23,-1.8182
2000-08-24,1.5152
2000-08-25,-0.1658
2000-08-28,-1.1628
2000-08-29,2.3529
2000-08-30,-1.3136
2000-08-31,-2.111
2000-09-01,1.4766
2000-09-05,2.0101
2000-09-06,1.642
2000-09-07,-1.6155
2000-09-08,-0.6568
2000-09-11,1.3223
2000-09-12,-0.8157
2000-09-13,1.8092000000000001
2000-09-14,1.454
2000-09-15,-4.6178
2000-09-18,-3.6728
2000-09-19,-1.5598
2000-09-20,-0.8803
2000-09-21,-1.0657
2000-09-22,0.8977
2000-09-25,1.0676
2000-09-26,-1.4085
2000-09-27,-4.2857
2000-09-28,1.4925
2000-09-29,-8.8235
2000-10-02,10.4839
2000-10-03,2.3723
2000-10-04,0.1783
2000-10-05,-0.3559
2000-10-06,-1.4285999999999999
2000-10-09,0.1812
2000-10-10,-3.4358
2000-10-11,-0.3745
2000-10-12,-4.1353
2000-10-13,-0.5882
2000-10-16,0.1972
2000-10-17,-3.9370000000000003
2000-10-18,-1.1393
2000-10-19,2.3061
2000-10-20,0.6148
2000-10-23,2.444
2000-10-24,1.3917
2000-10-25,-1.7647
2000-10-26,1.5968
2000-10-27,3.3399
2000-10-30,6.2738
2000-10-31,0.3578
2000-11-01,-0.8913
2000-11-02,0.1799
2000-11-03,0.0
2000-11-06,3.9497
2000-11-07,-0.1727
2000-11-08,0.8651
2000-11-09,0.3431
2000-11-10,-2.2222
2000-11-13,1.2238
2000-11-14,-0.3454
2000-11-15,1.7330999999999999
2000-11-16,-1.0221
2000-11-17,1.7212
2000-11-20,0.6768
2000-11-21,2.8571
2000-11-22,-1.1438
2000-11-24,2.8099
2000-11-27,2.09
2000-11-28,-1.7323
2000-11-29,2.8846
2000-11-30,-2.0249
2000-12-01,3.4976
2000-12-04,6.4516
2000-12-05,0.1443
2000-12-06,-4.1787
2000-12-07,0.0
2000-12-08,0.1504
2000-12-11,1.8018
2000-12-12,0.0
2000-12-13,-1.6223999999999998
2000-12-14,-2.3988
2000-12-15,0.3072
2000-12-18,3.6753
2000-12-19,1.3294000000000001
2000-12-20,0.4373
2000-12-21,3.9187
2000-12-22,4.1899
2000-12-26,2.4129
2000-12-27,-0.5236
2000-12-28,0.2632
2000-12-29,-0.6562
2001-01-02,-2.1136
2001-01-03,0.4049
2001-01-04,4.7043
2001-01-05,-5.7766
2001-01-08,-0.2725
2001-01-09,-0.1366
2001-01-10,-1.3679999999999999
2001-01-11,0.8322
2001-01-12,-3.8514
2001-01-16,2.289
2001-01-17,0.6993
2001-01-18,-6.4667
2001-01-19,-2.6946
2001-01-22,0.6154
2001-01-23,1.8349
2001-01-24,1.3514
2001-01-25,2.6667
2001-01-26,-0.1443
2001-01-29,-0.3468
2001-01-30,3.0162
2001-01-31,-0.4054
2001-02-01,0.2488
2001-02-02,-0.1353
2001-02-05,-1.1294
2001-02-06,-0.5712
2001-02-07,0.2068
2001-02-08,-0.986
2001-02-09,-0.4169
2001-02-12,0.3023
2001-02-13,0.3014
2001-02-14,-0.7859
2001-02-15,2.7959
2001-02-16,-1.0199
2001-02-20,-4.2821
2001-02-21,-2.0096
2001-02-22,-0.6592
2001-02-23,-1.4746000000000001
2001-02-26,3.8414
2001-02-27,2.0658
2001-02-28,-2.0946
2001-03-01,0.9615
2001-03-02,1.619
2001-03-05,3.866
2001-03-06,0.406
2001-03-07,5.1449
2001-03-08,2.1154
2001-03-09,-1.9879
2001-03-12,-4.0137
2001-03-13,2.4244
2001-03-14,-2.7362
2001-03-15,0.4689
2001-03-16,-0.8889
2001-03-19,1.2107999999999999
2001-03-20,-2.8135
2001-03-21,-3.8523
2001-03-22,-1.9203000000000001
2001-03-23,0.9669
2001-03-26,2.8011
2001-03-27,4.3316
2001-03-28,1.5625
2001-03-29,-1.9341
2001-03-30,-0.5379
2001-04-02,0.1352
2001-04-03,-5.1305
2001-04-04,3.297
2001-04-05,5.1206
2001-04-06,-2.6868
2001-04-09,0.9652
2001-04-10,1.6007
2001-04-11,-1.2254
2001-04-12,4.1427
2001-04-16,-0.5531
2001-04-17,-2.1390000000000002
2001-04-18,5.9016
2001-04-19,-0.8875
2001-04-20,0.4195
2001-04-23,0.7728
2001-04-24,0.1036
2001-04-25,3.5197000000000003
2001-04-26,-1.3
2001-04-27,1.9453
2001-04-30,-0.2186
2001-05-01,1.1554
2001-05-02,-0.9453
2001-05-03,-0.5169
2001-05-04,1.0192
2001-05-07,1.8991
2001-05-08,0.6601
2001-05-09,0.2893
2001-05-10,2.75
2001-05-11,-0.4305
2001-05-14,-0.7143
2001-05-15,0.6058
2001-05-16,5.2126
2001-05-17,-1.1804999999999999
2001-05-18,0.0
2001-05-21,0.8145
2001-05-22,0.8977
2001-05-23,-2.1352
2001-05-24,-1.0909
2001-05-25,-0.7353
2001-05-29,2.1111
2001-05-30,-3.1556
2001-05-31,1.4232
2001-06-01,1.274
2001-06-04,1.6955
2001-06-05,0.1972
2001-06-06,-2.2186
2001-06-07,0.6038
2001-06-08,-1.1822
2001-06-11,-1.7854
2001-06-12,0.8621
2001-06-13,0.4088
2001-06-14,0.2776
2001-06-15,-0.0738
2001-06-18,0.5725
2001-06-19,-1.0466
2001-06-20,2.9876
2001-06-21,0.8829
2001-06-22,-2.3933
2001-06-25,-3.6597
2001-06-26,1.0446
2001-06-27,-1.7105000000000001
2001-06-28,-3.1172
2001-06-29,-1.2041
2001-07-02,3.8162000000000003
2001-07-03,0.0577
2001-07-05,-0.5963
2001-07-06,-4.0248
2001-07-09,1.6129
2001-07-10,-3.2143
2001-07-11,0.451
2001-07-12,5.9184
2001-07-13,1.1175
2001-07-16,-4.0206
2001-07-17,6.3133
2001-07-18,-0.9711
2001-07-19,2.8853
2001-07-20,-0.369
2001-07-23,-0.1852
2001-07-24,-1.8553
2001-07-25,0.189
2001-07-26,-0.8113
2001-07-27,0.3424
2001-07-30,1.5166
2001-07-31,2.8945
2001-08-01,-2.0871
2001-08-02,1.2048
2001-08-03,-0.2747
2001-08-06,-2.7548
2001-08-07,0.661
2001-08-08,-1.0131000000000001
2001-08-09,-0.7771
2001-08-10,2.4833
2001-08-13,0.6897
2001-08-14,-0.2962
2001-08-15,2.5436
2001-08-16,-1.9555
2001-08-17,-0.7387
2001-08-20,-1.8605
2001-08-21,-0.6445
2001-08-22,1.6981000000000002
2001-08-23,-2.8143000000000002
2001-08-24,0.8494
2001-08-27,0.4211
2001-08-28,-0.61
2001-08-29,-1.8604
2001-08-30,-2.2865
2001-08-31,0.0
2001-09-04,0.76
2001-09-05,-0.1588
2001-09-06,1.6501000000000001
2001-09-07,-4.4397
2001-09-10,-1.5554999999999999
2001-09-17,-7.0894
2001-09-18,2.2824
2001-09-19,-2.8659
2001-09-20,-6.0811
2001-09-21,5.6355
2001-09-24,4.6992
2001-09-25,0.5637
2001-09-26,-4.9806
2001-09-27,-0.6127
2001-09-28,2.2831
2001-10-01,-1.8304
2001-10-02,3.2287
2001-10-03,4.4493
2001-10-04,0.0211
2001-10-05,1.7288999999999999
2001-10-08,-3.3368
2001-10-09,0.5575
2001-10-10,0.8742
2001-10-11,4.2063
2001-10-12,-1.5213
2001-10-15,-0.7209
2001-10-16,-0.3527
2001-10-17,-2.3111
2001-10-18,-0.3836
2001-10-19,-1.3580999999999999
2001-10-22,1.7701
2001-10-23,-0.8374
2001-10-24,-1.5808
2001-10-25,2.0242
2001-10-26,2.0056
2001-10-29,-3.3827
2001-10-30,-1.7287
2001-10-31,-0.4231
2001-11-01,1.0733
2001-11-02,1.1283
2001-11-05,0.8532
2001-11-06,3.6659
2001-11-07,1.0672
2001-11-08,0.1863
2001-11-09,-0.2893
2001-11-12,-0.9741
2001-11-13,2.4697
2001-11-14,-1.1846
2001-11-15,-0.8475
2001-11-16,2.3556
2001-11-19,1.8534000000000002
2001-11-20,-1.6197
2001-11-21,-1.5854
2001-11-23,0.4544
2001-11-26,1.2541
2001-11-27,-1.1168
2001-11-28,-1.0472
2001-11-29,0.0208
2001-11-30,-1.6183
2001-12-03,-0.0211
2001-12-04,2.2147
2001-12-05,4.3128
2001-12-06,-0.0791
2001-12-07,1.2671000000000001
2001-12-10,-2.2287
2001-12-11,0.9798
2001-12-12,0.9901
2001-12-13,-1.549
2001-12-14,-0.2788
2001-12-17,-0.3395
2001-12-18,2.9259
2001-12-19,1.3435000000000001
2001-12-20,-2.7858
2001-12-21,1.6798
2001-12-24,1.069
2001-12-26,0.8654
2001-12-27,0.591
2001-12-28,0.815
2001-12-31,-1.7671999999999999
2002-01-02,-1.1482999999999999
2002-01-03,1.3166
2002-01-04,2.9238
2002-01-07,-1.3182
2002-01-08,-3.3866
2002-01-09,0.409
2002-01-10,-0.8146
2002-01-11,-0.6257
2002-01-14,-0.6494
2002-01-15,-1.4656
2002-01-16,-3.4774
2002-01-17,3.4152
2002-01-18,-0.6692
2002-01-22,-1.6333
2002-01-23,1.2038
2002-01-24,0.6973
2002-01-25,2.0367
2002-01-28,1.4571
2002-01-29,-2.2231
2002-01-30,1.006
2002-01-31,0.1594
2002-02-01,0.4773
2002-02-04,-2.9493
2002-02-05,-0.5099
2002-02-06,-0.328
2002-02-07,-2.4476
2002-02-08,2.2560000000000002
2002-02-11,2.6391999999999998
2002-02-12,0.9241
2002-02-13,1.0549
2002-02-14,-0.4727
2002-02-15,-1.1874
2002-02-19,-0.0601
2002-02-20,2.4048
2002-02-21,1.5264
2002-02-22,1.542
2002-02-25,6.4161
2002-02-26,-0.1784
2002-02-27,-0.1072
2002-02-28,-0.6977
2002-03-01,1.4772
2002-03-04,4.8819
2002-03-05,-1.8279999999999998
2002-03-06,1.7586
2002-03-07,-0.8472
2002-03-08,1.3841
2002-03-11,-0.3877
2002-03-12,-0.3215
2002-03-13,-2.4105
2002-03-14,2.0351
2002-03-15,1.9264000000000001
2002-03-18,-1.1206
2002-03-19,0.3045
2002-03-20,-2.1417
2002-03-21,-1.6026
2002-03-22,0.0525
2002-03-25,-2.083
2002-03-26,0.5542
2002-03-27,2.2044
2002-03-28,-1.1132
2002-04-01,0.1231
2002-04-02,-0.9136
2002-04-03,-2.6241
2002-04-04,0.8922
2002-04-05,3.5192
2002-04-08,0.6799
2002-04-09,0.2251
2002-04-10,2.7816
2002-04-11,-1.7818
2002-04-12,-0.7873
2002-04-15,0.0345
2002-04-16,-2.3106999999999998
2002-04-17,-1.5004
2002-04-18,-0.9498
2002-04-19,0.2185
2002-04-22,-2.1984
2002-04-23,-1.3561
2002-04-24,-0.1883
2002-04-25,1.1320999999999999
2002-04-26,1.0261
2002-04-29,-2.3269
2002-04-30,3.2709
2002-05-01,-0.8971
2002-05-02,0.9607
2002-05-03,-1.1894
2002-05-06,-2.963
2002-05-07,0.4008
2002-05-08,4.5809
2002-05-09,-2.1083
2002-05-10,-1.9495
2002-05-13,-0.1136
2002-05-14,2.8246
2002-05-15,3.2448
2002-05-16,-1.4821
2002-05-17,-0.6888
2002-05-20,-1.3689
2002-05-21,-1.1103
2002-05-22,1.5531000000000001
2002-05-23,-0.0369
2002-05-24,-0.553
2002-05-28,-0.8526
2002-05-29,-1.8508
2002-05-30,-0.9524
2002-05-31,0.5192
2002-06-03,-0.8035
2002-06-04,-1.9479
2002-06-05,1.1605
2002-06-06,-2.2944
2002-06-07,0.7363
2002-06-10,-0.1778
2002-06-11,-1.9394
2002-06-12,-0.8073
2002-06-13,0.2035
2002-06-14,-0.7107
2002-06-17,-1.7587000000000002
2002-06-18,2.9351000000000003
2002-06-19,-2.4874
2002-06-20,-0.9747
2002-06-21,-0.1466
2002-06-24,-0.2727
2002-06-25,1.367
2002-06-26,-1.1203
2002-06-27,2.1821
2002-06-28,0.5133
2002-07-01,-1.9407999999999999
2002-07-02,-1.75
2002-07-03,-2.078
2002-07-05,4.4608
2002-07-08,-0.8085
2002-07-09,-1.5047000000000001
2002-07-10,-3.4585
2002-07-11,-0.9451
2002-07-12,0.9541
2002-07-15,-0.6813
2002-07-16,-4.8462
2002-07-17,0.5814
2002-07-18,-0.5087
2002-07-19,-2.9756
2002-07-22,-1.8836
2002-07-23,-1.5506
2002-07-24,8.0
2002-07-25,-0.9491
2002-07-26,1.7761
2002-07-29,5.3961
2002-07-30,-1.2854
2002-07-31,-1.3463
2002-08-01,-3.2215
2002-08-02,-3.8373
2002-08-05,-2.8846
2002-08-06,4.9257
2002-08-07,1.0852
2002-08-08,3.9673
2002-08-09,0.0449
2002-08-12,-0.7853
2002-08-13,-0.0452
2002-08-14,0.2715
2002-08-15,-0.361
2002-08-16,-1.5851
2002-08-19,2.8302
2002-08-20,-0.9846
2002-08-21,0.4746
2002-08-22,2.0018
2002-08-23,-1.1025
2002-08-26,0.6243
2002-08-27,-0.6204
2002-08-28,-1.3824
2002-08-29,-2.0574
2002-08-30,0.7387
2002-09-03,-2.3144
2002-09-04,0.0469
2002-09-05,-0.211
2002-09-06,1.5038
2002-09-09,-0.1852
2002-09-10,-0.5798
2002-09-11,0.1866
2002-09-12,-1.3038
2002-09-13,-4.1283
2002-09-16,0.0984
2002-09-17,-3.0236
2002-09-18,-1.1153
2002-09-19,-2.5891
2002-09-20,-0.3421
2002-09-23,-0.5545
2002-09-24,-2.1243
2002-09-25,3.0928
2002-09-26,2.4474
2002-09-27,-3.6733000000000002
2002-09-30,-0.7467
2002-10-01,3.8958
2002-10-02,-2.3015
2002-10-03,-0.7676
2002-10-04,-3.9477
2002-10-07,-0.3332
2002-10-08,1.1981
2002-10-09,-6.7731
2002-10-10,3.5735
2002-10-11,4.3057
2002-10-14,-2.3783
2002-10-15,6.3568
2002-10-16,2.0537
2002-10-17,5.031
2002-10-18,1.561
2002-10-21,4.6841
2002-10-22,-2.6334
2002-10-23,2.4414
2002-10-24,-3.9486
2002-10-25,0.827
2002-10-28,-2.3643
2002-10-29,-0.0247
2002-10-30,1.2605
2002-10-31,-0.2929
2002-11-01,3.0845
2002-11-04,1.7810000000000001
2002-11-05,0.5133
2002-11-06,1.1374
2002-11-07,-2.364
2002-11-08,1.4575
2002-11-11,-3.9619999999999997
2002-11-12,2.7503
2002-11-13,1.0801
2002-11-14,2.8339
2002-11-15,1.8296999999999999
2002-11-18,-1.0204
2002-11-19,0.7396
2002-11-20,3.515
2002-11-21,3.2022
2002-11-22,1.1037
2002-11-25,0.2678
2002-11-26,-3.2662
2002-11-27,4.6082
2002-11-29,1.2992
2002-12-02,-1.3627
2002-12-03,-3.9009
2002-12-04,-1.2051
2002-12-05,-0.856
2002-12-06,-0.3453
2002-12-09,-2.5341
2002-12-10,1.2222
2002-12-11,0.3513
2002-12-12,-1.2907
2002-12-13,-1.1525
2002-12-16,3.7668
2002-12-17,-0.9723
2002-12-18,-0.5019
2002-12-19,-0.8114
2002-12-20,2.8079
2002-12-23,-0.3226
2002-12-24,0.1079
2002-12-26,-0.2155
2002-12-27,-2.6782
2002-12-30,0.9099
2002-12-31,0.5498
2003-01-02,4.4401
2003-01-03,-0.6702
2003-01-06,2.0451
2003-01-07,-1.1364
2003-01-08,-3.0303
2003-01-09,2.0259
2003-01-10,0.169
2003-01-13,0.5905
2003-01-14,-0.6499
2003-01-15,-0.4431
2003-01-16,0.9114
2003-01-17,-0.4444
2003-01-21,-2.0829
2003-01-22,-3.5164
2003-01-23,2.3172
2003-01-24,-3.4301
2003-01-27,-1.5255
2003-01-28,1.341
2003-01-29,0.5019
2003-01-30,-2.2701000000000002
2003-01-31,2.1603
2003-02-03,0.6139
2003-02-04,-1.1525
2003-02-05,-0.1829
2003-02-06,-1.5804
2003-02-07,-0.7912
2003-02-10,-0.1173
2003-02-11,0.0
2003-02-12,-1.2682
2003-02-13,0.1903
2003-02-14,2.6828
2003-02-18,3.0058
2003-02-19,3.1425
2003-02-20,0.7617
2003-02-21,0.5184
2003-02-24,-1.5685
2003-02-25,0.0218
2003-02-26,-0.1528
2003-02-27,2.1202
2003-02-28,0.5993
2003-03-03,0.1702
2003-03-04,-3.9507
2003-03-05,0.9067
2003-03-06,-2.2573
2003-03-07,2.6906
2003-03-10,-2.2052
2003-03-11,-0.6475
2003-03-12,-0.6292
2003-03-13,6.1284
2003-03-14,0.1918
2003-03-17,6.8269
2003-03-18,-0.8561
2003-03-19,-0.0201
2003-03-20,1.667
2003-03-21,3.8127
2003-03-24,-3.4634
2003-03-25,0.5322
2003-03-26,-1.5686
2003-03-27,1.0359
2003-03-28,-0.9464
2003-03-31,-2.0701
2003-04-01,0.9146
2003-04-02,4.149
2003-04-03,0.174
2003-04-04,-0.6371
2003-04-07,0.4469
2003-04-08,0.7737
2003-04-09,-0.7486
2003-04-10,2.1659
2003-04-11,0.2839
2003-04-14,1.2458
2003-04-15,-1.7524
2003-04-16,-1.7837
2003-04-17,1.1087
2003-04-21,-0.2693
2003-04-22,2.1605
2003-04-23,-0.1888
2003-04-24,-0.2081
2003-04-25,-1.5545
2003-04-28,1.6368
2003-04-29,-0.7389
2003-04-30,0.4008
2003-05-01,-1.4259
2003-05-02,0.9643
2003-05-05,0.6304
2003-05-06,2.3159
2003-05-07,-1.0575
2003-05-08,-2.5502000000000002
2003-05-09,2.2705
2003-05-12,2.0696
2003-05-13,-1.9908000000000001
2003-05-14,-0.7147
2003-05-15,1.1555
2003-05-16,-0.8052
2003-05-19,-2.7752
2003-05-20,-0.4854
2003-05-21,-1.6
2003-05-22,1.5665
2003-05-23,-0.4295
2003-05-27,2.9608
2003-05-28,0.0
2003-05-29,-3.8278
2003-05-30,3.2673
2003-06-02,0.0575
2003-06-03,1.4757
2003-06-04,1.8319
2003-06-05,0.8346
2003-06-06,0.4414
2003-06-09,-0.7142
2003-06-10,0.7377
2003-06-11,3.7349
2003-06-12,-0.9354
2003-06-13,-0.1425
2003-06-16,3.2828
2003-06-17,-0.2246
2003-06-18,-1.2812000000000001
2003-06-19,-0.912
2003-06-20,1.3274
2003-06-23,-1.0306
2003-06-24,-0.3706
2003-06-25,-0.5314
2003-06-26,1.0864
2003-06-27,-1.6385
2003-06-30,-0.3045
2003-07-01,-1.6529
2003-07-02,1.8268
2003-07-03,-0.305
2003-07-07,1.5116
2003-07-08,0.5318
2003-07-09,-0.4937
2003-07-10,-0.3721
2003-07-11,2.0633
2003-07-14,0.8714
2003-07-15,0.3283
2003-07-16,0.9816
2003-07-17,8.9529
2003-07-18,3.2578
2003-07-21,-0.442
2003-07-22,-1.7146
2003-07-23,1.0125
2003-07-24,-1.5883
2003-07-25,2.319
2003-07-28,-0.3063
2003-07-29,0.384
2003-07-30,1.6832
2003-07-31,1.5350000000000001
2003-08-01,-0.3705
2003-08-04,-0.1785
2003-08-05,-0.611
2003-08-06,-0.8697
2003-08-07,1.5883
2003-08-08,1.5634000000000001
2003-08-11,0.689
2003-08-12,2.3588
2003-08-13,0.1422
2003-08-14,0.3551
2003-08-15,0.4388
2003-08-18,2.9312
2003-08-19,-0.1917
2003-08-20,-0.8779
2003-08-21,1.5915
2003-08-22,-2.343
2003-08-25,-2.8316
2003-08-26,-0.1579
2003-08-27,0.8771
2003-08-28,0.6984
2003-08-29,1.6702
2003-09-02,0.8771
2003-09-03,-0.7038
2003-09-04,-1.1953
2003-09-05,-1.3504
2003-09-08,0.5419
2003-09-09,-1.5742
2003-09-10,-0.5764
2003-09-11,-1.3477999999999999
2003-09-12,-0.0735
2003-09-15,1.4408
2003-09-16,1.0145
2003-09-17,0.7604
2003-09-18,1.5236
2003-09-19,-0.1543
2003-09-22,-1.0114
2003-09-23,1.3907
2003-09-24,-1.4136
2003-09-25,-2.1863
2003-09-26,-0.9434
2003-09-29,1.3773
2003-09-30,-0.5059
2003-10-01,3.6316
2003-10-02,1.9064
2003-10-03,0.9354
2003-10-06,0.8585
2003-10-07,0.554
2003-10-08,1.1959
2003-10-09,1.0224
2003-10-10,-0.4338
2003-10-13,1.5182
2003-10-14,-0.039
2003-10-15,2.4067
2003-10-16,-5.1067
2003-10-17,-1.009
2003-10-20,0.5708
2003-10-21,-1.6757
2003-10-22,-1.6355
2003-10-23,-0.2934
2003-10-24,-0.4344
2003-10-27,0.9148
2003-10-28,1.5063
2003-10-29,0.9343
2003-10-30,0.5445
2003-10-31,-0.7853
2003-11-03,1.0508
2003-11-04,1.0263
2003-11-05,0.1738
2003-11-06,-0.5471
2003-11-07,-2.6298
2003-11-10,-0.6614
2003-11-11,-0.1942
2003-11-12,2.3767
2003-11-13,-0.2444
2003-11-14,-1.184
2003-11-17,-0.1515
2003-11-18,-1.669
2003-11-19,2.076
2003-11-20,-0.0275
2003-11-21,0.1924
2003-11-24,0.6174
2003-11-25,2.318
2003-11-26,0.4797
2003-11-28,0.8621
2003-12-01,0.973
2003-12-02,-1.5756999999999999
2003-12-03,-0.1323
2003-12-04,-0.7154
2003-12-05,2.0817
2003-12-08,0.366
2003-12-09,-0.3907
2003-12-10,-0.6276
2003-12-11,2.5526
2003-12-12,0.1026
2003-12-15,0.6409
2003-12-16,3.1839
2003-12-17,1.2343
2003-12-18,2.0605
2003-12-19,1.2424
2003-12-22,-1.1445
2003-12-23,-0.1552
2003-12-24,-0.1674
2003-12-26,0.2395
2003-12-29,1.0632
2003-12-30,-0.6265
2003-12-31,-1.249
2004-01-02,-0.4457
2004-01-05,2.7223
2004-01-06,-1.7668
2004-01-07,-1.0911
2004-01-08,-0.7759
2004-01-09,-1.7104
2004-01-12,2.4859999999999998
2004-01-13,0.0606
2004-01-14,1.4545
2004-01-15,0.0597
2004-01-16,0.9115
2004-01-20,-2.3651
2004-01-21,1.5215999999999998
2004-01-22,0.7194
2004-01-23,0.2024
2004-01-26,0.998
2004-01-27,-3.5408
2004-01-28,-2.9024
2004-01-29,-2.9641
2004-01-30,1.1261
2004-02-02,-0.8191
2004-02-03,-0.5807
2004-02-04,-1.4798
2004-02-05,0.5534
2004-02-06,2.8564
2004-02-09,-1.0573
2004-02-10,-1.4291
2004-02-11,3.1348
2004-02-12,-0.3419
2004-02-13,-1.6139000000000001
2004-02-17,2.7125
2004-02-18,-0.7671
2004-02-19,-0.4816
2004-02-20,-2.1775
2004-02-23,0.5207
2004-02-24,-0.6734
2004-02-25,0.6258
2004-02-26,0.9977
2004-02-27,-2.8223000000000003
2004-03-01,1.4389
2004-03-02,0.9761
2004-03-03,-0.348
2004-03-04,-0.5432
2004-03-05,-0.6892
2004-03-08,0.6809
2004-03-09,-0.6373
2004-03-10,-3.7827
2004-03-11,-0.4897
2004-03-12,2.4334
2004-03-15,-1.2678
2004-03-16,1.8519
2004-03-17,2.4818
2004-03-18,-0.0259
2004-03-19,-1.1658
2004-03-22,-1.0485
2004-03-23,0.4636
2004-03-24,0.6328
2004-03-25,1.0743
2004-03-26,0.3759
2004-03-29,2.6343
2004-03-30,0.6543
2004-03-31,-1.1625
2004-04-01,-0.0885
2004-04-02,2.7848
2004-04-05,1.4901
2004-04-06,0.6067
2004-04-07,-0.977
2004-04-08,-0.1462
2004-04-12,2.1591
2004-04-13,-2.0657
2004-04-14,-1.207
2004-04-15,-0.2838
2004-04-16,1.448
2004-04-19,-1.1834
2004-04-20,-1.2593
2004-04-21,1.3753
2004-04-22,4.1811
2004-04-23,-2.5446
2004-04-26,-1.2933
2004-04-27,1.1125
2004-04-28,-2.5672
2004-04-29,-2.66
2004-04-30,0.1933
2004-05-03,2.1099
2004-05-04,-0.4536
2004-05-05,-0.2658
2004-05-06,-1.2056
2004-05-07,-0.9377
2004-05-10,-5.4979
2004-05-11,0.3019
2004-05-12,2.4077
2004-05-13,-0.2672
2004-05-14,1.3796
2004-05-17,-2.8405
2004-05-18,0.2856
2004-05-19,0.0678
2004-05-20,-2.0867
2004-05-21,1.0656
