ticker,TAOP US Equity
2007-06-11,-0.6522
2007-06-12,0.0
2007-06-13,6.1269
2007-06-14,-1.0309
2007-06-15,1.0417
2007-06-18,-1.0309
2007-06-19,-3.125
2007-06-20,0.0
2007-06-21,2.1505
2007-06-22,-1.0526
2007-06-25,6.383
2007-06-26,-4.6
2007-06-27,-0.4193
2007-06-29,2.1053
2007-07-02,1.0309
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,-2.0408
2007-07-09,4.1667
2007-07-10,7.0
2007-07-11,-1.8692
2007-07-12,7.619
2007-07-13,-3.5398
2007-07-16,0.9174
2007-07-17,-4.5455
2007-07-18,0.0
2007-07-19,-4.1905
2007-07-20,-2.5845000000000002
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,-1.0204
2007-07-26,-3.0928
2007-07-27,-4.6809
2007-07-30,-1.7856999999999998
2007-07-31,7.9545
2007-08-01,-5.2632
2007-08-02,1.1111
2007-08-03,1.0989
2007-08-06,2.1739
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,0.0
2007-08-10,0.0
2007-08-13,23.1915
2007-08-14,-0.6908
2007-08-15,-2.6087
2007-08-16,-3.5714
2007-08-17,5.5556
2007-08-20,-4.386
2007-08-21,-0.9174
2007-08-22,0.0
2007-08-23,-0.9259
2007-08-24,-1.8692
2007-08-27,14.2857
2007-08-28,-0.8333
2007-08-29,4.2017
2007-08-30,5.6452
2007-08-31,2.2901
2007-09-04,-7.4627
2007-09-05,4.8387
2007-09-06,-1.5385
2007-09-07,-3.125
2007-09-10,-5.6452
2007-09-11,9.4017
2007-09-12,4.6875
2007-09-13,-1.3433
2007-09-14,2.8744
2007-09-17,0.0
2007-09-18,0.0
2007-09-19,0.7353
2007-09-20,0.0
2007-09-21,2.1898
2007-09-24,-1.4285999999999999
2007-09-25,5.5072
2007-09-26,1.3736
2007-09-27,12.4661
2007-09-28,8.4337
2007-10-01,-2.7778
2007-10-02,0.9143
2007-10-03,1.1325
2007-10-04,3.0235
2007-10-05,5.9783
2007-10-08,-0.5128
2007-10-09,-4.6392
2007-10-10,6.4865
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,0.5076
2007-10-16,-3.0303
2007-10-17,1.0417
2007-10-18,2.5773
2007-10-19,-1.005
2007-10-22,-1.0152
2007-10-23,9.538499999999999
2007-10-24,-1.779
2007-10-25,-5.1478
2007-10-26,0.5025
2007-10-29,2.8
2007-10-30,1.6537
2007-10-31,-1.4354
2007-11-01,-0.9709
2007-11-02,-1.9607999999999999
2007-11-05,0.0
2007-11-06,-0.1
2007-11-07,0.0
2007-11-08,0.1001
2007-11-09,-0.3
2007-11-12,-0.3009
2007-11-13,1.6097000000000001
2007-11-14,-0.9901
2007-11-15,-1.0
2007-11-16,-10.101
2007-11-19,1.1236
2007-11-20,-2.2222
2007-11-21,-1.25
2007-11-23,4.7181
2007-11-26,-5.4945
2007-11-27,1.1628
2007-11-28,-4.023
2007-11-29,1.7964
2007-11-30,-3.5294
2007-12-03,-1.8293
2007-12-04,-1.2422
2007-12-05,-0.6289
2007-12-06,5.0633
2007-12-07,-0.6024
2007-12-10,0.0
2007-12-11,5.9394
2007-12-12,2.4027
2007-12-13,-1.1173
2007-12-14,-1.6949
2007-12-17,-1.7241
2007-12-18,-6.4327
2007-12-19,0.0
2007-12-20,2.5
2007-12-21,2.8049
2007-12-24,-0.3559
2007-12-26,0.2932
2007-12-27,0.0638
2007-12-28,-0.3559
2007-12-31,1.1905000000000001
2008-01-02,-2.3529
2008-01-03,-0.6024
2008-01-04,-5.5758
2008-01-07,3.3376
2008-01-08,0.0
2008-01-09,-3.7267
2008-01-10,-0.6452
2008-01-11,0.6494
2008-01-14,-0.6452
2008-01-15,-6.4935
2008-01-16,2.7778
2008-01-17,0.0
2008-01-18,-2.027
2008-01-22,-1.3793
2008-01-23,0.2797
2008-01-24,9.484
2008-01-25,1.6561
2008-01-28,-1.8797000000000001
2008-01-29,1.5326
2008-01-30,-1.8868
2008-01-31,0.0
2008-02-01,0.0
2008-02-04,-0.641
2008-02-05,0.6452
2008-02-06,-0.641
2008-02-07,-3.2258
2008-02-08,5.8667
2008-02-11,-2.3929
2008-02-12,-1.9355
2008-02-13,0.5263
2008-02-14,-2.4869
2008-02-15,0.6711
2008-02-19,0.0
2008-02-20,-2.6667
2008-02-21,-6.1644
2008-02-22,-8.7591
2008-02-25,3.2
2008-02-26,0.7752
2008-02-27,-3.0769
2008-02-28,0.0
2008-02-29,-0.4762
2008-03-03,-1.9139
2008-03-04,-0.813
2008-03-05,1.6393
2008-03-06,-2.4194
2008-03-07,-1.6529
2008-03-10,-3.7815
2008-03-11,-10.2183
2008-03-12,-2.7237
2008-03-13,-2.0
2008-03-14,-2.0408
2008-03-17,-5.2083
2008-03-18,0.0
2008-03-19,-7.6923
2008-03-20,2.3810000000000002
2008-03-24,0.0
2008-03-25,10.4651
2008-03-26,-1.0526
2008-03-27,8.9362
2008-03-28,6.4453
2008-03-31,-1.8349
2008-04-01,5.6075
2008-04-02,13.2743
2008-04-03,1.5625
2008-04-04,4.6154
2008-04-07,-2.9412000000000003
2008-04-08,-1.5152
2008-04-09,0.0
2008-04-10,-0.7692
2008-04-11,5.4264
2008-04-14,1.4706000000000001
2008-04-15,-3.6231999999999998
2008-04-16,-2.2556
2008-04-17,4.0
2008-04-18,1.3314
2008-04-21,-1.4599
2008-04-22,-2.2222
2008-04-23,-3.7879
2008-04-24,-0.7874
2008-04-25,3.9683
2008-04-28,0.7634
2008-04-29,-1.5152
2008-04-30,3.0769
2008-05-01,2.2388
2008-05-02,-2.1898
2008-05-05,-4.3284
2008-05-06,-1.7161
2008-05-07,6.3492
2008-05-08,0.0
2008-05-09,2.2388
2008-05-12,-0.7299
2008-05-13,1.4706000000000001
2008-05-14,-1.4493
2008-05-15,-3.6765
2008-05-16,0.7634
2008-05-19,1.5152
2008-05-20,-2.9851
2008-05-21,-0.7692
2008-05-22,2.3256
2008-05-23,9.0909
2008-05-27,3.4722
2008-05-28,-1.3423
2008-05-29,-3.5374
2008-05-30,0.7052
2008-06-02,0.1401
2008-06-03,0.0
2008-06-04,-1.3986
2008-06-05,-0.4255
2008-06-06,-0.2849
2008-06-09,0.0
2008-06-10,-5.5714
2008-06-11,-3.0257
2008-06-12,-0.624
2008-06-13,-2.6688
2008-06-16,0.8065
2008-06-17,1.6
2008-06-18,-1.4173
2008-06-19,-2.8754
2008-06-20,1.4803
2008-06-23,-5.8347
2008-06-24,-0.6885
2008-06-25,-3.6395
2008-06-26,1.6187
2008-06-27,1.7699
2008-06-30,-1.5652
2008-07-01,-8.3039
2008-07-02,-10.4046
2008-07-03,-6.6667
2008-07-07,-7.8341
2008-07-08,6.75
2008-07-09,-1.171
2008-07-10,-3.3175
2008-07-11,15.4412
2008-07-14,-5.3079
2008-07-15,-7.3991
2008-07-16,-0.7264
2008-07-17,1.9512
2008-07-18,0.4785
2008-07-21,2.8571
2008-07-22,6.4815
2008-07-23,1.7391
2008-07-24,-0.8547
2008-07-25,5.819
2008-07-28,1.0183
2008-07-29,5.6452
2008-07-30,2.2901
2008-07-31,-5.0373
2008-08-01,1.7682
2008-08-04,-2.3166
2008-08-05,2.5692
2008-08-06,2.5048
2008-08-07,0.5639
2008-08-08,0.0
2008-08-11,1.6822
2008-08-12,-1.6543999999999999
2008-08-13,-0.7477
2008-08-14,-0.1883
2008-08-15,1.5093999999999999
2008-08-18,4.0892
2008-08-19,-3.75
2008-08-20,0.0
2008-08-21,-2.5974
2008-08-22,0.9524
2008-08-25,-3.3962
2008-08-26,1.3672
2008-08-27,0.7707
2008-08-28,3.8241
2008-08-29,-0.3683
2008-09-02,2.403
2008-09-03,2.1661
2008-09-04,-0.1767
2008-09-05,0.177
2008-09-08,-1.9435
2008-09-09,-7.027
2008-09-10,-3.1008
2008-09-11,-5.2
2008-09-12,1.2658
2008-09-15,-6.25
2008-09-16,3.5556
2008-09-17,-5.5794
2008-09-18,18.8636
2008-09-19,-2.4857
2008-09-22,-1.3725
2008-09-23,1.1928
2008-09-24,-17.2888
2008-09-25,4.2755
2008-09-26,6.6059
2008-09-29,10.0427
2008-09-30,-8.7379
2008-10-01,1.0638
2008-10-02,-13.2632
2008-10-03,-2.9126
2008-10-06,-16.0
2008-10-07,-9.8214
2008-10-08,16.8317
2008-10-09,-10.452
2008-10-10,-5.3628
2008-10-13,46.6667
2008-10-14,0.9091
2008-10-15,-19.8198
2008-10-16,14.0449
2008-10-17,-9.1133
2008-10-20,5.1491
2008-10-21,-1.0309
2008-10-22,-7.5521
2008-10-23,0.5634
2008-10-24,-2.8011
2008-10-27,-10.6628
2008-10-28,12.2581
2008-10-29,3.1609
2008-10-30,1.3928
2008-10-31,9.0659
2008-11-03,2.0151
2008-11-04,8.1481
2008-11-05,-7.7626
2008-11-06,3.4653
2008-11-07,-2.1531000000000002
2008-11-10,0.7335
2008-11-11,-5.5825
2008-11-12,-8.2262
2008-11-13,18.2073
2008-11-14,-8.7678
2008-11-17,4.9351
2008-11-18,-13.1188
2008-11-19,-10.8262
2008-11-20,-3.8339
2008-11-21,2.99
2008-11-24,27.4194
2008-11-25,-6.5823
2008-11-26,7.8591
2008-11-28,0.5025
2008-12-01,-12.0
2008-12-02,7.3864
2008-12-03,-1.8519
2008-12-04,0.0
2008-12-05,4.8518
2008-12-08,0.5141
2008-12-09,-5.1151
2008-12-10,2.965
2008-12-11,-10.733
2008-12-12,9.6774
2008-12-15,-0.8021
2008-12-16,-1.6173
2008-12-17,1.6438000000000001
2008-12-18,-2.6954000000000002
2008-12-19,0.554
2008-12-22,0.551
2008-12-23,-1.6438000000000001
2008-12-24,-1.1142
2008-12-26,-1.6901000000000002
2008-12-29,-4.298
2008-12-30,7.7844
2008-12-31,0.0
2009-01-02,9.1667
2009-01-05,-0.5089
2009-01-06,0.0
2009-01-07,-8.9514
2009-01-08,1.9663
2009-01-09,-6.8871
2009-01-12,-8.284
2009-01-13,4.5161
2009-01-14,-2.1605
2009-01-15,-0.9464
2009-01-16,0.6369
2009-01-20,-12.9747
2009-01-21,4.7273
2009-01-22,-8.3333
2009-01-23,0.3788
2009-01-26,7.1698
2009-01-27,5.6338
2009-01-28,-1.3333
2009-01-29,2.027
2009-01-30,1.3245
2009-02-02,0.0
2009-02-03,11.1111
2009-02-04,-5.5882
2009-02-05,-3.4268
2009-02-06,15.8065
2009-02-09,0.5571
2009-02-10,-3.3241
2009-02-11,2.8653
2009-02-12,5.2925
2009-02-13,-5.8201
2009-02-17,-11.5169
2009-02-18,0.0
2009-02-19,-7.619
2009-02-20,0.0
2009-02-23,-5.8419
2009-02-24,8.3942
2009-02-25,-12.1212
2009-02-26,-3.8314
2009-02-27,1.5936
2009-03-02,-12.549
2009-03-03,-10.3139
2009-03-04,15.0
2009-03-05,-12.6087
2009-03-06,3.9801
2009-03-09,-12.4402
2009-03-10,25.6831
2009-03-11,-10.8696
2009-03-12,17.561
2009-03-13,10.7884
2009-03-16,-7.1161
2009-03-17,10.8871
2009-03-18,1.0909
2009-03-19,-1.7986
2009-03-20,-5.1282
2009-03-23,15.8301
2009-03-24,-7.3333
2009-03-25,4.6763
2009-03-26,4.4674
2009-03-27,-4.9342
2009-03-30,3.4602
2009-03-31,5.6856
2009-04-01,-5.0633
2009-04-02,1.3333
2009-04-03,0.0
2009-04-06,-3.6184
2009-04-07,-4.0956
2009-04-08,7.1174
2009-04-09,5.9801
2009-04-13,-6.2696
2009-04-14,-2.0067
2009-04-15,2.7304
2009-04-16,0.0
2009-04-17,-0.3322
2009-04-20,-5.6667
2009-04-21,6.0071
2009-04-22,-0.3333
2009-04-23,-1.6722000000000001
2009-04-24,2.0408
2009-04-27,-0.6667
2009-04-28,0.6711
2009-04-29,0.0
2009-04-30,1.3333
2009-05-01,0.3289
2009-05-04,16.3934
2009-05-05,1.9718
2009-05-06,10.221
2009-05-07,-4.7619
2009-05-08,-7.8947
2009-05-11,-20.5714
2009-05-12,11.1511
2009-05-13,-7.1197
2009-05-14,1.7422
2009-05-15,0.0
2009-05-18,2.7397
2009-05-19,-0.3333
2009-05-20,-1.0033
2009-05-21,0.3378
2009-05-22,-2.3569
2009-05-26,2.4138
2009-05-27,-2.0202
2009-05-28,-0.3436
2009-05-29,-4.4828
2009-06-01,5.7762
2009-06-02,0.0
2009-06-03,-0.3413
2009-06-04,-0.6849
2009-06-05,0.6897
2009-06-08,-1.7123
2009-06-09,1.0453
2009-06-10,4.8276
2009-06-11,0.0
2009-06-12,-1.3158
2009-06-15,-2.3333
2009-06-16,-5.802
2009-06-17,-3.6231999999999998
2009-06-18,0.0
2009-06-19,4.1353
2009-06-22,0.361
2009-06-23,-0.7194
2009-06-24,-1.087
2009-06-25,5.1282
2009-06-26,5.9233
2009-06-29,-3.6184
2009-06-30,-2.3891
2009-07-01,3.1469
2009-07-02,-3.0508
2009-07-06,-2.0979
2009-07-07,-1.7856999999999998
2009-07-08,-4.0
2009-07-09,-1.1364
2009-07-10,-0.3831
2009-07-13,12.3077
2009-07-14,0.0
2009-07-15,4.4521
2009-07-16,-2.2951
2009-07-17,0.6711
2009-07-20,-0.3333
2009-07-21,-1.0033
2009-07-22,1.3514
2009-07-23,4.3333
2009-07-24,-0.3195
2009-07-27,2.5641
2009-07-28,-1.5625
2009-07-29,-0.9524
2009-07-30,9.6154
2009-07-31,9.9415
2009-08-03,-1.0638
2009-08-04,-1.8817
2009-08-05,3.8356
2009-08-06,-7.9155999999999995
2009-08-07,3.4384
2009-08-10,0.554
2009-08-11,-2.7548
2009-08-12,2.2663
2009-08-13,0.831
2009-08-14,-3.022
2009-08-17,-5.0992
2009-08-18,4.1791
2009-08-19,-0.5731
2009-08-20,3.17
2009-08-21,0.838
2009-08-24,4.7091
2009-08-25,0.5291
2009-08-26,0.0
2009-08-27,1.3158
2009-08-28,-3.6364
2009-08-31,3.7736
2009-09-01,-1.8182
2009-09-02,-1.8519
2009-09-03,-0.8086
2009-09-04,2.9891
2009-09-08,6.8602
2009-09-09,-0.7407
2009-09-10,-0.4975
2009-09-11,1.25
2009-09-14,4.6914
2009-09-15,1.4151
2009-09-16,-1.6279
2009-09-17,5.2009
2009-09-18,1.3483
2009-09-21,-0.8869
2009-09-22,2.6846
2009-09-23,3.9215999999999998
2009-09-24,3.1447
2009-09-25,5.4878
2009-09-28,3.8536
2009-09-29,2.5974
2009-09-30,0.1808
2009-10-01,-5.9567
2009-10-02,1.5354999999999999
2009-10-05,10.2079
2009-10-06,5.8319
2009-10-07,6.6451
2009-10-08,5.4711
2009-10-09,0.8646
2009-10-12,-4.7143
2009-10-13,7.3463
2009-10-14,7.2626
2009-10-15,-0.2604
2009-10-16,-0.5222
2009-10-19,3.0184
2009-10-20,-0.8917
2009-10-21,-1.671
2009-10-22,-0.6536
2009-10-23,-3.9474
2009-10-26,-7.9452
2009-10-27,-1.3393
2009-10-28,-5.5807
2009-10-29,7.9872
2009-10-30,-5.3254
2009-11-02,-2.0313
2009-11-03,0.4785
2009-11-04,1.1111
2009-11-05,4.7096
2009-11-06,-0.1499
2009-11-09,3.4535
2009-11-10,-2.1771
2009-11-11,-0.2967
2009-11-12,-1.9344999999999999
2009-11-13,-1.0622
2009-11-16,6.2883
2009-11-17,-0.2886
2009-11-18,-0.1447
2009-11-19,-4.4928
2009-11-20,-2.5797
2009-11-23,2.3364
2009-11-24,-1.0654
2009-11-25,-1.0769
2009-11-27,-3.1104
2009-11-30,-4.1734
2009-12-01,3.1826
2009-12-02,0.3247
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,2.4272
2009-12-08,-1.2638
2009-12-09,-0.16
2009-12-10,-1.1218
2009-12-11,-1.7828
2009-12-14,-0.6601
2009-12-15,-0.8306
2009-12-16,1.5074999999999998
2009-12-17,-7.0957
2009-12-18,6.0391
2009-12-21,-0.5025
2009-12-22,2.5253
2009-12-23,3.2841
2009-12-24,2.7027
2009-12-28,-1.0836
2009-12-29,-1.4085
2009-12-30,0.1587
2009-12-31,-2.3772
2010-01-04,2.2727
2010-01-05,-1.4285999999999999
2010-01-06,0.0
2010-01-07,-2.4154999999999998
2010-01-08,3.1353
2010-01-11,-1.28
2010-01-12,-3.5656
2010-01-13,-1.1764999999999999
2010-01-14,10.5442
2010-01-15,-5.8462
2010-01-19,1.634
2010-01-20,0.0
2010-01-21,-6.7524
2010-01-22,-1.3793
2010-01-25,-5.0699
2010-01-26,-2.0258
2010-01-27,-3.0075
2010-01-28,-2.1318
2010-01-29,-3.5644
2010-02-01,5.3388
2010-02-02,3.1189
2010-02-03,-1.5123
2010-02-04,-7.1017
2010-02-05,-2.4793
2010-02-08,1.6949
2010-02-09,3.9583
2010-02-10,-1.8035999999999999
2010-02-11,3.2653
2010-02-12,-0.5929
2010-02-16,3.9760999999999997
2010-02-17,-0.3824
2010-02-18,0.5758
2010-02-19,-2.8626
2010-02-22,-2.7504999999999997
2010-02-23,-3.0303
2010-02-24,0.0
2010-02-25,-0.625
2010-02-26,3.1447
2010-03-01,1.0163
2010-03-02,-2.2133
2010-03-03,3.0864
2010-03-04,7.984
2010-03-05,1.8484
2010-03-08,-3.0853
2010-03-09,-1.1236
2010-03-10,1.7045
2010-03-11,-1.4898
2010-03-12,-0.7561
2010-03-15,-2.0952
2010-03-16,5.8366
2010-03-17,2.3897
2010-03-18,-1.9748999999999999
2010-03-19,-2.3810000000000002
2010-03-22,-1.6886
2010-03-23,0.5725
2010-03-24,-2.6565
2010-03-25,0.1949
2010-03-26,0.7782
2010-03-29,2.3166
2010-03-30,-1.8868
2010-03-31,-2.5
2010-04-01,0.0
2010-04-05,4.931
2010-04-06,31.5789
2010-04-07,-4.5714
2010-04-08,1.4969999999999999
2010-04-09,1.4748999999999999
2010-04-12,-0.436
2010-04-13,-3.6496
2010-04-14,-0.303
2010-04-15,3.0395
2010-04-16,-5.3097
2010-04-19,-3.8941
2010-04-20,9.5624
2010-04-21,-1.3314
2010-04-22,1.1994
2010-04-23,-2.5185
2010-04-26,-0.7599
2010-04-27,-2.144
2010-04-28,-1.5649
2010-04-29,1.5897999999999999
2010-04-30,-5.3208
2010-05-03,-0.8264
2010-05-04,0.0
2010-05-05,0.1667
2010-05-06,1.1647
2010-05-07,-0.1645
2010-05-10,-5.2718
2010-05-11,-6.087
2010-05-12,4.6296
2010-05-13,2.6549
2010-05-14,-3.9655
2010-05-17,-2.1544
2010-05-18,-2.0183
2010-05-19,-3.3708
2010-05-20,-5.814
2010-05-21,1.2346
2010-05-24,2.8455
2010-05-25,-3.1621
2010-05-26,4.2857
2010-05-27,8.8063
2010-05-28,-4.6763
2010-06-01,-4.9056999999999995
2010-06-02,4.1667
2010-06-03,1.1429
2010-06-04,-4.1431000000000004
2010-06-07,-5.1081
2010-06-08,2.6915
2010-06-09,0.4032
2010-06-10,4.8193
2010-06-11,-0.1916
2010-06-14,5.1823
2010-06-15,0.365
2010-06-16,2.0
2010-06-17,-3.6542
2010-06-18,1.5726
2010-06-21,1.0929
2010-06-22,0.0
2010-06-23,0.1802
2010-06-24,-2.1583
2010-06-25,4.7794
2010-06-28,-5.9649
2010-06-29,-5.5969999999999995
2010-06-30,2.7668
2010-07-01,-0.9615
2010-07-02,0.7767
2010-07-06,-0.3854
2010-07-07,-0.7737
2010-07-08,2.924
2010-07-09,3.2197
2010-07-12,0.7339
2010-07-13,-0.3643
2010-07-14,-0.9141
2010-07-15,0.5535
2010-07-16,-3.4862
2010-07-19,2.6616
2010-07-20,1.1111
2010-07-21,0.7326
2010-07-22,3.2727
2010-07-23,-0.5282
2010-07-26,3.7168
2010-07-27,-1.0239
2010-07-28,-2.2414
2010-07-29,0.1764
2010-07-30,2.993
2010-08-02,0.6838
2010-08-03,-1.1885
2010-08-04,1.7182
2010-08-05,-6.5878
2010-08-06,-0.5425
2010-08-09,-1.0909
2010-08-10,5.1471
2010-08-11,-5.4196
2010-08-12,-1.6636
2010-08-13,-1.8797000000000001
2010-08-16,4.2146
2010-08-17,-1.6543999999999999
2010-08-18,2.4299
2010-08-19,-2.1898
2010-08-20,-0.7463
2010-08-23,-4.0602
2010-08-24,1.2931
2010-08-25,-1.5474
2010-08-26,-1.3752
2010-08-27,-1.3944
2010-08-30,2.2222
2010-08-31,0.0
2010-09-01,0.5929
2010-09-02,0.7859
2010-09-03,0.7797
2010-09-07,-3.675
2010-09-08,0.4016
2010-09-09,-0.6
2010-09-10,0.2012
2010-09-13,-0.2008
2010-09-14,0.6036
2010-09-15,0.6
2010-09-16,0.1988
2010-09-17,-1.3889
2010-09-20,-1.4085
2010-09-21,-1.4285999999999999
2010-09-22,-4.3478
2010-09-23,-0.2165
2010-09-24,-1.9523000000000001
2010-09-27,3.9823
2010-09-28,0.4255
2010-09-29,2.7542
2010-09-30,0.4124
2010-10-01,0.4107
2010-10-04,-0.818
2010-10-05,3.7113
2010-10-06,1.7893
2010-10-07,0.3906
2010-10-08,1.9455
2010-10-11,4.3893
2010-10-12,6.9013
2010-10-13,5.5152
2010-10-14,7.8606
2010-10-15,1.4275
2010-10-18,-4.2963000000000005
2010-10-19,-4.7988
2010-10-20,2.6016
2010-10-21,-1.9017
2010-10-22,-1.454
2010-10-25,1.9672
2010-10-26,-0.4823
2010-10-27,0.1616
2010-10-28,2.2580999999999998
2010-10-29,0.4732
2010-11-01,-1.2559
2010-11-02,1.7488000000000001
2010-11-03,-1.4062999999999999
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,2.5357
2010-11-09,-4.4822
2010-11-10,-0.9709
2010-11-11,-5.5556
2010-11-12,2.0761
2010-11-15,-2.3729
2010-11-16,-1.3889
2010-11-17,-1.4085
2010-11-18,5.5357
2010-11-19,-3.3841
2010-11-22,-3.1524
2010-11-23,-4.34
2010-11-24,0.0
2010-11-26,-1.3233
2010-11-29,-0.9579
2010-11-30,2.1277
2010-12-01,0.1894
2010-12-02,3.4026
2010-12-03,0.5484
2010-12-06,-0.3636
2010-12-07,-4.562
2010-12-08,0.3824
2010-12-09,0.7619
2010-12-10,2.6465
2010-12-13,-0.5525
2010-12-14,-2.963
2010-12-15,-4.5802
2010-12-16,2.0
2010-12-17,0.0
2010-12-20,0.9804
2010-12-21,3.301
2010-12-22,-1.5038
2010-12-23,-0.7634
2010-12-27,0.1923
2010-12-28,0.1919
2010-12-29,-0.7663
2010-12-30,2.7027
2010-12-31,-2.0677
2011-01-03,-0.9597
2011-01-04,-0.5814
2011-01-05,1.7544
2011-01-06,-0.9579
2011-01-07,-3.0948
2011-01-10,-1.3972
2011-01-11,-1.0121
2011-01-12,1.8405
2011-01-13,-1.2048
2011-01-14,3.252
2011-01-18,-0.9843
2011-01-19,-0.1988
2011-01-20,-2.3904
2011-01-21,-2.2449
2011-01-24,-0.4175
2011-01-25,0.2096
2011-01-26,-1.4644
2011-01-27,-2.3355
2011-01-28,-1.087
2011-01-31,-1.0989
2011-02-01,0.6667
2011-02-02,-0.2208
2011-02-03,1.3274
2011-02-04,-1.0917
2011-02-07,1.1038000000000001
2011-02-08,0.0
2011-02-09,-0.2183
2011-02-10,0.4376
2011-02-11,-0.2179
2011-02-14,2.1834
2011-02-15,-2.3504
2011-02-16,0.2188
2011-02-17,0.0
2011-02-18,2.4017
2011-02-22,-1.4925
2011-02-23,-0.6494
2011-02-24,-0.8715
2011-02-25,7.2527
2011-02-28,-0.6148
2011-03-01,0.0
2011-03-02,-0.4124
2011-03-03,2.8986
2011-03-04,1.6097000000000001
2011-03-07,-1.5842
2011-03-08,-14.6881
2011-03-09,-4.4811
2011-03-10,-8.8889
2011-03-11,3.794
2011-03-14,-3.3943
2011-03-15,-0.8108
2011-03-16,-4.9046
2011-03-17,-0.856
2011-03-18,-1.7377
2011-03-21,-7.3529
2011-03-22,-0.3175
2011-03-23,-0.6369
2011-03-24,-16.3462
2011-03-25,10.3448
2011-03-28,3.4722
2011-03-29,-2.6846
2011-03-30,-4.8276
2011-03-31,-2.1739
2011-04-01,-5.9259
2011-04-04,0.3937
2011-04-05,-1.5686
2011-04-06,4.7809
2011-04-07,2.2814
2011-04-08,-1.8587
2011-04-11,1.1364
2011-04-12,-3.7453
2011-04-13,-7.0039
2011-04-14,-2.0921
2011-04-15,4.2735
2011-04-18,4.918
2011-04-19,3.125
2011-04-20,-1.8939
2011-04-21,5.0193
2011-04-25,2.5735
2011-04-26,-0.3584
2011-04-27,-3.2374
2011-04-28,-2.974
2011-04-29,0.3831
2011-05-02,0.3817
2011-05-03,-1.1407
2011-05-04,0.0
2011-05-05,-2.3077
2011-05-06,2.3622
2011-05-09,3.8462
2011-05-10,2.5926
2011-05-11,-3.2491
2011-05-12,-1.8657
2011-05-13,-0.7605
2011-05-16,3.4483
2011-05-17,1.8519
2011-05-18,-1.0909
2011-05-19,0.3676
2011-05-20,-4.0293
2011-05-23,-1.5267
2011-05-24,-1.1628
2011-05-25,-1.9607999999999999
2011-05-26,2.0
2011-05-27,-21.5686
2011-05-31,-3.5
2011-06-01,2.0725
2011-06-02,-6.0914
2011-06-03,1.6216
2011-06-06,-14.8936
2011-06-07,-10.0
2011-06-08,33.3333
2011-06-09,-1.0417
2011-06-10,1.0526
2011-06-13,-2.6042
2011-06-14,4.2781
2011-06-15,0.0
