ticker,ILIM US Equity
2013-10-16,-4.1667
2013-10-17,-13.0435
2013-10-18,5.0
2013-10-21,-4.7619
2013-10-22,0.0
2013-10-24,-30.0
2013-10-25,42.8571
2013-10-28,-35.0
2013-10-29,-15.3846
2013-10-31,0.0
2013-11-01,0.0
2013-11-04,-18.1818
2013-11-05,-11.1111
2013-11-06,-12.5
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,45.7143
2013-11-14,125.4902
2013-11-15,26.087
2013-11-18,-24.1379
2013-11-19,-4.5455
2013-11-20,-42.8571
2013-11-21,-33.3333
2013-11-22,0.0
2013-11-26,25.0
2013-11-27,60.0
2013-11-29,-12.5
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,14.2857
2013-12-09,-12.5
2013-12-10,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,-28.5714
2013-12-19,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,-20.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-06,-2.5
2014-01-07,-10.2564
2014-01-13,17.1429
2014-01-15,-4.878
2014-01-21,0.0
2014-01-22,15.3846
2014-01-27,0.0
2014-01-30,-6.6667
2014-02-19,-14.2857
2014-02-21,0.0
2014-03-21,-2.7778
2014-03-24,5.7143
2014-03-28,-13.5135
2014-03-31,-3.125
2014-04-01,-3.2258
2014-04-07,145.0
2014-04-08,-30.6122
2014-04-09,-6.8627
2014-04-10,-5.2632
2014-04-11,-10.0
2014-04-14,7.4074
2014-04-16,-14.9425
2014-04-17,7.8378
2014-04-21,-6.015
2014-04-22,6.6667
2014-04-23,-10.0
2014-04-24,22.2222
2014-04-25,-3.4091
2014-04-28,-24.7059
2014-04-29,3.125
2014-04-30,-20.3598
2014-05-01,21.7598
2014-05-02,65.625
2014-05-05,1.8868
2014-05-06,3.7037
2014-05-07,0.0
2014-05-08,-8.9286
2014-05-09,-21.5686
2014-05-12,30.0
2014-05-13,-2.8846
2014-05-14,3.9604
2014-05-15,-8.5714
2014-05-16,-6.25
2014-05-19,-2.2222
2014-05-20,-2.2727
2014-05-21,-16.2791
2014-05-22,4.1667
2014-05-23,-1.3333
2014-05-27,-10.8108
2014-05-28,48.4848
2014-05-29,-10.2041
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,-31.8182
2014-06-04,3.3333
2014-06-05,29.0323
2014-06-06,5.0
2014-06-09,-4.7619
2014-06-10,-15.0
2014-06-11,26.4706
2014-06-12,-23.2267
2014-06-13,1.0602
2014-06-16,0.1124
2014-06-19,-4.1916
2014-06-20,7.8125
2014-06-23,-7.2464
2014-06-24,-31.25
2014-06-25,0.0
2014-06-26,22.7273
2014-06-27,-7.4074
2014-06-30,-12.0
2014-07-01,-27.2727
2014-07-02,-43.75
2014-07-07,33.3333
2014-07-08,-16.6667
2014-07-09,-28.0
2014-07-10,1.3889
2014-07-11,30.137
2014-07-15,26.3158
2014-07-16,34.1667
2014-07-17,-53.4161
2014-07-18,10.6667
2014-07-21,0.0
2014-07-22,-9.6386
2014-07-23,17.3333
2014-07-24,-10.2273
2014-07-25,-1.5032
2014-07-28,-10.0402
2014-07-29,-28.5714
2014-07-30,28.0
2014-07-31,-9.375
2014-08-01,1.7241
2014-08-04,-3.3898
2014-08-05,-21.0526
2014-08-06,-6.6667
2014-08-07,19.0476
2014-08-08,-12.25
2014-08-11,13.9601
2014-08-12,-20.0
2014-08-13,-2.0313
2014-08-14,-46.4115
2014-08-15,38.0952
2014-08-18,-10.7759
2014-08-19,-5.7971
2014-08-20,2.5641
2014-08-21,-29.5
2014-08-22,-12.0567
2014-08-25,-35.4839
2014-08-26,11.25
2014-08-27,0.0
2014-08-28,16.8539
2014-08-29,0.0
2014-09-02,7.6923
2014-09-03,-23.6607
2014-09-04,-6.4327
2014-09-05,20.0
2014-09-08,23.9583
2014-09-09,0.0
2014-09-10,14.2857
2014-09-11,-12.5
2014-09-12,-26.0504
2014-09-15,0.0
2014-09-16,0.0
2014-09-18,22.7273
2014-09-22,0.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,-25.9259
2014-09-26,43.75
2014-09-29,13.913
2014-09-30,14.8855
2014-10-01,-46.8439
2014-10-02,0.0
2014-10-03,10.0
2014-10-06,-9.0909
2014-10-08,10.0
2014-10-09,0.0
2014-10-10,-18.1818
2014-10-13,22.2222
2014-10-14,-9.0909
2014-10-15,0.0
2014-10-16,20.0
2014-10-17,-16.6667
2014-10-21,0.0
2014-10-24,78.125
2014-10-27,-20.3509
2014-10-29,-42.7313
2014-10-30,95.3846
2014-10-31,-6.6929
2014-11-04,5.4852
2014-11-05,-0.8
2014-11-06,-0.8065
2014-11-07,0.0
2014-11-10,-3.252
2014-11-13,-1.2605
2014-11-14,-24.2553
2014-11-17,6.7416
2014-11-18,34.7368
2014-11-19,-34.375
2014-11-20,15.4762
2014-11-25,23.7113
2014-12-01,-36.6667
2014-12-02,-9.2105
2014-12-03,0.0
2014-12-04,27.5362
2014-12-05,1.7045
2014-12-08,2.7933
2014-12-09,-4.3478
2014-12-11,-9.0909
2014-12-15,-10.0
2014-12-16,0.0
2014-12-17,-3.4722
2014-12-19,-5.7554
2014-12-22,22.1374
2014-12-23,-30.0
2014-12-26,14.2857
2014-12-30,-25.0
2014-12-31,0.0
2015-01-02,12.5
2015-01-07,18.5185
2015-01-08,-25.0
2015-01-09,-47.9167
2015-01-12,60.0
2015-01-13,-30.0
2015-01-21,-14.2857
2015-01-22,-33.3333
2015-01-23,25.0
2015-01-26,-65.0
2015-01-27,35.7143
2015-01-28,0.0
2015-01-29,0.0
2015-01-30,-5.2632
2015-02-02,-11.1111
2015-02-03,-31.25
2015-02-04,45.4545
2015-02-06,-37.5
2015-02-09,-40.0
2015-02-10,83.3333
2015-02-13,-45.4545
2015-02-17,-16.6667
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,-40.0
2015-02-24,0.0
2015-02-25,-33.3333
2015-02-26,150.0
2015-02-27,-40.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-06,0.0
2015-03-09,-33.3333
2015-03-10,0.0
2015-03-11,50.0
2015-03-12,66.6667
2015-03-13,0.0
2015-03-16,-60.0
2015-03-17,-21.6
2015-03-18,27.551
2015-03-20,0.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-26,0.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-02,0.0
2015-04-06,0.0
2015-04-13,0.0
2015-04-14,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-05-01,0.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-22,0.0
2015-05-26,0.0
2015-05-29,0.0
2015-06-15,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-26,0.0
2015-07-01,0.0
2015-07-02,0.0
2015-07-07,0.0
2015-07-10,0.0
2015-07-13,0.0
2015-07-15,0.0
2015-07-31,0.0
2015-08-31,0.0
2015-09-01,0.0
2015-09-04,0.0
2015-09-14,0.0
2015-09-21,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-10,0.0
2015-12-21,0.0
2016-03-18,0.0
2016-04-21,0.0
2016-04-25,0.0
2016-04-27,0.0
2016-05-11,0.0
2016-05-31,0.0
2016-07-25,0.0
2016-08-04,0.0
2016-08-18,0.0
2016-09-06,0.0
2016-09-08,0.0
2016-09-21,0.0
2016-10-05,0.0
2016-10-11,0.0
2016-11-09,0.0
2016-11-15,0.0
2017-01-04,0.0
2017-01-25,0.0
2017-02-01,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-08,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-21,0.0
2017-03-22,-20.0
2017-03-28,25.0
2017-03-29,0.0
2017-03-31,0.0
2017-04-04,0.0
2017-04-06,60.0
2017-04-07,-6.25
2017-04-10,-33.3333
2017-04-12,50.0
2017-04-17,0.0
2017-04-25,6.6667
2017-05-01,-37.5
2017-05-02,0.0
2017-05-03,50.0
2017-05-09,0.0
2017-05-19,0.0
2017-06-01,0.0
2017-06-06,6.6667
2017-06-12,0.0
2017-06-15,50.0
2017-06-16,-33.3333
2017-06-19,-50.0
2017-06-20,50.0
2017-06-21,-33.3333
2017-06-22,0.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-30,0.0
2017-07-05,100.0
2017-07-18,-50.0
2017-07-19,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-14,0.0
2017-08-24,0.0
2017-08-28,0.0
2017-08-30,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-11,0.0
2017-09-25,100.0
2017-09-27,-50.0
2017-09-29,0.0
2017-10-05,0.0
2017-10-09,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-31,0.0
2017-11-02,-90.0
2017-11-17,900.0
2017-11-24,0.0
2017-12-01,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-28,0.0
2018-01-09,0.0
2018-01-16,0.0
2018-01-18,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-15,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-12,0.0
2018-03-20,0.0
2018-04-02,0.0
2018-04-18,0.0
2018-05-18,0.0
2018-05-29,0.0
2018-06-04,0.0
2018-06-15,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-17,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-06,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-22,0.0
2018-08-24,0.0
2018-08-31,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-18,0.0
2018-09-20,0.0
2018-09-26,0.0
2018-09-28,0.0
2018-10-03,0.0
2018-10-08,0.0
2018-10-11,100.0
2018-10-15,-50.0
2018-10-19,0.0
2018-10-22,0.0
2018-11-05,0.0
2018-11-07,0.0
2018-11-09,0.0
2018-11-15,0.0
2018-11-23,0.0
2018-11-29,0.0
2018-12-07,0.0
2018-12-11,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-11,0.0
2019-01-28,0.0
2019-02-12,0.0
2019-02-25,0.0
2019-03-04,100.0
2019-03-05,-50.0
2019-03-13,0.0
2019-03-18,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-04-05,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,100.0
2019-04-12,-99.5
2019-04-18,9900.0
2019-04-30,0.0
2019-05-02,0.0
2019-05-14,1.0
2019-05-29,-0.9901
2019-06-03,0.0
2019-06-07,0.0
2019-06-10,100.0
2019-06-12,0.0
2019-06-21,0.0
2019-06-25,0.0
2019-06-26,-50.0
2019-06-27,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-18,100.0
2019-07-22,-55.0
2019-07-23,11.1111
2019-07-24,100.0
2019-07-26,-50.0
2019-07-29,0.0
2019-07-31,100.0
2019-08-02,-50.0
2019-08-06,100.0
2019-08-07,-50.0
2019-08-08,0.0
2019-08-16,0.0
2019-08-19,100.0
2019-08-20,-50.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-26,100.0
2019-08-27,-50.0
2019-08-28,0.0
2019-08-29,100.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-20,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-10-02,-50.0
2019-10-03,0.0
2019-10-10,0.0
2019-10-21,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-05,0.0
2019-11-07,0.0
2019-11-13,0.0
2019-11-19,-99.0
2019-12-27,9900.0
2020-01-08,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-02-05,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,100.0
2020-02-20,-50.0
2020-02-21,0.0
2020-02-25,0.0
2020-02-26,60.0
2020-02-27,25.0
2020-02-28,0.0
2020-03-02,-50.0
2020-03-03,0.0
2020-03-05,100.0
2020-03-10,0.0
2020-03-12,-50.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-31,0.0
2020-04-02,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-24,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-11,100.0
2020-05-12,-50.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-27,100.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,-50.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,100.0
2020-06-08,-50.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-14,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-28,-99.0
2020-07-29,9900.0
2020-07-30,0.0
