ticker,USAC US Equity
2013-06-07,2.1718
2013-06-10,3.59
2013-06-11,1.0944
2013-06-12,0.406
2013-06-13,1.6173
2013-06-14,1.4147
2013-06-17,1.3078
2013-06-18,0.3442
2013-06-19,0.0858
2013-06-20,-1.2425
2013-06-21,0.0868
2013-06-24,0.4768
2013-06-25,-0.2588
2013-06-26,0.2163
2013-06-27,0.6042
2013-06-28,0.9497
2013-07-01,1.524
2013-07-02,-0.2302
2013-07-03,-2.0768
2013-07-05,0.8141
2013-07-08,2.6774
2013-07-09,0.5795
2013-07-10,0.0412
2013-07-11,0.3702
2013-07-12,0.0
2013-07-15,1.1885
2013-07-16,0.567
2013-07-17,2.6178
2013-07-18,0.2747
2013-07-19,1.1742
2013-07-22,-0.2708
2013-07-23,-2.211
2013-07-24,-2.1023
2013-07-25,2.1475
2013-07-26,1.2297
2013-07-29,-0.0784
2013-07-30,1.8824
2013-07-31,-0.6159
2013-08-01,3.1915
2013-08-02,-0.4964
2013-08-05,0.1535
2013-08-06,-1.8774
2013-08-07,0.5857
2013-08-08,0.854
2013-08-09,1.1162
2013-08-12,-3.997
2013-08-13,-2.9342
2013-08-14,3.3497
2013-08-15,-3.5178000000000003
2013-08-16,-0.8603
2013-08-19,-1.5702
2013-08-20,0.7557
2013-08-21,2.0417
2013-08-22,0.5308
2013-08-23,1.1901
2013-08-26,-0.7747
2013-08-27,-2.5484999999999998
2013-08-28,1.4944
2013-08-29,0.409
2013-08-30,-0.2037
2013-09-03,-4.2041
2013-09-04,-3.9199
2013-09-05,1.9956
2013-09-06,0.4348
2013-09-09,1.8182
2013-09-10,1.9558
2013-09-11,-2.377
2013-09-12,-1.2814999999999999
2013-09-13,1.0385
2013-09-16,1.1135
2013-09-17,-0.2965
2013-09-18,-0.8071
2013-09-19,1.1135
2013-09-20,-0.2965
2013-09-23,-0.4673
2013-09-24,1.7499
2013-09-25,0.755
2013-09-26,0.1665
2013-09-27,-0.3159
2013-09-30,-0.6838
2013-10-01,1.7631999999999999
2013-10-02,-0.33
2013-10-03,0.2483
2013-10-04,-1.1148
2013-10-07,-0.4175
2013-10-08,-1.2579
2013-10-09,0.1274
2013-10-10,0.8058
2013-10-11,-1.7669000000000001
2013-10-14,-1.4133
2013-10-15,-0.9557
2013-10-16,0.4386
2013-10-17,0.3057
2013-10-18,2.6997
2013-10-21,1.7375
2013-10-22,3.375
2013-10-23,-0.4837
2013-10-24,-0.3645
2013-10-25,0.2846
2013-10-28,0.8107
2013-10-29,0.2413
2013-10-30,-0.8424
2013-10-31,0.0809
2013-11-01,-0.2471
2013-11-04,0.4129
2013-11-05,-0.3701
2013-11-06,-0.1651
2013-11-07,1.2402
2013-11-08,0.8167
2013-11-11,-0.486
2013-11-12,0.7326
2013-11-13,0.3232
2013-11-14,0.0
2013-11-15,0.886
2013-11-18,1.6367
2013-11-19,-1.5711
2013-11-20,-0.2394
2013-11-21,0.92
2013-11-22,-0.3567
2013-11-25,-1.7502
2013-11-26,0.7282
2013-11-27,-0.723
2013-11-29,-0.7692
2013-12-02,-0.0816
2013-12-03,0.1225
2013-12-04,0.0
2013-12-05,-1.1419
2013-12-06,-0.5776
2013-12-09,0.4564
2013-12-10,0.1239
2013-12-11,0.495
2013-12-12,0.3284
2013-12-13,-0.4501
2013-12-16,0.9453
2013-12-17,-0.285
2013-12-18,0.0408
2013-12-19,-0.4898
2013-12-20,0.8614
2013-12-23,1.2607
2013-12-24,2.6506
2013-12-26,0.939
2013-12-27,1.0078
2013-12-30,2.3791
2013-12-31,0.4498
2014-01-02,1.4552
2014-01-03,-1.5447
2014-01-06,0.8592
2014-01-07,0.3704
2014-01-08,-1.0288
2014-01-09,0.5175
2014-01-10,-0.2226
2014-01-13,-0.8922
2014-01-14,-1.5379
2014-01-15,0.5176
2014-01-16,2.896
2014-01-17,1.0681
2014-01-21,0.2187
2014-01-22,0.3023
2014-01-23,-1.4615
2014-01-24,-2.0971
2014-01-27,0.0376
2014-01-28,3.0053
2014-01-29,-0.9482
2014-01-30,2.9087
2014-01-31,-0.6082
2014-02-03,-0.4762
2014-02-04,-1.2882
2014-02-05,-1.1559
2014-02-06,-0.2263
2014-02-07,0.6718
2014-02-10,-0.7049
2014-02-11,0.1135
2014-02-12,4.7600999999999996
2014-02-13,-0.7934
2014-02-14,-1.5631
2014-02-18,-3.1388
2014-02-19,0.2669
2014-02-20,0.3422
2014-02-21,1.1368
2014-02-24,-0.4496
2014-02-25,-0.9409
2014-02-26,1.4058
2014-02-27,1.9108
2014-02-28,0.2353
2014-03-03,0.3154
2014-03-04,-0.4753
2014-03-05,2.5349
2014-03-06,0.1433
2014-03-07,0.1431
2014-03-10,-1.4291
2014-03-11,-0.7611
2014-03-12,-0.9496
2014-03-13,-1.9174
2014-03-14,0.7143
2014-03-17,-0.5226
2014-03-18,1.3508
2014-03-19,0.5924
2014-03-20,-0.9937
2014-03-21,-0.0743
2014-03-24,-3.125
2014-03-25,-0.1152
2014-03-26,-0.3845
2014-03-27,0.3474
2014-03-28,0.2692
2014-03-31,0.6521
2014-04-01,0.9146
2014-04-02,2.1148
2014-04-03,0.1479
2014-04-04,-0.0369
2014-04-07,-1.2191
2014-04-08,0.9723
2014-04-09,1.1852
2014-04-10,-1.0249
2014-04-11,-0.9246
2014-04-14,0.6346
2014-04-15,0.6009
2014-04-16,-0.4498
2014-04-17,-0.3333
2014-04-21,0.3716
2014-04-22,0.1851
2014-04-23,0.1183
2014-04-24,-0.1181
2014-04-25,-0.037
2014-04-28,0.2957
2014-04-29,-0.2949
2014-04-30,2.5878
2014-05-01,-2.1261
2014-05-02,2.6616999999999997
2014-05-05,-1.9353
2014-05-06,-1.3408
2014-05-07,2.7935
2014-05-08,-0.9181
2014-05-09,0.0741
2014-05-12,-0.1852
2014-05-13,-0.6679
2014-05-14,-7.1722
2014-05-15,-0.4024
2014-05-16,0.3232
2014-05-19,1.1277
2014-05-20,0.5575
2014-05-21,-0.198
2014-05-22,1.5476
2014-05-23,-0.3908
2014-05-27,-2.2362
2014-05-28,-0.0803
2014-05-29,-0.0803
2014-05-30,0.4823
2014-06-02,1.24
2014-06-03,-0.158
2014-06-04,0.3166
2014-06-05,0.7101
2014-06-06,-0.0392
2014-06-09,-0.3135
2014-06-10,-0.1965
2014-06-11,0.2757
2014-06-12,-1.5711
2014-06-13,-0.399
2014-06-16,-0.0401
2014-06-17,0.6413
2014-06-18,-0.916
2014-06-19,0.0
2014-06-20,1.2862
2014-06-23,1.0714
2014-06-24,-1.1779
2014-06-25,-0.3973
2014-06-26,1.436
2014-06-27,0.9831
2014-06-30,0.0
2014-07-01,-0.4283
2014-07-02,0.6257
2014-07-03,-0.5441
2014-07-07,-0.2735
2014-07-08,-0.5486
2014-07-09,0.5516
2014-07-10,-0.8229
2014-07-11,-0.7428
2014-07-14,0.0717
2014-07-15,-0.1989
2014-07-16,0.6377
2014-07-17,0.9109
2014-07-18,-0.0785
2014-07-21,-0.4321
2014-07-22,-0.0394
2014-07-23,-0.3552
2014-07-24,-0.4356
2014-07-25,-0.1591
2014-07-28,2.1912
2014-07-29,0.8967
2014-07-30,-0.2318
2014-07-31,-2.7885
2014-08-01,-3.9431000000000003
2014-08-04,1.6080999999999999
2014-08-05,-1.1245
2014-08-06,0.8425
2014-08-07,-0.543
2014-08-08,1.638
2014-08-11,1.405
2014-08-12,2.771
2014-08-13,-0.119
2014-08-14,0.9925
2014-08-15,-0.7469
2014-08-18,0.8317
2014-08-19,1.2569
2014-08-20,0.8534
2014-08-21,0.0769
2014-08-22,-1.0761
2014-08-25,-0.0777
2014-08-26,0.0778
2014-08-27,0.4662
2014-08-28,0.6574
2014-08-29,0.4994
2014-09-02,-1.3378999999999999
2014-09-03,-0.31
2014-09-04,-1.5546
2014-09-05,-0.9475
2014-09-08,-1.0363
2014-09-09,0.7249
2014-09-10,0.0
2014-09-11,-0.9996
2014-09-12,-0.2827
2014-09-15,-1.4986
2014-09-16,1.6859
2014-09-17,0.1213
2014-09-18,0.3231
2014-09-19,0.9662
2014-09-22,-1.1562999999999999
2014-09-23,-1.4522
2014-09-24,0.5731
2014-09-25,-1.2617
2014-09-26,0.0
2014-09-29,0.4946
2014-09-30,-0.3692
2014-10-01,-0.6999
2014-10-02,1.3682
2014-10-03,-0.3681
2014-10-06,-0.9031
2014-10-07,-0.9528
2014-10-08,-0.3764
2014-10-09,-1.9731
2014-10-10,-3.5974
2014-10-13,-6.2195
2014-10-14,-2.2738
2014-10-15,-1.6966
2014-10-16,13.6588
2014-10-17,1.9523000000000001
2014-10-20,0.0
2014-10-21,4.0851
2014-10-22,-0.4906
2014-10-23,0.4519
2014-10-24,-0.4499
2014-10-27,-0.7395
2014-10-28,2.0695
2014-10-29,0.6488
2014-10-30,-4.4319
2014-10-31,-1.7496
2014-11-03,2.3684
2014-11-04,-0.7712
2014-11-05,0.0864
2014-11-06,0.6471
2014-11-07,-1.9717
2014-11-10,-0.0437
2014-11-11,-1.1374
2014-11-12,-1.8584
2014-11-13,-6.9883
2014-11-14,0.5332
2014-11-17,3.4716
2014-11-18,0.7456
2014-11-19,-1.6189
2014-11-20,0.141
2014-11-21,-0.1878
2014-11-24,-0.8937
2014-11-25,-1.4238
2014-11-26,-1.5888
2014-11-28,-7.045
2014-12-01,-4.7368
2014-12-02,2.8729
2014-12-03,2.7927
2014-12-04,-0.3657
2014-12-05,-0.0524
2014-12-08,-9.3914
2014-12-09,4.2849
2014-12-10,0.8884
2014-12-11,-5.8888
2014-12-12,-0.2339
2014-12-15,-10.3751
2014-12-16,-1.8967
2014-12-17,6.8667
2014-12-18,0.6238
2014-12-19,5.7657
2014-12-22,-6.4478
2014-12-23,6.8922
2014-12-24,-1.9343
2014-12-26,-0.6575
2014-12-29,-0.8424
2014-12-30,0.0
2014-12-31,0.6675
2015-01-02,4.7016
2015-01-05,-2.9361
2015-01-06,-0.0593
2015-01-07,2.3739
2015-01-08,2.8986
2015-01-09,1.8028
2015-01-12,-4.0398
2015-01-13,-4.2099
2015-01-14,-5.1776
2015-01-15,0.6349
2015-01-16,8.7697
2015-01-20,2.2622
2015-01-21,2.1554
2015-01-22,-0.1666
2015-01-23,2.5028
2015-01-26,0.6511
2015-01-27,-0.5391
2015-01-28,-4.1192
2015-01-29,1.5828
2015-01-30,-1.0573
2015-02-02,0.1737
2015-02-03,0.5202
2015-02-04,-2.0702
2015-02-05,3.0534
2015-02-06,5.1852
2015-02-09,3.3586
2015-02-10,-3.3543
2015-02-11,-0.0542
2015-02-12,0.1628
2015-02-13,3.3044000000000002
2015-02-17,0.4195
2015-02-18,2.7154
2015-02-19,0.9659
2015-02-20,-2.1148
2015-02-23,0.3086
2015-02-24,-2.1538
2015-02-25,2.0964
2015-02-26,0.0513
2015-02-27,0.1539
2015-03-02,-0.7172
2015-03-03,0.516
2015-03-04,0.0
2015-03-05,1.3860000000000001
2015-03-06,-0.962
2015-03-09,1.3286
2015-03-10,-1.7652999999999999
2015-03-11,0.5136
2015-03-12,0.0511
2015-03-13,0.9193
2015-03-16,-3.0364
2015-03-17,2.4008
2015-03-18,3.5678
2015-03-19,-3.0512
2015-03-20,3.8071
2015-03-23,5.5746
2015-03-24,-2.3159
2015-03-25,-3.1294
2015-03-26,0.6363
2015-03-27,-1.8481999999999998
2015-03-30,-0.5451
2015-03-31,1.9929999999999999
2015-04-01,1.9052
2015-04-02,-1.534
2015-04-06,2.8238
2015-04-07,-1.7519
2015-04-08,1.0602
2015-04-09,-0.0954
2015-04-10,-2.9116999999999997
2015-04-13,3.884
2015-04-14,3.7861000000000002
2015-04-15,3.0096
2015-04-16,-2.9215999999999998
2015-04-17,-0.3192
2015-04-20,2.0586
2015-04-21,-1.3895
2015-04-22,0.0
2015-04-23,1.6818
2015-04-24,2.5481
2015-04-27,0.1308
2015-04-28,-0.653
2015-04-29,-0.6135
2015-04-30,1.8959000000000001
2015-05-01,0.0649
2015-05-04,1.4595
2015-05-05,-1.4385
2015-05-06,-1.4153
2015-05-07,-1.1216
2015-05-08,0.363
2015-05-11,-1.1302
2015-05-12,0.6401
2015-05-13,0.8632
2015-05-14,2.0721
2015-05-15,0.0441
2015-05-18,-0.7499
2015-05-19,-1.9111
2015-05-20,-0.6343
2015-05-21,0.9667
2015-05-22,0.3071
2015-05-26,-0.8555
2015-05-27,0.8629
2015-05-28,-0.045
2015-05-29,0.4054
2015-06-01,-3.9031000000000002
2015-06-02,1.774
2015-06-03,-0.4587
2015-06-04,-3.1336
2015-06-05,1.4272
2015-06-08,-1.3602
2015-06-09,-1.4741
2015-06-10,0.7239
2015-06-11,1.126
2015-06-12,0.2938
2015-06-15,0.1087
2015-06-16,-0.8023
2015-06-17,0.1903
2015-06-18,-1.9943
2015-06-19,-6.4922
2015-06-22,0.7254
2015-06-23,-0.5658
2015-06-24,0.1035
2015-06-25,-0.2584
2015-06-26,-0.1554
2015-06-29,-1.8681999999999999
2015-06-30,1.3221
2015-07-01,-2.2965
2015-07-02,-0.8547
2015-07-06,0.7543
2015-07-07,1.5508
2015-07-08,-1.1585
2015-07-09,0.7459
2015-07-10,2.0095
2015-07-13,2.1773
2015-07-14,4.2624
2015-07-15,-0.7792
2015-07-16,0.2943
2015-07-17,-0.5379
2015-07-20,-1.4748999999999999
2015-07-21,-0.1996
2015-07-22,-9.45
2015-07-23,0.7178
2015-07-24,0.6579
2015-07-27,-1.1983
2015-07-28,1.7088999999999999
2015-07-29,2.4932
2015-07-30,-0.5817
2015-07-31,-1.8351
2015-08-03,-2.7885999999999997
2015-08-04,-1.2048
2015-08-05,2.2648
2015-08-06,2.0443
2015-08-07,-3.172
2015-08-10,4.3103
2015-08-11,1.157
2015-08-12,0.0
2015-08-13,-4.1939
2015-08-14,3.9795
2015-08-17,5.2488
2015-08-18,3.7922000000000002
2015-08-19,-0.5005
2015-08-20,-4.7787
2015-08-21,-2.9583
2015-08-24,-4.736
2015-08-25,4.6857
2015-08-26,6.3319
2015-08-27,2.3614
2015-08-28,0.9529
2015-08-31,-0.6458
2015-09-01,-0.45
2015-09-02,0.452
2015-09-03,0.8
2015-09-04,0.3472
2015-09-08,0.1977
2015-09-09,-0.0987
2015-09-10,-12.0494
2015-09-11,-4.3796
2015-09-14,-0.1174
2015-09-15,1.4109
2015-09-16,-1.7971
2015-09-17,2.0071
2015-09-18,0.2315
2015-09-21,0.5774
2015-09-22,-3.5017
2015-09-23,-4.6996
2015-09-24,-1.9351
2015-09-25,-2.4825
2015-09-28,-6.5927
2015-09-29,-5.8001000000000005
2015-09-30,6.9733
2015-10-01,0.6935
2015-10-02,-0.3444
2015-10-05,12.2322
2015-10-06,5.9113
2015-10-07,3.5465
2015-10-08,1.4037
2015-10-09,1.052
2015-10-12,-5.2603
2015-10-13,-0.2892
2015-10-14,4.2923
2015-10-15,1.0011
2015-10-16,-1.1564
2015-10-19,-0.3343
2015-10-20,2.1241
2015-10-21,-3.3935
2015-10-22,0.2266
2015-10-23,-0.8479
2015-10-26,-5.2452
2015-10-27,-3.1889
2015-10-28,1.9266999999999999
2015-10-29,-0.6098
2015-10-30,2.1166
2015-11-02,-2.2953
2015-11-03,1.0159
2015-11-04,-0.44
2015-11-05,1.0732
2015-11-06,-0.9994
2015-11-09,-1.8296999999999999
2015-11-10,1.4139
2015-11-11,-0.3169
2015-11-12,-1.78
2015-11-13,-0.8414
2015-11-16,6.658
2015-11-17,-0.5508
2015-11-18,-2.4
2015-11-19,1.9546000000000001
2015-11-20,-4.8856
2015-11-23,-0.3251
2015-11-24,-0.3262
2015-11-25,-1.6360999999999999
2015-11-27,-1.8629
2015-11-30,3.1864
2015-12-01,-1.7083
2015-12-02,-5.2139
2015-12-03,-1.8336000000000001
2015-12-04,-3.2328
2015-12-07,-10.0223
2015-12-08,1.3201
2015-12-09,8.8762
2015-12-10,-6.8063
2015-12-11,-6.9021
2015-12-14,-5.0862
2015-12-15,2.5431
2015-12-16,1.5943
2015-12-17,-4.1848
2015-12-18,0.364
2015-12-21,-0.4533
2015-12-22,7.1038
2015-12-23,1.7856999999999998
2015-12-24,-2.0886
2015-12-28,-9.3003
2015-12-29,1.0348
2015-12-30,1.4898
2015-12-31,5.4128
2016-01-04,2.3499
2016-01-05,0.7653
2016-01-06,-8.1013
2016-01-07,-2.9385
2016-01-08,4.9196
2016-01-11,-8.1154
2016-01-12,-2.9441
2016-01-13,-9.2012
2016-01-14,9.4655
2016-01-15,-5.0865
2016-01-19,-7.1811
2016-01-20,-5.3118
2016-01-21,4.6341
2016-01-22,25.4079
2016-01-25,-6.8773
2016-01-26,5.9879999999999995
2016-01-27,4.5198
2016-01-28,5.4955
2016-01-29,-0.3843
2016-02-01,-2.693
2016-02-02,-4.1513
2016-02-03,-6.9297
2016-02-04,-1.6545999999999998
2016-02-05,-2.734
2016-02-08,-6.2703
2016-02-09,-4.8443000000000005
2016-02-10,-5.2121
2016-02-11,-7.5448
2016-02-12,0.2766
2016-02-16,4.4138
2016-02-17,5.5482
2016-02-18,-2.2528
2016-02-19,-1.4085
2016-02-22,5.1948
2016-02-23,-3.4568
2016-02-24,-0.7673
2016-02-25,0.0
2016-02-26,9.7938
2016-02-29,5.8685
2016-03-01,0.4435
2016-03-02,7.5055
2016-03-03,5.8522
2016-03-04,3.7827
2016-03-07,-0.9346
2016-03-08,-8.6792
2016-03-09,1.9628
2016-03-10,0.5066
2016-03-11,3.4274
2016-03-14,1.2671000000000001
2016-03-15,3.2724
2016-03-16,5.0326
2016-03-17,3.4605
2016-03-18,0.0
2016-03-21,-2.6587
2016-03-22,-0.8811
2016-03-23,-4.4444
2016-03-24,-0.7442
2016-03-28,-0.9372
2016-03-29,3.3113
2016-03-30,2.1978
2016-03-31,5.2867
2016-04-01,-5.1915
2016-04-04,-4.6679
2016-04-05,1.6008
2016-04-06,3.8925
2016-04-07,-0.7136
2016-04-08,4.0431
2016-04-11,2.1589
2016-04-12,6.5089
2016-04-13,2.5397
2016-04-14,0.1548
2016-04-15,-0.0773
2016-04-18,1.0828
2016-04-19,4.6672
2016-04-20,2.4123
2016-04-21,-0.2855
2016-04-22,5.7981
2016-04-25,-3.18
2016-04-26,2.2362
2016-04-27,1.3671
2016-04-28,-1.0789
2016-04-29,-4.6012
2016-05-02,-0.2227
2016-05-03,-3.4226
2016-05-04,-0.3082
2016-05-05,5.255
2016-05-06,5.2129
2016-05-09,-3.21
2016-05-10,1.5862
2016-05-11,0.7807
2016-05-12,0.5634
2016-05-13,-3.1513
2016-05-16,3.6153
2016-05-17,0.977
2016-05-18,-1.7277
2016-05-19,0.9142
2016-05-20,0.6969
2016-05-23,0.4844
2016-05-24,-1.9284
2016-05-25,1.7556
2016-05-26,-1.7943
2016-05-27,1.4055
2016-05-31,5.4747
2016-06-01,3.7451
2016-06-02,-0.0633
2016-06-03,-0.3169
2016-06-06,1.5893000000000002
2016-06-07,0.7509
2016-06-08,0.7453
2016-06-09,-4.254
2016-06-10,-0.7083
2016-06-13,-1.4267
2016-06-14,-0.9211
2016-06-15,0.664
2016-06-16,-1.9129
2016-06-17,2.959
2016-06-20,-2.2208
2016-06-21,-0.2672
2016-06-22,-4.2197
2016-06-23,1.5385
2016-06-24,-0.4132
2016-06-27,-5.2559000000000005
2016-06-28,7.0803
2016-06-29,0.0682
2016-06-30,-0.1362
2016-07-01,0.0682
2016-07-05,-2.2495
2016-07-06,1.7433999999999998
2016-07-07,-0.0685
2016-07-08,3.4979
2016-07-11,-1.2591
2016-07-12,0.3356
2016-07-13,-2.0736
2016-07-14,0.7514
2016-07-15,0.7458
2016-07-18,0.4711
2016-07-19,-1.8754
2016-07-20,-0.2048
2016-07-21,-0.2052
2016-07-22,0.6169
2016-07-25,-0.0681
2016-07-26,2.9993
2016-07-27,-0.9927
2016-07-28,2.2727
2016-07-29,1.4706000000000001
2016-08-01,-4.1333
2016-08-02,-1.1822
2016-08-03,2.1816
2016-08-04,1.584
2016-08-05,3.8644
2016-08-08,4.9608
2016-08-09,-0.5597
2016-08-10,-0.3752
2016-08-11,1.0044
2016-08-12,-1.6781000000000001
2016-08-15,-2.7180999999999997
2016-08-16,1.8843
2016-08-17,-0.3827
2016-08-18,1.4085
2016-08-19,0.1263
2016-08-22,-1.4502
2016-08-23,0.5118
2016-08-24,-0.3819
2016-08-25,-0.9585
2016-08-26,0.9677
2016-08-29,1.9169
2016-08-30,2.3824
2016-08-31,1.1023
2016-09-01,0.1211
2016-09-02,1.9964
2016-09-06,0.5338
2016-09-07,0.531
2016-09-08,3.8731999999999998
2016-09-09,-4.4633
2016-09-12,0.414
2016-09-13,-2.5913
2016-09-14,0.0605
2016-09-15,0.0
2016-09-16,3.2628
2016-09-19,2.1065
2016-09-20,0.4011
2016-09-21,2.5685000000000002
2016-09-22,0.8347
2016-09-23,-0.7726
2016-09-26,-0.1669
2016-09-27,-1.5042
2016-09-28,3.1109
2016-09-29,0.3291
2016-09-30,2.6791
2016-10-03,-2.3962
2016-10-04,-0.7638
2016-10-05,0.5498
2016-10-06,-0.2734
2016-10-07,1.2610000000000001
2016-10-10,2.2198
2016-10-11,-0.9534
2016-10-12,0.0
2016-10-13,-0.4813
2016-10-14,-1.6658
2016-10-17,0.765
2016-10-18,-0.3796
2016-10-19,0.3811
2016-10-20,-0.2711
2016-10-21,1.7401
2016-10-24,2.2982
2016-10-25,-1.1494
2016-10-26,0.1057
2016-10-27,0.3696
2016-10-28,0.2104
2016-10-31,0.1575
2016-11-01,-2.3061
2016-11-02,0.8852
2016-11-03,0.4923
2016-11-04,-2.7218
2016-11-07,0.3917
2016-11-08,-2.8428
2016-11-09,3.3276
2016-11-10,0.6663
2016-11-11,-0.7722
2016-11-14,0.7226
2016-11-15,0.6071
2016-11-16,-0.2743
2016-11-17,-0.11
2016-11-18,1.5419
2016-11-21,0.705
2016-11-22,-2.8541
2016-11-23,0.6098
2016-11-25,-1.0468
2016-11-28,-3.6748
2016-11-29,0.1734
2016-11-30,3.4622
2016-12-01,-2.8444000000000003
2016-12-02,1.6073
2016-12-05,3.4463
2016-12-06,-0.5461
2016-12-07,-0.3295
2016-12-08,-0.7713
2016-12-09,-9.4947
2016-12-12,-0.6135
2016-12-13,0.0
2016-12-14,-1.1728
2016-12-15,0.3748
2016-12-16,0.56
2016-12-19,-0.0619
2016-12-20,-0.0619
2016-12-21,-0.062
2016-12-22,0.682
2016-12-23,0.3079
2016-12-27,1.9644
2016-12-28,-2.2276
2016-12-29,2.3399
2016-12-30,4.0915
2017-01-03,0.6358
2017-01-04,4.8248
2017-01-05,-0.274
2017-01-06,0.6044
2017-01-09,-0.4369
2017-01-10,-2.9073
2017-01-11,1.8079
2017-01-12,1.8313000000000001
2017-01-13,3.5422000000000002
2017-01-17,-0.3158
2017-01-18,-2.5871
2017-01-19,-0.1084
2017-01-20,3.3641
2017-01-23,-1.2598
2017-01-24,2.605
2017-01-25,0.7254
2017-01-26,0.9774
2017-01-27,0.5604
2017-01-30,-1.3678
2017-01-31,-1.3867
2017-02-01,-0.4427
2017-02-02,-0.6993
2017-02-03,0.9751
2017-02-06,-1.9849999999999999
2017-02-07,-1.4231
2017-02-08,-0.3887
2017-02-09,3.233
2017-02-10,-0.594
2017-02-13,0.0
2017-02-14,-0.8148
2017-02-15,-0.7119
2017-02-16,-1.3789
2017-02-17,-0.6711
2017-02-21,1.1824
2017-02-22,-0.1669
2017-02-23,-2.0624
2017-02-24,-0.683
2017-02-27,2.7507
2017-02-28,-0.8924
2017-03-01,1.0129
2017-03-02,-1.1142
2017-03-03,-0.6761
2017-03-06,-1.5314999999999999
2017-03-07,-1.0945
2017-03-08,-0.8736
2017-03-09,-1.5864
2017-03-10,-0.0597
2017-03-13,0.7168
2017-03-14,-2.4318
2017-03-15,1.7629000000000001
2017-03-16,0.1195
2017-03-17,0.0
2017-03-20,0.4773
2017-03-21,-2.019
2017-03-22,-1.1515
2017-03-23,2.0846
2017-03-24,-0.5405
2017-03-27,-1.3889
2017-03-28,0.2449
2017-03-29,2.0159
2017-03-30,-1.6168
2017-03-31,2.7998
2017-04-03,-0.8289
2017-04-04,1.791
2017-04-05,-1.7595
2017-04-06,2.0299
2017-04-07,-0.5851
2017-04-10,1.1183
2017-04-11,-1.4552
2017-04-12,-0.2953
2017-04-13,-0.7109
2017-04-17,1.2530000000000001
2017-04-18,0.1768
2017-04-19,-0.0588
2017-04-20,0.8829
2017-04-21,2.5088
2017-04-24,-0.1707
2017-04-25,-0.2851
2017-04-26,0.2287
2017-04-27,0.2282
2017-04-28,-1.679
2017-05-01,-3.1045
2017-05-02,-0.6161
2017-05-03,-0.8679
2017-05-04,2.6266
2017-05-05,2.6813000000000002
2017-05-08,1.0682
2017-05-09,-2.936
2017-05-10,1.1494
2017-05-11,1.6148
2017-05-12,-0.6474
2017-05-15,0.0592
2017-05-16,-0.4144
2017-05-17,-2.4375999999999998
2017-05-18,0.0
2017-05-19,0.9141
2017-05-22,-1.1473
2017-05-23,0.3054
2017-05-24,-0.2436
2017-05-25,-1.8925999999999998
2017-05-26,-0.1245
2017-05-30,-2.3676
2017-05-31,-1.9144999999999999
2017-06-01,3.4483
2017-06-02,-1.195
2017-06-05,-2.6098
2017-06-06,0.8497
