ticker,LRGR US Equity
2016-01-19,-0.3008
2016-01-20,0.0
2016-01-21,15.5172
2016-01-27,-10.7463
2016-01-28,12.0401
2016-02-01,-13.4328
2016-02-02,0.0
2016-02-10,-31.0345
2016-02-11,0.0
2016-02-18,0.0
2016-02-19,9.0
2016-02-25,-8.2569
2016-02-29,45.0
2016-03-01,0.0
2016-03-02,31.0345
2016-03-03,18.4211
2016-03-07,-7.7778
2016-03-08,-8.4337
2016-03-09,9.2105
2016-03-10,-8.4337
2016-03-15,0.0
2016-03-16,-21.0526
2016-03-17,6.6667
2016-03-21,0.0
2016-03-23,9.375
2016-03-24,0.1429
2016-03-28,-0.1427
2016-04-01,9.7143
2016-04-11,7.0312
2016-04-12,-2.6764
2016-04-14,0.0
2016-04-15,-5.0
2016-04-26,-10.526299999999999
2016-04-27,11.5074
2016-05-09,12.1827
2016-05-10,-5.9515
2016-05-12,-2.5
2016-05-17,2.5641
2016-05-26,-10.0
2016-06-01,18.5243
2016-06-14,-15.6291
2016-06-15,0.0
2016-06-20,14.6875
2016-06-22,-39.449
2016-06-23,63.2
2016-06-24,0.4902
2016-06-27,56.0976
2016-06-28,12.5
2016-06-29,26.6406
2016-06-30,14.0585
2016-07-01,11.538499999999999
2016-07-05,18.1034
2016-07-06,30.6569
2016-07-07,-15.0838
2016-07-08,5.2632
2016-07-11,36.875
2016-07-12,16.4384
2016-07-13,-21.5686
2016-07-14,7.5
2016-07-15,2.3256
2016-07-18,-16.3636
2016-07-19,-39.1304
2016-07-20,-29.4643
2016-07-21,-50.6329
2016-07-22,12.8205
2016-07-25,0.0142
2016-07-26,-8.8766
2016-07-27,4.5355
2016-07-28,-37.9752
2016-07-29,-23.0769
2016-08-01,-20.0
2016-08-02,0.0
2016-08-03,34.375
2016-08-04,-30.1744
2016-08-05,53.2057
2016-08-08,-17.3913
2016-08-09,1.0526
2016-08-10,-6.25
2016-08-11,-11.1111
2016-08-12,0.0
2016-08-15,3.125
2016-08-16,8.1818
2016-08-17,-8.6835
2016-08-18,-29.4479
2016-08-19,4.3478
2016-08-22,25.0
2016-08-23,-20.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,16.6667
2016-08-29,42.8571
2016-08-30,-25.0
2016-08-31,13.3333
2016-09-01,-5.2941
2016-09-02,18.0124
2016-09-06,21.0526
2016-09-07,4.3478
2016-09-09,-16.6667
2016-09-12,5.0
2016-09-13,19.0476
2016-09-14,-16.0
2016-09-15,-42.8571
2016-09-16,100.0
2016-09-19,-20.8333
2016-09-20,10.526299999999999
2016-09-21,-4.7619
2016-09-22,5.0
2016-09-23,-4.7619
2016-09-27,-10.0
2016-09-28,0.0
2016-09-29,-11.1111
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,-18.75
2016-10-05,30.7692
2016-10-06,-11.7647
2016-10-07,0.0
2016-10-10,26.6667
2016-10-11,5.2632
2016-10-12,50.0
2016-10-13,-26.6667
2016-10-14,36.3636
2016-10-17,-16.6667
2016-10-18,0.0
2016-10-19,-6.0
2016-10-20,23.4043
2016-10-21,-1.7241
2016-10-24,5.2632
2016-10-25,26.6667
2016-10-26,0.0
2016-10-27,18.4211
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,22.2222
2016-11-02,5.4545
2016-11-03,-3.4483
2016-11-04,-8.9286
2016-11-07,-16.6667
2016-11-08,0.0
2016-11-09,17.1765
2016-11-10,-14.6586
2016-11-11,0.0
2016-11-14,5.6471
2016-11-16,-10.9131
2016-11-17,0.0
2016-11-18,27.5
2016-11-22,7.6471
2016-11-23,0.0
2016-11-29,-22.2222
2016-11-30,5.3864
2016-12-01,11.1111
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,5.975
2016-12-07,-6.5817
2016-12-08,10.9091
2016-12-09,2.459
2016-12-12,6.3111
2016-12-13,-8.0268
2016-12-14,7.0909
2016-12-15,0.1698
2016-12-16,4.6398
2016-12-19,-8.9593
2016-12-20,3.1914
2016-12-21,7.7586
2016-12-22,0.0
2016-12-23,-5.6
2016-12-27,-26.2712
2016-12-28,21.8391
2016-12-29,20.7547
2016-12-30,-18.75
2017-01-03,0.0
2017-01-04,-11.538499999999999
2017-01-05,-2.1739
2017-01-06,3.75
2017-01-09,11.3788
2017-01-10,-13.461500000000001
2017-01-11,-24.4444
2017-01-12,0.2941
2017-01-17,32.2581
2017-01-18,-6.8736
2017-01-19,-4.7619
2017-01-20,-9.9688
2017-01-23,16.6262
2017-01-24,-2.3810000000000002
2017-01-25,-8.5366
2017-01-26,17.3333
2017-01-27,-4.7727
2017-02-01,-14.0811
2017-02-02,19.4444
2017-02-03,0.0
2017-02-06,-16.2791
2017-02-07,4.1667
2017-02-08,0.0
2017-02-10,2.6667
2017-02-13,3.8961
2017-02-14,13.4687
2017-02-15,-20.683
2017-02-16,13.8889
2017-02-17,2.439
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,-16.4286
2017-02-24,28.2051
2017-02-27,0.0
2017-02-28,5.5556
2017-03-01,5.2632
2017-03-02,0.0
2017-03-03,20.0
2017-03-06,0.0
2017-03-08,-3.3333
2017-03-09,1.7241
2017-03-10,0.0
2017-03-13,1.6949
2017-03-20,-8.3333
2017-03-22,-18.1818
2017-03-23,-8.8889
2017-03-24,2.439
2017-03-27,-2.1429
2017-03-28,8.2725
2017-03-29,-0.0562
2017-03-30,-1.068
2017-03-31,11.3636
2017-04-03,4.0816
2017-04-04,3.9215999999999998
2017-04-05,4.717
2017-04-06,6.3063
2017-04-07,6.7797
2017-04-10,1.9048
2017-04-11,22.2741
2017-04-12,10.828
2017-04-13,-35.6322
2017-04-17,-13.392900000000001
2017-04-18,11.3402
2017-04-19,-24.0741
2017-04-20,-21.9512
2017-04-21,12.5
2017-04-24,-15.2778
2017-04-25,-14.0984
2017-04-26,33.5878
2017-04-27,-7.1429
2017-04-28,0.0
2017-05-01,1.5385
2017-05-02,-9.0909
2017-05-03,5.0
2017-05-04,-2.7381
2017-05-05,-6.9563
2017-05-08,-17.9785
2017-05-09,-14.4614
2017-05-10,-5.0
2017-05-11,-10.5921
2017-05-12,-11.6998
2017-05-15,-16.6667
2017-05-16,56.5
2017-05-17,-18.2109
2017-05-18,3.125
2017-05-19,20.6061
2017-05-22,-0.5025
2017-05-23,-14.0783
2017-05-24,-3.0125
2017-05-25,1.2121
2017-05-26,-1.1976
2017-05-30,0.0
2017-05-31,-0.6061
2017-06-01,6.7073
2017-06-02,2.8571
2017-06-05,-8.2639
2017-06-06,45.3444
2017-06-07,25.0
2017-06-08,-20.0
2017-06-09,-8.3333
2017-06-12,-2.3182
2017-06-13,-11.6333
2017-06-14,-5.2659
2017-06-15,-5.5031
2017-06-16,-6.5294
2017-06-19,-14.978
2017-06-20,-7.4759
2017-06-21,4.0
2017-06-22,19.1538
2017-06-23,9.7482
2017-06-26,-6.1765
2017-06-27,-11.489
2017-06-28,-2.3198
2017-06-29,-5.7288
2017-06-30,15.3846
2017-07-05,5.0
2017-07-06,-8.8889
2017-07-07,4.5296
2017-07-10,-6.0
2017-07-11,-7.8014
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,3.0769
2017-07-17,-2.2388
2017-07-18,0.0
2017-07-19,-2.2137000000000002
2017-07-20,16.3154
2017-07-21,-12.7517
2017-07-24,-2.3846
2017-07-25,2.4429
2017-07-26,-20.3077
2017-07-27,9.0734
2017-07-28,-10.6195
2017-07-31,6.9307
2017-08-01,-7.4074
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,-18.9
2017-08-07,19.7287
2017-08-08,-7.312
2017-08-10,-36.5556
2017-08-11,5.0788
2017-08-14,-28.1667
2017-08-15,62.413
2017-08-16,14.2857
2017-08-18,-47.5
2017-08-21,71.4286
2017-08-22,-29.1667
2017-08-23,11.7647
2017-08-24,64.9123
2017-08-25,-36.1702
2017-08-28,57.8333
2017-08-29,5.0686
2017-08-30,-34.2271
2017-08-31,13.9906
2017-09-01,23.5657
2017-09-05,-34.91
2017-09-06,12.5
2017-09-07,33.3333
2017-09-08,-16.0556
2017-09-11,18.994
2017-09-12,-38.7097
2017-09-13,45.1906
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-20,-34.875
2017-09-21,5.5662
2017-09-22,28.4182
2017-09-25,-13.6344
2017-09-26,-1.6393
2017-09-27,8.3333
2017-09-28,23.0769
2017-09-29,0.0
2017-10-02,-20.0
2017-10-03,24.8437
2017-10-04,-31.164
2017-10-05,45.2727
2017-10-06,-12.3905
2017-10-10,-20.0
2017-10-11,4.1607
2017-10-12,-3.1373
2017-10-16,41.4159
2017-10-17,-16.0826
2017-10-19,19.0157
2017-10-20,-17.2932
2017-10-23,-12.1212
2017-10-24,8.6052
2017-10-25,6.7454
2017-10-26,-11.972
2017-10-27,18.0943
2017-10-30,-24.1774
2017-10-31,32.0755
2017-11-01,-6.2857
2017-11-02,-19.2073
2017-11-03,26.4151
2017-11-06,-10.4478
2017-11-07,-7.8333
2017-11-08,6.6908
2017-11-09,13.5593
2017-11-10,-1.4925
2017-11-13,1.5152
2017-11-14,5.2239
2017-11-15,0.0
2017-11-17,-24.6809
2017-11-20,2.6365
2017-11-21,0.1835
2017-11-22,0.3663
2017-11-24,5.958
2017-11-27,-8.723
2017-11-28,0.0
2017-11-29,12.4528
2017-11-30,8.6913
2017-12-01,2.3464
2017-12-04,0.0
2017-12-05,-18.7934
2017-12-06,30.0149
2017-12-07,-7.1429
2017-12-08,-20.0
2017-12-11,0.0
2017-12-12,-10.9865
2017-12-13,42.5886
2017-12-14,-1.5152
2017-12-15,0.0
2017-12-19,-13.461500000000001
2017-12-20,-84.3511
2017-12-21,56.2056
2017-12-26,0.0364
2017-12-27,0.3272
2017-12-28,-25.3442
2017-12-29,-26.8624
2018-01-03,38.0226
2018-01-05,3.6058
2018-01-08,2.3666
2018-01-10,126.6546
2018-01-26,-10.0
2018-01-31,-52.0444
2018-02-01,0.0463
2018-02-02,23.1589
2018-02-07,-18.8041
2018-02-12,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-26,0.0
2018-02-27,131.5887
2018-02-28,-20.0
2018-03-12,0.0
2018-03-14,0.0
2018-03-19,0.0
2018-03-21,-46.025
2018-03-22,62.1121
2018-03-23,-10.0
2018-03-27,11.1111
2018-03-28,77.1429
2018-04-02,-59.6774
2018-04-03,102.0
2018-04-04,7.9208
2018-04-05,13.7615
2018-04-06,16.9355
2018-04-09,-20.6897
2018-04-10,0.8696
2018-04-11,93.9655
2018-04-12,20.0
2018-04-13,16.6667
2018-04-16,15.5556
2018-04-17,8.5165
2018-04-18,9.8734
2018-04-19,3.6866
2018-04-20,0.6667
2018-04-23,-2.4283
2018-04-24,17.1946
2018-04-25,14.4788
2018-04-26,12.1417
2018-04-27,-73.5338
2018-04-30,-23.2955
2018-05-01,-14.0741
2018-05-02,1.7241
2018-05-03,51.6949
2018-05-04,20.1117
2018-05-07,-15.3488
2018-05-08,9.8901
2018-05-09,3.5
2018-05-10,15.942
2018-05-11,3.3333
2018-05-14,6.8548
2018-05-15,14.717
2018-05-16,-51.9737
2018-05-17,29.4521
2018-05-18,-4.2328
2018-05-21,-25.4144
2018-05-22,0.0
2018-05-23,-2.963
2018-05-24,-21.6031
2018-05-25,-2.629
2018-05-29,-6.0
2018-05-30,-4.2553
2018-05-31,-6.6667
2018-06-01,7.1429
2018-06-04,-4.4444
2018-06-05,-18.6047
2018-06-06,-20.0
2018-06-07,26.7857
2018-06-08,-8.4507
2018-06-11,-7.6923
2018-06-12,70.0
2018-06-13,-25.4902
2018-06-14,-17.1875
2018-06-15,4.8659
2018-06-18,-1.5152
2018-06-19,-9.2308
2018-06-20,-8.4746
2018-06-21,-4.6296
2018-06-22,1.165
2018-06-25,-0.1919
2018-06-26,3.8462
2018-06-27,2.7778
2018-06-28,-17.1171
2018-06-29,-2.1739
2018-07-02,-11.0889
2018-07-03,12.4719
2018-07-05,-11.1111
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,-10.0
2018-07-12,19.2306
2018-07-13,-16.1289
2018-07-16,-35.4167
2018-07-17,37.6344
2018-07-18,6.25
2018-07-19,-17.0588
2018-07-20,-0.7092
2018-07-23,32.1429
2018-07-24,-10.8108
2018-07-25,-1.7045
2018-07-26,16.3776
2018-07-27,-20.5298
2018-07-30,-3.3333
2018-07-31,-24.1379
2018-08-03,-31.8182
2018-08-06,-2.5
2018-08-07,-2.5641
2018-08-08,29.8246
2018-08-09,8.1081
2018-08-10,-10.0
2018-08-13,-5.5556
2018-08-14,-17.647100000000002
2018-08-15,14.2857
2018-08-16,21.875
2018-08-17,-5.1282
2018-08-20,4.0541
2018-08-21,-6.4935
2018-08-22,5.5556
2018-08-23,-3.25
2018-08-27,-7.4663
2018-08-28,5.8201
2018-08-29,-1.3472
2018-08-30,8.419
2018-08-31,-6.4667
2018-09-04,0.0
2018-09-05,-19.478
2018-09-06,5.1724
2018-09-07,-6.8852
2018-09-10,10.0352
2018-09-11,-10.4
2018-09-12,3.5714
2018-09-13,3.4483
2018-09-14,-13.3333
2018-09-17,7.6923
2018-09-18,-3.5714
2018-09-19,3.7037
2018-09-20,-3.5714
2018-09-21,3.7037
2018-09-24,0.0
2018-09-25,7.1429
2018-09-26,-13.3333
2018-09-27,-1.9231
2018-09-28,0.3922
2018-10-01,11.8164
2018-10-02,-12.6638
2018-10-03,12.0
2018-10-05,-13.5714
2018-10-08,15.7025
2018-10-10,-16.0714
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,19.1489
2018-10-16,0.0
2018-10-18,-16.0714
2018-10-19,6.383
2018-10-22,44.0
2018-10-23,2.8194
2018-10-24,-0.0405
2018-10-26,0.0
2018-10-29,2.7027
2018-10-30,5.2632
2018-10-31,-25.0
2018-11-02,6.6667
2018-11-05,0.0
2018-11-08,0.0
2018-11-09,3.4375
2018-11-12,2.719
2018-11-13,94.1176
2018-11-14,-12.8788
2018-11-15,-13.913
2018-11-16,18.6869
2018-11-20,-18.6383
2018-11-21,0.4184
2018-11-23,-4.1667
2018-11-26,0.0
2018-11-27,4.3478
2018-11-28,4.1667
2018-11-29,-6.0
2018-11-30,19.1489
2018-12-03,-26.7857
2018-12-04,22.439
2018-12-06,-2.3904
2018-12-07,2.6531000000000002
2018-12-10,-20.4771
2018-12-11,45.0
2018-12-12,-27.5862
2018-12-13,9.5238
2018-12-14,-20.2174
2018-12-17,-1.9074
2018-12-18,11.1111
2018-12-19,-20.0
2018-12-20,18.75
2018-12-21,0.0
2018-12-27,-1.3158
2018-12-28,6.6667
2018-12-31,-1.25
2019-01-02,0.0
2019-01-04,-8.8608
2019-01-08,5.5556
2019-01-09,0.0
2019-01-10,-5.2632
2019-01-11,0.0
2019-01-14,5.5556
2019-01-15,0.0
2019-01-16,0.0
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-28,0.0
2019-01-30,-21.0526
2019-01-31,6.6667
2019-02-01,-6.25
2019-02-04,6.6667
2019-02-05,0.0
2019-02-07,-6.25
2019-02-08,6.6667
2019-02-12,-6.25
2019-02-13,0.0
2019-02-19,1.3333
2019-02-20,5.2632
2019-02-21,-6.25
2019-02-25,-6.6667
2019-02-26,-10.7143
2019-02-27,-4.0
2019-02-28,0.0
2019-03-04,-8.3333
2019-03-05,20.4545
2019-03-07,-11.3208
2019-03-11,-6.383
2019-03-12,0.0
2019-03-13,-9.0909
2019-03-14,5.0
2019-03-15,0.0
2019-03-18,-4.7619
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-04-01,-5.0
2019-04-02,5.2632
2019-04-05,-5.0
2019-04-09,-5.2632
2019-04-11,0.0
2019-04-12,11.1111
2019-04-15,-20.0
2019-04-17,0.0
2019-04-18,25.0
2019-04-24,10.0
2019-04-25,0.0
2019-04-26,81.8182
2019-04-29,0.0
2019-04-30,0.0
2019-05-02,-5.0
2019-05-03,0.0
2019-05-06,0.0
2019-05-07,-6.5789
2019-05-08,-14.0845
2019-05-09,0.0
2019-05-15,-14.7541
2019-05-17,34.6154
2019-05-20,-15.7143
2019-05-29,32.2034
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,-23.0769
2019-06-07,-6.6667
2019-06-13,-11.607099999999999
2019-06-18,-19.1919
2019-06-20,21.0
2019-06-21,-0.8264
2019-06-24,8.3333
2019-06-26,-7.6923
2019-06-27,12.5625
2019-07-05,0.0
2019-07-08,-11.0864
2019-07-09,-0.0833
2019-07-10,50.0
2019-07-11,-27.7778
2019-07-12,3.8462
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,3.7037
2019-07-22,7.1429
2019-07-24,0.0
2019-07-29,-10.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-05,0.0
2019-08-07,44.4444
2019-08-08,-23.0769
2019-08-09,6.6667
2019-08-12,0.0
2019-08-13,81.25
2019-08-14,-39.3103
2019-08-15,0.0
2019-08-19,-5.9658999999999995
2019-08-23,-9.1239
2019-08-26,13.2979
2019-08-27,-5.8685
2019-08-28,-6.2344
2019-09-03,32.9787
2019-09-09,-20.0
2019-09-11,0.0
2019-09-12,-9.3437
2019-09-16,37.8835
2019-09-17,-24.95
2019-09-20,-6.6622
2019-09-23,0.0714
2019-09-25,-0.0713
2019-10-02,-20.7709
2019-10-03,35.1351
2019-10-04,0.6667
2019-10-07,-20.5298
2019-10-08,-8.3333
2019-10-09,14.0909
2019-10-10,19.5219
2019-10-11,-1.6667
2019-10-14,-1.6949
2019-10-15,3.4483
2019-10-16,-6.8533
2019-10-17,-0.5153
2019-10-18,-20.8633
2019-10-21,-9.0909
2019-10-22,15.0
2019-10-23,5.7391
2019-10-24,9.0855
2019-10-25,-9.535
2019-10-28,0.0833
2019-10-29,-0.0833
2019-10-30,-15.8333
2019-10-31,37.5248
2019-11-01,-24.406
2019-11-04,0.0
2019-11-05,0.219
2019-11-06,-0.2186
2019-11-07,0.0
2019-11-08,-4.7619
2019-11-11,0.1
2019-11-12,-0.0999
2019-11-13,10.0
2019-11-15,-9.0909
2019-11-18,-6.0
2019-11-19,1.383
2019-11-20,24.8688
2019-11-21,0.0
2019-11-25,-24.3697
2019-11-26,0.0
2019-11-29,11.1111
2019-12-02,10.0
2019-12-04,-9.0909
2019-12-05,-20.0
2019-12-06,18.75
2019-12-09,-15.7895
2019-12-10,25.0
2019-12-11,-30.0
2019-12-12,21.4286
2019-12-16,3.5294
2019-12-17,-5.6818
2019-12-18,-3.6145
2019-12-19,0.0
2019-12-20,10.75
2019-12-23,4.4018
2019-12-24,-13.5135
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,6.25
2019-12-31,-17.647100000000002
2020-01-02,42.8571
2020-01-06,-40.0
2020-01-07,66.3333
2020-01-08,-29.8597
2020-01-09,42.5714
2020-01-10,-4.8096
2020-01-13,-25.1579
2020-01-14,-1.5471
2020-01-15,0.0
2020-01-16,32.8571
2020-01-22,-3.2258
2020-01-23,3.3333
2020-01-24,-20.4301
2020-01-27,-5.4054
2020-01-29,0.0
2020-01-31,6.4286
2020-02-03,-6.0403
2020-02-04,0.0
2020-02-06,0.0
2020-02-07,21.4286
2020-02-11,-17.647100000000002
2020-02-13,14.2857
2020-02-14,-3.125
2020-02-18,-9.6774
2020-02-20,14.2857
2020-02-21,5.0
2020-02-27,-7.5
2020-03-02,7.4003
2020-03-03,19.5926
2020-03-04,-21.8437
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,28.2051
2020-03-11,-22.0
2020-03-12,28.2051
2020-03-13,0.0
2020-03-19,-20.0
2020-03-20,6.2187
2020-03-24,0.0
2020-03-25,-1.1709
2020-03-27,18.9569
2020-03-30,-0.1001
2020-03-31,0.0
2020-04-01,-5.4008
2020-04-03,-9.8877
2020-04-06,-1.1696
2020-04-07,-4.7336
2020-04-08,11.1798
2020-04-09,-4.4691
2020-04-13,17.5433
2020-04-15,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,17.5
2020-04-23,-6.383
2020-04-24,-9.0
2020-04-27,39.8601
2020-04-28,-7.1429
2020-04-30,-19.2308
2020-05-01,0.0
2020-05-04,0.0
2020-05-06,0.0
2020-05-07,23.8095
2020-05-08,0.0
2020-05-11,-23.0769
2020-05-12,25.0
2020-05-14,0.8
2020-05-15,-4.7619
2020-05-18,5.0
2020-05-19,-20.634900000000002
2020-05-20,0.0
2020-05-21,10.0
2020-05-22,0.0
2020-05-26,4.5455
2020-05-28,-8.6957
2020-05-29,14.2857
2020-06-01,-4.1667
2020-06-02,-13.0435
2020-06-05,30.0
2020-06-08,-38.4615
2020-06-10,6.25
2020-06-11,-5.8824
2020-06-12,-12.5
2020-06-16,21.4286
2020-06-17,-17.647100000000002
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,21.4286
2020-06-23,5.8824
2020-06-24,-2.7778
2020-06-25,-24.5714
2020-06-26,38.6364
2020-06-29,-10.929
2020-06-30,-0.9816
2020-07-01,-11.4002
2020-07-06,6.4685
2020-07-07,-6.0755
2020-07-08,-9.0909
2020-07-09,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,7.6923
2020-07-21,-1.7856999999999998
2020-07-27,16.3636
2020-07-29,-18.75
2020-07-30,-6.1538
2020-07-31,0.0
