ticker,WSML US Equity
2012-03-13,20.0
2012-03-14,-8.3333
2012-03-15,0.0
2012-03-16,-13.6364
2012-03-19,15.7895
2012-03-20,-13.6364
2012-03-21,52.6316
2012-03-29,17.2414
2012-04-02,-11.7647
2012-04-03,0.0
2012-04-04,-36.6667
2012-04-05,15.7895
2012-04-09,27.2727
2012-04-10,-28.5714
2012-04-11,0.0
2012-04-12,50.0
2012-04-13,0.0
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,13.3333
2012-04-23,5.8824
2012-04-24,-5.5556
2012-04-25,5.8824
2012-04-26,2.7778
2012-04-27,2.7027
2012-04-30,0.0
2012-05-01,5.2632
2012-05-02,15.0
2012-05-03,-13.0435
2012-05-04,0.0
2012-05-07,-10.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-11,11.1111
2012-05-14,0.0
2012-05-15,-2.5
2012-05-16,-2.5641
2012-05-17,21.0526
2012-05-18,-25.5978
2012-05-21,5.1863
2012-05-22,33.3333
2012-05-23,-14.5833
2012-05-24,4.878
2012-05-29,-2.3256
2012-05-30,-9.5238
2012-05-31,21.0526
2012-06-01,-17.3913
2012-06-04,15.7895
2012-06-05,9.0909
2012-06-06,-4.1667
2012-06-07,65.2174
2012-06-08,-7.8947
2012-06-11,20.0
2012-06-12,-2.3810000000000002
2012-06-13,7.0732
2012-06-14,-8.4282
2012-06-15,-0.4975
2012-06-18,2.5
2012-06-19,17.0732
2012-06-20,4.1667
2012-06-21,-16.0
2012-06-22,7.1429
2012-06-25,-6.6667
2012-06-26,0.0
2012-06-27,-7.1429
2012-06-28,15.3846
2012-06-29,-4.4444
2012-07-02,0.0
2012-07-05,-9.3023
2012-07-09,0.0
2012-07-11,-23.0769
2012-07-13,-16.6667
2012-07-16,8.0
2012-07-17,11.1111
2012-07-18,-16.6667
2012-07-19,-4.0
2012-07-20,0.0
2012-07-23,4.1667
2012-07-25,20.0
2012-07-26,16.6667
2012-07-27,0.0
2012-07-30,-40.0
2012-07-31,66.6667
2012-08-01,-40.0
2012-08-02,0.0
2012-08-03,61.9048
2012-08-06,-2.9412000000000003
2012-08-08,-48.4848
2012-08-09,58.8235
2012-08-14,0.0
2012-08-15,14.8148
2012-08-16,-6.4516
2012-08-20,-41.3793
2012-08-21,24.4118
2012-08-23,-14.8936
2012-08-24,17.5
2012-08-27,-14.8936
2012-08-28,7.8819
2012-08-29,0.0
2012-08-30,-15.2881
2012-08-31,28.5714
2012-09-04,-19.6217
2012-09-05,0.0
2012-09-06,17.647100000000002
2012-09-07,5.75
2012-09-10,-24.3499
2012-09-11,12.5
2012-09-12,-2.7778
2012-09-13,-1.7143000000000002
2012-09-14,74.4186
2012-09-19,-46.6667
2012-09-21,81.25
2012-09-24,-36.2069
2012-09-25,0.0
2012-09-26,51.3514
2012-09-27,-28.5714
2012-09-28,-7.5
2012-10-01,0.0
2012-10-03,2.7027
2012-10-04,-15.7895
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,-12.5
2012-10-18,0.0
2012-10-22,-2.8571
2012-10-25,0.0
2012-10-26,-11.7647
2012-10-31,8.3333
2012-11-02,3.8462
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,0.0
2012-11-12,-18.5185
2012-11-13,-22.7273
2012-11-14,0.0
2012-11-16,0.0
2012-11-20,5.8824
2012-11-28,11.1111
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,-5.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-19,0.0
2012-12-21,-6.3158
2012-12-24,0.0
2012-12-26,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-04,-10.1124
2013-01-07,0.0
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-22,6.25
2013-01-23,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,11.7647
2013-02-01,-10.526299999999999
2013-02-04,0.0
2013-02-07,0.0
2013-02-08,0.0
2013-02-15,0.0
2013-02-20,-5.8824
2013-02-22,-31.0938
2013-02-25,0.0
2013-02-26,0.0
2013-02-27,-2.0408
2013-02-28,0.0
2013-03-06,-76.8519
2013-03-08,60.0
2013-03-15,10.0
2013-03-19,0.0
2013-03-21,0.0
2013-03-22,0.0
2013-03-27,195.4545
2013-03-28,0.0
2013-04-05,0.0
2013-04-09,0.0
2013-04-11,-53.8462
2013-04-18,0.0
2013-04-22,33.3333
2013-04-24,-27.9688
2013-05-01,38.8286
2013-05-14,-25.0
2013-05-16,0.0
2013-05-17,66.6667
2013-05-20,-40.0
2013-05-22,33.3333
2013-05-28,-18.75
2013-05-31,53.8462
2013-06-03,-30.0
2013-06-05,0.0
2013-06-06,10.0
2013-06-07,-9.0909
2013-06-11,0.0
2013-06-14,0.0
2013-06-17,0.0
2013-06-21,-14.2857
2013-06-25,0.0
2013-06-28,0.0
2013-07-01,0.0
2013-07-10,0.0
2013-07-15,0.0
2013-07-16,0.0
2013-07-22,0.0
2013-07-26,0.0
2013-07-30,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-26,0.0
2013-08-30,0.0
2013-09-03,0.0
2013-09-04,-33.3333
2013-09-06,0.0
2013-09-09,0.0
2013-09-11,150.0
2013-09-18,-60.0
2013-09-20,75.0
2013-09-23,-42.8571
2013-09-26,0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-18,0.0
2013-10-23,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-31,0.0
2013-11-01,0.0
2013-11-04,0.0
2013-11-08,0.0
2013-11-11,-26.875
2013-11-15,-24.7863
2013-11-18,0.0
2013-11-20,0.0
2013-11-25,-68.1818
2013-11-27,14.2857
2013-12-03,0.0
2013-12-06,25.0
2013-12-09,0.0
2013-12-16,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-30,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-03-07,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-18,0.0
2014-03-20,0.0
2014-03-26,0.0
2014-03-31,0.0
2014-04-11,0.0
2014-04-17,0.0
2014-04-28,-40.0
2014-04-30,33.3333
2014-05-05,0.0
2014-05-07,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-06-04,0.0
2014-06-12,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-24,0.0
2014-07-11,0.0
2014-07-22,0.0
2014-07-28,0.0
2014-08-07,0.0
2014-08-11,0.0
2014-08-18,0.0
2014-08-25,0.0
2014-09-02,3.125
2014-09-10,-3.0303
2014-09-17,0.0
2014-09-22,0.0
2014-09-23,0.0
2014-10-01,0.0
2014-10-03,0.0
2014-10-10,0.0
2014-10-17,0.0
2014-10-21,0.0
2014-10-23,0.0
2014-10-30,0.0
2014-11-03,0.0
2014-11-26,-50.0
2014-12-04,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-12,18.75
2014-12-15,-15.7895
2014-12-17,0.0
2014-12-19,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-06,0.0
2015-01-08,125.0
2015-02-09,-55.5556
2015-03-03,0.0
2015-03-17,50.0
2015-04-14,-33.3333
2015-04-17,0.0
2015-04-20,0.0
2015-04-27,81.25
2015-04-28,-44.8276
2015-05-04,0.0
2015-05-08,0.0
2015-05-15,0.0
2015-06-01,0.0
2015-06-08,0.0
2015-07-13,9.375
2015-07-17,-8.5714
2015-07-27,9.375
2015-07-30,14.2857
2015-08-05,5.0
2015-08-06,0.0
2015-08-07,0.0
2015-08-18,7.1429
2015-08-24,0.0
2015-08-26,0.0
2015-08-31,0.0
2015-09-08,-11.1111
2015-09-09,40.0
2015-09-18,-10.7143
2015-09-29,16.0
2015-10-19,1.7241
2015-10-29,0.0
2015-10-30,3.3898
2015-11-05,-3.2787
2015-11-09,0.0
2015-12-01,0.0
2015-12-10,-5.0847
2015-12-14,-14.2857
2015-12-21,0.0
2015-12-22,0.0
2015-12-28,0.0
2015-12-30,-10.4167
2015-12-31,0.0
2016-01-07,-6.9767
2016-01-13,-12.5
2016-01-20,0.0
2016-01-21,2.8571
2016-01-25,-2.7778
2016-02-16,8.5714
2016-03-03,7.8947
2016-03-23,-7.3171
2016-04-05,2.6316
2016-04-14,-2.5641
2016-05-10,0.0
2016-05-16,0.0
2016-05-27,-7.8947
2016-06-07,-2.8571
2016-06-28,41.1765
2016-07-08,-27.0833
2016-07-11,0.0
2016-07-27,37.1429
2016-08-12,-22.9167
2016-08-15,0.0
2016-08-19,0.0
2016-08-22,0.0
2016-08-24,332.4324
2016-08-30,-76.875
2016-09-02,0.0
2016-09-08,29.7297
2016-09-15,-16.6667
2016-09-19,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-10,0.0
2016-10-27,0.0
2016-11-22,-20.0
2016-11-29,0.0
2016-12-21,0.0
2016-12-27,3.125
2017-01-09,-3.0303
2017-01-17,0.0
2017-01-31,3.125
2017-02-02,-3.0303
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-14,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,12.5
2017-03-16,-11.1111
2017-03-20,0.0
2017-04-03,0.0
2017-04-06,0.0
2017-04-10,6.25
2017-05-19,-5.8824
2017-05-30,0.0
2017-06-07,0.0
2017-06-22,0.0
2017-07-25,0.0
2017-07-28,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-11,75.0
2017-08-16,42.8571
2017-08-17,80.0
2017-08-18,-11.1111
2017-08-21,-35.0
2017-08-22,-5.7692
2017-08-24,75.5102
2017-08-25,-41.8605
2017-08-30,-60.0
2017-08-31,100.0
2017-09-18,0.0
2017-09-25,0.0
2017-09-27,-22.5
2017-09-28,84.1935
2017-10-19,-43.958
2017-10-20,84.375
2017-10-25,0.0
2017-10-31,-37.2881
2017-11-13,0.0
2017-11-27,0.0
2017-11-28,59.4595
2017-11-29,0.0
2017-11-30,-37.2881
2017-12-04,48.6486
2017-12-08,-63.6364
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-18,0.0
2017-12-20,-50.0
2017-12-22,10.0
2017-12-26,0.0
2017-12-27,0.0
2018-01-03,81.8182
2018-01-04,-40.0
2018-01-09,0.0
2018-02-07,100.0
2018-02-13,79.1667
2018-02-15,0.0
2018-02-27,0.0
2018-02-28,53.4884
2018-03-02,36.3636
2018-03-05,44.4444
2018-03-06,46.1538
2018-03-07,31.5789
2018-03-08,0.0
2018-03-09,-0.4
2018-03-12,16.4659
2018-03-13,48.2759
2018-03-14,-2.3256
2018-03-15,0.0
2018-03-16,23.8095
2018-03-19,-7.8846
2018-03-20,4.3841
2018-03-21,20.2
2018-03-22,17.4709
2018-03-23,-11.3314
2018-03-26,3.8339
2018-03-27,18.0154
2018-03-28,7.5479
2018-03-29,7.8788
2018-04-02,74.0449
2018-04-03,35.5713
2018-04-04,19.0476
2018-04-05,-0.04
2018-04-06,60.064
2018-04-09,12.5
2018-04-10,-6.6667
2018-04-11,-54.0429
2018-04-12,18.6406
2018-04-13,-11.6157
2018-04-16,-11.0672
2018-04-17,-5.5556
2018-04-18,-5.8824
2018-04-20,-19.0625
2018-04-23,-11.1969
2018-04-24,-4.3478
2018-04-25,81.8182
2018-04-26,-10.0
2018-04-27,38.8889
2018-04-30,-24.04
2018-05-01,-11.0058
2018-05-02,0.5917
2018-05-03,0.0
2018-05-04,-5.9412
2018-05-07,18.8243
2018-05-08,5.2632
2018-05-09,25.0
2018-05-10,-19.2
2018-05-11,8.9109
2018-05-14,22.7273
2018-05-15,-22.2222
2018-05-16,-4.8095
2018-05-17,25.0625
2018-05-18,-4.0
2018-05-21,-10.4167
2018-05-22,-6.9767
2018-05-23,32.5
2018-05-24,26.4151
2018-05-25,7.4627
2018-05-29,61.0833
2018-05-30,-17.2271
2018-05-31,-14.5833
2018-06-01,-26.8293
2018-06-04,1.6667
2018-06-05,1.6393
2018-06-06,-0.0323
2018-06-07,-5.1242
2018-06-08,2.0339
2018-06-11,20.0
2018-06-12,-7.7778
2018-06-13,-0.6024
2018-06-14,6.0606
2018-06-15,-14.2143
2018-06-18,13.239
2018-06-19,-1.4706000000000001
2018-06-20,-13.4328
2018-06-21,-30.1724
2018-06-22,-15.7778
2018-06-25,-0.3225
2018-06-26,11.7647
2018-06-27,-5.2632
2018-06-28,0.0
2018-06-29,-16.6389
2018-07-02,0.4998
2018-07-03,-0.5968
2018-07-19,-86.6578
2018-07-20,-10.0
2018-07-23,11.1111
2018-07-24,0.0
2018-07-25,5.0
2018-07-30,19.0476
2018-07-31,0.0
2018-08-09,-56.0
2018-08-16,0.0
2018-08-27,81.8182
2018-09-04,0.0
2018-09-05,25.0
2018-09-06,-95.6
2018-09-07,1718.1818
2018-09-13,-50.0
2018-09-21,-89.0
2018-09-24,809.0909
2018-10-15,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-11-29,100.0
2018-12-21,0.0
2018-12-26,-99.5
2018-12-28,0.0
2018-12-31,0.0
2019-01-03,0.0
2019-01-07,0.0
2019-01-09,0.0
2019-01-29,0.0
2019-06-21,0.0
2019-07-12,0.0
2019-09-10,0.0
2019-10-24,-99.0
2019-11-13,9900.0
2019-11-25,-99.0
2019-12-31,9900.0
2020-01-09,0.0
2020-02-18,9900.0
2020-02-19,0.0
2020-05-21,-99.99
2020-07-13,9900.0
2020-07-14,0.0
2020-07-29,-99.0
