ticker,BRG US Equity
2014-08-19,0.7937
2014-08-20,-0.7874
2014-08-21,-1.1376
2014-08-22,-0.7282
2014-08-25,-0.2363
2014-08-26,0.9721
2014-08-27,2.1036
2014-08-28,1.8215
2014-08-29,-0.7763
2014-09-02,2.2735
2014-09-03,4.908
2014-09-04,1.7544
2014-09-05,-0.5029
2014-09-08,0.722
2014-09-09,1.0753
2014-09-10,-0.7092
2014-09-11,-0.7143
2014-09-12,-0.6475
2014-09-15,-1.1586
2014-09-16,-2.4176
2014-09-17,1.0511
2014-09-18,-0.8172
2014-09-19,2.0225
2014-09-22,-0.2652
2014-09-23,-1.5253999999999999
2014-09-24,0.2259
2014-09-25,-0.3757
2014-09-26,-0.8296
2014-09-29,0.4563
2014-09-30,-1.5897000000000001
2014-10-01,-8.461500000000001
2014-10-02,1.6806999999999999
2014-10-03,0.0
2014-10-06,2.0661
2014-10-07,-0.081
2014-10-08,-2.3501
2014-10-09,-0.332
2014-10-10,0.1665
2014-10-13,0.0831
2014-10-14,-0.4983
2014-10-15,1.0017
2014-10-16,1.9008
2014-10-17,-1.8654
2014-10-20,-0.7438
2014-10-21,2.4147
2014-10-22,0.7859
2014-10-23,-0.4878
2014-10-24,-0.3268
2014-10-27,1.3115
2014-10-28,-0.4854
2014-10-29,0.0
2014-10-30,-0.0813
2014-10-31,-0.3255
2014-11-03,1.4694
2014-11-04,-0.0805
2014-11-05,3.0596
2014-11-06,-0.3906
2014-11-07,0.0784
2014-11-10,1.8809
2014-11-11,1.5385
2014-11-12,0.1515
2014-11-13,-1.6641
2014-11-14,-1.4615
2014-11-17,3.2006
2014-11-18,1.6641
2014-11-19,-1.2649
2014-11-20,-1.8086
2014-11-21,0.8963
2014-11-24,-0.1542
2014-11-25,-1.6117
2014-11-26,-0.078
2014-11-28,0.3123
2014-12-01,-0.5447
2014-12-02,0.1565
2014-12-03,0.5859
2014-12-04,-0.5825
2014-12-05,-0.1563
2014-12-08,-0.2347
2014-12-09,-0.549
2014-12-10,-0.3155
2014-12-11,0.3165
2014-12-12,0.8675
2014-12-15,-1.4073
2014-12-16,0.1586
2014-12-17,-0.5542
2014-12-18,0.3185
2014-12-19,3.254
2014-12-22,-2.4084
2014-12-23,-0.7143
2014-12-24,1.1136
2014-12-26,-0.7851
2014-12-29,1.1952
2014-12-30,-2.7559
2014-12-31,0.6478
2015-01-02,1.2872
2015-01-05,2.4623
2015-01-06,0.2326
2015-01-07,3.2483
2015-01-08,-0.4494
2015-01-09,0.7524
2015-01-12,0.4481
2015-01-13,-6.171
2015-01-14,-1.0301
2015-01-15,0.8807
2015-01-16,3.1746
2015-01-20,0.7692
2015-01-21,-0.0255
2015-01-22,1.6923
2015-01-23,-2.9501
2015-01-26,5.5339
2015-01-27,-0.8124
2015-01-28,0.2978
2015-01-29,0.5939
2015-01-30,-0.8118
2015-02-02,-1.7113
2015-02-03,0.4542
2015-02-04,-0.0754
2015-02-05,1.8854
2015-02-06,-1.4064
2015-02-09,0.0751
2015-02-10,-0.5251
2015-02-11,1.0558
2015-02-12,-0.4478
2015-02-13,2.3238
2015-02-17,-0.6593
2015-02-18,-1.6223999999999998
2015-02-19,0.075
2015-02-20,-0.5243
2015-02-23,0.8785
2015-02-24,-0.5263
2015-02-25,1.9651999999999998
2015-02-26,-2.8169
2015-02-27,0.3051
2015-03-02,1.1407
2015-03-03,0.8271
2015-03-04,0.2983
2015-03-05,-0.8922
2015-03-06,0.5251
2015-03-09,-0.1493
2015-03-10,0.6726
2015-03-11,-1.8559999999999999
2015-03-12,-0.1513
2015-03-13,0.3788
2015-03-16,-1.1320999999999999
2015-03-17,0.458
2015-03-18,1.5198
2015-03-19,-1.2725
2015-03-20,0.4549
2015-03-23,-0.0252
2015-03-24,0.0
2015-03-25,-0.1521
2015-03-26,-0.457
2015-03-27,0.2295
2015-03-30,2.9008000000000003
2015-03-31,-1.1128
2015-04-01,0.5251
2015-04-02,0.3731
2015-04-06,-0.3717
2015-04-07,0.6716
2015-04-08,-0.2965
2015-04-09,0.0
2015-04-10,-0.3717
2015-04-13,0.3731
2015-04-14,0.0
2015-04-15,0.1487
2015-04-16,0.1485
2015-04-17,0.0741
2015-04-20,-0.0741
2015-04-21,0.0
2015-04-22,0.7166
2015-04-23,0.3706
2015-04-24,0.6647
2015-04-27,0.0734
2015-04-28,0.9531
2015-04-29,0.581
2015-04-30,-1.2274
2015-05-01,1.2427
2015-05-04,-1.444
2015-05-05,-1.4652
2015-05-06,-0.3717
2015-05-07,1.6418
2015-05-08,0.3671
2015-05-11,0.2195
2015-05-12,1.6787999999999998
2015-05-13,-1.4358
2015-05-14,-0.9468
2015-05-15,-0.1471
2015-05-18,0.4418
2015-05-19,-0.2933
2015-05-20,0.4167
2015-05-21,0.295
2015-05-22,0.0
2015-05-26,0.7353
2015-05-27,-0.292
2015-05-28,0.366
2015-05-29,-0.4376
2015-06-01,0.1465
2015-06-02,0.4389
2015-06-03,-0.7283
2015-06-04,-0.6603
2015-06-05,-0.4431
2015-06-08,-1.2610999999999999
2015-06-09,-0.0751
2015-06-10,-0.0752
2015-06-11,-0.6772
2015-06-12,0.4545
2015-06-15,0.0754
2015-06-16,0.2261
2015-06-17,0.0
2015-06-18,-0.0752
2015-06-19,1.2039
2015-06-22,-1.71
2015-06-23,-1.2355
2015-06-24,0.1543
2015-06-25,-3.0046
2015-06-26,2.1446
2015-06-29,-2.7216
2015-06-30,1.199
2015-07-01,0.237
2015-07-02,-0.7092
2015-07-06,-0.3175
2015-07-07,0.7962
2015-07-08,-2.0537
2015-07-09,-1.7742
2015-07-10,2.8736
2015-07-13,-0.6385
2015-07-14,0.4016
2015-07-15,-0.24
2015-07-16,3.8491999999999997
2015-07-17,-0.7722
2015-07-20,0.7004
2015-07-21,-0.3864
2015-07-22,1.8361
2015-07-23,-2.0721
2015-07-24,-1.5674000000000001
2015-07-27,-0.8758
2015-07-28,0.4819
2015-07-29,1.6787
2015-07-30,-1.4151
2015-07-31,2.0734
2015-08-03,0.625
2015-08-04,-2.0186
2015-08-05,-3.3281
2015-08-06,-3.2787
2015-08-07,2.2034
2015-08-10,-3.3167
2015-08-11,4.4597
2015-08-12,-0.9852
2015-08-13,0.3317
2015-08-14,-0.4132
2015-08-17,1.9917
2015-08-18,-0.895
2015-08-19,-1.3136
2015-08-20,-1.8303
2015-08-21,-0.2825
2015-08-24,-4.8843
2015-08-25,-3.3333
2015-08-26,4.5666
2015-08-27,2.0499
2015-08-28,-0.1747
2015-08-31,-1.7498
2015-09-01,-0.9795
2015-09-02,-1.0791
2015-09-03,0.9091
2015-09-04,-0.991
2015-09-08,0.091
2015-09-09,-1.5455
2015-09-10,-1.8467
2015-09-11,4.5155
2015-09-14,-0.5401
2015-09-15,0.0905
2015-09-16,0.9946
2015-09-17,2.8648
2015-09-18,5.1349
2015-09-21,-0.3311
2015-09-22,-0.1661
2015-09-23,2.5513
2015-09-24,-1.5535999999999999
2015-09-25,-2.7409
2015-09-28,-1.1102
2015-09-29,-0.5181
2015-09-30,3.9931
2015-10-01,0.4174
2015-10-02,1.5794000000000001
2015-10-05,0.1637
2015-10-06,-1.7157
2015-10-07,2.9925
2015-10-08,0.6457
2015-10-09,-1.4435
2015-10-12,-0.7323
2015-10-13,0.0
2015-10-14,-1.0656
2015-10-15,1.4913
2015-10-16,0.5714
2015-10-19,-1.2175
2015-10-20,0.0
2015-10-21,-0.5204
2015-10-22,1.249
2015-10-23,-0.1645
2015-10-26,-2.4712
2015-10-27,-1.7736
2015-10-28,1.2898
2015-10-29,0.0
2015-10-30,-0.5093
2015-11-02,1.5358
2015-11-03,0.4202
2015-11-04,1.1715
2015-11-05,-0.0827
2015-11-06,-1.4901
2015-11-09,-2.6891
2015-11-10,2.3316
2015-11-11,-0.7595
2015-11-12,-1.7856999999999998
2015-11-13,-2.5974
2015-11-16,1.0667
2015-11-17,-2.4626
2015-11-18,3.5167
2015-11-19,0.6969
2015-11-20,0.2595
2015-11-23,-1.4955
2015-11-24,0.0883
2015-11-25,-0.7061
2015-11-27,0.7111
2015-11-30,0.9709
2015-12-01,1.1364
2015-12-02,-1.21
2015-12-03,-1.3998
2015-12-04,0.1775
2015-12-07,-1.0629
2015-12-08,-1.3429
2015-12-09,-0.5445
2015-12-10,0.0912
2015-12-11,-1.6408
2015-12-14,-2.6877
2015-12-15,5.0476
2015-12-16,2.4479
2015-12-17,1.4159
2015-12-18,3.3159
2015-12-21,1.3514
2015-12-22,-0.0278
2015-12-23,0.4202
2015-12-24,0.1674
2015-12-28,-0.7519
2015-12-29,0.9259
2015-12-30,-0.6672
2015-12-31,-0.5038
2016-01-04,0.5063
2016-01-05,0.7557
2016-01-06,0.3333
2016-01-07,-4.5681
2016-01-08,-2.1758
2016-01-11,-0.8897
2016-01-12,-3.5907
2016-01-13,-4.3762
2016-01-14,1.5579
2016-01-15,-1.0547
2016-01-19,-1.2597
2016-01-20,-1.9627
2016-01-21,1.0677
2016-01-22,3.0
2016-01-25,-1.5534
2016-01-26,1.4793
2016-01-27,-1.8465
2016-01-28,1.3860999999999999
2016-01-29,1.1719
2016-02-01,0.0965
2016-02-02,-1.1572
2016-02-03,0.4878
2016-02-04,-0.7767
2016-02-05,-3.3268
2016-02-08,-4.7571
2016-02-09,-1.2752
2016-02-10,-0.4306
2016-02-11,-0.7568
2016-02-12,2.8322000000000003
2016-02-16,-0.8475
2016-02-17,4.0598
2016-02-18,0.8214
2016-02-19,-0.5092
2016-02-22,-0.3071
2016-02-23,-3.217
2016-02-24,4.716
2016-02-25,2.1494
2016-02-26,3.7074
2016-02-29,-0.8696
2016-03-01,1.3645
2016-03-02,0.7692
2016-03-03,3.0534
2016-03-04,2.4074
2016-03-07,-0.5425
2016-03-08,-3.1818
2016-03-09,2.6291
2016-03-10,-2.9276999999999997
2016-03-11,2.8275
2016-03-14,-1.3749
2016-03-15,-0.3717
2016-03-16,2.6119
2016-03-17,0.3636
2016-03-18,-4.0761
2016-03-21,3.3994
2016-03-22,0.8828
2016-03-23,-3.0137
2016-03-24,-2.7307
2016-03-28,1.6457000000000002
2016-03-29,4.0952
2016-03-30,-1.0979
2016-03-31,0.6475
2016-04-01,-1.6543999999999999
2016-04-04,0.5607
2016-04-05,-0.0929
2016-04-06,0.9302
2016-04-07,0.1843
2016-04-08,0.828
2016-04-11,-0.5474
2016-04-12,0.9174
2016-04-13,0.1818
2016-04-14,-1.4519
2016-04-15,1.3812
2016-04-18,1.1807
2016-04-19,2.0646
2016-04-20,-1.759
2016-04-21,-1.9994
2016-04-22,0.0
2016-04-25,-0.0922
2016-04-26,1.6604999999999999
2016-04-27,-0.363
2016-04-28,-0.2732
2016-04-29,-0.0913
2016-05-02,1.7367
2016-05-03,-0.6289
2016-05-04,0.6329
2016-05-05,1.3477000000000001
2016-05-06,0.4433
2016-05-09,0.7944
2016-05-10,2.3643
2016-05-11,1.7964
2016-05-12,0.084
2016-05-13,1.6793
2016-05-16,0.4955
2016-05-17,-3.4511
2016-05-18,0.3404
2016-05-19,-1.9508
2016-05-20,0.4325
2016-05-23,-1.0623
2016-05-24,2.0193
2016-05-25,-0.4303
2016-05-26,1.5556999999999999
2016-05-27,2.383
2016-05-31,-0.7481
2016-06-01,0.5025
2016-06-02,0.4167
2016-06-03,-0.249
2016-06-06,0.416
2016-06-07,0.3314
2016-06-08,0.1652
2016-06-09,1.4839
2016-06-10,-1.2185
2016-06-13,1.4803
2016-06-14,-0.8914
2016-06-15,0.5724
2016-06-16,-0.1626
2016-06-17,-0.4072
2016-06-20,1.1447
2016-06-21,-0.3234
2016-06-22,-0.6759
2016-06-23,1.3992
2016-06-24,0.6494
2016-06-27,-2.1774
2016-06-28,2.2259
2016-06-29,2.7419000000000002
2016-06-30,2.0408
2016-07-01,-0.5385
2016-07-05,0.5414
2016-07-06,-0.8462
2016-07-07,-2.2498
2016-07-08,3.0952
2016-07-11,0.4619
2016-07-12,-0.3831
2016-07-13,0.0
2016-07-14,-1.0
2016-07-15,1.1655
2016-07-18,1.8433000000000002
2016-07-19,0.6787
2016-07-20,1.0487
2016-07-21,0.1235
2016-07-22,0.0
2016-07-25,-1.4169
2016-07-26,0.5295
2016-07-27,-1.2039
2016-07-28,0.3046
2016-07-29,1.139
2016-08-01,-0.3003
2016-08-02,-0.5271
2016-08-03,1.4383
2016-08-04,0.3731
2016-08-05,2.1561
2016-08-08,-1.3828
2016-08-09,2.5092
2016-08-10,-2.0878
2016-08-11,-1.1764999999999999
2016-08-12,1.3393
2016-08-15,0.7342
2016-08-16,-0.8746
2016-08-17,-0.4412
2016-08-18,1.034
2016-08-19,-1.0234
2016-08-22,1.2555
2016-08-23,1.2157
2016-08-24,-2.0319
2016-08-25,1.1852
2016-08-26,-1.1713
2016-08-29,0.2222
2016-08-30,-0.8869
2016-08-31,-0.0746
2016-09-01,-1.4179
2016-09-02,1.5897000000000001
2016-09-06,0.6706
2016-09-07,0.2961
2016-09-08,-0.9594
2016-09-09,-5.1416
2016-09-12,2.6709
2016-09-13,-3.443
2016-09-14,1.7433
2016-09-15,-0.2336
2016-09-16,3.669
2016-09-19,-0.1506
2016-09-20,-0.4525
2016-09-21,0.9596
2016-09-22,0.6803
2016-09-23,1.2012
2016-09-26,0.2226
2016-09-27,-1.9985
2016-09-28,-1.0574
2016-09-29,-0.0763
2016-09-30,-0.6875
2016-10-03,-2.2308
2016-10-04,-2.2817
2016-10-05,-3.2206
2016-10-06,0.4992
2016-10-07,-0.6623
2016-10-10,0.6667
2016-10-11,-0.8278
2016-10-12,2.3372
2016-10-13,0.6525
2016-10-14,0.5673
2016-10-17,0.4835
2016-10-18,1.0425
2016-10-19,1.9048
2016-10-20,0.6231
2016-10-21,0.903
2016-10-24,0.4637
2016-10-25,-0.1538
2016-10-26,-2.5423999999999998
2016-10-27,-3.2411
2016-10-28,-1.0621
2016-10-31,2.3947
2016-11-01,-2.5
2016-11-02,-1.158
2016-11-03,1.3389
2016-11-04,0.1652
2016-11-07,-0.2473
2016-11-08,2.6446
2016-11-09,0.4831
2016-11-10,-1.5224
2016-11-11,3.4173999999999998
2016-11-14,1.967
2016-11-15,2.2377
2016-11-16,0.6038
2016-11-17,-0.6002
2016-11-18,-0.3019
2016-11-21,-0.0757
2016-11-22,0.8838
2016-11-23,-0.6051
2016-11-25,0.4566
2016-11-28,-0.6818
2016-11-29,-0.0763
2016-11-30,-3.5115
2016-12-01,-3.3228
2016-12-02,1.8822
2016-12-05,-0.1606
2016-12-06,2.4939999999999998
2016-12-07,2.4333
2016-12-08,1.0728
2016-12-09,0.2274
2016-12-12,-0.3026
2016-12-13,-0.3035
2016-12-14,-1.6743000000000001
2016-12-15,0.0
2016-12-16,2.709
2016-12-19,0.8289
2016-12-20,0.8969
2016-12-21,-0.6173
2016-12-22,-0.9009
2016-12-23,1.8939
2016-12-27,0.0
2016-12-28,-0.5204
2016-12-29,0.7474
2016-12-30,1.7804
2017-01-03,1.7492999999999999
2017-01-04,-2.2923
2017-01-05,-1.0264
2017-01-06,-0.4444
2017-01-09,3.0506
2017-01-10,-0.0722
2017-01-11,-5.3468
2017-01-12,-0.0763
2017-01-13,0.0
2017-01-17,0.2292
2017-01-18,0.3049
2017-01-19,-0.152
2017-01-20,-0.5327
2017-01-23,1.1987
2017-01-24,-0.7616
2017-01-25,0.921
2017-01-26,-0.1521
2017-01-27,0.0
2017-01-30,-0.9901
2017-01-31,0.6154
2017-02-01,-0.3823
2017-02-02,0.5372
2017-02-03,1.6031
2017-02-06,-0.9767
2017-02-07,-0.6829
2017-02-08,0.4584
2017-02-09,0.9125
2017-02-10,0.7536
2017-02-13,0.6731
2017-02-14,-0.8915
2017-02-15,0.2249
2017-02-16,1.4211
2017-02-17,-5.236
2017-02-21,-0.3891
2017-02-22,-0.3385
2017-02-23,-0.079
2017-02-24,-0.3162
2017-02-27,0.793
2017-02-28,-1.8096
2017-03-01,1.6026
2017-03-02,-0.7886
2017-03-03,0.2385
2017-03-06,-1.5859999999999999
2017-03-07,-2.2561999999999998
2017-03-08,-3.5449
2017-03-09,-2.0513
2017-03-10,0.6108
2017-03-13,0.0867
2017-03-14,-1.6463999999999999
2017-03-15,4.3172
2017-03-16,0.2534
2017-03-17,1.0952
2017-03-20,0.5833
2017-03-21,0.8285
2017-03-22,-0.3561
2017-03-23,0.8313
2017-03-24,-0.742
2017-03-27,-0.3322
2017-03-28,0.5
2017-03-29,0.9121
2017-03-30,0.493
2017-03-31,0.6541
2017-04-03,-0.7311
2017-04-04,0.4092
2017-04-05,-0.326
2017-04-06,2.3712
2017-04-07,0.8786
2017-04-10,-0.5542
2017-04-11,1.2739
2017-04-12,-0.2358
2017-04-13,-0.9456
2017-04-17,-0.4773
2017-04-18,1.1191
2017-04-19,0.9486
2017-04-20,-0.0783
2017-04-21,0.2874
2017-04-24,-0.4724
2017-04-25,0.4747
2017-04-26,0.1575
2017-04-27,-0.0786
2017-04-28,-1.967
2017-05-01,0.7223
2017-05-02,-0.1594
2017-05-03,-2.6337
2017-05-04,0.4098
2017-05-05,0.3265
2017-05-08,4.9634
2017-05-09,-1.7054
2017-05-10,1.183
2017-05-11,-0.3118
2017-05-12,-1.0164
2017-05-15,2.6066000000000003
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,-1.3087
2017-05-22,0.624
2017-05-23,-1.4212
2017-05-24,0.317
2017-05-25,-0.237
2017-05-26,-1.7419
2017-05-30,-2.6591
2017-05-31,0.9934
2017-06-01,3.2787
2017-06-02,1.1111
2017-06-05,0.314
2017-06-06,-0.7042
2017-06-07,0.394
2017-06-08,-0.471
2017-06-09,0.9464
2017-06-12,0.7031
2017-06-13,0.0
2017-06-14,-0.5431
2017-06-15,0.78
2017-06-16,1.548
2017-06-19,0.1524
2017-06-20,-0.8371
2017-06-21,-0.1023
2017-06-22,0.0
2017-06-23,1.2384
2017-06-26,1.1468
2017-06-27,-1.3605
2017-06-28,0.5364
2017-06-29,-0.3049
2017-06-30,-1.4526
2017-07-03,1.9395
2017-07-05,-1.0654
2017-07-06,-2.1538
2017-07-07,0.0786
2017-07-10,-2.121
2017-07-11,1.7657
2017-07-12,2.4448
2017-07-13,1.2317
2017-07-14,0.8365
2017-07-17,1.5836999999999999
2017-07-18,0.8166
2017-07-19,0.81
2017-07-20,-0.8766
2017-07-21,-0.2456
2017-07-24,-0.5208
2017-07-25,-0.5236
2017-07-26,1.2782
2017-07-27,0.297
2017-07-28,0.148
2017-07-31,-0.5174
2017-08-01,0.5944
2017-08-02,-0.2954
2017-08-03,0.3704
2017-08-04,-16.9004
2017-08-07,-6.2167
2017-08-08,-2.0833
2017-08-09,3.2882
2017-08-10,0.0936
2017-08-11,-1.6838
2017-08-14,3.0447
2017-08-15,-2.3084
2017-08-16,-1.8904
2017-08-17,-0.9634
2017-08-18,-1.751
2017-08-21,2.3762
2017-08-22,-3.0948
2017-08-23,1.0645
2017-08-24,0.4985
2017-08-25,0.1984
2017-08-28,-0.099
2017-08-29,-0.3964
2017-08-30,0.398
2017-08-31,0.3964
2017-09-01,1.8756
2017-09-05,-0.3876
2017-09-06,-0.7782
2017-09-07,0.9804
2017-09-08,-0.3883
2017-09-11,2.2417
2017-09-12,-0.3813
2017-09-13,-0.4785
2017-09-14,-0.2885
2017-09-15,0.1929
2017-09-18,0.2887
2017-09-19,0.5758
2017-09-20,-0.7634
2017-09-21,0.1923
2017-09-22,0.3519
2017-09-25,-0.5792
2017-09-26,2.233
2017-09-27,0.0
2017-09-28,2.0893
2017-09-29,2.8837
2017-10-02,-0.6329
2017-10-03,0.455
2017-10-04,0.1812
2017-10-05,2.8029
2017-10-06,-0.4398
2017-10-09,0.1767
2017-10-10,-0.4409
2017-10-11,0.7972
2017-10-12,0.6151
2017-10-13,0.0873
2017-10-16,0.8726
2017-10-17,-0.8651
2017-10-18,0.8726
2017-10-19,0.2595
2017-10-20,0.604
2017-10-23,0.5146
2017-10-24,-0.3697
2017-10-25,-1.1226
2017-10-26,0.0
2017-10-27,0.3493
2017-10-30,-0.6092
2017-10-31,-1.1384
2017-11-01,-0.4429
2017-11-02,0.8007
2017-11-03,-3.1774
2017-11-06,2.0055
2017-11-07,-0.7149
2017-11-08,1.6202
2017-11-09,2.7458
2017-11-10,0.431
2017-11-13,0.0858
2017-11-14,-1.2006999999999999
2017-11-15,-2.1701
2017-11-16,1.4197
2017-11-17,-0.7874
2017-11-20,0.97
2017-11-21,1.2227000000000001
2017-11-22,-0.2876
2017-11-24,0.349
2017-11-27,-2.0
2017-11-28,0.2662
2017-11-29,0.531
2017-11-30,-0.7042
2017-12-01,-0.6206
2017-12-04,0.0
2017-12-05,-1.0705
2017-12-06,-0.6312
2017-12-07,0.2722
2017-12-08,-0.543
2017-12-11,-0.8189
2017-12-12,-4.1284
2017-12-13,-2.488
2017-12-14,-0.0981
2017-12-15,0.3929
2017-12-18,0.3914
2017-12-19,-1.8519
2017-12-20,0.2979
2017-12-21,2.6403
2017-12-22,-2.1422
2017-12-26,-0.199
2017-12-27,1.1964
2017-12-28,1.6749
2017-12-29,-2.0349
2018-01-02,-0.2967
2018-01-03,-0.5952
2018-01-04,-0.0998
2018-01-05,-0.3996
2018-01-08,-0.7021
2018-01-09,-3.9394
2018-01-10,-2.8391
2018-01-11,1.8397999999999999
2018-01-12,-1.0627
2018-01-16,-1.7186
2018-01-17,-0.3279
2018-01-18,-0.7675
2018-01-19,1.5470000000000002
2018-01-22,0.3264
2018-01-23,-0.4338
2018-01-24,-1.4161000000000001
2018-01-25,-0.5525
2018-01-26,-2.8889
2018-01-29,-5.492
2018-01-30,-2.6634
2018-01-31,4.2289
2018-02-01,-4.5346
2018-02-02,-0.5
2018-02-05,-5.402
2018-02-06,-0.9296
2018-02-07,0.134
2018-02-08,-3.079
2018-02-09,1.2431
2018-02-12,0.4093
2018-02-13,0.4076
2018-02-14,1.0825
2018-02-15,5.3548
2018-02-16,0.3812
2018-02-20,1.5190000000000001
2018-02-21,-5.1122
2018-02-22,0.3942
2018-02-23,1.3089
2018-02-26,-1.6796
2018-02-27,-1.3141
2018-02-28,0.2663
2018-03-01,3.9840999999999998
2018-03-02,2.8097
2018-03-05,-2.8571
2018-03-06,3.7084
2018-03-07,-0.1233
2018-03-08,0.6173
2018-03-09,1.1043
2018-03-12,1.8204
2018-03-13,0.5959
2018-03-14,-0.237
2018-03-15,-0.3563
2018-03-16,2.2646
2018-03-19,-1.049
2018-03-20,-1.5312000000000001
2018-03-21,-0.3589
2018-03-22,0.5102
2018-03-23,-0.3654
2018-03-26,0.489
2018-03-27,0.365
2018-03-28,2.9091
2018-03-29,0.1178
2018-04-02,-0.9412
2018-04-03,0.3563
2018-04-04,1.4201
2018-04-05,1.1669
2018-04-06,0.8074
2018-04-09,-0.6865
2018-04-10,-0.3456
2018-04-11,0.9249
2018-04-12,-1.0309
2018-04-13,0.9259
2018-04-16,0.0
2018-04-17,0.9174
2018-04-18,-0.6818
2018-04-19,0.2288
2018-04-20,-0.6849
2018-04-23,-0.6897
2018-04-24,-0.463
2018-04-25,0.1163
2018-04-26,1.8582999999999998
2018-04-27,2.7366
2018-04-30,-0.222
2018-05-01,-0.7786
2018-05-02,0.3363
2018-05-03,0.3352
2018-05-04,2.2272
2018-05-07,-0.4357
2018-05-08,0.8753
2018-05-09,1.0846
2018-05-10,-4.9356
2018-05-11,2.2573
2018-05-14,0.0
2018-05-15,-2.0971
2018-05-16,-0.451
2018-05-17,-0.5663
2018-05-18,0.6834
2018-05-21,1.3575
2018-05-22,-0.1116
2018-05-23,2.4581
2018-05-24,-3.2715
2018-05-25,-0.1127
2018-05-29,-1.2415
2018-05-30,0.8
2018-05-31,0.6803
2018-06-01,0.9009
2018-06-04,0.1116
2018-06-05,-0.1115
2018-06-06,-0.6696
2018-06-07,0.6742
2018-06-08,0.8929
2018-06-11,0.3319
2018-06-12,0.7718
2018-06-13,-1.5316999999999998
2018-06-14,0.8889
2018-06-15,0.3304
2018-06-18,0.1098
2018-06-19,-0.8772
2018-06-20,0.6637
2018-06-21,0.3297
2018-06-22,-0.0821
2018-06-25,-0.4464
2018-06-26,-0.8969
2018-06-27,-0.3394
2018-06-28,0.7946
2018-06-29,0.4505
2018-07-02,0.1121
2018-07-03,0.6719
2018-07-05,1.6684999999999999
2018-07-06,-0.3282
2018-07-09,-1.0977
2018-07-10,-0.444
2018-07-11,-0.223
2018-07-12,1.1173
2018-07-13,0.3315
2018-07-16,0.3304
2018-07-17,-0.8782
2018-07-18,-0.1107
2018-07-19,0.9978
2018-07-20,-0.7684
2018-07-23,1.3274
2018-07-24,-0.3275
2018-07-25,0.2191
2018-07-26,0.0
2018-07-27,-1.4208
2018-07-30,0.0
2018-07-31,1.663
2018-08-01,-0.4362
2018-08-02,-0.3286
2018-08-03,0.4396
2018-08-06,-0.547
2018-08-07,3.3003
2018-08-08,1.065
2018-08-09,-0.6322
2018-08-10,0.4242
2018-08-13,1.7951000000000001
2018-08-14,0.6224
2018-08-15,-0.9278
2018-08-16,1.0406
2018-08-17,0.7209
2018-08-20,0.0
2018-08-21,0.409
2018-08-22,-0.3055
2018-08-23,0.1021
2018-08-24,1.2245
2018-08-27,-1.1089
