ticker,INDB US Equity
2000-05-25,9.4118
2000-05-26,1.0753
2000-05-30,0.5319
2000-05-31,5.8201
2000-06-01,-4.5
2000-06-02,-1.5707
2000-06-05,-2.1277
2000-06-06,0.0
2000-06-07,-2.7174
2000-06-08,-2.2346
2000-06-09,2.5714
2000-06-12,-3.6212
2000-06-13,0.578
2000-06-14,-0.5747
2000-06-15,0.0
2000-06-16,-6.3584
2000-06-19,1.8519
2000-06-20,0.0
2000-06-21,-1.2121
2000-06-22,3.681
2000-06-23,-2.9586
2000-06-26,2.439
2000-06-27,-2.3810000000000002
2000-06-28,2.1951
2000-06-29,5.4217
2000-06-30,3.4286
2000-07-03,6.6298
2000-07-05,-2.5907
2000-07-06,-3.1915
2000-07-07,4.3956
2000-07-10,-3.1579
2000-07-11,-1.087
2000-07-12,-2.1978
2000-07-13,2.809
2000-07-14,4.918
2000-07-17,-0.5208
2000-07-18,2.6178
2000-07-19,-1.5306
2000-07-20,-2.5907
2000-07-21,-0.5319
2000-07-24,1.6042999999999998
2000-07-25,-1.0526
2000-07-26,0.0
2000-07-27,0.0
2000-07-28,-1.9947
2000-07-31,0.4071
2000-08-01,1.6216
2000-08-02,-2.1277
2000-08-03,0.5435
2000-08-04,1.6216
2000-08-07,0.0
2000-08-08,1.5957
2000-08-09,0.0
2000-08-10,6.8063
2000-08-11,9.8039
2000-08-14,-0.8929
2000-08-15,-0.9009
2000-08-16,-4.5455
2000-08-17,0.3571
2000-08-18,-0.8304
2000-08-21,-2.3923
2000-08-22,2.9412000000000003
2000-08-23,0.4762
2000-08-24,2.3697
2000-08-25,1.3889
2000-08-28,0.0
2000-08-29,-1.3699
2000-08-30,0.0
2000-08-31,2.3148
2000-09-01,0.4525
2000-09-05,-0.9009
2000-09-06,1.8182
2000-09-07,0.8929
2000-09-08,0.4425
2000-09-11,-1.7621
2000-09-12,0.4484
2000-09-13,1.3393
2000-09-14,2.2026
2000-09-15,0.431
2000-09-18,0.0
2000-09-19,2.5751
2000-09-20,1.2551999999999999
2000-09-21,-17.3554
2000-09-22,2.0
2000-09-25,0.0
2000-09-26,0.0
2000-09-27,-2.6471
2000-09-28,-0.5076
2000-09-29,-2.0408
2000-10-02,-4.1667
2000-10-03,-6.5217
2000-10-04,1.1628
2000-10-05,4.5977
2000-10-06,-4.3956
2000-10-09,0.0
2000-10-10,3.4483
2000-10-11,-3.3333
2000-10-12,-4.023
2000-10-13,7.7844
2000-10-16,0.5556
2000-10-17,-1.6575
2000-10-18,-1.1236
2000-10-19,1.1364
2000-10-20,0.0
2000-10-23,-3.3708
2000-10-24,2.3256
2000-10-25,-1.7045
2000-10-26,-3.4682
2000-10-27,0.0
2000-10-30,0.0
2000-10-31,2.9939999999999998
2000-11-01,2.907
2000-11-02,-2.8249
2000-11-03,2.3256
2000-11-06,-0.5682
2000-11-07,3.2857
2000-11-08,-0.1383
2000-11-09,-0.831
2000-11-10,3.9106
2000-11-13,4.8387
2000-11-14,-2.5641
2000-11-15,0.0
2000-11-16,-5.2632
2000-11-17,0.5556
2000-11-20,1.105
2000-11-21,0.5464
2000-11-22,0.0
2000-11-24,-1.087
2000-11-27,0.5495
2000-11-28,-1.0929
2000-11-29,0.0
2000-11-30,2.2099
2000-12-01,-1.3514
2000-12-04,-1.3699
2000-12-05,3.8889
2000-12-06,-0.5348
2000-12-07,-2.1505
2000-12-08,4.3956
2000-12-11,0.0
2000-12-12,0.0
2000-12-13,-2.6316
2000-12-14,0.5405
2000-12-15,-0.5376
2000-12-18,1.0811
2000-12-19,2.1390000000000002
2000-12-20,-0.5236
2000-12-21,1.5789
2000-12-22,-2.0725
2000-12-26,4.7619
2000-12-27,-0.202
2000-12-28,0.0
2000-12-29,2.0408
2001-01-02,-3.0
2001-01-03,3.0928
2001-01-04,16.5
2001-01-05,1.2876
2001-01-08,-3.3898
2001-01-09,-3.0702
2001-01-10,-4.0724
2001-01-11,4.717
2001-01-12,0.9009
2001-01-16,0.8929
2001-01-17,-0.885
2001-01-18,-4.4643
2001-01-19,-2.8037
2001-01-22,9.6154
2001-01-23,1.7544
2001-01-24,-3.4483
2001-01-25,0.8929
2001-01-26,1.7699
2001-01-29,2.1739
2001-01-30,0.0
2001-01-31,-1.2766
2001-02-01,1.2931
2001-02-02,-0.4255
2001-02-05,0.8547
2001-02-06,0.0
2001-02-07,0.0
2001-02-08,0.0
2001-02-09,-0.8475
2001-02-12,1.7094
2001-02-13,0.8403
2001-02-14,0.0
2001-02-15,-3.3333
2001-02-16,-1.7241
2001-02-20,-0.8772
2001-02-21,-1.2168
2001-02-22,1.2318
2001-02-23,1.7699
2001-02-26,1.7391
2001-02-27,-2.5641
2001-02-28,2.193
2001-03-01,-0.4292
2001-03-02,3.4483
2001-03-05,-4.1667
2001-03-06,3.4783
2001-03-07,-0.8403
2001-03-08,-0.8475
2001-03-09,-0.8547
2001-03-12,-4.0948
2001-03-13,2.4718999999999998
2001-03-14,-3.0702
2001-03-15,-4.0724
2001-03-16,0.9434
2001-03-19,1.285
2001-03-20,1.9607999999999999
2001-03-21,-3.1673999999999998
2001-03-22,4.6729
2001-03-23,-0.4464
2001-03-26,0.4484
2001-03-27,1.7856999999999998
2001-03-28,-2.7368
2001-03-29,1.8182
2001-03-30,7.1429
2001-04-02,-4.1667
2001-04-03,-1.3043
2001-04-04,-0.8811
2001-04-05,4.8889
2001-04-06,-1.6949
2001-04-09,0.069
2001-04-10,0.6892
2001-04-11,3.0116
2001-04-12,-1.9933999999999998
2001-04-16,2.7119
2001-04-17,-0.9901
2001-04-18,0.4667
2001-04-19,0.3981
2001-04-20,-0.8592
2001-04-23,0.3333
2001-04-24,0.4651
2001-04-25,8.2011
2001-04-26,-2.2005
2001-04-27,-0.3125
2001-04-30,-0.9404
2001-05-01,1.2658
2001-05-02,-0.5625
2001-05-03,-2.577
2001-05-04,0.0
2001-05-07,0.7742
2001-05-08,2.7529
2001-05-09,0.6231
2001-05-10,-0.3096
2001-05-11,0.0
2001-05-14,0.3727
2001-05-15,-0.2475
2001-05-16,1.4268
2001-05-17,1.8349
2001-05-18,0.3003
2001-05-21,1.4969999999999999
2001-05-22,4.6018
2001-05-23,-3.8353
2001-05-24,-3.8123
2001-05-25,-0.6098
2001-05-29,-2.7607
2001-05-30,0.6309
2001-05-31,0.9404
2001-06-01,4.0373
2001-06-04,1.6118999999999999
2001-06-05,0.47
2001-06-06,1.7544
2001-06-07,0.8621
2001-06-08,1.5385
2001-06-11,7.1829
2001-06-12,-6.0209
2001-06-13,3.0641
2001-06-14,-3.5135
2001-06-15,2.3529
2001-06-18,3.6125
2001-06-19,0.1585
2001-06-20,2.3207
2001-06-21,-2.3196
2001-06-22,0.0
2001-06-25,-3.3245
2001-06-26,6.1135
2001-06-27,0.1029
2001-06-28,-0.8786
2001-06-29,2.9196999999999997
2001-07-02,0.304
2001-07-03,-0.2525
2001-07-05,0.8101
2001-07-06,-0.0502
2001-07-09,1.3065
2001-07-10,-0.248
2001-07-11,1.4421
2001-07-12,-0.2451
2001-07-13,3.9312
2001-07-16,-3.8771
2001-07-17,-8.8047
2001-07-18,-0.1618
2001-07-19,5.6186
2001-07-20,1.4322
2001-07-23,0.8069
2001-07-24,0.3002
2001-07-25,0.9476
2001-07-26,-0.4447
2001-07-27,1.9851
2001-07-30,-2.1898
2001-07-31,-2.7363
2001-08-01,7.1611
2001-08-02,-2.0048
2001-08-03,-1.1203
2001-08-06,1.9704000000000002
2001-08-07,-2.657
2001-08-08,-3.2258
2001-08-09,2.6154
2001-08-10,-4.5477
2001-08-13,0.0524
2001-08-14,1.9885000000000002
2001-08-15,1.334
2001-08-16,5.0633
2001-08-17,-3.5181
2001-08-20,7.3926
2001-08-21,1.3953
2001-08-22,0.0
2001-08-23,-0.4587
2001-08-24,0.1843
2001-08-27,-1.2879
2001-08-28,-7.9683
2001-08-29,-7.3418
2001-08-30,-0.1639
2001-08-31,-2.1346
2001-09-04,6.8792
2001-09-05,-8.8959
2001-09-06,-1.2636
2001-09-07,-1.1053
2001-09-10,1.1764999999999999
2001-09-17,-0.2326
2001-09-18,-2.7972
2001-09-19,0.1199
2001-09-20,-5.2695
2001-09-21,0.2528
2001-09-24,4.2875
2001-09-25,0.6651
2001-09-26,-2.042
2001-09-27,2.0987999999999998
2001-09-28,-1.451
2001-10-01,-4.2331
2001-10-02,0.5766
2001-10-03,5.414
2001-10-04,1.2085
2001-10-05,3.5224
2001-10-08,1.0957
2001-10-09,-1.0268
2001-10-10,10.0865
2001-10-11,0.2618
2001-10-12,-0.8355
2001-10-15,-5.2133
2001-10-16,9.6667
2001-10-17,-3.6981
2001-10-18,4.4187
2001-10-19,1.9647000000000001
2001-10-22,2.7174
2001-10-23,0.0481
2001-10-24,-0.9615
2001-10-25,-2.4272
2001-10-26,2.2886
2001-10-29,-10.5058
2001-10-30,3.5326
2001-10-31,2.0997
2001-11-01,-0.3599
2001-11-02,-0.7224
2001-11-05,0.6237
2001-11-06,3.3058
2001-11-07,-3.25
2001-11-08,0.7752
2001-11-09,2.5641
2001-11-12,3.5
2001-11-13,-0.3382
2001-11-14,-1.842
2001-11-15,-1.4815
2001-11-16,1.5539
2001-11-19,3.6032
2001-11-20,3.7161
2001-11-21,-2.5723000000000003
2001-11-23,2.4988
2001-11-26,-2.4839
2001-11-27,-0.9906
2001-11-28,-3.5255
2001-11-29,8.642
2001-11-30,-7.2727
2001-12-03,-0.7353
2001-12-04,3.8025
2001-12-05,0.3806
2001-12-06,-2.4645
2001-12-07,-0.3887
2001-12-10,-1.4634
2001-12-11,0.3465
2001-12-12,-0.6413
2001-12-13,-1.6882000000000001
2001-12-14,3.0303
2001-12-17,0.2451
2001-12-18,0.6219
2001-12-19,-0.8125
2001-12-20,-2.2464
2001-12-21,0.5438
2001-12-24,-0.2991
2001-12-26,2.55
2001-12-27,6.1275
2001-12-28,0.9238
2001-12-31,-1.6476
2002-01-02,1.4891
2002-01-03,1.3296999999999999
2002-01-04,1.81
2002-01-07,-2.2222
2002-01-08,-0.1818
2002-01-09,0.1366
2002-01-10,0.955
2002-01-11,0.7658
2002-01-14,-0.9835
2002-01-15,0.4515
2002-01-16,0.0
2002-01-17,0.2247
2002-01-18,-0.1794
2002-01-22,-2.6505
2002-01-23,3.784
2002-01-24,-1.6007
2002-01-25,-2.3949
2002-01-28,0.1389
2002-01-29,1.0171
2002-01-30,3.6612999999999998
2002-01-31,-2.4283
2002-02-01,-0.4525
2002-02-04,-1.3636
2002-02-05,-0.2304
2002-02-06,3.0023
2002-02-07,-1.3453
2002-02-08,1.3636
2002-02-11,0.0
2002-02-12,-0.2242
2002-02-13,3.3258
2002-02-14,1.3484
2002-02-15,3.691
2002-02-19,3.4768
2002-02-20,0.2
2002-02-21,-4.9501
2002-02-22,1.638
2002-02-25,-4.0083
2002-02-26,0.7318
2002-02-27,0.3846
2002-02-28,-1.1494
2002-03-01,6.2446
2002-03-04,0.2027
2002-03-05,-1.0922
2002-03-06,0.0409
2002-03-07,-0.4088
2002-03-08,0.4105
2002-03-11,-0.1635
2002-03-12,0.1229
2002-03-13,1.4724
2002-03-14,-3.0633
2002-03-15,-0.2079
2002-03-18,-0.4583
2002-03-19,0.4604
2002-03-20,-0.0833
2002-03-21,8.5905
2002-03-22,-6.682
2002-03-25,-0.1646
2002-03-26,3.38
2002-03-27,1.4022000000000001
2002-03-28,2.2521
2002-04-01,-0.1932
2002-04-02,0.0774
2002-04-03,-3.0174
2002-04-04,1.7151999999999998
2002-04-05,-1.4902
2002-04-08,2.707
2002-04-09,1.3953
2002-04-10,0.344
2002-04-11,-4.5333
2002-04-12,4.5491
2002-04-15,1.5267
2002-04-16,4.5113
2002-04-17,-3.5971
2002-04-18,-0.3358
2002-04-19,-1.5687
2002-04-22,-2.9326
2002-04-23,-0.0784
2002-04-24,-2.6667
2002-04-25,2.2965
2002-04-26,-2.9894
2002-04-29,0.4425
2002-04-30,0.8488
2002-05-01,-1.7635
2002-05-02,0.7752
2002-05-03,1.7814
2002-05-06,-4.813
2002-05-07,-3.8863
2002-05-08,1.6522000000000001
2002-05-09,-3.7639
2002-05-10,0.4889
2002-05-13,0.973
2002-05-14,1.8397000000000001
2002-05-15,2.0645
2002-05-16,0.1686
2002-05-17,6.605
2002-05-20,-1.6139999999999999
2002-05-21,-6.7426
2002-05-22,1.6774
2002-05-23,1.6497000000000002
2002-05-24,-4.4944
2002-05-28,0.61
2002-05-29,-3.7679
2002-05-30,-0.7201
2002-05-31,-0.272
2002-06-03,-2.7273
2002-06-04,3.9252000000000002
2002-06-05,-0.8094
2002-06-06,-5.8024000000000004
2002-06-07,2.9836
2002-06-10,-3.3645
2002-06-11,-1.6006
2002-06-12,1.4792
2002-06-13,2.7603
2002-06-14,4.2413
2002-06-17,7.3689
2002-06-18,-5.0526
2002-06-19,0.9756
2002-06-20,2.6790000000000003
2002-06-21,0.8982
2002-06-24,0.0424
2002-06-25,-0.7203
2002-06-26,-1.4511
2002-06-27,5.0065
2002-06-28,-5.0995
2002-07-01,-4.5435
2002-07-02,-3.4325
2002-07-03,3.981
2002-07-05,3.6463
2002-07-08,-3.4741
2002-07-09,0.3189
2002-07-10,-0.0908
2002-07-11,0.0
2002-07-12,-0.3182
2002-07-15,-2.8728
2002-07-16,3.662
2002-07-17,-1.4447
2002-07-18,-5.5649999999999995
2002-07-19,1.2652
2002-07-22,-1.9702
2002-07-23,-6.8137
2002-07-24,5.2078
2002-07-25,-1.9
2002-07-26,4.4852
2002-07-29,2.3854
2002-07-30,0.0524
2002-07-31,-1.1905000000000001
2002-08-01,1.1518
2002-08-02,-2.3298
2002-08-05,-2.439
2002-08-06,4.5
2002-08-07,1.6745999999999999
2002-08-08,0.9412
2002-08-09,2.3776
2002-08-12,0.6375
2002-08-13,0.0452
2002-08-14,0.1809
2002-08-15,-1.3544
2002-08-16,-1.6018
2002-08-19,-0.6977
2002-08-20,-0.281
2002-08-21,-0.4227
2002-08-22,-1.8868
2002-08-23,3.4615
2002-08-26,-0.0929
2002-08-27,0.5116
2002-08-28,-3.9796
2002-08-29,0.4867
2002-08-30,-1.6354
2002-09-03,-3.7055
2002-09-04,5.0127
2002-09-05,-0.8679
2002-09-06,4.4747
2002-09-09,-1.0708
2002-09-10,3.8588
2002-09-11,-0.2719
2002-09-12,-2.1354
2002-09-13,0.4178
2002-09-16,1.7106
2002-09-17,-2.4091
2002-09-18,1.4905
2002-09-19,-1.3309
2002-09-20,2.7907
2002-09-23,-2.3982
2002-09-24,-4.6824
2002-09-25,-0.9241
2002-09-26,0.5926
2002-09-27,-2.2582
2002-09-30,-0.1507
2002-10-01,-0.8048
2002-10-02,-2.1247
2002-10-03,1.5491000000000001
2002-10-04,-0.4082
2002-10-07,0.8709
2002-10-08,-0.4571
2002-10-09,-7.1429
2002-10-10,6.044
2002-10-11,8.8083
2002-10-14,2.3810000000000002
2002-10-15,0.4651
2002-10-16,-0.463
2002-10-17,1.4884
2002-10-18,0.8249
2002-10-21,1.0909
2002-10-22,-1.4838
2002-10-23,0.8672
2002-10-24,0.6697
2002-10-25,-0.036
2002-10-28,-1.1691
2002-10-29,0.0455
2002-10-30,0.0455
2002-10-31,-0.9091
2002-11-01,2.0642
2002-11-04,1.5281
2002-11-05,0.7083
2002-11-06,-0.044
2002-11-07,-4.4855
2002-11-08,3.1308
2002-11-11,0.3571
2002-11-12,0.7562
2002-11-13,-1.0552
2002-11-14,1.7358
2002-11-15,-2.6316
2002-11-18,1.1261
2002-11-19,1.9154
2002-11-20,1.3549
2002-11-21,1.5524
2002-11-22,0.5945
2002-11-25,2.3217
2002-11-26,0.495
2002-11-27,4.2693
2002-11-29,1.4487999999999999
2002-12-02,-1.6256
2002-12-03,-5.117
2002-12-04,-0.1746
2002-12-05,-1.9159000000000002
2002-12-06,0.0
2002-12-09,-0.4671
2002-12-10,0.8959
2002-12-11,0.7992
2002-12-12,-2.7224
2002-12-13,-2.7598000000000003
2002-12-16,3.7694
2002-12-17,-1.7094
2002-12-18,0.7391
2002-12-19,2.5464
2002-12-20,2.2306
2002-12-23,0.4323
2002-12-24,-0.1025
2002-12-26,-0.3299
2002-12-27,-2.5279
2002-12-30,-5.5096
2002-12-31,2.4213
2003-01-02,1.7544
2003-01-03,0.6466
2003-01-06,3.4261
2003-01-07,-1.4079
2003-01-08,1.218
2003-01-09,1.6598000000000002
2003-01-10,-4.6939
2003-01-13,-1.6702
2003-01-14,1.9599
2003-01-15,0.3845
2003-01-16,1.4043
2003-01-17,0.2979
2003-01-21,-0.2134
2003-01-22,-0.7966
2003-01-23,-1.6061
2003-01-24,-1.7569
2003-01-27,0.1268
2003-01-28,0.7336
2003-01-29,-0.1214
2003-01-30,-3.5547
2003-01-31,2.6056
2003-02-03,-1.1404
2003-02-04,-0.3993
2003-02-05,-1.4699
2003-02-06,-1.6726999999999999
2003-02-07,-4.5057
2003-02-10,1.8777
2003-02-11,-1.8431
2003-02-12,0.1444
2003-02-13,0.6731
2003-02-14,2.1012
2003-02-18,-1.1693
2003-02-19,-1.5617999999999999
2003-02-20,0.7692
2003-02-21,0.4294
2003-02-24,-0.9501
2003-02-25,2.1583
2003-02-26,-1.0798
2003-02-27,1.6611
2003-02-28,-0.7003
2003-03-03,-0.3291
2003-03-04,0.1415
2003-03-05,0.3297
2003-03-06,-1.2629000000000001
2003-03-07,0.0903
2003-03-10,-2.3278
2003-03-11,0.7296
2003-03-12,1.8831
2003-03-13,5.5024
2003-03-14,-1.8912
2003-03-17,0.2701
2003-03-18,-0.0913
2003-03-19,-0.5896
2003-03-20,-1.7931
2003-03-21,0.6554
2003-03-24,-1.8605
2003-03-25,0.0474
2003-03-26,-2.8895999999999997
2003-03-27,-0.1473
2003-03-28,-2.1632
2003-03-31,0.5528
2003-04-01,0.3998
2003-04-02,-0.2987
2003-04-03,-0.1498
2003-04-04,-0.5
2003-04-07,0.6533
2003-04-08,2.7459
2003-04-09,-1.2634
2003-04-10,-0.1969
2003-04-11,-1.6272
2003-04-14,0.8521
2003-04-15,-1.839
2003-04-16,-1.2152
2003-04-17,1.2301
2003-04-21,0.7595
2003-04-22,1.4573
2003-04-23,-0.5448
2003-04-24,-0.249
2003-04-25,-1.1982
2003-04-28,0.0505
2003-04-29,0.1515
2003-04-30,2.2693
2003-05-01,0.7396
2003-05-02,2.3005
2003-05-05,0.5263
2003-05-06,0.9043
2003-05-07,-0.8019
2003-05-08,-0.2853
2003-05-09,2.2413
2003-05-12,-2.0056
2003-05-13,1.6183
2003-05-14,-0.3747
2003-05-15,1.0813
2003-05-16,-1.6279
2003-05-19,-0.2364
2003-05-20,0.0474
2003-05-21,-0.3316
2003-05-22,2.5665
2003-05-23,0.9268
2003-05-27,0.0918
2003-05-28,-0.7798
2003-05-29,0.6935
2003-05-30,-0.6887
2003-06-02,1.202
2003-06-03,-0.4111
2003-06-04,3.3073
2003-06-05,-0.6261
2003-06-06,-0.8937
2003-06-09,-1.6231
2003-06-10,-0.4583
2003-06-11,1.7495
2003-06-12,0.362
2003-06-13,0.6312
2003-06-16,1.0305
2003-06-17,1.286
2003-06-18,-1.0464
2003-06-19,-0.2257
2003-06-20,0.9313
2003-06-23,0.3954
2003-06-24,1.2254
2003-06-25,0.562
2003-06-26,0.3891
2003-06-27,-1.3351
2003-06-30,-1.3968
2003-07-01,0.7083
2003-07-02,2.5934
2003-07-03,2.6992000000000003
2003-07-07,3.4627
2003-07-08,-0.2016
2003-07-09,-1.2121
2003-07-10,-0.9407
2003-07-11,2.5186
2003-07-14,0.4833
2003-07-15,-1.4028
2003-07-16,1.0569
2003-07-17,-0.2816
2003-07-18,0.2017
2003-07-21,-0.3623
2003-07-22,0.8889
2003-07-23,0.4405
2003-07-24,-0.7177
2003-07-25,4.0161
2003-07-28,2.4324
2003-07-29,-0.4523
2003-07-30,0.9845
2003-07-31,0.2625
2003-08-01,-0.5236
2003-08-04,-0.188
2003-08-05,-1.8832
2003-08-06,-0.1536
2003-08-07,-2.7297000000000002
2003-08-08,2.8458
2003-08-11,3.1514
2003-08-12,3.1669
2003-08-13,-2.1307
2003-08-14,0.738
2003-08-15,-0.4029
2003-08-18,1.1401
2003-08-19,0.0
2003-08-20,0.0
2003-08-21,-0.1818
2003-08-22,-3.0965
2003-08-25,0.4511
2003-08-26,-0.8234
2003-08-27,1.8113000000000001
2003-08-28,-0.4818
2003-08-29,-1.0801
2003-09-02,2.0331
2003-09-03,0.8487
2003-09-04,-0.1829
2003-09-05,-4.2889
2003-09-08,3.9448
2003-09-09,-0.958
2003-09-10,-0.6696
2003-09-11,1.4232
2003-09-12,0.2954
2003-09-15,-0.6259
2003-09-16,2.3342
2003-09-17,0.6155
2003-09-18,-0.3958
2003-09-19,-0.0723
2003-09-22,-0.7954
2003-09-23,-0.0729
2003-09-24,-2.3341
2003-09-25,-3.152
2003-09-26,0.0387
2003-09-29,0.6971
2003-09-30,-1.4231
2003-10-01,3.5895
2003-10-02,0.678
2003-10-03,1.2346
2003-10-06,1.9586000000000001
2003-10-07,0.2175
2003-10-08,0.0
2003-10-09,2.9295
2003-10-10,0.6325
2003-10-13,1.0126
2003-10-14,0.1383
2003-10-15,-1.001
2003-10-16,1.7782
2003-10-17,-0.1713
2003-10-20,1.3727
2003-10-21,-0.1354
2003-10-22,-4.4407
2003-10-23,0.1419
2003-10-24,-1.169
2003-10-27,3.9427
2003-10-28,1.4138
2003-10-29,2.3461
2003-10-30,-1.495
2003-10-31,-1.4503
2003-11-03,3.3881
2003-11-04,-0.7944
2003-11-05,-0.6006
2003-11-06,0.2685
2003-11-07,-2.4439
2003-11-10,-4.976
2003-11-11,2.1668
2003-11-12,6.4334
2003-11-13,0.0332
2003-11-14,-4.1169
2003-11-17,-1.3158
2003-11-18,-3.8246
2003-11-19,0.6567
2003-11-20,0.1087
2003-11-21,1.3758
2003-11-24,4.1071
2003-11-25,1.2006999999999999
2003-11-26,-0.0373
2003-11-28,-1.387
2003-12-01,3.0949
2003-12-02,-1.5344
2003-12-03,-0.7114
2003-12-04,0.7847
2003-12-05,-1.046
2003-12-08,-1.3718
2003-12-09,0.4509
2003-12-10,3.3494
2003-12-11,2.2386
2003-12-12,1.732
2003-12-15,-0.8031
2003-12-16,0.8096
2003-12-17,-2.6662
2003-12-18,-0.363
2003-12-19,-1.4574
2003-12-22,-1.1764999999999999
2003-12-23,0.4422
2003-12-24,-0.5102
2003-12-26,-0.2735
2003-12-29,-1.4056
2003-12-30,-0.2086
2003-12-31,-1.3937
2004-01-02,0.0
2004-01-05,2.4735
2004-01-06,-1.6897
2004-01-07,1.7187000000000001
2004-01-08,0.0
2004-01-09,-0.8276
2004-01-12,-1.1822
2004-01-13,0.5982
2004-01-14,-0.6646
2004-01-15,0.0
2004-01-16,2.1127
2004-01-20,-0.7931
2004-01-21,0.5909
2004-01-22,-0.3801
2004-01-23,0.4509
2004-01-26,5.8356
2004-01-27,1.5987
2004-01-28,-0.4496
2004-01-29,0.0
2004-01-30,-0.3516
2004-02-02,0.0291
2004-02-03,0.6149
2004-02-04,-0.772
2004-02-05,-0.0648
2004-02-06,1.2001
2004-02-09,-0.9615
2004-02-10,1.2298
2004-02-11,-0.4156
2004-02-12,-1.3162
2004-02-13,-1.1711
2004-02-17,0.8887
2004-02-18,-1.2365
2004-02-19,1.7806
2004-02-20,-2.1746
2004-02-23,-1.294
2004-02-24,0.8739
2004-02-25,1.0996
2004-02-26,1.9776
2004-02-27,-1.7711999999999999
2004-03-01,0.2566
2004-03-02,-1.3784
2004-03-03,0.0666
2004-03-04,0.5653
2004-03-05,2.2156000000000002
2004-03-08,-2.847
2004-03-09,-1.6983000000000001
2004-03-10,0.6436
2004-03-11,-0.4712
2004-03-12,2.2996
2004-03-15,-1.7189999999999999
2004-03-16,0.2018
2004-03-17,0.7049
2004-03-18,-0.0667
2004-03-19,-0.467
2004-03-22,-1.6421000000000001
2004-03-23,-0.1704
2004-03-24,-0.5461
2004-03-25,1.5516999999999999
2004-03-26,0.5772
2004-03-29,2.1269
2004-03-30,0.7603
2004-03-31,-0.5577
2004-04-01,0.132
2004-04-02,1.2191
2004-04-05,-1.0417
2004-04-06,-1.1513
2004-04-07,-0.2995
2004-04-08,0.2003
2004-04-12,-1.5323
2004-04-13,-2.7064
2004-04-14,-2.7121
2004-04-15,0.2144
2004-04-16,-0.5706
2004-04-19,0.4663
2004-04-20,-3.8914999999999997
2004-04-21,1.5973000000000002
2004-04-22,2.34
2004-04-23,-1.8578000000000001
2004-04-26,-0.2184
2004-04-27,2.116
2004-04-28,-3.3226
2004-04-29,-0.3695
2004-04-30,-1.1128
2004-05-03,1.2003
2004-05-04,-0.6672
2004-05-05,0.2239
2004-05-06,-1.0424
2004-05-07,-2.784
2004-05-10,-0.3483
2004-05-11,2.6795999999999998
2004-05-12,1.5129000000000001
2004-05-13,-0.7079
2004-05-14,0.1876
2004-05-17,-0.2622
2004-05-18,0.7135
2004-05-19,-2.61
2004-05-20,0.1531
2004-05-21,2.1789
2004-05-24,0.9353
2004-05-25,0.0371
2004-05-26,0.0
2004-05-27,-0.0371
2004-05-28,-1.705
2004-06-01,0.7919
2004-06-02,1.0101
2004-06-03,-1.4444
2004-06-04,1.428
