ticker,KOPN US Equity
2000-05-23,-7.1161
2000-05-24,-4.8387
2000-05-25,-7.6271
2000-05-26,6.9954
2000-05-30,13.1833
2000-05-31,7.4811
2000-06-01,6.3436
2000-06-02,8.3679
2000-06-05,6.1162
2000-06-06,0.5764
2000-06-07,-4.1547
2000-06-08,5.8296
2000-06-09,-2.8249
2000-06-12,-4.8692
2000-06-13,2.6738
2000-06-14,-5.3013
2000-06-15,4.341
2000-06-16,-0.3765
2000-06-19,-4.4596
2000-06-20,5.1424
2000-06-21,2.3326000000000002
2000-06-22,-5.4412
2000-06-23,-2.3327999999999998
2000-06-26,0.9554
2000-06-27,0.7886
2000-06-28,-5.7120999999999995
2000-06-29,-9.9378
2000-06-30,2.0963
2000-07-03,2.0758
2000-07-05,-10.6322
2000-07-06,-1.5582
2000-07-07,-0.7035
2000-07-10,-7.085
2000-07-11,0.2179
2000-07-12,16.9565
2000-07-13,9.2937
2000-07-14,3.9116
2000-07-17,-0.6547
2000-07-18,-11.9852
2000-07-19,0.7019
2000-07-20,-25.6041
2000-07-21,-6.5584
2000-07-24,-5.8824
2000-07-25,22.7273
2000-07-26,-11.8056
2000-07-27,-3.4121
2000-07-28,7.337
2000-07-31,1.0127
2000-08-01,-5.7644
2000-08-02,-4.2553
2000-08-03,-11.1111
2000-08-04,8.125
2000-08-07,9.2486
2000-08-08,14.2857
2000-08-09,0.0
2000-08-10,-7.4074
2000-08-11,3.25
2000-08-14,4.6005
2000-08-15,5.5556
2000-08-16,-1.5351
2000-08-17,-5.1225
2000-08-18,12.6761
2000-08-21,2.7083
2000-08-22,0.4057
2000-08-23,3.2323
2000-08-24,3.3268
2000-08-25,7.197
2000-08-28,5.477
2000-08-29,-5.6951
2000-08-30,-5.5062
2000-08-31,0.5639
2000-09-01,-1.4953
2000-09-05,-2.6565
2000-09-06,-6.384
2000-09-07,-0.0521
2000-09-08,-3.9583
2000-09-11,-8.8937
2000-09-12,-7.1429
2000-09-13,5.3846
2000-09-14,1.7032
2000-09-15,-5.8014
2000-09-18,-9.3333
2000-09-19,1.6806999999999999
2000-09-20,-0.8264
2000-09-21,-6.6667
2000-09-22,8.0357
2000-09-25,-7.989
2000-09-26,-12.5749
2000-09-27,-8.2192
2000-09-28,7.0896
2000-09-29,0.3484
2000-10-02,-3.8194
2000-10-03,-8.3032
2000-10-04,11.811
2000-10-05,-4.2254
2000-10-06,-6.6176
2000-10-09,7.6772
2000-10-10,-14.4424
2000-10-11,-9.4017
2000-10-12,7.5472
2000-10-13,14.9123
2000-10-16,-4.5802
2000-10-17,-6.0
2000-10-18,-8.9362
2000-10-19,8.8785
2000-10-20,21.03
2000-10-23,2.1277
2000-10-24,-11.4583
2000-10-25,-9.0196
2000-10-26,0.8621
2000-10-27,-14.5299
2000-10-30,-3.5
2000-10-31,17.0984
2000-11-01,-1.7699
2000-11-02,13.0631
2000-11-03,7.5697
2000-11-06,2.5926
2000-11-07,-2.5271
2000-11-08,-12.2222
2000-11-09,-0.4219
2000-11-10,-6.7797
2000-11-13,-9.5455
2000-11-14,3.5176
2000-11-15,14.5631
2000-11-16,-5.0847
2000-11-17,3.5714
2000-11-20,2.5862
2000-11-21,-6.7227
2000-11-22,-6.7568
2000-11-24,6.7633
2000-11-27,-6.7873
2000-11-28,-7.2816
2000-11-29,0.5236
2000-11-30,-14.5833
2000-12-01,4.878
2000-12-04,-4.0698
2000-12-05,30.9091
2000-12-06,0.463
2000-12-07,0.4608
2000-12-08,13.3028
2000-12-11,2.4291
2000-12-12,-2.3715
2000-12-13,0.4049
2000-12-14,-5.2419
2000-12-15,-5.5319
2000-12-18,-9.9099
2000-12-19,-2.0
2000-12-20,-9.1837
2000-12-21,-6.7416
2000-12-22,6.0241
2000-12-26,0.0
2000-12-27,-4.5455
2000-12-28,3.5714
2000-12-29,1.7241
2001-01-02,-7.9096
2001-01-03,15.9509
2001-01-04,-6.8783
2001-01-05,-7.9545
2001-01-08,-0.6173
2001-01-09,-0.6211
2001-01-10,9.375
2001-01-11,8.5714
2001-01-12,11.0526
2001-01-16,-4.7393
2001-01-17,9.4527
2001-01-18,8.1818
2001-01-19,1.2605
2001-01-22,-1.6598000000000002
2001-01-23,0.0
2001-01-24,11.3924
2001-01-25,-6.8182
2001-01-26,-2.0325
2001-01-29,11.722
2001-01-30,-3.0641
2001-01-31,-5.7471
2001-02-01,3.6585
2001-02-02,-10.1961
2001-02-05,-2.6201
2001-02-06,4.0359
2001-02-07,-3.8792999999999997
2001-02-08,-4.9327
2001-02-09,-4.2453
2001-02-12,5.9113
2001-02-13,-3.2558
2001-02-14,4.3269
2001-02-15,3.6866
2001-02-16,-26.2222
2001-02-20,-7.5301
2001-02-21,-5.5375
2001-02-22,-3.4483
2001-02-23,-4.2857
2001-02-26,1.4925
2001-02-27,-6.6176
2001-02-28,-11.0236
2001-03-01,4.8673
2001-03-02,-3.7975
2001-03-05,10.0877
2001-03-06,6.7729
2001-03-07,-5.9701
2001-03-08,-4.3651
2001-03-09,-7.0539
2001-03-12,-12.9464
2001-03-13,11.7949
2001-03-14,-3.6696999999999997
2001-03-15,-5.2381
2001-03-16,-7.0352
2001-03-19,10.8108
2001-03-20,-3.4146
2001-03-21,-10.101
2001-03-22,6.7416
2001-03-23,4.2105
2001-03-26,1.0101
2001-03-27,0.5
2001-03-28,-6.4677
2001-03-29,-9.5745
2001-03-30,8.2353
2001-04-02,-14.1304
2001-04-03,-18.9873
2001-04-04,4.6875
2001-04-05,20.8955
2001-04-06,-1.8519
2001-04-09,-8.0252
2001-04-10,5.4705
2001-04-11,7.4689
2001-04-12,8.6873
2001-04-16,-6.9272
2001-04-17,-3.8167999999999997
2001-04-18,47.2222
2001-04-19,14.1509
2001-04-20,-11.9244
2001-04-23,-7.5067
2001-04-24,-4.2029
2001-04-25,6.9592
2001-04-26,-1.1315
2001-04-27,-2.1459
2001-04-30,2.7778
2001-05-01,5.8321
2001-05-02,12.6344
2001-05-03,6.9212
2001-05-04,7.7009
2001-05-07,3.5233
2001-05-08,0.1001
2001-05-09,-2.1
2001-05-10,-3.4729
2001-05-11,-2.7513
2001-05-14,-7.5082
2001-05-15,-5.5294
2001-05-16,7.721
2001-05-17,11.4451
2001-05-18,3.2157999999999998
2001-05-21,20.9045
2001-05-22,7.8138
2001-05-23,-3.7779
2001-05-24,-1.4423
2001-05-25,-1.3008
2001-05-29,-9.8847
2001-05-30,-9.1408
2001-05-31,-4.7284
2001-06-01,4.963
2001-06-04,0.1006
2001-06-05,9.9497
2001-06-06,-0.3656
2001-06-07,2.5688
2001-06-08,-0.8945
2001-06-11,-0.9025
2001-06-12,-7.6503
2001-06-13,-0.3945
2001-06-14,-6.3366
2001-06-15,2.0085
2001-06-18,-6.8394
2001-06-19,-1.891
2001-06-20,-8.7302
2001-06-21,1.9876
2001-06-22,0.0
2001-06-25,2.9233000000000002
2001-06-26,5.5621
2001-06-27,2.6906
2001-06-28,8.0786
2001-06-29,22.6263
2001-07-02,-9.3904
2001-07-03,1.0909
2001-07-05,0.0899
2001-07-06,-1.6173
2001-07-09,0.5479
2001-07-10,-1.9074
2001-07-11,-0.0926
2001-07-12,13.1603
2001-07-13,1.638
2001-07-16,-1.6116000000000001
2001-07-17,2.2932
2001-07-18,0.5604
2001-07-19,9.5541
2001-07-20,0.218
2001-07-23,-1.0877
2001-07-24,-7.6246
2001-07-25,-6.5079
2001-07-26,8.489
2001-07-27,17.4491
2001-07-30,1.3324
2001-07-31,2.4984
2001-08-01,3.9769
2001-08-02,1.7890000000000001
2001-08-03,-0.7273
2001-08-06,-3.1136
2001-08-07,-1.3233
2001-08-08,-8.046
2001-08-09,-2.4306
2001-08-10,2.0641
2001-08-13,3.2078
2001-08-14,5.0676
2001-08-15,-2.8296
2001-08-16,-3.5076
2001-08-17,-9.1221
2001-08-20,-3.1698
2001-08-21,-4.053
2001-08-22,9.0983
2001-08-23,-6.4036
2001-08-24,9.3874
2001-08-27,-1.0182
2001-08-28,-0.4409
2001-08-29,1.6974
2001-08-30,-7.1843
2001-08-31,-2.111
2001-09-04,-7.7476
2001-09-05,-3.8961
2001-09-06,-9.4595
2001-09-07,0.597
2001-09-10,-6.0336
2001-09-17,-1.1579
2001-09-18,-7.6677
2001-09-19,-6.6897
2001-09-20,-3.5846999999999998
2001-09-21,-6.4103
2001-09-24,22.3288
2001-09-25,19.2609
2001-09-26,-2.5352
2001-09-27,-2.6975
2001-09-28,3.2673
2001-10-01,-13.8063
2001-10-02,-8.1201
2001-10-03,5.8111
2001-10-04,15.7895
2001-10-05,-5.336
2001-10-08,4.071
2001-10-09,-6.5196
2001-10-10,12.9828
2001-10-11,20.133
2001-10-12,3.1621
2001-10-15,-5.7471
2001-10-16,4.7966999999999995
2001-10-17,-11.7145
2001-10-18,-1.7574999999999998
2001-10-19,6.4401
2001-10-22,10.1681
2001-10-23,-4.0427
2001-10-24,5.4054
2001-10-25,0.3017
2001-10-26,-1.203
2001-10-29,-7.8387
2001-10-30,0.4129
2001-10-31,3.5362
2001-11-01,10.6434
2001-11-02,5.5276
2001-11-05,0.6122
2001-11-06,1.4199
2001-11-07,1.6667
2001-11-08,-5.0492
2001-11-09,-2.6934
2001-11-12,7.1682
2001-11-13,3.9735
2001-11-14,-2.8662
2001-11-15,-3.6066000000000003
2001-11-16,2.7211
2001-11-19,7.7483
2001-11-20,-7.8672
2001-11-21,4.4696
2001-11-23,-0.5109
2001-11-26,5.0064
2001-11-27,0.7946
2001-11-28,-3.3354
2001-11-29,4.5169
2001-11-30,-3.1212
2001-12-03,-0.1859
2001-12-04,9.0006
2001-12-05,3.6446
2001-12-06,1.1538
2001-12-07,-2.0641
2001-12-10,-10.3716
2001-12-11,-0.4332
2001-12-12,-0.3729
2001-12-13,-6.4254999999999995
2001-12-14,-1.2
2001-12-17,2.7664999999999997
2001-12-18,4.5305
2001-12-19,-4.5854
2001-12-20,-9.4141
2001-12-21,5.3052
2001-12-24,-1.7252999999999998
2001-12-26,2.0365
2001-12-27,-0.1376
2001-12-28,-2.4121
2001-12-31,-1.1299
2002-01-02,-3.5714
2002-01-03,3.1111
2002-01-04,3.9511
2002-01-07,0.8984
2002-01-08,-3.9726
2002-01-09,-5.0642
2002-01-10,-7.6634
2002-01-11,5.9398
2002-01-14,-3.149
2002-01-15,-0.9516
2002-01-16,-6.5653
2002-01-17,0.9426
2002-01-18,-5.6027000000000005
2002-01-22,-3.4173
2002-01-23,-7.3557
2002-01-24,4.6231
2002-01-25,1.1527
2002-01-28,0.095
2002-01-29,4.3643
2002-01-30,1.9091
2002-01-31,1.6057000000000001
2002-02-01,-0.3512
2002-02-04,-8.1938
2002-02-05,-5.2783
2002-02-06,-9.3212
2002-02-07,-2.0112
2002-02-08,8.7799
2002-02-11,4.2977
2002-02-12,-2.4121
2002-02-13,-0.103
2002-02-14,-3.6082
2002-02-15,2.6738
2002-02-19,-6.6667
2002-02-20,-0.7813
2002-02-21,-10.6862
2002-02-22,-0.3778
2002-02-25,-0.1264
2002-02-26,4.6835
2002-02-27,-1.2092
2002-02-28,-10.4039
2002-03-01,8.8798
2002-03-04,12.6725
2002-03-05,4.1203
2002-03-06,7.1658
2002-03-07,-3.3932
2002-03-08,9.7107
2002-03-11,0.565
2002-03-12,-8.1461
2002-03-13,-4.2813
2002-03-14,0.0
2002-03-15,1.1715
2002-03-18,0.5263
2002-03-19,-0.8377
2002-03-20,-5.3854
2002-03-21,0.8929
2002-03-22,0.0
2002-03-25,-4.9779
2002-03-26,4.0745
2002-03-27,0.8949
2002-03-28,0.9978
2002-04-01,-0.9879
2002-04-02,-0.2217
2002-04-03,-5.0
2002-04-04,0.8187
2002-04-05,-3.4803
2002-04-08,-0.4808
2002-04-09,-0.2415
2002-04-10,-1.2107
2002-04-11,-6.5074
2002-04-12,9.0575
2002-04-15,1.4423
2002-04-16,9.9526
2002-04-17,3.6638
2002-04-18,-1.1435
2002-04-19,-2.6288
2002-04-22,-4.5356
2002-04-23,-2.9412000000000003
2002-04-24,3.7296
2002-04-25,-0.4494
2002-04-26,-6.5463000000000005
2002-04-29,-4.5894
2002-04-30,0.5063
2002-05-01,-4.4081
2002-05-02,0.0
2002-05-03,-1.581
2002-05-06,-7.8983
2002-05-07,1.7442
2002-05-08,17.0
2002-05-09,-9.2796
2002-05-10,-5.1144
2002-05-13,8.6525
2002-05-14,9.0078
2002-05-15,2.1557
2002-05-16,2.8136
2002-05-17,-0.5701
2002-05-20,-2.9817
2002-05-21,-5.2009
2002-05-22,0.1247
2002-05-23,4.3587
2002-05-24,-3.58
2002-05-28,0.495
2002-05-29,-1.4655
2002-05-30,-0.1375
2002-05-31,-3.0038
2002-06-03,-6.4516
2002-06-04,3.4483
2002-06-05,4.0
2002-06-06,-9.359
2002-06-07,0.2829
2002-06-10,-1.2694
2002-06-11,-7.4286
2002-06-12,8.9506
2002-06-13,-1.1331
2002-06-14,-1.4327
2002-06-17,5.6686
2002-06-18,-0.9629
2002-06-19,-8.3333
2002-06-20,-2.7273
2002-06-21,1.7134
2002-06-24,0.6126
2002-06-25,-7.9148
2002-06-26,0.8264
2002-06-27,4.918
2002-06-28,3.125
2002-07-01,-7.5758
2002-07-02,-5.082
2002-07-03,2.418
2002-07-05,7.9258
2002-07-08,-5.4688
2002-07-09,-0.9917
2002-07-10,-10.0167
2002-07-11,11.5028
2002-07-12,-2.6622
2002-07-15,4.1026
2002-07-16,1.642
2002-07-17,0.9693
2002-07-18,-1.6
2002-07-19,0.4878
2002-07-22,-0.6472
2002-07-23,-1.3029
2002-07-24,1.4851
2002-07-25,-12.1789
2002-07-26,5.1657
2002-07-29,0.3521
2002-07-30,21.2281
2002-07-31,-5.3546
2002-08-01,-3.9755000000000003
2002-08-02,-2.8662
2002-08-05,-9.0164
2002-08-06,14.955
2002-08-07,-1.4107
2002-08-08,6.6773
2002-08-09,-2.9806
2002-08-12,-0.3072
2002-08-13,-3.2357
2002-08-14,1.5924
2002-08-15,-0.7837
2002-08-16,7.8989
2002-08-19,9.3704
2002-08-20,-4.9531
2002-08-21,4.0845
2002-08-22,0.1353
2002-08-23,-4.3243
2002-08-26,4.3785
2002-08-27,-6.2246
2002-08-28,-6.9264
2002-08-29,2.0155
2002-08-30,-5.6231
2002-09-03,-7.7295
2002-09-04,7.6789
2002-09-05,-7.9417
2002-09-06,3.3451
2002-09-09,-3.9182
2002-09-10,8.7057
2002-09-11,2.1041
2002-09-12,-6.7093
2002-09-13,1.524
2002-09-16,-4.7057
2002-09-17,-0.885
2002-09-18,-4.4643
2002-09-19,-12.1495
2002-09-20,-1.4894
2002-09-23,-12.959
2002-09-24,-1.2407
2002-09-25,10.804
2002-09-26,-2.2676
2002-09-27,-8.5847
2002-09-30,-11.6751
2002-10-01,1.4368
2002-10-02,-5.949
2002-10-03,-9.9398
2002-10-04,2.0067
2002-10-07,-18.6885
2002-10-08,-19.3548
2002-10-09,25.5
2002-10-10,7.6096
2002-10-11,20.3258
2002-10-14,0.1038
2002-10-15,18.0005
2002-10-16,-13.5191
2002-10-17,20.4819
2002-10-18,-3.75
2002-10-21,7.7922
2002-10-22,2.6506
2002-10-23,6.5728
2002-10-24,-2.8634
2002-10-25,-29.0249
2002-10-28,0.639
2002-10-29,-3.4920999999999998
2002-10-30,28.2895
2002-10-31,-4.8718
2002-11-01,11.0512
2002-11-04,6.7961
2002-11-05,2.9545
2002-11-06,7.2848
2002-11-07,-5.5556
2002-11-08,-1.7429000000000001
2002-11-11,-3.5477
2002-11-12,6.2069
2002-11-13,3.4632
2002-11-14,10.6695
2002-11-15,1.3233
2002-11-18,-0.9328
2002-11-19,-3.0132
2002-11-20,3.6893000000000002
2002-11-21,6.9288
2002-11-22,-1.9264000000000001
2002-11-25,3.0357
2002-11-26,-5.5459
2002-11-27,0.1835
2002-11-29,-3.2967
2002-12-02,2.822
2002-12-03,-6.7783999999999995
2002-12-04,-8.2988
2002-12-05,-1.5298
2002-12-06,-1.0941
2002-12-09,-7.7434
2002-12-10,0.2398
2002-12-11,-1.866
2002-12-12,1.4139
2002-12-13,-3.3413
2002-12-16,5.6951
2002-12-17,-0.5412
2002-12-18,-5.1337
2002-12-19,3.4913
2002-12-20,0.241
2002-12-23,-2.4038
2002-12-24,-0.7389
2002-12-26,1.737
2002-12-27,-2.1951
2002-12-30,0.2494
2002-12-31,-2.4876
2003-01-02,7.1429
2003-01-03,-1.9048
2003-01-06,7.2816
2003-01-07,-8.8235
2003-01-08,1.9851
2003-01-09,0.0
2003-01-10,2.9196999999999997
2003-01-13,-0.7092
2003-01-14,2.3810000000000002
2003-01-15,-1.3953
2003-01-16,0.2358
2003-01-17,-5.9059
2003-01-21,0.025
2003-01-22,-0.5
2003-01-23,1.5327
2003-01-24,-2.2519
2003-01-27,-5.0633
2003-01-28,9.0667
2003-01-29,-1.956
2003-01-30,0.2494
2003-01-31,4.005
2003-02-03,5.7163
2003-02-04,0.2262
2003-02-05,-0.2257
2003-02-06,-0.6787
2003-02-07,-3.6446
2003-02-10,3.0733
2003-02-11,-0.9174
2003-02-12,2.5463
2003-02-13,-1.1287
2003-02-14,2.7397
2003-02-18,2.6667
2003-02-19,-1.5152
2003-02-20,0.0
2003-02-21,6.3736
2003-02-24,1.6529
2003-02-25,-2.2358000000000002
2003-02-26,-2.079
2003-02-27,2.3355
2003-02-28,-2.6971
2003-03-03,-0.6397
2003-03-04,0.4292
2003-03-05,1.7094
2003-03-06,0.8403
2003-03-07,-1.0417
2003-03-10,-0.8421
2003-03-11,-2.9724
2003-03-12,-0.6346
2003-03-13,6.8047
2003-03-14,0.0
2003-03-17,3.0928
2003-03-18,3.0
2003-03-19,0.3883
2003-03-20,1.9342000000000001
2003-03-21,-2.4668
2003-03-24,-7.7821
2003-03-25,8.0169
2003-03-26,-4.1016
2003-03-27,4.888
2003-03-28,0.1942
2003-03-31,-2.3256
2003-04-01,3.1548
2003-04-02,8.2901
2003-04-03,-1.5986
2003-04-04,2.5271
2003-04-07,5.6338
2003-04-08,-0.6667
2003-04-09,1.6779
2003-04-10,-0.8251
2003-04-11,-0.3328
2003-04-14,6.01
2003-04-15,5.1969
2003-04-16,0.7485
2003-04-17,-13.9673
2003-04-21,1.3817
2003-04-22,-1.8739
2003-04-23,0.1736
2003-04-24,-8.4922
2003-04-25,-12.6894
2003-04-28,-4.5553
2003-04-29,6.9318
2003-04-30,2.2317
2003-05-01,-2.079
2003-05-02,2.5478
2003-05-05,0.207
2003-05-06,-3.5124
2003-05-07,1.7130999999999998
2003-05-08,-2.5263
2003-05-09,5.3996
2003-05-12,3.6885
2003-05-13,11.6601
2003-05-14,-3.0088
2003-05-15,0.1825
2003-05-16,-2.1858
2003-05-19,-5.959
2003-05-20,1.7822
2003-05-21,1.1673
2003-05-22,-1.3462
2003-05-23,-1.3645
2003-05-27,6.7194
2003-05-28,0.5556
2003-05-29,-0.9208
2003-05-30,-1.1152
2003-06-02,2.2556
2003-06-03,1.2868
2003-06-04,13.0672
2003-06-05,2.0867
2003-06-06,0.6289
2003-06-09,-7.1875
2003-06-10,1.0101
2003-06-11,-0.6667
2003-06-12,-1.8456000000000001
2003-06-13,-0.6838
2003-06-16,2.926
2003-06-17,-0.3344
2003-06-18,0.6711
2003-06-19,-3.8333
2003-06-20,0.3466
2003-06-23,-3.2815
2003-06-24,2.3214
2003-06-25,0.1745
2003-06-26,1.9163999999999999
2003-06-27,0.1709
2003-06-30,4.7782
2003-07-01,3.9088000000000003
2003-07-02,4.0752
2003-07-03,-0.6024
2003-07-07,8.3333
2003-07-08,3.4965
2003-07-09,3.5135
2003-07-10,-3.5248
2003-07-11,0.8119
2003-07-14,3.2215
2003-07-15,-2.0806
2003-07-16,-0.2656
2003-07-17,-2.5300000000000002
2003-07-18,-7.377
2003-07-21,-4.2773
2003-07-22,7.396
2003-07-23,-2.2956
2003-07-24,-5.0367
2003-07-25,9.7882
2003-07-28,2.1127
2003-07-29,3.4483
2003-07-30,-0.2667
2003-07-31,0.8021
2003-08-01,-3.183
2003-08-04,-2.7397
2003-08-05,-2.1127
2003-08-06,-2.0144
2003-08-07,-4.8458
2003-08-08,0.0
2003-08-11,4.0123
2003-08-12,3.1157
2003-08-13,4.6043
2003-08-14,1.6505999999999998
2003-08-15,-2.7064
2003-08-18,3.1989
2003-08-19,4.4474
2003-08-20,1.0323
2003-08-21,1.5326
2003-08-22,-2.3899
2003-08-25,-0.9021
2003-08-26,3.5111
2003-08-27,8.0402
2003-08-28,0.0
2003-08-29,1.2791000000000001
2003-09-02,2.1814
2003-09-03,0.8989
2003-09-04,-0.8909
2003-09-05,3.3708
2003-09-08,3.3696
2003-09-09,-1.1567
2003-09-10,-6.5957
2003-09-11,5.6948
2003-09-12,-2.1552
2003-09-15,-2.8634
2003-09-16,4.3084
2003-09-17,-0.5435
2003-09-18,1.4208
2003-09-19,-1.1853
2003-09-22,-5.7797
2003-09-23,-1.0417
2003-09-24,-6.0819
2003-09-25,-3.3624
2003-09-26,-5.9277999999999995
2003-09-29,1.7808000000000002
2003-09-30,-7.2678
2003-10-01,3.0479
2003-10-02,-0.2817
2003-10-03,9.0395
2003-10-06,2.0725
2003-10-07,2.0305
2003-10-08,-1.2438
2003-10-09,3.2746
2003-10-10,-0.8537
2003-10-13,2.706
2003-10-14,-0.479
2003-10-15,0.2407
2003-10-16,-0.3601
2003-10-17,-4.0964
2003-10-20,-2.0101
2003-10-21,2.9487
2003-10-22,-4.7323
2003-10-23,-1.4379
2003-10-24,-9.9469
2003-10-27,1.1782
2003-10-28,8.4425
2003-10-29,2.1477
2003-10-30,-0.1314
2003-10-31,-3.5526
2003-11-03,5.1842
2003-11-04,-0.3891
2003-11-05,-2.3438
2003-11-06,1.6
2003-11-07,3.4121
2003-11-10,-5.9645
2003-11-11,-1.2146
2003-11-12,5.8743
2003-11-13,-3.871
2003-11-14,-5.3690999999999995
2003-11-17,1.9858
2003-11-18,-3.8943
2003-11-19,-0.5789
2003-11-20,-2.6201
2003-11-21,2.8401
2003-11-24,3.9244
2003-11-25,-0.2797
2003-11-26,0.0
2003-11-28,-0.7013
2003-12-01,1.4123999999999999
2003-12-02,-0.6964
2003-12-03,-3.3661
2003-12-04,-0.4354
2003-12-05,-5.3936
2003-12-08,-9.8613
2003-12-09,-7.5214
2003-12-10,-5.1756
2003-12-11,3.1189
2003-12-12,15.3119
2003-12-15,-4.918
2003-12-16,2.5862
2003-12-17,2.521
2003-12-18,1.4754
2003-12-19,-0.3231
2003-12-22,-0.3241
2003-12-23,0.813
2003-12-24,0.3226
2003-12-26,2.09
2003-12-29,0.9449
2003-12-30,2.4961
2003-12-31,2.1309
2004-01-02,0.5961
2004-01-05,1.6296
2004-01-06,0.7289
2004-01-07,6.3676
2004-01-08,2.7211
2004-01-09,-1.3245
2004-01-12,5.5034
2004-01-13,-1.5267
2004-01-14,0.7752
2004-01-15,0.641
2004-01-16,-1.4013
2004-01-20,4.0052
2004-01-21,-6.5839
2004-01-22,-5.1862
2004-01-23,3.7868
2004-01-26,0.0
2004-01-27,-0.4054
2004-01-28,-2.3066
2004-01-29,-2.2222
2004-01-30,2.8409
2004-02-02,-2.7624
2004-02-03,-0.7244
2004-02-04,-9.8583
2004-02-05,1.4285999999999999
2004-02-06,9.7027
2004-02-09,-5.9914
2004-02-10,-0.1517
2004-02-11,-0.5015
2004-02-12,-1.3289
2004-02-13,-4.7988
2004-02-17,7.3171
2004-02-18,-4.2424
2004-02-19,0.7911
2004-02-20,-3.4537
2004-02-23,-2.6016
2004-02-24,-1.3356
2004-02-25,1.5228000000000002
2004-02-26,4.1667
2004-02-27,-2.56
2004-03-01,1.4778
2004-03-02,-0.1618
2004-03-03,-3.5656
2004-03-04,-0.8403
2004-03-05,2.5423999999999998
2004-03-08,-2.4793
2004-03-09,-3.8983
2004-03-10,0.1764
2004-03-11,-0.5282
2004-03-12,3.8938
2004-03-15,-4.4293
2004-03-16,2.6738
2004-03-17,1.5625
2004-03-18,-2.3932
2004-03-19,-3.1524
2004-03-22,-1.8083
2004-03-23,3.3149
2004-03-24,-0.8913
2004-03-25,4.1367
2004-03-26,-0.5181
2004-03-29,2.9514
2004-03-30,-0.6745
2004-03-31,-1.8676
2004-04-01,5.5363
2004-04-02,1.6393
2004-04-05,5.3225999999999996
2004-04-06,-0.4594
2004-04-07,2.1538
2004-04-08,-1.6566
2004-04-12,4.1348
2004-04-13,-1.7647
2004-04-14,-2.0958
2004-04-15,-2.7523
2004-04-16,-16.9811
2004-04-19,-2.2727
2004-04-20,-2.5194
2004-04-21,2.3857
2004-04-22,1.3592
2004-04-23,3.2567
2004-04-26,-2.0408
2004-04-27,-0.7576
2004-04-28,-1.3359
2004-04-29,-5.8027
2004-04-30,1.232
2004-05-03,0.8114
2004-05-04,2.8169
2004-05-05,0.7828
2004-05-06,-0.7767
2004-05-07,2.3483
2004-05-10,-2.1033
2004-05-11,5.0781
2004-05-12,-3.1599
2004-05-13,1.5354999999999999
2004-05-14,-3.5917
2004-05-17,-3.3333
2004-05-18,1.4199
2004-05-19,1.8
2004-05-20,-1.9646
2004-05-21,1.2024
2004-05-24,0.9901
2004-05-25,2.9412000000000003
2004-05-26,3.8095
