ticker,COUV US Equity
2001-10-19,-33.3333
2001-10-24,75.0
2001-10-25,-14.2857
2001-10-26,66.6667
2001-10-31,-40.0
2001-11-12,16.6667
2001-11-28,42.8571
2001-12-06,-60.0
2001-12-07,200.0
2001-12-10,-58.3333
2001-12-27,60.0
2001-12-31,25.0
2002-02-07,-10.0
2002-02-12,0.0
2002-03-19,11.1111
2002-03-21,0.0
2002-04-15,-69.0
2002-04-26,0.0
2002-06-05,-3.2258
2002-06-07,-66.6667
2002-06-10,0.0
2002-06-26,0.0
2002-08-05,0.0
2002-08-07,0.0
2002-10-11,-50.0
2002-10-14,-60.0
2002-10-15,-50.0
2002-10-25,0.0
2002-11-26,0.0
2002-12-16,0.0
2002-12-30,0.0
2002-12-31,0.0
2003-01-09,0.0
2003-02-10,0.0
2003-03-17,600.0
2003-04-02,-88.3929
2003-04-22,-84.6154
2003-05-02,5500.0
2003-05-05,-88.3929
2003-06-05,0.0
2003-07-17,0.0
2003-07-18,392.3077
2003-08-19,-79.6875
2003-08-21,-38.4615
2003-08-29,0.0
2003-09-17,0.0
2003-11-07,0.0
2003-11-11,0.0
2003-11-28,-75.0
2003-12-08,300.0
2003-12-10,0.0
2003-12-15,0.0
2003-12-31,0.0
2004-03-09,0.0
2004-03-19,-75.0
2004-05-05,300.0
2004-06-29,0.0
2004-09-01,0.0
2004-09-23,0.0
2004-10-14,0.0
2004-11-15,0.0
2004-11-23,0.0
2004-12-09,0.0
2004-12-28,0.0
2005-03-17,0.0
2005-05-17,0.0
2005-06-22,0.0
2005-07-08,0.0
2005-07-28,0.0
2005-08-30,0.0
2005-09-26,-37.5
2005-10-05,0.0
2005-11-23,-60.0
2007-03-27,0.0
2007-04-18,700.0
2007-04-23,0.0
2007-08-16,0.0
2007-08-28,0.0
2007-09-25,0.0
2007-11-26,-87.5
2007-11-27,0.0
2007-12-13,700.0
2008-03-20,-50.0
2008-05-22,-75.0
2008-07-10,3900.0
2008-08-08,100.0
2008-08-11,0.0
2008-08-12,400.0
2008-08-13,0.0
2008-08-15,0.0
2008-08-19,20.0
2008-08-21,-16.6667
2008-09-09,-60.0
2008-09-19,-25.0
2008-10-27,-33.3333
2008-10-28,-70.0
2008-11-03,-62.5
2008-11-19,-11.1111
2008-12-03,0.0
2008-12-04,900.0
2008-12-08,600.0
2008-12-09,-28.5714
2008-12-11,-60.0
2009-01-02,50.0
2009-01-07,-33.3333
2009-01-22,-50.0
2009-01-28,0.0
2009-02-02,-30.0
2009-02-03,-28.5714
2009-02-12,-60.0
2009-02-25,-50.0
2009-03-09,4400.0
2009-05-05,-97.7778
2009-07-10,4400.0
2009-10-21,-33.3333
2009-11-09,-60.0
2009-11-18,-16.6667
2009-12-22,-48.75
2009-12-24,0.0
2010-01-11,-2.439
2010-01-21,0.0
2010-02-03,0.0
2010-03-16,-20.0
2010-03-17,-70.3125
2010-05-05,1415.7895
2010-05-06,-27.7778
2010-05-07,-11.538499999999999
2010-05-10,0.0
2010-05-12,-13.0435
2010-05-17,50.0
2010-05-18,100.0
2010-05-19,-33.3333
2010-05-20,75.0
2010-05-25,-42.8571
2010-06-03,25.0
2010-06-09,-20.0
2010-06-15,-67.5
2010-06-16,-7.6923
2010-06-17,11.4583
2010-07-28,-22.4299
2010-07-30,-3.6145
2010-08-02,280.0
2010-08-03,47.3684
2010-08-05,0.0
2010-08-06,-46.4286
2010-08-10,0.0
2010-08-11,33.3333
2010-08-12,120.0
2010-08-13,59.0909
2010-08-16,-57.1429
2010-08-17,100.0
2010-08-18,16.6667
2010-08-19,28.5714
2010-08-20,33.3333
2010-08-23,16.6667
2010-08-24,21.4286
2010-08-25,5.8824
2010-08-26,-16.6667
2010-08-27,20.0
2010-08-30,-16.6667
2010-08-31,0.0
2010-09-01,-13.3333
2010-09-02,16.1538
2010-09-03,0.0
2010-09-07,-53.6424
2010-09-08,57.1429
2010-09-10,-9.0909
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,-50.0
2010-09-16,80.0
2010-09-17,16.6667
2010-09-20,-4.7619
2010-09-21,109.0
2010-09-22,0.4785
2010-09-23,11.9048
2010-09-24,-52.766
2010-09-27,620.7207
2010-09-28,-37.6563
2010-09-30,-13.7845
2010-10-01,-58.1395
2010-10-04,0.0
2010-10-05,-27.7778
2010-10-06,30.7692
2010-10-07,-23.5294
2010-10-08,7.6923
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,-1.3393
2010-10-14,30.3167
2010-10-15,5.5556
2010-10-18,-21.0526
2010-10-19,-6.6667
2010-10-20,42.8571
2010-10-21,-10.0
2010-10-22,0.0
2010-10-26,-11.1111
2010-10-27,-21.875
2010-10-28,36.0
2010-11-01,-11.7647
2010-11-02,0.0
2010-11-03,-26.6667
2010-11-04,18.1818
2010-11-05,-7.6923
2010-11-09,25.0
2010-11-12,-0.8333
2010-11-15,-39.4958
2010-11-16,11.1111
2010-11-17,-10.0
2010-11-18,11.1111
2010-11-19,-1.25
2010-11-23,-8.8608
2010-11-24,-11.1111
2010-11-26,-37.5
2010-11-29,56.25
2010-11-30,21.6
2010-12-01,-47.3684
2010-12-02,80.0
2010-12-03,-63.1944
2010-12-06,26.4151
2010-12-08,16.4179
2010-12-14,-58.9744
2010-12-15,0.0
2010-12-16,140.625
2010-12-17,-24.6753
2010-12-22,-13.7931
2010-12-23,0.0
2010-12-28,0.0
2010-12-29,44.0
2010-12-30,-33.3333
2010-12-31,316.6667
2011-01-03,-36.0
2011-01-04,0.0
2011-01-05,25.0
2011-01-06,0.0
2011-01-07,-40.0
2011-01-11,-33.3333
2011-01-20,7.8125
2011-01-21,-30.4348
2011-01-27,0.0
2011-01-31,33.3333
2011-02-01,-46.875
2011-02-02,370.5882
2011-02-03,-21.25
2011-02-04,26.9841
2011-02-08,0.0
2011-02-16,-80.0
2011-02-17,150.0
2011-02-18,0.0
2011-02-24,0.0
2011-02-25,20.0
2011-03-02,-41.6667
2011-03-10,128.5714
2011-03-11,-7.8125
2011-03-14,-45.7627
2011-03-15,-21.875
2011-03-16,-10.0
2011-03-17,48.8889
2011-03-18,-4.4776
2011-03-21,-53.125
2011-03-23,60.0
2011-03-24,0.0
2011-03-25,16.6667
2011-03-28,-14.2857
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,-50.0
2011-04-01,0.0
2011-04-04,-8.3333
2011-04-05,-13.6364
2011-04-06,10.526299999999999
2011-04-07,0.0
2011-04-11,0.0
2011-04-12,14.2857
2011-04-18,0.0
2011-04-21,-12.5
2011-04-25,0.0
2011-05-02,14.2857
2011-05-03,12.5
2011-05-09,-48.1481
2011-05-10,28.5714
2011-05-11,-11.1111
2011-05-13,68.75
2011-05-16,-40.7407
2011-05-20,100.0
2011-05-26,-50.0
2011-05-27,-18.75
2011-06-01,-15.3846
2011-06-03,0.0
2011-06-07,-54.5455
2011-06-22,120.0
2011-06-23,18.1818
2011-06-24,107.6923
2011-06-28,18.5185
2011-06-30,-50.0
2011-07-01,150.0
2011-07-05,0.0
2011-07-06,-20.0
2011-07-07,0.0
2011-07-08,6.25
2011-07-11,41.1765
2011-07-12,33.3333
2011-07-13,-25.0
2011-07-14,0.0
2011-07-15,-20.8333
2011-07-18,68.4211
2011-07-19,21.875
2011-07-20,-7.6923
2011-07-21,-8.3333
2011-07-22,16.6667
2011-07-25,-20.7792
2011-07-26,1.6393
2011-07-27,-14.5161
2011-08-02,30.1887
2011-08-03,11.5942
2011-08-04,1.2987
2011-08-05,2.5641
2011-08-08,-50.0
2011-08-09,-47.5
2011-08-10,14.2857
2011-08-11,-33.3333
2011-08-12,31.25
2011-08-16,0.0
2011-08-17,-14.2857
2011-08-18,0.0
2011-08-19,-11.1111
2011-08-22,-12.5
2011-08-23,-28.5714
2011-08-26,30.0
2011-09-06,-23.0769
2011-09-07,40.0
2011-09-09,-7.1429
2011-09-12,7.6923
2011-09-13,-7.1429
2011-09-14,7.6923
2011-09-21,28.5714
2011-09-22,-22.2222
2011-09-23,35.7143
2011-09-26,42.1053
2011-09-29,-51.8519
2011-10-03,0.0
2011-10-04,38.4615
2011-10-21,-27.7778
2011-10-27,-38.4615
2011-10-31,75.0
2011-11-08,-64.2857
2011-11-10,60.0
2011-12-08,-25.0
2011-12-09,-16.6667
2011-12-14,0.0
2011-12-15,0.0
2011-12-27,-40.0
2011-12-29,0.0
2012-01-09,66.6667
2012-01-10,0.0
2012-01-12,0.0
2012-01-19,120.0
2012-01-23,-9.0909
2012-01-26,-50.0
2012-01-31,160.0
2012-03-06,-53.8462
2012-03-07,0.0
2012-04-13,0.0
2012-04-23,0.0
2012-05-17,-50.0
2012-06-01,-33.3333
2012-07-18,50.0
2012-07-25,100.0
2012-08-15,-16.6667
2012-09-11,0.0
2012-09-13,-40.0
2012-10-23,0.0
2012-10-25,0.0
2012-10-26,0.0
2012-11-26,0.0
2012-12-18,-33.3333
2013-02-26,0.0
2013-03-26,0.0
2013-03-28,0.0
2013-04-03,50.0
2013-04-04,0.0
2013-04-12,0.0
2013-07-01,0.0
2013-07-11,166.6667
2013-07-29,-37.5
2013-09-18,0.0
2013-09-26,-40.0
2013-10-24,0.0
2013-11-04,0.0
2013-11-05,0.0
2014-02-06,-33.3333
2014-02-07,50.0
2014-02-10,0.0
2014-03-05,-33.3333
2014-03-10,300.0
2014-03-11,-37.5
2014-03-12,-40.0
2014-03-13,66.6667
2014-03-14,-60.0
2014-03-17,50.0
2014-03-18,0.0
2014-03-19,-33.3333
2014-03-24,50.0
2014-03-25,-33.3333
2014-03-28,0.0
2014-03-31,50.0
2014-04-01,-33.3333
2014-04-29,400.0
2014-04-30,-40.0
2014-05-12,0.0
2014-05-15,0.0
2014-06-09,-16.6667
2014-06-10,20.0
2014-06-16,0.0
2014-06-20,-16.6667
2014-06-23,20.0
2014-06-24,-16.6667
2014-06-26,0.0
2014-06-27,20.0
2014-06-30,66.6667
2014-07-01,-40.0
2014-07-02,0.0
2014-07-07,83.3333
2014-07-10,18.1818
2014-07-14,0.0
2014-07-18,-23.0769
2014-07-21,-20.0
2014-07-28,-25.0
2014-08-15,0.0
2014-08-18,-66.6667
2014-08-20,200.0
2014-08-22,0.0
2014-09-09,33.3333
2014-09-10,0.0
2014-09-17,0.0
2014-10-14,0.0
2014-10-16,-25.0
2014-10-24,-16.6667
2014-11-03,0.0
2014-11-05,0.0
2014-11-18,0.0
2014-12-15,0.0
2014-12-17,0.0
2014-12-23,60.0
2015-05-22,-25.0
2015-07-30,-16.6667
2015-08-12,0.0
2015-09-08,-40.0
2015-09-17,0.0
2015-09-18,0.0
2015-10-14,-33.3333
2016-01-06,0.0
2016-02-24,0.0
2016-03-01,0.0
2016-03-07,0.0
2016-05-13,0.0
2016-07-27,0.0
2016-08-05,0.0
2016-10-26,0.0
2016-11-03,50.0
2016-12-23,-33.3333
2017-02-13,0.0
2017-03-31,150.0
2017-04-18,-60.0
2017-04-24,300.0
2017-05-09,-25.0
2017-06-21,33.3333
2017-06-22,-40.0
2017-06-23,0.0
2017-07-12,133.3333
2017-08-04,-57.1429
2017-08-14,0.0
2017-08-25,0.0
2017-09-29,0.0
2017-11-17,0.0
2017-12-19,0.0
2017-12-20,0.0
2018-01-19,16.6667
2018-02-13,14.2857
2018-03-12,-25.0
2018-04-03,0.0
2018-05-02,-33.3333
2018-06-12,50.0
2018-06-28,-33.3333
2018-07-11,50.0
2018-08-07,-33.3333
2018-08-20,250.0
2018-08-30,-28.5714
2018-10-09,-40.0
2019-01-07,200.0
2019-01-08,0.0
2019-01-22,-66.6667
2019-03-07,0.0
2019-03-11,66.6667
2019-03-12,0.0
2019-03-13,-40.0
2019-04-02,0.0
2019-04-18,66.6667
2019-06-25,0.0
2019-06-26,40.0
2019-07-26,0.0
2019-08-21,-42.8571
2019-09-10,25.0
2019-09-12,20.0
2019-09-17,-16.6667
2019-09-26,80.0
2019-09-27,-22.2222
2019-10-01,0.0
2019-10-07,28.5714
2019-10-08,-33.3333
2019-10-09,0.0
2019-10-10,0.0
2019-10-14,66.6667
2019-10-15,-30.0
2019-10-18,42.8571
2019-10-22,-30.0
2019-10-23,0.0
2019-10-24,0.0
2019-11-07,0.0
2019-11-13,42.8571
2019-11-14,0.0
2019-11-18,-30.0
2019-11-22,14.2857
2019-11-25,-25.0
2019-11-27,16.6667
2019-11-29,14.2857
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,-12.5
2019-12-10,-42.8571
2019-12-16,50.0
2019-12-17,0.0
2019-12-24,-33.3333
2019-12-27,0.0
2020-01-13,-25.0
2020-01-22,30.0
2020-01-24,2.5641
2020-01-31,-25.0
2020-02-03,33.3333
2020-02-07,0.0
2020-02-14,75.0
2020-02-18,14.2857
2020-02-19,-12.5
2020-02-20,0.0
2020-02-24,28.5714
2020-02-27,22.2222
2020-02-28,-36.3636
2020-03-02,42.8571
2020-03-04,10.0
2020-03-09,-9.0909
2020-03-17,-20.0
2020-03-18,37.5
2020-03-20,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,-8.1818
2020-04-16,38.6139
2020-04-17,7.1429
2020-04-20,-13.3333
2020-04-22,0.0
2020-04-24,0.0
2020-04-27,15.3846
2020-04-28,26.6667
2020-04-29,-26.3158
2020-04-30,-28.5714
2020-05-01,0.0
2020-05-07,0.0
2020-05-08,40.0
2020-05-11,0.0
2020-05-12,-28.5714
2020-05-13,0.0
2020-05-18,-10.0
2020-05-19,55.5556
2020-05-20,0.0
2020-05-21,14.2857
2020-05-22,-6.25
2020-05-26,6.6667
2020-05-28,0.0
2020-05-29,0.0
2020-06-02,-31.25
2020-06-03,63.6364
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-10,0.0
2020-06-11,-5.5556
2020-06-12,17.647100000000002
2020-06-15,-5.0
2020-06-16,-21.0526
2020-06-17,20.0
2020-06-18,-5.5556
2020-06-19,35.2941
2020-06-22,4.3478
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,37.5
2020-06-29,21.2121
2020-06-30,-12.5
2020-07-01,5.7143
2020-07-02,-18.9189
2020-07-06,13.3333
2020-07-07,-5.8824
2020-07-08,3.125
2020-07-13,9.0909
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,-8.3333
2020-07-17,15.1515
2020-07-20,13.1579
2020-07-21,2.3256
2020-07-22,-2.2727
2020-07-23,-4.6512
2020-07-24,0.0
2020-07-27,9.7561
2020-07-28,0.0
2020-07-30,2.2222
2020-07-31,-39.1304
